,Concept_ID,ga,kl
1440,fischen::V,iasc,aalisarpoq
1441,fassen::V,beir ar,
1442,hüten::V,aoirigh,
1443,treiben::V,seol,
1444,treiben::V,tiomáin,
1445,anbinden::V,ceangail,qilerut
1446,anbinden::V,ceangail,qilersorpaa
1447,anbinden::V,ceangail,ungerlatserpaa
1448,füttern::V,cothaigh,nerlerpaa
1449,füttern::V,beathaigh,nerlerpaa
1450,melken::V,bligh,
1451,melken::V,crúigh,
1452,hacken::V,gearr,
1453,gießen::V,uiscigh,imerterpaa
1454,reifen::V,aibigh,
1455,zubereiten::V,cócaráil,
1456,kochen::V,bruith,igavoq
1457,kochen::V,beirigh,igavoq
1458,backen::V,bácáil,
1459,braten::V,róst,siappaa
1460,braten::V,frioch,siappaa
1461,umrühren::V,measc,qeerlerpaa
1462,stricken::V,cniotáil,
1463,nähen::V,fuaigh,
1464,färben::V,dathaigh,misuppaa
1465,reinigen::V,glan,sanniarpaa
1466,waschen::V,nigh,asappaa
1467,abwischen::V,glan,saligarpaa
1468,abwischen::V,glan,saligartorpaa
1469,spülen::V,sruthlaigh,
1470,fegen::V,scuab,sanngiarpaa
1471,kehren::V,scuab,
1472,baden::V,folc,uffarpoq
1473,sich waschen::V,nigh é féin,uffarpoq
1474,ausziehen::V,bain de,annoraajarpaa
1475,anziehen::V,cuir ar,ativaa
1476,anziehen::V,cuir ar,atitippaa
1477,sich anziehen::V,gléas é féin,atisalersorpoq
1478,kämmen::V,cíor,
1479,schmücken::V,maisigh,
1480,sagen::V,abair,oqarpoq
1481,sprechen::V,labhair,oqaluttarpoq
1482,reden::V,caintigh,oqaluppoq
1483,sich unterhalten::V,caintigh,
1484,sich unterhalten::V,tá ag comhrá,
1485,fragen::V,fiafraigh,aperaa
1486,fragen::V,cuir ceist,aperaa
1487,bitten::V,iarr,aperaa
1488,bitten::V,iarr,qinnuigaa
1489,erzählen::V,inis,oqaluttuaraa
1490,erzählen::V,eachtraigh,oqaluttuaraa
1491,mitteilen::V,aithris,oqalualaarpoq
1492,mitteilen::V,cuir in iúl,oqalualaarpoq
1493,nennen::V,ainmnigh,
1494,rufen::V,glaoigh,qaaqquaa
1495,prahlen::V,maígh,oqqartuvoq
1496,prahlen::V,maígh,oqallortuvoq
1497,übersetzen::V,aistrigh,ikaarpoq
1498,übersetzen::V,aistrigh,nutserpaa
1499,denken::V,síl,isumaqarpoq
1500,denken::V,ceap,isumaqarpoq
1501,glauben::V,creid,upperaa
1502,glauben::V,creid,isumaqarpoq
1503,bemerken::V,tabhair faoi deara,
1504,erkennen::V,aithin,ilisaraa
1505,begreifen::V,tuig,
1506,verstehen::V,tuig,paasivaa
1507,lernen::V,foghlaim,ilinniarpoq
1508,wissen::V,tá a fhios ag,nalunngilaa
1509,sich erinnern an::V,cuimhnigh ar,eqqaavaa
1510,sich erinnern an::V,is cuimhne ar,eqqaavaa
1511,vergessen::V,dearmad,puiorpaa
1512,messen::V,tomhais,ussersarpaa
1513,zählen::V,cuntais,kisitsivoq
1514,rechnen::V,ríomh,kisitsivoq
1515,rechnen::V,áirigh,kisitsivoq
1516,lesen::V,léigh,atuarpoq
1517,malen::V,péinteáil,qalipappaa
1518,zeichnen::V,línigh,
1519,zeichnen::V,tarraing,
1520,schreiben::V,scríobh,allappoq
1521,besitzen::V,is le,
1522,kaufen::V,ceannaigh,pisiaraa
1523,verkaufen::V,díol,akigaa
1524,bezahlen::V,íoc as,akilerpaa
1525,zahlen::V,íoc,
1526,beherrschen::V,rialaigh,inappaa
1527,ertragen::V,seas,ernertaaraa
1528,ertragen::V,fulaing,ernertaaraa
1529,ertragen::V,foighnigh,ernertaaraa
1530,Ader::N,,taqaq
1531,vorwärts::ADV,,pilangavoc
