,Concept_ID,ab,mrj
680,schlecht::A,-хəарҭам,худа
681,richtig::A,иашоу,вургамла
682,schlimm::A,абааҧсы,йӹрнык
683,wahr::A,агəҭылса,настоящий
684,wahr::A,агəҭылса,настояшый
685,wahr::A,абзиаҵəҟьа,настоящий
686,wahr::A,абзиаҵəҟьа,настояшый
687,alt::A,Ажə,шонгы
688,neu::A,аҿыц,у
689,ehemalig::A,анкьатәи,тошты
690,alt[Lebewesen]::A,абырг,ӹлалшӹ
691,alt[Lebewesen]::A,ақабада,ӹлалшӹ
692,alt[Lebewesen]::A,Ажə,ӹлалшӹ
693,jung::A,аҟата,нöргӹ
694,jung::A,аҟата,молода
695,arm::A,ананамга,укеӓн
696,reich::A,абеиа,паян
697,reich::A,абеиа,пурлыкан
698,bekannt::A,адыр,палӹмӹ
699,berühmt::A,адыр,лӹмлы
700,fremd::A,атəым,эдемӹн
701,verschieden::A,Еиуа-еиҧшым,тӹрлӹ
702,nah::A,ааигəа,лишӹл
703,fern::A,ахара,мӹндӹр
704,linker::A,арма,шалахай
705,rechter::A,арҕьа,вургамла
706,anderer::A,даҽа,вес
707,anderer::A,даҽа,весӹ
708,anderer::A,даҽакы,вес
709,anderer::A,даҽакы,весӹ
710,erster::A,актәи,икшӹ
711,erster::A,актәи,икӹмшӹ
712,zweiter::A,аҩбатəи,кокшы
713,dritter::A,ахҕатәи,кымшы
714,letzter::A,аҵыхəтəантəи,остатка
715,allein::ADV,мацара,иктӹ
716,allein::ADV,мацара,иктӹт
717,auf einmal::ADV,зныкала,тöрöк
718,auf einmal::ADV,зныкҟьара,тöрöк
719,zusammen::ADV,аиц...,икараш
720,zusammen::ADV,аиц...,цымырын
721,lange::ADV,акыраамҭа,кужын
722,plötzlich::ADV,иаалырҟьаны,трӱк
723,sofort::ADV,иаразнакҵәҟьа,полт
724,sofort::ADV,иаразнакҵәҟьа,тöрöк
725,sofort::ADV,иаразнакҵәҟьа,тӹшӓкок
726,später::ADV,уажəшьҭаншəа,вара
727,jetzt::ADV,уажәы,
728,heute::ADV,иахьа,тагачы
729,morgen::ADV,уаҵәы,иргод
730,morgen::ADV,уаҵәы,иргодым
731,bald::ADV,иласны,чӹнь
732,bald::ADV,иласны,вӓшке
733,bald::ADV,иласны,выртышты
734,dann::ADV,нас,пакыла
735,gestern::ADV,иацы,тенгечӹ
736,einst::ADV,зны,икӓнӓ
737,damals::ADV,усҟан,тӹнӓм
738,danach::ADV,нас,пакыла
739,vorher::ADV,уаанӡа,перви
740,zuerst::ADV,азнаказы,андак
741,zuerst::ADV,аҧхьа,андак
742,einmal::ADV,зны,гӓнӓк
743,einmal::ADV,зны,гӓнӓ
744,manchmal::ADV,зны-зынла,кынамжы
745,oft::ADV,лассы-лассы,чӹчкӹдӹн
746,immer::ADV,енагь,со
747,immer::ADV,енагь,соок
748,immer::ADV,еснагь,со
749,immer::ADV,еснагь,соок
750,niemals::ADV,ианакəызаалак,нинам
751,niemals::ADV,ианакəызаалак,нигынам
752,niemals::ADV,ианакəызаалак,нигынамат
753,hier::ADV,ара,тиштӹ
754,hier::ADV,абра,тиштӹ
755,hier::ADV,араҟа,тиштӹ
756,hierhin::ADV,ара,тишкӹ
757,hierhin::ADV,араҟа,тишкӹ
758,von hier::ADV,арантә,тишец
759,von hier::ADV,арантә,тишецӹн
760,dort::ADV,уа,тӹштӹ
761,dorthin::ADV,уахь,тӹшкӹ
762,dorthin::ADV,уахь,тӹшкӹлӓ
763,dorthin::ADV,анахь,тӹшкӹ
764,dorthin::ADV,анахь,тӹшкӹлӓ
765,geradeaus::ADV,ишиашоу,вик
766,geradeaus::ADV,ишиашоу,тура
767,vorwärts::ADV,ҕхьаҟа,анзыкы
768,rückwärts::ADV,шьҭахьла,мӹнгеш
769,zurück::ADV,шьҭахьҟа,мӹнгеш
770,unten::ADV,лбаа,ӱлнӹ
771,unten::ADV,лбаа,лӹвӓлнӹ
772,hinab::ADV,алада,ӱлӹкӹ
773,hinab::ADV,алада,лӹвӓкӹ
774,oben::ADV,хыхь,вӹлнӹ
775,hinauf::ADV,аҩада,кӱшкӹлӓ
776,hinauf::ADV,аҩада,кӱш
777,überall::ADV,зегьынцьара,йӹлт
778,überall::ADV,зегьынцьара,цилӓ вӓре
779,nicht::ADV,-м,уке
780,ein wenig::ADV,ҕыҭк,изиш
781,ein wenig::ADV,ҕыҭк,иклаштык
782,kaum::ADV,аарлаҳәа,цылик
783,kaum::ADV,аарлаҳәа,чучок-чучок
784,kaum::ADV,афергьҳәа,цылик
785,kaum::ADV,афергьҳәа,чучок-чучок
786,sehr::ADV,даара,чоте
787,so::ADV,ас,тенге
788,so::ADV,ас,тенгелӓ
789,so::ADV,абас,тенге
790,so::ADV,абас,тенгелӓ
791,noch::ADV,макьана,мол
792,noch::ADV,макьана,моло
793,nur::ADV,заҵәык,веле
794,schon::ADV,уажәшьҭа,уже
795,schon::ADV,уажәшьҭа,ӹнде
796,schon::ADV,аиҳа ипоу,уже
797,schon::ADV,аиҳа ипоу,ӹнде
798,wieder::ADV,ҿыц,уэш
799,wieder::ADV,дырҩегь,уэш
800,wieder::ADV,дырҩегьых,уэш
801,vergebens::ADV,баша,зря
802,vergebens::ADV,баша,ӹзрӓ
803,vergebens::ADV,баша,ӹзӹрӓ
804,vor::PRP,аҕхьа,анзыц
805,vor::PRP,аҕхьа,анзыцын
806,hinter::PRP,нхыҵ,шайылан
807,hinter::PRP,нхыҵ,шайылный
808,unter::PRP,амҵа,лӹвӓкӹ
809,unter::PRP,амҵан,лӹвӓкӹ
810,neben::PRP,ааигуара,сага
811,zwischen::PRP,абжьара,лош
812,zwischen::PRP,абжьара,лошкы
813,wegen::PRP,-иззы,мычыц
814,wegen::PRP,-ҟнытә,мычыц
815,dies::PRN,ари,тидӹ
816,dies::PRN,ари,ти
817,dies::PRN,абри,тидӹ
818,dies::PRN,абри,ти
819,das::PRN,Абни,тидӹ
820,das::PRN,Абни,ти
821,das::PRN,убри,тидӹ
822,das::PRN,убри,ти
823,alles::PRN,зегьы,цилӓ
824,ich::PRN,са,мый
825,ich::PRN,сара,мый
826,du::PRN,бара,тӹнь
827,er::PRN,иара,тӹдӹ
828,wir::PRN,ҳара,мӓ
829,ihr::PRN,шәара,вӓ
830,sie::PRN,дара,нӹнӹ
831,wer::FPRN,дарбан,кӱ
832,wo::FADV,иабыкуу,кышан
833,wo::FADV,иабыкуу,кыштакен
834,wo::FADV,аба-,кышан
835,wo::FADV,аба-,кыштакен
836,wo::FADV,ахь-,кышан
837,wo::FADV,ахь-,кыштакен
838,wohin::FADV,иабыкуу,кышкы
839,wohin::FADV,аба-,кышкы
840,wohin::FADV,ахь-,кышкы
841,wie::FADV,-шҕа,кыце
842,warum::FADV,избан,малын
843,wieviel::FNUM,заҟа,кынар
844,wieviel::FNUM,заҟа,кынары
845,wieviel::FNUM,заҟа,кынаркы
846,eins::NUM,акы,иктӹ
847,eins::NUM,акы,иктӹт
848,eins::NUM,аӡәы,иктӹ
849,eins::NUM,аӡәы,иктӹт
850,zwei::NUM,ҩба,кок
851,zwei::NUM,ҩба,кокты
852,drei::NUM,хҕа,кым
853,drei::NUM,хҕа,кымыт
854,vier::NUM,ҕшьба,нӹл
855,fünf::NUM,хəба,вӹц
856,sechs::NUM,фба,куд
857,sechs::NUM,фба,кудытмозн
858,sieben::NUM,Бжьба,шӹм
859,sieben::NUM,Бжьба,шӹмӹт
860,acht::NUM,ааба,кӓндӓкш
861,acht::NUM,ааба,кӓндӓкшӹ
862,neun::NUM,жәба,ӹндекшшӱдӹ
863,zehn::NUM,жәаба,лу
864,elf::NUM,жәеизатәи,луатик
865,elf::NUM,жәеизатәи,луатиктӹ
866,zwölf::NUM,жәаҩа,луаткок
867,zwölf::NUM,жәаҩа,луаткокты
868,zwanzig::NUM,ҩажәа,коклы
869,dreißig::NUM,ҩажәижәабатәи,кымлы
870,vierzig::NUM,ҩынҩажәа,нӹллӹ
871,fünfzig::NUM,ҩынҩажәеижәаба,вӹцлӹ
872,sechzig::NUM,хынҩажәа,кудлу
873,siebzig::NUM,хынҩажәижәаба,шӹмлу
874,achtzig::NUM,ҕшьынҩажәа,кӓндӓкшлу
875,neunzig::NUM,ҕшьынҩажәижәаба,ӹндекшлу
876,hundert::NUM,шәкы,шӱдӹ
877,tausend::NUM,зқьы,тӹжем
878,und::CNJ,-и,дöн
879,oder::CNJ,ма,льывы
880,stehen::V,агылазаара,шалшаг
881,sitzen::V,атəара,шӹнзӓш
882,sitzen::V,атəа(заа)ра,шӹнзӓш
883,liegen::V,аиара,киӓш
884,hängen::V,акнаҳара,кечӓш
885,werden::V,аҟалара,шагалаш
886,passieren::V,аҟалара,ӹштӓ́лтӓш
887,beginnen::V,алагара,тӹнгӓлӓлтӓш
888,enden::V,алгара,пӹтӓш
889,wechseln::V,аҽыҧсахра,весемӓш
890,wechseln::V,аҽыҧсахра,весемӓлтӓш
891,aufgehen[Sonne]::V,агылара,авараш
892,aufgehen[Sonne]::V,ахашлара,авараш
893,aufgehen[Sonne]::V,аҩаҵхахара,авараш
894,untergehen[Sonne]::V,аҭашəара,шӹ́нзӓш
895,scheinen[Sonne]::V,акаҧхара,сотемдӓрӓш
896,donnern::V,адыдра,хӹдӹртӓш
897,wehen::V,асра,ӹфӹлӓш
898,strömen::V,акаҭəара,йогащ
899,fließen::V,ацара,йогащ
900,sich drehen::V,ахагьежьра,пöрдӓш
901,schwanken::V,аҵысра,лыпшалташ
902,schwingen::V,ахызазара,кӓчӓйӓш
903,schwingen::V,акьаандара,кӓчӓйӓш
904,fallen::V,акаҳара,кенвазаш
905,fallen::V,акаҳара,шынгалташ
906,brennen::V,абылра,йылаш
907,rauchen::V,ахылҵра,шыпшаш
908,regnen::V,аура,юраш
909,gefrieren::V,аҵаара,гӓш
910,gefrieren::V,аҵаара,кӹлмаш
911,tauen::V,аӡҭра,шылаш
912,schmelzen::V,ақəӡыҭра,шӹрӓнӓш
913,schmelzen::V,аҭəара,шӹрӓнӓш
914,trocknen::V,абара,кошкаш
915,sieden::V,ашра,шолаш
916,faulen::V,абаара,шӱӓш
917,verfaulen::V,абаара,йӓнгӓрӓлтӓш
918,verfaulen::V,аилашра,йӓнгӓрӓлтӓш
919,reißen::V,аҧжəара,кышкедӓлтӓш
920,versinken::V,аӡааҟəрылара,ва́лаш
921,vergehen::V,ацара,эртӓш
922,erscheinen::V,ацəырҵра,каяш
923,verschwinden::V,аҵашəкəара,ямаш
924,sinken::V,атəара,пычаш
925,sinken::V,алаҟəра,пычаш
926,abnehmen::V,ацӡаара,чӹдемӓш
927,abnehmen::V,ацӡаара,кöтӹргӓш
928,abnehmen::V,аиҵалара,чӹдемӓш
929,abnehmen::V,аиҵалара,кöтӹргӓш
930,zunehmen::V,аҽырҭбаара,когоэмӓш
931,zunehmen::V,аиҵыҵра,когоэмӓш
932,zunehmen::V,арацəахара,когоэмӓш
933,steigen::V,азҳара,лӱлта́лташ
934,steigen::V,ашьҭыҵра,лӱлта́лташ
935,steigen::V,адухара,лӱлта́лташ
936,steigen::V,ацлара,лӱлта́лташ
937,wachsen::V,азҳара,кушкаш
938,glänzen::V,ацыр-цырра,йӹлгӹжӓш
939,glänzen::V,ацыҩ-цыҩра,йӹлгӹжӓш
940,glänzen::V,аказказра,йӹлгӹжӓш
941,funkeln::V,ашап-шапра,валгалташ
942,funkeln::V,ацым-цымра,валгалташ
943,lärmen::V,ашьҭыбжьгара,юкланаш
944,lärmen::V,аҕьҕьаҳәа аилалара,юкланаш
945,läuten::V,аҵəҵəасра,цоргаш
946,klingeln::V,аҵəҵəасра,цоргаш
947,klirren::V,ахьархьарра,цонгырталгаш
948,klirren::V,архьархьарра,цонгырталгаш
949,brausen::V,аилаҽҽара,ышдымыла́наш
950,brausen::V,еилашуера,ышдымыла́наш
951,klingen::V,агара,йо́нгаш
952,klingen::V,ашьҭыбжь гара,йо́нгаш
953,bellen::V,ашра,опташ
954,heulen::V,ауура,урмыжаш
955,blasen::V,аҭəҳəара,ӹфӹлӓш
956,pfeifen::V,ашəшəра,ши́шкаш
957,schreien::V,аҳəҳəара,уташ
958,schreien::V,аҳəҳəара,саслаш
959,schreien::V,аҳəҳəара,варгынзаш
960,schreien::V,ахəаара,уташ
961,schreien::V,ахəаара,саслаш
962,schreien::V,ахəаара,варгынзаш
963,schreien::V,аҟаара,уташ
964,schreien::V,аҟаара,саслаш
965,schreien::V,аҟаара,варгынзаш
966,stöhnen::V,ақьра,ӹнгӹрӓш
967,zittern::V,аҵыс-ҵысра,цӹтӹрӓш
968,leben::V,аҟазаара,ӹлӓш
969,geboren werden::V,Аира,шачаш
970,atmen::V,аҕсыҕ лагаҩагара,шӱлӓш
971,trinken::V,ажəра,йӱӓш
972,essen::V,акрыфара,качкаш
973,schlucken::V,албаадара,нелӓш
974,müde werden::V,ааҕсара,янгылаш
975,einschlafen::V,ацəара,амален кеӓш
976,schlafen::V,ацəазаара,амалаш
977,aufwachen::V,аҿыхара,понгыжалташ
978,aufstehen::V,Агəылҵра,кӹньӹл шагалаш
979,sich erholen::V,аҧсшьара,кӓнаш
980,krank werden::V,ачмазаҩхара,церлӓнен вазаш
981,krank sein::V,аҳəарҧсарра,церлӓнӓш
982,krank sein::V,аҳəарҧсарра,ясланаш
983,krank sein::V,аҳəарҧсарра,ясыланаш
984,schmerzen::V,ахьра,каршташ
985,husten::V,аимҳәара,кахыраш
986,genesen::V,абзиахара,паремӓш
987,genesen::V,абзиахара,тöрлӓнӓш
988,genesen::V,аӷəӷəахара,паремӓш
989,genesen::V,аӷəӷəахара,тöрлӓнӓш
990,sterben::V,аҧсра,вазын колаш
991,umkommen::V,аҭахара,пӹтӓш
992,sich bewegen::V,аиҭаҵра,кашташ
993,sich rühren::V,ақəацара,тӓрвӓнӓш
994,sich erheben::V,аҩагылара,кӹньӹлӓш
995,sich setzen::V,атəара,шӹнзӓш
996,hinfallen::V,акаҳара,кенвазаш
997,hinfallen::V,акаҳара,шынгалташ
998,laufen::V,аныҟəара,кашташ
999,schreiten::V,ашьаҿа еихгара,ашкедӓш
1000,spazierengehen::V,анеи-ааира,мадын кашташ
1001,eilen::V,аццакра,вӓшкӓш
1002,sich beeilen::V,аццакра,вӓшкӓш
1003,sich beeilen::V,аццакра,талашаш
1004,sausen::V,аҧырра,хойхаланаш
1005,sausen::V,аҧырра,хояш
1006,sausen::V,иҭрысны,хойхаланаш
1007,sausen::V,иҭрысны,хояш
1008,sausen::V,ишьҭҟьаны ацара,хойхаланаш
1009,sausen::V,ишьҭҟьаны ацара,хояш
1010,rennen::V,аҩра,кыргыжаш
1011,springen::V,аҧара,тӹршештӓш
1012,klettern::V,ақəлара,ку́заш
1013,schaukeln::V,аҟəараҟəанҽара,лыпшалташ
1014,kriechen::V,аҳəазара,авалянаш
1015,kriechen::V,аҳəазара,ньыжиклӓш
1016,schwimmen::V,аӡсара,илӓш
1017,tauchen::V,ахəӡааҵəира,цымаш
1018,rudern::V,аҵшьра,шуалташ
1019,fahren::V,акала,кеӓш
1020,fliegen::V,аҧырра,чонгештӓш
1021,gehen::V,аиҭаҵра,кеӓш
1022,weggehen::V,ацара,кеӓш
1023,abfahren::V,адəықəлара,кеӓш
1024,abfahren::V,ацара,кеӓш
1025,anhalten::V,ааныргылара,цӓрнӓш
1026,hineingehen::V,аҭалара,пыраш
1027,eintreten::V,аҩналара,пыраш
1028,kommen::V,аара,толаш
1029,kommen::V,ааира,толаш
1030,ankommen::V,ааира,шоаш
1031,ankommen::V,аара,шоаш
1032,ankommen::V,анеира,шоаш
1033,zurückkommen::V,азыхынҳəра,пöртӹлӓш
1034,bleiben::V,аанхара,кодаш
1035,bleiben::V,анхара,кодаш
1036,bleiben::V,аангылара,кодаш
1037,warten::V,азҧшзаара,вычаш
1038,erwarten::V,азҧшра,вычаш
1039,suchen::V,ашьҭазаара,кӹчӓлӓш
1040,finden::V,аҧшаара,моаш
1041,versuchen::V,аҽазкра,путаяш
1042,versuchen::V,аҽазкра,цацаш
1043,vorbereiten::V,армазеира,поспейӹктӓш
1044,lieben::V,абзиабара,яраташ
1045,mögen::V,агəаҧхара,яраташ
1046,lachen::V,аччара,ваштылаш
1047,rühren::V,арҵəуара,тӓрвӓтӓш
1048,weinen::V,аҵəуара,мӓгӹрӓш
1049,schimpfen::V,ацəҳара,свырседӓлӓш
1050,sich ärgern::V,агəаара,шӹдешкӓш
1051,sich fürchten::V,аӡыӡара,лӱдӓш
1052,fürchten::V,ацəшəара,лӱдӓш
1053,fliehen::V,абналара,кыргыжаш
1054,fliehen::V,ацəцара,кыргыжаш
1055,flüchten::V,абналара,кыргыж шӹлӓш
1056,flüchten::V,ацəцара,кыргыж шӹлӓш
1057,sehen::V,абара,ужаш
1058,anschauen::V,ахəаҧшра,анжалаш
1059,ansehen::V,ахəаҧшра,анжаш
1060,hören::V,аҳара,колаш
1061,zuhören::V,азыӡырҩра,колышташ
1062,probieren::V,аҧышəара,тотештӓш
1063,probieren::V,аҧышəара,подыл анжаш
1064,riechen::V,афыҩра,ӱпшӹнзӓш
1065,fühlen::V,анырра,шижӓш
1066,fühlen::V,ацәакырра,шижӓш
1067,scheinen::V,шәа,каяш
1068,scheinen::V,аацәырҵа,каяш
1069,vernehmen::V,аҳара,колын колташ
1070,frieren::V,ашəра,кӹлмаш
1071,frieren::V,ашəра,тӹнгӹргӓш
1072,frieren::V,аҵаара,кӹлмаш
1073,frieren::V,аҵаара,тӹнгӹргӓш
1074,tun::V,аҟаҵара,ӹштӓш
1075,können::V,алшара,кердӓш
1076,wollen::V,аҭахра,жалаяш
1077,anfangen::V,алагара,тӹнгӓлӓш
1078,beenden::V,алгара,пӹтӓрӓш
1079,aufhören::V,аҟəыҵра,цӓрнӓш
1080,gelingen::V,аура,цӓш лиӓш
1081,gelingen::V,аманшəалахара,цӓш лиӓш
1082,gelingen::V,алҵра,цӓш лиӓш
1083,geraten::V,нзаарын,лиӓш
1084,öffnen::V,аартра,пачаш
1085,schließen::V,аркра,чӱчӓш
1086,stellen::V,аргылара,шӹндӓш
1087,setzen::V,артəара,шӹндӓш
1088,legen::V,ақəҵара,опташ
1089,legen::V,ақəҵара,пиштӓш
1090,berühren::V,акьысра,тӹкӓлӓш
1091,berühren::V,алакьысра,тӹкӓлӓш
1092,verbinden::V,аҿаҳəара,пидӓш
1093,bedecken::V,ақəршəра,леведӓш
1094,aufhängen::V,акнаҳара,сӓкӓш
1095,anzünden::V,аркра,чӱктӓш
1096,aufheben::V,ашьҭыхра,кузыкташ
1097,zurücklassen::V,аныжьра,кодаш
1098,verlieren::V,ацəыӡра,ямдаш
1099,fallen lassen::V,ацəкаҳара,кенвацтараш
1100,machen::V,ачаҧара,ӹштӓш
1101,herstellen::V,аиҵдара,йӓмдӹлӓш
1102,bauen::V,аргылара,ӹштӓш
1103,reparieren::V,арҽеира,чиняш
1104,reparieren::V,арҽеира,алалаш
1105,verbessern::V,аиҕьтəра,яжоэмден шӹндӓш
1106,ändern::V,аҧсахра,вашталташ
1107,graben::V,ажра,капаяш
1108,beugen::V,арҟəра,лывырташ
1109,beugen::V,арҟəра,каклярташ
1110,beugen::V,архəара,лывырташ
1111,beugen::V,архəара,каклярташ
1112,biegen::V,арҟəра,лывырташ
1113,biegen::V,архəара,лывырташ
1114,drehen::V,аргьежьра,сӓрӓш
1115,drehen::V,аргьежьра,сӓрӹкӓлӓш
1116,umdrehen::V,аарҳәра,сӓрӓлӓш
1117,heben::V,аҩахара,лӱктӓш
1118,heben::V,араҳара,лӱктӓш
1119,hochheben::V,ахагалара,кузыкташ
1120,hochheben::V,ашьҭҳəара,кузыкташ
1121,halten::V,акра,кычаш
1122,drücken::V,ақəрӷəӷəара,темдӓш
1123,schieben::V,аҵгəара,шӹкӓш
1124,schieben::V,агəара,шӹкӓш
1125,kratzen::V,ацəҟьара,нӹжӓш
1126,lecken::V,арбзара,нылаш
1127,beißen::V,ацҳара,пыралаш
1128,abreißen::V,амжəара,кӹрӓш
1129,abreißen::V,амжəара,кышкед нӓлӓш
1130,abschneiden::V,ахҵəара,шулаш
1131,abschneiden::V,ахҵəара,лаштыклаш
1132,abschneiden::V,аҿахҵəара,шулаш
1133,abschneiden::V,аҿахҵəара,лаштыклаш
1134,binden::V,аҿаҳəара,пидӓш
1135,stecken::V,алаҵара,шыралаш
1136,brechen::V,аҧҵəара,тодылаш
1137,brechen::V,аҧҵəара,пыдырташ
1138,klopfen::V,асра,рушткаш
1139,hauen::V,ақəкшара,шелӹштӓш
1140,kleben::V,аҷабра,клейӓш
1141,reiben::V,арҟəыҷра,нӹжӓш
1142,streichen::V,ахьшьра,шӹрӓш
1143,schleifen::V,ахра,шымаш
1144,schneiden::V,аҧҟара,пӹчкӓш
1145,rütteln::V,арҵысра,мыльгыкташ
1146,schütteln::V,аршəшəара,цӹтӹртӓш
1147,schütteln::V,аршəшəара,мыльгыкташ
1148,schwenken::V,аҟьара,машыяш
1149,schütten::V,аҭаҭəара,опталаш
1150,füllen::V,арҭəра,темӓш
1151,einwickeln::V,алаҳəара,пӹтӹрӓ́лӓш
1152,tragen::V,аҩагара,намалаш
1153,schleppen::V,арҳəазара,шӹдӹрӓш
1154,ziehen::V,ахара,шыпшаш
1155,aufbewahren::V,аҵəахра,перегӓш
1156,werfen::V,аршəра,кӹшкӓш
1157,fangen::V,акра,кычаш
1158,packen::V,анкра,хватяш
1159,packen::V,аҵкаара,хватяш
1160,verstecken::V,аҵəахра,шӹлтӓш
1161,teilen::V,ашара,пайылаш
1162,schicken::V,ашьҭра,колташ
1163,bringen::V,аагара,кандаш
1164,hinzufügen::V,ацҵара,
1165,bekommen::V,аҧшаара,лыкташ
1166,bekommen::V,архиара,лыкташ
1167,bekommen::V,аура,лыкташ
1168,erhalten::V,аиура,получаяш
1169,nehmen::V,агара,налаш
1170,wählen::V,алҧшаара,айыраш
1171,auswählen::V,алхра,айыраш
1172,behindern::V,аҧырхагахара,мешӓйӓш
1173,verderben::V,алгара,портяш
1174,verderben::V,абжьыхра,портяш
1175,verderben::V,аҧхасҭатəра,портяш
1176,beschädigen::V,аҧхасҭатəра,шушырташ
1177,zerbrechen::V,аҧҽра,пыдырташ
1178,zerreißen::V,аҧжəара,кӹрӓш
1179,zerstören::V,аилаҧыххаара,шӓлӓтӓш
1180,verbrennen::V,абылра,йылаташ
1181,verbrennen::V,абылра,йылалташ
1182,geben::V,аҭара,пуаш
1183,reichen::V,аҭара,пуаш
1184,schenken::V,аҩгара,подараш
1185,versprechen::V,ақəргəыӷра,сöрӓш
1186,loben::V,арҽхəара,хваляш
1187,küssen::V,агəӡра,шышшалаш
1188,zudecken::V,аҵахҩара,пиштӓш
1189,zudecken::V,ақəршəра,пиштӓш
1190,wecken::V,арҿыхара,понгыжалтараш
1191,zeigen::V,арбара,анжыкташ
1192,führen::V,аныҟəгара,видӓш
1193,lehren::V,арҵара,тымдаш
1194,unterrichten::V,арҧхьара,тымдаш
1195,aufziehen::V,ааӡара,кушташ
1196,leiten::V,ахагылазаара,видӓш
1197,leiten::V,ахагылазаара,вуйлаташ
1198,leiten::V,ахагылазаара,вуйлалташ
1199,antreiben::V,арццакра,талаштараш
1200,lassen::V,арҟаҵара,-ыкт
1201,einladen::V,ааҕхьара,ӱжӓш
1202,einladen::V,анаҧхьара,ӱжӓш
1203,vereinigen::V,аилаҵара,иктештӓш
1204,besuchen::V,абара,толаш
1205,treffen::V,аҧылара,вӓшлиӓш
1206,treffen::V,аҧылара,вӓшлиӓлтӓш
1207,sich versammeln::V,аизара,цымыргаш
1208,spielen::V,ахəмарра,мадаш
1209,singen::V,ашəаҳəара,мыраш
1210,tanzen::V,акəашара,кушташ
1211,sich trennen::V,аилыҵра,айырлаш
1212,verlassen::V,акажьра,шуаш
1213,retten::V,Аиқəрхара,ытараш
1214,bewachen::V,ахьчара,оролаш
1215,schützen::V,ацəыхьчара,перегӓш
1216,verteidigen::V,ахьчара,перегӓш
1217,sich schlagen::V,аисра,шидӓлӓш
1218,sich schlagen::V,аисра,шиэдӓлӓш
1219,schießen::V,ахысра,лӱӓш
1220,siegen::V,аиааира,сӹнгӓш
1221,ärgern::V,аргəаара,шӹдештӓрӓш
1222,schlagen::V,асра,пӓрен колташ
1223,schlagen::V,асра,хӹрӹктен колташ
1224,schlagen::V,аҭасра,пӓрен колташ
1225,schlagen::V,аҭасра,хӹрӹктен колташ
1226,stechen::V,алакшара,пышкылаш
1227,stoßen::V,агəҭасра,шыркедӓш
1228,stehlen::V,аӡара,шолышт толаш
1229,stören::V,аҧырхагахара,ӓрештӹлӓш
1230,belästigen::V,аргəамҵра,кӓньӹсӹрлӓндӓрӓш
1231,belästigen::V,аргəамҵра,шытырланыкташ
1232,verbergen::V,аӡара,шӹлтӓш
1233,täuschen::V,ажьара,алталаш
1234,täuschen::V,ажьара,аталаш
1235,betrügen::V,ажьара,мошеньӹчӓйӓш
1236,töten::V,ашьра,пуштын шуаш
1237,wohnen::V,анхара,ӹлӓш
1238,arbeiten::V,аусура,пӓшӓлӓш
1239,arbeiten::V,аусура,ровотаяш
1240,sammeln::V,аҟəшəара,погаш
1241,pflücken::V,аҿыршəара,кӹрӓш
1242,pflücken::V,аҿыхра,кӹрӓш
1243,jagen::V,ашəарыцара,охотничӓйӓш
1244,fischen::V,аҧсыӡ икуеит,кол кычаш
1245,fassen::V,акра,кычаш
1246,hüten::V,арҳəра,кӹтӓш
1247,hüten::V,ахьчара,кӹтӓш
1248,treiben::V,акацара,шуруяш
1249,anbinden::V,адҳəалара,ялшташ
1250,anbinden::V,адҳəалара,ялышташ
1251,füttern::V,акырҿаҵара,пукшаш
1252,melken::V,ахьара,шыпшылаш
1253,hacken::V,аҟəаҟəара,роаш
1254,gießen::V,аҵаҭəара,шӓвӓш
1255,reifen::V,ашəра,кӱӓш
1256,reifen::V,ашəра,поспейӓш
1257,reifen::V,аҟалара,кӱӓш
1258,reifen::V,аҟалара,поспейӓш
1259,zubereiten::V,ацура,йӓмдӹлӓш
1260,kochen::V,ажəра,шолташ
1261,backen::V,аӡра,кӱктӓш
1262,braten::V,аӡра,жӓрӓш
1263,umrühren::V,аилрыхра,намалаш
1264,stricken::V,аҧара,пидӓш
1265,nähen::V,аӡахра,ыргаш
1266,färben::V,ашəра,пидӓш
1267,reinigen::V,арыцқьара,чиӓлтӓш
1268,waschen::V,аӡәӡәара,мышкаш
1269,abwischen::V,арбара,ӹштӓш
1270,spülen::V,аҭыршара,шӱӓлтӓш
1271,fegen::V,аҧссара,ӹштӓш
1272,baden::V,аҽыкəабара,нӱштӹлӓш
1273,sich waschen::V,аҽыӡəӡəара,мышкылташ
1274,ausziehen::V,ашəыхра,кыдашаш
1275,anziehen::V,ашəҵара,чиӓш
1276,sich anziehen::V,аҽеилаҳəара,чиӓш
1277,kämmen::V,аҳəара,шерӓш
1278,schmücken::V,арҧшӡара,цеверемдӓш
1279,sagen::V,аҳəара,манаш
1280,sagen::V,аҳəара,келесӓш
1281,sprechen::V,ацəажəара,манаш
1282,reden::V,ацəажəара,шайышташ
1283,reden::V,аицәажәара,шайышташ
1284,sich unterhalten::V,аицәажәара,хытыраш
1285,sich unterhalten::V,аицәажәара,хытыргаш
1286,fragen::V,азҵаара,ядаш
1287,bitten::V,аҳəара,ядаш
1288,erzählen::V,аҳəара,келесӓш
1289,mitteilen::V,азыцҳара,попаш
1290,mitteilen::V,азыцҳара,увертӓш
1291,mitteilen::V,азыцҳара,увертӓрӓш
1292,nennen::V,ахьӡҵара,лӹмдӓш
1293,rufen::V,азҿыҭра,ӱжӓш
1294,prahlen::V,аҽхəара,хайзаш
1295,prahlen::V,аҽхəара,шаргаланаш
1296,übersetzen::V,аиҭагара,вашташ
