,Concept_ID,vep,cy
806,nur::ADV,vaiše,yn unig
807,schon::ADV,jo,eisoes
808,schon::ADV,jo,yn barod
809,wieder::ADV,möst,drachefn
810,vergebens::ADV,uhtei,yn ofer
811,vor::PRP,edes,o flaen
812,hinter::PRP,taga,ar ôl
813,unter::PRP,al,islaw
814,durch::PRP,läbi,trwy
815,durch::PRP,kal't,trwy
816,neben::PRP,rindal,ar bwys
817,zwischen::PRP,keskes,rhwng
818,zwischen::PRP,keskes,cydrhwng
819,wegen::PRP,tagut,o achos
820,wegen::PRP,tagut,oherwydd
821,dies::PRN,nece,hyn
822,das::PRN,se,hynny
823,alles::PRN,kaik,popeth
824,ich::PRN,minä,fi
825,du::PRN,sinä,ti
826,er::PRN,hän,fe
827,wir::PRN,mö,ni
828,ihr::PRN,tö,chi
829,sie::PRN,hö,hwy
830,was::FPRN,mi,pa beth
831,wer::FPRN,ken,pwy
832,wo::FADV,kus,ble
833,wo::FADV,kus,ym mha le
834,wohin::FADV,kuna,i ble
835,wohin::FADV,kuna,i ba le
836,wie::FADV,kut,sut
837,wie::FADV,mit',sut
838,warum::FADV,mikš,pam
839,wieviel::FNUM,äjak,faint
840,wieviel::FNUM,kuverz',faint
841,eins::NUM,üks',un
842,zwei::NUM,kaks',dau
843,drei::NUM,koume,tri
844,vier::NUM,nel'l',pedwar
845,fünf::NUM,viž,pump
846,sechs::NUM,kuz',chwech
847,sieben::NUM,seičeme,saith
848,acht::NUM,kahesa,wyth
849,neun::NUM,ühesa,naw
850,zehn::NUM,kümne,deg
851,elf::NUM,üks'toštkümne,un ar ddeg
852,zwölf::NUM,kaks'toštkümne,deuddeg
853,zwölf::NUM,kaks'toštkümne,un deg dau
854,zwanzig::NUM,kaks'kümne,ugain
855,dreißig::NUM,koumekümne,tri deg
856,dreißig::NUM,koumekümne,deg ar hugain
857,vierzig::NUM,nel'l'kümne,deugain
858,fünfzig::NUM,vižkümne,hanner cant
859,sechzig::NUM,kuz'kümne,chwe deg
860,siebzig::NUM,seičemekümne,saith deg
861,siebzig::NUM,seičemekümne,deg a thrigain
862,achtzig::NUM,kahesakümne,wyth deg
863,achtzig::NUM,kahesakümne,pedar ugain
864,neunzig::NUM,ühesakümne,naw deg
865,neunzig::NUM,ühesakümne,deg a phedwar ugain
866,hundert::NUM,sada,cant
867,tausend::NUM,tuha,mil
868,und::CNJ,i,a
869,und::CNJ,da,a
870,oder::CNJ,vai,neu
871,stehen::V,seišta,sefyll
872,sitzen::V,ištta,eistedd
873,liegen::V,venuda,gorwedd
874,hängen::V,ripta,hongian
875,werden::V,lindä,dod yn
876,werden::V,lindä,mynd yn
877,werden::V,tehtas,dod yn
878,werden::V,tehtas,mynd yn
879,passieren::V,ozaitas,digwydd
880,beginnen::V,augotadas,cychwyn
881,enden::V,loptas,gorffen
882,wechseln::V,vajehtadas,newid
883,aufgehen[Sonne]::V,nousta,codi
884,untergehen[Sonne]::V,lasktas,machlud
885,scheinen[Sonne]::V,paštta,tywynnu
886,donnern::V,juraita,taranu
887,wehen::V,dölta,chwythu
888,wehen::V,puhuda,chwythu
889,strömen::V,valadas,ffrydio
890,fließen::V,valuda,llifo
891,sich drehen::V,punotas,troi
892,sich drehen::V,punotas,cylchdroi
893,schwanken::V,čibuda,siglo
894,schwingen::V,čibuda,siglo
895,fallen::V,langeta,cwympo
896,brennen::V,pallada,llosgi
897,rauchen::V,savustada,mygu
898,regnen::V,vihmda,glawio
899,gefrieren::V,jäduda,rhewi
900,gefrieren::V,kül'mdä,rhewi
901,tauen::V,sulada,toddi
902,tauen::V,sulada,meirioli
903,schmelzen::V,sulada,toddi
904,trocknen::V,kuida,sychu
905,trocknen::V,kuivehtuda,sychu
906,sieden::V,kehuda,berwi
907,faulen::V,hapata,pydru
908,faulen::V,hapata,braenu
909,faulen::V,traudäs,pydru
910,faulen::V,traudäs,braenu
911,verfaulen::V,hapata,pydru
912,verfaulen::V,hapata,dadfeilio
913,reißen::V,rebita,clecian
914,reißen::V,rebita,torri'n glats
915,versinken::V,upota,suddo
916,vergehen::V,mända,myned heibio
917,vergehen::V,mända,pasio
918,erscheinen::V,ozutadas,ymddangos
919,verschwinden::V,hajeta,diflannu
920,sinken::V,väheta,syrthio
921,sinken::V,lasktas,syrthio
922,abnehmen::V,peneta,lleihau
923,zunehmen::V,ližaduda,cynyddu
924,steigen::V,nousta,codi
925,wachsen::V,kazda,tyfu
926,glänzen::V,loštta,disgleirio
927,funkeln::V,hoštta,pefrio
928,lärmen::V,robaita,cadw sŵn
929,lärmen::V,robaita,gwneud twrw
930,läuten::V,judaita,canu
931,klingeln::V,kelotada,canu
932,klingeln::V,kelotada,seinio
933,klirren::V,biraita,tincian
934,brausen::V,bruncta,rhuo
935,rauschen::V,šobaita,siffrwd
936,rauschen::V,šobaita,chwithrwd
937,klingen::V,heläita,seinio
938,bellen::V,nutta,cyfarth
939,heulen::V,ulaita,udo
940,heulen::V,ulaita,oernadu
941,blasen::V,puhuda,chwythu
942,pfeifen::V,pistta,chwibanu
943,pfeifen::V,vihelta,chwibanu
944,schreien::V,kirkta,gweiddi
945,schreien::V,kirkta,bloeddio
946,schreien::V,kidastada,gweiddi
947,schreien::V,kidastada,bloeddio
948,stöhnen::V,ohkta,griddfan
949,stöhnen::V,voivotada,griddfan
950,zittern::V,säraita,crynu
951,leben::V,eläda,byw
952,geboren werden::V,sünduda,cael eich geni
953,atmen::V,henktä,anadlu
954,trinken::V,joda,yfed
955,essen::V,söda,bwyta
956,schlucken::V,lainata,llyncu
957,müde werden::V,väzuda,blino
958,müde werden::V,šuštuda,blino
959,einschlafen::V,uinota,mynd i gysgu
960,einschlafen::V,uinota,syrthio i gysgu
961,schlafen::V,magata,huno
962,schlafen::V,magata,cysgu
963,schlafen::V,nukkuda,huno
964,schlafen::V,nukkuda,cysgu
965,aufwachen::V,heraštuda,dihuno
966,aufstehen::V,nousta,codi
967,sich erholen::V,lebaitas,ymlacio
968,sich erholen::V,lebaitas,dadflino
969,krank werden::V,läžegata,mynd yn sâl
970,krank werden::V,läžegata,mynd yn wael
971,krank sein::V,läžuda,gwaelu
972,schmerzen::V,kibištada,brifo
973,husten::V,rügda,pesychu
974,genesen::V,tervehtuda,gwella
975,genesen::V,tervehtuda,cael yn ôl
976,sterben::V,kolda,marw
977,umkommen::V,kolda,trengi
978,sich bewegen::V,likkuda,symud
979,sich rühren::V,likahtada,syflyd
980,sich rühren::V,kubahtada,syflyd
981,sich erheben::V,nousta,codi
982,sich setzen::V,išttas,eistedd
983,hinfallen::V,langeta,cwympo
984,laufen::V,kävuda,cerdded
985,schreiten::V,astta,camu
986,schreiten::V,haškta,camu
987,spazierengehen::V,kävelta,mynd am dro
988,eilen::V,kiruhtada,rhuthro
989,sich beeilen::V,kiruhtada,brysio
990,sausen::V,fun'urta,rhuthro
991,rennen::V,joksta,rhedeg
992,springen::V,hüptä,llamu
993,springen::V,hüptä,neidio
994,klettern::V,libuda,dringo
995,schaukeln::V,čibuda,siglo
996,kriechen::V,ličtas,cropian
997,schwimmen::V,ujuda,nofio
998,tauchen::V,čukautas,plymio
999,tauchen::V,čukautas,ymsuddo
1000,rudern::V,souta,rhwyfo
1001,fahren::V,ajada,gyrru
1002,fahren::V,ajada,dreifio
1003,fahren::V,ajelda,gyrru
1004,fahren::V,ajelda,dreifio
1005,fliegen::V,leta,hedfan
1006,gehen::V,mända,mynd
1007,gehen::V,kävuda,mynd
1008,weggehen::V,päzda,mynd
1009,weggehen::V,päzda,ymadael
1010,weggehen::V,lähtta,mynd
1011,weggehen::V,lähtta,ymadael
1012,abfahren::V,tönduda,ymadael
1013,anhalten::V,seižutadas,stopio
1014,hineingehen::V,mända südäimehe,mynd i mewn
1015,eintreten::V,tulda,mynd i
1016,kommen::V,tulda,dod
1017,ankommen::V,tulda,cyrraedd
1018,zurückkommen::V,pörtas,dychwelyd
1019,bleiben::V,jäda,aros
1020,bleiben::V,jäda,sefyll
1021,warten::V,varastada,aros
1022,warten::V,varastada,disgwyl
1023,erwarten::V,varastada,disgwyl
1024,suchen::V,ectä,chwilio am
1025,finden::V,löuta,darganfod
1026,versuchen::V,ladida,profi
1027,versuchen::V,ladida,ceisio
1028,versuchen::V,rohkaita,profi
1029,versuchen::V,rohkaita,ceisio
1030,vorbereiten::V,vaumita,paratoi
1031,lieben::V,armastada,caru
1032,mögen::V,navedida,hoffi
1033,lachen::V,nagrda,chwerthin
1034,rühren::V,likutada,cynhyrfu
1035,weinen::V,itkta,wylo
1036,weinen::V,itkta,llefain
1037,schimpfen::V,laidas,grwgnach
1038,schimpfen::V,pačatada,grwgnach
1039,sich ärgern::V,rändüda,gofidio
1040,sich fürchten::V,varaita,ofni
1041,fürchten::V,varaita,arswydo
1042,fliehen::V,pageta,ffoi
1043,flüchten::V,pageta,dianc
1044,flüchten::V,joksta,dianc
1045,sehen::V,nähta,gweld
1046,anschauen::V,kacta,syllu
1047,anschauen::V,kacta,edrych
1048,ansehen::V,kacta,gwylio
1049,hören::V,kulda,clywed
1050,zuhören::V,kundeltas,gwrando
1051,probieren::V,mujada,profi
1052,riechen::V,rižada,arogli
1053,fühlen::V,mujada,teimlo
1054,fühlen::V,mujada,clywed
1055,scheinen::V,näguda,ymddangos
1056,zu sehen sein::V,näguda,dod i'r golwg
1057,vernehmen::V,kulištada,clywed sôn am
1058,frieren::V,kül'mdä,bod yn oer
1059,tun::V,tehta,gwneud
1060,können::V,voida,gallu
1061,können::V,mahtta,gallu
1062,wollen::V,himoita,bod mewn angen
1063,wollen::V,tahtoida,bod mewn angen
1064,anfangen::V,zavottä,dechrau
1065,anfangen::V,augotada,dechrau
1066,beenden::V,loptä,darfod
1067,beenden::V,loptä,gorffen
1068,aufhören::V,loptas,peidio
1069,gelingen::V,lähtta,llwyddo
1070,gelingen::V,tehtas,llwyddo
1071,geraten::V,tulda,diweddu
1072,öffnen::V,avaita,agor
1073,schließen::V,saubata,cau
1074,stellen::V,panda,gosod
1075,stellen::V,seižutada,gosod
1076,setzen::V,ištutada,gosod
1077,legen::V,panda,gosod
1078,berühren::V,koskta,cyffwrdd
1079,berühren::V,käziduda,cyffwrdd
1080,verbinden::V,ühtenzoitta,cysylltu
1081,bedecken::V,katta,gorchuddio
1082,bedecken::V,peitta,gorchuddio
1083,aufhängen::V,riputada,crogi
1084,aufhängen::V,riputada,hongian
1085,anzünden::V,sütutada,cynnau
1086,aufheben::V,leta,codi
1087,zurücklassen::V,jätta,gadael
1088,verlieren::V,kadotada,colli
1089,fallen lassen::V,kirbotada,gollwng
1090,machen::V,säta,gwneud
1091,machen::V,tehta,gwneud
1092,herstellen::V,tehta,cynhyrchu
1093,bauen::V,leta,adeiladu
1094,bauen::V,sauda,adeiladu
1095,reparieren::V,koheta,trwsio
1096,reparieren::V,koheta,atgyweirio
1097,verbessern::V,paremboita,diwygio
1098,ändern::V,vajehtada,altro
1099,graben::V,kaida,palu
1100,graben::V,kaida,cloddio
1101,graben::V,čongoida,palu
1102,graben::V,čongoida,cloddio
1103,beugen::V,koverta,plygu
1104,biegen::V,painda,plygu
1105,drehen::V,punotada,troelli
1106,wenden::V,käta,troi
1107,wenden::V,kärauta,troi
1108,umdrehen::V,käta,troi
1109,heben::V,leta,codi
1110,hochheben::V,libutada,dyrchafu
1111,ergreifen::V,tabata,gafael
1112,halten::V,pidada,dal
1113,drücken::V,painda,pwyso
1114,drücken::V,painda,gwasgu
1115,schieben::V,žigutada,gwthio
1116,kratzen::V,künstä,crafu
1117,lecken::V,nolda,llyfu
1118,beißen::V,purda,cnoi
1119,beißen::V,purda,brathu
1120,beißen::V,hambastada,cnoi
1121,beißen::V,hambastada,brathu
1122,abreißen::V,ratketa,tynnu ymaith
1123,abschneiden::V,čapata,torri
1124,abschneiden::V,leikata,torri
1125,binden::V,sidoda,clymu
1126,stecken::V,čokaita,plannu
1127,brechen::V,katkaita,torri
1128,klopfen::V,kolkotada,taro
1129,hauen::V,löda,taro
1130,kleben::V,klejata,gludio
1131,reiben::V,hosta,rhwbio
1132,reiben::V,törkita,rhwbio
1133,reiben::V,jorotada,rhwbio
1134,streichen::V,voita,taenu
1135,schleifen::V,hijoida,hogi
1136,schleifen::V,teravzoitta,hogi
1137,schneiden::V,leikata,torri
1138,rütteln::V,heilutada,ysgytio
1139,schütteln::V,pudištada,siglo
1140,schütteln::V,pudištada,ysgwyd
1141,schwenken::V,maihutada,siglo
1142,schütten::V,valada,tywallt
1143,füllen::V,täutta,llenwi
1144,einwickeln::V,kärdä,lapio
1145,tragen::V,kantta,cludo
1146,tragen::V,kandišta,cludo
1147,schleppen::V,vedätada,llusgo
1148,ziehen::V,vedada,tynnu
1149,aufbewahren::V,kaita,cadw
1150,werfen::V,čuta,taflu
1151,werfen::V,tactä,taflu
1152,fangen::V,püta,dal
1153,packen::V,tabata,cipio
1154,packen::V,tabata,crafangu
1155,verstecken::V,peitta,celu
1156,verstecken::V,peitta,cuddio
1157,teilen::V,jagada,rhannu
1158,schicken::V,oigeta,anfon
1159,bringen::V,veda,dod â
1160,hinzufügen::V,ližata,chwanegu
1161,bekommen::V,sada,cael
1162,erhalten::V,sada,derbyn
1163,nehmen::V,otta,cymryd
1164,wählen::V,valita,dewis
1165,auswählen::V,valita,dethol
1166,bewahren::V,kaita,cadw
1167,behindern::V,telustada,atal
1168,behindern::V,telustada,rhwystro
1169,verderben::V,travida,difetha
1170,beschädigen::V,satatada,niweidio
1171,zerbrechen::V,mureta,torri
1172,zerreißen::V,rebitada,rhwygo
1173,zerstören::V,mureta,dinistrio
1174,verbrennen::V,poltta,llosgi
1175,geben::V,antta,rhoi
1176,reichen::V,antta,estyn
1177,schenken::V,lahjoita,rhoddi
1178,versprechen::V,toivotada,addo
1179,wünschen::V,toivotada,dymuno
1180,loben::V,kitta,canmol
1181,küssen::V,tervehtada,cusanu
1182,wiegen::V,likutada,siglo
1183,zudecken::V,katta,gorchuddio
1184,wecken::V,noustatada,deffro
1185,zeigen::V,ozutada,dangos
1186,führen::V,astutada,arwain
1187,lehren::V,opeta,dysgu
1188,unterrichten::V,opeta,hyfforddi
1189,aufziehen::V,kazvatada,dod i fyny
1190,leiten::V,ohjata,arwain
1191,antreiben::V,rigehtoitta,annog
1192,lassen::V,käskta,gadael
1193,einladen::V,kucta,gwahodd
1194,vereinigen::V,ühtenzoitta,uno
1195,vereinigen::V,ühtenzoitta,cyfuno
1196,besuchen::V,rižada,ymweld â
1197,treffen::V,vastata,cwrdd
1198,treffen::V,vastata,cyfarfod
1199,sich versammeln::V,kägeta,casglu
1200,sich versammeln::V,kägeta,cynnull
1201,sich versammeln::V,sätas,casglu
1202,sich versammeln::V,sätas,cynnull
1203,spielen::V,väta,chwarae
1204,singen::V,pajatada,canu
1205,tanzen::V,kargaita,dawnsio
1206,sich trennen::V,erigata,ymwahanu
1207,verlassen::V,jätta,gadael
1208,retten::V,päzutada,achub
1209,bewachen::V,varjoita,gwarchod
1210,schützen::V,kaita,noddi
1211,verteidigen::V,kaita,amddiffyn
1212,sich schlagen::V,torata,ffraeo
1213,sich schlagen::V,torata,terfysgu
1214,schießen::V,ampta,saethu
1215,siegen::V,vägestada,ennill
1216,ärgern::V,verdutada,cythruddo
1217,ärgern::V,rändütada,cythruddo
1218,schlagen::V,löda,curo
1219,schlagen::V,iškta,curo
1220,treten::V,peksta,cicio
1221,treten::V,topsta,cicio
1222,stechen::V,pystiä,pigo
1223,stoßen::V,iškta,gwthio
1224,stoßen::V,pudištada,gwthio
1225,stehlen::V,vargastada,dwyn
1226,stehlen::V,vargastada,lladrata
1227,stören::V,keskustada,aflonyddu
1228,belästigen::V,tartuteldas,trafferthu
1229,verbergen::V,katelda,cuddio
1230,täuschen::V,manitada,twyllo
1231,betrügen::V,manitada,hocedu
1232,töten::V,rikta,lladd
1233,töten::V,surmita,lladd
1234,wohnen::V,eläda,byw
1235,arbeiten::V,rata,gweithio
1236,sammeln::V,kogota,casglu
1237,pflücken::V,poimda,casglu
1238,jagen::V,mecata,hela
1239,fischen::V,kalatada,pysgota
1240,fassen::V,tabata,dal
1241,hüten::V,paimeta,bugeilio
1242,treiben::V,ajada,gyrru
1243,anbinden::V,küttestada,clymu
1244,anbinden::V,sidoda,clymu
1245,füttern::V,sötta,porthi
1246,melken::V,lüpsta,godro
1247,hacken::V,sauda,torri
1248,gießen::V,valada,dyfrhau
1249,reifen::V,küpseta,aeddfedu
1250,zubereiten::V,vaumištada,coginio
1251,kochen::V,keitta,berwi
1252,backen::V,paštta,pobi
1253,backen::V,paštta,crasu
1254,braten::V,žarda,ffrio
1255,umrühren::V,segoitada,cyffroi
1256,stricken::V,kudoda,gwau
1257,nähen::V,ombelta,gwnïo
1258,färben::V,mujutada,lliwio
1259,reinigen::V,puhtastada,glanhau
1260,waschen::V,pesta,golchi
1261,abwischen::V,pühktä,sychu
1262,spülen::V,huhtoida,streulio
1263,fegen::V,pühkta,ysgubo
1264,kehren::V,uhoita,ysgubo
1265,baden::V,kül'ptäs,cael bath
1266,sich waschen::V,pestas,ymolchi
1267,ausziehen::V,riičta,tynnu
1268,ausziehen::V,rušta,tynnu
1269,anziehen::V,panda päle,gwisgo
1270,anziehen::V,panda kädehe,gwisgo
1271,anziehen::V,panda jaugha,gwisgo
1272,sich anziehen::V,sobdas,ymwisgo
1273,kämmen::V,harjata,cribo
1274,schmücken::V,čomitada,harddu
1275,schmücken::V,čomitada,addurno
1276,sagen::V,sanuda,dweud
1277,sprechen::V,pagišta,llefaru
1278,reden::V,pagišta,siarad
1279,sich unterhalten::V,lodaita,sgwrsio
1280,fragen::V,küzuda,gofyn
1281,bitten::V,pakita,gofyn am
1282,erzählen::V,sanuda,dweud
1283,erzählen::V,starinoita,dweud
1284,mitteilen::V,tedotada,cyfleu
1285,nennen::V,nimitada,enwi
1286,rufen::V,kucta,galw
1287,prahlen::V,kittäs,brolio
1288,prahlen::V,kittäs,ymffrostio
1289,übersetzen::V,käta,cyfieithu
1290,denken::V,meletada,meddwl
1291,glauben::V,uskta,credu
1292,glauben::V,uskta,coelio
1293,bemerken::V,homaita,sylwi
1294,erkennen::V,tundištada,adnabod
1295,begreifen::V,tabata,amgyffred
1296,verstehen::V,el'geta,deall
1297,verstehen::V,toimetada,deall
1298,lernen::V,opetas,dysgu
1299,wissen::V,teta,gwybod
1300,sich erinnern an::V,johtutada,cofio
1301,vergessen::V,unohtada,anghofio
1302,messen::V,märita,mesur
1303,zählen::V,lugeda,cyfrif
1304,rechnen::V,lugeda,cyfrifo
1305,lesen::V,lugeda,darllen
1306,malen::V,pirta,peintio
1307,zeichnen::V,pirta,tynnu
1308,schreiben::V,kirjutada,ysgrifennu
1309,besitzen::V,omištada,meddu
1310,kaufen::V,ostta,prynu
1311,verkaufen::V,möda,gwerthu
1312,bezahlen::V,maksta,talu am
1313,zahlen::V,maksta,talu
1314,beherrschen::V,valdoita,rheoli
1315,beherrschen::V,valdoita,llywodraethu
1316,ertragen::V,tirpta,dioddef
