,Concept_ID,is,ta
689,hier::ADV,hér,இங்கே
690,hierhin::ADV,hingað,இவ்விடத்திற்கு
691,von hier::ADV,héðan,இனி
692,dort::ADV,þar,அங்கே
693,dort::ADV,þarna,அங்கே
694,dorthin::ADV,þangað,அவ்விடத்திற்கு
695,geradeaus::ADV,beint áfram,முன்னாலிருக்கும்
696,vorwärts::ADV,áfram,முன்புறமாக
697,rückwärts::ADV,aftur á bak,பின்னோக்கி
698,zurück::ADV,aftur,பின்பக்கம்
699,zurück::ADV,til baka,பின்பக்கம்
700,unten::ADV,niðri,கீழாக
701,unten::ADV,fyrir neðan,கீழாக
702,hinab::ADV,niður,கீழ் நோக்கி
703,hinab::ADV,niður eftir,கீழ் நோக்கி
704,oben::ADV,uppi,மேலே
705,hinauf::ADV,upp,மேலே
706,hinauf::ADV,upp eftir,மேலே
707,überall::ADV,alls staðar,எல்லா இடத்திலும்
708,nicht::ADV,ekki,இல்லை
709,ein wenig::ADV,dálítið,கொஞ்சம்
710,kaum::ADV,varla,அரிதாக
711,kaum::ADV,tæplega,அரிதாக
712,sehr::ADV,mjög,மிக்க
713,so::ADV,svo,மிகவும்
714,so::ADV,þannig,மிகவும்
715,noch::ADV,enn,இப்பொழுதும்
716,noch::ADV,ennþá,இப்பொழுதும்
717,nur::ADV,bara,மட்டும்
718,nur::ADV,aðeins,மட்டும்
719,schon::ADV,nú þegar,ஏற்கனவே
720,wieder::ADV,aftur,மறுபடியும்
721,wieder::ADV,að nýju,மறுபடியும்
722,vergebens::ADV,árangurslaust,வீண்
723,vor::PRP,fyrir,முன்
724,hinter::PRP,bak við,பின்பக்கம்
725,hinter::PRP,aftur fyrir,பின்பக்கம்
726,unter::PRP,undir,கீழே
727,durch::PRP,gegnum,ஊடே
728,neben::PRP,hjá,அடுத்து
729,neben::PRP,við hliðina á,அடுத்து
730,zwischen::PRP,milli,இடையில்
731,zwischen::PRP,á milli,இடையில்
732,wegen::PRP,vegna,ஏனெனில்
733,dies::PRN,þetta,இது
734,das::PRN,það,அது
735,alles::PRN,allt,ஒவ்வொன்றும்
736,ich::PRN,ég,நான்
737,du::PRN,þú,நீ
738,er::PRN,hann,அவன்
739,wir::PRN,við,நாம்
740,wir::PRN,við,நாங்கள்
741,ihr::PRN,þið,நீங்கள்
742,sie::PRN,þær,அவர்கள்
743,sie::PRN,þeir,அவர்கள்
744,was::FPRN,hvað,என்ன
745,wer::FPRN,hver,யார்
746,wo::FADV,hvar,எங்கே
747,wohin::FADV,hvert,எதற்கு
748,wie::FADV,hvernig,எப்படி
749,warum::FADV,hvers vegna,ஏன்
750,wieviel::FNUM,hve mikill,எவ்வளவு
751,eins::NUM,einn,ஒன்று
752,zwei::NUM,tveir,இரண்டு
753,drei::NUM,þrír,மூன்று
754,vier::NUM,fjórir,நான்கு
755,fünf::NUM,fimm,ஐந்து
756,sechs::NUM,sex,ஆறு
757,sieben::NUM,sjö,ஏழு
758,acht::NUM,átta,எட்டு
759,neun::NUM,níu,ஒன்பது
760,zehn::NUM,tíu,பத்து
761,elf::NUM,ellefu,பதினொன்று
762,zwölf::NUM,tólf,பன்னிரண்டு
763,zwanzig::NUM,tuttugu,இருபது
764,dreißig::NUM,þrjátíu,முப்பது
765,vierzig::NUM,fjörutíu,நாற்பது
766,fünfzig::NUM,fimmtíu,ஐமபது
767,sechzig::NUM,sextíu,அறுபது
768,siebzig::NUM,sjötíu,எழுபது
769,achtzig::NUM,áttatíu,எண்பது
770,neunzig::NUM,níutíu,தொன்னூறு
771,hundert::NUM,hundrað,நூறு
772,tausend::NUM,þúsund,ஆயிரம்
773,und::CNJ,og,மற்றும்
774,oder::CNJ,eða,அல்லது
775,stehen::V,standa,நில்
776,sitzen::V,sitja,உட்கார்
777,liegen::V,liggja,படு
778,hängen::V,hanga,தொங்கச் செய்
779,werden::V,verða,ஆகு
780,passieren::V,gerast,நிகழ்
781,beginnen::V,byrja,ஆரம்பி
782,enden::V,enda,முடி
783,enden::V,lykta,முடி
784,wechseln::V,skipta,மாற்று
785,aufgehen[Sonne]::V,koma upp,உயர எழு
786,untergehen[Sonne]::V,ganga til viðar,பொறுத்து
787,scheinen[Sonne]::V,skína,பிரகாசி
788,donnern::V,þruma,இடி
789,wehen::V,blása,வீசு
790,strömen::V,streyma,பாயதல்
791,fließen::V,fljóta,நீரோட்டம் போக்கில் போ
792,sich drehen::V,snúast,சுழல்
793,schwanken::V,riða,தள்ளாடு
794,schwanken::V,rugga,தள்ளாடு
795,schwingen::V,sveiflast,ஆடு
796,fallen::V,falla,விழு
797,brennen::V,brenna,எரி
798,rauchen::V,reykja,பகை பிடி
799,regnen::V,rigna,மழை பெய்
800,gefrieren::V,frjósa,உறைந்துவிடு
801,tauen::V,þiðna,உருகு
802,schmelzen::V,bráðna,உருகு
803,trocknen::V,þorna,உலர்த்து
804,sieden::V,sjóða,கொதிக்க வை
805,faulen::V,rotna,அழுகச் செய்
806,verfaulen::V,rotna,அழுகச் செய்
807,reißen::V,rifna,திடீரென அறு
808,versinken::V,sökkva,மூழ்கு
809,vergehen::V,líða,கடந்துசெல்
810,erscheinen::V,birtast,தோன்றச்
811,verschwinden::V,hverfa,மறைந்து போ
812,sinken::V,síga,பதைவுறு
813,abnehmen::V,lækka,குறை
814,abnehmen::V,minnka,குறை
815,zunehmen::V,aukast,உயர்த்து
816,steigen::V,stíga,உயர எழு
817,wachsen::V,vaxa,வளர்
818,glänzen::V,glóa,மிளிர்
819,glänzen::V,glampa,மிளிர்
820,funkeln::V,leiftra,பிரகாசி
821,lärmen::V,hafa hátt,கொம்பு
822,läuten::V,hringja,மணியொலியிசை
823,klingeln::V,hringja,மணி அடி
824,klirren::V,glamra,கிலுங்கு
825,klirren::V,skrölta,கிலுங்கு
826,brausen::V,ólga,இரைதல்
827,rauschen::V,suða,சலசலப்பு
828,klingen::V,hljóma,சிலம்புதல்
829,bellen::V,gelta,குரை
830,heulen::V,væla,ஊளையிடு
831,heulen::V,ýlfra,ஊளையிடு
832,blasen::V,blása,ஊது
833,pfeifen::V,blístra,சீழ்க்கை எழப்பு
834,schreien::V,æpa,கூச்சலிடு
835,stöhnen::V,stynja,வேதனை
836,zittern::V,titra,நடுங்கு
837,zittern::V,skjálfa,நடுங்கு
838,leben::V,lifa,உயிருடனிரு
839,geboren werden::V,fæðast,பிற
840,atmen::V,anda,சுவாசி
841,atmen::V,draga andann,சுவாசி
842,trinken::V,drekka,குடி
843,essen::V,borða,சாப்பிடு
844,schlucken::V,kingja,முழுங்கு
845,müde werden::V,þreytast,கையயர்தல்
846,einschlafen::V,sofna,தூங்க
847,schlafen::V,sofa,தூங்கு
848,aufwachen::V,vakna,எழுப்பு
849,aufstehen::V,fara á fætur,எழுந்திரு
850,sich erholen::V,hvíla sig,இளைப்பாறு
851,krank werden::V,veikjast,விழுதல்
852,krank werden::V,verða veikur,விழுதல்
853,krank sein::V,vera veikur,நருக்கலாயிருக்க
854,schmerzen::V,kenna til,நோவுறு
855,husten::V,hósta,இருமு
856,genesen::V,batna,குணம் அடை
857,genesen::V,frískast,குணம் அடை
858,sterben::V,deyja,மரணமடை
859,umkommen::V,farast,நசி
860,sich bewegen::V,bifast,நகர்த்து
861,sich rühren::V,hreyfast,அசை
862,sich erheben::V,standa upp,எழுந்து நில்
863,sich setzen::V,setjast,உட்கார்
864,hinfallen::V,detta,விழு
865,laufen::V,labba,நட
866,schreiten::V,ganga,கவடுவைத்தல்
867,spazierengehen::V,ganga sér til skemmtunar,உலவு
868,eilen::V,fara hratt,விரைந்து
869,sich beeilen::V,flýta sér,அவசரப்படுத்து
870,sausen::V,þjóta,விரைந்து செல்
871,rennen::V,hlaupa,ஓடு
872,springen::V,stökkva,குதி
873,klettern::V,klifra,ஏறு
874,schaukeln::V,róla,தள்ளாடு
875,schaukeln::V,rugga,தள்ளாடு
876,kriechen::V,skríða,மெதுவாக நடந்து செல்
877,schwimmen::V,synda,நீந்து
878,tauchen::V,kafa,மூழ்கி நீச்சலடி
879,rudern::V,róa,துடுப்புப் போடு
880,fahren::V,aka,ஓட்டு
881,fahren::V,fara,ஓட்டு
882,fliegen::V,fljúga,பற
883,gehen::V,fara,போ
884,gehen::V,ganga,போ
885,weggehen::V,fara burt,விலகிச் செல்
886,weggehen::V,ganga burt,விலகிச் செல்
887,abfahren::V,aka burt,புறப்பட்டுச் செல்
888,anhalten::V,stöðva,நின்றுவிடு
889,hineingehen::V,ganga inn,மறையச் செய்
890,eintreten::V,koma inn,நுழை
891,eintreten::V,ganga inn,நுழை
892,kommen::V,koma,வா
893,ankommen::V,koma til,வநது சேர்
894,zurückkommen::V,koma til baka,திரும்பி வா
895,bleiben::V,haldast,இரு
896,bleiben::V,vera kyrr,இரு
897,warten::V,bíða,தாமதி
898,erwarten::V,búast við,எதிர்நோக்கு
899,erwarten::V,eiga von á,எதிர்நோக்கு
900,suchen::V,leita,தேடு
901,finden::V,finna,கண்டுபிடி
902,versuchen::V,reyna,முயற்சி செய்
903,vorbereiten::V,undirbúa,ஆயத்தம் செய்
904,lieben::V,elska,அன்பு செலுத்து
905,mögen::V,þykja gott,விரும்பு
906,mögen::V,falla í geð,விரும்பு
907,lachen::V,hlæja,சிரி
908,rühren::V,snerta,இதயத்தைத் தொடு
909,weinen::V,gráta,அழு
910,schimpfen::V,skammast,சாபமிடு
911,sich ärgern::V,sárna,கோப்பபடு
912,sich ärgern::V,gremjast,கோப்பபடு
913,sich fürchten::V,óttast,பயப்படு
914,fürchten::V,óttast,பயப்படுத்து
915,fliehen::V,flýja,ஓடு
916,flüchten::V,strjúka,தப்பிவிடு
917,sehen::V,sjá,பார்
918,anschauen::V,horfa á,கூர்ந்து கவனி
919,ansehen::V,líta á,கவனி
920,hören::V,heyra,கேள்
921,zuhören::V,hlusta,சுவைத்துப் பார்
922,probieren::V,smakka,ருசி
923,riechen::V,þefa,முகர்ந்து பார்
924,fühlen::V,finna til,தொட்டுணர்
925,scheinen::V,virðast,காணப்படு
926,zu sehen sein::V,vera að sjá,தோன்றுதல்
927,vernehmen::V,heyra,கேள்
928,vernehmen::V,greina,கேள்
929,frieren::V,frjósa,குதுகுதுகு
930,tun::V,gera,செய்
931,können::V,geta,இயல்வது
932,wollen::V,ætla,விரும்பு
933,wollen::V,vilja,விரும்பு
934,anfangen::V,hefja,தொடங்கு
935,beenden::V,enda,முடி
936,beenden::V,ljúka,முடி
937,aufhören::V,lykta,நிறுத்து
938,gelingen::V,heppnast,வெற்றி
939,geraten::V,lukkast,ஏற்படுத்து
940,öffnen::V,opna,திற
941,schließen::V,loka,மூடு
942,stellen::V,láta,வை
943,stellen::V,setja,வை
944,setzen::V,láta,வை
945,setzen::V,setja,வை
946,legen::V,láta,பரப்பி வை
947,legen::V,leggja,பரப்பி வை
948,berühren::V,koma við,பதி
949,verbinden::V,sameina,சேர்
950,bedecken::V,hylja,உறைபோடு
951,aufhängen::V,hengja,தொங்கவிடு
952,aufhängen::V,hengja upp,தொங்கவிடு
953,anzünden::V,kveikja í,எரியூட்டு
954,aufheben::V,taka upp,பொறுக்கி எடு
955,aufheben::V,lyfta upp,பொறுக்கி எடு
956,zurücklassen::V,skilja eftir,விட்டுச் செல்
957,verlieren::V,týna,இழ
958,verlieren::V,glata,இழ
959,fallen lassen::V,missa,அளவில் குறைவு
960,machen::V,búa til,தயார்செய்
961,herstellen::V,framleiða,உற்பத்தி செய்
962,bauen::V,smíða,கட்டு
963,bauen::V,byggja,கட்டு
964,reparieren::V,gera við,பழுது பார்
965,verbessern::V,bæta,மேம்படுத்து
966,ändern::V,breyta,மாற்றி அமை
967,graben::V,grafa,குழி வெட்டு
968,beugen::V,beygja,வனை
969,biegen::V,sveigja,வனை
970,drehen::V,snúa,சுழல்
971,wenden::V,snúa,குடைகவிழு
972,wenden::V,venda,குடைகவிழு
973,umdrehen::V,venda,சுற்றும் முற்றும் பார்
974,umdrehen::V,snúa við,சுற்றும் முற்றும் பார்
975,heben::V,hefja,தூக்கு
976,hochheben::V,lyfta upp,தூக்கு
977,ergreifen::V,grípa,பறி
978,halten::V,rúma,பிடித்துக் கொள்
979,halten::V,halda,பிடித்துக் கொள்
980,drücken::V,þjá,அழுத்து
981,drücken::V,þrýsta,அழுத்து
982,schieben::V,ýta,தள்ளு
983,kratzen::V,klóra,கீறு
984,lecken::V,sleikja,நக்கு
985,beißen::V,bíta,கடி
986,abreißen::V,rífa af,கிழி
987,abreißen::V,rífa frá,கிழி
988,abschneiden::V,skera af,வெட்டி எடு
989,abschneiden::V,klippa af,வெட்டி எடு
990,binden::V,binda,கட்டு
991,stecken::V,stinga,பதிய வை
992,brechen::V,brjóta,உடை
993,klopfen::V,berja,தட்டு
994,klopfen::V,klappa,தட்டு
995,hauen::V,berja,அடி
996,hauen::V,höggva,அடி
997,kleben::V,líma,ஒட்டு
998,reiben::V,núa,தேய்
999,streichen::V,smyrja,பரவச்செய்
1000,schleifen::V,slípa,அரை
1001,schneiden::V,skera,துண்டாக்கு
1002,schneiden::V,klippa,துண்டாக்கு
1003,rütteln::V,skaka,மெல்ல தள்ளு
1004,schütteln::V,hrista,குலுக்கு
1005,schwenken::V,sveifla,ஊஞ்சலாடு
1006,schütten::V,hella,ஊற்று
1007,füllen::V,fylla,நிரப்பு
1008,einwickeln::V,vefja inn í,சுற்று
1009,tragen::V,bera,எடுத்துச் செல்
1010,schleppen::V,draga,இழுத்துச் செல்
1011,ziehen::V,toga,இழு
1012,ziehen::V,draga,இழு
1013,aufbewahren::V,geyma,வைத்துக் கொள்
1014,werfen::V,kasta,வீசி எறி
1015,fangen::V,grípa,பிடி
1016,packen::V,þrífa í,பிடித்துக்கொள்
1017,verstecken::V,fela,மறை
1018,teilen::V,deila,பாகங்களாகப் பிரி
1019,schicken::V,senda,அனுப்பு
1020,bringen::V,færa,கொண்டு வா
1021,bringen::V,flytja,கொண்டு வா
1022,hinzufügen::V,bæta við,சேர்
1023,bekommen::V,hljóta,பெறு
1024,bekommen::V,ná,பெறு
1025,erhalten::V,fá,பெறு
1026,nehmen::V,taka,எடு
1027,wählen::V,velja,தேர்ந்தெடு
1028,auswählen::V,velja úr,தேர்ல்தெடு
1029,bewahren::V,gæta,கெடாது பேணு
1030,bewahren::V,vernda,கெடாது பேணு
1031,behindern::V,varna,தடங்கல் செய்
1032,verderben::V,spilla,நாசமாக்கு
1033,beschädigen::V,skemma,சேதப்படுத்து
1034,zerbrechen::V,brjóta,உடை
1035,zerreißen::V,rífa,கிழி
1036,zerreißen::V,rífa sundur,கிழி
1037,zerstören::V,rífa niður,அழி
1038,verbrennen::V,brenna,எரியூட்டு
1039,geben::V,gefa,கொடு
1040,reichen::V,rétta,வழங்கு
1041,schenken::V,gefa,மொயத்தல்
1042,versprechen::V,lofa,உறுதியளி
1043,versprechen::V,heita,உறுதியளி
1044,wünschen::V,óska,ஆசைப்படு
1045,loben::V,lofa,புகழ்ச்சி கூறு
1046,loben::V,hrósa,புகழ்ச்சி கூறு
1047,küssen::V,kyssa,முத்தமிடு
1048,wiegen::V,rugga,ஆட்டுத்தல்
1049,zudecken::V,þekja,உறைபோடு
1050,zudecken::V,breiða yfir,உறைபோடு
1051,wecken::V,vekja,எழுப்பு
1052,zeigen::V,sýna,காட்டு
1053,führen::V,leiða,வழிகாட்டி
1054,lehren::V,kenna,சொல்லிக் கொடு
1055,unterrichten::V,fræða,அறிவுரை கூறு
1056,aufziehen::V,ala upp,வளர்
1057,leiten::V,stjórna,அழைத்துச் செல்
1058,antreiben::V,hvetja,தூண்டு
1059,lassen::V,láta,விடு
1060,einladen::V,bjóða heim,அழை
1061,vereinigen::V,sameina,ஒன்றாகச் சேர்
1062,besuchen::V,heimsækja,வருகை புரி
1063,treffen::V,hitta,சந்தி
1064,sich versammeln::V,safnast saman,தொகுப்பு
1065,spielen::V,leika sér,விளையாடு
1066,singen::V,syngja,பாடு
1067,tanzen::V,dansa,நடனமாடு
1068,sich trennen::V,skiljast,தனிப்படடுத்து
1069,verlassen::V,yfirgefa,கைவிடு
1070,retten::V,bjarga,காப்பாற்று
1071,bewachen::V,gæta,காவல் செய்
1072,bewachen::V,hafa vörð á,காவல் செய்
1073,schützen::V,vernda,பாதுகாப்பு செய்
1074,verteidigen::V,verja,எதிர்த்து நில்
1075,sich schlagen::V,slást,பூசலிடு
1076,sich schlagen::V,berjast,பூசலிடு
1077,schießen::V,skjóta,சுட்டுக் கொல்
1078,siegen::V,sigra,வெற்றி பெறு
1079,ärgern::V,ergja,எரிச்சலூட்டு
1080,ärgern::V,skaprauna,எரிச்சலூட்டு
1081,schlagen::V,slá,அடி
1082,schlagen::V,lemja,அடி
1083,treten::V,sparka,உதை
1084,stechen::V,stinga,கொட்டு
1085,stoßen::V,hrinda,நெருக்கு
1086,stehlen::V,stela,திருடு
1087,stören::V,trufla,தொல்லைகொடு
1088,belästigen::V,ónáða,தொல்லை கொடு
1089,verbergen::V,leyna,மறை
1090,täuschen::V,gabba,ஏமாற்று
1091,täuschen::V,blekkja,ஏமாற்று
1092,betrügen::V,svíkja,ஏமாற்று
1093,betrügen::V,blekkja,ஏமாற்று
1094,töten::V,drepa,கொல்
1095,wohnen::V,búa,தங்கியிரு
1096,arbeiten::V,vinna,வேலை செய்
1097,sammeln::V,safna,ஒன்றுசேர்
1098,pflücken::V,tína,கொய்து எடு
1099,pflücken::V,reyta,கொய்து எடு
1100,jagen::V,veiða,வேட்டையாடு
1101,fischen::V,fiska,மீன் பிடி
1102,fassen::V,veiða,பிடி
1103,hüten::V,gæta,காவல் செய்
1104,hüten::V,vakta,காவல் செய்
1105,treiben::V,reka,ஓட்டு
1106,anbinden::V,binda við,கட்டு
1107,anbinden::V,binda fast,கட்டு
1108,füttern::V,fóðra,உணவளி
1109,melken::V,mjólka,பால் கற
1110,hacken::V,höggva,வெட்டி எடு
1111,gießen::V,hella,நீர்ப் பாய்ச்சு
1112,reifen::V,þroskast,பழு
1113,zubereiten::V,elda,சமையல் செய்
1114,zubereiten::V,tilbúa,சமையல் செய்
1115,kochen::V,sjóða,வேகவை
1116,backen::V,baka,வெப்பத்தில் வாட்டு
1117,braten::V,steikja,பொரியச் செய்
1118,umrühren::V,hræra í,கலக்கு
1119,stricken::V,prjóna,பின்னியிழை
1120,nähen::V,sauma,தையல் வேலை செய்
1121,färben::V,lita,வண்ணம் பெறச் செய்
1122,reinigen::V,hreinsa,சுத்தம் செய்
1123,waschen::V,þvo,கழுவு
1124,abwischen::V,þerra,துடை
1125,spülen::V,skola,அலசு
1126,spülen::V,þvo upp,அலசு
1127,fegen::V,sópa,பெறுக்கு
1128,fegen::V,hreinsa,பெறுக்கு
1129,kehren::V,sópa,பெறுக்கு
1130,baden::V,baða sig,குளி
1131,sich waschen::V,þvo sér,கழுவு
1132,ausziehen::V,fara úr,கழற்று
1133,anziehen::V,fara í,புனைதல்
1134,sich anziehen::V,klæðast,உடுத்துதல்
1135,kämmen::V,greiða,தலை வாரிக் கொள்
1136,schmücken::V,prýða,அழகுபடுத்து
1137,schmücken::V,skreyta,அழகுபடுத்து
1138,sagen::V,segja,சொல்
1139,sprechen::V,tala,பேசு
1140,reden::V,ræða,பெசு
1141,sich unterhalten::V,spjalla,இயல்பாக பேசிக்கொண்டிரு
1142,sich unterhalten::V,ræðast við,இயல்பாக பேசிக்கொண்டிரு
1143,fragen::V,spyrja,கேள்
1144,bitten::V,biðja,வேண்டு
1145,erzählen::V,segja frá,சொல்
1146,mitteilen::V,tilkynna,சொல்
1147,nennen::V,nefna,பெயரிடுதல்
1148,rufen::V,kalla,கூச்சலிடு
1149,prahlen::V,gorta,தற்பெருமை பேசு
1150,übersetzen::V,þýða,மொழிபெயர்ப்பு செய்
1151,denken::V,hugsa,யோசி
1152,glauben::V,trúa,நம்பு
1153,bemerken::V,taka eftir,கவனி
1154,erkennen::V,þekkja,அடையாளம் கண்டுகொள்
1155,begreifen::V,skilja,பற்றிக்கொள்
1156,verstehen::V,skilja,புரிந்து கொள்
1157,lernen::V,læra,கற்றுக்கொள்
1158,wissen::V,vita,தெரிந்திரு
1159,sich erinnern an::V,minnast,நினைவு கூர்
1160,vergessen::V,gleyma,மற
1161,messen::V,mæla,அளவிடு
1162,zählen::V,telja,எண்ணு
1163,rechnen::V,reikna,கணக்கிடு
1164,lesen::V,lesa,படி
1165,malen::V,mála,வண்ணச்சித்திரம்
1166,zeichnen::V,teikna,வரை
1167,schreiben::V,skrifa,எழுது
1168,besitzen::V,hafa,உடைமையாகக் கொண்டிரு
1169,kaufen::V,kaupa,வாங்கு
1170,verkaufen::V,selja,விற்பனை செய்
1171,bezahlen::V,borga,இறுத்தல்
1172,zahlen::V,borga,பணம் செலுத்து
1173,beherrschen::V,hafa á valdi sínu,ஆட்சிசெய்
1174,ertragen::V,þola,தாங்கு
