,Concept_ID,hu,sk
838,manchmal::ADV,olykor,občas
839,manchmal::ADV,olykor,niekedy
840,oft::ADV,sokszor,často
841,immer::ADV,mindig,vždy
842,immer::ADV,mindig,ustavične
843,niemals::ADV,sohasem,nikdy
844,hier::ADV,itt,tu
845,hierhin::ADV,erre,sem
846,hierhin::ADV,erre,tade
847,von hier::ADV,innen,odtiaľto
848,dort::ADV,ott,tam
849,dorthin::ADV,oda,ta
850,dorthin::ADV,oda,tam
851,geradeaus::ADV,egyenesen,rovno
852,geradeaus::ADV,egyenesen,priamo
853,vorwärts::ADV,előre,napred
854,rückwärts::ADV,hátrafelé,nazad
855,zurück::ADV,hátra,späť
856,zurück::ADV,hátra,naspäť
857,zurück::ADV,vissza,späť
858,zurück::ADV,vissza,naspäť
859,unten::ADV,alul,dolu
860,unten::ADV,alul,naspodku
861,hinab::ADV,le,dolu
862,hinab::ADV,lefelé,dolu
863,oben::ADV,fenn,hore
864,oben::ADV,fenn,navrchu
865,oben::ADV,felül,hore
866,oben::ADV,felül,navrchu
867,hinauf::ADV,fel,hore
868,hinauf::ADV,fel,navrch
869,hinauf::ADV,felfelé,hore
870,hinauf::ADV,felfelé,navrch
871,überall::ADV,mindenütt,všade
872,nicht::ADV,nem,nie
873,ein wenig::ADV,egy kicsit,trocha
874,kaum::ADV,alig,ledva
875,sehr::ADV,nagyon,veľmi
876,so::ADV,úgy,tak
877,so::ADV,úgy,takto
878,noch::ADV,még,ešte
879,nur::ADV,csak,len
880,nur::ADV,csupán,len
881,schon::ADV,már,už
882,wieder::ADV,ismét,zasa
883,wieder::ADV,megint,zasa
884,vergebens::ADV,hiába,márne
885,vergebens::ADV,hiába,nadarmo
886,vor::PRP,előtt,pred
887,hinter::PRP,mögött,za
888,unter::PRP,alatt,pod
889,durch::PRP,át,cez
890,durch::PRP,keresztül,cez
891,neben::PRP,mellett,pri
892,neben::PRP,mellett,vedľa
893,zwischen::PRP,között,medzi
894,wegen::PRP,miatt,pre
895,wegen::PRP,miatt,kvôli
896,wegen::PRP,végett,pre
897,wegen::PRP,végett,kvôli
898,dies::PRN,ez,to
899,dies::PRN,ez,táto
900,das::PRN,az,to
901,alles::PRN,minden,všetko
902,ich::PRN,én,ja
903,du::PRN,te,ty
904,er::PRN,ő,on
905,wir::PRN,mi,my
906,ihr::PRN,ti,vy
907,sie::PRN,ők,oni
908,was::FPRN,mi,čo
909,wer::FPRN,ki,kto
910,wo::FADV,hol,kde
911,wohin::FADV,hova,kam
912,wie::FADV,hogy,ako
913,wie::FADV,hogyan,ako
914,warum::FADV,miért,prečo
915,wieviel::FNUM,hány,koľko
916,wieviel::FNUM,mennyi,koľko
917,eins::NUM,egy,jeden
918,zwei::NUM,kettő,dva
919,drei::NUM,három,tri
920,vier::NUM,négy,štyri
921,fünf::NUM,öt,päť
922,sechs::NUM,hat,šesť
923,sieben::NUM,hét,sedem
924,acht::NUM,nyolc,osem
925,neun::NUM,kilenc,deväť
926,zehn::NUM,tíz,desať
927,elf::NUM,tizenegy,jedenásť
928,zwölf::NUM,tizenkettő,dvanásť
929,zwanzig::NUM,húsz,dvadsať
930,dreißig::NUM,harminc,tridsať
931,vierzig::NUM,negyven,štyridsať
932,fünfzig::NUM,ötven,päťdesiat
933,sechzig::NUM,hatvan,šesťdesiat
934,siebzig::NUM,hetven,sedemdesiat
935,achtzig::NUM,nyolcvan,osemdesiat
936,neunzig::NUM,kilencven,deväťdesiat
937,hundert::NUM,száz,sto
938,tausend::NUM,ezer,tisíc
939,und::CNJ,és,i
940,und::CNJ,meg,i
941,oder::CNJ,vagy,alebo
942,stehen::V,áll,stáť
943,sitzen::V,ül,sedieť
944,liegen::V,fekszik,ležať
945,hängen::V,függ,visieť
946,werden::V,lesz,stať sa
947,passieren::V,történik,stať sa
948,beginnen::V,kezdődik,začať sa
949,enden::V,végződik,končiť sa
950,enden::V,befejeződik,končiť sa
951,wechseln::V,változik,meniť sa
952,aufgehen[Sonne]::V,kel,vychádzať
953,untergehen[Sonne]::V,lemegy,zapadnúť
954,scheinen[Sonne]::V,süt,svietiť
955,donnern::V,dörög,hrmieť
956,wehen::V,fúj,viať
957,strömen::V,áramlik,prúdiť
958,fließen::V,folyik,tiecť
959,sich drehen::V,forog,točiť sa
960,sich drehen::V,forog,krútiť sa
961,schwanken::V,inog,kolísať
962,schwanken::V,inog,klátiť sa
963,schwanken::V,ingadozik,kolísať
964,schwanken::V,ingadozik,klátiť sa
965,schwingen::V,leng,kývať sa
966,schwingen::V,leng,chvieť sa
967,fallen::V,esik,padať
968,brennen::V,ég,páliť
969,brennen::V,ég,horieť
970,rauchen::V,füstöl,dymiť sa
971,regnen::V,esik,pršať
972,gefrieren::V,megfagy,zamrznút
973,tauen::V,olvad,taviť sa
974,schmelzen::V,olvad,taviť sa
975,schmelzen::V,elolvad,taviť sa
976,trocknen::V,szárad,schnúť
977,sieden::V,forr,vrieť
978,faulen::V,rothad,hniť
979,verfaulen::V,elrothad,zhniť
980,verfaulen::V,megrothad,zhniť
981,reißen::V,szakad,pretrhnúť sa
982,versinken::V,süllyed,zapadnúť
983,versinken::V,süllyed,potopiť sa
984,versinken::V,elsüllyed,zapadnúť
985,versinken::V,elsüllyed,potopiť sa
986,vergehen::V,múlik,plynúť
987,vergehen::V,elmúlik,plynúť
988,erscheinen::V,feltűnik,objaviť sa
989,erscheinen::V,megjelenik,objaviť sa
990,verschwinden::V,letűnik,zmiznúť
991,sinken::V,süllyed,klesať
992,abnehmen::V,apad,ubúdať
993,abnehmen::V,csökken,ubúdať
994,zunehmen::V,növekszik,pribúdať
995,zunehmen::V,gyarapszik,pribúdať
996,steigen::V,emelkedik,stúpať
997,wachsen::V,nő,rásť
998,wachsen::V,terem,rásť
999,wachsen::V,növekszik,rásť
1000,glänzen::V,ragyog,jagať sa
1001,glänzen::V,ragyog,lesknúť sa
1002,glänzen::V,fénylik,jagať sa
1003,glänzen::V,fénylik,lesknúť sa
1004,funkeln::V,csillog,iskriť sa
1005,funkeln::V,tündöklik,iskriť sa
1006,lärmen::V,lármázik,lomoziť
1007,läuten::V,cseng,cengať
1008,klingeln::V,csenget,zvoniť
1009,klirren::V,csörömpöl,rinčať
1010,brausen::V,zúg,hučať
1011,brausen::V,morajlik,hučať
1012,rauschen::V,zúg,šumieť
1013,klingen::V,hangzik,znieť
1014,klingen::V,hangzik,zvoniť
1015,bellen::V,ugat,štekať
1016,bellen::V,ugat,brechať
1017,heulen::V,bőg,vyť
1018,heulen::V,üvölt,vyť
1019,blasen::V,fúj,duť
1020,blasen::V,fúj,fúkať
1021,pfeifen::V,fütyül,pískať
1022,pfeifen::V,fütyül,hvízdať
1023,schreien::V,kiált,kričať
1024,schreien::V,kiabál,kričať
1025,stöhnen::V,nyög,stenať
1026,zittern::V,remeg,triasť sa
1027,zittern::V,reszket,triasť sa
1028,leben::V,él,žiť
1029,geboren werden::V,születik,narodiť sa
1030,atmen::V,lélegzik,dýchať
1031,trinken::V,iszik,piť
1032,essen::V,eszik,jesť
1033,schlucken::V,nyel,zhltnuť
1034,müde werden::V,elfárad,unaviť sa
1035,müde werden::V,kifárad,unaviť sa
1036,einschlafen::V,elalszik,usnúť
1037,einschlafen::V,elalszik,zaspať
1038,schlafen::V,alszik,spať
1039,aufwachen::V,felébred,zobudiť sa
1040,aufstehen::V,felkel,vstať
1041,sich erholen::V,pihen,zotavovať sa
1042,sich erholen::V,pihen,oddýchovať si
1043,krank werden::V,megbetegedik,ochorieť
1044,krank werden::V,belebetegszik,ochorieť
1045,krank sein::V,betegeskedik,chorieť
1046,krank sein::V,betegeskedik,byť chorý
1047,schmerzen::V,fáj,bolieť
1048,husten::V,köhög,kašľať
1049,genesen::V,meggyógyul,uzdraviť sa
1050,sterben::V,hal,umrieť
1051,sterben::V,hal,zomrieť
1052,umkommen::V,elpusztul,zahynúť
1053,sich bewegen::V,mozog,pohybovať sa
1054,sich rühren::V,mozdul,hnúť sa
1055,sich erheben::V,feláll,zdvihnúť sa
1056,sich erheben::V,felemelkedik,zdvihnúť sa
1057,sich setzen::V,ül,sadnúť si
1058,sich setzen::V,leül,sadnúť si
1059,hinfallen::V,bukik,spadnúť
1060,hinfallen::V,elesik,spadnúť
1061,laufen::V,jár,bežať
1062,schreiten::V,lép,kráčať
1063,spazierengehen::V,sétál,prechádzať sa
1064,eilen::V,siet,súriť
1065,sich beeilen::V,siet,ponáhľať sa
1066,sausen::V,robog,hučať
1067,rennen::V,fut,bežať
1068,rennen::V,szalad,bežať
1069,springen::V,ugrik,skákať
1070,klettern::V,kúszik,liezť
1071,schaukeln::V,hintázik,húpať
1072,schaukeln::V,hintázik,hojdať
1073,kriechen::V,kúszik,liezť
1074,kriechen::V,kúszik,plaziť sa
1075,schwimmen::V,úszik,plávať
1076,tauchen::V,merül,ponoriť sa
1077,rudern::V,evez,veslovať
1078,fahren::V,jár,ísť
1079,fahren::V,jár,jazdiť
1080,fahren::V,megy,ísť
1081,fahren::V,megy,jazdiť
1082,fahren::V,utazik,ísť
1083,fahren::V,utazik,jazdiť
1084,fliegen::V,száll,letieť
1085,gehen::V,megy,ísť
1086,weggehen::V,elmegy,odísť
1087,weggehen::V,elmegy,odchádzať
1088,abfahren::V,indul,odcestovať
1089,anhalten::V,megáll,zadržať sa
1090,anhalten::V,megáll,zastaviť sa
1091,hineingehen::V,bemegy,vchádzať
1092,eintreten::V,belép,vojsť
1093,eintreten::V,belép,vstúpiť
1094,kommen::V,jön,prísť
1095,ankommen::V,érkezik,prísť
1096,ankommen::V,érkezik,doraziť
1097,ankommen::V,megérkezik,prísť
1098,ankommen::V,megérkezik,doraziť
1099,zurückkommen::V,visszajön,vrátiť sa
1100,bleiben::V,marad,ostať
1101,bleiben::V,marad,zostať
1102,bleiben::V,megmarad,ostať
1103,bleiben::V,megmarad,zostať
1104,warten::V,vár,čakať
1105,warten::V,várakozik,čakať
1106,erwarten::V,vár,očakávať
1107,erwarten::V,megvár,očakávať
1108,suchen::V,kutat,hľadať
1109,finden::V,talál,nájsť
1110,versuchen::V,megpróbál,skúsiť
1111,versuchen::V,megpróbál,pokúsiť sa
1112,versuchen::V,megkísérel,skúsiť
1113,versuchen::V,megkísérel,pokúsiť sa
1114,vorbereiten::V,előkészít,pripraviť
1115,lieben::V,szeret,ľúbiť
1116,lieben::V,szeret,milovať
1117,mögen::V,szeret,mať rád
1118,lachen::V,nevet,smiať sa
1119,rühren::V,mozdít,dojať
1120,weinen::V,sír,plakať
1121,schimpfen::V,szid,nadávať
1122,schimpfen::V,szitkozódik,nadávať
1123,sich ärgern::V,mérgelődik,hnevať sa
1124,sich ärgern::V,mérgelődik,zlostiť sa
1125,sich ärgern::V,bosszankodik,hnevať sa
1126,sich ärgern::V,bosszankodik,zlostiť sa
1127,sich fürchten::V,fél,báť sa
1128,sich fürchten::V,retteg,báť sa
1129,fürchten::V,fél,báť sa
1130,fliehen::V,menekül,utekať
1131,flüchten::V,elmenekül,utiecť
1132,sehen::V,néz,vidieť
1133,anschauen::V,megnéz,pozrieť sa na
1134,ansehen::V,néz,pozrieť
1135,ansehen::V,ránéz,pozrieť
1136,ansehen::V,megnéz,pozrieť
1137,hören::V,hall,počúvať
1138,zuhören::V,hallgat,počúvať
1139,zuhören::V,meghallgat,počúvať
1140,probieren::V,kóstol,ochutnať
1141,probieren::V,megkóstol,ochutnať
1142,riechen::V,szagol,ňuchať
1143,fühlen::V,érez,cítiť
1144,fühlen::V,érez,pociťovať
1145,scheinen::V,tűnik,zdať sa
1146,scheinen::V,látszik,zdať sa
1147,zu sehen sein::V,mutatkozik,byť vidieť
1148,vernehmen::V,hall,počuť
1149,frieren::V,fázik,mrznúť
1150,frieren::V,fázik,oziabať
1151,tun::V,csinál,robiť
1152,tun::V,cselekszik,robiť
1153,können::V,tud,môcť
1154,wollen::V,akar,chcieť
1155,anfangen::V,kezd,začať
1156,beenden::V,befejez,skončiť
1157,aufhören::V,megszűnik,prestať
1158,gelingen::V,sikerül,podariť sa
1159,geraten::V,kerül,dariť sa
1160,geraten::V,jut,dariť sa
1161,öffnen::V,nyit,otvoriť
1162,öffnen::V,kinyit,otvoriť
1163,schließen::V,csuk,zavrieť
1164,schließen::V,becsuk,zavrieť
1165,stellen::V,állít,postaviť
1166,stellen::V,helyez,postaviť
1167,setzen::V,ültet,posadiť
1168,setzen::V,helyez,posadiť
1169,legen::V,tesz,klásť
1170,legen::V,tesz,položiť
1171,legen::V,fektet,klásť
1172,legen::V,fektet,položiť
1173,berühren::V,érint,dotykať sa
1174,verbinden::V,beköt,spojiť
1175,verbinden::V,összeköt,spojiť
1176,bedecken::V,betakar,pokryť
1177,bedecken::V,beborít,pokryť
1178,aufhängen::V,felakaszt,zavesiť
1179,anzünden::V,gyújt,zapáliť
1180,anzünden::V,meggyújt,zapáliť
1181,aufheben::V,felemel,zdvihnúť
1182,zurücklassen::V,hátrahagy,zanechať
1183,verlieren::V,veszít,stratiť
1184,verlieren::V,elveszít,stratiť
1185,fallen lassen::V,elejt,pustiť
1186,machen::V,tesz,robiť
1187,machen::V,csinál,robiť
1188,herstellen::V,gyárt,vyrobiť
1189,herstellen::V,előállít,vyrobiť
1190,bauen::V,épít,stavať
1191,bauen::V,épít,budovať
1192,reparieren::V,javít,opraviť
1193,reparieren::V,kijavít,opraviť
1194,reparieren::V,megjavít,opraviť
1195,verbessern::V,megjavít,zlepšiť
1196,ändern::V,változtat,zmeniť
1197,ändern::V,változtat,preinačiť
1198,ändern::V,megváltoztat,zmeniť
1199,ändern::V,megváltoztat,preinačiť
1200,graben::V,ás,ryť
1201,graben::V,ás,kopať
1202,beugen::V,meghajt,ohnúť
1203,biegen::V,hajlít,ohnúť
1204,drehen::V,forgat,točiť
1205,drehen::V,forgat,krútiť
1206,wenden::V,fordít,obrátiť
1207,wenden::V,fordít,prevrátiť
1208,wenden::V,megfordít,obrátiť
1209,wenden::V,megfordít,prevrátiť
1210,umdrehen::V,megfordít,otočiť
1211,umdrehen::V,megfordít,obrátiť
1212,umdrehen::V,megforgat,otočiť
1213,umdrehen::V,megforgat,obrátiť
1214,heben::V,emel,dvíhať
1215,heben::V,emel,povzniesť
1216,hochheben::V,felemel,zdvihnúť
1217,ergreifen::V,megfog,uchopiť sa
1218,halten::V,tart,držať
1219,drücken::V,nyom,tisnúť
1220,drücken::V,megnyom,tisnúť
1221,schieben::V,tol,posunovať
1222,kratzen::V,vakar,škrabať
1223,lecken::V,nyal,lízať
1224,beißen::V,harap,kúsať
1225,abreißen::V,letép,odtrhnúť
1226,abschneiden::V,levág,odrezať
1227,abschneiden::V,levág,odkrojiť
1228,binden::V,köt,zaviazať
1229,binden::V,köt,priviazať
1230,binden::V,kötöz,zaviazať
1231,binden::V,kötöz,priviazať
1232,stecken::V,dug,strčiť
1233,brechen::V,tör,zlomiť
1234,brechen::V,eltör,zlomiť
1235,klopfen::V,kopogtat,tĺcť
1236,klopfen::V,kopogtat,klopať
1237,hauen::V,vág,nabiť
1238,hauen::V,levág,nabiť
1239,kleben::V,tapaszt,lepiť
1240,kleben::V,tapaszt,nalepiť
1241,reiben::V,dörzsöl,trieť
1242,reiben::V,súrol,trieť
1243,streichen::V,simít,namazať
1244,schleifen::V,fen,ostríť
1245,schleifen::V,csiszol,ostríť
1246,schleifen::V,köszörül,ostríť
1247,schneiden::V,vág,rezať
1248,schneiden::V,vág,strihať
1249,schneiden::V,szel,rezať
1250,schneiden::V,szel,strihať
1251,schneiden::V,metsz,rezať
1252,schneiden::V,metsz,strihať
1253,rütteln::V,ráz,triasť
1254,rütteln::V,ráz,lomcovať
1255,schütteln::V,ráz,triasť
1256,schütteln::V,ráz,potriasť
1257,schütteln::V,megráz,triasť
1258,schütteln::V,megráz,potriasť
1259,schwenken::V,lóbál,mávať
1260,schwenken::V,lobogtat,mávať
1261,schütten::V,önt,sypať
1262,füllen::V,tölt,plniť
1263,füllen::V,megtölt,plniť
1264,einwickeln::V,becsavar,zabaliť
1265,tragen::V,hord,niesť
1266,schleppen::V,vonszol,vliecť
1267,ziehen::V,húz,ťahať
1268,aufbewahren::V,megőriz,uložiť
1269,aufbewahren::V,megőriz,uschovať
1270,werfen::V,dob,hodiť
1271,werfen::V,dob,vrhnúť
1272,werfen::V,hajít,hodiť
1273,werfen::V,hajít,vrhnúť
1274,fangen::V,fog,chytať
1275,packen::V,megragad,baliť
1276,packen::V,megragad,chytiť
1277,verstecken::V,eldug,skryť
1278,verstecken::V,eldug,schovať
1279,verstecken::V,elrejt,skryť
1280,verstecken::V,elrejt,schovať
1281,teilen::V,oszt,podeliť
1282,teilen::V,oszt,rozdeliť
1283,teilen::V,megoszt,podeliť
1284,teilen::V,megoszt,rozdeliť
1285,schicken::V,küld,posielať
1286,bringen::V,hoz,priniesť
1287,bringen::V,visz,priniesť
1288,hinzufügen::V,hozzáad,pripojiť
1289,bekommen::V,kap,dostať
1290,bekommen::V,megkap,dostať
1291,erhalten::V,kap,prijať
1292,erhalten::V,megkap,prijať
1293,nehmen::V,vesz,vziať
1294,wählen::V,választ,voliť
1295,auswählen::V,kiválaszt,vybrať
1296,auswählen::V,kiválaszt,vyvoliť
1297,bewahren::V,megtart,zachovať
1298,behindern::V,akadályoz,zavadzať
1299,behindern::V,akadályoz,byť v ceste
1300,behindern::V,gátol,zavadzať
1301,behindern::V,gátol,byť v ceste
1302,verderben::V,elront,skaziť
1303,beschädigen::V,rongál,ublížiť
1304,beschädigen::V,rongál,poškodiť
1305,zerbrechen::V,eltör,rozbiť
1306,zerbrechen::V,eltör,prelomiť
1307,zerbrechen::V,széttör,rozbiť
1308,zerbrechen::V,széttör,prelomiť
1309,zerbrechen::V,kettétör,rozbiť
1310,zerbrechen::V,kettétör,prelomiť
1311,zerreißen::V,eltép,pretrhnúť
1312,zerreißen::V,széttép,pretrhnúť
1313,zerstören::V,elpusztít,zničiť
1314,verbrennen::V,éget,spáliť
1315,verbrennen::V,eléget,spáliť
1316,geben::V,ad,dať
1317,reichen::V,nyújt,podať
1318,schenken::V,ajándékoz,darovať
1319,versprechen::V,ígér,sľúbiť
1320,wünschen::V,kíván,želať
1321,loben::V,dicsér,chváliť
1322,küssen::V,csókol,bozkať
1323,wiegen::V,ringat,kolísať
1324,zudecken::V,betakar,prikryť
1325,wecken::V,kelt,zobudiť
1326,wecken::V,ébreszt,zobudiť
1327,zeigen::V,mutat,ukázať
1328,führen::V,visz,viesť
1329,führen::V,vezet,viesť
1330,lehren::V,tanít,učiť
1331,unterrichten::V,tanít,vyučovať
1332,aufziehen::V,felnevel,vychovať
1333,leiten::V,vezet,viesť
1334,leiten::V,vezérel,viesť
1335,antreiben::V,hajt,popudiť
1336,lassen::V,-tat,dať
1337,lassen::V,-at,dať
1338,einladen::V,meghív,pozvať
1339,einladen::V,meghív,povolať
1340,vereinigen::V,egyesít,spojiť
1341,vereinigen::V,egyesít,zjednotiť
1342,besuchen::V,látogat,navštíviť
1343,treffen::V,talál,stretnúť
1344,sich versammeln::V,gyülekezik,zhromaždiť sa
1345,sich versammeln::V,összegyűlik,zhromaždiť sa
1346,spielen::V,játszik,hrať
1347,singen::V,énekel,spievať
1348,tanzen::V,táncol,tancovať
1349,sich trennen::V,elválik,rozísť sa
1350,verlassen::V,elhagy,opustiť
1351,retten::V,ment,zachrániť
1352,bewachen::V,őriz,strážiť
1353,schützen::V,óv,chrániť
1354,schützen::V,véd,chrániť
1355,verteidigen::V,véd,brániť
1356,sich schlagen::V,verekszik,biť sa
1357,schießen::V,lő,streliť
1358,schießen::V,lő,strieľať
1359,siegen::V,győz,zvíťaziť
1360,ärgern::V,bosszant,hnevať
1361,ärgern::V,bosszant,zlostiť
1362,schlagen::V,üt,biť
1363,schlagen::V,üt,udrieť
1364,schlagen::V,ver,biť
1365,schlagen::V,ver,udrieť
1366,treten::V,rúg,kopnúť
1367,stechen::V,döf,bodnúť
1368,stechen::V,döf,pichnúť
1369,stechen::V,szúr,bodnúť
1370,stechen::V,szúr,pichnúť
1371,stoßen::V,lök,udrieť
1372,stehlen::V,lop,kradnúť
1373,stören::V,zavar,vyrušiť
1374,belästigen::V,zaklat,obťažovať
1375,verbergen::V,rejt,skryť
1376,verbergen::V,elrejt,skryť
1377,täuschen::V,megtéveszt,sklamať
1378,betrügen::V,csal,klamať
1379,betrügen::V,csal,podvádzať
1380,töten::V,öl,zabiť
1381,töten::V,öl,usmrtiť
1382,wohnen::V,lakik,bývať
1383,arbeiten::V,dolgozik,pracovať
1384,sammeln::V,szed,zbierať
1385,sammeln::V,gyűjt,zbierať
1386,pflücken::V,szed,trhať
1387,pflücken::V,szed,oberať
1388,jagen::V,vadászik,poľovať
1389,fischen::V,halászik,loviť ryby
1390,fischen::V,halászik,chytať ryby
1391,fassen::V,fog,uloviť
1392,hüten::V,őriz,pásť
1393,hüten::V,legeltet,pásť
1394,treiben::V,hajt,hnať
1395,anbinden::V,köt,priviazať
1396,füttern::V,etet,kŕmiť
1397,melken::V,fej,dojiť
1398,hacken::V,vág,seknúť
1399,gießen::V,öntöz,polievať
1400,reifen::V,érik,dozrieť
1401,zubereiten::V,elkészít,pripraviť
1402,kochen::V,főz,variť
1403,backen::V,süt,piecť
1404,backen::V,süt,smažiť
1405,braten::V,süt,piecť
1406,braten::V,süt,pražiť
1407,umrühren::V,megkever,pomiešať
1408,stricken::V,köt,pliesť
1409,nähen::V,varr,šiť
1410,färben::V,fest,zafarbiť
1411,reinigen::V,tisztít,čistiť
1412,waschen::V,mos,myť
1413,abwischen::V,letöröl,utrieť
1414,spülen::V,mosogat,vyplachovať
1415,fegen::V,söpör,zametať
1416,kehren::V,söpör,zametať
1417,baden::V,fürdik,kúpať sa
1418,sich waschen::V,mosdik,umývať sa
1419,sich waschen::V,mosakszik,umývať sa
1420,ausziehen::V,levesz,zobliecť
1421,anziehen::V,felölt,obliecť
1422,anziehen::V,felvesz,obliecť
1423,sich anziehen::V,öltözik,obliecť sa
1424,sich anziehen::V,felöltözik,obliecť sa
1425,kämmen::V,fésül,česať
1426,schmücken::V,díszít,ozdobiť
1427,sagen::V,mond,povedať
1428,sprechen::V,beszél,hovoriť
1429,reden::V,beszél,rozprávať
1430,sich unterhalten::V,beszélget,rozprávať sa
1431,fragen::V,kérdez,spýtať sa
1432,bitten::V,kér,prosiť
1433,erzählen::V,mesél,rozprávať
1434,erzählen::V,elbeszél,rozprávať
1435,mitteilen::V,közöl,oznámiť
1436,nennen::V,hív,nazvať
1437,nennen::V,hív,menovať
1438,nennen::V,nevez,nazvať
1439,nennen::V,nevez,menovať
1440,rufen::V,hív,volať
1441,rufen::V,hív,zavolať
1442,prahlen::V,dicsekszik,vystatovať sa
1443,übersetzen::V,fordít,preložiť
1444,denken::V,gondol,myslieť
1445,glauben::V,hisz,veriť
1446,bemerken::V,észrevesz,podotknuť
1447,bemerken::V,észrevesz,spozorovať
1448,erkennen::V,ráismer,poznať
1449,erkennen::V,felismer,poznať
1450,begreifen::V,felfog,pochopiť
1451,begreifen::V,felfog,porozumieť
1452,verstehen::V,ért,rozumieť
1453,verstehen::V,megért,rozumieť
1454,lernen::V,tanul,učiť sa
1455,lernen::V,megtanul,učiť sa
1456,wissen::V,tud,vedieť
1457,sich erinnern an::V,emlékszik,pamätať si na
1458,vergessen::V,felejt,zabudnuť
1459,vergessen::V,elfelejt,zabudnuť
1460,messen::V,mér,merať
1461,messen::V,megmér,merať
1462,zählen::V,számol,počítať
1463,zählen::V,megszámol,počítať
1464,rechnen::V,számít,rátať
1465,rechnen::V,számít,počítať
1466,lesen::V,olvas,čítať
1467,malen::V,fest,maľovať
1468,zeichnen::V,rajzol,kresliť
1469,schreiben::V,ír,písať
1470,besitzen::V,birtokol,mať
1471,besitzen::V,birtokol,vlastniť
1472,kaufen::V,vesz,kúpiť
1473,kaufen::V,megvesz,kúpiť
1474,verkaufen::V,elad,predať
1475,bezahlen::V,fizet,zaplatiť
1476,bezahlen::V,kifizet,zaplatiť
1477,zahlen::V,fizet,platiť
1478,zahlen::V,megfizet,platiť
1479,beherrschen::V,ural,ovládať
1480,ertragen::V,elbír,znášať
1481,ertragen::V,elbír,vydržať
1482,ertragen::V,elvisel,znášať
1483,ertragen::V,elvisel,vydržať
