,Concept_ID,el,sk
739,nackt::A,γυμνός,nahý
740,traurig::A,λυπημένος,smutný
741,lebendig::A,ζωντανός,živý
742,gut::A,καλός,dobrý
743,schlecht::A,κακός,zlý
744,richtig::A,σωστός,správny
745,schlimm::A,άσχημος,zlý
746,schlimm::A,άσχημος,nepríjemný
747,wahr::A,αληθής,pravý
748,wahr::A,αληθής,pravdivý
749,wahr::A,αληθινός,pravý
750,wahr::A,αληθινός,pravdivý
751,alt::A,παλιός,starý
752,neu::A,νέος,nový
753,neu::A,καινούργιος,nový
754,ehemalig::A,παλιός,bývalý
755,alt[Lebewesen]::A,γέρος,starý
756,jung::A,νέος,mladý
757,arm::A,φτωχός,chudobný
758,reich::A,πλούσιος,bohatý
759,bekannt::A,γνωστός,známy
760,berühmt::A,περίφημος,slávny
761,berühmt::A,περίφημος,povestný
762,berühmt::A,ξακουσμένος,slávny
763,berühmt::A,ξακουσμένος,povestný
764,fremd::A,ξένος,cudzí
765,verschieden::A,διαφορετικός,rôzny
766,verschieden::A,διαφορετικός,rozličný
767,nah::A,κοντινός,blízky
768,fern::A,μακριά,ďaleký
769,linker::A,αριστερός,ľavý
770,rechter::A,δεξιός,pravý
771,anderer::A,άλλος,iný
772,anderer::A,άλλος,druhý
773,erster::A,πρώτος,prvý
774,zweiter::A,δεύτερος,druhý
775,dritter::A,τρίτος,tretí
776,letzter::A,τελευταίος,ostatný
777,letzter::A,τελευταίος,posledný
778,allein::ADV,μόνος,sám
779,auf einmal::ADV,εφάπαξ,zároveň
780,zusammen::ADV,μαζί,spolu
781,zusammen::ADV,μαζί,spoločne
782,lange::ADV,πολύν καιρό,dlho
783,plötzlich::ADV,έξαφνα,náhle
784,sofort::ADV,αμέσως,hneď
785,sofort::ADV,αμέσως,ihneď
786,später::ADV,αργότερα,neskoršie
787,jetzt::ADV,τώρα,teraz
788,heute::ADV,σήμερα,dnes
789,morgen::ADV,αύριο,zajtra
790,bald::ADV,σε λίγο,skoro
791,bald::ADV,εντός ολίγου,skoro
792,dann::ADV,ύστερα,nato
793,dann::ADV,ύστερα,potom
794,gestern::ADV,χτες,včera
795,einst::ADV,ποτέ,kedysi
796,einst::ADV,ποτέ,niekedy
797,einst::ADV,άλλοτε,kedysi
798,einst::ADV,άλλοτε,niekedy
799,damals::ADV,τότε,vtedy
800,danach::ADV,μετά,potom
801,danach::ADV,μετά,podľa toho
802,danach::ADV,ύστερα,potom
803,danach::ADV,ύστερα,podľa toho
804,vorher::ADV,πριν,napred
805,vorher::ADV,πριν,predtým
806,vorher::ADV,προηγουμένως,napred
807,vorher::ADV,προηγουμένως,predtým
808,zuerst::ADV,πρώτα,najprv
809,einmal::ADV,μία φορά,raz
810,einmal::ADV,μία φορά,jedenkrát
811,manchmal::ADV,κάποτε,občas
812,manchmal::ADV,κάποτε,niekedy
813,oft::ADV,συχνά,často
814,oft::ADV,πολλές φορές,často
815,immer::ADV,πάντα,vždy
816,immer::ADV,πάντα,ustavične
817,immer::ADV,πάντοτε,vždy
818,immer::ADV,πάντοτε,ustavične
819,niemals::ADV,ποτέ,nikdy
820,hier::ADV,εδώ,tu
821,hierhin::ADV,εδώ,sem
822,hierhin::ADV,εδώ,tade
823,von hier::ADV,από δω,odtiaľto
824,dort::ADV,εκεί,tam
825,dorthin::ADV,προς τα κει,ta
826,dorthin::ADV,προς τα κει,tam
827,geradeaus::ADV,κατευθείαν,rovno
828,geradeaus::ADV,κατευθείαν,priamo
829,vorwärts::ADV,εμπρός,napred
830,rückwärts::ADV,πίσω,nazad
831,zurück::ADV,πίσω,späť
832,zurück::ADV,πίσω,naspäť
833,unten::ADV,κάτω,dolu
834,unten::ADV,κάτω,naspodku
835,hinab::ADV,προς τα κάτω,dolu
836,oben::ADV,πάνω,hore
837,oben::ADV,πάνω,navrchu
838,oben::ADV,επάνω,hore
839,oben::ADV,επάνω,navrchu
840,hinauf::ADV,προς τα πάνω,hore
841,hinauf::ADV,προς τα πάνω,navrch
842,überall::ADV,παντού,všade
843,nicht::ADV,δεν,nie
844,ein wenig::ADV,λιγάκι,trocha
845,kaum::ADV,μόλις,ledva
846,sehr::ADV,πολύ,veľmi
847,so::ADV,έτσι,tak
848,so::ADV,έτσι,takto
849,noch::ADV,ακόμα,ešte
850,nur::ADV,μόνο,len
851,schon::ADV,ήδη,už
852,schon::ADV,κιόλας,už
853,wieder::ADV,ξανά,zasa
854,vergebens::ADV,μάταια,márne
855,vergebens::ADV,μάταια,nadarmo
856,vor::PRP,μπροστά σε,pred
857,vor::PRP,μπροστά από,pred
858,hinter::PRP,πίσω από ,za
859,unter::PRP,υπό,pod
860,unter::PRP,κάτω από,pod
861,durch::PRP,διά,cez
862,durch::PRP,διά μέσου,cez
863,neben::PRP,δίπλα σε,pri
864,neben::PRP,δίπλα σε,vedľa
865,zwischen::PRP,μεταξύ,medzi
866,zwischen::PRP,ανάμεσα σε,medzi
867,wegen::PRP,για,pre
868,wegen::PRP,για,kvôli
869,wegen::PRP,λόγω,pre
870,wegen::PRP,λόγω,kvôli
871,dies::PRN,αυτό,to
872,dies::PRN,αυτό,táto
873,das::PRN,το,to
874,alles::PRN,όλα,všetko
875,ich::PRN,εγώ,ja
876,du::PRN,σύ,ty
877,du::PRN,εσύ,ty
878,er::PRN,αυτός,on
879,wir::PRN,εμείς,my
880,ihr::PRN,εσείς,vy
881,sie::PRN,αυτοί,oni
882,was::FPRN,τι,čo
883,wer::FPRN,ποιος,kto
884,wo::FADV,πού,kde
885,wohin::FADV,πού,kam
886,wohin::FADV,για πού,kam
887,wie::FADV,πώς,ako
888,warum::FADV,γιατί,prečo
889,wieviel::FNUM,πόσος,koľko
890,eins::NUM,ένα,jeden
891,zwei::NUM,δύο,dva
892,drei::NUM,τρία,tri
893,drei::NUM,τρεις,tri
894,vier::NUM,τέσσερα,štyri
895,vier::NUM,τέσσερις,štyri
896,fünf::NUM,πέντε,päť
897,sechs::NUM,έξι,šesť
898,sieben::NUM,εφτά,sedem
899,acht::NUM,οχτώ,osem
900,neun::NUM,εννιά,deväť
901,zehn::NUM,δέκα,desať
902,elf::NUM,έντεκα,jedenásť
903,zwölf::NUM,δώδεκα,dvanásť
904,zwanzig::NUM,είκοσι,dvadsať
905,dreißig::NUM,τριάντα,tridsať
906,vierzig::NUM,σαράντα,štyridsať
907,fünfzig::NUM,πενήντα,päťdesiat
908,sechzig::NUM,εξήντα,šesťdesiat
909,siebzig::NUM,εβδομήντα,sedemdesiat
910,achtzig::NUM,ογδόντα,osemdesiat
911,neunzig::NUM,ενενήντα,deväťdesiat
912,hundert::NUM,εκατό,sto
913,tausend::NUM,χίλιοι,tisíc
914,und::CNJ,και,i
915,oder::CNJ,ή,alebo
916,stehen::V,στέκομαι,stáť
917,stehen::V,είμαι όρθιος,stáť
918,sitzen::V,κάθομαι,sedieť
919,liegen::V,είμαι ξαπλωμένος,ležať
920,hängen::V,κρέμομαι,visieť
921,werden::V,γίνομαι,stať sa
922,passieren::V,συμβαίνω,stať sa
923,beginnen::V,αρχίζω,začať sa
924,enden::V,τελειώνω,končiť sa
925,wechseln::V,αλλάζω,meniť sa
926,aufgehen[Sonne]::V,βγαίνω,vychádzať
927,aufgehen[Sonne]::V,ανατέλλω,vychádzať
928,untergehen[Sonne]::V,δύω,zapadnúť
929,untergehen[Sonne]::V,βασιλεύω,zapadnúť
930,scheinen[Sonne]::V,λάμπω,svietiť
931,donnern::V,βροντώ,hrmieť
932,wehen::V,φυσώ,viať
933,strömen::V,ρέω,prúdiť
934,strömen::V,τρέχω,prúdiť
935,fließen::V,ρέω,tiecť
936,sich drehen::V,γυρίζω,točiť sa
937,sich drehen::V,γυρίζω,krútiť sa
938,sich drehen::V,στρέφομαι,točiť sa
939,sich drehen::V,στρέφομαι,krútiť sa
940,schwanken::V,ταλαντεύομαι,kolísať
941,schwanken::V,ταλαντεύομαι,klátiť sa
942,schwingen::V,αιωρούμαι,kývať sa
943,schwingen::V,αιωρούμαι,chvieť sa
944,schwingen::V,ταλαντεύομαι,kývať sa
945,schwingen::V,ταλαντεύομαι,chvieť sa
946,fallen::V,πέφτω,padať
947,brennen::V,καίω,páliť
948,brennen::V,καίω,horieť
949,rauchen::V,καπνίζω,dymiť sa
950,regnen::V,βρέχω,pršať
951,gefrieren::V,παγώνω,zamrznút
952,tauen::V,λειώνω,taviť sa
953,schmelzen::V,λειώνω,taviť sa
954,trocknen::V,στεγνώνω,schnúť
955,sieden::V,βράζω,vrieť
956,faulen::V,σαπίζω,hniť
957,verfaulen::V,σαπίζω,zhniť
958,reißen::V,σχίζω,pretrhnúť sa
959,versinken::V,βουλιάζω,zapadnúť
960,versinken::V,βουλιάζω,potopiť sa
961,versinken::V,βυθίζομαι,zapadnúť
962,versinken::V,βυθίζομαι,potopiť sa
963,vergehen::V,περνώ,plynúť
964,erscheinen::V,εμφανίζομαι,objaviť sa
965,verschwinden::V,χάνομαι,zmiznúť
966,verschwinden::V,εξαφανίζομαι,zmiznúť
967,sinken::V,κατεβαίνω,klesať
968,abnehmen::V,μειώνομαι ,ubúdať
969,zunehmen::V,αυξάνω,pribúdať
970,zunehmen::V,μεγαλώνω,pribúdať
971,steigen::V,ανεβαίνω,stúpať
972,wachsen::V,μεγαλώνω,rásť
973,glänzen::V,γυαλίζω,jagať sa
974,glänzen::V,γυαλίζω,lesknúť sa
975,funkeln::V,αστράφτω,iskriť sa
976,funkeln::V,σπιθοβολώ,iskriť sa
977,lärmen::V,θορυβώ,lomoziť
978,läuten::V,χτυπώ ,cengať
979,klingeln::V,κουδουνίζω,zvoniť
980,klirren::V,κουδουνίζω,rinčať
981,brausen::V,βουΐζω,hučať
982,rauschen::V,βουΐζω,šumieť
983,klingen::V,ηχώ,znieť
984,klingen::V,ηχώ,zvoniť
985,bellen::V,γαυγίζω,štekať
986,bellen::V,γαυγίζω,brechať
987,heulen::V,ουρλιάζω,vyť
988,blasen::V,φυσώ,duť
989,blasen::V,φυσώ,fúkať
990,pfeifen::V,σφυρίζω,pískať
991,pfeifen::V,σφυρίζω,hvízdať
992,schreien::V,κραυγάζω,kričať
993,stöhnen::V,βογγώ,stenať
994,zittern::V,τρέμω,triasť sa
995,leben::V,ζω,žiť
996,geboren werden::V,γεννιέμαι,narodiť sa
997,atmen::V,αναπνέω,dýchať
998,trinken::V,πίνω,piť
999,essen::V,τρώω,jesť
1000,schlucken::V,καταπίνω,zhltnuť
1001,müde werden::V,κουράζομαι,unaviť sa
1002,einschlafen::V,αποκοιμιέμαι,usnúť
1003,einschlafen::V,αποκοιμιέμαι,zaspať
1004,schlafen::V,κοιμάμαι,spať
1005,aufwachen::V,ξυπνώ,zobudiť sa
1006,aufstehen::V,σηκώνομαι,vstať
1007,sich erholen::V,ξεκουράζομαι,zotavovať sa
1008,sich erholen::V,ξεκουράζομαι,oddýchovať si
1009,krank werden::V,αρρωσταίνω,ochorieť
1010,krank sein::V,ασθενώ,chorieť
1011,krank sein::V,ασθενώ,byť chorý
1012,schmerzen::V,πονώ,bolieť
1013,husten::V,βήχω,kašľať
1014,genesen::V,θεραπεύομαι,uzdraviť sa
1015,sterben::V,πεθαίνω,umrieť
1016,sterben::V,πεθαίνω,zomrieť
1017,umkommen::V,πεθαίνω,zahynúť
1018,sich bewegen::V,κουνιέμαι,pohybovať sa
1019,sich rühren::V,σαλεύω,hnúť sa
1020,sich erheben::V,επαναστατώ,zdvihnúť sa
1021,sich setzen::V,κάθομαι,sadnúť si
1022,hinfallen::V,πέφτω κάτω,spadnúť
1023,laufen::V,τρέχω,bežať
1024,schreiten::V,βαδίζω,kráčať
1025,spazierengehen::V,κάνω βόλτα,prechádzať sa
1026,spazierengehen::V,πηγαίνω περίπατο,prechádzať sa
1027,eilen::V,σπεύδω,súriť
1028,sich beeilen::V,βιάζομαι,ponáhľať sa
1029,sausen::V,τρέχω γρήγορα,hučať
1030,rennen::V,τρέχω,bežať
1031,springen::V,πηδώ,skákať
1032,klettern::V,σκαρφαλώνω,liezť
1033,schaukeln::V,κουνιέμαι,húpať
1034,schaukeln::V,κουνιέμαι,hojdať
1035,kriechen::V,έρπω,liezť
1036,kriechen::V,έρπω,plaziť sa
1037,kriechen::V,σέρνομαι,liezť
1038,kriechen::V,σέρνομαι,plaziť sa
1039,schwimmen::V,κολυμπώ,plávať
1040,tauchen::V,βουτώ,ponoriť sa
1041,rudern::V,κωπηλατώ,veslovať
1042,fahren::V,πηγαίνω,ísť
1043,fahren::V,πηγαίνω,jazdiť
1044,fliegen::V,πετώ,letieť
1045,gehen::V,βαδίζω,ísť
1046,gehen::V,πηγαίνω,ísť
1047,weggehen::V,φεύγω,odísť
1048,weggehen::V,φεύγω,odchádzať
1049,abfahren::V,ξεκινώ,odcestovať
1050,abfahren::V,αναχωρώ,odcestovať
1051,anhalten::V,σταματώ,zadržať sa
1052,anhalten::V,σταματώ,zastaviť sa
1053,hineingehen::V,μπαίνω,vchádzať
1054,eintreten::V,μπαίνω,vojsť
1055,eintreten::V,μπαίνω,vstúpiť
1056,eintreten::V,εισέρχομαι,vojsť
1057,eintreten::V,εισέρχομαι,vstúpiť
1058,kommen::V,έρχομαι,prísť
1059,ankommen::V,φτάνω,prísť
1060,ankommen::V,φτάνω,doraziť
1061,zurückkommen::V,επιστρέφω,vrátiť sa
1062,bleiben::V,μένω,ostať
1063,bleiben::V,μένω,zostať
1064,warten::V,περιμένω,čakať
1065,erwarten::V,αναμένω,očakávať
1066,erwarten::V,περιμένω,očakávať
1067,suchen::V,ψάχνω,hľadať
1068,finden::V,βρίσκω,nájsť
1069,versuchen::V,προσπαθώ,skúsiť
1070,versuchen::V,προσπαθώ,pokúsiť sa
1071,vorbereiten::V,προετοιμάζω,pripraviť
1072,lieben::V,αγαπώ,ľúbiť
1073,lieben::V,αγαπώ,milovať
1074,mögen::V,μου αρέσει,mať rád
1075,lachen::V,γελώ,smiať sa
1076,rühren::V,συγκινώ,dojať
1077,weinen::V,κλαίω,plakať
1078,schimpfen::V,βρίζω,nadávať
1079,sich ärgern::V,θυμώνω,hnevať sa
1080,sich ärgern::V,θυμώνω,zlostiť sa
1081,sich fürchten::V,φοβάμαι,báť sa
1082,fürchten::V,φοβάμαι,báť sa
1083,fliehen::V,φεύγω,utekať
1084,flüchten::V,δραπετεύω,utiecť
1085,sehen::V,βλέπω,vidieť
1086,anschauen::V,κοιτάζω,pozrieť sa na
1087,ansehen::V,βλέπω,pozrieť
1088,hören::V,ακούω,počúvať
1089,zuhören::V,ακούω,počúvať
1090,probieren::V,δοκιμάζω,ochutnať
1091,riechen::V,μυρίζω,ňuchať
1092,riechen::V,οσφραίνομαι,ňuchať
1093,fühlen::V,αισθάνομαι,cítiť
1094,fühlen::V,αισθάνομαι,pociťovať
1095,scheinen::V,φαίνομαι,zdať sa
1096,zu sehen sein::V,φαίνομαι,byť vidieť
1097,vernehmen::V,ακούω,počuť
1098,vernehmen::V,μαθαίνω,počuť
1099,frieren::V,κρυώνω,mrznúť
1100,frieren::V,κρυώνω,oziabať
1101,tun::V,κάνω,robiť
1102,können::V,ξέρω,môcť
1103,können::V,μπορώ,môcť
1104,wollen::V,θέλω,chcieť
1105,anfangen::V,αρχίζω,začať
1106,beenden::V,τελειώνω,skončiť
1107,aufhören::V,παύω,prestať
1108,gelingen::V,πετυχαίνω,podariť sa
1109,geraten::V,γίνομαι,dariť sa
1110,öffnen::V,ανοίγω,otvoriť
1111,schließen::V,κλείνω,zavrieť
1112,stellen::V,θέτω,postaviť
1113,setzen::V,θέτω,posadiť
1114,legen::V,θέτω,klásť
1115,legen::V,θέτω,položiť
1116,berühren::V,εγγίζω,dotykať sa
1117,verbinden::V,συνδέω,spojiť
1118,bedecken::V,σκεπάζω,pokryť
1119,aufhängen::V,κρεμώ,zavesiť
1120,anzünden::V,ανάβω,zapáliť
1121,aufheben::V,σηκώνω,zdvihnúť
1122,zurücklassen::V,εγκαταλείπω,zanechať
1123,verlieren::V,χάνω,stratiť
1124,fallen lassen::V,αφήνω να πέσει,pustiť
1125,machen::V,κάνω,robiť
1126,machen::V,φτιάχνω,robiť
1127,herstellen::V,κατασκευάζω,vyrobiť
1128,bauen::V,χτίζω,stavať
1129,bauen::V,χτίζω,budovať
1130,bauen::V,οικοδομώ,stavať
1131,bauen::V,οικοδομώ,budovať
1132,reparieren::V,επισκευάζω,opraviť
1133,reparieren::V,επιδιορθώνω,opraviť
1134,verbessern::V,βελτιώνω,zlepšiť
1135,verbessern::V,καλυτερεύω,zlepšiť
1136,ändern::V,αλλάζω,zmeniť
1137,ändern::V,αλλάζω,preinačiť
1138,graben::V,σκάβω,ryť
1139,graben::V,σκάβω,kopať
1140,beugen::V,λυγίζω,ohnúť
1141,biegen::V,κάμπτω,ohnúť
1142,drehen::V,στρέφω,točiť
1143,drehen::V,στρέφω,krútiť
1144,wenden::V,γυρίζω,obrátiť
1145,wenden::V,γυρίζω,prevrátiť
1146,umdrehen::V,γυρίζω,otočiť
1147,umdrehen::V,γυρίζω,obrátiť
1148,heben::V,υψώνω,dvíhať
1149,heben::V,υψώνω,povzniesť
1150,heben::V,σηκώνω,dvíhať
1151,heben::V,σηκώνω,povzniesť
1152,hochheben::V,υψώνω,zdvihnúť
1153,hochheben::V,σηκώνω,zdvihnúť
1154,ergreifen::V,πιάνω,uchopiť sa
1155,ergreifen::V,αρπάζω,uchopiť sa
1156,halten::V,βαστώ,držať
1157,drücken::V,πιέζω,tisnúť
1158,schieben::V,σπρώχνω,posunovať
1159,kratzen::V,γρατσουνίζω,škrabať
1160,lecken::V,γλείφω,lízať
1161,beißen::V,δαγκάνω,kúsať
1162,abreißen::V,κόβω,odtrhnúť
1163,abreißen::V,σχίζω,odtrhnúť
1164,abschneiden::V,αποκόπτω,odrezať
1165,abschneiden::V,αποκόπτω,odkrojiť
1166,binden::V,δένω,zaviazať
1167,binden::V,δένω,priviazať
1168,stecken::V,χώνω,strčiť
1169,brechen::V,σπάζω,zlomiť
1170,klopfen::V,χτυπώ,tĺcť
1171,klopfen::V,χτυπώ,klopať
1172,klopfen::V,τινάζω,tĺcť
1173,klopfen::V,τινάζω,klopať
1174,hauen::V,χτυπώ,nabiť
1175,kleben::V,κολλώ,lepiť
1176,kleben::V,κολλώ,nalepiť
1177,reiben::V,τρίβω,trieť
1178,streichen::V,αλείφω,namazať
1179,schleifen::V,ακονίζω,ostríť
1180,schneiden::V,κόβω,rezať
1181,schneiden::V,κόβω,strihať
1182,rütteln::V,σείω,triasť
1183,rütteln::V,σείω,lomcovať
1184,rütteln::V,τινάζω,triasť
1185,rütteln::V,τινάζω,lomcovať
1186,schütteln::V,σείω,triasť
1187,schütteln::V,σείω,potriasť
1188,schütteln::V,κουνώ,triasť
1189,schütteln::V,κουνώ,potriasť
1190,schwenken::V,κουνώ,mávať
1191,schütten::V,χύνω,sypať
1192,füllen::V,γεμίζω,plniť
1193,einwickeln::V,τυλίγω,zabaliť
1194,tragen::V,φέρνω,niesť
1195,schleppen::V,κουβαλώ,vliecť
1196,ziehen::V,τραβώ,ťahať
1197,aufbewahren::V,φυλάω,uložiť
1198,aufbewahren::V,φυλάω,uschovať
1199,werfen::V,ρίχνω,hodiť
1200,werfen::V,ρίχνω,vrhnúť
1201,fangen::V,πιάνω,chytať
1202,packen::V,τσακώνω,baliť
1203,packen::V,τσακώνω,chytiť
1204,verstecken::V,κρύβω,skryť
1205,verstecken::V,κρύβω,schovať
1206,teilen::V,μερίζω,podeliť
1207,teilen::V,μερίζω,rozdeliť
1208,schicken::V,στέλνω,posielať
1209,bringen::V,φέρνω,priniesť
1210,hinzufügen::V,προσθέτω,pripojiť
1211,bekommen::V,προσκομίζω,dostať
1212,erhalten::V,παίρνω,prijať
1213,erhalten::V,λαμβάνω,prijať
1214,nehmen::V,πιάνω,vziať
1215,nehmen::V,παίρνω,vziať
1216,wählen::V,εκλέγω,voliť
1217,auswählen::V,διαλέγω,vybrať
1218,auswählen::V,διαλέγω,vyvoliť
1219,bewahren::V,διατηρώ,zachovať
1220,behindern::V,εμποδίζω,zavadzať
1221,behindern::V,εμποδίζω,byť v ceste
1222,verderben::V,χαλώ,skaziť
1223,beschädigen::V,ζημιώνω,ublížiť
1224,beschädigen::V,ζημιώνω,poškodiť
1225,zerbrechen::V,σπάζω,rozbiť
1226,zerbrechen::V,σπάζω,prelomiť
1227,zerreißen::V,σχίζω,pretrhnúť
1228,zerstören::V,καταστρέφω,zničiť
1229,verbrennen::V,καίω,spáliť
1230,geben::V,δίνω,dať
1231,reichen::V,δίνω,podať
1232,schenken::V,χαρίζω,darovať
1233,versprechen::V,υπόσχομαι,sľúbiť
1234,wünschen::V,εύχομαι,želať
1235,loben::V,επαινώ,chváliť
1236,küssen::V,φιλώ,bozkať
1237,wiegen::V,κουνώ,kolísať
1238,wiegen::V,νανουρίζω,kolísať
1239,zudecken::V,σκεπάζω,prikryť
1240,wecken::V,ξυπνώ,zobudiť
1241,zeigen::V,δείχνω,ukázať
1242,führen::V,οδηγώ,viesť
1243,lehren::V,διδάσκω,učiť
1244,unterrichten::V,διδάσκω,vyučovať
1245,aufziehen::V,ανατρέφω,vychovať
1246,leiten::V,ηγούμαι,viesť
1247,leiten::V,διευθύνω,viesť
1248,antreiben::V,σπρώχνω,popudiť
1249,antreiben::V,παρακινώ,popudiť
1250,lassen::V,αφήνω,dať
1251,einladen::V,προσκαλώ,pozvať
1252,einladen::V,προσκαλώ,povolať
1253,vereinigen::V,ενώνω,spojiť
1254,vereinigen::V,ενώνω,zjednotiť
1255,besuchen::V,επισκέπτομαι,navštíviť
1256,treffen::V,συναντώ,stretnúť
1257,sich versammeln::V,μαζεύομαι,zhromaždiť sa
1258,spielen::V,παίζω,hrať
1259,singen::V,τραγουδώ,spievať
1260,tanzen::V,χορεύω,tancovať
1261,sich trennen::V,αποχωρίζομαι,rozísť sa
1262,verlassen::V,εγκαταλείπω,opustiť
1263,retten::V,σώζω,zachrániť
1264,bewachen::V,φρουρώ,strážiť
1265,schützen::V,προστατεύω,chrániť
1266,verteidigen::V,υπερασπίζω,brániť
1267,sich schlagen::V,χτυπιέμαι,biť sa
1268,schießen::V,πυροβολώ,streliť
1269,schießen::V,πυροβολώ,strieľať
1270,siegen::V,νικώ,zvíťaziť
1271,ärgern::V,τσαντίζω,hnevať
1272,ärgern::V,τσαντίζω,zlostiť
1273,schlagen::V,χτυπώ,biť
1274,schlagen::V,χτυπώ,udrieť
1275,treten::V,κλοτσώ,kopnúť
1276,stechen::V,τρυπώ,bodnúť
1277,stechen::V,τρυπώ,pichnúť
1278,stoßen::V,ωθώ,udrieť
1279,stoßen::V,σπρώχνω,udrieť
1280,stehlen::V,κλέβω,kradnúť
1281,stören::V,διαταράσσω,vyrušiť
1282,belästigen::V,ενοχλώ,obťažovať
1283,verbergen::V,κρύβω,skryť
1284,täuschen::V,παραπλανώ,sklamať
1285,betrügen::V,απατώ,klamať
1286,betrügen::V,απατώ,podvádzať
1287,töten::V,σκοτώνω,zabiť
1288,töten::V,σκοτώνω,usmrtiť
1289,töten::V,θανατώνω,zabiť
1290,töten::V,θανατώνω,usmrtiť
1291,wohnen::V,μένω,bývať
1292,wohnen::V,κατοικώ,bývať
1293,arbeiten::V,δουλεύω,pracovať
1294,arbeiten::V,εργάζομαι,pracovať
1295,sammeln::V,μαζεύω,zbierať
1296,sammeln::V,συλλέγω,zbierať
1297,pflücken::V,κόβω,trhať
1298,pflücken::V,κόβω,oberať
1299,jagen::V,κυνηγώ,poľovať
1300,fischen::V,ψαρεύω,loviť ryby
1301,fischen::V,ψαρεύω,chytať ryby
1302,fassen::V,πιάνω,uloviť
1303,hüten::V,φυλάγω,pásť
1304,hüten::V,προσέχω,pásť
1305,treiben::V,οδηγώ,hnať
1306,anbinden::V,δένω,priviazať
1307,füttern::V,ταΐζω,kŕmiť
1308,melken::V,αρμέγω,dojiť
1309,hacken::V,κόβω,seknúť
1310,gießen::V,ποτίζω,polievať
1311,reifen::V,ωριμάζω,dozrieť
1312,zubereiten::V,ετοιμάζω,pripraviť
1313,kochen::V,βράζω,variť
1314,backen::V,ψήνω,piecť
1315,backen::V,ψήνω,smažiť
1316,braten::V,τηγανίζω,piecť
1317,braten::V,τηγανίζω,pražiť
1318,umrühren::V,ανακατεύω,pomiešať
1319,stricken::V,πλέκω,pliesť
1320,nähen::V,ράβω,šiť
1321,färben::V,βάφω,zafarbiť
1322,färben::V,χρωματίζω,zafarbiť
1323,reinigen::V,καθαρίζω,čistiť
1324,waschen::V,πλένω,myť
1325,abwischen::V,σφουγγίζω,utrieť
1326,spülen::V,ξεπλένω,vyplachovať
1327,fegen::V,σκουπίζω,zametať
1328,kehren::V,σκουπίζω,zametať
1329,baden::V,κάνω μπάνιο,kúpať sa
1330,sich waschen::V,πλένομαι,umývať sa
1331,ausziehen::V,βγάζω,zobliecť
1332,anziehen::V,φορώ,obliecť
1333,sich anziehen::V,ντύνομαι,obliecť sa
1334,kämmen::V,χτενίζω,česať
1335,schmücken::V,στολίζω,ozdobiť
1336,sagen::V,λέω,povedať
1337,sprechen::V,μιλώ,hovoriť
1338,reden::V,μιλώ,rozprávať
1339,reden::V,κουβεντιάζω,rozprávať
1340,sich unterhalten::V,συνομιλώ,rozprávať sa
1341,sich unterhalten::V,κουβεντιάζω,rozprávať sa
1342,fragen::V,ρωτώ,spýtať sa
1343,bitten::V,ζητώ,prosiť
1344,bitten::V,παρακαλώ,prosiť
1345,erzählen::V,διηγούμαι,rozprávať
1346,mitteilen::V,πληροφορώ,oznámiť
1347,nennen::V,ονομάζω,nazvať
1348,nennen::V,ονομάζω,menovať
1349,rufen::V,φωνάζω,volať
1350,rufen::V,φωνάζω,zavolať
1351,prahlen::V,καυχιέμαι,vystatovať sa
1352,übersetzen::V,μεταφράζω,preložiť
1353,denken::V,σκέφτομαι,myslieť
1354,glauben::V,πιστεύω,veriť
1355,bemerken::V,παρατηρώ,podotknuť
1356,bemerken::V,παρατηρώ,spozorovať
1357,erkennen::V,αναγνωρίζω,poznať
1358,begreifen::V,καταλαβαίνω,pochopiť
1359,begreifen::V,καταλαβαίνω,porozumieť
1360,verstehen::V,ακούω,rozumieť
1361,lernen::V,μαθαίνω,učiť sa
1362,wissen::V,ξέρω,vedieť
1363,sich erinnern an::V,θυμάμαι,pamätať si na
1364,vergessen::V,ξεχνώ,zabudnuť
1365,messen::V,μετρώ,merať
1366,zählen::V,μετρώ,počítať
1367,rechnen::V,λογαριάζω,rátať
1368,rechnen::V,λογαριάζω,počítať
1369,lesen::V,διαβάζω,čítať
1370,malen::V,ζωγραφίζω,maľovať
1371,zeichnen::V,σχεδιάζω,kresliť
1372,schreiben::V,γράφω,písať
1373,besitzen::V,κατέχω,mať
1374,besitzen::V,κατέχω,vlastniť
1375,kaufen::V,αγοράζω,kúpiť
1376,verkaufen::V,πουλώ,predať
1377,bezahlen::V,πληρώνω,zaplatiť
1378,zahlen::V,πληρώνω,platiť
1379,beherrschen::V,κυριαρχώ,ovládať
1380,ertragen::V,βαστώ,znášať
1381,ertragen::V,βαστώ,vydržať
1382,ertragen::V,αντέχω,znášať
1383,ertragen::V,αντέχω,vydržať
