,Concept_ID,se,lez
2483,Leiter::N,raajtere,гурар
2484,Leiter::N,tjajmos,гурар
2485,Leiter::N,boagos,гурар
2486,Leiter::N,ráidalas,гурар
2487,Leiter::N,raidlâs,гурар
2488,Leiter::N,лествец,гурар
2489,Besen::N,saehpie,таран кул
2490,Besen::N,gaerpene,таран кул
2491,Besen::N,njáman,таран кул
2492,Besen::N,luvdá,таран кул
2493,Besen::N,luvdá,таран кул
2494,Besen::N,västt,таран кул
2495,Besen::N,ва̄сст,таран кул
2496,Spaten::N,gåajvoe,ппер
2497,Spaten::N,spádá,ппер
2498,Spaten::N,goajvvo,ппер
2499,Spaten::N,goaivu,ппер
2500,Spaten::N,kuái'vu,ппер
2501,Spaten::N,kuäivv,ппер
2502,Spaten::N,куаййв,ппер
2503,Schaufel::N,gåajvoe,хекендаз
2504,Schaufel::N,gåjvun,хекендаз
2505,Schaufel::N,goajvvo,хекендаз
2506,Schaufel::N,goaivu,хекендаз
2507,Schaufel::N,kuái'vu,хекендаз
2508,Schaufel::N,kuäivv,хекендаз
2509,Schaufel::N,куаййв,хекендаз
2510,Gabel::N,tjåagka,шиш
2511,Gabel::N,gáffil,шиш
2512,Gabel::N,káffal,шиш
2513,Gabel::N,kaahvâl,шиш
2514,Gabel::N,velkk,шиш
2515,Gabel::N,а̄лльс,шиш
2516,Löffel::N,buste,тӏур
2517,Löffel::N,bassti,тӏур
2518,Löffel::N,baste,тӏур
2519,Löffel::N,pastem,тӏур
2520,Löffel::N,pâ´sttem,тӏур
2521,Löffel::N,пасьтэмь,тӏур
2522,Messer::N,nejpie,чукӏул
2523,Messer::N,nijbbe,чукӏул
2524,Messer::N,niibi,чукӏул
2525,Messer::N,nijbe,чукӏул
2526,Messer::N,nei´bb,чукӏул
2527,Messer::N,ныййп,чукӏул
2528,Nagel::N,spæjhkere,мих
2529,Nagel::N,spiger,мих
2530,Nagel::N,návlle,мих
2531,Nagel::N,spiikkár,мих
2532,Nagel::N,spijkkár,мих
2533,Nagel::N,näu´ll,мих
2534,Nagel::N,на̄ввьл,мих
2535,Netz::N,viermie,чил
2536,Netz::N,viermme,чил
2537,Netz::N,næhtta,чил
2538,Netz::N,fierbmi,чил
2539,Netz::N,viermi,чил
2540,Netz::N,säi´mm,чил
2541,Netz::N,нӯжхьт,чил
2542,Haken::N,kruehkie,къармах
2543,Haken::N,ruohkke,къармах
2544,Haken::N,vagge,къармах
2545,Haken::N,roahkki,къармах
2546,Haken::N,faggi,къармах
2547,Haken::N,kuák'ki,къармах
2548,Haken::N,kuä´ǩ'ǩ,къармах
2549,Haken::N,ва̄ӈӈк,къармах
2550,Haken::N,куэххьк,къармах
2551,Griff::N,rehpie,ттум
2552,Griff::N,taatje,ттум
2553,Griff::N,gavlla,ттум
2554,Griff::N,guottáldahka,ттум
2555,Griff::N,geavja,ттум
2556,Griff::N,novdâ,ттум
2557,Griff::N,nõđđ,ттум
2558,Griff::N,kå´ǧǧ,ттум
2559,Griff::N,нэ̄дт,ттум
2560,Schloss::N,laesie,куьлег
2561,Schloss::N,lássa,куьлег
2562,Schloss::N,lohkka,куьлег
2563,Schloss::N,lukkâ,куьлег
2564,Schloss::N,lokk,куьлег
2565,Schloss::N,ло̄ххк,куьлег
2566,Bild::N,guvvie,шикил
2567,Bild::N,guvvie,суьрет
2568,Bild::N,gåvvå,шикил
2569,Bild::N,gåvvå,суьрет
2570,Bild::N,govva,шикил
2571,Bild::N,govva,суьрет
2572,Bild::N,koṿe,шикил
2573,Bild::N,koṿe,суьрет
2574,Bild::N,kartt,шикил
2575,Bild::N,kartt,суьрет
2576,Bild::N,картина,шикил
2577,Bild::N,картина,суьрет
2578,Figur::N,guvvie,фигура
2579,Figur::N,gåvos,фигура
2580,Figur::N,figuvrra,фигура
2581,Figur::N,figuvra,фигура
2582,Figur::N,kovos,фигура
2583,Figur::N,kuâŋas,фигура
2584,Puppe::N,dåahka,нини
2585,Puppe::N,dåhkko,нини
2586,Puppe::N,doahkko,нини
2587,Puppe::N,dohkká,нини
2588,Puppe::N,duhkká,нини
2589,Puppe::N,kuuhlaž,нини
2590,Puppe::N,кукла,нини
2591,Beutel::N,voessetje,тагъар
2592,Beutel::N,påvsså,тагъар
2593,Beutel::N,seahkaš,тагъар
2594,Beutel::N,bursa,тагъар
2595,Beutel::N,guhkkár,тагъар
2596,Beutel::N,čooṿâs,тагъар
2597,Beutel::N,siâk'k,тагъар
2598,Beutel::N,kå´ššel,тагъар
2599,Beutel::N,ве̄ҏҏц,тагъар
2600,Bündel::N,paantje,галгам
2601,Bündel::N,buduk,галгам
2602,Bündel::N,gurppe,галгам
2603,Bündel::N,gihppu,галгам
2604,Bündel::N,kiäs'tu,галгам
2605,Bündel::N,šnâpp,галгам
2606,Bündel::N,пуччк,галгам
2607,Tasche::N,veaskoe,чанта
2608,Tasche::N,væssko,чанта
2609,Tasche::N,lávkka,чанта
2610,Tasche::N,lávka,чанта
2611,Tasche::N,seahkka,чанта
2612,Tasche::N,lavkkâ,чанта
2613,Tasche::N,laukk,чанта
2614,Tasche::N,суӎӎьк,чанта
2615,Tasche::N,ло̄а̄ффк,чанта
2616,Eimer::N,bæhtoe,ведре
2617,Eimer::N,skiello,ведре
2618,Eimer::N,skállu,ведре
2619,Eimer::N,eebir,ведре
2620,Eimer::N,skääll,ведре
2621,Eimer::N,е̄мьперь,ведре
2622,Deckel::N,luehkie,кьил
2623,Deckel::N,luehkie,къалпагъ
2624,Deckel::N,låhkke,кьил
2625,Deckel::N,låhkke,къалпагъ
2626,Deckel::N,lohkki,кьил
2627,Deckel::N,lohkki,къалпагъ
2628,Deckel::N,lokke,кьил
2629,Deckel::N,lokke,къалпагъ
2630,Deckel::N,lå´ǩǩ,кьил
2631,Deckel::N,lå´ǩǩ,къалпагъ
2632,Deckel::N,ко̄а̄ххтнэсс,кьил
2633,Deckel::N,ко̄а̄ххтнэсс,къалпагъ
2634,Geschirr::N,lihtie,къаб-къажах
2635,Geschirr::N,lihte,къаб-къажах
2636,Geschirr::N,lihtit,къаб-къажах
2637,Geschirr::N,litte,къаб-къажах
2638,Geschirr::N,kärldõk,къаб-къажах
2639,Geschirr::N,ка̄ррь,къаб-къажах
2640,Sack::N,voesse,чувал
2641,Sack::N,vuossa,чувал
2642,Sack::N,seahkka,чувал
2643,Sack::N,sekkâ,чувал
2644,Sack::N,siâk'k,чувал
2645,Sack::N,ве̄ҏҏц,чувал
2646,Tasse::N,guksie,сукӏра
2647,Tasse::N,gåhppå,сукӏра
2648,Tasse::N,gohppu,сукӏра
2649,Tasse::N,pollo,сукӏра
2650,Tasse::N,kopp,сукӏра
2651,Tasse::N,на̄ххьп,сукӏра
2652,Topf::N,baetie,къажгъан
2653,Topf::N,krovhte,къажгъан
2654,Topf::N,rujtta,къажгъан
2655,Topf::N,giebbme,къажгъан
2656,Topf::N,báhti,къажгъан
2657,Topf::N,gievdni,къажгъан
2658,Topf::N,pääti,къажгъан
2659,Topf::N,kruâitt,къажгъан
2660,Topf::N,кӣммьн,къажгъан
2661,Kessel::N,giebnie,къажгъан
2662,Kessel::N,skallo,къажгъан
2663,Kessel::N,giebbme,къажгъан
2664,Kessel::N,gieđbmi,къажгъан
2665,Kessel::N,kiem'ni,къажгъан
2666,Kessel::N,ǩie´mnn,къажгъан
2667,Kessel::N,кӣммьн,къажгъан
2668,Essen::N,åesie,тӏуьн
2669,Essen::N,beapmoe,тӏуьн
2670,Essen::N,biebbmo,тӏуьн
2671,Essen::N,borramuš,тӏуьн
2672,Essen::N,purrâmâš,тӏуьн
2673,Essen::N,porrmõš,тӏуьн
2674,Essen::N,по̄ррмушш,тӏуьн
2675,Nahrung::N,beapmoe,тӏуьн
2676,Nahrung::N,biebbmo,тӏуьн
2677,Nahrung::N,biebmu,тӏуьн
2678,Nahrung::N,purrâmâš,тӏуьн
2679,Nahrung::N,porrmõš,тӏуьн
2680,Nahrung::N,по̄ррмушш,тӏуьн
2681,Speise::N,beapmoe,хуьрек
2682,Speise::N,biebbmo,хуьрек
2683,Speise::N,biebmu,хуьрек
2684,Speise::N,määlis,хуьрек
2685,Speise::N,aasâs,хуьрек
2686,Speise::N,porrmõš,хуьрек
2687,Speise::N,по̄ррмушш,хуьрек
2688,Fleisch::N,bearkoe,як
2689,Fleisch::N,oadtje,як
2690,Fleisch::N,bierggo,як
2691,Fleisch::N,biergu,як
2692,Fleisch::N,uáž'ži,як
2693,Fleisch::N,vuä´ǯ'ǯ,як
2694,Fleisch::N,вуэннч,як
2695,Getreide::N,gernie,техил
2696,Getreide::N,gårnne,техил
2697,Getreide::N,gordni,техил
2698,Getreide::N,valje,техил
2699,Getreide::N,ле̄ййп,техил
2700,Brei::N,kraavhtse,хапӏа
2701,Brei::N,kraavhtse,хешил
2702,Brei::N,ráktsa,хапӏа
2703,Brei::N,ráktsa,хешил
2704,Brei::N,buvru,хапӏа
2705,Brei::N,buvru,хешил
2706,Brei::N,suoḥâd,хапӏа
2707,Brei::N,suoḥâd,хешил
2708,Brei::N,hutt,хапӏа
2709,Brei::N,hutt,хешил
2710,Brei::N,уххт,хапӏа
2711,Brei::N,уххт,хешил
2712,Brot::N,gaahkoe,фу
2713,Brot::N,lájbbe,фу
2714,Brot::N,stummpa,фу
2715,Brot::N,láibi,фу
2716,Brot::N,gáhkku,фу
2717,Brot::N,leibi,фу
2718,Brot::N,lei´bb,фу
2719,Brot::N,ле̄ййп,фу
2720,Scheibe::N,snaejrie,чӏук
2721,Scheibe::N,sárdde,чӏук
2722,Scheibe::N,vajahas,чӏук
2723,Scheibe::N,časkkis,чӏук
2724,Scheibe::N,ča'skes,чӏук
2725,Scheibe::N,ku´sǩǩ,чӏук
2726,Scheibe::N,кусськ,чӏук
2727,Fett::N,buejtie,ягълу
2728,Fett::N,vuodja,ягълу
2729,Fett::N,buoidi,ягълу
2730,Fett::N,pyei'di,ягълу
2731,Fett::N,puõi´dd,ягълу
2732,Fett::N,пуййт,ягълу
2733,Butter::N,voeje,гъери
2734,Butter::N,vuodja,гъери
2735,Butter::N,vuodja,гъери
2736,Butter::N,vuojâ,гъери
2737,Butter::N,vuõjj,гъери
2738,Butter::N,вӯйй,гъери
2739,Öl::N,ålja,ягълу
2740,Öl::N,ulljo,ягълу
2741,Öl::N,oalljo,ягълу
2742,Öl::N,olju,ягълу
2743,Öl::N,oljo,ягълу
2744,Öl::N,vuõjj,ягълу
2745,Öl::N,вӯйй,ягълу
2746,Salz::N,saelhtie,кьел
2747,Salz::N,sállte,кьел
2748,Salz::N,sálti,кьел
2749,Salz::N,sältti,кьел
2750,Salz::N,sä´ltt,кьел
2751,Salz::N,сӯлль,кьел
2752,Suppe::N,joptse,суп
2753,Suppe::N,joptse,шурпа
2754,Suppe::N,jupptsa,суп
2755,Suppe::N,jupptsa,шурпа
2756,Suppe::N,málli,суп
2757,Suppe::N,málli,шурпа
2758,Suppe::N,määḷi,суп
2759,Suppe::N,määḷi,шурпа
2760,Suppe::N,lieṃâ,суп
2761,Suppe::N,lieṃâ,шурпа
2762,Suppe::N,liõmm,суп
2763,Suppe::N,liõmm,шурпа
2764,Suppe::N,лӣмм,суп
2765,Suppe::N,лӣмм,шурпа
2766,Honig::N,hååneske,вирт
2767,Honig::N,meda,вирт
2768,Honig::N,miehta,вирт
2769,Honig::N,mietâ,вирт
2770,Honig::N,miõtt,вирт
2771,Honig::N,мӣдт,вирт
2772,Milch::N,mielhkie,нек
2773,Milch::N,mielkke,нек
2774,Milch::N,mielki,нек
2775,Milch::N,miel'kki,нек
2776,Milch::N,mie´lǩǩ,нек
2777,Milch::N,ма̄ййт,нек
2778,Tee::N,löövje,чай
2779,Tee::N,tedja,чай
2780,Tee::N,deadju,чай
2781,Tee::N,čee,чай
2782,Tee::N,teej̣â,чай
2783,Tee::N,čee,чай
2784,Tee::N,чайй,чай
2785,Leder::N,hovre,тумаж
2786,Leder::N,sassne,тумаж
2787,Leder::N,náhkki,тумаж
2788,Leder::N,leaira,тумаж
2789,Leder::N,čevđi,тумаж
2790,Leder::N,čåu´dd,тумаж
2791,Leder::N,на̄ххьк,тумаж
2792,Wolle::N,ålloe,йис
2793,Wolle::N,hullo,йис
2794,Wolle::N,ullu,йис
2795,Wolle::N,ullo,йис
2796,Wolle::N,oll,йис
2797,Wolle::N,улл,йис
2798,Stoff::N,tyjje,парча
2799,Stoff::N,gápptás,парча
2800,Stoff::N,stoaffa,парча
2801,Stoff::N,ávnnas,парча
2802,Stoff::N,käägus,парча
2803,Stoff::N,aaunâs,парча
2804,Stoff::N,лыййн,парча
2805,Nadel::N,naaloe,раб
2806,Nadel::N,nállo,раб
2807,Nadel::N,nállu,раб
2808,Nadel::N,nááḷu,раб
2809,Nadel::N,neu´ll,раб
2810,Nadel::N,нӣввьл,раб
2811,Faden::N,laejkie,гъал
2812,Faden::N,hárppo,гъал
2813,Faden::N,árpu,гъал
2814,Faden::N,läigi,гъал
2815,Faden::N,lääi´j,гъал
2816,Faden::N,сӯнн,гъал
2817,Knopf::N,balhka,дуьгме
2818,Knopf::N,boallo,дуьгме
2819,Knopf::N,boallu,дуьгме
2820,Knopf::N,puál'lu,дуьгме
2821,Knopf::N,puäll,дуьгме
2822,Knopf::N,пуалл,дуьгме
2823,Knoten::N,tjoelme,тӏвал
2824,Knoten::N,tjuolmma,тӏвал
2825,Knoten::N,čuolbma,тӏвал
2826,Knoten::N,čuol'mâ,тӏвал
2827,Knoten::N,čuõlmm,тӏвал
2828,Knoten::N,чӯллм,тӏвал
2829,Farbe::N,klaerie,ранг
2830,Farbe::N,ivnne,ранг
2831,Farbe::N,bájnno,ранг
2832,Farbe::N,mola,ранг
2833,Farbe::N,fearga,ранг
2834,Farbe::N,maalâ,ранг
2835,Farbe::N,páinu,ранг
2836,Farbe::N,kälkk,ранг
2837,Farbe::N,по̄а̄ййн,ранг
2838,Kleidung::N,tyjje,партал
2839,Kleidung::N,gárvvo,партал
2840,Kleidung::N,bivttas,партал
2841,Kleidung::N,piivtâs,партал
2842,Kleidung::N,pivoh,партал
2843,Kleidung::N,piiutâs,партал
2844,Kleidung::N,о̄а̄з,партал
2845,Hemd::N,sjåarhtoe,перем
2846,Hemd::N,skirtto,перем
2847,Hemd::N,báidi,перем
2848,Hemd::N,päiđi,перем
2849,Hemd::N,päidd,перем
2850,Hemd::N,па̄ййт,перем
2851,Kragen::N,döörhke,хев
2852,Kragen::N,tjiebet,хев
2853,Kragen::N,tjehpuris,хев
2854,Kragen::N,čeabet,хев
2855,Kragen::N,kráva,хев
2856,Kragen::N,siä'pulâs,хев
2857,Kragen::N,seäp'plõs,хев
2858,Kragen::N,ко̄а̄влас,хев
2859,Ärmel::N,sissie,хел
2860,Ärmel::N,sasse,хел
2861,Ärmel::N,soadji,хел
2862,Ärmel::N,suájá,хел
2863,Ärmel::N,suäjj,хел
2864,Ärmel::N,суэйй,хел
2865,Hose::N,måvhka,шалвар
2866,Hose::N,båkså,шалвар
2867,Hose::N,buvssat,шалвар
2868,Hose::N,puuvsah,шалвар
2869,Hose::N,puus,шалвар
2870,Hose::N,пукс,шалвар
2871,Hose::N,ко̄а̄дтӭ,шалвар
2872,Gürtel::N,juvvie,чӏул
2873,Gürtel::N,beelhte,чӏул
2874,Gürtel::N,avve,чӏул
2875,Gürtel::N,getsam,чӏул
2876,Gürtel::N,boagán,чӏул
2877,Gürtel::N,pooṿij,чӏул
2878,Gürtel::N,puäǥǥanj,чӏул
2879,Gürtel::N,эвв,чӏул
2880,Mütze::N,tjohpe,бармак
2881,Mütze::N,tjohpe,бапӏах
2882,Mütze::N,gahper,бармак
2883,Mütze::N,gahper,бапӏах
2884,Mütze::N,gahpir,бармак
2885,Mütze::N,gahpir,бапӏах
2886,Mütze::N,kappeer,бармак
2887,Mütze::N,kappeer,бапӏах
2888,Mütze::N,keä´p'per,бармак
2889,Mütze::N,keä´p'per,бапӏах
2890,Mütze::N,кабперь,бармак
2891,Mütze::N,кабперь,бапӏах
2892,Schuh::N,gaamege,ботинка
2893,Schuh::N,gáma,ботинка
2894,Schuh::N,skuovva,ботинка
2895,Schuh::N,gáma,ботинка
2896,Schuh::N,kaamâ,ботинка
2897,Schuh::N,kaammi,ботинка
2898,Schuh::N,камаша,ботинка
2899,Stiefel::N,steeblege,чекме
2900,Stiefel::N,stiebil,чекме
2901,Stiefel::N,sáhpis,чекме
2902,Stiefel::N,sáppat,чекме
2903,Stiefel::N,steevvil,чекме
2904,Stiefel::N,sa´ppi,чекме
2905,Stiefel::N,са̄ххпе,чекме
2906,Ring::N,rïngke,тупӏал
2907,Ring::N,suormas,тупӏал
2908,Ring::N,suorpmas,тупӏал
2909,Ring::N,suormâs,тупӏал
2910,Ring::N,suõrmâs,тупӏал
2911,Ring::N,сӯрмас,тупӏал
2912,Band::N,baante,тасма
2913,Band::N,bádde,тасма
2914,Band::N,báddi,тасма
2915,Band::N,päddi,тасма
2916,Band::N,liântt,тасма
2917,Band::N,källre´ppiǩ,тасма
2918,Band::N,ля̄ӊӊт,тасма
2919,Kamm::N,gaampe,регъ
2920,Kamm::N,rájdam,регъ
2921,Kamm::N,tjåhkom,регъ
2922,Kamm::N,čohkun,регъ
2923,Kamm::N,čohhoom,регъ
2924,Kamm::N,čååǥǥam,регъ
2925,Kamm::N,чоагкь,регъ
2926,Spiegel::N,guelmiedahke,гуьзгуь
2927,Spiegel::N,spiedjil,гуьзгуь
2928,Spiegel::N,speajal,гуьзгуь
2929,Spiegel::N,speeijal,гуьзгуь
2930,Spiegel::N,suei´mkar,гуьзгуь
2931,Spiegel::N,кыффкэмка̄ррь,гуьзгуь
2932,Spiegel::N,зе̄ркал,гуьзгуь
2933,Riemen::N,györtenje,къайиш
2934,Riemen::N,rájppe,къайиш
2935,Riemen::N,garttsa,къайиш
2936,Riemen::N,lávži,къайиш
2937,Riemen::N,läbži,къайиш
2938,Riemen::N,läbǯǯ,къайиш
2939,Riemen::N,ре̄ммь,къайиш
2940,Schnur::N,gurrie,еб
2941,Schnur::N,gáras,еб
2942,Schnur::N,garca,еб
2943,Schnur::N,orrâ,еб
2944,Schnur::N,nue´rr,еб
2945,Schnur::N,нӯррь,еб
2946,Leine::N,baante,
2947,Leine::N,gájnno,
2948,Leine::N,báddi,
2949,Leine::N,oarra,
2950,Leine::N,läbži,
2951,Leine::N,läbǯǯ,
2952,Leine::N,ла̄ммч,
2953,Decke::N,gaptjese,яргъан
2954,Decke::N,rádno,яргъан
2955,Decke::N,gåbtjås,яргъан
2956,Decke::N,tæhppin,яргъан
2957,Decke::N,govččas,яргъан
2958,Decke::N,loovdâ,яргъан
2959,Decke::N,räänn,яргъан
2960,Decke::N,ра̄нн,яргъан
2961,Kissen::N,nalhke,хъуьцуьган
2962,Kissen::N,guoddá,хъуьцуьган
2963,Kissen::N,oajvevuolle,хъуьцуьган
2964,Kissen::N,guoddá,хъуьцуьган
2965,Kissen::N,bolsttar,хъуьцуьган
2966,Kissen::N,polster,хъуьцуьган
2967,Kissen::N,pee´ren,хъуьцуьган
2968,Kissen::N,pooddâšǩ,хъуьцуьган
2969,Kissen::N,по̄дэшк,хъуьцуьган
2970,Tuch::N,tyjje,шал
2971,Tuch::N,tyddja,шал
2972,Tuch::N,gådo,шал
2973,Tuch::N,liidni,шал
2974,Tuch::N,läđđee,шал
2975,Tuch::N,re´ppiǩ,шал
2976,Tuch::N,ree´ppiǩ,шал
2977,Tuch::N,ребпехь,шал
2978,Handtuch::N,njaamelijnie,дасмал
2979,Handtuch::N,sigárdahka,дасмал
2980,Handtuch::N,sihkaldat,дасмал
2981,Handtuch::N,siholdâs,дасмал
2982,Handtuch::N,seekkldõs,дасмал
2983,Handtuch::N,u´tree´lniǩ,дасмал
2984,Handtuch::N,отеральнэхьк,дасмал
2985,Kraft::N,faamoe,гуж
2986,Kraft::N,fábmo,гуж
2987,Kraft::N,fápmu,гуж
2988,Kraft::N,fááṃu,гуж
2989,Kraft::N,viõkk,гуж
2990,Kraft::N,вӣгк,гуж
2991,Stärke::N,vieksiesvoete,къуват
2992,Stärke::N,gievrrudahka,къуват
2993,Stärke::N,gievrrodus,къуват
2994,Stärke::N,veahka,къуват
2995,Stärke::N,vuoibmi,къуват
2996,Stärke::N,viek'sâvuotâ,къуват
2997,Stärke::N,viõkk,къуват
2998,Stärke::N,са̄м,къуват
2999,Stärke::N,вӣгк,къуват
3000,Gesundheit::N,healsoe,сагъвал
3001,Gesundheit::N,starne,сагъвал
3002,Gesundheit::N,hælsso,сагъвал
3003,Gesundheit::N,varresvuohta,сагъвал
3004,Gesundheit::N,dearvvasvuohta,сагъвал
3005,Gesundheit::N,tie'rvâsvuotâ,сагъвал
3006,Gesundheit::N,tiõrvâsvuõtt,сагъвал
3007,Gesundheit::N,тӣрвасвӯдт,сагъвал
3008,Krankheit::N,skïemtjelasse,тӏал
3009,Krankheit::N,skihpudahka,тӏал
3010,Krankheit::N,dávdda,тӏал
3011,Krankheit::N,vihke,тӏал
3012,Krankheit::N,dávda,тӏал
3013,Krankheit::N,tavdâ,тӏал
3014,Krankheit::N,puá'cuvuotâ,тӏал
3015,Krankheit::N,kõpp,тӏал
3016,Krankheit::N,puõccmoš,тӏал
3017,Krankheit::N,кэ̄бп,тӏал
3018,Schmerz::N,haerhpie,тӏал
3019,Schmerz::N,haerhpie,тӏарвал
3020,Schmerz::N,bávtjas,тӏал
3021,Schmerz::N,bávtjas,тӏарвал
3022,Schmerz::N,bávčča,тӏал
3023,Schmerz::N,bávčča,тӏарвал
3024,Schmerz::N,tuške,тӏал
3025,Schmerz::N,tuške,тӏарвал
3026,Schmerz::N,poovčâs,тӏал
3027,Schmerz::N,poovčâs,тӏарвал
3028,Schmerz::N,tå´sǩǩ,тӏал
3029,Schmerz::N,tå´sǩǩ,тӏарвал
3030,Schmerz::N,кэ̄бп,тӏал
3031,Schmerz::N,кэ̄бп,тӏарвал
3032,Wunde::N,saejrie,хер
3033,Wunde::N,hávve,хер
3034,Wunde::N,hávvi,хер
3035,Wunde::N,hävvi,хер
3036,Wunde::N,hää´vv,хер
3037,Wunde::N,ра̄ӊӊҍ,хер
3038,Fieber::N,vaejlie,ифин
3039,Fieber::N,fiebar,ифин
3040,Fieber::N,báhkkadávda,ифин
3041,Fieber::N,žaar,ифин
3042,Fieber::N,жоарр,ифин
3043,Arznei::N,daalhkesh,дарман
3044,Arznei::N,dálkas,дарман
3045,Arznei::N,dálkkas,дарман
3046,Arznei::N,taalhâs,дарман
3047,Arznei::N,lekittâs,дарман
3048,Arznei::N,taalkâs,дарман
3049,Arznei::N,лоаддв,дарман
3050,Brücke::N,pruvvie,муьгъ
3051,Brücke::N,råvve,муьгъ
3052,Brücke::N,šaldi,муьгъ
3053,Brücke::N,šalde,муьгъ
3054,Brücke::N,mostt,муьгъ
3055,Brücke::N,мо̄сст,муьгъ
3056,Brunnen::N,prutnie,къуй
3057,Brunnen::N,ruddne,къуй
3058,Brunnen::N,gáivo,къуй
3059,Brunnen::N,káivu,къуй
3060,Brunnen::N,käivv,къуй
3061,Brunnen::N,ка̄ййв,къуй
3062,Weide::N,gåatome,уьруьш
3063,Weide::N,guohtom,уьруьш
3064,Weide::N,guohtun,уьруьш
3065,Weide::N,kuátu,уьруьш
3066,Weide::N,luátu,уьруьш
3067,Weide::N,та̄нтар,уьруьш
3068,Pfad::N,baalka,рехъ
3069,Pfad::N,bálges,рехъ
3070,Pfad::N,bálggis,рехъ
3071,Pfad::N,päälgis,рехъ
3072,Pfad::N,pää´ljes,рехъ
3073,Pfad::N,поалкас,рехъ
3074,Weg::N,geajnoe,рехъ
3075,Weg::N,gæjnno,рехъ
3076,Weg::N,væddja,рехъ
3077,Weg::N,geaidnu,рехъ
3078,Weg::N,luod'dâ,рехъ
3079,Weg::N,čuâǥǥas,рехъ
3080,Weg::N,чуэкас,рехъ
3081,Straße::N,geajnoe,рехъ
3082,Straße::N,joene,рехъ
3083,Straße::N,gahttun,рехъ
3084,Straße::N,geaidnu,рехъ
3085,Straße::N,maađij,рехъ
3086,Straße::N,uu´lec,рехъ
3087,Straße::N,чуэкас,рехъ
3088,Dorf::N,sïjte,хуьр
3089,Dorf::N,bájkke,хуьр
3090,Dorf::N,gilli,хуьр
3091,Dorf::N,sijdâ,хуьр
3092,Dorf::N,sijdd,хуьр
3093,Dorf::N,сыййт,хуьр
3094,Stadt::N,staare,шегьер
3095,Stadt::N,sjeltie,шегьер
3096,Stadt::N,stáda,шегьер
3097,Stadt::N,gávpot,шегьер
3098,Stadt::N,kaavpug,шегьер
3099,Stadt::N,lâ´nn,шегьер
3100,Stadt::N,gåårad,шегьер
3101,Stadt::N,ланнҍ,шегьер
3102,Brief::N,prievie,кагъаз
3103,Brief::N,girjje,кагъаз
3104,Brief::N,reive,кагъаз
3105,Brief::N,kirje,кагъаз
3106,Brief::N,ǩe´rjj,кагъаз
3107,Brief::N,кыррьй,кагъаз
3108,Buch::N,gærja,улуб
3109,Buch::N,girjje,улуб
3110,Buch::N,girji,улуб
3111,Buch::N,kirje,улуб
3112,Buch::N,ǩe´rjj,улуб
3113,Buch::N,кыррьй,улуб
3114,Buchstabe::N,baakoe,гьарф
3115,Buchstabe::N,bokstávva,гьарф
3116,Buchstabe::N,bustávva,гьарф
3117,Buchstabe::N,puustav,гьарф
3118,Buchstabe::N,bukva,гьарф
3119,Buchstabe::N,буква,гьарф
3120,Zeitung::N,plaerie,газета
3121,Zeitung::N,avijssa,газета
3122,Zeitung::N,bláđđi,газета
3123,Zeitung::N,aavis,газета
3124,Zeitung::N,listt,газета
3125,Zeitung::N,ga´zaat,газета
3126,Zeitung::N,газет,газета
3127,Leben::N,hïegke,уьмуьр
3128,Leben::N,hægga,уьмуьр
3129,Leben::N,iellem,уьмуьр
3130,Leben::N,viessom,уьмуьр
3131,Leben::N,eallin,уьмуьр
3132,Leben::N,eellim,уьмуьр
3133,Leben::N,jie´llem,уьмуьр
3134,Leben::N,я̄лл,уьмуьр
3135,Tod::N,jaame,кьиникь
3136,Tod::N,jábmem,кьиникь
3137,Tod::N,jápmin,кьиникь
3138,Tod::N,jäämmim,кьиникь
3139,Tod::N,så´rmm,кьиникь
3140,Tod::N,jää´mmem,кьиникь
3141,Tod::N,соаррьм,кьиникь
3142,Grab::N,gaelmie,сур
3143,Grab::N,ráhpo,сур
3144,Grab::N,hávdde,сур
3145,Grab::N,hávdi,сур
3146,Grab::N,hävdi,сур
3147,Grab::N,äu´dd,сур
3148,Grab::N,ка̄лльм,сур
3149,Kirche::N,gærhkoe,килиса
3150,Kirche::N,girkko,килиса
3151,Kirche::N,girku,килиса
3152,Kirche::N,kirkko,килиса
3153,Kirche::N,ceerkav,килиса
3154,Kirche::N,цэ̄ркав,килиса
3155,Sünde::N,sådtoe,гунагь
3156,Sünde::N,suddo,гунагь
3157,Sünde::N,suddu,гунагь
3158,Sünde::N,suddo,гунагь
3159,Sünde::N,reä´ǩ'ǩ,гунагь
3160,Gott::N,jupmele,аллагь
3161,Gott::N,jubmel,аллагь
3162,Gott::N,ipmil,аллагь
3163,Gott::N,immeel,аллагь
3164,Gott::N,e´mmel,аллагь
3165,Gott::N,иммель,аллагь
3166,Arbeiter::N,barkije,фяле
3167,Arbeiter::N,barggoulmusj,фяле
3168,Arbeiter::N,bargi,фяле
3169,Arbeiter::N,pargee,фяле
3170,Arbeiter::N,reâugglaž,фяле
3171,Arbeiter::N,лыххкэй,фяле
3172,Chef::N,åvtehke,гьаким
3173,Chef::N,oajvve,гьаким
3174,Chef::N,hoavda,гьаким
3175,Chef::N,hovdâ,гьаким
3176,Chef::N,uái'vi,гьаким
3177,Chef::N,ä´ttem,гьаким
3178,Chef::N,vuei´vvooumaž,гьаким
