,Concept_ID,kk,fi
795,hübsch::A,шырайлы,soma
796,hübsch::A,шырайлы,sievä
797,böse::A,өш,paha
798,böse::A,өш,häijy
799,böse::A,сұм,paha
800,böse::A,сұм,häijy
801,böse::A,жауыз,paha
802,böse::A,жауыз,häijy
803,dumm::A,көкми,tyhmä
804,dumm::A,көкми,typerä
805,dumm::A,ақымақ,tyhmä
806,dumm::A,ақымақ,typerä
807,dumm::A,миы жоқ,tyhmä
808,dumm::A,миы жоқ,typerä
809,faul::A,жалқау,laiska
810,faul::A,еріншек,laiska
811,fleißig::A,ұқыпты,ahkera
812,geizig::A,сараң,saita
813,klug::A,жетік,älykäs
814,klug::A,ақылды,älykäs
815,geschickt::A,шебер,taitava
816,lieb::A,абзал,rakas
817,lieb::A,айналайын,rakas
818,lustig::A,көңілді,hauska
819,lustig::A,көңілді,iloinen
820,sanft::A,жуас,lauha
821,sanft::A,жуас,lempeä
822,hungrig::A,аш,nälkäinen
823,krank::A,кеселді,sairas
824,nackt::A,жалаңаш,alaston
825,traurig::A,қапа,surullinen
826,traurig::A,қапа,murheellinen
827,lebendig::A,тірі,elävä
828,lebendig::A,жанды,elävä
829,gut::A,жақсы,hyvä
830,schlecht::A,жаман,paha
831,schlecht::A,жаман,huono
832,richtig::A,дұрыс,oikea
833,schlimm::A,жаман,paha
834,wahr::A,нағыз,tosi
835,alt::A,ескі,vanha
836,neu::A,жаңа,uusi
837,ehemalig::A,өткен,entinen
838,ehemalig::A,өткен,muinainen
839,ehemalig::A,бұрынғы,entinen
840,ehemalig::A,бұрынғы,muinainen
841,alt[Lebewesen]::A,кексе,vanha
842,jung::A,науша,nuori
843,arm::A,кедей,köyhä
844,arm::A,дәулетсіз,köyhä
845,reich::A,малды,rikas
846,bekannt::A,таныс,tuttu
847,bekannt::A,таныс,tunnettu
848,bekannt::A,көзтаныс,tuttu
849,bekannt::A,көзтаныс,tunnettu
850,berühmt::A,атақты,kuuluisa
851,fremd::A,бөтен,vieras
852,verschieden::A,түрлі,eri
853,verschieden::A,түрлі,erilainen
854,nah::A,жуық,läheinen
855,nah::A,етене,läheinen
856,fern::A,алыс,etäinen
857,fern::A,алыстағы,etäinen
858,linker::A,сол,vasen
859,linker::A,солшыл,vasen
860,rechter::A,оң,oikea
861,anderer::A,өзге,muu
862,anderer::A,өзге,toinen
863,anderer::A,былайғы,muu
864,anderer::A,былайғы,toinen
865,erster::A,алғашқы,ensimmäinen
866,zweiter::A,екінші,toinen
867,dritter::A,үшінші,kolmas
868,letzter::A,артқы,viimeinen
869,letzter::A,кейінгі,viimeinen
870,allein::ADV,серіксіз,yksin
871,auf einmal::ADV,бірден,yhdellä kertaa
872,zusammen::ADV,бірлесіп,yhdessä
873,lange::ADV,ұзақ,kauan
874,lange::ADV,ұзақ,pitkään
875,plötzlich::ADV,кенет,äkkiä
876,sofort::ADV,әне-міне дегенше,heti
877,später::ADV,артынан,myöhemmin
878,jetzt::ADV,енді,nyt
879,jetzt::ADV,қазір,nyt
880,heute::ADV,бүгін,tänään
881,morgen::ADV,ертең,huomenna
882,bald::ADV,тез,pian
883,dann::ADV,онан соң,sitten
884,dann::ADV,сонан соң,sitten
885,gestern::ADV,кеше,eilen
886,einst::ADV,бірде,aikanaan
887,einst::ADV,бір кезде,aikanaan
888,damals::ADV,анада,silloin
889,damals::ADV,анада,siihen aikaan
890,danach::ADV,онан соң,sen jälkeen
891,danach::ADV,сонан соң,sen jälkeen
892,vorher::ADV,бұрын,ennen
893,zuerst::ADV,әуелі,ensin
894,zuerst::ADV,әуелі,ensiksi
895,zuerst::ADV,алдымен,ensin
896,zuerst::ADV,алдымен,ensiksi
897,einmal::ADV,бір жолы,kerran
898,manchmal::ADV,кейде,joskus
899,oft::ADV,ылғи,usein
900,immer::ADV,өнебойы,aina
901,niemals::ADV,ешуақытта,ei koskaan
902,hier::ADV,бұнда,tässä
903,hier::ADV,бұнда,täällä
904,hier::ADV,осында,tässä
905,hier::ADV,осында,täällä
906,hierhin::ADV,бермен,tähän
907,von hier::ADV,бер жақтан,tästä
908,von hier::ADV,бер жақтан,täältä
909,dort::ADV,анда,siinä
910,dort::ADV,анда,siellä
911,dorthin::ADV,әрі,sinne
912,dorthin::ADV,әрі,tuonne
913,geradeaus::ADV,тура,suoraan
914,vorwärts::ADV,ілгері,eteenpäin
915,rückwärts::ADV,артқа,taaksepäin
916,zurück::ADV,кейін қарай,takaisin
917,unten::ADV,төменде,alhaalla
918,hinab::ADV,астына,alas
919,hinab::ADV,төмен,alas
920,oben::ADV,жоғарыда,ylhäällä
921,hinauf::ADV,өрге,ylös
922,überall::ADV,әрқайда,kaikkialla
923,nicht::ADV,емес,ei
924,ein wenig::ADV,азырақ,vähän
925,ein wenig::ADV,аздаған,vähän
926,ein wenig::ADV,азғантай,vähän
927,kaum::ADV,зорға,tuskin
928,sehr::ADV,орасан,kovin
929,sehr::ADV,орасан,oikein
930,so::ADV,бұлай,näin
931,so::ADV,былайша,näin
932,noch::ADV,әлі,vielä
933,nur::ADV,ғана,vain
934,nur::ADV,ғана,ainoastaan
935,schon::ADV,түге,jo
936,wieder::ADV,жаңа,taas
937,wieder::ADV,жаңа,jälleen
938,wieder::ADV,қайта,taas
939,wieder::ADV,қайта,jälleen
940,wieder::ADV,жаңадан,taas
941,wieder::ADV,жаңадан,jälleen
942,vergebens::ADV,бекер,turhaan
943,vor::PRP,алды,edessä
944,hinter::PRP,артынан,takana
945,unter::PRP,түп,alla
946,unter::PRP,маңында,alla
947,durch::PRP,арқылы,läpi
948,durch::PRP,арқылы,kautta
949,neben::PRP,іргеде,vieressä
950,neben::PRP,жанында,vieressä
951,zwischen::PRP,арада,välillä
952,wegen::PRP,үшін,takia
953,wegen::PRP,үшін,vuoksi
954,dies::PRN,бұ,tämä
955,dies::PRN,осы,tämä
956,das::PRN,сол,se
957,alles::PRN,дүйім,kaikki
958,alles::PRN,күллі,kaikki
959,ich::PRN,мен,minä
960,du::PRN,сен,sinä
961,er::PRN,ол,hän
962,wir::PRN,біз,me
963,ihr::PRN,сіз,te
964,sie::PRN,олар,he
965,was::FPRN,не,mikä
966,wer::FPRN,кім,ken
967,wer::FPRN,кім,kuka
968,wo::FADV,кәні,missä
969,wo::FADV,қайда,missä
970,wohin::FADV,қайда,mihin
971,wie::FADV,калай,miten
972,wie::FADV,калай,kuinka
973,warum::FADV,неғып,miksi
974,wieviel::FNUM,неше,paljonko
975,wieviel::FNUM,неше,kuinka paljon
976,wieviel::FNUM,қанша,paljonko
977,wieviel::FNUM,қанша,kuinka paljon
978,eins::NUM,бір,yksi
979,zwei::NUM,екі,kaksi
980,drei::NUM,үш,kolme
981,vier::NUM,төрт,neljä
982,fünf::NUM,бес,viisi
983,sechs::NUM,алты,kuusi
984,sieben::NUM,жеті,seitsemän
985,acht::NUM,сегіз,kahdeksan
986,neun::NUM,тоғыз,yhdeksän
987,zehn::NUM,он,kymmenen
988,elf::NUM,он бір,yksitoista
989,zwölf::NUM,он екі,kaksitoista
990,zwanzig::NUM,жиырма,kaksikymmentä
991,dreißig::NUM,отыз,kolmekymmentä
992,vierzig::NUM,қырық,neljäkymmentä
993,fünfzig::NUM,елу,viisikymmentä
994,sechzig::NUM,алпыс,kuusikymmentä
995,siebzig::NUM,жетпіс,seitsemänkymmentä
996,achtzig::NUM,сексен,kahdeksankymmentä
997,neunzig::NUM,тоқсан,yhdeksänkymmentä
998,hundert::NUM,жүз,sata
999,tausend::NUM,мың,tuhat
1000,und::CNJ,та,ja
1001,oder::CNJ,әлде,tai
1002,oder::CNJ,немесе,tai
1003,stehen::V,тұру,seisoa
1004,sitzen::V,отыру,istua
1005,liegen::V,жату,maata
1006,hängen::V,ілу,riippua
1007,werden::V,болу,tulla
1008,werden::V,болу,joutua
1009,werden::V,түрегелу,tulla
1010,werden::V,түрегелу,joutua
1011,passieren::V,болу,sattua
1012,passieren::V,болу,tapahtua
1013,beginnen::V,басталу,alkaa
1014,enden::V,ада болу,loppua
1015,enden::V,ада болу,päättyä
1016,wechseln::V,құбылу,vaihtua
1017,wechseln::V,құбылу,vaihdella
1018,wechseln::V,өзгеру,vaihtua
1019,wechseln::V,өзгеру,vaihdella
1020,aufgehen[Sonne]::V,шығу,nousta
1021,untergehen[Sonne]::V,батыру,laskea
1022,scheinen[Sonne]::V,жылтырау,paistaa
1023,donnern::V,күркіреу,jyristä
1024,wehen::V,огып тур,tuulla
1025,wehen::V,огып тур,puhaltaa
1026,strömen::V,сорғалау,virrata
1027,fließen::V,ағу,valua
1028,fließen::V,ағу,juosta
1029,sich drehen::V,айналу,pyöriä
1030,schwanken::V,толықсу,horjua
1031,schwingen::V,тербелу,heilua
1032,schwingen::V,тербелу,värähdellä
1033,fallen::V,құлау,pudota
1034,fallen::V,құлау,langeta
1035,fallen::V,жығылу,pudota
1036,fallen::V,жығылу,langeta
1037,fallen::V,төмендеу,pudota
1038,fallen::V,төмендеу,langeta
1039,brennen::V,жану,palaa
1040,rauchen::V,түтету,savuta
1041,regnen::V,жауу,sataa
1042,gefrieren::V,мұздай қату,jäätyä
1043,gefrieren::V,мұз боп қату,jäätyä
1044,tauen::V,жібу,sulaa
1045,schmelzen::V,еру,sulaa
1046,trocknen::V,курау,kuivua
1047,sieden::V,қайнау,kiehua
1048,faulen::V,иістену,mädätä
1049,verfaulen::V,шіру,mädätä
1050,verfaulen::V,шіру,mädäntyä
1051,reißen::V,жыртылу,revetä
1052,versinken::V,малтығу,upota
1053,versinken::V,малтығу,vajota
1054,vergehen::V,өту,kulua
1055,erscheinen::V,көріну,ilmestyä
1056,erscheinen::V,көрініп қалу,ilmestyä
1057,verschwinden::V,ғайып_болу,kadota
1058,sinken::V,ылдилау,vajota
1059,sinken::V,төмендеу,vajota
1060,abnehmen::V,кемітілу,vähetä
1061,zunehmen::V,көбею,kasvaa
1062,zunehmen::V,көбею,lisääntyä
1063,steigen::V,қобу,nousta
1064,steigen::V,көтерілу,nousta
1065,steigen::V,жоғарылау,nousta
1066,wachsen::V,өсу,kasvaa
1067,glänzen::V,жалтырау,kiiltää
1068,funkeln::V,жарқырау,kipinöidä
1069,funkeln::V,нұрлану,kipinöidä
1070,funkeln::V,жылтылдау,kipinöidä
1071,lärmen::V,шулау,meluta
1072,lärmen::V,шуылдау,meluta
1073,läuten::V,қоңыраулату,soida
1074,klingeln::V,дыңғырлау,soida
1075,klirren::V,дыңылдату,kalista
1076,brausen::V,тасу,kohista
1077,rauschen::V,сусылдау,kohista
1078,rauschen::V,сыбдырлау,kohista
1079,klingen::V,дыбыс шығару,soida
1080,bellen::V,үру,haukkua
1081,heulen::V,ұлу,ulvoa
1082,blasen::V,үру,puhaltaa
1083,pfeifen::V,ысқыру,viheltää
1084,schreien::V,шыңғыру,kirkua
1085,schreien::V,айғайлау,kirkua
1086,schreien::V,байбайлау,kirkua
1087,schreien::V,бажалақтау,kirkua
1088,stöhnen::V,ыңырсу,voihkia
1089,stöhnen::V,ыңкылдау,voihkia
1090,zittern::V,қалш,vapista
1091,zittern::V,қалшылдату,vapista
1092,leben::V,жасау,elää
1093,leben::V,күнелту,elää
1094,leben::V,күн көру,elää
1095,leben::V,тіршілік ету,elää
1096,geboren werden::V,туу,syntyä
1097,atmen::V,дем алу,hengittää
1098,atmen::V,ауа жұту,hengittää
1099,trinken::V,ішу,juoda
1100,trinken::V,ұрттау,juoda
1101,essen::V,жеу,syödä
1102,essen::V,тамақтану,syödä
1103,schlucken::V,жұту,niellä
1104,müde werden::V,болдыру,uupua
1105,einschlafen::V,үйыктап калу,uinahtaa
1106,schlafen::V,ұйықтау,maata
1107,schlafen::V,ұйықтау,nukkua
1108,aufwachen::V,ояну,herätä
1109,aufstehen::V,ояну,nousta
1110,aufstehen::V,ояну,nousta ylös
1111,sich erholen::V,тынығу,levätä
1112,krank werden::V,кеселдену,sairastua
1113,krank werden::V,сырқаттану,sairastua
1114,krank werden::V,ауырып қалу,sairastua
1115,krank werden::V,ауыра бастау,sairastua
1116,krank werden::V,кеселге ұшырау,sairastua
1117,krank werden::V,сырқаттанып қалу,sairastua
1118,krank sein::V,ауыру,potea
1119,krank sein::V,ауыру,sairastaa
1120,krank sein::V,сырқаттану,potea
1121,krank sein::V,сырқаттану,sairastaa
1122,schmerzen::V,ауырады,särkeä
1123,schmerzen::V,ауырады,kivistää
1124,husten::V,жөтелу,yskiä
1125,genesen::V,айығу,toipua
1126,sterben::V,өлу,kuolla
1127,sterben::V,қайтыс,kuolla
1128,sterben::V,жантапсыру,kuolla
1129,umkommen::V,өлу,saada surmansa
1130,umkommen::V,өлу,kuolla
1131,umkommen::V,қаза табу,saada surmansa
1132,umkommen::V,қаза табу,kuolla
1133,sich bewegen::V,жылжу,liikkua
1134,sich rühren::V,қыбырлау,liikahtaa
1135,sich erheben::V,тұру,nousta
1136,sich setzen::V,отыру,istuutua
1137,hinfallen::V,жығылу,kaatua
1138,laufen::V,жояу жүру,kävellä
1139,schreiten::V,кадамдау,astua
1140,schreiten::V,кадамдау,astella
1141,spazierengehen::V,қыдыру,kävellä
1142,eilen::V,асығу,kiirehtiä
1143,eilen::V,жеделдену,kiirehtiä
1144,eilen::V,жедепдеу,kiirehtiä
1145,sich beeilen::V,асығу,kiirehtiä
1146,sich beeilen::V,асығу,olla kiireissään
1147,sich beeilen::V,жеделдену,kiirehtiä
1148,sich beeilen::V,жеделдену,olla kiireissään
1149,sausen::V,заулау,rynnätä
1150,sausen::V,заулау,viilettää
1151,rennen::V,жүгіру,juosta
1152,springen::V,секіру,hypätä
1153,klettern::V,өрмелеп шығу,kiivetä
1154,schaukeln::V,тербелу,kiikkua
1155,kriechen::V,еңбектеу,ryömiä
1156,schwimmen::V,жүзу,uida
1157,schwimmen::V,малту,uida
1158,schwimmen::V,қалықтау,uida
1159,tauchen::V,сүңгу,sukeltaa
1160,rudern::V,есу,soutaa
1161,fahren::V,бару,ajaa
1162,fahren::V,бару,kulkea
1163,fliegen::V,ұшу,lentää
1164,gehen::V,бару,käydä
1165,weggehen::V,кету,lähteä
1166,weggehen::V,кету,poistua
1167,abfahren::V,жөнелу,lähteä
1168,anhalten::V,тоқтау,pysähtyä
1169,anhalten::V,тоқтау,seisahtua
1170,hineingehen::V,кіру,mennä sisään
1171,eintreten::V,ену,astua sisään
1172,kommen::V,жету,tulla
1173,ankommen::V,келу,saapua
1174,zurückkommen::V,қайту,palata
1175,bleiben::V,қалу,jäädä
1176,bleiben::V,қалу,viipyä
1177,warten::V,тосу,odottaa
1178,erwarten::V,күту,odottaa
1179,suchen::V,іздеу,etsiä
1180,finden::V,табу,löytää
1181,versuchen::V,талпыну,yrittää
1182,vorbereiten::V,әзірлеу,valmistaa
1183,lieben::V,сүю,pitää
1184,lieben::V,сүю,rakastaa
1185,mögen::V,жарату,pitää
1186,mögen::V,жарату,tykätä
1187,mögen::V,жақсы_көру,pitää
1188,mögen::V,жақсы_көру,tykätä
1189,lachen::V,күлу,nauraa
1190,lachen::V,күлісу,nauraa
1191,rühren::V,көңілін бұзу,liikuttaa
1192,weinen::V,жылау,itkeä
1193,schimpfen::V,ақырып-бақыру,haukkua
1194,sich ärgern::V,ашулану,suuttua
1195,sich fürchten::V,сескену,pelätä
1196,fürchten::V,қауіптену,pelätä
1197,fürchten::V,сақсыну,pelätä
1198,fliehen::V,қашу,paeta
1199,fliehen::V,қашып кету,paeta
1200,flüchten::V,қашу,paeta
1201,flüchten::V,қашып кету,paeta
1202,sehen::V,көру,nähdä
1203,anschauen::V,назар салу,katsoa
1204,ansehen::V,тамашалау,katsoa
1205,hören::V,есту,kuulla
1206,zuhören::V,тыңдау,kuunnella
1207,zuhören::V,құлақ қою,kuunnella
1208,probieren::V,тату,maistaa
1209,probieren::V,дәм тату,maistaa
1210,riechen::V,иіскеу,haistaa
1211,fühlen::V,сезу,tuntea
1212,fühlen::V,сезіну,tuntea
1213,scheinen::V,болып көріну,tuntua
1214,zu sehen sein::V,көріну,näkyä
1215,vernehmen::V,есту,kuulla
1216,vernehmen::V,есітіп қалу,kuulla
1217,frieren::V,тоңу,palella
1218,frieren::V,жаурау,palella
1219,tun::V,ету,tehdä
1220,tun::V,істеу,tehdä
1221,können::V,білу,osata
1222,wollen::V,қалау,tahtoa
1223,anfangen::V,бастау,ruveta
1224,anfangen::V,бастау,aloittaa
1225,beenden::V,бітіру,lopettaa
1226,beenden::V,адақтау,lopettaa
1227,beenden::V,тамамдау,lopettaa
1228,beenden::V,аяқтап шығу,lopettaa
1229,aufhören::V,доғару,loppua
1230,gelingen::V,жолы түсу,onnistua
1231,geraten::V,калу,sujua
1232,geraten::V,калу,joutua
1233,öffnen::V,ашу,avata
1234,öffnen::V,ашу,aukaista
1235,öffnen::V,ашып қою,avata
1236,öffnen::V,ашып қою,aukaista
1237,schließen::V,жабу,sulkea
1238,stellen::V,қою,panna
1239,stellen::V,қою,asettaa
1240,stellen::V,қойдыру,panna
1241,stellen::V,қойдыру,asettaa
1242,setzen::V,отырғызу,panna
1243,setzen::V,отырғызу,istuttaa
1244,legen::V,салу,panna
1245,legen::V,салу,asettaa
1246,legen::V,калау,panna
1247,legen::V,калау,asettaa
1248,berühren::V,тию,koskea
1249,berühren::V,тию,koskettaa
1250,verbinden::V,байлап алу,liittää
1251,verbinden::V,байлап алу,yhdistää
1252,verbinden::V,сабақтастыру,liittää
1253,verbinden::V,сабақтастыру,yhdistää
1254,bedecken::V,бүркеу,kattaa
1255,bedecken::V,бүркеу,peittää
1256,aufhängen::V,ілу,ripustaa
1257,aufhängen::V,асып қою,ripustaa
1258,anzünden::V,тұтату,sytyttää
1259,aufheben::V,көтеру,ylös nostaa
1260,aufheben::V,көтеру,nostaa
1261,zurücklassen::V,қалдыру,jättää
1262,verlieren::V,жоғалту,kadottaa
1263,fallen lassen::V,құлатып алу,pudottaa
1264,fallen lassen::V,қолдан түсіріп алу,pudottaa
1265,machen::V,ету,tehdä
1266,machen::V,жасау,tehdä
1267,machen::V,жасап шығару,tehdä
1268,herstellen::V,жасап шығару,tuottaa
1269,herstellen::V,жасап шығару,valmistaa
1270,bauen::V,тұрғызу,rakentaa
1271,reparieren::V,оңдау,korjata
1272,verbessern::V,дұрыстау,parantaa
1273,ändern::V,өзгерту,muuttaa
1274,graben::V,үңгу,kaivaa
1275,beugen::V,буғу,taivuttaa
1276,biegen::V,ию,taivuttaa
1277,biegen::V,майыстыру,taivuttaa
1278,drehen::V,айналдыру,kääntää
1279,wenden::V,екінші жағын айналдыру,kääntää
1280,umdrehen::V,бұру,kääntää
1281,heben::V,көтеру,nostaa
1282,heben::V,көтеру,kohottaa
1283,hochheben::V,жоғарылату,nostaa
1284,hochheben::V,көтеру,nostaa
1285,ergreifen::V,бас_салу,tarttua
1286,ergreifen::V,шап_беріп_ұстап_алу,tarttua
1287,ergreifen::V,шап_беру,tarttua
1288,ergreifen::V,шап_ете_түсу,tarttua
1289,halten::V,тұту,pitää
1290,halten::V,ұстау,pitää
1291,drücken::V,басу,painaa
1292,drücken::V,басу,puristaa
1293,schieben::V,итеру,työntää
1294,kratzen::V,қыру,raapia
1295,lecken::V,жалау,nuolla
1296,beißen::V,қабу,purra
1297,beißen::V,тістеу,purra
1298,beißen::V,қауып алу,purra
1299,abreißen::V,үзу,repiä
1300,abschneiden::V,қырқу,leikata poikki
1301,abschneiden::V,қырқу,leikata
1302,binden::V,байланыстыру,sitoa
1303,binden::V,байлап_алу,sitoa
1304,binden::V,байластыру,sitoa
1305,binden::V,байлау,sitoa
1306,binden::V,буу,sitoa
1307,binden::V,матау,sitoa
1308,binden::V,сабақтастыру,sitoa
1309,binden::V,ұштастыру,sitoa
1310,stecken::V,сұғу,pistää
1311,brechen::V,сындыру,murtaa
1312,klopfen::V,қағу,koputtaa
1313,klopfen::V,қағу,kolkuttaa
1314,hauen::V,соғу,lyödä
1315,kleben::V,желімдеу,liimata
1316,reiben::V,үйкеу,hieroa
1317,reiben::V,үйкеу,hangata
1318,streichen::V,сүйкеу,sivellä
1319,schleifen::V,егеу,hioa
1320,schleifen::V,қайрау,hioa
1321,schleifen::V,егеулеу,hioa
1322,schneiden::V,кесу,leikata
1323,rütteln::V,қозғау,ravistaa
1324,rütteln::V,жұлмалау,ravistaa
1325,schütteln::V,дірілдету,pudistaa
1326,schütteln::V,селкілдету,pudistaa
1327,schwenken::V,бұлғау,heiluttaa
1328,schwenken::V,сермеу,heiluttaa
1329,schütten::V,құю,kaataa
1330,füllen::V,толтыру,täyttää
1331,einwickeln::V,орау,kääriä
1332,tragen::V,алып жүру,kantaa
1333,schleppen::V,тарту,raahata
1334,ziehen::V,тарту,vetää
1335,aufbewahren::V,сақтау,säilyttää
1336,werfen::V,лақтыру,viskata
1337,fangen::V,қармау,napata
1338,fangen::V,қармау,ottaa kiinni
1339,fangen::V,қағып алу,napata
1340,fangen::V,қағып алу,ottaa kiinni
1341,packen::V,шап беру,tarttua
1342,packen::V,шап ете түсу,tarttua
1343,packen::V,шап беріп ұстап алу,tarttua
1344,verstecken::V,тығу,kätkeä
1345,verstecken::V,тығу,piilottaa
1346,verstecken::V,жасыру,kätkeä
1347,verstecken::V,жасыру,piilottaa
1348,teilen::V,бөлу,jakaa
1349,schicken::V,жіберу,lähettää
1350,bringen::V,әкелу,viedä
1351,bringen::V,алып келу,viedä
1352,hinzufügen::V,қосу,lisätä
1353,hinzufügen::V,үстеу,lisätä
1354,bekommen::V,алу,saada
1355,erhalten::V,алмақ,saada
1356,nehmen::V,алу,ottaa
1357,nehmen::V,алмақ,ottaa
1358,wählen::V,таңдау,valita
1359,auswählen::V,екшеу,valikoida
1360,auswählen::V,саралау,valikoida
1361,auswählen::V,сұрыптау,valikoida
1362,auswählen::V,сайлап алу,valikoida
1363,bewahren::V,сақтау,säilyttää
1364,behindern::V,оралғы болу,estää
1365,verderben::V,бүлдіру,pilata
1366,verderben::V,бүлдіру,turmella
1367,beschädigen::V,бұзу,vioittaa
1368,beschädigen::V,бұзу,vahingoittaa
1369,zerbrechen::V,уату,rikkoa
1370,zerreißen::V,жырту,repiä rikki
1371,zerreißen::V,жырту,repiä palasiksi
1372,zerstören::V,қирату,hävittää
1373,zerstören::V,талқандау,hävittää
1374,verbrennen::V,өртеу,polttaa
1375,verbrennen::V,жандыру,polttaa
1376,verbrennen::V,өртеп жіберу,polttaa
1377,verbrennen::V,жандырып жіберу,polttaa
1378,geben::V,беру,antaa
1379,reichen::V,беру,ojentaa
1380,schenken::V,тарту,lahjoittaa
1381,versprechen::V,уәде беру,luvata
1382,wünschen::V,тілеу,toivottaa
1383,loben::V,мақтау,ylistää
1384,loben::V,дәріптеу,ylistää
1385,küssen::V,сүю,suudella
1386,wiegen::V,тербеу,tuudittaa
1387,wiegen::V,тербеу,keinuttaa
1388,zudecken::V,бүркеу,peittää
1389,wecken::V,ояту,herättää
1390,zeigen::V,көрсету,näyttää
1391,zeigen::V,көрсету,osoittaa
1392,führen::V,ерту,johdattaa
1393,führen::V,жетектеу,johdattaa
1394,lehren::V,оқыту,opettaa
1395,unterrichten::V,оқыту,opettaa
1396,aufziehen::V,бағу,kasvattaa
1397,leiten::V,басқару,johtaa
1398,leiten::V,жетекшілік ету,johtaa
1399,antreiben::V,асықтыру,hoputtaa
1400,lassen::V,-ткізу,antaa
1401,lassen::V,мәжбүр ету,antaa
1402,einladen::V,шақыру,kutsua
1403,vereinigen::V,біріктіру,yhdistää
1404,vereinigen::V,біріктіріп қою,yhdistää
1405,besuchen::V,кіріп шығу,vierailla
1406,besuchen::V,барып шығу,vierailla
1407,treffen::V,кездесу,tavata
1408,sich versammeln::V,топталу,kokoontua
1409,spielen::V,ойнау,pelata
1410,spielen::V,ойнау,leikkiä
1411,singen::V,сайрау,laulaa
1412,tanzen::V,билеу,tanssia
1413,sich trennen::V,айрылысу,erota
1414,verlassen::V,тастау,jättää
1415,retten::V,құтқару,pelastaa
1416,bewachen::V,күзету,vartioida
1417,schützen::V,жақтау,suojella
1418,schützen::V,жақтасу,suojella
1419,verteidigen::V,қорғау,puolustaa
1420,sich schlagen::V,алысу,tapella
1421,schießen::V,ату,ampua
1422,siegen::V,жеңу,voittaa
1423,ärgern::V,ашуландыру,ärsyttää
1424,schlagen::V,ұру,lyödä
1425,treten::V,тебу,potkaista
1426,stechen::V,шаншу,pistää
1427,stoßen::V,түрту,sysätä
1428,stoßen::V,түрту,työntää
1429,stehlen::V,ұрлау,varastaa
1430,stören::V,кесірлен,häiritä
1431,belästigen::V,мазасын алу,häiritä
1432,verbergen::V,сездірмеу,kätkeä
1433,täuschen::V,жалған айту,harhauttaa
1434,betrügen::V,алдау,pettää
1435,betrügen::V,алдау,petkuttaa
1436,betrügen::V,алдап кету,pettää
1437,betrügen::V,алдап кету,petkuttaa
1438,betrügen::V,ақымақ қылу,pettää
1439,betrügen::V,ақымақ қылу,petkuttaa
1440,töten::V,құрту,tappaa
1441,töten::V,өлтіру,tappaa
1442,wohnen::V,мекендеу,asua
1443,wohnen::V,өмір сүру,asua
1444,arbeiten::V,істеу,tehdä työtä
1445,arbeiten::V,істеу,työskennellä
1446,arbeiten::V,еңбектену,tehdä työtä
1447,arbeiten::V,еңбектену,työskennellä
1448,sammeln::V,жыю,koota
1449,sammeln::V,жыю,kerätä
1450,pflücken::V,жұлу,poimia
1451,jagen::V,аулау,metsästää
1452,fischen::V,балык_аулау,kalastaa
1453,fassen::V,ұстау,pyydystää
1454,fassen::V,ұстау,saalistaa
1455,hüten::V,жаю,paimentaa
1456,hüten::V,бағу,paimentaa
1457,treiben::V,айдау,ajaa
1458,anbinden::V,байлау,kytkeä
1459,füttern::V,ас ішкізу,ruokkia
1460,füttern::V,азықтандыру,ruokkia
1461,füttern::V,қоректендіру,ruokkia
1462,melken::V,сауу,lypsää
1463,hacken::V,турау,hakata
1464,gießen::V,суару,kastella
1465,reifen::V,жетілу,kypsyä
1466,zubereiten::V,даяр ету,valmistaa
1467,kochen::V,асу,keittää
1468,backen::V,пісіру,leipoa
1469,braten::V,қуыру,paistaa
1470,umrühren::V,былғалау,hämmentää
1471,umrühren::V,сапырылыстыру,hämmentää
1472,stricken::V,торлау,kutoa
1473,stricken::V,торлау,neuloa
1474,stricken::V,тоқу,kutoa
1475,stricken::V,тоқу,neuloa
1476,nähen::V,тігу,ommella
1477,färben::V,бояу,värjätä
1478,färben::V,бояу,värittää
1479,färben::V,сырлау,värjätä
1480,färben::V,сырлау,värittää
1481,reinigen::V,аршу,puhdistaa
1482,reinigen::V,тазалау,puhdistaa
1483,waschen::V,жуу,pestä
1484,abwischen::V,сүрту,pyyhkiä
1485,spülen::V,шаю,huuhtoa
1486,fegen::V,сыпыру,pyyhkäistä
1487,kehren::V,сыпыру,lakaista
1488,baden::V,шомылу,kylpeä
1489,sich waschen::V,жуыну,peseytyä
1490,ausziehen::V,шешу,riisua
1491,anziehen::V,кигізу,pukea ylleen
1492,sich anziehen::V,киіну,pukeutua
1493,kämmen::V,тарау,kammata
1494,schmücken::V,әсемдеу,koristaa
1495,schmücken::V,әсемдеу,kaunistaa
1496,schmücken::V,мәнерлеу,koristaa
1497,schmücken::V,мәнерлеу,kaunistaa
1498,schmücken::V,көріктендіру,koristaa
1499,schmücken::V,көріктендіру,kaunistaa
1500,sagen::V,деу,sanoa
1501,sagen::V,айту,sanoa
1502,sprechen::V,деу,puhua
1503,sprechen::V,айту,puhua
1504,reden::V,сөйлеу,keskustella
1505,reden::V,сөйлесу,keskustella
1506,reden::V,тіл қатысу,keskustella
1507,sich unterhalten::V,сұхбаттасу,jutella
1508,fragen::V,сұрау,kysyä
1509,bitten::V,өтіну,pyytää
1510,bitten::V,жалыну,pyytää
1511,erzählen::V,айту,kertoa
1512,mitteilen::V,білдіру,ilmoittaa
