,Concept_ID,pl,lv
797,Stock::N,kij,бедь
798,Stock::N,kij,boze
799,Stock::N,kij,spieķis
800,Stock::N,laska,бедь
801,Stock::N,laska,boze
802,Stock::N,laska,spieķis
803,Stab::N,pręt,зир
804,Stab::N,pręt,zizlis
805,Rohr::N,rura,труба
806,Rohr::N,rura,caurule
807,Haus::N,dom,керка
808,Haus::N,dom,māja
809,Heim::N,dom,горт
810,Heim::N,dom,mājas
811,Ofen::N,piec,пач
812,Ofen::N,piec,krāsns
813,Fußboden::N,podłoga,джодж
814,Fußboden::N,podłoga,grīda
815,Tisch::N,stół,пызан
816,Tisch::N,stół,galds
817,Stuhl::N,krzesło,улӧс
818,Stuhl::N,krzesło,krēsls
819,Wiege::N,kołyska,зыбка
820,Wiege::N,kołyska,šūpulis
821,Bett::N,łóżko,вольпась
822,Bett::N,łóżko,gulta
823,Bett::N,pościel,вольпась
824,Bett::N,pościel,gulta
825,Regal::N,regał,джадж
826,Regal::N,regał,plaukts
827,Kiste::N,skrzynia,куд
828,Kiste::N,skrzynia,ящик
829,Kiste::N,skrzynia,kaste
830,Kiste::N,skrzynia,šķirsts
831,Fenster::N,okno,ӧшинь
832,Fenster::N,okno,logs
833,Tür::N,drzwi,ӧдзӧс
834,Tür::N,drzwi,durvis
835,Tor::N,brama,дзиръя
836,Tor::N,brama,vārti
837,Zaun::N,płot,потшӧс
838,Zaun::N,płot,žogs
839,Zaun::N,parkan,потшӧс
840,Zaun::N,parkan,žogs
841,Dach::N,dach,вевт
842,Dach::N,dach,jumts
843,Leiter::N,drabina,пос
844,Leiter::N,drabina,kāpnes
845,Leiter::N,drabina,redeles
846,Besen::N,miotła,рос
847,Besen::N,miotła,slota
848,Spaten::N,rydel,зыр
849,Spaten::N,rydel,lāpsta
850,Schaufel::N,łopata,тэльӧб
851,Schaufel::N,łopata,liekšķere
852,Gabel::N,widelec,вилки
853,Gabel::N,widelec,dakšiņa
854,Löffel::N,łyżka,пань
855,Löffel::N,łyżka,karote
856,Messer::N,nóż,пурт
857,Messer::N,nóż,nazis
858,Nagel::N,gwóźdź,тув
859,Nagel::N,gwóźdź,кӧрт тув
860,Nagel::N,gwóźdź,nagla
861,Netz::N,sieć,тыв
862,Netz::N,sieć,tīkls
863,Haken::N,hak,крук
864,Haken::N,hak,āķis
865,Haken::N,hak,kāsis
866,Haken::N,hak,krampis
867,Griff::N,chwyt,нуд
868,Griff::N,chwyt,kāts
869,Griff::N,chwyt,rokturis
870,Schloss::N,zamek,томан
871,Schloss::N,zamek,aizslēgs
872,Bild::N,obraz,серпас
873,Bild::N,obraz,glezna
874,Figur::N,figura,пертас
875,Figur::N,figura,вежньӧг
876,Figur::N,figura,figūra
877,Puppe::N,lalka,акань
878,Puppe::N,lalka,lelle
879,Beutel::N,torba,мешӧк
880,Beutel::N,torba,kule
881,Beutel::N,torba,maisiņš
882,Bündel::N,wiązka,кӧртӧд
883,Bündel::N,wiązka,sainis
884,Tasche::N,torba,сумка
885,Tasche::N,torba,soma
886,Eimer::N,kubeł,ведра
887,Eimer::N,kubeł,spainis
888,Eimer::N,wiadro,ведра
889,Eimer::N,wiadro,spainis
890,Deckel::N,przykrywka,пӧдан
891,Deckel::N,przykrywka,тупкӧд
892,Deckel::N,przykrywka,vāks
893,Geschirr::N,statki,дозмук
894,Geschirr::N,statki,тасьті-пань
895,Geschirr::N,statki,trauki
896,Geschirr::N,naczynia,дозмук
897,Geschirr::N,naczynia,тасьті-пань
898,Geschirr::N,naczynia,trauki
899,Sack::N,worek,мешӧк
900,Sack::N,worek,maiss
901,Tasse::N,filiżanka,бекар
902,Tasse::N,filiżanka,тасьті
903,Tasse::N,filiżanka,tase
904,Topf::N,garnek,гырнич
905,Topf::N,garnek,pods
906,Kessel::N,kocioł,пӧрт
907,Kessel::N,kocioł,katls
908,Essen::N,jedzenie,сёйӧм
909,Essen::N,jedzenie,ēdiens
910,Nahrung::N,pokarm,сёян
911,Nahrung::N,pokarm,barība
912,Nahrung::N,pożywienie,сёян
913,Nahrung::N,pożywienie,barība
914,Speise::N,potrawa,сёян
915,Speise::N,potrawa,сёянтор
916,Speise::N,potrawa,ēdiens
917,Speise::N,jedzenie,сёян
918,Speise::N,jedzenie,сёянтор
919,Speise::N,jedzenie,ēdiens
920,Fleisch::N,mięso,яй
921,Fleisch::N,mięso,gaļa
922,Getreide::N,zboże,нянь
923,Getreide::N,zboże,labība
924,Brei::N,kasza,рок
925,Brei::N,kasza,putra
926,Brei::N,kasza,biezenis
927,Brot::N,chleb,нянь
928,Brot::N,chleb,maize
929,Scheibe::N,kromka,шӧрӧм
930,Scheibe::N,kromka,чӧлан
931,Scheibe::N,kromka,šķēle
932,Scheibe::N,kromka,rieciens
933,Fett::N,tłuszcz,гос
934,Fett::N,tłuszcz,тшог
935,Fett::N,tłuszcz,tauki
936,Butter::N,masło,вый
937,Butter::N,masło,sviests
938,Öl::N,olej,вый
939,Öl::N,olej,eļļa
940,Salz::N,sól,сов
941,Salz::N,sól,sāls
942,Suppe::N,zupa,шыд
943,Suppe::N,zupa,zupa
944,Honig::N,miód,ма
945,Honig::N,miód,medus
946,Milch::N,mleko,йӧв
947,Milch::N,mleko,piens
948,Tee::N,herbata,чай
949,Tee::N,herbata,tēja
950,Leder::N,skóra,ку
951,Leder::N,skóra,āda
952,Wolle::N,wełna,вурун
953,Wolle::N,wełna,vilna
954,Stoff::N,tkanina,дӧра
955,Stoff::N,tkanina,drāna
956,Stoff::N,tkanina,audums
957,Stoff::N,materiał,дӧра
958,Stoff::N,materiał,drāna
959,Stoff::N,materiał,audums
960,Nadel::N,igła,ем
961,Nadel::N,igła,adata
962,Faden::N,nić,сунис
963,Faden::N,nić,diegs
964,Faden::N,nić,pavediens
965,Faden::N,nitka,сунис
966,Faden::N,nitka,diegs
967,Faden::N,nitka,pavediens
968,Knopf::N,guzik,кизь
969,Knopf::N,guzik,poga
970,Knoten::N,węzeł,гӧрӧд
971,Knoten::N,węzeł,mezgls
972,Farbe::N,farba,краска
973,Farbe::N,farba,вап
974,Farbe::N,farba,krāsa
975,Kleidung::N,odzież,паськӧм
976,Kleidung::N,odzież,tērps
977,Kleidung::N,odzież,drēbes
978,Hemd::N,koszula,дӧрӧм
979,Hemd::N,koszula,krekls
980,Kragen::N,kołnierz,воротник
981,Kragen::N,kołnierz,apkakle
982,Ärmel::N,rękaw,сос
983,Ärmel::N,rękaw,piedurkne
984,Hose::N,spodnie,гач
985,Hose::N,spodnie,bikses
986,Gürtel::N,pasek,вӧнь
987,Gürtel::N,pasek,josta
988,Mütze::N,czapka,шапка
989,Mütze::N,czapka,cepure
990,Schuh::N,but,башмак
991,Schuh::N,but,ботинки
992,Schuh::N,but,kurpe
993,Schuh::N,bucik,башмак
994,Schuh::N,bucik,ботинки
995,Schuh::N,bucik,kurpe
996,Stiefel::N,but,сапӧг
997,Stiefel::N,but,zābaks
998,Stiefel::N,kozak,сапӧг
999,Stiefel::N,kozak,zābaks
1000,Ring::N,pierścień,кытш
1001,Ring::N,pierścień,gredzens
1002,Band::N,wstęga,лента
1003,Band::N,wstęga,вундас
1004,Band::N,wstęga,lente
1005,Kamm::N,grzebień,сынан
1006,Kamm::N,grzebień,ķemme
1007,Spiegel::N,lustro,рӧмпӧштан
1008,Spiegel::N,lustro,spogulis
1009,Riemen::N,rzemień,тасма
1010,Riemen::N,rzemień,siksna
1011,Schnur::N,sznur,гез
1012,Schnur::N,sznur,aukla
1013,Leine::N,smycz,юргез
1014,Leine::N,smycz,saite
1015,Decke::N,kołdra,эшкын
1016,Decke::N,kołdra,шебрас
1017,Decke::N,kołdra,sega
1018,Kissen::N,poduszka,юрлӧс
1019,Kissen::N,poduszka,spilvens
1020,Tuch::N,chustka,чышъян
1021,Tuch::N,chustka,vadmala
1022,Handtuch::N,ręcznik,ки чышкӧд
1023,Handtuch::N,ręcznik,кизьчышъян
1024,Handtuch::N,ręcznik,dvielis
1025,Kraft::N,moc,этш
1026,Kraft::N,moc,эбӧс
1027,Kraft::N,moc,spēks
1028,Kraft::N,siła,этш
1029,Kraft::N,siła,эбӧс
1030,Kraft::N,siła,spēks
1031,Stärke::N,moc,ёнлун
1032,Stärke::N,moc,чорыдлун
1033,Stärke::N,moc,stiprums
1034,Stärke::N,siła,ёнлун
1035,Stärke::N,siła,чорыдлун
1036,Stärke::N,siła,stiprums
1037,Gesundheit::N,zdrowie,дзоньвидзалун
1038,Gesundheit::N,zdrowie,veselība
1039,Krankheit::N,choroba,висьӧм
1040,Krankheit::N,choroba,slimība
1041,Schmerz::N,ból,висьӧм
1042,Schmerz::N,ból,sāpes
1043,Wunde::N,rana,дой
1044,Wunde::N,rana,brūce
1045,Wunde::N,rana,jēlums
1046,Fieber::N,gorączka,жар
1047,Fieber::N,gorączka,drudzis
1048,Fieber::N,gorączka,karstums
1049,Arznei::N,lekarstwo,лекарство
1050,Arznei::N,lekarstwo,зелля
1051,Arznei::N,lekarstwo,zāles
1052,Arznei::N,lekarstwo,medikaments
1053,Brücke::N,most,пос
1054,Brücke::N,most,tilts
1055,Brunnen::N,studnia,юкмӧс
1056,Brunnen::N,studnia,aka
1057,Weide::N,pastwisko,пӧскӧтина
1058,Weide::N,pastwisko,ganības
1059,Pfad::N,ścieżka,туй
1060,Pfad::N,ścieżka,кыснан
1061,Pfad::N,ścieżka,taka
1062,Weg::N,droga,туй
1063,Weg::N,droga,ceļš
1064,Straße::N,ulica,туй
1065,Straße::N,ulica,iela
1066,Dorf::N,wieś,сикт
1067,Dorf::N,wieś,ciems
1068,Stadt::N,miasto,кар
1069,Stadt::N,miasto,pilsēta
1070,Brief::N,list,письмӧ
1071,Brief::N,list,vēstule
1072,Buch::N,książka,небӧг
1073,Buch::N,książka,grāmata
1074,Buchstabe::N,litera,шыпас
1075,Buchstabe::N,litera,burts
1076,Zeitung::N,gazeta,газет
1077,Zeitung::N,gazeta,avīze
1078,Zeitung::N,gazeta,laikraksts
1079,Zeitung::N,dziennik,газет
1080,Zeitung::N,dziennik,avīze
1081,Zeitung::N,dziennik,laikraksts
1082,Leben::N,życie,лов
1083,Leben::N,życie,олӧм
1084,Leben::N,życie,dzīve
1085,Tod::N,śmierć,кулӧм
1086,Tod::N,śmierć,nāve
1087,Grab::N,grób,гу
1088,Grab::N,grób,kaps
1089,Kirche::N,kościół,вичко
1090,Kirche::N,kościół,baznīca
1091,Sünde::N,grzech,мыж
1092,Sünde::N,grzech,grēks
1093,Gott::N,bóg,ен
1094,Gott::N,bóg,dievs
1095,Arbeiter::N,robotnik,уджалысь
1096,Arbeiter::N,robotnik,strādnieks
1097,Chef::N,szef,юралысь
1098,Chef::N,szef,веськӧдлысь
1099,Chef::N,szef,šefs
1100,Chef::N,szef,vadītajs
1101,Chef::N,szef,priekšnieks
1102,Meister::N,mistrz,вӧчысь
1103,Meister::N,mistrz,meistars
1104,Meister::N,majster,вӧчысь
1105,Meister::N,majster,meistars
1106,Arzt::N,lekarz,врач
1107,Arzt::N,lekarz,бурдӧдысь
1108,Arzt::N,lekarz,ārsts
1109,Lehrer::N,nauczyciel,велӧдысь
1110,Lehrer::N,nauczyciel,skolotājs
1111,Geld::N,pieniądze,сьӧм
1112,Geld::N,pieniądze,nauda
1113,Geschäft::N,sprawa,удж
1114,Geschäft::N,sprawa,bizness
1115,Geschäft::N,sprawa,darījums
1116,Geschäft::N,interes,удж
1117,Geschäft::N,interes,bizness
1118,Geschäft::N,interes,darījums
1119,Laden::N,sklep,вузасянін
1120,Laden::N,sklep,bode
1121,Laden::N,sklep,veikals
1122,Preis::N,cena,дон
1123,Preis::N,cena,cena
1124,Ware::N,towar,тӧвар
1125,Ware::N,towar,prece
1126,Nutzen::N,pożytek,воӧм
1127,Nutzen::N,pożytek,выгӧда
1128,Nutzen::N,pożytek,labums
1129,Reichtum::N,bogactwo,озырлун
1130,Reichtum::N,bogactwo,bagātība
1131,Welt::N,świat,енкӧла
1132,Welt::N,świat,pasaule
1133,Land::N,kraj,му
1134,Land::N,kraj,zeme
1135,Staat::N,państwo,канму
1136,Staat::N,państwo,государство
1137,Staat::N,państwo,valsts
1138,König::N,król,кан
1139,König::N,król,ķēniņš
1140,König::N,król,karalis
1141,Macht::N,władza,каналӧм
1142,Macht::N,władza,vara
1143,Grenze::N,granica,су
1144,Grenze::N,granica,суйӧр
1145,Grenze::N,granica,robeža
1146,Krieg::N,wojna,ожман
1147,Krieg::N,wojna,karš
1148,Feind::N,wróg,враг
1149,Feind::N,wróg,вӧрӧг
1150,Feind::N,wróg,ienaidnieks
1151,Gewalt::N,władza,мырдöналöм
1152,Gewalt::N,władza,vara
1153,Gewalt::N,władza,vardarbība
1154,Kampf::N,bój,вермасьӧм
1155,Kampf::N,bój,cīņa
1156,Kampf::N,walka,вермасьӧм
1157,Kampf::N,walka,cīņa
1158,Bogen[Waffe]::N,łuk,ньӧввуж
1159,Bogen[Waffe]::N,łuk,loks
1160,Pfeil::N,strzała,ньӧв
1161,Pfeil::N,strzała,bulta
1162,Gewehr::N,karabin,пишшаль
1163,Gewehr::N,karabin,šautene
1164,Fehler::N,błąd,сорсьӧм
1165,Fehler::N,błąd,дзугсьӧм
1166,Fehler::N,błąd,kļūda
1167,Lüge::N,kłamstwo,пӧръясьӧм
1168,Lüge::N,kłamstwo,ылӧдлӧм
1169,Lüge::N,kłamstwo,meli
1170,Schaden::N,szkoda,лёк
1171,Schaden::N,szkoda,изъян
1172,Schaden::N,szkoda,пакӧсьт
1173,Schaden::N,szkoda,bojājums
1174,Schaden::N,szkoda,kaitējums
1175,Unglück::N,nieszczęście,шог
1176,Unglück::N,nieszczęście,kļūme
1177,Unglück::N,nieszczęście,klizma
1178,Unglück::N,nieszczęście,nelaime
1179,Schuld::N,wina,мыж
1180,Schuld::N,wina,vaina
1181,Alter::N,wiek,арлыд
1182,Alter::N,wiek,vecums
1183,Schluss::N,koniec,пом
1184,Schluss::N,koniec,beigas
1185,Schluss::N,zakończenie,пом
1186,Schluss::N,zakończenie,beigas
1187,Zeit::N,czas,кад
1188,Zeit::N,czas,laiks
1189,Tag::N,dzień,лун
1190,Tag::N,dzień,diena
1191,Morgen::N,ranek,асыв
1192,Morgen::N,ranek,rīts
1193,Morgen::N,poranek,асыв
1194,Morgen::N,poranek,rīts
1195,Mittag::N,południe,лун шӧр
1196,Mittag::N,południe,pusdiena
1197,Abend::N,wieczór,рыт
1198,Abend::N,wieczór,vakars
1199,Nacht::N,noc,вой
1200,Nacht::N,noc,nakts
1201,Woche::N,tydzień,вежон
1202,Woche::N,tydzień,nedēļa
1203,Monat::N,miesiąc,тӧлысь
1204,Monat::N,miesiąc,mēnesis
1205,Jahr::N,rok,во
1206,Jahr::N,rok,gads
1207,Frühling::N,wiosna,тулыс
1208,Frühling::N,wiosna,pavasaris
1209,Sommer::N,lato,гожӧм
1210,Sommer::N,lato,vasara
1211,Herbst::N,jesień,ар
1212,Herbst::N,jesień,rudens
1213,Winter::N,zima,тӧв
1214,Winter::N,zima,ziema
1215,Januar::N,styczeń,тӧв шӧр
1216,Januar::N,styczeń,janvāris
1217,Februar::N,luty,урасьӧм
1218,Februar::N,luty,februāris
1219,März::N,marzec,рака
1220,März::N,marzec,marts
1221,April::N,kwiecień,кос му
1222,April::N,kwiecień,aprīlis
1223,Mai::N,maj,ода-кора
1224,Mai::N,maj,maijs
1225,Juni::N,czerwiec,лӧддза-номъя
1226,Juni::N,czerwiec,jūnijs
1227,Juli::N,lipiec,сора
1228,Juli::N,lipiec,jūlijs
1229,August::N,sierpień,моз
1230,August::N,sierpień,augusts
1231,September::N,wrzesień,кӧч
1232,September::N,wrzesień,septembris
1233,Oktober::N,październik,йирым
1234,Oktober::N,październik,oktobris
1235,November::N,listopad,вӧльгым
1236,November::N,listopad,novembris
1237,Dezember::N,grudzień,ӧшым
1238,Dezember::N,grudzień,decembris
1239,Montag::N,poniedziałek,выльлун
1240,Montag::N,poniedziałek,pirmdiena
1241,Dienstag::N,wtorek,воторник
1242,Dienstag::N,wtorek,otrdiena
1243,Mittwoch::N,środa,середа
1244,Mittwoch::N,środa,trešdiena
1245,Donnerstag::N,czwartek,четверг
1246,Donnerstag::N,czwartek,ceturtdiena
1247,Freitag::N,piątek,пекнича
1248,Freitag::N,piątek,piektdiena
1249,Samstag::N,sobota,субӧта
1250,Samstag::N,sobota,sestdiena
1251,Sonntag::N,niedziela,вӧскресенньӧ
1252,Sonntag::N,niedziela,svētdiena
1253,groß::A,duży,ыджыд
1254,groß::A,duży,dižs
1255,groß::A,duży,liels
1256,groß::A,wielki,ыджыд
1257,groß::A,wielki,dižs
1258,groß::A,wielki,liels
1259,klein::A,mały,ичӧт
1260,klein::A,mały,mazs
1261,lang::A,długi,кузь
1262,lang::A,długi,garš
1263,kurz::A,krótki,дженьыд
1264,kurz::A,krótki,īss
1265,breit::A,szeroki,ота
1266,breit::A,szeroki,паськыд
1267,breit::A,szeroki,plats
1268,schmal::A,wąski,оттӧм
1269,schmal::A,wąski,tievs
1270,dicht::A,gęsty,сук
1271,dicht::A,gęsty,blīvs
1272,dick[Gegenstand]::A,gruby,кыз
1273,dick[Gegenstand]::A,gruby,biezs
1274,dünn::A,cienki,вӧсни
1275,dünn::A,cienki,вӧсньыд
1276,dünn::A,cienki,plāns
1277,fein::A,drobny,посни
1278,fein::A,drobny,smalks
1279,fest::A,mocny,зумыд
1280,fest::A,mocny,tvirts
1281,fest::A,mocny,noturīgs
1282,fest::A,twardy,зумыд
1283,fest::A,twardy,tvirts
1284,fest::A,twardy,noturīgs
1285,flach::A,płaski,плавкӧс
1286,flach::A,płaski,тшӧтшкӧс
1287,flach::A,płaski,lēzens
1288,flach::A,płaski,līdzens
1289,glatt::A,gładki,вольк
1290,glatt::A,gładki,мольыд
1291,glatt::A,gładki,gluds
1292,glatt::A,gładki,slidens
1293,hart::A,twardy,зумыд
1294,hart::A,twardy,ciets
1295,weich::A,miękki,небыд
1296,weich::A,miękki,mīksts
1297,rund::A,okrągły,гӧгрӧс
1298,rund::A,okrągły,apaļš
1299,spitz::A,spiczasty,ёсь йыла
1300,spitz::A,spiczasty,smails
1301,scharf::A,ostry,ёсь
1302,scharf::A,ostry,ass
1303,stumpf::A,tępy,ныж
1304,stumpf::A,tępy,truls
1305,stumpf::A,tępy,strups
1306,schwer::A,ciężki,сьӧкыд
1307,schwer::A,ciężki,smags
1308,schön::A,ładny,мича
1309,schön::A,ładny,лӧсьыд
1310,schön::A,ładny,daiļš
1311,schön::A,ładny,skaists
1312,schön::A,piękny,мича
1313,schön::A,piękny,лӧсьыд
1314,schön::A,piękny,daiļš
1315,schön::A,piękny,skaists
1316,heiß::A,gorący,пӧсь
1317,heiß::A,gorący,karsts
1318,warm::A,ciepły,шоныд
1319,warm::A,ciepły,silts
1320,kalt::A,zimny,кӧдзыд
1321,kalt::A,zimny,salts
1322,kalt::A,zimny,auksts
1323,kühl::A,chłodny,юзыд
1324,kühl::A,chłodny,ыркыд
1325,kühl::A,chłodny,vēss
1326,kühl::A,chłodny,dzestrs
1327,frisch::A,świeży,выль
1328,frisch::A,świeży,svaigs
1329,feucht::A,wilgotny,уль
1330,feucht::A,wilgotny,mitrs
1331,feucht::A,wilgotny,drēgns
1332,nass::A,mokry,ва
1333,nass::A,mokry,slapjš
1334,trocken::A,suchy,кос
1335,trocken::A,suchy,sauss
1336,voll::A,pełny,кыз
1337,voll::A,pełny,pilns
1338,leer::A,pusty,куш
1339,leer::A,pusty,тыртӧм
1340,leer::A,pusty,tukšs
1341,leer::A,próżny,куш
1342,leer::A,próżny,тыртӧм
1343,leer::A,próżny,tukšs
1344,offen::A,otwarty,восьса
1345,offen::A,otwarty,vaļējs
1346,offen::A,otwarty,atvērts
1347,geschlossen::A,zamknięty,пӧдса
1348,geschlossen::A,zamknięty,slēgts
1349,sauber::A,czysty,сӧстӧм
1350,sauber::A,czysty,tīrs
1351,sauber::A,czysty,spodrs
1352,schmutzig::A,brudny,няйт
1353,schmutzig::A,brudny,netīrs
1354,schmutzig::A,brudny,dubļains
1355,roh::A,surowy,уль
1356,roh::A,surowy,jēls
1357,reif::A,dojrzały,кисьмӧм
1358,reif::A,dojrzały,gatavs
1359,reif::A,dojrzały,nobriedis
1360,lecker::A,smaczny,чӧскыд
1361,lecker::A,smaczny,gards
1362,lecker::A,smaczny,garšīgs
1363,süß::A,słodki,юмов
1364,süß::A,słodki,чӧскыд
1365,süß::A,słodki,salds
1366,bitter::A,gorzki,курыд
1367,bitter::A,gorzki,sūrs
1368,bitter::A,gorzki,rūgts
1369,sauer::A,kwaśny,шома
1370,sauer::A,kwaśny,skābs
1371,hell::A,jasny,югыд
1372,hell::A,jasny,gaišs
1373,dunkel::A,ciemny,пемыд
1374,dunkel::A,ciemny,tumšs
1375,schwarz::A,czarny,сьӧд
1376,schwarz::A,czarny,melns
1377,weiß::A,biały,еджыд
1378,weiß::A,biały,balts
1379,rot::A,czerwony,гӧрд
1380,rot::A,czerwony,sarkans
1381,gelb::A,żółty,виж
1382,gelb::A,żółty,dzeltens
1383,blau::A,błękitny,лӧз
1384,blau::A,błękitny,zils
1385,blau::A,niebieski,лӧз
1386,blau::A,niebieski,zils
1387,grün::A,zielony,веж
1388,grün::A,zielony,турунвиж
1389,grün::A,zielony,zaļš
1390,grau::A,szary,руд
1391,grau::A,szary,pelēks
1392,bunt::A,barwny,сера
1393,bunt::A,barwny,raibs
1394,bunt::A,barwny,krāsains
1395,billig::A,tani,донтӧг
1396,billig::A,tani,lēts
1397,teuer::A,drogi,дона
1398,teuer::A,drogi,dārgs
1399,wertvoll::A,cenny,дона
1400,wertvoll::A,cenny,vērtīgs
1401,blind::A,ślepy,синтӧм
1402,blind::A,ślepy,akls
1403,taub::A,głuchy,пельтӧм
1404,taub::A,głuchy,kurls
1405,kräftig::A,mocny,вынйӧра
1406,kräftig::A,mocny,spēcīgs
1407,stark::A,silny,ён
1408,stark::A,silny,вына
1409,stark::A,silny,stiprs
1410,schwach::A,słaby,жеб
1411,schwach::A,słaby,vājš
1412,fett::A,tłusty,госа
1413,fett::A,tłusty,brangs
1414,schlank::A,smukły,веськыд
1415,schlank::A,smukły,slaids
1416,hübsch::A,ładny,мича
1417,hübsch::A,ładny,лӧсьыд
1418,hübsch::A,ładny,glīts
1419,böse::A,zły,лёк
1420,böse::A,zły,ļauns
1421,böse::A,zły,negants
1422,dumm::A,głupi,йӧй
1423,dumm::A,głupi,вежӧртӧм
1424,dumm::A,głupi,stulbs
1425,dumm::A,głupi,muļķīgs
1426,faul::A,leniwy,дыш
1427,faul::A,leniwy,slinks
1428,fleißig::A,pilny,зільысь
1429,fleißig::A,pilny,čakls
1430,fleißig::A,pilny,cītīgs
1431,geizig::A,skąpy,топыд
1432,geizig::A,skąpy,skops
1433,geizig::A,skąpy,sīksts
1434,klug::A,mądry,юра
1435,klug::A,mądry,вежӧра
1436,klug::A,mądry,gudrs
1437,geschickt::A,zręczny,кипода
1438,geschickt::A,zręczny,кужысь
1439,geschickt::A,zręczny,manīgs
1440,lieb::A,miły,муса
1441,lieb::A,miły,мича
1442,lieb::A,miły,лӧсьыд
1443,lieb::A,miły,mīļš
1444,lustig::A,wesoły,кыпыд
1445,lustig::A,wesoły,jautrs
1446,sanft::A,łagodny,мелі
1447,sanft::A,łagodny,liegs
1448,hungrig::A,głodny,тшыг
1449,hungrig::A,głodny,izsalcis
1450,krank::A,chory,висьысь
1451,krank::A,chory,slims
1452,nackt::A,nagi,пасьтӧм
1453,nackt::A,nagi,pliks
1454,traurig::A,smutny,гажтӧм
1455,traurig::A,smutny,bēdīgs
1456,traurig::A,smutny,skumīgs
1457,lebendig::A,żywy,ловъя
1458,lebendig::A,żywy,dzīvs
1459,gut::A,dobry,бур
1460,gut::A,dobry,labs
1461,schlecht::A,zły,лёк
1462,schlecht::A,zły,омӧль
1463,schlecht::A,zły,slikts
1464,richtig::A,słuszny,инӧд
1465,richtig::A,słuszny,riktīgs
1466,richtig::A,właściwy,инӧд
1467,richtig::A,właściwy,riktīgs
1468,schlimm::A,zły,омӧль
1469,schlimm::A,zły,туйтӧм
1470,schlimm::A,zły,nelāgs
1471,schlimm::A,zły,nejauks
1472,wahr::A,prawdziwy,абу ылӧг
1473,wahr::A,prawdziwy,īsts
1474,wahr::A,prawdziwy,patiess
1475,alt::A,stary,важ
1476,alt::A,stary,sens
1477,alt::A,stary,vęcs
1478,neu::A,nowy,выль
1479,neu::A,nowy,jauns
1480,ehemalig::A,były,вӧвлӧм
1481,ehemalig::A,były,bijušais
1482,alt[Lebewesen]::A,stary,пӧрысь
1483,alt[Lebewesen]::A,stary,vecs
1484,jung::A,młody,том
1485,jung::A,młody,jauns
1486,arm::A,ubogi,гӧль
1487,arm::A,ubogi,nabags
1488,arm::A,biedny,гӧль
1489,arm::A,biedny,nabags
1490,reich::A,bogaty,озыр
1491,reich::A,bogaty,bagāts
1492,bekannt::A,znany,тӧдса
1493,bekannt::A,znany,zināms
1494,bekannt::A,znany,pazīstams
1495,berühmt::A,słynny,нималан
1496,berühmt::A,słynny,кывсян
1497,berühmt::A,słynny,slavens
1498,fremd::A,obcy,йӧз
1499,fremd::A,obcy,svešs
1500,fremd::A,cudzy,йӧз
1501,fremd::A,cudzy,svešs
1502,verschieden::A,różny,абу ӧткодь
1503,verschieden::A,różny,разнӧй
1504,verschieden::A,różny,dažāds
1505,nah::A,bliski,матыс
1506,nah::A,bliski,tuvs
1507,fern::A,daleki,ылі
1508,fern::A,daleki,tāls
1509,linker::A,lewy,шуйга
1510,linker::A,lewy,kreisais
1511,rechter::A,prawy,веськыд
1512,rechter::A,prawy,labais
1513,anderer::A,inny,мукӧд
1514,anderer::A,inny,otrs
1515,erster::A,pierwszy,медводдза
1516,erster::A,pierwszy,pirmais
1517,zweiter::A,drugi,мӧд
1518,zweiter::A,drugi,otrais
1519,dritter::A,trzeci,коймӧд
1520,dritter::A,trzeci,trešais
1521,letzter::A,ostatni,бӧръя
1522,letzter::A,ostatni,beidzamais
1523,allein::ADV,sam,ӧтка
1524,allein::ADV,sam,viens pats
1525,auf einmal::ADV,naraz,ӧтпырйӧ
1526,auf einmal::ADV,naraz,reizē
1527,zusammen::ADV,razem,тшӧтш
1528,zusammen::ADV,razem,kopā
1529,zusammen::ADV,razem,vienviet
1530,lange::ADV,długo,дыр
1531,lange::ADV,długo,ilgi
1532,plötzlich::ADV,nagle,друг
1533,plötzlich::ADV,nagle,pēkšņi
1534,sofort::ADV,natychmiast,дзик пыр
1535,sofort::ADV,natychmiast,tūlīt
1536,später::ADV,później,сэсся
1537,später::ADV,później,vēlāk
1538,jetzt::ADV,teraz,ӧні
1539,jetzt::ADV,teraz,tagad
1540,jetzt::ADV,obecnie,ӧні
1541,jetzt::ADV,obecnie,tagad
1542,heute::ADV,dziś,талун
1543,heute::ADV,dziś,šodien
1544,heute::ADV,dzisiaj,талун
1545,heute::ADV,dzisiaj,šodien
1546,morgen::ADV,jutro,аски
1547,morgen::ADV,jutro,rīt
1548,bald::ADV,wkrótce,регыд
1549,bald::ADV,wkrótce,drīz
1550,dann::ADV,potem,бӧрын
1551,dann::ADV,potem,бӧрти
1552,dann::ADV,potem,tad
1553,gestern::ADV,wczoraj,тӧнлун
1554,gestern::ADV,wczoraj,vakar
1555,einst::ADV,kiedyś,ӧтчыд
1556,einst::ADV,kiedyś,ӧтпыр
1557,einst::ADV,kiedyś,citreiz
1558,einst::ADV,niegdyś,ӧтчыд
1559,einst::ADV,niegdyś,ӧтпыр
1560,einst::ADV,niegdyś,citreiz
1561,damals::ADV,wtedy,сэки
1562,damals::ADV,wtedy,toreiz
1563,damals::ADV,wówczas,сэки
1564,damals::ADV,wówczas,toreiz
