,Concept_ID,de,hu
814,gefrieren::V,gefrieren,megfagy
815,tauen::V,tauen,olvad
816,schmelzen::V,schmelzen,olvad
817,schmelzen::V,schmelzen,elolvad
818,trocknen::V,trocknen,szárad
819,sieden::V,sieden,forr
820,faulen::V,faulen,rothad
821,verfaulen::V,verfaulen,elrothad
822,verfaulen::V,verfaulen,megrothad
823,reißen::V,reißen,szakad
824,versinken::V,versinken,süllyed
825,versinken::V,versinken,elsüllyed
826,vergehen::V,vergehen,múlik
827,vergehen::V,vergehen,elmúlik
828,erscheinen::V,erscheinen,feltűnik
829,erscheinen::V,erscheinen,megjelenik
830,verschwinden::V,verschwinden,letűnik
831,sinken::V,sinken,süllyed
832,abnehmen::V,abnehmen,apad
833,abnehmen::V,abnehmen,csökken
834,zunehmen::V,zunehmen,növekszik
835,zunehmen::V,zunehmen,gyarapszik
836,steigen::V,steigen,emelkedik
837,wachsen::V,wachsen,nő
838,wachsen::V,wachsen,terem
839,wachsen::V,wachsen,növekszik
840,glänzen::V,glänzen,ragyog
841,glänzen::V,glänzen,fénylik
842,funkeln::V,funkeln,csillog
843,funkeln::V,funkeln,tündöklik
844,lärmen::V,lärmen,lármázik
845,läuten::V,läuten,cseng
846,klingeln::V,klingeln,csenget
847,klirren::V,klirren,csörömpöl
848,brausen::V,brausen,zúg
849,brausen::V,brausen,morajlik
850,rauschen::V,rauschen,zúg
851,klingen::V,klingen,hangzik
852,bellen::V,bellen,ugat
853,heulen::V,heulen,bőg
854,heulen::V,heulen,üvölt
855,blasen::V,blasen,fúj
856,pfeifen::V,pfeifen,fütyül
857,schreien::V,schreien,kiált
858,schreien::V,schreien,kiabál
859,stöhnen::V,stöhnen,nyög
860,zittern::V,zittern,remeg
861,zittern::V,zittern,reszket
862,leben::V,leben,él
863,geboren werden::V,geboren werden,születik
864,atmen::V,atmen,lélegzik
865,trinken::V,trinken,iszik
866,essen::V,essen,eszik
867,schlucken::V,schlucken,nyel
868,müde werden::V,müde werden,elfárad
869,müde werden::V,müde werden,kifárad
870,einschlafen::V,einschlafen,elalszik
871,schlafen::V,schlafen,alszik
872,aufwachen::V,aufwachen,felébred
873,aufstehen::V,aufstehen,felkel
874,sich erholen::V,sich erholen,pihen
875,krank werden::V,krank werden,megbetegedik
876,krank werden::V,krank werden,belebetegszik
877,krank sein::V,krank sein,betegeskedik
878,schmerzen::V,schmerzen,fáj
879,husten::V,husten,köhög
880,genesen::V,genesen,meggyógyul
881,sterben::V,sterben,hal
882,umkommen::V,umkommen,elpusztul
883,sich bewegen::V,sich bewegen,mozog
884,sich rühren::V,sich rühren,mozdul
885,sich erheben::V,sich erheben,feláll
886,sich erheben::V,sich erheben,felemelkedik
887,sich setzen::V,sich setzen,ül
888,sich setzen::V,sich setzen,leül
889,hinfallen::V,hinfallen,bukik
890,hinfallen::V,hinfallen,elesik
891,laufen::V,laufen,jár
892,schreiten::V,schreiten,lép
893,spazierengehen::V,spazierengehen,sétál
894,eilen::V,eilen,siet
895,sich beeilen::V,sich beeilen,siet
896,sausen::V,sausen,robog
897,rennen::V,rennen,fut
898,rennen::V,rennen,szalad
899,springen::V,springen,ugrik
900,klettern::V,klettern,kúszik
901,schaukeln::V,schaukeln,hintázik
902,kriechen::V,kriechen,kúszik
903,schwimmen::V,schwimmen,úszik
904,tauchen::V,tauchen,merül
905,rudern::V,rudern,evez
906,fahren::V,fahren,jár
907,fahren::V,fahren,megy
908,fahren::V,fahren,utazik
909,fliegen::V,fliegen,száll
910,gehen::V,gehen,megy
911,weggehen::V,weggehen,elmegy
912,abfahren::V,abfahren,indul
913,anhalten::V,anhalten,megáll
914,hineingehen::V,hineingehen,bemegy
915,eintreten::V,eintreten,belép
916,kommen::V,kommen,jön
917,ankommen::V,ankommen,érkezik
918,ankommen::V,ankommen,megérkezik
919,zurückkommen::V,zurückkommen,visszajön
920,bleiben::V,bleiben,marad
921,bleiben::V,bleiben,megmarad
922,warten::V,warten,vár
923,warten::V,warten,várakozik
924,erwarten::V,erwarten,vár
925,erwarten::V,erwarten,megvár
926,suchen::V,suchen,kutat
927,finden::V,finden,talál
928,versuchen::V,versuchen,megpróbál
929,versuchen::V,versuchen,megkísérel
930,vorbereiten::V,vorbereiten,előkészít
931,lieben::V,lieben,szeret
932,mögen::V,mögen,szeret
933,lachen::V,lachen,nevet
934,rühren::V,rühren,mozdít
935,weinen::V,weinen,sír
936,schimpfen::V,schimpfen,szid
937,schimpfen::V,schimpfen,szitkozódik
938,sich ärgern::V,sich ärgern,mérgelődik
939,sich ärgern::V,sich ärgern,bosszankodik
940,sich fürchten::V,sich fürchten,fél
941,sich fürchten::V,sich fürchten,retteg
942,fürchten::V,fürchten,fél
943,fliehen::V,fliehen,menekül
944,flüchten::V,flüchten,elmenekül
945,sehen::V,sehen,néz
946,anschauen::V,anschauen,megnéz
947,ansehen::V,ansehen,néz
948,ansehen::V,ansehen,ránéz
949,ansehen::V,ansehen,megnéz
950,hören::V,hören,hall
951,zuhören::V,zuhören,hallgat
952,zuhören::V,zuhören,meghallgat
953,probieren::V,probieren,kóstol
954,probieren::V,probieren,megkóstol
955,riechen::V,riechen,szagol
956,fühlen::V,fühlen,érez
957,scheinen::V,scheinen,tűnik
958,scheinen::V,scheinen,látszik
959,zu sehen sein::V,zu sehen sein,mutatkozik
960,vernehmen::V,vernehmen,hall
961,frieren::V,frieren,fázik
962,tun::V,tun,csinál
963,tun::V,tun,cselekszik
964,können::V,können,tud
965,wollen::V,wollen,akar
966,anfangen::V,anfangen,kezd
967,beenden::V,beenden,befejez
968,aufhören::V,aufhören,megszűnik
969,gelingen::V,gelingen,sikerül
970,geraten::V,geraten,kerül
971,geraten::V,geraten,jut
972,öffnen::V,öffnen,nyit
973,öffnen::V,öffnen,kinyit
974,schließen::V,schließen,csuk
975,schließen::V,schließen,becsuk
976,stellen::V,stellen,állít
977,stellen::V,stellen,helyez
978,setzen::V,setzen,ültet
979,setzen::V,setzen,helyez
980,legen::V,legen,tesz
981,legen::V,legen,fektet
982,berühren::V,berühren,érint
983,verbinden::V,verbinden,beköt
984,verbinden::V,verbinden,összeköt
985,bedecken::V,bedecken,betakar
986,bedecken::V,bedecken,beborít
987,aufhängen::V,aufhängen,felakaszt
988,anzünden::V,anzünden,gyújt
989,anzünden::V,anzünden,meggyújt
990,aufheben::V,aufheben,felemel
991,zurücklassen::V,zurücklassen,hátrahagy
992,verlieren::V,verlieren,veszít
993,verlieren::V,verlieren,elveszít
994,fallen lassen::V,fallen lassen,elejt
995,machen::V,machen,tesz
996,machen::V,machen,csinál
997,herstellen::V,herstellen,gyárt
998,herstellen::V,herstellen,előállít
999,bauen::V,bauen,épít
1000,reparieren::V,reparieren,javít
1001,reparieren::V,reparieren,kijavít
1002,reparieren::V,reparieren,megjavít
1003,verbessern::V,verbessern,megjavít
1004,ändern::V,ändern,változtat
1005,ändern::V,ändern,megváltoztat
1006,graben::V,graben,ás
1007,beugen::V,beugen,meghajt
1008,biegen::V,biegen,hajlít
1009,drehen::V,drehen,forgat
1010,wenden::V,wenden,fordít
1011,wenden::V,wenden,megfordít
1012,umdrehen::V,umdrehen,megfordít
1013,umdrehen::V,umdrehen,megforgat
1014,heben::V,heben,emel
1015,hochheben::V,hochheben,felemel
1016,ergreifen::V,ergreifen,megfog
1017,halten::V,halten,tart
1018,drücken::V,drücken,nyom
1019,drücken::V,drücken,megnyom
1020,schieben::V,schieben,tol
1021,kratzen::V,kratzen,vakar
1022,lecken::V,lecken,nyal
1023,beißen::V,beißen,harap
1024,abreißen::V,abreißen,letép
1025,abschneiden::V,abschneiden,levág
1026,binden::V,binden,köt
1027,binden::V,binden,kötöz
1028,stecken::V,stecken,dug
1029,brechen::V,brechen,tör
1030,brechen::V,brechen,eltör
1031,klopfen::V,klopfen,kopogtat
1032,hauen::V,hauen,vág
1033,hauen::V,hauen,levág
1034,kleben::V,kleben,tapaszt
1035,reiben::V,reiben,dörzsöl
1036,reiben::V,reiben,súrol
1037,streichen::V,streichen,simít
1038,schleifen::V,schleifen,fen
1039,schleifen::V,schleifen,csiszol
1040,schleifen::V,schleifen,köszörül
1041,schneiden::V,schneiden,vág
1042,schneiden::V,schneiden,szel
1043,schneiden::V,schneiden,metsz
1044,rütteln::V,rütteln,ráz
1045,schütteln::V,schütteln,ráz
1046,schütteln::V,schütteln,megráz
1047,schwenken::V,schwenken,lóbál
1048,schwenken::V,schwenken,lobogtat
1049,schütten::V,schütten,önt
1050,füllen::V,füllen,tölt
1051,füllen::V,füllen,megtölt
1052,einwickeln::V,einwickeln,becsavar
1053,tragen::V,tragen,hord
1054,schleppen::V,schleppen,vonszol
1055,ziehen::V,ziehen,húz
1056,aufbewahren::V,aufbewahren,megőriz
1057,werfen::V,werfen,dob
1058,werfen::V,werfen,hajít
1059,fangen::V,fangen,fog
1060,packen::V,packen,megragad
1061,verstecken::V,verstecken,eldug
1062,verstecken::V,verstecken,elrejt
1063,teilen::V,teilen,oszt
1064,teilen::V,teilen,megoszt
1065,schicken::V,schicken,küld
1066,bringen::V,bringen,hoz
1067,bringen::V,bringen,visz
1068,hinzufügen::V,hinzufügen,hozzáad
1069,bekommen::V,bekommen,kap
1070,bekommen::V,bekommen,megkap
1071,erhalten::V,erhalten,kap
1072,erhalten::V,erhalten,megkap
1073,nehmen::V,nehmen,vesz
1074,wählen::V,wählen,választ
1075,auswählen::V,auswählen,kiválaszt
1076,bewahren::V,bewahren,megtart
1077,behindern::V,behindern,akadályoz
1078,behindern::V,behindern,gátol
1079,verderben::V,verderben,elront
1080,beschädigen::V,beschädigen,rongál
1081,zerbrechen::V,zerbrechen,eltör
1082,zerbrechen::V,zerbrechen,széttör
1083,zerbrechen::V,zerbrechen,kettétör
1084,zerreißen::V,zerreißen,eltép
1085,zerreißen::V,zerreißen,széttép
1086,zerstören::V,zerstören,elpusztít
1087,verbrennen::V,verbrennen,éget
1088,verbrennen::V,verbrennen,eléget
1089,geben::V,geben,ad
1090,reichen::V,reichen,nyújt
1091,schenken::V,schenken,ajándékoz
1092,versprechen::V,versprechen,ígér
1093,wünschen::V,wünschen,kíván
1094,loben::V,loben,dicsér
1095,küssen::V,küssen,csókol
1096,wiegen::V,wiegen,ringat
1097,zudecken::V,zudecken,betakar
1098,wecken::V,wecken,kelt
1099,wecken::V,wecken,ébreszt
1100,zeigen::V,zeigen,mutat
1101,führen::V,führen,visz
1102,führen::V,führen,vezet
1103,lehren::V,lehren,tanít
1104,unterrichten::V,unterrichten,tanít
1105,aufziehen::V,aufziehen,felnevel
1106,leiten::V,leiten,vezet
1107,leiten::V,leiten,vezérel
1108,antreiben::V,antreiben,hajt
1109,lassen::V,lassen,-tat
1110,lassen::V,lassen,-at
1111,einladen::V,einladen,meghív
1112,vereinigen::V,vereinigen,egyesít
1113,besuchen::V,besuchen,látogat
1114,treffen::V,treffen,talál
1115,sich versammeln::V,sich versammeln,gyülekezik
1116,sich versammeln::V,sich versammeln,összegyűlik
1117,spielen::V,spielen,játszik
1118,singen::V,singen,énekel
1119,tanzen::V,tanzen,táncol
1120,sich trennen::V,sich trennen,elválik
1121,verlassen::V,verlassen,elhagy
1122,retten::V,retten,ment
1123,bewachen::V,bewachen,őriz
1124,schützen::V,schützen,óv
1125,schützen::V,schützen,véd
1126,verteidigen::V,verteidigen,véd
1127,sich schlagen::V,sich schlagen,verekszik
1128,schießen::V,schießen,lő
1129,siegen::V,siegen,győz
1130,ärgern::V,ärgern,bosszant
1131,schlagen::V,schlagen,üt
1132,schlagen::V,schlagen,ver
1133,treten::V,treten,rúg
1134,stechen::V,stechen,döf
1135,stechen::V,stechen,szúr
1136,stoßen::V,stoßen,lök
1137,stehlen::V,stehlen,lop
1138,stören::V,stören,zavar
1139,belästigen::V,belästigen,zaklat
1140,verbergen::V,verbergen,rejt
1141,verbergen::V,verbergen,elrejt
1142,täuschen::V,täuschen,megtéveszt
1143,betrügen::V,betrügen,csal
1144,töten::V,töten,öl
1145,wohnen::V,wohnen,lakik
1146,arbeiten::V,arbeiten,dolgozik
1147,sammeln::V,sammeln,szed
1148,sammeln::V,sammeln,gyűjt
1149,pflücken::V,pflücken,szed
1150,jagen::V,jagen,vadászik
1151,fischen::V,fischen,halászik
1152,fassen::V,fassen,fog
1153,hüten::V,hüten,őriz
1154,hüten::V,hüten,legeltet
1155,treiben::V,treiben,hajt
1156,anbinden::V,anbinden,köt
1157,füttern::V,füttern,etet
1158,melken::V,melken,fej
1159,hacken::V,hacken,vág
1160,gießen::V,gießen,öntöz
1161,reifen::V,reifen,érik
1162,zubereiten::V,zubereiten,elkészít
1163,kochen::V,kochen,főz
1164,backen::V,backen,süt
1165,braten::V,braten,süt
1166,umrühren::V,umrühren,megkever
1167,stricken::V,stricken,köt
1168,nähen::V,nähen,varr
1169,färben::V,färben,fest
1170,reinigen::V,reinigen,tisztít
1171,waschen::V,waschen,mos
1172,abwischen::V,abwischen,letöröl
1173,spülen::V,spülen,mosogat
1174,fegen::V,fegen,söpör
1175,kehren::V,kehren,söpör
1176,baden::V,baden,fürdik
1177,sich waschen::V,sich waschen,mosdik
1178,sich waschen::V,sich waschen,mosakszik
1179,ausziehen::V,ausziehen,levesz
1180,anziehen::V,anziehen,felölt
1181,anziehen::V,anziehen,felvesz
1182,sich anziehen::V,sich anziehen,öltözik
1183,sich anziehen::V,sich anziehen,felöltözik
1184,kämmen::V,kämmen,fésül
1185,schmücken::V,schmücken,díszít
1186,sagen::V,sagen,mond
1187,sprechen::V,sprechen,beszél
1188,reden::V,reden,beszél
1189,sich unterhalten::V,sich unterhalten,beszélget
1190,fragen::V,fragen,kérdez
1191,bitten::V,bitten,kér
1192,erzählen::V,erzählen,mesél
1193,erzählen::V,erzählen,elbeszél
1194,mitteilen::V,mitteilen,közöl
1195,nennen::V,nennen,hív
1196,nennen::V,nennen,nevez
1197,rufen::V,rufen,hív
1198,prahlen::V,prahlen,dicsekszik
1199,übersetzen::V,übersetzen,fordít
1200,denken::V,denken,gondol
1201,glauben::V,glauben,hisz
1202,bemerken::V,bemerken,észrevesz
1203,erkennen::V,erkennen,ráismer
1204,erkennen::V,erkennen,felismer
1205,begreifen::V,begreifen,felfog
1206,verstehen::V,verstehen,ért
1207,verstehen::V,verstehen,megért
1208,lernen::V,lernen,tanul
1209,lernen::V,lernen,megtanul
1210,wissen::V,wissen,tud
1211,sich erinnern an::V,sich erinnern an,emlékszik
1212,vergessen::V,vergessen,felejt
1213,vergessen::V,vergessen,elfelejt
1214,messen::V,messen,mér
1215,messen::V,messen,megmér
1216,zählen::V,zählen,számol
1217,zählen::V,zählen,megszámol
1218,rechnen::V,rechnen,számít
1219,lesen::V,lesen,olvas
1220,malen::V,malen,fest
1221,zeichnen::V,zeichnen,rajzol
1222,schreiben::V,schreiben,ír
1223,besitzen::V,besitzen,birtokol
1224,kaufen::V,kaufen,vesz
1225,kaufen::V,kaufen,megvesz
1226,verkaufen::V,verkaufen,elad
1227,bezahlen::V,bezahlen,fizet
1228,bezahlen::V,bezahlen,kifizet
1229,zahlen::V,zahlen,fizet
1230,zahlen::V,zahlen,megfizet
1231,beherrschen::V,beherrschen,ural
1232,ertragen::V,ertragen,elbír
1233,ertragen::V,ertragen,elvisel
