,Concept_ID,hi,mn
746,Kleidung::N,पहनावा,хувцас
747,Hemd::N,कुरता,цамц
748,Hemd::N,क़मीज़,цамц
749,Kragen::N,गरदनी,зах заам
750,Kragen::N,गरेबान,зах заам
751,Ärmel::N,आस्तीन,ханцуй
752,Hose::N,पैंट,өмд
753,Hose::N,पतलून,өмд
754,Gürtel::N,पेटी,бүс
755,Gürtel::N,मेखला,бүс
756,Mütze::N,टोपी,малгай
757,Mütze::N,टोपी,бүрх
758,Schuh::N,जूता,туфли
759,Stiefel::N,बूट,гутал
760,Ring::N,अँगूठी,бөгж
761,Band::N,पट्टी,тууз
762,Kamm::N,कंघी,сам
763,Spiegel::N,आईना,толь
764,Spiegel::N,दर्पण,толь
765,Riemen::N,तसमा,тасам
766,Riemen::N,तसमा,сур
767,Riemen::N,पट्टा,тасам
768,Riemen::N,पट्टा,сур
769,Schnur::N,डोरी,татлага
770,Schnur::N,सुतली,татлага
771,Leine::N,रस्सी,оосор
772,Decke::N,रज़ाई,хөнжил
773,Decke::N,रज़ाई,хучлага
774,Kissen::N,तकिया,дэр
775,Kissen::N,गाद्दा,дэр
776,Tuch::N,रूमाल,алчуур
777,Tuch::N,रूमाल,даавуу
778,Tuch::N,वस्त्र,алчуур
779,Tuch::N,वस्त्र,даавуу
780,Handtuch::N,अँगोछा,алчуур
781,Kraft::N,ज़ोर,чадал
782,Kraft::N,ज़ोर,хүч
783,Kraft::N,शक्ति,чадал
784,Kraft::N,शक्ति,хүч
785,Stärke::N,बल,эрч
786,Stärke::N,बल,тэнхээ
787,Stärke::N,ताक़त,эрч
788,Stärke::N,ताक़त,тэнхээ
789,Gesundheit::N,स्वास्थ्य,бие
790,Gesundheit::N,स्वास्थ्य,эрүүл мэнд
791,Gesundheit::N,तंदुरुस्ती,бие
792,Gesundheit::N,तंदुरुस्ती,эрүүл мэнд
793,Krankheit::N,रोग,эмгэг
794,Krankheit::N,बीमारी,эмгэг
795,Schmerz::N,दर्द,өвчин
796,Schmerz::N,पीड़ा,өвчин
797,Wunde::N,घाव,шарх
798,Wunde::N,ज़ख़्म,шарх
799,Fieber::N,ज्वर,халуун
800,Fieber::N,बुख़ार,халуун
801,Arznei::N,दवा,эм
802,Arznei::N,औषाधि,эм
803,Brücke::N,पुल,гүүр
804,Brücke::N,सेतु,гүүр
805,Brunnen::N,कुआँ,худаг
806,Weide::N,चरागाह,бэлчээр
807,Pfad::N,पथ,жим
808,Pfad::N,पथ,зөрөг
809,Pfad::N,पगडंडी,жим
810,Pfad::N,पगडंडी,зөрөг
811,Weg::N,मार्ग,зам
812,Weg::N,मार्ग,харгуй
813,Straße::N,राह,зам
814,Straße::N,राह,харгуй
815,Straße::N,रास्ता,зам
816,Straße::N,रास्ता,харгуй
817,Dorf::N,गाँव,тосгон
818,Dorf::N,गाँव,гацаа
819,Dorf::N,ग्राम,тосгон
820,Dorf::N,ग्राम,гацаа
821,Stadt::N,शहर,хот
822,Brief::N,ख़त,захидал
823,Brief::N,ख़त,захиа
824,Brief::N,पत्र,захидал
825,Brief::N,पत्र,захиа
826,Brief::N,चिट्ठी,захидал
827,Brief::N,चिट्ठी,захиа
828,Buch::N,किताब,ном
829,Buch::N,किताब,бичиг
830,Buch::N,पुस्तक,ном
831,Buch::N,पुस्तक,бичиг
832,Buchstabe::N,अक्षर,үсэг
833,Zeitung::N,अख़बार,сонин
834,Zeitung::N,समाचार-पत्र,сонин
835,Leben::N,जीवन,амь
836,Leben::N,जीवन,амьдрал
837,Leben::N,ज़िंदगी,амь
838,Leben::N,ज़िंदगी,амьдрал
839,Tod::N,मौत,үхэл
840,Tod::N,मृत्यु,үхэл
841,Grab::N,क़ब्र,булш
842,Kirche::N,चर्च,сүм
843,Kirche::N,गिरजा,сүм
844,Sünde::N,पाप,нүгэл
845,Sünde::N,पाप,хилэнц
846,Sünde::N,गुनाह,нүгэл
847,Sünde::N,गुनाह,хилэнц
848,Gott::N,देव,бурхан
849,Gott::N,ईश्वर,бурхан
850,Arbeiter::N,मज़दूर,ажилчин
851,Arbeiter::N,मज़दूर,хөдөлмөрчин
852,Chef::N,अध्यक्ष,дарга
853,Meister::N,शिल्पज्ञ,дархан
854,Arzt::N,वैद्य,эмч
855,Arzt::N,डॉक्टर,эмч
856,Arzt::N,चिकित्सक,эмч
857,Lehrer::N,शिक्षक,багш
858,Lehrer::N,अध्यापक,багш
859,Geld::N,धन,цаас
860,Geld::N,धन,мөнгө
861,Geld::N,पैसा,цаас
862,Geld::N,पैसा,мөнгө
863,Geschäft::N,सौदा,наймаа
864,Geschäft::N,व्यापार,наймаа
865,Laden::N,दुकान,дэлгүүр
866,Preis::N,दाम,үнэ
867,Preis::N,मूल्य,үнэ
868,Ware::N,माल,таваар
869,Ware::N,माल,бараа
870,Ware::N,पण्य,таваар
871,Ware::N,पण्य,бараа
872,Nutzen::N,लाभ,ашиг
873,Nutzen::N,फ़ायदा,ашиг
874,Reichtum::N,धन,баялаг
875,Reichtum::N,दौलत,баялаг
876,Welt::N,विश्व,дэлхий
877,Welt::N,विश्व,орчлон
878,Welt::N,दुनिया,дэлхий
879,Welt::N,दुनिया,орчлон
880,Land::N,देश,улс
881,Land::N,देश,орон
882,Land::N,मुल्क,улс
883,Land::N,मुल्क,орон
884,Staat::N,राज्य,төр
885,Staat::N,राज्य,гүрэн
886,Staat::N,राष्ट्र,төр
887,Staat::N,राष्ट्र,гүрэн
888,König::N,राजा,ван
889,König::N,बादशाह,ван
890,Macht::N,शासन,засаг
891,Macht::N,सत्ता,засаг
892,Grenze::N,सरहद,хил
893,Krieg::N,जंग,дайн
894,Krieg::N,युद्ध,дайн
895,Feind::N,शत्रु,дайсан
896,Feind::N,दुश्मन,дайсан
897,Gewalt::N,हिंसा,хүчирхэх
898,Kampf::N,लड़ाई,тэмцэл
899,Kampf::N,लड़ाई,байлдаан
900,Kampf::N,संघर्ष,тэмцэл
901,Kampf::N,संघर्ष,байлдаан
902,Bogen[Waffe]::N,कमान,нум
903,Pfeil::N,बान,годил
904,Pfeil::N,बान,сум
905,Gewehr::N,बंदूक़,буу
906,Fehler::N,भूल,эндэл
907,Fehler::N,भूल,алдаа
908,Fehler::N,ग़लती,эндэл
909,Fehler::N,ग़लती,алдаа
910,Lüge::N,झूठ,худал
911,Lüge::N,असत्य,худал
912,Schaden::N,हानि,хор
913,Schaden::N,हानि,хөнөөл
914,Schaden::N,नुक़सान,хор
915,Schaden::N,नुक़सान,хөнөөл
916,Unglück::N,मुसीबत,гай
917,Unglück::N,मुसीबत,гамшиг
918,Unglück::N,विपात्ति,гай
919,Unglück::N,विपात्ति,гамшиг
920,Schuld::N,दोष,гэм
921,Schuld::N,दोष,буруу
922,Schuld::N,क़सूर,гэм
923,Schuld::N,क़सूर,буруу
924,Alter::N,आयु,нас
925,Alter::N,उम्र,нас
926,Schluss::N,अंत,эцэс
927,Schluss::N,अंत,төгсгөл
928,Schluss::N,समाप्ति,эцэс
929,Schluss::N,समाप्ति,төгсгөл
930,Zeit::N,काल,цаг
931,Zeit::N,वक़्त,цаг
932,Tag::N,दिन,өдөр
933,Tag::N,रोज़,өдөр
934,Morgen::N,सुबह,өглөө
935,Mittag::N,दोपहर,үд
936,Mittag::N,मध्याह्न,үд
937,Abend::N,शाम,үдэш
938,Abend::N,संध्या,үдэш
939,Nacht::N,रात,шөнө
940,Nacht::N,रात्रि,шөнө
941,Woche::N,हफ़्ता,долоо хоног
942,Monat::N,मास,сар
943,Monat::N,महीना,сар
944,Jahr::N,बरस,жил
945,Jahr::N,वर्ष,жил
946,Frühling::N,वसंत,хавар
947,Sommer::N,गरमी,зун
948,Sommer::N,ग्रीष्म,зун
949,Herbst::N,शरत्,намар
950,Herbst::N,पतझड़,намар
951,Winter::N,जाड़ा,өвөл
952,Winter::N,सर्दियाँ,өвөл
953,Januar::N,जनवरी,нэгдүгээр сар
954,Februar::N,फ़रवरी,хоёрдугаар сар
955,März::N,मार्च,гуравдугаар сар
956,April::N,अप्रैल,дөрөвдүгээр сар
957,Mai::N,मई,тавдугаар сар
958,Juni::N,जून,зургаадугаар сар
959,Juli::N,जुलाई,долдугаар сар
960,August::N,अगस्त,наймдугаар сар
961,September::N,सितंबर,есдүгээр сар
962,Oktober::N,अक्तूबर,аравдугаар сар
963,November::N,नवंबर,арван нэгдүгээр сар
964,Dezember::N,दिसंबर,арван хоёрдугаар сар
965,Montag::N,पीर,даваа
966,Montag::N,सोमवार,даваа
967,Dienstag::N,मंगलवार,мягмар
968,Mittwoch::N,बुधवार,лхагва
969,Donnerstag::N,गुरुवार,пүрэв
970,Donnerstag::N,बृहस्पतिवार,пүрэв
971,Freitag::N,शुक्रवार,баасан
972,Samstag::N,सनीचर,бямба
973,Samstag::N,शनिवार,бямба
974,Sonntag::N,इतवार,ням
975,Sonntag::N,रविवार,ням
976,groß::A,बड़ा,их
977,groß::A,बड़ा,том
978,klein::A,कम,бага
979,klein::A,कम,жаахан
980,klein::A,छोटा,бага
981,klein::A,छोटा,жаахан
982,lang::A,लंबा,урт
983,lang::A,दीर्घ,урт
984,kurz::A,लधु,охор
985,kurz::A,लधु,богино
986,kurz::A,छोटा,охор
987,kurz::A,छोटा,богино
988,breit::A,चौड़ा,өргөн
989,schmal::A,तंग,уйтан
990,schmal::A,तंग,нарийн
991,schmal::A,सँकरा,уйтан
992,schmal::A,सँकरा,нарийн
993,dicht::A,सघन,нягт
994,dicht::A,सघन,чигжүү
995,dick[Gegenstand]::A,मोटा,зузаан
996,dünn::A,महीन,нимгэн
997,dünn::A,बारीक,нимгэн
998,fein::A,कोमल,нарийн
999,fein::A,सूक्ष्म,нарийн
1000,fest::A,दृढ़,бөх
1001,fest::A,दृढ़,хатуу
1002,fest::A,मज़बूत,бөх
1003,fest::A,मज़बूत,хатуу
1004,flach::A,चपटा,хавтгай
1005,glatt::A,चौरस,цагаан
1006,glatt::A,चिकना,цагаан
1007,hart::A,कठोर,хатуу
1008,hart::A,सख़्त,хатуу
1009,weich::A,नरम,зөөлөн
1010,weich::A,मुलायम,зөөлөн
1011,rund::A,गोल,дугуй
1012,rund::A,गोल,дугариг
1013,rund::A,वर्तुल,дугуй
1014,rund::A,वर्तुल,дугариг
1015,spitz::A,नुकीला,шовх
1016,spitz::A,नुकीला,шовгор
1017,scharf::A,पैना,хурц
1018,scharf::A,पैना,иртэй
1019,stumpf::A,भोथरा,мохоо
1020,schwer::A,भारी,хүнд
1021,schwer::A,वज़नी,хүнд
1022,schön::A,सुंदर,гуа
1023,schön::A,सुंदर,сайхан
1024,heiß::A,उष्ण,халуун
1025,warm::A,गरम,дулаан
1026,kalt::A,सर्द,хүйтэн
1027,kühl::A,ठंडा,сэрүүн
1028,frisch::A,तर,эрүүл
1029,frisch::A,तर,жихүүн
1030,frisch::A,ताज़ा,эрүүл
1031,frisch::A,ताज़ा,жихүүн
1032,feucht::A,नम,чийгтэй
1033,feucht::A,भीगा,чийгтэй
1034,nass::A,गीला,нойтон
1035,trocken::A,सूखा,хатсан
1036,trocken::A,ख़ुश्क,хатсан
1037,voll::A,भरा,дүүрэн
1038,voll::A,पूरा,дүүрэн
1039,leer::A,ख़ाली,хоосон
1040,offen::A,खुला,онгорхой
1041,geschlossen::A,बंद,битүү
1042,geschlossen::A,बंद,хаалтай
1043,sauber::A,साफ़,цэвэр
1044,sauber::A,साफ़,хиргүй
1045,sauber::A,सुथरा,цэвэр
1046,sauber::A,सुथरा,хиргүй
1047,schmutzig::A,गंदा,бохир
1048,schmutzig::A,गंदा,хиртэй
1049,roh::A,कच्चा,түүхий
1050,reif::A,पक्व,болсон
1051,reif::A,पक्का,болсон
1052,lecker::A,मज़ेदार,амттай
1053,lecker::A,स्वादिष्ट,амттай
1054,süß::A,मीठा,амттай
1055,süß::A,मीठा,чихэрлэг
1056,bitter::A,कटु,гашуун
1057,bitter::A,कड़वा,гашуун
1058,sauer::A,खट्टा,эсгэлэн
1059,hell::A,रोशन,гэгээн
1060,hell::A,रोशन,гэрэлтэй
1061,dunkel::A,अँधेरा,бараан
1062,dunkel::A,अँधेरा,харанхуй
1063,schwarz::A,काला,хар
1064,schwarz::A,स्याह,хар
1065,weiß::A,सफ़ेद,цагаан
1066,rot::A,लाल,улаан
1067,rot::A,सुर्ख़,улаан
1068,gelb::A,पीला,шар
1069,gelb::A,ज़र्द,шар
1070,blau::A,नीला,хөх
1071,blau::A,नीला,цэнхэр
1072,blau::A,आसमानी,хөх
1073,blau::A,आसमानी,цэнхэр
1074,grün::A,हरा,ногоон
1075,grau::A,धूसर,орог
1076,grau::A,धूसर,саарал
1077,bunt::A,रंगीन,эрээн
1078,bunt::A,बहुरंगा,эрээн
1079,billig::A,सस्ता,хямд
1080,teuer::A,महँगा,үнэтэй
1081,wertvoll::A,क़ीमती,үнэт
1082,wertvoll::A,मूल्यवान्,үнэт
1083,blind::A,अंधा,сохор
1084,taub::A,बहरा,чих хатуу
1085,kräftig::A,ताक़तवर,чийрэг
1086,kräftig::A,शक्तिशाली,чийрэг
1087,stark::A,प्रबल,хүчтэй
1088,stark::A,प्रबल,чадалтай
1089,stark::A,बलवान्,хүчтэй
1090,stark::A,बलवान्,чадалтай
1091,schwach::A,कमज़ोर,сул
1092,fett::A,मोटा,тарган
1093,fett::A,मोटा,голигор
1094,fett::A,मांसल,тарган
1095,fett::A,मांसल,голигор
1096,schlank::A,पतला,голшиг
1097,schlank::A,छरहरा,голшиг
1098,hübsch::A,सुंदर,сайхан
1099,hübsch::A,सुंदर,хөөрхөн
1100,hübsch::A,ख़ूबसूरत,сайхан
1101,hübsch::A,ख़ूबसूरत,хөөрхөн
1102,böse::A,पापी,муу
1103,böse::A,पापी,хортой
1104,böse::A,दुष्ट,муу
1105,böse::A,दुष्ट,хортой
1106,dumm::A,मूर्ख,тэнэг
1107,dumm::A,बुद्धू,тэнэг
1108,faul::A,आलसी,залхуу
1109,faul::A,सुस्त,залхуу
1110,fleißig::A,मेहनती,чармайлтгай
1111,fleißig::A,परिश्रमी,чармайлтгай
1112,geizig::A,कृपण,харамч
1113,geizig::A,कंजूस,харамч
1114,klug::A,समझदार,цэцэн
1115,klug::A,होशियार,цэцэн
1116,klug::A,अक़्लमंद,цэцэн
1117,geschickt::A,किशल,дүйтэй
1118,lieb::A,प्रिय,хайрт
1119,lieb::A,प्यारा,хайрт
1120,lustig::A,हँसमुख,цэнгэлтэй
1121,lustig::A,ख़ुशदिल,цэнгэлтэй
1122,sanft::A,नम्र,наалинхай
1123,hungrig::A,भूखा,өлөн
1124,hungrig::A,भूखा,өлссөн
1125,krank::A,बीमार,өвчтэй
1126,krank::A,अस्वस्थ,өвчтэй
1127,nackt::A,नग्न,нүцгэн
1128,traurig::A,उदास,гунигт
1129,traurig::A,रंजीदा,гунигт
1130,lebendig::A,जीता,амьд
1131,lebendig::A,जीता,амьтай
1132,lebendig::A,ज़िंदा,амьд
1133,lebendig::A,ज़िंदा,амьтай
1134,gut::A,अच्छा,сайн
1135,schlecht::A,बुरा,муу
1136,schlecht::A,बुरा,өөдгүй
1137,schlecht::A,ख़राब,муу
1138,schlecht::A,ख़राब,өөдгүй
1139,richtig::A,ठीक,зөв
1140,richtig::A,ठीक,зүйтэй
1141,schlimm::A,बुरा,муухай
1142,schlimm::A,अप्रिय,муухай
1143,wahr::A,सच,үнэн
1144,wahr::A,सच,жинхэнэ
1145,alt::A,पुराना,хуучин
1146,neu::A,नया,шинэ
1147,ehemalig::A,भूतपूर्व,агсан
1148,ehemalig::A,भूतपूर्व,байсан
1149,alt[Lebewesen]::A,बूढ़ा,өвгөн
1150,alt[Lebewesen]::A,बूढ़ा,хижээл
1151,alt[Lebewesen]::A,वृद्ध,өвгөн
1152,alt[Lebewesen]::A,वृद्ध,хижээл
1153,jung::A,जवान,залуу
1154,arm::A,ग़रीब,ядуу
1155,reich::A,धनी,баян
1156,reich::A,धनी,баялаг
1157,reich::A,अमीर,баян
1158,reich::A,अमीर,баялаг
1159,bekannt::A,मालूम,танил
1160,berühmt::A,मशहूर,цуутай
1161,berühmt::A,मशहूर,алдартай
1162,berühmt::A,प्रसिद्ध,цуутай
1163,berühmt::A,प्रसिद्ध,алдартай
1164,fremd::A,विदेशी,харь
1165,fremd::A,विदेशी,гадаад
1166,fremd::A,अपरिचित,харь
1167,fremd::A,अपरिचित,гадаад
1168,verschieden::A,अलग,ондоо
1169,verschieden::A,अलग,янз янзын
1170,verschieden::A,भिन्न,ондоо
1171,verschieden::A,भिन्न,янз янзын
1172,nah::A,नज़दीकी,ойрын
1173,nah::A,नज़दीकी,дөтийн
1174,fern::A,दूर,холын
1175,fern::A,दूरस्थ,холын
1176,linker::A,बायाँ,буруу
1177,rechter::A,दायाँ,баруун
1178,rechter::A,दाहिना,баруун
1179,anderer::A,अन्य,өөр
1180,anderer::A,अन्य,нөгөө
1181,anderer::A,दूसरा,өөр
1182,anderer::A,दूसरा,нөгөө
1183,erster::A,पहला,нэгдэх
1184,erster::A,पहला,нэгдүгээр
1185,erster::A,प्रथम,нэгдэх
1186,erster::A,प्रथम,нэгдүгээр
1187,zweiter::A,दूसरा,хоёрдугаар
1188,zweiter::A,द्वितीय,хоёрдугаар
1189,dritter::A,तीसरा,гуравдугаар
1190,letzter::A,अंतिम,сүүлийн
1191,letzter::A,आख़िरी,сүүлийн
1192,allein::ADV,तनहा,ганцаараа
1193,allein::ADV,अकेले,ганцаараа
1194,auf einmal::ADV,वक़्त में,нэгмөсөн
1195,zusammen::ADV,एक साथ,цуг
1196,zusammen::ADV,एक साथ,хамт
1197,zusammen::ADV,साथ साथ,цуг
1198,zusammen::ADV,साथ साथ,хамт
1199,lange::ADV,देर तक,удаан
1200,plötzlich::ADV,सहसा,гэнэт
1201,plötzlich::ADV,अचानक,гэнэт
1202,sofort::ADV,तुरंत,дороо
1203,später::ADV,बाद को,дараа
1204,später::ADV,बाद में,дараа
1205,jetzt::ADV,अब,өнөө
1206,jetzt::ADV,अभी,өнөө
1207,heute::ADV,आज,өнөө
1208,heute::ADV,आज,өнөөдөр
1209,morgen::ADV,कल,маргааш
1210,morgen::ADV,कल,маргаадар
1211,bald::ADV,जल्दी,түргэн
1212,bald::ADV,जल्दी,удахгүй
1213,dann::ADV,तब,хожим
1214,dann::ADV,तब,тэгээд
1215,gestern::ADV,कल,өчигдөр
1216,einst::ADV,एक दिन,нэг
1217,einst::ADV,पहले कभी,нэг
1218,damals::ADV,उस समय,тэгэхэд
1219,damals::ADV,उन दिनों,тэгэхэд
1220,danach::ADV,इसके बाद,тэгээд
1221,danach::ADV,इसके बाद,дараа нь
1222,danach::ADV,इसके पश्चात्,тэгээд
1223,danach::ADV,इसके पश्चात्,дараа нь
1224,vorher::ADV,पहले,урьд
1225,vorher::ADV,पेशतर,урьд
1226,zuerst::ADV,पहले,анх
1227,zuerst::ADV,पहले,эхлээд
1228,einmal::ADV,एक बार,нэг удаа
1229,einmal::ADV,एक दफ़ा,нэг удаа
1230,manchmal::ADV,कभी कभी,хааяа
1231,manchmal::ADV,कभी कभी,заримдаа
1232,oft::ADV,अक्सर,олонтоо
1233,immer::ADV,सदा,байнга
1234,immer::ADV,हमेशा,байнга
1235,niemals::ADV,कभी नहीं,хэзээ ч
1236,niemals::ADV,कभी नहीं,хэдийд ч
1237,niemals::ADV,कदापि नहीं,хэзээ ч
1238,niemals::ADV,कदापि नहीं,хэдийд ч
1239,hier::ADV,इधर,энд
1240,hier::ADV,यहाँ,энд
1241,hierhin::ADV,इधर को,нааш
1242,hierhin::ADV,यहाँ को,нааш
1243,von hier::ADV,यहाँ से,эндээс
1244,dort::ADV,उधर,тэнд
1245,dort::ADV,वहाँ,тэнд
1246,dorthin::ADV,उधर को,тийш
1247,dorthin::ADV,वहाँ को,тийш
1248,geradeaus::ADV,सीधे,шулуун
1249,vorwärts::ADV,आगे,урагшаа
1250,vorwärts::ADV,आगे को,урагшаа
1251,rückwärts::ADV,पीछे को,буцаан
1252,rückwärts::ADV,पीछे को,сөөргөө
1253,zurück::ADV,वापस,буцаж
1254,zurück::ADV,वापस,гэдрэг
1255,unten::ADV,नीचे,дор
1256,hinab::ADV,नीचे को,уруу
1257,oben::ADV,ऊपर,дээр
1258,hinauf::ADV,ऊपर को,өөд
1259,hinauf::ADV,ऊपर को,дээш
1260,überall::ADV,हर जगह,хааяагүй
1261,überall::ADV,हर जगह,энд тэндгүй
1262,überall::ADV,हर स्थान,хааяагүй
1263,überall::ADV,हर स्थान,энд тэндгүй
1264,nicht::ADV,न,эс
1265,nicht::ADV,न,-гүй
1266,nicht::ADV,नहीं,эс
1267,nicht::ADV,नहीं,-гүй
1268,ein wenig::ADV,कुछ,жаахан
1269,ein wenig::ADV,ज़रा,жаахан
1270,ein wenig::ADV,थोड़ा,жаахан
1271,kaum::ADV,लगभग नहीं,арай
1272,kaum::ADV,लगभग नहीं,арай гэж
1273,kaum::ADV,बराबर नहीं,арай
1274,kaum::ADV,बराबर नहीं,арай гэж
1275,sehr::ADV,बहुत,тун
1276,so::ADV,ऐसा,тэгж
1277,so::ADV,ऐसा,ингээд
1278,noch::ADV,अभी तक,дахин
1279,noch::ADV,अभी तक,дахиад
1280,nur::ADV,केवल,зөвхөн
1281,nur::ADV,केवल,гагцхүү
1282,nur::ADV,सिर्फ़,зөвхөн
1283,nur::ADV,सिर्फ़,гагцхүү
1284,schon::ADV,चुकना,нэгэнт
1285,wieder::ADV,फिर,дахин
1286,wieder::ADV,फिर,дахиад
1287,wieder::ADV,दुबारा,дахин
1288,wieder::ADV,दुबारा,дахиад
1289,vergebens::ADV,व्यर्थ,хий
1290,vor::PRP,के आगे,өмнө
1291,vor::PRP,के सामने,өмнө
1292,hinter::PRP,के पीछे,ард
1293,unter::PRP,के तले,доор
1294,unter::PRP,के नीचे,доор
1295,durch::PRP,के पार,дундуур
1296,neben::PRP,के पास,хажууд
1297,neben::PRP,की बग़ल में,хажууд
1298,zwischen::PRP,के बीच,завсар
1299,zwischen::PRP,के बीच,хооронд
1300,wegen::PRP,के कारण,төлөө
1301,wegen::PRP,के कारण,дээрээс
1302,wegen::PRP,की वजह से,төлөө
1303,wegen::PRP,की वजह से,дээрээс
1304,dies::PRN,यह,энэ
1305,das::PRN,वह,тэр
1306,alles::PRN,सब,цөм
1307,alles::PRN,सब,бүгд
1308,alles::PRN,सब कुछ,цөм
1309,alles::PRN,सब कुछ,бүгд
1310,ich::PRN,मैं,би
1311,du::PRN,तू,чи
1312,er::PRN,यह,тэр
1313,er::PRN,यह,тэр хүн
1314,wir::PRN,हम,бид
1315,ihr::PRN,तुम,та нар
1316,sie::PRN,ये,тэд
1317,was::FPRN,क्या,юу
1318,wer::FPRN,कौन,хэн
1319,wo::FADV,किधर,хаа
1320,wo::FADV,किधर,хаана
1321,wohin::FADV,किधर,хааш
1322,wohin::FADV,किधर,хаана
1323,wie::FADV,कैसे,яаж
1324,wie::FADV,कैसे,хэрхэн
1325,warum::FADV,क्यों,юунд
1326,warum::FADV,क्यों,яагаад
1327,wieviel::FNUM,कितना,хэдий
1328,wieviel::FNUM,कितना,хэд
1329,eins::NUM,एक,нэг
1330,zwei::NUM,दो,хоёр
1331,drei::NUM,तीन,гурав
1332,vier::NUM,चार,дөрөв
1333,fünf::NUM,पाँच,тав
1334,sechs::NUM,छह,зургаа
1335,sieben::NUM,सात,долоо
1336,acht::NUM,आठ,найм
1337,neun::NUM,नौ,ес
1338,zehn::NUM,दस,арав
1339,elf::NUM,ग्यारह,арван нэг
1340,zwölf::NUM,बारह,арван хоёр
1341,zwanzig::NUM,बीस,хорь
1342,dreißig::NUM,तीस,гуч
1343,vierzig::NUM,चालीस,дөч
1344,fünfzig::NUM,पचास,тавь
1345,sechzig::NUM,साठ,жар
1346,siebzig::NUM,सत्तर,дал
1347,achtzig::NUM,अस्सी,ная
1348,neunzig::NUM,नव्वे,ер
1349,hundert::NUM,सौ,зуу
1350,tausend::NUM,हज़ार,мянга
1351,und::CNJ,और,ч
1352,und::CNJ,और,болон
1353,oder::CNJ,या,буюу
1354,stehen::V,खड़ा होना,зогсох
1355,sitzen::V,बैठना,суух
1356,liegen::V,लेटना,хэвтэх
1357,hängen::V,लटकना,өлгөөтэй байх
1358,hängen::V,लटकना,дүүжлээтэй байх
1359,werden::V,बनना,болох
1360,passieren::V,होना,тохиох
1361,beginnen::V,आरंभ होना,эхлэх
1362,beginnen::V,प्रारंभ होना,эхлэх
1363,enden::V,अंत होना,дүүрэх
1364,enden::V,ख़तम होना,дүүрэх
1365,wechseln::V,बदलना,хувирах
1366,aufgehen[Sonne]::V,चढ़ना,мандах
1367,aufgehen[Sonne]::V,उदित होना,мандах
1368,untergehen[Sonne]::V,अस्त हो जाना,жаргах
1369,scheinen[Sonne]::V,रोशनी देना,гэрэлтэх
1370,donnern::V,गरजना,дуугарах
1371,wehen::V,चलना,салхилах
1372,wehen::V,चलना,хөөрөгдөх
1373,strömen::V,बहना,гүйх
1374,strömen::V,बहना,урсах
1375,strömen::V,प्रवाहित होना,гүйх
1376,strömen::V,प्रवाहित होना,урсах
1377,fließen::V,बहना,урсах
1378,fließen::V,प्रवाहित होना,урсах
1379,sich drehen::V,घूमना,эргэлдэх
1380,schwanken::V,हिलना,хэлбэлзэх
1381,schwingen::V,हिलना,ганхах
1382,schwingen::V,हिलना,хэлбэлзэх
1383,fallen::V,गिरना,унах
1384,brennen::V,जलना,шатах
1385,rauchen::V,धुआँ उड़ाना,баагих
1386,regnen::V,बरसना,бороо орно
1387,gefrieren::V,जमना,хөлдөх
1388,tauen::V,गलना,хайлах
1389,tauen::V,पिघलना,хайлах
1390,schmelzen::V,गलना,уярах
1391,schmelzen::V,पिघलना,уярах
1392,trocknen::V,सूखना,хатах
1393,sieden::V,उबलना,буцлах
1394,sieden::V,उबलना,даргилах
1395,faulen::V,गलना,үжрэх
1396,faulen::V,गलना,өмхийрөх
1397,faulen::V,सड़ना,үжрэх
1398,faulen::V,सड़ना,өмхийрөх
1399,verfaulen::V,गलना,бээх
1400,verfaulen::V,गलना,өгрөх
1401,verfaulen::V,सड़ना,бээх
1402,verfaulen::V,सड़ना,өгрөх
1403,reißen::V,फटना,цуурах
1404,versinken::V,डूबना,живэх
1405,vergehen::V,बीतना,нөгчих
1406,vergehen::V,बीतना,өнгөрөх
1407,vergehen::V,गुज़रना,нөгчих
1408,vergehen::V,गुज़रना,өнгөрөх
1409,erscheinen::V,दिखाई देना,гарах
1410,erscheinen::V,दिखाई देना,бултайх
1411,verschwinden::V,ग़ायब होना,далд орох
1412,verschwinden::V,ग़ायब होना,алга болох
1413,sinken::V,घटना,татрах
1414,sinken::V,घटना,доошлох
1415,sinken::V,उतरना,татрах
1416,sinken::V,उतरना,доошлох
1417,abnehmen::V,घटना,багасах
1418,abnehmen::V,घटना,хорогдох
1419,zunehmen::V,बढ़ना,ихсэх
1420,steigen::V,बढ़ना,нэмэгдэх
1421,wachsen::V,उगना,өсөх
1422,wachsen::V,उगना,ургах
1423,glänzen::V,चमकना,гилгэнэх
1424,glänzen::V,चमकना,гилбэгнэх
1425,funkeln::V,जगमगाना,гялжах
1426,funkeln::V,जगमगाना,гялалзах
1427,funkeln::V,टिमटिमाना,гялжах
1428,funkeln::V,टिमटिमाना,гялалзах
1429,lärmen::V,शोर मचाना,шуугих
1430,läuten::V,बजना,цохих
1431,klingeln::V,बजना,хонхдох
1432,klingeln::V,बजना,дуугарах
1433,klirren::V,झनझनाना,хангир жингэр хийх
1434,brausen::V,साँय-साँय करना,бургилах
1435,rauschen::V,सरसराना,сэржигнэх
1436,klingen::V,बजना,хангинах
1437,bellen::V,भौंकना,хуцах
1438,heulen::V,गुर्राना,улих
1439,blasen::V,फूँकना,үлзэх
