,Concept_ID,kl,ga
737,schwach::A,nakuippoq,lag
738,schwach::A,nakuippoq,fann
739,fett::A,pualavoq,ramhar
740,schlank::A,tuappoq,caol
741,schlank::A,tuappoq,seang
742,hübsch::A,aatsialaq,álainn
743,hübsch::A,aatsialaq,dathúil
744,böse::A,ajorpoq,olc
745,dumm::A,taqajak,dúr
746,dumm::A,taqajak,amaideach
747,dumm::A,sikkilluppoq,dúr
748,dumm::A,sikkilluppoq,amaideach
749,dumm::A,qaatusimasaqanngilaq,dúr
750,dumm::A,qaatusimasaqanngilaq,amaideach
751,faul::A,eqiasuppoq,falsa
752,faul::A,eqiasuppoq,leisciúil
753,faul::A,eqiattortuvoq,falsa
754,faul::A,eqiattortuvoq,leisciúil
755,fleißig::A,eqiasuippoq,dícheallach
756,geizig::A,iasilaarpoq,barainneach
757,geizig::A,iasilaarpoq,sprionlaithe
758,geizig::A,tukkuippoq,barainneach
759,geizig::A,tukkuippoq,sprionlaithe
760,klug::A,mallak,cliste
761,klug::A,ittanneq,cliste
762,klug::A,kutaappoq,cliste
763,klug::A,kuttaappoq,cliste
764,klug::A,qarasagippoq,cliste
765,lieb::A,akisooq,dil
766,lieb::A,akisooq,dílis
767,lustig::A,piikulavoq,aerach
768,lustig::A,piikulavoq,meidhreach
769,sanft::A,isumagippoq,bog
770,sanft::A,isumagippoq,séimh
771,hungrig::A,kaappoq,ocrach
772,hungrig::A,perlilerpoq,ocrach
773,krank::A,napparsimavoq,tinn
774,krank::A,napparsimavoq,breoite
775,traurig::A,aliasuppoq,brónach
776,lebendig::A,uumavoq,beo
777,gut::A,ajunngilaq,maith
778,schlecht::A,sualuppoq,dona
779,schlecht::A,sualuppoq,droch-
780,richtig::A,iluarpoq,ceart
781,schlimm::A,amiilaarnarpoq,gránna
782,schlimm::A,amiilaarnarpoq,tubaisteach
783,wahr::A,ilumoorpoq,fíor
784,alt::A,pisoqaq,sean
785,neu::A,nutaavoq,úr
786,neu::A,nutaavoq,nua
787,alt[Lebewesen]::A,utoqqaq,sean
788,alt[Lebewesen]::A,utoqqaq,aosta
789,jung::A,inuusuppoq,óg
790,jung::A,kingulliarsuk,óg
791,arm::A,piillasoq,bocht
792,arm::A,piitsuuvoq,bocht
793,reich::A,pisuuvoq,saibhir
794,reich::A,pisuuvoq,rachmasach
795,berühmt::A,tusaamasaq,cailiúil
796,berühmt::A,tusaamasaq,clúiteach
797,fremd::A,ajasoornarpoq,coimhthíoch
798,verschieden::A,allatut,éagsúil
799,verschieden::A,allatut,difriúil
800,verschieden::A,tamalaat,éagsúil
801,verschieden::A,tamalaat,difriúil
802,nah::A,qanippoq,gar
803,nah::A,qanippoq,deas
804,fern::A,ungasippoq,i bhfad uainn
805,fern::A,ungasippoq,i bhfad i gcéin
806,linker::A,saamerleq,clé
807,rechter::A,innarluissut,deas
808,erster::A,siulleq,céad
809,zweiter::A,qataatsup tullia,dóú
810,zweiter::A,qataatsup tullia,dara
811,dritter::A,pingajorarterut,tríú
812,dritter::A,pingajorarterut,treas
813,letzter::A,kingulleq,déanach
814,letzter::A,kingulleq,deireanach
815,allein::ADV,kisimiippoq,i d'aonar
816,auf einmal::ADV,tassanngaannaq,ag an am céanna
817,zusammen::ADV,attaasa,le chéile
818,zusammen::ADV,attaasa,in eineacht
819,zusammen::ADV,attarmik,le chéile
820,zusammen::ADV,attarmik,in eineacht
821,lange::ADV,akuni,fada
822,plötzlich::ADV,tassanngaannaq,go tobann
823,plötzlich::ADV,tassanngaannaq,i dtobainne
824,sofort::ADV,erniinnaq,ar an toirt
825,sofort::ADV,erniinnaq,ar an bpointe
826,später::ADV,kingorna,níos déanaí
827,jetzt::ADV,maanna,anois
828,jetzt::ADV,massakkut,anois
829,heute::ADV,ullumi,inniu
830,morgen::ADV,aqagu,amárach
831,bald::ADV,erniinnaq,go luath
832,bald::ADV,erniinnaq,gan mhoill
833,dann::ADV,taava,ansin
834,gestern::ADV,ippassaq,inné
835,einst::ADV,ataatsimik,tráth
836,einst::ADV,ataatsimik,uair amháin
837,einst::ADV,ilaanni,tráth
838,einst::ADV,ilaanni,uair amháin
839,damals::ADV,taamani,ag an am
840,damals::ADV,taamani,an t-am sin
841,damals::ADV,taamanikkut,ag an am
842,damals::ADV,taamanikkut,an t-am sin
843,damals::ADV,taassumuunakkut,ag an am
844,damals::ADV,taassumuunakkut,an t-am sin
845,danach::ADV,taava,ina dhiaidh sin
846,vorher::ADV,siornagut,cheana
847,vorher::ADV,siornagut,roimhe sin
848,einmal::ADV,ilaanni,uair amháin
849,einmal::ADV,ataatsimik,uair amháin
850,manchmal::ADV,qaqutigu,uaireanta
851,manchmal::ADV,qaqutigut,uaireanta
852,oft::ADV,akulikitsumik,minic
853,immer::ADV,tamatigut,i gcónaí
854,hier::ADV,maani,anseo
855,hierhin::ADV,maani,anseo
856,dorthin::ADV,ikuuna,ann
857,dorthin::ADV,ikuuna,ansin
858,geradeaus::ADV,narlumut,ar aghaidh
859,vorwärts::ADV,pilangavoc,
860,rückwärts::ADV,kingumut,siar
861,rückwärts::ADV,tunumut or tunummut,siar
862,zurück::ADV,kingumut,ar ais
863,zurück::ADV,tunumut or tunummut,ar ais
864,unten::ADV,kana,thíos
865,hinab::ADV,qiviu,síos
866,überall::ADV,tamaginni,i ngach áit
867,überall::ADV,tamaginni,ar fud na háite
868,überall::ADV,tamani tamaani,i ngach áit
869,überall::ADV,tamani tamaani,ar fud na háite
870,kaum::ADV,qaqutigorsuaq,ar éigean
871,sehr::ADV,assut,an-
872,noch::ADV,qeratavoq,fós
873,noch::ADV,qeratavoq,go fóill
874,schon::ADV,taava-una,cheana
875,schon::ADV,taava-una,cheana féin
876,wieder::ADV,kingumut,arís
877,wieder::ADV,kingumut,athuair
878,vergebens::ADV,angiluk,amú
879,vergebens::ADV,angiluk,in aisce
880,dies::PRN,manna,seo
881,dies::PRN,matuma,seo
882,das::PRN,ua,sin
883,ich::PRN,uanga,mé
884,ich::PRN,uanga,mise
885,du::PRN,illit,tú
886,du::PRN,illit,tusa
887,er::PRN,una,sé
888,er::PRN,una,seisean
889,wir::PRN,uagut,sinn
890,ihr::PRN,ilissi,sibh
891,ihr::PRN,ilissi,sibhse
892,sie::PRN,uku,siad
893,sie::PRN,uku,siadsan
894,was::FPRN,aat?,cad
895,was::FPRN,aat?,céard
896,wer::FPRN,kikkut,cé
897,wo::FADV,sumi,cá
898,wo::FADV,sumi,cén áit
899,wohin::FADV,sumut,cá
900,wohin::FADV,sumut,cén áit
901,wie::FADV,qanoq,conas
902,wie::FADV,qanoq,cén chaoi
903,warum::FADV,sooq,cén fáth
904,warum::FADV,sooq,cad chuige
905,wieviel::FNUM,qassit,cá mhéad
906,wieviel::FNUM,qanoq atsigisumik?,cá mhéad
907,eins::NUM,ataaseq,aon
908,zwei::NUM,marluk,dhá
909,drei::NUM,pingasut,trí
910,vier::NUM,sisamat,ceathair
911,vier::NUM,qajuusat,ceathair
912,fünf::NUM,tallimat,cúig
913,sechs::NUM,arfineq,sé
914,sechs::NUM,arfinillit,sé
915,sieben::NUM,arfineq-marluk,seacht
916,acht::NUM,arfineq pingasut,ocht
917,neun::NUM,qulingiluat,naoi
918,neun::NUM,arfineq sisamat,naoi
919,zehn::NUM,qulit,deich
920,elf::NUM,aqqaneq,aon déag
921,zwölf::NUM,aqqaneq-marluk,dó dhéag
922,zwanzig::NUM,tyve,fiche
923,dreißig::NUM,tredive,tríocha
924,dreißig::NUM,pingasunik qulillit,tríocha
925,vierzig::NUM,fyrre,daichead
926,vierzig::NUM,fyrre,ceathracha
927,fünfzig::NUM,halvtreds,caoga
928,fünfzig::NUM,tallimanik qulillit,caoga
929,sechzig::NUM,tres,seasca
930,siebzig::NUM,halvfjerds,seachtó
931,achtzig::NUM,firs,ochtó
932,neunzig::NUM,halvfems,nócha
933,hundert::NUM,et hundrede,céad
934,tausend::NUM,et tusinde,míle
935,und::CNJ,aamma,agus
936,oder::CNJ,imalluunnit,nó
937,stehen::V,sikingavoq,seas
938,sitzen::V,ingippoq,suigh
939,liegen::V,nalavoq,luigh
940,liegen::V,aqupivoq,luigh
941,hängen::V,nivinngarpaa,tá crochta
942,werden::V,pinngorpoq,éirigh
943,passieren::V,pivoq,tarlaigh
944,beginnen::V,aallarnerpaa,tosaigh
945,enden::V,naggaserpaa,críochnaigh
946,wechseln::V,immikkut ilivoq,athraigh
947,untergehen[Sonne]::V,ilioqqaasoq,fuin
948,untergehen[Sonne]::V,ilioqqaasoq,téigh faoi
949,scheinen[Sonne]::V,qinnorpoq,taitin
950,scheinen[Sonne]::V,qinnorpoq,soilsigh
951,scheinen[Sonne]::V,qinngorpoq,taitin
952,scheinen[Sonne]::V,qinngorpoq,soilsigh
953,donnern::V,kalleq,tá toirneach ann
954,wehen::V,timmivoq,séid
955,sich drehen::V,ipippaa,cas
956,sich drehen::V,ipippaa,imrothlaigh
957,schwanken::V,aalavoq,luasc
958,schwingen::V,issakajaat or issakatsiaarut,luasc
959,fallen::V,quasivaa,tit
960,brennen::V,seerpoq,dóigh
961,brennen::V,uuppaa,dóigh
962,rauchen::V,pujoorpoq,plúch toite
963,regnen::V,siallerpoq,báistigh
964,regnen::V,siallerpoq,tá ag cur báistí
965,gefrieren::V,qiulerpoq,sioc
966,gefrieren::V,qiulerpoq,reoigh
967,tauen::V,aappoq,leáigh
968,tauen::V,aappoq,coscair
969,schmelzen::V,aappoq,leáigh
970,schmelzen::V,aatsippaa,leáigh
971,trocknen::V,panerserpaa,triomaigh
972,sieden::V,qalappoq,fiuch
973,sieden::V,qalappoq,beirigh
974,reißen::V,qulli,bris
975,reißen::V,alittorpaa,bris
976,reißen::V,kimillanneq,bris
977,versinken::V,kivivaa,téigh síos
978,versinken::V,apparpoq,téigh síos
979,vergehen::V,qaangerpaa,téigh thart
980,vergehen::V,sarsuppoq,téigh thart
981,erscheinen::V,takutippoq,tar
982,sinken::V,kivivaa,tit
983,sinken::V,kivivaa,ísligh
984,sinken::V,apparpoq,tit
985,sinken::V,apparpoq,ísligh
986,abnehmen::V,ikillipput,maolaigh
987,abnehmen::V,ikillipput,laghdaigh
988,zunehmen::V,allisippaa,méadaigh
989,steigen::V,allisippaa,éirigh
990,wachsen::V,allivoq,fás
991,glänzen::V,qinngorpoq,lonraigh
992,glänzen::V,qinnorpoq,lonraigh
993,funkeln::V,uisorilavoq,drithligh
994,läuten::V,avilualaarpoq,buail
995,klingeln::V,aviluarpoq,buail
996,klingeln::V,aviluarpaluppoq,buail
997,brausen::V,ittuk,búir
998,brausen::V,ittuppoq,búir
999,brausen::V,ittuppaluppoq,búir
1000,bellen::V,qiluppoq,amhastraigh
1001,heulen::V,maarpoq,glam
1002,heulen::V,maalavoq,glam
1003,heulen::V,miaggoorpoq,glam
1004,blasen::V,aporneq,séid
1005,pfeifen::V,siggartartitsivoq,lig fead
1006,pfeifen::V,siorsulavoq,lig fead
1007,schreien::V,suaarpoq,béic
1008,schreien::V,suaarpoq,glaoigh
1009,stöhnen::V,nipiliorpoq,lig cnead
1010,stöhnen::V,nipilliorpoq,lig cnead
1011,zittern::V,qarsulivik,crith
1012,zittern::V,qarsulivik,creathnaigh
1013,leben::V,inuuvoq,mair
1014,geboren werden::V,inuuvoq,rugadh
1015,geboren werden::V,inunngorpoq,rugadh
1016,atmen::V,anersaarpoq,análaigh
1017,trinken::V,imerpoq,ól
1018,essen::V,tamorpoq,ith
1019,schlucken::V,tuluarnaq,slog
1020,einschlafen::V,sinippoq,tit ina chodladh
1021,schlafen::V,sinik,codail
1022,aufwachen::V,iterpoq,múscail
1023,aufwachen::V,eqqumavoq,múscail
1024,aufstehen::V,makippoq,éirigh
1025,sich erholen::V,qasuerserpoq,lig scíth
1026,schmerzen::V,anneraa,tá pian i
1027,schmerzen::V,annernarpoq,tá pian i
1028,husten::V,quersorpoq,déan casacht
1029,genesen::V,ajunngissivoq,téarnaigh
1030,genesen::V,ilisimmarpoq,téarnaigh
1031,genesen::V,ilorrippoq,téarnaigh
1032,sterben::V,toquvoq,éag
1033,sterben::V,toquvoq,faigh bás
1034,sich bewegen::V,ingerlavoq,bog
1035,sich bewegen::V,ingerlavoq,gluais
1036,sich setzen::V,ingippoq,suigh
1037,laufen::V,arpappoq,siúil
1038,schreiten::V,ingerlavoq,siúil
1039,spazierengehen::V,utertakajaarpoq,téigh ag spaisteoireacht
1040,spazierengehen::V,utertakattajaarpoq,téigh ag spaisteoireacht
1041,eilen::V,qaa qaa,deifrigh
1042,eilen::V,qaa qaa,brostaigh
1043,eilen::V,qiilasaarpoq,deifrigh
1044,eilen::V,qiilasaarpoq,brostaigh
1045,eilen::V,ingerlasaarpaa,deifrigh
1046,eilen::V,ingerlasaarpaa,brostaigh
1047,sich beeilen::V,tuaviorpoq,deifrigh
1048,sich beeilen::V,tuaviorpoq,déan deifir
1049,sausen::V,uiguut,luathaigh
1050,rennen::V,igivoq,rith
1051,springen::V,upernassaq,léim
1052,klettern::V,pilaakkeerpoq,dreap
1053,schaukeln::V,aalavoq,téigh ar an maide corrach
1054,schwimmen::V,naluppoq,snámh
1055,tauchen::V,allorpoq,tum
1056,rudern::V,ipuppaa,iomair
1057,rudern::V,ipuppaa,rámhaigh
1058,fahren::V,qimusserpoq,tiomáin
1059,fliegen::V,timmivoq,eitil
1060,weggehen::V,piiarpoq,imigh
1061,anhalten::V,unitsippaa,stad
1062,hineingehen::V,timaappaa,téigh isteach
1063,eintreten::V,allattorpaa,téigh isteach
1064,kommen::V,qaa-,tar
1065,kommen::V,pivaa,tar
1066,ankommen::V,tikippoq,tar
1067,zurückkommen::V,angerlarpoq,fill
1068,bleiben::V,uninngavoq,fan
1069,warten::V,paavoq,fan
1070,warten::V,utaqqivoq,fan
1071,suchen::V,nivivaa,lorg
1072,finden::V,nanivaa,faigh
1073,finden::V,nanivaa,aimsigh
1074,versuchen::V,uuppaa,triail
1075,versuchen::V,ussersarpaa,triail
1076,vorbereiten::V,piareersarpaa,réitigh
1077,lieben::V,asavaa,gráigh
1078,mögen::V,akaaraa,taitin le
1079,mögen::V,akaaraa,is maith le
1080,rühren::V,qeerlerpaa,téigh i bhfeidhm ar
1081,weinen::V,qiavoq,goil
1082,weinen::V,qiavoq,caoin
1083,schimpfen::V,qatimaarpoq,tá ag clamhsán
1084,sich ärgern::V,ugguutigaa,tá corraithe
1085,sich fürchten::V,eqqanaarpoq,tá eagla ar
1086,fürchten::V,ersigaa,tá eagla ar
1087,fliehen::V,qimaavoq,teith
1088,flüchten::V,allikarfigaa,éalaigh
1089,sehen::V,isigaa,feic
1090,ansehen::V,alaatsinaappaa,breathnaigh
1091,hören::V,tusarpaa,cluin
1092,zuhören::V,naalappoq,éist
1093,riechen::V,tipippoq,bolaigh
1094,fühlen::V,misigaa,braith
1095,fühlen::V,misigaa,mothaigh
1096,scheinen::V,takutippoq,tá an chuma ar
1097,frieren::V,qiiavoq,tá fuar
1098,tun::V,iliorpoq,déan
1099,wollen::V,piumavaa,tá ag iarraidh
1100,anfangen::V,pilerpoq,tosaigh
1101,anfangen::V,pilerpoq,cuir tús le
1102,beenden::V,naggaserpaa,críochnaigh
1103,beenden::V,naggaserpaa,cuir deireadh le
1104,aufhören::V,naammatsippaa,stad
1105,öffnen::V,ammarpaa,oscail
1106,schließen::V,matuaa,dún
1107,schließen::V,matuaa,iaigh
1108,stellen::V,ilivaa,cuir
1109,stellen::V,iliorarpai,cuir
1110,stellen::V,ilioqqarpai,cuir
1111,setzen::V,iliorarpai,cuir
1112,setzen::V,iliorarpai,socraigh
1113,setzen::V,ilioqqarpai,cuir
1114,setzen::V,ilioqqarpai,socraigh
1115,legen::V,ilivaa,cuir
1116,berühren::V,attorpaa,teagmhaigh le
1117,verbinden::V,taperserpaa,ceangail
1118,bedecken::V,iikkerpaa,clúdaigh
1119,bedecken::V,iikkerpaa,cumhdaigh
1120,bedecken::V,iikkersorpaa,clúdaigh
1121,bedecken::V,iikkersorpaa,cumhdaigh
1122,aufhängen::V,inivaa,croch
1123,aufhängen::V,iniorarpai,croch
1124,anzünden::V,saggaavoq,las
1125,anzünden::V,saggaavoq,adhain
1126,aufheben::V,allisippaa,tóg
1127,aufheben::V,allisippaa,ardaigh
1128,zurücklassen::V,aallarpoq,fág
1129,verlieren::V,annaavaa,caill
1130,fallen lassen::V,nakkaavaa,lig uait
1131,fallen lassen::V,nakkaavaa,caith uait
1132,machen::V,iliorpoq,déan
1133,machen::V,iliorpoq,réitigh
1134,herstellen::V,anillatsippaa,táirg
1135,bauen::V,marrarterpaa,tóg
1136,reparieren::V,iluarsaappaa,deisigh
1137,verbessern::V,naqqippaa,feabhsaigh
1138,graben::V,assappaa,tochail
1139,beugen::V,qappappoq,crom
1140,biegen::V,qappappoq,lúb
1141,wenden::V,assappaa,tiontaigh
1142,wenden::V,assakarpoq,tiontaigh
1143,umdrehen::V,assakartippaa,iompaigh
1144,umdrehen::V,assakartippaa,tiontaigh
1145,heben::V,kivippaa,ardaigh
1146,hochheben::V,kissumiarpaa,tóg
1147,ergreifen::V,isaappaa,beir ar
1148,ergreifen::V,isaguppaa,beir ar
1149,halten::V,minarpaa,coimeád
1150,halten::V,minarpaa,coinnigh
1151,drücken::V,naqittaat,brúigh
1152,kratzen::V,qitsuppaa,scríob
1153,lecken::V,aluppaa,ligh
1154,lecken::V,aluppaa,leadhb
1155,beißen::V,kiivaa,bain greim as
1156,abreißen::V,aqqarpaa,stróic
1157,abreißen::V,aqqarpaa,tarraing
1158,abreißen::V,isaterpaa,stróic
1159,abreißen::V,isaterpaa,tarraing
1160,abschneiden::V,kipivaa,scoith
1161,binden::V,kakkersarpaa,ceangail
1162,stecken::V,kussunneq,sáigh
1163,brechen::V,nallorpaa,bris
1164,klopfen::V,pattappaa,cnag
1165,hauen::V,aqivaa,buail
1166,kleben::V,qaappoq,gliúáil
1167,reiben::V,tagiarpaa,cuimil
1168,reiben::V,tangiarpaa,cuimil
1169,streichen::V,erlerpoq,leath
1170,schleifen::V,sequppaa,líomh
1171,schneiden::V,uullivoq,gearr
1172,schütteln::V,aalavoq,croith
1173,schwenken::V,issarpoq,luasc
1174,füllen::V,immerpaa,líon
1175,einwickeln::V,immoqquserpaa,cuach
1176,einwickeln::V,immoqquserpaa,clúdaigh
1177,tragen::V,maqippaa,iompair
1178,tragen::V,assartorpoq,iompair
1179,schleppen::V,assartorpoq,tarraing
1180,ziehen::V,kalippaa,tarraing
1181,ziehen::V,kalissarpoq,tarraing
1182,aufbewahren::V,toqqorpaa,coinnigh
1183,werfen::V,kuivaa,caith
1184,fangen::V,anguaa,ceap
1185,verstecken::V,anngigaa,folaigh
1186,verstecken::V,anngigaa,cuir i bhfolach
1187,teilen::V,agguut,roinn
1188,teilen::V,agguusersorpaa,roinn
1189,schicken::V,nassiuppaa,seol
1190,bringen::V,aggiuppaa,beir
1191,bringen::V,aggiuppaa,tabhair
1192,bringen::V,nassataraa,beir
1193,bringen::V,nassataraa,tabhair
1194,bekommen::V,tiguaa,faigh
1195,erhalten::V,tiguaa,faigh
1196,nehmen::V,pivoq,tóg
1197,nehmen::V,pivoq,glac
1198,nehmen::V,tiguaa,tóg
1199,nehmen::V,tiguaa,glac
1200,bewahren::V,sukkunik simerserpaa,caomhnaigh
1201,verderben::V,asiutippaa,mill
1202,verderben::V,piuneerunnerit,mill
1203,zerbrechen::V,ukuvoq,bris
1204,zerreißen::V,tisavaa,stiall
1205,zerreißen::V,alittorpaa,stiall
1206,zerstören::V,aserorpaa,mill
1207,zerstören::V,aserorpaa,scrios
1208,verbrennen::V,seerpoq,las
1209,verbrennen::V,seerpoq,dóigh
1210,geben::V,pivoq,tabhair
1211,versprechen::V,neriorsorpaa,geall
1212,wünschen::V,kissaat,guigh
1213,loben::V,nersorpaa,mol
1214,loben::V,nersornaat,mol
1215,küssen::V,kunippaa,póg
1216,küssen::V,kunissorpaa,póg
1217,zudecken::V,majorpaa,clúdaigh
1218,wecken::V,itersarpaa,dúisigh
1219,zeigen::V,tikkuuppaa,taispeáin
1220,führen::V,tasissiuppaa,treoraigh
1221,führen::V,ilitsersorpaa,treoraigh
1222,führen::V,tasissersuuppaa,treoraigh
1223,lehren::V,ilinniartippaa,múin
1224,lehren::V,ilinniartippaa,teagasc
1225,unterrichten::V,ajoqerpaa,múin
1226,unterrichten::V,ajoqerpaa,teagasc
1227,unterrichten::V,ajoqersorpaa,múin
1228,unterrichten::V,ajoqersorpaa,teagasc
1229,unterrichten::V,ilinniartitsivoq,múin
1230,unterrichten::V,ilinniartitsivoq,teagasc
1231,aufziehen::V,inororsarpaa,tóg
1232,leiten::V,iluatsippaa,tá i gceannas ar
1233,antreiben::V,ikusimmippaa,gríosaigh
1234,einladen::V,qaaqquaa,cuir cuireadh ar
1235,einladen::V,qaasarpaa,cuir cuireadh ar
1236,vereinigen::V,taperserpaa,aontaigh
1237,besuchen::V,tikeraarpaa,tabhair cuairt ar
1238,treffen::V,aporappaa,cas ar
1239,treffen::V,aporappaa,buail le
1240,sich versammeln::V,majorpoq,bailigh
1241,sich versammeln::V,majorpoq,cruinnigh
1242,spielen::V,pinnguarpoq,imir
1243,spielen::V,pinnguarpoq,tá ag spraoi
1244,singen::V,erinarsorpoq,can
1245,tanzen::V,qitippoq,rinc
1246,tanzen::V,qitippoq,damhsaigh
1247,sich trennen::V,immikkoortippaa,scar
1248,retten::V,annaappaa,tarrtháil
1249,schützen::V,eriagaa,cosain
1250,schützen::V,pineqartaalivaa,cosain
1251,schießen::V,aallaavaa,caith
1252,schießen::V,aallaavaa,scaoil
1253,schießen::V,piseriuppaa,caith
1254,schießen::V,piseriuppaa,scaoil
1255,ärgern::V,ninngassarpaa,cuir isteach ar
1256,ärgern::V,ninngassaarpaa,cuir isteach ar
1257,schlagen::V,unatarpaa,buail
1258,treten::V,tukerpoq,ciceáil
1259,stechen::V,iguppaa,sáigh
1260,stechen::V,qasilippoq,sáigh
1261,stoßen::V,ikuserpaa,brúigh
1262,stoßen::V,ikuserpaa,soncáil
1263,stoßen::V,ikusimmippaa,brúigh
1264,stoßen::V,ikusimmippaa,soncáil
1265,stehlen::V,tillippaa,goid
1266,stören::V,akornuserpaa,cuir isteach ar
1267,verbergen::V,anngigaa,ceil
1268,betrügen::V,peqquserluttuliorfigaa,déan calaois ar
1269,töten::V,maappaa,maraigh
1270,töten::V,toquppaa,maraigh
1271,wohnen::V,najugaqarpoq,cuir faoi
1272,wohnen::V,najugaqarpoq,tá ina chónaí
1273,arbeiten::V,sulivoq,oibrigh
1274,sammeln::V,katersorpai,bailigh
1275,sammeln::V,katersorpai,cruinnigh
1276,jagen::V,piniarpoq,seilg
1277,fischen::V,aalisarpoq,iasc
1278,anbinden::V,qilerut,ceangail
1279,anbinden::V,qilersorpaa,ceangail
1280,anbinden::V,ungerlatserpaa,ceangail
1281,füttern::V,nerlerpaa,cothaigh
1282,füttern::V,nerlerpaa,beathaigh
1283,gießen::V,imerterpaa,uiscigh
1284,kochen::V,igavoq,bruith
1285,kochen::V,igavoq,beirigh
1286,braten::V,siappaa,róst
1287,braten::V,siappaa,frioch
1288,umrühren::V,qeerlerpaa,measc
1289,färben::V,misuppaa,dathaigh
1290,reinigen::V,sanniarpaa,glan
1291,waschen::V,asappaa,nigh
1292,abwischen::V,saligarpaa,glan
1293,abwischen::V,saligartorpaa,glan
1294,fegen::V,sanngiarpaa,scuab
1295,baden::V,uffarpoq,folc
1296,sich waschen::V,uffarpoq,nigh é féin
1297,ausziehen::V,annoraajarpaa,bain de
1298,anziehen::V,ativaa,cuir ar
1299,anziehen::V,atitippaa,cuir ar
1300,sich anziehen::V,atisalersorpoq,gléas é féin
1301,sagen::V,oqarpoq,abair
1302,sprechen::V,oqaluttarpoq,labhair
1303,reden::V,oqaluppoq,caintigh
1304,fragen::V,aperaa,fiafraigh
1305,fragen::V,aperaa,cuir ceist
1306,bitten::V,aperaa,iarr
1307,bitten::V,qinnuigaa,iarr
1308,erzählen::V,oqaluttuaraa,inis
1309,erzählen::V,oqaluttuaraa,eachtraigh
1310,mitteilen::V,oqalualaarpoq,aithris
1311,mitteilen::V,oqalualaarpoq,cuir in iúl
1312,rufen::V,qaaqquaa,glaoigh
1313,prahlen::V,oqqartuvoq,maígh
1314,prahlen::V,oqallortuvoq,maígh
1315,übersetzen::V,ikaarpoq,aistrigh
1316,übersetzen::V,nutserpaa,aistrigh
1317,denken::V,isumaqarpoq,síl
1318,denken::V,isumaqarpoq,ceap
1319,glauben::V,upperaa,creid
1320,glauben::V,isumaqarpoq,creid
1321,erkennen::V,ilisaraa,aithin
1322,verstehen::V,paasivaa,tuig
1323,lernen::V,ilinniarpoq,foghlaim
1324,wissen::V,nalunngilaa,tá a fhios ag
1325,sich erinnern an::V,eqqaavaa,cuimhnigh ar
1326,sich erinnern an::V,eqqaavaa,is cuimhne ar
1327,vergessen::V,puiorpaa,dearmad
1328,messen::V,ussersarpaa,tomhais
1329,zählen::V,kisitsivoq,cuntais
1330,rechnen::V,kisitsivoq,ríomh
1331,rechnen::V,kisitsivoq,áirigh
1332,lesen::V,atuarpoq,léigh
1333,malen::V,qalipappaa,péinteáil
1334,schreiben::V,allappoq,scríobh
1335,kaufen::V,pisiaraa,ceannaigh
1336,verkaufen::V,akigaa,díol
1337,bezahlen::V,akilerpaa,íoc as
1338,beherrschen::V,inappaa,rialaigh
1339,ertragen::V,ernertaaraa,seas
1340,ertragen::V,ernertaaraa,fulaing
1341,ertragen::V,ernertaaraa,foighnigh
1342,Nase::N,,soc
1343,Schnurrbart::N,,croiméal
1344,Fuß::N,,cos
1345,Fuß::N,,troigh
1346,Schlaf::N,,suan
1347,Schlaf::N,,codladh
1348,Strömung::N,,sruth
1349,Moor::N,,caorán
1350,Moor::N,,móinteán
1351,Wald::N,,coill
1352,Wald::N,,foraois
1353,Anhöhe::N,,ard
1354,Anhöhe::N,,ardán
1355,Gipfel::N,,barr
1356,Gipfel::N,,mullach
1357,Quelle::N,,foinse
1358,Festland::N,,míntír
1359,Kiefer[Baum]::N,,péine
1360,Pferd::N,,each
1361,Pferd::N,,capall
1362,Elch::N,,eilc
1363,Schwarm::N,,saithe
1364,Ente::N,,lacha
1365,Barsch::N,,péirse
1366,Hecht::N,,liús
1367,Wurm::N,,péist
1368,Heu::N,,féar
1369,Kummer::N,,brón
1370,Kummer::N,,buairt
1371,Gespräch::N,,comhrá
1372,Spiel::N,,cluiche
1373,Gesellschaft::N,,comhluadar
1374,Angelegenheit::N,,ábhar
1375,Anzahl::N,,líon
1376,Strich::N,,stríoc
1377,Gegenstand::N,,ball
1378,Gegenstand::N,,ábhar
1379,Höhe::N,,airde
1380,Lagerfeuer::N,,tine champa
1381,Gang::N,,siúlóid
1382,Heim::N,,baile
1383,Beutel::N,,mála
1384,Beutel::N,,mealbhóg
1385,Eimer::N,,buicéad
1386,Sack::N,,sac
1387,Sack::N,,mála
1388,Brei::N,,brúitín
1389,Leder::N,,leathar
1390,Gott::N,,dia
1391,Reichtum::N,,rachmas
1392,Reichtum::N,,saibhreas
1393,Staat::N,,stát
1394,Gewalt::N,,foréigean
1395,Bogen[Waffe]::N,,bogha
1396,Lüge::N,,bréag
1397,Lüge::N,,éitheach
1398,Schaden::N,,dochar
1399,Schaden::N,,damáiste
1400,April::N,,Aibreán
1401,frisch::A,,úr
1402,frisch::A,,friseáilte
1403,lecker::A,,blasta
1404,sauer::A,,géar
1405,sauer::A,,searbh
1406,bunt::A,,ildathach
1407,bunt::A,,dathannach
1408,teuer::A,,daor
1409,teuer::A,,costasach
1410,geschickt::A,,oilte
1411,geschickt::A,,ealaíonta
1412,nackt::A,,nocht
1413,ehemalig::A,,iar-
1414,ehemalig::A,,sean-
