,Concept_ID,lbe,ps
722,krank::A,къашавайсса,مريض
723,krank::A,къашавайсса,ناروغ
724,nackt::A,кӏачӏасса,لوڅ
725,traurig::A,пашмансса,غمجن
726,lebendig::A,уттавасса,ژوندی
727,gut::A,ххуйсса,ښه
728,schlecht::A,оьккисса,بد
729,schlecht::A,оьккисса,خراب
730,richtig::A,саргъунсса,سم
731,richtig::A,саргъунсса,صحیح
732,schlimm::A,оьккисса,بد
733,schlimm::A,оьккисса,مخوف
734,wahr::A,хӏакьсса,واقعي
735,alt::A,кугьнасса,زوړ
736,neu::A,цӏусса,نوی
737,ehemalig::A,хъхъичӏвасса,پخوانی
738,alt[Lebewesen]::A,агьилсса,زوړ
739,jung::A,чӏавасса,ځوان
740,jung::A,жагьилсса,ځوان
741,arm::A,мискинсса,غریب
742,arm::A,мискинсса,بې وزله
743,reich::A,авадансса,شتمن
744,reich::A,авадансса,دولتمند
745,bekannt::A,дусъсса,اشنا
746,berühmt::A,машгьурсса,مشهور
747,fremd::A,чил,پردی
748,fremd::A,чил,بېګانه
749,verschieden::A,личӏи-личӏисса,مختلف
750,nah::A,гъансса,نژدې
751,fern::A,архсса,لیری
752,linker::A,кияхсса,چپ
753,linker::A,кияхсса,کیڼ
754,linker::A,кюччахсса,چپ
755,linker::A,кюччахсса,کیڼ
756,rechter::A,урчӏахсса,ښی
757,anderer::A,цамур,بل
758,erster::A,цалчинмур,لومړی
759,erster::A,цалчиннсса,لومړی
760,zweiter::A,кӏилчиимур,دوهم
761,dritter::A,шамулчинмур,درېم
762,letzter::A,махъва-махъмур,آخرنی
763,letzter::A,махъва-махъмур,وروستی
764,allein::ADV,ялгъузну,یوازې
765,zusammen::ADV,цачӏу,یو ځای
766,zusammen::ADV,архӏал,یو ځای
767,lange::ADV,батӏи къабуклай,ډېر وخت
768,lange::ADV,батӏи къабуклай,ډېره موده
769,lange::ADV,хъунмасса хӏаллай,ډېر وخت
770,lange::ADV,хъунмасса хӏаллай,ډېره موده
771,plötzlich::ADV,цакуну,ناببره
772,plötzlich::ADV,цакуну,یوناڅاپه
773,sofort::ADV,мугьлат бакъа,فوراً
774,sofort::ADV,мугьлат бакъа,سمدلاسه
775,später::ADV,махъ,وروسته
776,jetzt::ADV,утти,اوس
777,jetzt::ADV,цӏана,اوس
778,heute::ADV,хӏакьину,نن
779,morgen::ADV,гьуит,سبا
780,morgen::ADV,гьунттий,سبا
781,dann::ADV,яла,پس
782,dann::ADV,яла,وروسته
783,gestern::ADV,лахьхьу,پرون
784,damals::ADV,та чӏумал,هغه وخت
785,danach::ADV,яла,بیا
786,vorher::ADV,хьхьнчӏ,دمخه
787,vorher::ADV,хьхьичӏва,دمخه
788,zuerst::ADV,бакӏрай,لومړی
789,zuerst::ADV,цӏу бутӏуй,لومړی
790,einmal::ADV,цал,یو ځل
791,manchmal::ADV,ваксса-таксса,ګاهی ګاهی
792,oft::ADV,чӏявуну,ډېر ځله
793,immer::ADV,мудан,تل
794,immer::ADV,мудан,همېشه
795,immer::ADV,даиман,تل
796,immer::ADV,даиман,همېشه
797,niemals::ADV,тачӏав,هیڅکله نه
798,hier::ADV,шикку,دلته
799,hierhin::ADV,шиккун,دلته
800,hierhin::ADV,шиккун,دې ځای ته
801,von hier::ADV,шичча,د دې ځای نه
802,dort::ADV,гикку,هلته
803,dorthin::ADV,тиккун,هلته
804,dorthin::ADV,тиккун,هغه ځای ته
805,geradeaus::ADV,тӏайланм,مخامخ
806,vorwärts::ADV,хьхьичӏунмай,مخ پهٔ وړاندې
807,rückwärts::ADV,махъа-хьхьичӏунмай,بېرته
808,zurück::ADV,махъунмай,بېرته
809,unten::ADV,лув,لاندي
810,hinab::ADV,бакӏ-ялавай,ښکته
811,hinab::ADV,бакӏъялавай,ښکته
812,oben::ADV,ялув,پورته
813,hinauf::ADV,лавай,پاس
814,überall::ADV,гьариий,هره خوا
815,überall::ADV,хьу-хьуний,هره خوا
816,überall::ADV,гьарца кӏанай,هره خوا
817,nicht::ADV,къа-,نه
818,ein wenig::ADV,чанни,یو څه
819,ein wenig::ADV,ца чансса,یو څه
820,kaum::ADV,дахьа,ایله
821,sehr::ADV,оьну,ډېر
822,sehr::ADV,оьну,زيات
823,sehr::ADV,гужну,ډېر
824,sehr::ADV,гужну,زيات
825,sehr::ADV,хъинну,ډېر
826,sehr::ADV,хъинну,زيات
827,so::ADV,укукн,داسې
828,so::ADV,укукн,دومره
829,noch::ADV,гьала,نور
830,noch::ADV,уттигу,نور
831,noch::ADV,цакьинва,نور
832,noch::ADV,ттигу-шилагу,نور
833,nur::ADV,анжагь,تش
834,nur::ADV,анжагь,صرف
835,wieder::ADV,цӏуницӏа,بیا
836,vergebens::ADV,аьдада,عبث
837,vergebens::ADV,нахӏакь,عبث
838,vor::PRP,хьхьичӏ,دمخه
839,hinter::PRP,махъ,شاته
840,unter::PRP,лув,لاندي
841,durch::PRP,-х,د مینځ نه
842,neben::PRP,чӏарав,نژدې
843,zwischen::PRP,дянив,ترمینځ
844,wegen::PRP,цӏаний,د ... له لاسه
845,dies::PRN,ва,دا
846,das::PRN,та,دا
847,das::PRN,кӏа,دا
848,das::PRN,га,دا
849,alles::PRN,щала,هرڅهٔ
850,ich::PRN,на,زه
851,du::PRN,ина,ته
852,er::PRN,му,دی
853,wir::PRN,жу,مونږ
854,ihr::PRN,зу,تاسې
855,was::FPRN,ци,څهٔ
856,wer::FPRN,цу,چا
857,wer::FPRN,цу,څوک
858,wo::FADV,чув,چيری
859,wo::FADV,чув,چېرته
860,wohin::FADV,чун,چېرته
861,wie::FADV,цукун,څنګه
862,warum::FADV,цан,ولې
863,wieviel::FNUM,циксса,څو
864,wieviel::FNUM,циксса,څومره
865,eins::NUM,ца,یو
866,zwei::NUM,кӏива,دوه
867,drei::NUM,шамма,درې
868,vier::NUM,мукьа,څلور
869,vier::NUM,мукьва,څلور
870,fünf::NUM,ххюва,پنځه
871,sechs::NUM,ряхва,شپږ
872,sieben::NUM,арула,اوه
873,acht::NUM,мяйва,اته
874,neun::NUM,урчӏва,نهه
875,zehn::NUM,ацӏва,لس
876,elf::NUM,ацӏния цава,یوولس
877,zwölf::NUM,ацӏиия кӏива,دولس
878,zwanzig::NUM,кьува,شل
879,dreißig::NUM,зувира,دېرش
880,vierzig::NUM,мукьцӏала,څلوېښت
881,fünfzig::NUM,ххюцӏала,پنځوس
882,sechzig::NUM,ряхцӏала,شپېته
883,achtzig::NUM,мяйцӏала,اتیا
884,neunzig::NUM,урчӏцӏала,نوي
885,hundert::NUM,ттурш,سل
886,hundert::NUM,ттуршва,سل
887,tausend::NUM,азарва,زر
888,und::CNJ,-гу,او
889,oder::CNJ,я,ېا
890,oder::CNJ,ягу,ېا
891,stehen::V,ацӏан,درېدل
892,sitzen::V,щяивкӏун икӏан,کښېنستل
893,liegen::V,утту нвхьуну икӏан,ملاستل
894,hängen::V,зурчӏай тӏун,ځړېدل
895,werden::V,хьун,کېدل
896,passieren::V,хьун,پېښېدل
897,beginnen::V,дайдишин,شروع کېدل
898,beginnen::V,дайдирхьуну дикӏан,شروع کېدل
899,enden::V,къуртал дан,خلاصدل
900,enden::V,къуртал дан,تمامېدل
901,wechseln::V,даххана хьун,تغییر موندل
902,wechseln::V,даххана дуллан,تغییر موندل
903,aufgehen[Sonne]::V,буклай бур,ختل
904,untergehen[Sonne]::V,лаглай бур,لوېدل
905,untergehen[Sonne]::V,лаглай бур,پرېوتل
906,scheinen[Sonne]::V,битан,رڼا کول
907,scheinen[Sonne]::V,чани буллан,رڼا کول
908,donnern::V,тӏий бур,تنېدل
909,donnern::V,тӏий бур,غړمبېدل
910,wehen::V,бишлай бур,چلېدل
911,strömen::V,экьинан,بهېدل
912,fließen::V,экьинан,بهېدل
913,fließen::V,экьинан,تویېدل
914,sich drehen::V,гьанан,ګرځېدل
915,sich drehen::V,гьанан,چورلېدل
916,schwanken::V,хъюлчу тӏун,زنګېدل
917,schwanken::V,хӏуркку тӏун,زنګېدل
918,schwingen::V,хъюлчай тӏун,زنګېدل
919,schwingen::V,хъюлчу тӏун,زنګېدل
920,fallen::V,багьлан,ولېدل
921,brennen::V,ччучлан,سوځېدل
922,rauchen::V,пуркӏу тӏун,لوګی کول
923,regnen::V,лачӏун,باران اورېدل
924,regnen::V,лачIлай дур,باران اورېدل
925,gefrieren::V,микӏ лачӏун,کنګل نيول
926,tauen::V,баслан,وېلې کېدل
927,schmelzen::V,баслан,وېلې کېدل
928,trocknen::V,кьакьан,وچېدل
929,sieden::V,щаран,اېشېدل
930,faulen::V,аьллан,خرابېدل
931,verfaulen::V,аьллан,ورستېدل
932,verfaulen::V,аьян,ورستېدل
933,reißen::V,ххя дукан,شلېدل
934,versinken::V,оькьлан,ډوېېدل
935,versinken::V,оькьан,ډوېېدل
936,vergehen::V,лялиян,تېرېدل
937,erscheinen::V,буккан,ښکارېدل
938,erscheinen::V,загьир хьун,ښکارېدل
939,verschwinden::V,бат хьун,ورکېدل
940,verschwinden::V,акъа хьун,ورکېدل
941,sinken::V,чахь учин,ښکته کېدل
942,abnehmen::V,чан хьун,کمېدل
943,abnehmen::V,ссуссукьу хьун,کمېدل
944,zunehmen::V,гьарза хьун,زیاتېدل
945,steigen::V,гьаз хьун,جګېدل
946,steigen::V,гьаз хьун,پورته کېدل
947,wachsen::V,ххяххан,وده کول
948,glänzen::V,цӏай буккан,ځلېدل
949,funkeln::V,цӏай-цӏай тӏун,پړکېدل
950,lärmen::V,чӏу буллан,غال و غول کول
951,lärmen::V,аьлагъужа буллан,غال و غول کول
952,läuten::V,занг ришлан,زنګ وهل
953,läuten::V,занг дуллан,زنګ وهل
954,klingeln::V,занг ришлан,زنګ وهل
955,klingeln::V,занг дуллан,زنګ وهل
956,brausen::V,никъащилан,تلاطم کول
957,rauschen::V,щурщур тӏун,شڼهار کول
958,klingen::V,чӏу буклан,آواز کول
959,bellen::V,хӏап тӏун,غپېدل
960,blasen::V,уф тӏун,پو کول
961,pfeifen::V,щютӏа тӏун,شپېلک وهل
962,schreien::V,чӏу бан,ناره کول
963,stöhnen::V,угь-къак тӏун,زګېروی کول
964,zittern::V,зурзу чин,لړزېدل
965,zittern::V,зурзу тӏун,لړزېدل
966,leben::V,ялапар хъанан,ژوند کول
967,geboren werden::V,ан,زېږېدل
968,atmen::V,ссихӏ ласлан,ساه کښل
969,atmen::V,ссихӏ ласлан,تنفس کول
970,atmen::V,ссихӏ бигьлан,ساه کښل
971,atmen::V,ссихӏ бигьлан,تنفس کول
972,trinken::V,хӏачӏан,څښل
973,trinken::V,хӏачӏлан,څښل
974,essen::V,канан,خوړل
975,schlucken::V,кьюлтӏа тӏун,غړپول
976,müde werden::V,аьхчӏин,ستړی کېدل
977,einschlafen::V,шанан икӏан,ویده کېدل
978,schlafen::V,шанан,خوب کول
979,aufwachen::V,чантӏ учин,ویښېدل
980,aufstehen::V,бизан,پاڅېدل
981,sich erholen::V,бигьалаган,استراحت کول
982,krank werden::V,къашай хьун,رنځورېدل
983,krank sein::V,къашай хъанан,ناجوړېدل
984,krank sein::V,къашавай икӏан,ناجوړېدل
985,schmerzen::V,цӏун,خوږېدل
986,schmerzen::V,цӏун,درد کول
987,husten::V,хъугьу чин,ټوخېدل
988,husten::V,хъугьу тӏун,ټوخېدل
989,genesen::V,хъин хьун,رغېدل
990,genesen::V,сагъ лаган,رغېدل
991,sterben::V,ивчӏан,مړل
992,umkommen::V,лиллан,تلفېدل
993,umkommen::V,литӏлан,تلفېدل
994,umkommen::V,ажал биян,تلفېدل
995,umkommen::V,личӏи хьун,تلفېدل
996,umkommen::V,иакьлу хьун,تلفېدل
997,umkommen::V,ахир жан хъанан,تلفېدل
998,umkommen::V,рухӏирачӏа икӏан,تلفېدل
999,sich bewegen::V,сукку хьун,چلېدل
1000,sich bewegen::V,сукку хьун,حرکت کول
1001,sich rühren::V,сукку хьун,ښورېدل
1002,sich erheben::V,бизан,درېدل
1003,sich setzen::V,щяикӏан,کښېنستل
1004,sich setzen::V,щябикӏан,کښېنستل
1005,hinfallen::V,багьан,لوېدل
1006,laufen::V,занан,منډې وهل
1007,schreiten::V,ша ласлан,قدم ایښودل
1008,spazierengehen::V,сайр буллан,چکر وهل
1009,eilen::V,анавар буккан,بېړه کول
1010,sich beeilen::V,анавар буккан,عجله کول
1011,sausen::V,никъа щилан,ځغستل
1012,sausen::V,никъа щун,ځغستل
1013,rennen::V,лечлан,زغلېدل
1014,springen::V,тӏанкӏ дан,ټوپ وهل
1015,klettern::V,лахълан,ختل
1016,schaukeln::V,гьайжак бигьлан,زنګېدل
1017,kriechen::V,ххярк тӏун,خاپوړی وهل
1018,schwimmen::V,гьузун,لامبو وهل
1019,tauchen::V,лултту уккан,غوټه وهل
1020,rudern::V,бяхлан,پارو وهل
1021,rudern::V,батӏлан,پارو وهل
1022,rudern::V,ххялаххи дуклан,پارو وهل
1023,fahren::V,гьан,تلل
1024,fliegen::V,лехлан,الوتل
1025,gehen::V,нан,تلل
1026,weggehen::V,ялагьан,بهر وتل
1027,abfahren::V,гьан,تلل
1028,anhalten::V,бацӏан,ودرېدل
1029,hineingehen::V,буххан,داخلېدل
1030,eintreten::V,буххан,ننوتل
1031,kommen::V,учӏан,راتلل
1032,ankommen::V,биян,رسېدل
1033,ankommen::V,бучӏан,رسېدل
1034,zurückkommen::V,зана хъун,بېرته راتلل
1035,zurückkommen::V,зана бикӏан,بېرته راتلل
1036,bleiben::V,личӏан,پاتې کېدل
1037,warten::V,ялугьлан,انتظار وېستل
1038,erwarten::V,ялугьлан,انتظار کول
1039,suchen::V,луглан,لټول
1040,finden::V,лякъин,میندل
1041,finden::V,лякъин,پیدا کول
1042,versuchen::V,ххал буллан,هڅه کول
1043,vorbereiten::V,хӏадур бан,چمتوکول
1044,lieben::V,эшкьи хьуиу бикӏан,مینه لرل
1045,mögen::V,ххиран бикӏан,خوښول
1046,mögen::V,ххиран бикӏан,علاقه لرل
1047,lachen::V,хъян,خندېدل
1048,weinen::V,аьтӏун,ژړل
1049,schimpfen::V,дяъван,ښکنځا کول
1050,schimpfen::V,ссугайи агьан,ښکنځا کول
1051,sich ärgern::V,ссибизлан,قهر راتلل
1052,sich fürchten::V,ингъауслан,ډارېدل
1053,fürchten::V,хӏучӏ тӏун,ډارېدل
1054,fliehen::V,ака бан,تښتېدل
1055,flüchten::V,лихъан,تښتېدل
1056,sehen::V,чӏалан,لیدل
1057,anschauen::V,урган,کتل
1058,ansehen::V,буруглан,ننداره کول
1059,hören::V,баллан,اورېدل
1060,zuhören::V,вичӏи дихьлан,غوږ نیول
1061,probieren::V,тӏин ххал буллан,څکه کول
1062,probieren::V,тӏин ххал буллан,چاشنی کول
1063,riechen::V,ссунтӏа тӏун,بويول
1064,fühlen::V,дакӏнил буслан,حسول
1065,scheinen::V,ххан,ښکارېدل
1066,scheinen::V,бизан,ښکارېدل
1067,scheinen::V,ххан бикӏлай бикӏан,ښکارېدل
1068,vernehmen::V,баян,خبرېدل
1069,frieren::V,лигьулул хъанан,ساړه کېتل
1070,tun::V,бан,کول
1071,können::V,хьун,کولای شول
1072,können::V,хьун,د لاسه کېدل
1073,anfangen::V,дайдишин,شروع کول
1074,beenden::V,къуртал бан,ختمول
1075,beenden::V,къуртал бан,پای ته رسول
1076,aufhören::V,кьабагьан,بس کول
1077,gelingen::V,бюхъан,موفق کېدل
1078,gelingen::V,бюхъан,بریالی کېدل
1079,öffnen::V,тӏитӏин,خلاصول
1080,öffnen::V,тӏитӏин,پرانیستل
1081,schließen::V,лакьин,تړل
1082,stellen::V,дацӏан дан,ایښودل
1083,stellen::V,бишин,ایښودل
1084,setzen::V,щяитан,کښېنول
1085,legen::V,бишин,ایښودل
1086,berühren::V,ка щун,لاس وهل
1087,verbinden::V,бахӏин,تړل
1088,verbinden::V,дахӏин,تړل
1089,bedecken::V,ялтту бущин,پوښول
1090,bedecken::V,ялтту бакьин,پوښول
1091,aufhängen::V,лахъан,ځوړندول
1092,anzünden::V,лахъан,بلول
1093,aufheben::V,гьаз бан,پورته کول
1094,zurücklassen::V,кьаитан,پرېښودل
1095,zurücklassen::V,битан,پرېښودل
1096,verlieren::V,дакъа дан,ورکول
1097,fallen lassen::V,рутан,له لاسه لوېدل
1098,machen::V,дан,کول
1099,herstellen::V,яраг ишла бувиу бан,جوړول
1100,herstellen::V,яраг ишла бувиу бан,توليدول
1101,bauen::V,дан,جوړول
1102,reparieren::V,дакьин дан,ترمیمول
1103,verbessern::V,ххуй дан,اصلاح کول
1104,ändern::V,баххана бан,تغیر ورکول
1105,graben::V,дуклан,کيندل
1106,beugen::V,лахӏан бан,ټیټول
1107,beugen::V,кьус бикӏан,ټیټول
1108,biegen::V,баччин,کږول
1109,biegen::V,лахӏан бан,کږول
1110,drehen::V,гьанан,ګرځول
1111,wenden::V,кӏура баен бан,اړول
1112,umdrehen::V,кӏура баен бан,اړول
1113,heben::V,гьаз бан,جګول
1114,heben::V,гьаз бан,پورته کول
1115,hochheben::V,гьаз бан,جګول
1116,ergreifen::V,хъап дан,نیول
1117,ergreifen::V,хъап увиу угьан,نیول
1118,halten::V,бугьлан,نیول
1119,drücken::V,кьюч бигьлан,کښېکښل
1120,schieben::V,щун,پوری وهل
1121,lecken::V,ланцӏа тӏун,څټل
1122,beißen::V,хъапа тӏун,چیچل
1123,beißen::V,кьацӏа тӏун,چیچل
1124,abreißen::V,буцан,شکول
1125,abschneiden::V,бухъан,پرېکول
1126,abschneiden::V,кьукьин,پرېکول
1127,binden::V,бахӏин,تړل
1128,binden::V,дахӏин,تړل
1129,brechen::V,гъагъан,ماتول
1130,klopfen::V,кьутӏа тӏун,ټکول
1131,hauen::V,рищун,ټکول
1132,kleben::V,лачӏун буллан,نښلول
1133,kleben::V,лачӏун буллан,سرېښول
1134,reiben::V,ссуку буллан,مږل
1135,streichen::V,дугъан,مښل
1136,streichen::V,аьгъу дан,مښل
1137,schneiden::V,духълан,غوڅول
1138,schneiden::V,духълан,پرېکول
1139,schneiden::V,кьукьлан,غوڅول
1140,schneiden::V,кьукьлан,پرېکول
1141,schütteln::V,хъюлчу буллан,ښورول
1142,schwenken::V,палцӏ дуллан,خوڅول
1143,schütten::V,рутӏин,اچول
1144,schütten::V,рутӏин,تویول
1145,füllen::V,буцӏин бан,ډکول
1146,einwickeln::V,кай-кай бан,پېچل
1147,einwickeln::V,кай-кай бан,نغښتل
1148,tragen::V,ларсун занан,وړل
1149,tragen::V,ларсун ачин,وړل
1150,schleppen::V,ххилан,وړل
1151,aufbewahren::V,ядан,ساتل
1152,aufbewahren::V,ядуллан,ساتل
1153,werfen::V,личин,اچول
1154,werfen::V,личин,غورځول
1155,fangen::V,бугьан,نیول
1156,fangen::V,бугьан,ګیرول
1157,fangen::V,бугьлан,نیول
1158,fangen::V,бугьлан,ګیرول
1159,verstecken::V,ладитан,پټول
1160,verstecken::V,кьюлтӏ дан,پټول
1161,verstecken::V,дахьлаган дан,پټول
1162,teilen::V,бачӏин,وېشل
1163,teilen::V,бачӏин,تقسیمول
1164,teilen::V,бутӏа бан,وېشل
1165,teilen::V,бутӏа бан,تقسیمول
1166,schicken::V,тӏайла буккан,لېږل
1167,schicken::V,тӏайла буккан,استول
1168,bringen::V,диян дан,راوړل
1169,hinzufügen::V,ххи бан,زیاتول
1170,bekommen::V,ласун,حاصلول
1171,erhalten::V,ласун,اخیستل
1172,nehmen::V,ласун,نیول
1173,nehmen::V,ласун,اخيستل
1174,wählen::V,бувчӏин,خوښول
1175,auswählen::V,бувчӏин,چنده کول
1176,auswählen::V,язи бугьан,چنده کول
1177,bewahren::V,ядан,ساتل
1178,behindern::V,дайщишруду дуллан,مانع کېدل
1179,behindern::V,дайщишруду дуллан,ممانعت کول
1180,verderben::V,зия дан,خرابېدل
1181,beschädigen::V,зарал буллан,ورانول
1182,zerbrechen::V,гьагъан,ماتول
1183,zerbrechen::V,гьагъан бан,ماتول
1184,zerreißen::V,ххяхха дуккан,څیرې کول
1185,zerstören::V,лекьан дан,ړنګول
1186,zerstören::V,лекьан дан,ورانول
1187,verbrennen::V,ччуччин,سوځول
1188,geben::V,дулун,ورکول
1189,reichen::V,дулун,ورکول
1190,schenken::V,пишкаш дан,بښل
1191,schenken::V,багъишла дан,بښل
1192,schenken::V,ихӏсандалун дуллун,بښل
1193,versprechen::V,банна чин,لوز کول
1194,loben::V,цӏа дан,ستایل
1195,loben::V,цӏа дан,تمجید کول
1196,küssen::V,ппай тӏун,ښکلول
1197,wiegen::V,гьуркку тӏун,زنګول
1198,wiegen::V,гьуркку буллан,زنګول
1199,wiegen::V,гьуркку бан,زنګول
1200,wecken::V,чантӏ учин ан,ويښول
1201,zeigen::V,ккаккан бан,ښودل
1202,führen::V,буцин,بیول
1203,lehren::V,лахьхьин бан,درس ورکول
1204,lehren::V,лахьхьин бан,تعلیم ورکول
1205,lehren::V,лахьхьин буллан,درس ورکول
1206,lehren::V,лахьхьин буллан,تعلیم ورکول
1207,unterrichten::V,дарс дишаван,درس ورکول
1208,aufziehen::V,хъуна ан,روزل
1209,aufziehen::V,тарбия ан,روزل
1210,leiten::V,каялувшиву дан,رهبری کول
1211,leiten::V,каялувшиву дан,لارښوونه کول
1212,einladen::V,хъамалу оьвчин,بلل
1213,vereinigen::V,ца бан,متحد کول
1214,vereinigen::V,ца бан,یوځای کول
1215,besuchen::V,ялун уххан,کتنه کول
1216,treffen::V,хьуна бакьин,ليدل
1217,treffen::V,хьуна бакьин,تلقی کول
1218,sich versammeln::V,батӏин,راغونډېدل
1219,spielen::V,тӏуркӏу тӏун,لوبه کول
1220,singen::V,балай тӏун,سندرې وېل
1221,tanzen::V,къавтӏун,ګډېدل
1222,sich trennen::V,ппив хьун,بېلېدل
1223,verlassen::V,увккун гьан,ترک کول
1224,retten::V,ххассал бан,نجات ورکول
1225,bewachen::V,къарал бан,ساتل
1226,bewachen::V,къарал бан,حفاظت کول
1227,schützen::V,ябан,ژغورل
1228,verteidigen::V,буруччин,دفاع کول
1229,sich schlagen::V,биян,جنګېدل
1230,schießen::V,битлан,ویشتل
1231,siegen::V,ххув хьун,غالبېدل
1232,siegen::V,ххувшаву ласун,غالبېدل
1233,ärgern::V,ссибизан уллан,خپه کول
1234,schlagen::V,рищун,وهل
1235,stechen::V,кьутӏин,ټومبل
1236,stoßen::V,щун,ټېل وهل
1237,stoßen::V,щун,پوری وهل
1238,stehlen::V,дацин,تښتول
1239,stehlen::V,дацин,غلا کول
1240,stören::V,кьючин,ماتول
1241,belästigen::V,бизар уллан,ځورول
1242,belästigen::V,бизар уллан,تکلیف ورکول
1243,verbergen::V,лабитан,پټول
1244,verbergen::V,кӏучӏ бан,پټول
1245,täuschen::V,хъяврин ан,تېرایستل
1246,täuschen::V,хъяврин ан,خطا ایستل
1247,betrügen::V,аьикьин ан,غولول
1248,töten::V,ивчӏан,وژل
1249,töten::V,ивчӏан,مړ کول
1250,wohnen::V,оьрму бутлан,اوسېدل
1251,arbeiten::V,зун,کار کول
1252,sammeln::V,ттихӏин,راټولول
1253,sammeln::V,ттихӏин,راغونډول
1254,sammeln::V,вив дишин,راټولول
1255,sammeln::V,вив дишин,راغونډول
1256,pflücken::V,риттун,شکول
1257,jagen::V,авли занан,ښکار کول
1258,fischen::V,чавахъру бугьлан,کب نيول
1259,fassen::V,бугьан,نیول
1260,fassen::V,бугьан,ګیرول
1261,hüten::V,урттуйн бакьлан,پوول
1262,treiben::V,дачин дуллан,بیول
1263,treiben::V,лихъан буллан,بیول
1264,anbinden::V,бахӏин,تړل
1265,füttern::V,канаки буллан,خوراک ورکول
1266,melken::V,ттизин,لوشل
1267,hacken::V,мюрш буллан,پی کول
1268,hacken::V,мюрш бан,پی کول
1269,gießen::V,щин дишин,اوبه کول
1270,reifen::V,диян,رسېدل
1271,zubereiten::V,хӏадур дан,تیارول
1272,zubereiten::V,хӏадур бан,تیارول
1273,kochen::V,шашан,پخول
1274,kochen::V,шашан дуллан,پخول
1275,backen::V,бишлан,پخول
1276,backen::V,шахьлан,پخول
1277,braten::V,цӏарайх дуллан,وريتول
1278,umrühren::V,хӏала бан,لړل
1279,stricken::V,щащлан,اوبدل
1280,stricken::V,щащан,اوبدل
1281,nähen::V,дуруххан,ګنډل
1282,färben::V,ранг щун,رنګول
1283,reinigen::V,марцӏ бан,صافول
1284,waschen::V,шюшин,مینځل
1285,abwischen::V,лишин,وچول
1286,spülen::V,вилаган,کنګالول
1287,fegen::V,башин,جارو کول
1288,kehren::V,бахьлан,جارو کول
1289,baden::V,щинавун учӏлан,لمبېدل
1290,sich waschen::V,диссун,ځان مينځل
1291,sich waschen::V,лажин диссун,ځان مينځل
1292,sich waschen::V,лажин дислан,ځان مينځل
1293,sich waschen::V,биссун,ځان مينځل
1294,sich waschen::V,чурх бислан,ځان مينځل
1295,ausziehen::V,ликкан,کښل
1296,ausziehen::V,ликкан,ایستل
1297,anziehen::V,лаххан,اغوستل
1298,sich anziehen::V,янна лаххан,کالی اغوستل
1299,kämmen::V,ттарал дуккан,ګمنځول
1300,schmücken::V,чӏюлу бан,ښکلی کول
1301,sagen::V,учин,وېل
1302,sprechen::V,гъалгъа тӏун,وېل
1303,sprechen::V,гъалгъа тӏун,غږېدل
1304,reden::V,гъалгъа тӏун,ګړېدل
1305,reden::V,гъалгъа тӏун,خبرې کول
1306,sich unterhalten::V,гъалгъа тӏун,خبری کول
1307,fragen::V,цӏуххин,پوښتنه کول
1308,bitten::V,тавакъю буллан,غوښتل
1309,erzählen::V,хавар бусан,کيسه کول
1310,erzählen::V,хавар бусан,حکايت کول
1311,mitteilen::V,баян бан,خبرول
1312,mitteilen::V,баян бан,خبر ورکول
1313,mitteilen::V,хавар бан,خبرول
1314,mitteilen::V,хавар бан,خبر ورکول
1315,nennen::V,цӏа дизан,نوم ايښودل
1316,rufen::V,оьвтӏун,بلل
1317,prahlen::V,цӏа дуллан,لاپې وهل
1318,übersetzen::V,таржума бан,ژباړل
1319,übersetzen::V,таржума бан,ترجمه کول
1320,denken::V,пикри буллан,فکر کول
1321,glauben::V,вих хьун,باور کول
1322,bemerken::V,хӏисав хъун,لیدل
1323,erkennen::V,увчӏин,پېژندل
1324,begreifen::V,бувчӏин,رسېدل
1325,begreifen::V,бувчӏин,پوهېدل
1326,lernen::V,лахьлан,زده کول
1327,lernen::V,лахьлан,درس لوستل
1328,lernen::V,лахьхьин,زده کول
1329,lernen::V,лахьхьин,درس لوستل
1330,wissen::V,кӏулну бикӏан,پوهېدل
1331,wissen::V,хавар бикӏан,پوهېدل
1332,sich erinnern an::V,дакӏнин бутан,یادول
1333,sich erinnern an::V,дакӏнин бутан,په یاد راوړل
1334,vergessen::V,хъама битан,هېرول
1335,messen::V,дуцин дуллан,اندازه کول
1336,messen::V,дуцин дан,اندازه کول
1337,zählen::V,дуккин,شمارل
1338,rechnen::V,хӏисав дан,حسابول
1339,lesen::V,ккалан,لوستل
1340,malen::V,сурат дуллан,رسمول
1341,zeichnen::V,сурат дуллан,رسمول
1342,schreiben::V,чичин,لیکل
1343,schreiben::V,чичлан,لیکل
1344,besitzen::V,дуну икӏан,لرل
1345,besitzen::V,дуну дикӏан,لرل
1346,besitzen::V,заллуну икӏан,لرل
1347,kaufen::V,машан ласун,رانیول
1348,verkaufen::V,баххан,خرڅول
1349,bezahlen::V,арцу дулун,تأدیه کول
1350,bezahlen::V,багьа булун,تأدیه کول
1351,zahlen::V,арцу дулун,کسات اخيستل
1352,zahlen::V,багьа булун,کسات اخيستل
1353,beherrschen::V,дуну икӏан,تسلط لرل
1354,beherrschen::V,заллуну икӏан,تسلط لرل
1355,ertragen::V,бухӏан,زغمل
1356,Leber::N,,ينه
1357,Leber::N,,ځیګر
