,Concept_ID,es,tr
840,letzter::A,último,sonuncu
841,allein::ADV,a solo,yalnız
842,allein::ADV,a solo,tek başına
843,auf einmal::ADV,de una vez,birden
844,zusammen::ADV,juntos,beraber
845,zusammen::ADV,juntos,birlikte
846,lange::ADV,mucho tiempo,çok
847,lange::ADV,mucho tiempo,uzun
848,plötzlich::ADV,de repente,ansızın
849,plötzlich::ADV,de repente,birdenbire
850,sofort::ADV,en seguida,hemen
851,sofort::ADV,en seguida,derhal
852,später::ADV,más tarde,daha sonra
853,jetzt::ADV,ahora,şimdi
854,heute::ADV,hoy,bugün
855,morgen::ADV,mañana,yarın
856,bald::ADV,pronto,yakında
857,bald::ADV,en breve,yakında
858,dann::ADV,luego,sonra
859,dann::ADV,entonces,sonra
860,gestern::ADV,ayer,dün
861,einst::ADV,antaño,eskiden
862,damals::ADV,entonces,o zamanlar
863,danach::ADV,después,sonradan
864,danach::ADV,después,ondan sonra
865,vorher::ADV,antes,önce
866,vorher::ADV,antes,önceden
867,zuerst::ADV,primero,ilk önce
868,einmal::ADV,una vez,bir defa
869,manchmal::ADV,a veces,bazan
870,oft::ADV,a menudo,sık sık
871,oft::ADV,a menudo,çok defa
872,oft::ADV,con frecuencia,sık sık
873,oft::ADV,con frecuencia,çok defa
874,immer::ADV,siempre,daima
875,immer::ADV,siempre,her zaman
876,niemals::ADV,jamás,asla değil
877,niemals::ADV,jamás,hiçbir zaman
878,hier::ADV,aquí,burada
879,hierhin::ADV,acá,buraya
880,von hier::ADV,desde aquí,buradan
881,dort::ADV,ahí,orada
882,dort::ADV,ahí,şurada
883,dort::ADV,allí,orada
884,dort::ADV,allí,şurada
885,dorthin::ADV,allí,oraya
886,dorthin::ADV,allí,şuraya
887,dorthin::ADV,hacia allí,oraya
888,dorthin::ADV,hacia allí,şuraya
889,geradeaus::ADV,todo derecho,doğru
890,vorwärts::ADV,adelante,ileri
891,rückwärts::ADV,hacia atrás,geri
892,zurück::ADV,atrás,geriye
893,unten::ADV,abajo,aşağıda
894,hinab::ADV,hacia abajo,aşağıya
895,oben::ADV,arriba,yukarıda
896,hinauf::ADV,hacia arriba,yukarı
897,hinauf::ADV,hacia arriba,yukarıya
898,überall::ADV,por todas partes,her yerde
899,nicht::ADV,no,-mi-
900,nicht::ADV,no,değil
901,ein wenig::ADV,un poco,biraz
902,kaum::ADV,apenas,dar
903,kaum::ADV,apenas,hemen hemen değil
904,sehr::ADV,muy,pek
905,sehr::ADV,muy,gayet
906,sehr::ADV,mucho,pek
907,sehr::ADV,mucho,gayet
908,so::ADV,tan,öyle
909,so::ADV,tan,böyle
910,noch::ADV,aún,hâlâ
911,noch::ADV,aún,henüz
912,noch::ADV,todavía,hâlâ
913,noch::ADV,todavía,henüz
914,nur::ADV,solamente,ancak
915,nur::ADV,solamente,yalnız
916,schon::ADV,ya,çoktan
917,wieder::ADV,de nuevo,tekrar
918,wieder::ADV,de nuevo,yeniden
919,vergebens::ADV,en vano,boşuna
920,vor::PRP,antes de,önünde
921,vor::PRP,delante de,önünde
922,hinter::PRP,tras,arkasında
923,hinter::PRP,detrás de,arkasında
924,unter::PRP,bajo,altında
925,unter::PRP,debajo de,altında
926,durch::PRP,por,sayesinde
927,durch::PRP,por,ortasından
928,durch::PRP,a través de,sayesinde
929,durch::PRP,a través de,ortasından
930,neben::PRP,al lado de,yanında
931,zwischen::PRP,entre,arasında
932,wegen::PRP,por,dolayı
933,wegen::PRP,a causa de,dolayı
934,dies::PRN,esto,bu
935,das::PRN,eso,o
936,das::PRN,eso,şu
937,das::PRN,esto,o
938,das::PRN,esto,şu
939,alles::PRN,todo,hepsi
940,alles::PRN,todo,her şey
941,ich::PRN,yo,ben
942,du::PRN,tú,sen
943,er::PRN,él,o
944,wir::PRN,nosotros,biz
945,ihr::PRN,vosotros,siz
946,sie::PRN,ellos,onlar
947,was::FPRN,qué,ne
948,wer::FPRN,quién,kim
949,wo::FADV,dónde,nerede
950,wohin::FADV,adónde,nereye
951,wohin::FADV,hacia dónde,nereye
952,wie::FADV,cómo,nasıl
953,warum::FADV,por qué,neden
954,wieviel::FNUM,cuánto,kaç
955,wieviel::FNUM,cuánto,ne kadar
956,eins::NUM,uno,bir
957,zwei::NUM,dos,iki
958,drei::NUM,tres,üç
959,vier::NUM,cuatro,dört
960,fünf::NUM,cinco,beş
961,sechs::NUM,seis,altı
962,sieben::NUM,siete,yedi
963,acht::NUM,ocho,sekiz
964,neun::NUM,nueve,dokuz
965,zehn::NUM,diez,on
966,elf::NUM,once,on bir
967,zwölf::NUM,doce,on iki
968,zwanzig::NUM,veinte,yirmi
969,dreißig::NUM,treinta,otuz
970,vierzig::NUM,cuarenta,kırk
971,fünfzig::NUM,cincuenta,elli
972,sechzig::NUM,sesenta,altmış
973,siebzig::NUM,setenta,yetmiş
974,achtzig::NUM,ochenta,seksen
975,neunzig::NUM,noventa,doksan
976,hundert::NUM,cien,yüz
977,hundert::NUM,ciento,yüz
978,tausend::NUM,mil,bin
979,und::CNJ,y,ve
980,und::CNJ,y,ile
981,oder::CNJ,o,ya
982,oder::CNJ,o,yahut
983,stehen::V,estar de pie,durmak
984,sitzen::V,estar sentado,oturmak
985,liegen::V,yacer,yatmak
986,liegen::V,estar acostado,yatmak
987,hängen::V,pender,asılı olmak
988,werden::V,hacerse,olmak
989,werden::V,hacerse,olunmak
990,passieren::V,suceder,olmak
991,beginnen::V,iniciarse,başlamak
992,beginnen::V,principiar,başlamak
993,enden::V,acabar,bitmek
994,enden::V,acabar,sona ermek
995,enden::V,terminar,bitmek
996,enden::V,terminar,sona ermek
997,wechseln::V,variar,değişmek
998,wechseln::V,alternar,değişmek
999,aufgehen[Sonne]::V,salir,doğmak
1000,untergehen[Sonne]::V,ponerse,batmak
1001,untergehen[Sonne]::V,descender,batmak
1002,scheinen[Sonne]::V,brillar,parlamak
1003,donnern::V,tronar,gök gürlemek
1004,wehen::V,soplar,esmek
1005,strömen::V,afluir,akmak
1006,fließen::V,fluir,akmak
1007,fließen::V,correr,akmak
1008,sich drehen::V,girar,dönmek
1009,schwanken::V,vacilar,sallanmak
1010,schwingen::V,oscilar,titremek
1011,fallen::V,caer,düşmek
1012,brennen::V,arder,yanmak
1013,brennen::V,quemar,yanmak
1014,rauchen::V,humear,tütmek
1015,rauchen::V,echar humo,tütmek
1016,regnen::V,llover,yağmak
1017,gefrieren::V,helarse,donmak
1018,tauen::V,deshelarse,erimek
1019,schmelzen::V,fundirse,erimek
1020,schmelzen::V,derretirse,erimek
1021,trocknen::V,secarse,kurumak
1022,sieden::V,hervir,kaynamak
1023,faulen::V,pudrirse,çürümek
1024,verfaulen::V,pudrirse,çürümek
1025,reißen::V,romperse,yırtılmak
1026,versinken::V,hundirse,batmak
1027,vergehen::V,pasar,geçmek
1028,erscheinen::V,aparecer,görünmek
1029,verschwinden::V,desaparecer,kaybolmak
1030,sinken::V,bajar,inmek
1031,abnehmen::V,decrecer,azalmak
1032,abnehmen::V,disminuir,azalmak
1033,zunehmen::V,crecer,artmak
1034,zunehmen::V,crecer,çoğalmak
1035,zunehmen::V,aumentar,artmak
1036,zunehmen::V,aumentar,çoğalmak
1037,steigen::V,subir,artmak
1038,steigen::V,subir,yükselmek
1039,steigen::V,ascender,artmak
1040,steigen::V,ascender,yükselmek
1041,wachsen::V,crecer,büyümek
1042,wachsen::V,crecer,gelişmek
1043,glänzen::V,brillar,parlamak
1044,glänzen::V,resplandecer,parlamak
1045,funkeln::V,chispear,parıldamak
1046,lärmen::V,hacer ruido,gürültü yapmak
1047,läuten::V,sonar,çalmak
1048,läuten::V,repicar,çalmak
1049,klingeln::V,tocar el timbre,zil çalmak
1050,klirren::V,tintinear,şakırdamak
1051,klirren::V,tintinear,zangırdamak
1052,brausen::V,zumbar,köpürmek
1053,brausen::V,zumbar,kükremek
1054,rauschen::V,murmurar,fışırdamak
1055,klingen::V,sonar,tınlamak
1056,bellen::V,ladrar,havlamak
1057,heulen::V,ulular,ulumak
1058,blasen::V,soplar,üflemek
1059,pfeifen::V,silbar,düdük çalmak
1060,schreien::V,gritar,bağırmak
1061,schreien::V,gritar,haykırmak
1062,stöhnen::V,gemir,inlemek
1063,zittern::V,temblar,titremek
1064,leben::V,vivir,yaşamak
1065,leben::V,vivir,hayatta olmak
1066,geboren werden::V,nacer,doğmak
1067,atmen::V,respirar,solunmak
1068,atmen::V,respirar,nefes almak
1069,trinken::V,beber,içmek
1070,essen::V,comer,yemek
1071,schlucken::V,tragar,yutmak
1072,müde werden::V,cansarse,yorulmak
1073,müde werden::V,fatigarse,yorulmak
1074,einschlafen::V,dormirse,uykuya dalmak
1075,schlafen::V,dormir,uyumak
1076,aufwachen::V,despertarse,uyanmak
1077,aufstehen::V,levantarse,kalkmak
1078,aufstehen::V,levantarse,yataktan kalkmak
1079,sich erholen::V,reposar,dinlenmek
1080,sich erholen::V,descansar,dinlenmek
1081,krank werden::V,caer enfermo,hastalanmak
1082,krank sein::V,estar enfermo,hasta olmak
1083,schmerzen::V,doler,ağrımak
1084,husten::V,toser,öksürmek
1085,genesen::V,convalecer,şifa bulmak
1086,genesen::V,restablecerse,şifa bulmak
1087,sterben::V,morir,ölmek
1088,sterben::V,morir,vefat etmek
1089,umkommen::V,perecer,ölmek
1090,sich bewegen::V,moverse,hareket etmek
1091,sich rühren::V,rebullir,kımıldanmak
1092,sich erheben::V,levantarse,kalkmak
1093,sich erheben::V,levantarse,ayağa kalkmak
1094,sich setzen::V,sentarse,oturmak
1095,hinfallen::V,caerse,yere düşmek
1096,laufen::V,andar,yürümek
1097,schreiten::V,proceder,yürümek
1098,schreiten::V,proceder,adım atmak
1099,spazierengehen::V,pasear,gezmek
1100,spazierengehen::V,pasear,dolaşmak
1101,spazierengehen::V,pasearse,gezmek
1102,spazierengehen::V,pasearse,dolaşmak
1103,eilen::V,correr prisa,seğirtmek
1104,sich beeilen::V,darse prisa,acele etmek
1105,sausen::V,correr,hızla gitmek
1106,rennen::V,correr,koşmak
1107,springen::V,saltar,atlamak
1108,springen::V,saltar,sıçramak
1109,klettern::V,trepar,tırmanmak
1110,klettern::V,escalar,tırmanmak
1111,schaukeln::V,bambolearse,sallanmak
1112,kriechen::V,reptar,sürünmek
1113,kriechen::V,arrastrarse,sürünmek
1114,schwimmen::V,nadar,yüzmek
1115,tauchen::V,bucear,dalmak
1116,tauchen::V,sumergirse,dalmak
1117,rudern::V,remar,kürek çekmek
1118,fahren::V,ir,gitmek
1119,fliegen::V,volar,uçmak
1120,gehen::V,ir,gitmek
1121,gehen::V,andar,gitmek
1122,weggehen::V,irse,gitmek
1123,weggehen::V,marcharse,gitmek
1124,abfahren::V,salir,kalkmak
1125,abfahren::V,partir,kalkmak
1126,anhalten::V,parar,durmak
1127,anhalten::V,pararse,durmak
1128,hineingehen::V,entrar,içeri girmek
1129,eintreten::V,entrar,girmek
1130,kommen::V,venir,gelmek
1131,ankommen::V,llegar,varmak
1132,zurückkommen::V,volver,dönmek
1133,zurückkommen::V,regresar,dönmek
1134,bleiben::V,quedarse,kalmak
1135,warten::V,esperar,beklemek
1136,erwarten::V,esperar,beklemek
1137,suchen::V,buscar,aramak
1138,finden::V,hallar,bulmak
1139,finden::V,encontrar,bulmak
1140,versuchen::V,intentar,denemek
1141,vorbereiten::V,preparar,hazırlamak
1142,lieben::V,amar,sevmek
1143,lieben::V,querer,sevmek
1144,mögen::V,querer,beğenmek
1145,lachen::V,reír,gülmek
1146,rühren::V,conmover,dokunmak
1147,rühren::V,conmover,duygulandırmak
1148,weinen::V,llorar,ağlamak
1149,schimpfen::V,regañar,küfretmek
1150,sich ärgern::V,enfadarse,kızmak
1151,sich fürchten::V,tener miedo,korkmak
1152,fürchten::V,temer,korkmak
1153,fürchten::V,tener miedo a,korkmak
1154,fliehen::V,huir,kaçmak
1155,flüchten::V,escaparse,kaçmak
1156,sehen::V,ver,görmek
1157,anschauen::V,mirar,seyretmek
1158,ansehen::V,mirar,bakmak
1159,hören::V,oír,duymak
1160,hören::V,oír,işitmek
1161,zuhören::V,escuchar,dinlemek
1162,probieren::V,probar,denemek
1163,probieren::V,probar,tadına bakmak
1164,probieren::V,degustar,denemek
1165,probieren::V,degustar,tadına bakmak
1166,riechen::V,oler,kokusunu almak
1167,fühlen::V,sentir,duymak
1168,fühlen::V,sentir,hissetmek
1169,scheinen::V,parecer,görünmek
1170,zu sehen sein::V,poder verse,görünmek
1171,vernehmen::V,oír,haber almak
1172,vernehmen::V,percibir,haber almak
1173,frieren::V,tener frío,üşümek
1174,tun::V,hacer,etmek
1175,tun::V,hacer,yapmak
1176,können::V,poder,bilmek
1177,wollen::V,querer,istemek
1178,anfangen::V,iniciar,başlamak
1179,beenden::V,acabar,bitirmek
1180,beenden::V,terminar,bitirmek
1181,aufhören::V,cesar,bitmek
1182,gelingen::V,salir bien,başarmak
1183,geraten::V,salir,düşmek
1184,geraten::V,dar resultado,düşmek
1185,öffnen::V,abrir,açmak
1186,schließen::V,cerrar,kapamak
1187,stellen::V,poner,koymak
1188,stellen::V,colocar,koymak
1189,setzen::V,poner,koymak
1190,setzen::V,poner,oturtmak
1191,setzen::V,colocar,koymak
1192,setzen::V,colocar,oturtmak
1193,legen::V,poner,koymak
1194,legen::V,poner,yatırmak
1195,berühren::V,tocar,dokunmak
1196,verbinden::V,unir,bağlamak
1197,verbinden::V,unir,birleştirmek
1198,verbinden::V,juntar,bağlamak
1199,verbinden::V,juntar,birleştirmek
1200,bedecken::V,tapar,örtmek
1201,bedecken::V,tapar,kaplamak
1202,bedecken::V,cubrir,örtmek
1203,bedecken::V,cubrir,kaplamak
1204,aufhängen::V,colgar,asmak
1205,anzünden::V,encender,yakmak
1206,anzünden::V,encender,ateşlemek
1207,aufheben::V,recoger,kaldırmak
1208,zurücklassen::V,dejar,geride bırakmak
1209,verlieren::V,perder,yitirmek
1210,verlieren::V,perder,kaybetmek
1211,fallen lassen::V,dejar caer,düşürmek
1212,machen::V,hacer,yapmak
1213,herstellen::V,fabricar,yapmak
1214,herstellen::V,fabricar,imal etmek
1215,bauen::V,construir,kurmak
1216,bauen::V,construir,inşa etmek
1217,reparieren::V,reparar,onarmak
1218,reparieren::V,reparar,tamir etmek
1219,verbessern::V,mejorar,düzeltmek
1220,ändern::V,mudar,değiştirmek
1221,ändern::V,modificar,değiştirmek
1222,graben::V,cavar,kazmak
1223,beugen::V,doblar,eğmek
1224,beugen::V,inclinar,eğmek
1225,biegen::V,doblar,bükmek
1226,drehen::V,volver,çevirmek
1227,drehen::V,volver,döndürmek
1228,drehen::V,hacer girar,çevirmek
1229,drehen::V,hacer girar,döndürmek
1230,wenden::V,volver,çevirmek
1231,umdrehen::V,revolver,çevirmek
1232,heben::V,levantar,kaldırmak
1233,hochheben::V,alzar,yukarı kaldırmak
1234,ergreifen::V,coger,tutmak
1235,ergreifen::V,coger,yakalamak
1236,halten::V,tener,tutmak
1237,drücken::V,apretar,sıkmak
1238,schieben::V,empujar,itmek
1239,schieben::V,empujar,sürmek
1240,kratzen::V,rascar,kaşımak
1241,lecken::V,lamer,yalamak
1242,beißen::V,morder,ısırmak
1243,abreißen::V,arrancar,koparmak
1244,abschneiden::V,cortar,keserek ayırmak
1245,binden::V,atar,bağlamak
1246,stecken::V,meter,sokmak
1247,brechen::V,romper,kırmak
1248,brechen::V,quebrar,kırmak
1249,klopfen::V,golpear,çalmak
1250,hauen::V,pegar,vurmak
1251,kleben::V,pegar,yapıştırmak
1252,kleben::V,encolar,yapıştırmak
1253,reiben::V,frotar,ovmak
1254,reiben::V,frotar,sürtmek
1255,streichen::V,untar,sürmek
1256,streichen::V,recubrir,sürmek
1257,schleifen::V,afilar,bilemek
1258,schneiden::V,cortar,kesmek
1259,rütteln::V,agitar,sallamak
1260,schütteln::V,agitar,sarsmak
1261,schütteln::V,agitar,çalkamak
1262,schütteln::V,sacudir,sarsmak
1263,schütteln::V,sacudir,çalkamak
1264,schwenken::V,menear,sallamak
1265,schütten::V,verter,dökmek
1266,schütten::V,verter,akıtmak
1267,füllen::V,llenar,doldurmak
1268,einwickeln::V,envolver,sarmak
1269,tragen::V,llevar,taşımak
1270,schleppen::V,arrastrar,sürüklemek
1271,ziehen::V,tirar,çekmek
1272,aufbewahren::V,conservar,saklamak
1273,werfen::V,echar,atmak
1274,werfen::V,lanzar,atmak
1275,fangen::V,coger,tutmak
1276,fangen::V,coger,yakalamak
1277,packen::V,agarrar,tutmak
1278,packen::V,agarrar,yakalamak
1279,verstecken::V,esconder,saklamak
1280,teilen::V,partir,bölmek
1281,teilen::V,partir,ayırmak
1282,teilen::V,dividir,bölmek
1283,teilen::V,dividir,ayırmak
1284,schicken::V,enviar,yollamak
1285,schicken::V,enviar,göndermek
1286,bringen::V,traer,getirmek
1287,hinzufügen::V,añadir,katmak
1288,hinzufügen::V,añadir,eklemek
1289,bekommen::V,obtener,almak
1290,bekommen::V,obtener,eline geçmek
1291,bekommen::V,conseguir,almak
1292,bekommen::V,conseguir,eline geçmek
1293,erhalten::V,recibir,almak
1294,nehmen::V,tomar,almak
1295,wählen::V,elegir,seçmek
1296,auswählen::V,escoger,seçmek
1297,auswählen::V,escoger,ayırmak
1298,auswählen::V,seleccionar,seçmek
1299,auswählen::V,seleccionar,ayırmak
1300,bewahren::V,guardar,korumak
1301,bewahren::V,preservar,korumak
1302,behindern::V,estorbar,engellemek
1303,behindern::V,obstaculizar,engellemek
1304,verderben::V,estropear,bozmak
1305,beschädigen::V,deteriorar,zedelemek
1306,beschädigen::V,deteriorar,ziyan vermek
1307,zerbrechen::V,romper,kırmak
1308,zerbrechen::V,quebrar,kırmak
1309,zerreißen::V,desgarrar,yırtmak
1310,zerreißen::V,despedazar,yırtmak
1311,zerstören::V,destruir,yıkmak
1312,zerstören::V,destruir,tahrip etmek
1313,zerstören::V,destrozar,yıkmak
1314,zerstören::V,destrozar,tahrip etmek
1315,verbrennen::V,quemar,yakmak
1316,geben::V,dar,vermek
1317,reichen::V,pasar,uzatmak
1318,schenken::V,regalar,hediye etmek
1319,versprechen::V,prometer,vaat etmek
1320,wünschen::V,desear,kutlamak
1321,loben::V,alabar,övmek
1322,küssen::V,besar,öpmek
1323,wiegen::V,mecer,sallamak
1324,zudecken::V,tapar,örtmek
1325,zudecken::V,cubrir,örtmek
1326,wecken::V,despertar,uyandırmak
1327,zeigen::V,mostrar,göstermek
1328,führen::V,guiar,gezdirmek
1329,führen::V,guiar,yol göstermek
1330,führen::V,conducir,gezdirmek
1331,führen::V,conducir,yol göstermek
1332,lehren::V,enseñar,okutmak
1333,lehren::V,enseñar,öğretmek
1334,lehren::V,instruir,okutmak
1335,lehren::V,instruir,öğretmek
1336,unterrichten::V,enseñar,öğretmek
1337,aufziehen::V,criar,yetiştirmek
1338,leiten::V,guiar,yönetmek
1339,leiten::V,guiar,idare etmek
1340,leiten::V,dirigir,yönetmek
1341,leiten::V,dirigir,idare etmek
1342,antreiben::V,impeler,teşvik etmek
1343,antreiben::V,impulsar,teşvik etmek
1344,lassen::V,hacer,-tırmak
1345,einladen::V,invitar,davet etmek
1346,vereinigen::V,unir,birleştirmek
1347,besuchen::V,visitar,uğramak
1348,besuchen::V,visitar,ziyaret etmek
1349,besuchen::V,visitar,görmeye gitmek
1350,besuchen::V,ir a ver,uğramak
1351,besuchen::V,ir a ver,ziyaret etmek
1352,besuchen::V,ir a ver,görmeye gitmek
1353,treffen::V,encontrar,rastlamak
1354,treffen::V,encontrar,isabet etmek
1355,sich versammeln::V,reunirse,toplanmak
1356,sich versammeln::V,congregarse,toplanmak
1357,spielen::V,jugar,oynamak
1358,singen::V,cantar,söylemek
1359,singen::V,cantar,şarkı söylemek
1360,tanzen::V,bailar,oynamak
1361,tanzen::V,bailar,dans etmek
1362,sich trennen::V,separarse,ayrılmak
1363,verlassen::V,dejar,bırakmak
1364,verlassen::V,dejar,terk etmek
1365,verlassen::V,abandonar,bırakmak
1366,verlassen::V,abandonar,terk etmek
1367,retten::V,salvar,kurtarmak
1368,bewachen::V,vigilar,gözetmek
1369,schützen::V,proteger,korumak
1370,verteidigen::V,defender,savunmak
1371,sich schlagen::V,batirse,dövüşmek
1372,schießen::V,tirar,ateş etmek
1373,schießen::V,disparar,ateş etmek
1374,siegen::V,vencer,yenmek
1375,ärgern::V,enojar,kızdırmak
1376,ärgern::V,enfadar,kızdırmak
1377,schlagen::V,pegar,dövmek
1378,schlagen::V,golpear,dövmek
1379,treten::V,dar una patada a,tepmek
1380,stechen::V,pinchar,sokmak
1381,stechen::V,pinchar,batırmak
1382,stoßen::V,empujar,itmek
1383,stehlen::V,robar,çalmak
1384,stehlen::V,hurtar,çalmak
1385,stören::V,molestar,bozmak
1386,stören::V,molestar,etkilemek
1387,belästigen::V,molestar,rahatsız etmek
1388,belästigen::V,importunar,rahatsız etmek
1389,verbergen::V,ocultar,saklamak
1390,verbergen::V,esconder,saklamak
1391,täuschen::V,engañar,aldatmak
1392,betrügen::V,engañar,aldatmak
1393,betrügen::V,engañar,dolandırmak
1394,töten::V,matar,öldürmek
1395,wohnen::V,vivir,oturmak
1396,wohnen::V,habitar,oturmak
1397,arbeiten::V,trabajar,çalışmak
1398,sammeln::V,recoger,toplamak
1399,sammeln::V,coleccionar,toplamak
1400,pflücken::V,coger,koparmak
1401,jagen::V,cazar,avlanmak
1402,fischen::V,pescar,balık tutmak
1403,fassen::V,atrapar,tutmak
1404,fassen::V,atrapar,yakalamak
1405,fassen::V,capturar,tutmak
1406,fassen::V,capturar,yakalamak
1407,hüten::V,guardar,otlatmak
1408,treiben::V,aballar,gütmek
1409,anbinden::V,atar,bağlamak
1410,füttern::V,echar de comer,beslemek
1411,melken::V,ordeñar,sağmak
1412,hacken::V,picar,yarmak
1413,hacken::V,cortar,yarmak
1414,gießen::V,regar,sulamak
1415,reifen::V,madurar,olgunlaşmak
1416,zubereiten::V,preparar,hazırlamak
1417,kochen::V,cocer,pişirmek
1418,kochen::V,cocer,kaynatmak
1419,kochen::V,guisar,pişirmek
1420,kochen::V,guisar,kaynatmak
1421,backen::V,hornear,pişirmek
1422,backen::V,hornear,fırında pişirmek
1423,backen::V,cocer al horno,pişirmek
1424,backen::V,cocer al horno,fırında pişirmek
1425,braten::V,asar,kızartmak
1426,braten::V,freír,kızartmak
1427,umrühren::V,remover,karıştırmak
1428,stricken::V,hacer punto,örmek
1429,stricken::V,hacer calceta,örmek
1430,nähen::V,coser,dikmek
1431,färben::V,teñir,boyamak
1432,färben::V,colorear,boyamak
1433,reinigen::V,limpiar,temizlemek
1434,waschen::V,lavar,yıkamak
1435,abwischen::V,fregar,silmek
1436,abwischen::V,limpiar,silmek
1437,spülen::V,aclarar,çalkamak
1438,spülen::V,enjuagar,çalkamak
1439,fegen::V,barrer,süpürmek
1440,fegen::V,pasar la escoba,süpürmek
1441,kehren::V,barrer,süpürmek
1442,baden::V,bañarse,yıkanmak
1443,baden::V,bañarse,banyo yapmak
1444,sich waschen::V,lavarse,yıkanmak
1445,ausziehen::V,quitar,çıkarmak
1446,ausziehen::V,quitarse,çıkarmak
1447,anziehen::V,ponerse,giymek
1448,sich anziehen::V,vestirse,giyinmek
1449,kämmen::V,peinar,taramak
1450,schmücken::V,adornar,süslemek
1451,sagen::V,decir,demek
1452,sagen::V,decir,söylemek
1453,sprechen::V,hablar,konuşmak
1454,reden::V,hablar,konuşmak
1455,reden::V,conversar,konuşmak
1456,sich unterhalten::V,charlar,sohbet etmek
1457,sich unterhalten::V,conversar,sohbet etmek
1458,fragen::V,preguntar,sormak
1459,bitten::V,rogar,dilemek
1460,bitten::V,rogar,rica etmek
1461,erzählen::V,contar,bahsetmek
1462,erzählen::V,contar,hikâye etmek
1463,mitteilen::V,comunicar,bildirmek
1464,mitteilen::V,participar,bildirmek
1465,nennen::V,llamar,adlandırmak
1466,nennen::V,nombrar,adlandırmak
1467,rufen::V,llamar,çağırmak
1468,prahlen::V,jactarse,övünmek
1469,übersetzen::V,traducir,çevirmek
1470,übersetzen::V,traducir,tercüme etmek
1471,denken::V,pensar,düşünmek
1472,glauben::V,creer,inanmak
1473,glauben::V,creer,zannetmek
1474,bemerken::V,notar,farkına varmak
1475,erkennen::V,reconocer,tanımak
1476,begreifen::V,concebir,anlamak
1477,begreifen::V,concebir,kavramak
1478,verstehen::V,entender,duymak
1479,verstehen::V,entender,anlamak
1480,verstehen::V,comprender,duymak
1481,verstehen::V,comprender,anlamak
1482,lernen::V,aprender,öğrenmek
1483,wissen::V,saber,bilmek
1484,sich erinnern an::V,recordar,hatırlamak
1485,sich erinnern an::V,acordarse de,hatırlamak
1486,vergessen::V,olvidar,unutmak
1487,messen::V,medir,ölçmek
1488,zählen::V,contar,saymak
1489,rechnen::V,contar,hesap etmek
1490,rechnen::V,calcular,hesap etmek
1491,lesen::V,leer,okumak
1492,malen::V,pintar,resmini yapmak
1493,zeichnen::V,dibujar,çizmek
1494,schreiben::V,escribir,yazmak
1495,besitzen::V,poseer,haiz olmak
1496,besitzen::V,poseer,sahip olmak
1497,kaufen::V,comprar,almak
1498,verkaufen::V,vender,satmak
1499,bezahlen::V,pagar,ödemek
1500,zahlen::V,pagar,ödemek
1501,beherrschen::V,dominar,hâkim olmak
1502,ertragen::V,soportar,dayanmak
1503,ertragen::V,soportar,katlanmak
