,Concept_ID,ko,ps
808,zwölf::NUM,열둘,دولس
809,zwanzig::NUM,스물,شل
810,dreißig::NUM,서름,دېرش
811,vierzig::NUM,마흔,څلوېښت
812,fünfzig::NUM,숸,پنځوس
813,sechzig::NUM,에순,شپېته
814,siebzig::NUM,일흔,اویا
815,achtzig::NUM,여든,اتیا
816,neunzig::NUM,아흔,نوي
817,hundert::NUM,백,سل
818,tausend::NUM,천,زر
819,und::CNJ,와,او
820,oder::CNJ,아니면,ېا
821,stehen::V,서다,درېدل
822,sitzen::V,앉다,کښېنستل
823,liegen::V,눕다,ملاستل
824,hängen::V,달다,ځړېدل
825,werden::V,되다,کېدل
826,passieren::V,지장옶다,پېښېدل
827,beginnen::V,시작되다,شروع کېدل
828,enden::V,큳내다,خلاصدل
829,enden::V,큳내다,تمامېدل
830,wechseln::V,병경하다,تغییر موندل
831,aufgehen[Sonne]::V,뜨다,ختل
832,untergehen[Sonne]::V,지다,لوېدل
833,untergehen[Sonne]::V,지다,پرېوتل
834,scheinen[Sonne]::V,빛나다,رڼا کول
835,donnern::V,천둥치다,تنېدل
836,donnern::V,천둥치다,غړمبېدل
837,wehen::V,풀다,چلېدل
838,strömen::V,흐르다,بهېدل
839,fließen::V,흐르다,بهېدل
840,fließen::V,흐르다,تویېدل
841,sich drehen::V,돌다,ګرځېدل
842,sich drehen::V,돌다,چورلېدل
843,schwanken::V,동요하다,زنګېدل
844,schwingen::V,흔들다,زنګېدل
845,fallen::V,떨어지다,ولېدل
846,brennen::V,타다,سوځېدل
847,rauchen::V,김이나다,لوګی کول
848,regnen::V,비가오다,باران اورېدل
849,gefrieren::V,얼다,کنګل نيول
850,tauen::V,녹다,وېلې کېدل
851,schmelzen::V,녹다,وېلې کېدل
852,trocknen::V,홈치다,وچېدل
853,sieden::V,끓다,اېشېدل
854,faulen::V,부패하다,خرابېدل
855,verfaulen::V,썩다,ورستېدل
856,reißen::V,지바찢다,شلېدل
857,versinken::V,가라앉다,ډوېېدل
858,vergehen::V,지나가다,تېرېدل
859,erscheinen::V,나타나다,ښکارېدل
860,verschwinden::V,사라지다,ورکېدل
861,sinken::V,가라앉다,ښکته کېدل
862,abnehmen::V,떼어내다,کمېدل
863,zunehmen::V,증가하다,زیاتېدل
864,steigen::V,상승하다,جګېدل
865,steigen::V,상승하다,پورته کېدل
866,wachsen::V,생기하다,وده کول
867,glänzen::V,뛰오나다,ځلېدل
868,funkeln::V,불티가잍어나다,پړکېدل
869,lärmen::V,떠들다,غال و غول کول
870,läuten::V,울시다,زنګ وهل
871,klingeln::V,초닌총을울리다,زنګ وهل
872,klirren::V,탁탁울리다,کړنګېدل
873,brausen::V,쏴쏴소리내다,تلاطم کول
874,rauschen::V,솨솨,شڼهار کول
875,klingen::V,반향하다,آواز کول
876,bellen::V,짖다,غپېدل
877,heulen::V,포효하다,انګلل
878,blasen::V,불다,پو کول
879,pfeifen::V,피리를불다,شپېلک وهل
880,schreien::V,절규하다,ناره کول
881,stöhnen::V,신음하다,زګېروی کول
882,zittern::V,저뉼하다,لړزېدل
883,leben::V,살다,ژوند کول
884,geboren werden::V,태어난,زېږېدل
885,atmen::V,숨쉬다,ساه کښل
886,atmen::V,숨쉬다,تنفس کول
887,trinken::V,마시다,څښل
888,essen::V,먹다,خوړل
889,schlucken::V,들이켜다,غړپول
890,einschlafen::V,잠들다,ویده کېدل
891,schlafen::V,자다,خوب کول
892,aufwachen::V,눈트다,ویښېدل
893,aufstehen::V,서다,پاڅېدل
894,sich erholen::V,회복하다,استراحت کول
895,schmerzen::V,아프다,خوږېدل
896,schmerzen::V,아프다,درد کول
897,husten::V,잔기침하다,ټوخېدل
898,genesen::V,낫다,رغېدل
899,sterben::V,죽다,مړل
900,umkommen::V,못쓰게되다,تلفېدل
901,sich bewegen::V,움직이다,چلېدل
902,sich bewegen::V,움직이다,حرکت کول
903,sich rühren::V,움직이다,ښورېدل
904,sich erheben::V,이러서다,درېدل
905,sich setzen::V,앉히다,کښېنستل
906,hinfallen::V,넘어지다,لوېدل
907,laufen::V,걷다,منډې وهل
908,schreiten::V,보행하다,قدم ایښودل
909,spazierengehen::V,산보하다,چکر وهل
910,eilen::V,서둘다,بېړه کول
911,sich beeilen::V,서둘게하다,عجله کول
912,sausen::V,서들러 떠나다,ځغستل
913,rennen::V,달리다,زغلېدل
914,springen::V,도약하다,ټوپ وهل
915,klettern::V,갑겨오르다,ختل
916,schaukeln::V,흔들리게하다,زنګېدل
917,kriechen::V,기다,خاپوړی وهل
918,schwimmen::V,헤엄치다,لامبو وهل
919,tauchen::V,잠기다,غوټه وهل
920,rudern::V,물을헤치다,پارو وهل
921,fahren::V,가다,تلل
922,fahren::V,나르다,تلل
923,fliegen::V,날다,الوتل
924,gehen::V,가다,تلل
925,weggehen::V,팔리다,بهر وتل
926,abfahren::V,출발하다,تلل
927,anhalten::V,멈추다,ودرېدل
928,hineingehen::V,(그리로)가다,داخلېدل
929,eintreten::V,들러가다,ننوتل
930,kommen::V,오다,راتلل
931,ankommen::V,고챀하다,رسېدل
932,zurückkommen::V,보기,بېرته راتلل
933,bleiben::V,체류,پاتې کېدل
934,warten::V,기다리다,انتظار وېستل
935,erwarten::V,기대하다,انتظار کول
936,suchen::V,찾다,لټول
937,suchen::V,구하다,لټول
938,finden::V,찾아내다,میندل
939,finden::V,찾아내다,پیدا کول
940,versuchen::V,시험하다,هڅه کول
941,vorbereiten::V,재비하다,چمتوکول
942,lieben::V,사랑하다,مینه لرل
943,mögen::V,줗아하다,خوښول
944,mögen::V,줗아하다,علاقه لرل
945,lachen::V,웃다,خندېدل
946,rühren::V,건드리다,اغېزه کول
947,weinen::V,울다,ژړل
948,schimpfen::V,꾸짖다,ښکنځا کول
949,sich ärgern::V,화를내게 하다,قهر راتلل
950,sich fürchten::V,두려원하다,ډارېدل
951,fürchten::V,두려원하다,ډارېدل
952,fliehen::V,도망치다,تښتېدل
953,flüchten::V,도주하다,تښتېدل
954,sehen::V,보다,لیدل
955,anschauen::V,바라보다,کتل
956,ansehen::V,바라보다,ننداره کول
957,hören::V,듣다,اورېدل
958,zuhören::V,듣다,غوږ نیول
959,probieren::V,시식하다,څکه کول
960,probieren::V,시식하다,چاشنی کول
961,riechen::V,내새를맡다,بويول
962,fühlen::V,느끼다,حسول
963,scheinen::V,...것같다,ښکارېدل
964,zu sehen sein::V,보이는,ښکارېدل
965,vernehmen::V,듣다,خبرېدل
966,vernehmen::V,들어서일다,خبرېدل
967,frieren::V,춥다,ساړه کېتل
968,tun::V,하다,کول
969,können::V,할주릴다,کولای شول
970,können::V,할주릴다,د لاسه کېدل
971,wollen::V,바라다,غوښتل
972,anfangen::V,시작하다,شروع کول
973,beenden::V,다하다,ختمول
974,beenden::V,다하다,پای ته رسول
975,aufhören::V,그만두다,بس کول
976,gelingen::V,성국하다,موفق کېدل
977,gelingen::V,성국하다,بریالی کېدل
978,geraten::V,잘되어가다,کېدل
979,öffnen::V,열다,خلاصول
980,öffnen::V,열다,پرانیستل
981,schließen::V,추측하다,تړل
982,stellen::V,세우다,ایښودل
983,setzen::V,놓다,کښېنول
984,legen::V,눕히다,ایښودل
985,berühren::V,대다,لاس وهل
986,verbinden::V,옝열하다,تړل
987,bedecken::V,덮다,پوښول
988,aufhängen::V,매달다,ځوړندول
989,anzünden::V,점화하다,بلول
990,aufheben::V,위로올리다,پورته کول
991,zurücklassen::V,튀에남기다,پرېښودل
992,verlieren::V,잃다,ورکول
993,fallen lassen::V,떨어뜨리다,له لاسه لوېدل
994,machen::V,하다,کول
995,herstellen::V,제조하다,جوړول
996,herstellen::V,제조하다,توليدول
997,bauen::V,짓다,جوړول
998,reparieren::V,수셩자다,ترمیمول
999,verbessern::V,정정하다,اصلاح کول
1000,ändern::V,바꾸다,تغیر ورکول
1001,graben::V,파다,کيندل
1002,beugen::V,구부리다,ټیټول
1003,biegen::V,굽히다,کږول
1004,drehen::V,회전,ګرځول
1005,wenden::V,회전시키다,اړول
1006,umdrehen::V,회전시키다,اړول
1007,heben::V,일으아키다,جګول
1008,heben::V,일으아키다,پورته کول
1009,hochheben::V,틀어올리다,جګول
1010,ergreifen::V,잡다,نیول
1011,halten::V,잡다,نیول
1012,drücken::V,누르다,کښېکښل
1013,schieben::V,밀다,پوری وهل
1014,kratzen::V,긁다,ګرول
1015,lecken::V,핥다,څټل
1016,beißen::V,물다,چیچل
1017,abschneiden::V,귾어내다,پرېکول
1018,binden::V,매다,تړل
1019,stecken::V,찌르다,ټومبل
1020,brechen::V,금,ماتول
1021,klopfen::V,치다,ټکول
1022,hauen::V,때리다,ټکول
1023,kleben::V,들러붙다,نښلول
1024,kleben::V,들러붙다,سرېښول
1025,reiben::V,문지르다,مږل
1026,streichen::V,쓰다듬다,مښل
1027,schleifen::V,갈다,تېره کول
1028,schneiden::V,베다,غوڅول
1029,schneiden::V,베다,پرېکول
1030,rütteln::V,흔들다,خوڅول
1031,schütteln::V,흔들다,ښورول
1032,schwenken::V,흔들다,خوڅول
1033,schütten::V,따르다,اچول
1034,schütten::V,따르다,تویول
1035,füllen::V,담다,ډکول
1036,einwickeln::V,싸다,پېچل
1037,einwickeln::V,싸다,نغښتل
1038,tragen::V,지우다,وړل
1039,schleppen::V,끌다,وړل
1040,ziehen::V,당기다,کښل
1041,aufbewahren::V,간직하다,ساتل
1042,werfen::V,던지다,اچول
1043,werfen::V,던지다,غورځول
1044,fangen::V,밥다,نیول
1045,fangen::V,밥다,ګیرول
1046,packen::V,쥐다,نیول
1047,verstecken::V,숨기다,پټول
1048,teilen::V,나누다,وېشل
1049,teilen::V,나누다,تقسیمول
1050,schicken::V,보내다,لېږل
1051,schicken::V,보내다,استول
1052,bringen::V,가겨,راوړل
1053,hinzufügen::V,부가하다,زیاتول
1054,bekommen::V,얻다,حاصلول
1055,erhalten::V,지니다,اخیستل
1056,nehmen::V,잡다,نیول
1057,nehmen::V,잡다,اخيستل
1058,wählen::V,선거하다,خوښول
1059,auswählen::V,선출하다,چنده کول
1060,bewahren::V,저장보종,ساتل
1061,behindern::V,훼방하다,مانع کېدل
1062,behindern::V,훼방하다,ممانعت کول
1063,verderben::V,못쓰게 되다,خرابېدل
1064,beschädigen::V,상하게하다,ورانول
1065,zerbrechen::V,깨뜨리다,ماتول
1066,zerreißen::V,잡아쫓다,څیرې کول
1067,zerstören::V,파괴하다,ړنګول
1068,zerstören::V,파괴하다,ورانول
1069,verbrennen::V,소실하다,سوځول
1070,geben::V,주다,ورکول
1071,reichen::V,내일다,ورکول
1072,schenken::V,주다,بښل
1073,versprechen::V,약속하다,لوز کول
1074,wünschen::V,바라다,غوښتل
1075,loben::V,칭찬하다,ستایل
1076,loben::V,칭찬하다,تمجید کول
1077,küssen::V,키스하다,ښکلول
1078,wiegen::V,어르다,زنګول
1079,zudecken::V,뚜꺼을하다,پوښول
1080,wecken::V,깨우다,ويښول
1081,zeigen::V,보이다,ښودل
1082,führen::V,가게하다,بیول
1083,lehren::V,가르치다,درس ورکول
1084,lehren::V,가르치다,تعلیم ورکول
1085,unterrichten::V,가르지다,درس ورکول
1086,aufziehen::V,사육하다,روزل
1087,leiten::V,이끌다,رهبری کول
1088,leiten::V,이끌다,لارښوونه کول
1089,antreiben::V,몰다,چټک کول
1090,lassen::V,내버려두다,اړکول
1091,einladen::V,초청하다,بلل
1092,vereinigen::V,하나로하다,متحد کول
1093,vereinigen::V,하나로하다,یوځای کول
1094,besuchen::V,방문하다,کتنه کول
1095,treffen::V,만나다,ليدل
1096,treffen::V,만나다,تلقی کول
1097,sich versammeln::V,조립하다,راغونډېدل
1098,spielen::V,눌다,لوبه کول
1099,singen::V,노래하다,سندرې وېل
1100,tanzen::V,춤추하다,ګډېدل
1101,sich trennen::V,가르다,بېلېدل
1102,verlassen::V,버림받은,ترک کول
1103,retten::V,구조하다,نجات ورکول
1104,bewachen::V,치키다,ساتل
1105,bewachen::V,치키다,حفاظت کول
1106,schützen::V,보호하다,ژغورل
1107,verteidigen::V,막다,دفاع کول
1108,sich schlagen::V,치다,جنګېدل
1109,schießen::V,쏘다,ویشتل
1110,siegen::V,이기다,غالبېدل
1111,ärgern::V,성을내게하다,خپه کول
1112,schlagen::V,치다,وهل
1113,treten::V,디디다,په لغته وهل
1114,stechen::V,찌르다,ټومبل
1115,stoßen::V,찌르다,ټېل وهل
1116,stoßen::V,찌르다,پوری وهل
1117,stehlen::V,훔치다,تښتول
1118,stehlen::V,훔치다,غلا کول
1119,stören::V,움직이다,ماتول
1120,belästigen::V,괴롭히다,ځورول
1121,belästigen::V,괴롭히다,تکلیف ورکول
1122,verbergen::V,숨기다,پټول
1123,täuschen::V,속이다,تېرایستل
1124,täuschen::V,속이다,خطا ایستل
1125,betrügen::V,속이다,غولول
1126,töten::V,죽이다,وژل
1127,töten::V,죽이다,مړ کول
1128,wohnen::V,실다,اوسېدل
1129,arbeiten::V,일하다,کار کول
1130,sammeln::V,모으다,راټولول
1131,sammeln::V,모으다,راغونډول
1132,pflücken::V,꿔다,شکول
1133,jagen::V,사냥하다,ښکار کول
1134,fischen::V,고기를잡다,کب نيول
1135,fassen::V,움켜쥐다,نیول
1136,fassen::V,움켜쥐다,ګیرول
1137,hüten::V,망보다,پوول
1138,treiben::V,몰아세우다,بیول
1139,anbinden::V,묶다,تړل
1140,füttern::V,사료를주다,خوراک ورکول
1141,melken::V,젖을짜다,لوشل
1142,hacken::V,자르다,پی کول
1143,gießen::V,물을대다,اوبه کول
1144,reifen::V,성숙하다,رسېدل
1145,zubereiten::V,조제하다,تیارول
1146,kochen::V,요리하다,پخول
1147,backen::V,쿱다,پخول
1148,braten::V,굽다,وريتول
1149,umrühren::V,교반하다,لړل
1150,stricken::V,뜨개질하다,اوبدل
1151,nähen::V,꿰매다,ګنډل
1152,färben::V,채색하다,رنګول
1153,reinigen::V,청소하다,صافول
1154,waschen::V,씻다,مینځل
1155,abwischen::V,닦다,وچول
1156,spülen::V,씻다,کنګالول
1157,fegen::V,소체하다,جارو کول
1158,kehren::V,청소하다,جارو کول
1159,baden::V,감다,لمبېدل
1160,sich waschen::V,모믈 씻다,ځان مينځل
1161,ausziehen::V,벗다,کښل
1162,ausziehen::V,벗다,ایستل
1163,anziehen::V,끌어움직이다,اغوستل
1164,kämmen::V,빗다,ګمنځول
1165,schmücken::V,치레하다,ښکلی کول
1166,sagen::V,말하다,وېل
1167,sprechen::V,말하다,وېل
1168,sprechen::V,말하다,غږېدل
1169,reden::V,이야기하다,ګړېدل
1170,reden::V,이야기하다,خبرې کول
1171,fragen::V,질문하다,پوښتنه کول
1172,bitten::V,원하다,غوښتل
1173,erzählen::V,이야기하다,کيسه کول
1174,erzählen::V,이야기하다,حکايت کول
1175,mitteilen::V,이야기하다,خبرول
1176,mitteilen::V,이야기하다,خبر ورکول
1177,nennen::V,부르다,نوم ايښودل
1178,rufen::V,불러내다,بلل
1179,prahlen::V,자랑하다,لاپې وهل
1180,übersetzen::V,번역하다,ژباړل
1181,übersetzen::V,번역하다,ترجمه کول
1182,denken::V,생각하다,فکر کول
1183,glauben::V,믿다,باور کول
1184,bemerken::V,인자하다,لیدل
1185,erkennen::V,인식하다,پېژندل
1186,begreifen::V,파악하다,رسېدل
1187,begreifen::V,파악하다,پوهېدل
1188,verstehen::V,이해하다,پوهېدل
1189,lernen::V,배우다,زده کول
1190,lernen::V,배우다,درس لوستل
1191,wissen::V,알다,پوهېدل
1192,sich erinnern an::V,상기하다,یادول
1193,sich erinnern an::V,상기하다,په یاد راوړل
1194,vergessen::V,잊다,هېرول
1195,messen::V,측정하다,اندازه کول
1196,zählen::V,세다,شمارل
1197,rechnen::V,게산하다,حسابول
1198,lesen::V,읽다,لوستل
1199,malen::V,그리다,رسمول
1200,zeichnen::V,소묘하다,رسمول
1201,schreiben::V,쓰다,لیکل
1202,besitzen::V,소유하다,لرل
1203,kaufen::V,사다,رانیول
1204,verkaufen::V,팔다,خرڅول
1205,bezahlen::V,지불하다,تأدیه کول
1206,zahlen::V,치르다,کسات اخيستل
1207,beherrschen::V,지배하다,تسلط لرل
1208,ertragen::V,참다,زغمل
1209,Raureif::N,,سپینه پرخه
1210,Grube::N,,کنده
1211,Lust::N,,شوق
1212,Lust::N,,مینه
1213,Nachricht::N,,خبر
1214,klug::A,,عاقل
1215,klug::A,,هوښیار
1216,von hier::ADV,,د دې ځای نه
1217,müde werden::V,,ستړی کېدل
1218,krank werden::V,,رنځورېدل
1219,krank sein::V,,ناجوړېدل
1220,abreißen::V,,شکول
1221,sich anziehen::V,,کالی اغوستل
1222,sich unterhalten::V,,خبری کول
