,Concept_ID,hi,pl
757,Geschäft::N,सौदा,sprawa
758,Geschäft::N,सौदा,interes
759,Geschäft::N,व्यापार,sprawa
760,Geschäft::N,व्यापार,interes
761,Laden::N,दुकान,sklep
762,Preis::N,दाम,cena
763,Preis::N,मूल्य,cena
764,Ware::N,माल,towar
765,Ware::N,पण्य,towar
766,Nutzen::N,लाभ,pożytek
767,Nutzen::N,फ़ायदा,pożytek
768,Reichtum::N,धन,bogactwo
769,Reichtum::N,दौलत,bogactwo
770,Welt::N,विश्व,świat
771,Welt::N,दुनिया,świat
772,Land::N,देश,kraj
773,Land::N,मुल्क,kraj
774,Staat::N,राज्य,państwo
775,Staat::N,राष्ट्र,państwo
776,König::N,राजा,król
777,König::N,बादशाह,król
778,Macht::N,शासन,władza
779,Macht::N,सत्ता,władza
780,Grenze::N,सरहद,granica
781,Krieg::N,जंग,wojna
782,Krieg::N,युद्ध,wojna
783,Feind::N,शत्रु,wróg
784,Feind::N,दुश्मन,wróg
785,Gewalt::N,हिंसा,władza
786,Kampf::N,लड़ाई,bój
787,Kampf::N,लड़ाई,walka
788,Kampf::N,संघर्ष,bój
789,Kampf::N,संघर्ष,walka
790,Bogen[Waffe]::N,कमान,łuk
791,Pfeil::N,बान,strzała
792,Gewehr::N,बंदूक़,karabin
793,Fehler::N,भूल,błąd
794,Fehler::N,ग़लती,błąd
795,Lüge::N,झूठ,kłamstwo
796,Lüge::N,असत्य,kłamstwo
797,Schaden::N,हानि,szkoda
798,Schaden::N,नुक़सान,szkoda
799,Unglück::N,मुसीबत,nieszczęście
800,Unglück::N,विपात्ति,nieszczęście
801,Schuld::N,दोष,wina
802,Schuld::N,क़सूर,wina
803,Alter::N,आयु,wiek
804,Alter::N,उम्र,wiek
805,Schluss::N,अंत,koniec
806,Schluss::N,अंत,zakończenie
807,Schluss::N,समाप्ति,koniec
808,Schluss::N,समाप्ति,zakończenie
809,Zeit::N,काल,czas
810,Zeit::N,वक़्त,czas
811,Tag::N,दिन,dzień
812,Tag::N,रोज़,dzień
813,Morgen::N,सुबह,ranek
814,Morgen::N,सुबह,poranek
815,Mittag::N,दोपहर,południe
816,Mittag::N,मध्याह्न,południe
817,Abend::N,शाम,wieczór
818,Abend::N,संध्या,wieczór
819,Nacht::N,रात,noc
820,Nacht::N,रात्रि,noc
821,Woche::N,हफ़्ता,tydzień
822,Monat::N,मास,miesiąc
823,Monat::N,महीना,miesiąc
824,Jahr::N,बरस,rok
825,Jahr::N,वर्ष,rok
826,Frühling::N,वसंत,wiosna
827,Sommer::N,गरमी,lato
828,Sommer::N,ग्रीष्म,lato
829,Herbst::N,शरत्,jesień
830,Herbst::N,पतझड़,jesień
831,Winter::N,जाड़ा,zima
832,Winter::N,सर्दियाँ,zima
833,Januar::N,जनवरी,styczeń
834,Februar::N,फ़रवरी,luty
835,März::N,मार्च,marzec
836,April::N,अप्रैल,kwiecień
837,Mai::N,मई,maj
838,Juni::N,जून,czerwiec
839,Juli::N,जुलाई,lipiec
840,August::N,अगस्त,sierpień
841,September::N,सितंबर,wrzesień
842,Oktober::N,अक्तूबर,październik
843,November::N,नवंबर,listopad
844,Dezember::N,दिसंबर,grudzień
845,Montag::N,पीर,poniedziałek
846,Montag::N,सोमवार,poniedziałek
847,Dienstag::N,मंगलवार,wtorek
848,Mittwoch::N,बुधवार,środa
849,Donnerstag::N,गुरुवार,czwartek
850,Donnerstag::N,बृहस्पतिवार,czwartek
851,Freitag::N,शुक्रवार,piątek
852,Samstag::N,सनीचर,sobota
853,Samstag::N,शनिवार,sobota
854,Sonntag::N,इतवार,niedziela
855,Sonntag::N,रविवार,niedziela
856,groß::A,बड़ा,duży
857,groß::A,बड़ा,wielki
858,klein::A,कम,mały
859,klein::A,छोटा,mały
860,lang::A,लंबा,długi
861,lang::A,दीर्घ,długi
862,kurz::A,लधु,krótki
863,kurz::A,छोटा,krótki
864,breit::A,चौड़ा,szeroki
865,schmal::A,तंग,wąski
866,schmal::A,सँकरा,wąski
867,dicht::A,सघन,gęsty
868,dick[Gegenstand]::A,मोटा,gruby
869,dünn::A,महीन,cienki
870,dünn::A,बारीक,cienki
871,fein::A,कोमल,drobny
872,fein::A,सूक्ष्म,drobny
873,fest::A,दृढ़,mocny
874,fest::A,दृढ़,twardy
875,fest::A,मज़बूत,mocny
876,fest::A,मज़बूत,twardy
877,flach::A,चपटा,płaski
878,glatt::A,चौरस,gładki
879,glatt::A,चिकना,gładki
880,hart::A,कठोर,twardy
881,hart::A,सख़्त,twardy
882,weich::A,नरम,miękki
883,weich::A,मुलायम,miękki
884,rund::A,गोल,okrągły
885,rund::A,वर्तुल,okrągły
886,spitz::A,नुकीला,spiczasty
887,scharf::A,पैना,ostry
888,stumpf::A,भोथरा,tępy
889,schwer::A,भारी,ciężki
890,schwer::A,वज़नी,ciężki
891,schön::A,सुंदर,ładny
892,schön::A,सुंदर,piękny
893,heiß::A,उष्ण,gorący
894,warm::A,गरम,ciepły
895,kalt::A,सर्द,zimny
896,kühl::A,ठंडा,chłodny
897,frisch::A,तर,świeży
898,frisch::A,ताज़ा,świeży
899,feucht::A,नम,wilgotny
900,feucht::A,भीगा,wilgotny
901,nass::A,गीला,mokry
902,trocken::A,सूखा,suchy
903,trocken::A,ख़ुश्क,suchy
904,voll::A,भरा,pełny
905,voll::A,पूरा,pełny
906,leer::A,ख़ाली,pusty
907,leer::A,ख़ाली,próżny
908,offen::A,खुला,otwarty
909,geschlossen::A,बंद,zamknięty
910,sauber::A,साफ़,czysty
911,sauber::A,सुथरा,czysty
912,schmutzig::A,गंदा,brudny
913,roh::A,कच्चा,surowy
914,reif::A,पक्व,dojrzały
915,reif::A,पक्का,dojrzały
916,lecker::A,मज़ेदार,smaczny
917,lecker::A,स्वादिष्ट,smaczny
918,süß::A,मीठा,słodki
919,bitter::A,कटु,gorzki
920,bitter::A,कड़वा,gorzki
921,sauer::A,खट्टा,kwaśny
922,hell::A,रोशन,jasny
923,dunkel::A,अँधेरा,ciemny
924,schwarz::A,काला,czarny
925,schwarz::A,स्याह,czarny
926,weiß::A,सफ़ेद,biały
927,rot::A,लाल,czerwony
928,rot::A,सुर्ख़,czerwony
929,gelb::A,पीला,żółty
930,gelb::A,ज़र्द,żółty
931,blau::A,नीला,błękitny
932,blau::A,नीला,niebieski
933,blau::A,आसमानी,błękitny
934,blau::A,आसमानी,niebieski
935,grün::A,हरा,zielony
936,grau::A,धूसर,szary
937,bunt::A,रंगीन,barwny
938,bunt::A,बहुरंगा,barwny
939,billig::A,सस्ता,tani
940,teuer::A,महँगा,drogi
941,wertvoll::A,क़ीमती,cenny
942,wertvoll::A,मूल्यवान्,cenny
943,blind::A,अंधा,ślepy
944,taub::A,बहरा,głuchy
945,kräftig::A,ताक़तवर,mocny
946,kräftig::A,शक्तिशाली,mocny
947,stark::A,प्रबल,silny
948,stark::A,बलवान्,silny
949,schwach::A,कमज़ोर,słaby
950,fett::A,मोटा,tłusty
951,fett::A,मांसल,tłusty
952,schlank::A,पतला,smukły
953,schlank::A,छरहरा,smukły
954,hübsch::A,सुंदर,ładny
955,hübsch::A,ख़ूबसूरत,ładny
956,böse::A,पापी,zły
957,böse::A,दुष्ट,zły
958,dumm::A,मूर्ख,głupi
959,dumm::A,बुद्धू,głupi
960,faul::A,आलसी,leniwy
961,faul::A,सुस्त,leniwy
962,fleißig::A,मेहनती,pilny
963,fleißig::A,परिश्रमी,pilny
964,geizig::A,कृपण,skąpy
965,geizig::A,कंजूस,skąpy
966,klug::A,समझदार,mądry
967,klug::A,होशियार,mądry
968,klug::A,अक़्लमंद,mądry
969,geschickt::A,किशल,zręczny
970,lieb::A,प्रिय,miły
971,lieb::A,प्यारा,miły
972,lustig::A,हँसमुख,wesoły
973,lustig::A,ख़ुशदिल,wesoły
974,sanft::A,नम्र,łagodny
975,hungrig::A,भूखा,głodny
976,krank::A,बीमार,chory
977,krank::A,अस्वस्थ,chory
978,nackt::A,नग्न,nagi
979,traurig::A,उदास,smutny
980,traurig::A,रंजीदा,smutny
981,lebendig::A,जीता,żywy
982,lebendig::A,ज़िंदा,żywy
983,gut::A,अच्छा,dobry
984,schlecht::A,बुरा,zły
985,schlecht::A,ख़राब,zły
986,richtig::A,ठीक,słuszny
987,richtig::A,ठीक,właściwy
988,schlimm::A,बुरा,zły
989,schlimm::A,अप्रिय,zły
990,wahr::A,सच,prawdziwy
991,alt::A,पुराना,stary
992,neu::A,नया,nowy
993,ehemalig::A,भूतपूर्व,były
994,alt[Lebewesen]::A,बूढ़ा,stary
995,alt[Lebewesen]::A,वृद्ध,stary
996,jung::A,जवान,młody
997,arm::A,ग़रीब,ubogi
998,arm::A,ग़रीब,biedny
999,reich::A,धनी,bogaty
1000,reich::A,अमीर,bogaty
1001,bekannt::A,मालूम,znany
1002,berühmt::A,मशहूर,słynny
1003,berühmt::A,प्रसिद्ध,słynny
1004,fremd::A,विदेशी,obcy
1005,fremd::A,विदेशी,cudzy
1006,fremd::A,अपरिचित,obcy
1007,fremd::A,अपरिचित,cudzy
1008,verschieden::A,अलग,różny
1009,verschieden::A,भिन्न,różny
1010,nah::A,नज़दीकी,bliski
1011,fern::A,दूर,daleki
1012,fern::A,दूरस्थ,daleki
1013,linker::A,बायाँ,lewy
1014,rechter::A,दायाँ,prawy
1015,rechter::A,दाहिना,prawy
1016,anderer::A,अन्य,inny
1017,anderer::A,दूसरा,inny
1018,erster::A,पहला,pierwszy
1019,erster::A,प्रथम,pierwszy
1020,zweiter::A,दूसरा,drugi
1021,zweiter::A,द्वितीय,drugi
1022,dritter::A,तीसरा,trzeci
1023,letzter::A,अंतिम,ostatni
1024,letzter::A,आख़िरी,ostatni
1025,allein::ADV,तनहा,sam
1026,allein::ADV,अकेले,sam
1027,auf einmal::ADV,वक़्त में,naraz
1028,zusammen::ADV,एक साथ,razem
1029,zusammen::ADV,साथ साथ,razem
1030,lange::ADV,देर तक,długo
1031,plötzlich::ADV,सहसा,nagle
1032,plötzlich::ADV,अचानक,nagle
1033,sofort::ADV,तुरंत,natychmiast
1034,später::ADV,बाद को,później
1035,später::ADV,बाद में,później
1036,jetzt::ADV,अब,teraz
1037,jetzt::ADV,अब,obecnie
1038,jetzt::ADV,अभी,teraz
1039,jetzt::ADV,अभी,obecnie
1040,heute::ADV,आज,dziś
1041,heute::ADV,आज,dzisiaj
1042,morgen::ADV,कल,jutro
1043,bald::ADV,जल्दी,wkrótce
1044,dann::ADV,तब,potem
1045,gestern::ADV,कल,wczoraj
1046,einst::ADV,एक दिन,kiedyś
1047,einst::ADV,एक दिन,niegdyś
1048,einst::ADV,पहले कभी,kiedyś
1049,einst::ADV,पहले कभी,niegdyś
1050,damals::ADV,उस समय,wtedy
1051,damals::ADV,उस समय,wówczas
1052,damals::ADV,उन दिनों,wtedy
1053,damals::ADV,उन दिनों,wówczas
1054,danach::ADV,इसके बाद,następnie
1055,danach::ADV,इसके पश्चात्,następnie
1056,vorher::ADV,पहले,przedtem
1057,vorher::ADV,पेशतर,przedtem
1058,zuerst::ADV,पहले,naprzód
1059,zuerst::ADV,पहले,najpierw
1060,einmal::ADV,एक बार,raz
1061,einmal::ADV,एक दफ़ा,raz
1062,manchmal::ADV,कभी कभी,czasem
1063,oft::ADV,अक्सर,często
1064,immer::ADV,सदा,zawsze
1065,immer::ADV,हमेशा,zawsze
1066,niemals::ADV,कभी नहीं,nigdy
1067,niemals::ADV,कदापि नहीं,nigdy
1068,hier::ADV,इधर,tu
1069,hier::ADV,इधर,tutaj
1070,hier::ADV,यहाँ,tu
1071,hier::ADV,यहाँ,tutaj
1072,hierhin::ADV,इधर को,tu
1073,hierhin::ADV,यहाँ को,tu
1074,von hier::ADV,यहाँ से,stąd
1075,dort::ADV,उधर,tam
1076,dort::ADV,वहाँ,tam
1077,dorthin::ADV,उधर को,tam
1078,dorthin::ADV,वहाँ को,tam
1079,geradeaus::ADV,सीधे,prosto
1080,vorwärts::ADV,आगे,naprzód
1081,vorwärts::ADV,आगे को,naprzód
1082,rückwärts::ADV,पीछे को,wstecz
1083,zurück::ADV,वापस,z powrotem
1084,unten::ADV,नीचे,u dołu
1085,unten::ADV,नीचे,na dole
1086,hinab::ADV,नीचे को,na_dół
1087,hinab::ADV,नीचे को,w_dół
1088,oben::ADV,ऊपर,w górze
1089,oben::ADV,ऊपर,na górze
1090,hinauf::ADV,ऊपर को,w górę
1091,hinauf::ADV,ऊपर को,na górę
1092,überall::ADV,हर जगह,wszędzie
1093,überall::ADV,हर स्थान,wszędzie
1094,nicht::ADV,न,nie
1095,nicht::ADV,नहीं,nie
1096,ein wenig::ADV,कुछ,trochę
1097,ein wenig::ADV,ज़रा,trochę
1098,ein wenig::ADV,थोड़ा,trochę
1099,kaum::ADV,लगभग नहीं,ledwie
1100,kaum::ADV,लगभग नहीं,prawie nie
1101,kaum::ADV,बराबर नहीं,ledwie
1102,kaum::ADV,बराबर नहीं,prawie nie
1103,sehr::ADV,बहुत,bardzo
1104,so::ADV,ऐसा,tak
1105,noch::ADV,अभी तक,jeszcze
1106,nur::ADV,केवल,tylko
1107,nur::ADV,सिर्फ़,tylko
1108,schon::ADV,चुकना,już
1109,wieder::ADV,फिर,znów
1110,wieder::ADV,फिर,znowu
1111,wieder::ADV,दुबारा,znów
1112,wieder::ADV,दुबारा,znowu
1113,vergebens::ADV,व्यर्थ,na próżno
1114,vor::PRP,के आगे,przed
1115,vor::PRP,के सामने,przed
1116,hinter::PRP,के पीछे,za
1117,unter::PRP,के तले,pod
1118,unter::PRP,के नीचे,pod
1119,durch::PRP,के पार,przez
1120,neben::PRP,के पास,obok
1121,neben::PRP,की बग़ल में,obok
1122,zwischen::PRP,के बीच,między
1123,wegen::PRP,के कारण,z powodu
1124,wegen::PRP,की वजह से,z powodu
1125,dies::PRN,यह,to
1126,das::PRN,वह,to
1127,alles::PRN,सब,wszystko
1128,alles::PRN,सब कुछ,wszystko
1129,ich::PRN,मैं,ja
1130,du::PRN,तू,ty
1131,er::PRN,यह,on
1132,wir::PRN,हम,my
1133,ihr::PRN,तुम,wy
1134,sie::PRN,ये,oni
1135,was::FPRN,क्या,co
1136,wer::FPRN,कौन,kto
1137,wo::FADV,किधर,gdzie
1138,wohin::FADV,किधर,dokąd
1139,wie::FADV,कैसे,jak
1140,warum::FADV,क्यों,dlaczego
1141,wieviel::FNUM,कितना,ile
1142,eins::NUM,एक,jeden
1143,zwei::NUM,दो,dwa
1144,drei::NUM,तीन,trzy
1145,vier::NUM,चार,cztery
1146,fünf::NUM,पाँच,pięć
1147,sechs::NUM,छह,sześć
1148,sieben::NUM,सात,siedem
1149,acht::NUM,आठ,osiem
1150,neun::NUM,नौ,dziewięć
1151,zehn::NUM,दस,dziesięć
1152,elf::NUM,ग्यारह,jedenaście
1153,zwölf::NUM,बारह,dwanaście
1154,zwanzig::NUM,बीस,dwadzieścia
1155,dreißig::NUM,तीस,trzydzieści
1156,vierzig::NUM,चालीस,czterdzieści
1157,fünfzig::NUM,पचास,pięćdziesiąt
1158,sechzig::NUM,साठ,sześćdziesiąt
1159,siebzig::NUM,सत्तर,siedemdziesiąt
1160,achtzig::NUM,अस्सी,osiemdziesiąt
1161,neunzig::NUM,नव्वे,dziewięćdziesiąt
1162,hundert::NUM,सौ,sto
1163,tausend::NUM,हज़ार,tysiąc
1164,und::CNJ,और,i
1165,oder::CNJ,या,lub
1166,oder::CNJ,या,albo
1167,stehen::V,खड़ा होना,stać
1168,sitzen::V,बैठना,siedzieć
1169,liegen::V,लेटना,leżeć
1170,hängen::V,लटकना,wisieć
1171,werden::V,बनना,zostać
1172,werden::V,बनना,stać się
1173,passieren::V,होना,dziać się
1174,passieren::V,होना,zdarzyć się
1175,beginnen::V,आरंभ होना,zacząć się
1176,beginnen::V,प्रारंभ होना,zacząć się
1177,enden::V,अंत होना,kończyć się
1178,enden::V,ख़तम होना,kończyć się
1179,wechseln::V,बदलना,zmienić się
1180,aufgehen[Sonne]::V,चढ़ना,wzejść
1181,aufgehen[Sonne]::V,उदित होना,wzejść
1182,untergehen[Sonne]::V,अस्त हो जाना,zajść
1183,scheinen[Sonne]::V,रोशनी देना,świecić
1184,donnern::V,गरजना,grzmieć
1185,wehen::V,चलना,wiać
1186,strömen::V,बहना,płynąć
1187,strömen::V,बहना,lać się
1188,strömen::V,प्रवाहित होना,płynąć
1189,strömen::V,प्रवाहित होना,lać się
1190,fließen::V,बहना,ciec
1191,fließen::V,बहना,płynąć
1192,fließen::V,प्रवाहित होना,ciec
1193,fließen::V,प्रवाहित होना,płynąć
1194,sich drehen::V,घूमना,obracać się
1195,schwanken::V,हिलना,chwiać się
1196,schwingen::V,हिलना,wahać się
1197,fallen::V,गिरना,padać
1198,brennen::V,जलना,palić się
1199,rauchen::V,धुआँ उड़ाना,dymić
1200,rauchen::V,धुआँ उड़ाना,dymić się
1201,regnen::V,बरसना,padać
1202,gefrieren::V,जमना,zamarznąć
1203,tauen::V,गलना,tajać
1204,tauen::V,पिघलना,tajać
1205,schmelzen::V,गलना,topnieć
1206,schmelzen::V,पिघलना,topnieć
1207,trocknen::V,सूखना,schnąć
1208,sieden::V,उबलना,wrzeć
1209,sieden::V,उबलना,kipieć
1210,faulen::V,गलना,gnić
1211,faulen::V,सड़ना,gnić
1212,verfaulen::V,गलना,zgnić
1213,verfaulen::V,सड़ना,zgnić
1214,reißen::V,फटना,urywać się
1215,versinken::V,डूबना,tonąć
1216,vergehen::V,बीतना,przechodzić
1217,vergehen::V,गुज़रना,przechodzić
1218,erscheinen::V,दिखाई देना,zjawiać się
1219,verschwinden::V,ग़ायब होना,zniknąć
1220,sinken::V,घटना,spadać
1221,sinken::V,उतरना,spadać
1222,abnehmen::V,घटना,spadać
1223,zunehmen::V,बढ़ना,wzrosnąć
1224,steigen::V,बढ़ना,wzrastać
1225,wachsen::V,उगना,rosnąć
1226,glänzen::V,चमकना,błyszczeć
1227,funkeln::V,जगमगाना,zabłyszczeć
1228,funkeln::V,टिमटिमाना,zabłyszczeć
1229,lärmen::V,शोर मचाना,hałasować
1230,läuten::V,बजना,dzwonić
1231,klingeln::V,बजना,dzwonić
1232,klirren::V,झनझनाना,brzęczeć
1233,brausen::V,साँय-साँय करना,huczeć
1234,rauschen::V,सरसराना,szumieć
1235,rauschen::V,सरसराना,szeleścić
1236,klingen::V,बजना,brzmieć
1237,klingen::V,बजना,dźwięczeć
1238,bellen::V,भौंकना,szczekać
1239,heulen::V,गुर्राना,wyć
1240,blasen::V,फूँकना,dmuchnąć
1241,pfeifen::V,सीटी देना,gwizdać
1242,schreien::V,चिल्लाना,krzyczeć
1243,stöhnen::V,कराहना,stękać
1244,stöhnen::V,आहें भरना,stękać
1245,zittern::V,काँपना,drżeć
1246,leben::V,जीना,żyć
1247,geboren werden::V,पैदा होना,urodzić się
1248,atmen::V,साँस लेना,oddychać
1249,trinken::V,पीना,pić
1250,essen::V,खाना,jeść
1251,schlucken::V,निगलना,połknąć
1252,müde werden::V,थकना,zmęczyć się
1253,müde werden::V,उकताना,zmęczyć się
1254,einschlafen::V,सो जाना,zasnąć
1255,schlafen::V,सोना,spać
1256,aufwachen::V,जागना,obudzić się
1257,aufstehen::V,उठना,wstać
1258,sich erholen::V,सुस्ताना,wypoczywać
1259,sich erholen::V,आराम करना,wypoczywać
1260,krank werden::V,बीमार पड़ना,zachorować
1261,krank sein::V,बीमार होना,chorować
1262,schmerzen::V,दुखना,boleć
1263,schmerzen::V,दर्द करना,boleć
1264,husten::V,खाँसना,kaszlać
1265,genesen::V,ठीक हो जाना,wyzdrowieć
1266,genesen::V,स्वस्थ हो जाना,wyzdrowieć
1267,sterben::V,मरना,umrzeć
1268,umkommen::V,मरना,zginąć
1269,sich bewegen::V,चलना,poruszać się
1270,sich bewegen::V,हिलना,poruszać się
1271,sich rühren::V,हिलना,ruszyć się
1272,sich erheben::V,उठना,podnieść się
1273,sich setzen::V,बैठना,usiąść
1274,hinfallen::V,गिरना,upaść
1275,laufen::V,चलना,chodzić
1276,schreiten::V,क़दम जाना,kroczyć
1277,spazierengehen::V,सैर करना,iść na spacer
1278,eilen::V,तेज़ी से जाना,pospieszać
1279,eilen::V,शीघ्रता से चलना,pospieszać
1280,sich beeilen::V,जल्दी करना,pospieszyć się
1281,sich beeilen::V,शीघ्रता करना,pospieszyć się
1282,sausen::V,बड़ी तेज़ी से चलना,pędzić
1283,rennen::V,भागना,biec
1284,rennen::V,भागना,biegać
1285,rennen::V,दौड़ना,biec
1286,rennen::V,दौड़ना,biegać
1287,springen::V,उछलना,skakać
1288,klettern::V,चढ़ना,wspinać się
1289,schaukeln::V,झूलना,huśtać
1290,schaukeln::V,झूलना,kołysać
1291,kriechen::V,रेंगना,pełzać
1292,kriechen::V,रेंगना,czołgać się
1293,schwimmen::V,तैरना,pływać
1294,tauchen::V,डूबना,zanurzać się
1295,rudern::V,खेना,wiosłować
1296,rudern::V,चप्पू चलाना,wiosłować
1297,fahren::V,चलना,jechać
1298,fahren::V,यात्रा करना,jechać
1299,fliegen::V,उड़ना,latać
1300,fliegen::V,उड़ना,lecieć
1301,gehen::V,जाना,iść
1302,weggehen::V,चला जाना,odejść
1303,weggehen::V,बाहर जाना,odejść
1304,abfahren::V,छूटना,odjechać
1305,abfahren::V,रवाना होना,odjechać
1306,anhalten::V,रुकना,zatrzymać się
1307,anhalten::V,खड़ा होना,zatrzymać się
1308,hineingehen::V,घुसना,wchodzić
1309,hineingehen::V,अंदर जाना,wchodzić
1310,eintreten::V,प्रवेश करना,wejść
1311,eintreten::V,प्रवेश करना,nastąpić
1312,kommen::V,आना,przyjść
1313,ankommen::V,पहुँचना,przybyć
1314,zurückkommen::V,लौटना,wrócić
1315,zurückkommen::V,वापस आना,wrócić
1316,bleiben::V,रहना,zostać
1317,bleiben::V,रुकना,zostać
1318,warten::V,इंतज़ार करना,czekać
1319,erwarten::V,प्रतीक्षा करना,oczekiwać
1320,suchen::V,ढूँढ़ना,szukać
1321,finden::V,पाना,znaleźć
1322,finden::V,ढूँढ़ निकालना,znaleźć
1323,versuchen::V,कोशिश करना,próbować
1324,vorbereiten::V,तैयार करना,przygotować
1325,lieben::V,प्यार करना,kochać
1326,mögen::V,पसंद होना,lubić
1327,lachen::V,हँसना,śmiać się
1328,rühren::V,छूना,wzruszyć
1329,weinen::V,रोना,płakać
1330,schimpfen::V,गाली देना,kląć
1331,sich ärgern::V,चिढ़ना,gniewać się
1332,sich ärgern::V,नाराज़ होना,gniewać się
1333,sich fürchten::V,डरना,bać się
1334,sich fürchten::V,भय खाना,bać się
1335,fürchten::V,डरना से,bać się
1336,fürchten::V,भय खाना से,bać się
1337,fliehen::V,भागना,uciekać
1338,flüchten::V,निकल भागना,uciec
1339,sehen::V,देखना,widzieć
1340,sehen::V,देखना,zobaczyć
1341,anschauen::V,देखना,oglądać
1342,ansehen::V,दृष्टि डालना पर,popatrzeć na
1343,hören::V,सुनना,słyszeć
1344,zuhören::V,सुनना,słuchać
1345,probieren::V,चखना,kosztować
1346,riechen::V,सूँघना,wąchać
1347,fühlen::V,महसूस करना,czuć
1348,fühlen::V,महसूस करना,odczuwać
1349,scheinen::V,लगना,wydawać się
1350,zu sehen sein::V,दिखाई देना,widnieć
1351,vernehmen::V,सुनना,usłyszeć
1352,frieren::V,ठंड लगना,marznąć
1353,frieren::V,सर्दी लगना,marznąć
1354,tun::V,करना,czynić
1355,können::V,सकना,móc
1356,können::V,सकना,umieć
1357,können::V,जानना,móc
1358,können::V,जानना,umieć
1359,wollen::V,चाहना,chcieć
1360,anfangen::V,शुरू करना,zacząć
1361,beenden::V,ख़त्म करना,zakończyć
1362,beenden::V,समाप्त करना,zakończyć
1363,aufhören::V,बंद जाना,przestać
1364,aufhören::V,समाप्त जाना,przestać
1365,gelingen::V,बनना,udać się
1366,gelingen::V,अच्छा होना,udać się
1367,geraten::V,बन पड़ना,udać się
1368,öffnen::V,खोलना,otworzyć
1369,schließen::V,बंद करना,zamknąć
1370,stellen::V,रखना,postawić
1371,setzen::V,रखना,posadzić
1372,setzen::V,बिठाना,posadzić
1373,legen::V,रखना,kłaść
1374,legen::V,लिटाना,kłaść
1375,berühren::V,छूना,dotykać
1376,berühren::V,स्पर्श करना,dotykać
1377,verbinden::V,बाँधना,łączyć
1378,bedecken::V,ढकना,przykryć
1379,aufhängen::V,लटकाना,powiesić
1380,anzünden::V,जलाना,zapalić
1381,aufheben::V,उठाना,podnieść
1382,zurücklassen::V,पीछे छोड़ना,zostawić
1383,verlieren::V,खोना,zgubić
1384,verlieren::V,गँवाना,zgubić
1385,fallen lassen::V,गिराना,upuścić
1386,machen::V,करना,zrobić
1387,machen::V,बनाना,zrobić
1388,herstellen::V,बनाना,wytworzyć
1389,herstellen::V,तैयार करना,wytworzyć
1390,bauen::V,बनाना,budować
1391,bauen::V,निर्माण करना,budować
1392,reparieren::V,मरम्मत करना,naprawiać
1393,verbessern::V,सुधारना,ulepszyć
1394,ändern::V,बदलना,zmienić
1395,ändern::V,परीवर्तन करना,zmienić
1396,graben::V,खोदना,kopać
1397,beugen::V,झुकाना,zagiąć
1398,biegen::V,झुकाना,zgiąć
1399,drehen::V,फेरना,obracać
1400,drehen::V,घुमाना,obracać
1401,wenden::V,पलटना,obrocić
1402,wenden::V,मोड़ना,obrocić
1403,umdrehen::V,घुमाना,obrocić
1404,heben::V,उठाना,podnosić
1405,heben::V,ऊँचा करना,podnosić
1406,hochheben::V,उठाना,podnieść
1407,hochheben::V,ऊपर को उठाना,podnieść
1408,ergreifen::V,पकड़ना,chwycić
1409,ergreifen::V,हाथ में लेना,chwycić
1410,halten::V,धरना,trzymać
1411,halten::V,पकड़ना,trzymać
1412,drücken::V,दबाना,naciskać
1413,schieben::V,सरकाना,pchać
1414,schieben::V,सरकाना,posuwać
1415,schieben::V,खिसकाना,pchać
1416,schieben::V,खिसकाना,posuwać
1417,kratzen::V,खुरचना,drapać
1418,kratzen::V,खुजलाना,drapać
1419,lecken::V,चाटना,lizać
1420,beißen::V,काटना,kąsać
1421,abreißen::V,तोड़ना,oderwać
1422,abschneiden::V,काट करना,odciąć
1423,binden::V,बाँधना,wiązać
1424,stecken::V,खोंसना,wetknąć
1425,brechen::V,तोड़ना,złamać
1426,klopfen::V,खटखटाना,pukać
1427,klopfen::V,खटखटाना,stukać
1428,hauen::V,ठोकना,bić
1429,kleben::V,चिपकाना,kleić
1430,reiben::V,घिसना,trzeć
1431,reiben::V,रगड़ना,trzeć
1432,streichen::V,लगाना,smarować
1433,schleifen::V,तेज़ करना,ostrzyć
1434,schneiden::V,कतरना,ciąć
1435,schneiden::V,कतरना,krajać
1436,rütteln::V,झकझोरना,trząść
1437,schütteln::V,हिलाना,trząść
1438,schwenken::V,घुमाना,machać
1439,schütten::V,उँडेलना,nasypać
1440,füllen::V,भरना,napełnić
1441,füllen::V,ठूसना,napełnić
1442,einwickeln::V,लपेटना,zawinąć
1443,tragen::V,ढोना,nieść
1444,schleppen::V,घसीटना,wlec
1445,ziehen::V,खींचना,ciągnąć
1446,aufbewahren::V,रखना,przechowywać
1447,werfen::V,फेंकना,rzucać
1448,fangen::V,पकड़ना,łowić
1449,packen::V,पकड़ना,chwycić
1450,verstecken::V,छिपाना,ukryć
1451,verstecken::V,छिपाना,schować
1452,teilen::V,बाँटना,podzielić
1453,schicken::V,भेजना,posyłać
1454,bringen::V,लाना,przynieść
1455,hinzufügen::V,जोड़ना,dodać
1456,bekommen::V,पाना,dostać
1457,erhalten::V,पाना,otrzymać
1458,erhalten::V,मिलना,otrzymać
1459,nehmen::V,लेना,wziąć
1460,wählen::V,चुनना,wybrać
1461,auswählen::V,चुनना,wybrać
1462,bewahren::V,बनाए रखना,zachować
