,Concept_ID,,hr
1006,mögen::V,,voljeti
1007,lachen::V,,smijati se
1008,rühren::V,,taknuti
1009,weinen::V,,plakati
1010,schimpfen::V,,psovati
1011,sich ärgern::V,,ljutiti se
1012,sich fürchten::V,,bojati se
1013,fürchten::V,,bojati se
1014,fliehen::V,,pobjeći
1015,flüchten::V,,utjeći
1016,sehen::V,,vidjeti
1017,anschauen::V,,ogledati
1018,ansehen::V,,gledati
1019,hören::V,,čuti
1020,zuhören::V,,slušati
1021,probieren::V,,probati
1022,riechen::V,,osjećati miris
1023,fühlen::V,,osjećati
1024,scheinen::V,,činiti se
1025,zu sehen sein::V,,biti vidljiv
1026,vernehmen::V,,saznati
1027,frieren::V,,zima je
1028,tun::V,,raditi
1029,können::V,,moći
1030,wollen::V,,htjeti
1031,anfangen::V,,početi
1032,beenden::V,,svršiti
1033,beenden::V,,dovršiti
1034,aufhören::V,,prestati
1035,gelingen::V,,uspjeti
1036,geraten::V,,desiti se
1037,öffnen::V,,otvoriti
1038,schließen::V,,zatvoriti
1039,stellen::V,,metnuti
1040,stellen::V,,postaviti
1041,setzen::V,,posaditi
1042,legen::V,,polagati
1043,berühren::V,,doticati
1044,berühren::V,,dodirivati
1045,verbinden::V,,spojiti
1046,verbinden::V,,zavezati
1047,bedecken::V,,pokriti
1048,aufhängen::V,,objesiti
1049,anzünden::V,,upaliti
1050,anzünden::V,,zapaliti
1051,aufheben::V,,podići
1052,aufheben::V,,podignuti
1053,zurücklassen::V,,ostaviti
1054,zurücklassen::V,,pustiti natrag
1055,verlieren::V,,izgubiti
1056,fallen lassen::V,,ispustiti
1057,machen::V,,uraditi
1058,machen::V,,načiniti
1059,machen::V,,napraviti
1060,herstellen::V,,proizvesti
1061,bauen::V,,graditi
1062,reparieren::V,,popraviti
1063,verbessern::V,,poboljšati
1064,ändern::V,,promijeniti
1065,graben::V,,kopati
1066,graben::V,,kopkati
1067,beugen::V,,saviti
1068,biegen::V,,saviti
1069,biegen::V,,sagnuti
1070,drehen::V,,vrtjeti
1071,wenden::V,,obrnuti
1072,umdrehen::V,,okrenuti
1073,umdrehen::V,,prevŕnuti
1074,heben::V,,dizati
1075,hochheben::V,,dignuti
1076,ergreifen::V,,uhvatiti
1077,ergreifen::V,,prihvatiti
1078,halten::V,,držati
1079,drücken::V,,pritiskivati
1080,schieben::V,,gurati
1081,kratzen::V,,česati
1082,kratzen::V,,grepsti
1083,lecken::V,,lizati
1084,beißen::V,,ujesti
1085,beißen::V,,gristi
1086,abreißen::V,,otkinuti
1087,abschneiden::V,,odrezati
1088,binden::V,,vezati
1089,stecken::V,,turiti
1090,brechen::V,,slomiti
1091,klopfen::V,,lupati
1092,klopfen::V,,kucati
1093,hauen::V,,tući
1094,hauen::V,,udarati
1095,kleben::V,,lijepiti
1096,reiben::V,,trti
1097,streichen::V,,namazati
1098,schleifen::V,,brusiti
1099,schneiden::V,,rezati
1100,rütteln::V,,drmati
1101,schütteln::V,,tresti
1102,schwenken::V,,mahati
1103,schütten::V,,sipati
1104,schütten::V,,lijevati
1105,füllen::V,,napuniti
1106,einwickeln::V,,umotati
1107,einwickeln::V,,zamotati
1108,tragen::V,,nositi
1109,schleppen::V,,tegliti
1110,ziehen::V,,vući
1111,aufbewahren::V,,čuvati
1112,werfen::V,,bacati
1113,fangen::V,,loviti
1114,fangen::V,,hvatati
1115,packen::V,,ščepati
1116,packen::V,,zgrabiti
1117,verstecken::V,,sakriti
1118,teilen::V,,podijeliti
1119,schicken::V,,slati
1120,bringen::V,,donijeti
1121,hinzufügen::V,,dodati
1122,hinzufügen::V,,pridati
1123,bekommen::V,,dobiti
1124,erhalten::V,,primiti
1125,nehmen::V,,uzeti
1126,wählen::V,,izabrati
1127,auswählen::V,,odabrati
1128,bewahren::V,,sačuvati
1129,behindern::V,,smetati
1130,verderben::V,,pokvariti
1131,beschädigen::V,,oštetiti
1132,zerbrechen::V,,razbiti
1133,zerbrechen::V,,prelomiti
1134,zerreißen::V,,poderati
1135,zerreißen::V,,rastrgnuti
1136,zerstören::V,,razoriti
1137,zerstören::V,,razrušiti
1138,verbrennen::V,,spaliti
1139,verbrennen::V,,sagorjeti
1140,geben::V,,dati
1141,reichen::V,,pružiti
1142,schenken::V,,darivati
1143,versprechen::V,,obećati
1144,wünschen::V,,željeti
1145,loben::V,,hvaliti
1146,küssen::V,,ljubiti
1147,wiegen::V,,njihati
1148,wiegen::V,,ljuljati
1149,zudecken::V,,pokriti
1150,wecken::V,,probuditi
1151,zeigen::V,,pokazati
1152,führen::V,,voditi
1153,lehren::V,,učiti
1154,unterrichten::V,,poučiti
1155,aufziehen::V,,uzgajati
1156,leiten::V,,upravljati
1157,antreiben::V,,natjeravati
1158,lassen::V,,dati
1159,einladen::V,,pozvati
1160,vereinigen::V,,ujediniti
1161,besuchen::V,,posjetiti
1162,treffen::V,,sresti
1163,sich versammeln::V,,okupiti se
1164,spielen::V,,igrati se
1165,singen::V,,pjevati
1166,tanzen::V,,plesati
1167,sich trennen::V,,razići se
1168,verlassen::V,,ostaviti
1169,verlassen::V,,napustiti
1170,retten::V,,spasiti
1171,bewachen::V,,čuvati
1172,bewachen::V,,stražariti
1173,schützen::V,,čuvati
1174,verteidigen::V,,obraniti
1175,sich schlagen::V,,biti se
1176,sich schlagen::V,,udariti se
1177,schießen::V,,pucati
1178,schießen::V,,strijeljati
1179,siegen::V,,pobijediti
1180,ärgern::V,,ljutiti
1181,schlagen::V,,biti
1182,schlagen::V,,udariti
1183,treten::V,,šutnuti
1184,stechen::V,,ubosti
1185,stoßen::V,,gurnuti
1186,stehlen::V,,ukrasti
1187,stören::V,,smetati
1188,belästigen::V,,smetati
1189,belästigen::V,,dosaditi
1190,verbergen::V,,skriti
1191,täuschen::V,,obmanuti
1192,betrügen::V,,prevarati
1193,töten::V,,ubiti
1194,wohnen::V,,stanovati
1195,arbeiten::V,,raditi
1196,sammeln::V,,sabrati
1197,pflücken::V,,ubrati
1198,jagen::V,,loviti
1199,fischen::V,,ribati
1200,fischen::V,,loviti ribu
1201,fassen::V,,uloviti
1202,hüten::V,,pasti
1203,treiben::V,,goniti
1204,anbinden::V,,privezati
1205,füttern::V,,hraniti
1206,melken::V,,musti
1207,hacken::V,,sjeckati
1208,gießen::V,,politi
1209,reifen::V,,sazreti
1210,zubereiten::V,,prigotoviti
1211,kochen::V,,kuhati
1212,backen::V,,peći
1213,braten::V,,peći
1214,braten::V,,pržiti
1215,umrühren::V,,promiješati
1216,stricken::V,,plesti
1217,nähen::V,,šiti
1218,färben::V,,obojiti
1219,reinigen::V,,očistiti
1220,reinigen::V,,počistiti
1221,waschen::V,,prati
1222,abwischen::V,,otrti
1223,spülen::V,,isprati
1224,spülen::V,,oplakati
1225,fegen::V,,mesti
1226,fegen::V,,pomesti
1227,kehren::V,,mesti
1228,baden::V,,kupati se
1229,sich waschen::V,,umiti se
1230,sich waschen::V,,prati se
1231,ausziehen::V,,svući
1232,anziehen::V,,obući
1233,sich anziehen::V,,obući se
1234,kämmen::V,,češljati
1235,schmücken::V,,uresiti
1236,schmücken::V,,nakititi
1237,sagen::V,,reći
1238,sagen::V,,kazati
1239,sprechen::V,,govoriti
1240,reden::V,,govoriti
1241,reden::V,,besjediti
1242,sich unterhalten::V,,razgovarati se
1243,fragen::V,,pitati
1244,bitten::V,,moliti
1245,erzählen::V,,ispričati
1246,erzählen::V,,pripovjediti
1247,mitteilen::V,,saopćiti
1248,nennen::V,,nazvati
1249,rufen::V,,zvati
1250,rufen::V,,dozvati
1251,prahlen::V,,hvalisati se
1252,übersetzen::V,,prevesti
1253,denken::V,,misliti
1254,glauben::V,,vjerovati
1255,bemerken::V,,zapaziti
1256,bemerken::V,,primijetiti
1257,erkennen::V,,prepoznati
1258,begreifen::V,,pojmiti
1259,begreifen::V,,shvatiti
1260,verstehen::V,,razabrati
1261,lernen::V,,učiti se
1262,wissen::V,,znati
1263,sich erinnern an::V,,sjetiti se
1264,vergessen::V,,zaboraviti
1265,messen::V,,mjeriti
1266,zählen::V,,brojiti
1267,rechnen::V,,računati
1268,lesen::V,,čitati
1269,malen::V,,slikati
1270,zeichnen::V,,crtati
1271,schreiben::V,,pisati
1272,besitzen::V,,imati
1273,besitzen::V,,posjedovati
1274,kaufen::V,,kupiti
1275,verkaufen::V,,prodati
1276,verkaufen::V,,raspačati
1277,bezahlen::V,,platiti
1278,zahlen::V,,plaćati
1279,beherrschen::V,,vladati
1280,beherrschen::V,,gospodariti
1281,ertragen::V,,trpjeti
1282,ertragen::V,,podnijeti
