,Concept_ID,se,hi
2383,Ehemann::N,gállásjålmåj,पति
2384,Ehemann::N,gállásjålmåj,शौहर
2385,Ehemann::N,isit,पति
2386,Ehemann::N,isit,शौहर
2387,Ehemann::N,boadnji,पति
2388,Ehemann::N,boadnji,शौहर
2389,Ehemann::N,kääḷis,पति
2390,Ehemann::N,kääḷis,शौहर
2391,Ehemann::N,kuõjj,पति
2392,Ehemann::N,kuõjj,शौहर
2393,Ehemann::N,кӯйй,पति
2394,Ehemann::N,кӯйй,शौहर
2395,Ehemann::N,ка̄ллесь,पति
2396,Ehemann::N,ка̄ллесь,शौहर
2397,Ehefrau::N,gåmma,बीवी
2398,Ehefrau::N,måersie,बीवी
2399,Ehefrau::N,geellege,बीवी
2400,Ehefrau::N,áhkká,बीवी
2401,Ehefrau::N,áhkásj,बीवी
2402,Ehefrau::N,áhkká,बीवी
2403,Ehefrau::N,kálgu,बीवी
2404,Ehefrau::N,eemeed,बीवी
2405,Ehefrau::N,ä´ǩǩ,बीवी
2406,Ehefrau::N,а̄ххьк,बीवी
2407,Freude::N,aavoe,आनंद
2408,Freude::N,aavoe,प्रसन्नता
2409,Freude::N,gearjoe,आनंद
2410,Freude::N,gearjoe,प्रसन्नता
2411,Freude::N,ávvo,आनंद
2412,Freude::N,ávvo,प्रसन्नता
2413,Freude::N,sjålle,आनंद
2414,Freude::N,sjålle,प्रसन्नता
2415,Freude::N,illu,आनंद
2416,Freude::N,illu,प्रसन्नता
2417,Freude::N,iḷo,आनंद
2418,Freude::N,iḷo,प्रसन्नता
2419,Freude::N,rämm,आनंद
2420,Freude::N,rämm,प्रसन्नता
2421,Freude::N,kuärgg,आनंद
2422,Freude::N,kuärgg,प्रसन्नता
2423,Freude::N,räädast,आनंद
2424,Freude::N,räädast,प्रसन्नता
2425,Freude::N,ро̄а̄мм,आनंद
2426,Freude::N,ро̄а̄мм,प्रसन्नता
2427,Gelächter::N,föörhkelh,हँसी
2428,Gelächter::N,föörhkelh,क़हक़हा
2429,Gelächter::N,boagos,हँसी
2430,Gelächter::N,boagos,क़हक़हा
2431,Gelächter::N,tjajmos,हँसी
2432,Gelächter::N,tjajmos,क़हक़हा
2433,Gelächter::N,čaibman,हँसी
2434,Gelächter::N,čaibman,क़हक़हा
2435,Gelächter::N,boagusteapmi,हँसी
2436,Gelächter::N,boagusteapmi,क़हक़हा
2437,Gelächter::N,gávdnasat,हँसी
2438,Gelächter::N,gávdnasat,क़हक़हा
2439,Gelächter::N,käämmin,हँसी
2440,Gelächter::N,käämmin,क़हक़हा
2441,Gelächter::N,smiâhh,हँसी
2442,Gelächter::N,smiâhh,क़हक़हा
2443,Gelächter::N,тӣшш,हँसी
2444,Gelächter::N,тӣшш,क़हक़हा
2445,Glück::N,læhkoe,आनंद
2446,Glück::N,læhkoe,ख़ुशी
2447,Glück::N,ávvo,आनंद
2448,Glück::N,ávvo,ख़ुशी
2449,Glück::N,lihkku,आनंद
2450,Glück::N,lihkku,ख़ुशी
2451,Glück::N,lukko,आनंद
2452,Glück::N,lukko,ख़ुशी
2453,Glück::N,uási,आनंद
2454,Glück::N,uási,ख़ुशी
2455,Glück::N,lekk,आनंद
2456,Glück::N,lekk,ख़ुशी
2457,Glück::N,vuâ´ss,आनंद
2458,Glück::N,vuâ´ss,ख़ुशी
2459,Glück::N,вуэссь,आनंद
2460,Glück::N,вуэссь,ख़ुशी
2461,Kummer::N,sårkoe,शोक
2462,Kummer::N,sårkoe,दुःख
2463,Kummer::N,vádja,शोक
2464,Kummer::N,vádja,दुःख
2465,Kummer::N,surggo,शोक
2466,Kummer::N,surggo,दुःख
2467,Kummer::N,moraš,शोक
2468,Kummer::N,moraš,दुःख
2469,Kummer::N,muurâš,शोक
2470,Kummer::N,muurâš,दुःख
2471,Kummer::N,pe´ccel,शोक
2472,Kummer::N,pe´ccel,दुःख
2473,Kummer::N,пэ̄джь,शोक
2474,Kummer::N,пэ̄джь,दुःख
2475,Kummer::N,пя̄ццель,शोक
2476,Kummer::N,пя̄ццель,दुःख
2477,Wunsch::N,vajtele,इच्छा
2478,Wunsch::N,vajtele,अभिलाषा
2479,Wunsch::N,miella,इच्छा
2480,Wunsch::N,miella,अभिलाषा
2481,Wunsch::N,hállo,इच्छा
2482,Wunsch::N,hállo,अभिलाषा
2483,Wunsch::N,áigumuš,इच्छा
2484,Wunsch::N,áigumuš,अभिलाषा
2485,Wunsch::N,tuoivâ,इच्छा
2486,Wunsch::N,tuoivâ,अभिलाषा
2487,Wunsch::N,ää´jes,इच्छा
2488,Wunsch::N,ää´jes,अभिलाषा
2489,Wunsch::N,ä´estõs,इच्छा
2490,Wunsch::N,ä´estõs,अभिलाषा
2491,Wunsch::N,туввмушш,इच्छा
2492,Wunsch::N,туввмушш,अभिलाषा
2493,Lust::N,luste,चाह
2494,Lust::N,luste,कामना
2495,Lust::N,ulla,चाह
2496,Lust::N,ulla,कामना
2497,Lust::N,hibmo,चाह
2498,Lust::N,hibmo,कामना
2499,Lust::N,hállu,चाह
2500,Lust::N,hállu,कामना
2501,Lust::N,haalu,चाह
2502,Lust::N,haalu,कामना
2503,Lust::N,haall,चाह
2504,Lust::N,haall,कामना
2505,Lust::N,туввмушш,चाह
2506,Lust::N,туввмушш,कामना
2507,Geist::N,aajmoe,जान
2508,Geist::N,aajmoe,प्राण
2509,Geist::N,voejkene,जान
2510,Geist::N,voejkene,प्राण
2511,Geist::N,vuojŋŋan,जान
2512,Geist::N,vuojŋŋan,प्राण
2513,Geist::N,vuojŋŋanis,जान
2514,Geist::N,vuojŋŋanis,प्राण
2515,Geist::N,vuoigŋa,जान
2516,Geist::N,vuoigŋa,प्राण
2517,Geist::N,vuoi'ŋâ,जान
2518,Geist::N,vuoi'ŋâ,प्राण
2519,Geist::N,jiõg'g,जान
2520,Geist::N,jiõg'g,प्राण
2521,Geist::N,čuu´ddes,जान
2522,Geist::N,čuu´ddes,प्राण
2523,Geist::N,мӣлл,जान
2524,Geist::N,мӣлл,प्राण
2525,Geist::N,то̄ӆӆк,जान
2526,Geist::N,то̄ӆӆк,प्राण
2527,Gedanke::N,åssjalommes,विचार
2528,Gedanke::N,ájádus,विचार
2529,Gedanke::N,ussjolmis,विचार
2530,Gedanke::N,jurdda,विचार
2531,Gedanke::N,juurdâ,विचार
2532,Gedanke::N,tu´mm,विचार
2533,Gedanke::N,юрт,विचार
2534,Gedächtnis::N,mojhtese,याददाश्त
2535,Gedächtnis::N,mojhtese,स्मरण-शक्ति
2536,Gedächtnis::N,mujtto,याददाश्त
2537,Gedächtnis::N,mujtto,स्मरण-शक्ति
2538,Gedächtnis::N,muitu,याददाश्त
2539,Gedächtnis::N,muitu,स्मरण-शक्ति
2540,Gedächtnis::N,mušto,याददाश्त
2541,Gedächtnis::N,mušto,स्मरण-शक्ति
2542,Gedächtnis::N,moštt,याददाश्त
2543,Gedächtnis::N,moštt,स्मरण-शक्ति
2544,Gedächtnis::N,мушт,याददाश्त
2545,Gedächtnis::N,мушт,स्मरण-शक्ति
2546,Gedächtnis::N,мӣлл,याददाश्त
2547,Gedächtnis::N,мӣлл,स्मरण-शक्ति
2548,Verstand::N,jiermie,समझ
2549,Verstand::N,jiermie,अक़्ल
2550,Verstand::N,jiermie,बुद्धि
2551,Verstand::N,goerkesh,समझ
2552,Verstand::N,goerkesh,अक़्ल
2553,Verstand::N,goerkesh,बुद्धि
2554,Verstand::N,miella,समझ
2555,Verstand::N,miella,अक़्ल
2556,Verstand::N,miella,बुद्धि
2557,Verstand::N,jiermme,समझ
2558,Verstand::N,jiermme,अक़्ल
2559,Verstand::N,jiermme,बुद्धि
2560,Verstand::N,jierbmi,समझ
2561,Verstand::N,jierbmi,अक़्ल
2562,Verstand::N,jierbmi,बुद्धि
2563,Verstand::N,fiät'tu,समझ
2564,Verstand::N,fiät'tu,अक़्ल
2565,Verstand::N,fiät'tu,बुद्धि
2566,Verstand::N,toolk,समझ
2567,Verstand::N,toolk,अक़्ल
2568,Verstand::N,toolk,बुद्धि
2569,Verstand::N,jeä´rmm,समझ
2570,Verstand::N,jeä´rmm,अक़्ल
2571,Verstand::N,jeä´rmm,बुद्धि
2572,Verstand::N,fi´ttjõs,समझ
2573,Verstand::N,fi´ttjõs,अक़्ल
2574,Verstand::N,fi´ttjõs,बुद्धि
2575,Verstand::N,мӣлл,समझ
2576,Verstand::N,мӣлл,अक़्ल
2577,Verstand::N,мӣлл,बुद्धि
2578,Verstand::N,то̄ӆӆк,समझ
2579,Verstand::N,то̄ӆӆк,अक़्ल
2580,Verstand::N,то̄ӆӆк,बुद्धि
2581,Sinn::N,mïele,अर्थ
2582,Sinn::N,våajnoe,अर्थ
2583,Sinn::N,sisadno,अर्थ
2584,Sinn::N,mierkkidus,अर्थ
2585,Sinn::N,mearkkašupmi,अर्थ
2586,Sinn::N,mēinnet,अर्थ
2587,Sinn::N,me'rhâšuṃe,अर्थ
2588,Sinn::N,mieḷâ,अर्थ
2589,Sinn::N,miõll,अर्थ
2590,Sinn::N,юрт,अर्थ
2591,Sinn::N,то̄ӆӆк,अर्थ
2592,Grund::N,sjïeke,वजह
2593,Grund::N,sjïeke,कारण
2594,Grund::N,sivva,वजह
2595,Grund::N,sivva,कारण
2596,Grund::N,sivva,वजह
2597,Grund::N,sivva,कारण
2598,Grund::N,suijâ,वजह
2599,Grund::N,suijâ,कारण
2600,Grund::N,ää´šš,वजह
2601,Grund::N,ää´šš,कारण
2602,Grund::N,а̄шшь,वजह
2603,Grund::N,а̄шшь,कारण
2604,Wahrheit::N,rïektesvoete,सत्य
2605,Wahrheit::N,rïektesvoete,सच्चाई
2606,Wahrheit::N,saetniesvoete,सत्य
2607,Wahrheit::N,saetniesvoete,सच्चाई
2608,Wahrheit::N,sádnesvuohta,सत्य
2609,Wahrheit::N,sádnesvuohta,सच्चाई
2610,Wahrheit::N,duohtavuohta,सत्य
2611,Wahrheit::N,duohtavuohta,सच्चाई
2612,Wahrheit::N,tuo'tâvuotâ,सत्य
2613,Wahrheit::N,tuo'tâvuotâ,सच्चाई
2614,Wahrheit::N,tuõđâšvuõtt,सत्य
2615,Wahrheit::N,tuõđâšvuõtt,सच्चाई
2616,Wahrheit::N,зо̄абэль,सत्य
2617,Wahrheit::N,зо̄абэль,सच्चाई
2618,Gespräch::N,gaskestalleme,चर्चा
2619,Gespräch::N,gaskestalleme,वार्ता
2620,Gespräch::N,gaskestalleme,बात-चीत
2621,Gespräch::N,ságastibme,चर्चा
2622,Gespräch::N,ságastibme,वार्ता
2623,Gespräch::N,ságastibme,बात-चीत
2624,Gespräch::N,ságastallam,चर्चा
2625,Gespräch::N,ságastallam,वार्ता
2626,Gespräch::N,ságastallam,बात-चीत
2627,Gespräch::N,ságastallan,चर्चा
2628,Gespräch::N,ságastallan,वार्ता
2629,Gespräch::N,ságastallan,बात-चीत
2630,Gespräch::N,ráđ̣ádâllâm,चर्चा
2631,Gespräch::N,ráđ̣ádâllâm,वार्ता
2632,Gespräch::N,ráđ̣ádâllâm,बात-चीत
2633,Gespräch::N,мо̄а̄йнас,चर्चा
2634,Gespräch::N,мо̄а̄йнас,वार्ता
2635,Gespräch::N,мо̄а̄йнас,बात-चीत
2636,Märchen::N,heamture,क़िस्सा
2637,Märchen::N,dålusj subtsas,क़िस्सा
2638,Märchen::N,máinnas,क़िस्सा
2639,Märchen::N,cukca,क़िस्सा
2640,Märchen::N,maainâs,क़िस्सा
2641,Märchen::N,maainâs,क़िस्सा
2642,Märchen::N,ба̄йхьк,क़िस्सा
2643,Märchen::N,мо̄а̄йнас,क़िस्सा
2644,Erzählung::N,gåata,कथा
2645,Erzählung::N,gåata,कहानी
2646,Erzählung::N,vaajese,कथा
2647,Erzählung::N,vaajese,कहानी
2648,Erzählung::N,soptsese,कथा
2649,Erzählung::N,soptsese,कहानी
2650,Erzählung::N,giehtto,कथा
2651,Erzählung::N,giehtto,कहानी
2652,Erzählung::N,mujttalus,कथा
2653,Erzählung::N,mujttalus,कहानी
2654,Erzählung::N,muitalus,कथा
2655,Erzählung::N,muitalus,कहानी
2656,Erzählung::N,maainâs,कथा
2657,Erzählung::N,maainâs,कहानी
2658,Erzählung::N,maainâs,कथा
2659,Erzählung::N,maainâs,कहानी
2660,Erzählung::N,мо̄а̄йнас,कथा
2661,Erzählung::N,мо̄а̄йнас,कहानी
2662,Nachricht::N,dïjre,सूचना
2663,Nachricht::N,dïjre,समाचार
2664,Nachricht::N,diedádus,सूचना
2665,Nachricht::N,diedádus,समाचार
2666,Nachricht::N,diededibme,सूचना
2667,Nachricht::N,diededibme,समाचार
2668,Nachricht::N,sáhka,सूचना
2669,Nachricht::N,sáhka,समाचार
2670,Nachricht::N,saahâ,सूचना
2671,Nachricht::N,saahâ,समाचार
2672,Nachricht::N,a'lmottâs,सूचना
2673,Nachricht::N,a'lmottâs,समाचार
2674,Nachricht::N,saakk,सूचना
2675,Nachricht::N,saakk,समाचार
2676,Nachricht::N,i´lmmtõs,सूचना
2677,Nachricht::N,i´lmmtõs,समाचार
2678,Nachricht::N,со̄а̄гк,सूचना
2679,Nachricht::N,со̄а̄гк,समाचार
2680,Neuigkeit::N,saernie,ख़बर
2681,Neuigkeit::N,saernie,समाचार
2682,Neuigkeit::N,ådås,ख़बर
2683,Neuigkeit::N,ådås,समाचार
2684,Neuigkeit::N,sáhka,ख़बर
2685,Neuigkeit::N,sáhka,समाचार
2686,Neuigkeit::N,sáhka,ख़बर
2687,Neuigkeit::N,sáhka,समाचार
2688,Neuigkeit::N,uuđâs,ख़बर
2689,Neuigkeit::N,uuđâs,समाचार
2690,Neuigkeit::N,saakk,ख़बर
2691,Neuigkeit::N,saakk,समाचार
2692,Neuigkeit::N,о̄дтс,ख़बर
2693,Neuigkeit::N,о̄дтс,समाचार
2694,Neuigkeit::N,со̄а̄гк,ख़बर
2695,Neuigkeit::N,со̄а̄гк,समाचार
2696,Name::N,nomme,नाम
2697,Name::N,namma,नाम
2698,Name::N,namma,नाम
2699,Name::N,nommâ,नाम
2700,Name::N,nõmm,नाम
2701,Name::N,нэ̄мм,नाम
2702,Rätsel::N,mojnestimmie,पहेली
2703,Rätsel::N,árvvádus,पहेली
2704,Rätsel::N,árvádus,पहेली
2705,Rätsel::N,arvâdâs,पहेली
2706,Rätsel::N,a´rvvtõs,पहेली
2707,Rätsel::N,а̄ррьв,पहेली
2708,Rede::N,håaleme,वचन
2709,Rede::N,håaleme,भाषण
2710,Rede::N,hålla,वचन
2711,Rede::N,hålla,भाषण
2712,Rede::N,sáhka,वचन
2713,Rede::N,sáhka,भाषण
2714,Rede::N,hástu,वचन
2715,Rede::N,hástu,भाषण
2716,Rede::N,са̄ррнмушш,वचन
2717,Rede::N,са̄ррнмушш,भाषण
2718,Sprache::N,gïele,भाषा
2719,Sprache::N,gïele,ज़बान
2720,Sprache::N,giella,भाषा
2721,Sprache::N,giella,ज़बान
2722,Sprache::N,giella,भाषा
2723,Sprache::N,giella,ज़बान
2724,Sprache::N,kieḷâ,भाषा
2725,Sprache::N,kieḷâ,ज़बान
2726,Sprache::N,ǩiõll,भाषा
2727,Sprache::N,ǩiõll,ज़बान
2728,Sprache::N,кӣлл,भाषा
2729,Sprache::N,кӣлл,ज़बान
2730,Stimme::N,tjoeje,स्वर
2731,Stimme::N,tjoeje,आवाज़
2732,Stimme::N,jiedna,स्वर
2733,Stimme::N,jiedna,आवाज़
2734,Stimme::N,giella,स्वर
2735,Stimme::N,giella,आवाज़
2736,Stimme::N,jietna,स्वर
2737,Stimme::N,jietna,आवाज़
2738,Stimme::N,jieṇâ,स्वर
2739,Stimme::N,jieṇâ,आवाज़
2740,Stimme::N,jiõnn,स्वर
2741,Stimme::N,jiõnn,आवाज़
2742,Stimme::N,ӣнн,स्वर
2743,Stimme::N,ӣнн,आवाज़
2744,Wort::N,baakoe,शब्द
2745,Wort::N,baakoe,लफ़्ज़
2746,Wort::N,báhko,शब्द
2747,Wort::N,báhko,लफ़्ज़
2748,Wort::N,sátni,शब्द
2749,Wort::N,sátni,लफ़्ज़
2750,Wort::N,pááhu,शब्द
2751,Wort::N,pááhu,लफ़्ज़
2752,Wort::N,sää´nn,शब्द
2753,Wort::N,sää´nn,लफ़्ज़
2754,Wort::N,са̄ннҍ,शब्द
2755,Wort::N,са̄ннҍ,लफ़्ज़
2756,Zeichen::N,væhta,निशान
2757,Zeichen::N,mærkka,निशान
2758,Zeichen::N,mearka,निशान
2759,Zeichen::N,merkkâ,निशान
2760,Zeichen::N,meârkk,निशान
2761,Zeichen::N,тӣххт,निशान
2762,Lärm::N,stujmie,शोर
2763,Lärm::N,stujmie,हुल्लड़
2764,Lärm::N,juhtsa,शोर
2765,Lärm::N,juhtsa,हुल्लड़
2766,Lärm::N,šlápma,शोर
2767,Lärm::N,šlápma,हुल्लड़
2768,Lärm::N,ruojâ,शोर
2769,Lärm::N,ruojâ,हुल्लड़
2770,Lärm::N,šlaaṃâ,शोर
2771,Lärm::N,šlaaṃâ,हुल्लड़
2772,Lärm::N,šuumm'mõš,शोर
2773,Lärm::N,šuumm'mõš,हुल्लड़
2774,Lärm::N,шэҏҏ,शोर
2775,Lärm::N,шэҏҏ,हुल्लड़
2776,Lärm::N,ё̄афф,शोर
2777,Lärm::N,ё̄афф,हुल्लड़
2778,Laut::N,tjoeje,स्वर
2779,Laut::N,tjoeje,ध्वनि
2780,Laut::N,jiedna,स्वर
2781,Laut::N,jiedna,ध्वनि
2782,Laut::N,jietna,स्वर
2783,Laut::N,jietna,ध्वनि
2784,Laut::N,jieṇâ,स्वर
2785,Laut::N,jieṇâ,ध्वनि
2786,Laut::N,jiõnn,स्वर
2787,Laut::N,jiõnn,ध्वनि
2788,Laut::N,ӣнн,स्वर
2789,Laut::N,ӣнн,ध्वनि
2790,Ton::N,tjoeje,सुर
2791,Ton::N,tjoeje,स्वर
2792,Ton::N,tåvnnå,सुर
2793,Ton::N,tåvnnå,स्वर
2794,Ton::N,tjuodja,सुर
2795,Ton::N,tjuodja,स्वर
2796,Ton::N,šuokŋa,सुर
2797,Ton::N,šuokŋa,स्वर
2798,Ton::N,nuot'tâ,सुर
2799,Ton::N,nuot'tâ,स्वर
2800,Ton::N,suõmm,सुर
2801,Ton::N,suõmm,स्वर
2802,Ton::N,ӣнн,सुर
2803,Ton::N,ӣнн,स्वर
2804,Lied::N,laavloe,गीत
2805,Lied::N,lávla,गीत
2806,Lied::N,lávlla,गीत
2807,Lied::N,laavlâ,गीत
2808,Lied::N,laaul,गीत
2809,Lied::N,ла̄ввл,गीत
2810,Ruhe::N,frïere,आराम
2811,Ruhe::N,frïere,ख़ामोशी
2812,Ruhe::N,raeffie,आराम
2813,Ruhe::N,raeffie,ख़ामोशी
2814,Ruhe::N,vuojŋadibme,आराम
2815,Ruhe::N,vuojŋadibme,ख़ामोशी
2816,Ruhe::N,vuojŋadallam,आराम
2817,Ruhe::N,vuojŋadallam,ख़ामोशी
2818,Ruhe::N,ráfi,आराम
2819,Ruhe::N,ráfi,ख़ामोशी
2820,Ruhe::N,máššu,आराम
2821,Ruhe::N,máššu,ख़ामोशी
2822,Ruhe::N,vuo'iŋâstus,आराम
2823,Ruhe::N,vuo'iŋâstus,ख़ामोशी
2824,Ruhe::N,ráávhu,आराम
2825,Ruhe::N,ráávhu,ख़ामोशी
2826,Ruhe::N,rääuh,आराम
2827,Ruhe::N,rääuh,ख़ामोशी
2828,Ruhe::N,vuâŋŋmõš,आराम
2829,Ruhe::N,vuâŋŋmõš,ख़ामोशी
2830,Ruhe::N,юэв,आराम
2831,Ruhe::N,юэв,ख़ामोशी
2832,Ruhe::N,вуэӈӈмушш,आराम
2833,Ruhe::N,вуэӈӈмушш,ख़ामोशी
2834,Leute::N,aalmoge,लोग
2835,Leute::N,ulmutja,लोग
2836,Leute::N,álbmot,लोग
2837,Leute::N,viehâ,लोग
2838,Leute::N,aalmi,लोग
2839,Leute::N,о̄ллмэ,लोग
2840,Volk::N,aalmoge,क़ौम
2841,Volk::N,aalmoge,प्रजा
2842,Volk::N,álmmuk,क़ौम
2843,Volk::N,álmmuk,प्रजा
2844,Volk::N,fuolkke,क़ौम
2845,Volk::N,fuolkke,प्रजा
2846,Volk::N,álbmot,क़ौम
2847,Volk::N,álbmot,प्रजा
2848,Volk::N,aalmug,क़ौम
2849,Volk::N,aalmug,प्रजा
2850,Volk::N,aalmi,क़ौम
2851,Volk::N,aalmi,प्रजा
2852,Volk::N,нарэдт,क़ौम
2853,Volk::N,нарэдт,प्रजा
2854,Arbeit::N,barkoe,काम
2855,Arbeit::N,barggo,काम
2856,Arbeit::N,rahtjam,काम
2857,Arbeit::N,bargu,काम
2858,Arbeit::N,pargo,काम
2859,Arbeit::N,tyej̣i,काम
2860,Arbeit::N,likk,काम
2861,Arbeit::N,tue´jj,काम
2862,Arbeit::N,лыххк,काम
2863,Gast::N,guessie,अतिथि
2864,Gast::N,guessie,मेहमान
2865,Gast::N,guosse,अतिथि
2866,Gast::N,guosse,मेहमान
2867,Gast::N,guossi,अतिथि
2868,Gast::N,guossi,मेहमान
2869,Gast::N,kyes'si,अतिथि
2870,Gast::N,kyes'si,मेहमान
2871,Gast::N,kue´s's,अतिथि
2872,Gast::N,kue´s's,मेहमान
2873,Gast::N,кӯссь,अतिथि
2874,Gast::N,кӯссь,मेहमान
2875,Geschenk::N,daevere,उपहार
2876,Geschenk::N,daevere,तोहफ़ा
2877,Geschenk::N,sjielege,उपहार
2878,Geschenk::N,sjielege,तोहफ़ा
2879,Geschenk::N,vadda,उपहार
2880,Geschenk::N,vadda,तोहफ़ा
2881,Geschenk::N,vattáldahka,उपहार
2882,Geschenk::N,vattáldahka,तोहफ़ा
2883,Geschenk::N,skeaŋka,उपहार
2884,Geschenk::N,skeaŋka,तोहफ़ा
2885,Geschenk::N,adaldâh,उपहार
2886,Geschenk::N,adaldâh,तोहफ़ा
2887,Geschenk::N,sǩiâŋkk,उपहार
2888,Geschenk::N,sǩiâŋkk,तोहफ़ा
2889,Geschenk::N,тӯмаш,उपहार
2890,Geschenk::N,тӯмаш,तोहफ़ा
2891,Spiel::N,spïele,खेल
2892,Spiel::N,spïele,क्रीड़ा
2893,Spiel::N,stååkedimmie,खेल
2894,Spiel::N,stååkedimmie,क्रीड़ा
2895,Spiel::N,spella,खेल
2896,Spiel::N,spella,क्रीड़ा
2897,Spiel::N,stoagos,खेल
2898,Spiel::N,stoagos,क्रीड़ा
2899,Spiel::N,speallu,खेल
2900,Spiel::N,speallu,क्रीड़ा
2901,Spiel::N,leikkâ,खेल
2902,Spiel::N,leikkâ,क्रीड़ा
2903,Spiel::N,siõrr,खेल
2904,Spiel::N,siõrr,क्रीड़ा
2905,Spiel::N,сӣрр,खेल
2906,Spiel::N,сӣрр,क्रीड़ा
2907,Gesellschaft::N,sïelte,साथ
2908,Gesellschaft::N,rádnastallam,साथ
2909,Gesellschaft::N,searvi,साथ
2910,Gesellschaft::N,servi,साथ
2911,Gesellschaft::N,seä´brr,साथ
2912,Gesellschaft::N,се̄ббр,साथ
2913,Hilfe::N,viehkie,मदद
2914,Hilfe::N,viehkie,सहायता
2915,Hilfe::N,viehkke,मदद
2916,Hilfe::N,viehkke,सहायता
2917,Hilfe::N,veahkki,मदद
2918,Hilfe::N,veahkki,सहायता
2919,Hilfe::N,iše,मदद
2920,Hilfe::N,iše,सहायता
2921,Hilfe::N,veä´ǩ'ǩ,मदद
2922,Hilfe::N,veä´ǩ'ǩ,सहायता
2923,Hilfe::N,ве̄ххьк,मदद
2924,Hilfe::N,ве̄ххьк,सहायता
2925,Freund::N,voelpe,मित्र
2926,Freund::N,ráddna,मित्र
2927,Freund::N,venak,मित्र
2928,Freund::N,ustit,मित्र
2929,Freund::N,verdde,मित्र
2930,Freund::N,veerdi,मित्र
2931,Freund::N,na´zvan,मित्र
2932,Freund::N,ка̄ннҌц,मित्र
2933,Kamerad::N,guejmie,साथी
2934,Kamerad::N,guejmie,कामरेड
2935,Kamerad::N,ráddna,साथी
2936,Kamerad::N,ráddna,कामरेड
2937,Kamerad::N,guojmme,साथी
2938,Kamerad::N,guojmme,कामरेड
2939,Kamerad::N,guoibmi,साथी
2940,Kamerad::N,guoibmi,कामरेड
2941,Kamerad::N,kyei'mi,साथी
2942,Kamerad::N,kyei'mi,कामरेड
2943,Kamerad::N,taaurõš,साथी
2944,Kamerad::N,taaurõš,कामरेड
2945,Kamerad::N,то̄а̄врэшш,साथी
2946,Kamerad::N,то̄а̄врэшш,कामरेड
2947,Angelegenheit::N,aate,बात
2948,Angelegenheit::N,aate,मामला
2949,Angelegenheit::N,saake,बात
2950,Angelegenheit::N,saake,मामला
2951,Angelegenheit::N,ássje,बात
2952,Angelegenheit::N,ássje,मामला
2953,Angelegenheit::N,ášši,बात
2954,Angelegenheit::N,ášši,मामला
2955,Angelegenheit::N,äšši,बात
2956,Angelegenheit::N,äšši,मामला
2957,Angelegenheit::N,ä´šš,बात
2958,Angelegenheit::N,ä´šš,मामला
2959,Angelegenheit::N,тӯйй,बात
2960,Angelegenheit::N,тӯйй,मामला
2961,Anzahl::N,taale,तादाद
2962,Anzahl::N,taale,संख्या
2963,Anzahl::N,låhkoe,तादाद
2964,Anzahl::N,låhkoe,संख्या
2965,Anzahl::N,låhko,तादाद
2966,Anzahl::N,låhko,संख्या
2967,Anzahl::N,mierre,तादाद
2968,Anzahl::N,mierre,संख्या
2969,Anzahl::N,mearri,तादाद
2970,Anzahl::N,mearri,संख्या
2971,Anzahl::N,lohkomearra,तादाद
2972,Anzahl::N,lohkomearra,संख्या
2973,Anzahl::N,meeṛi,तादाद
2974,Anzahl::N,meeṛi,संख्या
2975,Anzahl::N,mie´rr,तादाद
2976,Anzahl::N,mie´rr,संख्या
2977,Anzahl::N,чӣссел,तादाद
2978,Anzahl::N,чӣссел,संख्या
2979,Art::N,aarhte,तरह
2980,Art::N,aarhte,क़िस्म
2981,Art::N,sládja,तरह
2982,Art::N,sládja,क़िस्म
2983,Art::N,tjærdda,तरह
2984,Art::N,tjærdda,क़िस्म
2985,Art::N,čearda,तरह
2986,Art::N,čearda,क़िस्म
2987,Art::N,šlaaj̣â,तरह
2988,Art::N,šlaaj̣â,क़िस्म
2989,Art::N,nää´ll,तरह
2990,Art::N,nää´ll,क़िस्म
2991,Art::N,на̄лль,तरह
2992,Art::N,на̄лль,क़िस्म
2993,Stück::N,bæhta,फाँक
2994,Stück::N,bæhta,टुकड़ा
2995,Stück::N,biehkie,फाँक
2996,Stück::N,biehkie,टुकड़ा
2997,Stück::N,biehkke,फाँक
2998,Stück::N,biehkke,टुकड़ा
2999,Stück::N,bihttá,फाँक
3000,Stück::N,bihttá,टुकड़ा
3001,Stück::N,pittá,फाँक
3002,Stück::N,pittá,टुकड़ा
3003,Stück::N,káppálâh,फाँक
3004,Stück::N,káppálâh,टुकड़ा
3005,Stück::N,ku´sǩǩ,फाँक
3006,Stück::N,ku´sǩǩ,टुकड़ा
3007,Stück::N,кусськ,फाँक
3008,Stück::N,кусськ,टुकड़ा
3009,Teil::N,stuhtje,भाग
3010,Teil::N,stuhtje,हिस्सा
3011,Teil::N,oasse,भाग
3012,Teil::N,oasse,हिस्सा
3013,Teil::N,bielle,भाग
3014,Teil::N,bielle,हिस्सा
3015,Teil::N,guovllo,भाग
3016,Teil::N,guovllo,हिस्सा
3017,Teil::N,oassi,भाग
3018,Teil::N,oassi,हिस्सा
3019,Teil::N,bihttá,भाग
3020,Teil::N,bihttá,हिस्सा
3021,Teil::N,uási,भाग
3022,Teil::N,uási,हिस्सा
3023,Teil::N,vuâ´ss,भाग
3024,Teil::N,vuâ´ss,हिस्सा
3025,Teil::N,pie´ǩ'ǩ,भाग
