,Concept_ID,fa,pl
803,vorher::ADV,قبلاً,przedtem
804,zuerst::ADV,اول,naprzód
805,zuerst::ADV,اول,najpierw
806,zuerst::ADV,ابتداء,naprzód
807,zuerst::ADV,ابتداء,najpierw
808,einmal::ADV,یکدفعه,raz
809,manchmal::ADV,گاهی,czasem
810,manchmal::ADV,بعضی اوقات,czasem
811,oft::ADV,اغلب,często
812,immer::ADV,همیشه,zawsze
813,niemals::ADV,هرگز,nigdy
814,hier::ADV,اینجا,tu
815,hier::ADV,اینجا,tutaj
816,hierhin::ADV,به اینجا,tu
817,von hier::ADV,از اینجا,stąd
818,dort::ADV,آنجا,tam
819,dorthin::ADV,به آنجا,tam
820,geradeaus::ADV,راست,prosto
821,vorwärts::ADV,جلو,naprzód
822,vorwärts::ADV,به پیش,naprzód
823,rückwärts::ADV,عقب,wstecz
824,zurück::ADV,پس,z powrotem
825,zurück::ADV,عقب,z powrotem
826,zurück::ADV,بالعکس,z powrotem
827,unten::ADV,زیر,u dołu
828,unten::ADV,زیر,na dole
829,unten::ADV,پایین,u dołu
830,unten::ADV,پایین,na dole
831,hinab::ADV,به پایین,na_dół
832,hinab::ADV,به پایین,w_dół
833,oben::ADV,بالا,w górze
834,oben::ADV,بالا,na górze
835,hinauf::ADV,به بالا,w górę
836,hinauf::ADV,به بالا,na górę
837,überall::ADV,همه‌جا,wszędzie
838,nicht::ADV,نه,nie
839,ein wenig::ADV,کمی,trochę
840,kaum::ADV,به سختی,ledwie
841,kaum::ADV,به سختی,prawie nie
842,sehr::ADV,خیلی,bardzo
843,sehr::ADV,بسیار,bardzo
844,so::ADV,چنین,tak
845,so::ADV,اینطور,tak
846,noch::ADV,هنوز,jeszcze
847,nur::ADV,فقط,tylko
848,nur::ADV,تنها,tylko
849,schon::ADV,قبلاً,już
850,schon::ADV,به این زودی,już
851,wieder::ADV,باز,znów
852,wieder::ADV,باز,znowu
853,wieder::ADV,دوباره,znów
854,wieder::ADV,دوباره,znowu
855,vergebens::ADV,بیهوده,na próżno
856,vor::PRP,در جلوی,przed
857,hinter::PRP,پشت,za
858,unter::PRP,تحت,pod
859,durch::PRP,از وسط,przez
860,durch::PRP,از ميان,przez
861,neben::PRP,کنار,obok
862,neben::PRP,پهلوی,obok
863,zwischen::PRP,بین,między
864,zwischen::PRP,میان,między
865,wegen::PRP,برای,z powodu
866,wegen::PRP,بخاطر,z powodu
867,dies::PRN,این,to
868,das::PRN,آن,to
869,alles::PRN,تمام,wszystko
870,alles::PRN,همه‌چیر,wszystko
871,ich::PRN,من,ja
872,du::PRN,تو,ty
873,er::PRN,او,on
874,wir::PRN,ما,my
875,ihr::PRN,شما,wy
876,sie::PRN,آنها,oni
877,was::FPRN,چه,co
878,wer::FPRN,کی,kto
879,wo::FADV,کجا,gdzie
880,wohin::FADV,بکجا,dokąd
881,wie::FADV,چطور,jak
882,wie::FADV,چگونه,jak
883,warum::FADV,چرا,dlaczego
884,warum::FADV,برای چه,dlaczego
885,wieviel::FNUM,چند,ile
886,wieviel::FNUM,چقدر,ile
887,eins::NUM,یک,jeden
888,zwei::NUM,دو,dwa
889,drei::NUM,سه,trzy
890,vier::NUM,چهار,cztery
891,fünf::NUM,پنج,pięć
892,sechs::NUM,شش,sześć
893,sieben::NUM,هفت,siedem
894,acht::NUM,هشت,osiem
895,neun::NUM,نه,dziewięć
896,zehn::NUM,ده,dziesięć
897,elf::NUM,یازده,jedenaście
898,zwölf::NUM,دوازده,dwanaście
899,zwanzig::NUM,بیست,dwadzieścia
900,dreißig::NUM,سی,trzydzieści
901,vierzig::NUM,چهل,czterdzieści
902,fünfzig::NUM,پنجاه,pięćdziesiąt
903,sechzig::NUM,شصت,sześćdziesiąt
904,siebzig::NUM,هفتاد,siedemdziesiąt
905,achtzig::NUM,هشتاد,osiemdziesiąt
906,neunzig::NUM,نود,dziewięćdziesiąt
907,hundert::NUM,صد,sto
908,tausend::NUM,هزار,tysiąc
909,und::CNJ,و,i
910,oder::CNJ,یا,lub
911,oder::CNJ,یا,albo
912,stehen::V,ایستادن,stać
913,sitzen::V,نشستن,siedzieć
914,liegen::V,خوابیدن,leżeć
915,liegen::V,دراز کشیدن,leżeć
916,hängen::V,آویزان بودن,wisieć
917,werden::V,شدن,zostać
918,werden::V,شدن,stać się
919,passieren::V,گذشتن,dziać się
920,passieren::V,گذشتن,zdarzyć się
921,passieren::V,اتفاق افتادن,dziać się
922,passieren::V,اتفاق افتادن,zdarzyć się
923,beginnen::V,شروع شدن,zacząć się
924,enden::V,تمام شدن,kończyć się
925,wechseln::V,عوض شدن,zmienić się
926,aufgehen[Sonne]::V,برآمدن,wzejść
927,aufgehen[Sonne]::V,طلوع کردن,wzejść
928,untergehen[Sonne]::V,غروب کردن,zajść
929,scheinen[Sonne]::V,تابیدن,świecić
930,donnern::V,رعد زدن,grzmieć
931,wehen::V,دمیدن,wiać
932,strömen::V,روان شدن,płynąć
933,strömen::V,روان شدن,lać się
934,fließen::V,روان شدن,ciec
935,fließen::V,روان شدن,płynąć
936,sich drehen::V,چرخیدن,obracać się
937,schwanken::V,خم و راست شدن,chwiać się
938,schwingen::V,تاب خوردن,wahać się
939,schwingen::V,نوسان کردن,wahać się
940,fallen::V,افتادن,padać
941,fallen::V,سقوط کردن,padać
942,brennen::V,سوزاندن,palić się
943,rauchen::V,دود کردن,dymić
944,rauchen::V,دود کردن,dymić się
945,regnen::V,باران آمدن,padać
946,gefrieren::V,یخ بستن,zamarznąć
947,tauen::V,آب شدن,tajać
948,schmelzen::V,آب شدن,topnieć
949,trocknen::V,خشک شدن,schnąć
950,sieden::V,جوشیدن,wrzeć
951,sieden::V,جوشیدن,kipieć
952,faulen::V,فاسد شدن,gnić
953,verfaulen::V,پوسیدن,zgnić
954,reißen::V,پاره شدن,urywać się
955,versinken::V,غرق شدن,tonąć
956,vergehen::V,گذشتن,przechodzić
957,erscheinen::V,ظاهر شدن,zjawiać się
958,verschwinden::V,گم شدن,zniknąć
959,verschwinden::V,از بین رفتن,zniknąć
960,sinken::V,پایین آمدن,spadać
961,abnehmen::V,کم شدن,spadać
962,zunehmen::V,زیاد شدن,wzrosnąć
963,steigen::V,بالا رفتن,wzrastać
964,wachsen::V,قد کشیدن,rosnąć
965,glänzen::V,برق زدن,błyszczeć
966,funkeln::V,جرقه زدن,zabłyszczeć
967,lärmen::V,شلوغ کردن,hałasować
968,läuten::V,زنگ زدن,dzwonić
969,klingeln::V,زنگ زدن,dzwonić
970,klirren::V,جرنگ جرنگ صدا کردن,brzęczeć
971,brausen::V,طوفانی بودن,huczeć
972,rauschen::V,خش‌خش کردن,szumieć
973,rauschen::V,خش‌خش کردن,szeleścić
974,klingen::V,صدا دادن,brzmieć
975,klingen::V,صدا دادن,dźwięczeć
976,bellen::V,عوعو کردن,szczekać
977,heulen::V,زوزه کشیدن,wyć
978,blasen::V,فوت کردن,dmuchnąć
979,pfeifen::V,سوت زدن,gwizdać
980,schreien::V,فریاد زدن,krzyczeć
981,stöhnen::V,نالیدن,stękać
982,zittern::V,لرزیدن,drżeć
983,leben::V,زیستن,żyć
984,leben::V,زندگی کردن,żyć
985,geboren werden::V,متولد شدن,urodzić się
986,atmen::V,تنفس کردن,oddychać
987,trinken::V,نوشیدن,pić
988,essen::V,خوردن,jeść
989,schlucken::V,بلعیدن,połknąć
990,schlucken::V,قورت دادن,połknąć
991,müde werden::V,خسته شدن,zmęczyć się
992,einschlafen::V,خواب رفتن,zasnąć
993,schlafen::V,خوابیدن,spać
994,aufwachen::V,از خواب بیدار شدن,obudzić się
995,aufstehen::V,بیدار شدن,wstać
996,sich erholen::V,استراحت کردن,wypoczywać
997,krank werden::V,مریض شدن,zachorować
998,krank sein::V,بیمار بودن,chorować
999,schmerzen::V,درد کردن,boleć
1000,husten::V,سرفه کردن,kaszlać
1001,genesen::V,بهبود یافتن,wyzdrowieć
1002,sterben::V,مردن,umrzeć
1003,umkommen::V,کشته شدن,zginąć
1004,sich bewegen::V,حرکت کردن,poruszać się
1005,sich rühren::V,تکان خوردن,ruszyć się
1006,sich erheben::V,برخواستن,podnieść się
1007,sich setzen::V,نشستن,usiąść
1008,hinfallen::V,زمین خوردن,upaść
1009,laufen::V,پیاده رفتن,chodzić
1010,schreiten::V,قدم زدن,kroczyć
1011,spazierengehen::V,گردش رفتن,iść na spacer
1012,eilen::V,شتاب کردن,pospieszać
1013,sich beeilen::V,عجله کردن,pospieszyć się
1014,sausen::V,صفیر کشیدن,pędzić
1015,rennen::V,دویدن,biec
1016,rennen::V,دویدن,biegać
1017,springen::V,پریدن,skakać
1018,klettern::V,بالا رفتن,wspinać się
1019,schaukeln::V,تاب خوردن,huśtać
1020,schaukeln::V,تاب خوردن,kołysać
1021,kriechen::V,خزیدن,pełzać
1022,kriechen::V,خزیدن,czołgać się
1023,schwimmen::V,شنا کردن,pływać
1024,tauchen::V,غواصی کردن,zanurzać się
1025,rudern::V,پارو زدن,wiosłować
1026,fahren::V,سواره رفتن,jechać
1027,fliegen::V,پریدن,latać
1028,fliegen::V,پریدن,lecieć
1029,gehen::V,رفتن,iść
1030,weggehen::V,رفتن,odejść
1031,abfahren::V,حرکت کردن,odjechać
1032,anhalten::V,ایست کردن,zatrzymać się
1033,hineingehen::V,داخل شدن,wchodzić
1034,eintreten::V,وارد شدن,wejść
1035,eintreten::V,وارد شدن,nastąpić
1036,kommen::V,آمدن,przyjść
1037,ankommen::V,رسیدن,przybyć
1038,zurückkommen::V,برگشتن,wrócić
1039,bleiben::V,ماندن,zostać
1040,warten::V,منتظر بودن,czekać
1041,erwarten::V,انتظار داشتن,oczekiwać
1042,suchen::V,جستجو کردن,szukać
1043,finden::V,یافتن,znaleźć
1044,finden::V,پیدا کردن,znaleźć
1045,versuchen::V,سعی کردن,próbować
1046,versuchen::V,کوشش کردن,próbować
1047,vorbereiten::V,آماده کردن,przygotować
1048,lieben::V,عاشق بودن,kochać
1049,mögen::V,میل داشتن,lubić
1050,mögen::V,دوست داشتن,lubić
1051,lachen::V,خندیدن,śmiać się
1052,rühren::V,به رقت آوردن,wzruszyć
1053,weinen::V,گریه کردن,płakać
1054,schimpfen::V,فحاشی کردن,kląć
1055,sich ärgern::V,ناراحت شدن,gniewać się
1056,sich fürchten::V,واهمه کردن,bać się
1057,fürchten::V,ترسیدن,bać się
1058,fliehen::V,گریختن,uciekać
1059,flüchten::V,فرار کردن,uciec
1060,sehen::V,دیدن,widzieć
1061,sehen::V,دیدن,zobaczyć
1062,anschauen::V,نگاه کردن,oglądać
1063,ansehen::V,تماشا کردن,popatrzeć na
1064,hören::V,شنیدن,słyszeć
1065,zuhören::V,گوش دادن,słuchać
1066,probieren::V,چشیدن,kosztować
1067,riechen::V,بوییدن,wąchać
1068,riechen::V,بو کردن,wąchać
1069,fühlen::V,احساس کردن,czuć
1070,fühlen::V,احساس کردن,odczuwać
1071,scheinen::V,بنظر آمدن,wydawać się
1072,zu sehen sein::V,دیده شدن,widnieć
1073,vernehmen::V,شنیدن,usłyszeć
1074,frieren::V,سرد بودن,marznąć
1075,tun::V,کردن,czynić
1076,können::V,توانستن,móc
1077,können::V,توانستن,umieć
1078,wollen::V,خواستن,chcieć
1079,anfangen::V,شروع کردن,zacząć
1080,beenden::V,تمام کردن,zakończyć
1081,beenden::V,پایان دادن,zakończyć
1082,aufhören::V,دست کشیدن,przestać
1083,gelingen::V,موفق شدن,udać się
1084,geraten::V,نتیجه دادن,udać się
1085,öffnen::V,گشودن,otworzyć
1086,öffnen::V,باز کردن,otworzyć
1087,schließen::V,بستن,zamknąć
1088,schließen::V,قفل کردن,zamknąć
1089,stellen::V,گذاردن,postawić
1090,setzen::V,نشاندن,posadzić
1091,legen::V,گذاشتن,kłaść
1092,berühren::V,دست زدن,dotykać
1093,berühren::V,لمس کردن,dotykać
1094,verbinden::V,وصل کردن,łączyć
1095,bedecken::V,پوشاندن,przykryć
1096,aufhängen::V,آویختن,powiesić
1097,anzünden::V,سوزاندن,zapalić
1098,aufheben::V,برداشتن,podnieść
1099,aufheben::V,بلند کردن,podnieść
1100,zurücklassen::V,گذاشتن,zostawić
1101,verlieren::V,گم کردن,zgubić
1102,fallen lassen::V,انداختن,upuścić
1103,machen::V,کردن,zrobić
1104,machen::V,ساختن,zrobić
1105,herstellen::V,ساختن,wytworzyć
1106,herstellen::V,تولید کردن,wytworzyć
1107,bauen::V,ساختن,budować
1108,bauen::V,بنا کردن,budować
1109,reparieren::V,درست کردن,naprawiać
1110,reparieren::V,تعمیر کردن,naprawiać
1111,verbessern::V,بهتر کردن,ulepszyć
1112,ändern::V,تغییر دادن,zmienić
1113,graben::V,کندن,kopać
1114,graben::V,گود کردن,kopać
1115,beugen::V,کج کردن,zagiąć
1116,biegen::V,خم کردن,zgiąć
1117,drehen::V,چرخاندن,obracać
1118,wenden::V,برگرداندن,obrocić
1119,umdrehen::V,برگرداندن,obrocić
1120,heben::V,برداشتن,podnosić
1121,hochheben::V,برآوردن,podnieść
1122,hochheben::V,بلند کردن,podnieść
1123,ergreifen::V,گرفتن,chwycić
1124,halten::V,نگاه داشتن,trzymać
1125,drücken::V,فشار دادن,naciskać
1126,drücken::V,فشار آوردن,naciskać
1127,schieben::V,هل دادن,pchać
1128,schieben::V,هل دادن,posuwać
1129,kratzen::V,خاریدن,drapać
1130,lecken::V,لیسیدن,lizać
1131,beißen::V,گاز زدن,kąsać
1132,abreißen::V,پاره کردن,oderwać
1133,abschneiden::V,بریدن,odciąć
1134,abschneiden::V,قطع کردن,odciąć
1135,binden::V,بستن,wiązać
1136,stecken::V,فرو کردن,wetknąć
1137,brechen::V,شکستن,złamać
1138,klopfen::V,کوبیدن,pukać
1139,klopfen::V,کوبیدن,stukać
1140,hauen::V,زدن,bić
1141,kleben::V,چسباندن,kleić
1142,reiben::V,مالش دادن,trzeć
1143,streichen::V,مالیدن,smarować
1144,schleifen::V,تیز کردن,ostrzyć
1145,schneiden::V,چیدن,ciąć
1146,schneiden::V,چیدن,krajać
1147,schneiden::V,بریدن,ciąć
1148,schneiden::V,بریدن,krajać
1149,rütteln::V,لرزاندن,trząść
1150,rütteln::V,تکان دادن,trząść
1151,schütteln::V,تکان دادن,trząść
1152,schwenken::V,تاب دادن,machać
1153,schütten::V,ریختن,nasypać
1154,füllen::V,پر کردن,napełnić
1155,einwickeln::V,پیچیدن,zawinąć
1156,tragen::V,بردن,nieść
1157,tragen::V,حمل کردن,nieść
1158,schleppen::V,کشیدن,wlec
1159,ziehen::V,کشیدن,ciągnąć
1160,aufbewahren::V,نگهداری کردن,przechowywać
1161,werfen::V,انداختن,rzucać
1162,werfen::V,پرتاب کردن,rzucać
1163,fangen::V,گرفتن,łowić
1164,packen::V,گرفتن,chwycić
1165,verstecken::V,قایم کردن,ukryć
1166,verstecken::V,قایم کردن,schować
1167,verstecken::V,پنهان کردن,ukryć
1168,verstecken::V,پنهان کردن,schować
1169,teilen::V,قسمت کردن,podzielić
1170,teilen::V,تقسیم کردن,podzielić
1171,schicken::V,فرستادن,posyłać
1172,schicken::V,ارسال کردن,posyłać
1173,bringen::V,آوردن,przynieść
1174,hinzufügen::V,افزودن,dodać
1175,hinzufügen::V,اضافه کردن,dodać
1176,bekommen::V,گرفتن,dostać
1177,erhalten::V,دریافت کردن,otrzymać
1178,nehmen::V,گرفتن,wziąć
1179,nehmen::V,برداشتن,wziąć
1180,wählen::V,انتخاب کردن,wybrać
1181,auswählen::V,برگزیدن,wybrać
1182,bewahren::V,حفظ کردن,zachować
1183,bewahren::V,حفاظت کردن,zachować
1184,behindern::V,مانع بودن,utrudnić
1185,behindern::V,مانع بودن,przeszkadzać
1186,verderben::V,از بین بردن,zepsuć
1187,beschädigen::V,صدمه زدن,uszkodzić
1188,zerbrechen::V,شکستن,złamać
1189,zerreißen::V,دریدن,drzeć
1190,zerreißen::V,دریدن,rozdzierać
1191,zerreißen::V,پاره کردن,drzeć
1192,zerreißen::V,پاره کردن,rozdzierać
1193,zerstören::V,خراب کردن,zniszczyć
1194,zerstören::V,ویران کردن,zniszczyć
1195,verbrennen::V,سوزاندن,spalić
1196,geben::V,دادن,dać
1197,reichen::V,دادن,podać
1198,schenken::V,هدیه دادن,darować
1199,versprechen::V,قول دادن,obiecać
1200,versprechen::V,وعده دادن,obiecać
1201,wünschen::V,آرزو کردن,życzyć
1202,loben::V,ستایش کردن,chwalić
1203,küssen::V,بوسیدن,całować
1204,wiegen::V,نوسان کردن,kołysać
1205,zudecken::V,پوشاندن,przykryć
1206,wecken::V,بیدار کردن,zbudzić
1207,zeigen::V,نشان دادن,pokazać
1208,führen::V,رهنمائی کردن,wieść
1209,führen::V,رهنمائی کردن,prowadzić
1210,lehren::V,آموختن,uczyć
1211,lehren::V,یاد دادن,uczyć
1212,unterrichten::V,درس دادن,nauczać
1213,unterrichten::V,تدریس کردن,nauczać
1214,aufziehen::V,تربیت کردن,wychować
1215,leiten::V,اداره کردن,kierować
1216,antreiben::V,عجله دادن,popędzić
1217,lassen::V,وادار کردن,zostawić
1218,einladen::V,دعوت کردن,zaprosić
1219,einladen::V,مهمان کردن,zaprosić
1220,vereinigen::V,یکی کردن,zjednoczyć
1221,vereinigen::V,متحد کردن,zjednoczyć
1222,besuchen::V,دیدار کردن,odwiedzić
1223,treffen::V,ملاقات کردن,trafić
1224,treffen::V,ملاقات کردن,spotkać
1225,sich versammeln::V,جمع شدن,zebrać się
1226,sich versammeln::V,جمع شدن,zgromadzić się
1227,spielen::V,بازی کردن,grać
1228,spielen::V,بازی کردن,bawić się
1229,singen::V,آواز خواندن,śpiewać
1230,tanzen::V,رقصیدن,pląsać
1231,tanzen::V,رقصیدن,tańczyć
1232,sich trennen::V,جدا شدن,rozstać się
1233,verlassen::V,ترک کردن,opuścić
1234,retten::V,نجات دادن,ocalić
1235,retten::V,نجات دادن,uratować
1236,bewachen::V,حراست کردن,pilnować
1237,schützen::V,حفظ کردن,ochronić
1238,verteidigen::V,دفاع کردن,bronić
1239,sich schlagen::V,کتک‌کاری کردن,pobić się
1240,schießen::V,تیر زدن,strzelać
1241,siegen::V,پیروز شدن,zwycziężyć
1242,ärgern::V,ناراحت کردن,gniewać
1243,schlagen::V,زدن,bić
1244,schlagen::V,زدن,uderzyć
1245,schlagen::V,کوبیدن,bić
1246,schlagen::V,کوبیدن,uderzyć
1247,treten::V,لگد زدن,kopnąć
1248,stechen::V,چاقو زدن,ukłuć
1249,stoßen::V,هل دادن,popchnąć
1250,stehlen::V,دزدیدن,ukraść
1251,stören::V,مزاحم شدن,zakłócić
1252,stören::V,مزاحم شدن,przeszkodzić
1253,belästigen::V,زحمت دادن,dokuczać
1254,verbergen::V,پنهان کردن,ukryć
1255,täuschen::V,گول زدن,łudzić
1256,täuschen::V,فریب دادن,łudzić
1257,betrügen::V,گول زدن,oszukać
1258,betrügen::V,فریب دادن,oszukać
1259,töten::V,کشتن,zabić
1260,wohnen::V,منزل داشتن,mieszkać
1261,wohnen::V,سکونت داشتن,mieszkać
1262,arbeiten::V,کار کردن,pracować
1263,sammeln::V,جمع کردن,zebrać
1264,pflücken::V,چیدن,zerwać
1265,jagen::V,شکار کردن,polować
1266,fischen::V,صید کردن,łowić ryby
1267,fischen::V,ماهی‌گیری کردن,łowić ryby
1268,fassen::V,گرفتن,złapać
1269,hüten::V,چراندن,paść
1270,hüten::V,مراقبت کردن,paść
1271,treiben::V,راندن,pędzić
1272,anbinden::V,متصل کردن,przywiązać
1273,füttern::V,غذا دادن,karmić
1274,melken::V,دوشیدن,doić
1275,hacken::V,خرد کردن,rąbać
1276,gießen::V,ریختن,lać
1277,gießen::V,ریختن,podlać
1278,reifen::V,رسیدن,dojrzeć
1279,zubereiten::V,طبخ کردن,przyrządzić
1280,zubereiten::V,آماده کردن,przyrządzić
1281,kochen::V,پختن,gotować
1282,kochen::V,آشپزی کردن,gotować
1283,backen::V,پختن,piec
1284,braten::V,سرخ کردن,piec
1285,braten::V,سرخ کردن,smażyć
1286,umrühren::V,هم زدن,przemieszać
1287,stricken::V,بافتن,dziać
1288,nähen::V,دوختن,szyć
1289,färben::V,رنگ زدن,pofarbować
1290,reinigen::V,پاک کردن,oczyścić
1291,reinigen::V,تمیز کردن,oczyścić
1292,waschen::V,شستن,prać
1293,abwischen::V,زدودن,obetrzeć
1294,spülen::V,شستن,płukać
1295,fegen::V,جارو کردن,zamiatać
1296,kehren::V,جارو کردن,zamieść
1297,baden::V,شنا کردن,kąpać się
1298,baden::V,حمام کردن,kąpać się
1299,sich waschen::V,شستشو کردن,myć się
1300,ausziehen::V,درآوردن,zdjąć
1301,anziehen::V,پوشیدن,włożyć
1302,sich anziehen::V,لباس پوشیدن,ubrać się
1303,kämmen::V,شانه زدن,uczesać
1304,schmücken::V,زینت دادن,ozdabiać
1305,sagen::V,گفتن,powiedzieć
1306,sprechen::V,حرف زدن,mówić
1307,sprechen::V,صحبت کردن,mówić
1308,reden::V,حرف زدن,mówić
1309,reden::V,صحبت کردن,mówić
1310,sich unterhalten::V,گپ زدن,rozmawiać
1311,fragen::V,پرسیدن,zapytać
1312,fragen::V,سؤال کردن,zapytać
1313,bitten::V,خواهش کردن,prosić
1314,bitten::V,درخواست کردن,prosić
1315,erzählen::V,نقل کردن,opowiedzieć
1316,erzählen::V,حکایت کردن,opowiedzieć
1317,mitteilen::V,خبر دادن,zawiadomić o
1318,nennen::V,نامیدن,nazwać
1319,rufen::V,صدا کردن,wołać
1320,prahlen::V,پز آمدن,chełpić się
1321,übersetzen::V,ترجمه کردن,tłumaczyć
1322,denken::V,فکر کردن,myśleć
1323,glauben::V,باور کردن,sądzić
1324,glauben::V,باور کردن,wierzyć
1325,glauben::V,عقیده داشتن,sądzić
1326,glauben::V,عقیده داشتن,wierzyć
1327,bemerken::V,متوجه شدن,zauważyć
1328,erkennen::V,شناختن,poznać
1329,erkennen::V,تشخیص دادن,poznać
1330,begreifen::V,فهمیدن,zrozumieć
1331,begreifen::V,درک کردن,zrozumieć
1332,verstehen::V,فهمیدن,rozumieć
1333,verstehen::V,فهمیدن,dosłyszeć
1334,lernen::V,آموختن,uczyć się
1335,lernen::V,یاد گرفتن,uczyć się
1336,wissen::V,دانستن,wiedzieć
1337,sich erinnern an::V,به یاد آوردن,przypomnieć sobie
1338,vergessen::V,فراموش کردن,zapomnieć
1339,messen::V,اندازه گرفتن,mierzyć
1340,zählen::V,شمردن,liczyć
1341,rechnen::V,حساب کردن,rachować
1342,lesen::V,خواندن,czytać
1343,malen::V,نقاشی کردن,malować
1344,zeichnen::V,کشیدن,rysować
1345,zeichnen::V,رسم کردن,rysować
1346,schreiben::V,نوشتن,pisać
1347,besitzen::V,داشتن,posiadać
1348,kaufen::V,خریدن,kupić
1349,kaufen::V,خرید کردن,kupić
1350,verkaufen::V,فروختن,sprzedać
1351,bezahlen::V,پرداختن,zapłacić
1352,zahlen::V,پرداخت کردن,płacić
1353,beherrschen::V,مسلط بودن,opanować
1354,ertragen::V,تحمل کردن,znieść
