,Concept_ID,ca,pl
838,oder::CNJ,o,albo
839,stehen::V,estar de peu,stać
840,sitzen::V,seure,siedzieć
841,liegen::V,jeure,leżeć
842,hängen::V,penjar,wisieć
843,werden::V,fer-se,zostać
844,werden::V,fer-se,stać się
845,werden::V,posar-se,zostać
846,werden::V,posar-se,stać się
847,passieren::V,succeir,dziać się
848,passieren::V,succeir,zdarzyć się
849,beginnen::V,iniciar-se,zacząć się
850,enden::V,acabar-se,kończyć się
851,enden::V,terminar-se,kończyć się
852,wechseln::V,canviar,zmienić się
853,aufgehen[Sonne]::V,sortir,wzejść
854,untergehen[Sonne]::V,posar-se,zajść
855,scheinen[Sonne]::V,brillar,świecić
856,donnern::V,tronar,grzmieć
857,wehen::V,bufar,wiać
858,strömen::V,afluir,płynąć
859,strömen::V,afluir,lać się
860,fließen::V,fluir,ciec
861,fließen::V,fluir,płynąć
862,sich drehen::V,girar,obracać się
863,schwanken::V,vacil·lar,chwiać się
864,schwingen::V,oscil·lar,wahać się
865,fallen::V,caure,padać
866,fallen::V,tombar,padać
867,brennen::V,cremar,palić się
868,rauchen::V,fumejar,dymić
869,rauchen::V,fumejar,dymić się
870,regnen::V,ploure,padać
871,gefrieren::V,gelar-se,zamarznąć
872,tauen::V,fondre's,tajać
873,schmelzen::V,fondre's,topnieć
874,trocknen::V,assecar-se,schnąć
875,sieden::V,bullir,wrzeć
876,sieden::V,bullir,kipieć
877,faulen::V,podrir-se,gnić
878,verfaulen::V,podrir-se,zgnić
879,reißen::V,trencar-se,urywać się
880,versinken::V,enfonsar-se,tonąć
881,vergehen::V,passar,przechodzić
882,erscheinen::V,aparèixer,zjawiać się
883,verschwinden::V,desaparèixer,zniknąć
884,sinken::V,baixar,spadać
885,sinken::V,descendir,spadać
886,abnehmen::V,decréixer,spadać
887,zunehmen::V,augmentar,wzrosnąć
888,steigen::V,pujar,wzrastać
889,wachsen::V,créixer,rosnąć
890,glänzen::V,brillar,błyszczeć
891,glänzen::V,resplendir,błyszczeć
892,funkeln::V,espurnejar,zabłyszczeć
893,lärmen::V,fer soroll,hałasować
894,läuten::V,sonar,dzwonić
895,klingeln::V,trucar,dzwonić
896,klirren::V,dringar,brzęczeć
897,brausen::V,rugir,huczeć
898,rauschen::V,murmurar,szumieć
899,rauschen::V,murmurar,szeleścić
900,klingen::V,sonar,brzmieć
901,klingen::V,sonar,dźwięczeć
902,bellen::V,lladrar,szczekać
903,heulen::V,udolar,wyć
904,blasen::V,bufar,dmuchnąć
905,pfeifen::V,xiular,gwizdać
906,schreien::V,cridar,krzyczeć
907,stöhnen::V,gemegar,stękać
908,zittern::V,tremolar,drżeć
909,leben::V,vīure,żyć
910,geboren werden::V,néixer,urodzić się
911,atmen::V,respirar,oddychać
912,trinken::V,beure,pić
913,essen::V,menjar,jeść
914,schlucken::V,empassar-se,połknąć
915,müde werden::V,cansar-se,zmęczyć się
916,einschlafen::V,adormir-se,zasnąć
917,schlafen::V,dormir,spać
918,aufwachen::V,despertar-se,obudzić się
919,aufstehen::V,llevar-se,wstać
920,sich erholen::V,descansar,wypoczywać
921,krank werden::V,posar-se malalt,zachorować
922,krank sein::V,estar malalt,chorować
923,schmerzen::V,doldre,boleć
924,husten::V,tossir,kaszlać
925,genesen::V,recuperar-se,wyzdrowieć
926,sterben::V,morir,umrzeć
927,umkommen::V,perir,zginąć
928,sich bewegen::V,moure's,poruszać się
929,sich rühren::V,moure's,ruszyć się
930,sich erheben::V,aixecar-se,podnieść się
931,sich setzen::V,asseure's,usiąść
932,hinfallen::V,caure's,upaść
933,laufen::V,caminar,chodzić
934,schreiten::V,procedir,kroczyć
935,spazierengehen::V,passejar,iść na spacer
936,eilen::V,anar corrent,pospieszać
937,sich beeilen::V,afanyar-se,pospieszyć się
938,sausen::V,córrer,pędzić
939,rennen::V,córrer,biec
940,rennen::V,córrer,biegać
941,springen::V,saltar,skakać
942,klettern::V,escalar,wspinać się
943,schaukeln::V,gronxar-se,huśtać
944,schaukeln::V,gronxar-se,kołysać
945,schaukeln::V,balancejar-se,huśtać
946,schaukeln::V,balancejar-se,kołysać
947,kriechen::V,reptar,pełzać
948,kriechen::V,reptar,czołgać się
949,kriechen::V,arrossegar-se,pełzać
950,kriechen::V,arrossegar-se,czołgać się
951,schwimmen::V,nadar,pływać
952,tauchen::V,bussejar,zanurzać się
953,tauchen::V,submergir-se,zanurzać się
954,rudern::V,remar,wiosłować
955,fahren::V,anar,jechać
956,fliegen::V,volar,latać
957,fliegen::V,volar,lecieć
958,gehen::V,caminar,iść
959,weggehen::V,anar-se'n,odejść
960,abfahren::V,partir,odjechać
961,anhalten::V,aturar-se,zatrzymać się
962,hineingehen::V,entrar,wchodzić
963,eintreten::V,entrar,wejść
964,eintreten::V,entrar,nastąpić
965,kommen::V,venir,przyjść
966,ankommen::V,arribar,przybyć
967,zurückkommen::V,tornar,wrócić
968,bleiben::V,quedar-se,zostać
969,warten::V,esperar,czekać
970,erwarten::V,esperar,oczekiwać
971,suchen::V,buscar,szukać
972,finden::V,trobar,znaleźć
973,versuchen::V,intentar,próbować
974,vorbereiten::V,preparar,przygotować
975,lieben::V,estimar,kochać
976,mögen::V,agradar a,lubić
977,lachen::V,riure,śmiać się
978,rühren::V,commoure,wzruszyć
979,rühren::V,emocionar,wzruszyć
980,weinen::V,plorar,płakać
981,schimpfen::V,renyar,kląć
982,sich ärgern::V,enfadar-se,gniewać się
983,sich fürchten::V,tenir por,bać się
984,fürchten::V,témer,bać się
985,fliehen::V,fugir,uciekać
986,flüchten::V,refugiar-se,uciec
987,sehen::V,veure,widzieć
988,sehen::V,veure,zobaczyć
989,anschauen::V,mirar,oglądać
990,ansehen::V,mirar,popatrzeć na
991,hören::V,oir,słyszeć
992,zuhören::V,escoltar,słuchać
993,probieren::V,provar,kosztować
994,riechen::V,olorar,wąchać
995,fühlen::V,sentīr,czuć
996,fühlen::V,sentīr,odczuwać
997,scheinen::V,semblar,wydawać się
998,zu sehen sein::V,poder-se veure,widnieć
999,vernehmen::V,percebre,usłyszeć
1000,frieren::V,tenir fred,marznąć
1001,tun::V,fer,czynić
1002,können::V,poder,móc
1003,können::V,poder,umieć
1004,wollen::V,voler,chcieć
1005,anfangen::V,iniciar,zacząć
1006,beenden::V,acabar,zakończyć
1007,aufhören::V,deixar,przestać
1008,gelingen::V,sortir bé,udać się
1009,geraten::V,sortir,udać się
1010,öffnen::V,obrir,otworzyć
1011,schließen::V,tancar,zamknąć
1012,stellen::V,posar,postawić
1013,stellen::V,col·locar,postawić
1014,setzen::V,assentar,posadzić
1015,legen::V,posar,kłaść
1016,berühren::V,tocar,dotykać
1017,verbinden::V,unir,łączyć
1018,verbinden::V,connectar,łączyć
1019,bedecken::V,tapar,przykryć
1020,bedecken::V,cobrir,przykryć
1021,aufhängen::V,penjar,powiesić
1022,anzünden::V,encendre,zapalić
1023,aufheben::V,aixecar,podnieść
1024,zurücklassen::V,deixar,zostawić
1025,verlieren::V,pērdre,zgubić
1026,fallen lassen::V,deixar caure,upuścić
1027,machen::V,fer,zrobić
1028,herstellen::V,producir,wytworzyć
1029,bauen::V,construir,budować
1030,reparieren::V,reparar,naprawiać
1031,verbessern::V,millorar,ulepszyć
1032,ändern::V,canviar,zmienić
1033,graben::V,cavar,kopać
1034,beugen::V,doblegar,zagiąć
1035,biegen::V,corbar,zgiąć
1036,biegen::V,arquejar,zgiąć
1037,drehen::V,girar,obracać
1038,wenden::V,girar,obrocić
1039,umdrehen::V,voltar,obrocić
1040,heben::V,pujar,podnosić
1041,heben::V,aixecar,podnosić
1042,hochheben::V,aixecar,podnieść
1043,ergreifen::V,agafar,chwycić
1044,halten::V,mantenir,trzymać
1045,drücken::V,prémer,naciskać
1046,drücken::V,estrènyer,naciskać
1047,schieben::V,empènyer,pchać
1048,schieben::V,empènyer,posuwać
1049,kratzen::V,raspar,drapać
1050,lecken::V,llepar,lizać
1051,beißen::V,mossegar,kąsać
1052,abreißen::V,arrencar,oderwać
1053,abschneiden::V,tallar,odciąć
1054,binden::V,lligar,wiązać
1055,stecken::V,ficar,wetknąć
1056,brechen::V,trencar,złamać
1057,klopfen::V,trucar,pukać
1058,klopfen::V,trucar,stukać
1059,hauen::V,picar,bić
1060,hauen::V,colpejar,bić
1061,kleben::V,enganxar,kleić
1062,reiben::V,fregar,trzeć
1063,streichen::V,untar,smarować
1064,schleifen::V,afilar,ostrzyć
1065,schleifen::V,esmolar,ostrzyć
1066,schneiden::V,tallar,ciąć
1067,schneiden::V,tallar,krajać
1068,rütteln::V,sacsejar,trząść
1069,schütteln::V,agitar,trząść
1070,schütteln::V,sacsejar,trząść
1071,schwenken::V,agitar,machać
1072,schütten::V,abocar,nasypać
1073,füllen::V,omplir,napełnić
1074,einwickeln::V,embolicar,zawinąć
1075,tragen::V,dur,nieść
1076,tragen::V,portar,nieść
1077,schleppen::V,arrossegar,wlec
1078,ziehen::V,tirar,ciągnąć
1079,ziehen::V,estirar,ciągnąć
1080,aufbewahren::V,conservar,przechowywać
1081,werfen::V,llançar,rzucać
1082,fangen::V,agafar,łowić
1083,fangen::V,atrapar,łowić
1084,packen::V,engrapar,chwycić
1085,verstecken::V,amagar,ukryć
1086,verstecken::V,amagar,schować
1087,teilen::V,dividir,podzielić
1088,schicken::V,enviar,posyłać
1089,bringen::V,portar,przynieść
1090,hinzufügen::V,afegir,dodać
1091,bekommen::V,obtenir,dostać
1092,erhalten::V,rebre,otrzymać
1093,nehmen::V,prendre,wziąć
1094,wählen::V,triar,wybrać
1095,wählen::V,elegir,wybrać
1096,auswählen::V,escollir,wybrać
1097,auswählen::V,seleccionar,wybrać
1098,bewahren::V,conservar,zachować
1099,behindern::V,impedir,utrudnić
1100,behindern::V,impedir,przeszkadzać
1101,behindern::V,obstaculitzar,utrudnić
1102,behindern::V,obstaculitzar,przeszkadzać
1103,verderben::V,espatllar,zepsuć
1104,beschädigen::V,danyar,uszkodzić
1105,beschädigen::V,destrossar,uszkodzić
1106,zerbrechen::V,trencar,złamać
1107,zerreißen::V,estripar,drzeć
1108,zerreißen::V,estripar,rozdzierać
1109,zerstören::V,destruir,zniszczyć
1110,verbrennen::V,cremar,spalić
1111,geben::V,donar,dać
1112,reichen::V,passar,podać
1113,schenken::V,regalar,darować
1114,versprechen::V,prometre,obiecać
1115,wünschen::V,desitjar,życzyć
1116,loben::V,elogiar,chwalić
1117,küssen::V,fer un petó a,całować
1118,wiegen::V,bressolar,kołysać
1119,zudecken::V,tapar,przykryć
1120,zudecken::V,cobrir,przykryć
1121,wecken::V,despertar,zbudzić
1122,zeigen::V,mostrar,pokazać
1123,zeigen::V,ensenyar,pokazać
1124,führen::V,guiar,wieść
1125,führen::V,guiar,prowadzić
1126,führen::V,conduir,wieść
1127,führen::V,conduir,prowadzić
1128,lehren::V,ensenyar,uczyć
1129,unterrichten::V,ensenyar,nauczać
1130,aufziehen::V,criar,wychować
1131,leiten::V,dirigir,kierować
1132,antreiben::V,impel·lir,popędzić
1133,lassen::V,fer,zostawić
1134,einladen::V,invitar,zaprosić
1135,einladen::V,convidar,zaprosić
1136,vereinigen::V,unir,zjednoczyć
1137,besuchen::V,visitar,odwiedzić
1138,besuchen::V,anar a veure,odwiedzić
1139,treffen::V,trobar,trafić
1140,treffen::V,trobar,spotkać
1141,sich versammeln::V,reunir-se,zebrać się
1142,sich versammeln::V,reunir-se,zgromadzić się
1143,spielen::V,jugar,grać
1144,spielen::V,jugar,bawić się
1145,singen::V,cantār,śpiewać
1146,tanzen::V,ballar,pląsać
1147,tanzen::V,ballar,tańczyć
1148,sich trennen::V,separar-se,rozstać się
1149,verlassen::V,deixar,opuścić
1150,verlassen::V,abandonar,opuścić
1151,retten::V,salvar,ocalić
1152,retten::V,salvar,uratować
1153,bewachen::V,vigilar,pilnować
1154,schützen::V,protegir,ochronić
1155,verteidigen::V,defensar,bronić
1156,sich schlagen::V,barallar-se,pobić się
1157,schießen::V,tirar,strzelać
1158,schießen::V,disparar,strzelać
1159,siegen::V,vèncer,zwycziężyć
1160,ärgern::V,enfadar,gniewać
1161,schlagen::V,pegar,bić
1162,schlagen::V,pegar,uderzyć
1163,schlagen::V,colpejar,bić
1164,schlagen::V,colpejar,uderzyć
1165,treten::V,donar un cop de peu a,kopnąć
1166,stechen::V,punxar,ukłuć
1167,stechen::V,apunyalar,ukłuć
1168,stoßen::V,empènyer,popchnąć
1169,stehlen::V,robar,ukraść
1170,stören::V,molestar,zakłócić
1171,stören::V,molestar,przeszkodzić
1172,belästigen::V,importunar,dokuczać
1173,verbergen::V,amagar,ukryć
1174,verbergen::V,ocultar,ukryć
1175,täuschen::V,enganyar,łudzić
1176,betrügen::V,estafar,oszukać
1177,töten::V,matar,zabić
1178,wohnen::V,vīure,mieszkać
1179,wohnen::V,habitar,mieszkać
1180,arbeiten::V,treballar,pracować
1181,sammeln::V,col·leccionar,zebrać
1182,pflücken::V,collir,zerwać
1183,jagen::V,caçar,polować
1184,fischen::V,pescar,łowić ryby
1185,fassen::V,atrapar,złapać
1186,hüten::V,pasturar,paść
1187,treiben::V,arriar,pędzić
1188,anbinden::V,lligar,przywiązać
1189,füttern::V,donar menjar a,karmić
1190,melken::V,munyir,doić
1191,hacken::V,picar,rąbać
1192,hacken::V,tallar,rąbać
1193,gießen::V,regar,lać
1194,gießen::V,regar,podlać
1195,reifen::V,madurar,dojrzeć
1196,zubereiten::V,preparar,przyrządzić
1197,kochen::V,coure,gotować
1198,backen::V,coure al forn,piec
1199,braten::V,rostir,piec
1200,braten::V,rostir,smażyć
1201,umrühren::V,remenar,przemieszać
1202,stricken::V,tricotar,dziać
1203,stricken::V,fer punt de mitja,dziać
1204,nähen::V,cosir,szyć
1205,färben::V,tenyir,pofarbować
1206,reinigen::V,netejar,oczyścić
1207,waschen::V,rentār,prać
1208,abwischen::V,eixugar,obetrzeć
1209,spülen::V,esbandir,płukać
1210,fegen::V,escombrar,zamiatać
1211,kehren::V,escombrar,zamieść
1212,baden::V,banyar-se,kąpać się
1213,sich waschen::V,rentār-se,myć się
1214,ausziehen::V,treure's,zdjąć
1215,anziehen::V,posar-se,włożyć
1216,sich anziehen::V,vestir-se,ubrać się
1217,kämmen::V,pentinar,uczesać
1218,schmücken::V,adornar,ozdabiać
1219,sagen::V,dir,powiedzieć
1220,sprechen::V,parlar,mówić
1221,reden::V,parlar,mówić
1222,sich unterhalten::V,conversar,rozmawiać
1223,fragen::V,preguntar,zapytać
1224,bitten::V,demanar,prosić
1225,erzählen::V,contar,opowiedzieć
1226,erzählen::V,explicar,opowiedzieć
1227,mitteilen::V,comunicar,zawiadomić o
1228,nennen::V,nomenar,nazwać
1229,rufen::V,cridar,wołać
1230,prahlen::V,lloar-se,chełpić się
1231,prahlen::V,jactar-se,chełpić się
1232,übersetzen::V,traduir,tłumaczyć
1233,denken::V,pensar,myśleć
1234,glauben::V,creure,sądzić
1235,glauben::V,creure,wierzyć
1236,bemerken::V,notar,zauważyć
1237,erkennen::V,reconèixer,poznać
1238,begreifen::V,comprendre,zrozumieć
1239,verstehen::V,entendre,rozumieć
1240,verstehen::V,entendre,dosłyszeć
1241,lernen::V,aprendre,uczyć się
1242,wissen::V,saber,wiedzieć
1243,sich erinnern an::V,recordar,przypomnieć sobie
1244,vergessen::V,oblidar,zapomnieć
1245,messen::V,mesurar,mierzyć
1246,zählen::V,comptar,liczyć
1247,rechnen::V,calcular,rachować
1248,lesen::V,llegir,czytać
1249,malen::V,pintar,malować
1250,zeichnen::V,dibuixar,rysować
1251,schreiben::V,escrīure,pisać
1252,besitzen::V,posseir,posiadać
1253,kaufen::V,comprar,kupić
1254,verkaufen::V,vendre,sprzedać
1255,bezahlen::V,pagar,zapłacić
1256,zahlen::V,pagar per,płacić
1257,beherrschen::V,dominar,opanować
1258,ertragen::V,aguantar,znieść
