,Concept_ID,,mhr
871,hineingehen::V,,пура́ш
872,eintreten::V,,пура́ш
873,kommen::V,,тола́ш
874,ankommen::V,,шуа́ш
875,zurückkommen::V,,пӧртыла́ш
876,bleiben::V,,кода́ш
877,warten::V,,вуча́ш
878,erwarten::V,,вуча́ш
879,suchen::V,,кычала́ш
880,finden::V,,муа́ш
881,versuchen::V,,толаша́ш
882,vorbereiten::V,,ямдыла́ш
883,lieben::V,,йӧрата́ш
884,mögen::V,,йӧрата́ш
885,lachen::V,,воштыла́ш
886,rühren::V,,ку́мыл тарвата́ш
887,weinen::V,,шорта́ш
888,schimpfen::V,,каргаша́ш
889,sich ärgern::V,,сыра́ш
890,sich fürchten::V,,лӱда́ш
891,fürchten::V,,лӱда́ш
892,fliehen::V,,куржа́ш
893,flüchten::V,,куржа́ш
894,sehen::V,,ужа́ш
895,anschauen::V,,онча́ш
896,ansehen::V,,эскера́ш
897,hören::V,,кола́ш
898,zuhören::V,,колышта́ш
899,probieren::V,,тамла́ш
900,riechen::V,,ӱпшынча́ш
901,fühlen::V,,шижа́ш
902,scheinen::V,,чуча́ш
903,zu sehen sein::V,,коя́ш
904,vernehmen::V,,кола́ш
905,frieren::V,,кылма́ш
906,tun::V,,ышта́ш
907,können::V,,мошта́ш
908,wollen::V,,тӱна́ш
909,anfangen::V,,тӱҥала́ш
910,beenden::V,,пытара́ш
911,aufhören::V,,чарна́ш
912,gelingen::V,,сай лекта́ш
913,geraten::V,,лекта́ш
914,öffnen::V,,поча́ш
915,schließen::V,,петыра́ш
916,stellen::V,,шында́ш
917,setzen::V,,шында́ш
918,legen::V,,опта́ш
919,legen::V,,пышта́ш
920,berühren::V,,тӱка́ш
921,verbinden::V,,пида́ш
922,bedecken::V,,леведа́ш
923,aufhängen::V,,сака́ш
924,anzünden::V,,чӱкта́ш
925,aufheben::V,,нӧлтала́ш
926,zurücklassen::V,,кода́ш
927,verlieren::V,,йомдара́ш
928,fallen lassen::V,,воза́ш
929,machen::V,,ышта́ш
930,herstellen::V,,ямдыла́ш
931,bauen::V,,чоҥа́ш
932,reparieren::V,,ачала́ш
933,verbessern::V,,саемда́ш
934,ändern::V,,весемда́ш
935,graben::V,,кӱнча́ш
936,beugen::V,,пӱгырта́ш
937,biegen::V,,лывырта́ш
938,drehen::V,,пӱтыра́ш
939,wenden::V,,ирала́ш
940,umdrehen::V,,савырала́ш
941,heben::V,,нӧлта́ш
942,hochheben::V,,нӧлта́ш
943,ergreifen::V,,руалта́ш
944,halten::V,,куча́ш
945,drücken::V,,иша́ш
946,drücken::V,,темда́ш
947,schieben::V,,шӱкала́ш
948,kratzen::V,,удыра́ш
949,lecken::V,,нула́ш
950,beißen::V,,пура́ш
951,abreißen::V,,кӱрла́ш
952,abschneiden::V,,пӱчка́ш
953,binden::V,,кылда́ш
954,stecken::V,,шуралта́ш
955,brechen::V,,тодышта́ш
956,klopfen::V,,кыра́ш
957,hauen::V,,тӱя́ш
958,kleben::V,,клеитла́ш
959,reiben::V,,йыга́ш
960,reiben::V,,туржала́ш
961,streichen::V,,шӱра́ш
962,schleifen::V,,шума́ш
963,schleifen::V,,яна́ш
964,schneiden::V,,пӱчка́ш
965,rütteln::V,,рӱза́ш
966,schütteln::V,,почка́ш
967,schwenken::V,,рӱза́ш
968,schütten::V,,опта́ш
969,füllen::V,,тема́ш
970,einwickeln::V,,вӱдыла́ш
971,tragen::V,,нумала́ш
972,schleppen::V,,шӱдыра́ш
973,ziehen::V,,шупша́ш
974,aufbewahren::V,,арала́ш
975,werfen::V,,шуа́ш
976,werfen::V,,кышка́ш
977,fangen::V,,куча́ш
978,packen::V,,руалта́ш
979,verstecken::V,,тоя́ш
980,teilen::V,,пӧла́ш
981,schicken::V,,колта́ш
982,bringen::V,,конда́ш
983,hinzufügen::V,,ешара́ш
984,bekommen::V,,нала́ш
985,erhalten::V,,нала́ш
986,nehmen::V,,нала́ш
987,wählen::V,,сайла́ш
988,auswählen::V,,таҥгла́ш
989,bewahren::V,,сакла́ш
990,behindern::V,,чаракла́ш
991,verderben::V,,пужа́ш
992,beschädigen::V,,пужа́ш
993,zerbrechen::V,,пудырта́ш
994,zerreißen::V,,кӱрла́ш
995,zerstören::V,,шалата́ш
996,verbrennen::V,,йӱлата́ш
997,geben::V,,пуа́ш
998,reichen::V,,пуа́ш
999,schenken::V,,пӧлекла́ш
1000,versprechen::V,,сӧра́ш
1001,wünschen::V,,тылана́ш
1002,loben::V,,мокта́ш
1003,küssen::V,,шупшала́ш
1004,wiegen::V,,рӱпша́ш
1005,zudecken::V,,леведа́ш
1006,wecken::V,,помыжалтара́ш
1007,zeigen::V,,ончыкта́ш
1008,führen::V,,вӱда́ш
1009,lehren::V,,туныкта́ш
1010,unterrichten::V,,туныкта́ш
1011,aufziehen::V,,орышта́ш
1012,leiten::V,,вӱда́ш
1013,leiten::V,,вуйлата́ш
1014,antreiben::V,,поктыла́ш
1015,lassen::V,,-та́ш
1016,einladen::V,,ӱжа́ш
1017,vereinigen::V,,иктешла́ш
1018,besuchen::V,,то́лын кая́ш
1019,treffen::V,,вашлия́ш
1020,sich versammeln::V,,погына́ш
1021,sich versammeln::V,,чумырга́ш
1022,spielen::V,,мода́ш
1023,singen::V,,мура́ш
1024,tanzen::V,,кушта́ш
1025,sich trennen::V,,ойырла́ш
1026,verlassen::V,,кудалта́ш
1027,retten::V,,утара́ш
1028,bewachen::V,,орола́ш
1029,schützen::V,,арала́ш
1030,verteidigen::V,,арала́ш
1031,sich schlagen::V,,кредала́ш
1032,schießen::V,,лӱя́ш
1033,siegen::V,,сеҥа́ш
1034,ärgern::V,,сырыкта́ш
1035,schlagen::V,,пера́ш
1036,treten::V,,тошка́ш
1037,stechen::V,,кера́ш
1038,stoßen::V,,шӱкала́ш
1039,stehlen::V,,шолышта́ш
1040,stören::V,,мешая́ш
1041,belästigen::V,,толаштара́ш
1042,verbergen::V,,шылта́ш
1043,täuschen::V,,ондала́ш
1044,betrügen::V,,ондала́ш
1045,töten::V,,пушта́ш
1046,wohnen::V,,ила́ш
1047,arbeiten::V,,пашалана́ш
1048,arbeiten::V,,паша́м ышта́ш
1049,sammeln::V,,пога́ш
1050,pflücken::V,,кӱра́ш
1051,jagen::V,,сонарла́ш
1052,fischen::V,,кол куча́ш
1053,fassen::V,,куча́ш
1054,hüten::V,,кӱта́ш
1055,treiben::V,,покта́ш
1056,anbinden::V,,йолышта́ш
1057,füttern::V,,пукша́ш
1058,melken::V,,лӱшта́ш
1059,hacken::V,,руа́ш
1060,gießen::V,,шава́ш
1061,reifen::V,,кӱа́ш
1062,zubereiten::V,,ямдыла́ш
1063,kochen::V,,шолта́ш
1064,backen::V,,кӱкташ
1065,braten::V,,пуштыла́ш
1066,braten::V,,жаритла́ш
1067,umrühren::V,,луга́ш
1068,stricken::V,,пида́ш
1069,nähen::V,,урга́ш
1070,färben::V,,чиялта́ш
1071,reinigen::V,,эрыкта́ш
1072,waschen::V,,мушка́ш
1073,abwischen::V,,ӱшта́ш
1074,spülen::V,,шӱалта́ш
1075,fegen::V,,ӱшта́ш
1076,kehren::V,,ӱшта́ш
1077,baden::V,,йӱштыла́ш
1078,sich waschen::V,,мушкылта́ш
1079,ausziehen::V,,кудаша́ш
1080,anziehen::V,,чия́ш
1081,sich anziehen::V,,чия́ш
1082,kämmen::V,,шера́ш
1083,schmücken::V,,тӱзата́ш
1084,schmücken::V,,чеверта́ш
1085,sagen::V,,ойла́ш
1086,sagen::V,,каласа́ш
1087,sprechen::V,,кутыра́ш
1088,reden::V,,мутлана́ш
1089,sich unterhalten::V,,кутыра́ш
1090,fragen::V,,йода́ш
1091,bitten::V,,йода́ш
1092,erzählen::V,,ойла́ш
1093,mitteilen::V,,увертара́ш
1094,nennen::V,,лӱмда́ш
1095,rufen::V,,ӱжа́ш
1096,prahlen::V,,моктана́ш
1097,übersetzen::V,,кусара́ш
1098,denken::V,,шона́ш
1099,glauben::V,,ӱшана́ш
1100,bemerken::V,,шижа́ш
1101,erkennen::V,,пала́ш
1102,begreifen::V,,ыҥла́ш
1103,verstehen::V,,умыла́ш
1104,lernen::V,,тунема́ш
1105,wissen::V,,шинча́ш
1106,sich erinnern an::V,,шарна́ш
1107,vergessen::V,,монда́ш
1108,messen::V,,виса́ш
1109,zählen::V,,шотла́ш
1110,rechnen::V,,шотла́ш
1111,lesen::V,,луда́ш
1112,malen::V,,сӱретла́ш
1113,zeichnen::V,,сӱретла́ш
1114,schreiben::V,,воза́ш
1115,besitzen::V,,лия́ш
1116,kaufen::V,,нала́ш
1117,verkaufen::V,,ужала́ш
1118,bezahlen::V,,тӱла́ш
1119,zahlen::V,,тӱла́ш
1120,beherrschen::V,,куча́ш
1121,ertragen::V,,турка́ш
