,Concept_ID,mdf,mdf
778,hungrig::A,вача,вача
779,hungrig::A,вача,вачеда
780,hungrig::A,вачеда,вача
781,hungrig::A,вачеда,вачеда
782,krank::A,сяряди,сяряди
783,nackt::A,штада,штада
784,nackt::A,штада,кърхтапа
785,nackt::A,кърхтапа,штада
786,nackt::A,кърхтапа,кърхтапа
787,traurig::A,ла́жнай,ла́жнай
788,lebendig::A,эряй,эряй
789,gut::A,пара,пара
790,gut::A,пара,цебярь
791,gut::A,цебярь,пара
792,gut::A,цебярь,цебярь
793,schlecht::A,кальдяв,кальдяв
794,richtig::A,виде,виде
795,schlimm::A,кальдяв,кальдяв
796,wahr::A,афкуксонь,афкуксонь
797,alt::A,ташта,ташта
798,neu::A,од,од
799,ehemalig::A,и́нгольдень,и́нгольдень
800,alt[Lebewesen]::A,сире,сире
801,jung::A,од,од
802,arm::A,а́шу,а́шу
803,reich::A,козя,козя
804,bekannt::A,содаф,содаф
805,berühmt::A,содавикс,содавикс
806,fremd::A,лия,лия
807,fremd::A,лия,аф содаф
808,fremd::A,аф содаф,лия
809,fremd::A,аф содаф,аф содаф
810,verschieden::A,аф фкя ла́цонь,аф фкя ла́цонь
811,nah::A,мала,мала
812,nah::A,мала,аф ичкоздень
813,nah::A,аф ичкоздень,мала
814,nah::A,аф ичкоздень,аф ичкоздень
815,fern::A,и́чкоздень,и́чкоздень
816,fern::A,и́чкоздень,куна́рдонь
817,fern::A,куна́рдонь,и́чкоздень
818,fern::A,куна́рдонь,куна́рдонь
819,linker::A,кержи,кержи
820,rechter::A,види,види
821,anderer::A,лия,лия
822,erster::A,васенце,васенце
823,zweiter::A,омбоце,омбоце
824,dritter::A,колмоце,колмоце
825,letzter::A,ме́кольце,ме́кольце
826,allein::ADV,ськамонза,ськамонза
827,auf einmal::ADV,вихцок,вихцок
828,zusammen::ADV,марс,марс
829,zusammen::ADV,марс,ма́рса
830,zusammen::ADV,ма́рса,марс
831,zusammen::ADV,ма́рса,ма́рса
832,lange::ADV,кува́тьс,кува́тьс
833,plötzlich::ADV,а́пак учт,а́пак учт
834,sofort::ADV,тяникиге,тяникиге
835,später::ADV,ме́ле,ме́ле
836,jetzt::ADV,тяни,тяни
837,heute::ADV,тячи,тячи
838,morgen::ADV,ва́нды,ва́нды
839,bald::ADV,курок,курок
840,dann::ADV,меле,меле
841,dann::ADV,меле,сяда меле
842,dann::ADV,сяда меле,меле
843,dann::ADV,сяда меле,сяда меле
844,gestern::ADV,ися́к,ися́к
845,einst::ADV,весть,весть
846,einst::ADV,весть,мзя́рда-бди
847,einst::ADV,мзя́рда-бди,весть
848,einst::ADV,мзя́рда-бди,мзя́рда-бди
849,damals::ADV,эста,эста
850,danach::ADV,меле,меле
851,vorher::ADV,инголи,инголи
852,zuerst::ADV,ва́сенда,ва́сенда
853,einmal::ADV,весть,весть
854,manchmal::ADV,лия́ста,лия́ста
855,manchmal::ADV,лия́ста,ко́ста-ко́ста
856,manchmal::ADV,ко́ста-ко́ста,лия́ста
857,manchmal::ADV,ко́ста-ко́ста,ко́ста-ко́ста
858,oft::ADV,си́деста,си́деста
859,immer::ADV,фалу,фалу
860,immer::ADV,фалу,най
861,immer::ADV,най,фалу
862,immer::ADV,най,най
863,niemals::ADV,аф мзя́рдонга,аф мзя́рдонга
864,hier::ADV,тяса,тяса
865,hierhin::ADV,сей,сей
866,hierhin::ADV,сей,тяза
867,hierhin::ADV,тяза,сей
868,hierhin::ADV,тяза,тяза
869,von hier::ADV,тя́ста,тя́ста
870,dort::ADV,тоса,тоса
871,dorthin::ADV,тов,тов
872,dorthin::ADV,тов,тоза
873,dorthin::ADV,тоза,тов
874,dorthin::ADV,тоза,тоза
875,geradeaus::ADV,ви́деста,ви́деста
876,vorwärts::ADV,и́нголи,и́нголи
877,rückwärts::ADV,ме́ки,ме́ки
878,zurück::ADV,ме́ки,ме́ки
879,unten::ADV,ала,ала
880,hinab::ADV,алу,алу
881,oben::ADV,вяре,вяре
882,hinauf::ADV,вяри,вяри
883,überall::ADV,се́мбе ва́стова,се́мбе ва́стова
884,nicht::ADV,аф,аф
885,ein wenig::ADV,аф лама,аф лама
886,kaum::ADV,а́ньцек,а́ньцек
887,sehr::ADV,пяк,пяк
888,so::ADV,ста́не,ста́не
889,noch::ADV,нинге,нинге
890,nur::ADV,аньцек,аньцек
891,schon::ADV,ни,ни
892,wieder::ADV,та́га,та́га
893,vergebens::ADV,стак,стак
894,vor::PRP,инголе,инголе
895,hinter::PRP,фтала,фтала
896,hinter::PRP,фтала,мельге
897,hinter::PRP,мельге,фтала
898,hinter::PRP,мельге,мельге
899,unter::PRP,ала,ала
900,durch::PRP,пачк,пачк
901,neben::PRP,ваксса,ваксса
902,zwischen::PRP,ёткса,ёткса
903,wegen::PRP,сюнеда,сюнеда
904,dies::PRN,тя,тя
905,das::PRN,ся,ся
906,das::PRN,ся,тона
907,das::PRN,тона,ся
908,das::PRN,тона,тона
909,alles::PRN,сембе,сембе
910,ich::PRN,мон,мон
911,du::PRN,тон,тон
912,er::PRN,сон,сон
913,wir::PRN,минь,минь
914,ihr::PRN,тинь,тинь
915,sie::PRN,синь,синь
916,was::FPRN,мезе,мезе
917,wer::FPRN,кие,кие
918,wo::FADV,коса,коса
919,wohin::FADV,ков,ков
920,wohin::FADV,ков,коза
921,wohin::FADV,коза,ков
922,wohin::FADV,коза,коза
923,wie::FADV,ко́да,ко́да
924,warum::FADV,мес,мес
925,wieviel::FNUM,мзя́ра,мзя́ра
926,eins::NUM,фкя,фкя
927,zwei::NUM,кафта,кафта
928,drei::NUM,колма,колма
929,vier::NUM,ниле,ниле
930,fünf::NUM,вете,вете
931,sechs::NUM,кота,кота
932,sieben::NUM,сисем,сисем
933,acht::NUM,кафкса,кафкса
934,neun::NUM,ве́йхкса,ве́йхкса
935,zehn::NUM,кемонь,кемонь
936,elf::NUM,кефкие,кефкие
937,zwölf::NUM,кемгафтува,кемгафтува
938,zwanzig::NUM,комсь,комсь
939,dreißig::NUM,колмогемонь,колмогемонь
940,vierzig::NUM,нильге́монь,нильге́монь
941,fünfzig::NUM,ве́дьгемонь,ве́дьгемонь
942,sechzig::NUM,ко́дгемонь,ко́дгемонь
943,siebzig::NUM,сизьге́монь,сизьге́монь
944,achtzig::NUM,ка́фксогемонь,ка́фксогемонь
945,neunzig::NUM,ве́йхксогемонь,ве́йхксогемонь
946,hundert::NUM,сяда,сяда
947,tausend::NUM,тёжянь,тёжянь
948,und::CNJ,и,и
949,und::CNJ,и,дъ
950,und::CNJ,дъ,и
951,und::CNJ,дъ,дъ
952,oder::CNJ,или,или
953,oder::CNJ,или,али
954,oder::CNJ,али,или
955,oder::CNJ,али,али
956,stehen::V,а́щемс стя́да,а́щемс стя́да
957,sitzen::V,ащемс озада,ащемс озада
958,liegen::V,ма́дозь а́щемс,ма́дозь а́щемс
959,hängen::V,нюрьгомс,нюрьгомс
960,werden::V,арамс,арамс
961,werden::V,арамс,тиевомс
962,werden::V,тиевомс,арамс
963,werden::V,тиевомс,тиевомс
964,passieren::V,лисэмс,лисэмс
965,passieren::V,лисэмс,эвондамс
966,passieren::V,эвондамс,лисэмс
967,passieren::V,эвондамс,эвондамс
968,beginnen::V,ушедомс,ушедомс
969,enden::V,лоткамс,лоткамс
970,wechseln::V,по́лафнемс,по́лафнемс
971,aufgehen[Sonne]::V,стямс,стямс
972,aufgehen[Sonne]::V,стямс,лисемс
973,aufgehen[Sonne]::V,лисемс,стямс
974,aufgehen[Sonne]::V,лисемс,лисемс
975,untergehen[Sonne]::V,валгомс,валгомс
976,scheinen[Sonne]::V,ва́лдоптомс,ва́лдоптомс
977,donnern::V,торамс,торамс
978,wehen::V,уфа́мс,уфа́мс
979,strömen::V,шудемс,шудемс
980,fließen::V,шудемс,шудемс
981,sich drehen::V,шаромс,шаромс
982,schwanken::V,якамс,якамс
983,schwingen::V,люксемс,люксемс
984,schwingen::V,люксемс,нюрьсемс
985,schwingen::V,нюрьсемс,люксемс
986,schwingen::V,нюрьсемс,нюрьсемс
987,fallen::V,прамс,прамс
988,fallen::V,прамс,прашендомс
989,fallen::V,прашендомс,прамс
990,fallen::V,прашендомс,прашендомс
991,brennen::V,паломс,паломс
992,rauchen::V,качадомс,качадомс
993,regnen::V,пиземс,пиземс
994,gefrieren::V,эйндамс,эйндамс
995,gefrieren::V,эйндамс,кельмомс
996,gefrieren::V,кельмомс,эйндамс
997,gefrieren::V,кельмомс,кельмомс
998,tauen::V,соламс,соламс
999,schmelzen::V,соламс,соламс
1000,trocknen::V,коськомс,коськомс
1001,sieden::V,лакамс,лакамс
1002,faulen::V,наксадомс,наксадомс
1003,verfaulen::V,наксадомс,наксадомс
1004,reißen::V,сязевомс,сязевомс
1005,versinken::V,ваямс,ваямс
1006,vergehen::V,ётамс,ётамс
1007,erscheinen::V,эвондамс,эвондамс
1008,verschwinden::V,юма́мс,юма́мс
1009,sinken::V,валгомс,валгомс
1010,abnehmen::V,киремс,киремс
1011,zunehmen::V,ламокстомс,ламокстомс
1012,zunehmen::V,ламокстомс,рашнемс
1013,zunehmen::V,рашнемс,ламокстомс
1014,zunehmen::V,рашнемс,рашнемс
1015,steigen::V,кеподемс,кеподемс
1016,wachsen::V,касомс,касомс
1017,glänzen::V,цинзелдомс,цинзелдомс
1018,glänzen::V,цинзелдомс,цифордомс
1019,glänzen::V,цифордомс,цинзелдомс
1020,glänzen::V,цифордомс,цифордомс
1021,funkeln::V,ци́фтордомс,ци́фтордомс
1022,lärmen::V,жалнамс,жалнамс
1023,läuten::V,гайфтемс,гайфтемс
1024,klingeln::V,гайфтемс,гайфтемс
1025,klirren::V,ка́нзеркшнемс,ка́нзеркшнемс
1026,brausen::V,жоледемс,жоледемс
1027,rauschen::V,вжнамс,вжнамс
1028,rauschen::V,вжнамс,гамнамс
1029,rauschen::V,гамнамс,вжнамс
1030,rauschen::V,гамнамс,гамнамс
1031,klingen::V,кайгомс,кайгомс
1032,bellen::V,ува́мс,ува́мс
1033,heulen::V,сувомс,сувомс
1034,heulen::V,сувомс,урнамс
1035,heulen::V,урнамс,сувомс
1036,heulen::V,урнамс,урнамс
1037,blasen::V,уфа́мс,уфа́мс
1038,pfeifen::V,вяшкомс,вяшкомс
1039,schreien::V,пешкодомс,пешкодомс
1040,stöhnen::V,куфцемс,куфцемс
1041,zittern::V,таромс,таромс
1042,leben::V,эрямс,эрямс
1043,geboren werden::V,шачемс,шачемс
1044,atmen::V,ажнамс,ажнамс
1045,trinken::V,симомс,симомс
1046,essen::V,ярхцамс,ярхцамс
1047,schlucken::V,нилемс,нилемс
1048,müde werden::V,сиземс,сиземс
1049,einschlafen::V,матодовомс,матодовомс
1050,schlafen::V,удомс,удомс
1051,aufwachen::V,съргоземс,съргоземс
1052,aufstehen::V,стямс,стямс
1053,sich erholen::V,ваймосемс,ваймосемс
1054,krank werden::V,сярядькстомс,сярядькстомс
1055,krank sein::V,сярядемс,сярядемс
1056,schmerzen::V,сярядемс,сярядемс
1057,husten::V,козомс,козомс
1058,genesen::V,пъ́чкамс,пъ́чкамс
1059,sterben::V,куломс,куломс
1060,umkommen::V,юма́мс,юма́мс
1061,sich bewegen::V,шаштомс,шаштомс
1062,sich rühren::V,сърхка́мс,сърхка́мс
1063,sich erheben::V,стямс,стямс
1064,sich setzen::V,озамс,озамс
1065,hinfallen::V,прамс,прамс
1066,hinfallen::V,прамс,сяворемс
1067,hinfallen::V,сяворемс,прамс
1068,hinfallen::V,сяворемс,сяворемс
1069,laufen::V,якамс,якамс
1070,schreiten::V,молемс,молемс
1071,schreiten::V,молемс,аськолямс
1072,schreiten::V,аськолямс,молемс
1073,schreiten::V,аськолямс,аськолямс
1074,spazierengehen::V,якамс,якамс
1075,eilen::V,эряскодомс,эряскодомс
1076,sich beeilen::V,эряскодомс,эряскодомс
1077,sausen::V,лиемс,лиемс
1078,rennen::V,арнемс,арнемс
1079,springen::V,комотнемс,комотнемс
1080,klettern::V,ку́цемс,ку́цемс
1081,schaukeln::V,нюрямс,нюрямс
1082,kriechen::V,шаштомс комада,шаштомс комада
1083,schwimmen::V,уемс,уемс
1084,tauchen::V,юпиемс,юпиемс
1085,tauchen::V,юпиемс,чёпафнемс
1086,tauchen::V,чёпафнемс,юпиемс
1087,tauchen::V,чёпафнемс,чёпафнемс
1088,rudern::V,па́немс ве́неж,па́немс ве́неж
1089,fahren::V,ардомс,ардомс
1090,fliegen::V,лиемс,лиемс
1091,gehen::V,молемс,молемс
1092,weggehen::V,тумс,тумс
1093,abfahren::V,тумс,тумс
1094,anhalten::V,лоткамс,лоткамс
1095,hineingehen::V,сува́мс,сува́мс
1096,eintreten::V,сува́мс,сува́мс
1097,kommen::V,самс,самс
1098,ankommen::V,самс,самс
1099,ankommen::V,самс,пачкодемс
1100,ankommen::V,пачкодемс,самс
1101,ankommen::V,пачкодемс,пачкодемс
1102,zurückkommen::V,мърдамс,мърдамс
1103,bleiben::V,иля́домс,иля́домс
1104,warten::V,учемс,учемс
1105,erwarten::V,учемс,учемс
1106,suchen::V,вешемс,вешемс
1107,finden::V,мумс,мумс
1108,versuchen::V,варчсемс,варчсемс
1109,vorbereiten::V,анокламс,анокламс
1110,lieben::V,кельгомс,кельгомс
1111,mögen::V,кельгомс,кельгомс
1112,lachen::V,рахамс,рахамс
1113,lachen::V,рахамс,рахсемс
1114,lachen::V,рахсемс,рахамс
1115,lachen::V,рахсемс,рахсемс
1116,rühren::V,токамс седи,токамс седи
1117,weinen::V,авардемс,авардемс
1118,schimpfen::V,сюцемс,сюцемс
1119,sich ärgern::V,кяжиямс,кяжиямс
1120,sich fürchten::V,пелемс,пелемс
1121,fürchten::V,пелемс,пелемс
1122,fliehen::V,ворьгодемс,ворьгодемс
1123,flüchten::V,ша́домс,ша́домс
1124,flüchten::V,ша́домс,во́рьгодемс
1125,flüchten::V,во́рьгодемс,ша́домс
1126,flüchten::V,во́рьгодемс,во́рьгодемс
1127,sehen::V,няемс,няемс
1128,anschauen::V,ваномс,ваномс
1129,ansehen::V,ваномс,ваномс
1130,hören::V,марямс,марямс
1131,zuhören::V,ку́лхдоньомс,ку́лхдоньомс
1132,probieren::V,варжамс,варжамс
1133,riechen::V,никса́мс,никса́мс
1134,fühlen::V,марямс,марямс
1135,scheinen::V,ня́евомс,ня́евомс
1136,zu sehen sein::V,ня́евомс,ня́евомс
1137,vernehmen::V,марямс,марямс
1138,frieren::V,паломс,паломс
1139,frieren::V,паломс,кельмомс
1140,frieren::V,кельмомс,паломс
1141,frieren::V,кельмомс,кельмомс
1142,tun::V,тиемс,тиемс
1143,können::V,маштомс,маштомс
1144,wollen::V,-не-,-не-
1145,anfangen::V,ушедомс,ушедомс
1146,beenden::V,аде́ламс,аде́ламс
1147,aufhören::V,лоткамс,лоткамс
1148,gelingen::V,удалакшнемс,удалакшнемс
1149,geraten::V,лисемс,лисемс
1150,öffnen::V,панжемс,панжемс
1151,schließen::V,сёлгомс,сёлгомс
1152,stellen::V,путомс,путомс
1153,setzen::V,озафнемс,озафнемс
1154,setzen::V,озафнемс,озавтнемс
1155,setzen::V,озавтнемс,озафнемс
1156,setzen::V,озавтнемс,озавтнемс
1157,legen::V,путомс,путомс
1158,berühren::V,токамс,токамс
1159,verbinden::V,сотомс,сотомс
1160,bedecken::V,комачамс,комачамс
1161,bedecken::V,комачамс,вельхтямс
1162,bedecken::V,вельхтямс,комачамс
1163,bedecken::V,вельхтямс,вельхтямс
1164,aufhängen::V,повфтамс,повфтамс
1165,anzünden::V,крьвя́стемс,крьвя́стемс
1166,aufheben::V,кеподемс,кеподемс
1167,aufheben::V,кеподемс,касфтомс
1168,aufheben::V,касфтомс,кеподемс
1169,aufheben::V,касфтомс,касфтомс
1170,zurücklassen::V,ка́домс,ка́домс
1171,verlieren::V,юма́фтомс,юма́фтомс
1172,fallen lassen::V,прафтомс,прафтомс
1173,machen::V,тиемс,тиемс
1174,herstellen::V,анокламс,анокламс
1175,bauen::V,путомс,путомс
1176,reparieren::V,петемс,петемс
1177,verbessern::V,цебярьгофтомс,цебярьгофтомс
1178,ändern::V,полафтомс,полафтомс
1179,graben::V,шу́вомс,шу́вомс
1180,graben::V,шу́вомс,та́ргамс
1181,graben::V,та́ргамс,шу́вомс
1182,graben::V,та́ргамс,та́ргамс
1183,beugen::V,мяндемс,мяндемс
1184,biegen::V,комафтомс,комафтомс
1185,drehen::V,шо́вамс,шо́вамс
1186,drehen::V,шо́вамс,ша́рфнемс
1187,drehen::V,ша́рфнемс,шо́вамс
1188,drehen::V,ша́рфнемс,ша́рфнемс
1189,wenden::V,ша́рфтомс,ша́рфтомс
1190,umdrehen::V,шарфтомс,шарфтомс
1191,heben::V,ке́подемс,ке́подемс
1192,hochheben::V,ке́подемс,ке́подемс
1193,hochheben::V,ке́подемс,ка́сфтомс
1194,hochheben::V,ка́сфтомс,ке́подемс
1195,hochheben::V,ка́сфтомс,ка́сфтомс
1196,ergreifen::V,фатямс,фатямс
1197,halten::V,кирдемс,кирдемс
1198,drücken::V,люпшта́мс,люпшта́мс
1199,schieben::V,шашфтомс,шашфтомс
1200,kratzen::V,а́нгорямс,а́нгорямс
1201,kratzen::V,а́нгорямс,киськоря́мс
1202,kratzen::V,киськоря́мс,а́нгорямс
1203,kratzen::V,киськоря́мс,киськоря́мс
1204,lecken::V,нолсемс,нолсемс
1205,beißen::V,сускомс,сускомс
1206,abreißen::V,сяземс,сяземс
1207,abschneiden::V,керомс,керомс
1208,binden::V,сотомс,сотомс
1209,stecken::V,сялгомс,сялгомс
1210,brechen::V,си́ннемс,си́ннемс
1211,brechen::V,си́ннемс,ка́лафтомс
1212,brechen::V,ка́лафтомс,си́ннемс
1213,brechen::V,ка́лафтомс,ка́лафтомс
1214,klopfen::V,чакамс,чакамс
1215,klopfen::V,чакамс,чакиемс
1216,klopfen::V,чакиемс,чакамс
1217,klopfen::V,чакиемс,чакиемс
1218,hauen::V,шавомс,шавомс
1219,hauen::V,шавомс,пиксомс
1220,hauen::V,пиксомс,шавомс
1221,hauen::V,пиксомс,пиксомс
1222,kleben::V,пе́тфнемс,пе́тфнемс
1223,reiben::V,шо́вамс,шо́вамс
1224,streichen::V,вадемс,вадемс
1225,schleifen::V,шо́вамс,шо́вамс
1226,schneiden::V,керомс,керомс
1227,rütteln::V,та́рфтомс,та́рфтомс
1228,schütteln::V,шука́демс,шука́демс
1229,schwenken::V,яфодемс,яфодемс
1230,schütten::V,каямс,каямс
1231,schütten::V,каямс,нюрьхтя́мс
1232,schütten::V,нюрьхтя́мс,каямс
1233,schütten::V,нюрьхтя́мс,нюрьхтя́мс
1234,füllen::V,пяшкодемс,пяшкодемс
1235,einwickeln::V,тапардамс,тапардамс
1236,tragen::V,кандомс,кандомс
1237,schleppen::V,ускомс,ускомс
1238,ziehen::V,ускомс,ускомс
1239,aufbewahren::V,ванфтомс,ванфтомс
1240,werfen::V,ёрямс,ёрямс
1241,fangen::V,кунда́мс,кунда́мс
1242,packen::V,фатямс,фатямс
1243,verstecken::V,кяшемс,кяшемс
1244,teilen::V,явомс,явомс
1245,schicken::V,кучемс,кучемс
1246,bringen::V,кандомс,кандомс
1247,bringen::V,кандомс,пачфтемс
1248,bringen::V,пачфтемс,кандомс
1249,bringen::V,пачфтемс,пачфтемс
1250,hinzufügen::V,пу́томс та́га,пу́томс та́га
1251,hinzufügen::V,пу́томс та́га,ма́ксомс та́га
1252,hinzufügen::V,ма́ксомс та́га,пу́томс та́га
1253,hinzufügen::V,ма́ксомс та́га,ма́ксомс та́га
1254,bekommen::V,сявомс,сявомс
1255,erhalten::V,сявомс,сявомс
1256,nehmen::V,сявомс,сявомс
1257,wählen::V,ко́чкамс,ко́чкамс
1258,auswählen::V,кочкамс,кочкамс
1259,bewahren::V,ванфтомс,ванфтомс
1260,behindern::V,шорямс,шорямс
1261,verderben::V,коламс,коламс
1262,verderben::V,коламс,гастямс
1263,verderben::V,гастямс,коламс
1264,verderben::V,гастямс,гастямс
1265,beschädigen::V,тиендемс зиян,тиендемс зиян
1266,zerbrechen::V,тапамс,тапамс
1267,zerreißen::V,сяземс,сяземс
1268,zerstören::V,ка́лафтомс,ка́лафтомс
1269,verbrennen::V,пълхта́мс,пълхта́мс
1270,geben::V,ма́ксомс,ма́ксомс
1271,reichen::V,максомс,максомс
1272,schenken::V,каземс,каземс
1273,versprechen::V,ма́ксомс вал,ма́ксомс вал
1274,wünschen::V,арьсемс,арьсемс
1275,loben::V,шна́мс,шна́мс
1276,küssen::V,палсемс,палсемс
1277,wiegen::V,нюря́фтомс,нюря́фтомс
1278,zudecken::V,вельхтямс,вельхтямс
1279,wecken::V,стя́фтомс,стя́фтомс
1280,wecken::V,стя́фтомс,съ́ргозьфтемс
1281,wecken::V,съ́ргозьфтемс,стя́фтомс
1282,wecken::V,съ́ргозьфтемс,съ́ргозьфтемс
1283,zeigen::V,няфтемс,няфтемс
1284,führen::V,вятемс,вятемс
1285,lehren::V,тонафтомс,тонафтомс
1286,unterrichten::V,тонафтомс,тонафтомс
1287,aufziehen::V,касфтомс,касфтомс
1288,leiten::V,вятемс,вятемс
1289,antreiben::V,вятемс,вятемс
1290,lassen::V,кошардомс,кошардомс
1291,einladen::V,тердемс,тердемс
1292,einladen::V,тердемс,серьгядемс
1293,einladen::V,серьгядемс,тердемс
1294,einladen::V,серьгядемс,серьгядемс
1295,vereinigen::V,пуроптомс,пуроптомс
1296,vereinigen::V,пуроптомс,кочкамс марса
1297,vereinigen::V,кочкамс марса,пуроптомс
1298,vereinigen::V,кочкамс марса,кочкамс марса
1299,besuchen::V,варжамс,варжамс
1300,treffen::V,васьфтомс,васьфтомс
1301,sich versammeln::V,кочкавомс,кочкавомс
1302,spielen::V,налхксемс,налхксемс
1303,singen::V,морамс,морамс
1304,tanzen::V,кштимс,кштимс
1305,sich trennen::V,явомс,явомс
1306,verlassen::V,кадондомс,кадондомс
1307,retten::V,идемс,идемс
1308,retten::V,идемс,араламс
1309,retten::V,араламс,идемс
1310,retten::V,араламс,араламс
1311,bewachen::V,ваномс,ваномс
1312,schützen::V,а́раламс,а́раламс
1313,verteidigen::V,а́раламс,а́раламс
1314,sich schlagen::V,тюремс,тюремс
1315,schießen::V,ляцемс,ляцемс
1316,siegen::V,сяськомс,сяськомс
1317,ärgern::V,кяжияфтомс,кяжияфтомс
1318,schlagen::V,токамс,токамс
1319,treten::V,тапамс,тапамс
1320,stechen::V,пупамс,пупамс
1321,stechen::V,пупамс,сялгомс
1322,stechen::V,сялгомс,пупамс
1323,stechen::V,сялгомс,сялгомс
1324,stoßen::V,тостядемс,тостядемс
1325,stehlen::V,саламс,саламс
1326,stören::V,шорсемс,шорсемс
1327,belästigen::V,токсамс,токсамс
1328,belästigen::V,токсамс,аф кадомс ваймама
1329,belästigen::V,аф кадомс ваймама,токсамс
1330,belästigen::V,аф кадомс ваймама,аф кадомс ваймама
1331,verbergen::V,кяшемс,кяшемс
1332,täuschen::V,васькафтомс,васькафтомс
1333,täuschen::V,васькафтомс,кяльготнемс
1334,täuschen::V,кяльготнемс,васькафтомс
1335,täuschen::V,кяльготнемс,кяльготнемс
1336,betrügen::V,васькафнемс,васькафнемс
1337,töten::V,шавомс,шавомс
1338,töten::V,шавомс,аде́ламс
1339,töten::V,аде́ламс,шавомс
1340,töten::V,аде́ламс,аде́ламс
1341,wohnen::V,эрямс,эрямс
1342,arbeiten::V,покодемс,покодемс
1343,sammeln::V,кочкамс,кочкамс
1344,sammeln::V,кочкамс,пу́роптомс
1345,sammeln::V,пу́роптомс,кочкамс
1346,sammeln::V,пу́роптомс,пу́роптомс
1347,pflücken::V,фатнемс,фатнемс
1348,pflücken::V,фатнемс,нотфнемс
1349,pflücken::V,нотфнемс,фатнемс
1350,pflücken::V,нотфнемс,нотфнемс
1351,jagen::V,кунда́мс,кунда́мс
1352,fischen::V,калонь кунда́мс,калонь кунда́мс
1353,fassen::V,кунда́мс,кунда́мс
1354,hüten::V,ваномс,ваномс
1355,treiben::V,панемс,панемс
1356,anbinden::V,сотомс,сотомс
1357,füttern::V,трямс,трямс
1358,füttern::V,трямс,а́ндомс
1359,füttern::V,а́ндомс,трямс
1360,füttern::V,а́ндомс,а́ндомс
1361,melken::V,потямс,потямс
1362,hacken::V,лазондомс,лазондомс
1363,gießen::V,валомс,валомс
1364,reifen::V,кенеремс,кенеремс
1365,zubereiten::V,анокламс,анокламс
1366,kochen::V,пидемс,пидемс
1367,backen::V,пидемс,пидемс
1368,braten::V,пуштомс,пуштомс
1369,umrühren::V,шорямс,шорямс
1370,stricken::V,кодамс,кодамс
1371,nähen::V,стамс,стамс
1372,färben::V,а́рхтомс,а́рхтомс
1373,reinigen::V,ва́ткамс,ва́ткамс
1374,reinigen::V,ва́ткамс,а́роптомс
1375,reinigen::V,а́роптомс,ва́ткамс
1376,reinigen::V,а́роптомс,а́роптомс
1377,waschen::V,муськомс,муськомс
1378,abwischen::V,нардамс,нардамс
1379,spülen::V,оргалдомс,оргалдомс
1380,fegen::V,тяемс,тяемс
1381,kehren::V,тяемс,тяемс
1382,baden::V,э́шелямс,э́шелямс
1383,sich waschen::V,штамс,штамс
1384,ausziehen::V,кайсефтемс,кайсефтемс
1385,anziehen::V,ща́фтомс,ща́фтомс
1386,sich anziehen::V,щамс,щамс
1387,kämmen::V,се́ендемс,се́ендемс
1388,schmücken::V,на́ряжамс,на́ряжамс
1389,schmücken::V,на́ряжамс,ма́зоптомс
1390,schmücken::V,ма́зоптомс,на́ряжамс
1391,schmücken::V,ма́зоптомс,ма́зоптомс
1392,sagen::V,азомс,азомс
1393,sagen::V,азомс,мярьгомс
1394,sagen::V,мярьгомс,азомс
1395,sagen::V,мярьгомс,мярьгомс
1396,sprechen::V,корхтамс,корхтамс
1397,reden::V,корхнемс,корхнемс
1398,sich unterhalten::V,корхнемс,корхнемс
1399,fragen::V,ки́зефтемс,ки́зефтемс
1400,bitten::V,а́намс,а́намс
1401,bitten::V,а́намс,ве́шемс
1402,bitten::V,ве́шемс,а́намс
1403,bitten::V,ве́шемс,ве́шемс
1404,erzählen::V,а́зондомс,а́зондомс
1405,mitteilen::V,азомс,азомс
1406,nennen::V,лемдемс,лемдемс
1407,nennen::V,лемдемс,путомс лем
1408,nennen::V,путомс лем,лемдемс
1409,nennen::V,путомс лем,путомс лем
1410,rufen::V,серьгядемс,серьгядемс
1411,prahlen::V,шна́фтомс пря́,шна́фтомс пря́
1412,übersetzen::V,ётафтомс,ётафтомс
1413,denken::V,арьсемс,арьсемс
1414,glauben::V,кемамс,кемамс
1415,bemerken::V,ня́емс,ня́емс
1416,erkennen::V,содамс,содамс
1417,begreifen::V,сатомс,сатомс
1418,verstehen::V,шарьхкодемс,шарьхкодемс
1419,lernen::V,тонафнемс,тонафнемс
1420,wissen::V,со́дамс,со́дамс
1421,sich erinnern an::V,лятфтамс,лятфтамс
1422,vergessen::V,юкстамс,юкстамс
1423,messen::V,ункснемс,ункснемс
1424,zählen::V,лу́вомс,лу́вомс
1425,zählen::V,лу́вомс,а́рьсемс
1426,zählen::V,а́рьсемс,лу́вомс
1427,zählen::V,а́рьсемс,а́рьсемс
1428,rechnen::V,лувомс,лувомс
1429,lesen::V,лувомс,лувомс
1430,lesen::V,лувомс,морафтомс
1431,lesen::V,морафтомс,лувомс
1432,lesen::V,морафтомс,морафтомс
1433,malen::V,рисова́ндамс,рисова́ндамс
1434,zeichnen::V,рисова́ндамс,рисова́ндамс
1435,schreiben::V,сёрмадомс,сёрмадомс
1436,besitzen::V,улемс азоркс,улемс азоркс
1437,kaufen::V,рамамс,рамамс
1438,verkaufen::V,мимс,мимс
1439,bezahlen::V,пандомс,пандомс
1440,zahlen::V,па́ндомс,па́ндомс
