,Concept_ID,hu,de
814,gefrieren::V,megfagy,gefrieren
815,tauen::V,olvad,tauen
816,schmelzen::V,olvad,schmelzen
817,schmelzen::V,elolvad,schmelzen
818,trocknen::V,szárad,trocknen
819,sieden::V,forr,sieden
820,faulen::V,rothad,faulen
821,verfaulen::V,elrothad,verfaulen
822,verfaulen::V,megrothad,verfaulen
823,reißen::V,szakad,reißen
824,versinken::V,süllyed,versinken
825,versinken::V,elsüllyed,versinken
826,vergehen::V,múlik,vergehen
827,vergehen::V,elmúlik,vergehen
828,erscheinen::V,feltűnik,erscheinen
829,erscheinen::V,megjelenik,erscheinen
830,verschwinden::V,letűnik,verschwinden
831,sinken::V,süllyed,sinken
832,abnehmen::V,apad,abnehmen
833,abnehmen::V,csökken,abnehmen
834,zunehmen::V,növekszik,zunehmen
835,zunehmen::V,gyarapszik,zunehmen
836,steigen::V,emelkedik,steigen
837,wachsen::V,nő,wachsen
838,wachsen::V,terem,wachsen
839,wachsen::V,növekszik,wachsen
840,glänzen::V,ragyog,glänzen
841,glänzen::V,fénylik,glänzen
842,funkeln::V,csillog,funkeln
843,funkeln::V,tündöklik,funkeln
844,lärmen::V,lármázik,lärmen
845,läuten::V,cseng,läuten
846,klingeln::V,csenget,klingeln
847,klirren::V,csörömpöl,klirren
848,brausen::V,zúg,brausen
849,brausen::V,morajlik,brausen
850,rauschen::V,zúg,rauschen
851,klingen::V,hangzik,klingen
852,bellen::V,ugat,bellen
853,heulen::V,bőg,heulen
854,heulen::V,üvölt,heulen
855,blasen::V,fúj,blasen
856,pfeifen::V,fütyül,pfeifen
857,schreien::V,kiált,schreien
858,schreien::V,kiabál,schreien
859,stöhnen::V,nyög,stöhnen
860,zittern::V,remeg,zittern
861,zittern::V,reszket,zittern
862,leben::V,él,leben
863,geboren werden::V,születik,geboren werden
864,atmen::V,lélegzik,atmen
865,trinken::V,iszik,trinken
866,essen::V,eszik,essen
867,schlucken::V,nyel,schlucken
868,müde werden::V,elfárad,müde werden
869,müde werden::V,kifárad,müde werden
870,einschlafen::V,elalszik,einschlafen
871,schlafen::V,alszik,schlafen
872,aufwachen::V,felébred,aufwachen
873,aufstehen::V,felkel,aufstehen
874,sich erholen::V,pihen,sich erholen
875,krank werden::V,megbetegedik,krank werden
876,krank werden::V,belebetegszik,krank werden
877,krank sein::V,betegeskedik,krank sein
878,schmerzen::V,fáj,schmerzen
879,husten::V,köhög,husten
880,genesen::V,meggyógyul,genesen
881,sterben::V,hal,sterben
882,umkommen::V,elpusztul,umkommen
883,sich bewegen::V,mozog,sich bewegen
884,sich rühren::V,mozdul,sich rühren
885,sich erheben::V,feláll,sich erheben
886,sich erheben::V,felemelkedik,sich erheben
887,sich setzen::V,ül,sich setzen
888,sich setzen::V,leül,sich setzen
889,hinfallen::V,bukik,hinfallen
890,hinfallen::V,elesik,hinfallen
891,laufen::V,jár,laufen
892,schreiten::V,lép,schreiten
893,spazierengehen::V,sétál,spazierengehen
894,eilen::V,siet,eilen
895,sich beeilen::V,siet,sich beeilen
896,sausen::V,robog,sausen
897,rennen::V,fut,rennen
898,rennen::V,szalad,rennen
899,springen::V,ugrik,springen
900,klettern::V,kúszik,klettern
901,schaukeln::V,hintázik,schaukeln
902,kriechen::V,kúszik,kriechen
903,schwimmen::V,úszik,schwimmen
904,tauchen::V,merül,tauchen
905,rudern::V,evez,rudern
906,fahren::V,jár,fahren
907,fahren::V,megy,fahren
908,fahren::V,utazik,fahren
909,fliegen::V,száll,fliegen
910,gehen::V,megy,gehen
911,weggehen::V,elmegy,weggehen
912,abfahren::V,indul,abfahren
913,anhalten::V,megáll,anhalten
914,hineingehen::V,bemegy,hineingehen
915,eintreten::V,belép,eintreten
916,kommen::V,jön,kommen
917,ankommen::V,érkezik,ankommen
918,ankommen::V,megérkezik,ankommen
919,zurückkommen::V,visszajön,zurückkommen
920,bleiben::V,marad,bleiben
921,bleiben::V,megmarad,bleiben
922,warten::V,vár,warten
923,warten::V,várakozik,warten
924,erwarten::V,vár,erwarten
925,erwarten::V,megvár,erwarten
926,suchen::V,kutat,suchen
927,finden::V,talál,finden
928,versuchen::V,megpróbál,versuchen
929,versuchen::V,megkísérel,versuchen
930,vorbereiten::V,előkészít,vorbereiten
931,lieben::V,szeret,lieben
932,mögen::V,szeret,mögen
933,lachen::V,nevet,lachen
934,rühren::V,mozdít,rühren
935,weinen::V,sír,weinen
936,schimpfen::V,szid,schimpfen
937,schimpfen::V,szitkozódik,schimpfen
938,sich ärgern::V,mérgelődik,sich ärgern
939,sich ärgern::V,bosszankodik,sich ärgern
940,sich fürchten::V,fél,sich fürchten
941,sich fürchten::V,retteg,sich fürchten
942,fürchten::V,fél,fürchten
943,fliehen::V,menekül,fliehen
944,flüchten::V,elmenekül,flüchten
945,sehen::V,néz,sehen
946,anschauen::V,megnéz,anschauen
947,ansehen::V,néz,ansehen
948,ansehen::V,ránéz,ansehen
949,ansehen::V,megnéz,ansehen
950,hören::V,hall,hören
951,zuhören::V,hallgat,zuhören
952,zuhören::V,meghallgat,zuhören
953,probieren::V,kóstol,probieren
954,probieren::V,megkóstol,probieren
955,riechen::V,szagol,riechen
956,fühlen::V,érez,fühlen
957,scheinen::V,tűnik,scheinen
958,scheinen::V,látszik,scheinen
959,zu sehen sein::V,mutatkozik,zu sehen sein
960,vernehmen::V,hall,vernehmen
961,frieren::V,fázik,frieren
962,tun::V,csinál,tun
963,tun::V,cselekszik,tun
964,können::V,tud,können
965,wollen::V,akar,wollen
966,anfangen::V,kezd,anfangen
967,beenden::V,befejez,beenden
968,aufhören::V,megszűnik,aufhören
969,gelingen::V,sikerül,gelingen
970,geraten::V,kerül,geraten
971,geraten::V,jut,geraten
972,öffnen::V,nyit,öffnen
973,öffnen::V,kinyit,öffnen
974,schließen::V,csuk,schließen
975,schließen::V,becsuk,schließen
976,stellen::V,állít,stellen
977,stellen::V,helyez,stellen
978,setzen::V,ültet,setzen
979,setzen::V,helyez,setzen
980,legen::V,tesz,legen
981,legen::V,fektet,legen
982,berühren::V,érint,berühren
983,verbinden::V,beköt,verbinden
984,verbinden::V,összeköt,verbinden
985,bedecken::V,betakar,bedecken
986,bedecken::V,beborít,bedecken
987,aufhängen::V,felakaszt,aufhängen
988,anzünden::V,gyújt,anzünden
989,anzünden::V,meggyújt,anzünden
990,aufheben::V,felemel,aufheben
991,zurücklassen::V,hátrahagy,zurücklassen
992,verlieren::V,veszít,verlieren
993,verlieren::V,elveszít,verlieren
994,fallen lassen::V,elejt,fallen lassen
995,machen::V,tesz,machen
996,machen::V,csinál,machen
997,herstellen::V,gyárt,herstellen
998,herstellen::V,előállít,herstellen
999,bauen::V,épít,bauen
1000,reparieren::V,javít,reparieren
1001,reparieren::V,kijavít,reparieren
1002,reparieren::V,megjavít,reparieren
1003,verbessern::V,megjavít,verbessern
1004,ändern::V,változtat,ändern
1005,ändern::V,megváltoztat,ändern
1006,graben::V,ás,graben
1007,beugen::V,meghajt,beugen
1008,biegen::V,hajlít,biegen
1009,drehen::V,forgat,drehen
1010,wenden::V,fordít,wenden
1011,wenden::V,megfordít,wenden
1012,umdrehen::V,megfordít,umdrehen
1013,umdrehen::V,megforgat,umdrehen
1014,heben::V,emel,heben
1015,hochheben::V,felemel,hochheben
1016,ergreifen::V,megfog,ergreifen
1017,halten::V,tart,halten
1018,drücken::V,nyom,drücken
1019,drücken::V,megnyom,drücken
1020,schieben::V,tol,schieben
1021,kratzen::V,vakar,kratzen
1022,lecken::V,nyal,lecken
1023,beißen::V,harap,beißen
1024,abreißen::V,letép,abreißen
1025,abschneiden::V,levág,abschneiden
1026,binden::V,köt,binden
1027,binden::V,kötöz,binden
1028,stecken::V,dug,stecken
1029,brechen::V,tör,brechen
1030,brechen::V,eltör,brechen
1031,klopfen::V,kopogtat,klopfen
1032,hauen::V,vág,hauen
1033,hauen::V,levág,hauen
1034,kleben::V,tapaszt,kleben
1035,reiben::V,dörzsöl,reiben
1036,reiben::V,súrol,reiben
1037,streichen::V,simít,streichen
1038,schleifen::V,fen,schleifen
1039,schleifen::V,csiszol,schleifen
1040,schleifen::V,köszörül,schleifen
1041,schneiden::V,vág,schneiden
1042,schneiden::V,szel,schneiden
1043,schneiden::V,metsz,schneiden
1044,rütteln::V,ráz,rütteln
1045,schütteln::V,ráz,schütteln
1046,schütteln::V,megráz,schütteln
1047,schwenken::V,lóbál,schwenken
1048,schwenken::V,lobogtat,schwenken
1049,schütten::V,önt,schütten
1050,füllen::V,tölt,füllen
1051,füllen::V,megtölt,füllen
1052,einwickeln::V,becsavar,einwickeln
1053,tragen::V,hord,tragen
1054,schleppen::V,vonszol,schleppen
1055,ziehen::V,húz,ziehen
1056,aufbewahren::V,megőriz,aufbewahren
1057,werfen::V,dob,werfen
1058,werfen::V,hajít,werfen
1059,fangen::V,fog,fangen
1060,packen::V,megragad,packen
1061,verstecken::V,eldug,verstecken
1062,verstecken::V,elrejt,verstecken
1063,teilen::V,oszt,teilen
1064,teilen::V,megoszt,teilen
1065,schicken::V,küld,schicken
1066,bringen::V,hoz,bringen
1067,bringen::V,visz,bringen
1068,hinzufügen::V,hozzáad,hinzufügen
1069,bekommen::V,kap,bekommen
1070,bekommen::V,megkap,bekommen
1071,erhalten::V,kap,erhalten
1072,erhalten::V,megkap,erhalten
1073,nehmen::V,vesz,nehmen
1074,wählen::V,választ,wählen
1075,auswählen::V,kiválaszt,auswählen
1076,bewahren::V,megtart,bewahren
1077,behindern::V,akadályoz,behindern
1078,behindern::V,gátol,behindern
1079,verderben::V,elront,verderben
1080,beschädigen::V,rongál,beschädigen
1081,zerbrechen::V,eltör,zerbrechen
1082,zerbrechen::V,széttör,zerbrechen
1083,zerbrechen::V,kettétör,zerbrechen
1084,zerreißen::V,eltép,zerreißen
1085,zerreißen::V,széttép,zerreißen
1086,zerstören::V,elpusztít,zerstören
1087,verbrennen::V,éget,verbrennen
1088,verbrennen::V,eléget,verbrennen
1089,geben::V,ad,geben
1090,reichen::V,nyújt,reichen
1091,schenken::V,ajándékoz,schenken
1092,versprechen::V,ígér,versprechen
1093,wünschen::V,kíván,wünschen
1094,loben::V,dicsér,loben
1095,küssen::V,csókol,küssen
1096,wiegen::V,ringat,wiegen
1097,zudecken::V,betakar,zudecken
1098,wecken::V,kelt,wecken
1099,wecken::V,ébreszt,wecken
1100,zeigen::V,mutat,zeigen
1101,führen::V,visz,führen
1102,führen::V,vezet,führen
1103,lehren::V,tanít,lehren
1104,unterrichten::V,tanít,unterrichten
1105,aufziehen::V,felnevel,aufziehen
1106,leiten::V,vezet,leiten
1107,leiten::V,vezérel,leiten
1108,antreiben::V,hajt,antreiben
1109,lassen::V,-tat,lassen
1110,lassen::V,-at,lassen
1111,einladen::V,meghív,einladen
1112,vereinigen::V,egyesít,vereinigen
1113,besuchen::V,látogat,besuchen
1114,treffen::V,talál,treffen
1115,sich versammeln::V,gyülekezik,sich versammeln
1116,sich versammeln::V,összegyűlik,sich versammeln
1117,spielen::V,játszik,spielen
1118,singen::V,énekel,singen
1119,tanzen::V,táncol,tanzen
1120,sich trennen::V,elválik,sich trennen
1121,verlassen::V,elhagy,verlassen
1122,retten::V,ment,retten
1123,bewachen::V,őriz,bewachen
1124,schützen::V,óv,schützen
1125,schützen::V,véd,schützen
1126,verteidigen::V,véd,verteidigen
1127,sich schlagen::V,verekszik,sich schlagen
1128,schießen::V,lő,schießen
1129,siegen::V,győz,siegen
1130,ärgern::V,bosszant,ärgern
1131,schlagen::V,üt,schlagen
1132,schlagen::V,ver,schlagen
1133,treten::V,rúg,treten
1134,stechen::V,döf,stechen
1135,stechen::V,szúr,stechen
1136,stoßen::V,lök,stoßen
1137,stehlen::V,lop,stehlen
1138,stören::V,zavar,stören
1139,belästigen::V,zaklat,belästigen
1140,verbergen::V,rejt,verbergen
1141,verbergen::V,elrejt,verbergen
1142,täuschen::V,megtéveszt,täuschen
1143,betrügen::V,csal,betrügen
1144,töten::V,öl,töten
1145,wohnen::V,lakik,wohnen
1146,arbeiten::V,dolgozik,arbeiten
1147,sammeln::V,szed,sammeln
1148,sammeln::V,gyűjt,sammeln
1149,pflücken::V,szed,pflücken
1150,jagen::V,vadászik,jagen
1151,fischen::V,halászik,fischen
1152,fassen::V,fog,fassen
1153,hüten::V,őriz,hüten
1154,hüten::V,legeltet,hüten
1155,treiben::V,hajt,treiben
1156,anbinden::V,köt,anbinden
1157,füttern::V,etet,füttern
1158,melken::V,fej,melken
1159,hacken::V,vág,hacken
1160,gießen::V,öntöz,gießen
1161,reifen::V,érik,reifen
1162,zubereiten::V,elkészít,zubereiten
1163,kochen::V,főz,kochen
1164,backen::V,süt,backen
1165,braten::V,süt,braten
1166,umrühren::V,megkever,umrühren
1167,stricken::V,köt,stricken
1168,nähen::V,varr,nähen
1169,färben::V,fest,färben
1170,reinigen::V,tisztít,reinigen
1171,waschen::V,mos,waschen
1172,abwischen::V,letöröl,abwischen
1173,spülen::V,mosogat,spülen
1174,fegen::V,söpör,fegen
1175,kehren::V,söpör,kehren
1176,baden::V,fürdik,baden
1177,sich waschen::V,mosdik,sich waschen
1178,sich waschen::V,mosakszik,sich waschen
1179,ausziehen::V,levesz,ausziehen
1180,anziehen::V,felölt,anziehen
1181,anziehen::V,felvesz,anziehen
1182,sich anziehen::V,öltözik,sich anziehen
1183,sich anziehen::V,felöltözik,sich anziehen
1184,kämmen::V,fésül,kämmen
1185,schmücken::V,díszít,schmücken
1186,sagen::V,mond,sagen
1187,sprechen::V,beszél,sprechen
1188,reden::V,beszél,reden
1189,sich unterhalten::V,beszélget,sich unterhalten
1190,fragen::V,kérdez,fragen
1191,bitten::V,kér,bitten
1192,erzählen::V,mesél,erzählen
1193,erzählen::V,elbeszél,erzählen
1194,mitteilen::V,közöl,mitteilen
1195,nennen::V,hív,nennen
1196,nennen::V,nevez,nennen
1197,rufen::V,hív,rufen
1198,prahlen::V,dicsekszik,prahlen
1199,übersetzen::V,fordít,übersetzen
1200,denken::V,gondol,denken
1201,glauben::V,hisz,glauben
1202,bemerken::V,észrevesz,bemerken
1203,erkennen::V,ráismer,erkennen
1204,erkennen::V,felismer,erkennen
1205,begreifen::V,felfog,begreifen
1206,verstehen::V,ért,verstehen
1207,verstehen::V,megért,verstehen
1208,lernen::V,tanul,lernen
1209,lernen::V,megtanul,lernen
1210,wissen::V,tud,wissen
1211,sich erinnern an::V,emlékszik,sich erinnern an
1212,vergessen::V,felejt,vergessen
1213,vergessen::V,elfelejt,vergessen
1214,messen::V,mér,messen
1215,messen::V,megmér,messen
1216,zählen::V,számol,zählen
1217,zählen::V,megszámol,zählen
1218,rechnen::V,számít,rechnen
1219,lesen::V,olvas,lesen
1220,malen::V,fest,malen
1221,zeichnen::V,rajzol,zeichnen
1222,schreiben::V,ír,schreiben
1223,besitzen::V,birtokol,besitzen
1224,kaufen::V,vesz,kaufen
1225,kaufen::V,megvesz,kaufen
1226,verkaufen::V,elad,verkaufen
1227,bezahlen::V,fizet,bezahlen
1228,bezahlen::V,kifizet,bezahlen
1229,zahlen::V,fizet,zahlen
1230,zahlen::V,megfizet,zahlen
1231,beherrschen::V,ural,beherrschen
1232,ertragen::V,elbír,ertragen
1233,ertragen::V,elvisel,ertragen
