,Concept_ID,lv,tr
799,Loch::N,розь,oyuk
800,Loch::N,розь,delik
801,Loch::N,caurums,oyuk
802,Loch::N,caurums,delik
803,Winkel::N,пельӧс,köşe
804,Winkel::N,leņķis,köşe
805,Muster::N,сер,örnek
806,Muster::N,piemērs,örnek
807,Größe::N,ыджда,büyüklük
808,Größe::N,lielums,büyüklük
809,Länge::N,кузьта,uzunluk
810,Länge::N,garums,uzunluk
811,Höhe::N,джуджда,yükseklik
812,Höhe::N,augstums,yükseklik
813,Gewicht::N,сьӧкта,ağırlık
814,Gewicht::N,сьӧкталун,ağırlık
815,Gewicht::N,svars,ağırlık
816,Gewicht::N,smagums,ağırlık
817,Menge::N,лун,miktar
818,Menge::N,числӧ,miktar
819,Menge::N,masa,miktar
820,Menge::N,daudzums,miktar
821,Haufen::N,чукӧр,küme
822,Haufen::N,чукӧр,yığın
823,Haufen::N,čupa,küme
824,Haufen::N,čupa,yığın
825,Haufen::N,grēda,küme
826,Haufen::N,grēda,yığın
827,Haufen::N,kaudze,küme
828,Haufen::N,kaudze,yığın
829,Reihe::N,рад,sıra
830,Reihe::N,rinda,sıra
831,Reihe::N,virkne,sıra
832,Boot::N,пыж,kayık
833,Boot::N,пыж,sandal
834,Boot::N,laiva,kayık
835,Boot::N,laiva,sandal
836,Ruder::N,пелыс,kürek
837,Ruder::N,ӧпаснӧй,kürek
838,Ruder::N,airis,kürek
839,Ruder::N,irklis,kürek
840,Schlitten::N,дадь,kızak
841,Schlitten::N,ragavas,kızak
842,Ski::N,лызь,kayak
843,Ski::N,slēpe,kayak
844,Lagerfeuer::N,бипур,kamp ateşi
845,Lagerfeuer::N,ugunskurs,kamp ateşi
846,Last::N,сьӧкыдтор,yük
847,Last::N,krava,yük
848,Gang::N,мунӧм,gidiş
849,Gang::N,мунӧм,yürüyüş
850,Gang::N,ветлӧм,gidiş
851,Gang::N,ветлӧм,yürüyüş
852,Gang::N,eja,gidiş
853,Gang::N,eja,yürüyüş
854,Gang::N,gājums,gidiş
855,Gang::N,gājums,yürüyüş
856,Schritt::N,воськов,adım
857,Schritt::N,воськовтӧм,adım
858,Schritt::N,solis,adım
859,Norden::N,войвыв,kuzey
860,Norden::N,ziemeļi,kuzey
861,Süden::N,лунвыв,güney
862,Süden::N,dienvidi,güney
863,Westen::N,рытыв,batı
864,Westen::N,rietumi,batı
865,Osten::N,асыв,doğu
866,Osten::N,austrumi,doğu
867,Holz::N,пу,ağaç
868,Holz::N,пу,tahta
869,Holz::N,koks,ağaç
870,Holz::N,koks,tahta
871,Holz::N,koksne,ağaç
872,Holz::N,koksne,tahta
873,Brett::N,пӧв,tahta
874,Brett::N,dēlis,tahta
875,Platte::N,плита,levha
876,Platte::N,plate,levha
877,Platte::N,plāksne,levha
878,Stütze::N,пыкӧд,dayak
879,Stütze::N,пыкӧд,destek
880,Stütze::N,мыджӧд,dayak
881,Stütze::N,мыджӧд,destek
882,Stütze::N,balsts,dayak
883,Stütze::N,balsts,destek
884,Stütze::N,atspaids,dayak
885,Stütze::N,atspaids,destek
886,Stange::N,потш,çubuk
887,Stange::N,maikste,çubuk
888,Stock::N,бедь,sopa
889,Stock::N,бедь,değnek
890,Stock::N,boze,sopa
891,Stock::N,boze,değnek
892,Stock::N,spieķis,sopa
893,Stock::N,spieķis,değnek
894,Stab::N,зир,sırık
895,Stab::N,зир,baston
896,Stab::N,zizlis,sırık
897,Stab::N,zizlis,baston
898,Rohr::N,труба,boru
899,Rohr::N,caurule,boru
900,Haus::N,керка,ev
901,Haus::N,māja,ev
902,Heim::N,горт,ev
903,Heim::N,горт,yurt
904,Heim::N,mājas,ev
905,Heim::N,mājas,yurt
906,Ofen::N,пач,soba
907,Ofen::N,krāsns,soba
908,Fußboden::N,джодж,taban
909,Fußboden::N,джодж,döşeme
910,Fußboden::N,grīda,taban
911,Fußboden::N,grīda,döşeme
912,Tisch::N,пызан,masa
913,Tisch::N,galds,masa
914,Stuhl::N,улӧс,iskemle
915,Stuhl::N,улӧс,sandalye
916,Stuhl::N,krēsls,iskemle
917,Stuhl::N,krēsls,sandalye
918,Wiege::N,зыбка,beşik
919,Wiege::N,šūpulis,beşik
920,Bett::N,вольпась,yatak
921,Bett::N,gulta,yatak
922,Regal::N,джадж,raf
923,Regal::N,plaukts,raf
924,Kiste::N,куд,sandık
925,Kiste::N,ящик,sandık
926,Kiste::N,kaste,sandık
927,Kiste::N,šķirsts,sandık
928,Fenster::N,ӧшинь,pencere
929,Fenster::N,logs,pencere
930,Tür::N,ӧдзӧс,kapı
931,Tür::N,durvis,kapı
932,Tor::N,дзиръя,kapı
933,Tor::N,vārti,kapı
934,Zaun::N,потшӧс,çit
935,Zaun::N,žogs,çit
936,Dach::N,вевт,dam
937,Dach::N,вевт,çatı
938,Dach::N,jumts,dam
939,Dach::N,jumts,çatı
940,Leiter::N,пос,merdiven
941,Leiter::N,kāpnes,merdiven
942,Leiter::N,redeles,merdiven
943,Besen::N,рос,süpürge
944,Besen::N,slota,süpürge
945,Spaten::N,зыр,bel
946,Spaten::N,lāpsta,bel
947,Schaufel::N,тэльӧб,kürek
948,Schaufel::N,liekšķere,kürek
949,Gabel::N,вилки,çatal
950,Gabel::N,dakšiņa,çatal
951,Löffel::N,пань,kaşık
952,Löffel::N,karote,kaşık
953,Messer::N,пурт,bıçak
954,Messer::N,nazis,bıçak
955,Nagel::N,тув,çivi
956,Nagel::N,кӧрт тув,çivi
957,Nagel::N,nagla,çivi
958,Netz::N,тыв,ağ
959,Netz::N,tīkls,ağ
960,Haken::N,крук,çengel
961,Haken::N,āķis,çengel
962,Haken::N,kāsis,çengel
963,Haken::N,krampis,çengel
964,Griff::N,нуд,kulp
965,Griff::N,нуд,tutamak
966,Griff::N,kāts,kulp
967,Griff::N,kāts,tutamak
968,Griff::N,rokturis,kulp
969,Griff::N,rokturis,tutamak
970,Schloss::N,томан,kilit
971,Schloss::N,aizslēgs,kilit
972,Bild::N,серпас,imaj
973,Bild::N,серпас,resim
974,Bild::N,glezna,imaj
975,Bild::N,glezna,resim
976,Figur::N,пертас,şekil
977,Figur::N,пертас,heykel
978,Figur::N,вежньӧг,şekil
979,Figur::N,вежньӧг,heykel
980,Figur::N,figūra,şekil
981,Figur::N,figūra,heykel
982,Puppe::N,акань,kukla
983,Puppe::N,lelle,kukla
984,Beutel::N,мешӧк,kese
985,Beutel::N,мешӧк,torba
986,Beutel::N,kule,kese
987,Beutel::N,kule,torba
988,Beutel::N,maisiņš,kese
989,Beutel::N,maisiņš,torba
990,Bündel::N,кӧртӧд,deste
991,Bündel::N,sainis,deste
992,Tasche::N,сумка,çanta
993,Tasche::N,soma,çanta
994,Eimer::N,ведра,kova
995,Eimer::N,spainis,kova
996,Deckel::N,пӧдан,kapak
997,Deckel::N,тупкӧд,kapak
998,Deckel::N,vāks,kapak
999,Geschirr::N,дозмук,kap kacak
1000,Geschirr::N,тасьті-пань,kap kacak
1001,Geschirr::N,trauki,kap kacak
1002,Sack::N,мешӧк,torba
1003,Sack::N,maiss,torba
1004,Tasse::N,бекар,fincan
1005,Tasse::N,тасьті,fincan
1006,Tasse::N,tase,fincan
1007,Topf::N,гырнич,tencere
1008,Topf::N,pods,tencere
1009,Kessel::N,пӧрт,kazan
1010,Kessel::N,katls,kazan
1011,Essen::N,сёйӧм,yemek
1012,Essen::N,ēdiens,yemek
1013,Nahrung::N,сёян,gıda
1014,Nahrung::N,сёян,besin
1015,Nahrung::N,barība,gıda
1016,Nahrung::N,barība,besin
1017,Speise::N,сёян,yemek
1018,Speise::N,сёянтор,yemek
1019,Speise::N,ēdiens,yemek
1020,Fleisch::N,яй,et
1021,Fleisch::N,gaļa,et
1022,Getreide::N,нянь,tahıl
1023,Getreide::N,нянь,hububat
1024,Getreide::N,labība,tahıl
1025,Getreide::N,labība,hububat
1026,Brei::N,рок,ezme
1027,Brei::N,putra,ezme
1028,Brei::N,biezenis,ezme
1029,Brot::N,нянь,ekmek
1030,Brot::N,maize,ekmek
1031,Scheibe::N,шӧрӧм,dilim
1032,Scheibe::N,чӧлан,dilim
1033,Scheibe::N,šķēle,dilim
1034,Scheibe::N,rieciens,dilim
1035,Fett::N,гос,yağ
1036,Fett::N,тшог,yağ
1037,Fett::N,tauki,yağ
1038,Butter::N,вый,tereyağı
1039,Butter::N,sviests,tereyağı
1040,Öl::N,вый,yağ
1041,Öl::N,вый,akar yağ
1042,Öl::N,eļļa,yağ
1043,Öl::N,eļļa,akar yağ
1044,Salz::N,сов,tuz
1045,Salz::N,sāls,tuz
1046,Suppe::N,шыд,çorba
1047,Suppe::N,zupa,çorba
1048,Honig::N,ма,bal
1049,Honig::N,medus,bal
1050,Milch::N,йӧв,süt
1051,Milch::N,piens,süt
1052,Tee::N,чай,çay
1053,Tee::N,tēja,çay
1054,Leder::N,ку,deri
1055,Leder::N,ку,meşin
1056,Leder::N,āda,deri
1057,Leder::N,āda,meşin
1058,Wolle::N,вурун,yün
1059,Wolle::N,vilna,yün
1060,Stoff::N,дӧра,kumaş
1061,Stoff::N,drāna,kumaş
1062,Stoff::N,audums,kumaş
1063,Nadel::N,ем,iğne
1064,Nadel::N,adata,iğne
1065,Faden::N,сунис,tire
1066,Faden::N,сунис,iplik
1067,Faden::N,diegs,tire
1068,Faden::N,diegs,iplik
1069,Faden::N,pavediens,tire
1070,Faden::N,pavediens,iplik
1071,Knopf::N,кизь,düğme
1072,Knopf::N,poga,düğme
1073,Knoten::N,гӧрӧд,düğüm
1074,Knoten::N,mezgls,düğüm
1075,Farbe::N,краска,boya
1076,Farbe::N,вап,boya
1077,Farbe::N,krāsa,boya
1078,Kleidung::N,паськӧм,giyim
1079,Kleidung::N,tērps,giyim
1080,Kleidung::N,drēbes,giyim
1081,Hemd::N,дӧрӧм,gömlek
1082,Hemd::N,krekls,gömlek
1083,Kragen::N,воротник,yaka
1084,Kragen::N,apkakle,yaka
1085,Ärmel::N,сос,yen
1086,Ärmel::N,сос,elbise kolu
1087,Ärmel::N,piedurkne,yen
1088,Ärmel::N,piedurkne,elbise kolu
1089,Hose::N,гач,pantolon
1090,Hose::N,bikses,pantolon
1091,Gürtel::N,вӧнь,kuşak
1092,Gürtel::N,josta,kuşak
1093,Mütze::N,шапка,bere
1094,Mütze::N,шапка,kasket
1095,Mütze::N,cepure,bere
1096,Mütze::N,cepure,kasket
1097,Schuh::N,башмак,kundura
1098,Schuh::N,башмак,ayakkabı
1099,Schuh::N,ботинки,kundura
1100,Schuh::N,ботинки,ayakkabı
1101,Schuh::N,kurpe,kundura
1102,Schuh::N,kurpe,ayakkabı
1103,Stiefel::N,сапӧг,çizme
1104,Stiefel::N,zābaks,çizme
1105,Ring::N,кытш,yüzük
1106,Ring::N,gredzens,yüzük
1107,Band::N,лента,bağ
1108,Band::N,лента,şerit
1109,Band::N,вундас,bağ
1110,Band::N,вундас,şerit
1111,Band::N,lente,bağ
1112,Band::N,lente,şerit
1113,Kamm::N,сынан,tarak
1114,Kamm::N,ķemme,tarak
1115,Spiegel::N,рӧмпӧштан,ayna
1116,Spiegel::N,spogulis,ayna
1117,Riemen::N,тасма,kayış
1118,Riemen::N,siksna,kayış
1119,Schnur::N,гез,ip
1120,Schnur::N,гез,sicim
1121,Schnur::N,aukla,ip
1122,Schnur::N,aukla,sicim
1123,Leine::N,юргез,kayış
1124,Leine::N,saite,kayış
1125,Decke::N,эшкын,örtü
1126,Decke::N,эшкын,yorgan
1127,Decke::N,шебрас,örtü
1128,Decke::N,шебрас,yorgan
1129,Decke::N,sega,örtü
1130,Decke::N,sega,yorgan
1131,Kissen::N,юрлӧс,yastık
1132,Kissen::N,spilvens,yastık
1133,Tuch::N,чышъян,bez
1134,Tuch::N,vadmala,bez
1135,Handtuch::N,ки чышкӧд,havlu
1136,Handtuch::N,кизьчышъян,havlu
1137,Handtuch::N,dvielis,havlu
1138,Kraft::N,этш,güç
1139,Kraft::N,этш,kuvvet
1140,Kraft::N,эбӧс,güç
1141,Kraft::N,эбӧс,kuvvet
1142,Kraft::N,spēks,güç
1143,Kraft::N,spēks,kuvvet
1144,Stärke::N,ёнлун,kuvvet
1145,Stärke::N,чорыдлун,kuvvet
1146,Stärke::N,stiprums,kuvvet
1147,Gesundheit::N,дзоньвидзалун,sağlık
1148,Gesundheit::N,veselība,sağlık
1149,Krankheit::N,висьӧм,hastalık
1150,Krankheit::N,slimība,hastalık
1151,Schmerz::N,висьӧм,ağrı
1152,Schmerz::N,висьӧм,sancı
1153,Schmerz::N,sāpes,ağrı
1154,Schmerz::N,sāpes,sancı
1155,Wunde::N,дой,yara
1156,Wunde::N,brūce,yara
1157,Wunde::N,jēlums,yara
1158,Fieber::N,жар,ateş
1159,Fieber::N,drudzis,ateş
1160,Fieber::N,karstums,ateş
1161,Arznei::N,лекарство,ilâç
1162,Arznei::N,зелля,ilâç
1163,Arznei::N,zāles,ilâç
1164,Arznei::N,medikaments,ilâç
1165,Brücke::N,пос,köprü
1166,Brücke::N,tilts,köprü
1167,Brunnen::N,юкмӧс,kuyu
1168,Brunnen::N,юкмӧс,çeşme
1169,Brunnen::N,aka,kuyu
1170,Brunnen::N,aka,çeşme
1171,Weide::N,пӧскӧтина,otlak
1172,Weide::N,ganības,otlak
1173,Pfad::N,туй,patika
1174,Pfad::N,туй,keçiyolu
1175,Pfad::N,кыснан,patika
1176,Pfad::N,кыснан,keçiyolu
1177,Pfad::N,taka,patika
1178,Pfad::N,taka,keçiyolu
1179,Weg::N,туй,yol
1180,Weg::N,ceļš,yol
1181,Straße::N,туй,yol
1182,Straße::N,туй,cadde
1183,Straße::N,iela,yol
1184,Straße::N,iela,cadde
1185,Dorf::N,сикт,köy
1186,Dorf::N,ciems,köy
1187,Stadt::N,кар,kent
1188,Stadt::N,кар,şehir
1189,Stadt::N,pilsēta,kent
1190,Stadt::N,pilsēta,şehir
1191,Brief::N,письмӧ,mektup
1192,Brief::N,vēstule,mektup
1193,Buch::N,небӧг,kitap
1194,Buch::N,grāmata,kitap
1195,Buchstabe::N,шыпас,harf
1196,Buchstabe::N,burts,harf
1197,Zeitung::N,газет,gazete
1198,Zeitung::N,avīze,gazete
1199,Zeitung::N,laikraksts,gazete
1200,Leben::N,лов,hayat
1201,Leben::N,олӧм,hayat
1202,Leben::N,dzīve,hayat
1203,Tod::N,кулӧм,ölüm
1204,Tod::N,nāve,ölüm
1205,Grab::N,гу,kabir
1206,Grab::N,kaps,kabir
1207,Kirche::N,вичко,kilise
1208,Kirche::N,baznīca,kilise
1209,Sünde::N,мыж,günah
1210,Sünde::N,grēks,günah
1211,Gott::N,ен,tanrı
1212,Gott::N,dievs,tanrı
1213,Arbeiter::N,уджалысь,işçi
1214,Arbeiter::N,strādnieks,işçi
1215,Chef::N,юралысь,şef
1216,Chef::N,юралысь,müdür
1217,Chef::N,веськӧдлысь,şef
1218,Chef::N,веськӧдлысь,müdür
1219,Chef::N,šefs,şef
1220,Chef::N,šefs,müdür
1221,Chef::N,vadītajs,şef
1222,Chef::N,vadītajs,müdür
1223,Chef::N,priekšnieks,şef
1224,Chef::N,priekšnieks,müdür
1225,Meister::N,вӧчысь,usta
1226,Meister::N,meistars,usta
1227,Arzt::N,врач,hekim
1228,Arzt::N,врач,doktor
1229,Arzt::N,бурдӧдысь,hekim
1230,Arzt::N,бурдӧдысь,doktor
1231,Arzt::N,ārsts,hekim
1232,Arzt::N,ārsts,doktor
1233,Lehrer::N,велӧдысь,hoca
1234,Lehrer::N,велӧдысь,öğretmen
1235,Lehrer::N,skolotājs,hoca
1236,Lehrer::N,skolotājs,öğretmen
1237,Geld::N,сьӧм,para
1238,Geld::N,nauda,para
1239,Geschäft::N,удж,ticaret
1240,Geschäft::N,bizness,ticaret
1241,Geschäft::N,darījums,ticaret
1242,Laden::N,вузасянін,dükkân
1243,Laden::N,bode,dükkân
1244,Laden::N,veikals,dükkân
1245,Preis::N,дон,fiyat
1246,Preis::N,cena,fiyat
1247,Ware::N,тӧвар,mal
1248,Ware::N,prece,mal
1249,Nutzen::N,воӧм,fayda
1250,Nutzen::N,выгӧда,fayda
1251,Nutzen::N,labums,fayda
1252,Reichtum::N,озырлун,servet
1253,Reichtum::N,озырлун,zenginlik
1254,Reichtum::N,bagātība,servet
1255,Reichtum::N,bagātība,zenginlik
1256,Welt::N,енкӧла,dünya
1257,Welt::N,pasaule,dünya
1258,Land::N,му,ülke
1259,Land::N,zeme,ülke
1260,Staat::N,канму,devlet
1261,Staat::N,государство,devlet
1262,Staat::N,valsts,devlet
1263,König::N,кан,kral
1264,König::N,ķēniņš,kral
1265,König::N,karalis,kral
1266,Macht::N,каналӧм,kudret
1267,Macht::N,каналӧм,iktidar
1268,Macht::N,vara,kudret
1269,Macht::N,vara,iktidar
1270,Grenze::N,су,had
1271,Grenze::N,су,sınır
1272,Grenze::N,суйӧр,had
1273,Grenze::N,суйӧр,sınır
1274,Grenze::N,robeža,had
1275,Grenze::N,robeža,sınır
1276,Krieg::N,ожман,savaş
1277,Krieg::N,karš,savaş
1278,Feind::N,враг,düşman
1279,Feind::N,вӧрӧг,düşman
1280,Feind::N,ienaidnieks,düşman
1281,Gewalt::N,мырдöналöм,zor
1282,Gewalt::N,мырдöналöм,cebir
1283,Gewalt::N,vara,zor
1284,Gewalt::N,vara,cebir
1285,Gewalt::N,vardarbība,zor
1286,Gewalt::N,vardarbība,cebir
1287,Kampf::N,вермасьӧм,savaş
1288,Kampf::N,cīņa,savaş
1289,Bogen[Waffe]::N,ньӧввуж,yay
1290,Bogen[Waffe]::N,loks,yay
1291,Pfeil::N,ньӧв,ok
1292,Pfeil::N,bulta,ok
1293,Gewehr::N,пишшаль,tüfek
1294,Gewehr::N,šautene,tüfek
1295,Fehler::N,сорсьӧм,hata
1296,Fehler::N,сорсьӧм,yanlış
1297,Fehler::N,дзугсьӧм,hata
1298,Fehler::N,дзугсьӧм,yanlış
1299,Fehler::N,kļūda,hata
1300,Fehler::N,kļūda,yanlış
1301,Lüge::N,пӧръясьӧм,yalan
1302,Lüge::N,ылӧдлӧм,yalan
1303,Lüge::N,meli,yalan
1304,Schaden::N,лёк,zarar
1305,Schaden::N,изъян,zarar
1306,Schaden::N,пакӧсьт,zarar
1307,Schaden::N,bojājums,zarar
1308,Schaden::N,kaitējums,zarar
1309,Unglück::N,шог,felâket
1310,Unglück::N,шог,talihsizlik
1311,Unglück::N,kļūme,felâket
1312,Unglück::N,kļūme,talihsizlik
1313,Unglück::N,klizma,felâket
1314,Unglück::N,klizma,talihsizlik
1315,Unglück::N,nelaime,felâket
1316,Unglück::N,nelaime,talihsizlik
1317,Schuld::N,мыж,suç
1318,Schuld::N,мыж,kabahat
1319,Schuld::N,vaina,suç
1320,Schuld::N,vaina,kabahat
1321,Alter::N,арлыд,yaş
1322,Alter::N,vecums,yaş
1323,Schluss::N,пом,son
1324,Schluss::N,beigas,son
1325,Zeit::N,кад,zaman
1326,Zeit::N,laiks,zaman
1327,Tag::N,лун,gün
1328,Tag::N,diena,gün
1329,Morgen::N,асыв,sabah
1330,Morgen::N,rīts,sabah
1331,Mittag::N,лун шӧр,öğle
1332,Mittag::N,pusdiena,öğle
1333,Abend::N,рыт,akşam
1334,Abend::N,vakars,akşam
1335,Nacht::N,вой,gece
1336,Nacht::N,nakts,gece
1337,Woche::N,вежон,hafta
1338,Woche::N,nedēļa,hafta
1339,Monat::N,тӧлысь,ay
1340,Monat::N,mēnesis,ay
1341,Jahr::N,во,yıl
1342,Jahr::N,во,sene
1343,Jahr::N,gads,yıl
1344,Jahr::N,gads,sene
1345,Frühling::N,тулыс,ilkbahar
1346,Frühling::N,pavasaris,ilkbahar
1347,Sommer::N,гожӧм,yaz
1348,Sommer::N,vasara,yaz
1349,Herbst::N,ар,güz
1350,Herbst::N,ар,sonbahar
1351,Herbst::N,rudens,güz
1352,Herbst::N,rudens,sonbahar
1353,Winter::N,тӧв,kış
1354,Winter::N,ziema,kış
1355,Januar::N,тӧв шӧр,ocak
1356,Januar::N,janvāris,ocak
1357,Februar::N,урасьӧм,şubat
1358,Februar::N,februāris,şubat
1359,März::N,рака,mart
1360,März::N,marts,mart
1361,April::N,кос му,nisan
1362,April::N,aprīlis,nisan
1363,Mai::N,ода-кора,mayıs
1364,Mai::N,maijs,mayıs
1365,Juni::N,лӧддза-номъя,haziran
1366,Juni::N,jūnijs,haziran
1367,Juli::N,сора,temmuz
1368,Juli::N,jūlijs,temmuz
1369,August::N,моз,ağustos
1370,August::N,augusts,ağustos
1371,September::N,кӧч,eylül
1372,September::N,septembris,eylül
1373,Oktober::N,йирым,ekim
1374,Oktober::N,oktobris,ekim
1375,November::N,вӧльгым,kasım
1376,November::N,novembris,kasım
1377,Dezember::N,ӧшым,aralık
1378,Dezember::N,decembris,aralık
1379,Montag::N,выльлун,pazartesi
1380,Montag::N,pirmdiena,pazartesi
1381,Dienstag::N,воторник,salı
1382,Dienstag::N,otrdiena,salı
1383,Mittwoch::N,середа,çarşamba
1384,Mittwoch::N,trešdiena,çarşamba
1385,Donnerstag::N,четверг,perşembe
1386,Donnerstag::N,ceturtdiena,perşembe
1387,Freitag::N,пекнича,cuma
1388,Freitag::N,piektdiena,cuma
1389,Samstag::N,субӧта,cumartesi
1390,Samstag::N,sestdiena,cumartesi
1391,Sonntag::N,вӧскресенньӧ,pazar
1392,Sonntag::N,svētdiena,pazar
1393,groß::A,ыджыд,büyük
1394,groß::A,dižs,büyük
1395,groß::A,liels,büyük
1396,klein::A,ичӧт,ufak
1397,klein::A,ичӧт,küçük
1398,klein::A,mazs,ufak
1399,klein::A,mazs,küçük
1400,lang::A,кузь,uzun
1401,lang::A,garš,uzun
1402,kurz::A,дженьыд,kısa
1403,kurz::A,īss,kısa
1404,breit::A,ота,enli
1405,breit::A,ота,geniş
1406,breit::A,паськыд,enli
1407,breit::A,паськыд,geniş
1408,breit::A,plats,enli
1409,breit::A,plats,geniş
1410,schmal::A,оттӧм,dar
1411,schmal::A,tievs,dar
1412,dicht::A,сук,sık
1413,dicht::A,сук,yoğun
1414,dicht::A,blīvs,sık
1415,dicht::A,blīvs,yoğun
1416,dick[Gegenstand]::A,кыз,kalın
1417,dick[Gegenstand]::A,кыз,iri
1418,dick[Gegenstand]::A,biezs,kalın
1419,dick[Gegenstand]::A,biezs,iri
1420,dünn::A,вӧсни,ince
1421,dünn::A,вӧсньыд,ince
1422,dünn::A,plāns,ince
1423,fein::A,посни,ince
1424,fein::A,посни,narin
1425,fein::A,smalks,ince
1426,fein::A,smalks,narin
1427,fest::A,зумыд,sabit
1428,fest::A,зумыд,sağlam
1429,fest::A,tvirts,sabit
1430,fest::A,tvirts,sağlam
1431,fest::A,noturīgs,sabit
1432,fest::A,noturīgs,sağlam
1433,flach::A,плавкӧс,düz
1434,flach::A,плавкӧс,yassı
1435,flach::A,тшӧтшкӧс,düz
1436,flach::A,тшӧтшкӧс,yassı
1437,flach::A,lēzens,düz
1438,flach::A,lēzens,yassı
1439,flach::A,līdzens,düz
1440,flach::A,līdzens,yassı
1441,glatt::A,вольк,düz
1442,glatt::A,мольыд,düz
1443,glatt::A,gluds,düz
1444,glatt::A,slidens,düz
1445,hart::A,зумыд,katı
1446,hart::A,ciets,katı
1447,weich::A,небыд,yumuşak
1448,weich::A,mīksts,yumuşak
1449,rund::A,гӧгрӧс,yuvarlak
1450,rund::A,apaļš,yuvarlak
1451,spitz::A,ёсь йыла,sivri
1452,spitz::A,smails,sivri
1453,scharf::A,ёсь,keskin
1454,scharf::A,ass,keskin
1455,stumpf::A,ныж,kör
1456,stumpf::A,truls,kör
1457,stumpf::A,strups,kör
1458,schwer::A,сьӧкыд,ağır
1459,schwer::A,smags,ağır
1460,schön::A,мича,güzel
1461,schön::A,лӧсьыд,güzel
1462,schön::A,daiļš,güzel
1463,schön::A,skaists,güzel
1464,heiß::A,пӧсь,kızgın
1465,heiß::A,karsts,kızgın
1466,warm::A,шоныд,sıcak
1467,warm::A,silts,sıcak
1468,kalt::A,кӧдзыд,soğuk
1469,kalt::A,salts,soğuk
1470,kalt::A,auksts,soğuk
1471,kühl::A,юзыд,serin
1472,kühl::A,ыркыд,serin
1473,kühl::A,vēss,serin
1474,kühl::A,dzestrs,serin
1475,frisch::A,выль,taze
1476,frisch::A,svaigs,taze
1477,feucht::A,уль,nemli
1478,feucht::A,уль,rutubetli
1479,feucht::A,mitrs,nemli
1480,feucht::A,mitrs,rutubetli
1481,feucht::A,drēgns,nemli
1482,feucht::A,drēgns,rutubetli
1483,nass::A,ва,yaş
1484,nass::A,ва,ıslak
1485,nass::A,slapjš,yaş
1486,nass::A,slapjš,ıslak
1487,trocken::A,кос,kuru
1488,trocken::A,sauss,kuru
1489,voll::A,кыз,dolu
1490,voll::A,кыз,dolmuş
1491,voll::A,pilns,dolu
1492,voll::A,pilns,dolmuş
1493,leer::A,куш,boş
1494,leer::A,тыртӧм,boş
1495,leer::A,tukšs,boş
1496,offen::A,восьса,açık
1497,offen::A,vaļējs,açık
1498,offen::A,atvērts,açık
1499,geschlossen::A,пӧдса,kapalı
1500,geschlossen::A,slēgts,kapalı
1501,sauber::A,сӧстӧм,pak
1502,sauber::A,сӧстӧм,temiz
1503,sauber::A,tīrs,pak
1504,sauber::A,tīrs,temiz
1505,sauber::A,spodrs,pak
1506,sauber::A,spodrs,temiz
1507,schmutzig::A,няйт,pis
1508,schmutzig::A,няйт,kirli
1509,schmutzig::A,netīrs,pis
1510,schmutzig::A,netīrs,kirli
1511,schmutzig::A,dubļains,pis
1512,schmutzig::A,dubļains,kirli
1513,roh::A,уль,çiğ
1514,roh::A,jēls,çiğ
1515,reif::A,кисьмӧм,olgun
1516,reif::A,gatavs,olgun
1517,reif::A,nobriedis,olgun
1518,lecker::A,чӧскыд,lezzetli
1519,lecker::A,gards,lezzetli
1520,lecker::A,garšīgs,lezzetli
1521,süß::A,юмов,tatlı
1522,süß::A,юмов,şekerli
1523,süß::A,чӧскыд,tatlı
1524,süß::A,чӧскыд,şekerli
1525,süß::A,salds,tatlı
1526,süß::A,salds,şekerli
1527,bitter::A,курыд,acı
1528,bitter::A,sūrs,acı
1529,bitter::A,rūgts,acı
1530,sauer::A,шома,ekşi
1531,sauer::A,skābs,ekşi
1532,hell::A,югыд,aydınlık
1533,hell::A,gaišs,aydınlık
1534,dunkel::A,пемыд,karanlık
1535,dunkel::A,tumšs,karanlık
1536,schwarz::A,сьӧд,kara
1537,schwarz::A,сьӧд,siyah
1538,schwarz::A,melns,kara
1539,schwarz::A,melns,siyah
1540,weiß::A,еджыд,ak
1541,weiß::A,еджыд,beyaz
1542,weiß::A,balts,ak
1543,weiß::A,balts,beyaz
1544,rot::A,гӧрд,kırmızı
1545,rot::A,sarkans,kırmızı
1546,gelb::A,виж,sarı
1547,gelb::A,dzeltens,sarı
1548,blau::A,лӧз,mavi
1549,blau::A,zils,mavi
1550,grün::A,веж,yeşil
1551,grün::A,турунвиж,yeşil
1552,grün::A,zaļš,yeşil
1553,grau::A,руд,boz
1554,grau::A,pelēks,boz
1555,bunt::A,сера,renkli
1556,bunt::A,raibs,renkli
1557,bunt::A,krāsains,renkli
1558,billig::A,донтӧг,ucuz
1559,billig::A,lēts,ucuz
1560,teuer::A,дона,pahalı
1561,teuer::A,dārgs,pahalı
1562,wertvoll::A,дона,değerli
1563,wertvoll::A,vērtīgs,değerli
1564,blind::A,синтӧм,kör
1565,blind::A,akls,kör
1566,taub::A,пельтӧм,sağır
1567,taub::A,kurls,sağır
1568,kräftig::A,вынйӧра,dinç
1569,kräftig::A,вынйӧра,kuvvetli
1570,kräftig::A,spēcīgs,dinç
1571,kräftig::A,spēcīgs,kuvvetli
1572,stark::A,ён,güçlü
1573,stark::A,ён,kuvvetli
