,Concept_ID,mn,hu
810,lustig::A,цэнгэлтэй,vidám
811,sanft::A,наалинхай,enyhe
812,hungrig::A,өлөн,éhes
813,hungrig::A,өлссөн,éhes
814,krank::A,өвчтэй,beteg
815,nackt::A,нүцгэн,csupasz
816,nackt::A,нүцгэн,meztelen
817,traurig::A,гунигт,bús
818,traurig::A,гунигт,szomorú
819,lebendig::A,амьд,élő
820,lebendig::A,амьтай,élő
821,gut::A,сайн,jó
822,schlecht::A,муу,rossz
823,schlecht::A,өөдгүй,rossz
824,richtig::A,зөв,helyes
825,richtig::A,зүйтэй,helyes
826,schlimm::A,муухай,rossz
827,wahr::A,үнэн,igaz
828,wahr::A,жинхэнэ,igaz
829,alt::A,хуучин,ó
830,alt::A,хуучин,régi
831,neu::A,шинэ,új
832,ehemalig::A,агсан,volt
833,ehemalig::A,агсан,egykori
834,ehemalig::A,байсан,volt
835,ehemalig::A,байсан,egykori
836,alt[Lebewesen]::A,өвгөн,öreg
837,alt[Lebewesen]::A,хижээл,öreg
838,jung::A,залуу,fiatal
839,arm::A,ядуу,szegény
840,reich::A,баян,gazdag
841,reich::A,баялаг,gazdag
842,bekannt::A,танил,ismert
843,bekannt::A,танил,ismeretes
844,berühmt::A,цуутай,híres
845,berühmt::A,алдартай,híres
846,fremd::A,харь,idegen
847,fremd::A,гадаад,idegen
848,verschieden::A,ондоо,különböző
849,verschieden::A,янз янзын,különböző
850,nah::A,ойрын,közeli
851,nah::A,дөтийн,közeli
852,fern::A,холын,távoli
853,linker::A,буруу,bal
854,rechter::A,баруун,jobb
855,anderer::A,өөр,más
856,anderer::A,өөр,másik
857,anderer::A,нөгөө,más
858,anderer::A,нөгөө,másik
859,erster::A,нэгдэх,első
860,erster::A,нэгдүгээр,első
861,zweiter::A,хоёрдугаар,második
862,dritter::A,гуравдугаар,harmadik
863,letzter::A,сүүлийн,utolsó
864,allein::ADV,ганцаараа,egyedül
865,auf einmal::ADV,нэгмөсөн,egyszerre
866,zusammen::ADV,цуг,együtt
867,zusammen::ADV,цуг,összesen
868,zusammen::ADV,хамт,együtt
869,zusammen::ADV,хамт,összesen
870,lange::ADV,удаан,sokáig
871,lange::ADV,удаан,hosszan
872,plötzlich::ADV,гэнэт,hirtelen
873,plötzlich::ADV,гэнэт,egyszerre
874,sofort::ADV,дороо,rögtön
875,sofort::ADV,дороо,tüstént
876,später::ADV,дараа,későn
877,jetzt::ADV,өнөө,most
878,heute::ADV,өнөө,ma
879,heute::ADV,өнөөдөр,ma
880,morgen::ADV,маргааш,holnap
881,morgen::ADV,маргаадар,holnap
882,bald::ADV,түргэн,majd
883,bald::ADV,түргэн,nemsokára
884,bald::ADV,удахгүй,majd
885,bald::ADV,удахгүй,nemsokára
886,dann::ADV,хожим,akkor
887,dann::ADV,тэгээд,akkor
888,gestern::ADV,өчигдөр,tegnap
889,einst::ADV,нэг,hajdan
890,damals::ADV,тэгэхэд,akkor
891,damals::ADV,тэгэхэд,akkoriban
892,danach::ADV,тэгээд,azután
893,danach::ADV,дараа нь,azután
894,vorher::ADV,урьд,előbb
895,zuerst::ADV,анх,először
896,zuerst::ADV,эхлээд,először
897,einmal::ADV,нэг удаа,egyszer
898,manchmal::ADV,хааяа,néha
899,manchmal::ADV,хааяа,olykor
900,manchmal::ADV,заримдаа,néha
901,manchmal::ADV,заримдаа,olykor
902,oft::ADV,олонтоо,sokszor
903,immer::ADV,байнга,mindig
904,niemals::ADV,хэзээ ч,sohasem
905,niemals::ADV,хэдийд ч,sohasem
906,hier::ADV,энд,itt
907,hierhin::ADV,нааш,erre
908,von hier::ADV,эндээс,innen
909,dort::ADV,тэнд,ott
910,dorthin::ADV,тийш,oda
911,geradeaus::ADV,шулуун,egyenesen
912,vorwärts::ADV,урагшаа,előre
913,rückwärts::ADV,буцаан,hátrafelé
914,rückwärts::ADV,сөөргөө,hátrafelé
915,zurück::ADV,буцаж,hátra
916,zurück::ADV,буцаж,vissza
917,zurück::ADV,гэдрэг,hátra
918,zurück::ADV,гэдрэг,vissza
919,unten::ADV,дор,alul
920,hinab::ADV,уруу,le
921,hinab::ADV,уруу,lefelé
922,oben::ADV,дээр,fenn
923,oben::ADV,дээр,felül
924,hinauf::ADV,өөд,fel
925,hinauf::ADV,өөд,felfelé
926,hinauf::ADV,дээш,fel
927,hinauf::ADV,дээш,felfelé
928,überall::ADV,хааяагүй,mindenütt
929,überall::ADV,энд тэндгүй,mindenütt
930,nicht::ADV,эс,nem
931,nicht::ADV,-гүй,nem
932,ein wenig::ADV,жаахан,egy kicsit
933,kaum::ADV,арай,alig
934,kaum::ADV,арай гэж,alig
935,sehr::ADV,тун,nagyon
936,so::ADV,тэгж,úgy
937,so::ADV,ингээд,úgy
938,noch::ADV,дахин,még
939,noch::ADV,дахиад,még
940,nur::ADV,зөвхөн,csak
941,nur::ADV,зөвхөн,csupán
942,nur::ADV,гагцхүү,csak
943,nur::ADV,гагцхүү,csupán
944,schon::ADV,нэгэнт,már
945,wieder::ADV,дахин,ismét
946,wieder::ADV,дахин,megint
947,wieder::ADV,дахиад,ismét
948,wieder::ADV,дахиад,megint
949,vergebens::ADV,хий,hiába
950,vor::PRP,өмнө,előtt
951,hinter::PRP,ард,mögött
952,unter::PRP,доор,alatt
953,durch::PRP,дундуур,át
954,durch::PRP,дундуур,keresztül
955,neben::PRP,хажууд,mellett
956,zwischen::PRP,завсар,között
957,zwischen::PRP,хооронд,között
958,wegen::PRP,төлөө,miatt
959,wegen::PRP,төлөө,végett
960,wegen::PRP,дээрээс,miatt
961,wegen::PRP,дээрээс,végett
962,dies::PRN,энэ,ez
963,das::PRN,тэр,az
964,alles::PRN,цөм,minden
965,alles::PRN,бүгд,minden
966,ich::PRN,би,én
967,du::PRN,чи,te
968,er::PRN,тэр,ő
969,er::PRN,тэр хүн,ő
970,wir::PRN,бид,mi
971,ihr::PRN,та нар,ti
972,sie::PRN,тэд,ők
973,was::FPRN,юу,mi
974,wer::FPRN,хэн,ki
975,wo::FADV,хаа,hol
976,wo::FADV,хаана,hol
977,wohin::FADV,хааш,hova
978,wohin::FADV,хаана,hova
979,wie::FADV,яаж,hogy
980,wie::FADV,яаж,hogyan
981,wie::FADV,хэрхэн,hogy
982,wie::FADV,хэрхэн,hogyan
983,warum::FADV,юунд,miért
984,warum::FADV,яагаад,miért
985,wieviel::FNUM,хэдий,hány
986,wieviel::FNUM,хэдий,mennyi
987,wieviel::FNUM,хэд,hány
988,wieviel::FNUM,хэд,mennyi
989,eins::NUM,нэг,egy
990,zwei::NUM,хоёр,kettő
991,drei::NUM,гурав,három
992,vier::NUM,дөрөв,négy
993,fünf::NUM,тав,öt
994,sechs::NUM,зургаа,hat
995,sieben::NUM,долоо,hét
996,acht::NUM,найм,nyolc
997,neun::NUM,ес,kilenc
998,zehn::NUM,арав,tíz
999,elf::NUM,арван нэг,tizenegy
1000,zwölf::NUM,арван хоёр,tizenkettő
1001,zwanzig::NUM,хорь,húsz
1002,dreißig::NUM,гуч,harminc
1003,vierzig::NUM,дөч,negyven
1004,fünfzig::NUM,тавь,ötven
1005,sechzig::NUM,жар,hatvan
1006,siebzig::NUM,дал,hetven
1007,achtzig::NUM,ная,nyolcvan
1008,neunzig::NUM,ер,kilencven
1009,hundert::NUM,зуу,száz
1010,tausend::NUM,мянга,ezer
1011,und::CNJ,ч,és
1012,und::CNJ,ч,meg
1013,und::CNJ,болон,és
1014,und::CNJ,болон,meg
1015,oder::CNJ,буюу,vagy
1016,stehen::V,зогсох,áll
1017,sitzen::V,суух,ül
1018,liegen::V,хэвтэх,fekszik
1019,hängen::V,өлгөөтэй байх,függ
1020,hängen::V,дүүжлээтэй байх,függ
1021,werden::V,болох,lesz
1022,passieren::V,тохиох,történik
1023,beginnen::V,эхлэх,kezdődik
1024,enden::V,дүүрэх,végződik
1025,enden::V,дүүрэх,befejeződik
1026,wechseln::V,хувирах,változik
1027,aufgehen[Sonne]::V,мандах,kel
1028,untergehen[Sonne]::V,жаргах,lemegy
1029,scheinen[Sonne]::V,гэрэлтэх,süt
1030,donnern::V,дуугарах,dörög
1031,wehen::V,салхилах,fúj
1032,wehen::V,хөөрөгдөх,fúj
1033,strömen::V,гүйх,áramlik
1034,strömen::V,урсах,áramlik
1035,fließen::V,урсах,folyik
1036,sich drehen::V,эргэлдэх,forog
1037,schwanken::V,хэлбэлзэх,inog
1038,schwanken::V,хэлбэлзэх,ingadozik
1039,schwingen::V,ганхах,leng
1040,schwingen::V,хэлбэлзэх,leng
1041,fallen::V,унах,esik
1042,brennen::V,шатах,ég
1043,rauchen::V,баагих,füstöl
1044,regnen::V,бороо орно,esik
1045,gefrieren::V,хөлдөх,megfagy
1046,tauen::V,хайлах,olvad
1047,schmelzen::V,уярах,olvad
1048,schmelzen::V,уярах,elolvad
1049,trocknen::V,хатах,szárad
1050,sieden::V,буцлах,forr
1051,sieden::V,даргилах,forr
1052,faulen::V,үжрэх,rothad
1053,faulen::V,өмхийрөх,rothad
1054,verfaulen::V,бээх,elrothad
1055,verfaulen::V,бээх,megrothad
1056,verfaulen::V,өгрөх,elrothad
1057,verfaulen::V,өгрөх,megrothad
1058,reißen::V,цуурах,szakad
1059,versinken::V,живэх,süllyed
1060,versinken::V,живэх,elsüllyed
1061,vergehen::V,нөгчих,múlik
1062,vergehen::V,нөгчих,elmúlik
1063,vergehen::V,өнгөрөх,múlik
1064,vergehen::V,өнгөрөх,elmúlik
1065,erscheinen::V,гарах,feltűnik
1066,erscheinen::V,гарах,megjelenik
1067,erscheinen::V,бултайх,feltűnik
1068,erscheinen::V,бултайх,megjelenik
1069,verschwinden::V,далд орох,letűnik
1070,verschwinden::V,алга болох,letűnik
1071,sinken::V,татрах,süllyed
1072,sinken::V,доошлох,süllyed
1073,abnehmen::V,багасах,apad
1074,abnehmen::V,багасах,csökken
1075,abnehmen::V,хорогдох,apad
1076,abnehmen::V,хорогдох,csökken
1077,zunehmen::V,ихсэх,növekszik
1078,zunehmen::V,ихсэх,gyarapszik
1079,steigen::V,нэмэгдэх,emelkedik
1080,wachsen::V,өсөх,nő
1081,wachsen::V,өсөх,terem
1082,wachsen::V,өсөх,növekszik
1083,wachsen::V,ургах,nő
1084,wachsen::V,ургах,terem
1085,wachsen::V,ургах,növekszik
1086,glänzen::V,гилгэнэх,ragyog
1087,glänzen::V,гилгэнэх,fénylik
1088,glänzen::V,гилбэгнэх,ragyog
1089,glänzen::V,гилбэгнэх,fénylik
1090,funkeln::V,гялжах,csillog
1091,funkeln::V,гялжах,tündöklik
1092,funkeln::V,гялалзах,csillog
1093,funkeln::V,гялалзах,tündöklik
1094,lärmen::V,шуугих,lármázik
1095,läuten::V,цохих,cseng
1096,klingeln::V,хонхдох,csenget
1097,klingeln::V,дуугарах,csenget
1098,klirren::V,хангир жингэр хийх,csörömpöl
1099,brausen::V,бургилах,zúg
1100,brausen::V,бургилах,morajlik
1101,rauschen::V,сэржигнэх,zúg
1102,klingen::V,хангинах,hangzik
1103,bellen::V,хуцах,ugat
1104,heulen::V,улих,bőg
1105,heulen::V,улих,üvölt
1106,blasen::V,үлзэх,fúj
1107,pfeifen::V,исгэрэх,fütyül
1108,schreien::V,хашгирах,kiált
1109,schreien::V,хашгирах,kiabál
1110,stöhnen::V,ёолох,nyög
1111,stöhnen::V,гэнгэнэх,nyög
1112,zittern::V,дагжих,remeg
1113,zittern::V,дагжих,reszket
1114,leben::V,амьдрах,él
1115,geboren werden::V,төрөх,születik
1116,atmen::V,амьсгалах,lélegzik
1117,trinken::V,уух,iszik
1118,essen::V,идэх,eszik
1119,schlucken::V,залгих,nyel
1120,müde werden::V,ядрах,elfárad
1121,müde werden::V,ядрах,kifárad
1122,einschlafen::V,унтчих,elalszik
1123,schlafen::V,унтах,alszik
1124,aufwachen::V,сэрэх,felébred
1125,aufstehen::V,босох,felkel
1126,sich erholen::V,амрах,pihen
1127,krank werden::V,өвдөж эхлэх,megbetegedik
1128,krank werden::V,өвдөж эхлэх,belebetegszik
1129,krank sein::V,өвдөх,betegeskedik
1130,schmerzen::V,өвдөх,fáj
1131,schmerzen::V,шархирах,fáj
1132,husten::V,ханиах,köhög
1133,genesen::V,засрах,meggyógyul
1134,sterben::V,үхэх,hal
1135,sterben::V,нас барах,hal
1136,umkommen::V,үхэх,elpusztul
1137,sich bewegen::V,хөдлөх,mozog
1138,sich rühren::V,хөдлөх,mozdul
1139,sich erheben::V,босох,feláll
1140,sich erheben::V,босох,felemelkedik
1141,sich setzen::V,суух,ül
1142,sich setzen::V,суух,leül
1143,hinfallen::V,ойчих,bukik
1144,hinfallen::V,ойчих,elesik
1145,laufen::V,явган явах,jár
1146,schreiten::V,алхах,lép
1147,spazierengehen::V,зугаалах,sétál
1148,eilen::V,хурдлах,siet
1149,sich beeilen::V,яарах,siet
1150,sich beeilen::V,шамдах,siet
1151,sausen::V,давхих,robog
1152,rennen::V,гүйх,fut
1153,rennen::V,гүйх,szalad
1154,springen::V,харайх,ugrik
1155,springen::V,дэвхрэх,ugrik
1156,klettern::V,авирах,kúszik
1157,schaukeln::V,ганхалзах,hintázik
1158,kriechen::V,мөлхөх,kúszik
1159,schwimmen::V,сэлэх,úszik
1160,tauchen::V,шунгах,merül
1161,rudern::V,сэлүүрдэх,evez
1162,fahren::V,явах,jár
1163,fahren::V,явах,megy
1164,fahren::V,явах,utazik
1165,fliegen::V,нисэх,száll
1166,gehen::V,явах,megy
1167,weggehen::V,явах,elmegy
1168,abfahren::V,одох,indul
1169,abfahren::V,хөдлөх,indul
1170,anhalten::V,зогсох,megáll
1171,hineingehen::V,орох,bemegy
1172,eintreten::V,орох,belép
1173,kommen::V,ирэх,jön
1174,ankommen::V,хүрэх,érkezik
1175,ankommen::V,хүрэх,megérkezik
1176,zurückkommen::V,харих,visszajön
1177,zurückkommen::V,буцаж ирэх,visszajön
1178,bleiben::V,үлдэх,marad
1179,bleiben::V,үлдэх,megmarad
1180,warten::V,хүлээх,vár
1181,warten::V,хүлээх,várakozik
1182,erwarten::V,хүлээх,vár
1183,erwarten::V,хүлээх,megvár
1184,suchen::V,эрэх,kutat
1185,suchen::V,бэдрэх,kutat
1186,finden::V,олох,talál
1187,versuchen::V,оролдох,megpróbál
1188,versuchen::V,оролдох,megkísérel
1189,vorbereiten::V,бэлтгэх,előkészít
1190,lieben::V,янаглах,szeret
1191,mögen::V,таалах,szeret
1192,lachen::V,инээх,nevet
1193,rühren::V,сэтгэл уяруулах,mozdít
1194,weinen::V,уйлах,sír
1195,schimpfen::V,хараах,szid
1196,schimpfen::V,хараах,szitkozódik
1197,sich ärgern::V,уурлах,mérgelődik
1198,sich ärgern::V,уурлах,bosszankodik
1199,sich fürchten::V,айх,fél
1200,sich fürchten::V,айх,retteg
1201,fürchten::V,айх,fél
1202,fliehen::V,зугтах,menekül
1203,fliehen::V,гүйж очих,menekül
1204,flüchten::V,оргох,elmenekül
1205,sehen::V,үзэх,néz
1206,anschauen::V,харах,megnéz
1207,ansehen::V,харах,néz
1208,ansehen::V,харах,ránéz
1209,ansehen::V,харах,megnéz
1210,hören::V,дуулах,hall
1211,zuhören::V,чагнах,hallgat
1212,zuhören::V,чагнах,meghallgat
1213,probieren::V,амсаж үзэх,kóstol
1214,probieren::V,амсаж үзэх,megkóstol
1215,riechen::V,үнэрлэх,szagol
1216,fühlen::V,мэдрэх,érez
1217,scheinen::V,шиг үзэгдэх,tűnik
1218,scheinen::V,шиг үзэгдэх,látszik
1219,zu sehen sein::V,үзэгдэх,mutatkozik
1220,zu sehen sein::V,харагдах,mutatkozik
1221,vernehmen::V,дуулах,hall
1222,frieren::V,даарах,fázik
1223,tun::V,хийх,csinál
1224,tun::V,хийх,cselekszik
1225,tun::V,үйлдэх,csinál
1226,tun::V,үйлдэх,cselekszik
1227,können::V,болох,tud
1228,wollen::V,хүсэх,akar
1229,anfangen::V,эхлэх,kezd
1230,beenden::V,дуусгах,befejez
1231,aufhören::V,болих,megszűnik
1232,aufhören::V,зогсох,megszűnik
1233,gelingen::V,бүтэх,sikerül
1234,geraten::V,илрэх,kerül
1235,geraten::V,илрэх,jut
1236,öffnen::V,нээх,nyit
1237,öffnen::V,нээх,kinyit
1238,öffnen::V,тайлах,nyit
1239,öffnen::V,тайлах,kinyit
1240,schließen::V,хаах,csuk
1241,schließen::V,хаах,becsuk
1242,stellen::V,тавих,állít
1243,stellen::V,тавих,helyez
1244,stellen::V,босгох,állít
1245,stellen::V,босгох,helyez
1246,setzen::V,суулгах,ültet
1247,setzen::V,суулгах,helyez
1248,legen::V,хийх,tesz
1249,legen::V,хийх,fektet
1250,legen::V,тавих,tesz
1251,legen::V,тавих,fektet
1252,berühren::V,шүргэх,érint
1253,verbinden::V,залгах,beköt
1254,verbinden::V,залгах,összeköt
1255,bedecken::V,бүрэх,betakar
1256,bedecken::V,бүрэх,beborít
1257,aufhängen::V,өлгөх,felakaszt
1258,aufhängen::V,дүүжлэх,felakaszt
1259,anzünden::V,асаах,gyújt
1260,anzünden::V,асаах,meggyújt
1261,anzünden::V,ноцоох,gyújt
1262,anzünden::V,ноцоох,meggyújt
1263,aufheben::V,өргөх,felemel
1264,zurücklassen::V,орхих,hátrahagy
1265,zurücklassen::V,үлдээх,hátrahagy
1266,verlieren::V,гээх,veszít
1267,verlieren::V,гээх,elveszít
1268,fallen lassen::V,унагах,elejt
1269,machen::V,хийх,tesz
1270,machen::V,хийх,csinál
1271,machen::V,гаргах,tesz
1272,machen::V,гаргах,csinál
1273,herstellen::V,бүтээх,gyárt
1274,herstellen::V,бүтээх,előállít
1275,bauen::V,барих,épít
1276,reparieren::V,засах,javít
1277,reparieren::V,засах,kijavít
1278,reparieren::V,засах,megjavít
1279,reparieren::V,сэлбэх,javít
1280,reparieren::V,сэлбэх,kijavít
1281,reparieren::V,сэлбэх,megjavít
1282,verbessern::V,засах,megjavít
1283,verbessern::V,сайжруулах,megjavít
1284,ändern::V,өөрчлөх,változtat
1285,ändern::V,өөрчлөх,megváltoztat
1286,graben::V,малтах,ás
1287,beugen::V,бөгтийлгөх,meghajt
1288,biegen::V,матах,hajlít
1289,biegen::V,муруйлгах,hajlít
1290,drehen::V,эргүүлэх,forgat
1291,wenden::V,эргүүлэх,fordít
1292,wenden::V,эргүүлэх,megfordít
1293,umdrehen::V,хөрвүүлэх,megfordít
1294,umdrehen::V,хөрвүүлэх,megforgat
1295,heben::V,өргөх,emel
1296,hochheben::V,өргөх,felemel
1297,ergreifen::V,атгах,megfog
1298,halten::V,барих,tart
1299,drücken::V,дарах,nyom
1300,drücken::V,дарах,megnyom
1301,schieben::V,түлхэх,tol
1302,kratzen::V,хусах,vakar
1303,kratzen::V,маажих,vakar
1304,lecken::V,долоох,nyal
1305,beißen::V,зуух,harap
1306,beißen::V,хазах,harap
1307,abreißen::V,таслах,letép
1308,abschneiden::V,тайрах,levág
1309,binden::V,боох,köt
1310,binden::V,боох,kötöz
1311,binden::V,хүлэх,köt
1312,binden::V,хүлэх,kötöz
1313,stecken::V,шаах,dug
1314,stecken::V,шигтгэх,dug
1315,brechen::V,хугалах,tör
1316,brechen::V,хугалах,eltör
1317,klopfen::V,цохих,kopogtat
1318,klopfen::V,тогших,kopogtat
1319,hauen::V,дэлдэх,vág
1320,hauen::V,дэлдэх,levág
1321,kleben::V,наах,tapaszt
1322,reiben::V,нухах,dörzsöl
1323,reiben::V,нухах,súrol
1324,reiben::V,нидчих,dörzsöl
1325,reiben::V,нидчих,súrol
1326,streichen::V,нялах,simít
1327,streichen::V,түрхэх,simít
1328,schleifen::V,билүүдэх,fen
1329,schleifen::V,билүүдэх,csiszol
1330,schleifen::V,билүүдэх,köszörül
1331,schleifen::V,гуранздах,fen
1332,schleifen::V,гуранздах,csiszol
1333,schleifen::V,гуранздах,köszörül
1334,schneiden::V,огтлох,vág
1335,schneiden::V,огтлох,szel
1336,schneiden::V,огтлох,metsz
1337,rütteln::V,холхнулах,ráz
1338,schütteln::V,сэгсрэх,ráz
1339,schütteln::V,сэгсрэх,megráz
1340,schwenken::V,дэвэх,lóbál
1341,schwenken::V,дэвэх,lobogtat
1342,schwenken::V,даллах,lóbál
1343,schwenken::V,даллах,lobogtat
1344,schütten::V,цутгах,önt
1345,schütten::V,аягалах,önt
1346,füllen::V,дүүргэх,tölt
1347,füllen::V,дүүргэх,megtölt
1348,einwickeln::V,боох,becsavar
1349,einwickeln::V,ороох,becsavar
1350,tragen::V,авчрах,hord
1351,schleppen::V,чирэх,vonszol
1352,ziehen::V,татах,húz
1353,aufbewahren::V,хадгалах,megőriz
1354,werfen::V,хаях,dob
1355,werfen::V,хаях,hajít
1356,werfen::V,шидэх,dob
1357,werfen::V,шидэх,hajít
1358,fangen::V,барих,fog
1359,packen::V,шүүрэх,megragad
1360,verstecken::V,нуух,eldug
1361,verstecken::V,нуух,elrejt
1362,teilen::V,хуваах,oszt
1363,teilen::V,хуваах,megoszt
1364,schicken::V,илгээх,küld
1365,schicken::V,явуулах,küld
1366,bringen::V,авчрах,hoz
1367,bringen::V,авчрах,visz
1368,bringen::V,аваачих,hoz
1369,bringen::V,аваачих,visz
1370,hinzufügen::V,нэмэх,hozzáad
1371,bekommen::V,хүлээн авах,kap
1372,bekommen::V,хүлээн авах,megkap
1373,erhalten::V,хүлээн авах,kap
1374,erhalten::V,хүлээн авах,megkap
1375,nehmen::V,авах,vesz
1376,wählen::V,сонгох,választ
1377,auswählen::V,шилэх,kiválaszt
1378,bewahren::V,гамнах,megtart
1379,behindern::V,саад хийх,akadályoz
1380,behindern::V,саад хийх,gátol
1381,behindern::V,тотгор болох,akadályoz
1382,behindern::V,тотгор болох,gátol
1383,verderben::V,эвдэх,elront
1384,beschädigen::V,гэмтээх,rongál
1385,zerbrechen::V,хагалах,eltör
1386,zerbrechen::V,хагалах,széttör
1387,zerbrechen::V,хагалах,kettétör
1388,zerbrechen::V,хага цохих,eltör
1389,zerbrechen::V,хага цохих,széttör
1390,zerbrechen::V,хага цохих,kettétör
1391,zerreißen::V,урах,eltép
1392,zerreißen::V,урах,széttép
1393,zerstören::V,эвдэх,elpusztít
1394,zerstören::V,сүйтгэх,elpusztít
1395,verbrennen::V,шатаах,éget
1396,verbrennen::V,шатаах,eléget
1397,geben::V,өгөх,ad
1398,reichen::V,өгөх,nyújt
1399,reichen::V,дамжуулах,nyújt
1400,schenken::V,бэлэглэх,ajándékoz
1401,versprechen::V,амлах,ígér
1402,wünschen::V,ерөөх,kíván
1403,loben::V,магтах,dicsér
1404,loben::V,сайшаах,dicsér
1405,küssen::V,озох,csókol
1406,küssen::V,үнсэх,csókol
1407,wiegen::V,бүүвэйлэх,ringat
1408,zudecken::V,хучих,betakar
1409,zudecken::V,бүтээх,betakar
1410,wecken::V,сэрээх,kelt
1411,wecken::V,сэрээх,ébreszt
1412,zeigen::V,үзүүлэх,mutat
1413,führen::V,хөтлөх,visz
1414,führen::V,хөтлөх,vezet
1415,lehren::V,заах,tanít
1416,unterrichten::V,сургах,tanít
1417,aufziehen::V,өсгөх,felnevel
1418,aufziehen::V,хүмүүжүүлэх,felnevel
1419,leiten::V,удирдах,vezet
1420,leiten::V,удирдах,vezérel
1421,antreiben::V,шамдуулах,hajt
1422,lassen::V,-уулах,-tat
1423,lassen::V,-уулах,-at
1424,einladen::V,залах,meghív
1425,vereinigen::V,нэгтгэх,egyesít
1426,vereinigen::V,хамтруулах,egyesít
1427,besuchen::V,зочлох,látogat
1428,treffen::V,учрах,talál
1429,treffen::V,дайралдах,talál
1430,sich versammeln::V,хуралдах,gyülekezik
1431,sich versammeln::V,хуралдах,összegyűlik
1432,spielen::V,наадах,játszik
1433,singen::V,дуулах,énekel
1434,tanzen::V,бүжиглэх,táncol
1435,sich trennen::V,салах,elválik
1436,verlassen::V,хаях,elhagy
1437,retten::V,гэтэлгэх,ment
1438,bewachen::V,сахих,őriz
1439,schützen::V,хамгаалах,óv
1440,schützen::V,хамгаалах,véd
1441,verteidigen::V,хамгаалах,véd
1442,sich schlagen::V,зодолдох,verekszik
1443,schießen::V,харвах,lő
1444,schießen::V,буу буудах,lő
1445,siegen::V,ялах,győz
1446,ärgern::V,уурлуулах,bosszant
1447,ärgern::V,уур хүргэх,bosszant
1448,schlagen::V,цохих,üt
1449,schlagen::V,цохих,ver
1450,treten::V,өшиглөх,rúg
1451,stechen::V,хатгах,döf
1452,stechen::V,хатгах,szúr
1453,stoßen::V,ёврох,lök
1454,stoßen::V,нудрах,lök
1455,stehlen::V,хулгайлах,lop
1456,stören::V,саад болох,zavar
1457,belästigen::V,зовоох,zaklat
1458,belästigen::V,амраахгүй байх,zaklat
1459,verbergen::V,нуух,rejt
1460,verbergen::V,нуух,elrejt
1461,verbergen::V,далдлах,rejt
1462,verbergen::V,далдлах,elrejt
1463,täuschen::V,мэхлэх,megtéveszt
1464,betrügen::V,хуурах,csal
1465,töten::V,алах,öl
1466,wohnen::V,суух,lakik
1467,wohnen::V,амьдрах,lakik
1468,arbeiten::V,ажиллах,dolgozik
1469,arbeiten::V,хөдөлмөрлөх,dolgozik
1470,sammeln::V,түүх,szed
1471,sammeln::V,түүх,gyűjt
1472,sammeln::V,хураах,szed
1473,sammeln::V,хураах,gyűjt
1474,pflücken::V,түүх,szed
1475,jagen::V,агнах,vadászik
1476,jagen::V,гөрөөлөх,vadászik
1477,fischen::V,загасчлах,halászik
1478,fischen::V,загас барих,halászik
1479,fassen::V,барих,fog
1480,hüten::V,маллах,őriz
1481,hüten::V,маллах,legeltet
1482,hüten::V,хариулах,őriz
1483,hüten::V,хариулах,legeltet
1484,treiben::V,туух,hajt
1485,anbinden::V,уях,köt
1486,füttern::V,тэжээх,etet
1487,melken::V,саах,fej
1488,hacken::V,цавчих,vág
1489,gießen::V,услах,öntöz
1490,reifen::V,боловсрох,érik
1491,zubereiten::V,бэлдэх,elkészít
1492,kochen::V,чанах,főz
1493,backen::V,жигнэх,süt
1494,braten::V,шарах,süt
1495,braten::V,хайрах,süt
1496,umrühren::V,хутгах,megkever
1497,stricken::V,нэхэх,köt
1498,stricken::V,сүлжих,köt
1499,nähen::V,оёх,varr
1500,färben::V,будах,fest
1501,reinigen::V,арилгах,tisztít
1502,reinigen::V,цэвэрлэх,tisztít
1503,waschen::V,угаах,mos
1504,abwischen::V,арчих,letöröl
1505,spülen::V,зайлах,mosogat
1506,fegen::V,хамах,söpör
1507,fegen::V,шүүрдэх,söpör
1508,kehren::V,шүүрдэх,söpör
1509,kehren::V,туужуудах,söpör
1510,baden::V,усанд орох,fürdik
1511,sich waschen::V,биеэ угаах,mosdik
1512,sich waschen::V,биеэ угаах,mosakszik
1513,ausziehen::V,тайлах,levesz
1514,anziehen::V,өмсөх,felölt
1515,anziehen::V,өмсөх,felvesz
1516,sich anziehen::V,хувцаслах,öltözik
1517,sich anziehen::V,хувцаслах,felöltözik
1518,kämmen::V,самнах,fésül
1519,schmücken::V,гоёх,díszít
1520,schmücken::V,чимэх,díszít
1521,sagen::V,гэх,mond
1522,sagen::V,хэлэх,mond
1523,sprechen::V,ярих,beszél
1524,sprechen::V,өгүүлэх,beszél
1525,reden::V,хэлэх,beszél
1526,reden::V,хөөрөлдөх,beszél
1527,sich unterhalten::V,ярилцах,beszélget
1528,fragen::V,асуух,kérdez
1529,bitten::V,гуйх,kér
1530,erzählen::V,өгүүлэх,mesél
1531,erzählen::V,өгүүлэх,elbeszél
1532,mitteilen::V,дуулгах,közöl
1533,mitteilen::V,мэдээлэх,közöl
1534,nennen::V,нэрлэх,hív
1535,nennen::V,нэрлэх,nevez
1536,rufen::V,дуудах,hív
1537,prahlen::V,бардах,dicsekszik
1538,prahlen::V,сайрхах,dicsekszik
1539,übersetzen::V,орчуулах,fordít
1540,denken::V,санах,gondol
