,Concept_ID,mrj,sl
751,einmal::ADV,гӓнӓк,ênkrat
752,einmal::ADV,гӓнӓ,ênkrat
753,manchmal::ADV,кынамжы,včásih
754,oft::ADV,чӹчкӹдӹн,pogósto
755,immer::ADV,со,védno
756,immer::ADV,со,zméraj
757,immer::ADV,соок,védno
758,immer::ADV,соок,zméraj
759,niemals::ADV,нинам,nikdàr
760,niemals::ADV,нигынам,nikdàr
761,niemals::ADV,нигынамат,nikdàr
762,hier::ADV,тиштӹ,tù
763,hier::ADV,тиштӹ,túkaj
764,hierhin::ADV,тишкӹ,sèmkaj
765,von hier::ADV,тишец,od tú
766,von hier::ADV,тишецӹн,od tú
767,dort::ADV,тӹштӹ,tàm
768,dorthin::ADV,тӹшкӹ,tjà
769,dorthin::ADV,тӹшкӹлӓ,tjà
770,geradeaus::ADV,вик,rávno napréj
771,geradeaus::ADV,тура,rávno napréj
772,vorwärts::ADV,анзыкы,napréj
773,rückwärts::ADV,мӹнгеш,zádaj
774,zurück::ADV,мӹнгеш,nazáj
775,unten::ADV,ӱлнӹ,dôli
776,unten::ADV,ӱлнӹ,spôdaj
777,unten::ADV,лӹвӓлнӹ,dôli
778,unten::ADV,лӹвӓлнӹ,spôdaj
779,hinab::ADV,ӱлӹкӹ,dôl
780,hinab::ADV,лӹвӓкӹ,dôl
781,oben::ADV,вӹлнӹ,gôri
782,oben::ADV,вӹлнӹ,zgôraj
783,hinauf::ADV,кӱшкӹлӓ,gôr
784,hinauf::ADV,кӱш,gôr
785,überall::ADV,йӹлт,povsód
786,überall::ADV,цилӓ вӓре,povsód
787,nicht::ADV,уке,ne
788,ein wenig::ADV,изиш,málo
789,ein wenig::ADV,иклаштык,málo
790,kaum::ADV,цылик,kómaj
791,kaum::ADV,чучок-чучок,kómaj
792,sehr::ADV,чоте,zeló
793,so::ADV,тенге,takó
794,so::ADV,тенгелӓ,takó
795,noch::ADV,мол,še
796,noch::ADV,моло,še
797,nur::ADV,веле,samó
798,schon::ADV,уже,žè
799,schon::ADV,ӹнде,žè
800,wieder::ADV,уэш,spét
801,vergebens::ADV,зря,zamàn
802,vergebens::ADV,зря,zastónj
803,vergebens::ADV,ӹзрӓ,zamàn
804,vergebens::ADV,ӹзрӓ,zastónj
805,vergebens::ADV,ӹзӹрӓ,zamàn
806,vergebens::ADV,ӹзӹрӓ,zastónj
807,vor::PRP,анзыц,pred
808,vor::PRP,анзыцын,pred
809,hinter::PRP,шайылан,za
810,hinter::PRP,шайылный,za
811,unter::PRP,лӹвӓкӹ,pod
812,durch::PRP,вашт,skózi
813,neben::PRP,сага,kràj
814,neben::PRP,сага,póleg
815,zwischen::PRP,лош,med
816,zwischen::PRP,лош,izmed
817,zwischen::PRP,лошкы,med
818,zwischen::PRP,лошкы,izmed
819,wegen::PRP,мычыц,zarádi
820,dies::PRN,тидӹ,tó
821,dies::PRN,ти,tó
822,das::PRN,тидӹ,tó
823,das::PRN,ти,tó
824,alles::PRN,цилӓ,vsè
825,ich::PRN,мый,jàz
826,du::PRN,тӹнь,tí
827,er::PRN,тӹдӹ,òn
828,wir::PRN,мӓ,mí
829,ihr::PRN,вӓ,ví
830,sie::PRN,нӹнӹ,ôni
831,was::FPRN,ма,káj
832,wer::FPRN,кӱ,kdó
833,wo::FADV,кышан,kjé
834,wo::FADV,кыштакен,kjé
835,wohin::FADV,кышкы,kám
836,wie::FADV,кыце,kakó
837,warum::FADV,малын,zakáj
838,wieviel::FNUM,кынар,kóliko
839,wieviel::FNUM,кынары,kóliko
840,wieviel::FNUM,кынаркы,kóliko
841,eins::NUM,иктӹ,êden
842,eins::NUM,иктӹт,êden
843,zwei::NUM,кок,dvá
844,zwei::NUM,кокты,dvá
845,drei::NUM,кым,trí
846,drei::NUM,кымыт,trí
847,vier::NUM,нӹл,štíri
848,fünf::NUM,вӹц,pét
849,sechs::NUM,куд,šést
850,sechs::NUM,кудытмозн,šést
851,sieben::NUM,шӹм,sédem
852,sieben::NUM,шӹмӹт,sédem
853,acht::NUM,кӓндӓкш,ósem
854,acht::NUM,кӓндӓкшӹ,ósem
855,neun::NUM,ӹндекшшӱдӹ,devét
856,zehn::NUM,лу,desét
857,elf::NUM,луатик,enájst
858,elf::NUM,луатиктӹ,enájst
859,zwölf::NUM,луаткок,dvánajst
860,zwölf::NUM,луаткокты,dvánajst
861,zwanzig::NUM,коклы,dvájset
862,dreißig::NUM,кымлы,trídeset
863,vierzig::NUM,нӹллӹ,štírideset
864,fünfzig::NUM,вӹцлӹ,pétdeset
865,sechzig::NUM,кудлу,šéstdeset
866,siebzig::NUM,шӹмлу,sédemdeset
867,achtzig::NUM,кӓндӓкшлу,ósemdeset
868,neunzig::NUM,ӹндекшлу,devétdeset
869,hundert::NUM,шӱдӹ,stó
870,tausend::NUM,тӹжем,tísoč
871,und::CNJ,дöн,in
872,oder::CNJ,льывы,áli
873,stehen::V,шалшаг,státi
874,sitzen::V,шӹнзӓш,sedéti
875,liegen::V,киӓш,ležáti
876,hängen::V,кечӓш,viséti
877,werden::V,шагалаш,postáti
878,passieren::V,ӹштӓ́лтӓш,zgodíti se
879,beginnen::V,тӹнгӓлӓлтӓш,začéti se
880,enden::V,пӹтӓш,končáti se
881,wechseln::V,весемӓш,ménjati se
882,wechseln::V,весемӓлтӓш,ménjati se
883,aufgehen[Sonne]::V,авараш,vzíti
884,untergehen[Sonne]::V,шӹ́нзӓш,zaíti
885,scheinen[Sonne]::V,сотемдӓрӓш,sijáti
886,donnern::V,хӹдӹртӓш,grméti
887,wehen::V,ӹфӹлӓш,píhati
888,strömen::V,йогащ,líti
889,fließen::V,йогащ,têči
890,sich drehen::V,пöрдӓш,vrtéti se
891,schwanken::V,лыпшалташ,kolébati
892,schwingen::V,кӓчӓйӓш,níhati
893,fallen::V,кенвазаш,pádati
894,fallen::V,шынгалташ,pádati
895,brennen::V,йылаш,goréti
896,rauchen::V,шыпшаш,kadíti se
897,regnen::V,юраш,deževáti
898,gefrieren::V,гӓш,zmŕzniti
899,gefrieren::V,кӹлмаш,zmŕzniti
900,tauen::V,шылаш,tájati
901,schmelzen::V,шӹрӓнӓш,kopnéti
902,trocknen::V,кошкаш,sušíti se
903,sieden::V,шолаш,kipéti
904,faulen::V,шӱӓш,gníti
905,verfaulen::V,йӓнгӓрӓлтӓш,zgníti
906,reißen::V,кышкедӓлтӓш,tŕgati se
907,versinken::V,ва́лаш,pogrézniti se
908,vergehen::V,эртӓш,miníti
909,erscheinen::V,каяш,pojáviti se
910,verschwinden::V,ямаш,izgíniti
911,sinken::V,пычаш,péšati
912,abnehmen::V,чӹдемӓш,pojémati
913,abnehmen::V,кöтӹргӓш,pojémati
914,zunehmen::V,когоэмӓш,véčati se
915,zunehmen::V,когоэмӓш,množíti se
916,steigen::V,лӱлта́лташ,dvígati se
917,wachsen::V,кушкаш,rásti
918,glänzen::V,йӹлгӹжӓш,sijáti
919,funkeln::V,валгалташ,ískriti se
920,lärmen::V,юкланаш,ropotáti
921,lärmen::V,юкланаш,razgrájati
922,läuten::V,цоргаш,zvoníti
923,klingeln::V,цоргаш,zvončkljáti
924,klirren::V,цонгырталгаш,žvenketáti
925,brausen::V,ышдымыла́наш,šuméti
926,rauschen::V,шу́жгаш,šuštéti
927,rauschen::V,шу́жгаш,šelestéti
928,klingen::V,йо́нгаш,zvenéti
929,bellen::V,опташ,lájati
930,heulen::V,урмыжаш,zavíjati
931,blasen::V,ӹфӹлӓш,píhniti
932,pfeifen::V,ши́шкаш,pískati
933,pfeifen::V,ши́шкаш,žvížgati
934,schreien::V,уташ,kričáti
935,schreien::V,саслаш,kričáti
936,schreien::V,варгынзаш,kričáti
937,stöhnen::V,ӹнгӹрӓш,stókati
938,zittern::V,цӹтӹрӓш,drgetáti
939,leben::V,ӹлӓш,živéti
940,geboren werden::V,шачаш,rodíti se
941,atmen::V,шӱлӓш,díhati
942,trinken::V,йӱӓш,píti
943,essen::V,качкаш,jésti
944,schlucken::V,нелӓш,požírati
945,müde werden::V,янгылаш,péšati
946,müde werden::V,янгылаш,utrúditi se
947,einschlafen::V,амален кеӓш,zaspáti
948,schlafen::V,амалаш,spáti
949,aufwachen::V,понгыжалташ,zbudíti se
950,aufstehen::V,кӹньӹл шагалаш,vstáti
951,sich erholen::V,кӓнаш,oddahníti se
952,krank werden::V,церлӓнен вазаш,oboléti
953,krank sein::V,церлӓнӓш,bíti bolán
954,krank sein::V,ясланаш,bíti bolán
955,krank sein::V,ясыланаш,bíti bolán
956,schmerzen::V,каршташ,boléti
957,husten::V,кахыраш,kášljati
958,genesen::V,паремӓш,okrévati
959,genesen::V,тöрлӓнӓш,okrévati
960,sterben::V,вазын колаш,umréti
961,umkommen::V,пӹтӓш,pogíniti
962,sich bewegen::V,кашташ,zganíti se
963,sich rühren::V,тӓрвӓнӓш,premakníti se
964,sich erheben::V,кӹньӹлӓш,vstájati
965,sich erheben::V,кӹньӹлӓш,vzdígniti se
966,sich setzen::V,шӹнзӓш,sésti
967,hinfallen::V,кенвазаш,pásti dôl
968,hinfallen::V,шынгалташ,pásti dôl
969,laufen::V,кашташ,hodíti
970,schreiten::V,ашкедӓш,stópati
971,spazierengehen::V,мадын кашташ,na sprehòd íti
972,eilen::V,вӓшкӓш,drvéti
973,sich beeilen::V,вӓшкӓш,hitéti
974,sich beeilen::V,талашаш,hitéti
975,sausen::V,хойхаланаш,dírkati
976,sausen::V,хояш,dírkati
977,rennen::V,кыргыжаш,dírjati
978,springen::V,тӹршештӓш,skákati
979,klettern::V,ку́заш,plézati
980,schaukeln::V,лыпшалташ,kolébati
981,kriechen::V,авалянаш,pláziti se
982,kriechen::V,ньыжиклӓш,pláziti se
983,schwimmen::V,илӓш,plávati
984,tauchen::V,цымаш,potápljati se
985,rudern::V,шуалташ,vesláti
986,fahren::V,кеӓш,vozíti se
987,fahren::V,кеӓш,peljáti se
988,fliegen::V,чонгештӓш,létati
989,gehen::V,кеӓш,íti
990,weggehen::V,кеӓш,odíti
991,abfahren::V,кеӓш,odpeljáti se
992,anhalten::V,цӓрнӓш,ustáviti se
993,hineingehen::V,пыраш,íti nóter
994,eintreten::V,пыраш,vstopíti
995,kommen::V,толаш,príti
996,ankommen::V,шоаш,prispéti
997,ankommen::V,шоаш,prihájati
998,zurückkommen::V,пöртӹлӓш,vrníti se
999,bleiben::V,кодаш,ostáti
1000,warten::V,вычаш,čákati
1001,erwarten::V,вычаш,pričakováti
1002,suchen::V,кӹчӓлӓш,iskáti
1003,finden::V,моаш,nájti
1004,versuchen::V,путаяш,poskúšati
1005,versuchen::V,цацаш,poskúšati
1006,vorbereiten::V,поспейӹктӓш,pripráviti
1007,lieben::V,яраташ,ljubíti
1008,mögen::V,яраташ,márati
1009,lachen::V,ваштылаш,smejáti se
1010,rühren::V,тӓрвӓтӓш,ganíti
1011,weinen::V,мӓгӹрӓш,jókati
1012,weinen::V,мӓгӹрӓш,plákati
1013,schimpfen::V,свырседӓлӓш,psováti
1014,schimpfen::V,свырседӓлӓш,zmérjati
1015,sich ärgern::V,шӹдешкӓш,jezíti se
1016,sich fürchten::V,лӱдӓш,báti se
1017,fürchten::V,лӱдӓш,báti se
1018,fliehen::V,кыргыжаш,bežáti
1019,flüchten::V,кыргыж шӹлӓш,pobégniti
1020,sehen::V,ужаш,vídeti
1021,anschauen::V,анжалаш,oglédati
1022,ansehen::V,анжаш,glédati
1023,hören::V,колаш,slíšati
1024,zuhören::V,колышташ,poslúšati
1025,probieren::V,тотештӓш,poskúšati
1026,probieren::V,подыл анжаш,poskúšati
1027,riechen::V,ӱпшӹнзӓш,dúhati
1028,fühlen::V,шижӓш,čutíti
1029,scheinen::V,каяш,zdéti se
1030,zu sehen sein::V,каяш,vídeti se
1031,vernehmen::V,колын колташ,čúti
1032,frieren::V,кӹлмаш,zébsti
1033,frieren::V,тӹнгӹргӓш,zébsti
1034,tun::V,ӹштӓш,délati
1035,können::V,кердӓш,môči
1036,wollen::V,жалаяш,hotéti
1037,anfangen::V,тӹнгӓлӓш,začéti
1038,beenden::V,пӹтӓрӓш,dokončáti
1039,aufhören::V,цӓрнӓш,prenéhati
1040,gelingen::V,цӓш лиӓш,uspéti
1041,gelingen::V,цӓш лиӓш,posréčiti se
1042,geraten::V,лиӓш,obnêsti se
1043,öffnen::V,пачаш,odpréti
1044,schließen::V,чӱчӓш,zapréti
1045,stellen::V,шӹндӓш,postáviti
1046,setzen::V,шӹндӓш,posadíti
1047,legen::V,опташ,položíti
1048,legen::V,пиштӓш,položíti
1049,berühren::V,тӹкӓлӓш,dotíkati se
1050,verbinden::V,пидӓш,obvézati
1051,bedecken::V,леведӓш,pokríti
1052,aufhängen::V,сӓкӓш,obésiti
1053,anzünden::V,чӱктӓш,zažgáti
1054,aufheben::V,кузыкташ,vzdígniti
1055,zurücklassen::V,кодаш,zapustíti
1056,verlieren::V,ямдаш,izgubíti
1057,fallen lassen::V,кенвацтараш,navréči
1058,machen::V,ӹштӓш,naredíti
1059,machen::V,ӹштӓш,napráviti
1060,herstellen::V,йӓмдӹлӓш,izdélati
1061,bauen::V,ӹштӓш,gradíti
1062,reparieren::V,чиняш,popráviti
1063,reparieren::V,алалаш,popráviti
1064,verbessern::V,яжоэмден шӹндӓш,izbóljšati
1065,ändern::V,вашталташ,spremeníti
1066,graben::V,капаяш,kopáti
1067,graben::V,капаяш,grêbsti
1068,beugen::V,лывырташ,upogníti
1069,beugen::V,каклярташ,upogníti
1070,biegen::V,лывырташ,zavíjati
1071,drehen::V,сӓрӓш,vrtéti
1072,drehen::V,сӓрӹкӓлӓш,vrtéti
1073,wenden::V,сӓрӓлӓш,obrníti
1074,umdrehen::V,сӓрӓлӓш,zasúkati
1075,heben::V,лӱктӓш,dvígati
1076,hochheben::V,кузыкташ,privzdígniti
1077,ergreifen::V,хватяш,zgrábiti
1078,halten::V,кычаш,držáti
1079,drücken::V,темдӓш,tiščáti
1080,schieben::V,шӹкӓш,ríniti
1081,kratzen::V,нӹжӓш,práskati
1082,lecken::V,нылаш,lízati
1083,beißen::V,пыралаш,grísti
1084,abreißen::V,кӹрӓш,odtŕgati
1085,abreißen::V,кышкед нӓлӓш,odtŕgati
1086,abschneiden::V,шулаш,odrézati
1087,abschneiden::V,лаштыклаш,odrézati
1088,binden::V,пидӓш,vézati
1089,stecken::V,шыралаш,vtakníti
1090,brechen::V,тодылаш,lomíti
1091,brechen::V,пыдырташ,lomíti
1092,klopfen::V,рушткаш,tólči
1093,hauen::V,шелӹштӓш,séči
1094,kleben::V,клейӓш,lépiti
1095,reiben::V,нӹжӓш,tréti
1096,reiben::V,нӹжӓш,dŕgniti
1097,streichen::V,шӹрӓш,namázati
1098,schleifen::V,шымаш,brúsiti
1099,schneiden::V,пӹчкӓш,rézati
1100,rütteln::V,мыльгыкташ,strésti
1101,schütteln::V,цӹтӹртӓш,majáti
1102,schütteln::V,мыльгыкташ,majáti
1103,schwenken::V,машыяш,obrníti
1104,schütten::V,опталаш,sípati
1105,füllen::V,темӓш,napolníti
1106,einwickeln::V,пӹтӹрӓ́лӓш,zavíti
1107,tragen::V,намалаш,nêsti
1108,schleppen::V,шӹдӹрӓш,vláčiti
1109,ziehen::V,шыпшаш,vléči
1110,aufbewahren::V,перегӓш,shranjeváti
1111,werfen::V,кӹшкӓш,lúčati
1112,fangen::V,кычаш,ujéti
1113,packen::V,хватяш,prijéti
1114,verstecken::V,шӹлтӓш,skríti
1115,teilen::V,пайылаш,razdelíti
1116,schicken::V,колташ,pošíljati
1117,bringen::V,кандаш,prinêsti
1118,bekommen::V,лыкташ,dobíti
1119,erhalten::V,получаяш,prejéti
1120,nehmen::V,налаш,vzéti
1121,wählen::V,айыраш,izbírati
1122,auswählen::V,айыраш,izbráti
1123,bewahren::V,перегӓш,ohraníti
1124,behindern::V,мешӓйӓш,ovírati
1125,verderben::V,портяш,pokváriti
1126,beschädigen::V,шушырташ,poškodováti
1127,zerbrechen::V,пыдырташ,razlomíti
1128,zerreißen::V,кӹрӓш,raztŕgati
1129,zerstören::V,шӓлӓтӓш,razrúšiti
1130,verbrennen::V,йылаташ,sežgáti
1131,verbrennen::V,йылалташ,sežgáti
1132,geben::V,пуаш,dáti
1133,reichen::V,пуаш,séči
1134,reichen::V,пуаш,molíti
1135,schenken::V,подараш,podáriti
1136,versprechen::V,сöрӓш,obljubíti
1137,wünschen::V,жалаяш,vóščiti
1138,loben::V,хваляш,hváliti
1139,küssen::V,шышшалаш,poljubováti
1140,wiegen::V,лӱнгӓлтӓш,zíbati
1141,zudecken::V,пиштӓш,pokríti
1142,wecken::V,понгыжалтараш,zbudíti
1143,zeigen::V,анжыкташ,pokázati
1144,führen::V,видӓш,vêsti
1145,lehren::V,тымдаш,učíti
1146,unterrichten::V,тымдаш,poučeváti
1147,aufziehen::V,кушташ,vzgojíti
1148,leiten::V,видӓш,uprávljati
1149,leiten::V,вуйлаташ,uprávljati
1150,leiten::V,вуйлалташ,uprávljati
1151,antreiben::V,талаштараш,goníti
1152,lassen::V,-ыкт,povzročíti
1153,einladen::V,ӱжӓш,povábiti
1154,vereinigen::V,иктештӓш,zdrúžiti
1155,besuchen::V,толаш,obiskáti
1156,treffen::V,вӓшлиӓш,pogodíti
1157,treffen::V,вӓшлиӓлтӓш,pogodíti
1158,sich versammeln::V,цымыргаш,zbráti se
1159,spielen::V,мадаш,igráti se
1160,singen::V,мыраш,péti
1161,tanzen::V,кушташ,plésati
1162,sich trennen::V,айырлаш,ločíti se
1163,verlassen::V,шуаш,zapustíti
1164,retten::V,ытараш,réšiti
1165,bewachen::V,оролаш,strážiti
1166,schützen::V,перегӓш,sčítiti
1167,verteidigen::V,перегӓш,braníti
1168,sich schlagen::V,шидӓлӓш,têpsti se
1169,sich schlagen::V,шиэдӓлӓш,têpsti se
1170,schießen::V,лӱӓш,stréljati
1171,siegen::V,сӹнгӓш,zmágati
1172,ärgern::V,шӹдештӓрӓш,jezíti
1173,ärgern::V,шӹдештӓрӓш,razbúriti
1174,schlagen::V,пӓрен колташ,têpsti
1175,schlagen::V,пӓрен колташ,udáriti
1176,schlagen::V,хӹрӹктен колташ,têpsti
1177,schlagen::V,хӹрӹктен колташ,udáriti
1178,treten::V,чымаш,teptáti
1179,stechen::V,пышкылаш,ubôsti
1180,stoßen::V,шыркедӓш,peháti
1181,stoßen::V,шыркедӓш,drégniti
1182,stehlen::V,шолышт толаш,ukrásti
1183,stehlen::V,шолышт толаш,pokrásti
1184,stören::V,ӓрештӹлӓш,motíti
1185,belästigen::V,кӓньӹсӹрлӓндӓрӓш,nadlegováti
1186,belästigen::V,шытырланыкташ,nadlegováti
1187,verbergen::V,шӹлтӓш,skríti
1188,täuschen::V,алталаш,slepíti
1189,täuschen::V,аталаш,slepíti
1190,betrügen::V,мошеньӹчӓйӓш,várati
1191,betrügen::V,мошеньӹчӓйӓш,ogoljufáti
1192,töten::V,пуштын шуаш,ubíti
1193,wohnen::V,ӹлӓш,prebívati
1194,arbeiten::V,пӓшӓлӓш,délati
1195,arbeiten::V,ровотаяш,délati
1196,sammeln::V,погаш,zbráti
1197,pflücken::V,кӹрӓш,obráti
1198,jagen::V,охотничӓйӓш,lovíti
1199,fischen::V,кол кычаш,ribáriti
1200,fassen::V,кычаш,zajéti
1201,hüten::V,кӹтӓш,pásti
1202,treiben::V,шуруяш,pogánjati
1203,anbinden::V,ялшташ,privézati
1204,anbinden::V,ялышташ,privézati
1205,füttern::V,пукшаш,kŕmiti
1206,melken::V,шыпшылаш,mólsti
1207,hacken::V,роаш,sékati
1208,gießen::V,шӓвӓш,ulíti
1209,reifen::V,кӱӓш,zoréti
1210,reifen::V,поспейӓш,zoréti
1211,zubereiten::V,йӓмдӹлӓш,pripráviti
1212,kochen::V,шолташ,kúhati
1213,backen::V,кӱктӓш,cvréti
1214,braten::V,жӓрӓш,pêči
1215,umrühren::V,намалаш,preméšati
1216,stricken::V,пидӓш,plêsti
1217,nähen::V,ыргаш,šívati
1218,färben::V,пидӓш,bárvati
1219,reinigen::V,чиӓлтӓш,očístiti
1220,waschen::V,мышкаш,opráti
1221,abwischen::V,ӹштӓш,obrísati
1222,spülen::V,шӱӓлтӓш,splakováti
1223,fegen::V,ӹштӓш,pométati
1224,kehren::V,ӹштӓш,mésti
1225,baden::V,нӱштӹлӓш,kópati se
1226,sich waschen::V,мышкылташ,umíti se
1227,ausziehen::V,кыдашаш,izvléči
1228,anziehen::V,чиӓш,obléči
1229,sich anziehen::V,чиӓш,obléči se
1230,kämmen::V,шерӓш,česáti
1231,schmücken::V,цеверемдӓш,okrasíti
1232,sagen::V,манаш,dejáti
1233,sagen::V,келесӓш,dejáti
1234,sprechen::V,манаш,govoríti
1235,reden::V,шайышташ,rêči
1236,sich unterhalten::V,хытыраш,razgovárjati se
1237,sich unterhalten::V,хытыргаш,razgovárjati se
1238,fragen::V,ядаш,vprášati
1239,bitten::V,ядаш,prosíti
1240,erzählen::V,келесӓш,práviti
1241,mitteilen::V,попаш,naznániti
1242,mitteilen::V,увертӓш,naznániti
1243,mitteilen::V,увертӓрӓш,naznániti
1244,nennen::V,лӹмдӓш,imenováti
1245,rufen::V,ӱжӓш,klícati
1246,prahlen::V,хайзаш,baháti se
1247,prahlen::V,шаргаланаш,baháti se
1248,übersetzen::V,вашташ,prevêsti
1249,denken::V,машанаш,mísliti
1250,glauben::V,ӹнянӓш,verjéti
1251,bemerken::V,цаклаш,opáziti
1252,erkennen::V,пӓлӓш,spoznáti
1253,begreifen::V,ынгылаш,pôjmiti
1254,verstehen::V,ынгылаш,razuméti
1255,lernen::V,тыменяш,učíti se
1256,wissen::V,пӓлӓш,znáti
1257,wissen::V,пӓлӓш,védeti
1258,sich erinnern an::V,ышештӓрӓш,spómniti se
1259,vergessen::V,монден кодаш,pozábiti
1260,messen::V,висӓш,mériti
1261,zählen::V,шотаяш,štéti
1262,rechnen::V,шотаяш,račúnati
1263,lesen::V,лыдаш,bráti
1264,lesen::V,лыдаш,čítati
1265,malen::V,рисуяш,slíkati
1266,zeichnen::V,ыдырка́лаш,rísati
1267,schreiben::V,вазаш,písati
1268,besitzen::V,кы́чаш,iméti
1269,kaufen::V,нӓлӓш,kupíti
1270,verkaufen::V,выжалаш,prodáti
1271,bezahlen::V,тӱлӓш,pláčati
1272,zahlen::V,тӱлӓш,plačeváti
1273,beherrschen::V,кы́чаш,obvládati
1274,ertragen::V,цӹтӓш,prenêsti
1275,Linie::N,,próga
1276,Strich::N,,čŕta
1277,jetzt::ADV,,zdàj
1278,hinzufügen::V,,pristáviti
