,Concept_ID,bn,ar
699,unten::ADV,নীচে,تحت
700,unten::ADV,নীচে,في الأسفل
701,hinab::ADV,নিম্নগামী,إلى تحت
702,oben::ADV,উপরে,فوق
703,oben::ADV,উপরে,في الأعلى
704,hinauf::ADV,উচ্চতর অংশে,إلى فوق
705,hinauf::ADV,উচ্চতর অংশে,إلى الأعلى
706,überall::ADV,সর্বত্র,في كل مكان
707,nicht::ADV,না,لا
708,nicht::ADV,না,لم
709,ein wenig::ADV,অল্প,قليلا
710,kaum::ADV,কষ্টসহকাবে,كاد لا
711,sehr::ADV,খুব,جدا
712,sehr::ADV,খুব,كثيرا
713,so::ADV,তত,كذا
714,so::ADV,তত,كذلك
715,noch::ADV,এখন পর্যস্ত,ما زال
716,nur::ADV,শুধু,فقط
717,schon::ADV,ইতঃপুর্বে,قد
718,wieder::ADV,আবার,من جديد
719,wieder::ADV,আবার,مرة أخرى
720,vergebens::ADV,বিফলে,عبثا
721,vor::PRP,সম্মুখে,أمام
722,hinter::PRP,পশ্চাতে,خلف
723,hinter::PRP,পশ্চাতে,وراء
724,unter::PRP,নীচে,تحت
725,durch::PRP,দ্বারা,عبر
726,durch::PRP,দ্বারা,خلال
727,neben::PRP,কাছে,جنب
728,neben::PRP,কাছে,بجانب
729,zwischen::PRP,মধ্যে,بين
730,wegen::PRP,জন্য,بسبب
731,dies::PRN,এটা,هذا
732,das::PRN,ওটা,ذلك
733,alles::PRN,সব,الكل
734,ich::PRN,আমি,أنا
735,du::PRN,তুমি,أنت
736,er::PRN,উনি,هو
737,wir::PRN,আমরা,نحن
738,ihr::PRN,তোমরা,أنتم
739,ihr::PRN,তোমরা,أنتن
740,sie::PRN,তারা,هم
741,sie::PRN,তারা,هن
742,was::FPRN,কি,ما
743,wer::FPRN,কে,من
744,wo::FADV,কোথায়,أين
745,wohin::FADV,কোথায়,إلى أين
746,wie::FADV,কেমন,كيف
747,warum::FADV,কেন,لماذا
748,wieviel::FNUM,কত,كم
749,eins::NUM,অক,واحد
750,zwei::NUM,দুই,اثنين
751,drei::NUM,তিন,ثلاثة
752,vier::NUM,চার,أربعة
753,fünf::NUM,পাঁচ,خمسة
754,sechs::NUM,ছয়,ستة
755,sieben::NUM,সাত,سبعة
756,acht::NUM,আট,ثمانية
757,neun::NUM,নয়,تسعة
758,zehn::NUM,দশ,عشرة
759,elf::NUM,এগারো,أحد عشر
760,zwölf::NUM,দ্বাদশ,اثنا عشر
761,zwanzig::NUM,বিশ,عشرون
762,dreißig::NUM,ত্রিশ,ثلاثون
763,vierzig::NUM,চল্লিশ,أربعون
764,fünfzig::NUM,পঞ্চাশ,خمسون
765,sechzig::NUM,ষাট,ستون
766,siebzig::NUM,সত্তর,سبعون
767,achtzig::NUM,আশি,ثمانون
768,neunzig::NUM,নব্বুই,تسعون
769,hundert::NUM,শত,مئة
770,tausend::NUM,হাজার,ألف
771,und::CNJ,আর,و
772,und::CNJ,এবং,و
773,oder::CNJ,বা,أو
774,stehen::V,দাঁড়ানো,وقف
775,sitzen::V,বসা,جلس
776,liegen::V,শোয়া,رقد
777,hängen::V,ঝোলা,تعلق
778,werden::V,হইয়া উঠা,صار
779,werden::V,হইয়া উঠা,أصبح
780,passieren::V,ঘটা,حدث
781,beginnen::V,আরম্ভ হওয়া,ابتدأ
782,enden::V,শেষ হওয়া,انتهى
783,wechseln::V,রূপাস্তর করা,تغير
784,aufgehen[Sonne]::V,উদিত হওয়া,شرق
785,untergehen[Sonne]::V,অস্ত যাওয়া,غرب
786,scheinen[Sonne]::V,আলো দেওয়া,أضاء
787,donnern::V,বজ্রধ্বনি করা,رعد
788,wehen::V,প্রবাহিত হওয়া,هب
789,strömen::V,প্রবাহিত হওয়া,جرى
790,fließen::V,ছুটা,سال
791,sich drehen::V,পাক খাওয়া,دار
792,schwanken::V,দোলা,ترنح
793,schwingen::V,দোলা,ترجح
794,fallen::V,পড়া,سقط
795,brennen::V,সেঁকা,احترق
796,rauchen::V,ধোঁয়া ছড়ান,دخن
797,regnen::V,বর্ষণ_করা,أمطر
798,gefrieren::V,হিমায়িত হওয়া,تجمد
799,tauen::V,গলা,ذاب
800,schmelzen::V,গলা,ذاب
801,trocknen::V,শুষ্ক করা,نشف
802,sieden::V,ফোঁড়া,غلى
803,faulen::V,ক্ষয় হওয়া,فسد
804,verfaulen::V,ক্ষয় হওয়া ,تعفن
805,reißen::V,ছিঁড়া,انقطع
806,versinken::V,ডুবা,غرق
807,vergehen::V,যাওয়া,مضى
808,erscheinen::V,আসা,لاح
809,erscheinen::V,আসা,ظهر
810,verschwinden::V,অদৃশ্য হওয়া,غاب
811,sinken::V,হ্রাস হওয়া,هبط
812,abnehmen::V,হ্রাস হওয়া,نقص
813,zunehmen::V,বৃদ্ধি পাওয়া,ازداد
814,steigen::V,ওঠা,صعد
815,steigen::V,ওঠা,ارتفع
816,wachsen::V,বড় হওয়া,نما
817,wachsen::V,বড় হওয়া,نبت
818,glänzen::V,জ্বলা,لمع
819,funkeln::V,জ্বল্জ্বল করা,تلألأ
820,läuten::V,রুসুঝুসু করা,قرع
821,klingeln::V,বাজা,دق
822,klirren::V,টুংটাং-শব্দ করা,قعقع
823,brausen::V,গর্জন করা,عج
824,rauschen::V,মর্মরধ্বনি করা,حف
825,klingen::V,শব্দ করা,رن
826,bellen::V,ঘেউ ঘেউ করা,نبح
827,heulen::V,গর্জন করা,عوى
828,blasen::V,ফুঁ দেওয়া,نفخ
829,pfeifen::V,শিস্ দেওয়া,صفر
830,schreien::V,চিৎকার করা,صرخ
831,stöhnen::V,গোঁ-গো করা,أن
832,zittern::V,কাঁপা,ارتعش
833,leben::V,বাঁচা,عاش
834,geboren werden::V,জন্মানো,ولد
835,atmen::V,শ্বাস ফেলা,تنفس
836,trinken::V,পান করা,شرب
837,essen::V,ভক্ষণ করা,أكل
838,schlucken::V,গেলা,جرع
839,müde werden::V,পরিশ্রান্ত হওয়া,تعب
840,einschlafen::V,নিদ্রামগ্ন হওয়া,نام
841,schlafen::V,নিদ্রা যাওয়া,نام
842,aufwachen::V,জাগা,استيقظ
843,aufstehen::V,জাগা,قام
844,sich erholen::V,আরাম করা,استجم
845,krank werden::V,অসুস্থ হত্তয়া,مرض
846,krank sein::V,রূগ্ণ হত্তয়া,مرض
847,schmerzen::V,কন্কন করা,آلم
848,husten::V,কাশা,كح
849,husten::V,কাশা,سعل
850,genesen::V,আরোগ্য হওয়া,نقه
851,sterben::V,মারা যাওয়া,مات
852,umkommen::V,মারা যাওয়া,هلك
853,sich bewegen::V,চলা,تحرك
854,sich rühren::V,নড়া,تحرك
855,sich erheben::V,উদিত হওয়া,قام
856,sich setzen::V,বসা,جلس
857,hinfallen::V,পড়া,وقع
858,laufen::V,হাঁটা,مشى
859,schreiten::V,হাঁটা,خطا
860,spazierengehen::V,পায়চারি করা,تنزه
861,eilen::V,ত্বরাম্বিত করা,عجل
862,sich beeilen::V,ত্বরাম্বিত করা,استعجل
863,sausen::V,ধেয়ে যাওয়া,أسرع
864,rennen::V,চলা,عدا
865,rennen::V,চলা,ركض
866,springen::V,লাফানো,قفز
867,klettern::V,আরোহণ করা,تسلق
868,schaukeln::V,দোলা,تأرجح
869,kriechen::V,হামাগুড়ি দেওয়া,دب
870,kriechen::V,হামাগুড়ি দেওয়া,زحف
871,schwimmen::V,সাঁতার কাটা,سبح
872,tauchen::V,ডোবা,غطس
873,rudern::V,দাঁড় টানা,جذف
874,fahren::V,চালান,ركب
875,fahren::V,চালান,سافر
876,fliegen::V,ওড়া,طار
877,gehen::V,যাওয়া,سار
878,gehen::V,যাওয়া,ذهب
879,weggehen::V,প্রস্থান করা,ذهب
880,weggehen::V,প্রস্থান করা,انصرف
881,abfahren::V,প্রস্থান করা,رحل
882,anhalten::V,থামা,توقف
883,hineingehen::V,ঢোকা,دخل
884,eintreten::V,ঢোকা,دخل
885,kommen::V,আসা,أتى
886,kommen::V,আসা,جاء
887,ankommen::V,আসা,وصل
888,zurückkommen::V,ফিরা,عاد
889,zurückkommen::V,ফিরা,رجع
890,bleiben::V,থাকা,مكث
891,warten::V,অপেক্ষা করা,انتظر
892,erwarten::V,অপেক্ষা করা,ترقب
893,erwarten::V,অপেক্ষা করা,انتظر
894,suchen::V,খোঁজ করা,بحث
895,finden::V,পাওয়া,وجد
896,versuchen::V,পরখ করা,حاول
897,vorbereiten::V,প্রস্তুত করা,أعد
898,vorbereiten::V,প্রস্তুত করা,حضر
899,lieben::V,ভালবাসা,أحب
900,mögen::V,পছন্দ করা,أحب
901,lachen::V,হাসা,ضحك
902,rühren::V,হৃদয়ম্পর্শ করা,أثر
903,weinen::V,কাঁদা,بكى
904,schimpfen::V,নালিশ করা,سب
905,schimpfen::V,নালিশ করা,شتم
906,sich ärgern::V,রাগ হত্তয়া,زعل
907,sich fürchten::V,ভয় করা,هاب
908,fürchten::V,ডরা,خاف
909,fürchten::V,ডরা,خشي
910,fliehen::V,পালানো,هرب
911,flüchten::V,পালানো,فر
912,sehen::V,দেখা,رأى
913,anschauen::V,দেখা,نظر
914,ansehen::V,দেখা,نظر
915,hören::V,শোনা,سمع
916,zuhören::V,শোনা,أصغى
917,probieren::V,পরখ করা,ذاق
918,riechen::V,শুঁকা,شم
919,riechen::V,শুঁকা,استنشق
920,fühlen::V,অনুভব করা,شعر
921,scheinen::V,মনে হত্তয়া,ظهر
922,zu sehen sein::V,দেখা দেত্তয়া,ظهر
923,vernehmen::V,শোনা,سمع
924,frieren::V,শীত লাগা,بردان
925,tun::V,করা,فعل
926,können::V,পারা,قدر
927,können::V,পারা,استطاع
928,wollen::V,ইচ্ছা করা,شاء
929,wollen::V,ইচ্ছা করা,أراد
930,anfangen::V,আরম্ভ করা,بدأ
931,beenden::V,শেষ করা,أنهى
932,aufhören::V,থামা,توقف
933,aufhören::V,থামা,انقطع
934,gelingen::V,সিদ্ধিলাভ করা,نجح
935,geraten::V,পরিণত হত্তয়া,طلع
936,öffnen::V,খোলা,فتح
937,schließen::V,বন্ধ করা,أغلق
938,stellen::V,স্থাপন করা,وضع
939,stellen::V,স্থাপন করা,أقام
940,setzen::V,স্থাপন করা,أجلس
941,legen::V,স্থাপন করা,وضع
942,berühren::V,স্পর্শ করা,مس
943,berühren::V,স্পর্শ করা,لمس
944,verbinden::V,সংযুক্ত করা,ربط
945,verbinden::V,সংযুক্ত করা,وصل
946,bedecken::V,ঢাকা,غطى
947,aufhängen::V,ঝুলানো,علق
948,anzünden::V,জ্বালান,أوقد
949,aufheben::V,কুড়াইয়া তোলা,لقط
950,zurücklassen::V,পরিত্যাগ করা,ترك
951,verlieren::V,হারান,فقد
952,fallen lassen::V,ফেলা,أسقط
953,machen::V,গঠন করা,فعل
954,herstellen::V,সৃষ্টি করা,صنع
955,herstellen::V,সৃষ্টি করা,أنتج
956,bauen::V,নির্মাণ করা,بنى
957,bauen::V,নির্মাণ করা,شيد
958,reparieren::V,মেরামত করা,صلح
959,verbessern::V,উন্নতিলাভ করা,صحح
960,ändern::V,পরিবর্তিত করা,غير
961,graben::V,খনন করা,حفر
962,beugen::V,নোয়া,ثنى
963,beugen::V,নোয়া,أحنى
964,biegen::V,নোয়া,لوى
965,drehen::V,ঘোরান,أدار
966,drehen::V,ঘোরান,دور
967,wenden::V,উলটাইয়া দেত্তয়া,قلب
968,umdrehen::V,উলটানো,قلب
969,heben::V,উত্তোলন করা,رفع
970,hochheben::V,উঁচু করা,رفع
971,ergreifen::V,দখল করা,مسك
972,halten::V,ধরা,مسك
973,drücken::V,টেপা,ضغط
974,schieben::V,ঠেলা,حرك
975,kratzen::V,চাঁচা,خدش
976,lecken::V,চাটা,لعق
977,beißen::V,দংশন করা,عض
978,abreißen::V,বিচ্ছিন্ন করা,قلع
979,abschneiden::V,বিচ্ছিন্ন করা,قطع
980,binden::V,বন্ধন করা,ربط
981,stecken::V,বিদ্ধ করা,دس
982,brechen::V,ভাঙা,كسر
983,klopfen::V,আঘাত করা,طرق
984,hauen::V,আঘাত করা,ضرب
985,kleben::V,সাঁটা,ألصق
986,reiben::V,ঘষা,حك
987,streichen::V,ছড়াইয়া,نشر
988,schleifen::V,ধার দেওয়া,سن
989,schneiden::V,কাটা,قطع
990,rütteln::V,নাড়ান,رج
991,schütteln::V,নড়া,هز
992,schwenken::V,দোলা,لوح
993,schütten::V,বর্ষণ করা,صب
994,füllen::V,পরিপূর্ণ করা,ملأ
995,einwickeln::V,মুড়া,لف
996,tragen::V,বহন করা,حمل
997,schleppen::V,টানা,سحب
998,ziehen::V,টানা,سحب
999,aufbewahren::V,রাখা,حفظ
1000,werfen::V,ছুড়া,رمى
1001,werfen::V,ছুড়া,ألقى
1002,fangen::V,লোফা,التقط
1003,packen::V,ধরা,مسك
1004,verstecken::V,গোপন করা,خبأ
1005,teilen::V,বিভক্ত করা,قسم
1006,schicken::V,প্রেরণ করা,بعث
1007,schicken::V,প্রেরণ করা,أرسل
1008,bringen::V,আনা,جلب
1009,hinzufügen::V,একত্র করা,أضاف
1010,bekommen::V,পাওয়া,حصل
1011,erhalten::V,পাওয়া,استلم
1012,nehmen::V,নেওয়া,أخذ
1013,wählen::V,বাছা,اختار
1014,auswählen::V,বাছা,انتقى
1015,bewahren::V,বাঁচাইয়া রাখা,حافظ
1016,behindern::V,বাধা দেওয়া,عاق
1017,verderben::V,নষ্ট করা,أفسد
1018,beschädigen::V,ক্ষতি করা,أضر
1019,zerbrechen::V,ভাঙ্গিয়া যাওয়া,كسر
1020,zerreißen::V,ছিঁড়া,مزق
1021,zerstören::V,বিনাশ করা,دمر
1022,verbrennen::V,দহন করা,حرق
1023,geben::V,দেওয়া,أعطى
1024,reichen::V,দেওয়া,ناول
1025,schenken::V,উপহার দেত্তয়া,وهب
1026,versprechen::V,প্রতিশ্রুতি দেওয়া,وعد
1027,wünschen::V,আকাঙ্ক্ষা করা,تمنى
1028,loben::V,প্রশংসা করা,مدح
1029,küssen::V,চুম্বন করা,قبل
1030,wiegen::V,দুলানো,هدهد
1031,zudecken::V,ঢাকা,غطى
1032,wecken::V,জাগানো,أيقظ
1033,zeigen::V,দেখানো,أرى
1034,führen::V,পথ দেখানো,دل
1035,lehren::V,শেখানো,علم
1036,unterrichten::V,শিক্ষা দেওয়া,علم
1037,aufziehen::V,পালন করা,ربى
1038,leiten::V,পরিচালনা করা,دل
1039,leiten::V,পরিচালনা করা,أدار
1040,antreiben::V,চালনা করা,حث
1041,lassen::V,অনুমতি দেওয়া,حدا
1042,einladen::V,নিমন্ত্রণ করা,دعا
1043,vereinigen::V,এক করা,وحد
1044,besuchen::V,দেখিতে যাওয়া,زار
1045,treffen::V,সন্মুখীন হওয়া,قابل
1046,sich versammeln::V,জড়ো হওয়া,اجتمع
1047,spielen::V,খেলা,لعب
1048,singen::V,গাওয়া,غنى
1049,tanzen::V,নাচা,رقص
1050,sich trennen::V,পৃথক করা,افترق
1051,verlassen::V,পরিত্যাগ করা,ترك
1052,retten::V,উদ্ধার করা,نجى
1053,retten::V,উদ্ধার করা,أنقذ
1054,bewachen::V,পাহারা দেওয়া,حرس
1055,schützen::V,রক্ষা করা,حمى
1056,verteidigen::V,রক্ষা করা,دافع
1057,sich schlagen::V,লড়াই করা,تضارب
1058,schießen::V,তীরবেগে ছোটা,أطلق
1059,siegen::V,জেতা,انتصر
1060,ärgern::V,বিরক্ত করা,أزعل
1061,schlagen::V,আঘাত করা,ضرب
1062,treten::V,লাথি মারা,رفس
1063,stechen::V,দংশন করা,شك
1064,stoßen::V,ঠেলা,دفع
1065,stehlen::V,অপহরণ করা,سرق
1066,stören::V,ঘাঁটান,ضايق
1067,belästigen::V,বিরক্ত করা,أزعج
1068,verbergen::V,গোপন করা,كتم
1069,täuschen::V,প্রবঞ্চনা করা,خدع
1070,betrügen::V,প্রতারণা করা,غش
1071,töten::V,হত্যা করা,قتل
1072,wohnen::V,বাস করা,سكن
1073,arbeiten::V,কাজ করা,عمل
1074,arbeiten::V,কাজ করা,اشتغل
1075,sammeln::V,সংগ্রহ করা,جمع
1076,pflücken::V,চয়ন করা,جنى
1077,pflücken::V,চয়ন করা,قطف
1078,jagen::V,শিকার করা,صاد
1079,fischen::V,মাছ ধরা,اصطاد
1080,fassen::V,ধরা,قبض
1081,hüten::V,যুথভুক্ত করা,رعى
1082,treiben::V,চালনা করা,ساق
1083,anbinden::V,বন্ধন করা,ربط
1084,füttern::V,ভোজন করানো,علف
1085,melken::V,দুগ্ধ দোহন করা,حلب
1086,hacken::V,কাটা,فرم
1087,gießen::V,বর্ষণ করা,سقى
1088,reifen::V,পাকা,نضج
1089,zubereiten::V,রন্ধন করা,حضر
1090,kochen::V,রন্ধন করা,طبخ
1091,backen::V,সেকা,خبز
1092,braten::V,ভাজা,قلى
1093,braten::V,ভাজা,حمر
1094,umrühren::V,নড়ানো,قلب
1095,stricken::V,বোনা,حاك
1096,nähen::V,সেলাই করা,خاط
1097,färben::V,রঞ্জিত করা,صبغ
1098,färben::V,রঞ্জিত করা,لون
1099,reinigen::V,পরিষ্কার করা,نظف
1100,waschen::V,পরিষ্কার করা,غسل
1101,abwischen::V,মুছা,مسح
1102,spülen::V,পরিষ্কার করা,شطف
1103,fegen::V,ঝাঁট দেওয়া,كنس
1104,kehren::V,ঝাঁট দেওয়া,كنس
1105,baden::V,অবগাহন করা,استحم
1106,sich waschen::V,ধোয়া,اغتسل
1107,ausziehen::V,খুলা,خلع
1108,anziehen::V,গায়ে দেত্তয়া,لبس
1109,sich anziehen::V,পোশাক পরা,اكتسى
1110,kämmen::V,আঁচড়ানো,مشط
1111,schmücken::V,সাজান করা,زين
1112,sagen::V,উচ্চারণ করা,قال
1113,sprechen::V,বলা,تكلم
1114,reden::V,আলাপ করা,تكلم
1115,sich unterhalten::V,আড্ডা দেওয়া,تحادث
1116,fragen::V,জিজ্ঞাসা করা,سأل
1117,bitten::V,প্রার্থনা করা,رجا
1118,erzählen::V,বর্ণনা করা,حكي
1119,mitteilen::V,বলা,بلغ
1120,nennen::V,নাম দেওয়া,سمى
1121,rufen::V,আমন্ত্রণ করা,نادى
1122,prahlen::V,বড়াই করা,فشر
1123,prahlen::V,বড়াই করা,تفاخر
1124,übersetzen::V,ভাষাস্তরিত করা,ترجم
1125,denken::V,ভাবা,فكر
1126,glauben::V,বিশ্বাস করা,اعتقد
1127,bemerken::V,লক্ষ্য করা,لاحظ
1128,erkennen::V,চিনিতে পারা,عرف
1129,begreifen::V,উপলব্ধি করা,فهم
1130,begreifen::V,উপলব্ধি করা,أدرك
1131,verstehen::V,উপলব্ধি করা,فهم
1132,lernen::V,শেখা,درس
1133,wissen::V,জানা,علم
1134,sich erinnern an::V,মনে করা,تذكر
1135,vergessen::V,বিস্মৃত হওয়া,نسي
1136,messen::V,মাপা,قاس
1137,zählen::V,গণনা করা,عد
1138,zählen::V,গণনা করা,أحصى
1139,rechnen::V,হিসাব করা,حسب
1140,lesen::V,পাঠ করা,قرأ
1141,malen::V,আঁকা,صور
1142,zeichnen::V,ছকা,رسم
1143,schreiben::V,লেখা,كتب
1144,besitzen::V,অধিকার করা,حاز
1145,besitzen::V,অধিকার করা,ملك
1146,kaufen::V,ক্রয় করা,اشترى
1147,verkaufen::V,বেচা,باع
1148,bezahlen::V,প্রদান করা,دفع
1149,zahlen::V,প্রদান করা,سدد
1150,beherrschen::V,শাসন করা,حكم
1151,ertragen::V,বহন করা,أطاق
1152,ertragen::V,বহন করা,تحمل
1153,lärmen::V,,ضج
1154,lärmen::V,,صخب
