,Concept_ID,ku,be
812,gefrieren::V,qefilandin,замерзнуць
813,tauen::V,helandin,раставаць
814,schmelzen::V,helandin,плавіцца
815,trocknen::V,zuwabûn,сохнуць
816,sieden::V,kelîn,кіпець
817,faulen::V,xerabûn,гнісці
818,verfaulen::V,xerabûn,згнісці
819,reißen::V,jêkirin,ірвацца
820,versinken::V,xerq bûn,тануць
821,vergehen::V,derbas bûn,праходзіць
822,erscheinen::V,peyda bûn,зʼявіцца
823,verschwinden::V,wendabûn,знікнуць
824,sinken::V,noq bûn,спадаць
825,abnehmen::V,kêm bûn,паменшыцца
826,zunehmen::V,qelew bûn,павялічвацца
827,steigen::V,hildan,паднімацца
828,wachsen::V,mezin bûn,расці
829,glänzen::V,biriqîn,блішчаць
830,funkeln::V,çikisîn,бліскаць
831,lärmen::V,guşîn,шумець
832,läuten::V,lê de,званіць
833,klingeln::V,sîl dan,званіць
834,klingeln::V,ringerin,званіць
835,klirren::V,zingzing hat,бразгаць
836,brausen::V,guşîn,бушаваць
837,rauschen::V,guşîn,шастаць
838,klingen::V,deng pe ketin,гучаць
839,bellen::V,kewtîn,брахаць
840,heulen::V,ûrîn,выць
841,blasen::V,puf kirin,дзьмухнуць
842,pfeifen::V,fîkandin,свістаць
843,schreien::V,qîrîn,крычаць
844,stöhnen::V,nalîn,стагнаць
845,zittern::V,hejîn,дрыжаць
846,leben::V,jihîn,жыць
847,geboren werden::V,hatin dinyê,нарадзіцца
848,geboren werden::V,bûn,нарадзіцца
849,atmen::V,hilmijîn,дыхаць
850,trinken::V,vexwarin,піць
851,essen::V,xwarin,есці
852,schlucken::V,daqulbandin,глытаць
853,müde werden::V,betilîln,стаміцца
854,müde werden::V,qerimîn,стаміцца
855,einschlafen::V,razan,заснуць
856,schlafen::V,razan,спаць
857,schlafen::V,razandin,спаць
858,aufwachen::V,şiyarbûn,рассыпацца
859,aufstehen::V,rabûn,устаць
860,sich erholen::V,baş bûn,адпачываць
861,krank werden::V,nexweş kêt,захварэць
862,krank sein::V,nexweş bû,хварэць
863,schmerzen::V,êşandin,балець
864,husten::V,kuxin,кашляць
865,genesen::V,baş bûn,паправіцца
866,genesen::V,baş bûn,паздаравець
867,sterben::V,mirin,памерці
868,umkommen::V,mirin,загінуць
869,sich bewegen::V,leqîn,рухацца
870,sich rühren::V,leqîn,варушыцца
871,sich erheben::V,rabûn,устаць
872,sich setzen::V,runiştin,сесці
873,hinfallen::V,kêtin,упасці
874,laufen::V,meşîn,хадзіць
875,schreiten::V,meşkirin,шагаць
876,schreiten::V,meşkirin,крочыць
877,spazierengehen::V,gerandin,гуляць
878,eilen::V,lezandin,спяшацца
879,sich beeilen::V,zûkirin,спяшацца
880,sausen::V,fîzîn,імчацца
881,rennen::V,baz dan,бегаць
882,springen::V,hilpekîn,скакаць
883,klettern::V,hilperikîn,лазіць
884,schaukeln::V,lorandin,гайдацца
885,kriechen::V,xuşandin,поўзаць
886,schwimmen::V,avjenîn,плаваць
887,tauchen::V,qutxuyardin,ныраць
888,tauchen::V,noqîn,ныраць
889,rudern::V,qaîq ajotin,веславаць
890,fahren::V,ajotin,ехаць
891,fliegen::V,firîn,лятаць
892,gehen::V,çûn,ісці
893,weggehen::V,çûn,пайсці
894,abfahren::V,çûyin,адʼяжджаць
895,anhalten::V,rawestîn,спыніцца
896,anhalten::V,rawestîn,затрымацца
897,hineingehen::V,ketin hundir,уваходзіць
898,eintreten::V,têketin,увайсці
899,kommen::V,hatin,прыйсці
900,ankommen::V,gihan,прыбыць
901,ankommen::V,gihîştin,прыбыць
902,zurückkommen::V,vegerandin,вярнуцца
903,bleiben::V,sekinîn,застацца
904,warten::V,payîn,чакаць
905,erwarten::V,payîn,чакаць
906,suchen::V,lêgerîn,шукаць
907,finden::V,peyda kirin,знайсці
908,versuchen::V,çeribandin,прабаваць
909,vorbereiten::V,amade kirin,падрыхтаваць
910,lieben::V,hez kirin,кахаць
911,mögen::V,dil kirin,любіць
912,lachen::V,kenîn,смяяцца
913,rühren::V,hêjan,расчуліць
914,weinen::V,girîn,плакаць
915,schimpfen::V,pevçûn,лаяцца
916,sich ärgern::V,enirîn,сердаваць
917,sich fürchten::V,tirsîn,баяцца
918,fürchten::V,tirsin,баяцца
919,fliehen::V,bazdan,уцякаць
920,flüchten::V,revîn,уцячы
921,sehen::V,dîtin,бачыць
922,anschauen::V,sêr kirin,паглядзець
923,ansehen::V,hesibandin,глядзець
924,hören::V,guhdar jirin,чуць
925,zuhören::V,guhdarî kirin,слухаць
926,probieren::V,tehm kirin,каштаваць
927,riechen::V,bihn kirin,нюхаць
928,fühlen::V,hîs kirin,адчуваць
929,scheinen::V,xoyer kir,здавацца
930,zu sehen sein::V,diyar bûn,віднецца
931,vernehmen::V,bihîstin,пачуць
932,frieren::V,qerişîn,мёрзнуць
933,tun::V,kirin,рабіць
934,können::V,karin,умець
935,wollen::V,xwestîn,хацець
936,anfangen::V,dest pêkirin,пачаць
937,beenden::V,xelas kirin,закончыць
938,aufhören::V,xelas kirin,перастаць
939,gelingen::V,çe bûn,удацца
940,geraten::V,qewîmîn,аказацца
941,öffnen::V,vekirin,адчыніць
942,schließen::V,girtin,зачыніць
943,stellen::V,danîn,паставіць
944,setzen::V,rûniştin,пасадзіць
945,legen::V,danîn,класці
946,legen::V,razandin,класці
947,berühren::V,lêketin,чапаць
948,verbinden::V,anîn pê,звязаць
949,bedecken::V,sergirtin,накрыць
950,aufhängen::V,aliqandin,павесіць
951,anzünden::V,pêxistin,запаліць
952,aufheben::V,hildan,падняць
953,zurücklassen::V,hiştin,пакінуць
954,zurücklassen::V,vehiştin,пакінуць
955,verlieren::V,wendakirin,згубіць
956,fallen lassen::V,xistin bixe,упусціць
957,fallen lassen::V,xistin,упусціць
958,machen::V,kirin,зрабіць
959,machen::V,çêkirin,зрабіць
960,herstellen::V,çê kirin,вырабіць
961,herstellen::V,peyda kirin,вырабіць
962,bauen::V,lêkirin,будаваць
963,reparieren::V,veherînerîn,правіць
964,verbessern::V,sererastkirin,палепшыць
965,ändern::V,degiş kirin,змяніць
966,graben::V,kolandin,капаць
967,beugen::V,tewîn,сагнуць
968,beugen::V,xwar kirin,сагнуць
969,biegen::V,tewandin,пагнуць
970,biegen::V,xwarkirin,пагнуць
971,drehen::V,fitilandin,вярцець
972,wenden::V,zivîrin,павярнуць
973,umdrehen::V,vegerandin,перавярнуць
974,heben::V,hildan,падымаць
975,hochheben::V,hildan,падняць
976,ergreifen::V,dest avêtin,схапіць
977,ergreifen::V,dest avêtin,схваціць
978,halten::V,hîştin,трымаць
979,halten::V,sekinîn,трымаць
980,drücken::V,pêl kirin,націскаць
981,schieben::V,damdan,пхаць
982,schieben::V,damdan,штурхаць
983,kratzen::V,xurandin,скрэбці
984,lecken::V,alastin,лізаць
985,beißen::V,gez kirin,кусаць
986,abreißen::V,hilşandin,адарваць
987,abschneiden::V,jêkirin,адрэзаць
988,binden::V,girêdan,вязаць
989,stecken::V,têxistin,уваткнуць
990,brechen::V,şikandin,зламаць
991,klopfen::V,kutandin,стукаць
992,hauen::V,li dan,біць
993,kleben::V,zeliqîn,клеіць
994,kleben::V,şirêz kirin,клеіць
995,reiben::V,firikandin,церці
996,streichen::V,bax dan,намазаць
997,schleifen::V,çarkirin,тачыць
998,schneiden::V,jêkirin,рэзаць
999,rütteln::V,hejandin,хістаць
1000,schütteln::V,daweşîn,трэсці
1001,schwenken::V,têwdan,махаць
1002,schütten::V,rijandin,наліць
1003,füllen::V,dagirtin,напоўніць
1004,einwickeln::V,pêçandin,загарнуць
1005,tragen::V,kişandin,несці
1006,tragen::V,rajtin,несці
1007,schleppen::V,kişandin,цягнуць
1008,ziehen::V,kişandin,цягнуць
1009,aufbewahren::V,hilandin,захоўваць
1010,werfen::V,avêtin,кідаць
1011,fangen::V,sem kirin,лавіць
1012,fangen::V,girtin,лавіць
1013,packen::V,pê girtin,схапіць
1014,packen::V,pê girtin,схваціць
1015,verstecken::V,hîlanin,схаваць
1016,teilen::V,parvekirin,раздзяліць
1017,schicken::V,şandin,пасылаць
1018,bringen::V,anîn,прынесці
1019,bringen::V,birin,прынесці
1020,hinzufügen::V,dan ser,дабавіць
1021,hinzufügen::V,li tiştekî zêde kirin,дабавіць
1022,bekommen::V,standin,дастаць
1023,erhalten::V,standin,атрымаць
1024,nehmen::V,girtin,ўзяць
1025,wählen::V,ray dan,выбраць
1026,auswählen::V,bijartin,адабраць
1027,bewahren::V,rê li ber girtin,захаваць
1028,bewahren::V,lê xwedî derketin,захаваць
1029,behindern::V,bara wi,перашкаджаць
1030,verderben::V,heram bûn,сапсаваць
1031,beschädigen::V,xerab kirin,пашкодзіць
1032,zerbrechen::V,şikênandin,разбіць
1033,zerbrechen::V,perçe kirin,разбіць
1034,zerreißen::V,qelişandin,разадраць
1035,zerstören::V,hilşandin,разбурыць
1036,verbrennen::V,şewitandin,спаліць
1037,geben::V,dan,даць
1038,geben::V,dayin,даць
1039,reichen::V,besbûn,перадаць
1040,reichen::V,têrkirin,перадаць
1041,schenken::V,diyarî kirin,дарыць
1042,versprechen::V,soz dan,абяцаць
1043,wünschen::V,dil kirin,жадаць
1044,loben::V,pesinandin,хваліць
1045,küssen::V,maçkirin,цалаваць
1046,wiegen::V,lorandin,гушкаць
1047,wiegen::V,lorandin,калыхаць
1048,wiegen::V,wezinandin,гушкаць
1049,wiegen::V,wezinandin,калыхаць
1050,zudecken::V,nixumandin,накрыць
1051,wecken::V,bixwe hesandin,пабудзіць
1052,zeigen::V,şanîdan,паказаць
1053,führen::V,raber kirin,весці
1054,lehren::V,hîn kirin,вучыць
1055,unterrichten::V,ders dan,выкладаць
1056,aufziehen::V,mesinkirin,выхаваць
1057,leiten::V,rêberî kirin,кіраваць
1058,antreiben::V,bezandin,падганяць
1059,lassen::V,berdan,прымусіць
1060,lassen::V,hiştin,прымусіць
1061,einladen::V,dawet kirin,запрасіць
1062,vereinigen::V,bi yek kirin,абʼяднаць
1063,besuchen::V,mêvan bûn,наведаць
1064,treffen::V,rast hatin,сустрэць
1065,sich versammeln::V,li hev çivîn,сабрацца
1066,spielen::V,listin,гуляць
1067,singen::V,stran,пець
1068,singen::V,stran,спяваць
1069,tanzen::V,reqisîn,танцаваць
1070,sich trennen::V,hew berdan,расстацца
1071,verlassen::V,tanê hişt,пакінуць
1072,verlassen::V,bêkes,пакінуць
1073,retten::V,rihakirin,выратаваць
1074,bewachen::V,raçavkirin,ахоўваць
1075,schützen::V,hemet kirin,уберагаць
1076,verteidigen::V,paraztin,абараніць
1077,sich schlagen::V,li hev bezîn,біцца
1078,sich schlagen::V,li hev bezîn,драцца
1079,schießen::V,agir kirin,страляць
1080,siegen::V,biser ketin,перамагчы
1081,ärgern::V,xeyirandin,злаваць
1082,schlagen::V,lêdan,ударыць
1083,schlagen::V,lêxistin,ударыць
1084,treten::V,têlekirin,штурхаць
1085,stechen::V,têrekirin,укалоць
1086,stoßen::V,lêketin,папхнуць
1087,stehlen::V,dizîn,украсці
1088,stehlen::V,dizî birin,украсці
1089,stören::V,aciz kirin,перашкодзіць
1090,belästigen::V,li tela yeki ketin,дакучаць
1091,verbergen::V,veşartin,скрыць
1092,verbergen::V,veşartin,схаваць
1093,verbergen::V,kemîndanîn,скрыць
1094,verbergen::V,kemîndanîn,схаваць
1095,täuschen::V,xapandin,падмануць
1096,täuschen::V,lê zexeli kirin,падмануць
1097,betrügen::V,xapandin,змахляваць
1098,töten::V,kûştin,забіць
1099,wohnen::V,rûniştin,жыць
1100,arbeiten::V,kar kirin,працаваць
1101,arbeiten::V,şêxulin,працаваць
1102,sammeln::V,komkirin,сабраць
1103,pflücken::V,çinîn,зрываць
1104,jagen::V,nêçîr kirin,паляваць
1105,fischen::V,masî girtin,рыбачыць
1106,fassen::V,pê girtin,злавіць
1107,fassen::V,sêm kirin,злавіць
1108,hüten::V,hei jê man,пасвіць
1109,treiben::V,bêherandin,гнаць
1110,anbinden::V,tewilandin,прывязаць
1111,füttern::V,xwarine dan lê,карміць
1112,melken::V,dotin,даіць
1113,hacken::V,kolandin,сячы
1114,gießen::V,av dan,паліць
1115,reifen::V,kemilîn,паспець
1116,zubereiten::V,çe kirin,зварыць
1117,zubereiten::V,çe kirin,згатаваць
1118,kochen::V,xwarin çe kirin,варыць
1119,kochen::V,kelandin,варыць
1120,backen::V,pijandin,пячы
1121,braten::V,qelandin,смажыць
1122,braten::V,sor kirin,смажыць
1123,umrühren::V,têvdan,перамяшаць
1124,stricken::V,hûnan,вязаць
1125,nähen::V,kêl kirin,шыць
1126,färben::V,boyax kirin,пафарбаваць
1127,reinigen::V,paqijkirin,ачысціць
1128,waschen::V,şuştin,мыць
1129,abwischen::V,pakîj kirin,выцерці
1130,spülen::V,şuştin,паласкаць
1131,fegen::V,maliştin,падмятаць
1132,kehren::V,maliştin,месці
1133,baden::V,serîşûştin,купацца
1134,sich waschen::V,serîşûştin,мыцца
1135,ausziehen::V,jê kirin,зняць
1136,anziehen::V,pê kirin,надзець
1137,sich anziehen::V,xwe kirin,адзецца
1138,kämmen::V,şeh kirin,прычасаць
1139,schmücken::V,xemilandin,аздобіць
1140,sagen::V,gotin,сказаць
1141,sagen::V,peyivîn,сказаць
1142,sprechen::V,peyivîn,гаварыць
1143,reden::V,axaftin,размаўляць
1144,sich unterhalten::V,hev biştaxilin,гутарыць
1145,fragen::V,pirsîn,спытаць
1146,fragen::V,pirs kirin,спытаць
1147,bitten::V,tika kirin,прасіць
1148,erzählen::V,behs kirin,расказаць
1149,mitteilen::V,vegotin,паведаміць
1150,nennen::V,bi nav kirin,назваць
1151,rufen::V,bakirin,зваць
1152,prahlen::V,pesnê xwe dan,хваліцца
1153,übersetzen::V,qulibandin,перакласці
1154,übersetzen::V,derbas kirin,перакласці
1155,denken::V,fikirîn,думаць
1156,glauben::V,bawer bûn,верыць
1157,bemerken::V,bala xwe dan,заўважыць
1158,bemerken::V,çac lê ketin,заўважыць
1159,erkennen::V,pêhesîn,пазнаць
1160,begreifen::V,fêmkirin,спасцігнуць
1161,verstehen::V,fêmkirin,пачуць
1162,lernen::V,halmandin,вучыцца
1163,lernen::V,fêrbun,вучыцца
1164,wissen::V,zanîn,знаць
1165,sich erinnern an::V,bir bûn,памятаць
1166,vergessen::V,ji bir kirin,забыць
1167,messen::V,pê kanîn,мераць
1168,zählen::V,hejmardin,лічыць
1169,rechnen::V,hesibandin,лічыць
1170,lesen::V,xwendin,чытаць
1171,malen::V,rengandin,маляваць
1172,malen::V,boyax kirin,маляваць
1173,zeichnen::V,işaret kirin,рысаваць
1174,schreiben::V,nivîsandin,пісаць
1175,besitzen::V,hebûn,мець
1176,kaufen::V,kirîn,купіць
1177,verkaufen::V,firotin,прадаць
1178,bezahlen::V,pere dan,заплаціць
1179,zahlen::V,pere dan,плаціць
1180,zahlen::V,dayin,плаціць
1181,beherrschen::V,zebt kirin,уладаць
1182,beherrschen::V,zebt kirin,валодаць
1183,beherrschen::V,hukim kirin,уладаць
1184,beherrschen::V,hukim kirin,валодаць
1185,ertragen::V,bihêzkirin,выцерпець
