,Concept_ID,en,el
781,neunzig::NUM,ninety,ενενήντα
782,hundert::NUM,a hundred,εκατό
783,tausend::NUM,a thousand,χίλιοι
784,und::CNJ,and,και
785,oder::CNJ,or,ή
786,stehen::V,stand,στέκομαι
787,stehen::V,stand,είμαι όρθιος
788,sitzen::V,sit,κάθομαι
789,liegen::V,lie,είμαι ξαπλωμένος
790,hängen::V,hang,κρέμομαι
791,werden::V,become,γίνομαι
792,passieren::V,happen,συμβαίνω
793,beginnen::V,begin,αρχίζω
794,enden::V,end,τελειώνω
795,wechseln::V,change,αλλάζω
796,aufgehen[Sonne]::V,rise,βγαίνω
797,aufgehen[Sonne]::V,rise,ανατέλλω
798,untergehen[Sonne]::V,set,δύω
799,untergehen[Sonne]::V,set,βασιλεύω
800,scheinen[Sonne]::V,shine,λάμπω
801,donnern::V,thunder,βροντώ
802,wehen::V,blow,φυσώ
803,strömen::V,stream,ρέω
804,strömen::V,stream,τρέχω
805,fließen::V,flow,ρέω
806,sich drehen::V,revolve,γυρίζω
807,sich drehen::V,revolve,στρέφομαι
808,schwanken::V,sway,ταλαντεύομαι
809,schwingen::V,swing,αιωρούμαι
810,schwingen::V,swing,ταλαντεύομαι
811,fallen::V,fall,πέφτω
812,brennen::V,burn,καίω
813,rauchen::V,smoke,καπνίζω
814,regnen::V,rain,βρέχω
815,gefrieren::V,freeze,παγώνω
816,tauen::V,thaw,λειώνω
817,schmelzen::V,melt,λειώνω
818,trocknen::V,dry,στεγνώνω
819,sieden::V,boil,βράζω
820,faulen::V,rot,σαπίζω
821,verfaulen::V,decay,σαπίζω
822,reißen::V,snap,σχίζω
823,versinken::V,sink,βουλιάζω
824,versinken::V,sink,βυθίζομαι
825,vergehen::V,pass,περνώ
826,erscheinen::V,appear,εμφανίζομαι
827,verschwinden::V,disappear,χάνομαι
828,verschwinden::V,disappear,εξαφανίζομαι
829,sinken::V,drop,κατεβαίνω
830,abnehmen::V,decrease,μειώνομαι 
831,zunehmen::V,increase,αυξάνω
832,zunehmen::V,increase,μεγαλώνω
833,steigen::V,rise,ανεβαίνω
834,wachsen::V,grow,μεγαλώνω
835,glänzen::V,shine,γυαλίζω
836,funkeln::V,sparkle,αστράφτω
837,funkeln::V,sparkle,σπιθοβολώ
838,lärmen::V,be noisy,θορυβώ
839,läuten::V,chime,χτυπώ 
840,klingeln::V,ring,κουδουνίζω
841,klirren::V,tinkle,κουδουνίζω
842,brausen::V,roar,βουΐζω
843,rauschen::V,rustle,βουΐζω
844,klingen::V,sound,ηχώ
845,bellen::V,bark,γαυγίζω
846,heulen::V,howl,ουρλιάζω
847,blasen::V,blow,φυσώ
848,pfeifen::V,whistle,σφυρίζω
849,schreien::V,shout,κραυγάζω
850,stöhnen::V,groan,βογγώ
851,zittern::V,tremble,τρέμω
852,leben::V,be alive,ζω
853,geboren werden::V,be born,γεννιέμαι
854,atmen::V,breathe,αναπνέω
855,trinken::V,drink,πίνω
856,essen::V,eat,τρώω
857,schlucken::V,swallow,καταπίνω
858,müde werden::V,get tired,κουράζομαι
859,einschlafen::V,fall asleep,αποκοιμιέμαι
860,schlafen::V,sleep,κοιμάμαι
861,aufwachen::V,wake up,ξυπνώ
862,aufstehen::V,get up,σηκώνομαι
863,sich erholen::V,relax,ξεκουράζομαι
864,krank werden::V,fall ill,αρρωσταίνω
865,krank sein::V,be ill,ασθενώ
866,schmerzen::V,ache,πονώ
867,husten::V,cough,βήχω
868,genesen::V,recover,θεραπεύομαι
869,sterben::V,die,πεθαίνω
870,umkommen::V,perish,πεθαίνω
871,sich bewegen::V,move,κουνιέμαι
872,sich rühren::V,budge,σαλεύω
873,sich erheben::V,stand up,επαναστατώ
874,sich setzen::V,sit down,κάθομαι
875,hinfallen::V,tumble,πέφτω κάτω
876,laufen::V,walk,τρέχω
877,schreiten::V,pace,βαδίζω
878,spazierengehen::V,go for a walk,κάνω βόλτα
879,spazierengehen::V,go for a walk,πηγαίνω περίπατο
880,eilen::V,rush,σπεύδω
881,sich beeilen::V,hurry,βιάζομαι
882,sausen::V,dash,τρέχω γρήγορα
883,rennen::V,run,τρέχω
884,springen::V,jump,πηδώ
885,klettern::V,climb,σκαρφαλώνω
886,schaukeln::V,seesaw,κουνιέμαι
887,kriechen::V,creep,έρπω
888,kriechen::V,creep,σέρνομαι
889,schwimmen::V,swim,κολυμπώ
890,tauchen::V,dive,βουτώ
891,rudern::V,row,κωπηλατώ
892,fahren::V,drive,πηγαίνω
893,fliegen::V,fly,πετώ
894,gehen::V,go,βαδίζω
895,gehen::V,go,πηγαίνω
896,weggehen::V,go away,φεύγω
897,abfahren::V,depart,ξεκινώ
898,abfahren::V,depart,αναχωρώ
899,anhalten::V,stop,σταματώ
900,hineingehen::V,go in,μπαίνω
901,eintreten::V,enter,μπαίνω
902,eintreten::V,enter,εισέρχομαι
903,kommen::V,come,έρχομαι
904,ankommen::V,arrive,φτάνω
905,zurückkommen::V,come back,επιστρέφω
906,bleiben::V,stay,μένω
907,warten::V,wait,περιμένω
908,erwarten::V,wait for,αναμένω
909,erwarten::V,wait for,περιμένω
910,suchen::V,seek,ψάχνω
911,suchen::V,look for,ψάχνω
912,finden::V,find,βρίσκω
913,versuchen::V,try,προσπαθώ
914,vorbereiten::V,prepare,προετοιμάζω
915,lieben::V,love,αγαπώ
916,mögen::V,like,μου αρέσει
917,lachen::V,laugh,γελώ
918,rühren::V,move,συγκινώ
919,weinen::V,weep,κλαίω
920,schimpfen::V,grumble,βρίζω
921,sich ärgern::V,be annoyed,θυμώνω
922,sich fürchten::V,be afraid,φοβάμαι
923,fürchten::V,be afraid of,φοβάμαι
924,fliehen::V,flee,φεύγω
925,flüchten::V,escape,δραπετεύω
926,sehen::V,see,βλέπω
927,anschauen::V,look at,κοιτάζω
928,ansehen::V,watch,βλέπω
929,hören::V,hear,ακούω
930,zuhören::V,listen,ακούω
931,probieren::V,taste,δοκιμάζω
932,riechen::V,smell,μυρίζω
933,riechen::V,smell,οσφραίνομαι
934,fühlen::V,feel,αισθάνομαι
935,scheinen::V,seem,φαίνομαι
936,zu sehen sein::V,show,φαίνομαι
937,vernehmen::V,hear,ακούω
938,vernehmen::V,hear,μαθαίνω
939,frieren::V,be cold,κρυώνω
940,tun::V,do,κάνω
941,können::V,can,ξέρω
942,können::V,can,μπορώ
943,wollen::V,want,θέλω
944,anfangen::V,start,αρχίζω
945,beenden::V,finish,τελειώνω
946,aufhören::V,stop,παύω
947,gelingen::V,succeed,πετυχαίνω
948,geraten::V,turn out,γίνομαι
949,öffnen::V,open,ανοίγω
950,schließen::V,close,κλείνω
951,stellen::V,put,θέτω
952,setzen::V,place,θέτω
953,legen::V,lay,θέτω
954,berühren::V,touch,εγγίζω
955,verbinden::V,connect,συνδέω
956,bedecken::V,cover,σκεπάζω
957,aufhängen::V,hang up,κρεμώ
958,anzünden::V,light,ανάβω
959,aufheben::V,pick up,σηκώνω
960,zurücklassen::V,leave,εγκαταλείπω
961,verlieren::V,lose,χάνω
962,fallen lassen::V,drop,αφήνω να πέσει
963,machen::V,make,κάνω
964,machen::V,make,φτιάχνω
965,herstellen::V,produce,κατασκευάζω
966,bauen::V,build,χτίζω
967,bauen::V,build,οικοδομώ
968,reparieren::V,mend,επισκευάζω
969,reparieren::V,mend,επιδιορθώνω
970,verbessern::V,improve,βελτιώνω
971,verbessern::V,improve,καλυτερεύω
972,ändern::V,alter,αλλάζω
973,graben::V,dig,σκάβω
974,beugen::V,bow,λυγίζω
975,biegen::V,bend,κάμπτω
976,drehen::V,spin,στρέφω
977,wenden::V,turn,γυρίζω
978,umdrehen::V,turn around,γυρίζω
979,heben::V,raise,υψώνω
980,heben::V,raise,σηκώνω
981,hochheben::V,lift,υψώνω
982,hochheben::V,lift,σηκώνω
983,ergreifen::V,seize,πιάνω
984,ergreifen::V,seize,αρπάζω
985,halten::V,hold,βαστώ
986,drücken::V,press,πιέζω
987,schieben::V,push,σπρώχνω
988,kratzen::V,scrape,γρατσουνίζω
989,lecken::V,lick,γλείφω
990,beißen::V,bite,δαγκάνω
991,abreißen::V,tear off,κόβω
992,abreißen::V,tear off,σχίζω
993,abschneiden::V,cut off,αποκόπτω
994,binden::V,tie,δένω
995,stecken::V,stick,χώνω
996,brechen::V,break,σπάζω
997,klopfen::V,knock,χτυπώ
998,klopfen::V,knock,τινάζω
999,hauen::V,hit,χτυπώ
1000,kleben::V,glue,κολλώ
1001,reiben::V,rub,τρίβω
1002,streichen::V,spread,αλείφω
1003,schleifen::V,grind,ακονίζω
1004,schneiden::V,cut,κόβω
1005,rütteln::V,jolt,σείω
1006,rütteln::V,jolt,τινάζω
1007,schütteln::V,shake,σείω
1008,schütteln::V,shake,κουνώ
1009,schwenken::V,swing,κουνώ
1010,schütten::V,pour,χύνω
1011,füllen::V,fill,γεμίζω
1012,einwickeln::V,wrap,τυλίγω
1013,tragen::V,carry,φέρνω
1014,schleppen::V,drag,κουβαλώ
1015,ziehen::V,pull,τραβώ
1016,aufbewahren::V,keep,φυλάω
1017,werfen::V,throw,ρίχνω
1018,fangen::V,catch,πιάνω
1019,packen::V,grab,τσακώνω
1020,verstecken::V,hide,κρύβω
1021,teilen::V,divide,μερίζω
1022,schicken::V,send,στέλνω
1023,bringen::V,bring,φέρνω
1024,hinzufügen::V,add,προσθέτω
1025,bekommen::V,get,προσκομίζω
1026,erhalten::V,receive,παίρνω
1027,erhalten::V,receive,λαμβάνω
1028,nehmen::V,take,πιάνω
1029,nehmen::V,take,παίρνω
1030,wählen::V,choose,εκλέγω
1031,auswählen::V,select,διαλέγω
1032,bewahren::V,preserve,διατηρώ
1033,behindern::V,hinder,εμποδίζω
1034,verderben::V,spoil,χαλώ
1035,beschädigen::V,damage,ζημιώνω
1036,zerbrechen::V,break,σπάζω
1037,zerreißen::V,tear,σχίζω
1038,zerstören::V,destroy,καταστρέφω
1039,verbrennen::V,burn,καίω
1040,geben::V,give,δίνω
1041,reichen::V,hand,δίνω
1042,schenken::V,give,χαρίζω
1043,versprechen::V,promise,υπόσχομαι
1044,wünschen::V,wish,εύχομαι
1045,loben::V,praise,επαινώ
1046,küssen::V,kiss,φιλώ
1047,wiegen::V,rock,κουνώ
1048,wiegen::V,rock,νανουρίζω
1049,zudecken::V,cover,σκεπάζω
1050,wecken::V,wake,ξυπνώ
1051,zeigen::V,show,δείχνω
1052,führen::V,guide,οδηγώ
1053,lehren::V,teach,διδάσκω
1054,unterrichten::V,instruct,διδάσκω
1055,aufziehen::V,bring up,ανατρέφω
1056,leiten::V,lead,ηγούμαι
1057,leiten::V,lead,διευθύνω
1058,antreiben::V,urge,σπρώχνω
1059,antreiben::V,urge,παρακινώ
1060,lassen::V,let,αφήνω
1061,einladen::V,invite,προσκαλώ
1062,vereinigen::V,unite,ενώνω
1063,besuchen::V,visit,επισκέπτομαι
1064,treffen::V,meet,συναντώ
1065,sich versammeln::V,assemble,μαζεύομαι
1066,spielen::V,play,παίζω
1067,singen::V,sing,τραγουδώ
1068,tanzen::V,dance,χορεύω
1069,sich trennen::V,separate,αποχωρίζομαι
1070,verlassen::V,leave,εγκαταλείπω
1071,retten::V,rescue,σώζω
1072,bewachen::V,guard,φρουρώ
1073,schützen::V,protect,προστατεύω
1074,verteidigen::V,defend,υπερασπίζω
1075,sich schlagen::V,brawl,χτυπιέμαι
1076,schießen::V,shoot,πυροβολώ
1077,siegen::V,win,νικώ
1078,ärgern::V,annoy,τσαντίζω
1079,schlagen::V,beat,χτυπώ
1080,treten::V,kick,κλοτσώ
1081,stechen::V,sting,τρυπώ
1082,stoßen::V,shove,ωθώ
1083,stoßen::V,shove,σπρώχνω
1084,stehlen::V,steal,κλέβω
1085,stören::V,disturb,διαταράσσω
1086,belästigen::V,bother,ενοχλώ
1087,verbergen::V,conceal,κρύβω
1088,täuschen::V,deceive,παραπλανώ
1089,betrügen::V,cheat,απατώ
1090,töten::V,kill,σκοτώνω
1091,töten::V,kill,θανατώνω
1092,wohnen::V,dwell,μένω
1093,wohnen::V,dwell,κατοικώ
1094,arbeiten::V,work,δουλεύω
1095,arbeiten::V,work,εργάζομαι
1096,sammeln::V,gather,μαζεύω
1097,sammeln::V,gather,συλλέγω
1098,pflücken::V,pick,κόβω
1099,jagen::V,hunt,κυνηγώ
1100,fischen::V,fish,ψαρεύω
1101,fassen::V,catch,πιάνω
1102,hüten::V,herd,φυλάγω
1103,hüten::V,herd,προσέχω
1104,treiben::V,drive,οδηγώ
1105,anbinden::V,tie up,δένω
1106,füttern::V,feed,ταΐζω
1107,melken::V,milk,αρμέγω
1108,hacken::V,chop,κόβω
1109,gießen::V,water,ποτίζω
1110,reifen::V,ripen,ωριμάζω
1111,zubereiten::V,cook,ετοιμάζω
1112,kochen::V,boil,βράζω
1113,backen::V,bake,ψήνω
1114,braten::V,fry,τηγανίζω
1115,umrühren::V,stir,ανακατεύω
1116,stricken::V,knit,πλέκω
1117,nähen::V,sew,ράβω
1118,färben::V,dye,βάφω
1119,färben::V,dye,χρωματίζω
1120,reinigen::V,clean,καθαρίζω
1121,waschen::V,wash,πλένω
1122,abwischen::V,wipe,σφουγγίζω
1123,spülen::V,rinse,ξεπλένω
1124,fegen::V,sweep,σκουπίζω
1125,kehren::V,sweep,σκουπίζω
1126,baden::V,bath,κάνω μπάνιο
1127,sich waschen::V,wash,πλένομαι
1128,ausziehen::V,take off,βγάζω
1129,anziehen::V,put on,φορώ
1130,sich anziehen::V,get dressed,ντύνομαι
1131,kämmen::V,comb,χτενίζω
1132,schmücken::V,decorate,στολίζω
1133,sagen::V,say,λέω
1134,sprechen::V,speak,μιλώ
1135,reden::V,talk,μιλώ
1136,reden::V,talk,κουβεντιάζω
1137,sich unterhalten::V,chat,συνομιλώ
1138,sich unterhalten::V,chat,κουβεντιάζω
1139,fragen::V,ask,ρωτώ
1140,bitten::V,request,ζητώ
1141,bitten::V,request,παρακαλώ
1142,erzählen::V,tell,διηγούμαι
1143,mitteilen::V,convey,πληροφορώ
1144,nennen::V,name,ονομάζω
1145,rufen::V,call,φωνάζω
1146,prahlen::V,brag,καυχιέμαι
1147,übersetzen::V,translate,μεταφράζω
1148,denken::V,think,σκέφτομαι
1149,glauben::V,believe,πιστεύω
1150,bemerken::V,notice,παρατηρώ
1151,erkennen::V,recognize,αναγνωρίζω
1152,begreifen::V,grasp,καταλαβαίνω
1153,verstehen::V,understand,ακούω
1154,lernen::V,learn,μαθαίνω
1155,wissen::V,know,ξέρω
1156,sich erinnern an::V,remember,θυμάμαι
1157,vergessen::V,forget,ξεχνώ
1158,messen::V,measure,μετρώ
1159,zählen::V,count,μετρώ
1160,rechnen::V,calculate,λογαριάζω
1161,lesen::V,read,διαβάζω
1162,malen::V,paint,ζωγραφίζω
1163,zeichnen::V,draw,σχεδιάζω
1164,schreiben::V,write,γράφω
1165,besitzen::V,own,κατέχω
1166,kaufen::V,buy,αγοράζω
1167,verkaufen::V,sell,πουλώ
1168,bezahlen::V,pay for,πληρώνω
1169,zahlen::V,pay,πληρώνω
1170,beherrschen::V,rule,κυριαρχώ
1171,ertragen::V,endure,βαστώ
1172,ertragen::V,endure,αντέχω
