,Concept_ID,sv,ku
842,wehen::V,blåsa,ba le de
843,strömen::V,forsa,xwe girtin
844,strömen::V,strömma,xwe girtin
845,fließen::V,flyta,herikîn
846,sich drehen::V,snurra,xwe zivirandin
847,schwanken::V,vackla,hejandin
848,schwingen::V,svinga,libakirin
849,fallen::V,falla,ketin
850,brennen::V,brinna,şewitîn
851,rauchen::V,ryka,kişandin
852,regnen::V,regna,bahran tê
853,gefrieren::V,frysa,qefilandin
854,tauen::V,töa,helandin
855,schmelzen::V,smälta,helandin
856,trocknen::V,torka,zuwabûn
857,sieden::V,koka,kelîn
858,sieden::V,sjuda,kelîn
859,faulen::V,ruttna,xerabûn
860,verfaulen::V,ruttna,xerabûn
861,reißen::V,brista,jêkirin
862,versinken::V,sjunka,xerq bûn
863,vergehen::V,förgå,derbas bûn
864,erscheinen::V,synas,peyda bûn
865,erscheinen::V,visa sig,peyda bûn
866,verschwinden::V,försvinna,wendabûn
867,sinken::V,sjunka,noq bûn
868,abnehmen::V,avta,kêm bûn
869,abnehmen::V,minskas,kêm bûn
870,zunehmen::V,tilltaga,qelew bûn
871,steigen::V,stiga,hildan
872,wachsen::V,växa,mezin bûn
873,glänzen::V,glimma,biriqîn
874,funkeln::V,tindra,çikisîn
875,funkeln::V,gnistra,çikisîn
876,lärmen::V,bråka,guşîn
877,lärmen::V,väsnas,guşîn
878,läuten::V,ringa,lê de
879,klingeln::V,ringa,sîl dan
880,klingeln::V,ringa,ringerin
881,klirren::V,klirra,zingzing hat
882,brausen::V,brusa,guşîn
883,rauschen::V,susa,guşîn
884,klingen::V,låta,deng pe ketin
885,klingen::V,klinga,deng pe ketin
886,bellen::V,skälla,kewtîn
887,heulen::V,yla,ûrîn
888,heulen::V,tjuta,ûrîn
889,blasen::V,blåsa,puf kirin
890,pfeifen::V,vissla,fîkandin
891,schreien::V,skrika,qîrîn
892,stöhnen::V,stöna,nalîn
893,zittern::V,darra,hejîn
894,zittern::V,skälva,hejîn
895,leben::V,leva,jihîn
896,geboren werden::V,födas,hatin dinyê
897,geboren werden::V,födas,bûn
898,atmen::V,andas,hilmijîn
899,trinken::V,dricka,vexwarin
900,essen::V,äta,xwarin
901,schlucken::V,svälja,daqulbandin
902,müde werden::V,tröttna,betilîln
903,müde werden::V,tröttna,qerimîn
904,einschlafen::V,somna,razan
905,schlafen::V,sova,razan
906,schlafen::V,sova,razandin
907,aufwachen::V,vakna,şiyarbûn
908,aufstehen::V,stiga upp,rabûn
909,sich erholen::V,repa sig,baş bûn
910,sich erholen::V,hämta sig,baş bûn
911,krank werden::V,insjukna,nexweş kêt
912,krank sein::V,vara sjuk,nexweş bû
913,schmerzen::V,smärta,êşandin
914,schmerzen::V,göra ont,êşandin
915,husten::V,hosta,kuxin
916,genesen::V,tillfriskna,baş bûn
917,sterben::V,dö,mirin
918,umkommen::V,omkomma,mirin
919,sich bewegen::V,röra sig,leqîn
920,sich rühren::V,röra på sig,leqîn
921,sich erheben::V,resa sig,rabûn
922,sich setzen::V,sätta sig,runiştin
923,hinfallen::V,falla omkull,kêtin
924,laufen::V,löpa,meşîn
925,schreiten::V,skrida,meşkirin
926,spazierengehen::V,promenera,gerandin
927,eilen::V,ila,lezandin
928,sich beeilen::V,skynda sig,zûkirin
929,sausen::V,susa,fîzîn
930,rennen::V,löpa,baz dan
931,rennen::V,springa,baz dan
932,springen::V,hoppa,hilpekîn
933,klettern::V,klättra,hilperikîn
934,schaukeln::V,gunga,lorandin
935,kriechen::V,kräla,xuşandin
936,schwimmen::V,simma,avjenîn
937,tauchen::V,dyka,qutxuyardin
938,tauchen::V,dyka,noqîn
939,rudern::V,ro,qaîq ajotin
940,fahren::V,köra,ajotin
941,fliegen::V,flyga,firîn
942,gehen::V,gå,çûn
943,weggehen::V,gå bort,çûn
944,abfahren::V,resa,çûyin
945,abfahren::V,avresa,çûyin
946,anhalten::V,stanna,rawestîn
947,hineingehen::V,gå in,ketin hundir
948,eintreten::V,träda in,têketin
949,kommen::V,komma,hatin
950,ankommen::V,ankomma,gihan
951,ankommen::V,ankomma,gihîştin
952,zurückkommen::V,återkomma,vegerandin
953,bleiben::V,bli,sekinîn
954,bleiben::V,förbli,sekinîn
955,warten::V,vänta,payîn
956,erwarten::V,vänta,payîn
957,suchen::V,leta,lêgerîn
958,finden::V,finna,peyda kirin
959,versuchen::V,försöka,çeribandin
960,vorbereiten::V,förbereda,amade kirin
961,lieben::V,älska,hez kirin
962,mögen::V,tycka om,dil kirin
963,lachen::V,skratta,kenîn
964,rühren::V,röra,hêjan
965,weinen::V,gråta,girîn
966,schimpfen::V,skälla,pevçûn
967,sich ärgern::V,förargas,enirîn
968,sich fürchten::V,vara rädd,tirsîn
969,fürchten::V,frukta,tirsin
970,fliehen::V,fly,bazdan
971,fliehen::V,rymma,bazdan
972,flüchten::V,fly,revîn
973,sehen::V,se,dîtin
974,anschauen::V,se på,sêr kirin
975,anschauen::V,betrakta,sêr kirin
976,ansehen::V,åse,hesibandin
977,hören::V,höra,guhdar jirin
978,zuhören::V,höra på,guhdarî kirin
979,zuhören::V,lyssna till,guhdarî kirin
980,probieren::V,smaka,tehm kirin
981,probieren::V,smaka på,tehm kirin
982,riechen::V,lukta,bihn kirin
983,fühlen::V,känna,hîs kirin
984,scheinen::V,verka,xoyer kir
985,scheinen::V,tyckas,xoyer kir
986,zu sehen sein::V,synas,diyar bûn
987,zu sehen sein::V,kunna ses,diyar bûn
988,vernehmen::V,få veta,bihîstin
989,vernehmen::V,förnimma,bihîstin
990,frieren::V,frysa,qerişîn
991,tun::V,göra,kirin
992,können::V,kunna,karin
993,wollen::V,vilja,xwestîn
994,anfangen::V,börja,dest pêkirin
995,beenden::V,avsluta,xelas kirin
996,aufhören::V,sluta,xelas kirin
997,aufhören::V,upphöra,xelas kirin
998,gelingen::V,lyckas,çe bûn
999,geraten::V,bli,qewîmîn
1000,öffnen::V,öppna,vekirin
1001,schließen::V,låsa,girtin
1002,schließen::V,stänga,girtin
1003,stellen::V,ställa,danîn
1004,setzen::V,sätta,rûniştin
1005,legen::V,lägga,danîn
1006,legen::V,lägga,razandin
1007,berühren::V,beröra,lêketin
1008,verbinden::V,förbinda,anîn pê
1009,bedecken::V,täcka,sergirtin
1010,bedecken::V,betäcka,sergirtin
1011,aufhängen::V,hänga,aliqandin
1012,aufhängen::V,hänga upp,aliqandin
1013,anzünden::V,tända,pêxistin
1014,anzünden::V,antända,pêxistin
1015,anzünden::V,tända på,pêxistin
1016,aufheben::V,lyfta,hildan
1017,zurücklassen::V,lämna,hiştin
1018,zurücklassen::V,lämna,vehiştin
1019,zurücklassen::V,efterlämna,hiştin
1020,zurücklassen::V,efterlämna,vehiştin
1021,verlieren::V,mista,wendakirin
1022,verlieren::V,förlora,wendakirin
1023,fallen lassen::V,tappa,xistin bixe
1024,fallen lassen::V,tappa,xistin
1025,fallen lassen::V,släppa,xistin bixe
1026,fallen lassen::V,släppa,xistin
1027,machen::V,göra,kirin
1028,machen::V,göra,çêkirin
1029,herstellen::V,tillverka,çê kirin
1030,herstellen::V,tillverka,peyda kirin
1031,herstellen::V,framställa,çê kirin
1032,herstellen::V,framställa,peyda kirin
1033,bauen::V,bygga,lêkirin
1034,reparieren::V,reparera,veherînerîn
1035,verbessern::V,rätta,sererastkirin
1036,verbessern::V,förbättra,sererastkirin
1037,ändern::V,ändra,degiş kirin
1038,ändern::V,förändra,degiş kirin
1039,graben::V,gräva,kolandin
1040,beugen::V,böja,tewîn
1041,beugen::V,böja,xwar kirin
1042,biegen::V,böja,tewandin
1043,biegen::V,böja,xwarkirin
1044,biegen::V,kröka,tewandin
1045,biegen::V,kröka,xwarkirin
1046,drehen::V,vrida,fitilandin
1047,wenden::V,vända,zivîrin
1048,umdrehen::V,vrida om,vegerandin
1049,heben::V,häva,hildan
1050,hochheben::V,lyfta,hildan
1051,ergreifen::V,gripa,dest avêtin
1052,halten::V,hålla,hîştin
1053,halten::V,hålla,sekinîn
1054,drücken::V,trycka,pêl kirin
1055,schieben::V,skjuta,damdan
1056,kratzen::V,riva,xurandin
1057,kratzen::V,skrapa,xurandin
1058,lecken::V,slicka,alastin
1059,beißen::V,bita,gez kirin
1060,abreißen::V,slita_av,hilşandin
1061,abreißen::V,riva_av,hilşandin
1062,abschneiden::V,skära av,jêkirin
1063,binden::V,binda,girêdan
1064,stecken::V,sticka,têxistin
1065,brechen::V,bryta,şikandin
1066,brechen::V,brista,şikandin
1067,klopfen::V,banka,kutandin
1068,klopfen::V,klappa,kutandin
1069,hauen::V,hugga,li dan
1070,kleben::V,klistra,zeliqîn
1071,kleben::V,klistra,şirêz kirin
1072,reiben::V,gnida,firikandin
1073,streichen::V,smörja,bax dan
1074,schleifen::V,slipa,çarkirin
1075,schneiden::V,skära,jêkirin
1076,schneiden::V,klippa,jêkirin
1077,rütteln::V,skaka,hejandin
1078,schütteln::V,rista,daweşîn
1079,schwenken::V,svänga,têwdan
1080,schütten::V,hälla,rijandin
1081,füllen::V,fylla,dagirtin
1082,einwickeln::V,slå in,pêçandin
1083,einwickeln::V,veckla in,pêçandin
1084,tragen::V,bära,kişandin
1085,tragen::V,bära,rajtin
1086,schleppen::V,släpa,kişandin
1087,ziehen::V,dra,kişandin
1088,aufbewahren::V,förvara,hilandin
1089,aufbewahren::V,ta vara på,hilandin
1090,werfen::V,kasta,avêtin
1091,fangen::V,fånga,sem kirin
1092,fangen::V,fånga,girtin
1093,packen::V,gripa,pê girtin
1094,packen::V,gripa tag,pê girtin
1095,verstecken::V,gömma,hîlanin
1096,teilen::V,dela,parvekirin
1097,schicken::V,skicka,şandin
1098,bringen::V,bringa,anîn
1099,bringen::V,bringa,birin
1100,hinzufügen::V,tillägga,dan ser
1101,hinzufügen::V,tillägga,li tiştekî zêde kirin
1102,bekommen::V,få,standin
1103,bekommen::V,erhålla,standin
1104,erhalten::V,få,standin
1105,erhalten::V,erhålla,standin
1106,nehmen::V,ta,girtin
1107,nehmen::V,taga,girtin
1108,wählen::V,välja,ray dan
1109,auswählen::V,utvälja,bijartin
1110,bewahren::V,bevara,rê li ber girtin
1111,bewahren::V,bevara,lê xwedî derketin
1112,behindern::V,hindra,bara wi
1113,behindern::V,förhindra,bara wi
1114,verderben::V,förstöra,heram bûn
1115,beschädigen::V,skada,xerab kirin
1116,zerbrechen::V,bryta isär,şikênandin
1117,zerbrechen::V,bryta isär,perçe kirin
1118,zerbrechen::V,bryta sönder,şikênandin
1119,zerbrechen::V,bryta sönder,perçe kirin
1120,zerreißen::V,riva sönder,qelişandin
1121,zerreißen::V,slita sönder,qelişandin
1122,zerstören::V,förstöra,hilşandin
1123,verbrennen::V,bränna,şewitandin
1124,verbrennen::V,bränna upp,şewitandin
1125,geben::V,ge,dan
1126,geben::V,ge,dayin
1127,reichen::V,räcka,besbûn
1128,reichen::V,räcka,têrkirin
1129,schenken::V,skänka,diyarî kirin
1130,versprechen::V,lova,soz dan
1131,wünschen::V,önska,dil kirin
1132,loben::V,lova,pesinandin
1133,loben::V,beröma,pesinandin
1134,küssen::V,pussa,maçkirin
1135,wiegen::V,vagga,lorandin
1136,wiegen::V,vagga,wezinandin
1137,zudecken::V,täcka,nixumandin
1138,wecken::V,väcka,bixwe hesandin
1139,zeigen::V,visa,şanîdan
1140,führen::V,föra,raber kirin
1141,lehren::V,lära,hîn kirin
1142,unterrichten::V,undervisa,ders dan
1143,aufziehen::V,uppfostra,mesinkirin
1144,leiten::V,leda,rêberî kirin
1145,antreiben::V,driva på,bezandin
1146,lassen::V,få att,berdan
1147,lassen::V,få att,hiştin
1148,einladen::V,bjuda,dawet kirin
1149,einladen::V,inbjuda,dawet kirin
1150,vereinigen::V,förena,bi yek kirin
1151,besuchen::V,besöka,mêvan bûn
1152,treffen::V,möta,rast hatin
1153,treffen::V,träffa,rast hatin
1154,sich versammeln::V,församla sig,li hev çivîn
1155,spielen::V,leka,listin
1156,spielen::V,spela,listin
1157,singen::V,sjunga,stran
1158,tanzen::V,dansa,reqisîn
1159,sich trennen::V,skiljas,hew berdan
1160,verlassen::V,lämna,tanê hişt
1161,verlassen::V,lämna,bêkes
1162,verlassen::V,överge,tanê hişt
1163,verlassen::V,överge,bêkes
1164,retten::V,rädda,rihakirin
1165,bewachen::V,bevaka,raçavkirin
1166,schützen::V,skydda,hemet kirin
1167,schützen::V,beskydda,hemet kirin
1168,verteidigen::V,försvara,paraztin
1169,sich schlagen::V,slåss,li hev bezîn
1170,schießen::V,skjuta,agir kirin
1171,siegen::V,segra,biser ketin
1172,ärgern::V,förarga,xeyirandin
1173,schlagen::V,slå,lêdan
1174,schlagen::V,slå,lêxistin
1175,treten::V,sparka,têlekirin
1176,stechen::V,sticka,têrekirin
1177,stoßen::V,stöta,lêketin
1178,stehlen::V,stjäla,dizîn
1179,stehlen::V,stjäla,dizî birin
1180,stören::V,störa,aciz kirin
1181,belästigen::V,genera,li tela yeki ketin
1182,belästigen::V,besvära,li tela yeki ketin
1183,verbergen::V,dölja,veşartin
1184,verbergen::V,dölja,kemîndanîn
1185,täuschen::V,vilseleda,xapandin
1186,täuschen::V,vilseleda,lê zexeli kirin
1187,betrügen::V,bedra,xapandin
1188,töten::V,döda,kûştin
1189,wohnen::V,bo,rûniştin
1190,arbeiten::V,arbeta,kar kirin
1191,arbeiten::V,arbeta,şêxulin
1192,sammeln::V,samla,komkirin
1193,pflücken::V,plocka,çinîn
1194,jagen::V,jaga,nêçîr kirin
1195,fischen::V,fiska,masî girtin
1196,fassen::V,fånga,pê girtin
1197,fassen::V,fånga,sêm kirin
1198,hüten::V,vakta,hei jê man
1199,treiben::V,driva,bêherandin
1200,anbinden::V,binda fast,tewilandin
1201,füttern::V,fodra,xwarine dan lê
1202,melken::V,mjölka,dotin
1203,hacken::V,hacka,kolandin
1204,gießen::V,hälla,av dan
1205,gießen::V,vattna,av dan
1206,reifen::V,mogna,kemilîn
1207,zubereiten::V,tillaga,çe kirin
1208,zubereiten::V,tillreda,çe kirin
1209,kochen::V,koka,xwarin çe kirin
1210,kochen::V,koka,kelandin
1211,backen::V,baka,pijandin
1212,braten::V,steka,qelandin
1213,braten::V,steka,sor kirin
1214,umrühren::V,röra om,têvdan
1215,stricken::V,sticka,hûnan
1216,nähen::V,sy,kêl kirin
1217,färben::V,färga,boyax kirin
1218,reinigen::V,rensa,paqijkirin
1219,reinigen::V,rengöra,paqijkirin
1220,waschen::V,tvätta,şuştin
1221,abwischen::V,torka av,pakîj kirin
1222,spülen::V,spola,şuştin
1223,spülen::V,skölja,şuştin
1224,fegen::V,feja,maliştin
1225,kehren::V,sopa,maliştin
1226,baden::V,bada,serîşûştin
1227,sich waschen::V,tvätta sig,serîşûştin
1228,ausziehen::V,ta av,jê kirin
1229,anziehen::V,ta på,pê kirin
1230,sich anziehen::V,klä på sig,xwe kirin
1231,kämmen::V,kamma,şeh kirin
1232,schmücken::V,pynta,xemilandin
1233,schmücken::V,smycka,xemilandin
1234,sagen::V,säga,gotin
1235,sagen::V,säga,peyivîn
1236,sprechen::V,tala,peyivîn
1237,reden::V,tala,axaftin
1238,reden::V,prata,axaftin
1239,sich unterhalten::V,prata,hev biştaxilin
1240,fragen::V,fråga,pirsîn
1241,fragen::V,fråga,pirs kirin
1242,fragen::V,spörja,pirsîn
1243,fragen::V,spörja,pirs kirin
1244,bitten::V,be,tika kirin
1245,erzählen::V,berätta,behs kirin
1246,mitteilen::V,meddela,vegotin
1247,nennen::V,kalla,bi nav kirin
1248,rufen::V,ropa,bakirin
1249,prahlen::V,pråla,pesnê xwe dan
1250,prahlen::V,skryta,pesnê xwe dan
1251,übersetzen::V,tolka,qulibandin
1252,übersetzen::V,tolka,derbas kirin
1253,übersetzen::V,översätta,qulibandin
1254,übersetzen::V,översätta,derbas kirin
1255,denken::V,tänka,fikirîn
1256,glauben::V,tro,bawer bûn
1257,bemerken::V,uppmärksamma,bala xwe dan
1258,bemerken::V,uppmärksamma,çac lê ketin
1259,bemerken::V,lägga märke till,bala xwe dan
1260,bemerken::V,lägga märke till,çac lê ketin
1261,erkennen::V,känna igen,pêhesîn
1262,begreifen::V,begripa,fêmkirin
1263,verstehen::V,förstå,fêmkirin
1264,lernen::V,lära sig,halmandin
1265,lernen::V,lära sig,fêrbun
1266,wissen::V,veta,zanîn
1267,sich erinnern an::V,minnas,bir bûn
1268,sich erinnern an::V,komma ihåg,bir bûn
1269,vergessen::V,glömma,ji bir kirin
1270,messen::V,mäta,pê kanîn
1271,zählen::V,räkna,hejmardin
1272,rechnen::V,räkna,hesibandin
1273,lesen::V,läsa,xwendin
1274,malen::V,måla,rengandin
1275,malen::V,måla,boyax kirin
1276,zeichnen::V,teckna,işaret kirin
1277,schreiben::V,skriva,nivîsandin
1278,besitzen::V,äga,hebûn
1279,besitzen::V,besitta,hebûn
1280,kaufen::V,köpa,kirîn
1281,verkaufen::V,sälja,firotin
1282,bezahlen::V,betala,pere dan
1283,zahlen::V,betala,pere dan
1284,zahlen::V,betala,dayin
1285,beherrschen::V,behärska,zebt kirin
1286,beherrschen::V,behärska,hukim kirin
1287,ertragen::V,tåla,bihêzkirin
1288,ertragen::V,uthärda,bihêzkirin
