,Concept_ID,pt,os
770,stark::A,robusto,тыхджын
771,schwach::A,débil,ӕнӕбон
772,fett::A,gordo,нард
773,schlank::A,esbelto,гуырвидыц
774,schlank::A,esbelto,хæрзконд
775,schlank::A,esbelto,рæхснæг
776,schlank::A,esbelto,сагамад
777,hübsch::A,giro,аив
778,hübsch::A,giro,рӕсугъд
779,hübsch::A,bonito,аив
780,hübsch::A,bonito,рӕсугъд
781,böse::A,mau,фыдзӕрдӕ
782,dumm::A,parvo,ӕдылы
783,dumm::A,estúpido,ӕдылы
784,faul::A,preguiçoso,зивӕг
785,faul::A,preguiçoso,зивӕггӕнаг
786,fleißig::A,aplicado,æнæзивæг
787,fleißig::A,aplicado,æнувыд
788,fleißig::A,diligente,æнæзивæг
789,fleißig::A,diligente,æнувыд
790,geizig::A,avarento,чъынды
791,geizig::A,avarento,æлгъин
792,geizig::A,avarento,мæрддзæст
793,klug::A,prudente,зондджын
794,klug::A,inteligente,зондджын
795,geschickt::A,hábil,хӕрзарӕхст
796,lieb::A,caro,уарзон
797,lieb::A,querido,уарзон
798,lustig::A,alegre,хъӕлдзӕг
799,sanft::A,suave,мынчын
800,sanft::A,brando,мынчын
801,hungrig::A,faminto,ӕххормаг
802,krank::A,doente,нӕфӕразгӕ
803,krank::A,enfermo,нӕфӕразгӕ
804,nackt::A,nu,бӕгънӕг
805,nackt::A,despido,бӕгънӕг
806,traurig::A,triste,ӕрхӕндӕг
807,lebendig::A,vivo,цардӕгас
808,gut::A,bom,хорз
809,schlecht::A,mau,цауд
810,schlecht::A,ruim,цауд
811,richtig::A,justo,раст
812,richtig::A,correcto,раст
813,schlimm::A,mau,ӕвзӕр
814,schlimm::A,grave,ӕвзӕр
815,wahr::A,verdadeiro,ӕцӕг
816,alt::A,velho,зӕронд
817,alt::A,antigo,зӕронд
818,neu::A,novo,ног
819,ehemalig::A,antigo,раздӕры
820,alt[Lebewesen]::A,velho,ацӕргӕ
821,jung::A,jovem,ӕрыгон
822,arm::A,pobre,мӕгуыр
823,reich::A,rico,хъӕздыг
824,bekannt::A,conhecido,зонгӕ
825,berühmt::A,famoso,номдзыд
826,berühmt::A,célebre,номдзыд
827,fremd::A,alheio,æцæгæлон
828,fremd::A,estranho,æцæгæлон
829,verschieden::A,diverso,æндæр æмæ æндæр
830,verschieden::A,diverso,алы
831,verschieden::A,diverso,алыхуызон
832,verschieden::A,diferente,æндæр æмæ æндæр
833,verschieden::A,diferente,алы
834,verschieden::A,diferente,алыхуызон
835,nah::A,próximo,хӕстӕг
836,fern::A,remoto,дард
837,fern::A,remoto,дӕрддаг
838,fern::A,distante,дард
839,fern::A,distante,дӕрддаг
840,linker::A,esquerdo,галиу
841,rechter::A,direito,рахиз
842,anderer::A,outro,иннӕ
843,anderer::A,outro,ӕндӕр
844,erster::A,primeiro,фыццаг
845,erster::A,primeiro,фыццӕгӕм
846,zweiter::A,segundo,дыккаг
847,zweiter::A,segundo,дыккæгæм
848,dritter::A,terceiro,æртыккаг
849,dritter::A,terceiro,æртыккæгæм
850,letzter::A,final,фӕстаг
851,letzter::A,último,фӕстаг
852,allein::ADV,só,иунæг
853,auf einmal::ADV,de vez,уайтагъд
854,auf einmal::ADV,de vez,æвиппайды
855,auf einmal::ADV,de vez,æваст
856,zusammen::ADV,juntos,иумӕ
857,lange::ADV,muito tempo,бирæ рæстæг
858,plötzlich::ADV,de repente,æвиппайды
859,plötzlich::ADV,de repente,æваст
860,sofort::ADV,imediatamente,уыцы сахат
861,sofort::ADV,imediatamente,уайтагъд
862,später::ADV,mais tarde,фæстæдæр
863,jetzt::ADV,agora,ныр
864,heute::ADV,hoje,абон
865,morgen::ADV,amanhã,райсом
866,bald::ADV,logo,тагъд
867,bald::ADV,logo,рæхджы
868,bald::ADV,breve,тагъд
869,bald::ADV,breve,рæхджы
870,dann::ADV,então,стæй
871,dann::ADV,depois,стæй
872,gestern::ADV,ontem,знон
873,einst::ADV,antigamente,кӕддӕр
874,damals::ADV,então,уæд
875,danach::ADV,logo,стæй
876,danach::ADV,logo,уый фæстæ
877,danach::ADV,depois,стæй
878,danach::ADV,depois,уый фæстæ
879,vorher::ADV,antes,раздæр
880,zuerst::ADV,primeiro,фыццаг
881,einmal::ADV,uma vez,иу хатт
882,manchmal::ADV,às vezes,хатт
883,oft::ADV,muitas vezes,арæх
884,immer::ADV,sempre,ӕдзух
885,niemals::ADV,nunca,никуы
886,niemals::ADV,nunca,никæд
887,hier::ADV,cá,ам
888,hier::ADV,aqui,ам
889,hierhin::ADV,para cá,ардӕм
890,von hier::ADV,daqui,ардыгæй
891,dort::ADV,lá,уым
892,dort::ADV,ali,уым
893,dorthin::ADV,lá,уырдӕм
894,dorthin::ADV,para lá,уырдӕм
895,geradeaus::ADV,em frente,æргом
896,vorwärts::ADV,avante,размӕ
897,rückwärts::ADV,para trás,фӕстӕмӕ
898,zurück::ADV,atrás,фӕстӕмӕ
899,unten::ADV,debaixo,дæлæ
900,unten::ADV,debaixo,дæлейы
901,unten::ADV,debaixo,бынæй
902,unten::ADV,em baixo,дæлæ
903,unten::ADV,em baixo,дæлейы
904,unten::ADV,em baixo,бынæй
905,hinab::ADV,para baixo,дӕлӕмӕ
906,hinab::ADV,para baixo,уырдыгмӕ
907,oben::ADV,em cima,уӕле
908,hinauf::ADV,para cima,уӕлӕмӕ
909,überall::ADV,em toda parte,алыран
910,überall::ADV,em toda parte,алкæм
911,überall::ADV,em toda parte,кæмдæриддæр
912,nicht::ADV,não,нӕ
913,ein wenig::ADV,um pouco,чысыл
914,ein wenig::ADV,um bocado,чысыл
915,kaum::ADV,apenas,цъус
916,sehr::ADV,muito,тынг
917,sehr::ADV,muito,иттӕг
918,so::ADV,tão,афтӕ
919,so::ADV,assim,афтӕ
920,noch::ADV,ainda,ма
921,nur::ADV,só,канд
922,nur::ADV,só,ӕрмӕст
923,nur::ADV,apenas,канд
924,nur::ADV,apenas,ӕрмӕст
925,nur::ADV,somente,канд
926,nur::ADV,somente,ӕрмӕст
927,schon::ADV,já,нырид
928,wieder::ADV,outra vez,ногӕй
929,vergebens::ADV,em vão,дзæгъæлы
930,vergebens::ADV,em vão,уæгъды
931,vergebens::ADV,em vão,æнæхъуаджы
932,vor::PRP,diante de,разы
933,hinter::PRP,atrás de,фӕстӕ
934,unter::PRP,sob,бын
935,unter::PRP,debaixo de,бын
936,durch::PRP,por,æхсæнты
937,durch::PRP,através de,æхсæнты
938,neben::PRP,junto de,цур
939,neben::PRP,ao lado de,цур
940,zwischen::PRP,entre,астӕу
941,wegen::PRP,por,тыххай
942,wegen::PRP,por causa de,тыххай
943,dies::PRN,isto,ай
944,das::PRN,isso,уый
945,das::PRN,aquilo,уый
946,alles::PRN,todo,алцы
947,alles::PRN,todo,æппæтдæр
948,alles::PRN,todo,иууылдӕр
949,ich::PRN,eu,æз
950,du::PRN,tu,ды
951,er::PRN,ele,уый
952,wir::PRN,nós,мах
953,ihr::PRN,vós,сымах
954,ihr::PRN,vocês,сымах
955,sie::PRN,eles,уыдон
956,was::FPRN,quê,цы
957,wer::FPRN,quem,чи
958,wo::FADV,onde,кӕм
959,wohin::FADV,aonde,кӕдӕм
960,wohin::FADV,para onde,кӕдӕм
961,wie::FADV,como,куыд
962,warum::FADV,porquê,цӕмӕн
963,warum::FADV,por que,цӕмӕн
964,wieviel::FNUM,quanto,цал
965,eins::NUM,um,иу
966,zwei::NUM,dois,дыууӕ
967,drei::NUM,três,ӕртӕ
968,vier::NUM,quatro,цыппар
969,fünf::NUM,cinco,фондз
970,sechs::NUM,seis,ӕхсӕз
971,sieben::NUM,sete,авд
972,acht::NUM,oito,аст
973,neun::NUM,nove,фараст
974,zehn::NUM,dez,дӕс
975,elf::NUM,onze,иуæндæс
976,zwölf::NUM,doze,дыууадæс
977,zwanzig::NUM,vinte,дыууын
978,dreißig::NUM,trinta,æртын
979,dreißig::NUM,trinta,дæсæмæссæдз
980,vierzig::NUM,quarenta,цыппор
981,vierzig::NUM,quarenta,цыппур
982,vierzig::NUM,quarenta,дыууиссæдзы
983,fünfzig::NUM,cinquenta,фӕндзай
984,sechzig::NUM,sessenta,æхсай
985,sechzig::NUM,sessenta,æртиссæдзы
986,siebzig::NUM,setenta,æвдай
987,siebzig::NUM,setenta,дæс æмæ æртиссæдзы
988,achtzig::NUM,oitenta,цыппарыссæдзы
989,achtzig::NUM,oitenta,æстай
990,neunzig::NUM,noventa,нæуæдз
991,neunzig::NUM,noventa,дæс æмæ цыппарыссæдзы
992,hundert::NUM,cem,сӕдӕ
993,hundert::NUM,cento,сӕдӕ
994,tausend::NUM,mil,мин
995,und::CNJ,e,ӕмӕ
996,oder::CNJ,ou,кӕнӕ
997,stehen::V,estar em pé,лӕууын
998,sitzen::V,estar sentado,бадын
999,liegen::V,jazer,хуыссын
1000,liegen::V,estar deitado,хуыссын
1001,hängen::V,pender,ауыгъд уын
1002,hängen::V,estar pendurado,ауыгъд уын
1003,werden::V,tornar-se,суӕвын
1004,passieren::V,acontecer,æрцæуын
1005,beginnen::V,começar,райдайын
1006,enden::V,acabar,фæуын
1007,enden::V,terminar,фæуын
1008,wechseln::V,variar,ивын
1009,wechseln::V,alternar,ивын
1010,aufgehen[Sonne]::V,nascer,скæсын
1011,untergehen[Sonne]::V,pôr-se, аныгуылын
1012,scheinen[Sonne]::V,brilhar,рухс кӕнын
1013,donnern::V,trovejar,нæрын
1014,wehen::V,soprar,дымын
1015,strömen::V,correr,кӕлын
1016,fließen::V,fluir,цæуын
1017,fließen::V,fluir,уайын
1018,fließen::V,fluir,кæлын
1019,sich drehen::V,girar,зилын
1020,schwanken::V,oscilar,æнкъуысын
1021,schwingen::V,vibrar,æнкъуысын
1022,schwingen::V,vibrar,змæлын
1023,fallen::V,cair,хауын
1024,brennen::V,arder,судзын
1025,rauchen::V,fumegar,фæздæг кæнын
1026,regnen::V,chover,уарын
1027,gefrieren::V,gelar,сӕлын
1028,gefrieren::V,congelar,сӕлын
1029,tauen::V,derreter,стайын
1030,tauen::V,descongelar,стайын
1031,schmelzen::V,fundir-se,тайын
1032,trocknen::V,secar,хус кæнын
1033,sieden::V,ferver,фыцын
1034,faulen::V,estragar-se,ӕмбийын
1035,verfaulen::V,apodrecer,бамбийын
1036,reißen::V,romper-se,скъуийын
1037,versinken::V,afundar-se,дӕлдон_кӕнын
1038,vergehen::V,passar,аивгъуийын
1039,erscheinen::V,aparecer,разынын
1040,verschwinden::V,desaparecer,фæтары уын
1041,verschwinden::V,desaparecer,фæдæлдзæх уын
1042,verschwinden::V,desaparecer,фесæфын
1043,verschwinden::V,desaparecer,æрбайсæфын
1044,sinken::V,descer,дæлæмæ æрхауын
1045,abnehmen::V,diminuir,фæкъаддæр уын
1046,abnehmen::V,diminuir,фæцух уын
1047,abnehmen::V,decrescer,фæкъаддæр уын
1048,abnehmen::V,decrescer,фæцух уын
1049,zunehmen::V,crescer,фæфылдæр уын
1050,zunehmen::V,crescer,сбирæ уын
1051,zunehmen::V,crescer,сахадын
1052,zunehmen::V,aumentar,фæфылдæр уын
1053,zunehmen::V,aumentar,сбирæ уын
1054,zunehmen::V,aumentar,сахадын
1055,steigen::V,subir,сыстын
1056,wachsen::V,crescer,рӕзын
1057,glänzen::V,brilhar,ӕрттивын
1058,funkeln::V,cintilar,тыбар-тыбур_кӕнын
1059,lärmen::V,fazer barulho,хъæлæба кæнын
1060,läuten::V,chocalhar,цæгъдын
1061,klingeln::V,tocar,цæгъдын
1062,klirren::V,tinir,дзыгъал-мыгъул кæнын
1063,klirren::V,tinir,дзæгъ-дзæгъ кæнын
1064,brausen::V,bramar,абухын
1065,rauschen::V,murmurar,
1066,rauschen::V,rumorejar,
1067,klingen::V,soar,зæлын
1068,klingen::V,soar,азæлын
1069,klingen::V,soar,хъуысын
1070,bellen::V,ladrar,рæйын
1071,heulen::V,uivar,ниуын
1072,blasen::V,soprar,фу кӕнын
1073,pfeifen::V,assobiar,æхситт кæнын
1074,pfeifen::V,assobiar,къуыззитт кæнын
1075,schreien::V,gritar,хъӕр кӕнын
1076,stöhnen::V,gemer,хъæрзын
1077,stöhnen::V,gemer,дзыназын
1078,zittern::V,tremer,ризын
1079,leben::V,viver,цӕрын
1080,geboren werden::V,nascer,райгуырын
1081,atmen::V,respirar,улӕфын
1082,trinken::V,beber,нуазын
1083,essen::V,comer,хӕрын
1084,schlucken::V,engolir,ныхъуырын
1085,müde werden::V,cansar-se,бафæллайын
1086,müde werden::V,cansar-se,бафæлмæцын
1087,müde werden::V,cansar-se,сфæлмæцын
1088,einschlafen::V,adormecer,бафынæй уын
1089,schlafen::V,dormir,хуыссын
1090,schlafen::V,dormir,фынӕй кӕнын
1091,aufwachen::V,acordar,райхъал уын
1092,aufstehen::V,levantar-se,стын
1093,sich erholen::V,descansar,фæллад уадзын
1094,sich erholen::V,descansar,улæфын
1095,krank werden::V,adoecer,фӕрынчын уын
1096,krank werden::V,ficar doente,фӕрынчын уын
1097,krank sein::V,estar doente,сӕйын
1098,schmerzen::V,doer,риссын
1099,husten::V,tossir,хуыфын
1100,genesen::V,convalescer,сдзæбæх уын
1101,genesen::V,convalescer,рандидзын
1102,genesen::V,convalescer,сæндидзын
1103,sterben::V,morrer,мӕлын
1104,umkommen::V,perecer,фесæфын
1105,umkommen::V,perecer,байсæфын
1106,umkommen::V,perecer,бабын уын
1107,umkommen::V,perecer,мард фæуын
1108,sich bewegen::V,mover-se,тæлфын
1109,sich bewegen::V,mover-se,цæуын
1110,sich rühren::V,mexer-se,змӕлын
1111,sich erheben::V,levantar-se,стын
1112,sich setzen::V,sentar-se,сбадын
1113,hinfallen::V,cair,ӕрхауын
1114,laufen::V,andar,цӕуын
1115,laufen::V,andar,рацу-бацу_кӕнын
1116,laufen::V,caminhar,цӕуын
1117,laufen::V,caminhar,рацу-бацу_кӕнын
1118,schreiten::V,andar,къахдзæф кæнын
1119,schreiten::V,andar,санчъех кæнын
1120,schreiten::V,andar,цæуын
1121,schreiten::V,caminhar,къахдзæф кæнын
1122,schreiten::V,caminhar,санчъех кæнын
1123,schreiten::V,caminhar,цæуын
1124,spazierengehen::V,passear,озер кæнын
1125,spazierengehen::V,passear,тезгъо кæнын
1126,eilen::V,apressar-se,тагъд кæнын
1127,eilen::V,apressar-se,тындзын
1128,sich beeilen::V,apressar-se,тагъд кæнын
1129,sich beeilen::V,apressar-se,тындзын
1130,sich beeilen::V,despachar-se,тагъд кæнын
1131,sich beeilen::V,despachar-se,тындзын
1132,sausen::V,correr,уайын
1133,sausen::V,correr,тæхын
1134,rennen::V,correr,згъорын
1135,springen::V,saltar,гæпп кæнын
1136,springen::V,saltar,сæррæтт кæнын
1137,springen::V,saltar,лиуырын
1138,klettern::V,trepar,хилын
1139,schaukeln::V,baloiçar,хецъро кæнын
1140,schaukeln::V,baloiçar,херыйыл бадын
1141,kriechen::V,rastejar,бырын
1142,kriechen::V,arrastar-se,бырын
1143,schwimmen::V,nadar,ленк кӕнын
1144,tauchen::V,mergulhar,ныгъуылын
1145,rudern::V,remar,бæлæгъ тæрын
1146,rudern::V,remar,чема тæрын
1147,fahren::V,ir,цӕуын
1148,fliegen::V,voar,тӕхын
1149,gehen::V,ir,цӕуын
1150,gehen::V,andar,цӕуын
1151,weggehen::V,partir,ацӕуын
1152,weggehen::V,ir-se embora,ацӕуын
1153,abfahren::V,sair,араст уын
1154,abfahren::V,partir,араст уын
1155,anhalten::V,parar,æрлæууын
1156,hineingehen::V,entrar,мидæмæ цæуын
1157,eintreten::V,entrar,бацӕуын
1158,kommen::V,vir,æрцæуын
1159,ankommen::V,chegar,æрцæуын
1160,zurückkommen::V,voltar,раздæхын
1161,zurückkommen::V,voltar,фæстæмæ_раздæхын
1162,zurückkommen::V,voltar,æрбаздæхын
1163,zurückkommen::V,voltar,аздæхын
1164,zurückkommen::V,regressar,раздæхын
1165,zurückkommen::V,regressar,фæстæмæ_раздæхын
1166,zurückkommen::V,regressar,æрбаздæхын
1167,zurückkommen::V,regressar,аздæхын
1168,bleiben::V,ficar,лӕууын
1169,bleiben::V,permanecer,лӕууын
1170,warten::V,esperar,ӕнхъӕлмӕ кӕсын
1171,erwarten::V,esperar,ӕнхъӕлмӕ кӕсын
1172,erwarten::V,aguardar,ӕнхъӕлмӕ кӕсын
1173,suchen::V,buscar,агурын
1174,suchen::V,procurar,агурын
1175,finden::V,achar,ссарын
1176,finden::V,encontrar,ссарын
1177,versuchen::V,tentar,фӕлварын
1178,vorbereiten::V,preparar,бацаттæ кæнын
1179,vorbereiten::V,preparar,æрæввонг кæнын
1180,lieben::V,amar,уарзын
1181,lieben::V,querer,уарзын
1182,mögen::V,gostar de,зæрдæмæ цæуын
1183,lachen::V,rir,худын
1184,lachen::V,rir-se,худын
1185,rühren::V,comover,зæрдæ суынгæг кæнын
1186,weinen::V,chorar,кӕуын
1187,schimpfen::V,ralhar,æлгъитын
1188,sich ärgern::V,zangar-se,мæсты кæнын
1189,sich fürchten::V,ter medo de,тæрсын
1190,sich fürchten::V,ter receio de,тæрсын
1191,fürchten::V,temer,тæрсын
1192,fürchten::V,recear,тæрсын
1193,fliehen::V,fugir,лидзын
1194,flüchten::V,refugiar-se,алидзын
1195,sehen::V,ver,уынын
1196,anschauen::V,olhar,акӕсын
1197,ansehen::V,mirar,кӕсын
1198,hören::V,ouvir,хъусын
1199,zuhören::V,escutar,хъусын
1200,probieren::V,provar,уынын
1201,probieren::V,provar,аходын
1202,probieren::V,saborear,уынын
1203,probieren::V,saborear,аходын
1204,riechen::V,cheirar,смудын
1205,fühlen::V,sentir,ӕнкъарын
1206,scheinen::V,parecer,зынын
1207,zu sehen sein::V,estar à vista,зынын
1208,vernehmen::V,ouvir,фехъусын
1209,frieren::V,ter frio,сийын
1210,tun::V,fazer,кӕнын
1211,können::V,saber,фӕразын
1212,wollen::V,querer,фӕндын
1213,anfangen::V,iniciar,райдайын
1214,beenden::V,acabar,фӕуын
1215,beenden::V,terminar,фӕуын
1216,aufhören::V,cessar,банцайын
1217,aufhören::V,cessar,фенцайын
1218,aufhören::V,desistir,банцайын
1219,aufhören::V,desistir,фенцайын
1220,gelingen::V,sair bem,бантысын
1221,gelingen::V,dar bom resultado,бантысын
1222,geraten::V,sair,разынын
1223,geraten::V,dar resultado,разынын
1224,öffnen::V,abrir,гом кӕнын
1225,schließen::V,fechar,ӕхгӕнын
1226,stellen::V,pôr,ӕвӕрын
1227,stellen::V,colocar,ӕвӕрын
1228,setzen::V,pôr,сбадын кӕнын
1229,setzen::V,meter,сбадын кӕнын
1230,legen::V,pôr,ӕрӕвӕрын
1231,legen::V,meter,ӕрӕвӕрын
1232,berühren::V,tocar,агайын
1233,verbinden::V,unir,бӕттын
1234,verbinden::V,ligar,бӕттын
1235,bedecken::V,cobrir,ӕмбӕрзын
1236,aufhängen::V,pendurar,ауындзын
1237,anzünden::V,acender,ссудзын
1238,aufheben::V,apanhar,сисын
1239,aufheben::V,levantar,сисын
1240,zurücklassen::V,deixar,ныууадзын
1241,verlieren::V,perder,фесафын
1242,fallen lassen::V,deixar cair,ӕрӕппарын
1243,fallen lassen::V,deixar cair,къухтӕй феуӕгъд кӕнын
1244,machen::V,fazer,саразын
1245,herstellen::V,produzir,сцæттæ кæнын
1246,herstellen::V,produzir,саразын
1247,bauen::V,edificar,амайын
1248,bauen::V,construir,амайын
1249,reparieren::V,reparar,æмпъузын
1250,reparieren::V,reparar,цалцæг кæнын
1251,reparieren::V,consertar,æмпъузын
1252,reparieren::V,consertar,цалцæг кæнын
1253,verbessern::V,melhorar,фæхуыздæр кæнын
1254,ändern::V,mudar,аивын
1255,ändern::V,alterar,аивын
1256,graben::V,cavar,къахын
1257,beugen::V,curvar,æркъæдз кæнын
1258,beugen::V,curvar,æртасын кæнын
1259,biegen::V,vergar,тасын кӕнын
1260,drehen::V,girar,здухын
1261,wenden::V,virar,афæлдахын
1262,wenden::V,virar,рафæлдахын
1263,wenden::V,voltar,афæлдахын
1264,wenden::V,voltar,рафæлдахын
1265,umdrehen::V,virar,афæлдахын
1266,umdrehen::V,revolver,афæлдахын
1267,heben::V,levantar,сдарын
1268,heben::V,levantar,схæцын
1269,hochheben::V,erguer,уæлæмæ хæцын
1270,hochheben::V,levantar,уæлæмæ хæцын
1271,ergreifen::V,apanhar,фӕлӕбурын
1272,halten::V,segurar,дарын
1273,drücken::V,apertar,æлхъивын
1274,drücken::V,apertar,хæцын
1275,schieben::V,empurrar,схойын
1276,kratzen::V,raspar,хафын
1277,lecken::V,lamber,сдæрын
1278,beißen::V,morder,хæцын
1279,abreißen::V,arrancar,ратонын
1280,abschneiden::V,talhar,ралыг кӕнын
1281,binden::V,ligar,бабӕттын
1282,stecken::V,meter,ныссадзын
1283,stecken::V,enfiar,ныссадзын
1284,brechen::V,romper,асæттын
1285,brechen::V,romper,басæттын
1286,brechen::V,romper,ныссæттын
1287,brechen::V,quebrar,асæттын
1288,brechen::V,quebrar,басæттын
1289,brechen::V,quebrar,ныссæттын
1290,klopfen::V,bater,хойын
1291,klopfen::V,bater,гуыпп-гуыпп кæнын
1292,klopfen::V,bater,къуырцц-къуырцц кæнын
1293,hauen::V,bater,цӕвын
1294,hauen::V,bater,нӕмын
1295,kleben::V,colar,ныхасын
1296,kleben::V,colar,æндадзын
1297,reiben::V,esfregar,сӕрфын
1298,reiben::V,esfregar,хафын
1299,streichen::V,barrar,байсæрдын
1300,streichen::V,barrar,сахорын
1301,schleifen::V,afiar,ссын
1302,schleifen::V,afiar,цыргъ кӕнын
1303,schneiden::V,cortar,кӕрдын
1304,rütteln::V,sacudir,æнкъусын
1305,schütteln::V,abanar,уигъын
1306,schütteln::V,sacudir,уигъын
1307,schwenken::V,agitar,тилын
1308,schwenken::V,agitar,уигъын
1309,schütten::V,deitar,ныккӕнын
1310,füllen::V,encher,байдзаг кæнын
1311,einwickeln::V,envolver,батухын
1312,einwickeln::V,embrulhar,батухын
1313,tragen::V,levar,хӕссын
1314,tragen::V,trazer,хӕссын
1315,schleppen::V,arrastar,ласын
1316,ziehen::V,puxar,ласын
1317,aufbewahren::V,guardar,æвæрын
1318,aufbewahren::V,conservar,æвæрын
1319,werfen::V,lançar,зыввытт кӕнын
1320,fangen::V,apanhar,ӕрцахсын
1321,packen::V,agarrar,рацахсын
1322,verstecken::V,esconder,æмбæхсын
1323,verstecken::V,esconder,нымæхсын
1324,teilen::V,partir,уарын
1325,teilen::V,dividir,уарын
1326,schicken::V,enviar,ӕрвитын
1327,bringen::V,trazer,æрхæссын
1328,bringen::V,trazer,æрбахæссын
1329,hinzufügen::V,acrescentar,ӕфтауын
1330,bekommen::V,obter,ссарын
1331,bekommen::V,obter,сфæрæз кæнын
1332,bekommen::V,obter,самал кæнын
1333,erhalten::V,receber,райсын
1334,nehmen::V,tomar,райсын
1335,wählen::V,eleger,равзарын
1336,wählen::V,escolher,равзарын
1337,auswählen::V,escolher,авзарын
1338,auswählen::V,seleccionar,авзарын
1339,bewahren::V,guardar,бавæрын
1340,bewahren::V,guardar,нывæрын
1341,bewahren::V,conservar,бавæрын
1342,bewahren::V,conservar,нывæрын
1343,behindern::V,impedir,цæлхдур æвæрын
1344,behindern::V,impedir,ныхдур æвæрын
1345,behindern::V,impedir,къуылымпы кæнын
1346,behindern::V,impedir,хъыг дарын
1347,verderben::V,estragar,фесафын
1348,verderben::V,corromper,фесафын
1349,beschädigen::V,danificar,халын
1350,zerbrechen::V,romper,асӕттын
1351,zerbrechen::V,quebrar,асӕттын
1352,zerreißen::V,rasgar,аскъуынын
1353,zerstören::V,destruir,фехалын
1354,verbrennen::V,queimar,басудзын
1355,geben::V,dar,дӕттын
1356,reichen::V,passar,адæттын
1357,schenken::V,oferecer,лæвар кæнын
1358,versprechen::V,prometer,дзырд раттын
1359,versprechen::V,prometer,зӕрдӕ бавӕрын
1360,wünschen::V,desejar,зæрдæ зæгъы
1361,loben::V,louvar,раппӕлын
1362,küssen::V,beijar,пъа кæнын
1363,küssen::V,beijar,ба кæнын
1364,wiegen::V,embalar,узын
1365,zudecken::V,tapar,бамбӕрзын
1366,zudecken::V,cobrir,бамбӕрзын
1367,wecken::V,acordar,райхъал кӕнын
1368,wecken::V,despertar,райхъал кӕнын
1369,zeigen::V,mostrar,амонын
1370,führen::V,guiar,кӕнын
1371,führen::V,guiar,фæкæнын
1372,führen::V,conduzir,кӕнын
1373,führen::V,conduzir,фæкæнын
1374,lehren::V,ensinar,ахуыр кæнын
1375,unterrichten::V,instruir,ахуыр кæнын
1376,aufziehen::V,criar,хъомыл кӕнын
1377,leiten::V,dirigir,разамынд дӕттын
1378,leiten::V,conduzir,разамынд дӕттын
1379,antreiben::V,impelir,тагъд кæнын
1380,antreiben::V,impelir,рог кæнын
1381,lassen::V,fazer,кæнын
1382,einladen::V,convidar,ӕрхонын
1383,einladen::V,convidar,ӕрбахонын
1384,vereinigen::V,unir,баиу кӕнын
1385,vereinigen::V,reunir,баиу кӕнын
1386,besuchen::V,ir ver,абæрæг кæнын
1387,besuchen::V,ir ver,бабæрæг кæнын
1388,besuchen::V,ir ver,бауайын
1389,besuchen::V,visitar,абæрæг кæнын
1390,besuchen::V,visitar,бабæрæг кæнын
1391,besuchen::V,visitar,бауайын
1392,treffen::V,encontrar,фембæлын
1393,sich versammeln::V,reunir-se,æрæмбырд уын
1394,spielen::V,jogar,хъазын
1395,spielen::V,brincar,хъазын
1396,singen::V,cantar,зарын
1397,tanzen::V,bailar,кафын
1398,sich trennen::V,apartar-se,фæйнæрдæм фæцæуын айхæлын
1399,verlassen::V,deixar,ныууадзын
1400,verlassen::V,abandonar,ныууадзын
1401,retten::V,salvar,фервӕзын кӕнын
1402,bewachen::V,vigiar,хъахъхъӕнын
1403,bewachen::V,guardar,хъахъхъӕнын
1404,schützen::V,proteger,хъахъхъӕнын
1405,verteidigen::V,defender,бахизын
1406,sich schlagen::V,brigar,хыл кæнын
1407,sich schlagen::V,bater-se,хыл кæнын
1408,schießen::V,disparar,ӕхсын
1409,siegen::V,vencer,басӕттын
1410,siegen::V,vencer,фӕуӕлахиз уӕвын
1411,ärgern::V,irritar,мӕсты кӕнын
1412,ärgern::V,aborrecer,мӕсты кӕнын
1413,schlagen::V,bater,ныццæвын
1414,treten::V,pisar,
1415,stechen::V,picar,фæрæхойын
1416,stoßen::V,empurrar,риуыгъын
1417,stehlen::V,furtar,давын
1418,stören::V,perturbar,хъыгдарын
1419,belästigen::V,incomodar,хъыгдарын
1420,belästigen::V,importunar,хъыгдарын
1421,verbergen::V,ocultar,бамбӕхсын
1422,verbergen::V,ocultar,басусӕг кӕнын
1423,verbergen::V,esconder,бамбӕхсын
1424,verbergen::V,esconder,басусӕг кӕнын
1425,täuschen::V,iludir,фӕливын
1426,täuschen::V,iludir,асайын
1427,täuschen::V,enganar,фӕливын
1428,täuschen::V,enganar,асайын
1429,betrügen::V,burlar,асайын
1430,betrügen::V,enganar,асайын
1431,töten::V,matar,амарын
1432,wohnen::V,morar,цӕрын
1433,arbeiten::V,trabalhar,кусын
1434,sammeln::V,recolher,æртонын
1435,sammeln::V,coleccionar,æртонын
1436,pflücken::V,colher,тонын
1437,jagen::V,caçar,цуан кæнын
1438,fischen::V,pescar,кæсаг ахсын æнгуырæй
1439,fischen::V,pescar,æнгуыр дарын
1440,fassen::V,apanhar,ӕрцахсын
1441,hüten::V,guardar,хизын
1442,treiben::V,conduzir,скъӕрын
1443,anbinden::V,atar,бабæттын
1444,anbinden::V,atar,æрбæттын
1445,füttern::V,dar de comer a,холлаг дæттын
1446,füttern::V,dar de comer a,холлаг æвæрын
1447,füttern::V,dar de comer a,дарын
1448,melken::V,ordenhar,дуцын
1449,hacken::V,rachar,кæрдын
