,Concept_ID,sk,fi
818,sofort::ADV,ihneď,heti
819,später::ADV,neskoršie,myöhemmin
820,jetzt::ADV,teraz,nyt
821,heute::ADV,dnes,tänään
822,morgen::ADV,zajtra,huomenna
823,bald::ADV,skoro,pian
824,dann::ADV,nato,sitten
825,dann::ADV,potom,sitten
826,gestern::ADV,včera,eilen
827,einst::ADV,kedysi,aikanaan
828,einst::ADV,niekedy,aikanaan
829,damals::ADV,vtedy,silloin
830,damals::ADV,vtedy,siihen aikaan
831,danach::ADV,potom,sen jälkeen
832,danach::ADV,podľa toho,sen jälkeen
833,vorher::ADV,napred,ennen
834,vorher::ADV,predtým,ennen
835,zuerst::ADV,najprv,ensin
836,zuerst::ADV,najprv,ensiksi
837,einmal::ADV,raz,kerran
838,einmal::ADV,jedenkrát,kerran
839,manchmal::ADV,občas,joskus
840,manchmal::ADV,niekedy,joskus
841,oft::ADV,často,usein
842,immer::ADV,vždy,aina
843,immer::ADV,ustavične,aina
844,niemals::ADV,nikdy,ei koskaan
845,hier::ADV,tu,tässä
846,hier::ADV,tu,täällä
847,hierhin::ADV,sem,tähän
848,hierhin::ADV,tade,tähän
849,von hier::ADV,odtiaľto,tästä
850,von hier::ADV,odtiaľto,täältä
851,dort::ADV,tam,siinä
852,dort::ADV,tam,siellä
853,dorthin::ADV,ta,sinne
854,dorthin::ADV,ta,tuonne
855,dorthin::ADV,tam,sinne
856,dorthin::ADV,tam,tuonne
857,geradeaus::ADV,rovno,suoraan
858,geradeaus::ADV,priamo,suoraan
859,vorwärts::ADV,napred,eteenpäin
860,rückwärts::ADV,nazad,taaksepäin
861,zurück::ADV,späť,takaisin
862,zurück::ADV,naspäť,takaisin
863,unten::ADV,dolu,alhaalla
864,unten::ADV,naspodku,alhaalla
865,hinab::ADV,dolu,alas
866,oben::ADV,hore,ylhäällä
867,oben::ADV,navrchu,ylhäällä
868,hinauf::ADV,hore,ylös
869,hinauf::ADV,navrch,ylös
870,überall::ADV,všade,kaikkialla
871,nicht::ADV,nie,ei
872,ein wenig::ADV,trocha,vähän
873,kaum::ADV,ledva,tuskin
874,sehr::ADV,veľmi,kovin
875,sehr::ADV,veľmi,oikein
876,so::ADV,tak,näin
877,so::ADV,takto,näin
878,noch::ADV,ešte,vielä
879,nur::ADV,len,vain
880,nur::ADV,len,ainoastaan
881,schon::ADV,už,jo
882,wieder::ADV,zasa,taas
883,wieder::ADV,zasa,jälleen
884,vergebens::ADV,márne,turhaan
885,vergebens::ADV,nadarmo,turhaan
886,vor::PRP,pred,edessä
887,hinter::PRP,za,takana
888,unter::PRP,pod,alla
889,durch::PRP,cez,läpi
890,durch::PRP,cez,kautta
891,neben::PRP,pri,vieressä
892,neben::PRP,vedľa,vieressä
893,zwischen::PRP,medzi,välillä
894,wegen::PRP,pre,takia
895,wegen::PRP,pre,vuoksi
896,wegen::PRP,kvôli,takia
897,wegen::PRP,kvôli,vuoksi
898,dies::PRN,to,tämä
899,dies::PRN,táto,tämä
900,das::PRN,to,se
901,alles::PRN,všetko,kaikki
902,ich::PRN,ja,minä
903,du::PRN,ty,sinä
904,er::PRN,on,hän
905,wir::PRN,my,me
906,ihr::PRN,vy,te
907,sie::PRN,oni,he
908,was::FPRN,čo,mikä
909,wer::FPRN,kto,ken
910,wer::FPRN,kto,kuka
911,wo::FADV,kde,missä
912,wohin::FADV,kam,mihin
913,wie::FADV,ako,miten
914,wie::FADV,ako,kuinka
915,warum::FADV,prečo,miksi
916,wieviel::FNUM,koľko,paljonko
917,wieviel::FNUM,koľko,kuinka paljon
918,eins::NUM,jeden,yksi
919,zwei::NUM,dva,kaksi
920,drei::NUM,tri,kolme
921,vier::NUM,štyri,neljä
922,fünf::NUM,päť,viisi
923,sechs::NUM,šesť,kuusi
924,sieben::NUM,sedem,seitsemän
925,acht::NUM,osem,kahdeksan
926,neun::NUM,deväť,yhdeksän
927,zehn::NUM,desať,kymmenen
928,elf::NUM,jedenásť,yksitoista
929,zwölf::NUM,dvanásť,kaksitoista
930,zwanzig::NUM,dvadsať,kaksikymmentä
931,dreißig::NUM,tridsať,kolmekymmentä
932,vierzig::NUM,štyridsať,neljäkymmentä
933,fünfzig::NUM,päťdesiat,viisikymmentä
934,sechzig::NUM,šesťdesiat,kuusikymmentä
935,siebzig::NUM,sedemdesiat,seitsemänkymmentä
936,achtzig::NUM,osemdesiat,kahdeksankymmentä
937,neunzig::NUM,deväťdesiat,yhdeksänkymmentä
938,hundert::NUM,sto,sata
939,tausend::NUM,tisíc,tuhat
940,und::CNJ,i,ja
941,oder::CNJ,alebo,tai
942,stehen::V,stáť,seisoa
943,sitzen::V,sedieť,istua
944,liegen::V,ležať,maata
945,hängen::V,visieť,riippua
946,werden::V,stať sa,tulla
947,werden::V,stať sa,joutua
948,passieren::V,stať sa,sattua
949,passieren::V,stať sa,tapahtua
950,beginnen::V,začať sa,alkaa
951,enden::V,končiť sa,loppua
952,enden::V,končiť sa,päättyä
953,wechseln::V,meniť sa,vaihtua
954,wechseln::V,meniť sa,vaihdella
955,aufgehen[Sonne]::V,vychádzať,nousta
956,untergehen[Sonne]::V,zapadnúť,laskea
957,scheinen[Sonne]::V,svietiť,paistaa
958,donnern::V,hrmieť,jyristä
959,wehen::V,viať,tuulla
960,wehen::V,viať,puhaltaa
961,strömen::V,prúdiť,virrata
962,fließen::V,tiecť,valua
963,fließen::V,tiecť,juosta
964,sich drehen::V,točiť sa,pyöriä
965,sich drehen::V,krútiť sa,pyöriä
966,schwanken::V,kolísať,horjua
967,schwanken::V,klátiť sa,horjua
968,schwingen::V,kývať sa,heilua
969,schwingen::V,kývať sa,värähdellä
970,schwingen::V,chvieť sa,heilua
971,schwingen::V,chvieť sa,värähdellä
972,fallen::V,padať,pudota
973,fallen::V,padať,langeta
974,brennen::V,páliť,palaa
975,brennen::V,horieť,palaa
976,rauchen::V,dymiť sa,savuta
977,regnen::V,pršať,sataa
978,gefrieren::V,zamrznút,jäätyä
979,tauen::V,taviť sa,sulaa
980,schmelzen::V,taviť sa,sulaa
981,trocknen::V,schnúť,kuivua
982,sieden::V,vrieť,kiehua
983,faulen::V,hniť,mädätä
984,verfaulen::V,zhniť,mädätä
985,verfaulen::V,zhniť,mädäntyä
986,reißen::V,pretrhnúť sa,revetä
987,versinken::V,zapadnúť,upota
988,versinken::V,zapadnúť,vajota
989,versinken::V,potopiť sa,upota
990,versinken::V,potopiť sa,vajota
991,vergehen::V,plynúť,kulua
992,erscheinen::V,objaviť sa,ilmestyä
993,verschwinden::V,zmiznúť,kadota
994,sinken::V,klesať,vajota
995,abnehmen::V,ubúdať,vähetä
996,zunehmen::V,pribúdať,kasvaa
997,zunehmen::V,pribúdať,lisääntyä
998,steigen::V,stúpať,nousta
999,wachsen::V,rásť,kasvaa
1000,glänzen::V,jagať sa,kiiltää
1001,glänzen::V,lesknúť sa,kiiltää
1002,funkeln::V,iskriť sa,kipinöidä
1003,lärmen::V,lomoziť,meluta
1004,läuten::V,cengať,soida
1005,klingeln::V,zvoniť,soida
1006,klirren::V,rinčať,kalista
1007,brausen::V,hučať,kohista
1008,rauschen::V,šumieť,kohista
1009,klingen::V,znieť,soida
1010,klingen::V,zvoniť,soida
1011,bellen::V,štekať,haukkua
1012,bellen::V,brechať,haukkua
1013,heulen::V,vyť,ulvoa
1014,blasen::V,duť,puhaltaa
1015,blasen::V,fúkať,puhaltaa
1016,pfeifen::V,pískať,viheltää
1017,pfeifen::V,hvízdať,viheltää
1018,schreien::V,kričať,kirkua
1019,stöhnen::V,stenať,voihkia
1020,zittern::V,triasť sa,vapista
1021,leben::V,žiť,elää
1022,geboren werden::V,narodiť sa,syntyä
1023,atmen::V,dýchať,hengittää
1024,trinken::V,piť,juoda
1025,essen::V,jesť,syödä
1026,schlucken::V,zhltnuť,niellä
1027,müde werden::V,unaviť sa,uupua
1028,einschlafen::V,usnúť,uinahtaa
1029,einschlafen::V,zaspať,uinahtaa
1030,schlafen::V,spať,maata
1031,schlafen::V,spať,nukkua
1032,aufwachen::V,zobudiť sa,herätä
1033,aufstehen::V,vstať,nousta
1034,aufstehen::V,vstať,nousta ylös
1035,sich erholen::V,zotavovať sa,levätä
1036,sich erholen::V,oddýchovať si,levätä
1037,krank werden::V,ochorieť,sairastua
1038,krank sein::V,chorieť,potea
1039,krank sein::V,chorieť,sairastaa
1040,krank sein::V,byť chorý,potea
1041,krank sein::V,byť chorý,sairastaa
1042,schmerzen::V,bolieť,särkeä
1043,schmerzen::V,bolieť,kivistää
1044,husten::V,kašľať,yskiä
1045,genesen::V,uzdraviť sa,toipua
1046,sterben::V,umrieť,kuolla
1047,sterben::V,zomrieť,kuolla
1048,umkommen::V,zahynúť,saada surmansa
1049,umkommen::V,zahynúť,kuolla
1050,sich bewegen::V,pohybovať sa,liikkua
1051,sich rühren::V,hnúť sa,liikahtaa
1052,sich erheben::V,zdvihnúť sa,nousta
1053,sich setzen::V,sadnúť si,istuutua
1054,hinfallen::V,spadnúť,kaatua
1055,laufen::V,bežať,kävellä
1056,schreiten::V,kráčať,astua
1057,schreiten::V,kráčať,astella
1058,spazierengehen::V,prechádzať sa,kävellä
1059,eilen::V,súriť,kiirehtiä
1060,sich beeilen::V,ponáhľať sa,kiirehtiä
1061,sich beeilen::V,ponáhľať sa,olla kiireissään
1062,sausen::V,hučať,rynnätä
1063,sausen::V,hučať,viilettää
1064,rennen::V,bežať,juosta
1065,springen::V,skákať,hypätä
1066,klettern::V,liezť,kiivetä
1067,schaukeln::V,húpať,kiikkua
1068,schaukeln::V,hojdať,kiikkua
1069,kriechen::V,liezť,ryömiä
1070,kriechen::V,plaziť sa,ryömiä
1071,schwimmen::V,plávať,uida
1072,tauchen::V,ponoriť sa,sukeltaa
1073,rudern::V,veslovať,soutaa
1074,fahren::V,ísť,ajaa
1075,fahren::V,ísť,kulkea
1076,fahren::V,jazdiť,ajaa
1077,fahren::V,jazdiť,kulkea
1078,fliegen::V,letieť,lentää
1079,gehen::V,ísť,käydä
1080,weggehen::V,odísť,lähteä
1081,weggehen::V,odísť,poistua
1082,weggehen::V,odchádzať,lähteä
1083,weggehen::V,odchádzať,poistua
1084,abfahren::V,odcestovať,lähteä
1085,anhalten::V,zadržať sa,pysähtyä
1086,anhalten::V,zadržať sa,seisahtua
1087,anhalten::V,zastaviť sa,pysähtyä
1088,anhalten::V,zastaviť sa,seisahtua
1089,hineingehen::V,vchádzať,mennä sisään
1090,eintreten::V,vojsť,astua sisään
1091,eintreten::V,vstúpiť,astua sisään
1092,kommen::V,prísť,tulla
1093,ankommen::V,prísť,saapua
1094,ankommen::V,doraziť,saapua
1095,zurückkommen::V,vrátiť sa,palata
1096,bleiben::V,ostať,jäädä
1097,bleiben::V,ostať,viipyä
1098,bleiben::V,zostať,jäädä
1099,bleiben::V,zostať,viipyä
1100,warten::V,čakať,odottaa
1101,erwarten::V,očakávať,odottaa
1102,suchen::V,hľadať,etsiä
1103,finden::V,nájsť,löytää
1104,versuchen::V,skúsiť,yrittää
1105,versuchen::V,pokúsiť sa,yrittää
1106,vorbereiten::V,pripraviť,valmistaa
1107,lieben::V,ľúbiť,pitää
1108,lieben::V,ľúbiť,rakastaa
1109,lieben::V,milovať,pitää
1110,lieben::V,milovať,rakastaa
1111,mögen::V,mať rád,pitää
1112,mögen::V,mať rád,tykätä
1113,lachen::V,smiať sa,nauraa
1114,rühren::V,dojať,liikuttaa
1115,weinen::V,plakať,itkeä
1116,schimpfen::V,nadávať,haukkua
1117,sich ärgern::V,hnevať sa,suuttua
1118,sich ärgern::V,zlostiť sa,suuttua
1119,sich fürchten::V,báť sa,pelätä
1120,fürchten::V,báť sa,pelätä
1121,fliehen::V,utekať,paeta
1122,flüchten::V,utiecť,paeta
1123,sehen::V,vidieť,nähdä
1124,anschauen::V,pozrieť sa na,katsoa
1125,ansehen::V,pozrieť,katsoa
1126,hören::V,počúvať,kuulla
1127,zuhören::V,počúvať,kuunnella
1128,probieren::V,ochutnať,maistaa
1129,riechen::V,ňuchať,haistaa
1130,fühlen::V,cítiť,tuntea
1131,fühlen::V,pociťovať,tuntea
1132,scheinen::V,zdať sa,tuntua
1133,zu sehen sein::V,byť vidieť,näkyä
1134,vernehmen::V,počuť,kuulla
1135,frieren::V,mrznúť,palella
1136,frieren::V,oziabať,palella
1137,tun::V,robiť,tehdä
1138,können::V,môcť,osata
1139,wollen::V,chcieť,tahtoa
1140,anfangen::V,začať,ruveta
1141,anfangen::V,začať,aloittaa
1142,beenden::V,skončiť,lopettaa
1143,aufhören::V,prestať,loppua
1144,gelingen::V,podariť sa,onnistua
1145,geraten::V,dariť sa,sujua
1146,geraten::V,dariť sa,joutua
1147,öffnen::V,otvoriť,avata
1148,öffnen::V,otvoriť,aukaista
1149,schließen::V,zavrieť,sulkea
1150,stellen::V,postaviť,panna
1151,stellen::V,postaviť,asettaa
1152,setzen::V,posadiť,panna
1153,setzen::V,posadiť,istuttaa
1154,legen::V,klásť,panna
1155,legen::V,klásť,asettaa
1156,legen::V,položiť,panna
1157,legen::V,položiť,asettaa
1158,berühren::V,dotykať sa,koskea
1159,berühren::V,dotykať sa,koskettaa
1160,verbinden::V,spojiť,liittää
1161,verbinden::V,spojiť,yhdistää
1162,bedecken::V,pokryť,kattaa
1163,bedecken::V,pokryť,peittää
1164,aufhängen::V,zavesiť,ripustaa
1165,anzünden::V,zapáliť,sytyttää
1166,aufheben::V,zdvihnúť,ylös nostaa
1167,aufheben::V,zdvihnúť,nostaa
1168,zurücklassen::V,zanechať,jättää
1169,verlieren::V,stratiť,kadottaa
1170,fallen lassen::V,pustiť,pudottaa
1171,machen::V,robiť,tehdä
1172,herstellen::V,vyrobiť,tuottaa
1173,herstellen::V,vyrobiť,valmistaa
1174,bauen::V,stavať,rakentaa
1175,bauen::V,budovať,rakentaa
1176,reparieren::V,opraviť,korjata
1177,verbessern::V,zlepšiť,parantaa
1178,ändern::V,zmeniť,muuttaa
1179,ändern::V,preinačiť,muuttaa
1180,graben::V,ryť,kaivaa
1181,graben::V,kopať,kaivaa
1182,beugen::V,ohnúť,taivuttaa
1183,biegen::V,ohnúť,taivuttaa
1184,drehen::V,točiť,kääntää
1185,drehen::V,krútiť,kääntää
1186,wenden::V,obrátiť,kääntää
1187,wenden::V,prevrátiť,kääntää
1188,umdrehen::V,otočiť,kääntää
1189,umdrehen::V,obrátiť,kääntää
1190,heben::V,dvíhať,nostaa
1191,heben::V,dvíhať,kohottaa
1192,heben::V,povzniesť,nostaa
1193,heben::V,povzniesť,kohottaa
1194,hochheben::V,zdvihnúť,nostaa
1195,ergreifen::V,uchopiť sa,tarttua
1196,halten::V,držať,pitää
1197,drücken::V,tisnúť,painaa
1198,drücken::V,tisnúť,puristaa
1199,schieben::V,posunovať,työntää
1200,kratzen::V,škrabať,raapia
1201,lecken::V,lízať,nuolla
1202,beißen::V,kúsať,purra
1203,abreißen::V,odtrhnúť,repiä
1204,abschneiden::V,odrezať,leikata poikki
1205,abschneiden::V,odrezať,leikata
1206,abschneiden::V,odkrojiť,leikata poikki
1207,abschneiden::V,odkrojiť,leikata
1208,binden::V,zaviazať,sitoa
1209,binden::V,priviazať,sitoa
1210,stecken::V,strčiť,pistää
1211,brechen::V,zlomiť,murtaa
1212,klopfen::V,tĺcť,koputtaa
1213,klopfen::V,tĺcť,kolkuttaa
1214,klopfen::V,klopať,koputtaa
1215,klopfen::V,klopať,kolkuttaa
1216,hauen::V,nabiť,lyödä
1217,kleben::V,lepiť,liimata
1218,kleben::V,nalepiť,liimata
1219,reiben::V,trieť,hieroa
1220,reiben::V,trieť,hangata
1221,streichen::V,namazať,sivellä
1222,schleifen::V,ostríť,hioa
1223,schneiden::V,rezať,leikata
1224,schneiden::V,strihať,leikata
1225,rütteln::V,triasť,ravistaa
1226,rütteln::V,lomcovať,ravistaa
1227,schütteln::V,triasť,pudistaa
1228,schütteln::V,potriasť,pudistaa
1229,schwenken::V,mávať,heiluttaa
1230,schütten::V,sypať,kaataa
1231,füllen::V,plniť,täyttää
1232,einwickeln::V,zabaliť,kääriä
1233,tragen::V,niesť,kantaa
1234,schleppen::V,vliecť,raahata
1235,ziehen::V,ťahať,vetää
1236,aufbewahren::V,uložiť,säilyttää
1237,aufbewahren::V,uschovať,säilyttää
1238,werfen::V,hodiť,viskata
1239,werfen::V,vrhnúť,viskata
1240,fangen::V,chytať,napata
1241,fangen::V,chytať,ottaa kiinni
1242,packen::V,baliť,tarttua
1243,packen::V,chytiť,tarttua
1244,verstecken::V,skryť,kätkeä
1245,verstecken::V,skryť,piilottaa
1246,verstecken::V,schovať,kätkeä
1247,verstecken::V,schovať,piilottaa
1248,teilen::V,podeliť,jakaa
1249,teilen::V,rozdeliť,jakaa
1250,schicken::V,posielať,lähettää
1251,bringen::V,priniesť,viedä
1252,hinzufügen::V,pripojiť,lisätä
1253,bekommen::V,dostať,saada
1254,erhalten::V,prijať,saada
1255,nehmen::V,vziať,ottaa
1256,wählen::V,voliť,valita
1257,auswählen::V,vybrať,valikoida
1258,auswählen::V,vyvoliť,valikoida
1259,bewahren::V,zachovať,säilyttää
1260,behindern::V,zavadzať,estää
1261,behindern::V,byť v ceste,estää
1262,verderben::V,skaziť,pilata
1263,verderben::V,skaziť,turmella
1264,beschädigen::V,ublížiť,vioittaa
1265,beschädigen::V,ublížiť,vahingoittaa
1266,beschädigen::V,poškodiť,vioittaa
1267,beschädigen::V,poškodiť,vahingoittaa
1268,zerbrechen::V,rozbiť,rikkoa
1269,zerbrechen::V,prelomiť,rikkoa
1270,zerreißen::V,pretrhnúť,repiä rikki
1271,zerreißen::V,pretrhnúť,repiä palasiksi
1272,zerstören::V,zničiť,hävittää
1273,verbrennen::V,spáliť,polttaa
1274,geben::V,dať,antaa
1275,reichen::V,podať,ojentaa
1276,schenken::V,darovať,lahjoittaa
1277,versprechen::V,sľúbiť,luvata
1278,wünschen::V,želať,toivottaa
1279,loben::V,chváliť,ylistää
1280,küssen::V,bozkať,suudella
1281,wiegen::V,kolísať,tuudittaa
1282,wiegen::V,kolísať,keinuttaa
1283,zudecken::V,prikryť,peittää
1284,wecken::V,zobudiť,herättää
1285,zeigen::V,ukázať,näyttää
1286,zeigen::V,ukázať,osoittaa
1287,führen::V,viesť,johdattaa
1288,lehren::V,učiť,opettaa
1289,unterrichten::V,vyučovať,opettaa
1290,aufziehen::V,vychovať,kasvattaa
1291,leiten::V,viesť,johtaa
1292,antreiben::V,popudiť,hoputtaa
1293,lassen::V,dať,antaa
1294,einladen::V,pozvať,kutsua
1295,einladen::V,povolať,kutsua
1296,vereinigen::V,spojiť,yhdistää
1297,vereinigen::V,zjednotiť,yhdistää
1298,besuchen::V,navštíviť,vierailla
1299,treffen::V,stretnúť,tavata
1300,sich versammeln::V,zhromaždiť sa,kokoontua
1301,spielen::V,hrať,pelata
1302,spielen::V,hrať,leikkiä
1303,singen::V,spievať,laulaa
1304,tanzen::V,tancovať,tanssia
1305,sich trennen::V,rozísť sa,erota
1306,verlassen::V,opustiť,jättää
1307,retten::V,zachrániť,pelastaa
1308,bewachen::V,strážiť,vartioida
1309,schützen::V,chrániť,suojella
1310,verteidigen::V,brániť,puolustaa
1311,sich schlagen::V,biť sa,tapella
1312,schießen::V,streliť,ampua
1313,schießen::V,strieľať,ampua
1314,siegen::V,zvíťaziť,voittaa
1315,ärgern::V,hnevať,ärsyttää
1316,ärgern::V,zlostiť,ärsyttää
1317,schlagen::V,biť,lyödä
1318,schlagen::V,udrieť,lyödä
1319,treten::V,kopnúť,potkaista
1320,stechen::V,bodnúť,pistää
1321,stechen::V,pichnúť,pistää
1322,stoßen::V,udrieť,sysätä
1323,stoßen::V,udrieť,työntää
1324,stehlen::V,kradnúť,varastaa
1325,stören::V,vyrušiť,häiritä
1326,belästigen::V,obťažovať,häiritä
1327,verbergen::V,skryť,kätkeä
1328,täuschen::V,sklamať,harhauttaa
1329,betrügen::V,klamať,pettää
1330,betrügen::V,klamať,petkuttaa
1331,betrügen::V,podvádzať,pettää
1332,betrügen::V,podvádzať,petkuttaa
1333,töten::V,zabiť,tappaa
1334,töten::V,usmrtiť,tappaa
1335,wohnen::V,bývať,asua
1336,arbeiten::V,pracovať,tehdä työtä
1337,arbeiten::V,pracovať,työskennellä
1338,sammeln::V,zbierať,koota
1339,sammeln::V,zbierať,kerätä
1340,pflücken::V,trhať,poimia
1341,pflücken::V,oberať,poimia
1342,jagen::V,poľovať,metsästää
1343,fischen::V,loviť ryby,kalastaa
1344,fischen::V,chytať ryby,kalastaa
1345,fassen::V,uloviť,pyydystää
1346,fassen::V,uloviť,saalistaa
1347,hüten::V,pásť,paimentaa
1348,treiben::V,hnať,ajaa
1349,anbinden::V,priviazať,kytkeä
1350,füttern::V,kŕmiť,ruokkia
1351,melken::V,dojiť,lypsää
1352,hacken::V,seknúť,hakata
1353,gießen::V,polievať,kastella
1354,reifen::V,dozrieť,kypsyä
1355,zubereiten::V,pripraviť,valmistaa
1356,kochen::V,variť,keittää
1357,backen::V,piecť,leipoa
1358,backen::V,smažiť,leipoa
1359,braten::V,piecť,paistaa
1360,braten::V,pražiť,paistaa
1361,umrühren::V,pomiešať,hämmentää
1362,stricken::V,pliesť,kutoa
1363,stricken::V,pliesť,neuloa
1364,nähen::V,šiť,ommella
1365,färben::V,zafarbiť,värjätä
1366,färben::V,zafarbiť,värittää
1367,reinigen::V,čistiť,puhdistaa
1368,waschen::V,myť,pestä
1369,abwischen::V,utrieť,pyyhkiä
1370,spülen::V,vyplachovať,huuhtoa
1371,fegen::V,zametať,pyyhkäistä
1372,kehren::V,zametať,lakaista
1373,baden::V,kúpať sa,kylpeä
1374,sich waschen::V,umývať sa,peseytyä
1375,ausziehen::V,zobliecť,riisua
1376,anziehen::V,obliecť,pukea ylleen
1377,sich anziehen::V,obliecť sa,pukeutua
1378,kämmen::V,česať,kammata
1379,schmücken::V,ozdobiť,koristaa
1380,schmücken::V,ozdobiť,kaunistaa
1381,sagen::V,povedať,sanoa
1382,sprechen::V,hovoriť,puhua
1383,reden::V,rozprávať,keskustella
1384,sich unterhalten::V,rozprávať sa,jutella
1385,fragen::V,spýtať sa,kysyä
1386,bitten::V,prosiť,pyytää
1387,erzählen::V,rozprávať,kertoa
1388,mitteilen::V,oznámiť,ilmoittaa
1389,nennen::V,nazvať,kutsua
1390,nennen::V,nazvať,nimittää
1391,nennen::V,menovať,kutsua
1392,nennen::V,menovať,nimittää
1393,rufen::V,volať,kutsua
1394,rufen::V,zavolať,kutsua
1395,prahlen::V,vystatovať sa,kerskailla
1396,übersetzen::V,preložiť,kääntää
1397,denken::V,myslieť,miettiä
1398,denken::V,myslieť,ajatella
1399,glauben::V,veriť,uskoa
1400,bemerken::V,podotknuť,huomata
1401,bemerken::V,spozorovať,huomata
1402,erkennen::V,poznať,tunnistaa
1403,begreifen::V,pochopiť,ymmärtää
1404,begreifen::V,porozumieť,ymmärtää
1405,verstehen::V,rozumieť,ymmärtää
1406,lernen::V,učiť sa,oppia
1407,wissen::V,vedieť,tietää
1408,sich erinnern an::V,pamätať si na,muistaa
1409,vergessen::V,zabudnuť,unohtaa
1410,messen::V,merať,mitata
1411,zählen::V,počítať,laskea
1412,rechnen::V,rátať,laskea
1413,rechnen::V,počítať,laskea
1414,lesen::V,čítať,lukea
1415,malen::V,maľovať,maalata
1416,zeichnen::V,kresliť,piirtää
1417,zeichnen::V,kresliť,piirustaa
1418,schreiben::V,písať,kirjoittaa
1419,besitzen::V,mať,omistaa
1420,besitzen::V,vlastniť,omistaa
1421,kaufen::V,kúpiť,ostaa
1422,verkaufen::V,predať,myydä
1423,bezahlen::V,zaplatiť,maksaa
1424,zahlen::V,platiť,maksaa
1425,beherrschen::V,ovládať,hallita
1426,ertragen::V,znášať,kestää
1427,ertragen::V,vydržať,kestää
