,Concept_ID,fa,os
1364,spielen::V,بازی کردن,хъазын
1365,singen::V,آواز خواندن,зарын
1366,tanzen::V,رقصیدن,кафын
1367,sich trennen::V,جدا شدن,фæйнæрдæм фæцæуын айхæлын
1368,verlassen::V,ترک کردن,ныууадзын
1369,retten::V,نجات دادن,фервӕзын кӕнын
1370,bewachen::V,حراست کردن,хъахъхъӕнын
1371,schützen::V,حفظ کردن,хъахъхъӕнын
1372,verteidigen::V,دفاع کردن,бахизын
1373,sich schlagen::V,کتک‌کاری کردن,хыл кæнын
1374,schießen::V,تیر زدن,ӕхсын
1375,siegen::V,پیروز شدن,басӕттын
1376,siegen::V,پیروز شدن,фӕуӕлахиз уӕвын
1377,ärgern::V,ناراحت کردن,мӕсты кӕнын
1378,schlagen::V,زدن,ныццæвын
1379,schlagen::V,کوبیدن,ныццæвын
1380,treten::V,لگد زدن,
1381,stechen::V,چاقو زدن,фæрæхойын
1382,stoßen::V,هل دادن,риуыгъын
1383,stehlen::V,دزدیدن,давын
1384,stören::V,مزاحم شدن,хъыгдарын
1385,belästigen::V,زحمت دادن,хъыгдарын
1386,verbergen::V,پنهان کردن,бамбӕхсын
1387,verbergen::V,پنهان کردن,басусӕг кӕнын
1388,täuschen::V,گول زدن,фӕливын
1389,täuschen::V,گول زدن,асайын
1390,täuschen::V,فریب دادن,фӕливын
1391,täuschen::V,فریب دادن,асайын
1392,betrügen::V,گول زدن,асайын
1393,betrügen::V,فریب دادن,асайын
1394,töten::V,کشتن,амарын
1395,wohnen::V,منزل داشتن,цӕрын
1396,wohnen::V,سکونت داشتن,цӕрын
1397,arbeiten::V,کار کردن,кусын
1398,sammeln::V,جمع کردن,æртонын
1399,pflücken::V,چیدن,тонын
1400,jagen::V,شکار کردن,цуан кæнын
1401,fischen::V,صید کردن,кæсаг ахсын æнгуырæй
1402,fischen::V,صید کردن,æнгуыр дарын
1403,fischen::V,ماهی‌گیری کردن,кæсаг ахсын æнгуырæй
1404,fischen::V,ماهی‌گیری کردن,æнгуыр дарын
1405,fassen::V,گرفتن,ӕрцахсын
1406,hüten::V,چراندن,хизын
1407,hüten::V,مراقبت کردن,хизын
1408,treiben::V,راندن,скъӕрын
1409,anbinden::V,متصل کردن,бабæттын
1410,anbinden::V,متصل کردن,æрбæттын
1411,füttern::V,غذا دادن,холлаг дæттын
1412,füttern::V,غذا دادن,холлаг æвæрын
1413,füttern::V,غذا دادن,дарын
1414,melken::V,دوشیدن,дуцын
1415,hacken::V,خرد کردن,кæрдын
1416,hacken::V,خرد کردن,лыгтæ кæнын
1417,gießen::V,ریختن,бакалын
1418,reifen::V,رسیدن,срæгъæд уын
1419,reifen::V,رسیدن,сцæттæ уын
1420,zubereiten::V,طبخ کردن,сцӕттӕ кӕнын
1421,zubereiten::V,آماده کردن,сцӕттӕ кӕнын
1422,kochen::V,پختن,фыцын
1423,kochen::V,آشپزی کردن,фыцын
1424,backen::V,پختن,фыцын
1425,braten::V,سرخ کردن,цурын
1426,umrühren::V,هم زدن,ахæццæ кæнын
1427,umrühren::V,هم زدن,азмæнтын
1428,umrühren::V,هم زدن,астауын
1429,stricken::V,بافتن,кæнын
1430,stricken::V,بافتن,бийын
1431,nähen::V,دوختن,хуыйын
1432,färben::V,رنگ زدن,ахорын
1433,reinigen::V,پاک کردن,ссыгъдæг кæнын
1434,reinigen::V,پاک کردن,ныссыгъдæг кæнын
1435,reinigen::V,پاک کردن,ныссæрфын
1436,reinigen::V,تمیز کردن,ссыгъдæг кæнын
1437,reinigen::V,تمیز کردن,ныссыгъдæг кæнын
1438,reinigen::V,تمیز کردن,ныссæрфын
1439,waschen::V,شستن,ӕхсын
1440,abwischen::V,زدودن,сӕрфын
1441,spülen::V,شستن,æнхъæвзын
1442,fegen::V,جارو کردن,мӕрзын
1443,kehren::V,جارو کردن,мӕрзын
1444,baden::V,شنا کردن,хи найын
1445,baden::V,حمام کردن,хи найын
1446,sich waschen::V,شستشو کردن,хи æхсын
1447,ausziehen::V,درآوردن,ласын
1448,anziehen::V,پوشیدن,скæнын
1449,sich anziehen::V,لباس پوشیدن,дзаума скæнын
1450,sich anziehen::V,لباس پوشیدن,дарæс скæнын
1451,kämmen::V,شانه زدن,ныффасын
1452,kämmen::V,شانه زدن,æрфасын
1453,schmücken::V,زینت دادن,фӕлындын
1454,sagen::V,گفتن,зæгъын
1455,sprechen::V,حرف زدن,дзурын
1456,sprechen::V,صحبت کردن,дзурын
1457,reden::V,حرف زدن,ныхас кӕнын
1458,reden::V,صحبت کردن,ныхас кӕнын
1459,sich unterhalten::V,گپ زدن,ныхас кæнын
1460,fragen::V,پرسیدن,фӕрсын
1461,fragen::V,سؤال کردن,фӕрсын
1462,bitten::V,خواهش کردن,курын
1463,bitten::V,درخواست کردن,курын
1464,erzählen::V,نقل کردن,радзурын
1465,erzählen::V,نقل کردن,ратаурæгъ кæнын
1466,erzählen::V,حکایت کردن,радзурын
1467,erzählen::V,حکایت کردن,ратаурæгъ кæнын
1468,mitteilen::V,خبر دادن,фехъусын кæнын
1469,nennen::V,نامیدن,хонын
1470,rufen::V,صدا کردن,сидын
1471,prahlen::V,پز آمدن,ӕппӕлын
1472,übersetzen::V,ترجمه کردن,ратæлмац кæнын
1473,denken::V,فکر کردن,ӕнхъӕлын
1474,denken::V,فکر کردن,хъуыды кӕнын
1475,glauben::V,باور کردن,уырнын
1476,glauben::V,عقیده داشتن,уырнын
1477,bemerken::V,متوجه شدن,фенын
1478,erkennen::V,شناختن,базонын
1479,erkennen::V,تشخیص دادن,базонын
1480,begreifen::V,فهمیدن,ӕмбарын
1481,begreifen::V,فهمیدن,бамбарын
1482,begreifen::V,درک کردن,ӕмбарын
1483,begreifen::V,درک کردن,бамбарын
1484,verstehen::V,فهمیدن,
1485,lernen::V,آموختن,ахуыр кӕнын
1486,lernen::V,یاد گرفتن,ахуыр кӕнын
1487,wissen::V,دانستن,зонын
1488,sich erinnern an::V,به یاد آوردن,зæрдыл æрлæууын
1489,sich erinnern an::V,به یاد آوردن,æрымысын
1490,sich erinnern an::V,به یاد آوردن,æрбаймысын
1491,sich erinnern an::V,به یاد آوردن,æрхъуыды кæнын
1492,vergessen::V,فراموش کردن,ферох кæнын
1493,vergessen::V,فراموش کردن,айрох кæнын
1494,messen::V,اندازه گرفتن,барын
1495,zählen::V,شمردن,нымайын
1496,rechnen::V,حساب کردن,хынцын
1497,lesen::V,خواندن,кӕсын
1498,lesen::V,خواندن,фӕрсын
1499,malen::V,نقاشی کردن,ныв кӕнын
1500,zeichnen::V,کشیدن,ныв кӕнын
1501,zeichnen::V,رسم کردن,ныв кӕнын
1502,schreiben::V,نوشتن,фыссын
1503,besitzen::V,داشتن,хицау уын
1504,kaufen::V,خریدن,балхӕнын
1505,kaufen::V,خرید کردن,балхӕнын
1506,verkaufen::V,فروختن,уӕй кӕнын
1507,bezahlen::V,پرداختن,бафидын
1508,zahlen::V,پرداخت کردن,фидын
1509,beherrschen::V,مسلط بودن,æлдариуæг кæнын
1510,ertragen::V,تحمل کردن,бавзарын
