,Concept_ID,lv,sl
793,Westen::N,rietumi,zapàd
794,Osten::N,асыв,vzhòd
795,Osten::N,austrumi,vzhòd
796,Holz::N,пу,lés
797,Holz::N,koks,lés
798,Holz::N,koksne,lés
799,Brett::N,пӧв,deskà
800,Brett::N,dēlis,deskà
801,Platte::N,плита,plôča
802,Platte::N,plate,plôča
803,Platte::N,plāksne,plôča
804,Stütze::N,пыкӧд,opóra
805,Stütze::N,пыкӧд,zaslómba
806,Stütze::N,мыджӧд,opóra
807,Stütze::N,мыджӧд,zaslómba
808,Stütze::N,balsts,opóra
809,Stütze::N,balsts,zaslómba
810,Stütze::N,atspaids,opóra
811,Stütze::N,atspaids,zaslómba
812,Stange::N,потш,gréd
813,Stange::N,maikste,gréd
814,Stock::N,бедь,pálica
815,Stock::N,boze,pálica
816,Stock::N,spieķis,pálica
817,Stab::N,зир,pálica
818,Stab::N,zizlis,pálica
819,Rohr::N,труба,cév
820,Rohr::N,caurule,cév
821,Haus::N,керка,híša
822,Haus::N,māja,híša
823,Heim::N,горт,dóm
824,Heim::N,mājas,dóm
825,Ofen::N,пач,péč
826,Ofen::N,krāsns,péč
827,Fußboden::N,джодж,pòd
828,Fußboden::N,grīda,pòd
829,Tisch::N,пызан,míza
830,Tisch::N,galds,míza
831,Stuhl::N,улӧс,stòl
832,Stuhl::N,krēsls,stòl
833,Wiege::N,зыбка,zíbel
834,Wiege::N,šūpulis,zíbel
835,Bett::N,вольпась,póstelja
836,Bett::N,gulta,póstelja
837,Regal::N,джадж,políca
838,Regal::N,plaukts,políca
839,Kiste::N,куд,zabòj
840,Kiste::N,ящик,zabòj
841,Kiste::N,kaste,zabòj
842,Kiste::N,šķirsts,zabòj
843,Fenster::N,ӧшинь,ôkno
844,Fenster::N,logs,ôkno
845,Tür::N,ӧдзӧс,vráta
846,Tür::N,durvis,vráta
847,Tor::N,дзиръя,velíka vráta
848,Tor::N,vārti,velíka vráta
849,Zaun::N,потшӧс,ográja
850,Zaun::N,žogs,ográja
851,Dach::N,вевт,stréha
852,Dach::N,jumts,stréha
853,Leiter::N,пос,léstev
854,Leiter::N,kāpnes,léstev
855,Leiter::N,redeles,léstev
856,Besen::N,рос,mêtla
857,Besen::N,slota,mêtla
858,Spaten::N,зыр,lopáta
859,Spaten::N,lāpsta,lopáta
860,Schaufel::N,тэльӧб,lopáta
861,Schaufel::N,liekšķere,lopáta
862,Gabel::N,вилки,vílice
863,Gabel::N,dakšiņa,vílice
864,Löffel::N,пань,žlíca
865,Löffel::N,karote,žlíca
866,Messer::N,пурт,nòž
867,Messer::N,nazis,nòž
868,Nagel::N,тув,žebèlj
869,Nagel::N,кӧрт тув,žebèlj
870,Nagel::N,nagla,žebèlj
871,Netz::N,тыв,mréža
872,Netz::N,tīkls,mréža
873,Haken::N,крук,kljúka
874,Haken::N,āķis,kljúka
875,Haken::N,kāsis,kljúka
876,Haken::N,krampis,kljúka
877,Griff::N,нуд,ročáj
878,Griff::N,нуд,oprijèm
879,Griff::N,kāts,ročáj
880,Griff::N,kāts,oprijèm
881,Griff::N,rokturis,ročáj
882,Griff::N,rokturis,oprijèm
883,Schloss::N,томан,ključávnica
884,Schloss::N,aizslēgs,ključávnica
885,Bild::N,серпас,slíka
886,Bild::N,glezna,slíka
887,Figur::N,пертас,figúra
888,Figur::N,пертас,postáva
889,Figur::N,вежньӧг,figúra
890,Figur::N,вежньӧг,postáva
891,Figur::N,figūra,figúra
892,Figur::N,figūra,postáva
893,Puppe::N,акань,lútka
894,Puppe::N,lelle,lútka
895,Beutel::N,мешӧк,môšnja
896,Beutel::N,kule,môšnja
897,Beutel::N,maisiņš,môšnja
898,Bündel::N,кӧртӧд,cúla
899,Bündel::N,кӧртӧд,svéženj
900,Bündel::N,sainis,cúla
901,Bündel::N,sainis,svéženj
902,Tasche::N,сумка,tórba
903,Tasche::N,сумка,tobôlec
904,Tasche::N,soma,tórba
905,Tasche::N,soma,tobôlec
906,Eimer::N,ведра,vêdro
907,Eimer::N,spainis,vêdro
908,Deckel::N,пӧдан,pokròv
909,Deckel::N,пӧдан,poklópec
910,Deckel::N,тупкӧд,pokròv
911,Deckel::N,тупкӧд,poklópec
912,Deckel::N,vāks,pokròv
913,Deckel::N,vāks,poklópec
914,Geschirr::N,дозмук,posóda
915,Geschirr::N,тасьті-пань,posóda
916,Geschirr::N,trauki,posóda
917,Sack::N,мешӧк,vréča
918,Sack::N,maiss,vréča
919,Tasse::N,бекар,skodélica
920,Tasse::N,тасьті,skodélica
921,Tasse::N,tase,skodélica
922,Topf::N,гырнич,lônec
923,Topf::N,pods,lônec
924,Kessel::N,пӧрт,kôtel
925,Kessel::N,katls,kôtel
926,Essen::N,сёйӧм,hrána
927,Essen::N,ēdiens,hrána
928,Nahrung::N,сёян,živílo
929,Nahrung::N,barība,živílo
930,Speise::N,сёян,jéd
931,Speise::N,сёянтор,jéd
932,Speise::N,ēdiens,jéd
933,Fleisch::N,яй,mesó
934,Fleisch::N,gaļa,mesó
935,Getreide::N,нянь,žíto
936,Getreide::N,labība,žíto
937,Brei::N,рок,káša
938,Brei::N,putra,káša
939,Brei::N,biezenis,káša
940,Brot::N,нянь,krùh
941,Brot::N,maize,krùh
942,Scheibe::N,шӧрӧм,réženj
943,Scheibe::N,чӧлан,réženj
944,Scheibe::N,šķēle,réženj
945,Scheibe::N,rieciens,réženj
946,Fett::N,гос,mást
947,Fett::N,гос,maščôba
948,Fett::N,тшог,mást
949,Fett::N,тшог,maščôba
950,Fett::N,tauki,mást
951,Fett::N,tauki,maščôba
952,Butter::N,вый,máslo
953,Butter::N,sviests,máslo
954,Öl::N,вый,ólje
955,Öl::N,eļļa,ólje
956,Salz::N,сов,sól
957,Salz::N,sāls,sól
958,Suppe::N,шыд,júha
959,Suppe::N,zupa,júha
960,Honig::N,ма,méd
961,Honig::N,medus,méd
962,Milch::N,йӧв,mléko
963,Milch::N,piens,mléko
964,Tee::N,чай,čáj
965,Tee::N,tēja,čáj
966,Leder::N,ку,úsnje
967,Leder::N,āda,úsnje
968,Wolle::N,вурун,vólna
969,Wolle::N,vilna,vólna
970,Stoff::N,дӧра,blagó
971,Stoff::N,drāna,blagó
972,Stoff::N,audums,blagó
973,Nadel::N,ем,ígla
974,Nadel::N,adata,ígla
975,Faden::N,сунис,nít
976,Faden::N,diegs,nít
977,Faden::N,pavediens,nít
978,Knopf::N,кизь,gúmb
979,Knopf::N,poga,gúmb
980,Knoten::N,гӧрӧд,vôzel
981,Knoten::N,mezgls,vôzel
982,Farbe::N,краска,bárva
983,Farbe::N,вап,bárva
984,Farbe::N,krāsa,bárva
985,Kleidung::N,паськӧм,obléka
986,Kleidung::N,tērps,obléka
987,Kleidung::N,drēbes,obléka
988,Hemd::N,дӧрӧм,srájca
989,Hemd::N,krekls,srájca
990,Kragen::N,воротник,ovrátnik
991,Kragen::N,apkakle,ovrátnik
992,Ärmel::N,сос,rokáv
993,Ärmel::N,piedurkne,rokáv
994,Hose::N,гач,hláče
995,Hose::N,bikses,hláče
996,Gürtel::N,вӧнь,pás
997,Gürtel::N,josta,pás
998,Mütze::N,шапка,kápa
999,Mütze::N,шапка,čépica
1000,Mütze::N,cepure,kápa
1001,Mütze::N,cepure,čépica
1002,Schuh::N,башмак,čévelj
1003,Schuh::N,ботинки,čévelj
1004,Schuh::N,kurpe,čévelj
1005,Stiefel::N,сапӧг,škórenj
1006,Stiefel::N,zābaks,škórenj
1007,Ring::N,кытш,pŕstan
1008,Ring::N,gredzens,pŕstan
1009,Band::N,лента,trák
1010,Band::N,вундас,trák
1011,Band::N,lente,trák
1012,Kamm::N,сынан,glavník
1013,Kamm::N,ķemme,glavník
1014,Spiegel::N,рӧмпӧштан,zrcálo
1015,Spiegel::N,рӧмпӧштан,ogledálo
1016,Spiegel::N,spogulis,zrcálo
1017,Spiegel::N,spogulis,ogledálo
1018,Riemen::N,тасма,jêrmen
1019,Riemen::N,siksna,jêrmen
1020,Schnur::N,гез,vŕvca
1021,Schnur::N,aukla,vŕvca
1022,Leine::N,юргез,konôpec
1023,Leine::N,saite,konôpec
1024,Decke::N,эшкын,odéja
1025,Decke::N,шебрас,odéja
1026,Decke::N,sega,odéja
1027,Kissen::N,юрлӧс,blazína
1028,Kissen::N,spilvens,blazína
1029,Tuch::N,чышъян,pŕt
1030,Tuch::N,чышъян,rúta
1031,Tuch::N,vadmala,pŕt
1032,Tuch::N,vadmala,rúta
1033,Handtuch::N,ки чышкӧд,brisáča
1034,Handtuch::N,кизьчышъян,brisáča
1035,Handtuch::N,dvielis,brisáča
1036,Kraft::N,этш,síla
1037,Kraft::N,эбӧс,síla
1038,Kraft::N,spēks,síla
1039,Stärke::N,ёнлун,jákost
1040,Stärke::N,чорыдлун,jákost
1041,Stärke::N,stiprums,jákost
1042,Gesundheit::N,дзоньвидзалун,zdrávje
1043,Gesundheit::N,veselība,zdrávje
1044,Krankheit::N,висьӧм,bolézen
1045,Krankheit::N,slimība,bolézen
1046,Schmerz::N,висьӧм,ból
1047,Schmerz::N,висьӧм,bolečína
1048,Schmerz::N,sāpes,ból
1049,Schmerz::N,sāpes,bolečína
1050,Wunde::N,дой,rána
1051,Wunde::N,brūce,rána
1052,Wunde::N,jēlums,rána
1053,Fieber::N,жар,vročína
1054,Fieber::N,drudzis,vročína
1055,Fieber::N,karstums,vročína
1056,Arznei::N,лекарство,lék
1057,Arznei::N,лекарство,zdravílo
1058,Arznei::N,зелля,lék
1059,Arznei::N,зелля,zdravílo
1060,Arznei::N,zāles,lék
1061,Arznei::N,zāles,zdravílo
1062,Arznei::N,medikaments,lék
1063,Arznei::N,medikaments,zdravílo
1064,Brücke::N,пос,móst
1065,Brücke::N,tilts,móst
1066,Brunnen::N,юкмӧс,vodnják
1067,Brunnen::N,aka,vodnják
1068,Weide::N,пӧскӧтина,páša
1069,Weide::N,ganības,páša
1070,Pfad::N,туй,stezà
1071,Pfad::N,кыснан,stezà
1072,Pfad::N,taka,stezà
1073,Weg::N,туй,pót
1074,Weg::N,ceļš,pót
1075,Straße::N,туй,césta
1076,Straße::N,iela,césta
1077,Dorf::N,сикт,vás
1078,Dorf::N,ciems,vás
1079,Stadt::N,кар,mésto
1080,Stadt::N,pilsēta,mésto
1081,Brief::N,письмӧ,písmo
1082,Brief::N,vēstule,písmo
1083,Buch::N,небӧг,knjíga
1084,Buch::N,grāmata,knjíga
1085,Buchstabe::N,шыпас,čŕka
1086,Buchstabe::N,burts,čŕka
1087,Zeitung::N,газет,čásnik
1088,Zeitung::N,avīze,čásnik
1089,Zeitung::N,laikraksts,čásnik
1090,Leben::N,лов,življênje
1091,Leben::N,олӧм,življênje
1092,Leben::N,dzīve,življênje
1093,Tod::N,кулӧм,smŕt
1094,Tod::N,nāve,smŕt
1095,Grab::N,гу,gròb
1096,Grab::N,kaps,gròb
1097,Kirche::N,вичко,cérkev
1098,Kirche::N,baznīca,cérkev
1099,Sünde::N,мыж,gréh
1100,Sünde::N,grēks,gréh
1101,Gott::N,ен,bóg
1102,Gott::N,dievs,bóg
1103,Arbeiter::N,уджалысь,délavec
1104,Arbeiter::N,strādnieks,délavec
1105,Chef::N,юралысь,šéf
1106,Chef::N,веськӧдлысь,šéf
1107,Chef::N,šefs,šéf
1108,Chef::N,vadītajs,šéf
1109,Chef::N,priekšnieks,šéf
1110,Meister::N,вӧчысь,mójster
1111,Meister::N,meistars,mójster
1112,Arzt::N,врач,zdravník
1113,Arzt::N,бурдӧдысь,zdravník
1114,Arzt::N,ārsts,zdravník
1115,Lehrer::N,велӧдысь,učítelj
1116,Lehrer::N,skolotājs,učítelj
1117,Geld::N,сьӧм,denár
1118,Geld::N,nauda,denár
1119,Geschäft::N,удж,kupčíja
1120,Geschäft::N,bizness,kupčíja
1121,Geschäft::N,darījums,kupčíja
1122,Laden::N,вузасянін,trgovína
1123,Laden::N,bode,trgovína
1124,Laden::N,veikals,trgovína
1125,Preis::N,дон,céna
1126,Preis::N,cena,céna
1127,Ware::N,тӧвар,róba
1128,Ware::N,prece,róba
1129,Nutzen::N,воӧм,príd
1130,Nutzen::N,выгӧда,príd
1131,Nutzen::N,labums,príd
1132,Reichtum::N,озырлун,bogástvo
1133,Reichtum::N,bagātība,bogástvo
1134,Welt::N,енкӧла,svét
1135,Welt::N,pasaule,svét
1136,Land::N,му,dežêla
1137,Land::N,zeme,dežêla
1138,Staat::N,канму,držáva
1139,Staat::N,государство,držáva
1140,Staat::N,valsts,držáva
1141,König::N,кан,králj
1142,König::N,ķēniņš,králj
1143,König::N,karalis,králj
1144,Macht::N,каналӧм,oblást
1145,Macht::N,vara,oblást
1146,Grenze::N,су,mêja
1147,Grenze::N,суйӧр,mêja
1148,Grenze::N,robeža,mêja
1149,Krieg::N,ожман,vôjna
1150,Krieg::N,karš,vôjna
1151,Feind::N,враг,sovrážnik
1152,Feind::N,вӧрӧг,sovrážnik
1153,Feind::N,ienaidnieks,sovrážnik
1154,Gewalt::N,мырдöналöм,nasílje
1155,Gewalt::N,vara,nasílje
1156,Gewalt::N,vardarbība,nasílje
1157,Kampf::N,вермасьӧм,bòj
1158,Kampf::N,вермасьӧм,bórba
1159,Kampf::N,cīņa,bòj
1160,Kampf::N,cīņa,bórba
1161,Bogen[Waffe]::N,ньӧввуж,lók
1162,Bogen[Waffe]::N,loks,lók
1163,Pfeil::N,ньӧв,puščíca
1164,Pfeil::N,bulta,puščíca
1165,Gewehr::N,пишшаль,púška
1166,Gewehr::N,šautene,púška
1167,Fehler::N,сорсьӧм,zmóta
1168,Fehler::N,дзугсьӧм,zmóta
1169,Fehler::N,kļūda,zmóta
1170,Lüge::N,пӧръясьӧм,láž
1171,Lüge::N,ылӧдлӧм,láž
1172,Lüge::N,meli,láž
1173,Schaden::N,лёк,okvára
1174,Schaden::N,изъян,okvára
1175,Schaden::N,пакӧсьт,okvára
1176,Schaden::N,bojājums,okvára
1177,Schaden::N,kaitējums,okvára
1178,Unglück::N,шог,nesréča
1179,Unglück::N,kļūme,nesréča
1180,Unglück::N,klizma,nesréča
1181,Unglück::N,nelaime,nesréča
1182,Schuld::N,мыж,krívda
1183,Schuld::N,vaina,krívda
1184,Alter::N,арлыд,dôba
1185,Alter::N,vecums,dôba
1186,Schluss::N,пом,kônec
1187,Schluss::N,beigas,kônec
1188,Zeit::N,кад,čàs
1189,Zeit::N,laiks,čàs
1190,Tag::N,лун,dán
1191,Tag::N,diena,dán
1192,Morgen::N,асыв,jútro
1193,Morgen::N,rīts,jútro
1194,Mittag::N,лун шӧр,póldan
1195,Mittag::N,pusdiena,póldan
1196,Abend::N,рыт,večér
1197,Abend::N,vakars,večér
1198,Nacht::N,вой,nóč
1199,Nacht::N,nakts,nóč
1200,Woche::N,вежон,téden
1201,Woche::N,nedēļa,téden
1202,Monat::N,тӧлысь,mésec
1203,Monat::N,mēnesis,mésec
1204,Jahr::N,во,léto
1205,Jahr::N,gads,léto
1206,Frühling::N,тулыс,pomlád
1207,Frühling::N,pavasaris,pomlád
1208,Sommer::N,гожӧм,polétje
1209,Sommer::N,vasara,polétje
1210,Herbst::N,ар,jesén
1211,Herbst::N,rudens,jesén
1212,Winter::N,тӧв,zíma
1213,Winter::N,ziema,zíma
1214,Januar::N,тӧв шӧр,jánuar
1215,Januar::N,janvāris,jánuar
1216,Februar::N,урасьӧм,fébruar
1217,Februar::N,februāris,fébruar
1218,März::N,рака,márec
1219,März::N,marts,márec
1220,April::N,кос му,apríl
1221,April::N,aprīlis,apríl
1222,Mai::N,ода-кора,máj
1223,Mai::N,maijs,máj
1224,Juni::N,лӧддза-номъя,júnij
1225,Juni::N,jūnijs,júnij
1226,Juli::N,сора,júlij
1227,Juli::N,jūlijs,júlij
1228,August::N,моз,avgúst
1229,August::N,augusts,avgúst
1230,September::N,кӧч,septêmber
1231,September::N,septembris,septêmber
1232,Oktober::N,йирым,október
1233,Oktober::N,oktobris,október
1234,November::N,вӧльгым,novêmber
1235,November::N,novembris,novêmber
1236,Dezember::N,ӧшым,decémber
1237,Dezember::N,decembris,decémber
1238,Montag::N,выльлун,ponedéljek
1239,Montag::N,pirmdiena,ponedéljek
1240,Dienstag::N,воторник,tôrek
1241,Dienstag::N,otrdiena,tôrek
1242,Mittwoch::N,середа,sréda
1243,Mittwoch::N,trešdiena,sréda
1244,Donnerstag::N,четверг,četŕtek
1245,Donnerstag::N,ceturtdiena,četŕtek
1246,Freitag::N,пекнича,pétek
1247,Freitag::N,piektdiena,pétek
1248,Samstag::N,субӧта,sobóta
1249,Samstag::N,sestdiena,sobóta
1250,Sonntag::N,вӧскресенньӧ,nedélja
1251,Sonntag::N,svētdiena,nedélja
1252,groß::A,ыджыд,vêlik
1253,groß::A,dižs,vêlik
1254,groß::A,liels,vêlik
1255,klein::A,ичӧт,májhen
1256,klein::A,mazs,májhen
1257,lang::A,кузь,dólg
1258,lang::A,garš,dólg
1259,kurz::A,дженьыд,krátek
1260,kurz::A,īss,krátek
1261,breit::A,ота,širòk
1262,breit::A,паськыд,širòk
1263,breit::A,plats,širòk
1264,schmal::A,оттӧм,ózek
1265,schmal::A,tievs,ózek
1266,dicht::A,сук,góst
1267,dicht::A,blīvs,góst
1268,dick[Gegenstand]::A,кыз,dêbel
1269,dick[Gegenstand]::A,biezs,dêbel
1270,dünn::A,вӧсни,tánek
1271,dünn::A,вӧсньыд,tánek
1272,dünn::A,plāns,tánek
1273,fein::A,посни,drôben
1274,fein::A,smalks,drôben
1275,fest::A,зумыд,tŕden
1276,fest::A,tvirts,tŕden
1277,fest::A,noturīgs,tŕden
1278,flach::A,плавкӧс,plán
1279,flach::A,плавкӧс,plòsk
1280,flach::A,тшӧтшкӧс,plán
1281,flach::A,тшӧтшкӧс,plòsk
1282,flach::A,lēzens,plán
1283,flach::A,lēzens,plòsk
1284,flach::A,līdzens,plán
1285,flach::A,līdzens,plòsk
1286,glatt::A,вольк,gládek
1287,glatt::A,мольыд,gládek
1288,glatt::A,gluds,gládek
1289,glatt::A,slidens,gládek
1290,hart::A,зумыд,tŕd
1291,hart::A,ciets,tŕd
1292,weich::A,небыд,mehák
1293,weich::A,mīksts,mehák
1294,rund::A,гӧгрӧс,okrógel
1295,rund::A,apaļš,okrógel
1296,spitz::A,ёсь йыла,šílast
1297,spitz::A,smails,šílast
1298,scharf::A,ёсь,óster
1299,scharf::A,ass,óster
1300,stumpf::A,ныж,tóp
1301,stumpf::A,ныж,skŕhan
1302,stumpf::A,truls,tóp
1303,stumpf::A,truls,skŕhan
1304,stumpf::A,strups,tóp
1305,stumpf::A,strups,skŕhan
1306,schwer::A,сьӧкыд,têžek
1307,schwer::A,smags,têžek
1308,schön::A,мича,lép
1309,schön::A,мича,krásen
1310,schön::A,лӧсьыд,lép
1311,schön::A,лӧсьыд,krásen
1312,schön::A,daiļš,lép
1313,schön::A,daiļš,krásen
1314,schön::A,skaists,lép
1315,schön::A,skaists,krásen
1316,heiß::A,пӧсь,vròč
1317,heiß::A,karsts,vròč
1318,warm::A,шоныд,tôpel
1319,warm::A,silts,tôpel
1320,kalt::A,кӧдзыд,mŕzel
1321,kalt::A,кӧдзыд,hláden
1322,kalt::A,salts,mŕzel
1323,kalt::A,salts,hláden
1324,kalt::A,auksts,mŕzel
1325,kalt::A,auksts,hláden
1326,kühl::A,юзыд,hláden
1327,kühl::A,ыркыд,hláden
1328,kühl::A,vēss,hláden
1329,kühl::A,dzestrs,hláden
1330,frisch::A,выль,svéž
1331,frisch::A,svaigs,svéž
1332,feucht::A,уль,vlážen
1333,feucht::A,mitrs,vlážen
1334,feucht::A,drēgns,vlážen
1335,nass::A,ва,móker
1336,nass::A,slapjš,móker
1337,trocken::A,кос,súh
1338,trocken::A,sauss,súh
1339,voll::A,кыз,póln
1340,voll::A,pilns,póln
1341,leer::A,куш,prázen
1342,leer::A,тыртӧм,prázen
1343,leer::A,tukšs,prázen
1344,offen::A,восьса,odpŕt
1345,offen::A,vaļējs,odpŕt
1346,offen::A,atvērts,odpŕt
1347,geschlossen::A,пӧдса,zapŕt
1348,geschlossen::A,slēgts,zapŕt
1349,sauber::A,сӧстӧм,číst
1350,sauber::A,сӧстӧм,líčen
1351,sauber::A,tīrs,číst
1352,sauber::A,tīrs,líčen
1353,sauber::A,spodrs,číst
1354,sauber::A,spodrs,líčen
1355,schmutzig::A,няйт,umázan
1356,schmutzig::A,netīrs,umázan
1357,schmutzig::A,dubļains,umázan
1358,roh::A,уль,suròv
1359,roh::A,jēls,suròv
1360,reif::A,кисьмӧм,zrèl
1361,reif::A,gatavs,zrèl
1362,reif::A,nobriedis,zrèl
1363,lecker::A,чӧскыд,okúsen
1364,lecker::A,gards,okúsen
1365,lecker::A,garšīgs,okúsen
1366,süß::A,юмов,sládek
1367,süß::A,чӧскыд,sládek
1368,süß::A,salds,sládek
1369,bitter::A,курыд,grenák
1370,bitter::A,sūrs,grenák
1371,bitter::A,rūgts,grenák
1372,sauer::A,шома,kísel
1373,sauer::A,skābs,kísel
1374,hell::A,югыд,svetèl
1375,hell::A,gaišs,svetèl
1376,dunkel::A,пемыд,temèn
1377,dunkel::A,tumšs,temèn
1378,schwarz::A,сьӧд,čŕn
1379,schwarz::A,melns,čŕn
1380,weiß::A,еджыд,bél
1381,weiß::A,balts,bél
1382,rot::A,гӧрд,rdèč
1383,rot::A,sarkans,rdèč
1384,gelb::A,виж,žólt
1385,gelb::A,виж,rumèn
1386,gelb::A,dzeltens,žólt
1387,gelb::A,dzeltens,rumèn
1388,blau::A,лӧз,móder
1389,blau::A,zils,móder
1390,grün::A,веж,zelèn
1391,grün::A,турунвиж,zelèn
1392,grün::A,zaļš,zelèn
1393,grau::A,руд,sív
1394,grau::A,pelēks,sív
1395,bunt::A,сера,písan
1396,bunt::A,raibs,písan
1397,bunt::A,krāsains,písan
1398,billig::A,донтӧг,pocéni
1399,billig::A,lēts,pocéni
1400,teuer::A,дона,drág
1401,teuer::A,dārgs,drág
1402,wertvoll::A,дона,dragocén
1403,wertvoll::A,vērtīgs,dragocén
1404,blind::A,синтӧм,slép
1405,blind::A,akls,slép
1406,taub::A,пельтӧм,glúh
1407,taub::A,kurls,glúh
1408,kräftig::A,вынйӧра,močán
1409,kräftig::A,spēcīgs,močán
1410,stark::A,ён,ják
1411,stark::A,вына,ják
1412,stark::A,stiprs,ják
1413,schwach::A,жеб,šíbek
1414,schwach::A,vājš,šíbek
1415,fett::A,госа,dêbel
1416,fett::A,brangs,dêbel
1417,schlank::A,веськыд,vítek
1418,schlank::A,slaids,vítek
1419,hübsch::A,мича,lép
1420,hübsch::A,лӧсьыд,lép
1421,hübsch::A,glīts,lép
1422,böse::A,лёк,zèl
1423,böse::A,лёк,hudôben
1424,böse::A,ļauns,zèl
1425,böse::A,ļauns,hudôben
1426,böse::A,negants,zèl
1427,böse::A,negants,hudôben
1428,dumm::A,йӧй,glúp
1429,dumm::A,йӧй,bédast
1430,dumm::A,вежӧртӧм,glúp
1431,dumm::A,вежӧртӧм,bédast
1432,dumm::A,stulbs,glúp
1433,dumm::A,stulbs,bédast
1434,dumm::A,muļķīgs,glúp
1435,dumm::A,muļķīgs,bédast
1436,faul::A,дыш,lén
1437,faul::A,slinks,lén
1438,fleißig::A,зільысь,marljív
1439,fleißig::A,čakls,marljív
1440,fleißig::A,cītīgs,marljív
1441,geizig::A,топыд,škŕt
1442,geizig::A,skops,škŕt
1443,geizig::A,sīksts,škŕt
1444,klug::A,юра,pámeten
1445,klug::A,вежӧра,pámeten
1446,klug::A,gudrs,pámeten
1447,geschickt::A,кипода,spréten
1448,geschickt::A,кужысь,spréten
1449,geschickt::A,manīgs,spréten
1450,lieb::A,муса,míl
1451,lieb::A,муса,ljúb
1452,lieb::A,мича,míl
1453,lieb::A,мича,ljúb
1454,lieb::A,лӧсьыд,míl
1455,lieb::A,лӧсьыд,ljúb
1456,lieb::A,mīļš,míl
1457,lieb::A,mīļš,ljúb
1458,lustig::A,кыпыд,vesél
1459,lustig::A,jautrs,vesél
1460,sanft::A,мелі,láhek
1461,sanft::A,liegs,láhek
1462,hungrig::A,тшыг,láčen
1463,hungrig::A,izsalcis,láčen
1464,krank::A,висьысь,bolán
1465,krank::A,slims,bolán
1466,nackt::A,пасьтӧм,nág
1467,nackt::A,pliks,nág
1468,traurig::A,гажтӧм,túžen
1469,traurig::A,bēdīgs,túžen
1470,traurig::A,skumīgs,túžen
1471,lebendig::A,ловъя,žív
1472,lebendig::A,dzīvs,žív
1473,gut::A,бур,dóber
1474,gut::A,labs,dóber
1475,schlecht::A,лёк,malopríden
1476,schlecht::A,омӧль,malopríden
1477,schlecht::A,slikts,malopríden
1478,richtig::A,инӧд,pravílen
1479,richtig::A,riktīgs,pravílen
1480,schlimm::A,омӧль,húd
1481,schlimm::A,туйтӧм,húd
1482,schlimm::A,nelāgs,húd
1483,schlimm::A,nejauks,húd
1484,wahr::A,абу ылӧг,resníčen
1485,wahr::A,īsts,resníčen
1486,wahr::A,patiess,resníčen
1487,alt::A,важ,stàr
1488,alt::A,sens,stàr
1489,alt::A,vęcs,stàr
1490,neu::A,выль,nòv
1491,neu::A,jauns,nòv
1492,ehemalig::A,вӧвлӧм,nekdánji
1493,ehemalig::A,bijušais,nekdánji
1494,alt[Lebewesen]::A,пӧрысь,stàr
1495,alt[Lebewesen]::A,vecs,stàr
1496,jung::A,том,mlád
1497,jung::A,jauns,mlád
1498,arm::A,гӧль,ubóg
1499,arm::A,гӧль,réven
1500,arm::A,nabags,ubóg
1501,arm::A,nabags,réven
1502,reich::A,озыр,bogàt
1503,reich::A,bagāts,bogàt
1504,bekannt::A,тӧдса,znán
1505,bekannt::A,zināms,znán
1506,bekannt::A,pazīstams,znán
1507,berühmt::A,нималан,sláven
1508,berühmt::A,нималан,znamenít
1509,berühmt::A,кывсян,sláven
1510,berühmt::A,кывсян,znamenít
1511,berühmt::A,slavens,sláven
1512,berühmt::A,slavens,znamenít
1513,fremd::A,йӧз,túj
1514,fremd::A,svešs,túj
1515,verschieden::A,абу ӧткодь,razlíčen
1516,verschieden::A,разнӧй,razlíčen
1517,verschieden::A,dažāds,razlíčen
1518,nah::A,матыс,blížnji
1519,nah::A,tuvs,blížnji
1520,fern::A,ылі,dáleč
1521,fern::A,tāls,dáleč
1522,linker::A,шуйга,lévi
1523,linker::A,kreisais,lévi
1524,rechter::A,веськыд,désni
1525,rechter::A,labais,désni
1526,anderer::A,мукӧд,drúgi
1527,anderer::A,otrs,drúgi
1528,erster::A,медводдза,pŕvi
1529,erster::A,pirmais,pŕvi
1530,zweiter::A,мӧд,drúgi
1531,zweiter::A,otrais,drúgi
1532,dritter::A,коймӧд,trétji
1533,dritter::A,trešais,trétji
1534,letzter::A,бӧръя,poslédnji
1535,letzter::A,beidzamais,poslédnji
1536,allein::ADV,ӧтка,sám
1537,allein::ADV,viens pats,sám
1538,auf einmal::ADV,ӧтпырйӧ,obênem
1539,auf einmal::ADV,reizē,obênem
1540,zusammen::ADV,тшӧтш,skúpaj
1541,zusammen::ADV,kopā,skúpaj
1542,zusammen::ADV,vienviet,skúpaj
1543,lange::ADV,дыр,dólgo
1544,lange::ADV,ilgi,dólgo
1545,plötzlich::ADV,друг,náglo
1546,plötzlich::ADV,друг,nenádoma
1547,plötzlich::ADV,pēkšņi,náglo
1548,plötzlich::ADV,pēkšņi,nenádoma
1549,sofort::ADV,дзик пыр,prècej
1550,sofort::ADV,tūlīt,prècej
1551,später::ADV,сэсся,poznêje
1552,später::ADV,vēlāk,poznêje
1553,jetzt::ADV,ӧні,zdàj
1554,jetzt::ADV,tagad,zdàj
1555,heute::ADV,талун,dánes
1556,heute::ADV,šodien,dánes
1557,morgen::ADV,аски,jútri
1558,morgen::ADV,rīt,jútri
