,Concept_ID,fr,ru
861,schwanken::V,osciller,колебаться
862,schwanken::V,chanceler,колебаться
863,schwingen::V,vibrer,качаться
864,schwingen::V,osciller,качаться
865,fallen::V,tomber,падать
866,brennen::V,brûler,гореть
867,brennen::V,flamber,гореть
868,rauchen::V,fumer,дымить
869,regnen::V,pleuvoir,дождить
870,gefrieren::V,geler,замерзнуть
871,tauen::V,dégeler,таять
872,schmelzen::V,fondre,плавиться
873,trocknen::V,sécher,сохнуть
874,sieden::V,bouillir,кипеть
875,faulen::V,pourrir,гнить
876,faulen::V,se putréfier,гнить
877,verfaulen::V,pourrir,сгнить
878,reißen::V,rompre,рваться
879,reißen::V,se déchirer,рваться
880,versinken::V,s'enfoncer,тонуть
881,vergehen::V,passer,проходить
882,erscheinen::V,apparaître,появиться
883,verschwinden::V,disparaître,исчезнуть
884,sinken::V,descendre,спадать
885,sinken::V,s'abaisser,спадать
886,abnehmen::V,diminuer,уменьшиться
887,zunehmen::V,augmenter,увеличиваться
888,steigen::V,monter,подниматься
889,wachsen::V,croître,расти
890,glänzen::V,briller,блестеть
891,funkeln::V,étinceler,сверкать
892,lärmen::V,faire du bruit,шуметь
893,läuten::V,sonner,звонить
894,klingeln::V,sonner,звонить
895,klirren::V,cliqueter,звякать
896,brausen::V,mugir,бушевать
897,rauschen::V,bruire,шелестеть
898,klingen::V,sonner,звучать
899,bellen::V,aboyer,лаять
900,heulen::V,hurler,выть
901,blasen::V,souffler,дунуть
902,pfeifen::V,siffler,свистеть
903,schreien::V,crier,кричать
904,stöhnen::V,gémir,стонать
905,zittern::V,trembler,дрожать
906,leben::V,vivre,жить
907,geboren werden::V,naître,родиться
908,atmen::V,respirer,дышать
909,trinken::V,boire,пить
910,essen::V,manger,есть
911,essen::V,manger,кушать
912,schlucken::V,avaler,глотать
913,müde werden::V,se lasser,устать
914,müde werden::V,se fatiguer,устать
915,einschlafen::V,s'endormir,заснуть
916,schlafen::V,dormir,спать
917,aufwachen::V,se réveiller,проснуться
918,aufstehen::V,se lever,встать
919,sich erholen::V,se reposer,отдыхать
920,sich erholen::V,se détendre,отдыхать
921,krank werden::V,tomber malade,заболеть
922,krank sein::V,être malade,болеть
923,schmerzen::V,faire mal,болеть
924,husten::V,tousser,кашлять
925,genesen::V,guérir,поправиться
926,genesen::V,se remettre,поправиться
927,sterben::V,mourir,умереть
928,umkommen::V,périr,погибнуть
929,sich bewegen::V,bouger,двигаться
930,sich rühren::V,broncher,шевельнуться
931,sich erheben::V,se lever,встать
932,sich setzen::V,s'asseoir,сесть
933,hinfallen::V,tomber,упасть
934,laufen::V,marcher,ходить
935,laufen::V,aller à pied,ходить
936,schreiten::V,marcher,шагать
937,spazierengehen::V,se promener,гулять
938,eilen::V,courir,спешить
939,sich beeilen::V,se hâter,торопиться
940,sich beeilen::V,se dépêcher,торопиться
941,sausen::V,filer,мчаться
942,rennen::V,courir,бегать
943,springen::V,sauter,прыгать
944,klettern::V,grimper,лазать
945,schaukeln::V,se balancer,раскачиваться
946,kriechen::V,ramper,ползать
947,schwimmen::V,nager,плавать
948,tauchen::V,plonger,нырять
949,rudern::V,ramer,грести
950,fahren::V,aller,ехать
951,fahren::V,rouler,ехать
952,fliegen::V,voler,летать
953,gehen::V,aller,идти
954,weggehen::V,s'en aller,уйти
955,abfahren::V,partir,отправиться
956,anhalten::V,s'arrêter,остановиться
957,hineingehen::V,entrer,входить
958,eintreten::V,entrer,войти
959,kommen::V,venir,прийти
960,ankommen::V,arriver,прибыть
961,zurückkommen::V,revenir,возвратиться
962,bleiben::V,rester,остаться
963,bleiben::V,demeurer,остаться
964,warten::V,attendre,ждать
965,erwarten::V,attendre,ожидать
966,suchen::V,chercher,искать
967,finden::V,trouver,найти
968,versuchen::V,essayer,пытаться
969,vorbereiten::V,préparer,подготовить
970,lieben::V,aimer,любить
971,mögen::V,aimer,любить
972,mögen::V,vouloir,любить
973,lachen::V,rire,смеяться
974,rühren::V,toucher,растрогать
975,rühren::V,attendrir,растрогать
976,weinen::V,pleurer,плакать
977,schimpfen::V,gronder,ругаться
978,sich ärgern::V,se fâcher,сердиться
979,sich fürchten::V,avoir peur,бояться
980,fürchten::V,craindre,бояться
981,fürchten::V,avoir peur de,бояться
982,fliehen::V,fuir,убегать
983,flüchten::V,s'enfuir,убежать
984,sehen::V,voir,видеть
985,anschauen::V,regarder,посмотреть
986,ansehen::V,regarder,смотреть
987,hören::V,entendre,слышать
988,zuhören::V,écouter,слушать
989,probieren::V,goûter,пробовать
990,riechen::V,sentir,нюхать
991,fühlen::V,sentir,чувствовать
992,scheinen::V,sembler,казаться
993,scheinen::V,paraître,казаться
994,zu sehen sein::V,se voir,виднеться
995,zu sehen sein::V,être visible,виднеться
996,vernehmen::V,entendre,услышать
997,vernehmen::V,percevoir,услышать
998,frieren::V,avoir froid,мерзнуть
999,tun::V,faire,делать
1000,können::V,savoir,мочь
1001,können::V,savoir,уметь
1002,können::V,pouvoir,мочь
1003,können::V,pouvoir,уметь
1004,wollen::V,vouloir,хотеть
1005,anfangen::V,commencer,начать
1006,beenden::V,finir,закончить
1007,beenden::V,terminer,закончить
1008,aufhören::V,cesser,перестать
1009,aufhören::V,arrêter,перестать
1010,gelingen::V,réussir,удаться
1011,geraten::V,réussir,оказаться
1012,öffnen::V,ouvrir,открыть
1013,schließen::V,fermer,закрыть
1014,stellen::V,poser,поставить
1015,stellen::V,mettre,поставить
1016,setzen::V,placer,посадить
1017,legen::V,placer,класть
1018,berühren::V,toucher,трогать
1019,verbinden::V,lier,связать
1020,bedecken::V,couvrir,покрыть
1021,aufhängen::V,accrocher,повесить
1022,anzünden::V,allumer,зажечь
1023,aufheben::V,ramasser,поднять
1024,zurücklassen::V,laisser,оставить
1025,verlieren::V,perdre,потерять
1026,fallen lassen::V,lâcher,уронить
1027,fallen lassen::V,laisser tomber,уронить
1028,machen::V,faire,сделать
1029,herstellen::V,produire,изготовить
1030,herstellen::V,fabriquer,изготовить
1031,bauen::V,bâtir,строить
1032,bauen::V,construire,строить
1033,reparieren::V,réparer,чинить
1034,verbessern::V,améliorer,улучшить
1035,ändern::V,changer,изменить
1036,ändern::V,modifier,изменить
1037,graben::V,creuser,копать
1038,beugen::V,plier,согнуть
1039,beugen::V,ployer,согнуть
1040,biegen::V,courber,погнуть
1041,drehen::V,tordre,вертеть
1042,drehen::V,tourner,вертеть
1043,wenden::V,retourner,повернуть
1044,umdrehen::V,tourner,перевернуть
1045,heben::V,soulever,поднимать
1046,hochheben::V,lever,поднять
1047,ergreifen::V,saisir,схватить
1048,ergreifen::V,prendre,схватить
1049,halten::V,tenir,держать
1050,drücken::V,presser,нажимать
1051,schieben::V,pousser,толкать
1052,kratzen::V,gratter,скрести
1053,kratzen::V,égratigner,скрести
1054,lecken::V,lécher,лизать
1055,beißen::V,mordre,кусать
1056,abreißen::V,arracher,оторвать
1057,abschneiden::V,couper,отрезать
1058,binden::V,lier,вязать
1059,binden::V,attacher,вязать
1060,stecken::V,enfoncer,воткнуть
1061,brechen::V,rompre,сломать
1062,klopfen::V,frapper,стучать
1063,hauen::V,frapper,бить
1064,kleben::V,coller,клеить
1065,reiben::V,frotter,тереть
1066,streichen::V,empâter,намазать
1067,schleifen::V,affiler,точить
1068,schleifen::V,aiguiser,точить
1069,schneiden::V,couper,резать
1070,schneiden::V,trancher,резать
1071,rütteln::V,cahoter,шатать
1072,schütteln::V,secouer,трясти
1073,schwenken::V,agiter,махать
1074,schütten::V,verser,налить
1075,füllen::V,remplir,наполнить
1076,einwickeln::V,envelopper,завернуть
1077,tragen::V,porter,нести
1078,schleppen::V,traîner,тащить
1079,ziehen::V,tirer,тянуть
1080,aufbewahren::V,garder,хранить
1081,aufbewahren::V,conserver,хранить
1082,werfen::V,jeter,бросать
1083,werfen::V,lancer,бросать
1084,fangen::V,attraper,ловить
1085,packen::V,agripper,схватить
1086,verstecken::V,cacher,спрятать
1087,teilen::V,diviser,разделить
1088,schicken::V,envoyer,посылать
1089,bringen::V,apporter,принести
1090,hinzufügen::V,ajouter,добавить
1091,bekommen::V,obtenir,достать
1092,erhalten::V,recevoir,получить
1093,nehmen::V,prendre,взять
1094,wählen::V,choisir,выбрать
1095,auswählen::V,choisir,отобрать
1096,auswählen::V,sélectionner,отобрать
1097,bewahren::V,préserver,сохранить
1098,behindern::V,gêner,препятствовать
1099,verderben::V,gâter,испортить
1100,verderben::V,corrompre,испортить
1101,beschädigen::V,endommager,повредить
1102,zerbrechen::V,casser,разбить
1103,zerreißen::V,déchirer,разорвать
1104,zerstören::V,détruire,разрушить
1105,verbrennen::V,brûler,сжечь
1106,geben::V,donner,дать
1107,reichen::V,tendre,передать
1108,schenken::V,offrir,дарить
1109,versprechen::V,promettre,обещать
1110,wünschen::V,souhaiter,желать
1111,loben::V,louer,хвалить
1112,küssen::V,embrasser,целовать
1113,wiegen::V,bercer,качать
1114,zudecken::V,couvrir,накрыть
1115,wecken::V,éveiller,разбудить
1116,wecken::V,réveiller,разбудить
1117,zeigen::V,montrer,показать
1118,zeigen::V,faire voir,показать
1119,führen::V,guider,вести
1120,lehren::V,apprendre,учить
1121,unterrichten::V,instruire,преподавать
1122,aufziehen::V,élever,воспитать
1123,leiten::V,diriger,руководить
1124,leiten::V,conduire,руководить
1125,antreiben::V,pousser,подгонять
1126,lassen::V,faire,заставить
1127,einladen::V,inviter,пригласить
1128,vereinigen::V,unir,объединить
1129,vereinigen::V,réunir,объединить
1130,besuchen::V,visiter,посетить
1131,besuchen::V,aller voir,посетить
1132,treffen::V,rencontrer,встретить
1133,sich versammeln::V,s'assembler,собраться
1134,spielen::V,jouer,играть
1135,singen::V,chanter,петь
1136,tanzen::V,danser,плясать
1137,tanzen::V,danser,танцевать
1138,sich trennen::V,se séparer,расстаться
1139,verlassen::V,quitter,покинуть
1140,retten::V,sauver,спасти
1141,bewachen::V,garder,охранять
1142,schützen::V,protéger,уберегать
1143,verteidigen::V,défendre,защитить
1144,sich schlagen::V,se taper,драться
1145,schießen::V,tirer,стрелять
1146,siegen::V,vaincre,победить
1147,ärgern::V,agacer,сердить
1148,schlagen::V,battre,ударить
1149,schlagen::V,frapper,ударить
1150,treten::V,botter,пинать
1151,treten::V,donner un coup de pied à,пинать
1152,stechen::V,piquer,уколоть
1153,stoßen::V,heurter,толкнуть
1154,stehlen::V,voler,украсть
1155,stören::V,gêner,помешать
1156,stören::V,déranger,помешать
1157,belästigen::V,molester,надоедать
1158,belästigen::V,importuner,надоедать
1159,verbergen::V,cacher,скрыть
1160,verbergen::V,dissimuler,скрыть
1161,täuschen::V,abuser,обмануть
1162,täuschen::V,tromper,обмануть
1163,betrügen::V,duper,смошенничать
1164,betrügen::V,frauder,смошенничать
1165,töten::V,tuer,убить
1166,wohnen::V,habiter,проживать
1167,wohnen::V,demeurer,проживать
1168,arbeiten::V,travailler,работать
1169,sammeln::V,collectionner,собрать
1170,pflücken::V,cueillir,рвать
1171,pflücken::V,cueillir,срывать
1172,jagen::V,chasser,охотиться
1173,fischen::V,pêcher,рыбачить
1174,fassen::V,capturer,поймать
1175,hüten::V,garder,пасти
1176,treiben::V,mener,гнать
1177,anbinden::V,attacher,привязать
1178,füttern::V,faire manger,кормить
1179,melken::V,traire,доить
1180,hacken::V,fendre,рубить
1181,gießen::V,arroser,полить
1182,reifen::V,mûrir,созреть
1183,zubereiten::V,préparer,приготовить
1184,kochen::V,cuire,варить
1185,backen::V,cuire,печь
1186,braten::V,rôtir,жарить
1187,umrühren::V,remuer,перемешать
1188,stricken::V,tricoter,вязать
1189,nähen::V,coudre,шить
1190,färben::V,teindre,покрасить
1191,reinigen::V,nettoyer,очистить
1192,waschen::V,laver,стирать
1193,abwischen::V,essuyer,вытереть
1194,spülen::V,rincer,полоскать
1195,fegen::V,balayer,подметать
1196,kehren::V,balayer,мести
1197,baden::V,se baigner,купаться
1198,sich waschen::V,se laver,мыться
1199,ausziehen::V,ôter,снять
1200,ausziehen::V,enlever,снять
1201,anziehen::V,mettre,надеть
1202,sich anziehen::V,s'habiller,одеться
1203,kämmen::V,peigner,причесать
1204,schmücken::V,orner,украсить
1205,schmücken::V,décorer,украсить
1206,sagen::V,dire,сказать
1207,sprechen::V,parler,говорить
1208,reden::V,parler,разговаривать
1209,sich unterhalten::V,bavarder,беседовать
1210,sich unterhalten::V,s'entretenir,беседовать
1211,fragen::V,demander,спросить
1212,bitten::V,prier,просить
1213,erzählen::V,raconter,рассказать
1214,mitteilen::V,communiquer,сообщить
1215,nennen::V,nommer,назвать
1216,nennen::V,appeler,назвать
1217,rufen::V,appeler,звать
1218,prahlen::V,se vanter,хвастаться
1219,übersetzen::V,traduire,перевести
1220,denken::V,penser,думать
1221,glauben::V,croire,верить
1222,bemerken::V,remarquer,заметить
1223,bemerken::V,apercevoir,заметить
1224,erkennen::V,reconnaître,узнать
1225,begreifen::V,concevoir,понять
1226,begreifen::V,concevoir,постичь
1227,verstehen::V,entendre,услышать
1228,verstehen::V,comprendre,услышать
1229,lernen::V,apprendre,учиться
1230,wissen::V,savoir,знать
1231,sich erinnern an::V,se souvenir de,вспомнить
1232,vergessen::V,oublier,забыть
1233,messen::V,mesurer,мерить
1234,zählen::V,compter,считать
1235,rechnen::V,calculer,считать
1236,lesen::V,lire,читать
1237,malen::V,peindre,рисовать
1238,zeichnen::V,dessiner,рисовать
1239,schreiben::V,écrire,писать
1240,besitzen::V,posséder,иметь
1241,kaufen::V,acheter,купить
1242,verkaufen::V,vendre,продать
1243,bezahlen::V,payer,заплатить
1244,zahlen::V,payer,платить
1245,beherrschen::V,dominer,владеть
1246,beherrschen::V,maîtriser,владеть
1247,ertragen::V,tolérer,вытерпеть
1248,ertragen::V,supporter,вытерпеть
