,Concept_ID,udm,ko
818,sich drehen::V,берганы,돌다
819,schwanken::V,вошъяськыны,동요하다
820,schwingen::V,шонаськыны,흔들다
821,fallen::V,усьыны,떨어지다
822,brennen::V,ӝуаны,타다
823,rauchen::V,ӵындыны,김이나다
824,regnen::V,зорыны,비가오다
825,gefrieren::V,кынмыны,얼다
826,tauen::V,шунаны,녹다
827,schmelzen::V,шунаны,녹다
828,trocknen::V,куасьмыны,홈치다
829,sieden::V,пӧзьыны,끓다
830,faulen::V,сисьмыны,부패하다
831,verfaulen::V,сисьмыны,썩다
832,reißen::V,кеськыны,지바찢다
833,versinken::V,выйыны,가라앉다
834,vergehen::V,ортчыны,지나가다
835,erscheinen::V,адскыны,나타나다
836,verschwinden::V,бырыны,사라지다
837,sinken::V,усьыны,가라앉다
838,abnehmen::V,синыны,떼어내다
839,zunehmen::V,йылыны,증가하다
840,steigen::V,лӧпкыны,상승하다
841,wachsen::V,будыны,생기하다
842,glänzen::V,чиляны,뛰오나다
843,glänzen::V,пиштыны,뛰오나다
844,funkeln::V,чилекъяны,불티가잍어나다
845,lärmen::V,уретыны,떠들다
846,lärmen::V,ӵашетыны,떠들다
847,läuten::V,жингыртыны,울시다
848,klingeln::V,жингыртыны,초닌총을울리다
849,klirren::V,жильккетыны,탁탁울리다
850,brausen::V,лекъяськыны,쏴쏴소리내다
851,rauschen::V,ӵашетыны,솨솨
852,klingen::V,кылӥськыны,반향하다
853,bellen::V,утыны,짖다
854,heulen::V,вузыны,포효하다
855,blasen::V,пельтыны,불다
856,pfeifen::V,шуланы,피리를불다
857,schreien::V,черекъяны,절규하다
858,schreien::V,кесяськыны,절규하다
859,stöhnen::V,ӝуштыны,신음하다
860,zittern::V,дырекъяны,저뉼하다
861,zittern::V,куалекъяны,저뉼하다
862,leben::V,улыны,살다
863,geboren werden::V,вордӥськыны,태어난
864,atmen::V,шоканы,숨쉬다
865,trinken::V,юыны,마시다
866,essen::V,сиыны,먹다
867,schlucken::V,ньылыны,들이켜다
868,müde werden::V,жадьыны,
869,einschlafen::V,умме усьыны,잠들다
870,schlafen::V,кӧлыны,자다
871,aufwachen::V,сайканы,눈트다
872,aufstehen::V,султыны,서다
873,sich erholen::V,шутэтскыны,회복하다
874,krank werden::V,висьыны,
875,krank sein::V,висьыны,
876,schmerzen::V,висьыны,아프다
877,husten::V,кызыны,잔기침하다
878,genesen::V,юнматскыны,낫다
879,genesen::V,бурмытскылыны,낫다
880,sterben::V,кулыны,죽다
881,umkommen::V,бырыны,못쓰게되다
882,sich bewegen::V,вырыны,움직이다
883,sich rühren::V,вырӟыны,움직이다
884,sich rühren::V,вырӟылыны,움직이다
885,sich erheben::V,султыны,이러서다
886,sich setzen::V,пуксьыны,앉히다
887,hinfallen::V,усьыны,넘어지다
888,laufen::V,мыныны,걷다
889,schreiten::V,вамышъяны,보행하다
890,spazierengehen::V,мыныны,산보하다
891,spazierengehen::V,ветлыны,산보하다
892,eilen::V,дыртыны,서둘다
893,sich beeilen::V,дыртыны,서둘게하다
894,sausen::V,туж ӝог мыныны,서들러 떠나다
895,rennen::V,бызьылыны,달리다
896,springen::V,тэтчаны,도약하다
897,klettern::V,тубаны,갑겨오르다
898,schaukeln::V,лэйканы,흔들리게하다
899,schaukeln::V,шонаськыны,흔들리게하다
900,kriechen::V,нюж ветлыны,기다
901,schwimmen::V,уяны,헤엄치다
902,tauchen::V,зумылыны,잠기다
903,rudern::V,полсаны,물을헤치다
904,fahren::V,ветлыны,가다
905,fahren::V,ветлыны,나르다
906,fliegen::V,лобаны,날다
907,gehen::V,мыныны,가다
908,weggehen::V,кошкыны,팔리다
909,abfahren::V,кошкыны,출발하다
910,anhalten::V,дугдыны,멈추다
911,hineingehen::V,пырыны,(그리로)가다
912,eintreten::V,пырыны,들러가다
913,kommen::V,вуыны,오다
914,kommen::V,лыктыны,오다
915,ankommen::V,вуыны,고챀하다
916,zurückkommen::V,берытскыны,보기
917,bleiben::V,кыльыны,체류
918,warten::V,витьыны,기다리다
919,erwarten::V,витьыны,기대하다
920,erwarten::V,возьманы,기대하다
921,suchen::V,утчаны,찾다
922,suchen::V,утчаны,구하다
923,finden::V,шедьтыны,찾아내다
924,versuchen::V,турттыны,시험하다
925,vorbereiten::V,дасяны,재비하다
926,lieben::V,гажаны,사랑하다
927,mögen::V,яратыны,줗아하다
928,lachen::V,серекъяны,웃다
929,rühren::V,сюлме йӧтыны,건드리다
930,weinen::V,бӧрдыны,울다
931,schimpfen::V,даллашыны,꾸짖다
932,sich ärgern::V,лекъяськыны,화를내게 하다
933,sich fürchten::V,кышканы,두려원하다
934,sich fürchten::V,курданы,두려원하다
935,fürchten::V,курданы,두려원하다
936,fürchten::V,кышканы,두려원하다
937,fliehen::V,пегӟыны,도망치다
938,flüchten::V,пегӟыны,도주하다
939,sehen::V,адӟыны,보다
940,anschauen::V,учкыны,바라보다
941,ansehen::V,учкыны,바라보다
942,hören::V,кылыны,듣다
943,zuhören::V,кылзыны,듣다
944,probieren::V,веръяны,시식하다
945,riechen::V,зынъяны,내새를맡다
946,fühlen::V,шӧдыны,느끼다
947,scheinen::V,адскыны,...것같다
948,zu sehen sein::V,адӟиськыны,보이는
949,vernehmen::V,кылыны,듣다
950,vernehmen::V,кылыны,들어서일다
951,frieren::V,кынмыны,춥다
952,tun::V,карыны,하다
953,können::V,быгатыны,할주릴다
954,wollen::V,потыны,바라다
955,anfangen::V,кутскыны,시작하다
956,beenden::V,быдтыны,다하다
957,beenden::V,быдэстыны,다하다
958,aufhören::V,дугдыны,그만두다
959,gelingen::V,быгатыны,성국하다
960,gelingen::V,луыны,성국하다
961,geraten::V,лэсяны,잘되어가다
962,öffnen::V,усьтыны,열다
963,schließen::V,пытсаны,추측하다
964,stellen::V,пуктыны,세우다
965,setzen::V,пуктыны,놓다
966,legen::V,поныны,눕히다
967,berühren::V,исаны,대다
968,verbinden::V,герӟаны,옝열하다
969,bedecken::V,пытсаны,덮다
970,aufhängen::V,ошыны,매달다
971,anzünden::V,ӝуатыны,점화하다
972,aufheben::V,ӝутыны,위로올리다
973,zurücklassen::V,кельтыны,튀에남기다
974,verlieren::V,ыштыны,잃다
975,fallen lassen::V,уськытыны,떨어뜨리다
976,machen::V,лэсьтыны,하다
977,herstellen::V,лэсьтыны,제조하다
978,bauen::V,пуктыны,짓다
979,reparieren::V,тупатыны,수셩자다
980,verbessern::V,умоятыны,정정하다
981,ändern::V,воштыны,바꾸다
982,graben::V,копаны,파다
983,beugen::V,губыртыны,구부리다
984,biegen::V,куасаны,굽히다
985,drehen::V,бергатыны,회전
986,wenden::V,берыктыны,회전시키다
987,umdrehen::V,берыктыны,회전시키다
988,heben::V,ӝутыны,일으아키다
989,hochheben::V,ӝутъяны,틀어올리다
990,ergreifen::V,кутыны,잡다
991,ergreifen::V,кырмыны,잡다
992,halten::V,возьыны,잡다
993,drücken::V,зӥбыны,누르다
994,drücken::V,пачкатыны,누르다
995,schieben::V,донганы,밀다
996,kratzen::V,вуштыны,긁다
997,lecken::V,нюлыны,핥다
998,beißen::V,куртчыны,물다
999,abreißen::V,ишкалтыны,
1000,abschneiden::V,шорыны,귾어내다
1001,abschneiden::V,вандыны,귾어내다
1002,binden::V,керттыны,매다
1003,stecken::V,мертчытыны,찌르다
1004,brechen::V,тӥяны,금
1005,klopfen::V,йыганы,치다
1006,klopfen::V,шарккетыны,치다
1007,hauen::V,жугыны,때리다
1008,hauen::V,тышканы,때리다
1009,kleben::V,лякыны,들러붙다
1010,reiben::V,зыраны,문지르다
1011,reiben::V,вуштыны,문지르다
1012,streichen::V,зыраны,쓰다듬다
1013,schleifen::V,шерыны,갈다
1014,schneiden::V,вандыны,베다
1015,rütteln::V,зуркатыны,흔들다
1016,schütteln::V,куалекъятыны,흔들다
1017,schwenken::V,шонаны,흔들다
1018,schütten::V,лэзьыны,따르다
1019,füllen::V,тырмытыны,담다
1020,einwickeln::V,биньыны,싸다
1021,tragen::V,нуыны,지우다
1022,schleppen::V,кыскыны,끌다
1023,ziehen::V,кыскыны,당기다
1024,aufbewahren::V,возьыны,간직하다
1025,werfen::V,куяны,던지다
1026,werfen::V,лэзяны,던지다
1027,fangen::V,кутыны,밥다
1028,packen::V,кутыны,쥐다
1029,packen::V,кырмыны,쥐다
1030,verstecken::V,ватыны,숨기다
1031,teilen::V,люкыны,나누다
1032,schicken::V,ыстыны,보내다
1033,bringen::V,вайыны,가겨
1034,hinzufügen::V,ватсаны,부가하다
1035,bekommen::V,басьтыны,얻다
1036,erhalten::V,басьтыны,지니다
1037,nehmen::V,кутыны,잡다
1038,nehmen::V,басьтыны,잡다
1039,wählen::V,бырйыны,선거하다
1040,auswählen::V,бырйыны,선출하다
1041,bewahren::V,возьыны,저장보종
1042,behindern::V,могӟытыны,훼방하다
1043,verderben::V,сӧрыны,못쓰게 되다
1044,beschädigen::V,урод лэсьтыны,상하게하다
1045,zerbrechen::V,сӧрыны,깨뜨리다
1046,zerreißen::V,кесяны,잡아쫓다
1047,zerstören::V,куашкатыны,파괴하다
1048,verbrennen::V,сутыны,소실하다
1049,geben::V,сётыны,주다
1050,reichen::V,сётыны,내일다
1051,schenken::V,кузьманы,주다
1052,versprechen::V,кыл сётыны,약속하다
1053,wünschen::V,сӥзьыны,바라다
1054,loben::V,ушъяны,칭찬하다
1055,küssen::V,чупаны,키스하다
1056,wiegen::V,веттаны,어르다
1057,wiegen::V,лэйкатыны,어르다
1058,zudecken::V,шобыртыны,뚜꺼을하다
1059,wecken::V,сайкатыны,깨우다
1060,zeigen::V,возьматыны,보이다
1061,führen::V,нуыны,가게하다
1062,lehren::V,дышетыны,가르치다
1063,unterrichten::V,дышетыны,가르지다
1064,aufziehen::V,будэтыны,사육하다
1065,leiten::V,кивалтыны,이끌다
1066,antreiben::V,дыртытыны,몰다
1067,lassen::V,-ытыны,내버려두다
1068,einladen::V,ӧтьыны,초청하다
1069,vereinigen::V,огазеяны,하나로하다
1070,besuchen::V,адӟыськыны,방문하다
1071,treffen::V,пумитаны,만나다
1072,sich versammeln::V,люкаськыны,조립하다
1073,spielen::V,шудыны,눌다
1074,singen::V,кырӟаны,노래하다
1075,tanzen::V,эктыны,춤추하다
1076,sich trennen::V,люкиськыны,가르다
1077,verlassen::V,куштыны,버림받은
1078,retten::V,утьыны,구조하다
1079,bewachen::V,возьманы,치키다
1080,schützen::V,утялтыны,보호하다
1081,verteidigen::V,возьманы,막다
1082,sich schlagen::V,жугиськыны,치다
1083,schießen::V,ыбылӥськны,쏘다
1084,siegen::V,вормыны,이기다
1085,ärgern::V,вожпоттыны,성을내게하다
1086,schlagen::V,жуккыны,치다
1087,treten::V,лёганы,디디다
1088,stechen::V,бышкалтыны,찌르다
1089,stoßen::V,донгыны,찌르다
1090,stehlen::V,вораны,훔치다
1091,stehlen::V,лушканы,훔치다
1092,stören::V,люкетыны,움직이다
1093,belästigen::V,акыльтыны,괴롭히다
1094,belästigen::V,вукылмыны,괴롭히다
1095,verbergen::V,ватыны,숨기다
1096,täuschen::V,алданы,속이다
1097,betrügen::V,пӧяны,속이다
1098,töten::V,виыны,죽이다
1099,wohnen::V,улыны,실다
1100,arbeiten::V,ужаны,일하다
1101,sammeln::V,бичаны,모으다
1102,pflücken::V,ишкыны,꿔다
1103,jagen::V,пӧйшураны,사냥하다
1104,fischen::V,чорыганы,고기를잡다
1105,fassen::V,кутыны,움켜쥐다
1106,hüten::V,возьманы,망보다
1107,treiben::V,улляны,몰아세우다
1108,anbinden::V,думыны,묶다
1109,füttern::V,сюдыны,사료를주다
1110,melken::V,кыскыны,젖을짜다
1111,hacken::V,кораны,자르다
1112,gießen::V,киськаны,물을대다
1113,reifen::V,вуыны,성숙하다
1114,reifen::V,кисьманы,성숙하다
1115,zubereiten::V,лесьтыны,조제하다
1116,kochen::V,пӧзьтыны,요리하다
1117,backen::V,пыжыны,쿱다
1118,braten::V,пыжыны,굽다
1119,umrühren::V,сураны,교반하다
1120,stricken::V,керттыны,뜨개질하다
1121,nähen::V,вурыны,꿰매다
1122,färben::V,буяны,채색하다
1123,reinigen::V,сузяны,청소하다
1124,waschen::V,мисьтаськыны,씻다
1125,abwischen::V,ӵушылыны,닦다
1126,spülen::V,гылъяны,씻다
1127,fegen::V,ӵужыны,소체하다
1128,kehren::V,ӵужыны,청소하다
1129,baden::V,пыласькыны,감다
1130,sich waschen::V,пыласькыны,모믈 씻다
1131,ausziehen::V,кыльыны,벗다
1132,anziehen::V,дӥсяны,끌어움직이다
1133,sich anziehen::V,дӥсьяськыны,
1134,kämmen::V,сынаны,빗다
1135,schmücken::V,чеберъяны,치레하다
1136,sagen::V,шуыны,말하다
1137,sagen::V,вераны,말하다
1138,sprechen::V,вераськыны,말하다
1139,reden::V,вераськыны,이야기하다
1140,sich unterhalten::V,вераськыны,
1141,fragen::V,юаны,질문하다
1142,bitten::V,курыны,원하다
1143,erzählen::V,вераны,이야기하다
1144,erzählen::V,мадьыны,이야기하다
1145,mitteilen::V,ивортыны,이야기하다
1146,nennen::V,шуыны,부르다
1147,rufen::V,ӧтьыны,불러내다
1148,prahlen::V,ушъяськыны,자랑하다
1149,übersetzen::V,берыктыны,번역하다
1150,denken::V,малпаны,생각하다
1151,glauben::V,оскыны,믿다
1152,bemerken::V,адӟыны,인자하다
1153,erkennen::V,тодыны,인식하다
1154,begreifen::V,валаны,파악하다
1155,verstehen::V,валаны,이해하다
1156,lernen::V,дышетскыны,배우다
1157,wissen::V,тодыны,알다
1158,sich erinnern an::V,тодэ вайыны,상기하다
1159,vergessen::V,вунэтыны,잊다
1160,messen::V,мертаны,측정하다
1161,zählen::V,лыдъяны,세다
1162,rechnen::V,лыдъяны,게산하다
1163,lesen::V,лыдӟыны,읽다
1164,malen::V,суреданы,그리다
1165,zeichnen::V,суреданы,소묘하다
1166,schreiben::V,гожъяны,쓰다
1167,besitzen::V,луыны,소유하다
1168,kaufen::V,басьтыны,사다
1169,verkaufen::V,вузаны,팔다
1170,bezahlen::V,тырыны,지불하다
1171,zahlen::V,тырыны,치르다
1172,beherrschen::V,кузёяськыны,지배하다
1173,ertragen::V,чиданы,참다
