,Concept_ID,sv,mhr
765,niemals::ADV,aldrig,ок нигуна́м
766,hier::ADV,här,ты́ште
767,hierhin::ADV,hit,ты́шке
768,hierhin::ADV,hit,тыш
769,von hier::ADV,härifrån,тыше́ч
770,von hier::ADV,härifrån,тыве́ч
771,dort::ADV,där,ту́што
772,dorthin::ADV,dit,туш
773,dorthin::ADV,dit,ту́шко
774,geradeaus::ADV,rätt fram,вик
775,vorwärts::ADV,fram,о́нчыко
776,vorwärts::ADV,framåt,о́нчыко
777,rückwärts::ADV,baklänges,шеҥге́к
778,zurück::ADV,tillbaka,мӧҥге́ш
779,unten::ADV,nere,ӱ́лнӧ
780,unten::ADV,nere,йыма́лне
781,unten::ADV,nedanför,ӱ́лнӧ
782,unten::ADV,nedanför,йыма́лне
783,hinab::ADV,ned,йыма́к
784,hinab::ADV,nedåt,йыма́к
785,oben::ADV,ovan,кӱ́шнӧ
786,oben::ADV,ovan,ӱмба́лне
787,oben::ADV,ovanpå,кӱ́шнӧ
788,oben::ADV,ovanpå,ӱмба́лне
789,hinauf::ADV,upp,кӱ́ш
790,hinauf::ADV,upp,кӱ́шкӧ
791,hinauf::ADV,uppåt,кӱ́ш
792,hinauf::ADV,uppåt,кӱ́шкӧ
793,überall::ADV,överallt,чыла́ вере́
794,nicht::ADV,ej,ок
795,nicht::ADV,ej,о́геш
796,nicht::ADV,inte,ок
797,nicht::ADV,inte,о́геш
798,ein wenig::ADV,litet,изи́ш
799,kaum::ADV,knappt,пыкше́
800,kaum::ADV,knappast,пыкше́
801,sehr::ADV,mycket,чот
802,so::ADV,så,тыге́
803,noch::ADV,än,а́ле
804,noch::ADV,ännu,а́ле
805,nur::ADV,bara,гына́
806,nur::ADV,endast,гына́
807,schon::ADV,redan,ы́нде
808,wieder::ADV,åter,ада́к
809,vergebens::ADV,förgäves,ара́м
810,vor::PRP,utanför,о́нчыч
811,hinter::PRP,bakom,шеҥге́лне
812,unter::PRP,under,йыма́лне
813,durch::PRP,genom,вошт
814,durch::PRP,igenom,вошт
815,neben::PRP,bredvid,вокте́н
816,neben::PRP,vid sidan av,вокте́н
817,zwischen::PRP,mellan,кокла́ште
818,wegen::PRP,på grund av,верч
819,dies::PRN,detta,ти́де
820,das::PRN,det,са́де
821,alles::PRN,allt,чыла́
822,ich::PRN,jag,мый
823,du::PRN,du,тый
824,er::PRN,han,ту́до
825,wir::PRN,vi,ме
826,ihr::PRN,ni,те
827,sie::PRN,de,ну́но
828,was::FPRN,vad,мо
829,wer::FPRN,vem,кӧ
830,wo::FADV,var,куша́н
831,wohin::FADV,vart,куш
832,wohin::FADV,vart,ку́шко
833,wie::FADV,hur,кузе́
834,warum::FADV,varför,мо
835,warum::FADV,varför,мола́н
836,wieviel::FNUM,hur mycket,куна́р
837,eins::NUM,en,ик
838,eins::NUM,ett,ик
839,zwei::NUM,två,ко́кыт
840,drei::NUM,tre,кум
841,vier::NUM,fyra,ныл
842,fünf::NUM,fem,вич
843,sechs::NUM,sex,куд
844,sieben::NUM,sju,шым
845,acht::NUM,åtta,канда́ш
846,neun::NUM,nio,инде́ш
847,zehn::NUM,tio,лу
848,elf::NUM,elva,лати́к
849,zwölf::NUM,tolv,латко́к
850,zwanzig::NUM,tjugo,ко́ло
851,dreißig::NUM,trettio,ку́мло
852,vierzig::NUM,fyrtio,ны́лле
853,fünfzig::NUM,femtio,ви́тле
854,sechzig::NUM,sextio,ку́дло
855,siebzig::NUM,sjuttio,шы́мле
856,achtzig::NUM,åttio,канда́шле
857,neunzig::NUM,nittio,инде́шле
858,hundert::NUM,hundra,шӱ́дӧ
859,tausend::NUM,tusen,тӱже́м
860,und::CNJ,och,да
861,und::CNJ,och,ден
862,oder::CNJ,eller,я
863,oder::CNJ,eller,а́ле
864,stehen::V,stå,шога́ш
865,sitzen::V,sitta,шинча́ш
866,liegen::V,ligga,кия́ш
867,hängen::V,hänga,кеча́ш
868,werden::V,bli,лия́ш
869,passieren::V,ske,лия́ш
870,passieren::V,hända,лия́ш
871,beginnen::V,börja,тӱҥгала́ш
872,enden::V,ända,пыта́ш
873,wechseln::V,växla,вашталта́ш
874,aufgehen[Sonne]::V,gå upp,лекта́ш
875,untergehen[Sonne]::V,gå ned,шинча́ш
876,scheinen[Sonne]::V,skina,волгалта́ш
877,donnern::V,dundra,кӱдырта́ш
878,donnern::V,dundra,сургалта́ш
879,wehen::V,blåsa,пуа́ш
880,strömen::V,forsa,шийалтара́ш
881,strömen::V,strömma,шийалтара́ш
882,fließen::V,flyta,йога́ш
883,sich drehen::V,snurra,пӧрда́ш
884,schwanken::V,vackla,лӱҥга́ш
885,schwanken::V,vackla,тайныла́ш
886,schwingen::V,svinga,рӱпшалта́ш
887,fallen::V,falla,воза́ш
888,fallen::V,falla,йӧрла́ш
889,brennen::V,brinna,йӱла́ш
890,rauchen::V,ryka,шикша́ш
891,regnen::V,regna,йӱра́ш
892,gefrieren::V,frysa,кылма́ш
893,gefrieren::V,frysa,ияҥа́ш
894,tauen::V,töa,шула́ш
895,schmelzen::V,smälta,лева́ш
896,trocknen::V,torka,кошка́ш
897,sieden::V,koka,шола́ш
898,sieden::V,sjuda,шола́ш
899,faulen::V,ruttna,шӱя́ш
900,verfaulen::V,ruttna,шӱйы́н шуа́ш
901,reißen::V,brista,кӱрла́ш
902,versinken::V,sjunka,пуре́н кая́ш
903,vergehen::V,förgå,эрте́н кая́ш
904,erscheinen::V,synas,толы́н лекта́ш
905,erscheinen::V,visa sig,толы́н лекта́ш
906,verschwinden::V,försvinna,йома́ш
907,sinken::V,sjunka,пуча́ш
908,abnehmen::V,avta,пуча́ш
909,abnehmen::V,minskas,пуча́ш
910,zunehmen::V,tilltaga,шукема́ш
911,steigen::V,stiga,нӧлталта́ш
912,wachsen::V,växa,кушка́ш
913,glänzen::V,glimma,йылгыжа́ш
914,funkeln::V,tindra,чолга́ш
915,funkeln::V,gnistra,чолга́ш
916,lärmen::V,bråka,рӱшка́ш
917,lärmen::V,väsnas,рӱшка́ш
918,läuten::V,ringa,мура́ш
919,klingeln::V,ringa,йыҥгырта́ш
920,klirren::V,klirra,чылдыртата́ш
921,brausen::V,brusa,лӱшка́ш
922,rauschen::V,susa,лыжга́ш
923,klingen::V,låta,йоҥга́ш
924,klingen::V,klinga,йоҥга́ш
925,bellen::V,skälla,опта́ш
926,heulen::V,yla,урмыжа́ш
927,heulen::V,tjuta,урмыжа́ш
928,blasen::V,blåsa,пуала́ш
929,pfeifen::V,vissla,шӱ́шкаш
930,schreien::V,skrika,кычкыра́ш
931,stöhnen::V,stöna,йыҥыса́ш
932,zittern::V,darra,чытыра́ш
933,zittern::V,skälva,чытыра́ш
934,leben::V,leva,ила́ш
935,geboren werden::V,födas,шоча́ш
936,atmen::V,andas,шӱла́ш
937,trinken::V,dricka,йӱа́ш
938,essen::V,äta,кочка́ш
939,schlucken::V,svälja,нела́ш
940,müde werden::V,tröttna,ноя́ш
941,einschlafen::V,somna,мале́н колта́ш
942,schlafen::V,sova,мала́ш
943,aufwachen::V,vakna,помыжалта́ш
944,aufstehen::V,stiga upp,кынела́ш
945,sich erholen::V,repa sig,кана́ш
946,sich erholen::V,hämta sig,кана́ш
947,krank werden::V,insjukna,черлане́н воза́ш
948,krank sein::V,vara sjuk,черлане́н кия́ш
949,schmerzen::V,smärta,коршта́ш
950,schmerzen::V,göra ont,коршта́ш
951,husten::V,hosta,кокыра́ш
952,genesen::V,tillfriskna,тӱрла́ш
953,genesen::V,tillfriskna,тазаҥа́ш
954,sterben::V,dö,кола́ш
955,umkommen::V,omkomma,вуй йома́ш
956,sich bewegen::V,röra sig,кошта́ш
957,sich rühren::V,röra på sig,тарвана́ш
958,sich erheben::V,resa sig,кынела́ш
959,sich setzen::V,sätta sig,шинча́ш
960,hinfallen::V,falla omkull,йӧрла́ш
961,laufen::V,löpa,кошта́ш
962,schreiten::V,skrida,ошкыла́ш
963,spazierengehen::V,promenera,гуля́яш
964,eilen::V,ila,вашка́ш
965,sich beeilen::V,skynda sig,вашкешта́ш
966,sausen::V,susa,юлтка́ш
967,rennen::V,löpa,куржтала́ш
968,rennen::V,springa,куржтала́ш
969,springen::V,hoppa,тӧршта́ш
970,klettern::V,klättra,кӱза́ш
971,schaukeln::V,gunga,лӱҥгалта́ш
972,kriechen::V,kräla,нушка́ш
973,schwimmen::V,simma,ия́ш
974,tauchen::V,dyka,шуҥгалта́ш
975,rudern::V,ro,удыра́ш
976,fahren::V,köra,кудала́ш
977,fliegen::V,flyga,чоҥешта́ш
978,gehen::V,gå,кая́ш
979,weggehen::V,gå bort,кораҥа́ш
980,abfahren::V,resa,лекта́ш
981,abfahren::V,avresa,лекта́ш
982,anhalten::V,stanna,чарна́ш
983,hineingehen::V,gå in,пура́ш
984,eintreten::V,träda in,пура́ш
985,kommen::V,komma,тола́ш
986,ankommen::V,ankomma,шуа́ш
987,zurückkommen::V,återkomma,пӧртыла́ш
988,bleiben::V,bli,кода́ш
989,bleiben::V,förbli,кода́ш
990,warten::V,vänta,вуча́ш
991,erwarten::V,vänta,вуча́ш
992,suchen::V,leta,кычала́ш
993,finden::V,finna,муа́ш
994,versuchen::V,försöka,толаша́ш
995,vorbereiten::V,förbereda,ямдыла́ш
996,lieben::V,älska,йӧрата́ш
997,mögen::V,tycka om,йӧрата́ш
998,lachen::V,skratta,воштыла́ш
999,rühren::V,röra,ку́мыл тарвата́ш
1000,weinen::V,gråta,шорта́ш
1001,schimpfen::V,skälla,каргаша́ш
1002,sich ärgern::V,förargas,сыра́ш
1003,sich fürchten::V,vara rädd,лӱда́ш
1004,fürchten::V,frukta,лӱда́ш
1005,fliehen::V,fly,куржа́ш
1006,fliehen::V,rymma,куржа́ш
1007,flüchten::V,fly,куржа́ш
1008,sehen::V,se,ужа́ш
1009,anschauen::V,se på,онча́ш
1010,anschauen::V,betrakta,онча́ш
1011,ansehen::V,åse,эскера́ш
1012,hören::V,höra,кола́ш
1013,zuhören::V,höra på,колышта́ш
1014,zuhören::V,lyssna till,колышта́ш
1015,probieren::V,smaka,тамла́ш
1016,probieren::V,smaka på,тамла́ш
1017,riechen::V,lukta,ӱпшынча́ш
1018,fühlen::V,känna,шижа́ш
1019,scheinen::V,verka,чуча́ш
1020,scheinen::V,tyckas,чуча́ш
1021,zu sehen sein::V,synas,коя́ш
1022,zu sehen sein::V,kunna ses,коя́ш
1023,vernehmen::V,få veta,кола́ш
1024,vernehmen::V,förnimma,кола́ш
1025,frieren::V,frysa,кылма́ш
1026,tun::V,göra,ышта́ш
1027,können::V,kunna,мошта́ш
1028,wollen::V,vilja,тӱна́ш
1029,anfangen::V,börja,тӱҥала́ш
1030,beenden::V,avsluta,пытара́ш
1031,aufhören::V,sluta,чарна́ш
1032,aufhören::V,upphöra,чарна́ш
1033,gelingen::V,lyckas,сай лекта́ш
1034,geraten::V,bli,лекта́ш
1035,öffnen::V,öppna,поча́ш
1036,schließen::V,låsa,петыра́ш
1037,schließen::V,stänga,петыра́ш
1038,stellen::V,ställa,шында́ш
1039,setzen::V,sätta,шында́ш
1040,legen::V,lägga,опта́ш
1041,legen::V,lägga,пышта́ш
1042,berühren::V,beröra,тӱка́ш
1043,verbinden::V,förbinda,пида́ш
1044,bedecken::V,täcka,леведа́ш
1045,bedecken::V,betäcka,леведа́ш
1046,aufhängen::V,hänga,сака́ш
1047,aufhängen::V,hänga upp,сака́ш
1048,anzünden::V,tända,чӱкта́ш
1049,anzünden::V,antända,чӱкта́ш
1050,anzünden::V,tända på,чӱкта́ш
1051,aufheben::V,lyfta,нӧлтала́ш
1052,zurücklassen::V,lämna,кода́ш
1053,zurücklassen::V,efterlämna,кода́ш
1054,verlieren::V,mista,йомдара́ш
1055,verlieren::V,förlora,йомдара́ш
1056,fallen lassen::V,tappa,воза́ш
1057,fallen lassen::V,släppa,воза́ш
1058,machen::V,göra,ышта́ш
1059,herstellen::V,tillverka,ямдыла́ш
1060,herstellen::V,framställa,ямдыла́ш
1061,bauen::V,bygga,чоҥа́ш
1062,reparieren::V,reparera,ачала́ш
1063,verbessern::V,rätta,саемда́ш
1064,verbessern::V,förbättra,саемда́ш
1065,ändern::V,ändra,весемда́ш
1066,ändern::V,förändra,весемда́ш
1067,graben::V,gräva,кӱнча́ш
1068,beugen::V,böja,пӱгырта́ш
1069,biegen::V,böja,лывырта́ш
1070,biegen::V,kröka,лывырта́ш
1071,drehen::V,vrida,пӱтыра́ш
1072,wenden::V,vända,ирала́ш
1073,umdrehen::V,vrida om,савырала́ш
1074,heben::V,häva,нӧлта́ш
1075,hochheben::V,lyfta,нӧлта́ш
1076,ergreifen::V,gripa,руалта́ш
1077,halten::V,hålla,куча́ш
1078,drücken::V,trycka,иша́ш
1079,drücken::V,trycka,темда́ш
1080,schieben::V,skjuta,шӱкала́ш
1081,kratzen::V,riva,удыра́ш
1082,kratzen::V,skrapa,удыра́ш
1083,lecken::V,slicka,нула́ш
1084,beißen::V,bita,пура́ш
1085,abreißen::V,slita_av,кӱрла́ш
1086,abreißen::V,riva_av,кӱрла́ш
1087,abschneiden::V,skära av,пӱчка́ш
1088,binden::V,binda,кылда́ш
1089,stecken::V,sticka,шуралта́ш
1090,brechen::V,bryta,тодышта́ш
1091,brechen::V,brista,тодышта́ш
1092,klopfen::V,banka,кыра́ш
1093,klopfen::V,klappa,кыра́ш
1094,hauen::V,hugga,тӱя́ш
1095,kleben::V,klistra,клеитла́ш
1096,reiben::V,gnida,йыга́ш
1097,reiben::V,gnida,туржала́ш
1098,streichen::V,smörja,шӱра́ш
1099,schleifen::V,slipa,шума́ш
1100,schleifen::V,slipa,яна́ш
1101,schneiden::V,skära,пӱчка́ш
1102,schneiden::V,klippa,пӱчка́ш
1103,rütteln::V,skaka,рӱза́ш
1104,schütteln::V,rista,почка́ш
1105,schwenken::V,svänga,рӱза́ш
1106,schütten::V,hälla,опта́ш
1107,füllen::V,fylla,тема́ш
1108,einwickeln::V,slå in,вӱдыла́ш
1109,einwickeln::V,veckla in,вӱдыла́ш
1110,tragen::V,bära,нумала́ш
1111,schleppen::V,släpa,шӱдыра́ш
1112,ziehen::V,dra,шупша́ш
1113,aufbewahren::V,förvara,арала́ш
1114,aufbewahren::V,ta vara på,арала́ш
1115,werfen::V,kasta,шуа́ш
1116,werfen::V,kasta,кышка́ш
1117,fangen::V,fånga,куча́ш
1118,packen::V,gripa,руалта́ш
1119,packen::V,gripa tag,руалта́ш
1120,verstecken::V,gömma,тоя́ш
1121,teilen::V,dela,пӧла́ш
1122,schicken::V,skicka,колта́ш
1123,bringen::V,bringa,конда́ш
1124,hinzufügen::V,tillägga,ешара́ш
1125,bekommen::V,få,нала́ш
1126,bekommen::V,erhålla,нала́ш
1127,erhalten::V,få,нала́ш
1128,erhalten::V,erhålla,нала́ш
1129,nehmen::V,ta,нала́ш
1130,nehmen::V,taga,нала́ш
1131,wählen::V,välja,сайла́ш
1132,auswählen::V,utvälja,таҥгла́ш
1133,bewahren::V,bevara,сакла́ш
1134,behindern::V,hindra,чаракла́ш
1135,behindern::V,förhindra,чаракла́ш
1136,verderben::V,förstöra,пужа́ш
1137,beschädigen::V,skada,пужа́ш
1138,zerbrechen::V,bryta isär,пудырта́ш
1139,zerbrechen::V,bryta sönder,пудырта́ш
1140,zerreißen::V,riva sönder,кӱрла́ш
1141,zerreißen::V,slita sönder,кӱрла́ш
1142,zerstören::V,förstöra,шалата́ш
1143,verbrennen::V,bränna,йӱлата́ш
1144,verbrennen::V,bränna upp,йӱлата́ш
1145,geben::V,ge,пуа́ш
1146,reichen::V,räcka,пуа́ш
1147,schenken::V,skänka,пӧлекла́ш
1148,versprechen::V,lova,сӧра́ш
1149,wünschen::V,önska,тылана́ш
1150,loben::V,lova,мокта́ш
1151,loben::V,beröma,мокта́ш
1152,küssen::V,pussa,шупшала́ш
1153,wiegen::V,vagga,рӱпша́ш
1154,zudecken::V,täcka,леведа́ш
1155,wecken::V,väcka,помыжалтара́ш
1156,zeigen::V,visa,ончыкта́ш
1157,führen::V,föra,вӱда́ш
1158,lehren::V,lära,туныкта́ш
1159,unterrichten::V,undervisa,туныкта́ш
1160,aufziehen::V,uppfostra,орышта́ш
1161,leiten::V,leda,вӱда́ш
1162,leiten::V,leda,вуйлата́ш
1163,antreiben::V,driva på,поктыла́ш
1164,lassen::V,få att,-та́ш
1165,einladen::V,bjuda,ӱжа́ш
1166,einladen::V,inbjuda,ӱжа́ш
1167,vereinigen::V,förena,иктешла́ш
1168,besuchen::V,besöka,то́лын кая́ш
1169,treffen::V,möta,вашлия́ш
1170,treffen::V,träffa,вашлия́ш
1171,sich versammeln::V,församla sig,погына́ш
1172,sich versammeln::V,församla sig,чумырга́ш
1173,spielen::V,leka,мода́ш
1174,spielen::V,spela,мода́ш
1175,singen::V,sjunga,мура́ш
1176,tanzen::V,dansa,кушта́ш
1177,sich trennen::V,skiljas,ойырла́ш
1178,verlassen::V,lämna,кудалта́ш
1179,verlassen::V,överge,кудалта́ш
1180,retten::V,rädda,утара́ш
1181,bewachen::V,bevaka,орола́ш
1182,schützen::V,skydda,арала́ш
1183,schützen::V,beskydda,арала́ш
1184,verteidigen::V,försvara,арала́ш
1185,sich schlagen::V,slåss,кредала́ш
1186,schießen::V,skjuta,лӱя́ш
1187,siegen::V,segra,сеҥа́ш
1188,ärgern::V,förarga,сырыкта́ш
1189,schlagen::V,slå,пера́ш
1190,treten::V,sparka,тошка́ш
1191,stechen::V,sticka,кера́ш
1192,stoßen::V,stöta,шӱкала́ш
1193,stehlen::V,stjäla,шолышта́ш
1194,stören::V,störa,мешая́ш
1195,belästigen::V,genera,толаштара́ш
1196,belästigen::V,besvära,толаштара́ш
1197,verbergen::V,dölja,шылта́ш
1198,täuschen::V,vilseleda,ондала́ш
1199,betrügen::V,bedra,ондала́ш
1200,töten::V,döda,пушта́ш
1201,wohnen::V,bo,ила́ш
1202,arbeiten::V,arbeta,пашалана́ш
1203,arbeiten::V,arbeta,паша́м ышта́ш
1204,sammeln::V,samla,пога́ш
1205,pflücken::V,plocka,кӱра́ш
1206,jagen::V,jaga,сонарла́ш
1207,fischen::V,fiska,кол куча́ш
1208,fassen::V,fånga,куча́ш
1209,hüten::V,vakta,кӱта́ш
1210,treiben::V,driva,покта́ш
1211,anbinden::V,binda fast,йолышта́ш
1212,füttern::V,fodra,пукша́ш
1213,melken::V,mjölka,лӱшта́ш
1214,hacken::V,hacka,руа́ш
1215,gießen::V,hälla,шава́ш
1216,gießen::V,vattna,шава́ш
1217,reifen::V,mogna,кӱа́ш
1218,zubereiten::V,tillaga,ямдыла́ш
1219,zubereiten::V,tillreda,ямдыла́ш
1220,kochen::V,koka,шолта́ш
1221,backen::V,baka,кӱкташ
1222,braten::V,steka,пуштыла́ш
1223,braten::V,steka,жаритла́ш
1224,umrühren::V,röra om,луга́ш
1225,stricken::V,sticka,пида́ш
1226,nähen::V,sy,урга́ш
1227,färben::V,färga,чиялта́ш
1228,reinigen::V,rensa,эрыкта́ш
1229,reinigen::V,rengöra,эрыкта́ш
1230,waschen::V,tvätta,мушка́ш
1231,abwischen::V,torka av,ӱшта́ш
1232,spülen::V,spola,шӱалта́ш
1233,spülen::V,skölja,шӱалта́ш
1234,fegen::V,feja,ӱшта́ш
1235,kehren::V,sopa,ӱшта́ш
1236,baden::V,bada,йӱштыла́ш
1237,sich waschen::V,tvätta sig,мушкылта́ш
1238,ausziehen::V,ta av,кудаша́ш
1239,anziehen::V,ta på,чия́ш
1240,sich anziehen::V,klä på sig,чия́ш
1241,kämmen::V,kamma,шера́ш
1242,schmücken::V,pynta,тӱзата́ш
1243,schmücken::V,pynta,чеверта́ш
1244,schmücken::V,smycka,тӱзата́ш
1245,schmücken::V,smycka,чеверта́ш
1246,sagen::V,säga,ойла́ш
1247,sagen::V,säga,каласа́ш
1248,sprechen::V,tala,кутыра́ш
1249,reden::V,tala,мутлана́ш
1250,reden::V,prata,мутлана́ш
1251,sich unterhalten::V,prata,кутыра́ш
1252,fragen::V,fråga,йода́ш
1253,fragen::V,spörja,йода́ш
1254,bitten::V,be,йода́ш
1255,erzählen::V,berätta,ойла́ш
1256,mitteilen::V,meddela,увертара́ш
1257,nennen::V,kalla,лӱмда́ш
1258,rufen::V,ropa,ӱжа́ш
1259,prahlen::V,pråla,моктана́ш
1260,prahlen::V,skryta,моктана́ш
1261,übersetzen::V,tolka,кусара́ш
1262,übersetzen::V,översätta,кусара́ш
1263,denken::V,tänka,шона́ш
1264,glauben::V,tro,ӱшана́ш
1265,bemerken::V,uppmärksamma,шижа́ш
1266,bemerken::V,lägga märke till,шижа́ш
1267,erkennen::V,känna igen,пала́ш
1268,begreifen::V,begripa,ыҥла́ш
1269,verstehen::V,förstå,умыла́ш
1270,lernen::V,lära sig,тунема́ш
1271,wissen::V,veta,шинча́ш
1272,sich erinnern an::V,minnas,шарна́ш
1273,sich erinnern an::V,komma ihåg,шарна́ш
1274,vergessen::V,glömma,монда́ш
1275,messen::V,mäta,виса́ш
1276,zählen::V,räkna,шотла́ш
1277,rechnen::V,räkna,шотла́ш
1278,lesen::V,läsa,луда́ш
1279,malen::V,måla,сӱретла́ш
1280,zeichnen::V,teckna,сӱретла́ш
1281,schreiben::V,skriva,воза́ш
1282,besitzen::V,äga,лия́ш
1283,besitzen::V,besitta,лия́ш
1284,kaufen::V,köpa,нала́ш
1285,verkaufen::V,sälja,ужала́ш
1286,bezahlen::V,betala,тӱла́ш
1287,zahlen::V,betala,тӱла́ш
1288,beherrschen::V,behärska,куча́ш
1289,ertragen::V,tåla,турка́ш
1290,ertragen::V,uthärda,турка́ш
