,Concept_ID,vep,tr
827,oft::ADV,paksus,sık sık
828,oft::ADV,paksus,çok defa
829,immer::ADV,kaiken,daima
830,immer::ADV,kaiken,her zaman
831,niemals::ADV,ei nikonz,asla değil
832,niemals::ADV,ei nikonz,hiçbir zaman
833,hier::ADV,täs,burada
834,hier::ADV,tägä,burada
835,hierhin::ADV,tänna,buraya
836,von hier::ADV,täspäi,buradan
837,von hier::ADV,sid'päi,buradan
838,dort::ADV,sigä,orada
839,dort::ADV,sigä,şurada
840,dorthin::ADV,sinna,oraya
841,dorthin::ADV,sinna,şuraya
842,dorthin::ADV,nakkale,oraya
843,dorthin::ADV,nakkale,şuraya
844,geradeaus::ADV,kohtha,doğru
845,vorwärts::ADV,edehe,ileri
846,rückwärts::ADV,sel'gin,geri
847,zurück::ADV,tagaze,geriye
848,unten::ADV,alahan,aşağıda
849,hinab::ADV,alaz,aşağıya
850,hinab::ADV,alahaks,aşağıya
851,oben::ADV,ülähän,yukarıda
852,hinauf::ADV,ülez,yukarı
853,hinauf::ADV,ülez,yukarıya
854,hinauf::ADV,ülähäks,yukarı
855,hinauf::ADV,ülähäks,yukarıya
856,überall::ADV,kaikjal,her yerde
857,nicht::ADV,ei,-mi-
858,nicht::ADV,ei,değil
859,ein wenig::ADV,vähän,biraz
860,kaum::ADV,habi,dar
861,kaum::ADV,habi,hemen hemen değil
862,sehr::ADV,lujas,pek
863,sehr::ADV,lujas,gayet
864,so::ADV,muga,öyle
865,so::ADV,muga,böyle
866,so::ADV,ninga,öyle
867,so::ADV,ninga,böyle
868,noch::ADV,völ,hâlâ
869,noch::ADV,völ,henüz
870,nur::ADV,järg,ancak
871,nur::ADV,järg,yalnız
872,nur::ADV,vaiše,ancak
873,nur::ADV,vaiše,yalnız
874,schon::ADV,jo,çoktan
875,wieder::ADV,möst,tekrar
876,wieder::ADV,möst,yeniden
877,vergebens::ADV,uhtei,boşuna
878,vor::PRP,edes,önünde
879,hinter::PRP,taga,arkasında
880,unter::PRP,al,altında
881,durch::PRP,läbi,sayesinde
882,durch::PRP,läbi,ortasından
883,durch::PRP,kal't,sayesinde
884,durch::PRP,kal't,ortasından
885,neben::PRP,rindal,yanında
886,zwischen::PRP,keskes,arasında
887,wegen::PRP,tagut,dolayı
888,dies::PRN,nece,bu
889,das::PRN,se,o
890,das::PRN,se,şu
891,alles::PRN,kaik,hepsi
892,alles::PRN,kaik,her şey
893,ich::PRN,minä,ben
894,du::PRN,sinä,sen
895,er::PRN,hän,o
896,wir::PRN,mö,biz
897,ihr::PRN,tö,siz
898,sie::PRN,hö,onlar
899,was::FPRN,mi,ne
900,wer::FPRN,ken,kim
901,wo::FADV,kus,nerede
902,wohin::FADV,kuna,nereye
903,wie::FADV,kut,nasıl
904,wie::FADV,mit',nasıl
905,warum::FADV,mikš,neden
906,wieviel::FNUM,äjak,kaç
907,wieviel::FNUM,äjak,ne kadar
908,wieviel::FNUM,kuverz',kaç
909,wieviel::FNUM,kuverz',ne kadar
910,eins::NUM,üks',bir
911,zwei::NUM,kaks',iki
912,drei::NUM,koume,üç
913,vier::NUM,nel'l',dört
914,fünf::NUM,viž,beş
915,sechs::NUM,kuz',altı
916,sieben::NUM,seičeme,yedi
917,acht::NUM,kahesa,sekiz
918,neun::NUM,ühesa,dokuz
919,zehn::NUM,kümne,on
920,elf::NUM,üks'toštkümne,on bir
921,zwölf::NUM,kaks'toštkümne,on iki
922,zwanzig::NUM,kaks'kümne,yirmi
923,dreißig::NUM,koumekümne,otuz
924,vierzig::NUM,nel'l'kümne,kırk
925,fünfzig::NUM,vižkümne,elli
926,sechzig::NUM,kuz'kümne,altmış
927,siebzig::NUM,seičemekümne,yetmiş
928,achtzig::NUM,kahesakümne,seksen
929,neunzig::NUM,ühesakümne,doksan
930,hundert::NUM,sada,yüz
931,tausend::NUM,tuha,bin
932,und::CNJ,i,ve
933,und::CNJ,i,ile
934,und::CNJ,da,ve
935,und::CNJ,da,ile
936,oder::CNJ,vai,ya
937,oder::CNJ,vai,yahut
938,stehen::V,seišta,durmak
939,sitzen::V,ištta,oturmak
940,liegen::V,venuda,yatmak
941,hängen::V,ripta,asılı olmak
942,werden::V,lindä,olmak
943,werden::V,lindä,olunmak
944,werden::V,tehtas,olmak
945,werden::V,tehtas,olunmak
946,passieren::V,ozaitas,olmak
947,beginnen::V,augotadas,başlamak
948,enden::V,loptas,bitmek
949,enden::V,loptas,sona ermek
950,wechseln::V,vajehtadas,değişmek
951,aufgehen[Sonne]::V,nousta,doğmak
952,untergehen[Sonne]::V,lasktas,batmak
953,scheinen[Sonne]::V,paštta,parlamak
954,donnern::V,juraita,gök gürlemek
955,wehen::V,dölta,esmek
956,wehen::V,puhuda,esmek
957,strömen::V,valadas,akmak
958,fließen::V,valuda,akmak
959,sich drehen::V,punotas,dönmek
960,schwanken::V,čibuda,sallanmak
961,schwingen::V,čibuda,titremek
962,fallen::V,langeta,düşmek
963,brennen::V,pallada,yanmak
964,rauchen::V,savustada,tütmek
965,regnen::V,vihmda,yağmak
966,gefrieren::V,jäduda,donmak
967,gefrieren::V,kül'mdä,donmak
968,tauen::V,sulada,erimek
969,schmelzen::V,sulada,erimek
970,trocknen::V,kuida,kurumak
971,trocknen::V,kuivehtuda,kurumak
972,sieden::V,kehuda,kaynamak
973,faulen::V,hapata,çürümek
974,faulen::V,traudäs,çürümek
975,verfaulen::V,hapata,çürümek
976,reißen::V,rebita,yırtılmak
977,versinken::V,upota,batmak
978,vergehen::V,mända,geçmek
979,erscheinen::V,ozutadas,görünmek
980,verschwinden::V,hajeta,kaybolmak
981,sinken::V,väheta,inmek
982,sinken::V,lasktas,inmek
983,abnehmen::V,peneta,azalmak
984,zunehmen::V,ližaduda,artmak
985,zunehmen::V,ližaduda,çoğalmak
986,steigen::V,nousta,artmak
987,steigen::V,nousta,yükselmek
988,wachsen::V,kazda,büyümek
989,wachsen::V,kazda,gelişmek
990,glänzen::V,loštta,parlamak
991,funkeln::V,hoštta,parıldamak
992,lärmen::V,robaita,gürültü yapmak
993,läuten::V,judaita,çalmak
994,klingeln::V,kelotada,zil çalmak
995,klirren::V,biraita,şakırdamak
996,klirren::V,biraita,zangırdamak
997,brausen::V,bruncta,köpürmek
998,brausen::V,bruncta,kükremek
999,rauschen::V,šobaita,fışırdamak
1000,klingen::V,heläita,tınlamak
1001,bellen::V,nutta,havlamak
1002,heulen::V,ulaita,ulumak
1003,blasen::V,puhuda,üflemek
1004,pfeifen::V,pistta,düdük çalmak
1005,pfeifen::V,vihelta,düdük çalmak
1006,schreien::V,kirkta,bağırmak
1007,schreien::V,kirkta,haykırmak
1008,schreien::V,kidastada,bağırmak
1009,schreien::V,kidastada,haykırmak
1010,stöhnen::V,ohkta,inlemek
1011,stöhnen::V,voivotada,inlemek
1012,zittern::V,säraita,titremek
1013,leben::V,eläda,yaşamak
1014,leben::V,eläda,hayatta olmak
1015,geboren werden::V,sünduda,doğmak
1016,atmen::V,henktä,solunmak
1017,atmen::V,henktä,nefes almak
1018,trinken::V,joda,içmek
1019,essen::V,söda,yemek
1020,schlucken::V,lainata,yutmak
1021,müde werden::V,väzuda,yorulmak
1022,müde werden::V,šuštuda,yorulmak
1023,einschlafen::V,uinota,uykuya dalmak
1024,schlafen::V,magata,uyumak
1025,schlafen::V,nukkuda,uyumak
1026,aufwachen::V,heraštuda,uyanmak
1027,aufstehen::V,nousta,kalkmak
1028,aufstehen::V,nousta,yataktan kalkmak
1029,sich erholen::V,lebaitas,dinlenmek
1030,krank werden::V,läžegata,hastalanmak
1031,krank sein::V,läžuda,hasta olmak
1032,schmerzen::V,kibištada,ağrımak
1033,husten::V,rügda,öksürmek
1034,genesen::V,tervehtuda,şifa bulmak
1035,sterben::V,kolda,ölmek
1036,sterben::V,kolda,vefat etmek
1037,umkommen::V,kolda,ölmek
1038,sich bewegen::V,likkuda,hareket etmek
1039,sich rühren::V,likahtada,kımıldanmak
1040,sich rühren::V,kubahtada,kımıldanmak
1041,sich erheben::V,nousta,kalkmak
1042,sich erheben::V,nousta,ayağa kalkmak
1043,sich setzen::V,išttas,oturmak
1044,hinfallen::V,langeta,yere düşmek
1045,laufen::V,kävuda,yürümek
1046,schreiten::V,astta,yürümek
1047,schreiten::V,astta,adım atmak
1048,schreiten::V,haškta,yürümek
1049,schreiten::V,haškta,adım atmak
1050,spazierengehen::V,kävelta,gezmek
1051,spazierengehen::V,kävelta,dolaşmak
1052,eilen::V,kiruhtada,seğirtmek
1053,sich beeilen::V,kiruhtada,acele etmek
1054,sausen::V,fun'urta,hızla gitmek
1055,rennen::V,joksta,koşmak
1056,springen::V,hüptä,atlamak
1057,springen::V,hüptä,sıçramak
1058,klettern::V,libuda,tırmanmak
1059,schaukeln::V,čibuda,sallanmak
1060,kriechen::V,ličtas,sürünmek
1061,schwimmen::V,ujuda,yüzmek
1062,tauchen::V,čukautas,dalmak
1063,rudern::V,souta,kürek çekmek
1064,fahren::V,ajada,gitmek
1065,fahren::V,ajelda,gitmek
1066,fliegen::V,leta,uçmak
1067,gehen::V,mända,gitmek
1068,gehen::V,kävuda,gitmek
1069,weggehen::V,päzda,gitmek
1070,weggehen::V,lähtta,gitmek
1071,abfahren::V,tönduda,kalkmak
1072,anhalten::V,seižutadas,durmak
1073,hineingehen::V,mända südäimehe,içeri girmek
1074,eintreten::V,tulda,girmek
1075,kommen::V,tulda,gelmek
1076,ankommen::V,tulda,varmak
1077,zurückkommen::V,pörtas,dönmek
1078,bleiben::V,jäda,kalmak
1079,warten::V,varastada,beklemek
1080,erwarten::V,varastada,beklemek
1081,suchen::V,ectä,aramak
1082,finden::V,löuta,bulmak
1083,versuchen::V,ladida,denemek
1084,versuchen::V,rohkaita,denemek
1085,vorbereiten::V,vaumita,hazırlamak
1086,lieben::V,armastada,sevmek
1087,mögen::V,navedida,beğenmek
1088,lachen::V,nagrda,gülmek
1089,rühren::V,likutada,dokunmak
1090,rühren::V,likutada,duygulandırmak
1091,weinen::V,itkta,ağlamak
1092,schimpfen::V,laidas,küfretmek
1093,schimpfen::V,pačatada,küfretmek
1094,sich ärgern::V,rändüda,kızmak
1095,sich fürchten::V,varaita,korkmak
1096,fürchten::V,varaita,korkmak
1097,fliehen::V,pageta,kaçmak
1098,flüchten::V,pageta,kaçmak
1099,flüchten::V,joksta,kaçmak
1100,sehen::V,nähta,görmek
1101,anschauen::V,kacta,seyretmek
1102,ansehen::V,kacta,bakmak
1103,hören::V,kulda,duymak
1104,hören::V,kulda,işitmek
1105,zuhören::V,kundeltas,dinlemek
1106,probieren::V,mujada,denemek
1107,probieren::V,mujada,tadına bakmak
1108,riechen::V,rižada,kokusunu almak
1109,fühlen::V,mujada,duymak
1110,fühlen::V,mujada,hissetmek
1111,scheinen::V,näguda,görünmek
1112,zu sehen sein::V,näguda,görünmek
1113,vernehmen::V,kulištada,haber almak
1114,frieren::V,kül'mdä,üşümek
1115,tun::V,tehta,etmek
1116,tun::V,tehta,yapmak
1117,können::V,voida,bilmek
1118,können::V,mahtta,bilmek
1119,wollen::V,himoita,istemek
1120,wollen::V,tahtoida,istemek
1121,anfangen::V,zavottä,başlamak
1122,anfangen::V,augotada,başlamak
1123,beenden::V,loptä,bitirmek
1124,aufhören::V,loptas,bitmek
1125,gelingen::V,lähtta,başarmak
1126,gelingen::V,tehtas,başarmak
1127,geraten::V,tulda,düşmek
1128,öffnen::V,avaita,açmak
1129,schließen::V,saubata,kapamak
1130,stellen::V,panda,koymak
1131,stellen::V,seižutada,koymak
1132,setzen::V,ištutada,koymak
1133,setzen::V,ištutada,oturtmak
1134,legen::V,panda,koymak
1135,legen::V,panda,yatırmak
1136,berühren::V,koskta,dokunmak
1137,berühren::V,käziduda,dokunmak
1138,verbinden::V,ühtenzoitta,bağlamak
1139,verbinden::V,ühtenzoitta,birleştirmek
1140,bedecken::V,katta,örtmek
1141,bedecken::V,katta,kaplamak
1142,bedecken::V,peitta,örtmek
1143,bedecken::V,peitta,kaplamak
1144,aufhängen::V,riputada,asmak
1145,anzünden::V,sütutada,yakmak
1146,anzünden::V,sütutada,ateşlemek
1147,aufheben::V,leta,kaldırmak
1148,zurücklassen::V,jätta,geride bırakmak
1149,verlieren::V,kadotada,yitirmek
1150,verlieren::V,kadotada,kaybetmek
1151,fallen lassen::V,kirbotada,düşürmek
1152,machen::V,säta,yapmak
1153,machen::V,tehta,yapmak
1154,herstellen::V,tehta,yapmak
1155,herstellen::V,tehta,imal etmek
1156,bauen::V,leta,kurmak
1157,bauen::V,leta,inşa etmek
1158,bauen::V,sauda,kurmak
1159,bauen::V,sauda,inşa etmek
1160,reparieren::V,koheta,onarmak
1161,reparieren::V,koheta,tamir etmek
1162,verbessern::V,paremboita,düzeltmek
1163,ändern::V,vajehtada,değiştirmek
1164,graben::V,kaida,kazmak
1165,graben::V,čongoida,kazmak
1166,beugen::V,koverta,eğmek
1167,biegen::V,painda,bükmek
1168,drehen::V,punotada,çevirmek
1169,drehen::V,punotada,döndürmek
1170,wenden::V,käta,çevirmek
1171,wenden::V,kärauta,çevirmek
1172,umdrehen::V,käta,çevirmek
1173,heben::V,leta,kaldırmak
1174,hochheben::V,libutada,yukarı kaldırmak
1175,ergreifen::V,tabata,tutmak
1176,ergreifen::V,tabata,yakalamak
1177,halten::V,pidada,tutmak
1178,drücken::V,painda,sıkmak
1179,schieben::V,žigutada,itmek
1180,schieben::V,žigutada,sürmek
1181,kratzen::V,künstä,kaşımak
1182,lecken::V,nolda,yalamak
1183,beißen::V,purda,ısırmak
1184,beißen::V,hambastada,ısırmak
1185,abreißen::V,ratketa,koparmak
1186,abschneiden::V,čapata,keserek ayırmak
1187,abschneiden::V,leikata,keserek ayırmak
1188,binden::V,sidoda,bağlamak
1189,stecken::V,čokaita,sokmak
1190,brechen::V,katkaita,kırmak
1191,klopfen::V,kolkotada,çalmak
1192,hauen::V,löda,vurmak
1193,kleben::V,klejata,yapıştırmak
1194,reiben::V,hosta,ovmak
1195,reiben::V,hosta,sürtmek
1196,reiben::V,törkita,ovmak
1197,reiben::V,törkita,sürtmek
1198,reiben::V,jorotada,ovmak
1199,reiben::V,jorotada,sürtmek
1200,streichen::V,voita,sürmek
1201,schleifen::V,hijoida,bilemek
1202,schleifen::V,teravzoitta,bilemek
1203,schneiden::V,leikata,kesmek
1204,rütteln::V,heilutada,sallamak
1205,schütteln::V,pudištada,sarsmak
1206,schütteln::V,pudištada,çalkamak
1207,schwenken::V,maihutada,sallamak
1208,schütten::V,valada,dökmek
1209,schütten::V,valada,akıtmak
1210,füllen::V,täutta,doldurmak
1211,einwickeln::V,kärdä,sarmak
1212,tragen::V,kantta,taşımak
1213,tragen::V,kandišta,taşımak
1214,schleppen::V,vedätada,sürüklemek
1215,ziehen::V,vedada,çekmek
1216,aufbewahren::V,kaita,saklamak
1217,werfen::V,čuta,atmak
1218,werfen::V,tactä,atmak
1219,fangen::V,püta,tutmak
1220,fangen::V,püta,yakalamak
1221,packen::V,tabata,tutmak
1222,packen::V,tabata,yakalamak
1223,verstecken::V,peitta,saklamak
1224,teilen::V,jagada,bölmek
1225,teilen::V,jagada,ayırmak
1226,schicken::V,oigeta,yollamak
1227,schicken::V,oigeta,göndermek
1228,bringen::V,veda,getirmek
1229,hinzufügen::V,ližata,katmak
1230,hinzufügen::V,ližata,eklemek
1231,bekommen::V,sada,almak
1232,bekommen::V,sada,eline geçmek
1233,erhalten::V,sada,almak
1234,nehmen::V,otta,almak
1235,wählen::V,valita,seçmek
1236,auswählen::V,valita,seçmek
1237,auswählen::V,valita,ayırmak
1238,bewahren::V,kaita,korumak
1239,behindern::V,telustada,engellemek
1240,verderben::V,travida,bozmak
1241,beschädigen::V,satatada,zedelemek
1242,beschädigen::V,satatada,ziyan vermek
1243,zerbrechen::V,mureta,kırmak
1244,zerreißen::V,rebitada,yırtmak
1245,zerstören::V,mureta,yıkmak
1246,zerstören::V,mureta,tahrip etmek
1247,verbrennen::V,poltta,yakmak
1248,geben::V,antta,vermek
1249,reichen::V,antta,uzatmak
1250,schenken::V,lahjoita,hediye etmek
1251,versprechen::V,toivotada,vaat etmek
1252,wünschen::V,toivotada,kutlamak
1253,loben::V,kitta,övmek
1254,küssen::V,tervehtada,öpmek
1255,wiegen::V,likutada,sallamak
1256,zudecken::V,katta,örtmek
1257,wecken::V,noustatada,uyandırmak
1258,zeigen::V,ozutada,göstermek
1259,führen::V,astutada,gezdirmek
1260,führen::V,astutada,yol göstermek
1261,lehren::V,opeta,okutmak
1262,lehren::V,opeta,öğretmek
1263,unterrichten::V,opeta,öğretmek
1264,aufziehen::V,kazvatada,yetiştirmek
1265,leiten::V,ohjata,yönetmek
1266,leiten::V,ohjata,idare etmek
1267,antreiben::V,rigehtoitta,teşvik etmek
1268,lassen::V,käskta,-tırmak
1269,einladen::V,kucta,davet etmek
1270,vereinigen::V,ühtenzoitta,birleştirmek
1271,besuchen::V,rižada,uğramak
1272,besuchen::V,rižada,ziyaret etmek
1273,besuchen::V,rižada,görmeye gitmek
1274,treffen::V,vastata,rastlamak
1275,treffen::V,vastata,isabet etmek
1276,sich versammeln::V,kägeta,toplanmak
1277,sich versammeln::V,sätas,toplanmak
1278,spielen::V,väta,oynamak
1279,singen::V,pajatada,söylemek
1280,singen::V,pajatada,şarkı söylemek
1281,tanzen::V,kargaita,oynamak
1282,tanzen::V,kargaita,dans etmek
1283,sich trennen::V,erigata,ayrılmak
1284,verlassen::V,jätta,bırakmak
1285,verlassen::V,jätta,terk etmek
1286,retten::V,päzutada,kurtarmak
1287,bewachen::V,varjoita,gözetmek
1288,schützen::V,kaita,korumak
1289,verteidigen::V,kaita,savunmak
1290,sich schlagen::V,torata,dövüşmek
1291,schießen::V,ampta,ateş etmek
1292,siegen::V,vägestada,yenmek
1293,ärgern::V,verdutada,kızdırmak
1294,ärgern::V,rändütada,kızdırmak
1295,schlagen::V,löda,dövmek
1296,schlagen::V,iškta,dövmek
1297,treten::V,peksta,tepmek
1298,treten::V,topsta,tepmek
1299,stechen::V,pystiä,sokmak
1300,stechen::V,pystiä,batırmak
1301,stoßen::V,iškta,itmek
1302,stoßen::V,pudištada,itmek
1303,stehlen::V,vargastada,çalmak
1304,stören::V,keskustada,bozmak
1305,stören::V,keskustada,etkilemek
1306,belästigen::V,tartuteldas,rahatsız etmek
1307,verbergen::V,katelda,saklamak
1308,täuschen::V,manitada,aldatmak
1309,betrügen::V,manitada,aldatmak
1310,betrügen::V,manitada,dolandırmak
1311,töten::V,rikta,öldürmek
1312,töten::V,surmita,öldürmek
1313,wohnen::V,eläda,oturmak
1314,arbeiten::V,rata,çalışmak
1315,sammeln::V,kogota,toplamak
1316,pflücken::V,poimda,koparmak
1317,jagen::V,mecata,avlanmak
1318,fischen::V,kalatada,balık tutmak
1319,fassen::V,tabata,tutmak
1320,fassen::V,tabata,yakalamak
1321,hüten::V,paimeta,otlatmak
1322,treiben::V,ajada,gütmek
1323,anbinden::V,küttestada,bağlamak
1324,anbinden::V,sidoda,bağlamak
1325,füttern::V,sötta,beslemek
1326,melken::V,lüpsta,sağmak
1327,hacken::V,sauda,yarmak
1328,gießen::V,valada,sulamak
1329,reifen::V,küpseta,olgunlaşmak
1330,zubereiten::V,vaumištada,hazırlamak
1331,kochen::V,keitta,pişirmek
1332,kochen::V,keitta,kaynatmak
1333,backen::V,paštta,pişirmek
1334,backen::V,paštta,fırında pişirmek
1335,braten::V,žarda,kızartmak
1336,umrühren::V,segoitada,karıştırmak
1337,stricken::V,kudoda,örmek
1338,nähen::V,ombelta,dikmek
1339,färben::V,mujutada,boyamak
1340,reinigen::V,puhtastada,temizlemek
1341,waschen::V,pesta,yıkamak
1342,abwischen::V,pühktä,silmek
1343,spülen::V,huhtoida,çalkamak
1344,fegen::V,pühkta,süpürmek
1345,kehren::V,uhoita,süpürmek
1346,baden::V,kül'ptäs,yıkanmak
1347,baden::V,kül'ptäs,banyo yapmak
1348,sich waschen::V,pestas,yıkanmak
1349,ausziehen::V,riičta,çıkarmak
1350,ausziehen::V,rušta,çıkarmak
1351,anziehen::V,panda päle,giymek
1352,anziehen::V,panda kädehe,giymek
1353,anziehen::V,panda jaugha,giymek
1354,sich anziehen::V,sobdas,giyinmek
1355,kämmen::V,harjata,taramak
1356,schmücken::V,čomitada,süslemek
1357,sagen::V,sanuda,demek
1358,sagen::V,sanuda,söylemek
1359,sprechen::V,pagišta,konuşmak
1360,reden::V,pagišta,konuşmak
1361,sich unterhalten::V,lodaita,sohbet etmek
1362,fragen::V,küzuda,sormak
1363,bitten::V,pakita,dilemek
1364,bitten::V,pakita,rica etmek
1365,erzählen::V,sanuda,bahsetmek
1366,erzählen::V,sanuda,hikâye etmek
1367,erzählen::V,starinoita,bahsetmek
1368,erzählen::V,starinoita,hikâye etmek
1369,mitteilen::V,tedotada,bildirmek
1370,nennen::V,nimitada,adlandırmak
1371,rufen::V,kucta,çağırmak
1372,prahlen::V,kittäs,övünmek
1373,übersetzen::V,käta,çevirmek
1374,übersetzen::V,käta,tercüme etmek
1375,denken::V,meletada,düşünmek
1376,glauben::V,uskta,inanmak
1377,glauben::V,uskta,zannetmek
1378,bemerken::V,homaita,farkına varmak
1379,erkennen::V,tundištada,tanımak
1380,begreifen::V,tabata,anlamak
1381,begreifen::V,tabata,kavramak
1382,verstehen::V,el'geta,duymak
1383,verstehen::V,el'geta,anlamak
1384,verstehen::V,toimetada,duymak
1385,verstehen::V,toimetada,anlamak
1386,lernen::V,opetas,öğrenmek
1387,wissen::V,teta,bilmek
1388,sich erinnern an::V,johtutada,hatırlamak
1389,vergessen::V,unohtada,unutmak
1390,messen::V,märita,ölçmek
1391,zählen::V,lugeda,saymak
1392,rechnen::V,lugeda,hesap etmek
1393,lesen::V,lugeda,okumak
1394,malen::V,pirta,resmini yapmak
1395,zeichnen::V,pirta,çizmek
1396,schreiben::V,kirjutada,yazmak
1397,besitzen::V,omištada,haiz olmak
1398,besitzen::V,omištada,sahip olmak
1399,kaufen::V,ostta,almak
1400,verkaufen::V,möda,satmak
1401,bezahlen::V,maksta,ödemek
1402,zahlen::V,maksta,ödemek
1403,beherrschen::V,valdoita,hâkim olmak
1404,ertragen::V,tirpta,dayanmak
1405,ertragen::V,tirpta,katlanmak
