,Concept_ID,cy,te
687,dann::ADV,y pryd hwnnw,అప్పుడు
688,gestern::ADV,ddoe,నిన్నటి దినము
689,einst::ADV,gynt,పూర్వమొకప్పుడు
690,damals::ADV,ar y pryd,అప్పుడు
691,damals::ADV,bryd hynny,అప్పుడు
692,danach::ADV,wedyn,అప్పుడు
693,vorher::ADV,o'r blaen,ఎదుట
694,zuerst::ADV,yn gyntaf,మొదటిలో
695,einmal::ADV,unwaith,ఒకసారి
696,manchmal::ADV,weithiau,అప్పటప్పటికి
697,manchmal::ADV,ar brydiau,అప్పటప్పటికి
698,oft::ADV,yn aml,తఱచుగా
699,oft::ADV,yn fynych,తఱచుగా
700,immer::ADV,bob amser,ఎల్లప్పుడు
701,niemals::ADV,ni ... byth,ఎప్పుడునులేదు
702,niemals::ADV,ni ... erioed,ఎప్పుడునులేదు
703,hier::ADV,yma,ఇక్కడ
704,hierhin::ADV,hyd yma,ఇక్కడకు
705,von hier::ADV,oddi yma,ఇక్కడనుండి
706,dort::ADV,acw,అక్కడ
707,dorthin::ADV,tuag yno,అక్కడికి
708,geradeaus::ADV,syth ymlaen,సూటిగా
709,vorwärts::ADV,ymlaen,ముందుకు
710,rückwärts::ADV,yn ôl,వెనుకకు
711,zurück::ADV,yn ôl,వెనుకభాగము
712,unten::ADV,isod,క్రింద
713,unten::ADV,oddi tanodd,క్రింద
714,hinab::ADV,i lawr,కిందికి
715,hinab::ADV,i waered,కిందికి
716,oben::ADV,fry,మీద
717,hinauf::ADV,i fyny,పైకి
718,hinauf::ADV,i'r lan,పైకి
719,überall::ADV,ym mhobman,అంతటా
720,nicht::ADV,ni,కాదు
721,nicht::ADV,nid,కాదు
722,ein wenig::ADV,tipyn,కొంచెము
723,ein wenig::ADV,ychydig,కొంచెము
724,kaum::ADV,prin,చాలిచాలక
725,sehr::ADV,iawn,చాల
726,so::ADV,fel,ఆలాగున
727,so::ADV,felly,ఆలాగున
728,noch::ADV,eto,ఇప్పటికిని
729,nur::ADV,yn unig,మాత్రము
730,schon::ADV,eisoes,ఇదివఱకే
731,schon::ADV,yn barod,ఇదివఱకే
732,wieder::ADV,drachefn,తిరిగి
733,vergebens::ADV,yn ofer,నిష్ఫలముగా
734,vor::PRP,o flaen,ముందు
735,hinter::PRP,ar ôl,వెనుక
736,unter::PRP,islaw,క్రింద
737,durch::PRP,trwy,ద్వారా
738,neben::PRP,ar bwys,దగ్గెర
739,zwischen::PRP,rhwng,మధ్య
740,zwischen::PRP,cydrhwng,మధ్య
741,wegen::PRP,o achos,కారణంగా
742,wegen::PRP,oherwydd,కారణంగా
743,dies::PRN,hyn,ఇది
744,das::PRN,hynny,అది
745,alles::PRN,popeth,సకలము
746,ich::PRN,fi,నేను
747,du::PRN,ti,నీవు
748,er::PRN,fe,అతడు
749,wir::PRN,ni,మనము
750,ihr::PRN,chi,మీరు
751,sie::PRN,hwy,వారు
752,was::FPRN,pa beth,ఏమి
753,wer::FPRN,pwy,ఎవడు
754,wo::FADV,ble,ఎక్కడ
755,wo::FADV,ym mha le,ఎక్కడ
756,wohin::FADV,i ble,ఎందుకు
757,wohin::FADV,i ba le,ఎందుకు
758,wie::FADV,sut,ఎట్టు
759,warum::FADV,pam,ఏల
760,wieviel::FNUM,faint,ఎంత
761,eins::NUM,un,ఒకటి
762,zwei::NUM,dau,రెండు
763,drei::NUM,tri,మూడు
764,vier::NUM,pedwar,నాలుగు
765,fünf::NUM,pump,అయిదు
766,sechs::NUM,chwech,ఆఱు
767,sieben::NUM,saith,ఏరు
768,acht::NUM,wyth,ఎనిమదు
769,neun::NUM,naw,తొమ్మిది
770,zehn::NUM,deg,పది
771,elf::NUM,un ar ddeg,పదునొకొండు
772,zwölf::NUM,deuddeg,పండ్రండు
773,zwölf::NUM,un deg dau,పండ్రండు
774,zwanzig::NUM,ugain,ఇరుపది
775,dreißig::NUM,tri deg,ముప్పది
776,dreißig::NUM,deg ar hugain,ముప్పది
777,vierzig::NUM,deugain,నలువది
778,fünfzig::NUM,hanner cant,ఏబది
779,sechzig::NUM,chwe deg,అరుపది
780,siebzig::NUM,saith deg,డెబ్బది
781,siebzig::NUM,deg a thrigain,డెబ్బది
782,achtzig::NUM,wyth deg,ఎనుబది
783,achtzig::NUM,pedar ugain,ఎనుబది
784,neunzig::NUM,naw deg,తొంబది
785,neunzig::NUM,deg a phedwar ugain,తొంబది
786,hundert::NUM,cant,నూఱు
787,tausend::NUM,mil,వేయి
788,und::CNJ,a,మఱియు
789,oder::CNJ,neu,లేక
790,stehen::V,sefyll,నిలుచు
791,sitzen::V,eistedd,కూర్చుండు
792,liegen::V,gorwedd,పండుకొనుట
793,hängen::V,hongian,వ్రేలాడదీయు
794,werden::V,dod yn,అగు
795,werden::V,mynd yn,అగు
796,passieren::V,digwydd,సంభవించు
797,beginnen::V,cychwyn,ఆరంభించు
798,enden::V,gorffen,తీరుట
799,wechseln::V,newid,మార్చు
800,aufgehen[Sonne]::V,codi,ఉదయించు
801,untergehen[Sonne]::V,machlud,అస్తమించు
802,scheinen[Sonne]::V,tywynnu,ప్రకాశించు
803,donnern::V,taranu,ఉరుముట
804,wehen::V,chwythu,దురద్పప్టము
805,strömen::V,ffrydio,పారుట
806,fließen::V,llifo,ప్రవహించు
807,sich drehen::V,troi,తిరుగు
808,sich drehen::V,cylchdroi,తిరుగు
809,schwanken::V,siglo,ఆడించుట
810,schwingen::V,siglo,ఊగుట
811,fallen::V,cwympo,పడు
812,brennen::V,llosgi,కాలుట
813,rauchen::V,mygu,పొగసుట
814,regnen::V,glawio,కురిపించుట
815,gefrieren::V,rhewi,గడ్డకట్టు
816,tauen::V,toddi,కరగు
817,tauen::V,meirioli,కరగు
818,schmelzen::V,toddi,కరగు
819,trocknen::V,sychu,యెండుట
820,sieden::V,berwi,ఉడుకు
821,faulen::V,pydru,క్రుళ్లు
822,faulen::V,braenu,క్రుళ్లు
823,verfaulen::V,pydru,క్షిణించు
824,verfaulen::V,dadfeilio,క్షిణించు
825,reißen::V,clecian,చించు
826,reißen::V,torri'n glats,చించు
827,versinken::V,suddo,మునుగు
828,vergehen::V,myned heibio,సంభవించు
829,vergehen::V,pasio,సంభవించు
830,erscheinen::V,ymddangos,కనబడు
831,verschwinden::V,diflannu,అదృశ్యమగు
832,sinken::V,syrthio,ముణుగుట
833,abnehmen::V,lleihau,తగ్గు
834,zunehmen::V,cynyddu,పెరుగుట
835,steigen::V,codi,లేచు
836,wachsen::V,tyfu,పెరుగు
837,glänzen::V,disgleirio,ప్రకాశించు
838,funkeln::V,pefrio,ప్రకాశించు
839,lärmen::V,cadw sŵn,అరుచుట
840,lärmen::V,gwneud twrw,అరుచుట
841,läuten::V,canu,మేళవించుట
842,klingeln::V,canu,వాయించుట
843,klingeln::V,seinio,వాయించుట
844,klirren::V,tincian,ఘంటానాదము
845,brausen::V,rhuo,గర్జించు
846,rauschen::V,siffrwd,చటచటమనుట
847,rauschen::V,chwithrwd,చటచటమనుట
848,klingen::V,seinio,ధ్వనించుట
849,bellen::V,cyfarth,అఱచు
850,heulen::V,udo,కూయు
851,heulen::V,oernadu,కూయు
852,blasen::V,chwythu,దురద్పప్టము
853,pfeifen::V,chwibanu,ఈలవేయు
854,schreien::V,gweiddi,అఱచు
855,schreien::V,bloeddio,అఱచు
856,stöhnen::V,griddfan,మూలుగు
857,zittern::V,crynu,వణకు
858,leben::V,byw,జీవించుట
859,geboren werden::V,cael eich geni,పుట్టుట
860,atmen::V,anadlu,ఉపిరి తీయు
861,trinken::V,yfed,త్రాగు
862,essen::V,bwyta,తిను
863,schlucken::V,llyncu,మ్రింగు
864,müde werden::V,blino,అలయు
865,einschlafen::V,mynd i gysgu,నిద్రించు
866,einschlafen::V,syrthio i gysgu,నిద్రించు
867,schlafen::V,huno,నిద్రురించు
868,schlafen::V,cysgu,నిద్రురించు
869,aufwachen::V,dihuno,మేలుకొను
870,aufstehen::V,codi,లేచు
871,sich erholen::V,ymlacio,నడ్డి వాల్చు
872,sich erholen::V,dadflino,నడ్డి వాల్చు
873,krank werden::V,mynd yn sâl,జబ్బుపడు
874,krank werden::V,mynd yn wael,జబ్బుపడు
875,krank sein::V,gwaelu,జబ్బు చేయు
876,schmerzen::V,brifo,నొచ్చుట
877,husten::V,pesychu,దగ్గుట
878,genesen::V,gwella,కుదురుట
879,genesen::V,cael yn ôl,కుదురుట
880,sterben::V,marw,మరణించు
881,umkommen::V,trengi,నశించు
882,sich bewegen::V,symud,కదలు
883,sich rühren::V,syflyd,కదలు
884,sich erheben::V,codi,లేచు
885,sich setzen::V,eistedd,కూర్చుణ్డు
886,hinfallen::V,cwympo,దొర్లు
887,laufen::V,cerdded,నడచు
888,schreiten::V,camu,అడుగుపెట్టుట
889,spazierengehen::V,mynd am dro,పచారు చేయు
890,eilen::V,rhuthro,తొందరపడు
891,sich beeilen::V,brysio,త్వరపెట్టు
892,sausen::V,rhuthro,విసరికొట్టు
893,rennen::V,rhedeg,పరుగెత్తు
894,springen::V,llamu,దుముకు
895,springen::V,neidio,దుముకు
896,klettern::V,dringo,ఎక్కు
897,schaukeln::V,siglo,ఉయ్యాల ఊగు 
898,kriechen::V,cropian,ప్రాకు
899,schwimmen::V,nofio,ఈదు
900,tauchen::V,plymio,మునుగు
901,tauchen::V,ymsuddo,మునుగు
902,rudern::V,rhwyfo,తెడ్లతోఁగడపు
903,fahren::V,gyrru,నడపు
904,fahren::V,dreifio,నడపు
905,fliegen::V,hedfan,ఎగురు
906,gehen::V,mynd,పోవు
907,weggehen::V,mynd,బయలుదేరు
908,weggehen::V,ymadael,బయలుదేరు
909,abfahren::V,ymadael,విడిచిపోవు
910,anhalten::V,stopio,నిలుపు
911,hineingehen::V,mynd i mewn,ప్రవేశించు
912,eintreten::V,mynd i,ప్రవేశించు
913,kommen::V,dod,వచ్చు
914,ankommen::V,cyrraedd,వచ్చి చేరు
915,zurückkommen::V,dychwelyd,తిరిగీవచ్చుట
916,bleiben::V,aros,ఉండు
917,bleiben::V,sefyll,ఉండు
918,warten::V,aros,కనిపెట్టు
919,warten::V,disgwyl,కనిపెట్టు
920,erwarten::V,disgwyl,నిరిక్షించు
921,suchen::V,chwilio am,వెదకు
922,finden::V,darganfod,కనుగొను
923,versuchen::V,profi,ప్రయత్నించు
924,versuchen::V,ceisio,ప్రయత్నించు
925,vorbereiten::V,paratoi,తయారుచేయు
926,lieben::V,caru,ప్రేమించు
927,mögen::V,hoffi,ఇష్టపడు
928,lachen::V,chwerthin,నవ్వు
929,rühren::V,cynhyrfu,గుండె తాకు
930,weinen::V,wylo,వీడ్చు
931,weinen::V,llefain,వీడ్చు
932,schimpfen::V,grwgnach,గొణుగు
933,sich ärgern::V,gofidio,అలుగు
934,sich fürchten::V,ofni,భయపడు
935,fürchten::V,arswydo,భయపడు
936,fliehen::V,ffoi,పాఱిపోపు
937,flüchten::V,dianc,తప్పించుకొను
938,sehen::V,gweld,చూచు
939,anschauen::V,syllu,చూచు
940,anschauen::V,edrych,చూచు
941,ansehen::V,gwylio,కాచియుండు
942,hören::V,clywed,విను
943,zuhören::V,gwrando,విను
944,probieren::V,profi,చవిచూచుట
945,riechen::V,arogli,వాసనచూచు
946,fühlen::V,teimlo,స్పర్శించుట
947,fühlen::V,clywed,స్పర్శించుట
948,scheinen::V,ymddangos,కనబడు
949,zu sehen sein::V,dod i'r golwg,చూవు
950,vernehmen::V,clywed sôn am,విను
951,frieren::V,bod yn oer,చలికి వడకు
952,tun::V,gwneud,చేయు
953,können::V,gallu,గల
954,wollen::V,bod mewn angen,కోరు
955,anfangen::V,dechrau,ఆరంభించు
956,beenden::V,darfod,ముగించు
957,beenden::V,gorffen,ముగించు
958,aufhören::V,peidio,నిలుపు
959,gelingen::V,llwyddo,గెలుపాందు
960,geraten::V,diweddu,వెలువడు
961,öffnen::V,agor,తెఱచు
962,schließen::V,cau,మూయు
963,stellen::V,gosod,ఉంచు
964,setzen::V,gosod,ఉంచు
965,legen::V,gosod,పెట్టు
966,berühren::V,cyffwrdd,తాకు
967,verbinden::V,cysylltu,చేర్చుట
968,bedecken::V,gorchuddio,మూయు
969,aufhängen::V,crogi,వ్రేలాడదీయు
970,aufhängen::V,hongian,వ్రేలాడదీయు
971,anzünden::V,cynnau,వెలిగించు
972,aufheben::V,codi,సేకరించు
973,zurücklassen::V,gadael,విడుచు
974,verlieren::V,colli,పోగొట్టుకొను
975,fallen lassen::V,gollwng,జాఱవిడుచు
976,machen::V,gwneud,చేయు
977,herstellen::V,cynhyrchu,ఉత్పత్తిచేయు
978,bauen::V,adeiladu,నిర్మించు
979,reparieren::V,trwsio,సరిచేయు
980,reparieren::V,atgyweirio,సరిచేయు
981,verbessern::V,diwygio,వృద్ధి చేయు
982,ändern::V,altro,మార్చు
983,graben::V,palu,త్రవ్వు
984,graben::V,cloddio,త్రవ్వు
985,beugen::V,plygu,వంచు
986,biegen::V,plygu,వంచు
987,drehen::V,troelli,నూలువడుకు
988,wenden::V,troi,త్రిప్పు
989,umdrehen::V,troi,త్రిప్పు
990,heben::V,codi,ఎత్తు
991,hochheben::V,dyrchafu,ఎత్తు
992,ergreifen::V,gafael,వశపఱచుకొను
993,halten::V,dal,ఉంచు
994,drücken::V,pwyso,అణచు
995,drücken::V,gwasgu,అణచు
996,schieben::V,gwthio,నొక్కు
997,kratzen::V,crafu,గోకు
998,lecken::V,llyfu,నాకు
999,beißen::V,cnoi,కఱచు
1000,beißen::V,brathu,కఱచు
1001,abreißen::V,tynnu ymaith,తెగతెంచు
1002,abschneiden::V,torri,తెగకొట్టు
1003,binden::V,clymu,కట్టు
1004,stecken::V,plannu,తగులుకొనివుండుట
1005,brechen::V,torri,పగులగొట్టు
1006,klopfen::V,taro,కొట్టు
1007,hauen::V,taro,కొట్టు
1008,kleben::V,gludio,అంటుకొను
1009,reiben::V,rhwbio,రాచు
1010,streichen::V,taenu,వ్యాపింపజేయు
1011,schleifen::V,hogi,రాచు
1012,schneiden::V,torri,కోయు
1013,rütteln::V,ysgytio,కుదిలించుట
1014,schütteln::V,siglo,కదల్చు
1015,schütteln::V,ysgwyd,కదల్చు
1016,schwenken::V,siglo,ఊచుట
1017,schütten::V,tywallt,పోయు
1018,füllen::V,llenwi,నింపు
1019,einwickeln::V,lapio,చుట్టు
1020,tragen::V,cludo,మోయు
1021,schleppen::V,llusgo,ఈడ్చు
1022,ziehen::V,tynnu,ఈడ్చు
1023,aufbewahren::V,cadw,కాపాడు
1024,werfen::V,taflu,విసరు
1025,fangen::V,dal,పట్టుకొను
1026,packen::V,cipio,పట్టుకొను
1027,packen::V,crafangu,పట్టుకొను
1028,verstecken::V,celu,దాచు
1029,verstecken::V,cuddio,దాచు
1030,teilen::V,rhannu,భాగించు
1031,schicken::V,anfon,పంపు
1032,bringen::V,dod â,తెచ్చు
1033,hinzufügen::V,chwanegu,చేర్చు
1034,bekommen::V,cael,సంపాదించు
1035,erhalten::V,derbyn,పుచ్చుకొను
1036,nehmen::V,cymryd,తీసికొను
1037,wählen::V,dewis,ఇష్టపడు
1038,auswählen::V,dethol,ఏరుకొను
1039,bewahren::V,cadw,భద్రపఱుచు
1040,behindern::V,atal,అడ్డగించుట
1041,behindern::V,rhwystro,అడ్డగించుట
1042,verderben::V,difetha,చెఱచు
1043,beschädigen::V,niweidio,చెరుపుట
1044,zerbrechen::V,torri,పగులగొట్టు
1045,zerreißen::V,rhwygo,చించు
1046,zerstören::V,dinistrio,వాశనము చేయు
1047,verbrennen::V,llosgi,కాల్చు
1048,geben::V,rhoi,ఇచ్చు
1049,reichen::V,estyn,అందుకొనుట
1050,schenken::V,rhoddi,అర్పించు
1051,versprechen::V,addo,వాగ్దత్తము చేయు
1052,wünschen::V,dymuno,కోరు
1053,loben::V,canmol,స్తుతించు
1054,küssen::V,cusanu,ముద్దుపెట్టుకొను
1055,wiegen::V,siglo,ఊచుట
1056,zudecken::V,gorchuddio,మూయు
1057,wecken::V,deffro,నిద్రపలేపుట
1058,zeigen::V,dangos,చూవు
1059,führen::V,arwain,దారిచూపు
1060,lehren::V,dysgu,బోధించు
1061,unterrichten::V,hyfforddi,నేర్పు
1062,aufziehen::V,dod i fyny,పెంచు
1063,leiten::V,arwain,తీసుకపోవుట
1064,antreiben::V,annog,ప్రేరేపించు
1065,lassen::V,gadael,అనుమతించు
1066,einladen::V,gwahodd,ఆహ్వానించు
1067,vereinigen::V,uno,కూడుట
1068,vereinigen::V,cyfuno,కూడుట
1069,besuchen::V,ymweld â,పోయి చూచు
1070,treffen::V,cwrdd,కలియు
1071,treffen::V,cyfarfod,కలియు
1072,sich versammeln::V,casglu,కూర్చు
1073,sich versammeln::V,cynnull,కూర్చు
1074,spielen::V,chwarae,ఆట లాడు
1075,singen::V,canu,పాడు
1076,tanzen::V,dawnsio,నృత్యముచేయు
1077,sich trennen::V,ymwahanu,ఎడబాయుట
1078,verlassen::V,gadael,విడుచు
1079,retten::V,achub,తప్పించుట
1080,bewachen::V,gwarchod,కాపాడు
1081,schützen::V,noddi,రక్షించు
1082,verteidigen::V,amddiffyn,రక్షించు
1083,sich schlagen::V,ffraeo,జగడమాడు
1084,sich schlagen::V,terfysgu,జగడమాడు
1085,schießen::V,saethu,కాల్చు
1086,siegen::V,ennill,గెలుచు
1087,ärgern::V,cythruddo,పీడించుట
1088,schlagen::V,curo,కొట్టు
1089,treten::V,cicio,తన్ను
1090,stechen::V,pigo,కుట్టు
1091,stoßen::V,gwthio,గెంటు
1092,stehlen::V,dwyn,దొంగిలించు
1093,stehlen::V,lladrata,దొంగిలించు
1094,stören::V,aflonyddu,కలతపఱచు
1095,belästigen::V,trafferthu,పీడించు
1096,verbergen::V,cuddio,దాచు
1097,täuschen::V,twyllo,మోసము చేయు
1098,betrügen::V,hocedu,మోసపుచ్చు
1099,töten::V,lladd,చంపు
1100,wohnen::V,byw,నివసించు
1101,arbeiten::V,gweithio,పనిచేయు
1102,sammeln::V,casglu,ప్రోగుచేయు
1103,pflücken::V,casglu,యేరుట
1104,jagen::V,hela,వేటాడు
1105,fischen::V,pysgota,వెదకు
1106,fassen::V,dal,పట్టుకొమ
1107,hüten::V,bugeilio,మందచేరుట
1108,treiben::V,gyrru,నడపు
1109,anbinden::V,clymu,కట్టు
1110,füttern::V,porthi,భోజనము పెట్టు
1111,melken::V,godro,పాలు పితుకు
1112,hacken::V,torri,నఱకు
1113,gießen::V,dyfrhau,నీళ్ళుకట్టుట
1114,reifen::V,aeddfedu,పండుట
1115,zubereiten::V,coginio,వండు
1116,kochen::V,berwi,వండు
1117,backen::V,pobi,రొట్టెకాల్చు
1118,backen::V,crasu,రొట్టెకాల్చు
1119,braten::V,ffrio,వేపు
1120,umrühren::V,cyffroi,కదులుట
1121,stricken::V,gwau,అల్లు
1122,nähen::V,gwnïo,కుట్టు
1123,färben::V,lliwio,రంగు వేయు
1124,reinigen::V,glanhau,శుభ్రము చేయు
1125,waschen::V,golchi,కడుగు
1126,abwischen::V,sychu,తుడుచు
1127,spülen::V,streulio,నీటిలో జడించు
1128,fegen::V,ysgubo,ఊడ్చు
1129,kehren::V,ysgubo,ఊడ్చు
1130,baden::V,cael bath,స్నానము చేయు
1131,sich waschen::V,ymolchi,కడుగు
1132,ausziehen::V,tynnu,విప్పు
1133,anziehen::V,gwisgo,ధరించు
1134,sich anziehen::V,ymwisgo,బట్టలు వేసుకొను
1135,sich anziehen::V,ymwisgo,తొడుగుకొను
1136,kämmen::V,cribo,దువ్వుట
1137,schmücken::V,harddu,అలంకరించు
1138,schmücken::V,addurno,అలంకరించు
1139,sagen::V,dweud,చెప్పు
1140,sprechen::V,llefaru,చెప్పు
1141,reden::V,siarad,మాటలాడు
1142,sich unterhalten::V,sgwrsio,ముచ్చటలాడు
1143,fragen::V,gofyn,ప్రశ్నించు
1144,bitten::V,gofyn am,కోరు
1145,erzählen::V,dweud,చెప్పు
1146,mitteilen::V,cyfleu,తెలియజేయు
1147,nennen::V,enwi,పేరు వెట్టు
1148,rufen::V,galw,పిలుచు
1149,prahlen::V,brolio,జల్లి
1150,prahlen::V,ymffrostio,జల్లి
1151,übersetzen::V,cyfieithu,తర్జుమాచేయు
1152,denken::V,meddwl,ఆలోచించు
1153,glauben::V,credu,నమ్ము
1154,glauben::V,coelio,నమ్ము
1155,bemerken::V,sylwi,గుర్తించు
1156,erkennen::V,adnabod,గుర్తించు
1157,begreifen::V,amgyffred,గ్రహించు
1158,verstehen::V,deall,గ్రహించు
1159,lernen::V,dysgu,నేర్చు కొను
1160,wissen::V,gwybod,తెలిసికొను
1161,sich erinnern an::V,cofio,జ్ఞాపకముంచుకొను
1162,vergessen::V,anghofio,మఱచిపోవు
1163,messen::V,mesur,కొలుచుట
1164,zählen::V,cyfrif,లెక్కపెట్టు
1165,rechnen::V,cyfrifo,లెక్కపెట్టు
1166,lesen::V,darllen,చదువు
1167,malen::V,peintio,పూనుట
1168,zeichnen::V,tynnu,వ్రాసుట
1169,schreiben::V,ysgrifennu,వ్రాయు
1170,besitzen::V,meddu,కలిగియుండు
1171,kaufen::V,prynu,కొను
1172,verkaufen::V,gwerthu,అమ్ము
1173,bezahlen::V,talu am,చెల్లించు
1174,zahlen::V,talu,చెల్లించు
1175,beherrschen::V,rheoli,ఏలు
1176,beherrschen::V,llywodraethu,ఏలు
1177,ertragen::V,dioddef,భరించు
