,Concept_ID,ru,lt
817,dreißig::NUM,тридцать,trisdešimt
818,vierzig::NUM,сорок,keturiasdešimt
819,fünfzig::NUM,пятьдесят,penkiasdešimt
820,sechzig::NUM,шестьдесят,šešiasdešimt
821,siebzig::NUM,семьдесят,septyniasdešimt
822,achtzig::NUM,восемьдесят,aštuoniasdešimt
823,neunzig::NUM,девяносто,devyniasdešimt
824,hundert::NUM,сто,šimtas
825,tausend::NUM,тысяча,tūkstantis
826,und::CNJ,и,ĩr
827,oder::CNJ,или,ar
828,oder::CNJ,или,arba
829,oder::CNJ,либо,ar
830,oder::CNJ,либо,arba
831,stehen::V,стоять,stovėti
832,sitzen::V,сидеть,sėdėti
833,liegen::V,лежать,gulėti
834,hängen::V,висеть,kyboti
835,hängen::V,висеть,kabėti
836,werden::V,стать,taptis
837,werden::V,стать,darytis
838,passieren::V,случиться,atsitikti
839,passieren::V,случиться,pasitaikyti
840,beginnen::V,начаться,prasid́ėti
841,enden::V,кончиться,baigtis
842,wechseln::V,меняться,keistis
843,wechseln::V,меняться,pasikeisti
844,aufgehen[Sonne]::V,взойти,tekėti
845,aufgehen[Sonne]::V,взойти,patekėti
846,untergehen[Sonne]::V,зайти,leistis
847,untergehen[Sonne]::V,зайти,nusileisti
848,scheinen[Sonne]::V,светить,šviesti
849,donnern::V,греметь,griausti
850,donnern::V,греметь,griaudėti
851,wehen::V,дуть,pūsti
852,strömen::V,литься,lietis
853,strömen::V,литься,plūsti
854,fließen::V,течь,tekėti
855,sich drehen::V,вращаться,suktis
856,sich drehen::V,вращаться,pasisukti
857,schwanken::V,колебаться,svyruoti
858,schwingen::V,качаться,suptis
859,fallen::V,падать,pulti
860,fallen::V,падать,kristi
861,brennen::V,гореть,degti
862,rauchen::V,дымить,rūkyti
863,regnen::V,дождить,lyti
864,gefrieren::V,замерзнуть,užšalti
865,tauen::V,таять,tirpti
866,schmelzen::V,плавиться,lydytis
867,trocknen::V,сохнуть,džiūti
868,sieden::V,кипеть,virti
869,faulen::V,гнить,pūti
870,verfaulen::V,сгнить,švinkti
871,reißen::V,рваться,plyšti
872,reißen::V,рваться,trūkti
873,versinken::V,тонуть,skę̃sti
874,versinken::V,тонуть,grimzti
875,vergehen::V,проходить,praeiti
876,erscheinen::V,появиться,pasirodyti
877,verschwinden::V,исчезнуть,dingti
878,verschwinden::V,исчезнуть,išnykti
879,verschwinden::V,исчезнуть,pranykti
880,sinken::V,спадать,kristi
881,abnehmen::V,уменьшиться,mažėti
882,abnehmen::V,уменьшиться,silpnėti
883,zunehmen::V,увеличиваться,didėti
884,zunehmen::V,увеличиваться,padaugėti
885,steigen::V,подниматься,kilti
886,wachsen::V,расти,augti
887,glänzen::V,блестеть,blizgėti
888,funkeln::V,сверкать,žibėti
889,lärmen::V,шуметь,triukšmauti
890,läuten::V,звонить,skambinti
891,klingeln::V,звонить,skambinti
892,klirren::V,звякать,žvangėti
893,brausen::V,бушевать,šniokšti
894,rauschen::V,шелестеть,ošti
895,rauschen::V,шелестеть,šlamėti
896,klingen::V,звучать,skardėti
897,bellen::V,лаять,loti
898,heulen::V,выть,kaukti
899,heulen::V,выть,staugti
900,blasen::V,дунуть,pūsti
901,pfeifen::V,свистеть,švilpti
902,pfeifen::V,свистеть,švilpauti
903,schreien::V,кричать,šaukti
904,stöhnen::V,стонать,dejuoti
905,stöhnen::V,стонать,aimanuoti
906,zittern::V,дрожать,virpėti
907,leben::V,жить,gyventi
908,geboren werden::V,родиться,gimti
909,atmen::V,дышать,alsuoti
910,atmen::V,дышать,kvėpuoti
911,trinken::V,пить,gerti
912,essen::V,есть,valgyti
913,essen::V,кушать,valgyti
914,schlucken::V,глотать,praryti
915,müde werden::V,устать,nuvargti
916,müde werden::V,устать,privargti
917,einschlafen::V,заснуть,užmigti
918,schlafen::V,спать,miegoti
919,aufwachen::V,проснуться,pabusti
920,aufstehen::V,встать,keltis
921,aufstehen::V,встать,atsikelti
922,sich erholen::V,отдыхать,pailsėti
923,sich erholen::V,отдыхать,poilsiauti
924,krank werden::V,заболеть,susirgti
925,krank sein::V,болеть,sirgti
926,schmerzen::V,болеть,sopėti
927,schmerzen::V,болеть,skaudėti
928,husten::V,кашлять,kosėti
929,genesen::V,поправиться,sveikti
930,genesen::V,поправиться,taisytis
931,sterben::V,умереть,mirti
932,sterben::V,умереть,numirti
933,umkommen::V,погибнуть,žūti
934,sich bewegen::V,двигаться,judėti
935,sich bewegen::V,двигаться,pasijudinti
936,sich rühren::V,шевельнуться,krutėti
937,sich erheben::V,встать,pakilti
938,sich erheben::V,встать,atsikelti
939,sich setzen::V,сесть,sėstis
940,sich setzen::V,сесть,atsisėsti
941,hinfallen::V,упасть,parkristi
942,hinfallen::V,упасть,pargriūti
943,laufen::V,ходить,eiti
944,schreiten::V,шагать,žengti
945,schreiten::V,шагать,žingsniuoti
946,spazierengehen::V,гулять,pasivaikščioti
947,eilen::V,спешить,skubėti
948,sich beeilen::V,торопиться,paskub́ėti
949,sich beeilen::V,торопиться,pasiskubinti
950,sausen::V,мчаться,dumti
951,sausen::V,мчаться,lėkti
952,rennen::V,бегать,bėgti
953,springen::V,прыгать,šokti
954,klettern::V,лазать,kopti
955,schaukeln::V,раскачиваться,supti
956,schaukeln::V,раскачиваться,linguoti
957,kriechen::V,ползать,ropoti
958,kriechen::V,ползать,šliaužti
959,schwimmen::V,плавать,plaukti
960,tauchen::V,нырять,nerti
961,rudern::V,грести,irtis
962,rudern::V,грести,irkluoti
963,fahren::V,ехать,važiuoti
964,fahren::V,ехать,važinėti
965,fliegen::V,летать,lėkti
966,fliegen::V,летать,skristi
967,gehen::V,идти,eiti
968,weggehen::V,уйти,išeiti
969,abfahren::V,отправиться,išvykti
970,abfahren::V,отправиться,išvažiuoti
971,anhalten::V,остановиться,sustoti
972,hineingehen::V,входить,įeiti
973,eintreten::V,войти,įžengti
974,kommen::V,прийти,ateiti
975,ankommen::V,прибыть,ateiti
976,zurückkommen::V,возвратиться,grį̃žti
977,zurückkommen::V,возвратиться,sugrį̃žti
978,bleiben::V,остаться,likti
979,bleiben::V,остаться,pasilikti
980,warten::V,ждать,laukti
981,erwarten::V,ожидать,laukti
982,suchen::V,искать,ieškoti
983,finden::V,найти,rasti
984,finden::V,найти,surasti
985,versuchen::V,пытаться,mėginti
986,vorbereiten::V,подготовить,rengti
987,lieben::V,любить,myĺėti
988,mögen::V,любить,ḿėgti
989,mögen::V,любить,patikti
990,lachen::V,смеяться,juoktis
991,rühren::V,растрогать,jaudinti
992,rühren::V,растрогать,graudinti
993,weinen::V,плакать,verkti
994,schimpfen::V,ругаться,bartis
995,sich ärgern::V,сердиться,pykti
996,sich ärgern::V,сердиться,apmaudauti
997,sich fürchten::V,бояться,bijoti
998,sich fürchten::V,бояться,baimintis
999,fürchten::V,бояться,bijoti
1000,fürchten::V,бояться,baimintis
1001,fliehen::V,убегать,bėgti
1002,fliehen::V,убегать,sprukti
1003,flüchten::V,убежать,pabėgti
1004,sehen::V,видеть,žiūŕėti
1005,anschauen::V,посмотреть,žiūŕėti
1006,ansehen::V,смотреть,žiūrėti į
1007,ansehen::V,смотреть,pažiūrėti į
1008,hören::V,слышать,girdėti
1009,zuhören::V,слушать,klausytis
1010,probieren::V,пробовать,ragauti
1011,probieren::V,пробовать,paragauti
1012,riechen::V,нюхать,uosti
1013,riechen::V,нюхать,užuosti
1014,fühlen::V,чувствовать,justi
1015,fühlen::V,чувствовать,jausti
1016,fühlen::V,чувствовать,pajusti
1017,scheinen::V,казаться,rodytis
1018,scheinen::V,казаться,atrodyti
1019,zu sehen sein::V,виднеться,pasirodyti
1020,vernehmen::V,услышать,išgirsti
1021,frieren::V,мерзнуть,šalti
1022,tun::V,делать,daryti
1023,können::V,мочь,galėti
1024,können::V,мочь,pajėgti
1025,können::V,уметь,galėti
1026,können::V,уметь,pajėgti
1027,wollen::V,хотеть,norėti
1028,anfangen::V,начать,pradėti
1029,anfangen::V,начать,prasid́ėti
1030,beenden::V,закончить,baigti
1031,beenden::V,закончить,užbaigti
1032,aufhören::V,перестать,liautis
1033,gelingen::V,удаться,pavykti
1034,gelingen::V,удаться,pasisekti
1035,geraten::V,оказаться,nusisekti
1036,öffnen::V,открыть,atverti
1037,öffnen::V,открыть,atidaryti
1038,schließen::V,закрыть,uždaryti
1039,stellen::V,поставить,statyti
1040,stellen::V,поставить,pastatyti
1041,setzen::V,посадить,sodinti
1042,setzen::V,посадить,pasodinti
1043,legen::V,класть,dėti
1044,legen::V,класть,pad́ėti
1045,berühren::V,трогать,liesti
1046,berühren::V,трогать,paliesti
1047,verbinden::V,связать,jungti
1048,verbinden::V,связать,surišti
1049,bedecken::V,покрыть,uždengti
1050,aufhängen::V,повесить,pakarti
1051,aufhängen::V,повесить,pakabinti
1052,anzünden::V,зажечь,padegti
1053,aufheben::V,поднять,pakelti
1054,zurücklassen::V,оставить,palikti
1055,verlieren::V,потерять,pamesti
1056,fallen lassen::V,уронить,atsisakyti
1057,machen::V,сделать,dirbti
1058,herstellen::V,изготовить,gaminti
1059,bauen::V,строить,statyti
1060,bauen::V,строить,pastatyti
1061,reparieren::V,чинить,taisyti
1062,reparieren::V,чинить,remontuoti
1063,verbessern::V,улучшить,gerinti
1064,verbessern::V,улучшить,ištaisyti
1065,ändern::V,изменить,keisti
1066,ändern::V,изменить,pakeisti
1067,graben::V,копать,kasti
1068,beugen::V,согнуть,lenkti
1069,beugen::V,согнуть,palenkti
1070,biegen::V,погнуть,lenkti
1071,biegen::V,погнуть,palenkti
1072,drehen::V,вертеть,sukti
1073,wenden::V,повернуть,kreipti
1074,wenden::V,повернуть,pakreipti
1075,umdrehen::V,перевернуть,sukti
1076,umdrehen::V,перевернуть,apversti
1077,heben::V,поднимать,kelti
1078,heben::V,поднимать,pakelti
1079,hochheben::V,поднять,pakelti
1080,ergreifen::V,схватить,čiupti
1081,ergreifen::V,схватить,griebti
1082,halten::V,держать,laikyti
1083,halten::V,держать,palaikyti
1084,drücken::V,нажимать,spausti
1085,schieben::V,толкать,stumti
1086,kratzen::V,скрести,kasyti
1087,kratzen::V,скрести,grandyti
1088,lecken::V,лизать,laižyti
1089,beißen::V,кусать,kandžioti
1090,abreißen::V,оторвать,nuplėšti
1091,abschneiden::V,отрезать,atpjauti
1092,abschneiden::V,отрезать,atkirpti
1093,binden::V,вязать,rišti
1094,binden::V,вязать,surišti
1095,stecken::V,воткнуть,kišti
1096,stecken::V,воткнуть,įkišti
1097,brechen::V,сломать,lūžti
1098,brechen::V,сломать,laužyti
1099,klopfen::V,стучать,belsti
1100,klopfen::V,стучать,barbenti
1101,hauen::V,бить,mušti
1102,kleben::V,клеить,lipdyti
1103,kleben::V,клеить,klijuoti
1104,reiben::V,тереть,trinti
1105,reiben::V,тереть,tarkuoti
1106,streichen::V,намазать,tepti
1107,streichen::V,намазать,užtepti
1108,schleifen::V,точить,galą́sti
1109,schneiden::V,резать,pjauti
1110,schneiden::V,резать,kirpti
1111,rütteln::V,шатать,purtyti
1112,schütteln::V,трясти,purtyti
1113,schwenken::V,махать,mojuoti
1114,schütten::V,налить,pilti
1115,schütten::V,налить,berti
1116,füllen::V,наполнить,pildyti
1117,füllen::V,наполнить,pripildyti
1118,einwickeln::V,завернуть,įvynioti
1119,einwickeln::V,завернуть,suvynioti
1120,tragen::V,нести,nešti
1121,tragen::V,нести,nešioti
1122,schleppen::V,тащить,vilkti
1123,ziehen::V,тянуть,tempti
1124,aufbewahren::V,хранить,laikyti
1125,werfen::V,бросать,mesti
1126,werfen::V,бросать,sviesti
1127,fangen::V,ловить,sugauti
1128,packen::V,схватить,čiupti
1129,packen::V,схватить,griebti
1130,verstecken::V,спрятать,slėpti
1131,verstecken::V,спрятать,slapstyti
1132,teilen::V,разделить,dalyti
1133,teilen::V,разделить,padalyti
1134,schicken::V,посылать,sių̃sti
1135,schicken::V,посылать,pasių̃sti
1136,bringen::V,принести,atnešti
1137,hinzufügen::V,добавить,pridėti
1138,bekommen::V,достать,gauti
1139,erhalten::V,получить,gauti
1140,nehmen::V,взять,paimti
1141,wählen::V,выбрать,rinkti
1142,wählen::V,выбрать,išsirinkti
1143,auswählen::V,отобрать,išrinkti
1144,bewahren::V,сохранить,išsaugoti
1145,behindern::V,препятствовать,trukdyti
1146,verderben::V,испортить,sugadinti
1147,beschädigen::V,повредить,žaloti
1148,beschädigen::V,повредить,gadinti
1149,zerbrechen::V,разбить,sukulti
1150,zerbrechen::V,разбить,sudaužyti
1151,zerreißen::V,разорвать,perplėšti
1152,zerreißen::V,разорвать,suplėšyti
1153,zerstören::V,разрушить,suardyti
1154,zerstören::V,разрушить,sugriauti
1155,verbrennen::V,сжечь,deginti
1156,verbrennen::V,сжечь,sudeginti
1157,geben::V,дать,duoti
1158,geben::V,дать,paduoti
1159,reichen::V,передать,paduoti
1160,schenken::V,дарить,dovanoti
1161,versprechen::V,обещать,žadėti
1162,versprechen::V,обещать,pažadėti
1163,wünschen::V,желать,norėti
1164,wünschen::V,желать,linḱėti
1165,loben::V,хвалить,girti
1166,loben::V,хвалить,pagirti
1167,küssen::V,целовать,bučiuoti
1168,wiegen::V,качать,supti
1169,zudecken::V,накрыть,užkloti
1170,zudecken::V,накрыть,uždengti
1171,wecken::V,разбудить,žadinti
1172,zeigen::V,показать,rodyti
1173,führen::V,вести,vesti
1174,führen::V,вести,vadovauti
1175,lehren::V,учить,mokyti
1176,lehren::V,учить,išmokyti
1177,unterrichten::V,преподавать,dėstyti
1178,aufziehen::V,воспитать,išauginti
1179,leiten::V,руководить,valdyti
1180,leiten::V,руководить,vadovauti
1181,antreiben::V,подгонять,uiti
1182,antreiben::V,подгонять,raginti
1183,antreiben::V,подгонять,skubinti
1184,lassen::V,заставить,paliepti
1185,einladen::V,пригласить,kviesti
1186,einladen::V,пригласить,pakviesti
1187,vereinigen::V,объединить,sujungti
1188,vereinigen::V,объединить,suvienyti
1189,besuchen::V,посетить,lankyti
1190,besuchen::V,посетить,aplankyti
1191,treffen::V,встретить,sutikti
1192,treffen::V,встретить,pasitikti
1193,sich versammeln::V,собраться,susirinkti
1194,spielen::V,играть,groti
1195,spielen::V,играть,žaisti
1196,singen::V,петь,dainuoti
1197,tanzen::V,плясать,šokti
1198,tanzen::V,танцевать,šokti
1199,sich trennen::V,расстаться,skirtis
1200,sich trennen::V,расстаться,išsiskirti
1201,verlassen::V,покинуть,palikti
1202,retten::V,спасти,gelbėti
1203,bewachen::V,охранять,sergėti
1204,schützen::V,уберегать,ginti
1205,schützen::V,уберегать,apginti
1206,verteidigen::V,защитить,ginti
1207,verteidigen::V,защитить,apginti
1208,sich schlagen::V,драться,muštis
1209,schießen::V,стрелять,šauti
1210,schießen::V,стрелять,šaudyti
1211,siegen::V,победить,nugalėti
1212,ärgern::V,сердить,pykinti
1213,schlagen::V,ударить,mušti
1214,schlagen::V,ударить,smogti
1215,schlagen::V,ударить,trenkti
1216,treten::V,пинать,mygti
1217,stechen::V,уколоть,gelti
1218,stechen::V,уколоть,smeigti
1219,stoßen::V,толкнуть,stumti
1220,stoßen::V,толкнуть,pastumti
1221,stehlen::V,украсть,vogti
1222,stören::V,помешать,trikdyti
1223,belästigen::V,надоедать,apsunkinti
1224,verbergen::V,скрыть,slėpti
1225,verbergen::V,скрыть,paslėpti
1226,täuschen::V,обмануть,klaidinti
1227,betrügen::V,смошенничать,apgauti
1228,töten::V,убить,žudyti
1229,töten::V,убить,nužudyti
1230,wohnen::V,проживать,gyventi
1231,arbeiten::V,работать,dirbti
1232,arbeiten::V,работать,triūsti
1233,sammeln::V,собрать,rinkti
1234,pflücken::V,рвать,skinti
1235,pflücken::V,рвать,raškyti
1236,pflücken::V,срывать,skinti
1237,pflücken::V,срывать,raškyti
1238,jagen::V,охотиться,medžioti
1239,fischen::V,рыбачить,žvejoti
1240,fassen::V,поймать,sučiupti
1241,hüten::V,пасти,ganyti
1242,treiben::V,гнать,ginti
1243,anbinden::V,привязать,pririšti
1244,füttern::V,кормить,šerti
1245,melken::V,доить,melžti
1246,hacken::V,рубить,kapoti
1247,gießen::V,полить,lieti
1248,gießen::V,полить,laistyti
1249,reifen::V,созреть,nokti
1250,reifen::V,созреть,sirpti
1251,zubereiten::V,приготовить,ruošti
1252,zubereiten::V,приготовить,gaminti
1253,kochen::V,варить,virti
1254,kochen::V,варить,virinti
1255,backen::V,печь,kepti
1256,braten::V,жарить,kepti
1257,braten::V,жарить,kepinti
1258,umrühren::V,перемешать,maišyti
1259,umrühren::V,перемешать,pamaišyti
1260,stricken::V,вязать,megzti
1261,nähen::V,шить,siūti
1262,färben::V,покрасить,dažyti
1263,färben::V,покрасить,nudažyti
1264,reinigen::V,очистить,valyti
1265,reinigen::V,очистить,švarinti
1266,waschen::V,стирать,plauti
1267,waschen::V,стирать,mazgoti
1268,waschen::V,стирать,skalbti
1269,abwischen::V,вытереть,nušluostyti
1270,spülen::V,полоскать,plauti
1271,spülen::V,полоскать,skalauti
1272,fegen::V,подметать,šluoti
1273,kehren::V,мести,šluoti
1274,baden::V,купаться,maudytis
1275,sich waschen::V,мыться,praustis
1276,ausziehen::V,снять,numauti
1277,ausziehen::V,снять,nuvilkti
1278,anziehen::V,надеть,mauti
1279,anziehen::V,надеть,apsivilkti
1280,sich anziehen::V,одеться,rengtis
1281,sich anziehen::V,одеться,apsirengti
1282,kämmen::V,причесать,šukuoti
1283,schmücken::V,украсить,puošti
1284,schmücken::V,украсить,dabinti
1285,schmücken::V,украсить,gražinti
1286,sagen::V,сказать,tarti
1287,sprechen::V,говорить,kalbėti
1288,reden::V,разговаривать,šnekėti
1289,sich unterhalten::V,беседовать,kalbėtis
1290,sich unterhalten::V,беседовать,šnekučiuotis
1291,fragen::V,спросить,klausti
1292,bitten::V,просить,prašyti
1293,erzählen::V,рассказать,pasakoti
1294,mitteilen::V,сообщить,skelbti
1295,mitteilen::V,сообщить,pranešti
1296,nennen::V,назвать,vadinti
1297,nennen::V,назвать,vardyti
1298,rufen::V,звать,šaukti
1299,rufen::V,звать,kviesti
1300,prahlen::V,хвастаться,girtis
1301,übersetzen::V,перевести,versti
1302,übersetzen::V,перевести,išversti
1303,denken::V,думать,galvoti
1304,glauben::V,верить,manyti
1305,glauben::V,верить,tikėti
1306,bemerken::V,заметить,pamatyti
1307,bemerken::V,заметить,pastebėti
1308,erkennen::V,узнать,pažinti
1309,erkennen::V,узнать,atpažinti
1310,begreifen::V,понять,suvokti
1311,begreifen::V,постичь,suvokti
1312,verstehen::V,услышать,suprasti
1313,lernen::V,учиться,mokytis
1314,wissen::V,знать,žinoti
1315,sich erinnern an::V,вспомнить,prisiminti
1316,vergessen::V,забыть,užmiršti
1317,messen::V,мерить,matuoti
1318,zählen::V,считать,skaičiuoti
1319,rechnen::V,считать,skaičiuoti
1320,lesen::V,читать,skaityti
1321,malen::V,рисовать,tapyti
1322,zeichnen::V,рисовать,piešti
1323,zeichnen::V,рисовать,žymėti
1324,zeichnen::V,рисовать,braižyti
1325,schreiben::V,писать,rašyti
1326,besitzen::V,иметь,turėti
1327,kaufen::V,купить,pirkti
1328,verkaufen::V,продать,parduoti
1329,bezahlen::V,заплатить,apmokėti
1330,zahlen::V,платить,mokėti
1331,beherrschen::V,владеть,valdyti
1332,ertragen::V,вытерпеть,kę̃sti
1333,ertragen::V,вытерпеть,pakelti
1334,ertragen::V,вытерпеть,iškę̃sti
