,Concept_ID,os,ps
727,sauer::A,туаг,ټاک
728,sauer::A,туаг,تريو
729,hell::A,рухс,روڼ
730,hell::A,рухс,روښان
731,dunkel::A,талынг,تیاره
732,schwarz::A,сау,تور
733,weiß::A,урс,سپين
734,rot::A,сырх,سور
735,gelb::A,бур,زېړ
736,blau::A,цъӕх,شین
737,blau::A,цъӕх,اسماني رنګه
738,grün::A,цъӕх,زرغون
739,grün::A,кӕрдӕгхуыз,زرغون
740,grau::A,цъӕх,خړ
741,grau::A,фӕныкхуыз,خړ
742,bunt::A,хъулон,رنګارنګ
743,bunt::A,гæрæм,رنګارنګ
744,billig::A,аслам,ارزان
745,teuer::A,зынаргъ,ګران
746,wertvoll::A,зынаргъ,قیمتي
747,blind::A,куырм,ړوند
748,taub::A,къуырма,کوڼ
749,kräftig::A,домбай,قوی
750,kräftig::A,тыхджын,قوی
751,stark::A,тыхджын,قوی
752,stark::A,тыхджын,تکړه
753,schwach::A,ӕнӕбон,ضعیف
754,schwach::A,ӕнӕбон,کمزوری
755,fett::A,нард,چاغ
756,schlank::A,гуырвидыц,خوش اندام
757,schlank::A,хæрзконд,خوش اندام
758,schlank::A,рæхснæг,خوش اندام
759,schlank::A,сагамад,خوش اندام
760,hübsch::A,аив,ښکلی
761,hübsch::A,аив,ښایسته
762,hübsch::A,рӕсугъд,ښکلی
763,hübsch::A,рӕсугъд,ښایسته
764,böse::A,фыдзӕрдӕ,شریر
765,böse::A,фыдзӕрдӕ,قهرناک
766,dumm::A,ӕдылы,احمق
767,faul::A,зивӕг,لټ
768,faul::A,зивӕг,تنبل
769,faul::A,зивӕггӕнаг,لټ
770,faul::A,зивӕггӕнаг,تنبل
771,fleißig::A,æнæзивæг,زحمت کښ
772,fleißig::A,æнувыд,زحمت کښ
773,geizig::A,чъынды,بخیل
774,geizig::A,æлгъин,بخیل
775,geizig::A,мæрддзæст,بخیل
776,klug::A,зондджын,عاقل
777,klug::A,зондджын,هوښیار
778,geschickt::A,хӕрзарӕхст,ماهر
779,lieb::A,уарзон,عزیز
780,lieb::A,уарзон,محبوب
781,lustig::A,хъӕлдзӕг,خوشحال
782,sanft::A,мынчын,پوست
783,sanft::A,мынчын,ملایم
784,hungrig::A,ӕххормаг,وږی
785,krank::A,нӕфӕразгӕ,مريض
786,krank::A,нӕфӕразгӕ,ناروغ
787,nackt::A,бӕгънӕг,لوڅ
788,traurig::A,ӕрхӕндӕг,غمجن
789,lebendig::A,цардӕгас,ژوندی
790,gut::A,хорз,ښه
791,schlecht::A,цауд,بد
792,schlecht::A,цауд,خراب
793,richtig::A,раст,سم
794,richtig::A,раст,صحیح
795,schlimm::A,ӕвзӕр,بد
796,schlimm::A,ӕвзӕр,مخوف
797,wahr::A,ӕцӕг,واقعي
798,alt::A,зӕронд,زوړ
799,neu::A,ног,نوی
800,ehemalig::A,раздӕры,پخوانی
801,alt[Lebewesen]::A,ацӕргӕ,زوړ
802,jung::A,ӕрыгон,ځوان
803,arm::A,мӕгуыр,غریب
804,arm::A,мӕгуыр,بې وزله
805,reich::A,хъӕздыг,شتمن
806,reich::A,хъӕздыг,دولتمند
807,bekannt::A,зонгӕ,اشنا
808,berühmt::A,номдзыд,مشهور
809,fremd::A,æцæгæлон,پردی
810,fremd::A,æцæгæлон,بېګانه
811,verschieden::A,æндæр æмæ æндæр,مختلف
812,verschieden::A,алы,مختلف
813,verschieden::A,алыхуызон,مختلف
814,nah::A,хӕстӕг,نژدې
815,fern::A,дард,لیری
816,fern::A,дӕрддаг,لیری
817,linker::A,галиу,چپ
818,linker::A,галиу,کیڼ
819,rechter::A,рахиз,ښی
820,anderer::A,иннӕ,بل
821,anderer::A,ӕндӕр,بل
822,erster::A,фыццаг,لومړی
823,erster::A,фыццӕгӕм,لومړی
824,zweiter::A,дыккаг,دوهم
825,zweiter::A,дыккæгæм,دوهم
826,dritter::A,æртыккаг,درېم
827,dritter::A,æртыккæгæм,درېم
828,letzter::A,фӕстаг,آخرنی
829,letzter::A,фӕстаг,وروستی
830,allein::ADV,иунæг,یوازې
831,auf einmal::ADV,уайтагъд,په یوه وخت کی
832,auf einmal::ADV,æвиппайды,په یوه وخت کی
833,auf einmal::ADV,æваст,په یوه وخت کی
834,zusammen::ADV,иумӕ,یو ځای
835,lange::ADV,бирæ рæстæг,ډېر وخت
836,lange::ADV,бирæ рæстæг,ډېره موده
837,plötzlich::ADV,æвиппайды,ناببره
838,plötzlich::ADV,æвиппайды,یوناڅاپه
839,plötzlich::ADV,æваст,ناببره
840,plötzlich::ADV,æваст,یوناڅاپه
841,sofort::ADV,уыцы сахат,فوراً
842,sofort::ADV,уыцы сахат,سمدلاسه
843,sofort::ADV,уайтагъд,فوراً
844,sofort::ADV,уайтагъд,سمدلاسه
845,später::ADV,фæстæдæр,وروسته
846,jetzt::ADV,ныр,اوس
847,heute::ADV,абон,نن
848,morgen::ADV,райсом,سبا
849,bald::ADV,тагъд,ژر
850,bald::ADV,рæхджы,ژر
851,dann::ADV,стæй,پس
852,dann::ADV,стæй,وروسته
853,gestern::ADV,знон,پرون
854,einst::ADV,кӕддӕр,پخوا
855,damals::ADV,уæд,هغه وخت
856,danach::ADV,стæй,بیا
857,danach::ADV,уый фæстæ,بیا
858,vorher::ADV,раздæр,دمخه
859,zuerst::ADV,фыццаг,لومړی
860,einmal::ADV,иу хатт,یو ځل
861,manchmal::ADV,хатт,ګاهی ګاهی
862,oft::ADV,арæх,ډېر ځله
863,immer::ADV,ӕдзух,تل
864,immer::ADV,ӕдзух,همېشه
865,niemals::ADV,никуы,هیڅکله نه
866,niemals::ADV,никæд,هیڅکله نه
867,hier::ADV,ам,دلته
868,hierhin::ADV,ардӕм,دلته
869,hierhin::ADV,ардӕм,دې ځای ته
870,von hier::ADV,ардыгæй,د دې ځای نه
871,dort::ADV,уым,هلته
872,dorthin::ADV,уырдӕм,هلته
873,dorthin::ADV,уырдӕм,هغه ځای ته
874,geradeaus::ADV,æргом,مخامخ
875,vorwärts::ADV,размӕ,مخ پهٔ وړاندې
876,rückwärts::ADV,фӕстӕмӕ,بېرته
877,zurück::ADV,фӕстӕмӕ,بېرته
878,unten::ADV,дæлæ,لاندي
879,unten::ADV,дæлейы,لاندي
880,unten::ADV,бынæй,لاندي
881,hinab::ADV,дӕлӕмӕ,ښکته
882,hinab::ADV,уырдыгмӕ,ښکته
883,oben::ADV,уӕле,پورته
884,hinauf::ADV,уӕлӕмӕ,پاس
885,überall::ADV,алыран,هره خوا
886,überall::ADV,алкæм,هره خوا
887,überall::ADV,кæмдæриддæр,هره خوا
888,nicht::ADV,нӕ,نه
889,ein wenig::ADV,чысыл,یو څه
890,kaum::ADV,цъус,ایله
891,sehr::ADV,тынг,ډېر
892,sehr::ADV,тынг,زيات
893,sehr::ADV,иттӕг,ډېر
894,sehr::ADV,иттӕг,زيات
895,so::ADV,афтӕ,داسې
896,so::ADV,афтӕ,دومره
897,noch::ADV,ма,نور
898,nur::ADV,канд,تش
899,nur::ADV,канд,صرف
900,nur::ADV,ӕрмӕст,تش
901,nur::ADV,ӕрмӕст,صرف
902,schon::ADV,нырид,دمخه
903,wieder::ADV,ногӕй,بیا
904,vergebens::ADV,дзæгъæлы,عبث
905,vergebens::ADV,уæгъды,عبث
906,vergebens::ADV,æнæхъуаджы,عبث
907,vor::PRP,разы,دمخه
908,hinter::PRP,фӕстӕ,شاته
909,unter::PRP,бын,لاندي
910,durch::PRP,æхсæнты,د مینځ نه
911,neben::PRP,цур,نژدې
912,zwischen::PRP,астӕу,ترمینځ
913,wegen::PRP,тыххай,د ... له لاسه
914,dies::PRN,ай,دا
915,das::PRN,уый,دا
916,alles::PRN,алцы,هرڅهٔ
917,alles::PRN,æппæтдæр,هرڅهٔ
918,alles::PRN,иууылдӕр,هرڅهٔ
919,ich::PRN,æз,زه
920,du::PRN,ды,ته
921,er::PRN,уый,دی
922,wir::PRN,мах,مونږ
923,ihr::PRN,сымах,تاسې
924,sie::PRN,уыдон,هغوی
925,was::FPRN,цы,څهٔ
926,wer::FPRN,чи,چا
927,wer::FPRN,чи,څوک
928,wo::FADV,кӕм,چيری
929,wo::FADV,кӕм,چېرته
930,wohin::FADV,кӕдӕм,چېرته
931,wie::FADV,куыд,څنګه
932,warum::FADV,цӕмӕн,ولې
933,wieviel::FNUM,цал,څو
934,wieviel::FNUM,цал,څومره
935,eins::NUM,иу,یو
936,zwei::NUM,дыууӕ,دوه
937,drei::NUM,ӕртӕ,درې
938,vier::NUM,цыппар,څلور
939,fünf::NUM,фондз,پنځه
940,sechs::NUM,ӕхсӕз,شپږ
941,sieben::NUM,авд,اوه
942,acht::NUM,аст,اته
943,neun::NUM,фараст,نهه
944,zehn::NUM,дӕс,لس
945,elf::NUM,иуæндæс,یوولس
946,zwölf::NUM,дыууадæс,دولس
947,zwanzig::NUM,дыууын,شل
948,dreißig::NUM,æртын,دېرش
949,dreißig::NUM,дæсæмæссæдз,دېرش
950,vierzig::NUM,цыппор,څلوېښت
951,vierzig::NUM,цыппур,څلوېښت
952,vierzig::NUM,дыууиссæдзы,څلوېښت
953,fünfzig::NUM,фӕндзай,پنځوس
954,sechzig::NUM,æхсай,شپېته
955,sechzig::NUM,æртиссæдзы,شپېته
956,siebzig::NUM,æвдай,اویا
957,siebzig::NUM,дæс æмæ æртиссæдзы,اویا
958,achtzig::NUM,цыппарыссæдзы,اتیا
959,achtzig::NUM,æстай,اتیا
960,neunzig::NUM,нæуæдз,نوي
961,neunzig::NUM,дæс æмæ цыппарыссæдзы,نوي
962,hundert::NUM,сӕдӕ,سل
963,tausend::NUM,мин,زر
964,und::CNJ,ӕмӕ,او
965,oder::CNJ,кӕнӕ,ېا
966,stehen::V,лӕууын,درېدل
967,sitzen::V,бадын,کښېنستل
968,liegen::V,хуыссын,ملاستل
969,hängen::V,ауыгъд уын,ځړېدل
970,werden::V,суӕвын,کېدل
971,passieren::V,æрцæуын,پېښېدل
972,beginnen::V,райдайын,شروع کېدل
973,enden::V,фæуын,خلاصدل
974,enden::V,фæуын,تمامېدل
975,wechseln::V,ивын,تغییر موندل
976,aufgehen[Sonne]::V,скæсын,ختل
977,untergehen[Sonne]::V, аныгуылын,لوېدل
978,untergehen[Sonne]::V, аныгуылын,پرېوتل
979,scheinen[Sonne]::V,рухс кӕнын,رڼا کول
980,donnern::V,нæрын,تنېدل
981,donnern::V,нæрын,غړمبېدل
982,wehen::V,дымын,چلېدل
983,strömen::V,кӕлын,بهېدل
984,fließen::V,цæуын,بهېدل
985,fließen::V,цæуын,تویېدل
986,fließen::V,уайын,بهېدل
987,fließen::V,уайын,تویېدل
988,fließen::V,кæлын,بهېدل
989,fließen::V,кæлын,تویېدل
990,sich drehen::V,зилын,ګرځېدل
991,sich drehen::V,зилын,چورلېدل
992,schwanken::V,æнкъуысын,زنګېدل
993,schwingen::V,æнкъуысын,زنګېدل
994,schwingen::V,змæлын,زنګېدل
995,fallen::V,хауын,ولېدل
996,brennen::V,судзын,سوځېدل
997,rauchen::V,фæздæг кæнын,لوګی کول
998,regnen::V,уарын,باران اورېدل
999,gefrieren::V,сӕлын,کنګل نيول
1000,tauen::V,стайын,وېلې کېدل
1001,schmelzen::V,тайын,وېلې کېدل
1002,trocknen::V,хус кæнын,وچېدل
1003,sieden::V,фыцын,اېشېدل
1004,faulen::V,ӕмбийын,خرابېدل
1005,verfaulen::V,бамбийын,ورستېدل
1006,reißen::V,скъуийын,شلېدل
1007,versinken::V,дӕлдон_кӕнын,ډوېېدل
1008,vergehen::V,аивгъуийын,تېرېدل
1009,erscheinen::V,разынын,ښکارېدل
1010,verschwinden::V,фæтары уын,ورکېدل
1011,verschwinden::V,фæдæлдзæх уын,ورکېدل
1012,verschwinden::V,фесæфын,ورکېدل
1013,verschwinden::V,æрбайсæфын,ورکېدل
1014,sinken::V,дæлæмæ æрхауын,ښکته کېدل
1015,abnehmen::V,фæкъаддæр уын,کمېدل
1016,abnehmen::V,фæцух уын,کمېدل
1017,zunehmen::V,фæфылдæр уын,زیاتېدل
1018,zunehmen::V,сбирæ уын,زیاتېدل
1019,zunehmen::V,сахадын,زیاتېدل
1020,steigen::V,сыстын,جګېدل
1021,steigen::V,сыстын,پورته کېدل
1022,wachsen::V,рӕзын,وده کول
1023,glänzen::V,ӕрттивын,ځلېدل
1024,funkeln::V,тыбар-тыбур_кӕнын,پړکېدل
1025,lärmen::V,хъæлæба кæнын,غال و غول کول
1026,läuten::V,цæгъдын,زنګ وهل
1027,klingeln::V,цæгъдын,زنګ وهل
1028,klirren::V,дзыгъал-мыгъул кæнын,کړنګېدل
1029,klirren::V,дзæгъ-дзæгъ кæнын,کړنګېدل
1030,brausen::V,абухын,تلاطم کول
1031,klingen::V,зæлын,آواز کول
1032,klingen::V,азæлын,آواز کول
1033,klingen::V,хъуысын,آواز کول
1034,bellen::V,рæйын,غپېدل
1035,heulen::V,ниуын,انګلل
1036,blasen::V,фу кӕнын,پو کول
1037,pfeifen::V,æхситт кæнын,شپېلک وهل
1038,pfeifen::V,къуыззитт кæнын,شپېلک وهل
1039,schreien::V,хъӕр кӕнын,ناره کول
1040,stöhnen::V,хъæрзын,زګېروی کول
1041,stöhnen::V,дзыназын,زګېروی کول
1042,zittern::V,ризын,لړزېدل
1043,leben::V,цӕрын,ژوند کول
1044,geboren werden::V,райгуырын,زېږېدل
1045,atmen::V,улӕфын,ساه کښل
1046,atmen::V,улӕфын,تنفس کول
1047,trinken::V,нуазын,څښل
1048,essen::V,хӕрын,خوړل
1049,schlucken::V,ныхъуырын,غړپول
1050,müde werden::V,бафæллайын,ستړی کېدل
1051,müde werden::V,бафæлмæцын,ستړی کېدل
1052,müde werden::V,сфæлмæцын,ستړی کېدل
1053,einschlafen::V,бафынæй уын,ویده کېدل
1054,schlafen::V,хуыссын,خوب کول
1055,schlafen::V,фынӕй кӕнын,خوب کول
1056,aufwachen::V,райхъал уын,ویښېدل
1057,aufstehen::V,стын,پاڅېدل
1058,sich erholen::V,фæллад уадзын,استراحت کول
1059,sich erholen::V,улæфын,استراحت کول
1060,krank werden::V,фӕрынчын уын,رنځورېدل
1061,krank sein::V,сӕйын,ناجوړېدل
1062,schmerzen::V,риссын,خوږېدل
1063,schmerzen::V,риссын,درد کول
1064,husten::V,хуыфын,ټوخېدل
1065,genesen::V,сдзæбæх уын,رغېدل
1066,genesen::V,рандидзын,رغېدل
1067,genesen::V,сæндидзын,رغېدل
1068,sterben::V,мӕлын,مړل
1069,umkommen::V,фесæфын,تلفېدل
1070,umkommen::V,байсæфын,تلفېدل
1071,umkommen::V,бабын уын,تلفېدل
1072,umkommen::V,мард фæуын,تلفېدل
1073,sich bewegen::V,тæлфын,چلېدل
1074,sich bewegen::V,тæлфын,حرکت کول
1075,sich bewegen::V,цæуын,چلېدل
1076,sich bewegen::V,цæуын,حرکت کول
1077,sich rühren::V,змӕлын,ښورېدل
1078,sich erheben::V,стын,درېدل
1079,sich setzen::V,сбадын,کښېنستل
1080,hinfallen::V,ӕрхауын,لوېدل
1081,laufen::V,цӕуын,منډې وهل
1082,laufen::V,рацу-бацу_кӕнын,منډې وهل
1083,schreiten::V,къахдзæф кæнын,قدم ایښودل
1084,schreiten::V,санчъех кæнын,قدم ایښودل
1085,schreiten::V,цæуын,قدم ایښودل
1086,spazierengehen::V,озер кæнын,چکر وهل
1087,spazierengehen::V,тезгъо кæнын,چکر وهل
1088,eilen::V,тагъд кæнын,بېړه کول
1089,eilen::V,тындзын,بېړه کول
1090,sich beeilen::V,тагъд кæнын,عجله کول
1091,sich beeilen::V,тындзын,عجله کول
1092,sausen::V,уайын,ځغستل
1093,sausen::V,тæхын,ځغستل
1094,rennen::V,згъорын,زغلېدل
1095,springen::V,гæпп кæнын,ټوپ وهل
1096,springen::V,сæррæтт кæнын,ټوپ وهل
1097,springen::V,лиуырын,ټوپ وهل
1098,klettern::V,хилын,ختل
1099,schaukeln::V,хецъро кæнын,زنګېدل
1100,schaukeln::V,херыйыл бадын,زنګېدل
1101,kriechen::V,бырын,خاپوړی وهل
1102,schwimmen::V,ленк кӕнын,لامبو وهل
1103,tauchen::V,ныгъуылын,غوټه وهل
1104,rudern::V,бæлæгъ тæрын,پارو وهل
1105,rudern::V,чема тæрын,پارو وهل
1106,fahren::V,цӕуын,تلل
1107,fliegen::V,тӕхын,الوتل
1108,gehen::V,цӕуын,تلل
1109,weggehen::V,ацӕуын,بهر وتل
1110,abfahren::V,араст уын,تلل
1111,anhalten::V,æрлæууын,ودرېدل
1112,hineingehen::V,мидæмæ цæуын,داخلېدل
1113,eintreten::V,бацӕуын,ننوتل
1114,kommen::V,æрцæуын,راتلل
1115,ankommen::V,æрцæуын,رسېدل
1116,zurückkommen::V,раздæхын,بېرته راتلل
1117,zurückkommen::V,фæстæмæ_раздæхын,بېرته راتلل
1118,zurückkommen::V,æрбаздæхын,بېرته راتلل
1119,zurückkommen::V,аздæхын,بېرته راتلل
1120,bleiben::V,лӕууын,پاتې کېدل
1121,warten::V,ӕнхъӕлмӕ кӕсын,انتظار وېستل
1122,erwarten::V,ӕнхъӕлмӕ кӕсын,انتظار کول
1123,suchen::V,агурын,لټول
1124,finden::V,ссарын,میندل
1125,finden::V,ссарын,پیدا کول
1126,versuchen::V,фӕлварын,هڅه کول
1127,vorbereiten::V,бацаттæ кæнын,چمتوکول
1128,vorbereiten::V,æрæввонг кæнын,چمتوکول
1129,lieben::V,уарзын,مینه لرل
1130,mögen::V,зæрдæмæ цæуын,خوښول
1131,mögen::V,зæрдæмæ цæуын,علاقه لرل
1132,lachen::V,худын,خندېدل
1133,rühren::V,зæрдæ суынгæг кæнын,اغېزه کول
1134,weinen::V,кӕуын,ژړل
1135,schimpfen::V,æлгъитын,ښکنځا کول
1136,sich ärgern::V,мæсты кæнын,قهر راتلل
1137,sich fürchten::V,тæрсын,ډارېدل
1138,fürchten::V,тæрсын,ډارېدل
1139,fliehen::V,лидзын,تښتېدل
1140,flüchten::V,алидзын,تښتېدل
1141,sehen::V,уынын,لیدل
1142,anschauen::V,акӕсын,کتل
1143,ansehen::V,кӕсын,ننداره کول
1144,hören::V,хъусын,اورېدل
1145,zuhören::V,хъусын,غوږ نیول
1146,probieren::V,уынын,څکه کول
1147,probieren::V,уынын,چاشنی کول
1148,probieren::V,аходын,څکه کول
1149,probieren::V,аходын,چاشنی کول
1150,riechen::V,смудын,بويول
1151,fühlen::V,ӕнкъарын,حسول
1152,scheinen::V,зынын,ښکارېدل
1153,zu sehen sein::V,зынын,ښکارېدل
1154,vernehmen::V,фехъусын,خبرېدل
1155,frieren::V,сийын,ساړه کېتل
1156,tun::V,кӕнын,کول
1157,können::V,фӕразын,کولای شول
1158,können::V,фӕразын,د لاسه کېدل
1159,wollen::V,фӕндын,غوښتل
1160,anfangen::V,райдайын,شروع کول
1161,beenden::V,фӕуын,ختمول
1162,beenden::V,фӕуын,پای ته رسول
1163,aufhören::V,банцайын,بس کول
1164,aufhören::V,фенцайын,بس کول
1165,gelingen::V,бантысын,موفق کېدل
1166,gelingen::V,бантысын,بریالی کېدل
1167,geraten::V,разынын,کېدل
1168,öffnen::V,гом кӕнын,خلاصول
1169,öffnen::V,гом кӕнын,پرانیستل
1170,schließen::V,ӕхгӕнын,تړل
1171,stellen::V,ӕвӕрын,ایښودل
1172,setzen::V,сбадын кӕнын,کښېنول
1173,legen::V,ӕрӕвӕрын,ایښودل
1174,berühren::V,агайын,لاس وهل
1175,verbinden::V,бӕттын,تړل
1176,bedecken::V,ӕмбӕрзын,پوښول
1177,aufhängen::V,ауындзын,ځوړندول
1178,anzünden::V,ссудзын,بلول
1179,aufheben::V,сисын,پورته کول
1180,zurücklassen::V,ныууадзын,پرېښودل
1181,verlieren::V,фесафын,ورکول
1182,fallen lassen::V,ӕрӕппарын,له لاسه لوېدل
1183,fallen lassen::V,къухтӕй феуӕгъд кӕнын,له لاسه لوېدل
1184,machen::V,саразын,کول
1185,herstellen::V,сцæттæ кæнын,جوړول
1186,herstellen::V,сцæттæ кæнын,توليدول
1187,herstellen::V,саразын,جوړول
1188,herstellen::V,саразын,توليدول
1189,bauen::V,амайын,جوړول
1190,reparieren::V,æмпъузын,ترمیمول
1191,reparieren::V,цалцæг кæнын,ترمیمول
1192,verbessern::V,фæхуыздæр кæнын,اصلاح کول
1193,ändern::V,аивын,تغیر ورکول
1194,graben::V,къахын,کيندل
1195,beugen::V,æркъæдз кæнын,ټیټول
1196,beugen::V,æртасын кæнын,ټیټول
1197,biegen::V,тасын кӕнын,کږول
1198,drehen::V,здухын,ګرځول
1199,wenden::V,афæлдахын,اړول
1200,wenden::V,рафæлдахын,اړول
1201,umdrehen::V,афæлдахын,اړول
1202,heben::V,сдарын,جګول
1203,heben::V,сдарын,پورته کول
1204,heben::V,схæцын,جګول
1205,heben::V,схæцын,پورته کول
1206,hochheben::V,уæлæмæ хæцын,جګول
1207,ergreifen::V,фӕлӕбурын,نیول
1208,halten::V,дарын,نیول
1209,drücken::V,æлхъивын,کښېکښل
1210,drücken::V,хæцын,کښېکښل
1211,schieben::V,схойын,پوری وهل
1212,kratzen::V,хафын,ګرول
1213,lecken::V,сдæрын,څټل
1214,beißen::V,хæцын,چیچل
1215,abreißen::V,ратонын,شکول
1216,abschneiden::V,ралыг кӕнын,پرېکول
1217,binden::V,бабӕттын,تړل
1218,stecken::V,ныссадзын,ټومبل
1219,brechen::V,асæттын,ماتول
1220,brechen::V,басæттын,ماتول
1221,brechen::V,ныссæттын,ماتول
1222,klopfen::V,хойын,ټکول
1223,klopfen::V,гуыпп-гуыпп кæнын,ټکول
1224,klopfen::V,къуырцц-къуырцц кæнын,ټکول
1225,hauen::V,цӕвын,ټکول
1226,hauen::V,нӕмын,ټکول
1227,kleben::V,ныхасын,نښلول
1228,kleben::V,ныхасын,سرېښول
1229,kleben::V,æндадзын,نښلول
1230,kleben::V,æндадзын,سرېښول
1231,reiben::V,сӕрфын,مږل
1232,reiben::V,хафын,مږل
1233,streichen::V,байсæрдын,مښل
1234,streichen::V,сахорын,مښل
1235,schleifen::V,ссын,تېره کول
1236,schleifen::V,цыргъ кӕнын,تېره کول
1237,schneiden::V,кӕрдын,غوڅول
1238,schneiden::V,кӕрдын,پرېکول
1239,rütteln::V,æнкъусын,خوڅول
1240,schütteln::V,уигъын,ښورول
1241,schwenken::V,тилын,خوڅول
1242,schwenken::V,уигъын,خوڅول
1243,schütten::V,ныккӕнын,اچول
1244,schütten::V,ныккӕнын,تویول
1245,füllen::V,байдзаг кæнын,ډکول
1246,einwickeln::V,батухын,پېچل
1247,einwickeln::V,батухын,نغښتل
1248,tragen::V,хӕссын,وړل
1249,schleppen::V,ласын,وړل
1250,ziehen::V,ласын,کښل
1251,aufbewahren::V,æвæрын,ساتل
1252,werfen::V,зыввытт кӕнын,اچول
1253,werfen::V,зыввытт кӕнын,غورځول
1254,fangen::V,ӕрцахсын,نیول
1255,fangen::V,ӕрцахсын,ګیرول
1256,packen::V,рацахсын,نیول
1257,verstecken::V,æмбæхсын,پټول
1258,verstecken::V,нымæхсын,پټول
1259,teilen::V,уарын,وېشل
1260,teilen::V,уарын,تقسیمول
1261,schicken::V,ӕрвитын,لېږل
1262,schicken::V,ӕрвитын,استول
1263,bringen::V,æрхæссын,راوړل
1264,bringen::V,æрбахæссын,راوړل
1265,hinzufügen::V,ӕфтауын,زیاتول
1266,bekommen::V,ссарын,حاصلول
1267,bekommen::V,сфæрæз кæнын,حاصلول
1268,bekommen::V,самал кæнын,حاصلول
1269,erhalten::V,райсын,اخیستل
1270,nehmen::V,райсын,نیول
1271,nehmen::V,райсын,اخيستل
1272,wählen::V,равзарын,خوښول
1273,auswählen::V,авзарын,چنده کول
1274,bewahren::V,бавæрын,ساتل
1275,bewahren::V,нывæрын,ساتل
1276,behindern::V,цæлхдур æвæрын,مانع کېدل
1277,behindern::V,цæлхдур æвæрын,ممانعت کول
1278,behindern::V,ныхдур æвæрын,مانع کېدل
1279,behindern::V,ныхдур æвæрын,ممانعت کول
1280,behindern::V,къуылымпы кæнын,مانع کېدل
1281,behindern::V,къуылымпы кæнын,ممانعت کول
1282,behindern::V,хъыг дарын,مانع کېدل
1283,behindern::V,хъыг дарын,ممانعت کول
1284,verderben::V,фесафын,خرابېدل
1285,beschädigen::V,халын,ورانول
1286,zerbrechen::V,асӕттын,ماتول
1287,zerreißen::V,аскъуынын,څیرې کول
1288,zerstören::V,фехалын,ړنګول
1289,zerstören::V,фехалын,ورانول
1290,verbrennen::V,басудзын,سوځول
1291,geben::V,дӕттын,ورکول
1292,reichen::V,адæттын,ورکول
1293,schenken::V,лæвар кæнын,بښل
1294,versprechen::V,дзырд раттын,لوز کول
1295,versprechen::V,зӕрдӕ бавӕрын,لوز کول
1296,wünschen::V,зæрдæ зæгъы,غوښتل
1297,loben::V,раппӕлын,ستایل
1298,loben::V,раппӕлын,تمجید کول
1299,küssen::V,пъа кæнын,ښکلول
1300,küssen::V,ба кæнын,ښکلول
1301,wiegen::V,узын,زنګول
1302,zudecken::V,бамбӕрзын,پوښول
1303,wecken::V,райхъал кӕнын,ويښول
1304,zeigen::V,амонын,ښودل
1305,führen::V,кӕнын,بیول
1306,führen::V,фæкæнын,بیول
1307,lehren::V,ахуыр кæнын,درس ورکول
1308,lehren::V,ахуыр кæнын,تعلیم ورکول
1309,unterrichten::V,ахуыр кæнын,درس ورکول
1310,aufziehen::V,хъомыл кӕнын,روزل
1311,leiten::V,разамынд дӕттын,رهبری کول
1312,leiten::V,разамынд дӕттын,لارښوونه کول
1313,antreiben::V,тагъд кæнын,چټک کول
1314,antreiben::V,рог кæнын,چټک کول
1315,lassen::V,кæнын,اړکول
1316,einladen::V,ӕрхонын,بلل
1317,einladen::V,ӕрбахонын,بلل
1318,vereinigen::V,баиу кӕнын,متحد کول
1319,vereinigen::V,баиу кӕнын,یوځای کول
1320,besuchen::V,абæрæг кæнын,کتنه کول
1321,besuchen::V,бабæрæг кæнын,کتنه کول
1322,besuchen::V,бауайын,کتنه کول
1323,treffen::V,фембæлын,ليدل
1324,treffen::V,фембæлын,تلقی کول
1325,sich versammeln::V,æрæмбырд уын,راغونډېدل
1326,spielen::V,хъазын,لوبه کول
1327,singen::V,зарын,سندرې وېل
1328,tanzen::V,кафын,ګډېدل
1329,sich trennen::V,фæйнæрдæм фæцæуын айхæлын,بېلېدل
1330,verlassen::V,ныууадзын,ترک کول
1331,retten::V,фервӕзын кӕнын,نجات ورکول
1332,bewachen::V,хъахъхъӕнын,ساتل
1333,bewachen::V,хъахъхъӕнын,حفاظت کول
1334,schützen::V,хъахъхъӕнын,ژغورل
1335,verteidigen::V,бахизын,دفاع کول
1336,sich schlagen::V,хыл кæнын,جنګېدل
1337,schießen::V,ӕхсын,ویشتل
1338,siegen::V,басӕттын,غالبېدل
1339,siegen::V,фӕуӕлахиз уӕвын,غالبېدل
1340,ärgern::V,мӕсты кӕнын,خپه کول
1341,schlagen::V,ныццæвын,وهل
1342,stechen::V,фæрæхойын,ټومبل
1343,stoßen::V,риуыгъын,ټېل وهل
1344,stoßen::V,риуыгъын,پوری وهل
1345,stehlen::V,давын,تښتول
1346,stehlen::V,давын,غلا کول
1347,stören::V,хъыгдарын,ماتول
1348,belästigen::V,хъыгдарын,ځورول
1349,belästigen::V,хъыгдарын,تکلیف ورکول
1350,verbergen::V,бамбӕхсын,پټول
1351,verbergen::V,басусӕг кӕнын,پټول
1352,täuschen::V,фӕливын,تېرایستل
1353,täuschen::V,фӕливын,خطا ایستل
1354,täuschen::V,асайын,تېرایستل
1355,täuschen::V,асайын,خطا ایستل
1356,betrügen::V,асайын,غولول
1357,töten::V,амарын,وژل
1358,töten::V,амарын,مړ کول
1359,wohnen::V,цӕрын,اوسېدل
