,Concept_ID,lez,ps
768,manchmal::ADV,гагь-гагь,ګاهی ګاهی
769,oft::ADV,гзаф вахтара,ډېر ځله
770,immer::ADV,гьамиша,تل
771,immer::ADV,гьамиша,همېشه
772,niemals::ADV,са чӏавузни,هیڅکله نه
773,niemals::ADV,са вахтундани,هیڅکله نه
774,hier::ADV,ина,دلته
775,hierhin::ADV,иниз,دلته
776,hierhin::ADV,иниз,دې ځای ته
777,von hier::ADV,инай,د دې ځای نه
778,dort::ADV,ана,هلته
779,dorthin::ADV,аниз,هلته
780,dorthin::ADV,аниз,هغه ځای ته
781,geradeaus::ADV,дуьз,مخامخ
782,vorwärts::ADV,вилик,مخ پهٔ وړاندې
783,vorwärts::ADV,виликди,مخ پهٔ وړاندې
784,rückwärts::ADV,кьулухъ,بېرته
785,unten::ADV,агъада,لاندي
786,hinab::ADV,агъуз,ښکته
787,oben::ADV,винел,پورته
788,hinauf::ADV,виниз,پاس
789,überall::ADV,вирина,هره خوا
790,nicht::ADV,ваъ,نه
791,ein wenig::ADV,са тӏимил,یو څه
792,kaum::ADV,жизви,ایله
793,sehr::ADV,лап,ډېر
794,sehr::ADV,лап,زيات
795,so::ADV,икӏ,داسې
796,so::ADV,икӏ,دومره
797,noch::ADV,гьеле,نور
798,nur::ADV,анжах,تش
799,nur::ADV,анжах,صرف
800,schon::ADV,хъувуна,دمخه
801,schon::ADV,мадни дардиз,دمخه
802,schon::ADV,мадни гуьтӏуьз,دمخه
803,schon::ADV,мадни гуьтӏуь я,دمخه
804,vergebens::ADV,нагьакь,عبث
805,vergebens::ADV,нагьакьа,عبث
806,vor::PRP,вилик,دمخه
807,hinter::PRP,кьулухъ,شاته
808,unter::PRP,кӏаник,لاندي
809,durch::PRP,арадай,د مینځ نه
810,durch::PRP,-кай хкатна,د مینځ نه
811,neben::PRP,патав,نژدې
812,neben::PRP,мукьув,نژدې
813,zwischen::PRP,ара,ترمینځ
814,zwischen::PRP,арада,ترمینځ
815,wegen::PRP,гъиляй,د ... له لاسه
816,dies::PRN,и,دا
817,dies::PRN,им,دا
818,das::PRN,а,دا
819,das::PRN,ам,دا
820,alles::PRN,вири,هرڅهٔ
821,alles::PRN,михьиз,هرڅهٔ
822,ich::PRN,за,زه
823,ich::PRN,зун,زه
824,du::PRN,вун,ته
825,er::PRN,ам,دی
826,er::PRN,гьа,دی
827,wir::PRN,чун,مونږ
828,ihr::PRN,куьн,تاسې
829,sie::PRN,абур,هغوی
830,was::FPRN,вуч,څهٔ
831,wer::FPRN,вуж,چا
832,wer::FPRN,вуж,څوک
833,wo::FADV,гьина,چيری
834,wo::FADV,гьина,چېرته
835,wohin::FADV,гьиниз,چېرته
836,wie::FADV,гьикӏ,څنګه
837,warum::FADV,вучиз,ولې
838,wieviel::FNUM,шумуд,څو
839,wieviel::FNUM,шумуд,څومره
840,eins::NUM,са,یو
841,zwei::NUM,кьвед,دوه
842,drei::NUM,пуд,درې
843,vier::NUM,кьуд,څلور
844,fünf::NUM,вад,پنځه
845,sechs::NUM,ругуд,شپږ
846,sieben::NUM,ирид,اوه
847,acht::NUM,муьжуьд,اته
848,neun::NUM,кӏуьд,نهه
849,zehn::NUM,цӏуд,لس
850,elf::NUM,цӏусад,یوولس
851,zwölf::NUM,цӏикьвед,دولس
852,zwanzig::NUM,къад,شل
853,dreißig::NUM,къанницӏуд,دېرش
854,vierzig::NUM,яхцӏур,څلوېښت
855,fünfzig::NUM,яхцӏурни цӏуд,پنځوس
856,sechzig::NUM,пудкъад,شپېته
857,siebzig::NUM,пудкъанни цӏуд,اویا
858,achtzig::NUM,кьудкъад,اتیا
859,neunzig::NUM,кьудкъанни цӏуд,نوي
860,hundert::NUM,виш,سل
861,tausend::NUM,агъзур,زر
862,und::CNJ,ва,او
863,oder::CNJ,я,ېا
864,stehen::V,акъвазун,درېدل
865,sitzen::V,ацукьун,کښېنستل
866,liegen::V,къаткун,ملاستل
867,hängen::V,куьрс хьун,ځړېدل
868,werden::V,хьун,کېدل
869,passieren::V,хьун,پېښېدل
870,beginnen::V,башламиш хьун,شروع کېدل
871,enden::V,куьтягь хьун,خلاصدل
872,enden::V,куьтягь хьун,تمامېدل
873,wechseln::V,дегиш хьун,تغییر موندل
874,aufgehen[Sonne]::V,экъечӏун,ختل
875,untergehen[Sonne]::V,акӏун,لوېدل
876,untergehen[Sonne]::V,акӏун,پرېوتل
877,scheinen[Sonne]::V,ишигь гун,رڼا کول
878,donnern::V,къукърумар авун,تنېدل
879,donnern::V,къукърумар авун,غړمبېدل
880,strömen::V,авахьун,بهېدل
881,fließen::V,авахьун,بهېدل
882,fließen::V,авахьун,تویېدل
883,sich drehen::V,элкъуьн,ګرځېدل
884,sich drehen::V,элкъуьн,چورلېدل
885,schwanken::V,юзун,زنګېدل
886,schwingen::V,галтад хьун,زنګېدل
887,fallen::V,аватун,ولېدل
888,brennen::V,кун,سوځېدل
889,brennen::V,ккун,سوځېدل
890,regnen::V,къун,باران اورېدل
891,gefrieren::V,муркӏади кьун,کنګل نيول
892,tauen::V,цӏурун,وېلې کېدل
893,schmelzen::V,цӏурун,وېلې کېدل
894,trocknen::V,кьурун,وچېدل
895,sieden::V,ругун,اېشېدل
896,faulen::V,кутӏун,خرابېدل
897,verfaulen::V,чуьруьтмиш хьун,ورستېدل
898,verfaulen::V,кутӏун,ورستېدل
899,reißen::V,атӏун,شلېدل
900,reißen::V,къазунун,شلېدل
901,versinken::V,батмиш хьун,ډوېېدل
902,vergehen::V,алатун,تېرېدل
903,erscheinen::V,майдандиз акъатун,ښکارېدل
904,verschwinden::V,квахьун,ورکېدل
905,sinken::V,элекьун,ښکته کېدل
906,abnehmen::V,тӏимил хьун,کمېدل
907,abnehmen::V,гъвечӏи хьун,کمېدل
908,zunehmen::V,артух хьун,زیاتېدل
909,steigen::V,хкаж хьун,جګېدل
910,steigen::V,хкаж хьун,پورته کېدل
911,wachsen::V,экъечӏун,وده کول
912,glänzen::V,цӏарцӏар гун,ځلېدل
913,funkeln::V,нур гун,پړکېدل
914,lärmen::V,ван авун,غال و غول کول
915,läuten::V,зенг ягъун,زنګ وهل
916,klingeln::V,зенг ягъун,زنګ وهل
917,klirren::V,зигринг авун,کړنګېدل
918,brausen::V,къати хьун,تلاطم کول
919,rauschen::V,вишриш авун,شڼهار کول
920,klingen::V,ван авун,آواز کول
921,bellen::V,элуькьун,غپېدل
922,heulen::V,къув ягъун,انګلل
923,blasen::V,уф гун,پو کول
924,pfeifen::V,уьфт ягъун,شپېلک وهل
925,schreien::V,гьараюн,ناره کول
926,stöhnen::V,суза авун,زګېروی کول
927,zittern::V,зурзун,لړزېدل
928,leben::V,яшамиш хьун,ژوند کول
929,geboren werden::V,хьун,زېږېدل
930,atmen::V,нефес чӏугун,ساه کښل
931,atmen::V,нефес чӏугун,تنفس کول
932,trinken::V,хъун,څښل
933,essen::V,тӏуьн,خوړل
934,schlucken::V,туькьуьнун,غړپول
935,müde werden::V,галатун,ستړی کېدل
936,müde werden::V,юргъун хьун,ستړی کېدل
937,einschlafen::V,ксун,ویده کېدل
938,schlafen::V,ксун,خوب کول
939,aufwachen::V,ахварай аватун,ویښېدل
940,aufstehen::V,къарагъун,پاڅېدل
941,sich erholen::V,ял ягъун,استراحت کول
942,krank werden::V,кефсуз хьун,رنځورېدل
943,krank sein::V,тӏа хьун,ناجوړېدل
944,schmerzen::V,тӏа хьун,خوږېدل
945,schmerzen::V,тӏа хьун,درد کول
946,husten::V,уьгьуь ягъун,ټوخېدل
947,genesen::V,сагъ хъхьун,رغېدل
948,sterben::V,кьин,مړل
949,umkommen::V,терг хьун,تلفېدل
950,sich bewegen::V,юзун,چلېدل
951,sich bewegen::V,юзун,حرکت کول
952,sich rühren::V,юзун,ښورېدل
953,sich erheben::V,къарагъун,درېدل
954,sich setzen::V,ацукьун,کښېنستل
955,hinfallen::V,алукьун,لوېدل
956,laufen::V,къекъуьн,منډې وهل
957,schreiten::V,ккамар къачун,قدم ایښودل
958,spazierengehen::V,сейр авун,چکر وهل
959,eilen::V,тади авун,بېړه کول
960,sich beeilen::V,гьерекатун,عجله کول
961,sausen::V,чкурун,ځغستل
962,rennen::V,катун,زغلېدل
963,rennen::V,зверун,زغلېدل
964,springen::V,хкадарун,ټوپ وهل
965,klettern::V,акьахун,ختل
966,kriechen::V,капаралди фин,خاپوړی وهل
967,schwimmen::V,сирнав авун,لامبو وهل
968,tauchen::V,кьилихъди циз вегьин,غوټه وهل
969,rudern::V,кьусуйралди лодка гьалун,پارو وهل
970,rudern::V,цуьруьгъуьлдалди кӏватӏун,پارو وهل
971,fahren::V,фин,تلل
972,fliegen::V,лув гун,الوتل
973,fliegen::V,цавай фин,الوتل
974,gehen::V,фин,تلل
975,weggehen::V,хъфин,بهر وتل
976,abfahren::V,фин,تلل
977,abfahren::V,рекье гьатун,تلل
978,anhalten::V,акъвазун,ودرېدل
979,hineingehen::V,гьахьун,داخلېدل
980,eintreten::V,гьахьун,ننوتل
981,kommen::V,атун,راتلل
982,ankommen::V,атун,رسېدل
983,zurückkommen::V,хтун,بېرته راتلل
984,bleiben::V,амукьун,پاتې کېدل
985,warten::V,гуьзлемишун,انتظار وېستل
986,erwarten::V,вил алаз акъвазун,انتظار کول
987,suchen::V,къекъуьн,لټول
988,finden::V,жугъун,میندل
989,finden::V,жугъун,پیدا کول
990,versuchen::V,алахъун,هڅه کول
991,vorbereiten::V,гьазурун,چمتوکول
992,lieben::V,кӏан хьун,مینه لرل
993,mögen::V,рикӏ ацукьун,خوښول
994,mögen::V,рикӏ ацукьун,علاقه لرل
995,lachen::V,хъуьруьн,خندېدل
996,weinen::V,шехьун,ژړل
997,schimpfen::V,сеперар гун,ښکنځا کول
998,schimpfen::V,экъуьгъунар авун,ښکنځا کول
999,sich ärgern::V,хъел акатун,قهر راتلل
1000,sich fürchten::V,кичӏе хьун,ډارېدل
1001,fürchten::V,къурхутмиш хьун,ډارېدل
1002,fliehen::V,катун,تښتېدل
1003,flüchten::V,катун,تښتېدل
1004,sehen::V,акун,لیدل
1005,anschauen::V,вил вегьин,کتل
1006,ansehen::V,килигун,ننداره کول
1007,hören::V,ван хьун,اورېدل
1008,zuhören::V,яб гун,غوږ نیول
1009,probieren::V,дад акун,څکه کول
1010,probieren::V,дад акун,چاشنی کول
1011,riechen::V,ни чӏугун,بويول
1012,fühlen::V,гьисс авун,حسول
1013,frieren::V,кьун,ساړه کېتل
1014,frieren::V,мекьи хьун,ساړه کېتل
1015,tun::V,авун,کول
1016,können::V,хьун,کولای شول
1017,können::V,хьун,د لاسه کېدل
1018,können::V,акъакьун,کولای شول
1019,können::V,акъакьун,د لاسه کېدل
1020,wollen::V,кӏан хьун,غوښتل
1021,anfangen::V,башламишун,شروع کول
1022,beenden::V,куьтягьун,ختمول
1023,beenden::V,куьтягьун,پای ته رسول
1024,aufhören::V,акъвазун,بس کول
1025,gelingen::V,арадал атун,موفق کېدل
1026,gelingen::V,арадал атун,بریالی کېدل
1027,geraten::V,акъатун,کېدل
1028,öffnen::V,ахъаюн,خلاصول
1029,öffnen::V,ахъаюн,پرانیستل
1030,schließen::V,акьалун,تړل
1031,stellen::V,эцигун,ایښودل
1032,setzen::V,ацукьарун,کښېنول
1033,legen::V,эцигун,ایښودل
1034,berühren::V,хкӏурун,لاس وهل
1035,verbinden::V,гилигун,تړل
1036,bedecken::V,кӏевун,پوښول
1037,aufhängen::V,куьрсарун,ځوړندول
1038,anzünden::V,куькӏуьрун,بلول
1039,aufheben::V,хкажун,پورته کول
1040,zurücklassen::V,тун,پرېښودل
1041,verlieren::V,квадарун,ورکول
1042,fallen lassen::V,авадрун,له لاسه لوېدل
1043,machen::V,авун,کول
1044,machen::V,кар авун,کول
1045,herstellen::V,расун,جوړول
1046,herstellen::V,расун,توليدول
1047,bauen::V,туькӏуьрун,جوړول
1048,reparieren::V,расун,ترمیمول
1049,verbessern::V,хъсанрун,اصلاح کول
1050,ändern::V,табдил авун,تغیر ورکول
1051,graben::V,эгъуьнун,کيندل
1052,beugen::V,акӏажарун,ټیټول
1053,beugen::V,кангур авун,ټیټول
1054,biegen::V,патахъарун,کږول
1055,drehen::V,алчударун,ګرځول
1056,umdrehen::V,элкъуьрун,اړول
1057,heben::V,хкажун,جګول
1058,heben::V,хкажун,پورته کول
1059,hochheben::V,хкажун,جګول
1060,ergreifen::V,агалчна кьун,نیول
1061,halten::V,кьун,نیول
1062,drücken::V,чуькьуьн,کښېکښل
1063,schieben::V,хуртӏ гун,پوری وهل
1064,kratzen::V,къадгъунун,ګرول
1065,lecken::V,мез гун,څټل
1066,beißen::V,кӏасун,چیچل
1067,abreißen::V,галудун,شکول
1068,abschneiden::V,атӏун,پرېکول
1069,stecken::V,сухун,ټومبل
1070,brechen::V,хун,ماتول
1071,brechen::V,кукӏварун,ماتول
1072,klopfen::V,тахъ-тахъ авун,ټکول
1073,hauen::V,ягъун,ټکول
1074,kleben::V,алкӏурун,نښلول
1075,kleben::V,алкӏурун,سرېښول
1076,kleben::V,кукӏурун,نښلول
1077,kleben::V,кукӏурун,سرېښول
1078,reiben::V,тӏушунун,مږل
1079,streichen::V,алтадун,مښل
1080,schleifen::V,кӏвенкӏв авун,تېره کول
1081,schneiden::V,атӏун,غوڅول
1082,schneiden::V,атӏун,پرېکول
1083,rütteln::V,къарсурун,خوڅول
1084,schütteln::V,къарсурун,ښورول
1085,schwenken::V,элягъун,خوڅول
1086,schwenken::V,галтадун,خوڅول
1087,schütten::V,цун,اچول
1088,schütten::V,цун,تویول
1089,füllen::V,ацӏурун,ډکول
1090,einwickeln::V,кутун,پېچل
1091,einwickeln::V,кутун,نغښتل
1092,einwickeln::V,элкъуьрун,پېچل
1093,einwickeln::V,элкъуьрун,نغښتل
1094,tragen::V,тухун,وړل
1095,schleppen::V,галчӏурун,وړل
1096,ziehen::V,ялун,کښل
1097,ziehen::V,чӏугун,کښل
1098,aufbewahren::V,хуьн,ساتل
1099,werfen::V,гадрун,اچول
1100,werfen::V,гадрун,غورځول
1101,fangen::V,кьун,نیول
1102,fangen::V,кьун,ګیرول
1103,packen::V,кьун,نیول
1104,verstecken::V,кӏевун,پټول
1105,teilen::V,паюн,وېشل
1106,teilen::V,паюн,تقسیمول
1107,schicken::V,ракъурун,لېږل
1108,schicken::V,ракъурун,استول
1109,bringen::V,гъун,راوړل
1110,hinzufügen::V,алава авун,زیاتول
1111,bekommen::V,къачун,حاصلول
1112,bekommen::V,жугъурун,حاصلول
1113,erhalten::V,къачун,اخیستل
1114,nehmen::V,къачун,نیول
1115,nehmen::V,къачун,اخيستل
1116,wählen::V,хкягъун,خوښول
1117,auswählen::V,хкягъун,چنده کول
1118,bewahren::V,хуьн,ساتل
1119,behindern::V,манийвал авун,مانع کېدل
1120,behindern::V,манийвал авун,ممانعت کول
1121,verderben::V,чӏурун,خرابېدل
1122,beschädigen::V,нукьсанвал гун,ورانول
1123,zerbrechen::V,хун,ماتول
1124,zerreißen::V,къазунун,څیرې کول
1125,zerstören::V,чӏурун,ړنګول
1126,zerstören::V,чӏурун,ورانول
1127,zerstören::V,барбатӏун,ړنګول
1128,zerstören::V,барбатӏун,ورانول
1129,verbrennen::V,ккун,سوځول
1130,geben::V,гун,ورکول
1131,reichen::V,вугун,ورکول
1132,reichen::V,гун,ورکول
1133,schenken::V,пишкеш авун,بښل
1134,versprechen::V,гаф гун,لوز کول
1135,wünschen::V,дуьа авун,غوښتل
1136,loben::V,тариф авун,ستایل
1137,loben::V,тариф авун,تمجید کول
1138,küssen::V,темен гун,ښکلول
1139,wiegen::V,эчӏягъун,زنګول
1140,zudecken::V,гьалдун,پوښول
1141,wecken::V,ахварай авудун,ويښول
1142,zeigen::V,къалурун,ښودل
1143,führen::V,тухун,بیول
1144,lehren::V,кӏелиз тун,درس ورکول
1145,lehren::V,кӏелиз тун,تعلیم ورکول
1146,unterrichten::V,тарс гун,درس ورکول
1147,aufziehen::V,тербия гун,روزل
1148,aufziehen::V,тербияламишун,روزل
1149,leiten::V,идара авун,رهبری کول
1150,leiten::V,идара авун,لارښوونه کول
1151,antreiben::V,тади кутун,چټک کول
1152,einladen::V,теклиф авун,بلل
1153,vereinigen::V,сад авун,متحد کول
1154,vereinigen::V,сад авун,یوځای کول
1155,besuchen::V,кьилив атун,کتنه کول
1156,treffen::V,гьалтун,ليدل
1157,treffen::V,гьалтун,تلقی کول
1158,sich versammeln::V,алтӏушун,راغونډېدل
1159,spielen::V,къугъун,لوبه کول
1160,singen::V,лугьун,سندرې وېل
1161,singen::V,мани лугьун,سندرې وېل
1162,tanzen::V,кьуьл авун,ګډېدل
1163,sich trennen::V,къакъатун,بېلېدل
1164,verlassen::V,гъил къачун,ترک کول
1165,retten::V,къутармишун,نجات ورکول
1166,bewachen::V,хуьн,ساتل
1167,bewachen::V,хуьн,حفاظت کول
1168,schützen::V,хуьн,ژغورل
1169,verteidigen::V,хуьн,دفاع کول
1170,sich schlagen::V,кукӏун,جنګېدل
1171,schießen::V,акъатун,ویشتل
1172,siegen::V,гъалиб хьун,غالبېدل
1173,ärgern::V,хъел гъун,خپه کول
1174,ärgern::V,хъел кутун,خپه کول
1175,schlagen::V,ягъун,وهل
1176,schlagen::V,галукьарун,وهل
1177,treten::V,кьуьл къекъягъун,په لغته وهل
1178,treten::V,кьуьл эцягъун,په لغته وهل
1179,stechen::V,акьадарун,ټومبل
1180,stoßen::V,эцягъун,ټېل وهل
1181,stoßen::V,эцягъун,پوری وهل
1182,stehlen::V,чуьнуьхун,تښتول
1183,stehlen::V,чуьнуьхун,غلا کول
1184,stören::V,хкуьрун,ماتول
1185,belästigen::V,хкуьрун,ځورول
1186,belästigen::V,хкуьрун,تکلیف ورکول
1187,belästigen::V,азият гун,ځورول
1188,belästigen::V,азият гун,تکلیف ورکول
1189,verbergen::V,далдаламишун,پټول
1190,täuschen::V,алцурарун,تېرایستل
1191,täuschen::V,алцурарун,خطا ایستل
1192,täuschen::V,алцуррун,تېرایستل
1193,täuschen::V,алцуррун,خطا ایستل
1194,betrügen::V,алцурарун,غولول
1195,betrügen::V,гьарамзадавал авун,غولول
1196,töten::V,яна кьин,وژل
1197,töten::V,яна кьин,مړ کول
1198,wohnen::V,дуланмиш хьун,اوسېدل
1199,arbeiten::V,кӏвалахун,کار کول
1200,arbeiten::V,кӏвалах авун,کار کول
1201,sammeln::V,кӏватӏун,راټولول
1202,sammeln::V,кӏватӏун,راغونډول
1203,pflücken::V,атӏун,شکول
1204,jagen::V,гъуьрч авун,ښکار کول
1205,fischen::V,гъетер кьун,کب نيول
1206,fassen::V,кьун,نیول
1207,fassen::V,кьун,ګیرول
1208,hüten::V,чӏура хуьн,پوول
1209,treiben::V,гьалун,بیول
1210,anbinden::V,акалун,تړل
1211,füttern::V,ем гун,خوراک ورکول
1212,melken::V,ацун,لوشل
1213,hacken::V,куьткуьнун,پی کول
1214,gießen::V,яд гун,اوبه کول
1215,reifen::V,чурун,رسېدل
1216,reifen::V,агакьун,رسېدل
1217,zubereiten::V,гьазурун,تیارول
1218,kochen::V,ругун,پخول
1219,backen::V,чурун,پخول
1220,braten::V,чурун,وريتول
1221,umrühren::V,какадарун,لړل
1222,stricken::V,хурун,اوبدل
1223,nähen::V,цун,ګنډل
1224,färben::V,шир ягъун,رنګول
1225,reinigen::V,михьун,صافول
1226,waschen::V,чуьхуьн,مینځل
1227,abwischen::V,гуьцӏун,وچول
1228,spülen::V,экъуьрун,کنګالول
1229,fegen::V,шуткун,جارو کول
1230,kehren::V,кул алтадун,جارو کول
1231,baden::V,эхъуьн,لمبېدل
1232,sich waschen::V,жендек чуьхуьн,ځان مينځل
1233,ausziehen::V,хутӏунун,کښل
1234,ausziehen::V,хутӏунун,ایستل
1235,ausziehen::V,галудун,کښل
1236,ausziehen::V,галудун,ایستل
1237,anziehen::V,алукӏун,اغوستل
1238,sich anziehen::V,алукӏун,کالی اغوستل
1239,sich anziehen::V,парталар алукӏун,کالی اغوستل
1240,kämmen::V,эвягъун,ګمنځول
1241,schmücken::V,безетмишун,ښکلی کول
1242,schmücken::V,гуьрчегарун,ښکلی کول
1243,sagen::V,лугьун,وېل
1244,sprechen::V,рахун,وېل
1245,sprechen::V,рахун,غږېدل
1246,reden::V,рахун,ګړېدل
1247,reden::V,рахун,خبرې کول
1248,sich unterhalten::V,ихтилат авун,خبری کول
1249,fragen::V,жузун,پوښتنه کول
1250,bitten::V,тӏалабун,غوښتل
1251,erzählen::V,ахъаюн,کيسه کول
1252,erzählen::V,ахъаюн,حکايت کول
1253,mitteilen::V,хабар гун,خبرول
1254,mitteilen::V,хабар гун,خبر ورکول
1255,nennen::V,тӏвар гун,نوم ايښودل
1256,rufen::V,эверун,بلل
1257,prahlen::V,яцӏу гафар авун,لاپې وهل
1258,übersetzen::V,таржума авун,ژباړل
1259,übersetzen::V,таржума авун,ترجمه کول
1260,übersetzen::V,гафладун,ژباړل
1261,übersetzen::V,гафладун,ترجمه کول
1262,denken::V,фикир авун,فکر کول
1263,glauben::V,агъун,باور کول
1264,bemerken::V,фикир гун,لیدل
1265,begreifen::V,гъавурда акьун,رسېدل
1266,begreifen::V,гъавурда акьун,پوهېدل
1267,lernen::V,кӏелун,زده کول
1268,lernen::V,кӏелун,درس لوستل
1269,wissen::V,чир хьун,پوهېدل
1270,wissen::V,чирхьун,پوهېدل
1271,sich erinnern an::V,рикӏел хуьн,یادول
1272,sich erinnern an::V,рикӏел хуьн,په یاد راوړل
1273,vergessen::V,рикӏелай фин,هېرول
1274,vergessen::V,рикӏелай алатун,هېرول
1275,messen::V,алцумун,اندازه کول
1276,zählen::V,гьисабун,شمارل
1277,rechnen::V,гьисабун,حسابول
1278,lesen::V,кӏелун,لوستل
1279,malen::V,кхьин,رسمول
1280,malen::V,шикилар чӏугун,رسمول
1281,zeichnen::V,чӏугун,رسمول
1282,schreiben::V,кхьин,لیکل
1283,besitzen::V,иеси хьун,لرل
1284,kaufen::V,къачун,رانیول
1285,kaufen::V,маса къачун,رانیول
1286,verkaufen::V,гун,خرڅول
1287,verkaufen::V,маса гун,خرڅول
1288,bezahlen::V,къимет гун,تأدیه کول
1289,bezahlen::V,эвезда авун,تأدیه کول
1290,bezahlen::V,гьакъи агакьрун,تأدیه کول
1291,zahlen::V,къимет гун,کسات اخيستل
1292,zahlen::V,эвезда авун,کسات اخيستل
1293,zahlen::V,гьакъи агакьрун,کسات اخيستل
1294,beherrschen::V,иеси хьун,تسلط لرل
1295,ertragen::V,таб гун,زغمل
1296,Oberschenkel::N,,پتون
1297,Strömung::N,,بهېدنه
1298,Moor::N,,جبه
1299,Gedächtnis::N,,یاد
1300,Gedächtnis::N,,حافظه
1301,Ski::N,,سکي
1302,Platte::N,,تخته
1303,Leine::N,,رسۍ
1304,Geschäft::N,,سوداګري
1305,dick[Gegenstand]::A,,پنډ
1306,auf einmal::ADV,,په یوه وخت کی
1307,zurück::ADV,,بېرته
1308,wieder::ADV,,بیا
1309,wehen::V,,چلېدل
1310,rauchen::V,,لوګی کول
1311,schaukeln::V,,زنګېدل
1312,rühren::V,,اغېزه کول
1313,scheinen::V,,ښکارېدل
1314,zu sehen sein::V,,ښکارېدل
1315,vernehmen::V,,خبرېدل
1316,wenden::V,,اړول
1317,binden::V,,تړل
1318,lassen::V,,اړکول
1319,erkennen::V,,پېژندل
1320,verstehen::V,,پوهېدل
