,Concept_ID,os,it
1428,täuschen::V,асайын,ingannare
1429,betrügen::V,асайын,frodare
1430,betrügen::V,асайын,truffare
1431,töten::V,амарын,uccìdere
1432,wohnen::V,цӕрын,abitare
1433,arbeiten::V,кусын,lavorare
1434,sammeln::V,æртонын,raccògliere
1435,sammeln::V,æртонын,collezionare
1436,pflücken::V,тонын,cògliere
1437,jagen::V,цуан кæнын,cacciare
1438,fischen::V,кæсаг ахсын æнгуырæй,pescare
1439,fischen::V,æнгуыр дарын,pescare
1440,fassen::V,ӕрцахсын,catturare
1441,fassen::V,ӕрцахсын,acchiappare
1442,hüten::V,хизын,pascolare
1443,treiben::V,скъӕрын,spìngere
1444,anbinden::V,бабæттын,legare
1445,anbinden::V,бабæттын,attaccare
1446,anbinden::V,æрбæттын,legare
1447,anbinden::V,æрбæттын,attaccare
1448,füttern::V,холлаг дæттын,dar da mangiare a
1449,füttern::V,холлаг æвæрын,dar da mangiare a
1450,füttern::V,дарын,dar da mangiare a
1451,melken::V,дуцын,mùngere
1452,hacken::V,кæрдын,tritare
1453,hacken::V,кæрдын,spaccare
1454,hacken::V,лыгтæ кæнын,tritare
1455,hacken::V,лыгтæ кæнын,spaccare
1456,gießen::V,бакалын,annaffiare
1457,reifen::V,срæгъæд уын,maturare
1458,reifen::V,сцæттæ уын,maturare
1459,zubereiten::V,сцӕттӕ кӕнын,preparare
1460,kochen::V,фыцын,cuòcere
1461,backen::V,фыцын,cuòcere
1462,backen::V,фыцын,cuòcere al forno
1463,braten::V,цурын,frìggere
1464,braten::V,цурын,arrostire
1465,umrühren::V,ахæццæ кæнын,mescolare
1466,umrühren::V,азмæнтын,mescolare
1467,umrühren::V,астауын,mescolare
1468,stricken::V,кæнын,llavorare a maglia
1469,stricken::V,бийын,llavorare a maglia
1470,nähen::V,хуыйын,cucire
1471,färben::V,ахорын,tìngere
1472,reinigen::V,ссыгъдæг кæнын,pulire
1473,reinigen::V,ссыгъдæг кæнын,nettare
1474,reinigen::V,ныссыгъдæг кæнын,pulire
1475,reinigen::V,ныссыгъдæг кæнын,nettare
1476,reinigen::V,ныссæрфын,pulire
1477,reinigen::V,ныссæрфын,nettare
1478,waschen::V,ӕхсын,lavare
1479,abwischen::V,сӕрфын,asciugare
1480,spülen::V,æнхъæвзын,lavare
1481,spülen::V,æнхъæвзын,sciacquare
1482,fegen::V,мӕрзын,spazzare
1483,kehren::V,мӕрзын,spazzare
1484,baden::V,хи найын,bagnarsi
1485,baden::V,хи найын,fare il bagno
1486,sich waschen::V,хи æхсын,lavarsi
1487,ausziehen::V,ласын,tògliersi
1488,anziehen::V,скæнын,mettersi
1489,anziehen::V,скæнын,indossare
1490,sich anziehen::V,дзаума скæнын,vestirsi
1491,sich anziehen::V,дарæс скæнын,vestirsi
1492,kämmen::V,ныффасын,pettinare
1493,kämmen::V,æрфасын,pettinare
1494,schmücken::V,фӕлындын,ornare
1495,schmücken::V,фӕлындын,decorare
1496,sagen::V,зæгъын,dire
1497,sprechen::V,дзурын,parlare
1498,reden::V,ныхас кӕнын,parlare
1499,sich unterhalten::V,ныхас кæнын,conversare
1500,fragen::V,фӕрсын,chièdere
1501,fragen::V,фӕрсын,domandare
1502,bitten::V,курын,pregare
1503,erzählen::V,радзурын,narrare
1504,erzählen::V,радзурын,raccontare
1505,erzählen::V,ратаурæгъ кæнын,narrare
1506,erzählen::V,ратаурæгъ кæнын,raccontare
1507,mitteilen::V,фехъусын кæнын,comunicare
1508,nennen::V,хонын,nominare
1509,rufen::V,сидын,chiamare
1510,prahlen::V,ӕппӕлын,vantarsi
1511,übersetzen::V,ратæлмац кæнын,tradurre
1512,denken::V,ӕнхъӕлын,pensare
1513,denken::V,хъуыды кӕнын,pensare
1514,glauben::V,уырнын,credere
1515,bemerken::V,фенын,notare
1516,bemerken::V,фенын,osservare
1517,erkennen::V,базонын,riconoscere
1518,begreifen::V,ӕмбарын,capire
1519,begreifen::V,ӕмбарын,comprèndere
1520,begreifen::V,бамбарын,capire
1521,begreifen::V,бамбарын,comprèndere
1522,lernen::V,ахуыр кӕнын,imparare
1523,lernen::V,ахуыр кӕнын,apprèndere
1524,wissen::V,зонын,sapere
1525,sich erinnern an::V,зæрдыл æрлæууын,ricordare
1526,sich erinnern an::V,зæрдыл æрлæууын,ricordarsi di
1527,sich erinnern an::V,æрымысын,ricordare
1528,sich erinnern an::V,æрымысын,ricordarsi di
1529,sich erinnern an::V,æрбаймысын,ricordare
1530,sich erinnern an::V,æрбаймысын,ricordarsi di
1531,sich erinnern an::V,æрхъуыды кæнын,ricordare
1532,sich erinnern an::V,æрхъуыды кæнын,ricordarsi di
1533,vergessen::V,ферох кæнын,dimenticare
1534,vergessen::V,айрох кæнын,dimenticare
1535,messen::V,барын,misurare
1536,zählen::V,нымайын,contare
1537,rechnen::V,хынцын,contare
1538,rechnen::V,хынцын,calcolare
1539,lesen::V,кӕсын,lèggere
1540,lesen::V,фӕрсын,lèggere
1541,malen::V,ныв кӕнын,dipìngere
1542,zeichnen::V,ныв кӕнын,disegnare
1543,schreiben::V,фыссын,scrìvere
1544,besitzen::V,хицау уын,possedere
1545,kaufen::V,балхӕнын,comprare
1546,kaufen::V,балхӕнын,acquistare
1547,verkaufen::V,уӕй кӕнын,vendere
1548,bezahlen::V,бафидын,pagare
1549,zahlen::V,фидын,pagare
1550,beherrschen::V,æлдариуæг кæнын,dominare
1551,ertragen::V,бавзарын,sopportare
1552,Leine::N,,guinzaglio
1553,rauschen::V,,frusciare
1554,treten::V,,calciare
1555,verstehen::V,,intèndere
1556,verstehen::V,,comprèndere
