,Concept_ID,be,ba
768,warum::FADV,чаму,ин өсөн
769,wieviel::FNUM,колькі,күпме
770,eins::NUM,адзін,бер
771,zwei::NUM,два,ике
772,zwei::NUM,два,икәү
773,drei::NUM,тры,өс
774,vier::NUM,чатыры,дүрт
775,fünf::NUM,пяць,биш
776,sechs::NUM,шесць,алты
777,sieben::NUM,сем,ете
778,acht::NUM,восем,һигеҙ
779,neun::NUM,дзевяць,туғыҙ
780,zehn::NUM,дзесяць,ун
781,elf::NUM,адзінаццаць,ун бер
782,zwölf::NUM,дванаццаць,ун ике
783,zwanzig::NUM,дваццаць,егерме
784,dreißig::NUM,трыццаць,утыҙ
785,vierzig::NUM,сорак,ҡырҡ
786,fünfzig::NUM,пядзесят,илле
787,sechzig::NUM,шесдзесят,алтмыш
788,siebzig::NUM,семдзесят,етмеш
789,achtzig::NUM,восемдзесят,һикһән
790,neunzig::NUM,дзевяноста,туҡһан
791,hundert::NUM,сто,йөҙ
792,tausend::NUM,тысяча,мең
793,und::CNJ,і,да
794,und::CNJ,ды,да
795,oder::CNJ,або,йәки
796,stehen::V,стаяць,тороу
797,sitzen::V,сядзець,ултырыу
798,liegen::V,ляжаць,ятыу
799,hängen::V,вісець,аҫылынып тороу
800,werden::V,стаць,булыу
801,werden::V,зрабіцца,булыу
802,passieren::V,трапіцца,булыу
803,beginnen::V,пачацца,башлау
804,enden::V,кончыцца,бөтөү
805,enden::V,кончыцца,тамамланыү
806,wechseln::V,мяняцца,үҙгәреү
807,aufgehen[Sonne]::V,узысці,ҡалҡыу
808,untergehen[Sonne]::V,зайсці,байыу
809,scheinen[Sonne]::V,свяціць,яҡтыртып тороу
810,donnern::V,грымець,күкрәү
811,wehen::V,дзьмуць,иҫеү
812,strömen::V,ліцца,ташыу
813,fließen::V,цячы,ағыу
814,sich drehen::V,круціцца,әйләнеү
815,sich drehen::V,варочацца,әйләнеү
816,schwanken::V,хістацца,тирбәлеү
817,schwingen::V,гайдацца,бәүетеү
818,schwingen::V,калыхацца,бәүетеү
819,fallen::V,падаць,йығылыу
820,brennen::V,гарэць,яныу
821,rauchen::V,дымець,төтәү
822,regnen::V,дажджыць,ямғыр яуа
823,gefrieren::V,замерзнуць,туңыү
824,tauen::V,раставаць,иреү
825,schmelzen::V,плавіцца,иреү
826,trocknen::V,сохнуць,кибеү
827,sieden::V,кіпець,ҡайнау
828,faulen::V,гнісці,сереу
829,verfaulen::V,згнісці,сереу
830,reißen::V,ірвацца,өҙөү
831,reißen::V,ірвацца,йыртылыу
832,versinken::V,тануць,батыу
833,vergehen::V,праходзіць,үтеү
834,erscheinen::V,зʼявіцца,килеп сығыу
835,verschwinden::V,знікнуць,юғалыу
836,sinken::V,спадаць,түбәнәйеү
837,abnehmen::V,паменшыцца,кәметеү
838,zunehmen::V,павялічвацца,артыу
839,steigen::V,паднімацца,күтәрелеү
840,wachsen::V,расці,үҫеү
841,glänzen::V,блішчаць,ялтырау
842,funkeln::V,бліскаць,баҙлау
843,lärmen::V,шумець,шаулау
844,läuten::V,званіць,ҡағыу
845,klingeln::V,званіць,ҡағыу
846,klingeln::V,званіць,шылтыратыу
847,klirren::V,бразгаць,шылтыратыу
848,brausen::V,бушаваць,ҡотороноу
849,rauschen::V,шастаць,шыптырлау
850,klingen::V,гучаць,яңғырау
851,bellen::V,брахаць,өрөү
852,heulen::V,выць,олоу
853,blasen::V,дзьмухнуць,өрөү
854,pfeifen::V,свістаць,һызғырып ебәреү
855,schreien::V,крычаць,ҡысҡырыу
856,stöhnen::V,стагнаць,уңғырашыу
857,zittern::V,дрыжаць,ҡалтырау
858,leben::V,жыць,йәшәү
859,geboren werden::V,нарадзіцца,тыуыу
860,atmen::V,дыхаць,тын алыү
861,trinken::V,піць,эсеү
862,essen::V,есці,ашау
863,schlucken::V,глытаць,йотоу
864,müde werden::V,стаміцца,арыу
865,einschlafen::V,заснуць,йоҡлап китеү
866,schlafen::V,спаць,йоҡлау
867,aufwachen::V,рассыпацца,уяныу
868,aufstehen::V,устаць,тороу
869,sich erholen::V,адпачываць,ял итеү
870,krank werden::V,захварэць,сирләү
871,krank sein::V,хварэць,сирләү
872,schmerzen::V,балець,ауыртыу
873,husten::V,кашляць,йүтәлләү
874,genesen::V,паправіцца,һауығыу
875,genesen::V,паздаравець,һауығыу
876,sterben::V,памерці,үлеү
877,umkommen::V,загінуць,һәләк булыу
878,sich bewegen::V,рухацца,хәрәкәт итеү
879,sich rühren::V,варушыцца,ҡуҙғалыу
880,sich erheben::V,устаць,тороу
881,sich setzen::V,сесці,ултырыу
882,hinfallen::V,упасці,ҡолау
883,laufen::V,хадзіць,йөрөү
884,schreiten::V,шагаць,атлау
885,schreiten::V,крочыць,атлау
886,spazierengehen::V,гуляць,ял итеп йороү
887,eilen::V,спяшацца,ашығыу
888,eilen::V,спяшацца,ҡабаланыу
889,sich beeilen::V,спяшацца,ашығыу
890,sich beeilen::V,спяшацца,ҡабаланыу
891,sausen::V,імчацца,елеү
892,rennen::V,бегаць,йүгеп йөрөү
893,springen::V,скакаць,һикереү
894,klettern::V,лазіць,үрмәләү
895,klettern::V,лазіць,үрмәләп менеү
896,schaukeln::V,гайдацца,сайҡалыу
897,kriechen::V,поўзаць,шыуышыу
898,schwimmen::V,плаваць,йоҙөү
899,tauchen::V,ныраць,сумыу
900,rudern::V,веславаць,ишеү
901,fahren::V,ехаць,йөрөү
902,fliegen::V,лятаць,осоу
903,gehen::V,ісці,барыу
904,weggehen::V,пайсці,китеү
905,abfahren::V,адʼяжджаць,сығыу
906,anhalten::V,спыніцца,тукталыу
907,anhalten::V,затрымацца,тукталыу
908,hineingehen::V,уваходзіць,инеү
909,eintreten::V,увайсці,инеү
910,kommen::V,прыйсці,килеү
911,ankommen::V,прыбыць,килеү
912,zurückkommen::V,вярнуцца,ҡайтыу
913,bleiben::V,застацца,ҡалыу
914,warten::V,чакаць,көтөп тороу
915,erwarten::V,чакаць,көтөү
916,suchen::V,шукаць,эҙләү
917,finden::V,знайсці,табыу
918,versuchen::V,прабаваць,тырышып ҡарау
919,vorbereiten::V,падрыхтаваць,әҙерләү
920,lieben::V,кахаць,яратыу
921,mögen::V,любіць,һөйөү
922,mögen::V,любіць,яратыу
923,lachen::V,смяяцца,көлөү
924,rühren::V,расчуліць,ҡағылыу
925,weinen::V,плакаць,илау
926,schimpfen::V,лаяцца,һүгенеү
927,schimpfen::V,лаяцца,тиргәнеү
928,schimpfen::V,лаяцца,һуҡраныу
929,sich ärgern::V,сердаваць,асыуланыу
930,sich fürchten::V,баяцца,ҡурҡыу
931,fürchten::V,баяцца,ҡурҡыу
932,fliehen::V,уцякаць,ҡасыу
933,flüchten::V,уцячы,ҡасыу
934,sehen::V,бачыць,күреү
935,anschauen::V,паглядзець,ҡарау
936,ansehen::V,глядзець,ҡарау
937,ansehen::V,глядзець,тикшереү
938,hören::V,чуць,ишетеү
939,zuhören::V,слухаць,тыңлау
940,probieren::V,каштаваць,татыу
941,riechen::V,нюхаць,еҫкәү
942,fühlen::V,адчуваць,тойоу
943,scheinen::V,здавацца,кеүек күренеү
944,scheinen::V,здавацца,тойолоу
945,zu sehen sein::V,віднецца,күренеү
946,vernehmen::V,пачуць,ишетеү
947,frieren::V,мёрзнуць,туңыү
948,tun::V,рабіць,яһау
949,tun::V,рабіць,әшләү
950,können::V,умець,алыу
951,können::V,умець,мөмкин булыу
952,wollen::V,хацець,теләү
953,anfangen::V,пачаць,башлау
954,beenden::V,закончыць,бөтөрөү
955,beenden::V,закончыць,тамамлау
956,aufhören::V,перастаць,туктау
957,gelingen::V,удацца,уңышлы булыу
958,geraten::V,аказацца,булып сығыу
959,öffnen::V,адчыніць,асыу
960,schließen::V,зачыніць,йомоу
961,stellen::V,паставіць,ҡуйыу
962,setzen::V,пасадзіць,урынлаштырыу
963,legen::V,класці,һалыу
964,berühren::V,чапаць,тейеү
965,berühren::V,чапаць,ҡағылыу
966,verbinden::V,звязаць,ҡушыу
967,verbinden::V,звязаць,бәйләү
968,bedecken::V,накрыць,ҡаплау
969,aufhängen::V,павесіць,элеү
970,anzünden::V,запаліць,тоҡандырыу
971,aufheben::V,падняць,мендереү
972,zurücklassen::V,пакінуць,ҡалдырыу
973,verlieren::V,згубіць,юғалтыу
974,fallen lassen::V,упусціць,төшөрөп ебәреү
975,machen::V,зрабіць,яһау
976,machen::V,зрабіць,эшләү
977,herstellen::V,вырабіць,эшләп сығарыу
978,bauen::V,будаваць,төҙөү
979,reparieren::V,правіць,төҙәтеү
980,verbessern::V,палепшыць,яҡшыртыу
981,ändern::V,змяніць,үҙгәртеү
982,graben::V,капаць,ҡаҙыу
983,beugen::V,сагнуць,бөгөү
984,biegen::V,пагнуць,бөгөү
985,drehen::V,вярцець,өйрөлтөү
986,drehen::V,вярцець,әйләндереү
987,wenden::V,павярнуць,әйләндереү
988,umdrehen::V,перавярнуць,түңкәреү
989,heben::V,падымаць,күтәреү
990,heben::V,падымаць,мендереү
991,hochheben::V,падняць,күтәреү
992,ergreifen::V,схапіць,тотоп алыу
993,ergreifen::V,схваціць,тотоп алыу
994,halten::V,трымаць,тотоу
995,drücken::V,націскаць,ҡыҫыу
996,schieben::V,пхаць,этеү
997,schieben::V,пхаць,төртөү
998,schieben::V,штурхаць,этеү
999,schieben::V,штурхаць,төртөү
1000,kratzen::V,скрэбці,ҡырыу
1001,lecken::V,лізаць,ялау
1002,beißen::V,кусаць,тешләү
1003,abreißen::V,адарваць,өҙөү
1004,abschneiden::V,адрэзаць,ҡырҡыу
1005,binden::V,вязаць,бәйләү
1006,stecken::V,уваткнуць,ҡаҙау
1007,brechen::V,зламаць,боҙоу
1008,klopfen::V,стукаць,шаҡылдау
1009,hauen::V,біць,туҡмау
1010,kleben::V,клеіць,йәбештереү
1011,reiben::V,церці,ыуыу
1012,reiben::V,церці,ышҡыу
1013,streichen::V,намазаць,яғыу
1014,schleifen::V,тачыць,үткерләү
1015,schneiden::V,рэзаць,ҡырҡыу
1016,rütteln::V,хістаць,һелкетеү
1017,schütteln::V,трэсці,һелкетеү
1018,schwenken::V,махаць,болғау
1019,schütten::V,наліць,ҡойоу
1020,füllen::V,напоўніць,тултырыу
1021,einwickeln::V,загарнуць,төрөү
1022,tragen::V,несці,алып барыу
1023,schleppen::V,цягнуць,һөйрәү
1024,ziehen::V,цягнуць,тартыу
1025,aufbewahren::V,захоўваць,һаҡлау
1026,werfen::V,кідаць,ырғытыу
1027,fangen::V,лавіць,тотоу
1028,packen::V,схапіць,етеү
1029,packen::V,схапіць,тотоп алыу
1030,packen::V,схваціць,етеү
1031,packen::V,схваціць,тотоп алыу
1032,verstecken::V,схаваць,йәшереү
1033,teilen::V,раздзяліць,бүлеү
1034,schicken::V,пасылаць,ебәреү
1035,bringen::V,прынесці,килтереү
1036,hinzufügen::V,дабавіць,өтәү
1037,bekommen::V,дастаць,алыу
1038,erhalten::V,атрымаць,алыу
1039,nehmen::V,ўзяць,алыу
1040,wählen::V,выбраць,һайлаү
1041,auswählen::V,адабраць,һайлап алыу
1042,bewahren::V,захаваць,һаҡлау
1043,behindern::V,перашкаджаць,тотҡарлыҡ яһау
1044,verderben::V,сапсаваць,боҙоу
1045,beschädigen::V,пашкодзіць,боҙоу
1046,zerbrechen::V,разбіць,ҡыйратыу
1047,zerreißen::V,разадраць,йыртыу
1048,zerstören::V,разбурыць,емереү
1049,verbrennen::V,спаліць,үртәү
1050,geben::V,даць,биреү
1051,reichen::V,перадаць,биреү
1052,schenken::V,дарыць,бүләк итеү
1053,versprechen::V,абяцаць,вәғәҙә биреү
1054,wünschen::V,жадаць,теләу
1055,loben::V,хваліць,маҡтау
1056,küssen::V,цалаваць,үбеү
1057,wiegen::V,гушкаць,бәүетеү
1058,wiegen::V,гушкаць,тирбәтеү
1059,wiegen::V,калыхаць,бәүетеү
1060,wiegen::V,калыхаць,тирбәтеү
1061,zudecken::V,накрыць,ҡаплау
1062,wecken::V,пабудзіць,уятыу
1063,zeigen::V,паказаць,күрһәтеү
1064,führen::V,весці,етәкләү
1065,lehren::V,вучыць,уҡытыу
1066,lehren::V,вучыць,өйрәтеү
1067,unterrichten::V,выкладаць,уҡытыу
1068,aufziehen::V,выхаваць,тәрбиәле
1069,leiten::V,кіраваць,етәкләү
1070,leiten::V,кіраваць,етәкселек итеү
1071,antreiben::V,падганяць,ашыҡтырыу
1072,lassen::V,прымусіць,мәжбүр итеү
1073,einladen::V,запрасіць,саҡырыу
1074,vereinigen::V,абʼяднаць,берләштереү
1075,besuchen::V,наведаць,килеп сығыу
1076,treffen::V,сустрэць,тойоү
1077,treffen::V,сустрэць,осратыу
1078,treffen::V,сустрэць,ҡаршылау
1079,sich versammeln::V,сабрацца,йыйылыу
1080,spielen::V,гуляць,тартыу
1081,singen::V,пець,йырлау
1082,singen::V,спяваць,йырлау
1083,tanzen::V,танцаваць,бейеү
1084,sich trennen::V,расстацца,айырылышыу
1085,verlassen::V,пакінуць,ташлау
1086,verlassen::V,пакінуць,ташлап китеү
1087,retten::V,выратаваць,ҡотҡарыу
1088,bewachen::V,ахоўваць,һаҡлау
1089,schützen::V,уберагаць,һаҡлау
1090,verteidigen::V,абараніць,яҡлау
1091,sich schlagen::V,біцца,һуғышыу
1092,sich schlagen::V,драцца,һуғышыу
1093,schießen::V,страляць,атыу
1094,siegen::V,перамагчы,еңеү
1095,ärgern::V,злаваць,асыуландырыу
1096,schlagen::V,ударыць,бәреү
1097,schlagen::V,ударыць,туҡмау
1098,treten::V,штурхаць,тибеү
1099,treten::V,штурхаць,типкеләү
1100,stechen::V,укалоць,сәнсеү
1101,stoßen::V,папхнуць,этеү
1102,stoßen::V,папхнуць,төртөү
1103,stehlen::V,украсці,урлау
1104,stören::V,перашкодзіць,ҡамасаулау
1105,belästigen::V,дакучаць,бимазалау
1106,belästigen::V,дакучаць,ҡамасаулау
1107,verbergen::V,скрыць,йәшереү
1108,verbergen::V,схаваць,йәшереү
1109,täuschen::V,падмануць,ултыртыу
1110,betrügen::V,змахляваць,алдау
1111,töten::V,забіць,үлтереү
1112,wohnen::V,жыць,йәшәү
1113,arbeiten::V,працаваць,эшләү
1114,sammeln::V,сабраць,йыйыу
1115,pflücken::V,зрываць,өҙөү
1116,jagen::V,паляваць,аулау
1117,fischen::V,рыбачыць,аулау
1118,fassen::V,злавіць,тотоу
1119,hüten::V,пасвіць,көтөү
1120,treiben::V,гнаць,ҡыуыу
1121,anbinden::V,прывязаць,бәйләү
1122,füttern::V,карміць,ашатыу
1123,melken::V,даіць,һауыү
1124,hacken::V,сячы,турау
1125,hacken::V,сячы,тапау
1126,gießen::V,паліць,ҡойоу
1127,reifen::V,паспець,өлғөрөү
1128,zubereiten::V,зварыць,бешереү
1129,zubereiten::V,згатаваць,бешереү
1130,kochen::V,варыць,бешереү
1131,backen::V,пячы,бешереү
1132,braten::V,смажыць,ҡурыу
1133,umrühren::V,перамяшаць,ҡатнаштырыу
1134,stricken::V,вязаць,бәйләү
1135,nähen::V,шыць,тегеү
1136,färben::V,пафарбаваць,буяу
1137,reinigen::V,ачысціць,таҙартыу
1138,waschen::V,мыць,йыуыу
1139,abwischen::V,выцерці,һөртөү
1140,spülen::V,паласкаць,сайҡау
1141,fegen::V,падмятаць,һепереү
1142,kehren::V,месці,һепереү
1143,baden::V,купацца,һыу инеү
1144,sich waschen::V,мыцца,йыуыныу
1145,ausziehen::V,зняць,сисеү
1146,anziehen::V,надзець,кейеү
1147,sich anziehen::V,адзецца,кейенеү
1148,kämmen::V,прычасаць,тарау
1149,schmücken::V,аздобіць,биҙәү
1150,sagen::V,сказаць,әйтеү
1151,sprechen::V,гаварыць,әйтеү
1152,sprechen::V,гаварыць,һөйләшеү
1153,reden::V,размаўляць,һөйләшеү
1154,sich unterhalten::V,гутарыць,әңгәмәләшеү
1155,fragen::V,спытаць,һорау
1156,bitten::V,прасіць,үтенеү
1157,erzählen::V,расказаць,һөйләү
1158,mitteilen::V,паведаміць,әйтеү
1159,nennen::V,назваць,атау
1160,nennen::V,назваць,исемләү
1161,rufen::V,зваць,саҡырыу
1162,prahlen::V,хваліцца,маҡтаныу
1163,prahlen::V,хваліцца,шапырыныу
1164,übersetzen::V,перакласці,тәржемә итеү
1165,denken::V,думаць,уйлау
1166,glauben::V,верыць,ышаныу
1167,bemerken::V,заўважыць,күреү
1168,erkennen::V,пазнаць,таныу
1169,begreifen::V,спасцігнуць,аңлау
1170,verstehen::V,пачуць,аңлау
1171,lernen::V,вучыцца,өйрәнеү
1172,wissen::V,знаць,белеү
1173,sich erinnern an::V,памятаць,хәтергә алыу
1174,vergessen::V,забыць,онотоу
1175,messen::V,мераць,үлсәү
1176,zählen::V,лічыць,һанау
1177,rechnen::V,лічыць,һанау
1178,lesen::V,чытаць,уҡыу
1179,malen::V,маляваць,һүрәт яһау
1180,malen::V,маляваць,рәсем төшөрөү
1181,zeichnen::V,рысаваць,һүрәт яһау
1182,zeichnen::V,рысаваць,рәсем төшөрөү
1183,schreiben::V,пісаць,яҙыу
1184,besitzen::V,мець,биләү
1185,kaufen::V,купіць,һатып алыу
1186,verkaufen::V,прадаць,һатыу
1187,bezahlen::V,заплаціць,түләү
1188,zahlen::V,плаціць,түләү
1189,beherrschen::V,уладаць,биләү
1190,beherrschen::V,валодаць,биләү
1191,ertragen::V,выцерпець,түҙеү
