,Concept_ID,fi,sah
762,zuerst::ADV,ensiksi,маҥнай
763,einmal::ADV,kerran,биирдэ
764,manchmal::ADV,joskus,арыт
765,oft::ADV,usein,чаастатык
766,immer::ADV,aina,мэлдьи
767,niemals::ADV,ei koskaan,хаһан да
768,hier::ADV,tässä,маныаха
769,hier::ADV,täällä,маныаха
770,hierhin::ADV,tähän,бэттэх
771,von hier::ADV,tästä,мантан
772,von hier::ADV,täältä,мантан
773,dort::ADV,siinä,онно
774,dort::ADV,siellä,онно
775,dorthin::ADV,sinne,онно
776,dorthin::ADV,tuonne,онно
777,geradeaus::ADV,suoraan,быһа
778,geradeaus::ADV,suoraan,быһаччы
779,vorwärts::ADV,eteenpäin,инники
780,rückwärts::ADV,taaksepäin,төттөру
781,zurück::ADV,takaisin,төттөрү
782,unten::ADV,alhaalla,аллара
783,hinab::ADV,alas,аллара
784,oben::ADV,ylhäällä,үөһэ
785,hinauf::ADV,ylös,өрө
786,hinauf::ADV,ylös,үөһэ
787,überall::ADV,kaikkialla,бэйдиэ
788,nicht::ADV,ei,буолбатах
789,ein wenig::ADV,vähän,кыратык
790,kaum::ADV,tuskin,нэһиилэ
791,sehr::ADV,kovin,бэрт
792,sehr::ADV,kovin,наһаа
793,sehr::ADV,oikein,бэрт
794,sehr::ADV,oikein,наһаа
795,so::ADV,näin,оччо
796,so::ADV,näin,оннук
797,noch::ADV,vielä,өссө
798,nur::ADV,vain,эрэ
799,nur::ADV,vain,сыччах
800,nur::ADV,ainoastaan,эрэ
801,nur::ADV,ainoastaan,сыччах
802,schon::ADV,jo,бэлиэр
803,wieder::ADV,taas,эмиэ
804,wieder::ADV,jälleen,эмиэ
805,vergebens::ADV,turhaan,таак
806,vor::PRP,edessä,иннигэр
807,hinter::PRP,takana,кэлин
808,unter::PRP,alla,-ҕа
809,unter::PRP,alla,оһох түгэҕэ
810,durch::PRP,läpi,курдары
811,durch::PRP,kautta,курдары
812,neben::PRP,vieressä,аттыгар
813,zwischen::PRP,välillä,ыккардынан
814,wegen::PRP,takia,уҥуортан
815,wegen::PRP,vuoksi,уҥуортан
816,dies::PRN,tämä,ити
817,dies::PRN,tämä,бу
818,das::PRN,se,били
819,alles::PRN,kaikki,барыта
820,ich::PRN,minä,мин
821,du::PRN,sinä,эн
822,er::PRN,hän,кнни
823,wir::PRN,me,биһиги
824,ihr::PRN,te,эһиги
825,sie::PRN,he,кинилэр
826,was::FPRN,mikä,туох
827,wer::FPRN,ken,ким
828,wer::FPRN,kuka,ким
829,wo::FADV,missä,ханна
830,wohin::FADV,mihin,ханна
831,wie::FADV,miten,хайдах
832,wie::FADV,kuinka,хайдах
833,warum::FADV,miksi,тоҕо
834,wieviel::FNUM,paljonko,төһө
835,wieviel::FNUM,kuinka paljon,төһө
836,eins::NUM,yksi,биир
837,zwei::NUM,kaksi,икки
838,drei::NUM,kolme,үс
839,vier::NUM,neljä,түөрт
840,fünf::NUM,viisi,биэс
841,sechs::NUM,kuusi,алта
842,sieben::NUM,seitsemän,сэттэ
843,acht::NUM,kahdeksan,аҕыс
844,neun::NUM,yhdeksän,тоҕус
845,zehn::NUM,kymmenen,уон
846,elf::NUM,yksitoista,уон биир
847,zwölf::NUM,kaksitoista,уон икки
848,zwanzig::NUM,kaksikymmentä,сүүрбэ
849,dreißig::NUM,kolmekymmentä,отут
850,vierzig::NUM,neljäkymmentä,түөрт уон
851,fünfzig::NUM,viisikymmentä,биэс уон
852,sechzig::NUM,kuusikymmentä,алта уон
853,siebzig::NUM,seitsemänkymmentä,сэттэ уон
854,achtzig::NUM,kahdeksankymmentä,аҕыс уон
855,neunzig::NUM,yhdeksänkymmentä,тоҕус уонус
856,hundert::NUM,sata,сүүс
857,tausend::NUM,tuhat,тыһыынча
858,und::CNJ,ja,да
859,und::CNJ,ja,уонна
860,und::CNJ,ja,итиэннэ
861,oder::CNJ,tai,эбэтэр
862,stehen::V,seisoa,тур
863,sitzen::V,istua,олор
864,liegen::V,maata,сыт
865,hängen::V,riippua,санньылый
866,werden::V,tulla,буол
867,werden::V,joutua,буол
868,passieren::V,sattua,буол
869,passieren::V,tapahtua,буол
870,beginnen::V,alkaa,саҕалан
871,enden::V,loppua,бүт
872,enden::V,päättyä,бүт
873,wechseln::V,vaihtua,уларый
874,wechseln::V,vaihdella,уларый
875,aufgehen[Sonne]::V,nousta,ой
876,untergehen[Sonne]::V,laskea,киир
877,scheinen[Sonne]::V,paistaa,сырдат
878,donnern::V,jyristä,эт
879,wehen::V,tuulla,үр
880,wehen::V,puhaltaa,үр
881,strömen::V,virrata,кутулун
882,fließen::V,valua,сүүр
883,fließen::V,juosta,сүүр
884,sich drehen::V,pyöriä,эргий
885,schwanken::V,horjua,биэтэҥнээ
886,schwingen::V,heilua,эйэҥнээ
887,schwingen::V,värähdellä,эйэҥнээ
888,fallen::V,pudota,оҕут
889,fallen::V,langeta,оҕут
890,brennen::V,palaa,умай
891,rauchen::V,savuta,буруолаа
892,regnen::V,sataa,самыырдаа
893,gefrieren::V,jäätyä,тоҥ
894,tauen::V,sulaa,ир
895,schmelzen::V,sulaa,уулун
896,trocknen::V,kuivua,куур
897,sieden::V,kiehua,оргуй
898,faulen::V,mädätä,сытый
899,verfaulen::V,mädätä,сытыйан_хаал
900,verfaulen::V,mädäntyä,сытыйан_хаал
901,reißen::V,revetä,хайыт
902,reißen::V,revetä,быһытталан
903,versinken::V,upota,тимир
904,versinken::V,upota,батылын
905,versinken::V,vajota,тимир
906,versinken::V,vajota,батылын
907,vergehen::V,kulua,дьай
908,erscheinen::V,ilmestyä,көһүн
909,verschwinden::V,kadota,сүт
910,sinken::V,vajota,намтаа
911,abnehmen::V,vähetä,аччаа
912,zunehmen::V,kasvaa,элбээ
913,zunehmen::V,lisääntyä,элбээ
914,steigen::V,nousta,үрдээ
915,wachsen::V,kasvaa,үүн
916,glänzen::V,kiiltää,кылбай
917,funkeln::V,kipinöidä,күлүмнээ
918,funkeln::V,kipinöidä,күлүмүрдээ
919,lärmen::V,meluta,тыаһаа
920,läuten::V,soida,собуоннаа
921,klingeln::V,soida,линкинээ
922,klirren::V,kalista,айгырат
923,brausen::V,kohista,сирилээ
924,rauschen::V,kohista,суугунаа
925,klingen::V,soida,доргуй
926,bellen::V,haukkua,үр
927,heulen::V,ulvoa,улуй
928,blasen::V,puhaltaa,үр
929,pfeifen::V,viheltää,иһиир
930,schreien::V,kirkua,кылан
931,schreien::V,kirkua,хаһыытаа
932,stöhnen::V,voihkia,ынчыктаа
933,zittern::V,vapista,титирээ
934,zittern::V,vapista,дьигиһий
935,leben::V,elää,олор
936,geboren werden::V,syntyä,төрөө
937,atmen::V,hengittää,тыын
938,trinken::V,juoda,ис
939,essen::V,syödä,аһаа
940,schlucken::V,niellä,ыйыһын
941,müde werden::V,uupua,сылай
942,einschlafen::V,uinahtaa,утуйан хаал
943,schlafen::V,maata,утуй
944,schlafen::V,maata,утуйа сыт
945,schlafen::V,nukkua,утуй
946,schlafen::V,nukkua,утуйа сыт
947,aufwachen::V,herätä,уһугун
948,aufstehen::V,nousta,тур
949,aufstehen::V,nousta ylös,тур
950,sich erholen::V,levätä,сынньан
951,krank werden::V,sairastua,ыарый
952,krank sein::V,potea,ыарый
953,krank sein::V,potea,ыарыт
954,krank sein::V,sairastaa,ыарый
955,krank sein::V,sairastaa,ыарыт
956,schmerzen::V,särkeä,ыарыт
957,schmerzen::V,kivistää,ыарыт
958,husten::V,yskiä,сөтөлүн
959,genesen::V,toipua,көн
960,sterben::V,kuolla,өл
961,umkommen::V,saada surmansa,өл
962,umkommen::V,saada surmansa,оҕут
963,umkommen::V,kuolla,өл
964,umkommen::V,kuolla,оҕут
965,sich bewegen::V,liikkua,хамсаа
966,sich rühren::V,liikahtaa,хамсаа
967,sich erheben::V,nousta,тур
968,sich setzen::V,istuutua,олор
969,hinfallen::V,kaatua,оҕут
970,laufen::V,kävellä,хаам
971,schreiten::V,astua,атыллаа
972,schreiten::V,astella,атыллаа
973,spazierengehen::V,kävellä,дьаарбай
974,eilen::V,kiirehtiä,тиэтэй
975,sich beeilen::V,kiirehtiä,ыксаа
976,sich beeilen::V,olla kiireissään,ыксаа
977,sausen::V,rynnätä,элээр
978,sausen::V,viilettää,элээр
979,rennen::V,juosta,сүүрэкэлээ
980,springen::V,hypätä,ой
981,springen::V,hypätä,ыстан
982,klettern::V,kiivetä,ытын
983,schaukeln::V,kiikkua,эйэҥнээ
984,schaukeln::V,kiikkua,биэрэҥнээ
985,kriechen::V,ryömiä,сыыл
986,schwimmen::V,uida,уһун
987,schwimmen::V,uida,харбаа
988,tauchen::V,sukeltaa,умус
989,rudern::V,soutaa,эрт
990,fahren::V,ajaa,айаннаа
991,fahren::V,kulkea,айаннаа
992,fliegen::V,lentää,көт
993,gehen::V,käydä,бар
994,weggehen::V,lähteä,бар
995,weggehen::V,poistua,бар
996,abfahren::V,lähteä,бар
997,anhalten::V,pysähtyä,тохтоо
998,anhalten::V,seisahtua,тохтоо
999,hineingehen::V,mennä sisään,киир
1000,eintreten::V,astua sisään,киир
1001,kommen::V,tulla,кэл
1002,ankommen::V,saapua,кэл
1003,ankommen::V,saapua,тиий
1004,zurückkommen::V,palata,төнүн
1005,bleiben::V,jäädä,хаал
1006,bleiben::V,viipyä,хаал
1007,warten::V,odottaa,көһүт
1008,erwarten::V,odottaa,күүт
1009,erwarten::V,odottaa,көһүт
1010,suchen::V,etsiä,ирдээ
1011,suchen::V,etsiä,көрдөө
1012,finden::V,löytää,бул
1013,versuchen::V,yrittää,сорун
1014,vorbereiten::V,valmistaa,бэлэмнээ
1015,lieben::V,pitää,таптаа
1016,lieben::V,rakastaa,таптаа
1017,mögen::V,pitää,сөбүл
1018,mögen::V,tykätä,сөбүл
1019,lachen::V,nauraa,күл
1020,rühren::V,liikuttaa,долгут
1021,weinen::V,itkeä,ытаа
1022,schimpfen::V,haukkua,үөҕүс
1023,sich ärgern::V,suuttua,кыыһыр
1024,sich ärgern::V,suuttua,кыйахан
1025,sich fürchten::V,pelätä,куттан
1026,sich fürchten::V,pelätä,дьиксин
1027,fürchten::V,pelätä,дьиксин
1028,fürchten::V,pelätä,куттан
1029,fliehen::V,paeta,күрээ
1030,flüchten::V,paeta,күрээ
1031,sehen::V,nähdä,көр
1032,anschauen::V,katsoa,көр
1033,ansehen::V,katsoa,көр
1034,hören::V,kuulla,бил
1035,hören::V,kuulla,иһит
1036,zuhören::V,kuunnella,иһит
1037,probieren::V,maistaa,боруобалаан көр
1038,probieren::V,maistaa,амсайан көр
1039,riechen::V,haistaa,сытырҕаа
1040,fühlen::V,tuntea,бил
1041,scheinen::V,tuntua,көһүн
1042,zu sehen sein::V,näkyä,көһүн
1043,vernehmen::V,kuulla,иһит
1044,frieren::V,palella,тоҥ
1045,frieren::V,palella,үлүй
1046,tun::V,tehdä,гын
1047,können::V,osata,кыай
1048,wollen::V,tahtoa,баҕар
1049,anfangen::V,ruveta,саҕалаа
1050,anfangen::V,aloittaa,саҕалаа
1051,beenden::V,lopettaa,бүтэр
1052,aufhören::V,loppua,уурай
1053,gelingen::V,onnistua,сатан
1054,geraten::V,sujua,баар буолан биэр
1055,geraten::V,sujua,баар буола тус
1056,geraten::V,sujua,буолан таҕыс
1057,geraten::V,joutua,баар буолан биэр
1058,geraten::V,joutua,баар буола тус
1059,geraten::V,joutua,буолан таҕыс
1060,öffnen::V,avata,ас
1061,öffnen::V,aukaista,ас
1062,schließen::V,sulkea,сап
1063,schließen::V,sulkea,хатаа
1064,stellen::V,panna,уур
1065,stellen::V,panna,туруор
1066,stellen::V,asettaa,уур
1067,stellen::V,asettaa,туруор
1068,setzen::V,panna,туруор
1069,setzen::V,panna,уур
1070,setzen::V,istuttaa,туруор
1071,setzen::V,istuttaa,уур
1072,legen::V,panna,уур
1073,legen::V,asettaa,уур
1074,berühren::V,koskea,тыыт
1075,berühren::V,koskea,таарый
1076,berühren::V,koskettaa,тыыт
1077,berühren::V,koskettaa,таарый
1078,verbinden::V,liittää,кэлгий
1079,verbinden::V,yhdistää,кэлгий
1080,bedecken::V,kattaa,бүрүй
1081,bedecken::V,peittää,бүрүй
1082,aufhängen::V,ripustaa,ыйаа
1083,anzünden::V,sytyttää,умат
1084,aufheben::V,ylös nostaa,өрө тарт
1085,aufheben::V,nostaa,өрө тарт
1086,zurücklassen::V,jättää,бырах
1087,verlieren::V,kadottaa,сүтэр
1088,fallen lassen::V,pudottaa,түһэр
1089,fallen lassen::V,pudottaa,мүлчү тут
1090,machen::V,tehdä,оҥор
1091,machen::V,tehdä,оҥоһун
1092,herstellen::V,tuottaa,оҥор
1093,herstellen::V,valmistaa,оҥор
1094,bauen::V,rakentaa,тут
1095,reparieren::V,korjata,абырахтаа
1096,verbessern::V,parantaa,тупсар
1097,ändern::V,muuttaa,уларыт
1098,graben::V,kaivaa,хас
1099,beugen::V,taivuttaa,бокут
1100,beugen::V,taivuttaa,токурут
1101,beugen::V,taivuttaa,бүк баттаа
1102,biegen::V,taivuttaa,иэх
1103,biegen::V,taivuttaa,өҕүлүннэр
1104,drehen::V,kääntää,эргит
1105,drehen::V,kääntää,эргичит
1106,wenden::V,kääntää,эргилин
1107,umdrehen::V,kääntää,түҥнэр
1108,heben::V,nostaa,көтөх
1109,heben::V,kohottaa,көтөх
1110,hochheben::V,nostaa,таһаар
1111,ergreifen::V,tarttua,тут
1112,halten::V,pitää,тут
1113,drücken::V,painaa,ык
1114,drücken::V,puristaa,ык
1115,schieben::V,työntää,ас
1116,kratzen::V,raapia,кыһыы
1117,lecken::V,nuolla,салаа
1118,beißen::V,purra,ытыр
1119,abreißen::V,repiä,быһа тарт
1120,abreißen::V,repiä,туура тарт
1121,abschneiden::V,leikata poikki,быс
1122,abschneiden::V,leikata poikki,быһан ыл
1123,abschneiden::V,leikata poikki,быһа баттаа
1124,abschneiden::V,leikata,быс
1125,abschneiden::V,leikata,быһан ыл
1126,abschneiden::V,leikata,быһа баттаа
1127,binden::V,sitoa,кэлгий
1128,stecken::V,pistää,батары ас
1129,brechen::V,murtaa,тоһут
1130,klopfen::V,koputtaa,тоҥсуй
1131,klopfen::V,kolkuttaa,тоҥсуй
1132,hauen::V,lyödä,оҕус
1133,kleben::V,liimata,силимнээ
1134,reiben::V,hieroa,аал
1135,reiben::V,hangata,аал
1136,streichen::V,sivellä,сыбаа
1137,schleifen::V,hioa,чочуй
1138,schneiden::V,leikata,быс
1139,rütteln::V,ravistaa,иэҕэҥнэт
1140,schütteln::V,pudistaa,сахсый
1141,schwenken::V,heiluttaa,дайбаа
1142,schütten::V,kaataa,кут
1143,füllen::V,täyttää,толор
1144,einwickeln::V,kääriä,суулаа
1145,tragen::V,kantaa,ит
1146,schleppen::V,raahata,сос
1147,ziehen::V,vetää,тарт
1148,aufbewahren::V,säilyttää,уур
1149,aufbewahren::V,säilyttää,харай
1150,werfen::V,viskata,бырах
1151,fangen::V,napata,хап
1152,fangen::V,ottaa kiinni,хап
1153,packen::V,tarttua,тут
1154,verstecken::V,kätkeä,саһыар
1155,verstecken::V,piilottaa,саһыар
1156,teilen::V,jakaa,үллэр
1157,schicken::V,lähettää,ыыт
1158,bringen::V,viedä,аҕал
1159,hinzufügen::V,lisätä,эп
1160,bekommen::V,saada,ыл
1161,bekommen::V,saada,булун
1162,erhalten::V,saada,ыл
1163,nehmen::V,ottaa,ыл
1164,wählen::V,valita,быыбардаа
1165,auswählen::V,valikoida,тал
1166,bewahren::V,säilyttää,харай
1167,behindern::V,estää,мэһэйдээ
1168,verderben::V,pilata,буорту гын
1169,verderben::V,turmella,буорту гын
1170,beschädigen::V,vioittaa,алдьат
1171,beschädigen::V,vahingoittaa,алдьат
1172,zerbrechen::V,rikkoa,үлтүрүт
1173,zerreißen::V,repiä rikki,хайыта тарт
1174,zerreißen::V,repiä palasiksi,хайыта тарт
1175,zerstören::V,hävittää,алдьат
1176,verbrennen::V,polttaa,уоттаа
1177,geben::V,antaa,биэр
1178,reichen::V,ojentaa,аҕал
1179,schenken::V,lahjoittaa,бэлэхтээ
1180,versprechen::V,luvata,эрэннэр
1181,wünschen::V,toivottaa,баҕар
1182,loben::V,ylistää,хайҕаа
1183,küssen::V,suudella,уураа
1184,wiegen::V,tuudittaa,бигээ
1185,wiegen::V,keinuttaa,бигээ
1186,zudecken::V,peittää,сап
1187,zudecken::V,peittää,бүрүй
1188,wecken::V,herättää,уһугуннар
1189,zeigen::V,näyttää,көрдөр
1190,zeigen::V,osoittaa,көрдөр
1191,führen::V,johdattaa,салай
1192,lehren::V,opettaa,үөрэт
1193,unterrichten::V,opettaa,үөрэт
1194,aufziehen::V,kasvattaa,иит
1195,leiten::V,johtaa,салай
1196,antreiben::V,hoputtaa,кыһай
1197,lassen::V,antaa,күһэй
1198,einladen::V,kutsua,ыҥыр
1199,vereinigen::V,yhdistää,холбоо
1200,vereinigen::V,yhdistää,түм
1201,besuchen::V,vierailla,сырыт
1202,besuchen::V,vierailla,билсэ сырыт
1203,treffen::V,tavata,көрүс
1204,sich versammeln::V,kokoontua,мүһүн
1205,sich versammeln::V,kokoontua,түмүс
1206,spielen::V,pelata,оонньоо
1207,spielen::V,leikkiä,оонньоо
1208,singen::V,laulaa,ыллаа
1209,tanzen::V,tanssia,үҥкүүлээ
1210,sich trennen::V,erota,араҕыс
1211,verlassen::V,jättää,хааллар
1212,retten::V,pelastaa,өрүһүй
1213,bewachen::V,vartioida,араҥаччылаа
1214,schützen::V,suojella,көмүскээ
1215,verteidigen::V,puolustaa,көмүскээ
1216,sich schlagen::V,tapella,охсус
1217,schießen::V,ampua,ытыалаа
1218,siegen::V,voittaa,хот
1219,siegen::V,voittaa,кыай
1220,ärgern::V,ärsyttää,кыыһырт
1221,schlagen::V,lyödä,оҕус
1222,treten::V,potkaista,тэп
1223,stechen::V,pistää,кэй
1224,stoßen::V,sysätä,кэп
1225,stoßen::V,sysätä,үтүрүй
1226,stoßen::V,työntää,кэп
1227,stoßen::V,työntää,үтүрүй
1228,stehlen::V,varastaa,уор
1229,stören::V,häiritä,мэһэйдээ
1230,belästigen::V,häiritä,батар
1231,verbergen::V,kätkeä,кистээ
1232,täuschen::V,harhauttaa,албыннаа
1233,betrügen::V,pettää,албыннаа
1234,betrügen::V,petkuttaa,албыннаа
1235,töten::V,tappaa,өлөр
1236,wohnen::V,asua,олор
1237,arbeiten::V,tehdä työtä,үлэлээ
1238,arbeiten::V,työskennellä,үлэлээ
1239,sammeln::V,koota,мус
1240,sammeln::V,koota,хомуй
1241,sammeln::V,kerätä,мус
1242,sammeln::V,kerätä,хомуй
1243,pflücken::V,poimia,үргээ
1244,jagen::V,metsästää,бултаа
1245,fischen::V,kalastaa,балыктаа
1246,fassen::V,pyydystää,тут
1247,fassen::V,saalistaa,тут
1248,hüten::V,paimentaa,манаа
1249,treiben::V,ajaa,үүр
1250,anbinden::V,kytkeä,баай
1251,füttern::V,ruokkia,аһат
1252,melken::V,lypsää,ыа
1253,hacken::V,hakata,кэрт
1254,gießen::V,kastella,сиигирт
1255,reifen::V,kypsyä,бус
1256,zubereiten::V,valmistaa,бэлэмнээ
1257,kochen::V,keittää,буһар
1258,backen::V,leipoa,буһар
1259,braten::V,paistaa,хооруй
1260,braten::V,paistaa,ыһаарылаа
1261,braten::V,paistaa,соркуойдаа
1262,umrühren::V,hämmentää,былаа
1263,stricken::V,kutoa,өр
1264,stricken::V,neuloa,өр
1265,nähen::V,ommella,иистэн
1266,färben::V,värjätä,кырааскалаа
1267,färben::V,värittää,кырааскалаа
1268,reinigen::V,puhdistaa,ыраастаа
1269,waschen::V,pestä,сууй
1270,abwischen::V,pyyhkiä,сот
1271,spülen::V,huuhtoa,сайҕаа
1272,fegen::V,pyyhkäistä,сиппий
1273,kehren::V,lakaista,харбаа
1274,baden::V,kylpeä,сөтүөлээ
1275,sich waschen::V,peseytyä,суун
1276,ausziehen::V,riisua,уһул
1277,anziehen::V,pukea ylleen,кэтэрт
1278,sich anziehen::V,pukeutua,таҥын
1279,kämmen::V,kammata,тараа
1280,schmücken::V,koristaa,симээ
1281,schmücken::V,kaunistaa,симээ
1282,sagen::V,sanoa,диэ
1283,sprechen::V,puhua,эт
1284,sprechen::V,puhua,саҥар
1285,reden::V,keskustella,кэпсэт
1286,sich unterhalten::V,jutella,кэпсэт
1287,fragen::V,kysyä,ыйыт
1288,bitten::V,pyytää,көрдөс
1289,erzählen::V,kertoa,кэпсээ
1290,erzählen::V,kertoa,сэһэргээ
1291,mitteilen::V,ilmoittaa,биллэр
1292,nennen::V,kutsua,ааттаа
1293,nennen::V,nimittää,ааттаа
1294,rufen::V,kutsua,ыҥыр
1295,prahlen::V,kerskailla,чабылан
1296,prahlen::V,kerskailla,киһиргээ
1297,übersetzen::V,kääntää,тылбаастаа
1298,denken::V,miettiä,санаа
1299,denken::V,miettiä,толкуйдаа
1300,denken::V,ajatella,санаа
1301,denken::V,ajatella,толкуйдаа
1302,glauben::V,uskoa,итэҕэй
1303,bemerken::V,huomata,бэлиэтээ
1304,erkennen::V,tunnistaa,бил
1305,begreifen::V,ymmärtää,өйдөө
1306,verstehen::V,ymmärtää,өйдөө
1307,lernen::V,oppia,үөрэн
1308,wissen::V,tietää,бил
1309,sich erinnern an::V,muistaa,аҕын
1310,vergessen::V,unohtaa,умун
1311,messen::V,mitata,кэмнээ
1312,messen::V,mitata,кээмэйдээ
1313,zählen::V,laskea,аах
1314,rechnen::V,laskea,аах
1315,lesen::V,lukea,аах
1316,malen::V,maalata,уруһуйдаа
1317,zeichnen::V,piirtää,уруһуйдаа
1318,zeichnen::V,piirustaa,уруһуйдаа
1319,schreiben::V,kirjoittaa,суруй
1320,besitzen::V,omistaa,баһылаа
1321,kaufen::V,ostaa,атыылас
1322,verkaufen::V,myydä,атыылаа
1323,bezahlen::V,maksaa,төлөө
1324,zahlen::V,maksaa,төлөө
1325,beherrschen::V,hallita,баһылаа
1326,ertragen::V,kestää,тулуй
