,Concept_ID,pt,is
840,hier::ADV,aqui,hér
841,hierhin::ADV,para cá,hingað
842,von hier::ADV,daqui,héðan
843,dort::ADV,lá,þar
844,dort::ADV,lá,þarna
845,dort::ADV,ali,þar
846,dort::ADV,ali,þarna
847,dorthin::ADV,lá,þangað
848,dorthin::ADV,para lá,þangað
849,geradeaus::ADV,em frente,beint áfram
850,vorwärts::ADV,avante,áfram
851,rückwärts::ADV,para trás,aftur á bak
852,zurück::ADV,atrás,aftur
853,zurück::ADV,atrás,til baka
854,unten::ADV,debaixo,niðri
855,unten::ADV,debaixo,fyrir neðan
856,unten::ADV,em baixo,niðri
857,unten::ADV,em baixo,fyrir neðan
858,hinab::ADV,para baixo,niður
859,hinab::ADV,para baixo,niður eftir
860,oben::ADV,em cima,uppi
861,hinauf::ADV,para cima,upp
862,hinauf::ADV,para cima,upp eftir
863,überall::ADV,em toda parte,alls staðar
864,nicht::ADV,não,ekki
865,ein wenig::ADV,um pouco,dálítið
866,ein wenig::ADV,um bocado,dálítið
867,kaum::ADV,apenas,varla
868,kaum::ADV,apenas,tæplega
869,sehr::ADV,muito,mjög
870,so::ADV,tão,svo
871,so::ADV,tão,þannig
872,so::ADV,assim,svo
873,so::ADV,assim,þannig
874,noch::ADV,ainda,enn
875,noch::ADV,ainda,ennþá
876,nur::ADV,só,bara
877,nur::ADV,só,aðeins
878,nur::ADV,apenas,bara
879,nur::ADV,apenas,aðeins
880,nur::ADV,somente,bara
881,nur::ADV,somente,aðeins
882,schon::ADV,já,nú þegar
883,wieder::ADV,outra vez,aftur
884,wieder::ADV,outra vez,að nýju
885,vergebens::ADV,em vão,árangurslaust
886,vor::PRP,diante de,fyrir
887,hinter::PRP,atrás de,bak við
888,hinter::PRP,atrás de,aftur fyrir
889,unter::PRP,sob,undir
890,unter::PRP,debaixo de,undir
891,durch::PRP,por,gegnum
892,durch::PRP,através de,gegnum
893,neben::PRP,junto de,hjá
894,neben::PRP,junto de,við hliðina á
895,neben::PRP,ao lado de,hjá
896,neben::PRP,ao lado de,við hliðina á
897,zwischen::PRP,entre,milli
898,zwischen::PRP,entre,á milli
899,wegen::PRP,por,vegna
900,wegen::PRP,por causa de,vegna
901,dies::PRN,isto,þetta
902,das::PRN,isso,það
903,das::PRN,aquilo,það
904,alles::PRN,todo,allt
905,ich::PRN,eu,ég
906,du::PRN,tu,þú
907,er::PRN,ele,hann
908,wir::PRN,nós,við
909,ihr::PRN,vós,þið
910,ihr::PRN,vocês,þið
911,sie::PRN,eles,þær
912,sie::PRN,eles,þeir
913,was::FPRN,quê,hvað
914,wer::FPRN,quem,hver
915,wo::FADV,onde,hvar
916,wohin::FADV,aonde,hvert
917,wohin::FADV,para onde,hvert
918,wie::FADV,como,hvernig
919,warum::FADV,porquê,hvers vegna
920,warum::FADV,por que,hvers vegna
921,wieviel::FNUM,quanto,hve mikill
922,eins::NUM,um,einn
923,zwei::NUM,dois,tveir
924,drei::NUM,três,þrír
925,vier::NUM,quatro,fjórir
926,fünf::NUM,cinco,fimm
927,sechs::NUM,seis,sex
928,sieben::NUM,sete,sjö
929,acht::NUM,oito,átta
930,neun::NUM,nove,níu
931,zehn::NUM,dez,tíu
932,elf::NUM,onze,ellefu
933,zwölf::NUM,doze,tólf
934,zwanzig::NUM,vinte,tuttugu
935,dreißig::NUM,trinta,þrjátíu
936,vierzig::NUM,quarenta,fjörutíu
937,fünfzig::NUM,cinquenta,fimmtíu
938,sechzig::NUM,sessenta,sextíu
939,siebzig::NUM,setenta,sjötíu
940,achtzig::NUM,oitenta,áttatíu
941,neunzig::NUM,noventa,níutíu
942,hundert::NUM,cem,hundrað
943,hundert::NUM,cento,hundrað
944,tausend::NUM,mil,þúsund
945,und::CNJ,e,og
946,oder::CNJ,ou,eða
947,stehen::V,estar em pé,standa
948,sitzen::V,estar sentado,sitja
949,liegen::V,jazer,liggja
950,liegen::V,estar deitado,liggja
951,hängen::V,pender,hanga
952,hängen::V,estar pendurado,hanga
953,werden::V,tornar-se,verða
954,passieren::V,acontecer,gerast
955,beginnen::V,começar,byrja
956,enden::V,acabar,enda
957,enden::V,acabar,lykta
958,enden::V,terminar,enda
959,enden::V,terminar,lykta
960,wechseln::V,variar,skipta
961,wechseln::V,alternar,skipta
962,aufgehen[Sonne]::V,nascer,koma upp
963,untergehen[Sonne]::V,pôr-se,ganga til viðar
964,scheinen[Sonne]::V,brilhar,skína
965,donnern::V,trovejar,þruma
966,wehen::V,soprar,blása
967,strömen::V,correr,streyma
968,fließen::V,fluir,fljóta
969,sich drehen::V,girar,snúast
970,schwanken::V,oscilar,riða
971,schwanken::V,oscilar,rugga
972,schwingen::V,vibrar,sveiflast
973,fallen::V,cair,falla
974,brennen::V,arder,brenna
975,rauchen::V,fumegar,reykja
976,regnen::V,chover,rigna
977,gefrieren::V,gelar,frjósa
978,gefrieren::V,congelar,frjósa
979,tauen::V,derreter,þiðna
980,tauen::V,descongelar,þiðna
981,schmelzen::V,fundir-se,bráðna
982,trocknen::V,secar,þorna
983,sieden::V,ferver,sjóða
984,faulen::V,estragar-se,rotna
985,verfaulen::V,apodrecer,rotna
986,reißen::V,romper-se,rifna
987,versinken::V,afundar-se,sökkva
988,vergehen::V,passar,líða
989,erscheinen::V,aparecer,birtast
990,verschwinden::V,desaparecer,hverfa
991,sinken::V,descer,síga
992,abnehmen::V,diminuir,lækka
993,abnehmen::V,diminuir,minnka
994,abnehmen::V,decrescer,lækka
995,abnehmen::V,decrescer,minnka
996,zunehmen::V,crescer,aukast
997,zunehmen::V,aumentar,aukast
998,steigen::V,subir,stíga
999,wachsen::V,crescer,vaxa
1000,glänzen::V,brilhar,glóa
1001,glänzen::V,brilhar,glampa
1002,funkeln::V,cintilar,leiftra
1003,lärmen::V,fazer barulho,hafa hátt
1004,läuten::V,chocalhar,hringja
1005,klingeln::V,tocar,hringja
1006,klirren::V,tinir,glamra
1007,klirren::V,tinir,skrölta
1008,brausen::V,bramar,ólga
1009,rauschen::V,murmurar,suða
1010,rauschen::V,rumorejar,suða
1011,klingen::V,soar,hljóma
1012,bellen::V,ladrar,gelta
1013,heulen::V,uivar,væla
1014,heulen::V,uivar,ýlfra
1015,blasen::V,soprar,blása
1016,pfeifen::V,assobiar,blístra
1017,schreien::V,gritar,æpa
1018,stöhnen::V,gemer,stynja
1019,zittern::V,tremer,titra
1020,zittern::V,tremer,skjálfa
1021,leben::V,viver,lifa
1022,geboren werden::V,nascer,fæðast
1023,atmen::V,respirar,anda
1024,atmen::V,respirar,draga andann
1025,trinken::V,beber,drekka
1026,essen::V,comer,borða
1027,schlucken::V,engolir,kingja
1028,müde werden::V,cansar-se,þreytast
1029,einschlafen::V,adormecer,sofna
1030,schlafen::V,dormir,sofa
1031,aufwachen::V,acordar,vakna
1032,aufstehen::V,levantar-se,fara á fætur
1033,sich erholen::V,descansar,hvíla sig
1034,krank werden::V,adoecer,veikjast
1035,krank werden::V,adoecer,verða veikur
1036,krank werden::V,ficar doente,veikjast
1037,krank werden::V,ficar doente,verða veikur
1038,krank sein::V,estar doente,vera veikur
1039,schmerzen::V,doer,kenna til
1040,husten::V,tossir,hósta
1041,genesen::V,convalescer,batna
1042,genesen::V,convalescer,frískast
1043,sterben::V,morrer,deyja
1044,umkommen::V,perecer,farast
1045,sich bewegen::V,mover-se,bifast
1046,sich rühren::V,mexer-se,hreyfast
1047,sich erheben::V,levantar-se,standa upp
1048,sich setzen::V,sentar-se,setjast
1049,hinfallen::V,cair,detta
1050,laufen::V,andar,labba
1051,laufen::V,caminhar,labba
1052,schreiten::V,andar,ganga
1053,schreiten::V,caminhar,ganga
1054,spazierengehen::V,passear,ganga sér til skemmtunar
1055,eilen::V,apressar-se,fara hratt
1056,sich beeilen::V,apressar-se,flýta sér
1057,sich beeilen::V,despachar-se,flýta sér
1058,sausen::V,correr,þjóta
1059,rennen::V,correr,hlaupa
1060,springen::V,saltar,stökkva
1061,klettern::V,trepar,klifra
1062,schaukeln::V,baloiçar,róla
1063,schaukeln::V,baloiçar,rugga
1064,kriechen::V,rastejar,skríða
1065,kriechen::V,arrastar-se,skríða
1066,schwimmen::V,nadar,synda
1067,tauchen::V,mergulhar,kafa
1068,rudern::V,remar,róa
1069,fahren::V,ir,aka
1070,fahren::V,ir,fara
1071,fliegen::V,voar,fljúga
1072,gehen::V,ir,fara
1073,gehen::V,ir,ganga
1074,gehen::V,andar,fara
1075,gehen::V,andar,ganga
1076,weggehen::V,partir,fara burt
1077,weggehen::V,partir,ganga burt
1078,weggehen::V,ir-se embora,fara burt
1079,weggehen::V,ir-se embora,ganga burt
1080,abfahren::V,sair,aka burt
1081,abfahren::V,partir,aka burt
1082,anhalten::V,parar,stöðva
1083,hineingehen::V,entrar,ganga inn
1084,eintreten::V,entrar,koma inn
1085,eintreten::V,entrar,ganga inn
1086,kommen::V,vir,koma
1087,ankommen::V,chegar,koma til
1088,zurückkommen::V,voltar,koma til baka
1089,zurückkommen::V,regressar,koma til baka
1090,bleiben::V,ficar,haldast
1091,bleiben::V,ficar,vera kyrr
1092,bleiben::V,permanecer,haldast
1093,bleiben::V,permanecer,vera kyrr
1094,warten::V,esperar,bíða
1095,erwarten::V,esperar,búast við
1096,erwarten::V,esperar,eiga von á
1097,erwarten::V,aguardar,búast við
1098,erwarten::V,aguardar,eiga von á
1099,suchen::V,buscar,leita
1100,suchen::V,procurar,leita
1101,finden::V,achar,finna
1102,finden::V,encontrar,finna
1103,versuchen::V,tentar,reyna
1104,vorbereiten::V,preparar,undirbúa
1105,lieben::V,amar,elska
1106,lieben::V,querer,elska
1107,mögen::V,gostar de,þykja gott
1108,mögen::V,gostar de,falla í geð
1109,lachen::V,rir,hlæja
1110,lachen::V,rir-se,hlæja
1111,rühren::V,comover,snerta
1112,weinen::V,chorar,gráta
1113,schimpfen::V,ralhar,skammast
1114,sich ärgern::V,zangar-se,sárna
1115,sich ärgern::V,zangar-se,gremjast
1116,sich fürchten::V,ter medo de,óttast
1117,sich fürchten::V,ter receio de,óttast
1118,fürchten::V,temer,óttast
1119,fürchten::V,recear,óttast
1120,fliehen::V,fugir,flýja
1121,flüchten::V,refugiar-se,strjúka
1122,sehen::V,ver,sjá
1123,anschauen::V,olhar,horfa á
1124,ansehen::V,mirar,líta á
1125,hören::V,ouvir,heyra
1126,zuhören::V,escutar,hlusta
1127,probieren::V,provar,smakka
1128,probieren::V,saborear,smakka
1129,riechen::V,cheirar,þefa
1130,fühlen::V,sentir,finna til
1131,scheinen::V,parecer,virðast
1132,zu sehen sein::V,estar à vista,vera að sjá
1133,vernehmen::V,ouvir,heyra
1134,vernehmen::V,ouvir,greina
1135,frieren::V,ter frio,frjósa
1136,tun::V,fazer,gera
1137,können::V,saber,geta
1138,wollen::V,querer,ætla
1139,wollen::V,querer,vilja
1140,anfangen::V,iniciar,hefja
1141,beenden::V,acabar,enda
1142,beenden::V,acabar,ljúka
1143,beenden::V,terminar,enda
1144,beenden::V,terminar,ljúka
1145,aufhören::V,cessar,lykta
1146,aufhören::V,desistir,lykta
1147,gelingen::V,sair bem,heppnast
1148,gelingen::V,dar bom resultado,heppnast
1149,geraten::V,sair,lukkast
1150,geraten::V,dar resultado,lukkast
1151,öffnen::V,abrir,opna
1152,schließen::V,fechar,loka
1153,stellen::V,pôr,láta
1154,stellen::V,pôr,setja
1155,stellen::V,colocar,láta
1156,stellen::V,colocar,setja
1157,setzen::V,pôr,láta
1158,setzen::V,pôr,setja
1159,setzen::V,meter,láta
1160,setzen::V,meter,setja
1161,legen::V,pôr,láta
1162,legen::V,pôr,leggja
1163,legen::V,meter,láta
1164,legen::V,meter,leggja
1165,berühren::V,tocar,koma við
1166,verbinden::V,unir,sameina
1167,verbinden::V,ligar,sameina
1168,bedecken::V,cobrir,hylja
1169,aufhängen::V,pendurar,hengja
1170,aufhängen::V,pendurar,hengja upp
1171,anzünden::V,acender,kveikja í
1172,aufheben::V,apanhar,taka upp
1173,aufheben::V,apanhar,lyfta upp
1174,aufheben::V,levantar,taka upp
1175,aufheben::V,levantar,lyfta upp
1176,zurücklassen::V,deixar,skilja eftir
1177,verlieren::V,perder,týna
1178,verlieren::V,perder,glata
1179,fallen lassen::V,deixar cair,missa
1180,machen::V,fazer,búa til
1181,herstellen::V,produzir,framleiða
1182,bauen::V,edificar,smíða
1183,bauen::V,edificar,byggja
1184,bauen::V,construir,smíða
1185,bauen::V,construir,byggja
1186,reparieren::V,reparar,gera við
1187,reparieren::V,consertar,gera við
1188,verbessern::V,melhorar,bæta
1189,ändern::V,mudar,breyta
1190,ändern::V,alterar,breyta
1191,graben::V,cavar,grafa
1192,beugen::V,curvar,beygja
1193,biegen::V,vergar,sveigja
1194,drehen::V,girar,snúa
1195,wenden::V,virar,snúa
1196,wenden::V,virar,venda
1197,wenden::V,voltar,snúa
1198,wenden::V,voltar,venda
1199,umdrehen::V,virar,venda
1200,umdrehen::V,virar,snúa við
1201,umdrehen::V,revolver,venda
1202,umdrehen::V,revolver,snúa við
1203,heben::V,levantar,hefja
1204,hochheben::V,erguer,lyfta upp
1205,hochheben::V,levantar,lyfta upp
1206,ergreifen::V,apanhar,grípa
1207,halten::V,segurar,rúma
1208,halten::V,segurar,halda
1209,drücken::V,apertar,þjá
1210,drücken::V,apertar,þrýsta
1211,schieben::V,empurrar,ýta
1212,kratzen::V,raspar,klóra
1213,lecken::V,lamber,sleikja
1214,beißen::V,morder,bíta
1215,abreißen::V,arrancar,rífa af
1216,abreißen::V,arrancar,rífa frá
1217,abschneiden::V,talhar,skera af
1218,abschneiden::V,talhar,klippa af
1219,binden::V,ligar,binda
1220,stecken::V,meter,stinga
1221,stecken::V,enfiar,stinga
1222,brechen::V,romper,brjóta
1223,brechen::V,quebrar,brjóta
1224,klopfen::V,bater,berja
1225,klopfen::V,bater,klappa
1226,hauen::V,bater,berja
1227,hauen::V,bater,höggva
1228,kleben::V,colar,líma
1229,reiben::V,esfregar,núa
1230,streichen::V,barrar,smyrja
1231,schleifen::V,afiar,slípa
1232,schneiden::V,cortar,skera
1233,schneiden::V,cortar,klippa
1234,rütteln::V,sacudir,skaka
1235,schütteln::V,abanar,hrista
1236,schütteln::V,sacudir,hrista
1237,schwenken::V,agitar,sveifla
1238,schütten::V,deitar,hella
1239,füllen::V,encher,fylla
1240,einwickeln::V,envolver,vefja inn í
1241,einwickeln::V,embrulhar,vefja inn í
1242,tragen::V,levar,bera
1243,tragen::V,trazer,bera
1244,schleppen::V,arrastar,draga
1245,ziehen::V,puxar,toga
1246,ziehen::V,puxar,draga
1247,aufbewahren::V,guardar,geyma
1248,aufbewahren::V,conservar,geyma
1249,werfen::V,lançar,kasta
1250,fangen::V,apanhar,grípa
1251,packen::V,agarrar,þrífa í
1252,verstecken::V,esconder,fela
1253,teilen::V,partir,deila
1254,teilen::V,dividir,deila
1255,schicken::V,enviar,senda
1256,bringen::V,trazer,færa
1257,bringen::V,trazer,flytja
1258,hinzufügen::V,acrescentar,bæta við
1259,bekommen::V,obter,hljóta
1260,bekommen::V,obter,ná
1261,erhalten::V,receber,fá
1262,nehmen::V,tomar,taka
1263,wählen::V,eleger,velja
1264,wählen::V,escolher,velja
1265,auswählen::V,escolher,velja úr
1266,auswählen::V,seleccionar,velja úr
1267,bewahren::V,guardar,gæta
1268,bewahren::V,guardar,vernda
1269,bewahren::V,conservar,gæta
1270,bewahren::V,conservar,vernda
1271,behindern::V,impedir,varna
1272,verderben::V,estragar,spilla
1273,verderben::V,corromper,spilla
1274,beschädigen::V,danificar,skemma
1275,zerbrechen::V,romper,brjóta
1276,zerbrechen::V,quebrar,brjóta
1277,zerreißen::V,rasgar,rífa
1278,zerreißen::V,rasgar,rífa sundur
1279,zerstören::V,destruir,rífa niður
1280,verbrennen::V,queimar,brenna
1281,geben::V,dar,gefa
1282,reichen::V,passar,rétta
1283,schenken::V,oferecer,gefa
1284,versprechen::V,prometer,lofa
1285,versprechen::V,prometer,heita
1286,wünschen::V,desejar,óska
1287,loben::V,louvar,lofa
1288,loben::V,louvar,hrósa
1289,küssen::V,beijar,kyssa
1290,wiegen::V,embalar,rugga
1291,zudecken::V,tapar,þekja
1292,zudecken::V,tapar,breiða yfir
1293,zudecken::V,cobrir,þekja
1294,zudecken::V,cobrir,breiða yfir
1295,wecken::V,acordar,vekja
1296,wecken::V,despertar,vekja
1297,zeigen::V,mostrar,sýna
1298,führen::V,guiar,leiða
1299,führen::V,conduzir,leiða
1300,lehren::V,ensinar,kenna
1301,unterrichten::V,instruir,fræða
1302,aufziehen::V,criar,ala upp
1303,leiten::V,dirigir,stjórna
1304,leiten::V,conduzir,stjórna
1305,antreiben::V,impelir,hvetja
1306,lassen::V,fazer,láta
1307,einladen::V,convidar,bjóða heim
1308,vereinigen::V,unir,sameina
1309,vereinigen::V,reunir,sameina
1310,besuchen::V,ir ver,heimsækja
1311,besuchen::V,visitar,heimsækja
1312,treffen::V,encontrar,hitta
1313,sich versammeln::V,reunir-se,safnast saman
1314,spielen::V,jogar,leika sér
1315,spielen::V,brincar,leika sér
1316,singen::V,cantar,syngja
1317,tanzen::V,bailar,dansa
1318,sich trennen::V,apartar-se,skiljast
1319,verlassen::V,deixar,yfirgefa
1320,verlassen::V,abandonar,yfirgefa
1321,retten::V,salvar,bjarga
1322,bewachen::V,vigiar,gæta
1323,bewachen::V,vigiar,hafa vörð á
1324,bewachen::V,guardar,gæta
1325,bewachen::V,guardar,hafa vörð á
1326,schützen::V,proteger,vernda
1327,verteidigen::V,defender,verja
1328,sich schlagen::V,brigar,slást
1329,sich schlagen::V,brigar,berjast
1330,sich schlagen::V,bater-se,slást
1331,sich schlagen::V,bater-se,berjast
1332,schießen::V,disparar,skjóta
1333,siegen::V,vencer,sigra
1334,ärgern::V,irritar,ergja
1335,ärgern::V,irritar,skaprauna
1336,ärgern::V,aborrecer,ergja
1337,ärgern::V,aborrecer,skaprauna
1338,schlagen::V,bater,slá
1339,schlagen::V,bater,lemja
1340,treten::V,pisar,sparka
1341,stechen::V,picar,stinga
1342,stoßen::V,empurrar,hrinda
1343,stehlen::V,furtar,stela
1344,stören::V,perturbar,trufla
1345,belästigen::V,incomodar,ónáða
1346,belästigen::V,importunar,ónáða
1347,verbergen::V,ocultar,leyna
1348,verbergen::V,esconder,leyna
1349,täuschen::V,iludir,gabba
1350,täuschen::V,iludir,blekkja
1351,täuschen::V,enganar,gabba
1352,täuschen::V,enganar,blekkja
1353,betrügen::V,burlar,svíkja
1354,betrügen::V,burlar,blekkja
1355,betrügen::V,enganar,svíkja
1356,betrügen::V,enganar,blekkja
1357,töten::V,matar,drepa
1358,wohnen::V,morar,búa
1359,arbeiten::V,trabalhar,vinna
1360,sammeln::V,recolher,safna
1361,sammeln::V,coleccionar,safna
1362,pflücken::V,colher,tína
1363,pflücken::V,colher,reyta
1364,jagen::V,caçar,veiða
1365,fischen::V,pescar,fiska
1366,fassen::V,apanhar,veiða
1367,hüten::V,guardar,gæta
1368,hüten::V,guardar,vakta
1369,treiben::V,conduzir,reka
1370,anbinden::V,atar,binda við
1371,anbinden::V,atar,binda fast
1372,füttern::V,dar de comer a,fóðra
1373,melken::V,ordenhar,mjólka
1374,hacken::V,rachar,höggva
1375,gießen::V,regar,hella
1376,reifen::V,amadurecer,þroskast
1377,zubereiten::V,preparar,elda
1378,zubereiten::V,preparar,tilbúa
1379,kochen::V,cozer,sjóða
1380,backen::V,cozer,baka
1381,braten::V,assar,steikja
1382,braten::V,fritar,steikja
1383,umrühren::V,remexer,hræra í
1384,stricken::V,tricotar,prjóna
1385,stricken::V,fazer malha,prjóna
1386,nähen::V,coser,sauma
1387,nähen::V,costurar,sauma
1388,färben::V,tingir,lita
1389,färben::V,colorir,lita
1390,reinigen::V,limpar,hreinsa
1391,reinigen::V,purificar,hreinsa
1392,waschen::V,lavar,þvo
1393,abwischen::V,limpar,þerra
1394,abwischen::V,esfregar,þerra
1395,spülen::V,lavar,skola
1396,spülen::V,lavar,þvo upp
1397,spülen::V,enxaguar,skola
1398,spülen::V,enxaguar,þvo upp
1399,fegen::V,varrer,sópa
1400,fegen::V,varrer,hreinsa
1401,kehren::V,varrer,sópa
1402,baden::V,banhar,baða sig
1403,baden::V,tomar banho,baða sig
1404,sich waschen::V,lavar-se,þvo sér
1405,ausziehen::V,despir,fara úr
1406,anziehen::V,vestir,fara í
1407,sich anziehen::V,vestir-se,klæðast
1408,kämmen::V,pentear,greiða
1409,schmücken::V,adornar,prýða
1410,schmücken::V,adornar,skreyta
1411,sagen::V,dizer,segja
1412,sprechen::V,falar,tala
1413,reden::V,falar,ræða
1414,sich unterhalten::V,conversar,spjalla
1415,sich unterhalten::V,conversar,ræðast við
1416,fragen::V,perguntar,spyrja
1417,bitten::V,pedir,biðja
1418,erzählen::V,contar,segja frá
1419,mitteilen::V,comunicar,tilkynna
1420,mitteilen::V,participar,tilkynna
1421,nennen::V,nomear,nefna
1422,nennen::V,apelidar,nefna
1423,rufen::V,chamar,kalla
1424,prahlen::V,gabar-se,gorta
1425,prahlen::V,vangloriar-se,gorta
1426,übersetzen::V,traduzir,þýða
1427,denken::V,pensar,hugsa
1428,glauben::V,crer,trúa
1429,bemerken::V,notar,taka eftir
1430,bemerken::V,observar,taka eftir
1431,erkennen::V,reconhecer,þekkja
1432,begreifen::V,apreender,skilja
1433,begreifen::V,compreender,skilja
1434,verstehen::V,entender,skilja
1435,verstehen::V,compreender,skilja
1436,lernen::V,aprender,læra
1437,wissen::V,saber,vita
1438,sich erinnern an::V,lembrar-se de,minnast
1439,sich erinnern an::V,recordar-se de,minnast
1440,vergessen::V,esquecer,gleyma
1441,messen::V,medir,mæla
1442,zählen::V,contar,telja
1443,rechnen::V,calcular,reikna
1444,lesen::V,ler,lesa
1445,malen::V,pintar,mála
1446,zeichnen::V,desenhar,teikna
1447,schreiben::V,escrever,skrifa
1448,besitzen::V,possuir,hafa
1449,kaufen::V,comprar,kaupa
1450,verkaufen::V,vender,selja
1451,bezahlen::V,pagar,borga
1452,zahlen::V,pagar,borga
1453,beherrschen::V,imperar,hafa á valdi sínu
1454,ertragen::V,suportar,þola
