,Concept_ID,fr,av
779,nah::A,proche,гӏагарда бугеб
780,fern::A,éloigné,рикӏкӏадаб
781,fern::A,lointain,рикӏкӏадаб
782,linker::A,gauche,квегӏаб
783,rechter::A,droit,кваранаб
784,anderer::A,autre,батӏияб
785,erster::A,premier,тӏоцебесеб
786,zweiter::A,second,кӏиабилеб
787,zweiter::A,deuxième,кӏиабилеб
788,dritter::A,troisième,лъабабилеб
789,letzter::A,dernier,ахирисеб
790,allein::ADV,seul,ялгъузго
791,auf einmal::ADV,à la fois,цихӏинтӏаго
792,zusammen::ADV,ensemble,цойида
793,lange::ADV,longtemps,
794,plötzlich::ADV,tout à coup,цойидасанго
795,sofort::ADV,immédiatement,гьебсагӏат
796,später::ADV,plus tard,
797,jetzt::ADV,maintenant,гьанже
798,heute::ADV,aujourd'hui,жакъа
799,morgen::ADV,demain,метер
800,bald::ADV,bientôt,гьабсагӏаталъ
801,dann::ADV,puis,цинги
802,dann::ADV,ensuite,цинги
803,gestern::ADV,hier,сон
804,einst::ADV,jadis,цин
805,einst::ADV,autrefois,цин
806,damals::ADV,alors,гьебмехалъ
807,damals::ADV,alors,гьебмехалда
808,damals::ADV,à l'époque,гьебмехалъ
809,damals::ADV,à l'époque,гьебмехалда
810,danach::ADV,après,цинги
811,danach::ADV,après,хадуса
812,danach::ADV,ensuite,цинги
813,danach::ADV,ensuite,хадуса
814,vorher::ADV,auparavant,цебе
815,zuerst::ADV,d'abord,тӏоцебе
816,zuerst::ADV,premièrement,тӏоцебе
817,einmal::ADV,une fois,цинцӏул
818,einmal::ADV,une fois,цихӏин
819,einmal::ADV,une fois,цоцӏул
820,manchmal::ADV,parfois,олоцӏул
821,manchmal::ADV,quelquefois,олоцӏул
822,oft::ADV,souvent,гӏемерго
823,immer::ADV,toujours,кидаго
824,niemals::ADV,ne ... jamais,киданиги
825,hier::ADV,ici,аниб
826,hierhin::ADV,par ici,анибехун
827,von hier::ADV,d'ici,гьаниса
828,dort::ADV,là,гьениб
829,dort::ADV,là-bas,гьениб
830,dorthin::ADV,y,гьадаба
831,dorthin::ADV,par là,гьадаба
832,geradeaus::ADV,tout droit,битӏутӏа
833,vorwärts::ADV,en avant,цебехун
834,rückwärts::ADV,en arrière,нахъ-нахъ
835,zurück::ADV,de retour,нахъе
836,unten::ADV,en bas,ахакь
837,unten::ADV,en bas,гъоркь
838,unten::ADV,au-dessous,ахакь
839,unten::ADV,au-dessous,гъоркь
840,hinab::ADV,en bas,эхебе
841,hinab::ADV,vers le bas,эхебе
842,oben::ADV,dessus,тӏад
843,oben::ADV,dessus,тӏадехун
844,oben::ADV,en haut,тӏад
845,oben::ADV,en haut,тӏадехун
846,hinauf::ADV,en haut,эхеде
847,hinauf::ADV,vers le haut,эхеде
848,überall::ADV,partout,кибго
849,nicht::ADV,ne ... pas,
850,ein wenig::ADV,un peu,дагьабго
851,kaum::ADV,à peine,хӏалалъ
852,sehr::ADV,très,кутакалда
853,so::ADV,si,гьедин
854,so::ADV,ainsi,гьедин
855,noch::ADV,encore,жеги
856,nur::ADV,seulement,гӏӣцӏго
857,nur::ADV,ne ... que,гӏӣцӏго
858,schon::ADV,déjà,
859,wieder::ADV,de nouveau,на́хъеги
860,vergebens::ADV,en vain,чӏалгӏаде
861,vor::PRP,devant,цебе
862,hinter::PRP,derrière,хадуса
863,unter::PRP,sous,ахакь
864,unter::PRP,sous,гъоркь
865,unter::PRP,au-dessous de,ахакь
866,unter::PRP,au-dessous de,гъоркь
867,durch::PRP,par,
868,durch::PRP,à travers,
869,neben::PRP,à côté de,аскӏо
870,zwischen::PRP,entre,гьоркьоб
871,wegen::PRP,à cause de,гьелда
872,dies::PRN,ceci,гьаб
873,dies::PRN,ceci,гьеб
874,das::PRN,ce,доб
875,das::PRN,cela,доб
876,alles::PRN,tout,
877,ich::PRN,je,дун
878,ich::PRN,moi,дун
879,du::PRN,tu,дуца
880,du::PRN,toi,дуца
881,er::PRN,il,доб
882,er::PRN,lui,доб
883,wir::PRN,nous,ниж
884,ihr::PRN,vous,нуж
885,sie::PRN,ils,дол
886,sie::PRN,ils,эл
887,sie::PRN,elles,дол
888,sie::PRN,elles,эл
889,was::FPRN,que,щиб
890,was::FPRN,quoi,щиб
891,wer::FPRN,qui,щиб
892,wo::FADV,où,киб
893,wo::FADV,où,кибехун
894,wohin::FADV,où,кибехун
895,wie::FADV,comment,кин
896,warum::FADV,pourquoi,щай
897,wieviel::FNUM,combien,кигӏан
898,eins::NUM,un,цо
899,zwei::NUM,deux,кӏиго
900,drei::NUM,trois,лъабго
901,vier::NUM,quatre,ункъо
902,fünf::NUM,cinq,щуго
903,sechs::NUM,six,анлъго
904,sieben::NUM,sept,анкьго
905,acht::NUM,huit,микьго
906,neun::NUM,neuf,ичӏго
907,zehn::NUM,dix,анцӏго
908,elf::NUM,onze,анцӏила цо
909,zwölf::NUM,douze,кӏиго-анцӏила
910,zwanzig::NUM,vingt,къого
911,dreißig::NUM,trente,лъеберго
912,vierzig::NUM,quarante,кӏикъого
913,fünfzig::NUM,cinquante,кӏикъо́ялда анцӏго
914,sechzig::NUM,soixante,лъабкъого
915,siebzig::NUM,soixante-dix,лъабкъо́ялда анцӏго
916,achtzig::NUM,quatre-vingt,ункъого
917,neunzig::NUM,quatre-vingt-dix,ункъоялда а́нцӏила
918,hundert::NUM,cent,нусго
919,tausend::NUM,mille,азарго
920,und::CNJ,et,ва
921,und::CNJ,et,-ги
922,oder::CNJ,ou,ялъуни
923,stehen::V,être debout,бахъунчӏезе
924,sitzen::V,être assis,гӏодов чӏезе
925,liegen::V,être couché,бегизе
926,hängen::V,pendre,базе
927,werden::V,devenir,бахъине
928,passieren::V,se passer,лъугьине
929,passieren::V,se passer,лъугьа-бахъине
930,beginnen::V,commencer,байбихьизе
931,enden::V,finir,лъугӏизе
932,enden::V,se terminer,лъугӏизе
933,wechseln::V,changer,хиса-басизе
934,wechseln::V,changer,хисизе
935,wechseln::V,alterner,хиса-басизе
936,wechseln::V,alterner,хисизе
937,aufgehen[Sonne]::V,se lever,баккизе
938,untergehen[Sonne]::V,se coucher,щинкӏизе
939,scheinen[Sonne]::V,briller,къалъ-къалъизе
940,donnern::V,tonner,гъугъазе
941,wehen::V,souffler,пуйзе
942,strömen::V,affluer,чвахизе
943,fließen::V,couler,чвахизе
944,sich drehen::V,tourner,сверизе
945,schwanken::V,osciller,хьвагӏезе
946,schwanken::V,osciller,багъа-бачаризе
947,schwanken::V,chanceler,хьвагӏезе
948,schwanken::V,chanceler,багъа-бачаризе
949,schwingen::V,vibrer,щвартӏезе
950,schwingen::V,osciller,щвартӏезе
951,fallen::V,tomber,бортизе
952,brennen::V,brûler,рекӏине
953,brennen::V,flamber,рекӏине
954,rauchen::V,fumer,кӏкӏуй буризе
955,regnen::V,pleuvoir,базе
956,gefrieren::V,geler,гӏу́низе
957,tauen::V,dégeler,биаризе
958,schmelzen::V,fondre,биине
959,trocknen::V,sécher,бакъвазе
960,sieden::V,bouillir,гьалдезе
961,faulen::V,pourrir,махӏцине
962,faulen::V,se putréfier,махӏцине
963,verfaulen::V,pourrir,туризе
964,reißen::V,rompre,бихъизе
965,reißen::V,se déchirer,бихъизе
966,versinken::V,s'enfoncer,гъанкъизе
967,vergehen::V,passer,базе
968,vergehen::V,passer,бахъизе
969,vergehen::V,passer,ине
970,erscheinen::V,apparaître,баккизе
971,verschwinden::V,disparaître,къине
972,verschwinden::V,disparaître,билизе
973,sinken::V,descendre,гӏодо́бе ккезе
974,sinken::V,s'abaisser,гӏодо́бе ккезе
975,abnehmen::V,diminuer,тӏаса камизе
976,zunehmen::V,augmenter,гӏемерлъизе
977,steigen::V,monter,бахине
978,wachsen::V,croître,кӏодолъизе
979,glänzen::V,briller,цӏвакизе
980,funkeln::V,étinceler,паркъезе
981,lärmen::V,faire du bruit,хъудизе
982,lärmen::V,faire du bruit,чӏиргъдизе
983,läuten::V,sonner,кьабизе
984,klingeln::V,sonner,кьабизе
985,klirren::V,cliqueter,зваргъизе
986,brausen::V,mugir,гьалаглъизе
987,rauschen::V,bruire,шуршудизе
988,klingen::V,sonner,бахъине
989,bellen::V,aboyer,гъанчдезе
990,heulen::V,hurler,рурудизе
991,blasen::V,souffler,гьохьизе
992,pfeifen::V,siffler,гьещтӏезе
993,schreien::V,crier,ахӏизе
994,schreien::V,crier,ахӏдезе
995,stöhnen::V,gémir,зигардизе
996,zittern::V,trembler,дарран
997,zittern::V,trembler,гьаргьадизе
998,leben::V,vivre,бетӏербахъизе
999,geboren werden::V,naître,лъугьине
1000,atmen::V,respirer,хӏухьел биччазе
1001,trinken::V,boire,гьекъезе
1002,essen::V,manger,квине
1003,essen::V,manger,кваназе
1004,schlucken::V,avaler,кӏкӏвине
1005,schlucken::V,avaler,къулчӏизе
1006,müde werden::V,se lasser,сваказе
1007,müde werden::V,se fatiguer,сваказе
1008,einschlafen::V,s'endormir,кьижизе
1009,einschlafen::V,s'endormir,гъапуллъизе
1010,schlafen::V,dormir,кьижизе
1011,aufwachen::V,se réveiller,бигьине
1012,aufstehen::V,se lever,бахъине
1013,aufstehen::V,se lever,тӏадебахъине
1014,sich erholen::V,se reposer,хьи бахъизе
1015,sich erholen::V,se reposer,хӏалхьи гьабизе
1016,sich erholen::V,se détendre,хьи бахъизе
1017,sich erholen::V,se détendre,хӏалхьи гьабизе
1018,krank werden::V,tomber malade,унтизе
1019,krank sein::V,être malade,унтизе
1020,schmerzen::V,faire mal,унтизе
1021,husten::V,tousser,хъегӏизе
1022,genesen::V,guérir,лъилъизе
1023,genesen::V,se remettre,лъилъизе
1024,sterben::V,mourir,хвезе
1025,umkommen::V,périr,гьалаглъизе
1026,sich bewegen::V,bouger,багъаризе
1027,sich bewegen::V,bouger,багъаргъизе
1028,sich rühren::V,broncher,багъаризе
1029,sich erheben::V,se lever,тӏадебахъине
1030,sich erheben::V,se lever,бахъине
1031,sich setzen::V,s'asseoir,гӏодов чӏезе
1032,hinfallen::V,tomber,щапизе
1033,laufen::V,marcher,хьвадизе
1034,laufen::V,aller à pied,хьвадизе
1035,schreiten::V,marcher,чӏезе
1036,spazierengehen::V,se promener,тира-сверизе
1037,eilen::V,courir,ракӏхӏалакине
1038,eilen::V,courir,дуризе
1039,sich beeilen::V,se hâter,дуризе
1040,sich beeilen::V,se hâter,гӏедегӏизе
1041,sich beeilen::V,se dépêcher,дуризе
1042,sich beeilen::V,se dépêcher,гӏедегӏизе
1043,sausen::V,filer,тӏуризе
1044,rennen::V,courir,бекеризе
1045,springen::V,sauter,кӏанцӏизе
1046,klettern::V,grimper,хархадизе
1047,schaukeln::V,se balancer,гьерщезе
1048,kriechen::V,ramper,хъурщизе
1049,schwimmen::V,nager,лъедезе
1050,tauchen::V,plonger,букъардизе
1051,rudern::V,ramer,хазе
1052,fahren::V,aller,ине
1053,fahren::V,rouler,ине
1054,fliegen::V,voler,боржине
1055,gehen::V,aller,ине
1056,weggehen::V,s'en aller,ине
1057,abfahren::V,partir,къокъине
1058,anhalten::V,s'arrêter,чӏезе
1059,anhalten::V,s'arrêter,тархъизе
1060,anhalten::V,s'arrêter,лъалхъизе
1061,hineingehen::V,entrer,тӏаделъугьине
1062,eintreten::V,entrer,лъугьине
1063,kommen::V,venir,бачӏине
1064,ankommen::V,arriver,щвезе
1065,ankommen::V,arriver,тӏадебачӏине
1066,zurückkommen::V,revenir,тадбуссине
1067,zurückkommen::V,revenir,тӏадбуссине
1068,bleiben::V,rester,чӏезе
1069,bleiben::V,rester,хутӏизе
1070,bleiben::V,demeurer,чӏезе
1071,bleiben::V,demeurer,хутӏизе
1072,warten::V,attendre,чӏезе
1073,erwarten::V,attendre,балагьизе
1074,suchen::V,chercher,балагьизе
1075,finden::V,trouver,батизе
1076,versuchen::V,essayer,хӏалбихьизе
1077,vorbereiten::V,préparer,хӏадурлъизабизе
1078,lieben::V,aimer,балай бегьизе
1079,mögen::V,aimer,бокьизе
1080,mögen::V,vouloir,бокьизе
1081,lachen::V,rire,белъизе
1082,rühren::V,toucher,
1083,rühren::V,attendrir,
1084,weinen::V,pleurer,гӏодизе
1085,schimpfen::V,gronder,гъанчдезе
1086,sich ärgern::V,se fâcher,вагъизе
1087,sich ärgern::V,se fâcher,ццида́хине
1088,sich fürchten::V,avoir peur,хӏинкъизе
1089,fürchten::V,craindre,беркъазе
1090,fürchten::V,craindre,хӏинкъа-къазе
1091,fürchten::V,avoir peur de,беркъазе
1092,fürchten::V,avoir peur de,хӏинкъа-къазе
1093,fliehen::V,fuir,лъутизе
1094,flüchten::V,s'enfuir,лъутизе
1095,sehen::V,voir,бихьизе
1096,anschauen::V,regarder,бертӏамизе
1097,anschauen::V,regarder,балагьизе
1098,ansehen::V,regarder,бала-гъалагьизе
1099,hören::V,entendre,рагӏизе
1100,zuhören::V,écouter,гӏенеккизе
1101,probieren::V,goûter,кӏалдиб хъва́зе
1102,probieren::V,goûter,чӏамизе
1103,riechen::V,sentir,су́нтӏизе
1104,fühlen::V,sentir,чӏвазе
1105,scheinen::V,sembler,
1106,scheinen::V,paraître,
1107,zu sehen sein::V,se voir,бихьизе
1108,zu sehen sein::V,être visible,бихьизе
1109,vernehmen::V,entendre,рагӏизе
1110,vernehmen::V,percevoir,рагӏизе
1111,frieren::V,avoir froid,цӏорозе
1112,tun::V,faire,гьабизе
1113,können::V,savoir,кӏвезе
1114,können::V,savoir,лъазе
1115,können::V,pouvoir,кӏвезе
1116,können::V,pouvoir,лъазе
1117,wollen::V,vouloir,бокьизе
1118,anfangen::V,commencer,байбихьизе
1119,beenden::V,finir,тӏубазабизе
1120,beenden::V,finir,лъугӏизабизе
1121,beenden::V,terminer,тӏубазабизе
1122,beenden::V,terminer,лъугӏизабизе
1123,aufhören::V,cesser,бахъизе
1124,aufhören::V,arrêter,бахъизе
1125,gelingen::V,réussir,бахъизе
1126,geraten::V,réussir,бахъизе
1127,öffnen::V,ouvrir,рагьизе
1128,schließen::V,fermer,къазе
1129,stellen::V,poser,чӏвазе
1130,stellen::V,mettre,чӏвазе
1131,setzen::V,placer,рекӏинабизе
1132,setzen::V,placer,гӏодор чӏезаризе
1133,legen::V,placer,лъезе
1134,berühren::V,toucher,хъвазе
1135,verbinden::V,lier,хьухьине
1136,verbinden::V,lier,бухьине
1137,bedecken::V,couvrir,кквезе
1138,aufhängen::V,accrocher,базе
1139,anzünden::V,allumer,бакизе
1140,anzünden::V,allumer,рекӏинабизе
1141,aufheben::V,ramasser,
1142,zurücklassen::V,laisser,тезе
1143,verlieren::V,perdre,билизабизе
1144,fallen lassen::V,lâcher,бортизабизе
1145,fallen lassen::V,laisser tomber,бортизабизе
1146,machen::V,faire,гьабизе
1147,herstellen::V,produire,гьабизе
1148,herstellen::V,produire,хӏадурлъизабизе
1149,herstellen::V,fabriquer,гьабизе
1150,herstellen::V,fabriquer,хӏадурлъизабизе
1151,bauen::V,bâtir,базе
1152,bauen::V,bâtir,гьабизе
1153,bauen::V,construire,базе
1154,bauen::V,construire,гьабизе
1155,reparieren::V,réparer,къачӏазе
1156,verbessern::V,améliorer,лъикӏлъизабизе
1157,ändern::V,changer,хисизабизе
1158,ändern::V,modifier,хисизабизе
1159,graben::V,creuser,бухъизе
1160,beugen::V,plier,хьетӏизабизе
1161,beugen::V,ployer,хьетӏизабизе
1162,biegen::V,courber,гьетӏизабизе
1163,drehen::V,tordre,тиризабизе
1164,drehen::V,tordre,свердизабизе
1165,drehen::V,tourner,тиризабизе
1166,drehen::V,tourner,свердизабизе
1167,wenden::V,retourner,бегизе
1168,umdrehen::V,tourner,бегизе
1169,umdrehen::V,tourner,бега-битӏизе
1170,heben::V,soulever,борхизе
1171,hochheben::V,lever,борхалъизабизе
1172,hochheben::V,lever,борхизе
1173,ergreifen::V,saisir,кквезе
1174,ergreifen::V,prendre,кквезе
1175,halten::V,tenir,кквезе
1176,drücken::V,presser,къазе
1177,drücken::V,presser,къанцӏу́зе
1178,drücken::V,presser,къвал ба́зе
1179,schieben::V,pousser,хъилдизе
1180,kratzen::V,gratter,хачазе
1181,kratzen::V,égratigner,хачазе
1182,lecken::V,lécher,чӏикӏизе
1183,beißen::V,mordre,хӏанчӏизе
1184,beißen::V,mordre,хӏанчӏизабизе
1185,abreißen::V,arracher,тӏезе
1186,abreißen::V,arracher,тӏезабизе
1187,abschneiden::V,couper,къотӏизе
1188,binden::V,lier,бухьине
1189,binden::V,attacher,бухьине
1190,stecken::V,enfoncer,къазабизе
1191,brechen::V,rompre,бекизе
1192,klopfen::V,frapper,дванкезе
1193,hauen::V,frapper,базе
1194,kleben::V,coller,бацӏцӏине
1195,reiben::V,frotter,хачазе
1196,streichen::V,empâter,бахине
1197,streichen::V,empâter,жужазе
1198,schleifen::V,affiler,лъухьизе
1199,schleifen::V,aiguiser,лъухьизе
1200,schneiden::V,couper,къотӏизе
1201,schneiden::V,trancher,къотӏизе
1202,rütteln::V,cahoter,багъа-бачаризабизе
1203,schütteln::V,secouer,кӏобокӏизе
1204,schwenken::V,agiter,гьесадизе
1205,schwenken::V,agiter,хьвагӏезабизе
1206,schütten::V,verser,тӏезе
1207,füllen::V,remplir,цӏезабизе
1208,einwickeln::V,envelopper,жемизе
1209,tragen::V,porter,баччизе
1210,schleppen::V,traîner,бехъерхъизе
1211,ziehen::V,tirer,цӏазе
1212,aufbewahren::V,garder,цӏунизе
1213,aufbewahren::V,conserver,цӏунизе
1214,werfen::V,jeter,рехизе
1215,werfen::V,lancer,рехизе
1216,fangen::V,attraper,кквезе
1217,packen::V,agripper,кквезе
1218,verstecken::V,cacher,бахчизе
1219,teilen::V,diviser,бикьизе
1220,schicken::V,envoyer,битӏизе
1221,bringen::V,apporter,баччизе
1222,hinzufügen::V,ajouter,жубазе
1223,bekommen::V,obtenir,щвезе
1224,erhalten::V,recevoir,щвезе
1225,erhalten::V,recevoir,босизе
1226,nehmen::V,prendre,босизе
1227,wählen::V,choisir,бищизе
1228,auswählen::V,choisir,тӏасабищизе
1229,auswählen::V,sélectionner,тӏасабищизе
1230,bewahren::V,préserver,цӏунизе
1231,behindern::V,gêner,квекӏен гьабизе
1232,verderben::V,gâter,хвезабизе
1233,verderben::V,corrompre,хвезабизе
1234,beschädigen::V,endommager,галгъазабизе
1235,zerbrechen::V,casser,щущазабизе
1236,zerreißen::V,déchirer,бихъизе
1237,zerstören::V,détruire,биххизабизе
1238,verbrennen::V,brûler,бухӏизе
1239,geben::V,donner,кьезе
1240,reichen::V,tendre,кьезе
1241,schenken::V,offrir,кьезе
1242,versprechen::V,promettre,назру гьабизе
1243,wünschen::V,souhaiter,бокьизе
1244,loben::V,louer,беццизе
1245,loben::V,louer,бецца-бекъизе
1246,küssen::V,embrasser,баизе
1247,wiegen::V,bercer,чӏучӏадизабизе
1248,zudecken::V,couvrir,тӏадбигъине
1249,wecken::V,éveiller,бигьинабизе
1250,wecken::V,réveiller,бигьинабизе
1251,zeigen::V,montrer,бихьизабизе
1252,zeigen::V,faire voir,бихьизабизе
1253,führen::V,guider,бачине
1254,lehren::V,apprendre,малъизе
1255,lehren::V,apprendre,цӏализабизе
1256,unterrichten::V,instruire,цӏализабизе
1257,aufziehen::V,élever,гӏезабизе
1258,leiten::V,diriger,нухмалъи гьабизе
1259,leiten::V,conduire,нухмалъи гьабизе
1260,antreiben::V,pousser,гӏедегӏизабизе
1261,lassen::V,faire,
1262,einladen::V,inviter,ахӏизе
1263,einladen::V,inviter,тӏадеахӏизе
1264,vereinigen::V,unir,цолъизабизе
1265,vereinigen::V,réunir,цолъизабизе
1266,besuchen::V,visiter,баккизе
1267,besuchen::V,visiter,хьвадизе
1268,besuchen::V,aller voir,баккизе
1269,besuchen::V,aller voir,хьвадизе
1270,treffen::V,rencontrer,дандчӏвазе
1271,sich versammeln::V,s'assembler,данделъизе
1272,sich versammeln::V,s'assembler,бакӏаризе
1273,spielen::V,jouer,басандизе
1274,singen::V,chanter,ахӏизе
1275,tanzen::V,danser,кьурдизе
1276,sich trennen::V,se séparer,батӏалъизе
1277,verlassen::V,quitter,тезе
1278,verlassen::V,quitter,рехунтезе
1279,retten::V,sauver,хвасар гьабизе
1280,retten::V,sauver,хвасарлъизабизе
1281,bewachen::V,garder,цӏунизе
1282,schützen::V,protéger,цӏунизе
1283,verteidigen::V,défendre,цӏунизе
1284,sich schlagen::V,se taper,багъизе
1285,schießen::V,tirer,речӏчӏизе
1286,siegen::V,vaincre,бергьине
1287,ärgern::V,agacer,вагъизавизе
1288,schlagen::V,battre,кьабизе
1289,schlagen::V,frapper,кьабизе
1290,treten::V,botter,мал тункизе
1291,treten::V,donner un coup de pied à,мал тункизе
1292,stechen::V,piquer,къазабизе
1293,stoßen::V,heurter,тункизе
1294,stoßen::V,heurter,хъилдизе
1295,stehlen::V,voler,щинкӏизабизе
1296,stören::V,gêner,квекӏен гьабизе
1297,stören::V,gêner,татубахъи гьабизе
1298,stören::V,déranger,квекӏен гьабизе
1299,stören::V,déranger,татубахъи гьабизе
1300,belästigen::V,molester,рахӏатхвезабизе
1301,belästigen::V,importuner,рахӏатхвезабизе
1302,verbergen::V,cacher,бахчизе
1303,verbergen::V,cacher,балъго тезе
1304,verbergen::V,dissimuler,бахчизе
1305,verbergen::V,dissimuler,балъго тезе
1306,täuschen::V,abuser,божуда рекӏкӏ гьабизе
1307,täuschen::V,abuser,гуккизе
1308,täuschen::V,tromper,божуда рекӏкӏ гьабизе
1309,täuschen::V,tromper,гуккизе
1310,betrügen::V,duper,хӏилла гьабизе
1311,betrügen::V,duper,сандирахълъи гьабизе
1312,betrügen::V,frauder,хӏилла гьабизе
1313,betrügen::V,frauder,сандирахълъи гьабизе
1314,töten::V,tuer,чӏвазе
1315,wohnen::V,habiter,яшав гьабизе
1316,wohnen::V,demeurer,яшав гьабизе
1317,arbeiten::V,travailler,хӏалтӏизе
1318,sammeln::V,collectionner,бакӏаризе
1319,pflücken::V,cueillir,бетӏизе
1320,jagen::V,chasser,чан гьабизе
1321,fischen::V,pêcher,ччугӏа кквезе
1322,fassen::V,capturer,кквезе
1323,hüten::V,garder,кваназабизе
1324,treiben::V,mener,гъезе
1325,anbinden::V,attacher,бухьине
1326,füttern::V,faire manger,кваназабизе
1327,melken::V,traire,бечӏчӏизе
1328,hacken::V,fendre,чӏвазе
1329,gießen::V,arroser,лъалъазе
1330,reifen::V,mûrir,барщизе
1331,zubereiten::V,préparer,бежа-белъине
1332,kochen::V,cuire,белъине
1333,backen::V,cuire,базе
1334,braten::V,rôtir,бежизе
1335,umrühren::V,remuer,багъаризе
1336,stricken::V,tricoter,хьухьине
1337,nähen::V,coudre,букъизе
1338,färben::V,teindre,кьер гьабизе
1339,reinigen::V,nettoyer,бацӏцӏине
1340,waschen::V,laver,чуризе
1341,abwischen::V,essuyer,бацӏцӏине
1342,spülen::V,rincer,хулизе
1343,fegen::V,balayer,лъухьизе
1344,kehren::V,balayer,лъухьизе
1345,baden::V,se baigner,чордезе
1346,sich waschen::V,se laver,
1347,ausziehen::V,ôter,бахъизе
1348,ausziehen::V,enlever,бахъизе
1349,anziehen::V,mettre,ретӏине
1350,sich anziehen::V,s'habiller,ретӏине
1351,kämmen::V,peigner,хазе
1352,schmücken::V,orner,чӏухӏизабизе
1353,schmücken::V,décorer,чӏухӏизабизе
1354,sagen::V,dire,бицине
1355,sprechen::V,parler,бицине
1356,reden::V,parler,гаргадизе
1357,sich unterhalten::V,bavarder,гаргадизе
1358,sich unterhalten::V,s'entretenir,гаргадизе
1359,fragen::V,demander,цӏехезе
1360,fragen::V,demander,гьикъизе
1361,bitten::V,prier,гьаризе
1362,erzählen::V,raconter,бицине
1363,mitteilen::V,communiquer,лъазабизе
1364,nennen::V,nommer,цӏар лъезе
1365,nennen::V,appeler,цӏар лъезе
1366,rufen::V,appeler,ахӏизе
1367,prahlen::V,se vanter,беццаризе
1368,übersetzen::V,traduire,буссинабизе
1369,denken::V,penser,ургъизе
1370,glauben::V,croire,божизе
1371,bemerken::V,remarquer,берречӏчӏизе
1372,bemerken::V,apercevoir,берречӏчӏизе
1373,erkennen::V,reconnaître,лъазе
1374,erkennen::V,reconnaître,батӏаго бахъизе
1375,begreifen::V,concevoir,бичӏчӏизе
1376,verstehen::V,entendre,
1377,verstehen::V,comprendre,
1378,lernen::V,apprendre,цӏализе
1379,wissen::V,savoir,лъазе
1380,sich erinnern an::V,se souvenir de,ракӏалде щвезе
1381,vergessen::V,oublier,кӏочене
1382,messen::V,mesurer,борцине
1383,zählen::V,compter,рикӏкӏине
1384,rechnen::V,calculer,рикӏкӏине
1385,lesen::V,lire,цӏализе
1386,malen::V,peindre,бахъизе
1387,zeichnen::V,dessiner,бахъизе
1388,schreiben::V,écrire,хъвазе
1389,besitzen::V,posséder,щвезе
1390,besitzen::V,posséder,бу́кӏине
1391,kaufen::V,acheter,босизе
1392,verkaufen::V,vendre,бичизе
1393,bezahlen::V,payer,кьезе
1394,zahlen::V,payer,кьезе
1395,beherrschen::V,dominer,
1396,beherrschen::V,maîtriser,
1397,ertragen::V,tolérer,баччизе
1398,ertragen::V,supporter,баччизе
