,Concept_ID,ko,lbe
766,wohin::FADV,어디로,чун
767,wie::FADV,어떻게,цукун
768,warum::FADV,왜,цан
769,wieviel::FNUM,얼마만큰,циксса
770,eins::NUM,하나,ца
771,zwei::NUM,둘,кӏива
772,drei::NUM,셋,шамма
773,vier::NUM,넷,мукьа
774,vier::NUM,넷,мукьва
775,fünf::NUM,다섯,ххюва
776,sechs::NUM,여섯,ряхва
777,sieben::NUM,일곱,арула
778,acht::NUM,여덟,мяйва
779,neun::NUM,아홉,урчӏва
780,zehn::NUM,열,ацӏва
781,elf::NUM,열하나,ацӏния цава
782,zwölf::NUM,열둘,ацӏиия кӏива
783,zwanzig::NUM,스물,кьува
784,dreißig::NUM,서름,зувира
785,vierzig::NUM,마흔,мукьцӏала
786,fünfzig::NUM,숸,ххюцӏала
787,sechzig::NUM,에순,ряхцӏала
788,siebzig::NUM,일흔,
789,achtzig::NUM,여든,мяйцӏала
790,neunzig::NUM,아흔,урчӏцӏала
791,hundert::NUM,백,ттурш
792,hundert::NUM,백,ттуршва
793,tausend::NUM,천,азарва
794,und::CNJ,와,-гу
795,oder::CNJ,아니면,я
796,oder::CNJ,아니면,ягу
797,stehen::V,서다,ацӏан
798,sitzen::V,앉다,щяивкӏун икӏан
799,liegen::V,눕다,утту нвхьуну икӏан
800,hängen::V,달다,зурчӏай тӏун
801,werden::V,되다,хьун
802,passieren::V,지장옶다,хьун
803,beginnen::V,시작되다,дайдишин
804,beginnen::V,시작되다,дайдирхьуну дикӏан
805,enden::V,큳내다,къуртал дан
806,wechseln::V,병경하다,даххана хьун
807,wechseln::V,병경하다,даххана дуллан
808,aufgehen[Sonne]::V,뜨다,буклай бур
809,untergehen[Sonne]::V,지다,лаглай бур
810,scheinen[Sonne]::V,빛나다,битан
811,scheinen[Sonne]::V,빛나다,чани буллан
812,donnern::V,천둥치다,тӏий бур
813,wehen::V,풀다,бишлай бур
814,strömen::V,흐르다,экьинан
815,fließen::V,흐르다,экьинан
816,sich drehen::V,돌다,гьанан
817,schwanken::V,동요하다,хъюлчу тӏун
818,schwanken::V,동요하다,хӏуркку тӏун
819,schwingen::V,흔들다,хъюлчай тӏун
820,schwingen::V,흔들다,хъюлчу тӏун
821,fallen::V,떨어지다,багьлан
822,brennen::V,타다,ччучлан
823,rauchen::V,김이나다,пуркӏу тӏун
824,regnen::V,비가오다,лачӏун
825,regnen::V,비가오다,лачIлай дур
826,gefrieren::V,얼다,микӏ лачӏун
827,tauen::V,녹다,баслан
828,schmelzen::V,녹다,баслан
829,trocknen::V,홈치다,кьакьан
830,sieden::V,끓다,щаран
831,faulen::V,부패하다,аьллан
832,verfaulen::V,썩다,аьллан
833,verfaulen::V,썩다,аьян
834,reißen::V,지바찢다,ххя дукан
835,versinken::V,가라앉다,оькьлан
836,versinken::V,가라앉다,оькьан
837,vergehen::V,지나가다,лялиян
838,erscheinen::V,나타나다,буккан
839,erscheinen::V,나타나다,загьир хьун
840,verschwinden::V,사라지다,бат хьун
841,verschwinden::V,사라지다,акъа хьун
842,sinken::V,가라앉다,чахь учин
843,abnehmen::V,떼어내다,чан хьун
844,abnehmen::V,떼어내다,ссуссукьу хьун
845,zunehmen::V,증가하다,гьарза хьун
846,steigen::V,상승하다,гьаз хьун
847,wachsen::V,생기하다,ххяххан
848,glänzen::V,뛰오나다,цӏай буккан
849,funkeln::V,불티가잍어나다,цӏай-цӏай тӏун
850,lärmen::V,떠들다,чӏу буллан
851,lärmen::V,떠들다,аьлагъужа буллан
852,läuten::V,울시다,занг ришлан
853,läuten::V,울시다,занг дуллан
854,klingeln::V,초닌총을울리다,занг ришлан
855,klingeln::V,초닌총을울리다,занг дуллан
856,klirren::V,탁탁울리다,
857,brausen::V,쏴쏴소리내다,никъащилан
858,rauschen::V,솨솨,щурщур тӏун
859,klingen::V,반향하다,чӏу буклан
860,bellen::V,짖다,хӏап тӏун
861,heulen::V,포효하다,
862,blasen::V,불다,уф тӏун
863,pfeifen::V,피리를불다,щютӏа тӏун
864,schreien::V,절규하다,чӏу бан
865,stöhnen::V,신음하다,угь-къак тӏун
866,zittern::V,저뉼하다,зурзу чин
867,zittern::V,저뉼하다,зурзу тӏун
868,leben::V,살다,ялапар хъанан
869,geboren werden::V,태어난,ан
870,atmen::V,숨쉬다,ссихӏ ласлан
871,atmen::V,숨쉬다,ссихӏ бигьлан
872,trinken::V,마시다,хӏачӏан
873,trinken::V,마시다,хӏачӏлан
874,essen::V,먹다,канан
875,schlucken::V,들이켜다,кьюлтӏа тӏун
876,einschlafen::V,잠들다,шанан икӏан
877,schlafen::V,자다,шанан
878,aufwachen::V,눈트다,чантӏ учин
879,aufstehen::V,서다,бизан
880,sich erholen::V,회복하다,бигьалаган
881,schmerzen::V,아프다,цӏун
882,husten::V,잔기침하다,хъугьу чин
883,husten::V,잔기침하다,хъугьу тӏун
884,genesen::V,낫다,хъин хьун
885,genesen::V,낫다,сагъ лаган
886,sterben::V,죽다,ивчӏан
887,umkommen::V,못쓰게되다,лиллан
888,umkommen::V,못쓰게되다,литӏлан
889,umkommen::V,못쓰게되다,ажал биян
890,umkommen::V,못쓰게되다,личӏи хьун
891,umkommen::V,못쓰게되다,иакьлу хьун
892,umkommen::V,못쓰게되다,ахир жан хъанан
893,umkommen::V,못쓰게되다,рухӏирачӏа икӏан
894,sich bewegen::V,움직이다,сукку хьун
895,sich rühren::V,움직이다,сукку хьун
896,sich erheben::V,이러서다,бизан
897,sich setzen::V,앉히다,щяикӏан
898,sich setzen::V,앉히다,щябикӏан
899,hinfallen::V,넘어지다,багьан
900,laufen::V,걷다,занан
901,schreiten::V,보행하다,ша ласлан
902,spazierengehen::V,산보하다,сайр буллан
903,eilen::V,서둘다,анавар буккан
904,sich beeilen::V,서둘게하다,анавар буккан
905,sausen::V,서들러 떠나다,никъа щилан
906,sausen::V,서들러 떠나다,никъа щун
907,rennen::V,달리다,лечлан
908,springen::V,도약하다,тӏанкӏ дан
909,klettern::V,갑겨오르다,лахълан
910,schaukeln::V,흔들리게하다,гьайжак бигьлан
911,kriechen::V,기다,ххярк тӏун
912,schwimmen::V,헤엄치다,гьузун
913,tauchen::V,잠기다,лултту уккан
914,rudern::V,물을헤치다,бяхлан
915,rudern::V,물을헤치다,батӏлан
916,rudern::V,물을헤치다,ххялаххи дуклан
917,fahren::V,가다,гьан
918,fahren::V,나르다,гьан
919,fliegen::V,날다,лехлан
920,gehen::V,가다,нан
921,weggehen::V,팔리다,ялагьан
922,abfahren::V,출발하다,гьан
923,anhalten::V,멈추다,бацӏан
924,hineingehen::V,(그리로)가다,буххан
925,eintreten::V,들러가다,буххан
926,kommen::V,오다,учӏан
927,ankommen::V,고챀하다,биян
928,ankommen::V,고챀하다,бучӏан
929,zurückkommen::V,보기,зана хъун
930,zurückkommen::V,보기,зана бикӏан
931,bleiben::V,체류,личӏан
932,warten::V,기다리다,ялугьлан
933,erwarten::V,기대하다,ялугьлан
934,suchen::V,찾다,луглан
935,suchen::V,구하다,луглан
936,finden::V,찾아내다,лякъин
937,versuchen::V,시험하다,ххал буллан
938,vorbereiten::V,재비하다,хӏадур бан
939,lieben::V,사랑하다,эшкьи хьуиу бикӏан
940,mögen::V,줗아하다,ххиран бикӏан
941,lachen::V,웃다,хъян
942,rühren::V,건드리다,
943,weinen::V,울다,аьтӏун
944,schimpfen::V,꾸짖다,дяъван
945,schimpfen::V,꾸짖다,ссугайи агьан
946,sich ärgern::V,화를내게 하다,ссибизлан
947,sich fürchten::V,두려원하다,ингъауслан
948,fürchten::V,두려원하다,хӏучӏ тӏун
949,fliehen::V,도망치다,ака бан
950,flüchten::V,도주하다,лихъан
951,sehen::V,보다,чӏалан
952,anschauen::V,바라보다,урган
953,ansehen::V,바라보다,буруглан
954,hören::V,듣다,баллан
955,zuhören::V,듣다,вичӏи дихьлан
956,probieren::V,시식하다,тӏин ххал буллан
957,riechen::V,내새를맡다,ссунтӏа тӏун
958,fühlen::V,느끼다,дакӏнил буслан
959,scheinen::V,...것같다,ххан
960,scheinen::V,...것같다,бизан
961,scheinen::V,...것같다,ххан бикӏлай бикӏан
962,zu sehen sein::V,보이는,
963,vernehmen::V,듣다,баян
964,vernehmen::V,들어서일다,баян
965,frieren::V,춥다,лигьулул хъанан
966,tun::V,하다,бан
967,können::V,할주릴다,хьун
968,wollen::V,바라다,
969,anfangen::V,시작하다,дайдишин
970,beenden::V,다하다,къуртал бан
971,aufhören::V,그만두다,кьабагьан
972,gelingen::V,성국하다,бюхъан
973,geraten::V,잘되어가다,
974,öffnen::V,열다,тӏитӏин
975,schließen::V,추측하다,лакьин
976,stellen::V,세우다,дацӏан дан
977,stellen::V,세우다,бишин
978,setzen::V,놓다,щяитан
979,legen::V,눕히다,бишин
980,berühren::V,대다,ка щун
981,verbinden::V,옝열하다,бахӏин
982,verbinden::V,옝열하다,дахӏин
983,bedecken::V,덮다,ялтту бущин
984,bedecken::V,덮다,ялтту бакьин
985,aufhängen::V,매달다,лахъан
986,anzünden::V,점화하다,лахъан
987,aufheben::V,위로올리다,гьаз бан
988,zurücklassen::V,튀에남기다,кьаитан
989,zurücklassen::V,튀에남기다,битан
990,verlieren::V,잃다,дакъа дан
991,fallen lassen::V,떨어뜨리다,рутан
992,machen::V,하다,дан
993,herstellen::V,제조하다,яраг ишла бувиу бан
994,bauen::V,짓다,дан
995,reparieren::V,수셩자다,дакьин дан
996,verbessern::V,정정하다,ххуй дан
997,ändern::V,바꾸다,баххана бан
998,graben::V,파다,дуклан
999,beugen::V,구부리다,лахӏан бан
1000,beugen::V,구부리다,кьус бикӏан
1001,biegen::V,굽히다,баччин
1002,biegen::V,굽히다,лахӏан бан
1003,drehen::V,회전,гьанан
1004,wenden::V,회전시키다,кӏура баен бан
1005,umdrehen::V,회전시키다,кӏура баен бан
1006,heben::V,일으아키다,гьаз бан
1007,hochheben::V,틀어올리다,гьаз бан
1008,ergreifen::V,잡다,хъап дан
1009,ergreifen::V,잡다,хъап увиу угьан
1010,halten::V,잡다,бугьлан
1011,drücken::V,누르다,кьюч бигьлан
1012,schieben::V,밀다,щун
1013,kratzen::V,긁다,
1014,lecken::V,핥다,ланцӏа тӏун
1015,beißen::V,물다,хъапа тӏун
1016,beißen::V,물다,кьацӏа тӏун
1017,abschneiden::V,귾어내다,бухъан
1018,abschneiden::V,귾어내다,кьукьин
1019,binden::V,매다,бахӏин
1020,binden::V,매다,дахӏин
1021,stecken::V,찌르다,
1022,brechen::V,금,гъагъан
1023,klopfen::V,치다,кьутӏа тӏун
1024,hauen::V,때리다,рищун
1025,kleben::V,들러붙다,лачӏун буллан
1026,reiben::V,문지르다,ссуку буллан
1027,streichen::V,쓰다듬다,дугъан
1028,streichen::V,쓰다듬다,аьгъу дан
1029,schleifen::V,갈다,
1030,schneiden::V,베다,духълан
1031,schneiden::V,베다,кьукьлан
1032,rütteln::V,흔들다,
1033,schütteln::V,흔들다,хъюлчу буллан
1034,schwenken::V,흔들다,палцӏ дуллан
1035,schütten::V,따르다,рутӏин
1036,füllen::V,담다,буцӏин бан
1037,einwickeln::V,싸다,кай-кай бан
1038,tragen::V,지우다,ларсун занан
1039,tragen::V,지우다,ларсун ачин
1040,schleppen::V,끌다,ххилан
1041,ziehen::V,당기다,
1042,aufbewahren::V,간직하다,ядан
1043,aufbewahren::V,간직하다,ядуллан
1044,werfen::V,던지다,личин
1045,fangen::V,밥다,бугьан
1046,fangen::V,밥다,бугьлан
1047,packen::V,쥐다,
1048,verstecken::V,숨기다,ладитан
1049,verstecken::V,숨기다,кьюлтӏ дан
1050,verstecken::V,숨기다,дахьлаган дан
1051,teilen::V,나누다,бачӏин
1052,teilen::V,나누다,бутӏа бан
1053,schicken::V,보내다,тӏайла буккан
1054,bringen::V,가겨,диян дан
1055,hinzufügen::V,부가하다,ххи бан
1056,bekommen::V,얻다,ласун
1057,erhalten::V,지니다,ласун
1058,nehmen::V,잡다,ласун
1059,wählen::V,선거하다,бувчӏин
1060,auswählen::V,선출하다,бувчӏин
1061,auswählen::V,선출하다,язи бугьан
1062,bewahren::V,저장보종,ядан
1063,behindern::V,훼방하다,дайщишруду дуллан
1064,verderben::V,못쓰게 되다,зия дан
1065,beschädigen::V,상하게하다,зарал буллан
1066,zerbrechen::V,깨뜨리다,гьагъан
1067,zerbrechen::V,깨뜨리다,гьагъан бан
1068,zerreißen::V,잡아쫓다,ххяхха дуккан
1069,zerstören::V,파괴하다,лекьан дан
1070,verbrennen::V,소실하다,ччуччин
1071,geben::V,주다,дулун
1072,reichen::V,내일다,дулун
1073,schenken::V,주다,пишкаш дан
1074,schenken::V,주다,багъишла дан
1075,schenken::V,주다,ихӏсандалун дуллун
1076,versprechen::V,약속하다,банна чин
1077,wünschen::V,바라다,
1078,loben::V,칭찬하다,цӏа дан
1079,küssen::V,키스하다,ппай тӏун
1080,wiegen::V,어르다,гьуркку тӏун
1081,wiegen::V,어르다,гьуркку буллан
1082,wiegen::V,어르다,гьуркку бан
1083,zudecken::V,뚜꺼을하다,
1084,wecken::V,깨우다,чантӏ учин ан
1085,zeigen::V,보이다,ккаккан бан
1086,führen::V,가게하다,буцин
1087,lehren::V,가르치다,лахьхьин бан
1088,lehren::V,가르치다,лахьхьин буллан
1089,unterrichten::V,가르지다,дарс дишаван
1090,aufziehen::V,사육하다,хъуна ан
1091,aufziehen::V,사육하다,тарбия ан
1092,leiten::V,이끌다,каялувшиву дан
1093,antreiben::V,몰다,
1094,lassen::V,내버려두다,
1095,einladen::V,초청하다,хъамалу оьвчин
1096,vereinigen::V,하나로하다,ца бан
1097,besuchen::V,방문하다,ялун уххан
1098,treffen::V,만나다,хьуна бакьин
1099,sich versammeln::V,조립하다,батӏин
1100,spielen::V,눌다,тӏуркӏу тӏун
1101,singen::V,노래하다,балай тӏун
1102,tanzen::V,춤추하다,къавтӏун
1103,sich trennen::V,가르다,ппив хьун
1104,verlassen::V,버림받은,увккун гьан
1105,retten::V,구조하다,ххассал бан
1106,bewachen::V,치키다,къарал бан
1107,schützen::V,보호하다,ябан
1108,verteidigen::V,막다,буруччин
1109,sich schlagen::V,치다,биян
1110,schießen::V,쏘다,битлан
1111,siegen::V,이기다,ххув хьун
1112,siegen::V,이기다,ххувшаву ласун
1113,ärgern::V,성을내게하다,ссибизан уллан
1114,schlagen::V,치다,рищун
1115,treten::V,디디다,
1116,stechen::V,찌르다,кьутӏин
1117,stoßen::V,찌르다,щун
1118,stehlen::V,훔치다,дацин
1119,stören::V,움직이다,кьючин
1120,belästigen::V,괴롭히다,бизар уллан
1121,verbergen::V,숨기다,лабитан
1122,verbergen::V,숨기다,кӏучӏ бан
1123,täuschen::V,속이다,хъяврин ан
1124,betrügen::V,속이다,аьикьин ан
1125,töten::V,죽이다,ивчӏан
1126,wohnen::V,실다,оьрму бутлан
1127,arbeiten::V,일하다,зун
1128,sammeln::V,모으다,ттихӏин
1129,sammeln::V,모으다,вив дишин
1130,pflücken::V,꿔다,риттун
1131,jagen::V,사냥하다,авли занан
1132,fischen::V,고기를잡다,чавахъру бугьлан
1133,fassen::V,움켜쥐다,бугьан
1134,hüten::V,망보다,урттуйн бакьлан
1135,treiben::V,몰아세우다,дачин дуллан
1136,treiben::V,몰아세우다,лихъан буллан
1137,anbinden::V,묶다,бахӏин
1138,füttern::V,사료를주다,канаки буллан
1139,melken::V,젖을짜다,ттизин
1140,hacken::V,자르다,мюрш буллан
1141,hacken::V,자르다,мюрш бан
1142,gießen::V,물을대다,щин дишин
1143,reifen::V,성숙하다,диян
1144,zubereiten::V,조제하다,хӏадур дан
1145,zubereiten::V,조제하다,хӏадур бан
1146,kochen::V,요리하다,шашан
1147,kochen::V,요리하다,шашан дуллан
1148,backen::V,쿱다,бишлан
1149,backen::V,쿱다,шахьлан
1150,braten::V,굽다,цӏарайх дуллан
1151,umrühren::V,교반하다,хӏала бан
1152,stricken::V,뜨개질하다,щащлан
1153,stricken::V,뜨개질하다,щащан
1154,nähen::V,꿰매다,дуруххан
1155,färben::V,채색하다,ранг щун
1156,reinigen::V,청소하다,марцӏ бан
1157,waschen::V,씻다,шюшин
1158,abwischen::V,닦다,лишин
1159,spülen::V,씻다,вилаган
1160,fegen::V,소체하다,башин
1161,kehren::V,청소하다,бахьлан
1162,baden::V,감다,щинавун учӏлан
1163,sich waschen::V,모믈 씻다,диссун
1164,sich waschen::V,모믈 씻다,лажин диссун
1165,sich waschen::V,모믈 씻다,лажин дислан
1166,sich waschen::V,모믈 씻다,биссун
1167,sich waschen::V,모믈 씻다,чурх бислан
1168,ausziehen::V,벗다,ликкан
1169,anziehen::V,끌어움직이다,лаххан
1170,kämmen::V,빗다,ттарал дуккан
1171,schmücken::V,치레하다,чӏюлу бан
1172,sagen::V,말하다,учин
1173,sprechen::V,말하다,гъалгъа тӏун
1174,reden::V,이야기하다,гъалгъа тӏун
1175,fragen::V,질문하다,цӏуххин
1176,bitten::V,원하다,тавакъю буллан
1177,erzählen::V,이야기하다,хавар бусан
1178,mitteilen::V,이야기하다,баян бан
1179,mitteilen::V,이야기하다,хавар бан
1180,nennen::V,부르다,цӏа дизан
1181,rufen::V,불러내다,оьвтӏун
1182,prahlen::V,자랑하다,цӏа дуллан
1183,übersetzen::V,번역하다,таржума бан
1184,denken::V,생각하다,пикри буллан
1185,glauben::V,믿다,вих хьун
1186,bemerken::V,인자하다,хӏисав хъун
1187,erkennen::V,인식하다,увчӏин
1188,begreifen::V,파악하다,бувчӏин
1189,verstehen::V,이해하다,
1190,lernen::V,배우다,лахьлан
1191,lernen::V,배우다,лахьхьин
1192,wissen::V,알다,кӏулну бикӏан
1193,wissen::V,알다,хавар бикӏан
1194,sich erinnern an::V,상기하다,дакӏнин бутан
1195,vergessen::V,잊다,хъама битан
1196,messen::V,측정하다,дуцин дуллан
1197,messen::V,측정하다,дуцин дан
1198,zählen::V,세다,дуккин
1199,rechnen::V,게산하다,хӏисав дан
1200,lesen::V,읽다,ккалан
1201,malen::V,그리다,сурат дуллан
1202,zeichnen::V,소묘하다,сурат дуллан
1203,schreiben::V,쓰다,чичин
1204,schreiben::V,쓰다,чичлан
1205,besitzen::V,소유하다,дуну икӏан
1206,besitzen::V,소유하다,дуну дикӏан
1207,besitzen::V,소유하다,заллуну икӏан
1208,kaufen::V,사다,машан ласун
1209,verkaufen::V,팔다,баххан
1210,bezahlen::V,지불하다,арцу дулун
1211,bezahlen::V,지불하다,багьа булун
1212,zahlen::V,치르다,арцу дулун
1213,zahlen::V,치르다,багьа булун
1214,beherrschen::V,지배하다,дуну икӏан
1215,beherrschen::V,지배하다,заллуну икӏан
1216,ertragen::V,참다,бухӏан
1217,Raureif::N,,сил
1218,Raureif::N,,бурса
1219,Grube::N,,кӏаланг
1220,Lust::N,,гьавас
1221,Lust::N,,ччаву
1222,Nachricht::N,,хавар
1223,klug::A,,аькьлу бусса
1224,von hier::ADV,,шичча
1225,müde werden::V,,аьхчӏин
1226,krank werden::V,,къашай хьун
1227,krank sein::V,,къашай хъанан
1228,krank sein::V,,къашавай икӏан
1229,abreißen::V,,буцан
1230,sich anziehen::V,,янна лаххан
1231,sich unterhalten::V,,гъалгъа тӏун
