,Concept_ID,kn,tr
574,März::N,ಮೊಬ್ಬೇಸಿಗೆ,mart
575,April::N,ಇಬ್ಬೇಸಿಗೆ,nisan
576,Mai::N,ಮುಬ್ಬೇಸಿಗೆ,mayıs
577,Juni::N,ಮೊಮ್ಮಳೆ,haziran
578,Juli::N,ಇಮ್ಮಳೆ,temmuz
579,August::N,ಮುಮ್ಮಳೆ,ağustos
580,September::N,ನಾಲ್ಮಳೆ,eylül
581,Oktober::N,ಮೊಚ್ಚಳಿ,ekim
582,November::N,ಇಚ್ಚಳಿ,kasım
583,Dezember::N,ಮುಚ್ಚಳಿ,aralık
584,Montag::N,ಸೋಮುವಾರ,pazartesi
585,Dienstag::N,ಮಂಗಳವಾರ,salı
586,Mittwoch::N,ಬುಧವಾರ,çarşamba
587,Donnerstag::N,ಗುರುವಾರ,perşembe
588,Freitag::N,ಶುಕ್ರವಾರ,cuma
589,Samstag::N,ಶನಿವಾರ,cumartesi
590,Sonntag::N,ಭಾನುವಾರ,pazar
591,groß::A,ದೊಡ್ಡ,büyük
592,klein::A,ಪುಟ್ಟ,ufak
593,klein::A,ಪುಟ್ಟ,küçük
594,lang::A,ದೀರ್ಘ,uzun
595,kurz::A,ಚಕ್ಕ,kısa
596,breit::A,ಅಗಲವಾದ,enli
597,breit::A,ಅಗಲವಾದ,geniş
598,schmal::A,ಇಕ್ಕಟ್ಟಾದ,dar
599,dicht::A,ದಟ್ಟ,sık
600,dicht::A,ದಟ್ಟ,yoğun
601,dick[Gegenstand]::A,ದಟ್ಟ,kalın
602,dick[Gegenstand]::A,ದಟ್ಟ,iri
603,dünn::A,ತೆಳು,ince
604,fein::A,ಕೋಮಲ,ince
605,fein::A,ಕೋಮಲ,narin
606,fest::A,ಘನ,sabit
607,fest::A,ಘನ,sağlam
608,flach::A,ಚಪ್ಪಟೆ,düz
609,flach::A,ಚಪ್ಪಟೆ,yassı
610,glatt::A,ನಯ,düz
611,hart::A,ಗಟ್ಟಿ,katı
612,weich::A,ಮೃದುವಾದ,yumuşak
613,rund::A,ವರ್ತುಳ,yuvarlak
614,spitz::A,ಮೊನಚಾದ,sivri
615,scharf::A,ತೀಕ್ಷ್ಣ,keskin
616,stumpf::A,ಮೊಂಡು,kör
617,schwer::A,ಭಾರಿ,ağır
618,schön::A,ಸುಂದರ,güzel
619,heiß::A,ಬಿಸಿ,kızgın
620,warm::A,ಬಿಸಿ,sıcak
621,kalt::A,ತಣ್ಣನೆಯ,soğuk
622,kühl::A,ತಂಪಾದ,serin
623,frisch::A,ನಿರ್ಮಲ,taze
624,feucht::A,ಒದ್ದೆಯಾದ,nemli
625,feucht::A,ಒದ್ದೆಯಾದ,rutubetli
626,nass::A,ಒದ್ದೆಯಾದ,yaş
627,nass::A,ಒದ್ದೆಯಾದ,ıslak
628,trocken::A,ಶುಷ್ಕ,kuru
629,voll::A,ತುಂಬಿದ,dolu
630,voll::A,ತುಂಬಿದ,dolmuş
631,leer::A,ಖಾಲಿ,boş
632,offen::A,ಮುಚ್ಚಲ್ಲದ,açık
633,geschlossen::A,ಮುಚ್ಚಿದ,kapalı
634,sauber::A,ಶುದ್ಧ,pak
635,sauber::A,ಶುದ್ಧ,temiz
636,schmutzig::A,ಅಶುದ್ಧ,pis
637,schmutzig::A,ಅಶುದ್ಧ,kirli
638,roh::A,ಹಸಿ,çiğ
639,reif::A,ಹಣ್ಣಾದ,olgun
640,lecker::A,ಗುಚಿಕರ,lezzetli
641,süß::A,ಸಿಹಿ,tatlı
642,süß::A,ಸಿಹಿ,şekerli
643,bitter::A,ಕಹಿ,acı
644,sauer::A,ಹುಳಿಯಾದ,ekşi
645,hell::A,ಹೊಳೆಯುವ,aydınlık
646,dunkel::A,ಮಬ್ಬಾದ,karanlık
647,schwarz::A,ಕಪ್ಪು,kara
648,schwarz::A,ಕಪ್ಪು,siyah
649,weiß::A,ಬಿಳಿಯ,ak
650,weiß::A,ಬಿಳಿಯ,beyaz
651,rot::A,ಕೆಂಪು,kırmızı
652,gelb::A,ಹಳದಯ,sarı
653,blau::A,ನೀಲ,mavi
654,grün::A,ಕಾಯಾದ,yeşil
655,grau::A,ಬೂದುಬಣ್ಣದ,boz
656,bunt::A,ವರ್ಣರಂಜಿತ,renkli
657,billig::A,ಅಗ್ಗ,ucuz
658,teuer::A,ದುಬಾರಿಯಾದ,pahalı
659,wertvoll::A,ಅಮೂಲ್ಯ,değerli
660,blind::A,ಅಂಧ,kör
661,taub::A,ಕಿವುಡಾದ,sağır
662,kräftig::A,ಪ್ರಬಲ,dinç
663,kräftig::A,ಪ್ರಬಲ,kuvvetli
664,stark::A,ಶಕ್ತಿವಂತ,güçlü
665,stark::A,ಶಕ್ತಿವಂತ,kuvvetli
666,schwach::A,ದುರ್ಬಲ,zayıf
667,schwach::A,ದುರ್ಬಲ,güçsüz
668,fett::A,ಕೊಬ್ಬಿದ,şişman
669,schlank::A,ತೆಳ್ಳಗಿನ,narin
670,hübsch::A,ಅಂದವಾದ,güzel
671,hübsch::A,ಅಂದವಾದ,sevimli
672,böse::A,ಕೆಟ್ಟ,kötü
673,dumm::A,ಮಂದ,aptal
674,faul::A,ಆಲಸ,tembel
675,fleißig::A,ಕಡಗುವ,çalışkan
676,geizig::A,ಜುಗ್ಗ,cimri
677,klug::A,ಚತುರ,zekî
678,klug::A,ಚತುರ,akıllı
679,geschickt::A,ದಕ್ಷ,becerikli
680,lieb::A,ಪ್ರಿಯ,sevimli
681,lustig::A,ಖುಷಿಯಾದ,neşeli
682,sanft::A,ಸೌಮ್ಯ,nazik
683,hungrig::A,ಹಸಿದ,aç
684,krank::A,ಅಸ್ವಸ್ಥ,hasta
685,krank::A,ಅಸ್ವಸ್ಥ,rahatsız
686,nackt::A,ನಗ್ನ,çıplak
687,traurig::A,ದುಃಖಿತ,kederli
688,traurig::A,ದುಃಖಿತ,üzüntülü
689,lebendig::A,ಜೀವಂತ,canlı
690,gut::A,ಒಳ್ಳೆಯ,iyi
691,schlecht::A,ದುಷ್ಟ,kötü
692,richtig::A,ಸರಿ,doğru
693,schlimm::A,ಅಸಹ್ಯ,kötü
694,wahr::A,ನಿಜ,doğru
695,wahr::A,ನಿಜ,gerçek
696,alt::A,ಮುದಿ,eski
697,neu::A,ಹೊಸ,yeni
698,ehemalig::A,ಮಾಜೀ,önceki
699,alt[Lebewesen]::A,ವೃದ್ಧ,yaşlı
700,jung::A,ಎಳ,genç
701,arm::A,ಬಡ,fakir
702,reich::A,ಶ್ರೀಮಂತ,zengin
703,bekannt::A,ಅಪ್ತ,bilinen
704,berühmt::A,ಪ್ರಸಿದ್ಧ,ünlü
705,berühmt::A,ಪ್ರಸಿದ್ಧ,meşhur
706,fremd::A,ಪರಕೀಯ,yabancı
707,verschieden::A,ಬೇರೆ,ayrı
708,verschieden::A,ಬೇರೆ,farklı
709,nah::A,ಹತ್ತಿರವಾದ,yakın
710,nah::A,ಹತ್ತಿರವಾದ,bitişik
711,fern::A,ದೂರದ,uzak
712,linker::A,ಎಡ,sol
713,rechter::A,ಬಲ,sağ
714,anderer::A,ಇತರ,diğer
715,erster::A,ಪ್ರಥಮ,ilk
716,erster::A,ಪ್ರಥಮ,birinci
717,zweiter::A,ದ್ವಿತೀಯ,ikinci
718,dritter::A,ಮೂರನೆಯಜಗತ್ತು,üçüncü
719,letzter::A,ಅಂತ್ಯ,son
720,letzter::A,ಅಂತ್ಯ,sonuncu
721,allein::ADV,ಒಬ್ಬನೇ,yalnız
722,allein::ADV,ಒಬ್ಬನೇ,tek başına
723,auf einmal::ADV,ಒಡನೆ,birden
724,zusammen::ADV,ಒಟ್ಟಿಗೆ,beraber
725,zusammen::ADV,ಒಟ್ಟಿಗೆ,birlikte
726,lange::ADV,ದೀರ್ಘ,çok
727,lange::ADV,ದೀರ್ಘ,uzun
728,plötzlich::ADV,ಅನಾಮತ್ತು,ansızın
729,plötzlich::ADV,ಅನಾಮತ್ತು,birdenbire
730,sofort::ADV,ಜಾಗ್ರತೆ,hemen
731,sofort::ADV,ಜಾಗ್ರತೆ,derhal
732,später::ADV,ತರುವಾಯ,daha sonra
733,jetzt::ADV,ಈಗ,şimdi
734,heute::ADV,ಇಂದು,bugün
735,morgen::ADV,ನಾಳೆ,yarın
736,bald::ADV,ಬೇಗ,yakında
737,dann::ADV,ಆಗ,sonra
738,gestern::ADV,ನಿನ್ನೆ,dün
739,einst::ADV,ಪೂರ್ವದಲ್ಲಿ,eskiden
740,damals::ADV,ಆಗ,o zamanlar
741,danach::ADV,ಆಮೇಲೆ,sonradan
742,danach::ADV,ಆಮೇಲೆ,ondan sonra
743,vorher::ADV,ಮುಂಚೆ,önce
744,vorher::ADV,ಮುಂಚೆ,önceden
745,zuerst::ADV,ಮೊದಲಿಗೆ,ilk önce
746,einmal::ADV,ಒಮ್ಮೆ,bir defa
747,manchmal::ADV,ಆಗಾಗ,bazan
748,oft::ADV,ಅನೇಕಸಲ,sık sık
749,oft::ADV,ಅನೇಕಸಲ,çok defa
750,immer::ADV,ಯಾವಾಗಲೂ,daima
751,immer::ADV,ಯಾವಾಗಲೂ,her zaman
752,niemals::ADV,ಯಾವಾಗಲೂ ಇಲ್ಲ,asla değil
753,niemals::ADV,ಯಾವಾಗಲೂ ಇಲ್ಲ,hiçbir zaman
754,hier::ADV,ಇಲ್ಲಿ,burada
755,hierhin::ADV,ಇತ್ತ,buraya
756,von hier::ADV,ಇಲ್ಲಿಂದ,buradan
757,dort::ADV,ಅಲ್ಲಿ,orada
758,dort::ADV,ಅಲ್ಲಿ,şurada
759,dorthin::ADV,ಅಲ್ಲಿಗೆ,oraya
760,dorthin::ADV,ಅಲ್ಲಿಗೆ,şuraya
761,geradeaus::ADV,ಸೀದಾ,doğru
762,vorwärts::ADV,ಮುನ್ನೆಡೆವ,ileri
763,rückwärts::ADV,ಹಿಂದುಗಡೆಗೆ,geri
764,zurück::ADV,ಹಿಂದಕ್ಕೆ,geriye
765,unten::ADV,ಕೆಳಗೆ,aşağıda
766,hinab::ADV,ಕೆಳಕ್ಕೆ,aşağıya
767,oben::ADV,ಮೇಲೆ,yukarıda
768,hinauf::ADV,ಮೇಲಕ್ಕೆ,yukarı
769,hinauf::ADV,ಮೇಲಕ್ಕೆ,yukarıya
770,überall::ADV,ಎಲ್ಲಸ್ಥಳಗಳು,her yerde
771,nicht::ADV,ಇಲ್ಲ,-mi-
772,nicht::ADV,ಇಲ್ಲ,değil
773,nicht::ADV,ಅಲ್ಲ,-mi-
774,nicht::ADV,ಅಲ್ಲ,değil
775,ein wenig::ADV,ತುಸು,biraz
776,kaum::ADV,ಕಠಿನವಾಗಿ,dar
777,kaum::ADV,ಕಠಿನವಾಗಿ,hemen hemen değil
778,sehr::ADV,ಬಹು,pek
779,sehr::ADV,ಬಹು,gayet
780,so::ADV,ಅಷ್ಟು,öyle
781,so::ADV,ಅಷ್ಟು,böyle
782,noch::ADV,ಇನ್ನು,hâlâ
783,noch::ADV,ಇನ್ನು,henüz
784,nur::ADV,ಕೇವಲ,ancak
785,nur::ADV,ಕೇವಲ,yalnız
786,schon::ADV,ಆಗಲೇ,çoktan
787,wieder::ADV,ಪುನಃ,tekrar
788,wieder::ADV,ಪುನಃ,yeniden
789,vergebens::ADV,ನಿಷ್ಫಲವಾಗಿ,boşuna
790,vor::PRP,ಮುಂದೆ,önünde
791,hinter::PRP,ಹಿಂದ,arkasında
792,unter::PRP,ಕೆಳ,altında
793,durch::PRP,ನೇರವಾಗಿ,sayesinde
794,durch::PRP,ನೇರವಾಗಿ,ortasından
795,neben::PRP,ಅಧರ ಬಲಿಕ,yanında
796,zwischen::PRP,ನಡುವೆ,arasında
797,wegen::PRP,ಅಧಕ್ಕಗಿ,dolayı
798,dies::PRN,ಈ,bu
799,das::PRN,ಅದು,o
800,das::PRN,ಅದು,şu
801,alles::PRN,ಎಲ್ಲ,hepsi
802,alles::PRN,ಎಲ್ಲ,her şey
803,ich::PRN,ನಾನು,ben
804,du::PRN,ನೀನು,sen
805,er::PRN,ಅವನು,o
806,er::PRN,ಇವನು,o
807,wir::PRN,ನಾವು,biz
808,ihr::PRN,ನೀವು,siz
809,sie::PRN,ಅವರು,onlar
810,was::FPRN,ಏನು,ne
811,wer::FPRN,ಯಾರಿಗೆ,kim
812,wo::FADV,ಎಲ್ಲಿ,nerede
813,wohin::FADV,ಎಲ್ಲಿಗೆ,nereye
814,wie::FADV,ಹೇಗೆ,nasıl
815,warum::FADV,ಏಕೆ,neden
816,wieviel::FNUM,ಎಷ್ಟು,kaç
817,wieviel::FNUM,ಎಷ್ಟು,ne kadar
818,eins::NUM,ಒಂದು,bir
819,zwei::NUM,ಎರಡು,iki
820,drei::NUM,ಮೂರು,üç
821,vier::NUM,ನಾಲ್ಕು,dört
822,fünf::NUM,ಅಯ್ದು,beş
823,sechs::NUM,ಆರು,altı
824,sieben::NUM,ಏಳು,yedi
825,acht::NUM,ಎಂಟು,sekiz
826,neun::NUM,ಒಂಭಬತ್ತು,dokuz
827,zehn::NUM,ಹತ್ತು,on
828,elf::NUM,ಹನ್ನೊಂದು,on bir
829,zwölf::NUM,ಹನ್ನೆರಡು,on iki
830,zwanzig::NUM,ಇಪ್ಪತ್ತು,yirmi
831,dreißig::NUM,ಮೂವತ್ತು,otuz
832,vierzig::NUM,ನಲವತ್ತು,kırk
833,fünfzig::NUM,ಐವತ್ತು,elli
834,sechzig::NUM,ಅರುವತ್ತು,altmış
835,siebzig::NUM,ಎಪ್ಪತ್ತು,yetmiş
836,achtzig::NUM,ಎಂಬತ್ತು,seksen
837,neunzig::NUM,ತೊಂಬತ್ತು,doksan
838,hundert::NUM,ನೂರು,yüz
839,tausend::NUM,ಸಾವಿರ,bin
840,und::CNJ,ಮತ್ತು,ve
841,und::CNJ,ಮತ್ತು,ile
842,oder::CNJ,ಅಥವಾ,ya
843,oder::CNJ,ಅಥವಾ,yahut
844,stehen::V,ನಿಲ್ಲು,durmak
845,sitzen::V,ಕುಳ್ಳಿರು,oturmak
846,liegen::V,ಮಲಗಿಕೊ,yatmak
847,hängen::V,ಇಳಿಯಬಿಡು,asılı olmak
848,werden::V,ಆಗು,olmak
849,werden::V,ಆಗು,olunmak
850,passieren::V,ಆಗು,olmak
851,beginnen::V,ಆರಂಭಿಸು,başlamak
852,enden::V,ಕೊನೆಗಾಣು,bitmek
853,enden::V,ಕೊನೆಗಾಣು,sona ermek
854,wechseln::V,ಮಾರ್ಪಡಿಸು,değişmek
855,aufgehen[Sonne]::V,ಮೂಡು,doğmak
856,untergehen[Sonne]::V,ಮುಳುಗು,batmak
857,scheinen[Sonne]::V,ಹೊಳೆ,parlamak
858,donnern::V,ಗುಡುಗಾಗು,gök gürlemek
859,wehen::V,ತೀಡು,esmek
860,strömen::V,ಹರಿ,akmak
861,fließen::V,ಹರಿ,akmak
862,sich drehen::V,ಸುತ್ತು,dönmek
863,schwanken::V,ಓಲಾಡು,sallanmak
864,schwingen::V,ತೂಗು,titremek
865,fallen::V,ಉದುರು,düşmek
866,brennen::V,ಉರಿ,yanmak
867,rauchen::V,ಹೊಗೆಬಿಡು,tütmek
868,regnen::V,ಸುರಿ,yağmak
869,gefrieren::V,ಹೆಪ್ಪುಗಟ್ಟು,donmak
870,tauen::V,ಬೆಚ್ಚಗಾಗು,erimek
871,schmelzen::V,ಕರಗು,erimek
872,trocknen::V,ಒಣಗು,kurumak
873,sieden::V,ಕುದಿ,kaynamak
874,faulen::V,ಕೊಳೆ,çürümek
875,verfaulen::V,ನಶಿಸು,çürümek
876,reißen::V,ಒಡೆ,yırtılmak
877,versinken::V,ಮುಳುಗು,batmak
878,vergehen::V,ಸಾಗು,geçmek
879,erscheinen::V,ತೋರು,görünmek
880,verschwinden::V,ಮಾಯವಾಗು,kaybolmak
881,sinken::V,ಕುಸಿ,inmek
882,abnehmen::V,ತಗ್ಗು,azalmak
883,zunehmen::V,ಬೆಳೆ,artmak
884,zunehmen::V,ಬೆಳೆ,çoğalmak
885,steigen::V,ಉಬ್ಬು,artmak
886,steigen::V,ಉಬ್ಬು,yükselmek
887,wachsen::V,ಬೆಳೆ,büyümek
888,wachsen::V,ಬೆಳೆ,gelişmek
889,glänzen::V,ಮಿರುಗು,parlamak
890,funkeln::V,ಮಿನುಗು,parıldamak
891,lärmen::V,ಶಬ್ದ ಮಾಡಲು,gürültü yapmak
892,läuten::V,ಬಾರಿಸು,çalmak
893,klingeln::V,ಅನುರಣಿಸು,zil çalmak
894,klirren::V,ಕಿಣಿಕಿಣಿಸು,şakırdamak
895,klirren::V,ಕಿಣಿಕಿಣಿಸು,zangırdamak
896,brausen::V,ಅಬ್ಬರಿಸು,köpürmek
897,brausen::V,ಅಬ್ಬರಿಸು,kükremek
898,rauschen::V,ಮರ್ಮರಗುಟ್ಟಿಸು,fışırdamak
899,klingen::V,ಉಸಿರು,tınlamak
900,bellen::V,ಬಗುಳು,havlamak
901,heulen::V,ಅರಚು,ulumak
902,blasen::V,ಗಾಳಿ ಊದು,üflemek
903,pfeifen::V,ಸಿಳ್ಳೆಯೂದು,düdük çalmak
904,schreien::V,ಕರೆ,bağırmak
905,schreien::V,ಕರೆ,haykırmak
906,stöhnen::V,ನರಳು,inlemek
907,zittern::V,ನಡುಗು,titremek
908,leben::V,ಇರು,yaşamak
909,leben::V,ಇರು,hayatta olmak
910,geboren werden::V,ಉಂಟಾಗು,doğmak
911,atmen::V,ಉಸಿರು,solunmak
912,atmen::V,ಉಸಿರು,nefes almak
913,trinken::V,ಕುಡಿ,içmek
914,essen::V,ತಿನ್ನು,yemek
915,schlucken::V,ನುಂಗು,yutmak
916,müde werden::V,ಬಳಲು,yorulmak
917,einschlafen::V,ನಿದ್ಧೆಹೋಗು,uykuya dalmak
918,schlafen::V,ನಿದ್ರಿಸು,uyumak
919,aufwachen::V,ಏಳು,uyanmak
920,aufstehen::V,ಏಳು,kalkmak
921,aufstehen::V,ಏಳು,yataktan kalkmak
922,sich erholen::V,ಸುಧಾರಿಸು,dinlenmek
923,krank werden::V,ಬೇನೆಬೀಳು,hastalanmak
924,krank sein::V,ಕೆಟ್ಟ ಎಂದು,hasta olmak
925,schmerzen::V,ಕಚ್ಚು,ağrımak
926,husten::V,ಕೆಮ್ಮು,öksürmek
927,genesen::V,ಮತ್ತೆಹೊದಿಸು,şifa bulmak
928,sterben::V,ಮೃತಪಡು,ölmek
929,sterben::V,ಮೃತಪಡು,vefat etmek
930,umkommen::V,ಹಾಳಾಗು,ölmek
931,sich bewegen::V,ಚಲಿಸು,hareket etmek
932,sich rühren::V,ಕದಲು,kımıldanmak
933,sich erheben::V,ಏಳು,kalkmak
934,sich erheben::V,ಏಳು,ayağa kalkmak
935,sich setzen::V,ಕೂರು,oturmak
936,hinfallen::V,ಬೀಳು,yere düşmek
937,laufen::V,ನಡೆ,yürümek
938,schreiten::V,ಮೆಲ್ಲಗೆ ನಡೆ,yürümek
939,schreiten::V,ಮೆಲ್ಲಗೆ ನಡೆ,adım atmak
940,spazierengehen::V,ವಿಹರಿಸು,gezmek
941,spazierengehen::V,ವಿಹರಿಸು,dolaşmak
942,eilen::V,ಮುನ್ನುಗ್ಗು,seğirtmek
943,sich beeilen::V,ಆತುರಪಡು,acele etmek
944,sausen::V,ಒಗೆ,hızla gitmek
945,rennen::V,ಓಡು,koşmak
946,springen::V,ಜಿಗಿ,atlamak
947,springen::V,ಜಿಗಿ,sıçramak
948,klettern::V,ಏರು,tırmanmak
949,schaukeln::V,ತೂಗು,sallanmak
950,kriechen::V,ತೆವಳು,sürünmek
951,schwimmen::V,ಈಜು,yüzmek
952,tauchen::V,ಕೆಳಗಿಳಿ,dalmak
953,rudern::V,ಸಾಗಿಸು,kürek çekmek
954,fahren::V,ನಡೆಸು,gitmek
955,fliegen::V,ಹಾರು,uçmak
956,gehen::V,ಹೋಗು,gitmek
957,weggehen::V,ಹೊರಡು,gitmek
958,abfahren::V,ತೆರಳು,kalkmak
959,anhalten::V,ನಿಲ್ಲು,durmak
960,hineingehen::V,ಒಳಹೊಗು,içeri girmek
961,eintreten::V,ಒಳಹೊಗು,girmek
962,kommen::V,ಬರು,gelmek
963,ankommen::V,ಬರು,varmak
964,zurückkommen::V,ಹಿಂದಿರುಗು,dönmek
965,bleiben::V,ಇರು,kalmak
966,warten::V,ಇರು,beklemek
967,erwarten::V,ನಿರೀಕ್ಷಿಸು,beklemek
968,suchen::V,ಹುಡುಕು,aramak
969,finden::V,ಕಂಡುಕೊ,bulmak
970,versuchen::V,ಪ್ರಯತ್ನಿಸು,denemek
971,vorbereiten::V,ಸಿದ್ಧವಾಗು,hazırlamak
972,lieben::V,ಪ್ರೀತಿಸು,sevmek
973,mögen::V,ಇಷ್ಟಪಡು,beğenmek
974,lachen::V,ನಗು,gülmek
975,rühren::V,ಹೃದಯ ಸ್ಪರ್ಶಕ್ಕೆ,dokunmak
976,rühren::V,ಹೃದಯ ಸ್ಪರ್ಶಕ್ಕೆ,duygulandırmak
977,weinen::V,ಅಳು,ağlamak
978,schimpfen::V,ಗೊಣಗು,küfretmek
979,sich ärgern::V,ಗಣಗಾಡು,kızmak
980,sich fürchten::V,ನಡುಗು,korkmak
981,fürchten::V,ಹೆದರು,korkmak
982,fliehen::V,ಓಡಿಹೋಗು,kaçmak
983,flüchten::V,ಪಾರಾಗು,kaçmak
984,sehen::V,ಕಾಣು,görmek
985,anschauen::V,ನೋಡು,seyretmek
986,ansehen::V,ನಿರೀಕ್ಷಿಸು,bakmak
987,hören::V,ಕೇಳು,duymak
988,hören::V,ಕೇಳು,işitmek
989,zuhören::V,ಆಲಿಸು,dinlemek
990,probieren::V,ರುಚಿ ನೋಡು,denemek
991,probieren::V,ರುಚಿ ನೋಡು,tadına bakmak
992,riechen::V,ಮೂಸು,kokusunu almak
993,fühlen::V,ಸ್ಪರ್ಯಿಸಿತಿಳಿ,duymak
994,fühlen::V,ಸ್ಪರ್ಯಿಸಿತಿಳಿ,hissetmek
995,scheinen::V,ತೋರು,görünmek
996,zu sehen sein::V,ಕಾಣಿಸು,görünmek
997,vernehmen::V,ಕೇಳು,haber almak
998,frieren::V,ಚಳಿಯಿಂದ ಸೆಡೆದುಕೊ,üşümek
999,tun::V,ಮಾಡು,etmek
1000,tun::V,ಮಾಡು,yapmak
1001,können::V,ಮಾಡಬಲ್ಲ,bilmek
1002,wollen::V,ಬಯಸು,istemek
1003,anfangen::V,ಪ್ರಾರಂಭಿಸು,başlamak
1004,beenden::V,ನಿಲ್ಲಿಸು,bitirmek
1005,aufhören::V,ಮುಗಿಸು,bitmek
1006,gelingen::V,ಯಶಸ್ವಿಯಾಗು,başarmak
1007,geraten::V,ಉತ್ಪತ್ತಿಮಾಡು,düşmek
1008,öffnen::V,ತೆರೆ,açmak
1009,schließen::V,ಮುಚ್ಚು,kapamak
1010,stellen::V,ಇಕ್ಕು,koymak
1011,setzen::V,ಇಡು,koymak
1012,setzen::V,ಇಡು,oturtmak
1013,legen::V,ಇಡು,koymak
1014,legen::V,ಇಡು,yatırmak
1015,berühren::V,ತಾಕು,dokunmak
1016,verbinden::V,ಕೂಡಿಸು,bağlamak
1017,verbinden::V,ಕೂಡಿಸು,birleştirmek
1018,bedecken::V,ಮುಚ್ಚು,örtmek
1019,bedecken::V,ಮುಚ್ಚು,kaplamak
1020,aufhängen::V,ತೂಗುಹಾಕು,asmak
1021,anzünden::V,ಹತ್ತಿಸು,yakmak
1022,anzünden::V,ಹತ್ತಿಸು,ateşlemek
1023,aufheben::V,ಆಯಿ,kaldırmak
1024,zurücklassen::V,ಬಿಡು,geride bırakmak
1025,verlieren::V,ಕಳೆ,yitirmek
1026,verlieren::V,ಕಳೆ,kaybetmek
1027,fallen lassen::V,ಬೀಳಿಸು,düşürmek
1028,machen::V,ಮಾಡು,yapmak
1029,herstellen::V,ತಯಾರಿಸು,yapmak
1030,herstellen::V,ತಯಾರಿಸು,imal etmek
1031,bauen::V,ಕಟ್ಟು,kurmak
1032,bauen::V,ಕಟ್ಟು,inşa etmek
1033,reparieren::V,ಸರಿಪಡಿಸು,onarmak
1034,reparieren::V,ಸರಿಪಡಿಸು,tamir etmek
1035,verbessern::V,ತಿದ್ದು,düzeltmek
1036,ändern::V,ಬದಲಾಯಿಸು,değiştirmek
1037,graben::V,ಅಗೆ,kazmak
1038,beugen::V,ಬಗ್ಗಿಸು,eğmek
1039,biegen::V,ಬಗ್ಗಿಸು,bükmek
1040,drehen::V,ತಿರುಗು,çevirmek
1041,drehen::V,ತಿರುಗು,döndürmek
1042,wenden::V,ತಿರುಗು,çevirmek
1043,umdrehen::V,ತಿರುಗಿಸು,çevirmek
1044,heben::V,ಎತ್ತು,kaldırmak
1045,hochheben::V,ಎತ್ತು,yukarı kaldırmak
1046,ergreifen::V,ಆಕ್ರಮಿಸು,tutmak
1047,ergreifen::V,ಆಕ್ರಮಿಸು,yakalamak
1048,halten::V,ಹಿಡಿ,tutmak
1049,drücken::V,ಒತ್ತು,sıkmak
1050,schieben::V,ನೂಕು,itmek
1051,schieben::V,ನೂಕು,sürmek
1052,kratzen::V,ತರಚಿಕೊಳ್ಳು,kaşımak
1053,lecken::V,ನೆಕ್ಕು,yalamak
1054,beißen::V,ಕಚ್ಚು,ısırmak
1055,abreißen::V,ಹರಿ,koparmak
1056,abschneiden::V,ಕತ್ತರಿಸು,keserek ayırmak
1057,binden::V,ಕಟ್ಟು,bağlamak
1058,stecken::V,ಸಿಕ್ಕಿಸು,sokmak
1059,brechen::V,ಮುರಿ,kırmak
1060,klopfen::V,ತಟ್ಟು,çalmak
1061,hauen::V,ಹೊಡೆ,vurmak
1062,kleben::V,ಅಂಟಿಸು,yapıştırmak
1063,reiben::V,ಉಜ್ಜು,ovmak
1064,reiben::V,ಉಜ್ಜು,sürtmek
1065,streichen::V,ಹರಡು,sürmek
1066,schleifen::V,ಮಸೆ,bilemek
1067,schneiden::V,ಕತ್ತರಿಸು,kesmek
1068,rütteln::V,ಕುಲುಕಿಸು,sallamak
1069,schütteln::V,ಅಲುಗಿಸು,sarsmak
1070,schütteln::V,ಅಲುಗಿಸು,çalkamak
1071,schwenken::V,ತೂಗಾಡು,sallamak
1072,schütten::V,ಎರೆ,dökmek
1073,schütten::V,ಎರೆ,akıtmak
1074,füllen::V,ತುಂಬಿಸು,doldurmak
1075,einwickeln::V,ಹೊದಿಸು,sarmak
1076,tragen::V,ಹೊರು,taşımak
1077,schleppen::V,ಜಗ್ಗು,sürüklemek
1078,ziehen::V,ಎಳೆ,çekmek
1079,aufbewahren::V,ಇಟ್ಟುಕೊ,saklamak
1080,werfen::V,ಎಸೆ,atmak
1081,fangen::V,ಹಿಡಿ,tutmak
1082,fangen::V,ಹಿಡಿ,yakalamak
1083,packen::V,ಸೆಳೆ,tutmak
1084,packen::V,ಸೆಳೆ,yakalamak
1085,verstecken::V,ಮುಚ್ಚಿಡು,saklamak
1086,teilen::V,ವಿಭಜಿಸು,bölmek
1087,teilen::V,ವಿಭಜಿಸು,ayırmak
1088,schicken::V,ಕಳುಹಿಸು,yollamak
1089,schicken::V,ಕಳುಹಿಸು,göndermek
1090,bringen::V,ತರು,getirmek
1091,hinzufügen::V,ಕೂಡಿಸು,katmak
1092,hinzufügen::V,ಕೂಡಿಸು,eklemek
1093,bekommen::V,ಸಂಪಾದಿಸು,almak
1094,bekommen::V,ಸಂಪಾದಿಸು,eline geçmek
1095,erhalten::V,ಪಡೆ,almak
1096,nehmen::V,ಹಿಡಿ,almak
1097,wählen::V,ಆರಿಸು,seçmek
1098,auswählen::V,ಆಯಿ,seçmek
1099,auswählen::V,ಆಯಿ,ayırmak
1100,bewahren::V,ರಕ್ಷಿಸಿಡು,korumak
