,Concept_ID,mn,is
797,schlecht::A,өөдгүй,slæmur
798,schlecht::A,өөдгүй,lélegur
799,richtig::A,зөв,réttur
800,richtig::A,зүйтэй,réttur
801,schlimm::A,муухай,slæmur
802,wahr::A,үнэн,sannur
803,wahr::A,жинхэнэ,sannur
804,alt::A,хуучин,gamall
805,neu::A,шинэ,nýr
806,ehemalig::A,агсан,fyrrverandi
807,ehemalig::A,байсан,fyrrverandi
808,alt[Lebewesen]::A,өвгөн,gamall
809,alt[Lebewesen]::A,хижээл,gamall
810,jung::A,залуу,ungur
811,arm::A,ядуу,vesall
812,arm::A,ядуу,fátækur
813,reich::A,баян,ríkur
814,reich::A,баян,auðugur
815,reich::A,баялаг,ríkur
816,reich::A,баялаг,auðugur
817,bekannt::A,танил,kunnugur
818,berühmt::A,цуутай,frægur
819,berühmt::A,алдартай,frægur
820,fremd::A,харь,framandi
821,fremd::A,харь,ókunnugur
822,fremd::A,гадаад,framandi
823,fremd::A,гадаад,ókunnugur
824,verschieden::A,ондоо,ýmis
825,verschieden::A,янз янзын,ýmis
826,nah::A,ойрын,nálægur
827,nah::A,дөтийн,nálægur
828,fern::A,холын,fjarri
829,fern::A,холын,fjarlægur
830,linker::A,буруу,vinstri
831,rechter::A,баруун,hægri
832,anderer::A,өөр,annar
833,anderer::A,нөгөө,annar
834,erster::A,нэгдэх,fyrsti
835,erster::A,нэгдүгээр,fyrsti
836,zweiter::A,хоёрдугаар,annar
837,dritter::A,гуравдугаар,þriðji
838,letzter::A,сүүлийн,síðasti
839,allein::ADV,ганцаараа,einn
840,allein::ADV,ганцаараа,aleinn
841,auf einmal::ADV,нэгмөсөн,allt í einu
842,zusammen::ADV,цуг,saman
843,zusammen::ADV,хамт,saman
844,lange::ADV,удаан,lengi
845,plötzlich::ADV,гэнэт,skyndilega
846,sofort::ADV,дороо,strax
847,sofort::ADV,дороо,þegar í stað
848,später::ADV,дараа,seinna
849,jetzt::ADV,өнөө,nú
850,jetzt::ADV,өнөө,núna
851,heute::ADV,өнөө,í dag
852,heute::ADV,өнөөдөр,í dag
853,morgen::ADV,маргааш,á morgun
854,morgen::ADV,маргаадар,á morgun
855,bald::ADV,түргэн,brátt
856,bald::ADV,түргэн,bráðum
857,bald::ADV,удахгүй,brátt
858,bald::ADV,удахгүй,bráðum
859,dann::ADV,хожим,svo
860,dann::ADV,хожим,síðan
861,dann::ADV,тэгээд,svo
862,dann::ADV,тэгээд,síðan
863,gestern::ADV,өчигдөр,í gær
864,einst::ADV,нэг,forðum
865,damals::ADV,тэгэхэд,þá
866,damals::ADV,тэгэхэд,á þeim tímum
867,danach::ADV,тэгээд,á eftir því
868,danach::ADV,дараа нь,á eftir því
869,vorher::ADV,урьд,áður
870,zuerst::ADV,анх,fyrst
871,zuerst::ADV,эхлээд,fyrst
872,einmal::ADV,нэг удаа,einu sinni
873,manchmal::ADV,хааяа,stundum
874,manchmal::ADV,заримдаа,stundum
875,oft::ADV,олонтоо,oft
876,immer::ADV,байнга,alltaf
877,immer::ADV,байнга,sífellt
878,niemals::ADV,хэзээ ч,aldrei
879,niemals::ADV,хэдийд ч,aldrei
880,hier::ADV,энд,hér
881,hierhin::ADV,нааш,hingað
882,von hier::ADV,эндээс,héðan
883,dort::ADV,тэнд,þar
884,dort::ADV,тэнд,þarna
885,dorthin::ADV,тийш,þangað
886,geradeaus::ADV,шулуун,beint áfram
887,vorwärts::ADV,урагшаа,áfram
888,rückwärts::ADV,буцаан,aftur á bak
889,rückwärts::ADV,сөөргөө,aftur á bak
890,zurück::ADV,буцаж,aftur
891,zurück::ADV,буцаж,til baka
892,zurück::ADV,гэдрэг,aftur
893,zurück::ADV,гэдрэг,til baka
894,unten::ADV,дор,niðri
895,unten::ADV,дор,fyrir neðan
896,hinab::ADV,уруу,niður
897,hinab::ADV,уруу,niður eftir
898,oben::ADV,дээр,uppi
899,hinauf::ADV,өөд,upp
900,hinauf::ADV,өөд,upp eftir
901,hinauf::ADV,дээш,upp
902,hinauf::ADV,дээш,upp eftir
903,überall::ADV,хааяагүй,alls staðar
904,überall::ADV,энд тэндгүй,alls staðar
905,nicht::ADV,эс,ekki
906,nicht::ADV,-гүй,ekki
907,ein wenig::ADV,жаахан,dálítið
908,kaum::ADV,арай,varla
909,kaum::ADV,арай,tæplega
910,kaum::ADV,арай гэж,varla
911,kaum::ADV,арай гэж,tæplega
912,sehr::ADV,тун,mjög
913,so::ADV,тэгж,svo
914,so::ADV,тэгж,þannig
915,so::ADV,ингээд,svo
916,so::ADV,ингээд,þannig
917,noch::ADV,дахин,enn
918,noch::ADV,дахин,ennþá
919,noch::ADV,дахиад,enn
920,noch::ADV,дахиад,ennþá
921,nur::ADV,зөвхөн,bara
922,nur::ADV,зөвхөн,aðeins
923,nur::ADV,гагцхүү,bara
924,nur::ADV,гагцхүү,aðeins
925,schon::ADV,нэгэнт,nú þegar
926,wieder::ADV,дахин,aftur
927,wieder::ADV,дахин,að nýju
928,wieder::ADV,дахиад,aftur
929,wieder::ADV,дахиад,að nýju
930,vergebens::ADV,хий,árangurslaust
931,vor::PRP,өмнө,fyrir
932,hinter::PRP,ард,bak við
933,hinter::PRP,ард,aftur fyrir
934,unter::PRP,доор,undir
935,durch::PRP,дундуур,gegnum
936,neben::PRP,хажууд,hjá
937,neben::PRP,хажууд,við hliðina á
938,zwischen::PRP,завсар,milli
939,zwischen::PRP,завсар,á milli
940,zwischen::PRP,хооронд,milli
941,zwischen::PRP,хооронд,á milli
942,wegen::PRP,төлөө,vegna
943,wegen::PRP,дээрээс,vegna
944,dies::PRN,энэ,þetta
945,das::PRN,тэр,það
946,alles::PRN,цөм,allt
947,alles::PRN,бүгд,allt
948,ich::PRN,би,ég
949,du::PRN,чи,þú
950,er::PRN,тэр,hann
951,er::PRN,тэр хүн,hann
952,wir::PRN,бид,við
953,ihr::PRN,та нар,þið
954,sie::PRN,тэд,þær
955,sie::PRN,тэд,þeir
956,was::FPRN,юу,hvað
957,wer::FPRN,хэн,hver
958,wo::FADV,хаа,hvar
959,wo::FADV,хаана,hvar
960,wohin::FADV,хааш,hvert
961,wohin::FADV,хаана,hvert
962,wie::FADV,яаж,hvernig
963,wie::FADV,хэрхэн,hvernig
964,warum::FADV,юунд,hvers vegna
965,warum::FADV,яагаад,hvers vegna
966,wieviel::FNUM,хэдий,hve mikill
967,wieviel::FNUM,хэд,hve mikill
968,eins::NUM,нэг,einn
969,zwei::NUM,хоёр,tveir
970,drei::NUM,гурав,þrír
971,vier::NUM,дөрөв,fjórir
972,fünf::NUM,тав,fimm
973,sechs::NUM,зургаа,sex
974,sieben::NUM,долоо,sjö
975,acht::NUM,найм,átta
976,neun::NUM,ес,níu
977,zehn::NUM,арав,tíu
978,elf::NUM,арван нэг,ellefu
979,zwölf::NUM,арван хоёр,tólf
980,zwanzig::NUM,хорь,tuttugu
981,dreißig::NUM,гуч,þrjátíu
982,vierzig::NUM,дөч,fjörutíu
983,fünfzig::NUM,тавь,fimmtíu
984,sechzig::NUM,жар,sextíu
985,siebzig::NUM,дал,sjötíu
986,achtzig::NUM,ная,áttatíu
987,neunzig::NUM,ер,níutíu
988,hundert::NUM,зуу,hundrað
989,tausend::NUM,мянга,þúsund
990,und::CNJ,ч,og
991,und::CNJ,болон,og
992,oder::CNJ,буюу,eða
993,stehen::V,зогсох,standa
994,sitzen::V,суух,sitja
995,liegen::V,хэвтэх,liggja
996,hängen::V,өлгөөтэй байх,hanga
997,hängen::V,дүүжлээтэй байх,hanga
998,werden::V,болох,verða
999,passieren::V,тохиох,gerast
1000,beginnen::V,эхлэх,byrja
1001,enden::V,дүүрэх,enda
1002,enden::V,дүүрэх,lykta
1003,wechseln::V,хувирах,skipta
1004,aufgehen[Sonne]::V,мандах,koma upp
1005,untergehen[Sonne]::V,жаргах,ganga til viðar
1006,scheinen[Sonne]::V,гэрэлтэх,skína
1007,donnern::V,дуугарах,þruma
1008,wehen::V,салхилах,blása
1009,wehen::V,хөөрөгдөх,blása
1010,strömen::V,гүйх,streyma
1011,strömen::V,урсах,streyma
1012,fließen::V,урсах,fljóta
1013,sich drehen::V,эргэлдэх,snúast
1014,schwanken::V,хэлбэлзэх,riða
1015,schwanken::V,хэлбэлзэх,rugga
1016,schwingen::V,ганхах,sveiflast
1017,schwingen::V,хэлбэлзэх,sveiflast
1018,fallen::V,унах,falla
1019,brennen::V,шатах,brenna
1020,rauchen::V,баагих,reykja
1021,regnen::V,бороо орно,rigna
1022,gefrieren::V,хөлдөх,frjósa
1023,tauen::V,хайлах,þiðna
1024,schmelzen::V,уярах,bráðna
1025,trocknen::V,хатах,þorna
1026,sieden::V,буцлах,sjóða
1027,sieden::V,даргилах,sjóða
1028,faulen::V,үжрэх,rotna
1029,faulen::V,өмхийрөх,rotna
1030,verfaulen::V,бээх,rotna
1031,verfaulen::V,өгрөх,rotna
1032,reißen::V,цуурах,rifna
1033,versinken::V,живэх,sökkva
1034,vergehen::V,нөгчих,líða
1035,vergehen::V,өнгөрөх,líða
1036,erscheinen::V,гарах,birtast
1037,erscheinen::V,бултайх,birtast
1038,verschwinden::V,далд орох,hverfa
1039,verschwinden::V,алга болох,hverfa
1040,sinken::V,татрах,síga
1041,sinken::V,доошлох,síga
1042,abnehmen::V,багасах,lækka
1043,abnehmen::V,багасах,minnka
1044,abnehmen::V,хорогдох,lækka
1045,abnehmen::V,хорогдох,minnka
1046,zunehmen::V,ихсэх,aukast
1047,steigen::V,нэмэгдэх,stíga
1048,wachsen::V,өсөх,vaxa
1049,wachsen::V,ургах,vaxa
1050,glänzen::V,гилгэнэх,glóa
1051,glänzen::V,гилгэнэх,glampa
1052,glänzen::V,гилбэгнэх,glóa
1053,glänzen::V,гилбэгнэх,glampa
1054,funkeln::V,гялжах,leiftra
1055,funkeln::V,гялалзах,leiftra
1056,lärmen::V,шуугих,hafa hátt
1057,läuten::V,цохих,hringja
1058,klingeln::V,хонхдох,hringja
1059,klingeln::V,дуугарах,hringja
1060,klirren::V,хангир жингэр хийх,glamra
1061,klirren::V,хангир жингэр хийх,skrölta
1062,brausen::V,бургилах,ólga
1063,rauschen::V,сэржигнэх,suða
1064,klingen::V,хангинах,hljóma
1065,bellen::V,хуцах,gelta
1066,heulen::V,улих,væla
1067,heulen::V,улих,ýlfra
1068,blasen::V,үлзэх,blása
1069,pfeifen::V,исгэрэх,blístra
1070,schreien::V,хашгирах,æpa
1071,stöhnen::V,ёолох,stynja
1072,stöhnen::V,гэнгэнэх,stynja
1073,zittern::V,дагжих,titra
1074,zittern::V,дагжих,skjálfa
1075,leben::V,амьдрах,lifa
1076,geboren werden::V,төрөх,fæðast
1077,atmen::V,амьсгалах,anda
1078,atmen::V,амьсгалах,draga andann
1079,trinken::V,уух,drekka
1080,essen::V,идэх,borða
1081,schlucken::V,залгих,kingja
1082,müde werden::V,ядрах,þreytast
1083,einschlafen::V,унтчих,sofna
1084,schlafen::V,унтах,sofa
1085,aufwachen::V,сэрэх,vakna
1086,aufstehen::V,босох,fara á fætur
1087,sich erholen::V,амрах,hvíla sig
1088,krank werden::V,өвдөж эхлэх,veikjast
1089,krank werden::V,өвдөж эхлэх,verða veikur
1090,krank sein::V,өвдөх,vera veikur
1091,schmerzen::V,өвдөх,kenna til
1092,schmerzen::V,шархирах,kenna til
1093,husten::V,ханиах,hósta
1094,genesen::V,засрах,batna
1095,genesen::V,засрах,frískast
1096,sterben::V,үхэх,deyja
1097,sterben::V,нас барах,deyja
1098,umkommen::V,үхэх,farast
1099,sich bewegen::V,хөдлөх,bifast
1100,sich rühren::V,хөдлөх,hreyfast
1101,sich erheben::V,босох,standa upp
1102,sich setzen::V,суух,setjast
1103,hinfallen::V,ойчих,detta
1104,laufen::V,явган явах,labba
1105,schreiten::V,алхах,ganga
1106,spazierengehen::V,зугаалах,ganga sér til skemmtunar
1107,eilen::V,хурдлах,fara hratt
1108,sich beeilen::V,яарах,flýta sér
1109,sich beeilen::V,шамдах,flýta sér
1110,sausen::V,давхих,þjóta
1111,rennen::V,гүйх,hlaupa
1112,springen::V,харайх,stökkva
1113,springen::V,дэвхрэх,stökkva
1114,klettern::V,авирах,klifra
1115,schaukeln::V,ганхалзах,róla
1116,schaukeln::V,ганхалзах,rugga
1117,kriechen::V,мөлхөх,skríða
1118,schwimmen::V,сэлэх,synda
1119,tauchen::V,шунгах,kafa
1120,rudern::V,сэлүүрдэх,róa
1121,fahren::V,явах,aka
1122,fahren::V,явах,fara
1123,fliegen::V,нисэх,fljúga
1124,gehen::V,явах,fara
1125,gehen::V,явах,ganga
1126,weggehen::V,явах,fara burt
1127,weggehen::V,явах,ganga burt
1128,abfahren::V,одох,aka burt
1129,abfahren::V,хөдлөх,aka burt
1130,anhalten::V,зогсох,stöðva
1131,hineingehen::V,орох,ganga inn
1132,eintreten::V,орох,koma inn
1133,eintreten::V,орох,ganga inn
1134,kommen::V,ирэх,koma
1135,ankommen::V,хүрэх,koma til
1136,zurückkommen::V,харих,koma til baka
1137,zurückkommen::V,буцаж ирэх,koma til baka
1138,bleiben::V,үлдэх,haldast
1139,bleiben::V,үлдэх,vera kyrr
1140,warten::V,хүлээх,bíða
1141,erwarten::V,хүлээх,búast við
1142,erwarten::V,хүлээх,eiga von á
1143,suchen::V,эрэх,leita
1144,suchen::V,бэдрэх,leita
1145,finden::V,олох,finna
1146,versuchen::V,оролдох,reyna
1147,vorbereiten::V,бэлтгэх,undirbúa
1148,lieben::V,янаглах,elska
1149,mögen::V,таалах,þykja gott
1150,mögen::V,таалах,falla í geð
1151,lachen::V,инээх,hlæja
1152,rühren::V,сэтгэл уяруулах,snerta
1153,weinen::V,уйлах,gráta
1154,schimpfen::V,хараах,skammast
1155,sich ärgern::V,уурлах,sárna
1156,sich ärgern::V,уурлах,gremjast
1157,sich fürchten::V,айх,óttast
1158,fürchten::V,айх,óttast
1159,fliehen::V,зугтах,flýja
1160,fliehen::V,гүйж очих,flýja
1161,flüchten::V,оргох,strjúka
1162,sehen::V,үзэх,sjá
1163,anschauen::V,харах,horfa á
1164,ansehen::V,харах,líta á
1165,hören::V,дуулах,heyra
1166,zuhören::V,чагнах,hlusta
1167,probieren::V,амсаж үзэх,smakka
1168,riechen::V,үнэрлэх,þefa
1169,fühlen::V,мэдрэх,finna til
1170,scheinen::V,шиг үзэгдэх,virðast
1171,zu sehen sein::V,үзэгдэх,vera að sjá
1172,zu sehen sein::V,харагдах,vera að sjá
1173,vernehmen::V,дуулах,heyra
1174,vernehmen::V,дуулах,greina
1175,frieren::V,даарах,frjósa
1176,tun::V,хийх,gera
1177,tun::V,үйлдэх,gera
1178,können::V,болох,geta
1179,wollen::V,хүсэх,ætla
1180,wollen::V,хүсэх,vilja
1181,anfangen::V,эхлэх,hefja
1182,beenden::V,дуусгах,enda
1183,beenden::V,дуусгах,ljúka
1184,aufhören::V,болих,lykta
1185,aufhören::V,зогсох,lykta
1186,gelingen::V,бүтэх,heppnast
1187,geraten::V,илрэх,lukkast
1188,öffnen::V,нээх,opna
1189,öffnen::V,тайлах,opna
1190,schließen::V,хаах,loka
1191,stellen::V,тавих,láta
1192,stellen::V,тавих,setja
1193,stellen::V,босгох,láta
1194,stellen::V,босгох,setja
1195,setzen::V,суулгах,láta
1196,setzen::V,суулгах,setja
1197,legen::V,хийх,láta
1198,legen::V,хийх,leggja
1199,legen::V,тавих,láta
1200,legen::V,тавих,leggja
1201,berühren::V,шүргэх,koma við
1202,verbinden::V,залгах,sameina
1203,bedecken::V,бүрэх,hylja
1204,aufhängen::V,өлгөх,hengja
1205,aufhängen::V,өлгөх,hengja upp
1206,aufhängen::V,дүүжлэх,hengja
1207,aufhängen::V,дүүжлэх,hengja upp
1208,anzünden::V,асаах,kveikja í
1209,anzünden::V,ноцоох,kveikja í
1210,aufheben::V,өргөх,taka upp
1211,aufheben::V,өргөх,lyfta upp
1212,zurücklassen::V,орхих,skilja eftir
1213,zurücklassen::V,үлдээх,skilja eftir
1214,verlieren::V,гээх,týna
1215,verlieren::V,гээх,glata
1216,fallen lassen::V,унагах,missa
1217,machen::V,хийх,búa til
1218,machen::V,гаргах,búa til
1219,herstellen::V,бүтээх,framleiða
1220,bauen::V,барих,smíða
1221,bauen::V,барих,byggja
1222,reparieren::V,засах,gera við
1223,reparieren::V,сэлбэх,gera við
1224,verbessern::V,засах,bæta
1225,verbessern::V,сайжруулах,bæta
1226,ändern::V,өөрчлөх,breyta
1227,graben::V,малтах,grafa
1228,beugen::V,бөгтийлгөх,beygja
1229,biegen::V,матах,sveigja
1230,biegen::V,муруйлгах,sveigja
1231,drehen::V,эргүүлэх,snúa
1232,wenden::V,эргүүлэх,snúa
1233,wenden::V,эргүүлэх,venda
1234,umdrehen::V,хөрвүүлэх,venda
1235,umdrehen::V,хөрвүүлэх,snúa við
1236,heben::V,өргөх,hefja
1237,hochheben::V,өргөх,lyfta upp
1238,ergreifen::V,атгах,grípa
1239,halten::V,барих,rúma
1240,halten::V,барих,halda
1241,drücken::V,дарах,þjá
1242,drücken::V,дарах,þrýsta
1243,schieben::V,түлхэх,ýta
1244,kratzen::V,хусах,klóra
1245,kratzen::V,маажих,klóra
1246,lecken::V,долоох,sleikja
1247,beißen::V,зуух,bíta
1248,beißen::V,хазах,bíta
1249,abreißen::V,таслах,rífa af
1250,abreißen::V,таслах,rífa frá
1251,abschneiden::V,тайрах,skera af
1252,abschneiden::V,тайрах,klippa af
1253,binden::V,боох,binda
1254,binden::V,хүлэх,binda
1255,stecken::V,шаах,stinga
1256,stecken::V,шигтгэх,stinga
1257,brechen::V,хугалах,brjóta
1258,klopfen::V,цохих,berja
1259,klopfen::V,цохих,klappa
1260,klopfen::V,тогших,berja
1261,klopfen::V,тогших,klappa
1262,hauen::V,дэлдэх,berja
1263,hauen::V,дэлдэх,höggva
1264,kleben::V,наах,líma
1265,reiben::V,нухах,núa
1266,reiben::V,нидчих,núa
1267,streichen::V,нялах,smyrja
1268,streichen::V,түрхэх,smyrja
1269,schleifen::V,билүүдэх,slípa
1270,schleifen::V,гуранздах,slípa
1271,schneiden::V,огтлох,skera
1272,schneiden::V,огтлох,klippa
1273,rütteln::V,холхнулах,skaka
1274,schütteln::V,сэгсрэх,hrista
1275,schwenken::V,дэвэх,sveifla
1276,schwenken::V,даллах,sveifla
1277,schütten::V,цутгах,hella
1278,schütten::V,аягалах,hella
1279,füllen::V,дүүргэх,fylla
1280,einwickeln::V,боох,vefja inn í
1281,einwickeln::V,ороох,vefja inn í
1282,tragen::V,авчрах,bera
1283,schleppen::V,чирэх,draga
1284,ziehen::V,татах,toga
1285,ziehen::V,татах,draga
1286,aufbewahren::V,хадгалах,geyma
1287,werfen::V,хаях,kasta
1288,werfen::V,шидэх,kasta
1289,fangen::V,барих,grípa
1290,packen::V,шүүрэх,þrífa í
1291,verstecken::V,нуух,fela
1292,teilen::V,хуваах,deila
1293,schicken::V,илгээх,senda
1294,schicken::V,явуулах,senda
1295,bringen::V,авчрах,færa
1296,bringen::V,авчрах,flytja
1297,bringen::V,аваачих,færa
1298,bringen::V,аваачих,flytja
1299,hinzufügen::V,нэмэх,bæta við
1300,bekommen::V,хүлээн авах,hljóta
1301,bekommen::V,хүлээн авах,ná
1302,erhalten::V,хүлээн авах,fá
1303,nehmen::V,авах,taka
1304,wählen::V,сонгох,velja
1305,auswählen::V,шилэх,velja úr
1306,bewahren::V,гамнах,gæta
1307,bewahren::V,гамнах,vernda
1308,behindern::V,саад хийх,varna
1309,behindern::V,тотгор болох,varna
1310,verderben::V,эвдэх,spilla
1311,beschädigen::V,гэмтээх,skemma
1312,zerbrechen::V,хагалах,brjóta
1313,zerbrechen::V,хага цохих,brjóta
1314,zerreißen::V,урах,rífa
1315,zerreißen::V,урах,rífa sundur
1316,zerstören::V,эвдэх,rífa niður
1317,zerstören::V,сүйтгэх,rífa niður
1318,verbrennen::V,шатаах,brenna
1319,geben::V,өгөх,gefa
1320,reichen::V,өгөх,rétta
1321,reichen::V,дамжуулах,rétta
1322,schenken::V,бэлэглэх,gefa
1323,versprechen::V,амлах,lofa
1324,versprechen::V,амлах,heita
1325,wünschen::V,ерөөх,óska
1326,loben::V,магтах,lofa
1327,loben::V,магтах,hrósa
1328,loben::V,сайшаах,lofa
1329,loben::V,сайшаах,hrósa
1330,küssen::V,озох,kyssa
1331,küssen::V,үнсэх,kyssa
1332,wiegen::V,бүүвэйлэх,rugga
1333,zudecken::V,хучих,þekja
1334,zudecken::V,хучих,breiða yfir
1335,zudecken::V,бүтээх,þekja
1336,zudecken::V,бүтээх,breiða yfir
1337,wecken::V,сэрээх,vekja
1338,zeigen::V,үзүүлэх,sýna
1339,führen::V,хөтлөх,leiða
1340,lehren::V,заах,kenna
1341,unterrichten::V,сургах,fræða
1342,aufziehen::V,өсгөх,ala upp
1343,aufziehen::V,хүмүүжүүлэх,ala upp
1344,leiten::V,удирдах,stjórna
1345,antreiben::V,шамдуулах,hvetja
1346,lassen::V,-уулах,láta
1347,einladen::V,залах,bjóða heim
1348,vereinigen::V,нэгтгэх,sameina
1349,vereinigen::V,хамтруулах,sameina
1350,besuchen::V,зочлох,heimsækja
1351,treffen::V,учрах,hitta
1352,treffen::V,дайралдах,hitta
1353,sich versammeln::V,хуралдах,safnast saman
1354,spielen::V,наадах,leika sér
1355,singen::V,дуулах,syngja
1356,tanzen::V,бүжиглэх,dansa
1357,sich trennen::V,салах,skiljast
1358,verlassen::V,хаях,yfirgefa
1359,retten::V,гэтэлгэх,bjarga
1360,bewachen::V,сахих,gæta
1361,bewachen::V,сахих,hafa vörð á
1362,schützen::V,хамгаалах,vernda
1363,verteidigen::V,хамгаалах,verja
1364,sich schlagen::V,зодолдох,slást
1365,sich schlagen::V,зодолдох,berjast
1366,schießen::V,харвах,skjóta
1367,schießen::V,буу буудах,skjóta
1368,siegen::V,ялах,sigra
1369,ärgern::V,уурлуулах,ergja
1370,ärgern::V,уурлуулах,skaprauna
1371,ärgern::V,уур хүргэх,ergja
1372,ärgern::V,уур хүргэх,skaprauna
1373,schlagen::V,цохих,slá
1374,schlagen::V,цохих,lemja
1375,treten::V,өшиглөх,sparka
1376,stechen::V,хатгах,stinga
1377,stoßen::V,ёврох,hrinda
1378,stoßen::V,нудрах,hrinda
1379,stehlen::V,хулгайлах,stela
1380,stören::V,саад болох,trufla
1381,belästigen::V,зовоох,ónáða
1382,belästigen::V,амраахгүй байх,ónáða
1383,verbergen::V,нуух,leyna
1384,verbergen::V,далдлах,leyna
1385,täuschen::V,мэхлэх,gabba
1386,täuschen::V,мэхлэх,blekkja
1387,betrügen::V,хуурах,svíkja
1388,betrügen::V,хуурах,blekkja
1389,töten::V,алах,drepa
1390,wohnen::V,суух,búa
1391,wohnen::V,амьдрах,búa
1392,arbeiten::V,ажиллах,vinna
1393,arbeiten::V,хөдөлмөрлөх,vinna
1394,sammeln::V,түүх,safna
1395,sammeln::V,хураах,safna
1396,pflücken::V,түүх,tína
1397,pflücken::V,түүх,reyta
1398,jagen::V,агнах,veiða
1399,jagen::V,гөрөөлөх,veiða
1400,fischen::V,загасчлах,fiska
1401,fischen::V,загас барих,fiska
1402,fassen::V,барих,veiða
1403,hüten::V,маллах,gæta
1404,hüten::V,маллах,vakta
1405,hüten::V,хариулах,gæta
1406,hüten::V,хариулах,vakta
1407,treiben::V,туух,reka
1408,anbinden::V,уях,binda við
1409,anbinden::V,уях,binda fast
1410,füttern::V,тэжээх,fóðra
1411,melken::V,саах,mjólka
1412,hacken::V,цавчих,höggva
1413,gießen::V,услах,hella
1414,reifen::V,боловсрох,þroskast
1415,zubereiten::V,бэлдэх,elda
1416,zubereiten::V,бэлдэх,tilbúa
1417,kochen::V,чанах,sjóða
1418,backen::V,жигнэх,baka
1419,braten::V,шарах,steikja
1420,braten::V,хайрах,steikja
1421,umrühren::V,хутгах,hræra í
1422,stricken::V,нэхэх,prjóna
1423,stricken::V,сүлжих,prjóna
1424,nähen::V,оёх,sauma
1425,färben::V,будах,lita
1426,reinigen::V,арилгах,hreinsa
1427,reinigen::V,цэвэрлэх,hreinsa
1428,waschen::V,угаах,þvo
1429,abwischen::V,арчих,þerra
1430,spülen::V,зайлах,skola
1431,spülen::V,зайлах,þvo upp
1432,fegen::V,хамах,sópa
1433,fegen::V,хамах,hreinsa
1434,fegen::V,шүүрдэх,sópa
1435,fegen::V,шүүрдэх,hreinsa
1436,kehren::V,шүүрдэх,sópa
1437,kehren::V,туужуудах,sópa
1438,baden::V,усанд орох,baða sig
1439,sich waschen::V,биеэ угаах,þvo sér
1440,ausziehen::V,тайлах,fara úr
1441,anziehen::V,өмсөх,fara í
1442,sich anziehen::V,хувцаслах,klæðast
1443,kämmen::V,самнах,greiða
1444,schmücken::V,гоёх,prýða
1445,schmücken::V,гоёх,skreyta
1446,schmücken::V,чимэх,prýða
1447,schmücken::V,чимэх,skreyta
1448,sagen::V,гэх,segja
1449,sagen::V,хэлэх,segja
1450,sprechen::V,ярих,tala
1451,sprechen::V,өгүүлэх,tala
1452,reden::V,хэлэх,ræða
1453,reden::V,хөөрөлдөх,ræða
1454,sich unterhalten::V,ярилцах,spjalla
1455,sich unterhalten::V,ярилцах,ræðast við
1456,fragen::V,асуух,spyrja
1457,bitten::V,гуйх,biðja
1458,erzählen::V,өгүүлэх,segja frá
1459,mitteilen::V,дуулгах,tilkynna
1460,mitteilen::V,мэдээлэх,tilkynna
1461,nennen::V,нэрлэх,nefna
1462,rufen::V,дуудах,kalla
1463,prahlen::V,бардах,gorta
1464,prahlen::V,сайрхах,gorta
1465,übersetzen::V,орчуулах,þýða
1466,denken::V,санах,hugsa
1467,glauben::V,итгэх,trúa
1468,bemerken::V,ажих,taka eftir
1469,bemerken::V,ажиглах,taka eftir
1470,erkennen::V,таних,þekkja
1471,begreifen::V,ойлгох,skilja
1472,verstehen::V,мэдэж авах,skilja
1473,lernen::V,сурах,læra
1474,wissen::V,мэдэх,vita
1475,sich erinnern an::V,дурсах,minnast
1476,vergessen::V,мартах,gleyma
1477,messen::V,хэмжих,mæla
1478,zählen::V,тоолох,telja
1479,rechnen::V,тооцоох,reikna
1480,lesen::V,унших,lesa
1481,malen::V,зурах,mála
1482,zeichnen::V,дүрслэн бичих,teikna
1483,schreiben::V,бичих,skrifa
1484,besitzen::V,эзэмших,hafa
1485,kaufen::V,худалдан авах,kaupa
1486,verkaufen::V,худалдах,selja
1487,bezahlen::V,төлөх,borga
1488,zahlen::V,төлөх,borga
1489,beherrschen::V,эзэмших,hafa á valdi sínu
1490,ertragen::V,тэсэх,þola
