,Concept_ID,xal,ga
791,berühmt::A,туурсн,clúiteach
792,fremd::A,күүнә,coimhthíoch
793,verschieden::A,әдл биш,éagsúil
794,verschieden::A,әдл биш,difriúil
795,verschieden::A,йилһәтә,éagsúil
796,verschieden::A,йилһәтә,difriúil
797,nah::A,өөрхн,gar
798,nah::A,өөрхн,deas
799,fern::A,хол,i bhfad uainn
800,fern::A,хол,i bhfad i gcéin
801,linker::A,зүн,clé
802,rechter::A,барун,deas
803,anderer::A,талдан,eile
804,erster::A,негдгч,céad
805,zweiter::A,хойрдгч,dóú
806,zweiter::A,хойрдгч,dara
807,dritter::A,һурвдгч,tríú
808,dritter::A,һурвдгч,treas
809,letzter::A,отхн,déanach
810,letzter::A,отхн,deireanach
811,allein::ADV,һанцарн,i d'aonar
812,auf einmal::ADV,нег дәкҗ,ag an am céanna
813,zusammen::ADV,хамдан,le chéile
814,zusammen::ADV,хамдан,in eineacht
815,lange::ADV,удан,fada
816,plötzlich::ADV,генткн,go tobann
817,plötzlich::ADV,генткн,i dtobainne
818,sofort::ADV,дарунь,ar an toirt
819,sofort::ADV,дарунь,ar an bpointe
820,später::ADV,сүүлд,níos déanaí
821,jetzt::ADV,ода,anois
822,heute::ADV,эндр,inniu
823,morgen::ADV,маңһдур,amárach
824,bald::ADV,дарунь,go luath
825,bald::ADV,дарунь,gan mhoill
826,dann::ADV,дәкәд,ansin
827,gestern::ADV,өцклдүр,inné
828,einst::ADV,нег саамд,tráth
829,einst::ADV,нег саамд,uair amháin
830,damals::ADV,тиигхд,ag an am
831,damals::ADV,тиигхд,an t-am sin
832,danach::ADV,тегәд,ina dhiaidh sin
833,vorher::ADV,урд,cheana
834,vorher::ADV,урд,roimhe sin
835,zuerst::ADV,түрүләд,ar dtús
836,einmal::ADV,нег дәкҗ,uair amháin
837,manchmal::ADV,зәрмдән,uaireanta
838,oft::ADV,хара биш,minic
839,oft::ADV,хатяр биш,minic
840,oft::ADV,дару-дарунь,minic
841,immer::ADV,оньдинд,i gcónaí
842,niemals::ADV,кезә чмгн биш,riamh
843,hier::ADV,энд,anseo
844,hier::ADV,энүнд,anseo
845,hierhin::ADV,нааран,anseo
846,von hier::ADV,эндәс,an áit seo
847,dort::ADV,тенд,ann
848,dort::ADV,тенд,ansin
849,dorthin::ADV,тиигән,ann
850,dorthin::ADV,тиигән,ansin
851,geradeaus::ADV,шуд,ar aghaidh
852,vorwärts::ADV,уралан,
853,rückwärts::ADV,гедргән,siar
854,zurück::ADV,хәрү,ar ais
855,unten::ADV,дор,thíos
856,hinab::ADV,дор,síos
857,hinab::ADV,доракшан,síos
858,oben::ADV,деер,thuas
859,hinauf::ADV,өөдән,suas
860,hinauf::ADV,деер,suas
861,überall::ADV,альд болв чигн,i ngach áit
862,überall::ADV,альд болв чигн,ar fud na háite
863,nicht::ADV,эс,ní
864,nicht::ADV,эс,cha
865,nicht::ADV,биш,ní
866,nicht::ADV,биш,cha
867,nicht::ADV,бичә,ní
868,nicht::ADV,бичә,cha
869,ein wenig::ADV,баахн,beagán
870,ein wenig::ADV,баахнар,beagán
871,kaum::ADV,әрә,ar éigean
872,sehr::ADV,йир,an-
873,so::ADV,иигҗ,chomh
874,so::ADV,иигҗ,mar sin
875,noch::ADV,ода чигн,fós
876,noch::ADV,ода чигн,go fóill
877,nur::ADV,һанцхн,amháin
878,nur::ADV,һанцхн,níl ach
879,schon::ADV,одх,cheana
880,schon::ADV,одх,cheana féin
881,wieder::ADV,бас,arís
882,wieder::ADV,бас,athuair
883,vergebens::ADV,киидән,amú
884,vergebens::ADV,киидән,in aisce
885,vor::PRP,урд,ar thosach
886,hinter::PRP,ца,laistiar de
887,hinter::PRP,ца,taobh thiar de
888,unter::PRP,дор,faoi
889,durch::PRP,ивт,trí
890,durch::PRP,дундаһур,trí
891,neben::PRP,хаҗуд,taobh le
892,neben::PRP,хаҗуд,in aice le
893,zwischen::PRP,хоорнд,idir
894,wegen::PRP,көлтә,de bharr
895,wegen::PRP,көлтә,mar gheall ar
896,wegen::PRP,деерәс,de bharr
897,wegen::PRP,деерәс,mar gheall ar
898,dies::PRN,эн,seo
899,das::PRN,тер,sin
900,alles::PRN,цуһар,gach rud
901,ich::PRN,би,mé
902,ich::PRN,би,mise
903,du::PRN,чи,tú
904,du::PRN,чи,tusa
905,er::PRN,тер,sé
906,er::PRN,тер,seisean
907,wir::PRN,мадн,sinn
908,ihr::PRN,та,sibh
909,ihr::PRN,та,sibhse
910,sie::PRN,тедн,siad
911,sie::PRN,тедн,siadsan
912,was::FPRN,юн,cad
913,was::FPRN,юн,céard
914,wer::FPRN,кен,cé
915,wo::FADV,хама,cá
916,wo::FADV,хама,cén áit
917,wohin::FADV,хамаран,cá
918,wohin::FADV,хамаран,cén áit
919,wie::FADV,яһҗ,conas
920,wie::FADV,яһҗ,cén chaoi
921,wie::FADV,яһад,conas
922,wie::FADV,яһад,cén chaoi
923,warum::FADV,юңгад,cén fáth
924,warum::FADV,юңгад,cad chuige
925,wieviel::FNUM,кедү,cá mhéad
926,eins::NUM,негн,aon
927,zwei::NUM,хойр,dhá
928,drei::NUM,һурвн,trí
929,vier::NUM,дөрвн,ceathair
930,fünf::NUM,тавн,cúig
931,sechs::NUM,зурһан,sé
932,sieben::NUM,долан,seacht
933,acht::NUM,нәәмн,ocht
934,neun::NUM,йисн,naoi
935,zehn::NUM,арвн,deich
936,elf::NUM,арвн негн,aon déag
937,zwölf::NUM,арвн хойр,dó dhéag
938,zwanzig::NUM,хөрн,fiche
939,dreißig::NUM,һучн,tríocha
940,vierzig::NUM,дөчн,daichead
941,vierzig::NUM,дөчн,ceathracha
942,fünfzig::NUM,тәвн,caoga
943,sechzig::NUM,җирн,seasca
944,siebzig::NUM,далн,seachtó
945,achtzig::NUM,найн,ochtó
946,neunzig::NUM,йирн,nócha
947,hundert::NUM,зун,céad
948,tausend::NUM,миңһн,míle
949,und::CNJ,болн,agus
950,oder::CNJ,эс гиҗ,nó
951,oder::CNJ,эс гихлә,nó
952,stehen::V,зогсх,seas
953,sitzen::V,суух,suigh
954,liegen::V,кевтх,luigh
955,hängen::V,өлгәтә бәәх,tá crochta
956,werden::V,болх,éirigh
957,passieren::V,болх,tarlaigh
958,beginnen::V,эклх,tosaigh
959,enden::V,төгсх,críochnaigh
960,wechseln::V,хүврх,athraigh
961,aufgehen[Sonne]::V,һарх,éirigh
962,untergehen[Sonne]::V,орх,fuin
963,untergehen[Sonne]::V,орх,téigh faoi
964,untergehen[Sonne]::V,сүүрлх,fuin
965,untergehen[Sonne]::V,сүүрлх,téigh faoi
966,scheinen[Sonne]::V,герлтх,taitin
967,scheinen[Sonne]::V,герлтх,soilsigh
968,donnern::V,күрҗңнх,tá toirneach ann
969,wehen::V,сальклх,séid
970,strömen::V,һооҗх,sil
971,fließen::V,урсх,rith
972,fließen::V,урсх,snigh
973,sich drehen::V,эргх,cas
974,sich drehen::V,эргх,imrothlaigh
975,schwanken::V,дәәвлх,luasc
976,schwingen::V,нәәхлх,luasc
977,fallen::V,унх,tit
978,fallen::V,киисх,tit
979,brennen::V,шатх,dóigh
980,rauchen::V,ута һарһх,plúch toite
981,regnen::V,орх,báistigh
982,regnen::V,орх,tá ag cur báistí
983,gefrieren::V,мөстх,sioc
984,gefrieren::V,мөстх,reoigh
985,tauen::V,хәәлх,leáigh
986,tauen::V,хәәлх,coscair
987,schmelzen::V,хәәлх,leáigh
988,schmelzen::V,хәәлгдх,leáigh
989,trocknen::V,эврх,triomaigh
990,sieden::V,буслх,fiuch
991,sieden::V,буслх,beirigh
992,faulen::V,үмкәрх,lobh
993,faulen::V,үмкәрх,dreoigh
994,verfaulen::V,илҗрх,lobh
995,verfaulen::V,илҗрх,feoigh
996,reißen::V,тасрх,bris
997,versinken::V,чивх,téigh síos
998,vergehen::V,болх,téigh thart
999,erscheinen::V,һарх,tar
1000,verschwinden::V,уга болх,imigh
1001,sinken::V,татгдх,tit
1002,sinken::V,татгдх,ísligh
1003,abnehmen::V,хасгдх,maolaigh
1004,abnehmen::V,хасгдх,laghdaigh
1005,zunehmen::V,өсх,méadaigh
1006,steigen::V,немх,éirigh
1007,wachsen::V,өсх,fás
1008,wachsen::V,урһх,fás
1009,glänzen::V,гилвкх,lonraigh
1010,funkeln::V,цәклх,drithligh
1011,lärmen::V,шууглдх,tóg callán
1012,läuten::V,хоңх,buail
1013,klingeln::V,җиңнулх,buail
1014,klirren::V,җиңнх,cling
1015,brausen::V,догшрхх,búir
1016,rauschen::V,сарҗңнх,tá ag siosarnach
1017,klingen::V,ә һарх,tá glór ag
1018,bellen::V,хуцх,amhastraigh
1019,heulen::V,уульх,glam
1020,blasen::V,үләх,séid
1021,pfeifen::V,ишкрх,lig fead
1022,schreien::V,хәәкрх,béic
1023,schreien::V,хәәкрх,glaoigh
1024,stöhnen::V,түңшх,lig cnead
1025,zittern::V,дагҗннх,crith
1026,zittern::V,дагҗннх,creathnaigh
1027,leben::V,бәәх,mair
1028,geboren werden::V,төрх,rugadh
1029,atmen::V,әмсхлх,análaigh
1030,trinken::V,уух,ól
1031,essen::V,идх,ith
1032,schlucken::V,зальгх,slog
1033,müde werden::V,көшх,tuirsigh
1034,einschlafen::V,унтх,tit ina chodladh
1035,schlafen::V,нөөрсх,codail
1036,aufwachen::V,серх,múscail
1037,aufstehen::V,босх,éirigh
1038,sich erholen::V,амрх,lig scíth
1039,krank werden::V,гемтх,éirigh tinn
1040,krank sein::V,шалтглх,tá tinn
1041,schmerzen::V,өвдх,tá pian i
1042,husten::V,ханях,déan casacht
1043,genesen::V,эдгх,téarnaigh
1044,sterben::V,үкх,éag
1045,sterben::V,үкх,faigh bás
1046,sterben::V,өңгрх,éag
1047,sterben::V,өңгрх,faigh bás
1048,umkommen::V,үкх,caill
1049,sich bewegen::V,көдлх,bog
1050,sich bewegen::V,көдлх,gluais
1051,sich bewegen::V,көндрх,bog
1052,sich bewegen::V,көндрх,gluais
1053,sich rühren::V,көндрх,corraigh
1054,sich erheben::V,босх,seas suas
1055,sich setzen::V,суух,suigh
1056,hinfallen::V,унх,tit
1057,hinfallen::V,киисх,tit
1058,laufen::V,йовх,siúil
1059,schreiten::V,алхх,siúil
1060,spazierengehen::V,сергҗ йовх,téigh ag spaisteoireacht
1061,eilen::V,шулудх,deifrigh
1062,eilen::V,шулудх,brostaigh
1063,sich beeilen::V,адһх,deifrigh
1064,sich beeilen::V,адһх,déan deifir
1065,sich beeilen::V,шамдх,deifrigh
1066,sich beeilen::V,шамдх,déan deifir
1067,sausen::V,хурдлх,luathaigh
1068,sausen::V,йир_хурдар_гүүх,luathaigh
1069,sausen::V,йир_хурдар_йовх,luathaigh
1070,rennen::V,гүүх,rith
1071,springen::V,һәрәдх,léim
1072,klettern::V,давшх,dreap
1073,schaukeln::V,дүүдңндх,téigh ar an maide corrach
1074,kriechen::V,мөлкх,snámh
1075,schwimmen::V,усчх,snámh
1076,tauchen::V,булхх,tum
1077,rudern::V,хәәвдх,iomair
1078,rudern::V,хәәвдх,rámhaigh
1079,fahren::V,йовх,tiomáin
1080,fliegen::V,нисх,eitil
1081,gehen::V,йовх,téigh
1082,weggehen::V,йовх,imigh
1083,weggehen::V,одх,imigh
1084,weggehen::V,һарх,imigh
1085,weggehen::V,мөрлх,imigh
1086,abfahren::V,мордх,imigh
1087,anhalten::V,зогсх,stad
1088,hineingehen::V,орх,téigh isteach
1089,eintreten::V,орх,téigh isteach
1090,kommen::V,ирх,tar
1091,ankommen::V,ирх,tar
1092,zurückkommen::V,орх,fill
1093,bleiben::V,бәәх,fan
1094,warten::V,күләх,fan
1095,erwarten::V,күләх,tá ag súil le
1096,erwarten::V,күләх,tá ag dréim le
1097,suchen::V,хәәх,lorg
1098,finden::V,олх,faigh
1099,finden::V,олх,aimsigh
1100,versuchen::V,седх,triail
1101,vorbereiten::V,белдх,réitigh
1102,lieben::V,дурлх,gráigh
1103,mögen::V,таассгдх,taitin le
1104,mögen::V,таассгдх,is maith le
1105,lachen::V,инәх,gáir
1106,rühren::V,уйрах,téigh i bhfeidhm ar
1107,weinen::V,уульх,goil
1108,weinen::V,уульх,caoin
1109,schimpfen::V,харах,tá ag clamhsán
1110,sich ärgern::V,уурлх,tá corraithe
1111,sich fürchten::V,әәх,tá eagla ar
1112,fürchten::V,әәх,tá eagla ar
1113,fürchten::V,сүрдх,tá eagla ar
1114,fliehen::V,зулх,teith
1115,flüchten::V,орһх,éalaigh
1116,flüchten::V,зулх,éalaigh
1117,sehen::V,үзх,feic
1118,anschauen::V,харх,dearc
1119,anschauen::V,харх,féach ar
1120,ansehen::V,хәләх,breathnaigh
1121,ansehen::V,үзх,breathnaigh
1122,hören::V,соңсх,cluin
1123,zuhören::V,соңсх,éist
1124,probieren::V,амсх,bliais
1125,riechen::V,үнрчлх,bolaigh
1126,fühlen::V,медх,braith
1127,fühlen::V,медх,mothaigh
1128,scheinen::V,болҗ медгдх,tá an chuma ar
1129,scheinen::V,миниһәр болхла,tá an chuma ar
1130,scheinen::V,болад бәәх,tá an chuma ar
1131,zu sehen sein::V,үзгдх,tá le feiceáil
1132,vernehmen::V,соңсх,clois
1133,frieren::V,даарх,tá fuar
1134,tun::V,кех,déan
1135,können::V,чадх,féad
1136,können::V,чадх,is féidir le
1137,wollen::V,дурлх,tá ag iarraidh
1138,anfangen::V,эклх,tosaigh
1139,anfangen::V,эклх,cuir tús le
1140,beenden::V,дуусх,críochnaigh
1141,beenden::V,дуусх,cuir deireadh le
1142,aufhören::V,уурх,stad
1143,gelingen::V,бүтх,éirigh le
1144,gelingen::V,күцәх,éirigh le
1145,geraten::V,болх,tá deireadh ar
1146,öffnen::V,секх,oscail
1147,schließen::V,хаах,dún
1148,schließen::V,хаах,iaigh
1149,stellen::V,тәвх,cuir
1150,setzen::V,суулһх,cuir
1151,setzen::V,суулһх,socraigh
1152,legen::V,тәвх,cuir
1153,berühren::V,көндәх,teagmhaigh le
1154,verbinden::V,боох,ceangail
1155,bedecken::V,хучх,clúdaigh
1156,bedecken::V,хучх,cumhdaigh
1157,bedecken::V,бүркх,clúdaigh
1158,bedecken::V,бүркх,cumhdaigh
1159,aufhängen::V,өлгх,croch
1160,anzünden::V,асах,las
1161,anzünden::V,асах,adhain
1162,anzünden::V,шатах,las
1163,anzünden::V,шатах,adhain
1164,aufheben::V,өөдән өргх,tóg
1165,aufheben::V,өөдән өргх,ardaigh
1166,zurücklassen::V,үлдәх,fág
1167,verlieren::V,геех,caill
1168,fallen lassen::V,алдх,lig uait
1169,fallen lassen::V,алдх,caith uait
1170,machen::V,кех,déan
1171,machen::V,кех,réitigh
1172,herstellen::V,кех,táirg
1173,bauen::V,тосхх,tóg
1174,reparieren::V,ясх,deisigh
1175,verbessern::V,сәәрүлх,feabhsaigh
1176,ändern::V,хүврәх,athraigh
1177,graben::V,малтх,tochail
1178,beugen::V,нуһлх,crom
1179,biegen::V,матилһх,lúb
1180,drehen::V,эргүлх,cas
1181,wenden::V,көмрх,tiontaigh
1182,wenden::V,эргүлх,tiontaigh
1183,umdrehen::V,эргүлх,iompaigh
1184,umdrehen::V,эргүлх,tiontaigh
1185,heben::V,өргх,ardaigh
1186,heben::V,деер өргх,ardaigh
1187,hochheben::V,өргх,tóg
1188,ergreifen::V,бәрх,beir ar
1189,halten::V,бәрх,coimeád
1190,halten::V,бәрх,coinnigh
1191,drücken::V,шахх,brúigh
1192,schieben::V,түлкх,brúigh
1193,kratzen::V,мааҗх,scríob
1194,lecken::V,долах,ligh
1195,lecken::V,долах,leadhb
1196,beißen::V,хазх,bain greim as
1197,abreißen::V,таслх,stróic
1198,abreißen::V,таслх,tarraing
1199,abschneiden::V,тәәрх,scoith
1200,binden::V,боох,ceangail
1201,stecken::V,шаах,sáigh
1202,stecken::V,хатхх,sáigh
1203,brechen::V,хамхлх,bris
1204,klopfen::V,цокх,cnag
1205,hauen::V,цокх,buail
1206,kleben::V,наах,gliúáil
1207,reiben::V,зүлгх,cuimil
1208,streichen::V,наах,leath
1209,streichen::V,лашх,leath
1210,streichen::V,түркх,leath
1211,schleifen::V,хурцлх,líomh
1212,schneiden::V,хәәчлх,gearr
1213,rütteln::V,дәәвлүлх,croith
1214,schütteln::V,сегсрх,croith
1215,schwenken::V,дайлх,luasc
1216,schütten::V,кех,doirt
1217,füllen::V,дүүргх,líon
1218,einwickeln::V,орах,cuach
1219,einwickeln::V,орах,clúdaigh
1220,tragen::V,зөөх,iompair
1221,schleppen::V,чирх,tarraing
1222,ziehen::V,татх,tarraing
1223,aufbewahren::V,хадһлх,coinnigh
1224,werfen::V,хайх,caith
1225,fangen::V,бәрх,ceap
1226,fangen::V,хавлх,ceap
1227,packen::V,бәрх,beir ar
1228,verstecken::V,дүрх,folaigh
1229,verstecken::V,дүрх,cuir i bhfolach
1230,verstecken::V,бултулх,folaigh
1231,verstecken::V,бултулх,cuir i bhfolach
1232,teilen::V,хувах,roinn
1233,schicken::V,илгәх,seol
1234,bringen::V,авч ирх,beir
1235,bringen::V,авч ирх,tabhair
1236,hinzufügen::V,немх,cuir le
1237,bekommen::V,авх,faigh
1238,erhalten::V,авх ,faigh
1239,nehmen::V,авх,tóg
1240,nehmen::V,авх,glac
1241,wählen::V,шүүх,pioc
1242,wählen::V,шүүх,roghnaigh
1243,auswählen::V,шүүх,roghnaigh
1244,bewahren::V,хадһлх,caomhnaigh
1245,bewahren::V,кевтнь үлдәх,caomhnaigh
1246,bewahren::V,кевтнь бәәлһх,caomhnaigh
1247,behindern::V,харшлх,cuir bac ar
1248,verderben::V,үрәх,mill
1249,beschädigen::V,эвдх,loit
1250,beschädigen::V,эвдх,déan damáiste do
1251,zerbrechen::V,күүлх,bris
1252,zerbrechen::V,хамхлх,bris
1253,zerreißen::V,шуучх,stiall
1254,zerstören::V,эвдх,mill
1255,zerstören::V,эвдх,scrios
1256,verbrennen::V,шатах,las
1257,verbrennen::V,шатах,dóigh
1258,geben::V,өгх,tabhair
1259,reichen::V,өгх,sín
1260,reichen::V,өгх,cuir
1261,schenken::V,белглх,bronn
1262,schenken::V,белглх,tabhair
1263,versprechen::V,амлх,geall
1264,wünschen::V,сә хәәх,guigh
1265,loben::V,магтх,mol
1266,küssen::V,үмсх,póg
1267,wiegen::V,саатулх,bog
1268,wiegen::V,саатулх,luasc
1269,zudecken::V,бүркх,clúdaigh
1270,wecken::V,серүлх,dúisigh
1271,zeigen::V,үзүлх,taispeáin
1272,führen::V,көтлх,treoraigh
1273,lehren::V,заах,múin
1274,lehren::V,заах,teagasc
1275,lehren::V,сурһх,múin
1276,lehren::V,сурһх,teagasc
1277,unterrichten::V,сурһх,múin
1278,unterrichten::V,сурһх,teagasc
1279,unterrichten::V,багшлх,múin
1280,unterrichten::V,багшлх,teagasc
1281,aufziehen::V,өскәх,tóg
1282,leiten::V,һардх,tá i gceannas ar
1283,leiten::V,толһалх,tá i gceannas ar
1284,antreiben::V,шамдах,gríosaigh
1285,lassen::V,күч үзүлх,cuir ag
1286,einladen::V,үрх,cuir cuireadh ar
1287,vereinigen::V,хамцулх,aontaigh
1288,besuchen::V,одх,tabhair cuairt ar
1289,treffen::V,харһх,cas ar
1290,treffen::V,харһх,buail le
1291,sich versammeln::V,цуглрх,bailigh
1292,sich versammeln::V,цуглрх,cruinnigh
1293,sich versammeln::V,хурх,bailigh
1294,sich versammeln::V,хурх,cruinnigh
1295,spielen::V,наадх,imir
1296,spielen::V,наадх,tá ag spraoi
1297,singen::V,дуулх,can
1298,tanzen::V,биилх,rinc
1299,tanzen::V,биилх,damhsaigh
1300,sich trennen::V,хаһцх,scar
1301,verlassen::V,хайх,fág
1302,retten::V,әм аврх,tarrtháil
1303,retten::V,әәмшгәс харсх,tarrtháil
1304,bewachen::V,харх,cosain
1305,bewachen::V,харх,gardáil
1306,bewachen::V,манх,cosain
1307,bewachen::V,манх,gardáil
1308,schützen::V,харсх,cosain
1309,verteidigen::V,харсх,cosain
1310,sich schlagen::V,гүвдлдх,tá ag bruíon
1311,schießen::V,хах,caith
1312,schießen::V,хах,scaoil
1313,siegen::V,диилх,bain
1314,siegen::V,диилх,buaigh
1315,ärgern::V,уурлулх,cuir isteach ar
1316,schlagen::V,цокх,buail
1317,schlagen::V,гүвдх,buail
1318,stechen::V,хатхх,sáigh
1319,stoßen::V,түлкчкх,brúigh
1320,stoßen::V,түлкчкх,soncáil
1321,stehlen::V,хулхалх,goid
1322,stören::V,һә болх,cuir isteach ar
1323,belästigen::V,амр эс өгх,cuir as do
1324,verbergen::V,нуух,ceil
1325,verbergen::V,бултулх,ceil
1326,täuschen::V,меклх,cuir dallamullóg ar
1327,betrügen::V,меклх,déan calaois ar
1328,betrügen::V,мек һарһх,déan calaois ar
1329,töten::V,алх,maraigh
1330,wohnen::V,бәәх,cuir faoi
1331,wohnen::V,бәәх,tá ina chónaí
1332,arbeiten::V,көдлх,oibrigh
1333,sammeln::V,түүх,bailigh
1334,sammeln::V,түүх,cruinnigh
1335,pflücken::V,түүх,pioc
1336,pflücken::V,хурах,pioc
1337,jagen::V,аңнх,seilg
1338,jagen::V,аңһучлх,seilg
1339,fischen::V,заһс аңнх,iasc
1340,fassen::V,бәрх,beir ar
1341,hüten::V,хәрүлх,aoirigh
1342,treiben::V,туух,seol
1343,treiben::V,туух,tiomáin
1344,anbinden::V,уйх,ceangail
1345,füttern::V,теҗәх,cothaigh
1346,füttern::V,теҗәх,beathaigh
1347,melken::V,саах,bligh
1348,melken::V,саах,crúigh
1349,hacken::V,чавчх,gearr
1350,gießen::V,услх,uiscigh
1351,reifen::V,болх,aibigh
1352,reifen::V,болвсрх,aibigh
1353,zubereiten::V,белдх,cócaráil
1354,kochen::V,чанх,bruith
1355,kochen::V,чанх,beirigh
1356,kochen::V,болһх,bruith
1357,kochen::V,болһх,beirigh
1358,backen::V,болһх,bácáil
1359,braten::V,хуурх,róst
1360,braten::V,хуурх,frioch
1361,umrühren::V,самрх,measc
1362,stricken::V,өлгх,cniotáil
1363,nähen::V,уйх,fuaigh
1364,färben::V,будх,dathaigh
1365,reinigen::V,цеврлх,glan
1366,waschen::V,уһах,nigh
1367,abwischen::V,арчх,glan
1368,spülen::V,зәәлх,sruthlaigh
1369,fegen::V,сәвүрдх,scuab
1370,kehren::V,сәвүрдх,scuab
1371,baden::V,өөмх,folc
1372,sich waschen::V,уһах,nigh é féin
1373,sich waschen::V,бийән уһаҗ,nigh é féin
1374,ausziehen::V,тәәлх,bain de
1375,anziehen::V,өмсх,cuir ar
1376,sich anziehen::V,хувцлх,gléas é féin
1377,kämmen::V,самлх,cíor
1378,schmücken::V,чимх,maisigh
1379,schmücken::V,кеерүлх,maisigh
1380,sagen::V,келх,abair
1381,sprechen::V,келх,labhair
1382,reden::V,күүндх,caintigh
1383,reden::V,күр_кех,caintigh
1384,sich unterhalten::V,күүндх,caintigh
1385,sich unterhalten::V,күүндх,tá ag comhrá
1386,fragen::V,сурх,fiafraigh
1387,fragen::V,сурх,cuir ceist
1388,bitten::V,эрх,iarr
1389,erzählen::V,келх,inis
1390,erzählen::V,келх,eachtraigh
1391,erzählen::V,келҗ өгх,inis
1392,erzählen::V,келҗ өгх,eachtraigh
1393,mitteilen::V,медүлх,aithris
1394,mitteilen::V,медүлх,cuir in iúl
1395,nennen::V,нерәдх,ainmnigh
1396,nennen::V,нер өгх,ainmnigh
1397,rufen::V,дуудх,glaoigh
1398,prahlen::V,көөрх,maígh
1399,übersetzen::V,орчулх,aistrigh
1400,denken::V,санх,síl
1401,denken::V,санх,ceap
1402,glauben::V,шүтх,creid
1403,glauben::V,нәәлх,creid
1404,bemerken::V,темдглх,tabhair faoi deara
1405,erkennen::V,таньх,aithin
1406,erkennen::V,медх,aithin
1407,begreifen::V,медх,tuig
1408,verstehen::V,соңсх,tuig
1409,lernen::V,сурх,foghlaim
1410,wissen::V,медх,tá a fhios ag
1411,sich erinnern an::V,санх,cuimhnigh ar
1412,sich erinnern an::V,санх,is cuimhne ar
1413,vergessen::V,мартх,dearmad
1414,messen::V,кемҗәлх,tomhais
1415,zählen::V,тоолх,cuntais
1416,rechnen::V,тоолх,ríomh
1417,rechnen::V,тоолх,áirigh
1418,lesen::V,умшх,léigh
1419,malen::V,зурх,péinteáil
1420,zeichnen::V,зурх,línigh
1421,zeichnen::V,зурх,tarraing
1422,schreiben::V,бичх,scríobh
1423,besitzen::V,эзлх,is le
1424,kaufen::V,хулдҗ авх,ceannaigh
1425,verkaufen::V,хулдх,díol
1426,verkaufen::V,гүүлгх,díol
1427,bezahlen::V,өгх,íoc as
1428,zahlen::V,өгх,íoc
1429,beherrschen::V,эзлх,rialaigh
1430,ertragen::V,даах,seas
1431,ertragen::V,даах,fulaing
1432,ertragen::V,даах,foighnigh
1433,treten::V,,ciceáil
