,Concept_ID,hi,lt
741,Gesundheit::N,तंदुरुस्ती,sveikata
742,Krankheit::N,रोग,liga
743,Krankheit::N,बीमारी,liga
744,Schmerz::N,दर्द,skausmas
745,Schmerz::N,पीड़ा,skausmas
746,Wunde::N,घाव,žaizda
747,Wunde::N,ज़ख़्म,žaizda
748,Fieber::N,ज्वर,karštis
749,Fieber::N,बुख़ार,karštis
750,Arznei::N,दवा,vaistas
751,Arznei::N,औषाधि,vaistas
752,Brücke::N,पुल,tiltas
753,Brücke::N,सेतु,tiltas
754,Brunnen::N,कुआँ,šulinys
755,Weide::N,चरागाह,ganykla
756,Weide::N,चरागाह,gluosnis
757,Pfad::N,पथ,takas
758,Pfad::N,पगडंडी,takas
759,Weg::N,मार्ग,kelias
760,Straße::N,राह,gatvė
761,Straße::N,रास्ता,gatvė
762,Dorf::N,गाँव,kaimas
763,Dorf::N,गाँव,sodžius
764,Dorf::N,ग्राम,kaimas
765,Dorf::N,ग्राम,sodžius
766,Stadt::N,शहर,miestas
767,Brief::N,ख़त,laiškas
768,Brief::N,पत्र,laiškas
769,Brief::N,चिट्ठी,laiškas
770,Buch::N,किताब,knyga
771,Buch::N,पुस्तक,knyga
772,Buchstabe::N,अक्षर,raidė
773,Zeitung::N,अख़बार,laikraštis
774,Zeitung::N,समाचार-पत्र,laikraštis
775,Leben::N,जीवन,gyvybė
776,Leben::N,जीवन,gyvenimas
777,Leben::N,ज़िंदगी,gyvybė
778,Leben::N,ज़िंदगी,gyvenimas
779,Tod::N,मौत,mirtis
780,Tod::N,मृत्यु,mirtis
781,Grab::N,क़ब्र,kapas
782,Kirche::N,चर्च,bažnyčia
783,Kirche::N,गिरजा,bažnyčia
784,Sünde::N,पाप,nuodėmė
785,Sünde::N,पाप,nusidėjimas
786,Sünde::N,गुनाह,nuodėmė
787,Sünde::N,गुनाह,nusidėjimas
788,Gott::N,देव,dievas
789,Gott::N,ईश्वर,dievas
790,Arbeiter::N,मज़दूर,darbininkas
791,Chef::N,अध्यक्ष,šefas
792,Chef::N,अध्यक्ष,vadovas
793,Chef::N,अध्यक्ष,viršininkas
794,Meister::N,शिल्पज्ञ,meistras
795,Arzt::N,वैद्य,gydytojas
796,Arzt::N,डॉक्टर,gydytojas
797,Arzt::N,चिकित्सक,gydytojas
798,Lehrer::N,शिक्षक,mokytojas
799,Lehrer::N,अध्यापक,mokytojas
800,Geld::N,धन,pinigai
801,Geld::N,पैसा,pinigai
802,Geschäft::N,सौदा,biznis
803,Geschäft::N,व्यापार,biznis
804,Laden::N,दुकान,krautuvė
805,Laden::N,दुकान,parduotuvė
806,Preis::N,दाम,kaina
807,Preis::N,मूल्य,kaina
808,Ware::N,माल,prekė
809,Ware::N,पण्य,prekė
810,Nutzen::N,लाभ,nauda
811,Nutzen::N,लाभ,pelnas
812,Nutzen::N,फ़ायदा,nauda
813,Nutzen::N,फ़ायदा,pelnas
814,Reichtum::N,धन,turtas
815,Reichtum::N,दौलत,turtas
816,Welt::N,विश्व,pasaulis
817,Welt::N,दुनिया,pasaulis
818,Land::N,देश,žemė
819,Land::N,देश,šalis
820,Land::N,मुल्क,žemė
821,Land::N,मुल्क,šalis
822,Staat::N,राज्य,valstija
823,Staat::N,राष्ट्र,valstija
824,König::N,राजा,karalius
825,König::N,बादशाह,karalius
826,Macht::N,शासन,galia
827,Macht::N,शासन,valdžia
828,Macht::N,सत्ता,galia
829,Macht::N,सत्ता,valdžia
830,Grenze::N,सरहद,riba
831,Grenze::N,सरहद,siena
832,Krieg::N,जंग,karas
833,Krieg::N,युद्ध,karas
834,Feind::N,शत्रु,priešas
835,Feind::N,दुश्मन,priešas
836,Gewalt::N,हिंसा,jėga
837,Gewalt::N,हिंसा,smurtas
838,Gewalt::N,हिंसा,prievarta
839,Kampf::N,लड़ाई,kova
840,Kampf::N,संघर्ष,kova
841,Bogen[Waffe]::N,कमान,lankas
842,Pfeil::N,बान,strėlė
843,Gewehr::N,बंदूक़,šautuvas
844,Fehler::N,भूल,klaida
845,Fehler::N,ग़लती,klaida
846,Lüge::N,झूठ,melas
847,Lüge::N,असत्य,melas
848,Schaden::N,हानि,nuostolis
849,Schaden::N,हानि,apgadinimas
850,Schaden::N,नुक़सान,nuostolis
851,Schaden::N,नुक़सान,apgadinimas
852,Unglück::N,मुसीबत,nelaimė
853,Unglück::N,विपात्ति,nelaimė
854,Schuld::N,दोष,kaltė
855,Schuld::N,क़सूर,kaltė
856,Alter::N,आयु,amžius
857,Alter::N,उम्र,amžius
858,Schluss::N,अंत,pabaiga
859,Schluss::N,समाप्ति,pabaiga
860,Zeit::N,काल,laikas
861,Zeit::N,वक़्त,laikas
862,Tag::N,दिन,diena
863,Tag::N,रोज़,diena
864,Morgen::N,सुबह,rytas
865,Mittag::N,दोपहर,vidurdienis
866,Mittag::N,मध्याह्न,vidurdienis
867,Abend::N,शाम,vakaras
868,Abend::N,संध्या,vakaras
869,Nacht::N,रात,naktis
870,Nacht::N,रात्रि,naktis
871,Woche::N,हफ़्ता,savaitė
872,Monat::N,मास,mėnuo
873,Monat::N,महीना,mėnuo
874,Jahr::N,बरस,metai
875,Jahr::N,वर्ष,metai
876,Frühling::N,वसंत,pavasaris
877,Sommer::N,गरमी,vasara
878,Sommer::N,ग्रीष्म,vasara
879,Herbst::N,शरत्,ruduo
880,Herbst::N,पतझड़,ruduo
881,Winter::N,जाड़ा,žiema
882,Winter::N,सर्दियाँ,žiema
883,Januar::N,जनवरी,sausis
884,Februar::N,फ़रवरी,vasaris
885,März::N,मार्च,kovas
886,April::N,अप्रैल,balandis
887,Mai::N,मई,gegužė
888,Juni::N,जून,birželis
889,Juli::N,जुलाई,liepa
890,August::N,अगस्त,rugpjūtis
891,September::N,सितंबर,rugsėjis
892,Oktober::N,अक्तूबर,spalis
893,November::N,नवंबर,lapkritis
894,Dezember::N,दिसंबर,gruodis
895,Montag::N,पीर,pirmadienis
896,Montag::N,सोमवार,pirmadienis
897,Dienstag::N,मंगलवार,antradienis
898,Mittwoch::N,बुधवार,trečiadienis
899,Donnerstag::N,गुरुवार,ketvirtadienis
900,Donnerstag::N,बृहस्पतिवार,ketvirtadienis
901,Freitag::N,शुक्रवार,penktadienis
902,Samstag::N,सनीचर,šeštadienis
903,Samstag::N,शनिवार,šeštadienis
904,Sonntag::N,इतवार,sekmadienis
905,Sonntag::N,रविवार,sekmadienis
906,groß::A,बड़ा,didis
907,groß::A,बड़ा,didelis
908,klein::A,कम,mažas
909,klein::A,छोटा,mažas
910,lang::A,लंबा,ilgas
911,lang::A,दीर्घ,ilgas
912,kurz::A,लधु,trumpas
913,kurz::A,छोटा,trumpas
914,breit::A,चौड़ा,platus
915,schmal::A,तंग,smulkus
916,schmal::A,सँकरा,smulkus
917,dicht::A,सघन,tankus
918,dick[Gegenstand]::A,मोटा,storas
919,dünn::A,महीन,plonas
920,dünn::A,बारीक,plonas
921,fein::A,कोमल,smulkus
922,fein::A,सूक्ष्म,smulkus
923,fest::A,दृढ़,kietas
924,fest::A,दृढ़,tvirtas
925,fest::A,मज़बूत,kietas
926,fest::A,मज़बूत,tvirtas
927,flach::A,चपटा,lėkštas
928,flach::A,चपटा,plokščias
929,glatt::A,चौरस,slidus
930,glatt::A,चिकना,slidus
931,hart::A,कठोर,kietas
932,hart::A,सख़्त,kietas
933,weich::A,नरम,minkštas
934,weich::A,मुलायम,minkštas
935,rund::A,गोल,apvalus
936,rund::A,गोल,apskritas
937,rund::A,वर्तुल,apvalus
938,rund::A,वर्तुल,apskritas
939,spitz::A,नुकीला,aštrus
940,spitz::A,नुकीला,smailus
941,scharf::A,पैना,aštrus
942,stumpf::A,भोथरा,bukas
943,stumpf::A,भोथरा,atšipęs
944,schwer::A,भारी,sunkus
945,schwer::A,वज़नी,sunkus
946,schön::A,सुंदर,gražus
947,heiß::A,उष्ण,karštas
948,warm::A,गरम,šiltas
949,kalt::A,सर्द,šaltas
950,kühl::A,ठंडा,vėsus
951,kühl::A,ठंडा,bejausmis
952,frisch::A,तर,šviežias
953,frisch::A,ताज़ा,šviežias
954,feucht::A,नम,drėgnas
955,feucht::A,भीगा,drėgnas
956,nass::A,गीला,šlapias
957,trocken::A,सूखा,sausas
958,trocken::A,ख़ुश्क,sausas
959,voll::A,भरा,pilnas
960,voll::A,पूरा,pilnas
961,leer::A,ख़ाली,tuščias
962,offen::A,खुला,atviras
963,geschlossen::A,बंद,uždaras
964,geschlossen::A,बंद,uždarytas
965,sauber::A,साफ़,švarus
966,sauber::A,सुथरा,švarus
967,schmutzig::A,गंदा,nešvarus
968,schmutzig::A,गंदा,purvinas
969,roh::A,कच्चा,žalias
970,reif::A,पक्व,prinokęs
971,reif::A,पक्व,pribrendęs
972,reif::A,पक्का,prinokęs
973,reif::A,पक्का,pribrendęs
974,lecker::A,मज़ेदार,gardus
975,lecker::A,स्वादिष्ट,gardus
976,süß::A,मीठा,saldus
977,bitter::A,कटु,kartus
978,bitter::A,कड़वा,kartus
979,sauer::A,खट्टा,gižus
980,sauer::A,खट्टा,rūgštus
981,hell::A,रोशन,šviesus
982,hell::A,रोशन,skaistus
983,dunkel::A,अँधेरा,tamsus
984,schwarz::A,काला,juodas
985,schwarz::A,स्याह,juodas
986,weiß::A,सफ़ेद,baltas
987,rot::A,लाल,raudonas
988,rot::A,सुर्ख़,raudonas
989,gelb::A,पीला,geltonas
990,gelb::A,ज़र्द,geltonas
991,blau::A,नीला,mėlynas
992,blau::A,आसमानी,mėlynas
993,grün::A,हरा,žalias
994,grau::A,धूसर,pilkas
995,bunt::A,रंगीन,margas
996,bunt::A,रंगीन,spalvotas
997,bunt::A,बहुरंगा,margas
998,bunt::A,बहुरंगा,spalvotas
999,billig::A,सस्ता,pigus
1000,teuer::A,महँगा,brangus
1001,wertvoll::A,क़ीमती,vertingas
1002,wertvoll::A,मूल्यवान्,vertingas
1003,blind::A,अंधा,aklas
1004,taub::A,बहरा,kurčias
1005,kräftig::A,ताक़तवर,stiprus
1006,kräftig::A,शक्तिशाली,stiprus
1007,stark::A,प्रबल,stiprus
1008,stark::A,बलवान्,stiprus
1009,schwach::A,कमज़ोर,silpnas
1010,fett::A,मोटा,riebus
1011,fett::A,मांसल,riebus
1012,schlank::A,पतला,laibas
1013,schlank::A,पतला,lieknas
1014,schlank::A,छरहरा,laibas
1015,schlank::A,छरहरा,lieknas
1016,hübsch::A,सुंदर,gražus
1017,hübsch::A,ख़ूबसूरत,gražus
1018,böse::A,पापी,blogas
1019,böse::A,दुष्ट,blogas
1020,dumm::A,मूर्ख,paikas
1021,dumm::A,मूर्ख,kvailas
1022,dumm::A,बुद्धू,paikas
1023,dumm::A,बुद्धू,kvailas
1024,faul::A,आलसी,tingus
1025,faul::A,सुस्त,tingus
1026,fleißig::A,मेहनती,stropus
1027,fleißig::A,मेहनती,kruopštus
1028,fleißig::A,परिश्रमी,stropus
1029,fleißig::A,परिश्रमी,kruopštus
1030,geizig::A,कृपण,šykštus
1031,geizig::A,कंजूस,šykštus
1032,klug::A,समझदार,sumanus
1033,klug::A,समझदार,protingas
1034,klug::A,होशियार,sumanus
1035,klug::A,होशियार,protingas
1036,klug::A,अक़्लमंद,sumanus
1037,klug::A,अक़्लमंद,protingas
1038,geschickt::A,किशल,apsukrus
1039,lieb::A,प्रिय,mielas
1040,lieb::A,प्यारा,mielas
1041,lustig::A,हँसमुख,smagus
1042,lustig::A,हँसमुख,linksmas
1043,lustig::A,ख़ुशदिल,smagus
1044,lustig::A,ख़ुशदिल,linksmas
1045,sanft::A,नम्र,švelnus
1046,sanft::A,नम्र,minkštas
1047,hungrig::A,भूखा,alkanas
1048,krank::A,बीमार,ligotas
1049,krank::A,बीमार,sergantis
1050,krank::A,अस्वस्थ,ligotas
1051,krank::A,अस्वस्थ,sergantis
1052,nackt::A,नग्न,nuogas
1053,traurig::A,उदास,liūdnas
1054,traurig::A,रंजीदा,liūdnas
1055,lebendig::A,जीता,gyvas
1056,lebendig::A,ज़िंदा,gyvas
1057,gut::A,अच्छा,geras
1058,schlecht::A,बुरा,blogas
1059,schlecht::A,बुरा,prastas
1060,schlecht::A,ख़राब,blogas
1061,schlecht::A,ख़राब,prastas
1062,richtig::A,ठीक,tikras
1063,richtig::A,ठीक,teisingas
1064,schlimm::A,बुरा,blogas
1065,schlimm::A,बुरा,prastas
1066,schlimm::A,अप्रिय,blogas
1067,schlimm::A,अप्रिय,prastas
1068,wahr::A,सच,tikras
1069,alt::A,पुराना,senas
1070,neu::A,नया,naujas
1071,ehemalig::A,भूतपूर्व,buvęs
1072,alt[Lebewesen]::A,बूढ़ा,pagyvenęs
1073,alt[Lebewesen]::A,वृद्ध,pagyvenęs
1074,jung::A,जवान,jaunas
1075,arm::A,ग़रीब,neturtingas
1076,reich::A,धनी,turtingas
1077,reich::A,अमीर,turtingas
1078,bekannt::A,मालूम,žinomas
1079,bekannt::A,मालूम,pažįstamas
1080,berühmt::A,मशहूर,žymus
1081,berühmt::A,मशहूर,garsus
1082,berühmt::A,प्रसिद्ध,žymus
1083,berühmt::A,प्रसिद्ध,garsus
1084,fremd::A,विदेशी,svetimas
1085,fremd::A,अपरिचित,svetimas
1086,verschieden::A,अलग,įvairus
1087,verschieden::A,भिन्न,įvairus
1088,nah::A,नज़दीकी,artimas
1089,fern::A,दूर,tolimas
1090,fern::A,दूरस्थ,tolimas
1091,linker::A,बायाँ,kairys
1092,rechter::A,दायाँ,dešinys
1093,rechter::A,दाहिना,dešinys
1094,anderer::A,अन्य,kitas
1095,anderer::A,दूसरा,kitas
1096,erster::A,पहला,pirmas
1097,erster::A,प्रथम,pirmas
1098,zweiter::A,दूसरा,antras
1099,zweiter::A,द्वितीय,antras
1100,dritter::A,तीसरा,trečias
1101,letzter::A,अंतिम,paskutinis
1102,letzter::A,आख़िरी,paskutinis
1103,allein::ADV,तनहा,vienas
1104,allein::ADV,अकेले,vienas
1105,auf einmal::ADV,वक़्त में,iš karto
1106,zusammen::ADV,एक साथ,kartu
1107,zusammen::ADV,एक साथ,drauge
1108,zusammen::ADV,साथ साथ,kartu
1109,zusammen::ADV,साथ साथ,drauge
1110,lange::ADV,देर तक,ilgai
1111,plötzlich::ADV,सहसा,staiga
1112,plötzlich::ADV,अचानक,staiga
1113,sofort::ADV,तुरंत,tuojau
1114,später::ADV,बाद को,vėliau
1115,später::ADV,बाद को,paskiau
1116,später::ADV,बाद में,vėliau
1117,später::ADV,बाद में,paskiau
1118,jetzt::ADV,अब,dabãr
1119,jetzt::ADV,अभी,dabãr
1120,heute::ADV,आज,šiandien
1121,morgen::ADV,कल,rytoj
1122,bald::ADV,जल्दी,greitai
1123,bald::ADV,जल्दी,netrukus
1124,dann::ADV,तब,po to
1125,gestern::ADV,कल,vakar
1126,einst::ADV,एक दिन,kadaise
1127,einst::ADV,एक दिन,kitą kartą
1128,einst::ADV,पहले कभी,kadaise
1129,einst::ADV,पहले कभी,kitą kartą
1130,damals::ADV,उस समय,anuomet
1131,damals::ADV,उस समय,anuokart
1132,damals::ADV,उन दिनों,anuomet
1133,damals::ADV,उन दिनों,anuokart
1134,danach::ADV,इसके बाद,po to
1135,danach::ADV,इसके बाद,paskui
1136,danach::ADV,इसके पश्चात्,po to
1137,danach::ADV,इसके पश्चात्,paskui
1138,vorher::ADV,पहले,anksčiau
1139,vorher::ADV,पेशतर,anksčiau
1140,zuerst::ADV,पहले,pirma
1141,zuerst::ADV,पहले,iš pradžių̃
1142,einmal::ADV,एक बार,kartą
1143,einmal::ADV,एक बार,vieną kartą
1144,einmal::ADV,एक दफ़ा,kartą
1145,einmal::ADV,एक दफ़ा,vieną kartą
1146,manchmal::ADV,कभी कभी,kai kada
1147,oft::ADV,अक्सर,dažnai
1148,immer::ADV,सदा,visada
1149,immer::ADV,सदा,visuomet
1150,immer::ADV,हमेशा,visada
1151,immer::ADV,हमेशा,visuomet
1152,niemals::ADV,कभी नहीं,niekada
1153,niemals::ADV,कभी नहीं,niekuomet
1154,niemals::ADV,कदापि नहीं,niekada
1155,niemals::ADV,कदापि नहीं,niekuomet
1156,hier::ADV,इधर,čia
1157,hier::ADV,यहाँ,čia
1158,hierhin::ADV,इधर को,šen
1159,hierhin::ADV,इधर को,čionai
1160,hierhin::ADV,यहाँ को,šen
1161,hierhin::ADV,यहाँ को,čionai
1162,von hier::ADV,यहाँ से,iš čia
1163,dort::ADV,उधर,ten
1164,dort::ADV,उधर,tenai
1165,dort::ADV,वहाँ,ten
1166,dort::ADV,वहाँ,tenai
1167,dorthin::ADV,उधर को,ten
1168,dorthin::ADV,उधर को,ten link
1169,dorthin::ADV,वहाँ को,ten
1170,dorthin::ADV,वहाँ को,ten link
1171,geradeaus::ADV,सीधे,tiesiai
1172,vorwärts::ADV,आगे,pirmyn
1173,vorwärts::ADV,आगे को,pirmyn
1174,rückwärts::ADV,पीछे को,atbulai
1175,zurück::ADV,वापस,atgal
1176,unten::ADV,नीचे,žemai
1177,unten::ADV,नीचे,apačioje
1178,hinab::ADV,नीचे को,žemyn
1179,oben::ADV,ऊपर,viršuj
1180,hinauf::ADV,ऊपर को,aukštyn
1181,hinauf::ADV,ऊपर को,į viršų
1182,überall::ADV,हर जगह,visur
1183,überall::ADV,हर स्थान,visur
1184,nicht::ADV,न,ne
1185,nicht::ADV,नहीं,ne
1186,ein wenig::ADV,कुछ,truputį
1187,ein wenig::ADV,ज़रा,truputį
1188,ein wenig::ADV,थोड़ा,truputį
1189,kaum::ADV,लगभग नहीं,vos
1190,kaum::ADV,बराबर नहीं,vos
1191,sehr::ADV,बहुत,labai
1192,sehr::ADV,बहुत,baisiai
1193,so::ADV,ऐसा,taip
1194,noch::ADV,अभी तक,dar
1195,nur::ADV,केवल,tik
1196,nur::ADV,केवल,vien
1197,nur::ADV,सिर्फ़,tik
1198,nur::ADV,सिर्फ़,vien
1199,schon::ADV,चुकना,jau
1200,wieder::ADV,फिर,vėl
1201,wieder::ADV,फिर,iš naujo
1202,wieder::ADV,दुबारा,vėl
1203,wieder::ADV,दुबारा,iš naujo
1204,vergebens::ADV,व्यर्थ,veltui
1205,vergebens::ADV,व्यर्थ,bergždžiai
1206,vor::PRP,के आगे,prieš
1207,vor::PRP,के सामने,prieš
1208,hinter::PRP,के पीछे,už
1209,unter::PRP,के तले,po
1210,unter::PRP,के नीचे,po
1211,durch::PRP,के पार,pro
1212,durch::PRP,के पार,per
1213,neben::PRP,के पास,prie
1214,neben::PRP,के पास,šalia
1215,neben::PRP,की बग़ल में,prie
1216,neben::PRP,की बग़ल में,šalia
1217,zwischen::PRP,के बीच,tarp
1218,wegen::PRP,के कारण,dėl
1219,wegen::PRP,के कारण,dėlei
1220,wegen::PRP,की वजह से,dėl
1221,wegen::PRP,की वजह से,dėlei
1222,dies::PRN,यह,šis
1223,dies::PRN,यह,šitas
1224,das::PRN,वह,tat
1225,alles::PRN,सब,visas
1226,alles::PRN,सब कुछ,visas
1227,ich::PRN,मैं,aš
1228,du::PRN,तू,tu
1229,er::PRN,यह,jis
1230,wir::PRN,हम,mes
1231,ihr::PRN,तुम,jūs
1232,sie::PRN,ये,ji
1233,sie::PRN,ये,jos
1234,was::FPRN,क्या,kas
1235,wer::FPRN,कौन,kas
1236,wo::FADV,किधर,kur
1237,wohin::FADV,किधर,kur
1238,wohin::FADV,किधर,kur link
1239,wie::FADV,कैसे,kaip
1240,warum::FADV,क्यों,kod̃ėl
1241,warum::FADV,क्यों,dėl ko
1242,wieviel::FNUM,कितना,kiek
1243,eins::NUM,एक,vienas
1244,zwei::NUM,दो,du
1245,drei::NUM,तीन,trys
1246,vier::NUM,चार,keturi
1247,fünf::NUM,पाँच,penki
1248,sechs::NUM,छह,šeši
1249,sieben::NUM,सात,septyni
1250,acht::NUM,आठ,aštuoni
1251,neun::NUM,नौ,devyni
1252,zehn::NUM,दस,dešimt
1253,elf::NUM,ग्यारह,vienuolika
1254,zwölf::NUM,बारह,dvylika
1255,zwanzig::NUM,बीस,dvidešimt
1256,dreißig::NUM,तीस,trisdešimt
1257,vierzig::NUM,चालीस,keturiasdešimt
1258,fünfzig::NUM,पचास,penkiasdešimt
1259,sechzig::NUM,साठ,šešiasdešimt
1260,siebzig::NUM,सत्तर,septyniasdešimt
1261,achtzig::NUM,अस्सी,aštuoniasdešimt
1262,neunzig::NUM,नव्वे,devyniasdešimt
1263,hundert::NUM,सौ,šimtas
1264,tausend::NUM,हज़ार,tūkstantis
1265,und::CNJ,और,ĩr
1266,oder::CNJ,या,ar
1267,oder::CNJ,या,arba
1268,stehen::V,खड़ा होना,stovėti
1269,sitzen::V,बैठना,sėdėti
1270,liegen::V,लेटना,gulėti
1271,hängen::V,लटकना,kyboti
1272,hängen::V,लटकना,kabėti
1273,werden::V,बनना,taptis
1274,werden::V,बनना,darytis
1275,passieren::V,होना,atsitikti
1276,passieren::V,होना,pasitaikyti
1277,beginnen::V,आरंभ होना,prasid́ėti
1278,beginnen::V,प्रारंभ होना,prasid́ėti
1279,enden::V,अंत होना,baigtis
1280,enden::V,ख़तम होना,baigtis
1281,wechseln::V,बदलना,keistis
1282,wechseln::V,बदलना,pasikeisti
1283,aufgehen[Sonne]::V,चढ़ना,tekėti
1284,aufgehen[Sonne]::V,चढ़ना,patekėti
1285,aufgehen[Sonne]::V,उदित होना,tekėti
1286,aufgehen[Sonne]::V,उदित होना,patekėti
1287,untergehen[Sonne]::V,अस्त हो जाना,leistis
1288,untergehen[Sonne]::V,अस्त हो जाना,nusileisti
1289,scheinen[Sonne]::V,रोशनी देना,šviesti
1290,donnern::V,गरजना,griausti
1291,donnern::V,गरजना,griaudėti
1292,wehen::V,चलना,pūsti
1293,strömen::V,बहना,lietis
1294,strömen::V,बहना,plūsti
1295,strömen::V,प्रवाहित होना,lietis
1296,strömen::V,प्रवाहित होना,plūsti
1297,fließen::V,बहना,tekėti
1298,fließen::V,प्रवाहित होना,tekėti
1299,sich drehen::V,घूमना,suktis
1300,sich drehen::V,घूमना,pasisukti
1301,schwanken::V,हिलना,svyruoti
1302,schwingen::V,हिलना,suptis
1303,fallen::V,गिरना,pulti
1304,fallen::V,गिरना,kristi
1305,brennen::V,जलना,degti
1306,rauchen::V,धुआँ उड़ाना,rūkyti
1307,regnen::V,बरसना,lyti
1308,gefrieren::V,जमना,užšalti
1309,tauen::V,गलना,tirpti
1310,tauen::V,पिघलना,tirpti
1311,schmelzen::V,गलना,lydytis
1312,schmelzen::V,पिघलना,lydytis
1313,trocknen::V,सूखना,džiūti
1314,sieden::V,उबलना,virti
1315,faulen::V,गलना,pūti
1316,faulen::V,सड़ना,pūti
1317,verfaulen::V,गलना,švinkti
1318,verfaulen::V,सड़ना,švinkti
1319,reißen::V,फटना,plyšti
1320,reißen::V,फटना,trūkti
1321,versinken::V,डूबना,skę̃sti
1322,versinken::V,डूबना,grimzti
1323,vergehen::V,बीतना,praeiti
1324,vergehen::V,गुज़रना,praeiti
1325,erscheinen::V,दिखाई देना,pasirodyti
1326,verschwinden::V,ग़ायब होना,dingti
1327,verschwinden::V,ग़ायब होना,išnykti
1328,verschwinden::V,ग़ायब होना,pranykti
1329,sinken::V,घटना,kristi
1330,sinken::V,उतरना,kristi
1331,abnehmen::V,घटना,mažėti
1332,abnehmen::V,घटना,silpnėti
1333,zunehmen::V,बढ़ना,didėti
1334,zunehmen::V,बढ़ना,padaugėti
1335,steigen::V,बढ़ना,kilti
1336,wachsen::V,उगना,augti
1337,glänzen::V,चमकना,blizgėti
1338,funkeln::V,जगमगाना,žibėti
1339,funkeln::V,टिमटिमाना,žibėti
1340,lärmen::V,शोर मचाना,triukšmauti
1341,läuten::V,बजना,skambinti
1342,klingeln::V,बजना,skambinti
1343,klirren::V,झनझनाना,žvangėti
1344,brausen::V,साँय-साँय करना,šniokšti
1345,rauschen::V,सरसराना,ošti
1346,rauschen::V,सरसराना,šlamėti
1347,klingen::V,बजना,skardėti
1348,bellen::V,भौंकना,loti
1349,heulen::V,गुर्राना,kaukti
1350,heulen::V,गुर्राना,staugti
1351,blasen::V,फूँकना,pūsti
1352,pfeifen::V,सीटी देना,švilpti
1353,pfeifen::V,सीटी देना,švilpauti
1354,schreien::V,चिल्लाना,šaukti
1355,stöhnen::V,कराहना,dejuoti
1356,stöhnen::V,कराहना,aimanuoti
1357,stöhnen::V,आहें भरना,dejuoti
1358,stöhnen::V,आहें भरना,aimanuoti
1359,zittern::V,काँपना,virpėti
1360,leben::V,जीना,gyventi
1361,geboren werden::V,पैदा होना,gimti
1362,atmen::V,साँस लेना,alsuoti
1363,atmen::V,साँस लेना,kvėpuoti
1364,trinken::V,पीना,gerti
1365,essen::V,खाना,valgyti
1366,schlucken::V,निगलना,praryti
1367,müde werden::V,थकना,nuvargti
1368,müde werden::V,थकना,privargti
1369,müde werden::V,उकताना,nuvargti
1370,müde werden::V,उकताना,privargti
1371,einschlafen::V,सो जाना,užmigti
1372,schlafen::V,सोना,miegoti
1373,aufwachen::V,जागना,pabusti
1374,aufstehen::V,उठना,keltis
1375,aufstehen::V,उठना,atsikelti
1376,sich erholen::V,सुस्ताना,pailsėti
1377,sich erholen::V,सुस्ताना,poilsiauti
1378,sich erholen::V,आराम करना,pailsėti
1379,sich erholen::V,आराम करना,poilsiauti
1380,krank werden::V,बीमार पड़ना,susirgti
1381,krank sein::V,बीमार होना,sirgti
1382,schmerzen::V,दुखना,sopėti
1383,schmerzen::V,दुखना,skaudėti
1384,schmerzen::V,दर्द करना,sopėti
1385,schmerzen::V,दर्द करना,skaudėti
1386,husten::V,खाँसना,kosėti
1387,genesen::V,ठीक हो जाना,sveikti
1388,genesen::V,ठीक हो जाना,taisytis
1389,genesen::V,स्वस्थ हो जाना,sveikti
1390,genesen::V,स्वस्थ हो जाना,taisytis
1391,sterben::V,मरना,mirti
1392,sterben::V,मरना,numirti
1393,umkommen::V,मरना,žūti
1394,sich bewegen::V,चलना,judėti
1395,sich bewegen::V,चलना,pasijudinti
1396,sich bewegen::V,हिलना,judėti
1397,sich bewegen::V,हिलना,pasijudinti
1398,sich rühren::V,हिलना,krutėti
1399,sich erheben::V,उठना,pakilti
1400,sich erheben::V,उठना,atsikelti
1401,sich setzen::V,बैठना,sėstis
1402,sich setzen::V,बैठना,atsisėsti
1403,hinfallen::V,गिरना,parkristi
1404,hinfallen::V,गिरना,pargriūti
1405,laufen::V,चलना,eiti
1406,schreiten::V,क़दम जाना,žengti
1407,schreiten::V,क़दम जाना,žingsniuoti
1408,spazierengehen::V,सैर करना,pasivaikščioti
1409,eilen::V,तेज़ी से जाना,skubėti
1410,eilen::V,शीघ्रता से चलना,skubėti
1411,sich beeilen::V,जल्दी करना,paskub́ėti
1412,sich beeilen::V,जल्दी करना,pasiskubinti
1413,sich beeilen::V,शीघ्रता करना,paskub́ėti
1414,sich beeilen::V,शीघ्रता करना,pasiskubinti
1415,sausen::V,बड़ी तेज़ी से चलना,dumti
1416,sausen::V,बड़ी तेज़ी से चलना,lėkti
1417,rennen::V,भागना,bėgti
1418,rennen::V,दौड़ना,bėgti
1419,springen::V,उछलना,šokti
1420,klettern::V,चढ़ना,kopti
1421,schaukeln::V,झूलना,supti
1422,schaukeln::V,झूलना,linguoti
1423,kriechen::V,रेंगना,ropoti
1424,kriechen::V,रेंगना,šliaužti
1425,schwimmen::V,तैरना,plaukti
1426,tauchen::V,डूबना,nerti
1427,rudern::V,खेना,irtis
1428,rudern::V,खेना,irkluoti
1429,rudern::V,चप्पू चलाना,irtis
1430,rudern::V,चप्पू चलाना,irkluoti
1431,fahren::V,चलना,važiuoti
1432,fahren::V,चलना,važinėti
1433,fahren::V,यात्रा करना,važiuoti
1434,fahren::V,यात्रा करना,važinėti
1435,fliegen::V,उड़ना,lėkti
1436,fliegen::V,उड़ना,skristi
