,Concept_ID,cs,mn
805,reich::A,bohatý,баялаг
806,bekannt::A,známý,танил
807,berühmt::A,slavný,цуутай
808,berühmt::A,slavný,алдартай
809,fremd::A,cizí,харь
810,fremd::A,cizí,гадаад
811,verschieden::A,různý,ондоо
812,verschieden::A,různý,янз янзын
813,verschieden::A,rozličný,ондоо
814,verschieden::A,rozličný,янз янзын
815,nah::A,blízký,ойрын
816,nah::A,blízký,дөтийн
817,fern::A,daleký,холын
818,linker::A,levý,буруу
819,rechter::A,pravý,баруун
820,anderer::A,jiný,өөр
821,anderer::A,jiný,нөгөө
822,erster::A,první,нэгдэх
823,erster::A,první,нэгдүгээр
824,zweiter::A,druhý,хоёрдугаар
825,dritter::A,třetí,гуравдугаар
826,letzter::A,poslední,сүүлийн
827,allein::ADV,sám,ганцаараа
828,auf einmal::ADV,najednou,нэгмөсөн
829,zusammen::ADV,spolu,цуг
830,zusammen::ADV,spolu,хамт
831,zusammen::ADV,dohromady,цуг
832,zusammen::ADV,dohromady,хамт
833,lange::ADV,dlouho,удаан
834,plötzlich::ADV,vtom,гэнэт
835,plötzlich::ADV,náhle,гэнэт
836,sofort::ADV,hned,дороо
837,sofort::ADV,ihned,дороо
838,später::ADV,později,дараа
839,jetzt::ADV,teď,өнөө
840,jetzt::ADV,nyní,өнөө
841,heute::ADV,dnes,өнөө
842,heute::ADV,dnes,өнөөдөр
843,heute::ADV,dneska,өнөө
844,heute::ADV,dneska,өнөөдөр
845,morgen::ADV,zítra,маргааш
846,morgen::ADV,zítra,маргаадар
847,bald::ADV,brzo,түргэн
848,bald::ADV,brzo,удахгүй
849,dann::ADV,pak,хожим
850,dann::ADV,pak,тэгээд
851,dann::ADV,potom,хожим
852,dann::ADV,potom,тэгээд
853,gestern::ADV,včera,өчигдөр
854,einst::ADV,kdysi,нэг
855,damals::ADV,tehdy,тэгэхэд
856,damals::ADV,tenkrát,тэгэхэд
857,danach::ADV,podle toho,тэгээд
858,danach::ADV,podle toho,дараа нь
859,vorher::ADV,dříve,урьд
860,vorher::ADV,napřed,урьд
861,zuerst::ADV,nejprve,анх
862,zuerst::ADV,nejprve,эхлээд
863,zuerst::ADV,nejdříve,анх
864,zuerst::ADV,nejdříve,эхлээд
865,einmal::ADV,jednou,нэг удаа
866,manchmal::ADV,někdy,хааяа
867,manchmal::ADV,někdy,заримдаа
868,oft::ADV,často,олонтоо
869,immer::ADV,vždy,байнга
870,immer::ADV,stále,байнга
871,niemals::ADV,nikdy,хэзээ ч
872,niemals::ADV,nikdy,хэдийд ч
873,hier::ADV,zde,энд
874,hier::ADV,tady,энд
875,hierhin::ADV,sem,нааш
876,von hier::ADV,odtud,эндээс
877,dort::ADV,tam,тэнд
878,dorthin::ADV,tam,тийш
879,geradeaus::ADV,rovně,шулуун
880,vorwärts::ADV,kupředu,урагшаа
881,rückwärts::ADV,zpět,буцаан
882,rückwärts::ADV,zpět,сөөргөө
883,zurück::ADV,zpět,буцаж
884,zurück::ADV,zpět,гэдрэг
885,zurück::ADV,nazpět,буцаж
886,zurück::ADV,nazpět,гэдрэг
887,unten::ADV,dole,дор
888,hinab::ADV,dolů,уруу
889,oben::ADV,nahoře,дээр
890,oben::ADV,navrchu,дээр
891,hinauf::ADV,nahoru,өөд
892,hinauf::ADV,nahoru,дээш
893,überall::ADV,všude,хааяагүй
894,überall::ADV,všude,энд тэндгүй
895,nicht::ADV,ne,эс
896,nicht::ADV,ne,-гүй
897,ein wenig::ADV,trochu,жаахан
898,kaum::ADV,sotva,арай
899,kaum::ADV,sotva,арай гэж
900,sehr::ADV,velmi,тун
901,sehr::ADV,velice,тун
902,so::ADV,tak,тэгж
903,so::ADV,tak,ингээд
904,so::ADV,takto,тэгж
905,so::ADV,takto,ингээд
906,noch::ADV,ještě,дахин
907,noch::ADV,ještě,дахиад
908,nur::ADV,jen,зөвхөн
909,nur::ADV,jen,гагцхүү
910,nur::ADV,jenom,зөвхөн
911,nur::ADV,jenom,гагцхүү
912,schon::ADV,už,нэгэнт
913,schon::ADV,již,нэгэнт
914,wieder::ADV,zase,дахин
915,wieder::ADV,zase,дахиад
916,vergebens::ADV,marně,хий
917,vor::PRP,před,өмнө
918,hinter::PRP,za,ард
919,unter::PRP,pod,доор
920,durch::PRP,skrz,дундуур
921,neben::PRP,vedle,хажууд
922,zwischen::PRP,mezi,завсар
923,zwischen::PRP,mezi,хооронд
924,wegen::PRP,pro,төлөө
925,wegen::PRP,pro,дээрээс
926,dies::PRN,toto,энэ
927,dies::PRN,tohle,энэ
928,das::PRN,to,тэр
929,alles::PRN,všechno,цөм
930,alles::PRN,všechno,бүгд
931,ich::PRN,já,би
932,du::PRN,ty,чи
933,er::PRN,on,тэр
934,er::PRN,on,тэр хүн
935,wir::PRN,my,бид
936,ihr::PRN,vy,та нар
937,sie::PRN,oni,тэд
938,was::FPRN,co,юу
939,wer::FPRN,kdo,хэн
940,wo::FADV,kde,хаа
941,wo::FADV,kde,хаана
942,wohin::FADV,kam,хааш
943,wohin::FADV,kam,хаана
944,wie::FADV,jak,яаж
945,wie::FADV,jak,хэрхэн
946,warum::FADV,proč,юунд
947,warum::FADV,proč,яагаад
948,wieviel::FNUM,kolik,хэдий
949,wieviel::FNUM,kolik,хэд
950,eins::NUM,jeden,нэг
951,zwei::NUM,dva,хоёр
952,drei::NUM,tři,гурав
953,vier::NUM,čtyři,дөрөв
954,fünf::NUM,pět,тав
955,sechs::NUM,šest,зургаа
956,sieben::NUM,sedm,долоо
957,acht::NUM,osm,найм
958,neun::NUM,devět,ес
959,zehn::NUM,deset,арав
960,elf::NUM,jedenáct,арван нэг
961,zwölf::NUM,dvanáct,арван хоёр
962,zwanzig::NUM,dvacet,хорь
963,dreißig::NUM,třicet,гуч
964,vierzig::NUM,čtyřicet,дөч
965,fünfzig::NUM,padesát,тавь
966,sechzig::NUM,šedesát,жар
967,siebzig::NUM,sedmdesát,дал
968,achtzig::NUM,osmdesát,ная
969,neunzig::NUM,devadesát,ер
970,hundert::NUM,sto,зуу
971,tausend::NUM,tisíc,мянга
972,und::CNJ,a,ч
973,und::CNJ,a,болон
974,oder::CNJ,nebo,буюу
975,stehen::V,stát,зогсох
976,sitzen::V,sedět,суух
977,liegen::V,ležet,хэвтэх
978,hängen::V,viset,өлгөөтэй байх
979,hängen::V,viset,дүүжлээтэй байх
980,werden::V,stát se,болох
981,passieren::V,stát se,тохиох
982,beginnen::V,počít,эхлэх
983,enden::V,končit,дүүрэх
984,enden::V,skončit,дүүрэх
985,wechseln::V,měnit se,хувирах
986,aufgehen[Sonne]::V,vyjít,мандах
987,untergehen[Sonne]::V,zapadnout,жаргах
988,scheinen[Sonne]::V,svítit,гэрэлтэх
989,donnern::V,hřmět,дуугарах
990,wehen::V,vát,салхилах
991,wehen::V,vát,хөөрөгдөх
992,wehen::V,vanout,салхилах
993,wehen::V,vanout,хөөрөгдөх
994,strömen::V,proudit,гүйх
995,strömen::V,proudit,урсах
996,fließen::V,téct,урсах
997,sich drehen::V,točit se,эргэлдэх
998,schwanken::V,kolísat,хэлбэлзэх
999,schwanken::V,houpat se,хэлбэлзэх
1000,schwingen::V,kývat se,ганхах
1001,schwingen::V,kývat se,хэлбэлзэх
1002,fallen::V,padat,унах
1003,brennen::V,hořet,шатах
1004,rauchen::V,kouřit,баагих
1005,regnen::V,pršet,бороо орно
1006,gefrieren::V,zamrznout,хөлдөх
1007,tauen::V,tát,хайлах
1008,schmelzen::V,tavit,уярах
1009,trocknen::V,schnout,хатах
1010,sieden::V,vřít,буцлах
1011,sieden::V,vřít,даргилах
1012,faulen::V,hnít,үжрэх
1013,faulen::V,hnít,өмхийрөх
1014,verfaulen::V,shnít,бээх
1015,verfaulen::V,shnít,өгрөх
1016,reißen::V,roztrhat se,цуурах
1017,versinken::V,topit se,живэх
1018,versinken::V,ponořit se,живэх
1019,vergehen::V,plynout,нөгчих
1020,vergehen::V,plynout,өнгөрөх
1021,erscheinen::V,objevit se,гарах
1022,erscheinen::V,objevit se,бултайх
1023,verschwinden::V,zmizet,далд орох
1024,verschwinden::V,zmizet,алга болох
1025,sinken::V,klesat,татрах
1026,sinken::V,klesat,доошлох
1027,abnehmen::V,ubýt,багасах
1028,abnehmen::V,ubýt,хорогдох
1029,zunehmen::V,přibýt,ихсэх
1030,steigen::V,stoupat,нэмэгдэх
1031,wachsen::V,růst,өсөх
1032,wachsen::V,růst,ургах
1033,glänzen::V,lesknout se,гилгэнэх
1034,glänzen::V,lesknout se,гилбэгнэх
1035,funkeln::V,jiskřit se,гялжах
1036,funkeln::V,jiskřit se,гялалзах
1037,lärmen::V,dělat hluk,шуугих
1038,läuten::V,zvonit,цохих
1039,klingeln::V,zvonit,хонхдох
1040,klingeln::V,zvonit,дуугарах
1041,klirren::V,řinčet,хангир жингэр хийх
1042,brausen::V,hučet,бургилах
1043,rauschen::V,šumět,сэржигнэх
1044,klingen::V,znít,хангинах
1045,bellen::V,štěkat,хуцах
1046,heulen::V,výt,улих
1047,blasen::V,foukat,үлзэх
1048,pfeifen::V,pískat,исгэрэх
1049,schreien::V,křičet,хашгирах
1050,stöhnen::V,sténat,ёолох
1051,stöhnen::V,sténat,гэнгэнэх
1052,zittern::V,třást se,дагжих
1053,leben::V,žít,амьдрах
1054,geboren werden::V,rodit se,төрөх
1055,atmen::V,dýchat,амьсгалах
1056,trinken::V,pít,уух
1057,essen::V,jíst,идэх
1058,schlucken::V,polykat,залгих
1059,müde werden::V,unavit se,ядрах
1060,einschlafen::V,usnout,унтчих
1061,schlafen::V,spát,унтах
1062,aufwachen::V,probudit se,сэрэх
1063,aufstehen::V,vstát,босох
1064,sich erholen::V,zotavovat se,амрах
1065,krank werden::V,onemocnět,өвдөж эхлэх
1066,krank sein::V,být nemocný,өвдөх
1067,schmerzen::V,bolet,өвдөх
1068,schmerzen::V,bolet,шархирах
1069,husten::V,kašlat,ханиах
1070,genesen::V,uzdravit se,засрах
1071,sterben::V,umřít,үхэх
1072,sterben::V,umřít,нас барах
1073,umkommen::V,zahynout,үхэх
1074,sich bewegen::V,pohnout se,хөдлөх
1075,sich rühren::V,hnout se,хөдлөх
1076,sich erheben::V,zdvihnout se,босох
1077,sich setzen::V,posadit se,суух
1078,hinfallen::V,upadnout,ойчих
1079,laufen::V,běžet,явган явах
1080,schreiten::V,kráčet,алхах
1081,spazierengehen::V,procházet se,зугаалах
1082,eilen::V,spěchat,хурдлах
1083,sich beeilen::V,pospíšit si,яарах
1084,sich beeilen::V,pospíšit si,шамдах
1085,sausen::V,fičet,давхих
1086,rennen::V,pádit,гүйх
1087,springen::V,skákat,харайх
1088,springen::V,skákat,дэвхрэх
1089,klettern::V,lézt,авирах
1090,klettern::V,šplhat,авирах
1091,schaukeln::V,houpat,ганхалзах
1092,kriechen::V,lézt,мөлхөх
1093,kriechen::V,plazit se,мөлхөх
1094,schwimmen::V,plavat,сэлэх
1095,tauchen::V,nořit se,шунгах
1096,rudern::V,veslovat,сэлүүрдэх
1097,fahren::V,jet,явах
1098,fahren::V,jezdit,явах
1099,fliegen::V,létat,нисэх
1100,gehen::V,jít,явах
1101,weggehen::V,odejít,явах
1102,abfahren::V,odjet,одох
1103,abfahren::V,odjet,хөдлөх
1104,anhalten::V,zastavit se,зогсох
1105,hineingehen::V,vcházet se,орох
1106,eintreten::V,vstoupit,орох
1107,kommen::V,přijít,ирэх
1108,ankommen::V,dojít,хүрэх
1109,zurückkommen::V,vrátit se,харих
1110,zurückkommen::V,vrátit se,буцаж ирэх
1111,bleiben::V,zůstat,үлдэх
1112,warten::V,čekat,хүлээх
1113,erwarten::V,čekat na,хүлээх
1114,suchen::V,hledat,эрэх
1115,suchen::V,hledat,бэдрэх
1116,finden::V,najít,олох
1117,versuchen::V,zkoušet,оролдох
1118,vorbereiten::V,připravit,бэлтгэх
1119,lieben::V,milovat,янаглах
1120,mögen::V,mít rád,таалах
1121,lachen::V,smát se,инээх
1122,rühren::V,dojmout,сэтгэл уяруулах
1123,weinen::V,plakat,уйлах
1124,schimpfen::V,nadávat,хараах
1125,sich ärgern::V,pohoršit se,уурлах
1126,sich fürchten::V,bát se,айх
1127,fürchten::V,bát se,айх
1128,fliehen::V,utéct,зугтах
1129,fliehen::V,utéct,гүйж очих
1130,flüchten::V,prchnout,оргох
1131,sehen::V,vidět,үзэх
1132,anschauen::V,podívat se na,харах
1133,ansehen::V,sledovat,харах
1134,hören::V,slyšet,дуулах
1135,zuhören::V,poslouchat,чагнах
1136,probieren::V,ochutnávat,амсаж үзэх
1137,riechen::V,cítit,үнэрлэх
1138,fühlen::V,cítit,мэдрэх
1139,scheinen::V,zdát se,шиг үзэгдэх
1140,zu sehen sein::V,moci být viděn,үзэгдэх
1141,zu sehen sein::V,moci být viděn,харагдах
1142,vernehmen::V,uslyšet,дуулах
1143,frieren::V,mrznout,даарах
1144,tun::V,dělat,хийх
1145,tun::V,dělat,үйлдэх
1146,können::V,moct,болох
1147,wollen::V,chtít,хүсэх
1148,anfangen::V,začít,эхлэх
1149,beenden::V,ukončit,дуусгах
1150,aufhören::V,přestat,болих
1151,aufhören::V,přestat,зогсох
1152,gelingen::V,podařit se,бүтэх
1153,geraten::V,dařit se,илрэх
1154,öffnen::V,otevřít,нээх
1155,öffnen::V,otevřít,тайлах
1156,schließen::V,zavřít,хаах
1157,stellen::V,postavit,тавих
1158,stellen::V,postavit,босгох
1159,setzen::V,posadit,суулгах
1160,legen::V,klást,хийх
1161,legen::V,klást,тавих
1162,legen::V,položit,хийх
1163,legen::V,položit,тавих
1164,berühren::V,dotýkat se,шүргэх
1165,verbinden::V,spojit,залгах
1166,bedecken::V,pokrýt,бүрэх
1167,aufhängen::V,oběsit,өлгөх
1168,aufhängen::V,oběsit,дүүжлэх
1169,aufhängen::V,pověsit,өлгөх
1170,aufhängen::V,pověsit,дүүжлэх
1171,anzünden::V,zapálit,асаах
1172,anzünden::V,zapálit,ноцоох
1173,anzünden::V,podpálit,асаах
1174,anzünden::V,podpálit,ноцоох
1175,aufheben::V,zvednout,өргөх
1176,aufheben::V,zdvihnout,өргөх
1177,zurücklassen::V,zanechat,орхих
1178,zurücklassen::V,zanechat,үлдээх
1179,verlieren::V,ztratit,гээх
1180,fallen lassen::V,upustit,унагах
1181,machen::V,udělat,хийх
1182,machen::V,udělat,гаргах
1183,herstellen::V,vyrobit,бүтээх
1184,bauen::V,stavět,барих
1185,bauen::V,budovat,барих
1186,reparieren::V,opravit,засах
1187,reparieren::V,opravit,сэлбэх
1188,verbessern::V,zlepšit,засах
1189,verbessern::V,zlepšit,сайжруулах
1190,ändern::V,změnit,өөрчлөх
1191,graben::V,rýt,малтах
1192,graben::V,kopat,малтах
1193,beugen::V,ohnout,бөгтийлгөх
1194,biegen::V,ohnout,матах
1195,biegen::V,ohnout,муруйлгах
1196,drehen::V,točit,эргүүлэх
1197,wenden::V,obrátit,эргүүлэх
1198,umdrehen::V,obrátit,хөрвүүлэх
1199,heben::V,zdvihnout,өргөх
1200,hochheben::V,zvednout,өргөх
1201,ergreifen::V,chopit se,атгах
1202,halten::V,držet,барих
1203,drücken::V,stisknout,дарах
1204,schieben::V,posouvat,түлхэх
1205,kratzen::V,škrábat,хусах
1206,kratzen::V,škrábat,маажих
1207,lecken::V,lízat,долоох
1208,beißen::V,kousat,зуух
1209,beißen::V,kousat,хазах
1210,abreißen::V,utrhat,таслах
1211,abreißen::V,odtrhat,таслах
1212,abschneiden::V,uřezat,тайрах
1213,abschneiden::V,ukrojit,тайрах
1214,binden::V,přivázat,боох
1215,binden::V,přivázat,хүлэх
1216,stecken::V,strčit,шаах
1217,stecken::V,strčit,шигтгэх
1218,brechen::V,lomit,хугалах
1219,klopfen::V,ťukat,цохих
1220,klopfen::V,ťukat,тогших
1221,klopfen::V,klepat,цохих
1222,klopfen::V,klepat,тогших
1223,hauen::V,bít,дэлдэх
1224,kleben::V,lepit,наах
1225,reiben::V,třít,нухах
1226,reiben::V,třít,нидчих
1227,streichen::V,mazat,нялах
1228,streichen::V,mazat,түрхэх
1229,schleifen::V,brousit,билүүдэх
1230,schleifen::V,brousit,гуранздах
1231,schneiden::V,řezat,огтлох
1232,schneiden::V,střihat,огтлох
1233,rütteln::V,třást,холхнулах
1234,rütteln::V,otřást,холхнулах
1235,schütteln::V,třást,сэгсрэх
1236,schütteln::V,zatřást,сэгсрэх
1237,schwenken::V,mávat,дэвэх
1238,schwenken::V,mávat,даллах
1239,schütten::V,nasypat,цутгах
1240,schütten::V,nasypat,аягалах
1241,füllen::V,naplnit,дүүргэх
1242,einwickeln::V,zavinout,боох
1243,einwickeln::V,zavinout,ороох
1244,tragen::V,nést,авчрах
1245,schleppen::V,vléct,чирэх
1246,ziehen::V,tahat,татах
1247,ziehen::V,táhnout,татах
1248,aufbewahren::V,schovat,хадгалах
1249,werfen::V,házet,хаях
1250,werfen::V,házet,шидэх
1251,fangen::V,chytat,барих
1252,packen::V,uchvátit,шүүрэх
1253,verstecken::V,schovat,нуух
1254,teilen::V,rozdělit,хуваах
1255,schicken::V,posílat,илгээх
1256,schicken::V,posílat,явуулах
1257,bringen::V,přinést,авчрах
1258,bringen::V,přinést,аваачих
1259,hinzufügen::V,připojit,нэмэх
1260,bekommen::V,dostat,хүлээн авах
1261,erhalten::V,uchovat,хүлээн авах
1262,nehmen::V,vzít,авах
1263,wählen::V,zvolit,сонгох
1264,auswählen::V,vybrat,шилэх
1265,bewahren::V,uchránit,гамнах
1266,behindern::V,překážet,саад хийх
1267,behindern::V,překážet,тотгор болох
1268,verderben::V,zkazit,эвдэх
1269,beschädigen::V,porušit,гэмтээх
1270,beschädigen::V,poškodit,гэмтээх
1271,zerbrechen::V,rozlámat,хагалах
1272,zerbrechen::V,rozlámat,хага цохих
1273,zerreißen::V,roztrhnout,урах
1274,zerstören::V,zničit,эвдэх
1275,zerstören::V,zničit,сүйтгэх
1276,verbrennen::V,spálit,шатаах
1277,geben::V,dát,өгөх
1278,reichen::V,podat,өгөх
1279,reichen::V,podat,дамжуулах
1280,schenken::V,darovat,бэлэглэх
1281,versprechen::V,slíbit,амлах
1282,wünschen::V,přát,ерөөх
1283,loben::V,chválit,магтах
1284,loben::V,chválit,сайшаах
1285,küssen::V,líbat,озох
1286,küssen::V,líbat,үнсэх
1287,wiegen::V,chovat,бүүвэйлэх
1288,wiegen::V,kolébat,бүүвэйлэх
1289,zudecken::V,přikrýt,хучих
1290,zudecken::V,přikrýt,бүтээх
1291,zudecken::V,přiklopit,хучих
1292,zudecken::V,přiklopit,бүтээх
1293,wecken::V,vzbudit,сэрээх
1294,zeigen::V,ukázat,үзүүлэх
1295,führen::V,vést,хөтлөх
1296,lehren::V,učit,заах
1297,unterrichten::V,vyučovat,сургах
1298,aufziehen::V,vychovat,өсгөх
1299,aufziehen::V,vychovat,хүмүүжүүлэх
1300,leiten::V,vodit,удирдах
1301,antreiben::V,nutit,шамдуулах
1302,lassen::V,dát,-уулах
1303,einladen::V,pozvat,залах
1304,vereinigen::V,spojit,нэгтгэх
1305,vereinigen::V,spojit,хамтруулах
1306,besuchen::V,návštívit,зочлох
1307,treffen::V,potkat,учрах
1308,treffen::V,potkat,дайралдах
1309,sich versammeln::V,shromáždit se,хуралдах
1310,spielen::V,hrát,наадах
1311,singen::V,zpívat,дуулах
1312,tanzen::V,tančit,бүжиглэх
1313,sich trennen::V,rozejít se,салах
1314,verlassen::V,opustit,хаях
1315,retten::V,zachránit,гэтэлгэх
1316,bewachen::V,hlídat,сахих
1317,schützen::V,chránit,хамгаалах
1318,verteidigen::V,obhájit,хамгаалах
1319,sich schlagen::V,bít se,зодолдох
1320,schießen::V,střílet,харвах
1321,schießen::V,střílet,буу буудах
1322,siegen::V,zvítězit,ялах
1323,ärgern::V,zlobit,уурлуулах
1324,ärgern::V,zlobit,уур хүргэх
1325,ärgern::V,pohoršit,уурлуулах
1326,ärgern::V,pohoršit,уур хүргэх
1327,schlagen::V,udeřit,цохих
1328,schlagen::V,praštit,цохих
1329,treten::V,kopnout,өшиглөх
1330,stechen::V,bodnout,хатгах
1331,stechen::V,píchnout,хатгах
1332,stoßen::V,strčit,ёврох
1333,stoßen::V,strčit,нудрах
1334,stehlen::V,ukrást,хулгайлах
1335,stören::V,vyrušit,саад болох
1336,belästigen::V,obtěžovat,зовоох
1337,belästigen::V,obtěžovat,амраахгүй байх
1338,verbergen::V,skrýt,нуух
1339,verbergen::V,skrýt,далдлах
1340,täuschen::V,klamat,мэхлэх
1341,betrügen::V,podvést,хуурах
1342,töten::V,zabít,алах
1343,wohnen::V,bydlit,суух
1344,wohnen::V,bydlit,амьдрах
1345,arbeiten::V,pracovat,ажиллах
1346,arbeiten::V,pracovat,хөдөлмөрлөх
1347,sammeln::V,sebrat,түүх
1348,sammeln::V,sebrat,хураах
1349,pflücken::V,česat,түүх
1350,jagen::V,uhonit,агнах
1351,jagen::V,uhonit,гөрөөлөх
1352,fischen::V,chytat ryby,загасчлах
1353,fischen::V,chytat ryby,загас барих
1354,fassen::V,ulovit,барих
1355,hüten::V,pást,маллах
1356,hüten::V,pást,хариулах
1357,treiben::V,hnát,туух
1358,anbinden::V,přivázat,уях
1359,füttern::V,krmit,тэжээх
1360,melken::V,dojit,саах
1361,hacken::V,seknout,цавчих
1362,gießen::V,zalít,услах
1363,reifen::V,uzrát,боловсрох
1364,zubereiten::V,připravit,бэлдэх
1365,kochen::V,vařit,чанах
1366,backen::V,péct,жигнэх
1367,braten::V,smažit,шарах
1368,braten::V,smažit,хайрах
1369,umrühren::V,zamíchat,хутгах
1370,stricken::V,plést,нэхэх
1371,stricken::V,plést,сүлжих
1372,nähen::V,šít,оёх
1373,färben::V,nabarvit,будах
1374,reinigen::V,očistit,арилгах
1375,reinigen::V,očistit,цэвэрлэх
1376,waschen::V,mýt,угаах
1377,abwischen::V,utřít,арчих
1378,spülen::V,spláchnout,зайлах
1379,fegen::V,zamést,хамах
1380,fegen::V,zamést,шүүрдэх
1381,kehren::V,mést,шүүрдэх
1382,kehren::V,mést,туужуудах
1383,baden::V,koupat se,усанд орох
1384,sich waschen::V,mýt se,биеэ угаах
1385,ausziehen::V,svléct,тайлах
1386,anziehen::V,obléct,өмсөх
1387,sich anziehen::V,oblékat se,хувцаслах
1388,kämmen::V,učesat,самнах
1389,schmücken::V,ozdobit,гоёх
1390,schmücken::V,ozdobit,чимэх
1391,sagen::V,říct,гэх
1392,sagen::V,říct,хэлэх
1393,sprechen::V,mluvit,ярих
1394,sprechen::V,mluvit,өгүүлэх
1395,reden::V,hovořit,хэлэх
1396,reden::V,hovořit,хөөрөлдөх
1397,sich unterhalten::V,povídat se,ярилцах
1398,fragen::V,zeptat se,асуух
1399,bitten::V,prosit,гуйх
1400,erzählen::V,povídat,өгүүлэх
1401,mitteilen::V,sdělit,дуулгах
1402,mitteilen::V,sdělit,мэдээлэх
1403,mitteilen::V,oznámit,дуулгах
1404,mitteilen::V,oznámit,мэдээлэх
1405,nennen::V,nazvat,нэрлэх
1406,rufen::V,volat,дуудах
1407,rufen::V,zavolat,дуудах
1408,prahlen::V,chlubit se,бардах
1409,prahlen::V,chlubit se,сайрхах
1410,übersetzen::V,přeložit,орчуулах
1411,denken::V,myslit,санах
1412,glauben::V,věřit,итгэх
1413,bemerken::V,zpozorovat,ажих
1414,bemerken::V,zpozorovat,ажиглах
1415,erkennen::V,poznat,таних
1416,begreifen::V,pochopit,ойлгох
1417,verstehen::V,porozumět,мэдэж авах
1418,lernen::V,učit se,сурах
1419,wissen::V,vědět,мэдэх
1420,sich erinnern an::V,vzpomínat si na,дурсах
1421,vergessen::V,zapomínat,мартах
1422,messen::V,měřit,хэмжих
1423,zählen::V,spočítat,тоолох
1424,rechnen::V,počítat,тооцоох
1425,lesen::V,číst,унших
1426,malen::V,malovat,зурах
1427,zeichnen::V,rýsovat,дүрслэн бичих
1428,schreiben::V,psát,бичих
1429,besitzen::V,mít,эзэмших
1430,besitzen::V,vlastnit,эзэмших
1431,kaufen::V,koupit,худалдан авах
1432,verkaufen::V,prodat,худалдах
1433,bezahlen::V,zaplatit,төлөх
1434,zahlen::V,platit,төлөх
1435,beherrschen::V,ovládat,эзэмших
1436,ertragen::V,snést,тэсэх
