,Concept_ID,lt,te
682,bekannt::A,žinomas,తెలిసిన
683,bekannt::A,pažįstamas,తెలిసిన
684,berühmt::A,žymus,ప్రపిద్దికెక్కివ
685,berühmt::A,garsus,ప్రపిద్దికెక్కివ
686,fremd::A,svetimas,అన్యమైన
687,verschieden::A,įvairus,భేదమైన
688,nah::A,artimas,దగ్గఱనున్న
689,fern::A,tolimas,దూరమందున్న
690,linker::A,kairys,ఎడమప్రక్కగ
691,rechter::A,dešinys,కుడి
692,anderer::A,kitas,వేఱ్తెన
693,erster::A,pirmas,మొదటి
694,zweiter::A,antras,రెండన
695,dritter::A,trečias,మూడో
696,letzter::A,paskutinis,కడపటి
697,allein::ADV,vienas,ఒంటిగా
698,auf einmal::ADV,iš karto,హరాత్తుగ
699,zusammen::ADV,kartu,కలిసి
700,zusammen::ADV,drauge,కలిసి
701,lange::ADV,ilgai,బహుకాలము
702,plötzlich::ADV,staiga,హరాత్తుగ
703,sofort::ADV,tuojau,తక్షణము
704,später::ADV,vėliau,ఇటీవలి
705,später::ADV,paskiau,ఇటీవలి
706,jetzt::ADV,dabãr,ఇప్పుడు
707,heute::ADV,šiandien,నేడు
708,morgen::ADV,rytoj,ఱేపు
709,bald::ADV,greitai,శీఘ్రముగ
710,bald::ADV,netrukus,శీఘ్రముగ
711,dann::ADV,po to,అప్పుడు
712,gestern::ADV,vakar,నిన్నటి దినము
713,einst::ADV,kadaise,పూర్వమొకప్పుడు
714,einst::ADV,kitą kartą,పూర్వమొకప్పుడు
715,damals::ADV,anuomet,అప్పుడు
716,damals::ADV,anuokart,అప్పుడు
717,danach::ADV,po to,అప్పుడు
718,danach::ADV,paskui,అప్పుడు
719,vorher::ADV,anksčiau,ఎదుట
720,zuerst::ADV,pirma,మొదటిలో
721,zuerst::ADV,iš pradžių̃,మొదటిలో
722,einmal::ADV,kartą,ఒకసారి
723,einmal::ADV,vieną kartą,ఒకసారి
724,manchmal::ADV,kai kada,అప్పటప్పటికి
725,oft::ADV,dažnai,తఱచుగా
726,immer::ADV,visada,ఎల్లప్పుడు
727,immer::ADV,visuomet,ఎల్లప్పుడు
728,niemals::ADV,niekada,ఎప్పుడునులేదు
729,niemals::ADV,niekuomet,ఎప్పుడునులేదు
730,hier::ADV,čia,ఇక్కడ
731,hierhin::ADV,šen,ఇక్కడకు
732,hierhin::ADV,čionai,ఇక్కడకు
733,von hier::ADV,iš čia,ఇక్కడనుండి
734,dort::ADV,ten,అక్కడ
735,dort::ADV,tenai,అక్కడ
736,dorthin::ADV,ten,అక్కడికి
737,dorthin::ADV,ten link,అక్కడికి
738,geradeaus::ADV,tiesiai,సూటిగా
739,vorwärts::ADV,pirmyn,ముందుకు
740,rückwärts::ADV,atbulai,వెనుకకు
741,zurück::ADV,atgal,వెనుకభాగము
742,unten::ADV,žemai,క్రింద
743,unten::ADV,apačioje,క్రింద
744,hinab::ADV,žemyn,కిందికి
745,oben::ADV,viršuj,మీద
746,hinauf::ADV,aukštyn,పైకి
747,hinauf::ADV,į viršų,పైకి
748,überall::ADV,visur,అంతటా
749,nicht::ADV,ne,కాదు
750,ein wenig::ADV,truputį,కొంచెము
751,kaum::ADV,vos,చాలిచాలక
752,sehr::ADV,labai,చాల
753,sehr::ADV,baisiai,చాల
754,so::ADV,taip,ఆలాగున
755,noch::ADV,dar,ఇప్పటికిని
756,nur::ADV,tik,మాత్రము
757,nur::ADV,vien,మాత్రము
758,schon::ADV,jau,ఇదివఱకే
759,wieder::ADV,vėl,తిరిగి
760,wieder::ADV,iš naujo,తిరిగి
761,vergebens::ADV,veltui,నిష్ఫలముగా
762,vergebens::ADV,bergždžiai,నిష్ఫలముగా
763,vor::PRP,prieš,ముందు
764,hinter::PRP,už,వెనుక
765,unter::PRP,po,క్రింద
766,durch::PRP,pro,ద్వారా
767,durch::PRP,per,ద్వారా
768,neben::PRP,prie,దగ్గెర
769,neben::PRP,šalia,దగ్గెర
770,zwischen::PRP,tarp,మధ్య
771,wegen::PRP,dėl,కారణంగా
772,wegen::PRP,dėlei,కారణంగా
773,dies::PRN,šis,ఇది
774,dies::PRN,šitas,ఇది
775,das::PRN,tat,అది
776,alles::PRN,visas,సకలము
777,ich::PRN,aš,నేను
778,du::PRN,tu,నీవు
779,er::PRN,jis,అతడు
780,wir::PRN,mes,మనము
781,ihr::PRN,jūs,మీరు
782,sie::PRN,ji,వారు
783,sie::PRN,jos,వారు
784,was::FPRN,kas,ఏమి
785,wer::FPRN,kas,ఎవడు
786,wo::FADV,kur,ఎక్కడ
787,wohin::FADV,kur,ఎందుకు
788,wohin::FADV,kur link,ఎందుకు
789,wie::FADV,kaip,ఎట్టు
790,warum::FADV,kod̃ėl,ఏల
791,warum::FADV,dėl ko,ఏల
792,wieviel::FNUM,kiek,ఎంత
793,eins::NUM,vienas,ఒకటి
794,zwei::NUM,du,రెండు
795,drei::NUM,trys,మూడు
796,vier::NUM,keturi,నాలుగు
797,fünf::NUM,penki,అయిదు
798,sechs::NUM,šeši,ఆఱు
799,sieben::NUM,septyni,ఏరు
800,acht::NUM,aštuoni,ఎనిమదు
801,neun::NUM,devyni,తొమ్మిది
802,zehn::NUM,dešimt,పది
803,elf::NUM,vienuolika,పదునొకొండు
804,zwölf::NUM,dvylika,పండ్రండు
805,zwanzig::NUM,dvidešimt,ఇరుపది
806,dreißig::NUM,trisdešimt,ముప్పది
807,vierzig::NUM,keturiasdešimt,నలువది
808,fünfzig::NUM,penkiasdešimt,ఏబది
809,sechzig::NUM,šešiasdešimt,అరుపది
810,siebzig::NUM,septyniasdešimt,డెబ్బది
811,achtzig::NUM,aštuoniasdešimt,ఎనుబది
812,neunzig::NUM,devyniasdešimt,తొంబది
813,hundert::NUM,šimtas,నూఱు
814,tausend::NUM,tūkstantis,వేయి
815,und::CNJ,ĩr,మఱియు
816,oder::CNJ,ar,లేక
817,oder::CNJ,arba,లేక
818,stehen::V,stovėti,నిలుచు
819,sitzen::V,sėdėti,కూర్చుండు
820,liegen::V,gulėti,పండుకొనుట
821,hängen::V,kyboti,వ్రేలాడదీయు
822,hängen::V,kabėti,వ్రేలాడదీయు
823,werden::V,taptis,అగు
824,werden::V,darytis,అగు
825,passieren::V,atsitikti,సంభవించు
826,passieren::V,pasitaikyti,సంభవించు
827,beginnen::V,prasid́ėti,ఆరంభించు
828,enden::V,baigtis,తీరుట
829,wechseln::V,keistis,మార్చు
830,wechseln::V,pasikeisti,మార్చు
831,aufgehen[Sonne]::V,tekėti,ఉదయించు
832,aufgehen[Sonne]::V,patekėti,ఉదయించు
833,untergehen[Sonne]::V,leistis,అస్తమించు
834,untergehen[Sonne]::V,nusileisti,అస్తమించు
835,scheinen[Sonne]::V,šviesti,ప్రకాశించు
836,donnern::V,griausti,ఉరుముట
837,donnern::V,griaudėti,ఉరుముట
838,wehen::V,pūsti,దురద్పప్టము
839,strömen::V,lietis,పారుట
840,strömen::V,plūsti,పారుట
841,fließen::V,tekėti,ప్రవహించు
842,sich drehen::V,suktis,తిరుగు
843,sich drehen::V,pasisukti,తిరుగు
844,schwanken::V,svyruoti,ఆడించుట
845,schwingen::V,suptis,ఊగుట
846,fallen::V,pulti,పడు
847,fallen::V,kristi,పడు
848,brennen::V,degti,కాలుట
849,rauchen::V,rūkyti,పొగసుట
850,regnen::V,lyti,కురిపించుట
851,gefrieren::V,užšalti,గడ్డకట్టు
852,tauen::V,tirpti,కరగు
853,schmelzen::V,lydytis,కరగు
854,trocknen::V,džiūti,యెండుట
855,sieden::V,virti,ఉడుకు
856,faulen::V,pūti,క్రుళ్లు
857,verfaulen::V,švinkti,క్షిణించు
858,reißen::V,plyšti,చించు
859,reißen::V,trūkti,చించు
860,versinken::V,skę̃sti,మునుగు
861,versinken::V,grimzti,మునుగు
862,vergehen::V,praeiti,సంభవించు
863,erscheinen::V,pasirodyti,కనబడు
864,verschwinden::V,dingti,అదృశ్యమగు
865,verschwinden::V,išnykti,అదృశ్యమగు
866,verschwinden::V,pranykti,అదృశ్యమగు
867,sinken::V,kristi,ముణుగుట
868,abnehmen::V,mažėti,తగ్గు
869,abnehmen::V,silpnėti,తగ్గు
870,zunehmen::V,didėti,పెరుగుట
871,zunehmen::V,padaugėti,పెరుగుట
872,steigen::V,kilti,లేచు
873,wachsen::V,augti,పెరుగు
874,glänzen::V,blizgėti,ప్రకాశించు
875,funkeln::V,žibėti,ప్రకాశించు
876,lärmen::V,triukšmauti,అరుచుట
877,läuten::V,skambinti,మేళవించుట
878,klingeln::V,skambinti,వాయించుట
879,klirren::V,žvangėti,ఘంటానాదము
880,brausen::V,šniokšti,గర్జించు
881,rauschen::V,ošti,చటచటమనుట
882,rauschen::V,šlamėti,చటచటమనుట
883,klingen::V,skardėti,ధ్వనించుట
884,bellen::V,loti,అఱచు
885,heulen::V,kaukti,కూయు
886,heulen::V,staugti,కూయు
887,blasen::V,pūsti,దురద్పప్టము
888,pfeifen::V,švilpti,ఈలవేయు
889,pfeifen::V,švilpauti,ఈలవేయు
890,schreien::V,šaukti,అఱచు
891,stöhnen::V,dejuoti,మూలుగు
892,stöhnen::V,aimanuoti,మూలుగు
893,zittern::V,virpėti,వణకు
894,leben::V,gyventi,జీవించుట
895,geboren werden::V,gimti,పుట్టుట
896,atmen::V,alsuoti,ఉపిరి తీయు
897,atmen::V,kvėpuoti,ఉపిరి తీయు
898,trinken::V,gerti,త్రాగు
899,essen::V,valgyti,తిను
900,schlucken::V,praryti,మ్రింగు
901,müde werden::V,nuvargti,అలయు
902,müde werden::V,privargti,అలయు
903,einschlafen::V,užmigti,నిద్రించు
904,schlafen::V,miegoti,నిద్రురించు
905,aufwachen::V,pabusti,మేలుకొను
906,aufstehen::V,keltis,లేచు
907,aufstehen::V,atsikelti,లేచు
908,sich erholen::V,pailsėti,నడ్డి వాల్చు
909,sich erholen::V,poilsiauti,నడ్డి వాల్చు
910,krank werden::V,susirgti,జబ్బుపడు
911,krank sein::V,sirgti,జబ్బు చేయు
912,schmerzen::V,sopėti,నొచ్చుట
913,schmerzen::V,skaudėti,నొచ్చుట
914,husten::V,kosėti,దగ్గుట
915,genesen::V,sveikti,కుదురుట
916,genesen::V,taisytis,కుదురుట
917,sterben::V,mirti,మరణించు
918,sterben::V,numirti,మరణించు
919,umkommen::V,žūti,నశించు
920,sich bewegen::V,judėti,కదలు
921,sich bewegen::V,pasijudinti,కదలు
922,sich rühren::V,krutėti,కదలు
923,sich erheben::V,pakilti,లేచు
924,sich erheben::V,atsikelti,లేచు
925,sich setzen::V,sėstis,కూర్చుణ్డు
926,sich setzen::V,atsisėsti,కూర్చుణ్డు
927,hinfallen::V,parkristi,దొర్లు
928,hinfallen::V,pargriūti,దొర్లు
929,laufen::V,eiti,నడచు
930,schreiten::V,žengti,అడుగుపెట్టుట
931,schreiten::V,žingsniuoti,అడుగుపెట్టుట
932,spazierengehen::V,pasivaikščioti,పచారు చేయు
933,eilen::V,skubėti,తొందరపడు
934,sich beeilen::V,paskub́ėti,త్వరపెట్టు
935,sich beeilen::V,pasiskubinti,త్వరపెట్టు
936,sausen::V,dumti,విసరికొట్టు
937,sausen::V,lėkti,విసరికొట్టు
938,rennen::V,bėgti,పరుగెత్తు
939,springen::V,šokti,దుముకు
940,klettern::V,kopti,ఎక్కు
941,schaukeln::V,supti,ఉయ్యాల ఊగు 
942,schaukeln::V,linguoti,ఉయ్యాల ఊగు 
943,kriechen::V,ropoti,ప్రాకు
944,kriechen::V,šliaužti,ప్రాకు
945,schwimmen::V,plaukti,ఈదు
946,tauchen::V,nerti,మునుగు
947,rudern::V,irtis,తెడ్లతోఁగడపు
948,rudern::V,irkluoti,తెడ్లతోఁగడపు
949,fahren::V,važiuoti,నడపు
950,fahren::V,važinėti,నడపు
951,fliegen::V,lėkti,ఎగురు
952,fliegen::V,skristi,ఎగురు
953,gehen::V,eiti,పోవు
954,weggehen::V,išeiti,బయలుదేరు
955,abfahren::V,išvykti,విడిచిపోవు
956,abfahren::V,išvažiuoti,విడిచిపోవు
957,anhalten::V,sustoti,నిలుపు
958,hineingehen::V,įeiti,ప్రవేశించు
959,eintreten::V,įžengti,ప్రవేశించు
960,kommen::V,ateiti,వచ్చు
961,ankommen::V,ateiti,వచ్చి చేరు
962,zurückkommen::V,grį̃žti,తిరిగీవచ్చుట
963,zurückkommen::V,sugrį̃žti,తిరిగీవచ్చుట
964,bleiben::V,likti,ఉండు
965,bleiben::V,pasilikti,ఉండు
966,warten::V,laukti,కనిపెట్టు
967,erwarten::V,laukti,నిరిక్షించు
968,suchen::V,ieškoti,వెదకు
969,finden::V,rasti,కనుగొను
970,finden::V,surasti,కనుగొను
971,versuchen::V,mėginti,ప్రయత్నించు
972,vorbereiten::V,rengti,తయారుచేయు
973,lieben::V,myĺėti,ప్రేమించు
974,mögen::V,ḿėgti,ఇష్టపడు
975,mögen::V,patikti,ఇష్టపడు
976,lachen::V,juoktis,నవ్వు
977,rühren::V,jaudinti,గుండె తాకు
978,rühren::V,graudinti,గుండె తాకు
979,weinen::V,verkti,వీడ్చు
980,schimpfen::V,bartis,గొణుగు
981,sich ärgern::V,pykti,అలుగు
982,sich ärgern::V,apmaudauti,అలుగు
983,sich fürchten::V,bijoti,భయపడు
984,sich fürchten::V,baimintis,భయపడు
985,fürchten::V,bijoti,భయపడు
986,fürchten::V,baimintis,భయపడు
987,fliehen::V,bėgti,పాఱిపోపు
988,fliehen::V,sprukti,పాఱిపోపు
989,flüchten::V,pabėgti,తప్పించుకొను
990,sehen::V,žiūŕėti,చూచు
991,anschauen::V,žiūŕėti,చూచు
992,ansehen::V,žiūrėti į,కాచియుండు
993,ansehen::V,pažiūrėti į,కాచియుండు
994,hören::V,girdėti,విను
995,zuhören::V,klausytis,విను
996,probieren::V,ragauti,చవిచూచుట
997,probieren::V,paragauti,చవిచూచుట
998,riechen::V,uosti,వాసనచూచు
999,riechen::V,užuosti,వాసనచూచు
1000,fühlen::V,justi,స్పర్శించుట
1001,fühlen::V,jausti,స్పర్శించుట
1002,fühlen::V,pajusti,స్పర్శించుట
1003,scheinen::V,rodytis,కనబడు
1004,scheinen::V,atrodyti,కనబడు
1005,zu sehen sein::V,pasirodyti,చూవు
1006,vernehmen::V,išgirsti,విను
1007,frieren::V,šalti,చలికి వడకు
1008,tun::V,daryti,చేయు
1009,können::V,galėti,గల
1010,können::V,pajėgti,గల
1011,wollen::V,norėti,కోరు
1012,anfangen::V,pradėti,ఆరంభించు
1013,anfangen::V,prasid́ėti,ఆరంభించు
1014,beenden::V,baigti,ముగించు
1015,beenden::V,užbaigti,ముగించు
1016,aufhören::V,liautis,నిలుపు
1017,gelingen::V,pavykti,గెలుపాందు
1018,gelingen::V,pasisekti,గెలుపాందు
1019,geraten::V,nusisekti,వెలువడు
1020,öffnen::V,atverti,తెఱచు
1021,öffnen::V,atidaryti,తెఱచు
1022,schließen::V,uždaryti,మూయు
1023,stellen::V,statyti,ఉంచు
1024,stellen::V,pastatyti,ఉంచు
1025,setzen::V,sodinti,ఉంచు
1026,setzen::V,pasodinti,ఉంచు
1027,legen::V,dėti,పెట్టు
1028,legen::V,pad́ėti,పెట్టు
1029,berühren::V,liesti,తాకు
1030,berühren::V,paliesti,తాకు
1031,verbinden::V,jungti,చేర్చుట
1032,verbinden::V,surišti,చేర్చుట
1033,bedecken::V,uždengti,మూయు
1034,aufhängen::V,pakarti,వ్రేలాడదీయు
1035,aufhängen::V,pakabinti,వ్రేలాడదీయు
1036,anzünden::V,padegti,వెలిగించు
1037,aufheben::V,pakelti,సేకరించు
1038,zurücklassen::V,palikti,విడుచు
1039,verlieren::V,pamesti,పోగొట్టుకొను
1040,fallen lassen::V,atsisakyti,జాఱవిడుచు
1041,machen::V,dirbti,చేయు
1042,herstellen::V,gaminti,ఉత్పత్తిచేయు
1043,bauen::V,statyti,నిర్మించు
1044,bauen::V,pastatyti,నిర్మించు
1045,reparieren::V,taisyti,సరిచేయు
1046,reparieren::V,remontuoti,సరిచేయు
1047,verbessern::V,gerinti,వృద్ధి చేయు
1048,verbessern::V,ištaisyti,వృద్ధి చేయు
1049,ändern::V,keisti,మార్చు
1050,ändern::V,pakeisti,మార్చు
1051,graben::V,kasti,త్రవ్వు
1052,beugen::V,lenkti,వంచు
1053,beugen::V,palenkti,వంచు
1054,biegen::V,lenkti,వంచు
1055,biegen::V,palenkti,వంచు
1056,drehen::V,sukti,నూలువడుకు
1057,wenden::V,kreipti,త్రిప్పు
1058,wenden::V,pakreipti,త్రిప్పు
1059,umdrehen::V,sukti,త్రిప్పు
1060,umdrehen::V,apversti,త్రిప్పు
1061,heben::V,kelti,ఎత్తు
1062,heben::V,pakelti,ఎత్తు
1063,hochheben::V,pakelti,ఎత్తు
1064,ergreifen::V,čiupti,వశపఱచుకొను
1065,ergreifen::V,griebti,వశపఱచుకొను
1066,halten::V,laikyti,ఉంచు
1067,halten::V,palaikyti,ఉంచు
1068,drücken::V,spausti,అణచు
1069,schieben::V,stumti,నొక్కు
1070,kratzen::V,kasyti,గోకు
1071,kratzen::V,grandyti,గోకు
1072,lecken::V,laižyti,నాకు
1073,beißen::V,kandžioti,కఱచు
1074,abreißen::V,nuplėšti,తెగతెంచు
1075,abschneiden::V,atpjauti,తెగకొట్టు
1076,abschneiden::V,atkirpti,తెగకొట్టు
1077,binden::V,rišti,కట్టు
1078,binden::V,surišti,కట్టు
1079,stecken::V,kišti,తగులుకొనివుండుట
1080,stecken::V,įkišti,తగులుకొనివుండుట
1081,brechen::V,lūžti,పగులగొట్టు
1082,brechen::V,laužyti,పగులగొట్టు
1083,klopfen::V,belsti,కొట్టు
1084,klopfen::V,barbenti,కొట్టు
1085,hauen::V,mušti,కొట్టు
1086,kleben::V,lipdyti,అంటుకొను
1087,kleben::V,klijuoti,అంటుకొను
1088,reiben::V,trinti,రాచు
1089,reiben::V,tarkuoti,రాచు
1090,streichen::V,tepti,వ్యాపింపజేయు
1091,streichen::V,užtepti,వ్యాపింపజేయు
1092,schleifen::V,galą́sti,రాచు
1093,schneiden::V,pjauti,కోయు
1094,schneiden::V,kirpti,కోయు
1095,rütteln::V,purtyti,కుదిలించుట
1096,schütteln::V,purtyti,కదల్చు
1097,schwenken::V,mojuoti,ఊచుట
1098,schütten::V,pilti,పోయు
1099,schütten::V,berti,పోయు
1100,füllen::V,pildyti,నింపు
1101,füllen::V,pripildyti,నింపు
1102,einwickeln::V,įvynioti,చుట్టు
1103,einwickeln::V,suvynioti,చుట్టు
1104,tragen::V,nešti,మోయు
1105,tragen::V,nešioti,మోయు
1106,schleppen::V,vilkti,ఈడ్చు
1107,ziehen::V,tempti,ఈడ్చు
1108,aufbewahren::V,laikyti,కాపాడు
1109,werfen::V,mesti,విసరు
1110,werfen::V,sviesti,విసరు
1111,fangen::V,sugauti,పట్టుకొను
1112,packen::V,čiupti,పట్టుకొను
1113,packen::V,griebti,పట్టుకొను
1114,verstecken::V,slėpti,దాచు
1115,verstecken::V,slapstyti,దాచు
1116,teilen::V,dalyti,భాగించు
1117,teilen::V,padalyti,భాగించు
1118,schicken::V,sių̃sti,పంపు
1119,schicken::V,pasių̃sti,పంపు
1120,bringen::V,atnešti,తెచ్చు
1121,hinzufügen::V,pridėti,చేర్చు
1122,bekommen::V,gauti,సంపాదించు
1123,erhalten::V,gauti,పుచ్చుకొను
1124,nehmen::V,paimti,తీసికొను
1125,wählen::V,rinkti,ఇష్టపడు
1126,wählen::V,išsirinkti,ఇష్టపడు
1127,auswählen::V,išrinkti,ఏరుకొను
1128,bewahren::V,išsaugoti,భద్రపఱుచు
1129,behindern::V,trukdyti,అడ్డగించుట
1130,verderben::V,sugadinti,చెఱచు
1131,beschädigen::V,žaloti,చెరుపుట
1132,beschädigen::V,gadinti,చెరుపుట
1133,zerbrechen::V,sukulti,పగులగొట్టు
1134,zerbrechen::V,sudaužyti,పగులగొట్టు
1135,zerreißen::V,perplėšti,చించు
1136,zerreißen::V,suplėšyti,చించు
1137,zerstören::V,suardyti,వాశనము చేయు
1138,zerstören::V,sugriauti,వాశనము చేయు
1139,verbrennen::V,deginti,కాల్చు
1140,verbrennen::V,sudeginti,కాల్చు
1141,geben::V,duoti,ఇచ్చు
1142,geben::V,paduoti,ఇచ్చు
1143,reichen::V,paduoti,అందుకొనుట
1144,schenken::V,dovanoti,అర్పించు
1145,versprechen::V,žadėti,వాగ్దత్తము చేయు
1146,versprechen::V,pažadėti,వాగ్దత్తము చేయు
1147,wünschen::V,norėti,కోరు
1148,wünschen::V,linḱėti,కోరు
1149,loben::V,girti,స్తుతించు
1150,loben::V,pagirti,స్తుతించు
1151,küssen::V,bučiuoti,ముద్దుపెట్టుకొను
1152,wiegen::V,supti,ఊచుట
1153,zudecken::V,užkloti,మూయు
1154,zudecken::V,uždengti,మూయు
1155,wecken::V,žadinti,నిద్రపలేపుట
1156,zeigen::V,rodyti,చూవు
1157,führen::V,vesti,దారిచూపు
1158,führen::V,vadovauti,దారిచూపు
1159,lehren::V,mokyti,బోధించు
1160,lehren::V,išmokyti,బోధించు
1161,unterrichten::V,dėstyti,నేర్పు
1162,aufziehen::V,išauginti,పెంచు
1163,leiten::V,valdyti,తీసుకపోవుట
1164,leiten::V,vadovauti,తీసుకపోవుట
1165,antreiben::V,uiti,ప్రేరేపించు
1166,antreiben::V,raginti,ప్రేరేపించు
1167,antreiben::V,skubinti,ప్రేరేపించు
1168,lassen::V,paliepti,అనుమతించు
1169,einladen::V,kviesti,ఆహ్వానించు
1170,einladen::V,pakviesti,ఆహ్వానించు
1171,vereinigen::V,sujungti,కూడుట
1172,vereinigen::V,suvienyti,కూడుట
1173,besuchen::V,lankyti,పోయి చూచు
1174,besuchen::V,aplankyti,పోయి చూచు
1175,treffen::V,sutikti,కలియు
1176,treffen::V,pasitikti,కలియు
1177,sich versammeln::V,susirinkti,కూర్చు
1178,spielen::V,groti,ఆట లాడు
1179,spielen::V,žaisti,ఆట లాడు
1180,singen::V,dainuoti,పాడు
1181,tanzen::V,šokti,నృత్యముచేయు
1182,sich trennen::V,skirtis,ఎడబాయుట
1183,sich trennen::V,išsiskirti,ఎడబాయుట
1184,verlassen::V,palikti,విడుచు
1185,retten::V,gelbėti,తప్పించుట
1186,bewachen::V,sergėti,కాపాడు
1187,schützen::V,ginti,రక్షించు
1188,schützen::V,apginti,రక్షించు
1189,verteidigen::V,ginti,రక్షించు
1190,verteidigen::V,apginti,రక్షించు
1191,sich schlagen::V,muštis,జగడమాడు
1192,schießen::V,šauti,కాల్చు
1193,schießen::V,šaudyti,కాల్చు
1194,siegen::V,nugalėti,గెలుచు
1195,ärgern::V,pykinti,పీడించుట
1196,schlagen::V,mušti,కొట్టు
1197,schlagen::V,smogti,కొట్టు
1198,schlagen::V,trenkti,కొట్టు
1199,treten::V,mygti,తన్ను
1200,stechen::V,gelti,కుట్టు
1201,stechen::V,smeigti,కుట్టు
1202,stoßen::V,stumti,గెంటు
1203,stoßen::V,pastumti,గెంటు
1204,stehlen::V,vogti,దొంగిలించు
1205,stören::V,trikdyti,కలతపఱచు
1206,belästigen::V,apsunkinti,పీడించు
1207,verbergen::V,slėpti,దాచు
1208,verbergen::V,paslėpti,దాచు
1209,täuschen::V,klaidinti,మోసము చేయు
1210,betrügen::V,apgauti,మోసపుచ్చు
1211,töten::V,žudyti,చంపు
1212,töten::V,nužudyti,చంపు
1213,wohnen::V,gyventi,నివసించు
1214,arbeiten::V,dirbti,పనిచేయు
1215,arbeiten::V,triūsti,పనిచేయు
1216,sammeln::V,rinkti,ప్రోగుచేయు
1217,pflücken::V,skinti,యేరుట
1218,pflücken::V,raškyti,యేరుట
1219,jagen::V,medžioti,వేటాడు
1220,fischen::V,žvejoti,వెదకు
1221,fassen::V,sučiupti,పట్టుకొమ
1222,hüten::V,ganyti,మందచేరుట
1223,treiben::V,ginti,నడపు
1224,anbinden::V,pririšti,కట్టు
1225,füttern::V,šerti,భోజనము పెట్టు
1226,melken::V,melžti,పాలు పితుకు
1227,hacken::V,kapoti,నఱకు
1228,gießen::V,lieti,నీళ్ళుకట్టుట
1229,gießen::V,laistyti,నీళ్ళుకట్టుట
1230,reifen::V,nokti,పండుట
1231,reifen::V,sirpti,పండుట
1232,zubereiten::V,ruošti,వండు
1233,zubereiten::V,gaminti,వండు
1234,kochen::V,virti,వండు
1235,kochen::V,virinti,వండు
1236,backen::V,kepti,రొట్టెకాల్చు
1237,braten::V,kepti,వేపు
1238,braten::V,kepinti,వేపు
1239,umrühren::V,maišyti,కదులుట
1240,umrühren::V,pamaišyti,కదులుట
1241,stricken::V,megzti,అల్లు
1242,nähen::V,siūti,కుట్టు
1243,färben::V,dažyti,రంగు వేయు
1244,färben::V,nudažyti,రంగు వేయు
1245,reinigen::V,valyti,శుభ్రము చేయు
1246,reinigen::V,švarinti,శుభ్రము చేయు
1247,waschen::V,plauti,కడుగు
1248,waschen::V,mazgoti,కడుగు
1249,waschen::V,skalbti,కడుగు
1250,abwischen::V,nušluostyti,తుడుచు
1251,spülen::V,plauti,నీటిలో జడించు
1252,spülen::V,skalauti,నీటిలో జడించు
1253,fegen::V,šluoti,ఊడ్చు
1254,kehren::V,šluoti,ఊడ్చు
1255,baden::V,maudytis,స్నానము చేయు
1256,sich waschen::V,praustis,కడుగు
1257,ausziehen::V,numauti,విప్పు
1258,ausziehen::V,nuvilkti,విప్పు
1259,anziehen::V,mauti,ధరించు
1260,anziehen::V,apsivilkti,ధరించు
1261,sich anziehen::V,rengtis,బట్టలు వేసుకొను
1262,sich anziehen::V,rengtis,తొడుగుకొను
1263,sich anziehen::V,apsirengti,బట్టలు వేసుకొను
1264,sich anziehen::V,apsirengti,తొడుగుకొను
1265,kämmen::V,šukuoti,దువ్వుట
1266,schmücken::V,puošti,అలంకరించు
1267,schmücken::V,dabinti,అలంకరించు
1268,schmücken::V,gražinti,అలంకరించు
1269,sagen::V,tarti,చెప్పు
1270,sprechen::V,kalbėti,చెప్పు
1271,reden::V,šnekėti,మాటలాడు
1272,sich unterhalten::V,kalbėtis,ముచ్చటలాడు
1273,sich unterhalten::V,šnekučiuotis,ముచ్చటలాడు
1274,fragen::V,klausti,ప్రశ్నించు
1275,bitten::V,prašyti,కోరు
1276,erzählen::V,pasakoti,చెప్పు
1277,mitteilen::V,skelbti,తెలియజేయు
1278,mitteilen::V,pranešti,తెలియజేయు
1279,nennen::V,vadinti,పేరు వెట్టు
1280,nennen::V,vardyti,పేరు వెట్టు
1281,rufen::V,šaukti,పిలుచు
1282,rufen::V,kviesti,పిలుచు
1283,prahlen::V,girtis,జల్లి
1284,übersetzen::V,versti,తర్జుమాచేయు
1285,übersetzen::V,išversti,తర్జుమాచేయు
1286,denken::V,galvoti,ఆలోచించు
1287,glauben::V,manyti,నమ్ము
1288,glauben::V,tikėti,నమ్ము
1289,bemerken::V,pamatyti,గుర్తించు
1290,bemerken::V,pastebėti,గుర్తించు
1291,erkennen::V,pažinti,గుర్తించు
1292,erkennen::V,atpažinti,గుర్తించు
1293,begreifen::V,suvokti,గ్రహించు
1294,verstehen::V,suprasti,గ్రహించు
1295,lernen::V,mokytis,నేర్చు కొను
1296,wissen::V,žinoti,తెలిసికొను
1297,sich erinnern an::V,prisiminti,జ్ఞాపకముంచుకొను
1298,vergessen::V,užmiršti,మఱచిపోవు
1299,messen::V,matuoti,కొలుచుట
1300,zählen::V,skaičiuoti,లెక్కపెట్టు
1301,rechnen::V,skaičiuoti,లెక్కపెట్టు
1302,lesen::V,skaityti,చదువు
1303,malen::V,tapyti,పూనుట
1304,zeichnen::V,piešti,వ్రాసుట
1305,zeichnen::V,žymėti,వ్రాసుట
1306,zeichnen::V,braižyti,వ్రాసుట
1307,schreiben::V,rašyti,వ్రాయు
1308,besitzen::V,turėti,కలిగియుండు
