,Concept_ID,az,cs
815,wegen::PRP,ötəri,pro
816,dies::PRN,bu,toto
817,dies::PRN,bu,tohle
818,das::PRN,o,to
819,alles::PRN,hər şey,všechno
820,ich::PRN,mən,já
821,du::PRN,sən,ty
822,er::PRN,o,on
823,wir::PRN,biz,my
824,ihr::PRN,siz,vy
825,sie::PRN,onlar,oni
826,was::FPRN,nə,co
827,wer::FPRN,kim,kdo
828,wo::FADV,harada,kde
829,wohin::FADV,haraya,kam
830,wie::FADV,necə,jak
831,warum::FADV,niyə,proč
832,warum::FADV,nə üçün,proč
833,wieviel::FNUM,neçə,kolik
834,wieviel::FNUM,nə qədər,kolik
835,eins::NUM,bir,jeden
836,zwei::NUM,iki,dva
837,drei::NUM,üç,tři
838,vier::NUM,dörd,čtyři
839,fünf::NUM,beş,pět
840,sechs::NUM,altı,šest
841,sieben::NUM,yeddi,sedm
842,acht::NUM,səkkiz,osm
843,neun::NUM,doqquz,devět
844,zehn::NUM,on,deset
845,elf::NUM,on bir,jedenáct
846,zwölf::NUM,on iki,dvanáct
847,zwanzig::NUM,iyirmi,dvacet
848,dreißig::NUM,otuz,třicet
849,vierzig::NUM,qırx,čtyřicet
850,fünfzig::NUM,əlli,padesát
851,sechzig::NUM,altmış,šedesát
852,siebzig::NUM,yetmiş,sedmdesát
853,achtzig::NUM,səksən,osmdesát
854,neunzig::NUM,doxsan,devadesát
855,hundert::NUM,yüz,sto
856,tausend::NUM,min,tisíc
857,und::CNJ,və,a
858,oder::CNJ,ya,nebo
859,stehen::V,durmaq,stát
860,sitzen::V,oturmaq,sedět
861,liegen::V,uzanmaq,ležet
862,hängen::V,asılmaq,viset
863,werden::V,olmaq,stát se
864,passieren::V,olmaq,stát se
865,passieren::V,baş vermək,stát se
866,beginnen::V,başlamaq,počít
867,enden::V,bitmək,končit
868,enden::V,bitmək,skončit
869,wechseln::V,dəyişmək,měnit se
870,aufgehen[Sonne]::V,doğmaq,vyjít
871,untergehen[Sonne]::V,batmaq,zapadnout
872,scheinen[Sonne]::V,parlamaq,svítit
873,donnern::V,guruldamaq,hřmět
874,wehen::V,əsmək,vát
875,wehen::V,əsmək,vanout
876,strömen::V,axmaq,proudit
877,fließen::V,axmaq,téct
878,sich drehen::V,dönmək,točit se
879,schwanken::V,yellənmək,kolísat
880,schwanken::V,yellənmək,houpat se
881,schwingen::V,yellənmək,kývat se
882,fallen::V,düşmek,padat
883,brennen::V,yanmaq,hořet
884,rauchen::V,tüstüləmək,kouřit
885,regnen::V,yağmaq,pršet
886,gefrieren::V,donmaq,zamrznout
887,tauen::V,ərimək,tát
888,schmelzen::V,ərimək,tavit
889,trocknen::V,qurumaq,schnout
890,sieden::V,qaynamaq,vřít
891,faulen::V,çürümək,hnít
892,verfaulen::V,çürümək,shnít
893,reißen::V,yırtılmaq,roztrhat se
894,versinken::V,batmaq,topit se
895,versinken::V,batmaq,ponořit se
896,vergehen::V,ötmək,plynout
897,erscheinen::V,görünmək,objevit se
898,verschwinden::V,yox olmaq,zmizet
899,sinken::V,enmək,klesat
900,abnehmen::V,azalmaq,ubýt
901,zunehmen::V,artmaq,přibýt
902,steigen::V,yüksəlmək,stoupat
903,wachsen::V,böyümək,růst
904,glänzen::V,parlamaq,lesknout se
905,funkeln::V,parıldamaq,jiskřit se
906,lärmen::V,səs-küy etmək,dělat hluk
907,läuten::V,çalmaq,zvonit
908,klingeln::V,zəng etmək,zvonit
909,klirren::V,cingildəmək,řinčet
910,brausen::V,gurlamaq,hučet
911,rauschen::V,xışıldamaq,šumět
912,klingen::V,səslənmək,znít
913,bellen::V,hürmək,štěkat
914,heulen::V,ulamaq,výt
915,blasen::V,üfləmək,foukat
916,pfeifen::V,fit vermek,pískat
917,schreien::V,bağırmaq,křičet
918,schreien::V,qışqırmaq,křičet
919,stöhnen::V,inləmək,sténat
920,zittern::V,titrəmək,třást se
921,leben::V,yaşamaq,žít
922,geboren werden::V,doğmaq,rodit se
923,atmen::V,nəfəs almaq,dýchat
924,trinken::V,içmek,pít
925,essen::V,yemək,jíst
926,schlucken::V,udmaq,polykat
927,müde werden::V,yorulmaq,unavit se
928,einschlafen::V,yuxuya getmək,usnout
929,schlafen::V,uyumaq,spát
930,aufwachen::V,oyanmaq,probudit se
931,aufstehen::V,yuxudan durmaq,vstát
932,sich erholen::V,dincəlmək,zotavovat se
933,krank werden::V,xəstə olmaq,onemocnět
934,krank sein::V,azarlanmaq,být nemocný
935,krank sein::V,xəstələnmək,být nemocný
936,schmerzen::V,ağrimaq,bolet
937,husten::V,öksürmək,kašlat
938,genesen::V,sağalmaq,uzdravit se
939,sterben::V,ölmək,umřít
940,sterben::V,vəfat etmək,umřít
941,umkommen::V,həlak olmaq,zahynout
942,sich bewegen::V,hərəkət etmək,pohnout se
943,sich rühren::V,tərpənmək,hnout se
944,sich erheben::V,qalxmaq,zdvihnout se
945,sich setzen::V,oturmaq,posadit se
946,hinfallen::V,yıxılmaq,upadnout
947,laufen::V,yerimək,běžet
948,schreiten::V,addım atmaq,kráčet
949,spazierengehen::V,gəzmək,procházet se
950,eilen::V,atılmaq,spěchat
951,sich beeilen::V,tələsmək,pospíšit si
952,sausen::V,çırpmaq,fičet
953,rennen::V,qaçmaq,pádit
954,springen::V,sıçramaq,skákat
955,klettern::V,dırmanmaq,lézt
956,klettern::V,dırmanmaq,šplhat
957,schaukeln::V,sallanmaq,houpat
958,kriechen::V,sürünmək,lézt
959,kriechen::V,sürünmək,plazit se
960,schwimmen::V,üzmek,plavat
961,tauchen::V,dalmaq,nořit se
962,rudern::V,avarlamaq,veslovat
963,fahren::V,sürmək,jet
964,fahren::V,sürmək,jezdit
965,fliegen::V,uçmaq,létat
966,gehen::V,getmək,jít
967,weggehen::V,getmək,odejít
968,abfahren::V,yola düşmək,odjet
969,anhalten::V,saxlamaq,zastavit se
970,hineingehen::V,girmək,vcházet se
971,eintreten::V,girmək,vstoupit
972,eintreten::V,daxil olmaq,vstoupit
973,kommen::V,gəlmək,přijít
974,ankommen::V,gəlib çatmaq,dojít
975,zurückkommen::V,qayıtmaq,vrátit se
976,bleiben::V,qalmaq,zůstat
977,warten::V,gözləmək,čekat
978,erwarten::V,bəkləmək,čekat na
979,suchen::V,aramaq,hledat
980,suchen::V,axtarmaq,hledat
981,finden::V,tapmaq,najít
982,versuchen::V,çalışmaq,zkoušet
983,vorbereiten::V,hazırlamaq,připravit
984,lieben::V,sevmək,milovat
985,mögen::V,xoşlamaq,mít rád
986,lachen::V,gülmək,smát se
987,rühren::V,həyəcanlandırmaq,dojmout
988,weinen::V,ağlamaq,plakat
989,schimpfen::V,küfr etmək,nadávat
990,sich ärgern::V,acıqlanmaq,pohoršit se
991,sich fürchten::V,qorxmaq,bát se
992,fürchten::V,qorxmaq,bát se
993,fliehen::V,qaçmaq,utéct
994,flüchten::V,qaçmaq,prchnout
995,sehen::V,görmək,vidět
996,anschauen::V,baxmaq,podívat se na
997,ansehen::V,baxmaq,sledovat
998,hören::V,duymaq,slyšet
999,hören::V,eşitmək,slyšet
1000,zuhören::V,dinləmək,poslouchat
1001,probieren::V,dadına baxmaq,ochutnávat
1002,riechen::V,qoxlamaq,cítit
1003,fühlen::V,duymaq,cítit
1004,scheinen::V,görünmək,zdát se
1005,zu sehen sein::V,görünmək,moci být viděn
1006,vernehmen::V,eşitmək,uslyšet
1007,frieren::V,üşümək,mrznout
1008,tun::V,etmək,dělat
1009,können::V,bilmək,moct
1010,können::V,bacarmaq,moct
1011,wollen::V,istəmək,chtít
1012,anfangen::V,başlamaq,začít
1013,beenden::V,bitirmək,ukončit
1014,aufhören::V,bitmək,přestat
1015,aufhören::V,qurtarmaq,přestat
1016,gelingen::V,müvəffəq olmaq,podařit se
1017,geraten::V,düşmək,dařit se
1018,öffnen::V,açmaq,otevřít
1019,schließen::V,qapamaq,zavřít
1020,stellen::V,qoymaq,postavit
1021,setzen::V,oturtmaq,posadit
1022,legen::V,qoymaq,klást
1023,legen::V,qoymaq,položit
1024,berühren::V,toxunmaq,dotýkat se
1025,verbinden::V,bağlamaq,spojit
1026,bedecken::V,örtmək,pokrýt
1027,aufhängen::V,asmaq,oběsit
1028,aufhängen::V,asmaq,pověsit
1029,anzünden::V,yandırmaq,zapálit
1030,anzünden::V,yandırmaq,podpálit
1031,aufheben::V,qaldırmaq,zvednout
1032,aufheben::V,qaldırmaq,zdvihnout
1033,zurücklassen::V,buraxmaq,zanechat
1034,verlieren::V,itirmək,ztratit
1035,fallen lassen::V,düşürmək,upustit
1036,machen::V,etmək,udělat
1037,herstellen::V,istehsal etmək,vyrobit
1038,bauen::V,tikmək,stavět
1039,bauen::V,tikmək,budovat
1040,reparieren::V,təmir etmək,opravit
1041,verbessern::V,düzəltmək,zlepšit
1042,ändern::V,dəyişdirmək,změnit
1043,graben::V,qazımaq,rýt
1044,graben::V,qazımaq,kopat
1045,beugen::V,əymək,ohnout
1046,biegen::V,bükmək,ohnout
1047,drehen::V,döndərmək,točit
1048,wenden::V,çevirmək,obrátit
1049,umdrehen::V,çevirmək,obrátit
1050,heben::V,qaldırmaq,zdvihnout
1051,hochheben::V,qaldırmaq,zvednout
1052,ergreifen::V,tutmaq,chopit se
1053,halten::V,saxlamaq,držet
1054,drücken::V,sıxmaq,stisknout
1055,schieben::V,sürmək,posouvat
1056,kratzen::V,qaşımaq,škrábat
1057,lecken::V,yalamaq,lízat
1058,beißen::V,dişləmək,kousat
1059,abreißen::V,qoparmaq,utrhat
1060,abreißen::V,qoparmaq,odtrhat
1061,abschneiden::V,ayırmaq,uřezat
1062,abschneiden::V,ayırmaq,ukrojit
1063,binden::V,bağlamaq,přivázat
1064,stecken::V,soxmaq,strčit
1065,brechen::V,qırmaq,lomit
1066,klopfen::V,sındırmaq,ťukat
1067,klopfen::V,sındırmaq,klepat
1068,hauen::V,vurmaq,bít
1069,kleben::V,apışdırmaq,lepit
1070,reiben::V,ovmaq,třít
1071,streichen::V,sürtmək,mazat
1072,schleifen::V,bülövləmək,brousit
1073,schneiden::V,kəsmək,řezat
1074,schneiden::V,kəsmək,střihat
1075,rütteln::V,sirkələmək,třást
1076,rütteln::V,sirkələmək,otřást
1077,schütteln::V,çalxalamaq,třást
1078,schütteln::V,çalxalamaq,zatřást
1079,schwenken::V,yelləmək,mávat
1080,schütten::V,tökmək,nasypat
1081,füllen::V,doldurmaq,naplnit
1082,einwickeln::V,sarımaq,zavinout
1083,tragen::V,daşımaq,nést
1084,schleppen::V,sürükləmək,vléct
1085,ziehen::V,çəkmək,tahat
1086,ziehen::V,çəkmək,táhnout
1087,aufbewahren::V,gizlətmək,schovat
1088,werfen::V,atmaq,házet
1089,fangen::V,tutmaq,chytat
1090,packen::V,yaxalamaq,uchvátit
1091,verstecken::V,gizlətmək,schovat
1092,teilen::V,bölmək,rozdělit
1093,schicken::V,yollamaq,posílat
1094,schicken::V,göndərmək,posílat
1095,bringen::V,gətirmək,přinést
1096,hinzufügen::V,əlavə etmək,připojit
1097,bekommen::V,almaq,dostat
1098,bekommen::V,əldə etmək,dostat
1099,erhalten::V,almaq,uchovat
1100,nehmen::V,almaq,vzít
1101,wählen::V,seçmək,zvolit
1102,auswählen::V,arımaq,vybrat
1103,bewahren::V,qorumaq,uchránit
1104,behindern::V,mane olmaq,překážet
1105,verderben::V,pozmaq,zkazit
1106,beschädigen::V,zədələmək,porušit
1107,beschädigen::V,zədələmək,poškodit
1108,zerbrechen::V,qırmaq,rozlámat
1109,zerbrechen::V,sındırmaq,rozlámat
1110,zerreißen::V,yırtmaq,roztrhnout
1111,zerstören::V,dağıtmaq,zničit
1112,verbrennen::V,yandırmaq,spálit
1113,geben::V,vermək,dát
1114,reichen::V,uzatmaq,podat
1115,schenken::V,vermək,darovat
1116,versprechen::V,vəd vermək,slíbit
1117,wünschen::V,arzulamaq,přát
1118,loben::V,tərifləmək,chválit
1119,küssen::V,öpmək,líbat
1120,wiegen::V,tərpətmək,chovat
1121,wiegen::V,tərpətmək,kolébat
1122,zudecken::V,örtmək,přikrýt
1123,zudecken::V,örtmək,přiklopit
1124,wecken::V,oyatmaq,vzbudit
1125,zeigen::V,göstərmək,ukázat
1126,führen::V,rəhbərlik etmək,vést
1127,lehren::V,öyrətmək,učit
1128,unterrichten::V,öyrətmək,vyučovat
1129,unterrichten::V,dərs vermək,vyučovat
1130,aufziehen::V,tərbiyə etmək,vychovat
1131,leiten::V,idarə etmək,vodit
1132,antreiben::V,bizləmək,nutit
1133,lassen::V,-tırmaq,dát
1134,einladen::V,dəvət etmək,pozvat
1135,vereinigen::V,birləşdirmək,spojit
1136,besuchen::V,baş çəkmək,návštívit
1137,besuchen::V,ziyarət etmək,návštívit
1138,treffen::V,rastlaşmaq,potkat
1139,treffen::V,rast gəlmək,potkat
1140,sich versammeln::V,toplanmaq,shromáždit se
1141,spielen::V,oynamaq,hrát
1142,singen::V,oxumaq,zpívat
1143,tanzen::V,oynamaq,tančit
1144,tanzen::V,rəqs etmək,tančit
1145,sich trennen::V,ayrılmaq,rozejít se
1146,verlassen::V,tərk etmək,opustit
1147,retten::V,xilas etmək,zachránit
1148,bewachen::V,gözətmək,hlídat
1149,schützen::V,qorumaq,chránit
1150,verteidigen::V,qorumaq,obhájit
1151,sich schlagen::V,döyüşmək,bít se
1152,schießen::V,atmaq,střílet
1153,schießen::V,atəş açmaq,střílet
1154,siegen::V,yenmək,zvítězit
1155,ärgern::V,acışdırmaq,zlobit
1156,ärgern::V,acışdırmaq,pohoršit
1157,schlagen::V,döymək,udeřit
1158,schlagen::V,döymək,praštit
1159,treten::V,təpmək,kopnout
1160,stechen::V,soxmaq,bodnout
1161,stechen::V,soxmaq,píchnout
1162,stoßen::V,itələmək,strčit
1163,stehlen::V,çalmaq,ukrást
1164,stehlen::V,oğurlamaq,ukrást
1165,stören::V,pozmaq,vyrušit
1166,belästigen::V,narahat etmək,obtěžovat
1167,verbergen::V,gizləmək,skrýt
1168,täuschen::V,aldatmaq,klamat
1169,betrügen::V,aldatmaq,podvést
1170,töten::V,öldürmək,zabít
1171,wohnen::V,yaşamaq,bydlit
1172,arbeiten::V,işləmək,pracovat
1173,arbeiten::V,çalışmaq,pracovat
1174,sammeln::V,yığmaq,sebrat
1175,sammeln::V,toplamaq,sebrat
1176,pflücken::V,qoparmaq,česat
1177,jagen::V,ovlamaq,uhonit
1178,fischen::V,balıq tutmaq,chytat ryby
1179,fassen::V,tutmaq,ulovit
1180,hüten::V,güdmək,pást
1181,treiben::V,haylamaq,hnát
1182,anbinden::V,bağlamaq,přivázat
1183,füttern::V,bəsləmək,krmit
1184,melken::V,sağmaq,dojit
1185,hacken::V,yarmaq,seknout
1186,gießen::V,sulamaq,zalít
1187,reifen::V,dəymək,uzrát
1188,zubereiten::V,bişirmək,připravit
1189,kochen::V,qaynatmaq,vařit
1190,backen::V,bişirmək,péct
1191,braten::V,qızartmaq,smažit
1192,umrühren::V,qarışdırmaq,zamíchat
1193,stricken::V,hörmək,plést
1194,nähen::V,tikmək,šít
1195,färben::V,boyamaq,nabarvit
1196,reinigen::V,təmizləmək,očistit
1197,waschen::V,yumaq,mýt
1198,abwischen::V,silmək,utřít
1199,spülen::V,çalxamaq,spláchnout
1200,fegen::V,süpürmək,zamést
1201,kehren::V,süpürmək,mést
1202,baden::V,çimmək,koupat se
1203,sich waschen::V,yuyunmaq,mýt se
1204,ausziehen::V,soyunmaq,svléct
1205,anziehen::V,geymək,obléct
1206,sich anziehen::V,geyinmək,oblékat se
1207,kämmen::V,daramaq,učesat
1208,schmücken::V,bəzəmək,ozdobit
1209,sagen::V,demək,říct
1210,sagen::V,söymek,říct
1211,sprechen::V,danışmaq,mluvit
1212,reden::V,danışmaq,hovořit
1213,sich unterhalten::V,söhbət etmək,povídat se
1214,fragen::V,soruşmaq,zeptat se
1215,bitten::V,diləmək,prosit
1216,bitten::V,xahiş etmək,prosit
1217,erzählen::V,bəhs etmək,povídat
1218,mitteilen::V,bildirmək,sdělit
1219,mitteilen::V,bildirmək,oznámit
1220,nennen::V,adlandırmaq,nazvat
1221,rufen::V,çağırmaq,volat
1222,rufen::V,çağırmaq,zavolat
1223,prahlen::V,öyünmək,chlubit se
1224,übersetzen::V,tərcümə etmək,přeložit
1225,denken::V,düşünmək,myslit
1226,denken::V,fikirləşmək,myslit
1227,glauben::V,inanmaq,věřit
1228,bemerken::V,qeyd etmək,zpozorovat
1229,erkennen::V,tanımaq,poznat
1230,begreifen::V,anlamaq,pochopit
1231,verstehen::V,duymaq,porozumět
1232,lernen::V,öyrənmək,učit se
1233,wissen::V,bilmək,vědět
1234,sich erinnern an::V,xatırlamaq,vzpomínat si na
1235,vergessen::V,unutmaq,zapomínat
1236,messen::V,ölçmək,měřit
1237,zählen::V,saymaq,spočítat
1238,rechnen::V,hesablamaq,počítat
1239,lesen::V,oxumaq,číst
1240,malen::V,şəkil çəkmək,malovat
1241,zeichnen::V,cızmaq,rýsovat
1242,schreiben::V,yazmaq,psát
1243,besitzen::V,yiyələnmək,mít
1244,besitzen::V,yiyələnmək,vlastnit
1245,besitzen::V,malik olmaq,mít
1246,besitzen::V,malik olmaq,vlastnit
1247,kaufen::V,satın almaq,koupit
1248,verkaufen::V,satmaq,prodat
1249,bezahlen::V,ödəmək,zaplatit
1250,zahlen::V,ödəmək,platit
1251,beherrschen::V,idarə etmək,ovládat
1252,ertragen::V,dözmək,snést
