,Concept_ID,nl,hr
857,heute::ADV,heden,danas
858,heute::ADV,vandaag,danas
859,morgen::ADV,morgen,sutra
860,bald::ADV,gauw,skoro
861,bald::ADV,gauw,doskora
862,bald::ADV,weldra,skoro
863,bald::ADV,weldra,doskora
864,dann::ADV,dan,zatim
865,dann::ADV,toen,zatim
866,gestern::ADV,gisteren,juče
867,gestern::ADV,gisteren,jučer
868,einst::ADV,eens,negda
869,einst::ADV,eens,nekada
870,damals::ADV,toen,tada
871,damals::ADV,toen,onda
872,damals::ADV,destijds,tada
873,damals::ADV,destijds,onda
874,danach::ADV,daarna,poslije
875,danach::ADV,daarna,nakon toga
876,vorher::ADV,vooraf,prije
877,vorher::ADV,vooraf,prije toga
878,vorher::ADV,van tevoren,prije
879,vorher::ADV,van tevoren,prije toga
880,zuerst::ADV,eerst,prvo
881,zuerst::ADV,eerst,najprije
882,zuerst::ADV,het eerst,prvo
883,zuerst::ADV,het eerst,najprije
884,einmal::ADV,eens,jednom
885,einmal::ADV,eens,jedanput
886,einmal::ADV,eenmaal,jednom
887,einmal::ADV,eenmaal,jedanput
888,manchmal::ADV,soms,katkad
889,manchmal::ADV,soms,katkada
890,oft::ADV,vaak,često
891,oft::ADV,dikwijls,često
892,immer::ADV,altijd,vazda
893,immer::ADV,altijd,uvijek
894,niemals::ADV,nooit,nikad
895,niemals::ADV,nooit,nikada
896,hier::ADV,hier,tu
897,hier::ADV,hier,ovdje
898,hierhin::ADV,hierheen,amo
899,hierhin::ADV,hierheen,ovamo
900,von hier::ADV,van hier,odavde
901,von hier::ADV,hiervandaan,odavde
902,dort::ADV,daar,ondje
903,dort::ADV,ginds,ondje
904,dorthin::ADV,daarheen,onamo
905,geradeaus::ADV,rechtuit,ravno
906,geradeaus::ADV,rechtdoor,ravno
907,vorwärts::ADV,vooruit,naprijed
908,vorwärts::ADV,voorwaarts,naprijed
909,rückwärts::ADV,achteruit,natrag
910,rückwärts::ADV,achterwaarts,natrag
911,zurück::ADV,terug,nazad
912,zurück::ADV,terug,natrag
913,unten::ADV,beneden,dolje
914,unten::ADV,onderaan,dolje
915,hinab::ADV,omlaag,nizbrdo
916,hinab::ADV,naar beneden,nizbrdo
917,oben::ADV,boven,gore
918,hinauf::ADV,omhoog,uzbrdo
919,hinauf::ADV,naar boven,uzbrdo
920,überall::ADV,alom,svuda
921,überall::ADV,alom,svagdje
922,überall::ADV,overal,svuda
923,überall::ADV,overal,svagdje
924,nicht::ADV,niet,ne
925,ein wenig::ADV,wat,malo
926,kaum::ADV,amper,tek
927,kaum::ADV,amper,jedva
928,kaum::ADV,nauwelijks,tek
929,kaum::ADV,nauwelijks,jedva
930,sehr::ADV,erg,jako
931,sehr::ADV,erg,veoma
932,sehr::ADV,zeer,jako
933,sehr::ADV,zeer,veoma
934,so::ADV,zo,tako
935,so::ADV,zo,ovako
936,noch::ADV,nog,još
937,nur::ADV,maar,samo
938,nur::ADV,alleen,samo
939,schon::ADV,al,već
940,schon::ADV,reeds,već
941,wieder::ADV,weer,opet
942,wieder::ADV,weer,ponovo
943,wieder::ADV,terug,opet
944,wieder::ADV,terug,ponovo
945,vergebens::ADV,vergeefs,uzalud
946,vergebens::ADV,vergeefs,zabadava
947,vergebens::ADV,tevergeefs,uzalud
948,vergebens::ADV,tevergeefs,zabadava
949,vor::PRP,voor,pred
950,vor::PRP,voor,ispred
951,hinter::PRP,achter,za
952,hinter::PRP,achter,iza
953,unter::PRP,onder,pod
954,unter::PRP,onder,ispod
955,unter::PRP,beneden,pod
956,unter::PRP,beneden,ispod
957,durch::PRP,door,po
958,durch::PRP,door,kroz
959,neben::PRP,naast,kraj
960,neben::PRP,naast,pored
961,neben::PRP,naast,pokraj
962,zwischen::PRP,tussen,među
963,zwischen::PRP,tussen,između
964,wegen::PRP,wegens,radi
965,wegen::PRP,wegens,zbog
966,wegen::PRP,vanwege,radi
967,wegen::PRP,vanwege,zbog
968,dies::PRN,dit,ovo
969,das::PRN,dat,to
970,das::PRN,dat,ono
971,alles::PRN,alles,sve
972,ich::PRN,ik,ja
973,du::PRN,je,ti
974,du::PRN,jij,ti
975,er::PRN,hij,on
976,wir::PRN,we,mi
977,wir::PRN,wij,mi
978,ihr::PRN,jullie,vi
979,sie::PRN,ze,oni
980,sie::PRN,zij,oni
981,was::FPRN,wat,što
982,wer::FPRN,wie,tko
983,wo::FADV,waar,gdje
984,wohin::FADV,waarheen,kuda
985,wohin::FADV,waarheen,kamo
986,wie::FADV,hoe,kako
987,warum::FADV,waarom,zašto
988,wieviel::FNUM,hoeveel,koliko
989,eins::NUM,één,jedan
990,zwei::NUM,twee,dva
991,drei::NUM,drie,tri
992,vier::NUM,vier,četiri
993,fünf::NUM,vijf,pet
994,sechs::NUM,zes,šest
995,sieben::NUM,zeven,sedam
996,acht::NUM,acht,osam
997,neun::NUM,negen,devet
998,zehn::NUM,tien,deset
999,elf::NUM,elf,jedanaest
1000,zwölf::NUM,twaalf,dvanaest
1001,zwanzig::NUM,twintig,dvadeset
1002,dreißig::NUM,dertig,trideset
1003,vierzig::NUM,veertig,četrdeset
1004,fünfzig::NUM,vijftig,pedeset
1005,sechzig::NUM,zestig,šezdeset
1006,siebzig::NUM,zeventig,sedamdeset
1007,achtzig::NUM,tachtig,osamdeset
1008,neunzig::NUM,negentig,devetdeset
1009,hundert::NUM,honderd,sto
1010,tausend::NUM,duizend,tisuća
1011,und::CNJ,en,i
1012,und::CNJ,en,te
1013,oder::CNJ,of,ili
1014,stehen::V,staan,stajati
1015,sitzen::V,zitten,sjediti
1016,liegen::V,liggen,ležati
1017,hängen::V,hangen,visiti
1018,werden::V,worden,postati
1019,werden::V,worden,činiti se
1020,passieren::V,gebeuren,desiti se
1021,passieren::V,gebeuren,dogoditi se
1022,beginnen::V,beginnen,početi
1023,enden::V,eindigen,prestati
1024,enden::V,eindigen,svršiti se
1025,wechseln::V,wijzigen,mijenjati se
1026,wechseln::V,veranderen,mijenjati se
1027,aufgehen[Sonne]::V,opgaan,izići
1028,untergehen[Sonne]::V,ondergaan,zaći
1029,scheinen[Sonne]::V,schijnen,sijati
1030,donnern::V,donderen,grmjeti
1031,wehen::V,waaien,duhati
1032,strömen::V,stromen,strujati
1033,fließen::V,vloeien,teći
1034,sich drehen::V,draaien,obrtati se
1035,sich drehen::V,draaien,vrtjeti se
1036,sich drehen::V,zich draaien,obrtati se
1037,sich drehen::V,zich draaien,vrtjeti se
1038,schwanken::V,wankelen,teturati
1039,schwanken::V,wankelen,kolebati se
1040,schwingen::V,zwieren,njihati
1041,schwingen::V,zwieren,titrati
1042,fallen::V,vallen,padati
1043,brennen::V,branden,gorjeti
1044,rauchen::V,roken,dimiti se
1045,regnen::V,regenen,kišiti
1046,regnen::V,regenen,daždjeti
1047,gefrieren::V,bevriezen,smrznuti se
1048,tauen::V,dooien,kopnjeti
1049,tauen::V,dooien,kraviti se
1050,schmelzen::V,smelten,topiti se
1051,trocknen::V,drogen,sušiti se
1052,sieden::V,koken,kipjeti
1053,sieden::V,koken,ključati
1054,sieden::V,zieden,kipjeti
1055,sieden::V,zieden,ključati
1056,faulen::V,rotten,gnjiti
1057,verfaulen::V,verrotten,sagnjiti
1058,reißen::V,scheuren,otrgnuti se
1059,versinken::V,verzinken,tonuti
1060,versinken::V,verzinken,propasti
1061,vergehen::V,vergaan,prolaziti
1062,erscheinen::V,opdagen,pojaviti se
1063,erscheinen::V,verschijnen,pojaviti se
1064,verschwinden::V,verdwijnen,nestati
1065,verschwinden::V,verdwijnen,izgubiti se
1066,sinken::V,zinken,trgnuti
1067,sinken::V,zinken,spustiti se
1068,abnehmen::V,afnemen,opasti
1069,abnehmen::V,verminderen,opasti
1070,zunehmen::V,toenemen,povećati se
1071,steigen::V,stijgen,uzići
1072,steigen::V,stijgen,nadoći
1073,steigen::V,omhooggaan,uzići
1074,steigen::V,omhooggaan,nadoći
1075,wachsen::V,groeien,rasti
1076,glänzen::V,glanzen,blistati
1077,glänzen::V,glanzen,sjati se
1078,glänzen::V,schitteren,blistati
1079,glänzen::V,schitteren,sjati se
1080,funkeln::V,fonkelen,svjetlucati
1081,lärmen::V,lawaai maken,bučati
1082,lärmen::V,lawaai maken,galamiti
1083,läuten::V,luiden,zvoniti
1084,klingeln::V,bellen,zvoniti
1085,klirren::V,rinkelen,zvečati
1086,brausen::V,bruisen,hujati
1087,rauschen::V,ruisen,šumiti
1088,rauschen::V,ruisen,šuškati
1089,klingen::V,klinken,zvučati
1090,bellen::V,blaffen,lajati
1091,heulen::V,huilen,zavijati
1092,blasen::V,blazen,puhati
1093,pfeifen::V,fluiten,fućkati
1094,schreien::V,gillen,vikati
1095,schreien::V,gillen,kričati
1096,schreien::V,schreeuwen,vikati
1097,schreien::V,schreeuwen,kričati
1098,stöhnen::V,steunen,stenjati
1099,zittern::V,beven,drhtati
1100,zittern::V,beven,trepetati
1101,zittern::V,sidderen,drhtati
1102,zittern::V,sidderen,trepetati
1103,leben::V,leven,živjeti
1104,geboren werden::V,geboren worden,roditi se
1105,atmen::V,ademen,disati
1106,trinken::V,drinken,piti
1107,essen::V,eten,jesti
1108,schlucken::V,slikken,gutati
1109,müde werden::V,moe worden,umoriti se
1110,einschlafen::V,inslapen,usnuti
1111,einschlafen::V,inslapen,zaspati
1112,schlafen::V,slapen,spati
1113,aufwachen::V,ontwaken,probuditi se
1114,aufwachen::V,wakker worden,probuditi se
1115,aufstehen::V,opstaan,ustati
1116,sich erholen::V,zich ontspannen,odmoriti se
1117,krank werden::V,ziek worden,oboljeti se
1118,krank werden::V,ziek worden,razboljeti se
1119,krank sein::V,ziek zijn,bolovati
1120,schmerzen::V,pijn doen,boljeti
1121,husten::V,hoesten,kašljati
1122,genesen::V,genezen,ozdraviti
1123,genesen::V,genezen,oporaviti se
1124,sterben::V,sterven,umrijeti
1125,sterben::V,overlijden,umrijeti
1126,umkommen::V,omkomen,skapati
1127,sich bewegen::V,zich bewegen,gibati se
1128,sich bewegen::V,zich bewegen,kretati se
1129,sich rühren::V,zich verroeren,maknuti se
1130,sich erheben::V,oprijzen,dići se
1131,sich erheben::V,verrijzen,dići se
1132,sich setzen::V,gaan zitten,sjesti
1133,hinfallen::V,vallen,pasti
1134,hinfallen::V,neervallen,pasti
1135,laufen::V,lopen,hodati
1136,schreiten::V,stappen,stupati
1137,schreiten::V,schrijden,stupati
1138,spazierengehen::V,gaan wandelen,šetati se
1139,eilen::V,ijlen,hitati
1140,eilen::V,haasten,hitati
1141,sich beeilen::V,zich haasten,požuriti se
1142,sausen::V,stuiven,juriti
1143,rennen::V,rennen,trčati
1144,springen::V,springen,skakati
1145,klettern::V,klimmen,popeti se
1146,klettern::V,klimmen,penjati se
1147,klettern::V,klauteren,popeti se
1148,klettern::V,klauteren,penjati se
1149,schaukeln::V,schommelen,ljuljati se
1150,kriechen::V,kruipen,puzati
1151,kriechen::V,kruipen,gmizati
1152,schwimmen::V,zwemmen,plivati
1153,tauchen::V,duiken,roniti
1154,tauchen::V,duiken,gnjuriti
1155,rudern::V,roeien,veslati
1156,fahren::V,rijden,voziti se
1157,fliegen::V,vliegen,letjeti
1158,fliegen::V,vliegen,lijetati
1159,gehen::V,gaan,ići
1160,weggehen::V,weggaan,otići
1161,abfahren::V,vertrekken,krenuti
1162,abfahren::V,vertrekken,otputovati
1163,anhalten::V,stoppen,stati
1164,anhalten::V,stoppen,zaustaviti
1165,anhalten::V,stilhouden,stati
1166,anhalten::V,stilhouden,zaustaviti
1167,hineingehen::V,ingaan,ulaziti
1168,hineingehen::V,binnengaan,ulaziti
1169,eintreten::V,binnenkomen,ući
1170,kommen::V,komen,doći
1171,ankommen::V,aankomen,stići
1172,zurückkommen::V,terugkomen,vratiti se
1173,zurückkommen::V,terugkomen,povratiti se
1174,bleiben::V,blijven,ostati
1175,warten::V,wachten,čekati
1176,erwarten::V,verwachten,očekivati
1177,suchen::V,zoeken,tražiti
1178,finden::V,vinden,naći
1179,versuchen::V,proberen,pokušati
1180,versuchen::V,beproeven,pokušati
1181,vorbereiten::V,voorbereiden,spremiti
1182,vorbereiten::V,voorbereiden,pripremiti
1183,lieben::V,houden van,voljeti
1184,mögen::V,lusten,voljeti
1185,mögen::V,houden van,voljeti
1186,lachen::V,lachen,smijati se
1187,rühren::V,roeren,taknuti
1188,weinen::V,huilen,plakati
1189,weinen::V,schreien,plakati
1190,schimpfen::V,kijven,psovati
1191,schimpfen::V,schelden,psovati
1192,sich ärgern::V,zich ergeren,ljutiti se
1193,sich fürchten::V,bang zijn,bojati se
1194,fürchten::V,vrezen,bojati se
1195,fliehen::V,vluchten,pobjeći
1196,flüchten::V,ontsnappen,utjeći
1197,flüchten::V,ontkomen,utjeći
1198,sehen::V,zien,vidjeti
1199,anschauen::V,aankijken,ogledati
1200,ansehen::V,aanzien,gledati
1201,ansehen::V,bekijken,gledati
1202,hören::V,horen,čuti
1203,zuhören::V,luisteren,slušati
1204,probieren::V,proeven,probati
1205,riechen::V,ruiken,osjećati miris
1206,fühlen::V,voelen,osjećati
1207,scheinen::V,lijken,činiti se
1208,zu sehen sein::V,te zien zijn,biti vidljiv
1209,vernehmen::V,vernemen,saznati
1210,frieren::V,het koud hebben,zima je
1211,tun::V,doen,raditi
1212,können::V,kunnen,moći
1213,wollen::V,willen,htjeti
1214,anfangen::V,beginnen,početi
1215,anfangen::V,aanvangen,početi
1216,beenden::V,beëindigen,svršiti
1217,beenden::V,beëindigen,dovršiti
1218,aufhören::V,ophouden,prestati
1219,gelingen::V,lukken,uspjeti
1220,gelingen::V,gelukken,uspjeti
1221,geraten::V,uitvallen,desiti se
1222,öffnen::V,openen,otvoriti
1223,öffnen::V,opendoen,otvoriti
1224,schließen::V,sluiten,zatvoriti
1225,schließen::V,dichtdoen,zatvoriti
1226,stellen::V,stellen,metnuti
1227,stellen::V,stellen,postaviti
1228,stellen::V,plaatsen,metnuti
1229,stellen::V,plaatsen,postaviti
1230,setzen::V,zetten,posaditi
1231,setzen::V,plaatsen,posaditi
1232,legen::V,leggen,polagati
1233,berühren::V,aanraken,doticati
1234,berühren::V,aanraken,dodirivati
1235,verbinden::V,verbinden,spojiti
1236,verbinden::V,verbinden,zavezati
1237,bedecken::V,bedekken,pokriti
1238,aufhängen::V,ophangen,objesiti
1239,anzünden::V,aansteken,upaliti
1240,anzünden::V,aansteken,zapaliti
1241,aufheben::V,oprapen,podići
1242,aufheben::V,oprapen,podignuti
1243,zurücklassen::V,achterlaten,ostaviti
1244,zurücklassen::V,achterlaten,pustiti natrag
1245,verlieren::V,verliezen,izgubiti
1246,fallen lassen::V,laten vallen,ispustiti
1247,machen::V,maken,uraditi
1248,machen::V,maken,načiniti
1249,machen::V,maken,napraviti
1250,herstellen::V,produceren,proizvesti
1251,herstellen::V,voortbrengen,proizvesti
1252,bauen::V,bouwen,graditi
1253,reparieren::V,repareren,popraviti
1254,reparieren::V,herstellen,popraviti
1255,verbessern::V,verbeteren,poboljšati
1256,ändern::V,wijzigen,promijeniti
1257,ändern::V,veranderen,promijeniti
1258,graben::V,graven,kopati
1259,graben::V,graven,kopkati
1260,beugen::V,buigen,saviti
1261,biegen::V,buigen,saviti
1262,biegen::V,buigen,sagnuti
1263,drehen::V,draaien,vrtjeti
1264,wenden::V,keren,obrnuti
1265,wenden::V,wenden,obrnuti
1266,umdrehen::V,omdraaien,okrenuti
1267,umdrehen::V,omdraaien,prevŕnuti
1268,heben::V,heffen,dizati
1269,heben::V,optillen,dizati
1270,hochheben::V,tillen,dignuti
1271,ergreifen::V,pakken,uhvatiti
1272,ergreifen::V,pakken,prihvatiti
1273,ergreifen::V,grijpen,uhvatiti
1274,ergreifen::V,grijpen,prihvatiti
1275,halten::V,houden,držati
1276,drücken::V,drukken,pritiskivati
1277,schieben::V,duwen,gurati
1278,schieben::V,schuiven,gurati
1279,kratzen::V,krassen,česati
1280,kratzen::V,krassen,grepsti
1281,lecken::V,likken,lizati
1282,beißen::V,bijten,ujesti
1283,beißen::V,bijten,gristi
1284,abreißen::V,afrukken,otkinuti
1285,abreißen::V,afscheuren,otkinuti
1286,abschneiden::V,afsnijden,odrezati
1287,binden::V,binden,vezati
1288,stecken::V,steken,turiti
1289,brechen::V,breken,slomiti
1290,klopfen::V,kloppen,lupati
1291,klopfen::V,kloppen,kucati
1292,hauen::V,houwen,tući
1293,hauen::V,houwen,udarati
1294,kleben::V,plakken,lijepiti
1295,reiben::V,wrijven,trti
1296,streichen::V,smeren,namazati
1297,schleifen::V,slijpen,brusiti
1298,schneiden::V,snijden,rezati
1299,rütteln::V,schudden,drmati
1300,schütteln::V,schudden,tresti
1301,schwenken::V,wuiven,mahati
1302,schwenken::V,zwaaien,mahati
1303,schütten::V,gieten,sipati
1304,schütten::V,gieten,lijevati
1305,schütten::V,storten,sipati
1306,schütten::V,storten,lijevati
1307,füllen::V,vullen,napuniti
1308,einwickeln::V,inwikkelen,umotati
1309,einwickeln::V,inwikkelen,zamotati
1310,tragen::V,dragen,nositi
1311,schleppen::V,slepen,tegliti
1312,ziehen::V,trekken,vući
1313,aufbewahren::V,bewaren,čuvati
1314,werfen::V,gooien,bacati
1315,fangen::V,vangen,loviti
1316,fangen::V,vangen,hvatati
1317,packen::V,pakken,ščepati
1318,packen::V,pakken,zgrabiti
1319,packen::V,vastpakken,ščepati
1320,packen::V,vastpakken,zgrabiti
1321,verstecken::V,verstoppen,sakriti
1322,teilen::V,delen,podijeliti
1323,schicken::V,sturen,slati
1324,bringen::V,brengen,donijeti
1325,hinzufügen::V,toevoegen,dodati
1326,hinzufügen::V,toevoegen,pridati
1327,bekommen::V,verkrijgen,dobiti
1328,erhalten::V,krijgen,primiti
1329,nehmen::V,nemen,uzeti
1330,wählen::V,kiezen,izabrati
1331,wählen::V,verkiezen,izabrati
1332,auswählen::V,uitkiezen,odabrati
1333,bewahren::V,bewaren,sačuvati
1334,behindern::V,hinderen,smetati
1335,verderben::V,bederven,pokvariti
1336,beschädigen::V,beschadigen,oštetiti
1337,zerbrechen::V,breken,razbiti
1338,zerbrechen::V,breken,prelomiti
1339,zerbrechen::V,stukbreken,razbiti
1340,zerbrechen::V,stukbreken,prelomiti
1341,zerreißen::V,scheuren,poderati
1342,zerreißen::V,scheuren,rastrgnuti
1343,zerreißen::V,verscheuren,poderati
1344,zerreißen::V,verscheuren,rastrgnuti
1345,zerstören::V,vernielen,razoriti
1346,zerstören::V,vernielen,razrušiti
1347,verbrennen::V,branden,spaliti
1348,verbrennen::V,branden,sagorjeti
1349,verbrennen::V,verbranden,spaliti
1350,verbrennen::V,verbranden,sagorjeti
1351,geben::V,geven,dati
1352,reichen::V,reiken,pružiti
1353,reichen::V,aanreiken,pružiti
1354,schenken::V,schenken,darivati
1355,versprechen::V,beloven,obećati
1356,wünschen::V,wensen,željeti
1357,loben::V,loven,hvaliti
1358,loben::V,prijzen,hvaliti
1359,küssen::V,kussen,ljubiti
1360,wiegen::V,wiegen,njihati
1361,wiegen::V,wiegen,ljuljati
1362,zudecken::V,toedekken,pokriti
1363,wecken::V,wekken,probuditi
1364,zeigen::V,tonen,pokazati
1365,zeigen::V,wijzen,pokazati
1366,führen::V,voeren,voditi
1367,lehren::V,leren,učiti
1368,unterrichten::V,onderwijzen,poučiti
1369,aufziehen::V,grootbrengen,uzgajati
1370,leiten::V,leiden,upravljati
1371,antreiben::V,aandrijven,natjeravati
1372,lassen::V,laten,dati
1373,einladen::V,uitnodigen,pozvati
1374,vereinigen::V,verenigen,ujediniti
1375,besuchen::V,bezoeken,posjetiti
1376,treffen::V,treffen,sresti
1377,treffen::V,ontmoeten,sresti
1378,sich versammeln::V,zich verzamelen,okupiti se
1379,spielen::V,spelen,igrati se
1380,singen::V,zingen,pjevati
1381,tanzen::V,dansen,plesati
1382,sich trennen::V,van elkaar gaan,razići se
1383,verlassen::V,verlaten,ostaviti
1384,verlassen::V,verlaten,napustiti
1385,retten::V,redden,spasiti
1386,bewachen::V,bewaken,čuvati
1387,bewachen::V,bewaken,stražariti
1388,schützen::V,beschermen,čuvati
1389,verteidigen::V,verdedigen,obraniti
1390,sich schlagen::V,knokken,biti se
1391,sich schlagen::V,knokken,udariti se
1392,schießen::V,schieten,pucati
1393,schießen::V,schieten,strijeljati
1394,siegen::V,overwinnen,pobijediti
1395,ärgern::V,ergeren,ljutiti
1396,schlagen::V,slaan,biti
1397,schlagen::V,slaan,udariti
1398,treten::V,trappen,šutnuti
1399,treten::V,schoppen,šutnuti
1400,stechen::V,steken,ubosti
1401,stechen::V,prikken,ubosti
1402,stoßen::V,stoten,gurnuti
1403,stehlen::V,stelen,ukrasti
1404,stören::V,storen,smetati
1405,stören::V,verstoren,smetati
1406,belästigen::V,lastig vallen,smetati
1407,belästigen::V,lastig vallen,dosaditi
1408,verbergen::V,verbergen,skriti
1409,täuschen::V,misleiden,obmanuti
1410,betrügen::V,bedriegen,prevarati
1411,töten::V,doden,ubiti
1412,wohnen::V,wonen,stanovati
1413,arbeiten::V,werken,raditi
1414,sammeln::V,inzamelen,sabrati
1415,sammeln::V,verzamelen,sabrati
1416,pflücken::V,plukken,ubrati
1417,jagen::V,jagen,loviti
1418,fischen::V,vissen,ribati
1419,fischen::V,vissen,loviti ribu
1420,fassen::V,vangen,uloviti
1421,hüten::V,hoeden,pasti
1422,treiben::V,drijven,goniti
1423,anbinden::V,vastbinden,privezati
1424,füttern::V,voeren,hraniti
1425,melken::V,melken,musti
1426,hacken::V,hakken,sjeckati
1427,gießen::V,gieten,politi
1428,reifen::V,rijpen,sazreti
1429,zubereiten::V,klaarmaken,prigotoviti
1430,zubereiten::V,toebereiden,prigotoviti
1431,kochen::V,koken,kuhati
1432,backen::V,bakken,peći
1433,braten::V,braden,peći
1434,braten::V,braden,pržiti
1435,umrühren::V,omroeren,promiješati
1436,stricken::V,breien,plesti
1437,nähen::V,naaien,šiti
1438,färben::V,verven,obojiti
1439,färben::V,kleuren,obojiti
1440,reinigen::V,reinigen,očistiti
1441,reinigen::V,reinigen,počistiti
1442,waschen::V,wassen,prati
1443,abwischen::V,afvegen,otrti
1444,spülen::V,spoelen,isprati
1445,spülen::V,spoelen,oplakati
1446,spülen::V,afwassen,isprati
1447,spülen::V,afwassen,oplakati
1448,fegen::V,vegen,mesti
1449,fegen::V,vegen,pomesti
1450,kehren::V,vegen,mesti
1451,baden::V,baden,kupati se
1452,sich waschen::V,zich wassen,umiti se
1453,sich waschen::V,zich wassen,prati se
1454,ausziehen::V,uittrekken,svući
1455,anziehen::V,aantrekken,obući
1456,sich anziehen::V,zich aankleden,obući se
1457,kämmen::V,kammen,češljati
1458,schmücken::V,tooien,uresiti
1459,schmücken::V,tooien,nakititi
1460,sagen::V,zeggen,reći
1461,sagen::V,zeggen,kazati
1462,sprechen::V,spreken,govoriti
1463,reden::V,praten,govoriti
1464,reden::V,praten,besjediti
1465,sich unterhalten::V,zich onderhouden,razgovarati se
1466,fragen::V,vragen,pitati
1467,bitten::V,vragen,moliti
1468,bitten::V,verzoeken,moliti
1469,erzählen::V,vertellen,ispričati
1470,erzählen::V,vertellen,pripovjediti
1471,mitteilen::V,meedelen,saopćiti
1472,nennen::V,noemen,nazvati
1473,rufen::V,roepen,zvati
1474,rufen::V,roepen,dozvati
1475,prahlen::V,pralen,hvalisati se
1476,übersetzen::V,vertalen,prevesti
1477,denken::V,denken,misliti
1478,glauben::V,geloven,vjerovati
1479,bemerken::V,bemerken,zapaziti
1480,bemerken::V,bemerken,primijetiti
1481,erkennen::V,herkennen,prepoznati
1482,begreifen::V,begrijpen,pojmiti
1483,begreifen::V,begrijpen,shvatiti
1484,verstehen::V,verstaan,razabrati
1485,lernen::V,leren,učiti se
1486,wissen::V,weten,znati
1487,sich erinnern an::V,zich herinneren aan,sjetiti se
1488,vergessen::V,vergeten,zaboraviti
1489,messen::V,meten,mjeriti
1490,zählen::V,tellen,brojiti
1491,rechnen::V,rekenen,računati
1492,lesen::V,lezen,čitati
1493,malen::V,schilderen,slikati
1494,zeichnen::V,tekenen,crtati
1495,schreiben::V,schrijven,pisati
1496,besitzen::V,bezitten,imati
1497,besitzen::V,bezitten,posjedovati
1498,kaufen::V,kopen,kupiti
1499,verkaufen::V,verkopen,prodati
1500,verkaufen::V,verkopen,raspačati
1501,bezahlen::V,betalen,platiti
1502,zahlen::V,betalen,plaćati
1503,beherrschen::V,beheersen,vladati
1504,beherrschen::V,beheersen,gospodariti
1505,ertragen::V,verdragen,trpjeti
1506,ertragen::V,verdragen,podnijeti
