,Concept_ID,ko,bg
866,zunehmen::V,증가하다,нарасна
867,steigen::V,상승하다,увелича се
868,steigen::V,상승하다,покачвам се
869,wachsen::V,생기하다,раста
870,glänzen::V,뛰오나다,лъщя
871,glänzen::V,뛰오나다,блестя
872,funkeln::V,불티가잍어나다,искря
873,lärmen::V,떠들다,шумя
874,läuten::V,울시다,звъня
875,klingeln::V,초닌총을울리다,звъня
876,klirren::V,탁탁울리다,звънтя
877,klirren::V,탁탁울리다,дрънкам
878,brausen::V,쏴쏴소리내다,буча
879,rauschen::V,솨솨,шумя
880,klingen::V,반향하다,звуча
881,bellen::V,짖다,лая
882,heulen::V,포효하다,вия
883,heulen::V,포효하다,рева
884,blasen::V,불다,духна
885,pfeifen::V,피리를불다,свиря
886,schreien::V,절규하다,крещя
887,stöhnen::V,신음하다,стена
888,stöhnen::V,신음하다,пъшкам
889,zittern::V,저뉼하다,треперя
890,leben::V,살다,живея
891,geboren werden::V,태어난,родя се
892,atmen::V,숨쉬다,дишам
893,trinken::V,마시다,пия
894,essen::V,먹다,ям
895,schlucken::V,들이켜다,гълтам
896,einschlafen::V,잠들다,заспя
897,schlafen::V,자다,спя
898,aufwachen::V,눈트다,събудя се
899,aufstehen::V,서다,стана
900,sich erholen::V,회복하다,отдъхвам си
901,schmerzen::V,아프다,боля
902,husten::V,잔기침하다,кашлям
903,genesen::V,낫다,оздравея
904,sterben::V,죽다,умра
905,umkommen::V,못쓰게되다,загина
906,sich bewegen::V,움직이다,движа се
907,sich bewegen::V,움직이다,мърдам се
908,sich rühren::V,움직이다,движа се
909,sich erheben::V,이러서다,стана
910,sich setzen::V,앉히다,седна
911,hinfallen::V,넘어지다,падна
912,laufen::V,걷다,ходя
913,schreiten::V,보행하다,крача
914,spazierengehen::V,산보하다,разхождам се
915,eilen::V,서둘다,бързам
916,sich beeilen::V,서둘게하다,побързам
917,sausen::V,서들러 떠나다,тичам
918,rennen::V,달리다,бягам
919,springen::V,도약하다,скачам
920,klettern::V,갑겨오르다,катеря се
921,schaukeln::V,흔들리게하다,люлея се
922,kriechen::V,기다,лазя
923,kriechen::V,기다,пълзя
924,schwimmen::V,헤엄치다,плувам
925,tauchen::V,잠기다,гмуркам се
926,rudern::V,물을헤치다,греба
927,fahren::V,가다,пътувам
928,fahren::V,나르다,пътувам
929,fliegen::V,날다,летя
930,fliegen::V,날다,хвърча
931,gehen::V,가다,ида
932,gehen::V,가다,вървя
933,weggehen::V,팔리다,отида си
934,abfahren::V,출발하다,отпътувам
935,anhalten::V,멈추다,спра се
936,hineingehen::V,(그리로)가다,влизам
937,eintreten::V,들러가다,вляза
938,kommen::V,오다,ида
939,kommen::V,오다,дойда
940,ankommen::V,고챀하다,пристигна
941,zurückkommen::V,보기,върна се
942,bleiben::V,체류,остана
943,warten::V,기다리다,чакам
944,erwarten::V,기대하다,очаквам
945,suchen::V,찾다,търся
946,suchen::V,구하다,търся
947,finden::V,찾아내다,намеря
948,versuchen::V,시험하다,опитам
949,vorbereiten::V,재비하다,подготвя
950,lieben::V,사랑하다,любя
951,mögen::V,줗아하다,обичам
952,lachen::V,웃다,смея се
953,rühren::V,건드리다,трогна
954,weinen::V,울다,плача
955,schimpfen::V,꾸짖다,ругая
956,schimpfen::V,꾸짖다,псувам
957,sich ärgern::V,화를내게 하다,ядосам се
958,sich fürchten::V,두려원하다,боя се
959,sich fürchten::V,두려원하다,страхувам се
960,fürchten::V,두려원하다,боя се от
961,fürchten::V,두려원하다,страхувам се от
962,fliehen::V,도망치다,бягам
963,flüchten::V,도주하다,бягам
964,flüchten::V,도주하다,избягам
965,sehen::V,보다,видя
966,anschauen::V,바라보다,гледам
967,ansehen::V,바라보다,поглеждам
968,hören::V,듣다,чувам
969,zuhören::V,듣다,слушам
970,probieren::V,시식하다,опитам
971,riechen::V,내새를맡다,подуша
972,fühlen::V,느끼다,усещам
973,fühlen::V,느끼다,чувствувам
974,scheinen::V,...것같다,изглеждам
975,zu sehen sein::V,보이는,виждам се
976,vernehmen::V,듣다,доловя
977,vernehmen::V,들어서일다,доловя
978,frieren::V,춥다,мръзна
979,tun::V,하다,правя
980,können::V,할주릴다,мога
981,wollen::V,바라다,ща
982,wollen::V,바라다,искам
983,anfangen::V,시작하다,започна
984,beenden::V,다하다,свърша
985,beenden::V,다하다,завърша
986,aufhören::V,그만두다,престана
987,gelingen::V,성국하다,успея
988,gelingen::V,성국하다,сполуча
989,geraten::V,잘되어가다,удам се
990,öffnen::V,열다,отворя
991,schließen::V,추측하다,затворя
992,stellen::V,세우다,поставя
993,setzen::V,놓다,туря
994,legen::V,눕히다,сложа
995,legen::V,눕히다,слагам
996,berühren::V,대다,докосна
997,verbinden::V,옝열하다,свържа
998,bedecken::V,덮다,покрия
999,aufhängen::V,매달다,закача
1000,anzünden::V,점화하다,запаля
1001,aufheben::V,위로올리다,вдигна
1002,aufheben::V,위로올리다,повдигна
1003,zurücklassen::V,튀에남기다,оставя
1004,verlieren::V,잃다,загубя
1005,fallen lassen::V,떨어뜨리다,изпусна
1006,machen::V,하다,направя
1007,herstellen::V,제조하다,произведа
1008,bauen::V,짓다,строя
1009,reparieren::V,수셩자다,поправя
1010,verbessern::V,정정하다,подобря
1011,ändern::V,바꾸다,променя
1012,graben::V,파다,копая
1013,beugen::V,구부리다,прегъна
1014,biegen::V,굽히다,прегъна
1015,drehen::V,회전,въртя
1016,wenden::V,회전시키다,обърна
1017,umdrehen::V,회전시키다,обърна
1018,heben::V,일으아키다,вдигам
1019,hochheben::V,틀어올리다,издигна
1020,ergreifen::V,잡다,хвана
1021,ergreifen::V,잡다,обхвана
1022,halten::V,잡다,държа
1023,drücken::V,누르다,натискам
1024,drücken::V,누르다,притискам
1025,schieben::V,밀다,тикам
1026,kratzen::V,긁다,одраскам
1027,lecken::V,핥다,лижа
1028,lecken::V,핥다,ближа
1029,beißen::V,물다,хапя
1030,beißen::V,물다,ухапя
1031,abschneiden::V,귾어내다,отрежа
1032,binden::V,매다,вържа
1033,stecken::V,찌르다,пъхна
1034,brechen::V,금,троша
1035,klopfen::V,치다,чукам
1036,hauen::V,때리다,бия
1037,kleben::V,들러붙다,лепя
1038,kleben::V,들러붙다,залепя
1039,reiben::V,문지르다,трия
1040,reiben::V,문지르다,търкам
1041,streichen::V,쓰다듬다,намажа
1042,schleifen::V,갈다,остря
1043,schneiden::V,베다,режа
1044,rütteln::V,흔들다,разтърсвам
1045,schütteln::V,흔들다,клатя
1046,schütteln::V,흔들다,друсам
1047,schwenken::V,흔들다,размахам
1048,schütten::V,따르다,сипя
1049,füllen::V,담다,напълня
1050,einwickeln::V,싸다,увия
1051,einwickeln::V,싸다,завия
1052,tragen::V,지우다,нося
1053,schleppen::V,끌다,влача
1054,ziehen::V,당기다,тегля
1055,ziehen::V,당기다,дръпна
1056,aufbewahren::V,간직하다,съхраня
1057,werfen::V,던지다,хвърля
1058,fangen::V,밥다,ловя
1059,fangen::V,밥다,уловя
1060,packen::V,쥐다,хвана
1061,verstecken::V,숨기다,крия
1062,verstecken::V,숨기다,скрия
1063,teilen::V,나누다,разделя
1064,schicken::V,보내다,изпращам
1065,bringen::V,가겨,донеса
1066,hinzufügen::V,부가하다,прибавя
1067,bekommen::V,얻다,сдобия се
1068,erhalten::V,지니다,получа
1069,nehmen::V,잡다,взема
1070,wählen::V,선거하다,избирам
1071,auswählen::V,선출하다,избера
1072,bewahren::V,저장보종,пазя
1073,behindern::V,훼방하다,преча
1074,behindern::V,훼방하다,спъвам
1075,verderben::V,못쓰게 되다,разваля
1076,beschädigen::V,상하게하다,повредя
1077,zerbrechen::V,깨뜨리다,счупя
1078,zerreißen::V,잡아쫓다,скъсам
1079,zerstören::V,파괴하다,разруша
1080,verbrennen::V,소실하다,изгоря
1081,geben::V,주다,дам
1082,reichen::V,내일다,подам
1083,schenken::V,주다,подаря
1084,versprechen::V,약속하다,обещая
1085,wünschen::V,바라다,желая
1086,loben::V,칭찬하다,хваля
1087,küssen::V,키스하다,целувам
1088,wiegen::V,어르다,люлея
1089,zudecken::V,뚜꺼을하다,покрия
1090,wecken::V,깨우다,събудя
1091,zeigen::V,보이다,покажа
1092,führen::V,가게하다,водя
1093,führen::V,가게하다,заведа
1094,lehren::V,가르치다,уча
1095,unterrichten::V,가르지다,преподавам
1096,aufziehen::V,사육하다,отгледам
1097,leiten::V,이끌다,ръководя
1098,leiten::V,이끌다,управлявам
1099,antreiben::V,몰다,подкарвам
1100,lassen::V,내버려두다,накарам
1101,einladen::V,초청하다,поканя
1102,vereinigen::V,하나로하다,съединя
1103,besuchen::V,방문하다,посетя
1104,treffen::V,만나다,срещна
1105,sich versammeln::V,조립하다,събера се
1106,spielen::V,눌다,играя
1107,singen::V,노래하다,пея
1108,tanzen::V,춤추하다,танцувам
1109,sich trennen::V,가르다,разделя се
1110,verlassen::V,버림받은,напусна
1111,retten::V,구조하다,спася
1112,bewachen::V,치키다,охранявам
1113,schützen::V,보호하다,запазя
1114,verteidigen::V,막다,защитя
1115,sich schlagen::V,치다,бия се
1116,schießen::V,쏘다,стрелям
1117,siegen::V,이기다,победя
1118,ärgern::V,성을내게하다,ядосам
1119,schlagen::V,치다,бия
1120,schlagen::V,치다,ударя
1121,treten::V,디디다,ритам
1122,stechen::V,찌르다,бодна
1123,stoßen::V,찌르다,бутна
1124,stoßen::V,찌르다,блъсна
1125,stehlen::V,훔치다,
1126,stören::V,움직이다,смутя
1127,belästigen::V,괴롭히다,отегча
1128,belästigen::V,괴롭히다,безпокоя
1129,verbergen::V,숨기다,скрия
1130,täuschen::V,속이다,измамя
1131,betrügen::V,속이다,измамя
1132,töten::V,죽이다,убия
1133,töten::V,죽이다,умъртвя
1134,wohnen::V,실다,живея
1135,arbeiten::V,일하다,работя
1136,sammeln::V,모으다,събера
1137,pflücken::V,꿔다,бера
1138,pflücken::V,꿔다,откъсна
1139,jagen::V,사냥하다,ловувам
1140,fischen::V,고기를잡다,ловя риба
1141,fassen::V,움켜쥐다,хвана
1142,hüten::V,망보다,пазя
1143,treiben::V,몰아세우다,карам
1144,anbinden::V,묶다,завържа
1145,füttern::V,사료를주다,храня
1146,melken::V,젖을짜다,доя
1147,hacken::V,자르다,сека
1148,gießen::V,물을대다,полея
1149,reifen::V,성숙하다,узрея
1150,zubereiten::V,조제하다,приготвя
1151,kochen::V,요리하다,варя
1152,backen::V,쿱다,пека
1153,braten::V,굽다,пържа
1154,umrühren::V,교반하다,разбъркам
1155,stricken::V,뜨개질하다,плета
1156,nähen::V,꿰매다,шия
1157,färben::V,채색하다,боядисам
1158,reinigen::V,청소하다,почистя
1159,waschen::V,씻다,мия
1160,waschen::V,씻다,пера
1161,abwischen::V,닦다,избърша
1162,spülen::V,씻다,плакна
1163,fegen::V,소체하다,измета
1164,kehren::V,청소하다,мета
1165,baden::V,감다,къпя се
1166,sich waschen::V,모믈 씻다,мия се
1167,ausziehen::V,벗다,съблека
1168,anziehen::V,끌어움직이다,облека
1169,kämmen::V,빗다,реша
1170,kämmen::V,빗다,вчеша
1171,schmücken::V,치레하다,накича
1172,sagen::V,말하다,кажа
1173,sprechen::V,말하다,говоря
1174,reden::V,이야기하다,говоря
1175,fragen::V,질문하다,запитам
1176,bitten::V,원하다,моля
1177,erzählen::V,이야기하다,разкажа
1178,mitteilen::V,이야기하다,съобщя
1179,nennen::V,부르다,нарека
1180,rufen::V,불러내다,викам
1181,rufen::V,불러내다,повикам
1182,prahlen::V,자랑하다,хваля се
1183,übersetzen::V,번역하다,преведа
1184,denken::V,생각하다,мисля
1185,glauben::V,믿다,вярвам
1186,bemerken::V,인자하다,забележа
1187,erkennen::V,인식하다,позная
1188,begreifen::V,파악하다,схвана
1189,verstehen::V,이해하다,разбера
1190,lernen::V,배우다,уча се
1191,wissen::V,알다,зная
1192,sich erinnern an::V,상기하다,спомня си за
1193,vergessen::V,잊다,забравя
1194,messen::V,측정하다,меря
1195,zählen::V,세다,броя
1196,rechnen::V,게산하다,сметна
1197,lesen::V,읽다,чета
1198,malen::V,그리다,рисувам
1199,zeichnen::V,소묘하다,рисувам
1200,schreiben::V,쓰다,пиша
1201,besitzen::V,소유하다,имам
1202,besitzen::V,소유하다,притежавам
1203,kaufen::V,사다,купя
1204,kaufen::V,사다,купувам
1205,verkaufen::V,팔다,продам
1206,bezahlen::V,지불하다,заплатя
1207,zahlen::V,치르다,платя
1208,beherrschen::V,지배하다,владея
1209,ertragen::V,참다,понеса
1210,Raureif::N,,скреж
1211,Raureif::N,,слана
1212,Grube::N,,яма
1213,Grube::N,,дупка
1214,Lust::N,,желание
1215,Nachricht::N,,вест
1216,Nachricht::N,,известие
1217,klug::A,,умен
1218,klug::A,,разумен
1219,von hier::ADV,,оттук
1220,von hier::ADV,,оттука
1221,müde werden::V,,уморя се
1222,krank werden::V,,заболея
1223,krank sein::V,,боледувам
1224,abreißen::V,,откъсна
1225,sich anziehen::V,,облека се
1226,sich unterhalten::V,,разговарям
