,Concept_ID,ba,is
766,unten::ADV,түбәндә,niðri
767,unten::ADV,түбәндә,fyrir neðan
768,hinab::ADV,түбәнгә,niður
769,hinab::ADV,түбәнгә,niður eftir
770,oben::ADV,юғарыла,uppi
771,hinauf::ADV,юғарыға,upp
772,hinauf::ADV,юғарыға,upp eftir
773,überall::ADV,бөтә урында,alls staðar
774,nicht::ADV,тугел,ekki
775,ein wenig::ADV,аҙ,dálítið
776,kaum::ADV,көскә,varla
777,kaum::ADV,көскә,tæplega
778,kaum::ADV,саҡ-саҡ,varla
779,kaum::ADV,саҡ-саҡ,tæplega
780,sehr::ADV,ифат,mjög
781,so::ADV,шулай,svo
782,so::ADV,шулай,þannig
783,noch::ADV,йәнә,enn
784,noch::ADV,йәнә,ennþá
785,nur::ADV,бары,bara
786,nur::ADV,бары,aðeins
787,schon::ADV,инде,nú þegar
788,wieder::ADV,тағы,aftur
789,wieder::ADV,тағы,að nýju
790,vergebens::ADV,бушҡа,árangurslaust
791,vor::PRP,алдында,fyrir
792,hinter::PRP,артында,bak við
793,hinter::PRP,артында,aftur fyrir
794,unter::PRP,аҫтында,undir
795,durch::PRP,үтә,gegnum
796,neben::PRP,эргәһендә,hjá
797,neben::PRP,эргәһендә,við hliðina á
798,zwischen::PRP,араһында,milli
799,zwischen::PRP,араһында,á milli
800,wegen::PRP,өсөн,vegna
801,wegen::PRP,сәбәпле,vegna
802,dies::PRN,был,þetta
803,dies::PRN,ошо,þetta
804,das::PRN,ул,það
805,alles::PRN,бөтә,allt
806,ich::PRN,мин,ég
807,du::PRN,һин,þú
808,er::PRN,ул,hann
809,wir::PRN,беҙ,við
810,ihr::PRN,һеҙ,þið
811,sie::PRN,улар,þær
812,sie::PRN,улар,þeir
813,was::FPRN,ә,hvað
814,was::FPRN,ни,hvað
815,was::FPRN,нәмә,hvað
816,wer::FPRN,ҡем,hver
817,wo::FADV,ҡайҙа,hvar
818,wohin::FADV,ҡайҙа,hvert
819,wie::FADV,инидәй,hvernig
820,warum::FADV,ин өсөн,hvers vegna
821,wieviel::FNUM,күпме,hve mikill
822,eins::NUM,бер,einn
823,zwei::NUM,ике,tveir
824,zwei::NUM,икәү,tveir
825,drei::NUM,өс,þrír
826,vier::NUM,дүрт,fjórir
827,fünf::NUM,биш,fimm
828,sechs::NUM,алты,sex
829,sieben::NUM,ете,sjö
830,acht::NUM,һигеҙ,átta
831,neun::NUM,туғыҙ,níu
832,zehn::NUM,ун,tíu
833,elf::NUM,ун бер,ellefu
834,zwölf::NUM,ун ике,tólf
835,zwanzig::NUM,егерме,tuttugu
836,dreißig::NUM,утыҙ,þrjátíu
837,vierzig::NUM,ҡырҡ,fjörutíu
838,fünfzig::NUM,илле,fimmtíu
839,sechzig::NUM,алтмыш,sextíu
840,siebzig::NUM,етмеш,sjötíu
841,achtzig::NUM,һикһән,áttatíu
842,neunzig::NUM,туҡһан,níutíu
843,hundert::NUM,йөҙ,hundrað
844,tausend::NUM,мең,þúsund
845,und::CNJ,да,og
846,oder::CNJ,йәки,eða
847,stehen::V,тороу,standa
848,sitzen::V,ултырыу,sitja
849,liegen::V,ятыу,liggja
850,hängen::V,аҫылынып тороу,hanga
851,werden::V,булыу,verða
852,passieren::V,булыу,gerast
853,beginnen::V,башлау,byrja
854,enden::V,бөтөү,enda
855,enden::V,бөтөү,lykta
856,enden::V,тамамланыү,enda
857,enden::V,тамамланыү,lykta
858,wechseln::V,үҙгәреү,skipta
859,aufgehen[Sonne]::V,ҡалҡыу,koma upp
860,untergehen[Sonne]::V,байыу,ganga til viðar
861,scheinen[Sonne]::V,яҡтыртып тороу,skína
862,donnern::V,күкрәү,þruma
863,wehen::V,иҫеү,blása
864,strömen::V,ташыу,streyma
865,fließen::V,ағыу,fljóta
866,sich drehen::V,әйләнеү,snúast
867,schwanken::V,тирбәлеү,riða
868,schwanken::V,тирбәлеү,rugga
869,schwingen::V,бәүетеү,sveiflast
870,fallen::V,йығылыу,falla
871,brennen::V,яныу,brenna
872,rauchen::V,төтәү,reykja
873,regnen::V,ямғыр яуа,rigna
874,gefrieren::V,туңыү,frjósa
875,tauen::V,иреү,þiðna
876,schmelzen::V,иреү,bráðna
877,trocknen::V,кибеү,þorna
878,sieden::V,ҡайнау,sjóða
879,faulen::V,сереу,rotna
880,verfaulen::V,сереу,rotna
881,reißen::V,өҙөү,rifna
882,reißen::V,йыртылыу,rifna
883,versinken::V,батыу,sökkva
884,vergehen::V,үтеү,líða
885,erscheinen::V,килеп сығыу,birtast
886,verschwinden::V,юғалыу,hverfa
887,sinken::V,түбәнәйеү,síga
888,abnehmen::V,кәметеү,lækka
889,abnehmen::V,кәметеү,minnka
890,zunehmen::V,артыу,aukast
891,steigen::V,күтәрелеү,stíga
892,wachsen::V,үҫеү,vaxa
893,glänzen::V,ялтырау,glóa
894,glänzen::V,ялтырау,glampa
895,funkeln::V,баҙлау,leiftra
896,lärmen::V,шаулау,hafa hátt
897,läuten::V,ҡағыу,hringja
898,klingeln::V,ҡағыу,hringja
899,klingeln::V,шылтыратыу,hringja
900,klirren::V,шылтыратыу,glamra
901,klirren::V,шылтыратыу,skrölta
902,brausen::V,ҡотороноу,ólga
903,rauschen::V,шыптырлау,suða
904,klingen::V,яңғырау,hljóma
905,bellen::V,өрөү,gelta
906,heulen::V,олоу,væla
907,heulen::V,олоу,ýlfra
908,blasen::V,өрөү,blása
909,pfeifen::V,һызғырып ебәреү,blístra
910,schreien::V,ҡысҡырыу,æpa
911,stöhnen::V,уңғырашыу,stynja
912,zittern::V,ҡалтырау,titra
913,zittern::V,ҡалтырау,skjálfa
914,leben::V,йәшәү,lifa
915,geboren werden::V,тыуыу,fæðast
916,atmen::V,тын алыү,anda
917,atmen::V,тын алыү,draga andann
918,trinken::V,эсеү,drekka
919,essen::V,ашау,borða
920,schlucken::V,йотоу,kingja
921,müde werden::V,арыу,þreytast
922,einschlafen::V,йоҡлап китеү,sofna
923,schlafen::V,йоҡлау,sofa
924,aufwachen::V,уяныу,vakna
925,aufstehen::V,тороу,fara á fætur
926,sich erholen::V,ял итеү,hvíla sig
927,krank werden::V,сирләү,veikjast
928,krank werden::V,сирләү,verða veikur
929,krank sein::V,сирләү,vera veikur
930,schmerzen::V,ауыртыу,kenna til
931,husten::V,йүтәлләү,hósta
932,genesen::V,һауығыу,batna
933,genesen::V,һауығыу,frískast
934,sterben::V,үлеү,deyja
935,umkommen::V,һәләк булыу,farast
936,sich bewegen::V,хәрәкәт итеү,bifast
937,sich rühren::V,ҡуҙғалыу,hreyfast
938,sich erheben::V,тороу,standa upp
939,sich setzen::V,ултырыу,setjast
940,hinfallen::V,ҡолау,detta
941,laufen::V,йөрөү,labba
942,schreiten::V,атлау,ganga
943,spazierengehen::V,ял итеп йороү,ganga sér til skemmtunar
944,eilen::V,ашығыу,fara hratt
945,eilen::V,ҡабаланыу,fara hratt
946,sich beeilen::V,ашығыу,flýta sér
947,sich beeilen::V,ҡабаланыу,flýta sér
948,sausen::V,елеү,þjóta
949,rennen::V,йүгеп йөрөү,hlaupa
950,springen::V,һикереү,stökkva
951,klettern::V,үрмәләү,klifra
952,klettern::V,үрмәләп менеү,klifra
953,schaukeln::V,сайҡалыу,róla
954,schaukeln::V,сайҡалыу,rugga
955,kriechen::V,шыуышыу,skríða
956,schwimmen::V,йоҙөү,synda
957,tauchen::V,сумыу,kafa
958,rudern::V,ишеү,róa
959,fahren::V,йөрөү,aka
960,fahren::V,йөрөү,fara
961,fliegen::V,осоу,fljúga
962,gehen::V,барыу,fara
963,gehen::V,барыу,ganga
964,weggehen::V,китеү,fara burt
965,weggehen::V,китеү,ganga burt
966,abfahren::V,сығыу,aka burt
967,anhalten::V,тукталыу,stöðva
968,hineingehen::V,инеү,ganga inn
969,eintreten::V,инеү,koma inn
970,eintreten::V,инеү,ganga inn
971,kommen::V,килеү,koma
972,ankommen::V,килеү,koma til
973,zurückkommen::V,ҡайтыу,koma til baka
974,bleiben::V,ҡалыу,haldast
975,bleiben::V,ҡалыу,vera kyrr
976,warten::V,көтөп тороу,bíða
977,erwarten::V,көтөү,búast við
978,erwarten::V,көтөү,eiga von á
979,suchen::V,эҙләү,leita
980,finden::V,табыу,finna
981,versuchen::V,тырышып ҡарау,reyna
982,vorbereiten::V,әҙерләү,undirbúa
983,lieben::V,яратыу,elska
984,mögen::V,һөйөү,þykja gott
985,mögen::V,һөйөү,falla í geð
986,mögen::V,яратыу,þykja gott
987,mögen::V,яратыу,falla í geð
988,lachen::V,көлөү,hlæja
989,rühren::V,ҡағылыу,snerta
990,weinen::V,илау,gráta
991,schimpfen::V,һүгенеү,skammast
992,schimpfen::V,тиргәнеү,skammast
993,schimpfen::V,һуҡраныу,skammast
994,sich ärgern::V,асыуланыу,sárna
995,sich ärgern::V,асыуланыу,gremjast
996,sich fürchten::V,ҡурҡыу,óttast
997,fürchten::V,ҡурҡыу,óttast
998,fliehen::V,ҡасыу,flýja
999,flüchten::V,ҡасыу,strjúka
1000,sehen::V,күреү,sjá
1001,anschauen::V,ҡарау,horfa á
1002,ansehen::V,ҡарау,líta á
1003,ansehen::V,тикшереү,líta á
1004,hören::V,ишетеү,heyra
1005,zuhören::V,тыңлау,hlusta
1006,probieren::V,татыу,smakka
1007,riechen::V,еҫкәү,þefa
1008,fühlen::V,тойоу,finna til
1009,scheinen::V,кеүек күренеү,virðast
1010,scheinen::V,тойолоу,virðast
1011,zu sehen sein::V,күренеү,vera að sjá
1012,vernehmen::V,ишетеү,heyra
1013,vernehmen::V,ишетеү,greina
1014,frieren::V,туңыү,frjósa
1015,tun::V,яһау,gera
1016,tun::V,әшләү,gera
1017,können::V,алыу,geta
1018,können::V,мөмкин булыу,geta
1019,wollen::V,теләү,ætla
1020,wollen::V,теләү,vilja
1021,anfangen::V,башлау,hefja
1022,beenden::V,бөтөрөү,enda
1023,beenden::V,бөтөрөү,ljúka
1024,beenden::V,тамамлау,enda
1025,beenden::V,тамамлау,ljúka
1026,aufhören::V,туктау,lykta
1027,gelingen::V,уңышлы булыу,heppnast
1028,geraten::V,булып сығыу,lukkast
1029,öffnen::V,асыу,opna
1030,schließen::V,йомоу,loka
1031,stellen::V,ҡуйыу,láta
1032,stellen::V,ҡуйыу,setja
1033,setzen::V,урынлаштырыу,láta
1034,setzen::V,урынлаштырыу,setja
1035,legen::V,һалыу,láta
1036,legen::V,һалыу,leggja
1037,berühren::V,тейеү,koma við
1038,berühren::V,ҡағылыу,koma við
1039,verbinden::V,ҡушыу,sameina
1040,verbinden::V,бәйләү,sameina
1041,bedecken::V,ҡаплау,hylja
1042,aufhängen::V,элеү,hengja
1043,aufhängen::V,элеү,hengja upp
1044,anzünden::V,тоҡандырыу,kveikja í
1045,aufheben::V,мендереү,taka upp
1046,aufheben::V,мендереү,lyfta upp
1047,zurücklassen::V,ҡалдырыу,skilja eftir
1048,verlieren::V,юғалтыу,týna
1049,verlieren::V,юғалтыу,glata
1050,fallen lassen::V,төшөрөп ебәреү,missa
1051,machen::V,яһау,búa til
1052,machen::V,эшләү,búa til
1053,herstellen::V,эшләп сығарыу,framleiða
1054,bauen::V,төҙөү,smíða
1055,bauen::V,төҙөү,byggja
1056,reparieren::V,төҙәтеү,gera við
1057,verbessern::V,яҡшыртыу,bæta
1058,ändern::V,үҙгәртеү,breyta
1059,graben::V,ҡаҙыу,grafa
1060,beugen::V,бөгөү,beygja
1061,biegen::V,бөгөү,sveigja
1062,drehen::V,өйрөлтөү,snúa
1063,drehen::V,әйләндереү,snúa
1064,wenden::V,әйләндереү,snúa
1065,wenden::V,әйләндереү,venda
1066,umdrehen::V,түңкәреү,venda
1067,umdrehen::V,түңкәреү,snúa við
1068,heben::V,күтәреү,hefja
1069,heben::V,мендереү,hefja
1070,hochheben::V,күтәреү,lyfta upp
1071,ergreifen::V,тотоп алыу,grípa
1072,halten::V,тотоу,rúma
1073,halten::V,тотоу,halda
1074,drücken::V,ҡыҫыу,þjá
1075,drücken::V,ҡыҫыу,þrýsta
1076,schieben::V,этеү,ýta
1077,schieben::V,төртөү,ýta
1078,kratzen::V,ҡырыу,klóra
1079,lecken::V,ялау,sleikja
1080,beißen::V,тешләү,bíta
1081,abreißen::V,өҙөү,rífa af
1082,abreißen::V,өҙөү,rífa frá
1083,abschneiden::V,ҡырҡыу,skera af
1084,abschneiden::V,ҡырҡыу,klippa af
1085,binden::V,бәйләү,binda
1086,stecken::V,ҡаҙау,stinga
1087,brechen::V,боҙоу,brjóta
1088,klopfen::V,шаҡылдау,berja
1089,klopfen::V,шаҡылдау,klappa
1090,hauen::V,туҡмау,berja
1091,hauen::V,туҡмау,höggva
1092,kleben::V,йәбештереү,líma
1093,reiben::V,ыуыу,núa
1094,reiben::V,ышҡыу,núa
1095,streichen::V,яғыу,smyrja
1096,schleifen::V,үткерләү,slípa
1097,schneiden::V,ҡырҡыу,skera
1098,schneiden::V,ҡырҡыу,klippa
1099,rütteln::V,һелкетеү,skaka
1100,schütteln::V,һелкетеү,hrista
1101,schwenken::V,болғау,sveifla
1102,schütten::V,ҡойоу,hella
1103,füllen::V,тултырыу,fylla
1104,einwickeln::V,төрөү,vefja inn í
1105,tragen::V,алып барыу,bera
1106,schleppen::V,һөйрәү,draga
1107,ziehen::V,тартыу,toga
1108,ziehen::V,тартыу,draga
1109,aufbewahren::V,һаҡлау,geyma
1110,werfen::V,ырғытыу,kasta
1111,fangen::V,тотоу,grípa
1112,packen::V,етеү,þrífa í
1113,packen::V,тотоп алыу,þrífa í
1114,verstecken::V,йәшереү,fela
1115,teilen::V,бүлеү,deila
1116,schicken::V,ебәреү,senda
1117,bringen::V,килтереү,færa
1118,bringen::V,килтереү,flytja
1119,hinzufügen::V,өтәү,bæta við
1120,bekommen::V,алыу,hljóta
1121,bekommen::V,алыу,ná
1122,erhalten::V,алыу,fá
1123,nehmen::V,алыу,taka
1124,wählen::V,һайлаү,velja
1125,auswählen::V,һайлап алыу,velja úr
1126,bewahren::V,һаҡлау,gæta
1127,bewahren::V,һаҡлау,vernda
1128,behindern::V,тотҡарлыҡ яһау,varna
1129,verderben::V,боҙоу,spilla
1130,beschädigen::V,боҙоу,skemma
1131,zerbrechen::V,ҡыйратыу,brjóta
1132,zerreißen::V,йыртыу,rífa
1133,zerreißen::V,йыртыу,rífa sundur
1134,zerstören::V,емереү,rífa niður
1135,verbrennen::V,үртәү,brenna
1136,geben::V,биреү,gefa
1137,reichen::V,биреү,rétta
1138,schenken::V,бүләк итеү,gefa
1139,versprechen::V,вәғәҙә биреү,lofa
1140,versprechen::V,вәғәҙә биреү,heita
1141,wünschen::V,теләу,óska
1142,loben::V,маҡтау,lofa
1143,loben::V,маҡтау,hrósa
1144,küssen::V,үбеү,kyssa
1145,wiegen::V,бәүетеү,rugga
1146,wiegen::V,тирбәтеү,rugga
1147,zudecken::V,ҡаплау,þekja
1148,zudecken::V,ҡаплау,breiða yfir
1149,wecken::V,уятыу,vekja
1150,zeigen::V,күрһәтеү,sýna
1151,führen::V,етәкләү,leiða
1152,lehren::V,уҡытыу,kenna
1153,lehren::V,өйрәтеү,kenna
1154,unterrichten::V,уҡытыу,fræða
1155,aufziehen::V,тәрбиәле,ala upp
1156,leiten::V,етәкләү,stjórna
1157,leiten::V,етәкселек итеү,stjórna
1158,antreiben::V,ашыҡтырыу,hvetja
1159,lassen::V,мәжбүр итеү,láta
1160,einladen::V,саҡырыу,bjóða heim
1161,vereinigen::V,берләштереү,sameina
1162,besuchen::V,килеп сығыу,heimsækja
1163,treffen::V,тойоү,hitta
1164,treffen::V,осратыу,hitta
1165,treffen::V,ҡаршылау,hitta
1166,sich versammeln::V,йыйылыу,safnast saman
1167,spielen::V,тартыу,leika sér
1168,singen::V,йырлау,syngja
1169,tanzen::V,бейеү,dansa
1170,sich trennen::V,айырылышыу,skiljast
1171,verlassen::V,ташлау,yfirgefa
1172,verlassen::V,ташлап китеү,yfirgefa
1173,retten::V,ҡотҡарыу,bjarga
1174,bewachen::V,һаҡлау,gæta
1175,bewachen::V,һаҡлау,hafa vörð á
1176,schützen::V,һаҡлау,vernda
1177,verteidigen::V,яҡлау,verja
1178,sich schlagen::V,һуғышыу,slást
1179,sich schlagen::V,һуғышыу,berjast
1180,schießen::V,атыу,skjóta
1181,siegen::V,еңеү,sigra
1182,ärgern::V,асыуландырыу,ergja
1183,ärgern::V,асыуландырыу,skaprauna
1184,schlagen::V,бәреү,slá
1185,schlagen::V,бәреү,lemja
1186,schlagen::V,туҡмау,slá
1187,schlagen::V,туҡмау,lemja
1188,treten::V,тибеү,sparka
1189,treten::V,типкеләү,sparka
1190,stechen::V,сәнсеү,stinga
1191,stoßen::V,этеү,hrinda
1192,stoßen::V,төртөү,hrinda
1193,stehlen::V,урлау,stela
1194,stören::V,ҡамасаулау,trufla
1195,belästigen::V,бимазалау,ónáða
1196,belästigen::V,ҡамасаулау,ónáða
1197,verbergen::V,йәшереү,leyna
1198,täuschen::V,ултыртыу,gabba
1199,täuschen::V,ултыртыу,blekkja
1200,betrügen::V,алдау,svíkja
1201,betrügen::V,алдау,blekkja
1202,töten::V,үлтереү,drepa
1203,wohnen::V,йәшәү,búa
1204,arbeiten::V,эшләү,vinna
1205,sammeln::V,йыйыу,safna
1206,pflücken::V,өҙөү,tína
1207,pflücken::V,өҙөү,reyta
1208,jagen::V,аулау,veiða
1209,fischen::V,аулау,fiska
1210,fassen::V,тотоу,veiða
1211,hüten::V,көтөү,gæta
1212,hüten::V,көтөү,vakta
1213,treiben::V,ҡыуыу,reka
1214,anbinden::V,бәйләү,binda við
1215,anbinden::V,бәйләү,binda fast
1216,füttern::V,ашатыу,fóðra
1217,melken::V,һауыү,mjólka
1218,hacken::V,турау,höggva
1219,hacken::V,тапау,höggva
1220,gießen::V,ҡойоу,hella
1221,reifen::V,өлғөрөү,þroskast
1222,zubereiten::V,бешереү,elda
1223,zubereiten::V,бешереү,tilbúa
1224,kochen::V,бешереү,sjóða
1225,backen::V,бешереү,baka
1226,braten::V,ҡурыу,steikja
1227,umrühren::V,ҡатнаштырыу,hræra í
1228,stricken::V,бәйләү,prjóna
1229,nähen::V,тегеү,sauma
1230,färben::V,буяу,lita
1231,reinigen::V,таҙартыу,hreinsa
1232,waschen::V,йыуыу,þvo
1233,abwischen::V,һөртөү,þerra
1234,spülen::V,сайҡау,skola
1235,spülen::V,сайҡау,þvo upp
1236,fegen::V,һепереү,sópa
1237,fegen::V,һепереү,hreinsa
1238,kehren::V,һепереү,sópa
1239,baden::V,һыу инеү,baða sig
1240,sich waschen::V,йыуыныу,þvo sér
1241,ausziehen::V,сисеү,fara úr
1242,anziehen::V,кейеү,fara í
1243,sich anziehen::V,кейенеү,klæðast
1244,kämmen::V,тарау,greiða
1245,schmücken::V,биҙәү,prýða
1246,schmücken::V,биҙәү,skreyta
1247,sagen::V,әйтеү,segja
1248,sprechen::V,әйтеү,tala
1249,sprechen::V,һөйләшеү,tala
1250,reden::V,һөйләшеү,ræða
1251,sich unterhalten::V,әңгәмәләшеү,spjalla
1252,sich unterhalten::V,әңгәмәләшеү,ræðast við
1253,fragen::V,һорау,spyrja
1254,bitten::V,үтенеү,biðja
1255,erzählen::V,һөйләү,segja frá
1256,mitteilen::V,әйтеү,tilkynna
1257,nennen::V,атау,nefna
1258,nennen::V,исемләү,nefna
1259,rufen::V,саҡырыу,kalla
1260,prahlen::V,маҡтаныу,gorta
1261,prahlen::V,шапырыныу,gorta
1262,übersetzen::V,тәржемә итеү,þýða
1263,denken::V,уйлау,hugsa
1264,glauben::V,ышаныу,trúa
1265,bemerken::V,күреү,taka eftir
1266,erkennen::V,таныу,þekkja
1267,begreifen::V,аңлау,skilja
1268,verstehen::V,аңлау,skilja
1269,lernen::V,өйрәнеү,læra
1270,wissen::V,белеү,vita
1271,sich erinnern an::V,хәтергә алыу,minnast
1272,vergessen::V,онотоу,gleyma
1273,messen::V,үлсәү,mæla
1274,zählen::V,һанау,telja
1275,rechnen::V,һанау,reikna
1276,lesen::V,уҡыу,lesa
1277,malen::V,һүрәт яһау,mála
1278,malen::V,рәсем төшөрөү,mála
1279,zeichnen::V,һүрәт яһау,teikna
1280,zeichnen::V,рәсем төшөрөү,teikna
1281,schreiben::V,яҙыу,skrifa
1282,besitzen::V,биләү,hafa
1283,kaufen::V,һатып алыу,kaupa
1284,verkaufen::V,һатыу,selja
1285,bezahlen::V,түләү,borga
1286,zahlen::V,түләү,borga
1287,beherrschen::V,биләү,hafa á valdi sínu
1288,ertragen::V,түҙеү,þola
