,Concept_ID,os,de
731,rückwärts::ADV,фӕстӕмӕ,rückwärts
732,zurück::ADV,фӕстӕмӕ,zurück
733,unten::ADV,дæлæ,unten
734,unten::ADV,дæлейы,unten
735,unten::ADV,бынæй,unten
736,hinab::ADV,дӕлӕмӕ,hinab
737,hinab::ADV,уырдыгмӕ,hinab
738,oben::ADV,уӕле,oben
739,hinauf::ADV,уӕлӕмӕ,hinauf
740,überall::ADV,алыран,überall
741,überall::ADV,алкæм,überall
742,überall::ADV,кæмдæриддæр,überall
743,nicht::ADV,нӕ,nicht
744,ein wenig::ADV,чысыл,ein wenig
745,kaum::ADV,цъус,kaum
746,sehr::ADV,тынг,sehr
747,sehr::ADV,иттӕг,sehr
748,so::ADV,афтӕ,so
749,noch::ADV,ма,noch
750,nur::ADV,канд,nur
751,nur::ADV,ӕрмӕст,nur
752,schon::ADV,нырид,schon
753,wieder::ADV,ногӕй,wieder
754,vergebens::ADV,дзæгъæлы,vergebens
755,vergebens::ADV,уæгъды,vergebens
756,vergebens::ADV,æнæхъуаджы,vergebens
757,vor::PRP,разы,vor
758,hinter::PRP,фӕстӕ,hinter
759,unter::PRP,бын,unter
760,durch::PRP,æхсæнты,durch
761,neben::PRP,цур,neben
762,zwischen::PRP,астӕу,zwischen
763,wegen::PRP,тыххай,wegen
764,dies::PRN,ай,dies
765,das::PRN,уый,das
766,alles::PRN,алцы,alles
767,alles::PRN,æппæтдæр,alles
768,alles::PRN,иууылдӕр,alles
769,ich::PRN,æз,ich
770,du::PRN,ды,du
771,er::PRN,уый,er
772,wir::PRN,мах,wir
773,ihr::PRN,сымах,ihr
774,sie::PRN,уыдон,sie
775,was::FPRN,цы,was
776,wer::FPRN,чи,wer
777,wo::FADV,кӕм,wo
778,wohin::FADV,кӕдӕм,wohin
779,wie::FADV,куыд,wie
780,warum::FADV,цӕмӕн,warum
781,wieviel::FNUM,цал,wieviel
782,eins::NUM,иу,eins
783,zwei::NUM,дыууӕ,zwei
784,drei::NUM,ӕртӕ,drei
785,vier::NUM,цыппар,vier
786,fünf::NUM,фондз,fünf
787,sechs::NUM,ӕхсӕз,sechs
788,sieben::NUM,авд,sieben
789,acht::NUM,аст,acht
790,neun::NUM,фараст,neun
791,zehn::NUM,дӕс,zehn
792,elf::NUM,иуæндæс,elf
793,zwölf::NUM,дыууадæс,zwölf
794,zwanzig::NUM,дыууын,zwanzig
795,dreißig::NUM,æртын,dreißig
796,dreißig::NUM,дæсæмæссæдз,dreißig
797,vierzig::NUM,цыппор,vierzig
798,vierzig::NUM,цыппур,vierzig
799,vierzig::NUM,дыууиссæдзы,vierzig
800,fünfzig::NUM,фӕндзай,fünfzig
801,sechzig::NUM,æхсай,sechzig
802,sechzig::NUM,æртиссæдзы,sechzig
803,siebzig::NUM,æвдай,siebzig
804,siebzig::NUM,дæс æмæ æртиссæдзы,siebzig
805,achtzig::NUM,цыппарыссæдзы,achtzig
806,achtzig::NUM,æстай,achtzig
807,neunzig::NUM,нæуæдз,neunzig
808,neunzig::NUM,дæс æмæ цыппарыссæдзы,neunzig
809,hundert::NUM,сӕдӕ,hundert
810,tausend::NUM,мин,tausend
811,und::CNJ,ӕмӕ,und
812,oder::CNJ,кӕнӕ,oder
813,stehen::V,лӕууын,stehen
814,sitzen::V,бадын,sitzen
815,liegen::V,хуыссын,liegen
816,hängen::V,ауыгъд уын,hängen
817,werden::V,суӕвын,werden
818,passieren::V,æрцæуын,passieren
819,beginnen::V,райдайын,beginnen
820,enden::V,фæуын,enden
821,wechseln::V,ивын,wechseln
822,aufgehen[Sonne]::V,скæсын,aufgehen
823,untergehen[Sonne]::V, аныгуылын,untergehen
824,scheinen[Sonne]::V,рухс кӕнын,scheinen
825,donnern::V,нæрын,donnern
826,wehen::V,дымын,wehen
827,strömen::V,кӕлын,strömen
828,fließen::V,цæуын,fließen
829,fließen::V,уайын,fließen
830,fließen::V,кæлын,fließen
831,sich drehen::V,зилын,sich drehen
832,schwanken::V,æнкъуысын,schwanken
833,schwingen::V,æнкъуысын,schwingen
834,schwingen::V,змæлын,schwingen
835,fallen::V,хауын,fallen
836,brennen::V,судзын,brennen
837,rauchen::V,фæздæг кæнын,rauchen
838,regnen::V,уарын,regnen
839,gefrieren::V,сӕлын,gefrieren
840,tauen::V,стайын,tauen
841,schmelzen::V,тайын,schmelzen
842,trocknen::V,хус кæнын,trocknen
843,sieden::V,фыцын,sieden
844,faulen::V,ӕмбийын,faulen
845,verfaulen::V,бамбийын,verfaulen
846,reißen::V,скъуийын,reißen
847,versinken::V,дӕлдон_кӕнын,versinken
848,vergehen::V,аивгъуийын,vergehen
849,erscheinen::V,разынын,erscheinen
850,verschwinden::V,фæтары уын,verschwinden
851,verschwinden::V,фæдæлдзæх уын,verschwinden
852,verschwinden::V,фесæфын,verschwinden
853,verschwinden::V,æрбайсæфын,verschwinden
854,sinken::V,дæлæмæ æрхауын,sinken
855,abnehmen::V,фæкъаддæр уын,abnehmen
856,abnehmen::V,фæцух уын,abnehmen
857,zunehmen::V,фæфылдæр уын,zunehmen
858,zunehmen::V,сбирæ уын,zunehmen
859,zunehmen::V,сахадын,zunehmen
860,steigen::V,сыстын,steigen
861,wachsen::V,рӕзын,wachsen
862,glänzen::V,ӕрттивын,glänzen
863,funkeln::V,тыбар-тыбур_кӕнын,funkeln
864,lärmen::V,хъæлæба кæнын,lärmen
865,läuten::V,цæгъдын,läuten
866,klingeln::V,цæгъдын,klingeln
867,klirren::V,дзыгъал-мыгъул кæнын,klirren
868,klirren::V,дзæгъ-дзæгъ кæнын,klirren
869,brausen::V,абухын,brausen
870,klingen::V,зæлын,klingen
871,klingen::V,азæлын,klingen
872,klingen::V,хъуысын,klingen
873,bellen::V,рæйын,bellen
874,heulen::V,ниуын,heulen
875,blasen::V,фу кӕнын,blasen
876,pfeifen::V,æхситт кæнын,pfeifen
877,pfeifen::V,къуыззитт кæнын,pfeifen
878,schreien::V,хъӕр кӕнын,schreien
879,stöhnen::V,хъæрзын,stöhnen
880,stöhnen::V,дзыназын,stöhnen
881,zittern::V,ризын,zittern
882,leben::V,цӕрын,leben
883,geboren werden::V,райгуырын,geboren werden
884,atmen::V,улӕфын,atmen
885,trinken::V,нуазын,trinken
886,essen::V,хӕрын,essen
887,schlucken::V,ныхъуырын,schlucken
888,müde werden::V,бафæллайын,müde werden
889,müde werden::V,бафæлмæцын,müde werden
890,müde werden::V,сфæлмæцын,müde werden
891,einschlafen::V,бафынæй уын,einschlafen
892,schlafen::V,хуыссын,schlafen
893,schlafen::V,фынӕй кӕнын,schlafen
894,aufwachen::V,райхъал уын,aufwachen
895,aufstehen::V,стын,aufstehen
896,sich erholen::V,фæллад уадзын,sich erholen
897,sich erholen::V,улæфын,sich erholen
898,krank werden::V,фӕрынчын уын,krank werden
899,krank sein::V,сӕйын,krank sein
900,schmerzen::V,риссын,schmerzen
901,husten::V,хуыфын,husten
902,genesen::V,сдзæбæх уын,genesen
903,genesen::V,рандидзын,genesen
904,genesen::V,сæндидзын,genesen
905,sterben::V,мӕлын,sterben
906,umkommen::V,фесæфын,umkommen
907,umkommen::V,байсæфын,umkommen
908,umkommen::V,бабын уын,umkommen
909,umkommen::V,мард фæуын,umkommen
910,sich bewegen::V,тæлфын,sich bewegen
911,sich bewegen::V,цæуын,sich bewegen
912,sich rühren::V,змӕлын,sich rühren
913,sich erheben::V,стын,sich erheben
914,sich setzen::V,сбадын,sich setzen
915,hinfallen::V,ӕрхауын,hinfallen
916,laufen::V,цӕуын,laufen
917,laufen::V,рацу-бацу_кӕнын,laufen
918,schreiten::V,къахдзæф кæнын,schreiten
919,schreiten::V,санчъех кæнын,schreiten
920,schreiten::V,цæуын,schreiten
921,spazierengehen::V,озер кæнын,spazierengehen
922,spazierengehen::V,тезгъо кæнын,spazierengehen
923,eilen::V,тагъд кæнын,eilen
924,eilen::V,тындзын,eilen
925,sich beeilen::V,тагъд кæнын,sich beeilen
926,sich beeilen::V,тындзын,sich beeilen
927,sausen::V,уайын,sausen
928,sausen::V,тæхын,sausen
929,rennen::V,згъорын,rennen
930,springen::V,гæпп кæнын,springen
931,springen::V,сæррæтт кæнын,springen
932,springen::V,лиуырын,springen
933,klettern::V,хилын,klettern
934,schaukeln::V,хецъро кæнын,schaukeln
935,schaukeln::V,херыйыл бадын,schaukeln
936,kriechen::V,бырын,kriechen
937,schwimmen::V,ленк кӕнын,schwimmen
938,tauchen::V,ныгъуылын,tauchen
939,rudern::V,бæлæгъ тæрын,rudern
940,rudern::V,чема тæрын,rudern
941,fahren::V,цӕуын,fahren
942,fliegen::V,тӕхын,fliegen
943,gehen::V,цӕуын,gehen
944,weggehen::V,ацӕуын,weggehen
945,abfahren::V,араст уын,abfahren
946,anhalten::V,æрлæууын,anhalten
947,hineingehen::V,мидæмæ цæуын,hineingehen
948,eintreten::V,бацӕуын,eintreten
949,kommen::V,æрцæуын,kommen
950,ankommen::V,æрцæуын,ankommen
951,zurückkommen::V,раздæхын,zurückkommen
952,zurückkommen::V,фæстæмæ_раздæхын,zurückkommen
953,zurückkommen::V,æрбаздæхын,zurückkommen
954,zurückkommen::V,аздæхын,zurückkommen
955,bleiben::V,лӕууын,bleiben
956,warten::V,ӕнхъӕлмӕ кӕсын,warten
957,erwarten::V,ӕнхъӕлмӕ кӕсын,erwarten
958,suchen::V,агурын,suchen
959,finden::V,ссарын,finden
960,versuchen::V,фӕлварын,versuchen
961,vorbereiten::V,бацаттæ кæнын,vorbereiten
962,vorbereiten::V,æрæввонг кæнын,vorbereiten
963,lieben::V,уарзын,lieben
964,mögen::V,зæрдæмæ цæуын,mögen
965,lachen::V,худын,lachen
966,rühren::V,зæрдæ суынгæг кæнын,rühren
967,weinen::V,кӕуын,weinen
968,schimpfen::V,æлгъитын,schimpfen
969,sich ärgern::V,мæсты кæнын,sich ärgern
970,sich fürchten::V,тæрсын,sich fürchten
971,fürchten::V,тæрсын,fürchten
972,fliehen::V,лидзын,fliehen
973,flüchten::V,алидзын,flüchten
974,sehen::V,уынын,sehen
975,anschauen::V,акӕсын,anschauen
976,ansehen::V,кӕсын,ansehen
977,hören::V,хъусын,hören
978,zuhören::V,хъусын,zuhören
979,probieren::V,уынын,probieren
980,probieren::V,аходын,probieren
981,riechen::V,смудын,riechen
982,fühlen::V,ӕнкъарын,fühlen
983,scheinen::V,зынын,scheinen
984,zu sehen sein::V,зынын,zu sehen sein
985,vernehmen::V,фехъусын,vernehmen
986,frieren::V,сийын,frieren
987,tun::V,кӕнын,tun
988,können::V,фӕразын,können
989,wollen::V,фӕндын,wollen
990,anfangen::V,райдайын,anfangen
991,beenden::V,фӕуын,beenden
992,aufhören::V,банцайын,aufhören
993,aufhören::V,фенцайын,aufhören
994,gelingen::V,бантысын,gelingen
995,geraten::V,разынын,geraten
996,öffnen::V,гом кӕнын,öffnen
997,schließen::V,ӕхгӕнын,schließen
998,stellen::V,ӕвӕрын,stellen
999,setzen::V,сбадын кӕнын,setzen
1000,legen::V,ӕрӕвӕрын,legen
1001,berühren::V,агайын,berühren
1002,verbinden::V,бӕттын,verbinden
1003,bedecken::V,ӕмбӕрзын,bedecken
1004,aufhängen::V,ауындзын,aufhängen
1005,anzünden::V,ссудзын,anzünden
1006,aufheben::V,сисын,aufheben
1007,zurücklassen::V,ныууадзын,zurücklassen
1008,verlieren::V,фесафын,verlieren
1009,fallen lassen::V,ӕрӕппарын,fallen lassen
1010,fallen lassen::V,къухтӕй феуӕгъд кӕнын,fallen lassen
1011,machen::V,саразын,machen
1012,herstellen::V,сцæттæ кæнын,herstellen
1013,herstellen::V,саразын,herstellen
1014,bauen::V,амайын,bauen
1015,reparieren::V,æмпъузын,reparieren
1016,reparieren::V,цалцæг кæнын,reparieren
1017,verbessern::V,фæхуыздæр кæнын,verbessern
1018,ändern::V,аивын,ändern
1019,graben::V,къахын,graben
1020,beugen::V,æркъæдз кæнын,beugen
1021,beugen::V,æртасын кæнын,beugen
1022,biegen::V,тасын кӕнын,biegen
1023,drehen::V,здухын,drehen
1024,wenden::V,афæлдахын,wenden
1025,wenden::V,рафæлдахын,wenden
1026,umdrehen::V,афæлдахын,umdrehen
1027,heben::V,сдарын,heben
1028,heben::V,схæцын,heben
1029,hochheben::V,уæлæмæ хæцын,hochheben
1030,ergreifen::V,фӕлӕбурын,ergreifen
1031,halten::V,дарын,halten
1032,drücken::V,æлхъивын,drücken
1033,drücken::V,хæцын,drücken
1034,schieben::V,схойын,schieben
1035,kratzen::V,хафын,kratzen
1036,lecken::V,сдæрын,lecken
1037,beißen::V,хæцын,beißen
1038,abreißen::V,ратонын,abreißen
1039,abschneiden::V,ралыг кӕнын,abschneiden
1040,binden::V,бабӕттын,binden
1041,stecken::V,ныссадзын,stecken
1042,brechen::V,асæттын,brechen
1043,brechen::V,басæттын,brechen
1044,brechen::V,ныссæттын,brechen
1045,klopfen::V,хойын,klopfen
1046,klopfen::V,гуыпп-гуыпп кæнын,klopfen
1047,klopfen::V,къуырцц-къуырцц кæнын,klopfen
1048,hauen::V,цӕвын,hauen
1049,hauen::V,нӕмын,hauen
1050,kleben::V,ныхасын,kleben
1051,kleben::V,æндадзын,kleben
1052,reiben::V,сӕрфын,reiben
1053,reiben::V,хафын,reiben
1054,streichen::V,байсæрдын,streichen
1055,streichen::V,сахорын,streichen
1056,schleifen::V,ссын,schleifen
1057,schleifen::V,цыргъ кӕнын,schleifen
1058,schneiden::V,кӕрдын,schneiden
1059,rütteln::V,æнкъусын,rütteln
1060,schütteln::V,уигъын,schütteln
1061,schwenken::V,тилын,schwenken
1062,schwenken::V,уигъын,schwenken
1063,schütten::V,ныккӕнын,schütten
1064,füllen::V,байдзаг кæнын,füllen
1065,einwickeln::V,батухын,einwickeln
1066,tragen::V,хӕссын,tragen
1067,schleppen::V,ласын,schleppen
1068,ziehen::V,ласын,ziehen
1069,aufbewahren::V,æвæрын,aufbewahren
1070,werfen::V,зыввытт кӕнын,werfen
1071,fangen::V,ӕрцахсын,fangen
1072,packen::V,рацахсын,packen
1073,verstecken::V,æмбæхсын,verstecken
1074,verstecken::V,нымæхсын,verstecken
1075,teilen::V,уарын,teilen
1076,schicken::V,ӕрвитын,schicken
1077,bringen::V,æрхæссын,bringen
1078,bringen::V,æрбахæссын,bringen
1079,hinzufügen::V,ӕфтауын,hinzufügen
1080,bekommen::V,ссарын,bekommen
1081,bekommen::V,сфæрæз кæнын,bekommen
1082,bekommen::V,самал кæнын,bekommen
1083,erhalten::V,райсын,erhalten
1084,nehmen::V,райсын,nehmen
1085,wählen::V,равзарын,wählen
1086,auswählen::V,авзарын,auswählen
1087,bewahren::V,бавæрын,bewahren
1088,bewahren::V,нывæрын,bewahren
1089,behindern::V,цæлхдур æвæрын,behindern
1090,behindern::V,ныхдур æвæрын,behindern
1091,behindern::V,къуылымпы кæнын,behindern
1092,behindern::V,хъыг дарын,behindern
1093,verderben::V,фесафын,verderben
1094,beschädigen::V,халын,beschädigen
1095,zerbrechen::V,асӕттын,zerbrechen
1096,zerreißen::V,аскъуынын,zerreißen
1097,zerstören::V,фехалын,zerstören
1098,verbrennen::V,басудзын,verbrennen
1099,geben::V,дӕттын,geben
1100,reichen::V,адæттын,reichen
1101,schenken::V,лæвар кæнын,schenken
1102,versprechen::V,дзырд раттын,versprechen
1103,versprechen::V,зӕрдӕ бавӕрын,versprechen
1104,wünschen::V,зæрдæ зæгъы,wünschen
1105,loben::V,раппӕлын,loben
1106,küssen::V,пъа кæнын,küssen
1107,küssen::V,ба кæнын,küssen
1108,wiegen::V,узын,wiegen
1109,zudecken::V,бамбӕрзын,zudecken
1110,wecken::V,райхъал кӕнын,wecken
1111,zeigen::V,амонын,zeigen
1112,führen::V,кӕнын,führen
1113,führen::V,фæкæнын,führen
1114,lehren::V,ахуыр кæнын,lehren
1115,unterrichten::V,ахуыр кæнын,unterrichten
1116,aufziehen::V,хъомыл кӕнын,aufziehen
1117,leiten::V,разамынд дӕттын,leiten
1118,antreiben::V,тагъд кæнын,antreiben
1119,antreiben::V,рог кæнын,antreiben
1120,lassen::V,кæнын,lassen
1121,einladen::V,ӕрхонын,einladen
1122,einladen::V,ӕрбахонын,einladen
1123,vereinigen::V,баиу кӕнын,vereinigen
1124,besuchen::V,абæрæг кæнын,besuchen
1125,besuchen::V,бабæрæг кæнын,besuchen
1126,besuchen::V,бауайын,besuchen
1127,treffen::V,фембæлын,treffen
1128,sich versammeln::V,æрæмбырд уын,sich versammeln
1129,spielen::V,хъазын,spielen
1130,singen::V,зарын,singen
1131,tanzen::V,кафын,tanzen
1132,sich trennen::V,фæйнæрдæм фæцæуын айхæлын,sich trennen
1133,verlassen::V,ныууадзын,verlassen
1134,retten::V,фервӕзын кӕнын,retten
1135,bewachen::V,хъахъхъӕнын,bewachen
1136,schützen::V,хъахъхъӕнын,schützen
1137,verteidigen::V,бахизын,verteidigen
1138,sich schlagen::V,хыл кæнын,sich schlagen
1139,schießen::V,ӕхсын,schießen
1140,siegen::V,басӕттын,siegen
1141,siegen::V,фӕуӕлахиз уӕвын,siegen
1142,ärgern::V,мӕсты кӕнын,ärgern
1143,schlagen::V,ныццæвын,schlagen
1144,stechen::V,фæрæхойын,stechen
1145,stoßen::V,риуыгъын,stoßen
1146,stehlen::V,давын,stehlen
1147,stören::V,хъыгдарын,stören
1148,belästigen::V,хъыгдарын,belästigen
1149,verbergen::V,бамбӕхсын,verbergen
1150,verbergen::V,басусӕг кӕнын,verbergen
1151,täuschen::V,фӕливын,täuschen
1152,täuschen::V,асайын,täuschen
1153,betrügen::V,асайын,betrügen
1154,töten::V,амарын,töten
1155,wohnen::V,цӕрын,wohnen
1156,arbeiten::V,кусын,arbeiten
1157,sammeln::V,æртонын,sammeln
1158,pflücken::V,тонын,pflücken
1159,jagen::V,цуан кæнын,jagen
1160,fischen::V,кæсаг ахсын æнгуырæй,fischen
1161,fischen::V,æнгуыр дарын,fischen
1162,fassen::V,ӕрцахсын,fassen
1163,hüten::V,хизын,hüten
1164,treiben::V,скъӕрын,treiben
1165,anbinden::V,бабæттын,anbinden
1166,anbinden::V,æрбæттын,anbinden
1167,füttern::V,холлаг дæттын,füttern
1168,füttern::V,холлаг æвæрын,füttern
1169,füttern::V,дарын,füttern
1170,melken::V,дуцын,melken
1171,hacken::V,кæрдын,hacken
1172,hacken::V,лыгтæ кæнын,hacken
1173,gießen::V,бакалын,gießen
1174,reifen::V,срæгъæд уын,reifen
1175,reifen::V,сцæттæ уын,reifen
1176,zubereiten::V,сцӕттӕ кӕнын,zubereiten
1177,kochen::V,фыцын,kochen
1178,backen::V,фыцын,backen
1179,braten::V,цурын,braten
1180,umrühren::V,ахæццæ кæнын,umrühren
1181,umrühren::V,азмæнтын,umrühren
1182,umrühren::V,астауын,umrühren
1183,stricken::V,кæнын,stricken
1184,stricken::V,бийын,stricken
1185,nähen::V,хуыйын,nähen
1186,färben::V,ахорын,färben
1187,reinigen::V,ссыгъдæг кæнын,reinigen
1188,reinigen::V,ныссыгъдæг кæнын,reinigen
1189,reinigen::V,ныссæрфын,reinigen
1190,waschen::V,ӕхсын,waschen
1191,abwischen::V,сӕрфын,abwischen
1192,spülen::V,æнхъæвзын,spülen
1193,fegen::V,мӕрзын,fegen
1194,kehren::V,мӕрзын,kehren
1195,baden::V,хи найын,baden
1196,sich waschen::V,хи æхсын,sich waschen
1197,ausziehen::V,ласын,ausziehen
1198,anziehen::V,скæнын,anziehen
1199,sich anziehen::V,дзаума скæнын,sich anziehen
1200,sich anziehen::V,дарæс скæнын,sich anziehen
1201,kämmen::V,ныффасын,kämmen
1202,kämmen::V,æрфасын,kämmen
1203,schmücken::V,фӕлындын,schmücken
1204,sagen::V,зæгъын,sagen
1205,sprechen::V,дзурын,sprechen
1206,reden::V,ныхас кӕнын,reden
1207,sich unterhalten::V,ныхас кæнын,sich unterhalten
1208,fragen::V,фӕрсын,fragen
1209,bitten::V,курын,bitten
1210,erzählen::V,радзурын,erzählen
1211,erzählen::V,ратаурæгъ кæнын,erzählen
1212,mitteilen::V,фехъусын кæнын,mitteilen
1213,nennen::V,хонын,nennen
1214,rufen::V,сидын,rufen
1215,prahlen::V,ӕппӕлын,prahlen
1216,übersetzen::V,ратæлмац кæнын,übersetzen
1217,denken::V,ӕнхъӕлын,denken
1218,denken::V,хъуыды кӕнын,denken
1219,glauben::V,уырнын,glauben
1220,bemerken::V,фенын,bemerken
1221,erkennen::V,базонын,erkennen
1222,begreifen::V,ӕмбарын,begreifen
1223,begreifen::V,бамбарын,begreifen
1224,lernen::V,ахуыр кӕнын,lernen
1225,wissen::V,зонын,wissen
1226,sich erinnern an::V,зæрдыл æрлæууын,sich erinnern an
1227,sich erinnern an::V,æрымысын,sich erinnern an
1228,sich erinnern an::V,æрбаймысын,sich erinnern an
1229,sich erinnern an::V,æрхъуыды кæнын,sich erinnern an
1230,vergessen::V,ферох кæнын,vergessen
1231,vergessen::V,айрох кæнын,vergessen
1232,messen::V,барын,messen
1233,zählen::V,нымайын,zählen
1234,rechnen::V,хынцын,rechnen
1235,lesen::V,кӕсын,lesen
1236,lesen::V,фӕрсын,lesen
1237,malen::V,ныв кӕнын,malen
1238,zeichnen::V,ныв кӕнын,zeichnen
1239,schreiben::V,фыссын,schreiben
1240,besitzen::V,хицау уын,besitzen
1241,kaufen::V,балхӕнын,kaufen
1242,verkaufen::V,уӕй кӕнын,verkaufen
1243,bezahlen::V,бафидын,bezahlen
1244,zahlen::V,фидын,zahlen
1245,beherrschen::V,æлдариуæг кæнын,beherrschen
1246,ertragen::V,бавзарын,ertragen
1247,Leine::N,,Leine
1248,rauschen::V,,rauschen
1249,treten::V,,treten
1250,verstehen::V,,verstehen
