,Concept_ID,os,fi
752,faul::A,зивӕг,laiska
753,faul::A,зивӕггӕнаг,laiska
754,fleißig::A,æнæзивæг,ahkera
755,fleißig::A,æнувыд,ahkera
756,geizig::A,чъынды,saita
757,geizig::A,æлгъин,saita
758,geizig::A,мæрддзæст,saita
759,klug::A,зондджын,älykäs
760,geschickt::A,хӕрзарӕхст,taitava
761,lieb::A,уарзон,rakas
762,lustig::A,хъӕлдзӕг,hauska
763,lustig::A,хъӕлдзӕг,iloinen
764,sanft::A,мынчын,lauha
765,sanft::A,мынчын,lempeä
766,hungrig::A,ӕххормаг,nälkäinen
767,krank::A,нӕфӕразгӕ,sairas
768,nackt::A,бӕгънӕг,alaston
769,traurig::A,ӕрхӕндӕг,surullinen
770,traurig::A,ӕрхӕндӕг,murheellinen
771,lebendig::A,цардӕгас,elävä
772,gut::A,хорз,hyvä
773,schlecht::A,цауд,paha
774,schlecht::A,цауд,huono
775,richtig::A,раст,oikea
776,schlimm::A,ӕвзӕр,paha
777,wahr::A,ӕцӕг,tosi
778,alt::A,зӕронд,vanha
779,neu::A,ног,uusi
780,ehemalig::A,раздӕры,entinen
781,ehemalig::A,раздӕры,muinainen
782,alt[Lebewesen]::A,ацӕргӕ,vanha
783,jung::A,ӕрыгон,nuori
784,arm::A,мӕгуыр,köyhä
785,reich::A,хъӕздыг,rikas
786,bekannt::A,зонгӕ,tuttu
787,bekannt::A,зонгӕ,tunnettu
788,berühmt::A,номдзыд,kuuluisa
789,fremd::A,æцæгæлон,vieras
790,verschieden::A,æндæр æмæ æндæр,eri
791,verschieden::A,æндæр æмæ æндæр,erilainen
792,verschieden::A,алы,eri
793,verschieden::A,алы,erilainen
794,verschieden::A,алыхуызон,eri
795,verschieden::A,алыхуызон,erilainen
796,nah::A,хӕстӕг,läheinen
797,fern::A,дард,etäinen
798,fern::A,дӕрддаг,etäinen
799,linker::A,галиу,vasen
800,rechter::A,рахиз,oikea
801,anderer::A,иннӕ,muu
802,anderer::A,иннӕ,toinen
803,anderer::A,ӕндӕр,muu
804,anderer::A,ӕндӕр,toinen
805,erster::A,фыццаг,ensimmäinen
806,erster::A,фыццӕгӕм,ensimmäinen
807,zweiter::A,дыккаг,toinen
808,zweiter::A,дыккæгæм,toinen
809,dritter::A,æртыккаг,kolmas
810,dritter::A,æртыккæгæм,kolmas
811,letzter::A,фӕстаг,viimeinen
812,allein::ADV,иунæг,yksin
813,auf einmal::ADV,уайтагъд,yhdellä kertaa
814,auf einmal::ADV,æвиппайды,yhdellä kertaa
815,auf einmal::ADV,æваст,yhdellä kertaa
816,zusammen::ADV,иумӕ,yhdessä
817,lange::ADV,бирæ рæстæг,kauan
818,lange::ADV,бирæ рæстæг,pitkään
819,plötzlich::ADV,æвиппайды,äkkiä
820,plötzlich::ADV,æваст,äkkiä
821,sofort::ADV,уыцы сахат,heti
822,sofort::ADV,уайтагъд,heti
823,später::ADV,фæстæдæр,myöhemmin
824,jetzt::ADV,ныр,nyt
825,heute::ADV,абон,tänään
826,morgen::ADV,райсом,huomenna
827,bald::ADV,тагъд,pian
828,bald::ADV,рæхджы,pian
829,dann::ADV,стæй,sitten
830,gestern::ADV,знон,eilen
831,einst::ADV,кӕддӕр,aikanaan
832,damals::ADV,уæд,silloin
833,damals::ADV,уæд,siihen aikaan
834,danach::ADV,стæй,sen jälkeen
835,danach::ADV,уый фæстæ,sen jälkeen
836,vorher::ADV,раздæр,ennen
837,zuerst::ADV,фыццаг,ensin
838,zuerst::ADV,фыццаг,ensiksi
839,einmal::ADV,иу хатт,kerran
840,manchmal::ADV,хатт,joskus
841,oft::ADV,арæх,usein
842,immer::ADV,ӕдзух,aina
843,niemals::ADV,никуы,ei koskaan
844,niemals::ADV,никæд,ei koskaan
845,hier::ADV,ам,tässä
846,hier::ADV,ам,täällä
847,hierhin::ADV,ардӕм,tähän
848,von hier::ADV,ардыгæй,tästä
849,von hier::ADV,ардыгæй,täältä
850,dort::ADV,уым,siinä
851,dort::ADV,уым,siellä
852,dorthin::ADV,уырдӕм,sinne
853,dorthin::ADV,уырдӕм,tuonne
854,geradeaus::ADV,æргом,suoraan
855,vorwärts::ADV,размӕ,eteenpäin
856,rückwärts::ADV,фӕстӕмӕ,taaksepäin
857,zurück::ADV,фӕстӕмӕ,takaisin
858,unten::ADV,дæлæ,alhaalla
859,unten::ADV,дæлейы,alhaalla
860,unten::ADV,бынæй,alhaalla
861,hinab::ADV,дӕлӕмӕ,alas
862,hinab::ADV,уырдыгмӕ,alas
863,oben::ADV,уӕле,ylhäällä
864,hinauf::ADV,уӕлӕмӕ,ylös
865,überall::ADV,алыран,kaikkialla
866,überall::ADV,алкæм,kaikkialla
867,überall::ADV,кæмдæриддæр,kaikkialla
868,nicht::ADV,нӕ,ei
869,ein wenig::ADV,чысыл,vähän
870,kaum::ADV,цъус,tuskin
871,sehr::ADV,тынг,kovin
872,sehr::ADV,тынг,oikein
873,sehr::ADV,иттӕг,kovin
874,sehr::ADV,иттӕг,oikein
875,so::ADV,афтӕ,näin
876,noch::ADV,ма,vielä
877,nur::ADV,канд,vain
878,nur::ADV,канд,ainoastaan
879,nur::ADV,ӕрмӕст,vain
880,nur::ADV,ӕрмӕст,ainoastaan
881,schon::ADV,нырид,jo
882,wieder::ADV,ногӕй,taas
883,wieder::ADV,ногӕй,jälleen
884,vergebens::ADV,дзæгъæлы,turhaan
885,vergebens::ADV,уæгъды,turhaan
886,vergebens::ADV,æнæхъуаджы,turhaan
887,vor::PRP,разы,edessä
888,hinter::PRP,фӕстӕ,takana
889,unter::PRP,бын,alla
890,durch::PRP,æхсæнты,läpi
891,durch::PRP,æхсæнты,kautta
892,neben::PRP,цур,vieressä
893,zwischen::PRP,астӕу,välillä
894,wegen::PRP,тыххай,takia
895,wegen::PRP,тыххай,vuoksi
896,dies::PRN,ай,tämä
897,das::PRN,уый,se
898,alles::PRN,алцы,kaikki
899,alles::PRN,æппæтдæр,kaikki
900,alles::PRN,иууылдӕр,kaikki
901,ich::PRN,æз,minä
902,du::PRN,ды,sinä
903,er::PRN,уый,hän
904,wir::PRN,мах,me
905,ihr::PRN,сымах,te
906,sie::PRN,уыдон,he
907,was::FPRN,цы,mikä
908,wer::FPRN,чи,ken
909,wer::FPRN,чи,kuka
910,wo::FADV,кӕм,missä
911,wohin::FADV,кӕдӕм,mihin
912,wie::FADV,куыд,miten
913,wie::FADV,куыд,kuinka
914,warum::FADV,цӕмӕн,miksi
915,wieviel::FNUM,цал,paljonko
916,wieviel::FNUM,цал,kuinka paljon
917,eins::NUM,иу,yksi
918,zwei::NUM,дыууӕ,kaksi
919,drei::NUM,ӕртӕ,kolme
920,vier::NUM,цыппар,neljä
921,fünf::NUM,фондз,viisi
922,sechs::NUM,ӕхсӕз,kuusi
923,sieben::NUM,авд,seitsemän
924,acht::NUM,аст,kahdeksan
925,neun::NUM,фараст,yhdeksän
926,zehn::NUM,дӕс,kymmenen
927,elf::NUM,иуæндæс,yksitoista
928,zwölf::NUM,дыууадæс,kaksitoista
929,zwanzig::NUM,дыууын,kaksikymmentä
930,dreißig::NUM,æртын,kolmekymmentä
931,dreißig::NUM,дæсæмæссæдз,kolmekymmentä
932,vierzig::NUM,цыппор,neljäkymmentä
933,vierzig::NUM,цыппур,neljäkymmentä
934,vierzig::NUM,дыууиссæдзы,neljäkymmentä
935,fünfzig::NUM,фӕндзай,viisikymmentä
936,sechzig::NUM,æхсай,kuusikymmentä
937,sechzig::NUM,æртиссæдзы,kuusikymmentä
938,siebzig::NUM,æвдай,seitsemänkymmentä
939,siebzig::NUM,дæс æмæ æртиссæдзы,seitsemänkymmentä
940,achtzig::NUM,цыппарыссæдзы,kahdeksankymmentä
941,achtzig::NUM,æстай,kahdeksankymmentä
942,neunzig::NUM,нæуæдз,yhdeksänkymmentä
943,neunzig::NUM,дæс æмæ цыппарыссæдзы,yhdeksänkymmentä
944,hundert::NUM,сӕдӕ,sata
945,tausend::NUM,мин,tuhat
946,und::CNJ,ӕмӕ,ja
947,oder::CNJ,кӕнӕ,tai
948,stehen::V,лӕууын,seisoa
949,sitzen::V,бадын,istua
950,liegen::V,хуыссын,maata
951,hängen::V,ауыгъд уын,riippua
952,werden::V,суӕвын,tulla
953,werden::V,суӕвын,joutua
954,passieren::V,æрцæуын,sattua
955,passieren::V,æрцæуын,tapahtua
956,beginnen::V,райдайын,alkaa
957,enden::V,фæуын,loppua
958,enden::V,фæуын,päättyä
959,wechseln::V,ивын,vaihtua
960,wechseln::V,ивын,vaihdella
961,aufgehen[Sonne]::V,скæсын,nousta
962,untergehen[Sonne]::V, аныгуылын,laskea
963,scheinen[Sonne]::V,рухс кӕнын,paistaa
964,donnern::V,нæрын,jyristä
965,wehen::V,дымын,tuulla
966,wehen::V,дымын,puhaltaa
967,strömen::V,кӕлын,virrata
968,fließen::V,цæуын,valua
969,fließen::V,цæуын,juosta
970,fließen::V,уайын,valua
971,fließen::V,уайын,juosta
972,fließen::V,кæлын,valua
973,fließen::V,кæлын,juosta
974,sich drehen::V,зилын,pyöriä
975,schwanken::V,æнкъуысын,horjua
976,schwingen::V,æнкъуысын,heilua
977,schwingen::V,æнкъуысын,värähdellä
978,schwingen::V,змæлын,heilua
979,schwingen::V,змæлын,värähdellä
980,fallen::V,хауын,pudota
981,fallen::V,хауын,langeta
982,brennen::V,судзын,palaa
983,rauchen::V,фæздæг кæнын,savuta
984,regnen::V,уарын,sataa
985,gefrieren::V,сӕлын,jäätyä
986,tauen::V,стайын,sulaa
987,schmelzen::V,тайын,sulaa
988,trocknen::V,хус кæнын,kuivua
989,sieden::V,фыцын,kiehua
990,faulen::V,ӕмбийын,mädätä
991,verfaulen::V,бамбийын,mädätä
992,verfaulen::V,бамбийын,mädäntyä
993,reißen::V,скъуийын,revetä
994,versinken::V,дӕлдон_кӕнын,upota
995,versinken::V,дӕлдон_кӕнын,vajota
996,vergehen::V,аивгъуийын,kulua
997,erscheinen::V,разынын,ilmestyä
998,verschwinden::V,фæтары уын,kadota
999,verschwinden::V,фæдæлдзæх уын,kadota
1000,verschwinden::V,фесæфын,kadota
1001,verschwinden::V,æрбайсæфын,kadota
1002,sinken::V,дæлæмæ æрхауын,vajota
1003,abnehmen::V,фæкъаддæр уын,vähetä
1004,abnehmen::V,фæцух уын,vähetä
1005,zunehmen::V,фæфылдæр уын,kasvaa
1006,zunehmen::V,фæфылдæр уын,lisääntyä
1007,zunehmen::V,сбирæ уын,kasvaa
1008,zunehmen::V,сбирæ уын,lisääntyä
1009,zunehmen::V,сахадын,kasvaa
1010,zunehmen::V,сахадын,lisääntyä
1011,steigen::V,сыстын,nousta
1012,wachsen::V,рӕзын,kasvaa
1013,glänzen::V,ӕрттивын,kiiltää
1014,funkeln::V,тыбар-тыбур_кӕнын,kipinöidä
1015,lärmen::V,хъæлæба кæнын,meluta
1016,läuten::V,цæгъдын,soida
1017,klingeln::V,цæгъдын,soida
1018,klirren::V,дзыгъал-мыгъул кæнын,kalista
1019,klirren::V,дзæгъ-дзæгъ кæнын,kalista
1020,brausen::V,абухын,kohista
1021,klingen::V,зæлын,soida
1022,klingen::V,азæлын,soida
1023,klingen::V,хъуысын,soida
1024,bellen::V,рæйын,haukkua
1025,heulen::V,ниуын,ulvoa
1026,blasen::V,фу кӕнын,puhaltaa
1027,pfeifen::V,æхситт кæнын,viheltää
1028,pfeifen::V,къуыззитт кæнын,viheltää
1029,schreien::V,хъӕр кӕнын,kirkua
1030,stöhnen::V,хъæрзын,voihkia
1031,stöhnen::V,дзыназын,voihkia
1032,zittern::V,ризын,vapista
1033,leben::V,цӕрын,elää
1034,geboren werden::V,райгуырын,syntyä
1035,atmen::V,улӕфын,hengittää
1036,trinken::V,нуазын,juoda
1037,essen::V,хӕрын,syödä
1038,schlucken::V,ныхъуырын,niellä
1039,müde werden::V,бафæллайын,uupua
1040,müde werden::V,бафæлмæцын,uupua
1041,müde werden::V,сфæлмæцын,uupua
1042,einschlafen::V,бафынæй уын,uinahtaa
1043,schlafen::V,хуыссын,maata
1044,schlafen::V,хуыссын,nukkua
1045,schlafen::V,фынӕй кӕнын,maata
1046,schlafen::V,фынӕй кӕнын,nukkua
1047,aufwachen::V,райхъал уын,herätä
1048,aufstehen::V,стын,nousta
1049,aufstehen::V,стын,nousta ylös
1050,sich erholen::V,фæллад уадзын,levätä
1051,sich erholen::V,улæфын,levätä
1052,krank werden::V,фӕрынчын уын,sairastua
1053,krank sein::V,сӕйын,potea
1054,krank sein::V,сӕйын,sairastaa
1055,schmerzen::V,риссын,särkeä
1056,schmerzen::V,риссын,kivistää
1057,husten::V,хуыфын,yskiä
1058,genesen::V,сдзæбæх уын,toipua
1059,genesen::V,рандидзын,toipua
1060,genesen::V,сæндидзын,toipua
1061,sterben::V,мӕлын,kuolla
1062,umkommen::V,фесæфын,saada surmansa
1063,umkommen::V,фесæфын,kuolla
1064,umkommen::V,байсæфын,saada surmansa
1065,umkommen::V,байсæфын,kuolla
1066,umkommen::V,бабын уын,saada surmansa
1067,umkommen::V,бабын уын,kuolla
1068,umkommen::V,мард фæуын,saada surmansa
1069,umkommen::V,мард фæуын,kuolla
1070,sich bewegen::V,тæлфын,liikkua
1071,sich bewegen::V,цæуын,liikkua
1072,sich rühren::V,змӕлын,liikahtaa
1073,sich erheben::V,стын,nousta
1074,sich setzen::V,сбадын,istuutua
1075,hinfallen::V,ӕрхауын,kaatua
1076,laufen::V,цӕуын,kävellä
1077,laufen::V,рацу-бацу_кӕнын,kävellä
1078,schreiten::V,къахдзæф кæнын,astua
1079,schreiten::V,къахдзæф кæнын,astella
1080,schreiten::V,санчъех кæнын,astua
1081,schreiten::V,санчъех кæнын,astella
1082,schreiten::V,цæуын,astua
1083,schreiten::V,цæуын,astella
1084,spazierengehen::V,озер кæнын,kävellä
1085,spazierengehen::V,тезгъо кæнын,kävellä
1086,eilen::V,тагъд кæнын,kiirehtiä
1087,eilen::V,тындзын,kiirehtiä
1088,sich beeilen::V,тагъд кæнын,kiirehtiä
1089,sich beeilen::V,тагъд кæнын,olla kiireissään
1090,sich beeilen::V,тындзын,kiirehtiä
1091,sich beeilen::V,тындзын,olla kiireissään
1092,sausen::V,уайын,rynnätä
1093,sausen::V,уайын,viilettää
1094,sausen::V,тæхын,rynnätä
1095,sausen::V,тæхын,viilettää
1096,rennen::V,згъорын,juosta
1097,springen::V,гæпп кæнын,hypätä
1098,springen::V,сæррæтт кæнын,hypätä
1099,springen::V,лиуырын,hypätä
1100,klettern::V,хилын,kiivetä
1101,schaukeln::V,хецъро кæнын,kiikkua
1102,schaukeln::V,херыйыл бадын,kiikkua
1103,kriechen::V,бырын,ryömiä
1104,schwimmen::V,ленк кӕнын,uida
1105,tauchen::V,ныгъуылын,sukeltaa
1106,rudern::V,бæлæгъ тæрын,soutaa
1107,rudern::V,чема тæрын,soutaa
1108,fahren::V,цӕуын,ajaa
1109,fahren::V,цӕуын,kulkea
1110,fliegen::V,тӕхын,lentää
1111,gehen::V,цӕуын,käydä
1112,weggehen::V,ацӕуын,lähteä
1113,weggehen::V,ацӕуын,poistua
1114,abfahren::V,араст уын,lähteä
1115,anhalten::V,æрлæууын,pysähtyä
1116,anhalten::V,æрлæууын,seisahtua
1117,hineingehen::V,мидæмæ цæуын,mennä sisään
1118,eintreten::V,бацӕуын,astua sisään
1119,kommen::V,æрцæуын,tulla
1120,ankommen::V,æрцæуын,saapua
1121,zurückkommen::V,раздæхын,palata
1122,zurückkommen::V,фæстæмæ_раздæхын,palata
1123,zurückkommen::V,æрбаздæхын,palata
1124,zurückkommen::V,аздæхын,palata
1125,bleiben::V,лӕууын,jäädä
1126,bleiben::V,лӕууын,viipyä
1127,warten::V,ӕнхъӕлмӕ кӕсын,odottaa
1128,erwarten::V,ӕнхъӕлмӕ кӕсын,odottaa
1129,suchen::V,агурын,etsiä
1130,finden::V,ссарын,löytää
1131,versuchen::V,фӕлварын,yrittää
1132,vorbereiten::V,бацаттæ кæнын,valmistaa
1133,vorbereiten::V,æрæввонг кæнын,valmistaa
1134,lieben::V,уарзын,pitää
1135,lieben::V,уарзын,rakastaa
1136,mögen::V,зæрдæмæ цæуын,pitää
1137,mögen::V,зæрдæмæ цæуын,tykätä
1138,lachen::V,худын,nauraa
1139,rühren::V,зæрдæ суынгæг кæнын,liikuttaa
1140,weinen::V,кӕуын,itkeä
1141,schimpfen::V,æлгъитын,haukkua
1142,sich ärgern::V,мæсты кæнын,suuttua
1143,sich fürchten::V,тæрсын,pelätä
1144,fürchten::V,тæрсын,pelätä
1145,fliehen::V,лидзын,paeta
1146,flüchten::V,алидзын,paeta
1147,sehen::V,уынын,nähdä
1148,anschauen::V,акӕсын,katsoa
1149,ansehen::V,кӕсын,katsoa
1150,hören::V,хъусын,kuulla
1151,zuhören::V,хъусын,kuunnella
1152,probieren::V,уынын,maistaa
1153,probieren::V,аходын,maistaa
1154,riechen::V,смудын,haistaa
1155,fühlen::V,ӕнкъарын,tuntea
1156,scheinen::V,зынын,tuntua
1157,zu sehen sein::V,зынын,näkyä
1158,vernehmen::V,фехъусын,kuulla
1159,frieren::V,сийын,palella
1160,tun::V,кӕнын,tehdä
1161,können::V,фӕразын,osata
1162,wollen::V,фӕндын,tahtoa
1163,anfangen::V,райдайын,ruveta
1164,anfangen::V,райдайын,aloittaa
1165,beenden::V,фӕуын,lopettaa
1166,aufhören::V,банцайын,loppua
1167,aufhören::V,фенцайын,loppua
1168,gelingen::V,бантысын,onnistua
1169,geraten::V,разынын,sujua
1170,geraten::V,разынын,joutua
1171,öffnen::V,гом кӕнын,avata
1172,öffnen::V,гом кӕнын,aukaista
1173,schließen::V,ӕхгӕнын,sulkea
1174,stellen::V,ӕвӕрын,panna
1175,stellen::V,ӕвӕрын,asettaa
1176,setzen::V,сбадын кӕнын,panna
1177,setzen::V,сбадын кӕнын,istuttaa
1178,legen::V,ӕрӕвӕрын,panna
1179,legen::V,ӕрӕвӕрын,asettaa
1180,berühren::V,агайын,koskea
1181,berühren::V,агайын,koskettaa
1182,verbinden::V,бӕттын,liittää
1183,verbinden::V,бӕттын,yhdistää
1184,bedecken::V,ӕмбӕрзын,kattaa
1185,bedecken::V,ӕмбӕрзын,peittää
1186,aufhängen::V,ауындзын,ripustaa
1187,anzünden::V,ссудзын,sytyttää
1188,aufheben::V,сисын,ylös nostaa
1189,aufheben::V,сисын,nostaa
1190,zurücklassen::V,ныууадзын,jättää
1191,verlieren::V,фесафын,kadottaa
1192,fallen lassen::V,ӕрӕппарын,pudottaa
1193,fallen lassen::V,къухтӕй феуӕгъд кӕнын,pudottaa
1194,machen::V,саразын,tehdä
1195,herstellen::V,сцæттæ кæнын,tuottaa
1196,herstellen::V,сцæттæ кæнын,valmistaa
1197,herstellen::V,саразын,tuottaa
1198,herstellen::V,саразын,valmistaa
1199,bauen::V,амайын,rakentaa
1200,reparieren::V,æмпъузын,korjata
1201,reparieren::V,цалцæг кæнын,korjata
1202,verbessern::V,фæхуыздæр кæнын,parantaa
1203,ändern::V,аивын,muuttaa
1204,graben::V,къахын,kaivaa
1205,beugen::V,æркъæдз кæнын,taivuttaa
1206,beugen::V,æртасын кæнын,taivuttaa
1207,biegen::V,тасын кӕнын,taivuttaa
1208,drehen::V,здухын,kääntää
1209,wenden::V,афæлдахын,kääntää
1210,wenden::V,рафæлдахын,kääntää
1211,umdrehen::V,афæлдахын,kääntää
1212,heben::V,сдарын,nostaa
1213,heben::V,сдарын,kohottaa
1214,heben::V,схæцын,nostaa
1215,heben::V,схæцын,kohottaa
1216,hochheben::V,уæлæмæ хæцын,nostaa
1217,ergreifen::V,фӕлӕбурын,tarttua
1218,halten::V,дарын,pitää
1219,drücken::V,æлхъивын,painaa
1220,drücken::V,æлхъивын,puristaa
1221,drücken::V,хæцын,painaa
1222,drücken::V,хæцын,puristaa
1223,schieben::V,схойын,työntää
1224,kratzen::V,хафын,raapia
1225,lecken::V,сдæрын,nuolla
1226,beißen::V,хæцын,purra
1227,abreißen::V,ратонын,repiä
1228,abschneiden::V,ралыг кӕнын,leikata poikki
1229,abschneiden::V,ралыг кӕнын,leikata
1230,binden::V,бабӕттын,sitoa
1231,stecken::V,ныссадзын,pistää
1232,brechen::V,асæттын,murtaa
1233,brechen::V,басæттын,murtaa
1234,brechen::V,ныссæттын,murtaa
1235,klopfen::V,хойын,koputtaa
1236,klopfen::V,хойын,kolkuttaa
1237,klopfen::V,гуыпп-гуыпп кæнын,koputtaa
1238,klopfen::V,гуыпп-гуыпп кæнын,kolkuttaa
1239,klopfen::V,къуырцц-къуырцц кæнын,koputtaa
1240,klopfen::V,къуырцц-къуырцц кæнын,kolkuttaa
1241,hauen::V,цӕвын,lyödä
1242,hauen::V,нӕмын,lyödä
1243,kleben::V,ныхасын,liimata
1244,kleben::V,æндадзын,liimata
1245,reiben::V,сӕрфын,hieroa
1246,reiben::V,сӕрфын,hangata
1247,reiben::V,хафын,hieroa
1248,reiben::V,хафын,hangata
1249,streichen::V,байсæрдын,sivellä
1250,streichen::V,сахорын,sivellä
1251,schleifen::V,ссын,hioa
1252,schleifen::V,цыргъ кӕнын,hioa
1253,schneiden::V,кӕрдын,leikata
1254,rütteln::V,æнкъусын,ravistaa
1255,schütteln::V,уигъын,pudistaa
1256,schwenken::V,тилын,heiluttaa
1257,schwenken::V,уигъын,heiluttaa
1258,schütten::V,ныккӕнын,kaataa
1259,füllen::V,байдзаг кæнын,täyttää
1260,einwickeln::V,батухын,kääriä
1261,tragen::V,хӕссын,kantaa
1262,schleppen::V,ласын,raahata
1263,ziehen::V,ласын,vetää
1264,aufbewahren::V,æвæрын,säilyttää
1265,werfen::V,зыввытт кӕнын,viskata
1266,fangen::V,ӕрцахсын,napata
1267,fangen::V,ӕрцахсын,ottaa kiinni
1268,packen::V,рацахсын,tarttua
1269,verstecken::V,æмбæхсын,kätkeä
1270,verstecken::V,æмбæхсын,piilottaa
1271,verstecken::V,нымæхсын,kätkeä
1272,verstecken::V,нымæхсын,piilottaa
1273,teilen::V,уарын,jakaa
1274,schicken::V,ӕрвитын,lähettää
1275,bringen::V,æрхæссын,viedä
1276,bringen::V,æрбахæссын,viedä
1277,hinzufügen::V,ӕфтауын,lisätä
1278,bekommen::V,ссарын,saada
1279,bekommen::V,сфæрæз кæнын,saada
1280,bekommen::V,самал кæнын,saada
1281,erhalten::V,райсын,saada
1282,nehmen::V,райсын,ottaa
1283,wählen::V,равзарын,valita
1284,auswählen::V,авзарын,valikoida
1285,bewahren::V,бавæрын,säilyttää
1286,bewahren::V,нывæрын,säilyttää
1287,behindern::V,цæлхдур æвæрын,estää
1288,behindern::V,ныхдур æвæрын,estää
1289,behindern::V,къуылымпы кæнын,estää
1290,behindern::V,хъыг дарын,estää
1291,verderben::V,фесафын,pilata
1292,verderben::V,фесафын,turmella
1293,beschädigen::V,халын,vioittaa
1294,beschädigen::V,халын,vahingoittaa
1295,zerbrechen::V,асӕттын,rikkoa
1296,zerreißen::V,аскъуынын,repiä rikki
1297,zerreißen::V,аскъуынын,repiä palasiksi
1298,zerstören::V,фехалын,hävittää
1299,verbrennen::V,басудзын,polttaa
1300,geben::V,дӕттын,antaa
1301,reichen::V,адæттын,ojentaa
1302,schenken::V,лæвар кæнын,lahjoittaa
1303,versprechen::V,дзырд раттын,luvata
1304,versprechen::V,зӕрдӕ бавӕрын,luvata
1305,wünschen::V,зæрдæ зæгъы,toivottaa
1306,loben::V,раппӕлын,ylistää
1307,küssen::V,пъа кæнын,suudella
1308,küssen::V,ба кæнын,suudella
1309,wiegen::V,узын,tuudittaa
1310,wiegen::V,узын,keinuttaa
1311,zudecken::V,бамбӕрзын,peittää
1312,wecken::V,райхъал кӕнын,herättää
1313,zeigen::V,амонын,näyttää
1314,zeigen::V,амонын,osoittaa
1315,führen::V,кӕнын,johdattaa
1316,führen::V,фæкæнын,johdattaa
1317,lehren::V,ахуыр кæнын,opettaa
1318,unterrichten::V,ахуыр кæнын,opettaa
1319,aufziehen::V,хъомыл кӕнын,kasvattaa
1320,leiten::V,разамынд дӕттын,johtaa
1321,antreiben::V,тагъд кæнын,hoputtaa
1322,antreiben::V,рог кæнын,hoputtaa
1323,lassen::V,кæнын,antaa
1324,einladen::V,ӕрхонын,kutsua
1325,einladen::V,ӕрбахонын,kutsua
1326,vereinigen::V,баиу кӕнын,yhdistää
1327,besuchen::V,абæрæг кæнын,vierailla
1328,besuchen::V,бабæрæг кæнын,vierailla
1329,besuchen::V,бауайын,vierailla
1330,treffen::V,фембæлын,tavata
1331,sich versammeln::V,æрæмбырд уын,kokoontua
1332,spielen::V,хъазын,pelata
1333,spielen::V,хъазын,leikkiä
1334,singen::V,зарын,laulaa
1335,tanzen::V,кафын,tanssia
1336,sich trennen::V,фæйнæрдæм фæцæуын айхæлын,erota
1337,verlassen::V,ныууадзын,jättää
1338,retten::V,фервӕзын кӕнын,pelastaa
1339,bewachen::V,хъахъхъӕнын,vartioida
1340,schützen::V,хъахъхъӕнын,suojella
1341,verteidigen::V,бахизын,puolustaa
1342,sich schlagen::V,хыл кæнын,tapella
1343,schießen::V,ӕхсын,ampua
1344,siegen::V,басӕттын,voittaa
1345,siegen::V,фӕуӕлахиз уӕвын,voittaa
1346,ärgern::V,мӕсты кӕнын,ärsyttää
1347,schlagen::V,ныццæвын,lyödä
1348,stechen::V,фæрæхойын,pistää
1349,stoßen::V,риуыгъын,sysätä
1350,stoßen::V,риуыгъын,työntää
1351,stehlen::V,давын,varastaa
1352,stören::V,хъыгдарын,häiritä
1353,belästigen::V,хъыгдарын,häiritä
1354,verbergen::V,бамбӕхсын,kätkeä
1355,verbergen::V,басусӕг кӕнын,kätkeä
1356,täuschen::V,фӕливын,harhauttaa
1357,täuschen::V,асайын,harhauttaa
1358,betrügen::V,асайын,pettää
1359,betrügen::V,асайын,petkuttaa
1360,töten::V,амарын,tappaa
1361,wohnen::V,цӕрын,asua
1362,arbeiten::V,кусын,tehdä työtä
1363,arbeiten::V,кусын,työskennellä
1364,sammeln::V,æртонын,koota
1365,sammeln::V,æртонын,kerätä
1366,pflücken::V,тонын,poimia
1367,jagen::V,цуан кæнын,metsästää
1368,fischen::V,кæсаг ахсын æнгуырæй,kalastaa
1369,fischen::V,æнгуыр дарын,kalastaa
1370,fassen::V,ӕрцахсын,pyydystää
1371,fassen::V,ӕрцахсын,saalistaa
1372,hüten::V,хизын,paimentaa
1373,treiben::V,скъӕрын,ajaa
1374,anbinden::V,бабæттын,kytkeä
1375,anbinden::V,æрбæттын,kytkeä
1376,füttern::V,холлаг дæттын,ruokkia
1377,füttern::V,холлаг æвæрын,ruokkia
1378,füttern::V,дарын,ruokkia
1379,melken::V,дуцын,lypsää
1380,hacken::V,кæрдын,hakata
1381,hacken::V,лыгтæ кæнын,hakata
1382,gießen::V,бакалын,kastella
1383,reifen::V,срæгъæд уын,kypsyä
1384,reifen::V,сцæттæ уын,kypsyä
1385,zubereiten::V,сцӕттӕ кӕнын,valmistaa
1386,kochen::V,фыцын,keittää
1387,backen::V,фыцын,leipoa
1388,braten::V,цурын,paistaa
1389,umrühren::V,ахæццæ кæнын,hämmentää
1390,umrühren::V,азмæнтын,hämmentää
1391,umrühren::V,астауын,hämmentää
1392,stricken::V,кæнын,kutoa
1393,stricken::V,кæнын,neuloa
1394,stricken::V,бийын,kutoa
1395,stricken::V,бийын,neuloa
1396,nähen::V,хуыйын,ommella
1397,färben::V,ахорын,värjätä
1398,färben::V,ахорын,värittää
1399,reinigen::V,ссыгъдæг кæнын,puhdistaa
1400,reinigen::V,ныссыгъдæг кæнын,puhdistaa
1401,reinigen::V,ныссæрфын,puhdistaa
1402,waschen::V,ӕхсын,pestä
1403,abwischen::V,сӕрфын,pyyhkiä
