,Concept_ID,sah,hr
781,arm::A,дьадаҥы,siromašan
782,reich::A,баай,bogat
783,bekannt::A,билэр,poznat
784,berühmt::A,аатырбыт,čuven
785,berühmt::A,аатырбыт,slavan
786,fremd::A,атын,tuđ
787,fremd::A,атын,stran
788,verschieden::A,араас,razan
789,verschieden::A,араас,različan
790,nah::A,чугас,blizak
791,fern::A,ыраах,dalek
792,fern::A,ыраах,daljnji
793,linker::A,хаҥас,lijevi
794,rechter::A,уҥа,desni
795,anderer::A,атын,drugi
796,anderer::A,атын,drugačiji
797,erster::A,маҥнайгы,prvi
798,zweiter::A,иккис,drugi
799,dritter::A,үһүс,treći
800,letzter::A,тиһэх,zadnji
801,allein::ADV,соҕотох,sam
802,auf einmal::ADV,биирдэ,istodobno
803,zusammen::ADV,холбуу,skupa
804,zusammen::ADV,холбуу,zajedno
805,lange::ADV,уһуннук,dugo
806,plötzlich::ADV,эмискэ,naglo
807,plötzlich::ADV,эмискэ,iznenada
808,sofort::ADV,тута,odmah
809,später::ADV,хойут,kasnije
810,jetzt::ADV,билигин,sad
811,jetzt::ADV,билигин,sada
812,heute::ADV,бүгүн,danas
813,morgen::ADV,сарсын,sutra
814,bald::ADV,өтөр,skoro
815,bald::ADV,өтөр,doskora
816,dann::ADV,кэнна,zatim
817,gestern::ADV,бэҕэһээ,juče
818,gestern::ADV,бэҕэһээ,jučer
819,einst::ADV,биир төгүл,negda
820,einst::ADV,биир төгүл,nekada
821,einst::ADV,арай биирдэ,negda
822,einst::ADV,арай биирдэ,nekada
823,damals::ADV,оччоҕо,tada
824,damals::ADV,оччоҕо,onda
825,danach::ADV,аары,poslije
826,danach::ADV,аары,nakon toga
827,danach::ADV,ол кэнниттэн,poslije
828,danach::ADV,ол кэнниттэн,nakon toga
829,vorher::ADV,урут,prije
830,vorher::ADV,урут,prije toga
831,zuerst::ADV,маҥнай,prvo
832,zuerst::ADV,маҥнай,najprije
833,einmal::ADV,биирдэ,jednom
834,einmal::ADV,биирдэ,jedanput
835,manchmal::ADV,арыт,katkad
836,manchmal::ADV,арыт,katkada
837,oft::ADV,чаастатык,često
838,immer::ADV,мэлдьи,vazda
839,immer::ADV,мэлдьи,uvijek
840,niemals::ADV,хаһан да,nikad
841,niemals::ADV,хаһан да,nikada
842,hier::ADV,маныаха,tu
843,hier::ADV,маныаха,ovdje
844,hierhin::ADV,бэттэх,amo
845,hierhin::ADV,бэттэх,ovamo
846,von hier::ADV,мантан,odavde
847,dort::ADV,онно,ondje
848,dorthin::ADV,онно,onamo
849,geradeaus::ADV,быһа,ravno
850,geradeaus::ADV,быһаччы,ravno
851,vorwärts::ADV,инники,naprijed
852,rückwärts::ADV,төттөру,natrag
853,zurück::ADV,төттөрү,nazad
854,zurück::ADV,төттөрү,natrag
855,unten::ADV,аллара,dolje
856,hinab::ADV,аллара,nizbrdo
857,oben::ADV,үөһэ,gore
858,hinauf::ADV,өрө,uzbrdo
859,hinauf::ADV,үөһэ,uzbrdo
860,überall::ADV,бэйдиэ,svuda
861,überall::ADV,бэйдиэ,svagdje
862,nicht::ADV,буолбатах,ne
863,ein wenig::ADV,кыратык,malo
864,kaum::ADV,нэһиилэ,tek
865,kaum::ADV,нэһиилэ,jedva
866,sehr::ADV,бэрт,jako
867,sehr::ADV,бэрт,veoma
868,sehr::ADV,наһаа,jako
869,sehr::ADV,наһаа,veoma
870,so::ADV,оччо,tako
871,so::ADV,оччо,ovako
872,so::ADV,оннук,tako
873,so::ADV,оннук,ovako
874,noch::ADV,өссө,još
875,nur::ADV,эрэ,samo
876,nur::ADV,сыччах,samo
877,schon::ADV,бэлиэр,već
878,wieder::ADV,эмиэ,opet
879,wieder::ADV,эмиэ,ponovo
880,vergebens::ADV,таак,uzalud
881,vergebens::ADV,таак,zabadava
882,vor::PRP,иннигэр,pred
883,vor::PRP,иннигэр,ispred
884,hinter::PRP,кэлин,za
885,hinter::PRP,кэлин,iza
886,unter::PRP,-ҕа,pod
887,unter::PRP,-ҕа,ispod
888,unter::PRP,оһох түгэҕэ,pod
889,unter::PRP,оһох түгэҕэ,ispod
890,durch::PRP,курдары,po
891,durch::PRP,курдары,kroz
892,neben::PRP,аттыгар,kraj
893,neben::PRP,аттыгар,pored
894,neben::PRP,аттыгар,pokraj
895,zwischen::PRP,ыккардынан,među
896,zwischen::PRP,ыккардынан,između
897,wegen::PRP,уҥуортан,radi
898,wegen::PRP,уҥуортан,zbog
899,dies::PRN,ити,ovo
900,dies::PRN,бу,ovo
901,das::PRN,били,to
902,das::PRN,били,ono
903,alles::PRN,барыта,sve
904,ich::PRN,мин,ja
905,du::PRN,эн,ti
906,er::PRN,кнни,on
907,wir::PRN,биһиги,mi
908,ihr::PRN,эһиги,vi
909,sie::PRN,кинилэр,oni
910,was::FPRN,туох,što
911,wer::FPRN,ким,tko
912,wo::FADV,ханна,gdje
913,wohin::FADV,ханна,kuda
914,wohin::FADV,ханна,kamo
915,wie::FADV,хайдах,kako
916,warum::FADV,тоҕо,zašto
917,wieviel::FNUM,төһө,koliko
918,eins::NUM,биир,jedan
919,zwei::NUM,икки,dva
920,drei::NUM,үс,tri
921,vier::NUM,түөрт,četiri
922,fünf::NUM,биэс,pet
923,sechs::NUM,алта,šest
924,sieben::NUM,сэттэ,sedam
925,acht::NUM,аҕыс,osam
926,neun::NUM,тоҕус,devet
927,zehn::NUM,уон,deset
928,elf::NUM,уон биир,jedanaest
929,zwölf::NUM,уон икки,dvanaest
930,zwanzig::NUM,сүүрбэ,dvadeset
931,dreißig::NUM,отут,trideset
932,vierzig::NUM,түөрт уон,četrdeset
933,fünfzig::NUM,биэс уон,pedeset
934,sechzig::NUM,алта уон,šezdeset
935,siebzig::NUM,сэттэ уон,sedamdeset
936,achtzig::NUM,аҕыс уон,osamdeset
937,neunzig::NUM,тоҕус уонус,devetdeset
938,hundert::NUM,сүүс,sto
939,tausend::NUM,тыһыынча,tisuća
940,und::CNJ,да,i
941,und::CNJ,да,te
942,und::CNJ,уонна,i
943,und::CNJ,уонна,te
944,und::CNJ,итиэннэ,i
945,und::CNJ,итиэннэ,te
946,oder::CNJ,эбэтэр,ili
947,stehen::V,тур,stajati
948,sitzen::V,олор,sjediti
949,liegen::V,сыт,ležati
950,hängen::V,санньылый,visiti
951,werden::V,буол,postati
952,werden::V,буол,činiti se
953,passieren::V,буол,desiti se
954,passieren::V,буол,dogoditi se
955,beginnen::V,саҕалан,početi
956,enden::V,бүт,prestati
957,enden::V,бүт,svršiti se
958,wechseln::V,уларый,mijenjati se
959,aufgehen[Sonne]::V,ой,izići
960,untergehen[Sonne]::V,киир,zaći
961,scheinen[Sonne]::V,сырдат,sijati
962,donnern::V,эт,grmjeti
963,wehen::V,үр,duhati
964,strömen::V,кутулун,strujati
965,fließen::V,сүүр,teći
966,sich drehen::V,эргий,obrtati se
967,sich drehen::V,эргий,vrtjeti se
968,schwanken::V,биэтэҥнээ,teturati
969,schwanken::V,биэтэҥнээ,kolebati se
970,schwingen::V,эйэҥнээ,njihati
971,schwingen::V,эйэҥнээ,titrati
972,fallen::V,оҕут,padati
973,brennen::V,умай,gorjeti
974,rauchen::V,буруолаа,dimiti se
975,regnen::V,самыырдаа,kišiti
976,regnen::V,самыырдаа,daždjeti
977,gefrieren::V,тоҥ,smrznuti se
978,tauen::V,ир,kopnjeti
979,tauen::V,ир,kraviti se
980,schmelzen::V,уулун,topiti se
981,trocknen::V,куур,sušiti se
982,sieden::V,оргуй,kipjeti
983,sieden::V,оргуй,ključati
984,faulen::V,сытый,gnjiti
985,verfaulen::V,сытыйан_хаал,sagnjiti
986,reißen::V,хайыт,otrgnuti se
987,reißen::V,быһытталан,otrgnuti se
988,versinken::V,тимир,tonuti
989,versinken::V,тимир,propasti
990,versinken::V,батылын,tonuti
991,versinken::V,батылын,propasti
992,vergehen::V,дьай,prolaziti
993,erscheinen::V,көһүн,pojaviti se
994,verschwinden::V,сүт,nestati
995,verschwinden::V,сүт,izgubiti se
996,sinken::V,намтаа,trgnuti
997,sinken::V,намтаа,spustiti se
998,abnehmen::V,аччаа,opasti
999,zunehmen::V,элбээ,povećati se
1000,steigen::V,үрдээ,uzići
1001,steigen::V,үрдээ,nadoći
1002,wachsen::V,үүн,rasti
1003,glänzen::V,кылбай,blistati
1004,glänzen::V,кылбай,sjati se
1005,funkeln::V,күлүмнээ,svjetlucati
1006,funkeln::V,күлүмүрдээ,svjetlucati
1007,lärmen::V,тыаһаа,bučati
1008,lärmen::V,тыаһаа,galamiti
1009,läuten::V,собуоннаа,zvoniti
1010,klingeln::V,линкинээ,zvoniti
1011,klirren::V,айгырат,zvečati
1012,brausen::V,сирилээ,hujati
1013,rauschen::V,суугунаа,šumiti
1014,rauschen::V,суугунаа,šuškati
1015,klingen::V,доргуй,zvučati
1016,bellen::V,үр,lajati
1017,heulen::V,улуй,zavijati
1018,blasen::V,үр,puhati
1019,pfeifen::V,иһиир,fućkati
1020,schreien::V,кылан,vikati
1021,schreien::V,кылан,kričati
1022,schreien::V,хаһыытаа,vikati
1023,schreien::V,хаһыытаа,kričati
1024,stöhnen::V,ынчыктаа,stenjati
1025,zittern::V,титирээ,drhtati
1026,zittern::V,титирээ,trepetati
1027,zittern::V,дьигиһий,drhtati
1028,zittern::V,дьигиһий,trepetati
1029,leben::V,олор,živjeti
1030,geboren werden::V,төрөө,roditi se
1031,atmen::V,тыын,disati
1032,trinken::V,ис,piti
1033,essen::V,аһаа,jesti
1034,schlucken::V,ыйыһын,gutati
1035,müde werden::V,сылай,umoriti se
1036,einschlafen::V,утуйан хаал,usnuti
1037,einschlafen::V,утуйан хаал,zaspati
1038,schlafen::V,утуй,spati
1039,schlafen::V,утуйа сыт,spati
1040,aufwachen::V,уһугун,probuditi se
1041,aufstehen::V,тур,ustati
1042,sich erholen::V,сынньан,odmoriti se
1043,krank werden::V,ыарый,oboljeti se
1044,krank werden::V,ыарый,razboljeti se
1045,krank sein::V,ыарый,bolovati
1046,krank sein::V,ыарыт,bolovati
1047,schmerzen::V,ыарыт,boljeti
1048,husten::V,сөтөлүн,kašljati
1049,genesen::V,көн,ozdraviti
1050,genesen::V,көн,oporaviti se
1051,sterben::V,өл,umrijeti
1052,umkommen::V,өл,skapati
1053,umkommen::V,оҕут,skapati
1054,sich bewegen::V,хамсаа,gibati se
1055,sich bewegen::V,хамсаа,kretati se
1056,sich rühren::V,хамсаа,maknuti se
1057,sich erheben::V,тур,dići se
1058,sich setzen::V,олор,sjesti
1059,hinfallen::V,оҕут,pasti
1060,laufen::V,хаам,hodati
1061,schreiten::V,атыллаа,stupati
1062,spazierengehen::V,дьаарбай,šetati se
1063,eilen::V,тиэтэй,hitati
1064,sich beeilen::V,ыксаа,požuriti se
1065,sausen::V,элээр,juriti
1066,rennen::V,сүүрэкэлээ,trčati
1067,springen::V,ой,skakati
1068,springen::V,ыстан,skakati
1069,klettern::V,ытын,popeti se
1070,klettern::V,ытын,penjati se
1071,schaukeln::V,эйэҥнээ,ljuljati se
1072,schaukeln::V,биэрэҥнээ,ljuljati se
1073,kriechen::V,сыыл,puzati
1074,kriechen::V,сыыл,gmizati
1075,schwimmen::V,уһун,plivati
1076,schwimmen::V,харбаа,plivati
1077,tauchen::V,умус,roniti
1078,tauchen::V,умус,gnjuriti
1079,rudern::V,эрт,veslati
1080,fahren::V,айаннаа,voziti se
1081,fliegen::V,көт,letjeti
1082,fliegen::V,көт,lijetati
1083,gehen::V,бар,ići
1084,weggehen::V,бар,otići
1085,abfahren::V,бар,krenuti
1086,abfahren::V,бар,otputovati
1087,anhalten::V,тохтоо,stati
1088,anhalten::V,тохтоо,zaustaviti
1089,hineingehen::V,киир,ulaziti
1090,eintreten::V,киир,ući
1091,kommen::V,кэл,doći
1092,ankommen::V,кэл,stići
1093,ankommen::V,тиий,stići
1094,zurückkommen::V,төнүн,vratiti se
1095,zurückkommen::V,төнүн,povratiti se
1096,bleiben::V,хаал,ostati
1097,warten::V,көһүт,čekati
1098,erwarten::V,күүт,očekivati
1099,erwarten::V,көһүт,očekivati
1100,suchen::V,ирдээ,tražiti
1101,suchen::V,көрдөө,tražiti
1102,finden::V,бул,naći
1103,versuchen::V,сорун,pokušati
1104,vorbereiten::V,бэлэмнээ,spremiti
1105,vorbereiten::V,бэлэмнээ,pripremiti
1106,lieben::V,таптаа,voljeti
1107,mögen::V,сөбүл,voljeti
1108,lachen::V,күл,smijati se
1109,rühren::V,долгут,taknuti
1110,weinen::V,ытаа,plakati
1111,schimpfen::V,үөҕүс,psovati
1112,sich ärgern::V,кыыһыр,ljutiti se
1113,sich ärgern::V,кыйахан,ljutiti se
1114,sich fürchten::V,куттан,bojati se
1115,sich fürchten::V,дьиксин,bojati se
1116,fürchten::V,дьиксин,bojati se
1117,fürchten::V,куттан,bojati se
1118,fliehen::V,күрээ,pobjeći
1119,flüchten::V,күрээ,utjeći
1120,sehen::V,көр,vidjeti
1121,anschauen::V,көр,ogledati
1122,ansehen::V,көр,gledati
1123,hören::V,бил,čuti
1124,hören::V,иһит,čuti
1125,zuhören::V,иһит,slušati
1126,probieren::V,боруобалаан көр,probati
1127,probieren::V,амсайан көр,probati
1128,riechen::V,сытырҕаа,osjećati miris
1129,fühlen::V,бил,osjećati
1130,scheinen::V,көһүн,činiti se
1131,zu sehen sein::V,көһүн,biti vidljiv
1132,vernehmen::V,иһит,saznati
1133,frieren::V,тоҥ,zima je
1134,frieren::V,үлүй,zima je
1135,tun::V,гын,raditi
1136,können::V,кыай,moći
1137,wollen::V,баҕар,htjeti
1138,anfangen::V,саҕалаа,početi
1139,beenden::V,бүтэр,svršiti
1140,beenden::V,бүтэр,dovršiti
1141,aufhören::V,уурай,prestati
1142,gelingen::V,сатан,uspjeti
1143,geraten::V,баар буолан биэр,desiti se
1144,geraten::V,баар буола тус,desiti se
1145,geraten::V,буолан таҕыс,desiti se
1146,öffnen::V,ас,otvoriti
1147,schließen::V,сап,zatvoriti
1148,schließen::V,хатаа,zatvoriti
1149,stellen::V,уур,metnuti
1150,stellen::V,уур,postaviti
1151,stellen::V,туруор,metnuti
1152,stellen::V,туруор,postaviti
1153,setzen::V,туруор,posaditi
1154,setzen::V,уур,posaditi
1155,legen::V,уур,polagati
1156,berühren::V,тыыт,doticati
1157,berühren::V,тыыт,dodirivati
1158,berühren::V,таарый,doticati
1159,berühren::V,таарый,dodirivati
1160,verbinden::V,кэлгий,spojiti
1161,verbinden::V,кэлгий,zavezati
1162,bedecken::V,бүрүй,pokriti
1163,aufhängen::V,ыйаа,objesiti
1164,anzünden::V,умат,upaliti
1165,anzünden::V,умат,zapaliti
1166,aufheben::V,өрө тарт,podići
1167,aufheben::V,өрө тарт,podignuti
1168,zurücklassen::V,бырах,ostaviti
1169,zurücklassen::V,бырах,pustiti natrag
1170,verlieren::V,сүтэр,izgubiti
1171,fallen lassen::V,түһэр,ispustiti
1172,fallen lassen::V,мүлчү тут,ispustiti
1173,machen::V,оҥор,uraditi
1174,machen::V,оҥор,načiniti
1175,machen::V,оҥор,napraviti
1176,machen::V,оҥоһун,uraditi
1177,machen::V,оҥоһун,načiniti
1178,machen::V,оҥоһун,napraviti
1179,herstellen::V,оҥор,proizvesti
1180,bauen::V,тут,graditi
1181,reparieren::V,абырахтаа,popraviti
1182,verbessern::V,тупсар,poboljšati
1183,ändern::V,уларыт,promijeniti
1184,graben::V,хас,kopati
1185,graben::V,хас,kopkati
1186,beugen::V,бокут,saviti
1187,beugen::V,токурут,saviti
1188,beugen::V,бүк баттаа,saviti
1189,biegen::V,иэх,saviti
1190,biegen::V,иэх,sagnuti
1191,biegen::V,өҕүлүннэр,saviti
1192,biegen::V,өҕүлүннэр,sagnuti
1193,drehen::V,эргит,vrtjeti
1194,drehen::V,эргичит,vrtjeti
1195,wenden::V,эргилин,obrnuti
1196,umdrehen::V,түҥнэр,okrenuti
1197,umdrehen::V,түҥнэр,prevŕnuti
1198,heben::V,көтөх,dizati
1199,hochheben::V,таһаар,dignuti
1200,ergreifen::V,тут,uhvatiti
1201,ergreifen::V,тут,prihvatiti
1202,halten::V,тут,držati
1203,drücken::V,ык,pritiskivati
1204,schieben::V,ас,gurati
1205,kratzen::V,кыһыы,česati
1206,kratzen::V,кыһыы,grepsti
1207,lecken::V,салаа,lizati
1208,beißen::V,ытыр,ujesti
1209,beißen::V,ытыр,gristi
1210,abreißen::V,быһа тарт,otkinuti
1211,abreißen::V,туура тарт,otkinuti
1212,abschneiden::V,быс,odrezati
1213,abschneiden::V,быһан ыл,odrezati
1214,abschneiden::V,быһа баттаа,odrezati
1215,binden::V,кэлгий,vezati
1216,stecken::V,батары ас,turiti
1217,brechen::V,тоһут,slomiti
1218,klopfen::V,тоҥсуй,lupati
1219,klopfen::V,тоҥсуй,kucati
1220,hauen::V,оҕус,tući
1221,hauen::V,оҕус,udarati
1222,kleben::V,силимнээ,lijepiti
1223,reiben::V,аал,trti
1224,streichen::V,сыбаа,namazati
1225,schleifen::V,чочуй,brusiti
1226,schneiden::V,быс,rezati
1227,rütteln::V,иэҕэҥнэт,drmati
1228,schütteln::V,сахсый,tresti
1229,schwenken::V,дайбаа,mahati
1230,schütten::V,кут,sipati
1231,schütten::V,кут,lijevati
1232,füllen::V,толор,napuniti
1233,einwickeln::V,суулаа,umotati
1234,einwickeln::V,суулаа,zamotati
1235,tragen::V,ит,nositi
1236,schleppen::V,сос,tegliti
1237,ziehen::V,тарт,vući
1238,aufbewahren::V,уур,čuvati
1239,aufbewahren::V,харай,čuvati
1240,werfen::V,бырах,bacati
1241,fangen::V,хап,loviti
1242,fangen::V,хап,hvatati
1243,packen::V,тут,ščepati
1244,packen::V,тут,zgrabiti
1245,verstecken::V,саһыар,sakriti
1246,teilen::V,үллэр,podijeliti
1247,schicken::V,ыыт,slati
1248,bringen::V,аҕал,donijeti
1249,hinzufügen::V,эп,dodati
1250,hinzufügen::V,эп,pridati
1251,bekommen::V,ыл,dobiti
1252,bekommen::V,булун,dobiti
1253,erhalten::V,ыл,primiti
1254,nehmen::V,ыл,uzeti
1255,wählen::V,быыбардаа,izabrati
1256,auswählen::V,тал,odabrati
1257,bewahren::V,харай,sačuvati
1258,behindern::V,мэһэйдээ,smetati
1259,verderben::V,буорту гын,pokvariti
1260,beschädigen::V,алдьат,oštetiti
1261,zerbrechen::V,үлтүрүт,razbiti
1262,zerbrechen::V,үлтүрүт,prelomiti
1263,zerreißen::V,хайыта тарт,poderati
1264,zerreißen::V,хайыта тарт,rastrgnuti
1265,zerstören::V,алдьат,razoriti
1266,zerstören::V,алдьат,razrušiti
1267,verbrennen::V,уоттаа,spaliti
1268,verbrennen::V,уоттаа,sagorjeti
1269,geben::V,биэр,dati
1270,reichen::V,аҕал,pružiti
1271,schenken::V,бэлэхтээ,darivati
1272,versprechen::V,эрэннэр,obećati
1273,wünschen::V,баҕар,željeti
1274,loben::V,хайҕаа,hvaliti
1275,küssen::V,уураа,ljubiti
1276,wiegen::V,бигээ,njihati
1277,wiegen::V,бигээ,ljuljati
1278,zudecken::V,сап,pokriti
1279,zudecken::V,бүрүй,pokriti
1280,wecken::V,уһугуннар,probuditi
1281,zeigen::V,көрдөр,pokazati
1282,führen::V,салай,voditi
1283,lehren::V,үөрэт,učiti
1284,unterrichten::V,үөрэт,poučiti
1285,aufziehen::V,иит,uzgajati
1286,leiten::V,салай,upravljati
1287,antreiben::V,кыһай,natjeravati
1288,lassen::V,күһэй,dati
1289,einladen::V,ыҥыр,pozvati
1290,vereinigen::V,холбоо,ujediniti
1291,vereinigen::V,түм,ujediniti
1292,besuchen::V,сырыт,posjetiti
1293,besuchen::V,билсэ сырыт,posjetiti
1294,treffen::V,көрүс,sresti
1295,sich versammeln::V,мүһүн,okupiti se
1296,sich versammeln::V,түмүс,okupiti se
1297,spielen::V,оонньоо,igrati se
1298,singen::V,ыллаа,pjevati
1299,tanzen::V,үҥкүүлээ,plesati
1300,sich trennen::V,араҕыс,razići se
1301,verlassen::V,хааллар,ostaviti
1302,verlassen::V,хааллар,napustiti
1303,retten::V,өрүһүй,spasiti
1304,bewachen::V,араҥаччылаа,čuvati
1305,bewachen::V,араҥаччылаа,stražariti
1306,schützen::V,көмүскээ,čuvati
1307,verteidigen::V,көмүскээ,obraniti
1308,sich schlagen::V,охсус,biti se
1309,sich schlagen::V,охсус,udariti se
1310,schießen::V,ытыалаа,pucati
1311,schießen::V,ытыалаа,strijeljati
1312,siegen::V,хот,pobijediti
1313,siegen::V,кыай,pobijediti
1314,ärgern::V,кыыһырт,ljutiti
1315,schlagen::V,оҕус,biti
1316,schlagen::V,оҕус,udariti
1317,treten::V,тэп,šutnuti
1318,stechen::V,кэй,ubosti
1319,stoßen::V,кэп,gurnuti
1320,stoßen::V,үтүрүй,gurnuti
1321,stehlen::V,уор,ukrasti
1322,stören::V,мэһэйдээ,smetati
1323,belästigen::V,батар,smetati
1324,belästigen::V,батар,dosaditi
1325,verbergen::V,кистээ,skriti
1326,täuschen::V,албыннаа,obmanuti
1327,betrügen::V,албыннаа,prevarati
1328,töten::V,өлөр,ubiti
1329,wohnen::V,олор,stanovati
1330,arbeiten::V,үлэлээ,raditi
1331,sammeln::V,мус,sabrati
1332,sammeln::V,хомуй,sabrati
1333,pflücken::V,үргээ,ubrati
1334,jagen::V,бултаа,loviti
1335,fischen::V,балыктаа,ribati
1336,fischen::V,балыктаа,loviti ribu
1337,fassen::V,тут,uloviti
1338,hüten::V,манаа,pasti
1339,treiben::V,үүр,goniti
1340,anbinden::V,баай,privezati
1341,füttern::V,аһат,hraniti
1342,melken::V,ыа,musti
1343,hacken::V,кэрт,sjeckati
1344,gießen::V,сиигирт,politi
1345,reifen::V,бус,sazreti
1346,zubereiten::V,бэлэмнээ,prigotoviti
1347,kochen::V,буһар,kuhati
1348,backen::V,буһар,peći
1349,braten::V,хооруй,peći
1350,braten::V,хооруй,pržiti
1351,braten::V,ыһаарылаа,peći
1352,braten::V,ыһаарылаа,pržiti
1353,braten::V,соркуойдаа,peći
1354,braten::V,соркуойдаа,pržiti
1355,umrühren::V,былаа,promiješati
1356,stricken::V,өр,plesti
1357,nähen::V,иистэн,šiti
1358,färben::V,кырааскалаа,obojiti
1359,reinigen::V,ыраастаа,očistiti
1360,reinigen::V,ыраастаа,počistiti
1361,waschen::V,сууй,prati
1362,abwischen::V,сот,otrti
1363,spülen::V,сайҕаа,isprati
1364,spülen::V,сайҕаа,oplakati
1365,fegen::V,сиппий,mesti
1366,fegen::V,сиппий,pomesti
1367,kehren::V,харбаа,mesti
1368,baden::V,сөтүөлээ,kupati se
1369,sich waschen::V,суун,umiti se
1370,sich waschen::V,суун,prati se
1371,ausziehen::V,уһул,svući
1372,anziehen::V,кэтэрт,obući
1373,sich anziehen::V,таҥын,obući se
1374,kämmen::V,тараа,češljati
1375,schmücken::V,симээ,uresiti
1376,schmücken::V,симээ,nakititi
1377,sagen::V,диэ,reći
1378,sagen::V,диэ,kazati
1379,sprechen::V,эт,govoriti
1380,sprechen::V,саҥар,govoriti
1381,reden::V,кэпсэт,govoriti
1382,reden::V,кэпсэт,besjediti
1383,sich unterhalten::V,кэпсэт,razgovarati se
1384,fragen::V,ыйыт,pitati
1385,bitten::V,көрдөс,moliti
1386,erzählen::V,кэпсээ,ispričati
1387,erzählen::V,кэпсээ,pripovjediti
1388,erzählen::V,сэһэргээ,ispričati
1389,erzählen::V,сэһэргээ,pripovjediti
1390,mitteilen::V,биллэр,saopćiti
1391,nennen::V,ааттаа,nazvati
1392,rufen::V,ыҥыр,zvati
1393,rufen::V,ыҥыр,dozvati
1394,prahlen::V,чабылан,hvalisati se
1395,prahlen::V,киһиргээ,hvalisati se
1396,übersetzen::V,тылбаастаа,prevesti
1397,denken::V,санаа,misliti
1398,denken::V,толкуйдаа,misliti
1399,glauben::V,итэҕэй,vjerovati
1400,bemerken::V,бэлиэтээ,zapaziti
1401,bemerken::V,бэлиэтээ,primijetiti
1402,erkennen::V,бил,prepoznati
1403,begreifen::V,өйдөө,pojmiti
1404,begreifen::V,өйдөө,shvatiti
1405,verstehen::V,өйдөө,razabrati
1406,lernen::V,үөрэн,učiti se
1407,wissen::V,бил,znati
1408,sich erinnern an::V,аҕын,sjetiti se
1409,vergessen::V,умун,zaboraviti
1410,messen::V,кэмнээ,mjeriti
1411,messen::V,кээмэйдээ,mjeriti
1412,zählen::V,аах,brojiti
1413,rechnen::V,аах,računati
1414,lesen::V,аах,čitati
1415,malen::V,уруһуйдаа,slikati
1416,zeichnen::V,уруһуйдаа,crtati
1417,schreiben::V,суруй,pisati
1418,besitzen::V,баһылаа,imati
1419,besitzen::V,баһылаа,posjedovati
1420,kaufen::V,атыылас,kupiti
1421,verkaufen::V,атыылаа,prodati
1422,verkaufen::V,атыылаа,raspačati
1423,bezahlen::V,төлөө,platiti
1424,zahlen::V,төлөө,plaćati
1425,beherrschen::V,баһылаа,vladati
1426,beherrschen::V,баһылаа,gospodariti
1427,ertragen::V,тулуй,trpjeti
1428,ertragen::V,тулуй,podnijeti
