,Concept_ID,kn,en
593,zusammen::ADV,ಒಟ್ಟಿಗೆ,together
594,lange::ADV,ದೀರ್ಘ,long
595,plötzlich::ADV,ಅನಾಮತ್ತು,suddenly
596,sofort::ADV,ಜಾಗ್ರತೆ,instantly
597,später::ADV,ತರುವಾಯ,later
598,jetzt::ADV,ಈಗ,now
599,heute::ADV,ಇಂದು,today
600,morgen::ADV,ನಾಳೆ,tomorrow
601,bald::ADV,ಬೇಗ,soon
602,dann::ADV,ಆಗ,then
603,gestern::ADV,ನಿನ್ನೆ,yesterday
604,einst::ADV,ಪೂರ್ವದಲ್ಲಿ,once
605,damals::ADV,ಆಗ,at that time
606,danach::ADV,ಆಮೇಲೆ,afterwards
607,vorher::ADV,ಮುಂಚೆ,before
608,zuerst::ADV,ಮೊದಲಿಗೆ,at first
609,einmal::ADV,ಒಮ್ಮೆ,once
610,manchmal::ADV,ಆಗಾಗ,sometimes
611,oft::ADV,ಅನೇಕಸಲ,often
612,immer::ADV,ಯಾವಾಗಲೂ,always
613,niemals::ADV,ಯಾವಾಗಲೂ ಇಲ್ಲ,never
614,hier::ADV,ಇಲ್ಲಿ,here
615,hierhin::ADV,ಇತ್ತ,hither
616,hierhin::ADV,ಇತ್ತ,to here
617,hierhin::ADV,ಇತ್ತ,here
618,von hier::ADV,ಇಲ್ಲಿಂದ,hence
619,dort::ADV,ಅಲ್ಲಿ,there
620,dorthin::ADV,ಅಲ್ಲಿಗೆ,thither
621,dorthin::ADV,ಅಲ್ಲಿಗೆ,there
622,dorthin::ADV,ಅಲ್ಲಿಗೆ,to there
623,geradeaus::ADV,ಸೀದಾ,ahead
624,vorwärts::ADV,ಮುನ್ನೆಡೆವ,forward
625,rückwärts::ADV,ಹಿಂದುಗಡೆಗೆ,backward
626,zurück::ADV,ಹಿಂದಕ್ಕೆ,back
627,unten::ADV,ಕೆಳಗೆ,below
628,hinab::ADV,ಕೆಳಕ್ಕೆ,down
629,oben::ADV,ಮೇಲೆ,above
630,hinauf::ADV,ಮೇಲಕ್ಕೆ,up
631,überall::ADV,ಎಲ್ಲಸ್ಥಳಗಳು,everywhere
632,nicht::ADV,ಇಲ್ಲ,not
633,nicht::ADV,ಅಲ್ಲ,not
634,ein wenig::ADV,ತುಸು,a little
635,kaum::ADV,ಕಠಿನವಾಗಿ,hardly
636,sehr::ADV,ಬಹು,very
637,so::ADV,ಅಷ್ಟು,so
638,noch::ADV,ಇನ್ನು,still
639,nur::ADV,ಕೇವಲ,only
640,schon::ADV,ಆಗಲೇ,already
641,wieder::ADV,ಪುನಃ,again
642,vergebens::ADV,ನಿಷ್ಫಲವಾಗಿ,in vain
643,vor::PRP,ಮುಂದೆ,in front of
644,hinter::PRP,ಹಿಂದ,behind
645,unter::PRP,ಕೆಳ,under
646,durch::PRP,ನೇರವಾಗಿ,through
647,neben::PRP,ಅಧರ ಬಲಿಕ,next to
648,zwischen::PRP,ನಡುವೆ,between
649,wegen::PRP,ಅಧಕ್ಕಗಿ,because of
650,dies::PRN,ಈ,this
651,das::PRN,ಅದು,that
652,alles::PRN,ಎಲ್ಲ,everything
653,ich::PRN,ನಾನು,I
654,du::PRN,ನೀನು,you
655,du::PRN,ನೀನು,thou
656,er::PRN,ಅವನು,he
657,er::PRN,ಇವನು,he
658,wir::PRN,ನಾವು,we
659,ihr::PRN,ನೀವು,you
660,sie::PRN,ಅವರು,they
661,was::FPRN,ಏನು,what
662,wer::FPRN,ಯಾರಿಗೆ,who
663,wo::FADV,ಎಲ್ಲಿ,where
664,wohin::FADV,ಎಲ್ಲಿಗೆ,where ... to
665,wohin::FADV,ಎಲ್ಲಿಗೆ,where to
666,wohin::FADV,ಎಲ್ಲಿಗೆ,where
667,wie::FADV,ಹೇಗೆ,how
668,warum::FADV,ಏಕೆ,why
669,wieviel::FNUM,ಎಷ್ಟು,how much
670,eins::NUM,ಒಂದು,one
671,zwei::NUM,ಎರಡು,two
672,drei::NUM,ಮೂರು,three
673,vier::NUM,ನಾಲ್ಕು,four
674,fünf::NUM,ಅಯ್ದು,five
675,sechs::NUM,ಆರು,six
676,sieben::NUM,ಏಳು,seven
677,acht::NUM,ಎಂಟು,eight
678,neun::NUM,ಒಂಭಬತ್ತು,nine
679,zehn::NUM,ಹತ್ತು,ten
680,elf::NUM,ಹನ್ನೊಂದು,eleven
681,zwölf::NUM,ಹನ್ನೆರಡು,twelve
682,zwanzig::NUM,ಇಪ್ಪತ್ತು,twenty
683,dreißig::NUM,ಮೂವತ್ತು,thirty
684,vierzig::NUM,ನಲವತ್ತು,forty
685,fünfzig::NUM,ಐವತ್ತು,fifty
686,sechzig::NUM,ಅರುವತ್ತು,sixty
687,siebzig::NUM,ಎಪ್ಪತ್ತು,seventy
688,achtzig::NUM,ಎಂಬತ್ತು,eighty
689,neunzig::NUM,ತೊಂಬತ್ತು,ninety
690,hundert::NUM,ನೂರು,a hundred
691,tausend::NUM,ಸಾವಿರ,a thousand
692,und::CNJ,ಮತ್ತು,and
693,oder::CNJ,ಅಥವಾ,or
694,stehen::V,ನಿಲ್ಲು,stand
695,sitzen::V,ಕುಳ್ಳಿರು,sit
696,liegen::V,ಮಲಗಿಕೊ,lie
697,hängen::V,ಇಳಿಯಬಿಡು,hang
698,werden::V,ಆಗು,become
699,passieren::V,ಆಗು,happen
700,beginnen::V,ಆರಂಭಿಸು,begin
701,enden::V,ಕೊನೆಗಾಣು,end
702,wechseln::V,ಮಾರ್ಪಡಿಸು,change
703,aufgehen[Sonne]::V,ಮೂಡು,rise
704,untergehen[Sonne]::V,ಮುಳುಗು,set
705,scheinen[Sonne]::V,ಹೊಳೆ,shine
706,donnern::V,ಗುಡುಗಾಗು,thunder
707,wehen::V,ತೀಡು,blow
708,strömen::V,ಹರಿ,stream
709,fließen::V,ಹರಿ,flow
710,sich drehen::V,ಸುತ್ತು,revolve
711,schwanken::V,ಓಲಾಡು,sway
712,schwingen::V,ತೂಗು,swing
713,fallen::V,ಉದುರು,fall
714,brennen::V,ಉರಿ,burn
715,rauchen::V,ಹೊಗೆಬಿಡು,smoke
716,regnen::V,ಸುರಿ,rain
717,gefrieren::V,ಹೆಪ್ಪುಗಟ್ಟು,freeze
718,tauen::V,ಬೆಚ್ಚಗಾಗು,thaw
719,schmelzen::V,ಕರಗು,melt
720,trocknen::V,ಒಣಗು,dry
721,sieden::V,ಕುದಿ,boil
722,faulen::V,ಕೊಳೆ,rot
723,verfaulen::V,ನಶಿಸು,decay
724,reißen::V,ಒಡೆ,snap
725,versinken::V,ಮುಳುಗು,sink
726,vergehen::V,ಸಾಗು,pass
727,erscheinen::V,ತೋರು,appear
728,verschwinden::V,ಮಾಯವಾಗು,disappear
729,sinken::V,ಕುಸಿ,drop
730,abnehmen::V,ತಗ್ಗು,decrease
731,zunehmen::V,ಬೆಳೆ,increase
732,steigen::V,ಉಬ್ಬು,rise
733,wachsen::V,ಬೆಳೆ,grow
734,glänzen::V,ಮಿರುಗು,shine
735,funkeln::V,ಮಿನುಗು,sparkle
736,lärmen::V,ಶಬ್ದ ಮಾಡಲು,be noisy
737,läuten::V,ಬಾರಿಸು,chime
738,klingeln::V,ಅನುರಣಿಸು,ring
739,klirren::V,ಕಿಣಿಕಿಣಿಸು,tinkle
740,brausen::V,ಅಬ್ಬರಿಸು,roar
741,rauschen::V,ಮರ್ಮರಗುಟ್ಟಿಸು,rustle
742,klingen::V,ಉಸಿರು,sound
743,bellen::V,ಬಗುಳು,bark
744,heulen::V,ಅರಚು,howl
745,blasen::V,ಗಾಳಿ ಊದು,blow
746,pfeifen::V,ಸಿಳ್ಳೆಯೂದು,whistle
747,schreien::V,ಕರೆ,shout
748,stöhnen::V,ನರಳು,groan
749,zittern::V,ನಡುಗು,tremble
750,leben::V,ಇರು,be alive
751,geboren werden::V,ಉಂಟಾಗು,be born
752,atmen::V,ಉಸಿರು,breathe
753,trinken::V,ಕುಡಿ,drink
754,essen::V,ತಿನ್ನು,eat
755,schlucken::V,ನುಂಗು,swallow
756,müde werden::V,ಬಳಲು,get tired
757,einschlafen::V,ನಿದ್ಧೆಹೋಗು,fall asleep
758,schlafen::V,ನಿದ್ರಿಸು,sleep
759,aufwachen::V,ಏಳು,wake up
760,aufstehen::V,ಏಳು,get up
761,sich erholen::V,ಸುಧಾರಿಸು,relax
762,krank werden::V,ಬೇನೆಬೀಳು,fall ill
763,krank sein::V,ಕೆಟ್ಟ ಎಂದು,be ill
764,schmerzen::V,ಕಚ್ಚು,ache
765,husten::V,ಕೆಮ್ಮು,cough
766,genesen::V,ಮತ್ತೆಹೊದಿಸು,recover
767,sterben::V,ಮೃತಪಡು,die
768,umkommen::V,ಹಾಳಾಗು,perish
769,sich bewegen::V,ಚಲಿಸು,move
770,sich rühren::V,ಕದಲು,budge
771,sich erheben::V,ಏಳು,stand up
772,sich setzen::V,ಕೂರು,sit down
773,hinfallen::V,ಬೀಳು,tumble
774,laufen::V,ನಡೆ,walk
775,schreiten::V,ಮೆಲ್ಲಗೆ ನಡೆ,pace
776,spazierengehen::V,ವಿಹರಿಸು,go for a walk
777,eilen::V,ಮುನ್ನುಗ್ಗು,rush
778,sich beeilen::V,ಆತುರಪಡು,hurry
779,sausen::V,ಒಗೆ,dash
780,rennen::V,ಓಡು,run
781,springen::V,ಜಿಗಿ,jump
782,klettern::V,ಏರು,climb
783,schaukeln::V,ತೂಗು,seesaw
784,kriechen::V,ತೆವಳು,creep
785,schwimmen::V,ಈಜು,swim
786,tauchen::V,ಕೆಳಗಿಳಿ,dive
787,rudern::V,ಸಾಗಿಸು,row
788,fahren::V,ನಡೆಸು,drive
789,fliegen::V,ಹಾರು,fly
790,gehen::V,ಹೋಗು,go
791,weggehen::V,ಹೊರಡು,go away
792,abfahren::V,ತೆರಳು,depart
793,anhalten::V,ನಿಲ್ಲು,stop
794,hineingehen::V,ಒಳಹೊಗು,go in
795,eintreten::V,ಒಳಹೊಗು,enter
796,kommen::V,ಬರು,come
797,ankommen::V,ಬರು,arrive
798,zurückkommen::V,ಹಿಂದಿರುಗು,come back
799,bleiben::V,ಇರು,stay
800,warten::V,ಇರು,wait
801,erwarten::V,ನಿರೀಕ್ಷಿಸು,wait for
802,suchen::V,ಹುಡುಕು,seek
803,suchen::V,ಹುಡುಕು,look for
804,finden::V,ಕಂಡುಕೊ,find
805,versuchen::V,ಪ್ರಯತ್ನಿಸು,try
806,vorbereiten::V,ಸಿದ್ಧವಾಗು,prepare
807,lieben::V,ಪ್ರೀತಿಸು,love
808,mögen::V,ಇಷ್ಟಪಡು,like
809,lachen::V,ನಗು,laugh
810,rühren::V,ಹೃದಯ ಸ್ಪರ್ಶಕ್ಕೆ,move
811,weinen::V,ಅಳು,weep
812,schimpfen::V,ಗೊಣಗು,grumble
813,sich ärgern::V,ಗಣಗಾಡು,be annoyed
814,sich fürchten::V,ನಡುಗು,be afraid
815,fürchten::V,ಹೆದರು,be afraid of
816,fliehen::V,ಓಡಿಹೋಗು,flee
817,flüchten::V,ಪಾರಾಗು,escape
818,sehen::V,ಕಾಣು,see
819,anschauen::V,ನೋಡು,look at
820,ansehen::V,ನಿರೀಕ್ಷಿಸು,watch
821,hören::V,ಕೇಳು,hear
822,zuhören::V,ಆಲಿಸು,listen
823,probieren::V,ರುಚಿ ನೋಡು,taste
824,riechen::V,ಮೂಸು,smell
825,fühlen::V,ಸ್ಪರ್ಯಿಸಿತಿಳಿ,feel
826,scheinen::V,ತೋರು,seem
827,zu sehen sein::V,ಕಾಣಿಸು,show
828,vernehmen::V,ಕೇಳು,hear
829,frieren::V,ಚಳಿಯಿಂದ ಸೆಡೆದುಕೊ,be cold
830,tun::V,ಮಾಡು,do
831,können::V,ಮಾಡಬಲ್ಲ,can
832,wollen::V,ಬಯಸು,want
833,anfangen::V,ಪ್ರಾರಂಭಿಸು,start
834,beenden::V,ನಿಲ್ಲಿಸು,finish
835,aufhören::V,ಮುಗಿಸು,stop
836,gelingen::V,ಯಶಸ್ವಿಯಾಗು,succeed
837,geraten::V,ಉತ್ಪತ್ತಿಮಾಡು,turn out
838,öffnen::V,ತೆರೆ,open
839,schließen::V,ಮುಚ್ಚು,close
840,stellen::V,ಇಕ್ಕು,put
841,setzen::V,ಇಡು,place
842,legen::V,ಇಡು,lay
843,berühren::V,ತಾಕು,touch
844,verbinden::V,ಕೂಡಿಸು,connect
845,bedecken::V,ಮುಚ್ಚು,cover
846,aufhängen::V,ತೂಗುಹಾಕು,hang up
847,anzünden::V,ಹತ್ತಿಸು,light
848,aufheben::V,ಆಯಿ,pick up
849,zurücklassen::V,ಬಿಡು,leave
850,verlieren::V,ಕಳೆ,lose
851,fallen lassen::V,ಬೀಳಿಸು,drop
852,machen::V,ಮಾಡು,make
853,herstellen::V,ತಯಾರಿಸು,produce
854,bauen::V,ಕಟ್ಟು,build
855,reparieren::V,ಸರಿಪಡಿಸು,mend
856,verbessern::V,ತಿದ್ದು,improve
857,ändern::V,ಬದಲಾಯಿಸು,alter
858,graben::V,ಅಗೆ,dig
859,beugen::V,ಬಗ್ಗಿಸು,bow
860,biegen::V,ಬಗ್ಗಿಸು,bend
861,drehen::V,ತಿರುಗು,spin
862,wenden::V,ತಿರುಗು,turn
863,umdrehen::V,ತಿರುಗಿಸು,turn around
864,heben::V,ಎತ್ತು,raise
865,hochheben::V,ಎತ್ತು,lift
866,ergreifen::V,ಆಕ್ರಮಿಸು,seize
867,halten::V,ಹಿಡಿ,hold
868,drücken::V,ಒತ್ತು,press
869,schieben::V,ನೂಕು,push
870,kratzen::V,ತರಚಿಕೊಳ್ಳು,scrape
871,lecken::V,ನೆಕ್ಕು,lick
872,beißen::V,ಕಚ್ಚು,bite
873,abreißen::V,ಹರಿ,tear off
874,abschneiden::V,ಕತ್ತರಿಸು,cut off
875,binden::V,ಕಟ್ಟು,tie
876,stecken::V,ಸಿಕ್ಕಿಸು,stick
877,brechen::V,ಮುರಿ,break
878,klopfen::V,ತಟ್ಟು,knock
879,hauen::V,ಹೊಡೆ,hit
880,kleben::V,ಅಂಟಿಸು,glue
881,reiben::V,ಉಜ್ಜು,rub
882,streichen::V,ಹರಡು,spread
883,schleifen::V,ಮಸೆ,grind
884,schneiden::V,ಕತ್ತರಿಸು,cut
885,rütteln::V,ಕುಲುಕಿಸು,jolt
886,schütteln::V,ಅಲುಗಿಸು,shake
887,schwenken::V,ತೂಗಾಡು,swing
888,schütten::V,ಎರೆ,pour
889,füllen::V,ತುಂಬಿಸು,fill
890,einwickeln::V,ಹೊದಿಸು,wrap
891,tragen::V,ಹೊರು,carry
892,schleppen::V,ಜಗ್ಗು,drag
893,ziehen::V,ಎಳೆ,pull
894,aufbewahren::V,ಇಟ್ಟುಕೊ,keep
895,werfen::V,ಎಸೆ,throw
896,fangen::V,ಹಿಡಿ,catch
897,packen::V,ಸೆಳೆ,grab
898,verstecken::V,ಮುಚ್ಚಿಡು,hide
899,teilen::V,ವಿಭಜಿಸು,divide
900,schicken::V,ಕಳುಹಿಸು,send
901,bringen::V,ತರು,bring
902,hinzufügen::V,ಕೂಡಿಸು,add
903,bekommen::V,ಸಂಪಾದಿಸು,get
904,erhalten::V,ಪಡೆ,receive
905,nehmen::V,ಹಿಡಿ,take
906,wählen::V,ಆರಿಸು,choose
907,auswählen::V,ಆಯಿ,select
908,bewahren::V,ರಕ್ಷಿಸಿಡು,preserve
909,behindern::V,ಅಡ್ಡಿಮಾಡು,hinder
910,verderben::V,ಕೆಡಿಸು,spoil
911,beschädigen::V,ಹಾಳುಮಾಡು,damage
912,zerbrechen::V,ಮುರಿ,break
913,zerreißen::V,ಸೀಳು,tear
914,zerstören::V,ಅಳಿಸು,destroy
915,verbrennen::V,ಸುಡು,burn
916,geben::V,ಕೊಡು,give
917,reichen::V,ಕೊಡು,hand
918,schenken::V,ಅರ್ಪಿಸು,give
919,versprechen::V,ವಾಗ್ದಾನಮಾಡು,promise
920,wünschen::V,ಬಯಸು,wish
921,loben::V,ಹೊಗಳು,praise
922,küssen::V,ಚುಂಬಿಸು,kiss
923,wiegen::V,ತೂಗು,rock
924,zudecken::V,ಹಾಸು,cover
925,wecken::V,ಎಬ್ಬಿಸು,wake
926,zeigen::V,ತೋರಿಸು,show
927,führen::V,ದಾರಿತೋರಿಸು,guide
928,lehren::V,ಕಲಿಸು,teach
929,unterrichten::V,ಬೋಧಿಸು,instruct
930,aufziehen::V,ಸಲಹು,bring up
931,leiten::V,ಮುಂದಾಳಾಗಿರು ,lead
932,antreiben::V,ಓಡಿಸು,urge
933,lassen::V,ಮಾಡಲುಬಿಡು,let
934,einladen::V,ಆಹ್ವಾನಿಸು,invite
935,vereinigen::V,ಒಂದಾಗು,unite
936,besuchen::V,ಭೇಟಿಯಾಗು,visit
937,treffen::V,ಸಂಧಿಸು,meet
938,sich versammeln::V,ನೆರೆ,assemble
939,spielen::V,ಆಡು,play
940,singen::V,ಹಾಡು,sing
941,tanzen::V,ಕುಣಿ,dance
942,sich trennen::V,ಪ್ರತ್ಯೇಮಾಡು,separate
943,verlassen::V,ಕಳೆ,leave
944,retten::V,ರಕ್ಷಿಸು,rescue
945,bewachen::V,ಕಾಪಾಡು,guard
946,schützen::V,ಸಂರಕ್ಷಿಸು,protect
947,verteidigen::V,ಕಾಪಿಡು,defend
948,sich schlagen::V,ಕಿತ್ತಾಟ,brawl
949,schießen::V,ಎಸೆ,shoot
950,siegen::V,ಗೆಲ್ಲು,win
951,ärgern::V,ರೇಗಿಸು,annoy
952,schlagen::V,ಹೊಡೆ,beat
953,treten::V,ಒದೆ,kick
954,stechen::V,ಚುಚ್ಚು,sting
955,stoßen::V,ತಳ್ಳು,shove
956,stehlen::V,ಕದಿ,steal
957,stören::V,ಕತಕು,disturb
958,belästigen::V,ತೊಂದರೆ,bother
959,verbergen::V,ಮರೆಮಾಜು,conceal
960,täuschen::V,ಠಕ್ಕಿಸು,deceive
961,betrügen::V,ವಂಚಿಸು,cheat
962,töten::V,ಕೊಲ್ಲು,kill
963,wohnen::V,ವಾಸಿಸು,dwell
964,arbeiten::V,ಕೆಲಸ ಮಾಡು,work
965,sammeln::V,ಸಂಚಯಿಸು,gather
966,pflücken::V,ಬಿಡಿಸು,pick
967,jagen::V,ಬೇಟೆಯಾಡು,hunt
968,fischen::V,ಮೀನು ಹಿಡಿ,fish
969,fassen::V,ಹಿಡಿ,catch
970,hüten::V,ಗುಂಪುಸೇರಿಸು,herd
971,treiben::V,ದಬ್ಬು,drive
972,anbinden::V,ಬಿಗಿ,tie up
973,füttern::V,ಮೇಯಿಸು,feed
974,melken::V,ಹಾಲು ಕರೆ,milk
975,hacken::V,ತುಂಡರಿಸು,chop
976,gießen::V,ನೀರುಹಾಕು,water
977,reifen::V,ಕಳಿ,ripen
978,zubereiten::V,ಅಡಿಗೆಮಾಡು,cook
979,kochen::V,ಅಡು,boil
980,backen::V,ಬೇಯಿಸು,bake
981,braten::V,ಕರಿ,fry
982,umrühren::V,ಕಲಕು,stir
983,stricken::V,ಹೆಣೆ,knit
984,nähen::V,ಹೊಲಿ,sew
985,färben::V,ಬಣ್ಣ ಹತ್ತು,dye
986,reinigen::V,ಸ್ವಚ್ಛಮಾಡು,clean
987,waschen::V,ತೊಳೆ,wash
988,abwischen::V,ಒರಸು,wipe
989,spülen::V,ಗಲಬರಿಸು,rinse
990,fegen::V,ಗುಡಿಸು,sweep
991,kehren::V,ಗುಡಿಸು,sweep
992,baden::V,ಸ್ನಾನಮಾಡು,bath
993,sich waschen::V,ತೊಳೆ,wash
994,ausziehen::V,ಬಿಚ್ಚು,take off
995,anziehen::V,ಹಾಕು,put on
996,sich anziehen::V,ಹಾಕು,get dressed
997,kämmen::V,ಬಾಚು,comb
998,schmücken::V,ಅಲಂಕರಿಸು,decorate
999,sagen::V,ಹೇಳು,say
1000,sprechen::V,ನುಡಿ,speak
1001,reden::V,ನುಡಿ,talk
1002,sich unterhalten::V,ಹರಟೆ ಹೊಡಿ,chat
1003,fragen::V,ವಿಚಾರಿಸು,ask
1004,bitten::V,ಬೇಡು,request
1005,erzählen::V,ಹೇಳು,tell
1006,mitteilen::V,ತಿಳಿಸು,convey
1007,nennen::V,ಹೆಸರಿಡು,name
1008,rufen::V,ಕರೆ,call
1009,prahlen::V,ಜಂಬ ಕೊಚ್ಚು,brag
1010,übersetzen::V,ಭಾಷಾಂತರಿಸು,translate
1011,denken::V,ಯೋಚಿಸು,think
1012,glauben::V,ನಂಬು,believe
1013,bemerken::V,ಗಮನಿಸು,notice
1014,erkennen::V,ಗುರುತುಹಿಡಿ,recognize
1015,begreifen::V,ಗ್ರಹಿಸು,grasp
1016,verstehen::V,ಅರ್ಥಮಾಡಿಕೊ,understand
1017,lernen::V,ಕಲಿ,learn
1018,wissen::V,ಅರಿ,know
1019,sich erinnern an::V,ಜ್ಞಾಪಕವಿಟ್ಟುಕೊ,remember
1020,vergessen::V,ಮರೆತುವಿಡು,forget
1021,messen::V,ಅಳೆ,measure
1022,zählen::V,ಗಣಿಸು,count
1023,rechnen::V,ಲೆಕ್ಕ ಹಾಕು,calculate
1024,lesen::V,ಓದು,read
1025,malen::V,ಬಿಡಿಸು,paint
1026,zeichnen::V,ಬಿಡಿಸು,draw
1027,schreiben::V,ಬರೆ,write
1028,besitzen::V,ಒಡೆಯನಾಗಿರು,own
1029,kaufen::V,ಕೊಳ್ಳು,buy
1030,verkaufen::V,ಕೊಡು,sell
1031,bezahlen::V,ಬೆಲೆತೆರು,pay for
1032,zahlen::V,ಹಣವನ್ನುಕೊಡು,pay
1033,beherrschen::V,ಅಧಿಕಾರ ನಡೆಸು,rule
1034,ertragen::V,ಸಹಿಸು,endure
