,Concept_ID,hy,se
5297,siebzig::NUM,յոթանասուն,gietjavlåhke
5298,siebzig::NUM,յոթանասուն,čiežalogi
5299,siebzig::NUM,յոթանասուն,čiččâmlov
5300,siebzig::NUM,յոթանասուն,čičmlo
5301,siebzig::NUM,յոթանասուն,кыджемьлоагкь
5302,achtzig::NUM,ութսուն,gaektsieluhkie
5303,achtzig::NUM,ութսուն,gáktsalåhke
5304,achtzig::NUM,ութսուն,gávccilogi
5305,achtzig::NUM,ութսուն,kähcilov
5306,achtzig::NUM,ութսուն,kä´hcclo
5307,achtzig::NUM,ութսուն,ка̄ххцлоагкь
5308,neunzig::NUM,իննսուն,uktsieluhkie
5309,neunzig::NUM,իննսուն,aktselåhke
5310,neunzig::NUM,իննսուն,ovccilogi
5311,neunzig::NUM,իննսուն,ohcelov
5312,neunzig::NUM,իննսուն,å´hcclo
5313,neunzig::NUM,իննսուն,аххцлоагкь
5314,hundert::NUM,հարյուր,tjuetie
5315,hundert::NUM,հարյուր,tjuohte
5316,hundert::NUM,հարյուր,čuođi
5317,hundert::NUM,հարյուր,čyeti
5318,hundert::NUM,հարյուր,čue´tt
5319,hundert::NUM,հարյուր,чӯдть
5320,tausend::NUM,հազար,tåvsene
5321,tausend::NUM,հազար,stoeretjuetie
5322,tausend::NUM,հազար,tuvsán
5323,tausend::NUM,հազար,duhát
5324,tausend::NUM,հազար,duhát
5325,tausend::NUM,հազար,tuhháát
5326,tausend::NUM,հազար,dohat
5327,tausend::NUM,հազար,то̄а̄фант
5328,und::CNJ,ու,jïh
5329,und::CNJ,ու,ja
5330,und::CNJ,ու,ja
5331,und::CNJ,ու,já
5332,und::CNJ,ու,di
5333,und::CNJ,ու,я
5334,und::CNJ,ու,да
5335,und::CNJ,ու,де
5336,oder::CNJ,կամ,jallh
5337,oder::CNJ,կամ,jali
5338,oder::CNJ,կամ,dahje
5339,oder::CNJ,կամ,adai
5340,oder::CNJ,կամ,avi
5341,oder::CNJ,կամ,le´be
5342,oder::CNJ,կամ,элэ
5343,oder::CNJ,կամ,вай
5344,stehen::V,կանգնել,tjåadtjodh
5345,stehen::V,կանգնել,seajsasjidh
5346,stehen::V,կանգնել,tjuodtjot
5347,stehen::V,կանգնել,čuožžut
5348,stehen::V,կանգնել,cuáp'cuđ
5349,stehen::V,կանգնել,čuâǯ'ǯad
5350,stehen::V,կանգնել,чуэннче
5351,sitzen::V,նստել,tjahkasjidh
5352,sitzen::V,նստել,tjåhkkåhit
5353,sitzen::V,նստել,čohkkát
5354,sitzen::V,նստել,čokkáđ
5355,sitzen::V,նստել,išttâd åårrad
5356,sitzen::V,նստել,ышштэ
5357,liegen::V,ստել,gaajranidh
5358,liegen::V,ստել,vellahit
5359,liegen::V,ստել,veallát
5360,liegen::V,ստել,viäl'láđ
5361,liegen::V,ստել,liâššâd
5362,liegen::V,ստել,ле̄шшэ
5363,hängen::V,կախվել,gævnjasjidh
5364,hängen::V,կախվել,gahtsahit
5365,hängen::V,կախվել,heaŋgát
5366,hängen::V,կախվել,hiäŋ'gáđ
5367,hängen::V,կախվել,sorččad
5368,hängen::V,կախվել,ла̄бпэ
5369,werden::V,դառնալ,sjïdtedh
5370,werden::V,դառնալ,sjaddat
5371,werden::V,դառնալ,beassat
5372,werden::V,դառնալ,šoddâđ
5373,werden::V,դառնալ,šõddâd
5374,werden::V,դառնալ,шэ̄ннтэ
5375,passieren::V,պատահել,vaasedh
5376,passieren::V,պատահել,sjaddat
5377,passieren::V,պատահել,dáhpáduvvat
5378,passieren::V,պատահել,vássit
5379,passieren::V,պատահել,dáhpáhuvvat
5380,passieren::V,պատահել,šoddâđ
5381,passieren::V,պատահել,šõddâd
5382,passieren::V,պատահել,шэ̄ннтэ
5383,passieren::V,պատահել,тагсэ
5384,beginnen::V,սկսվել,aelkedh
5385,beginnen::V,սկսվել,álgget
5386,beginnen::V,սկսվել,álggahit
5387,beginnen::V,սկսվել,älgiđ
5388,beginnen::V,սկսվել,ä´lǧǧed
5389,beginnen::V,սկսվել,о̄а̄лкхуввэ
5390,beginnen::V,սկսվել,о̄а̄лкхэднэ
5391,enden::V,վերջանալ,orrijidh
5392,enden::V,վերջանալ,hiejttet
5393,enden::V,վերջանալ,nohkat
5394,enden::V,վերջանալ,nuuhâđ
5395,enden::V,վերջանալ,puu´tted
5396,enden::V,վերջանալ,пудтэ
5397,enden::V,վերջանալ,кӣркнэ
5398,wechseln::V,փոխվել,målsodh
5399,wechseln::V,փոխվել,lånudit
5400,wechseln::V,փոխվել,molssastit
5401,wechseln::V,փոխվել,molsašuddat
5402,wechseln::V,փոխվել,molsođ
5403,wechseln::V,փոխվել,vaaitõõttâd
5404,wechseln::V,փոխվել,вуайхувнэ
5405,aufgehen[Sonne]::V,բարձրանալ,låvnedh
5406,aufgehen[Sonne]::V,բարձրանալ,årijdit
5407,aufgehen[Sonne]::V,բարձրանալ,lavnnet
5408,aufgehen[Sonne]::V,բարձրանալ,badjánit
5409,aufgehen[Sonne]::V,բարձրանալ,pajaniđ
5410,aufgehen[Sonne]::V,բարձրանալ,pâjjned
5411,aufgehen[Sonne]::V,բարձրանալ,пэ̄ййнэ
5412,aufgehen[Sonne]::V,ելնել ,låvnedh
5413,aufgehen[Sonne]::V,ելնել ,årijdit
5414,aufgehen[Sonne]::V,ելնել ,lavnnet
5415,aufgehen[Sonne]::V,ելնել ,badjánit
5416,aufgehen[Sonne]::V,ելնել ,pajaniđ
5417,aufgehen[Sonne]::V,ելնել ,pâjjned
5418,aufgehen[Sonne]::V,ելնել ,пэ̄ййнэ
5419,untergehen[Sonne]::V,մտնել,luajhtadidh
5420,untergehen[Sonne]::V,մտնել,gáhtot
5421,untergehen[Sonne]::V,մտնել,vidodit
5422,untergehen[Sonne]::V,մտնել,luoitádit
5423,untergehen[Sonne]::V,մտնել,lyeš'tiđ
5424,untergehen[Sonne]::V,մտնել,lue´štted
5425,untergehen[Sonne]::V,մտնել,луэшштэдтэ
5426,scheinen[Sonne]::V,շողալ,goekedh
5427,scheinen[Sonne]::V,շողալ,bájttet
5428,scheinen[Sonne]::V,շողալ,báitit
5429,scheinen[Sonne]::V,շողալ,päštiđ
5430,scheinen[Sonne]::V,շողալ,pä´štted
5431,scheinen[Sonne]::V,շողալ,па̄шшьтэ
5432,scheinen[Sonne]::V,փայլել,goekedh
5433,scheinen[Sonne]::V,փայլել,bájttet
5434,scheinen[Sonne]::V,փայլել,báitit
5435,scheinen[Sonne]::V,փայլել,päštiđ
5436,scheinen[Sonne]::V,փայլել,pä´štted
5437,scheinen[Sonne]::V,փայլել,па̄шшьтэ
5438,donnern::V,որոտալ,laakedh
5439,donnern::V,որոտալ,sjærggot
5440,donnern::V,որոտալ,čerget
5441,donnern::V,որոտալ,čiär'guđ
5442,donnern::V,որոտալ,čeärgged
5443,donnern::V,որոտալ,ча̄рркэ
5444,wehen::V,փչել,bïegkedh
5445,wehen::V,փչել,bieggat
5446,wehen::V,փչել,bieggat
5447,wehen::V,փչել,pieg'gâđ
5448,wehen::V,փչել,piõg'gâd
5449,wehen::V,փչել,пӣӈӈкье
5450,strömen::V,հոսել,galkedh
5451,strömen::V,հոսել,gålggåt
5452,strömen::V,հոսել,golgat
5453,strömen::V,հոսել,kulgâđ
5454,strömen::V,հոսել,kolggâd
5455,strömen::V,հոսել,ко̄ллкэ
5456,fließen::V,հոսել,galkedh
5457,fließen::V,հոսել,gålggåt
5458,fließen::V,հոսել,golgat
5459,fließen::V,հոսել,kulgâđ
5460,fließen::V,հոսել,kolggâd
5461,fließen::V,հոսել,ко̄ллкэ
5462,sich drehen::V,պտտվել,jårredh
5463,sich drehen::V,պտտվել,bådnjåsit
5464,sich drehen::V,պտտվել,jorrat
5465,sich drehen::V,պտտվել,juurrâđ
5466,sich drehen::V,պտտվել,joorrâd
5467,sich drehen::V,պտտվել,чо̄ннэ
5468,schwanken::V,տատանվել,syjjedidh
5469,schwanken::V,տատանվել,vábbulit
5470,schwanken::V,տատանվել,suoibut
5471,schwanken::V,տատանվել,juár'buđ
5472,schwanken::V,տատանվել,lâsmmad
5473,schwanken::V,տատանվել,leâujjad
5474,schwanken::V,տատանվել,лыйввэ
5475,schwanken::V,տատանվել,качьедтэ
5476,schwingen::V,ճոճվել,gaavedh
5477,schwingen::V,ճոճվել,svinhtedh
5478,schwingen::V,ճոճվել,gávvat
5479,schwingen::V,ճոճվել,hiäi'luđ
5480,schwingen::V,ճոճվել,heillad
5481,schwingen::V,ճոճվել,мо̄а̄хнэ
5482,fallen::V,ընկնել,gahtjedh
5483,fallen::V,ընկնել,gahttjat
5484,fallen::V,ընկնել,gahččat
5485,fallen::V,ընկնել,jurrâđ
5486,fallen::V,ընկնել,kõččâd
5487,fallen::V,ընկնել,viõr'rled
5488,fallen::V,ընկնել,ёрнэ
5489,fallen::V,ընկնել,кэ̄ххче
5490,brennen::V,այրվել,bueledh
5491,brennen::V,այրվել,buollet
5492,brennen::V,այրվել,buollit
5493,brennen::V,այրվել,pyelliđ
5494,brennen::V,այրվել,pue´lled
5495,brennen::V,այրվել,пӯлле
5496,rauchen::V,ծխել,soevedidh
5497,rauchen::V,ծխել,berkiestidh
5498,rauchen::V,ծխել,tsåjttset
5499,rauchen::V,ծխել,borgguhit
5500,rauchen::V,ծխել,po'rgestiđ
5501,rauchen::V,ծխել,soicceđ
5502,rauchen::V,ծխել,suõv'veed
5503,rauchen::V,ծխել,суввдэ
5504,regnen::V,անձրեւ գալ,abrodh
5505,regnen::V,անձրեւ գալ,harvvet
5506,regnen::V,անձրեւ գալ,rássjodit
5507,regnen::V,անձրեւ գալ,arvit
5508,regnen::V,անձրեւ գալ,arved
5509,regnen::V,անձրեւ գալ,â´brred
5510,regnen::V,անձրեւ գալ,аббрэ
5511,gefrieren::V,սառչել,gelmedh
5512,gefrieren::V,սառչել,jeangodh
5513,gefrieren::V,սառչել,jiegŋot
5514,gefrieren::V,սառչել,galbmot
5515,gefrieren::V,սառչել,jiäŋŋuđ
5516,gefrieren::V,սառչել,jiõŋŋâd
5517,gefrieren::V,սառչել,kâ´lmmed
5518,gefrieren::V,սառչել,калльме
5519,tauen::V,լկիլ,leamkedh
5520,tauen::V,լկիլ,suddat
5521,tauen::V,լկիլ,sagŋadit
5522,tauen::V,լկիլ,suddat
5523,tauen::V,լկիլ,suddâđ
5524,tauen::V,լկիլ,suddâd
5525,tauen::V,լկիլ,sõõŋŋâd
5526,tauen::V,լկիլ,суннтэ
5527,schmelzen::V,հալիլ,sjalkedh
5528,schmelzen::V,հալիլ,suddat
5529,schmelzen::V,հալիլ,suddat
5530,schmelzen::V,հալիլ,suddâđ
5531,schmelzen::V,հալիլ,sooŋŋâđ
5532,schmelzen::V,հալիլ,suddâd
5533,schmelzen::V,հալիլ,sõõŋŋâd
5534,schmelzen::V,հալիլ,суннтэ
5535,trocknen::V,չորանալ,gajhkedh
5536,trocknen::V,չորանալ,gåjkkåt
5537,trocknen::V,չորանալ,goikat
5538,trocknen::V,չորանալ,iiŋŋâđ
5539,trocknen::V,չորանալ,iiŋŋâd
5540,trocknen::V,չորանալ,koškkâd
5541,trocknen::V,չորանալ,ко̄шшкэ
5542,sieden::V,եռալ,doeltedh
5543,sieden::V,եռալ,duolldat
5544,sieden::V,եռալ,duoldat
5545,sieden::V,եռալ,tuol'dâđ
5546,sieden::V,եռալ,tuõlddâd
5547,sieden::V,եռալ,тӯллтэ
5548,faulen::V,փտել,rååknedh
5549,faulen::V,փտել,mïetskedh
5550,faulen::V,փտել,miesskat
5551,faulen::V,փտել,mieskat
5552,faulen::V,փտել,guohcagit
5553,faulen::V,փտել,kálágiđ
5554,faulen::V,փտել,kuo'câgiđ
5555,faulen::V,փտել,kuõccjed
5556,faulen::V,փտել,мӣццкэ
5557,verfaulen::V,նեխել,rååknedh
5558,verfaulen::V,նեխել,mïetskedh
5559,verfaulen::V,նեխել,miesskat
5560,verfaulen::V,նեխել,mieskat
5561,verfaulen::V,նեխել,guohcagit
5562,verfaulen::V,նեխել,kálágiđ
5563,verfaulen::V,նեխել,kuo'câgiđ
5564,verfaulen::V,նեխել,kuõccjed
5565,verfaulen::V,նեխել,кӯццке
5566,reißen::V,պատռվել,gäjhkanidh
5567,reißen::V,պատռվել,ráhkat
5568,reißen::V,պատռվել,liejmedit
5569,reißen::V,պատռվել,gaikánit
5570,reißen::V,պատռվել,kiškuđ
5571,reißen::V,պատռվել,rõttsed
5572,reißen::V,պատռվել,лӯнтнэ
5573,reißen::V,պատռվել,кышшксэллэ
5574,reißen::V,ճղվել,gäjhkanidh
5575,reißen::V,ճղվել,ráhkat
5576,reißen::V,ճղվել,liejmedit
5577,reißen::V,ճղվել,gaikánit
5578,reißen::V,ճղվել,kiškuđ
5579,reißen::V,ճղվել,rõttsed
5580,reißen::V,ճղվել,лӯнтнэ
5581,reißen::V,ճղվել,кышшксэллэ
5582,versinken::V,սուզվել,våajodh
5583,versinken::V,սուզվել,vuodjot
5584,versinken::V,սուզվել,tjalggat
5585,versinken::V,սուզվել,vuodjut
5586,versinken::V,սուզվել,vuáijuđ
5587,versinken::V,սուզվել,vuäjjad
5588,versinken::V,սուզվել,вуаййе
5589,vergehen::V,անցնել ,vaesedh
5590,vergehen::V,անցնել ,vásset
5591,vergehen::V,անցնել ,gollat
5592,vergehen::V,անցնել ,kullâđ
5593,vergehen::V,անցնել ,jåå´tted
5594,vergehen::V,անցնել ,ва̄ссэ
5595,vergehen::V,անցնել ,ӣллъюввэ
5596,erscheinen::V,հայտնվել,vååjnedh
5597,erscheinen::V,հայտնվել,ihtet
5598,erscheinen::V,հայտնվել,ihtit
5599,erscheinen::V,հայտնվել,albmodit
5600,erscheinen::V,հայտնվել,a'lmostuđ
5601,erscheinen::V,հայտնվել,ee´tted
5602,erscheinen::V,հայտնվել,čuäitõõttâd
5603,erscheinen::V,հայտնվել,i´lmstõõvvâd
5604,erscheinen::V,հայտնվել,ыдтӭ
5605,erscheinen::V,երեւալ,vååjnedh
5606,erscheinen::V,երեւալ,ihtet
5607,erscheinen::V,երեւալ,ihtit
5608,erscheinen::V,երեւալ,albmodit
5609,erscheinen::V,երեւալ,a'lmostuđ
5610,erscheinen::V,երեւալ,ee´tted
5611,erscheinen::V,երեւալ,čuäitõõttâd
5612,erscheinen::V,երեւալ,i´lmstõõvvâd
5613,erscheinen::V,երեւալ,ыдтӭ
5614,verschwinden::V,անհետանալ,haajpanidh
5615,verschwinden::V,անհետանալ,gáhtot
5616,verschwinden::V,անհետանալ,jávkat
5617,verschwinden::V,անհետանալ,jä'vkittiđ
5618,verschwinden::V,անհետանալ,jaukkâd
5619,verschwinden::V,անհետանալ,hää´vjed
5620,verschwinden::V,անհետանալ,ка̄дтэ
5621,sinken::V,ընկնել,våajodh
5622,sinken::V,ընկնել,tsoahkot
5623,sinken::V,ընկնել,snjoaredit
5624,sinken::V,ընկնել,čalgat
5625,sinken::V,ընկնել,luáš'tádâttâđ
5626,sinken::V,ընկնել,njeeijâđ
5627,sinken::V,ընկնել,luâšttõõttâd
5628,sinken::V,ընկնել,njeâjjad
5629,sinken::V,ընկնել,луэшштэдтэ
5630,abnehmen::V,փոքրանալ,nåhkedidh
5631,abnehmen::V,փոքրանալ,unnot
5632,abnehmen::V,փոքրանալ,binnot
5633,abnehmen::V,փոքրանալ,geahppánit
5634,abnehmen::V,փոքրանալ,kiäp'pániđ
5635,abnehmen::V,փոքրանալ,ǩeäp'pned
5636,abnehmen::V,փոքրանալ,уһцнэ
5637,zunehmen::V,մեծանալ,lassánit
5638,zunehmen::V,մեծանալ,ædnot
5639,zunehmen::V,մեծանալ,lassánit
5640,zunehmen::V,մեծանալ,stuorrut
5641,zunehmen::V,մեծանալ,lasaniđ
5642,zunehmen::V,մեծանալ,šõkkned
5643,zunehmen::V,մեծանալ,лашшнэ
5644,zunehmen::V,մեծանալ,шуррнэ
5645,steigen::V,բարձրանալ,tjuedtjielidh
5646,steigen::V,բարձրանալ,allánit
5647,steigen::V,բարձրանալ,badjánit
5648,steigen::V,բարձրանալ,allánit
5649,steigen::V,բարձրանալ,alaniđ
5650,steigen::V,բարձրանալ,âllned
5651,steigen::V,բարձրանալ,pâjjned
5652,steigen::V,բարձրանալ,пэ̄ййнэ
5653,wachsen::V,աճել,suvvedh
5654,wachsen::V,աճել,sjïdtedh
5655,wachsen::V,աճել,sjaddat
5656,wachsen::V,աճել,šaddat
5657,wachsen::V,աճել,stuorrut
5658,wachsen::V,աճել,šoddâđ
5659,wachsen::V,աճել,šõddâd
5660,wachsen::V,աճել,шэ̄ннтэ
5661,glänzen::V,նշուլել,gïjkedh
5662,glänzen::V,նշուլել,guohkat
5663,glänzen::V,նշուլել,guojttet
5664,glänzen::V,նշուլել,deadjut
5665,glänzen::V,նշուլել,gildit
5666,glänzen::V,նշուլել,kolottiđ
5667,glänzen::V,նշուլել,pe´lǩǩed
5668,glänzen::V,նշուլել,leä´dǧǧed
5669,glänzen::V,նշուլել,пӯлле
5670,glänzen::V,նշուլել,пыӆӆьке
5671,glänzen::V,փայլիլ,gïjkedh
5672,glänzen::V,փայլիլ,guohkat
5673,glänzen::V,փայլիլ,guojttet
5674,glänzen::V,փայլիլ,deadjut
5675,glänzen::V,փայլիլ,gildit
5676,glänzen::V,փայլիլ,kolottiđ
5677,glänzen::V,փայլիլ,pe´lǩǩed
5678,glänzen::V,փայլիլ,leä´dǧǧed
5679,glänzen::V,փայլիլ,пӯлле
5680,glänzen::V,փայլիլ,пыӆӆьке
5681,funkeln::V,փայլատակել,gaskedh
5682,funkeln::V,փայլատակել,tsehtsat
5683,funkeln::V,փայլատակել,jillat
5684,funkeln::V,փայլատակել,šealgut
5685,funkeln::V,փայլատակել,čuovggáhallat
5686,funkeln::V,փայլատակել,šiäl'guđ
5687,funkeln::V,փայլատակել,cåkkad
5688,funkeln::V,փայլատակել,кэ̄сскэ
5689,lärmen::V,աղմուկ հանել,rajjadidh
5690,lärmen::V,աղմուկ հանել,juhtsat
5691,lärmen::V,աղմուկ հանել,rigeret
5692,lärmen::V,աղմուկ հանել,šlámaidit
5693,lärmen::V,աղմուկ հանել,šlamâdiđ
5694,lärmen::V,աղմուկ հանել,ruõjjâd
5695,lärmen::V,աղմուկ հանել,ёаффэ
5696,läuten::V,զնգալ,ringkedh
5697,läuten::V,զնգալ,skállat
5698,läuten::V,զնգալ,tiibmet
5699,läuten::V,զնգալ,čuoijâđ
5700,läuten::V,զնգալ,čuõjjâd
5701,läuten::V,զնգալ,чӯййе
5702,klingeln::V,զնգալ,klåenkiehtidh
5703,klingeln::V,զնգալ,skuolkkat
5704,klingeln::V,զնգալ,skilahit
5705,klingeln::V,զնգալ,čuoijâđ
5706,klingeln::V,զնգալ,soi´ttjed
5707,klingeln::V,զնգալ,зво̄ннэ
5708,klirren::V,զնգզնգալ,skaanjedh
5709,klirren::V,զնգզնգալ,skuollat
5710,klirren::V,զնգզնգալ,skillit
5711,klirren::V,զնգզնգալ,skilaidit
5712,klirren::V,զնգզնգալ,cilkkeđ
5713,klirren::V,զնգզնգալ,škäälâ´tted
5714,klirren::V,զնգզնգալ,цыӆӆклэ
5715,brausen::V,մոլեգնել,brorredh
5716,brausen::V,մոլեգնել,sjovvedh
5717,brausen::V,մոլեգնել,skåvvat
5718,brausen::V,մոլեգնել,márajdit
5719,brausen::V,մոլեգնել,boršut
5720,brausen::V,մոլեգնել,šaavvâđ
5721,brausen::V,մոլեգնել,kõõmeed
5722,brausen::V,մոլեգնել,шэ̄ӈӈлуввэ
5723,rauschen::V,սոսափել,brorredh
5724,rauschen::V,սոսափել,sjåvvat
5725,rauschen::V,սոսափել,sjoahkot
5726,rauschen::V,սոսափել,boršut
5727,rauschen::V,սոսափել,šuuvvâđ
5728,rauschen::V,սոսափել,šaavvâđ
5729,rauschen::V,սոսափել,šuumeed
5730,rauschen::V,սոսափել,ёаффэ
5731,klingen::V,հնչել,gaajedh
5732,klingen::V,հնչել,sjijjedh
5733,klingen::V,հնչել,jiednat
5734,klingen::V,հնչել,tjuodjat
5735,klingen::V,հնչել,čuodjat
5736,klingen::V,հնչել,kulluđ
5737,klingen::V,հնչել,koll'jed
5738,klingen::V,հնչել,ӣннъе
5739,bellen::V,հաչել,huhtedh
5740,bellen::V,հաչել,tsiellat
5741,bellen::V,հաչել,ciellat
5742,bellen::V,հաչել,umástiđ
5743,bellen::V,հաչել,uukkâd
5744,bellen::V,հաչել,угкэ
5745,heulen::V,ոռնալ ,ujkierdidh
5746,heulen::V,ոռնալ ,hålvvot
5747,heulen::V,ոռնալ ,holvut
5748,heulen::V,ոռնալ ,olvođ
5749,heulen::V,ոռնալ ,ålvvad
5750,heulen::V,ոռնալ ,оаллвэ
5751,blasen::V,փչել ,båssodh
5752,blasen::V,փչել ,båssot
5753,blasen::V,փչել ,bossut
5754,blasen::V,փչել ,bieggat
5755,blasen::V,փչել ,possoođ
5756,blasen::V,փչել ,pååssad
5757,blasen::V,փչել ,piõg'gâd
5758,blasen::V,փչել ,поассэ
5759,blasen::V,փչել ,поасслэ
5760,pfeifen::V,սուլել,njorkedidh
5761,pfeifen::V,սուլել,snjurggot
5762,pfeifen::V,սուլել,njurgut
5763,pfeifen::V,սուլել,njurgođ
5764,pfeifen::V,սուլել,njorggad
5765,pfeifen::V,սուլել,нюрркэ
5766,schreien::V,գոռալ ,geevledh
5767,schreien::V,գոռալ ,gádjat
5768,schreien::V,գոռալ ,rihtjot
5769,schreien::V,գոռալ ,čurvet
5770,schreien::V,գոռալ ,čuár'vuđ
5771,schreien::V,գոռալ ,čuârvvad
5772,schreien::V,գոռալ ,кугкьхе
5773,schreien::V,գոռալ ,кугхэллэ
5774,stöhnen::V,տնքալ,sjuahkedh
5775,stöhnen::V,տնքալ,tsáhkkat
5776,stöhnen::V,տնքալ,fuoikit
5777,stöhnen::V,տնքալ,cakkâđ
5778,stöhnen::V,տնքալ,luâikkad
5779,stöhnen::V,տնքալ,вуаххкэ
5780,zittern::V,դողալ,dierkesjidh
5781,zittern::V,դողալ,svarrat
5782,zittern::V,դողալ,skielbbit
5783,zittern::V,դողալ,doargestit
5784,zittern::V,դողալ,náiggistit
5785,zittern::V,դողալ,doarggistit
5786,zittern::V,դողալ,tuá'rgistiđ
5787,zittern::V,դողալ,tuä´rjsted
5788,zittern::V,դողալ,кыррьтэ
5789,leben::V,ապրել,jieledh
5790,leben::V,ապրել,iellet
5791,leben::V,ապրել,viessot
5792,leben::V,ապրել,eallit
5793,leben::V,ապրել,eelliđ
5794,leben::V,ապրել,jie´lled
5795,leben::V,ապրել,е̄лле
5796,geboren werden::V,ծնվել,reakadidh
5797,geboren werden::V,ծնվել,riegádit
5798,geboren werden::V,ծնվել,riegádit
5799,geboren werden::V,ծնվել,šoddâđ
5800,geboren werden::V,ծնվել,šõddâd
5801,geboren werden::V,ծնվել,шэ̄ннтэ
5802,atmen::V,շնչել,voejngehtidh
5803,atmen::V,շնչել,vuojŋŋat
5804,atmen::V,շնչել,vuoigŋat
5805,atmen::V,շնչել,vuoi'ŋâđ
5806,atmen::V,շնչել,vuõiŋŋâd
5807,atmen::V,շնչել,вӯййнэ
5808,trinken::V,խմել,jovkedh
5809,trinken::V,խմել,juhkat
5810,trinken::V,խմել,juhkat
5811,trinken::V,խմել,juuḥâđ
5812,trinken::V,խմել,juukkâd
5813,trinken::V,խմել,югкэ
5814,essen::V,ուտել,byöpmedidh
5815,essen::V,ուտել,bårråt
5816,essen::V,ուտել,borrat
5817,essen::V,ուտել,purrâđ
5818,essen::V,ուտել,poorrâd
5819,essen::V,ուտել,по̄ррэ
5820,schlucken::V,կլանել,njïeledh
5821,schlucken::V,կլանել,njiellat
5822,schlucken::V,կլանել,njieládit
5823,schlucken::V,կլանել,njiellâđ
5824,schlucken::V,կլանել,njiõllâd
