,Concept_ID,en,hi
0,Auge::N,eye,आँख
1,Auge::N,eye,चक्षु
2,Ohr::N,ear,कान
3,Ohr::N,ear,कर्ण
4,Nase::N,nose,नाक
5,Nase::N,nose,नासा
6,Mund::N,mouth,मुख
7,Mund::N,mouth,मुँह
8,Zahn::N,tooth,दंत
9,Zahn::N,tooth,दाँत
10,Zunge::N,tongue,जीभ
11,Zunge::N,tongue,ज़बान
12,Zunge::N,tongue,जिह्वा
13,Lippe::N,lip,ओंठ
14,Lippe::N,lip,होंठ
15,Wange::N,cheek,गाल
16,Wange::N,cheek,कपोल
17,Gesicht::N,face,मुँह
18,Gesicht::N,face,चेहरा
19,Stirn::N,forehead,माथा
20,Stirn::N,forehead,मस्तक
21,Haar::N,hair,बाल
22,Schnurrbart::N,moustache,मूँछें
23,Bart::N,beard,दाढ़ी
24,Kinn::N,chin,चिबुक
25,Kiefer[Anatomie]::N,jaw,जबड़ा
26,Kehle::N,throat,गला
27,Hals::N,neck,गला
28,Hals::N,neck,गरदन
29,Genick::N,nape,गरदन
30,Genick::N,nape,ग्रीवा
31,Kopf::N,head,सिर
32,Kopf::N,head,शीर्ष
33,Rücken::N,back,पीठ
34,Rücken::N,spine,पीठ
35,Bauch::N,belly,उदर
36,Nabel::N,navel,नाभि
37,Nabel::N,navel,ढोंढी
38,Busen::N,bosom,कुच
39,Busen::N,bosom,स्तन
40,Brust::N,chest,वक्ष
41,Brust::N,breast,वक्ष
42,Schulter::N,shoulder,कंधा
43,Schulter::N,shoulder,स्कंध
44,Arm::N,arm,बाँह
45,Arm::N,arm,बाज़ू
46,Ellenbogen::N,elbow,कुहनी
47,Hand::N,hand,हाथ
48,Hand::N,hand,हस्त
49,Handfläche::N,palm,हथेली
50,Finger::N,finger,उँगली
51,Finger::N,finger,अँगुली
52,Fingernagel::N,fingernail,नख
53,Fingernagel::N,fingernail,नाख़ून
54,Nagel[Anatomie]::N,nail,नख
55,Nagel[Anatomie]::N,nail,नाख़ून
56,Zeh::N,toe,उँगली
57,Zeh::N,toe,पाँव की उँगली
58,Fuß::N,foot,चरण
59,Fuß::N,foot,पाँव
60,Ferse::N,heel,एड़ी
61,Knie::N,knee,जानु
62,Knie::N,knee,घुटना
63,Oberschenkel::N,thigh,उरु
64,Bein::N,leg,टाँग
65,Körper::N,body,तन
66,Körper::N,body,देह
67,Körper::N,body,शरीर
68,Haut::N,skin,चर्म
69,Haut::N,skin,त्वचा
70,Blut::N,blood,लहू
71,Blut::N,blood,ख़ून
72,Ader::N,vein,रग
73,Ader::N,vein,शिरा
74,Sehne::N,sinew,कंडरा
75,Sehne::N,sinew,स्नायु
76,Knochen::N,bone,अस्थि
77,Gehirn::N,brain,दिमाग़
78,Gehirn::N,brain,मस्तिष्क
79,Herz::N,heart,दिल
80,Herz::N,heart,हृदय
81,Magen::N,stomach,मेदा
82,Magen::N,stomach,अमाशय
83,Leber::N,liver,जिगर
84,Leber::N,liver,यकृत्
85,Atem::N,breath,दम
86,Atem::N,breath,साँस
87,Atem::N,breath,श्वास
88,Hunger::N,hunger,भूख
89,Hunger::N,hunger,क्षुधा
90,Träne::N,tear,आँसू
91,Träne::N,tear,अश्रु
92,Geschmack::N,flavour,स्वाद
93,Geschmack::N,flavour,ज़ायक़ा
94,Geschmack::N,flavor,स्वाद
95,Geschmack::N,flavor,ज़ायक़ा
96,Geruch::N,odour,बू
97,Geruch::N,odour,गंध
98,Geruch::N,odor,बू
99,Geruch::N,odor,गंध
100,Schlaf::N,sleep,नींद
101,Schlaf::N,sleep,निद्रा
102,Traum::N,dream,सपना
103,Traum::N,dream,स्वप्न
104,Himmel::N,sky,आकाश
105,Himmel::N,sky,आसमान
106,Sonne::N,sun,रवि
107,Sonne::N,sun,सूरज
108,Sonne::N,sun,सूर्य
109,Mond::N,moon,चाँद
110,Mond::N,moon,चंद्र
111,Stern::N,star,तारा
112,Stern::N,star,सितारा
113,Luft::N,air,हवा
114,Luft::N,air,वायु
115,Wind::N,wind,पाद
116,Welle::N,wave,लहर
117,Welle::N,wave,तरंग
118,Wasser::N,water,जल
119,Wasser::N,water,पानी
120,Stein::N,stone,पत्थर
121,Boden::N,soil,मिट्टी
122,Boden::N,ground,मिट्टी
123,Erde::N,earth,भूमि
124,Erde::N,earth,ज़मीन
125,Staub::N,dust,धूल
126,Rauch::N,smoke,धूआँ
127,Rauch::N,smoke,धुम्र
128,Funke::N,spark,चिनगारी
129,Funke::N,spark,स्फुलिंग
130,Feuer::N,fire,आग
131,Feuer::N,fire,आतिश
132,Feuer::N,fire,अग्नि
133,Licht::N,light,रोशनी
134,Licht::N,light,प्रकाश
135,Schatten::N,shadow,छाया
136,Schatten::N,shadow,परछाई
137,Wetter::N,weather,ऋतु
138,Wetter::N,weather,मौसम
139,Nebel::N,fog,धुँध
140,Nebel::N,fog,कुहरा
141,Wolke::N,cloud,मेघ
142,Wolke::N,cloud,अभ्र
143,Regen::N,rain,मेंह
144,Regen::N,rain,बारिश
145,Schnee::N,snow,हिम
146,Schnee::N,snow,बर्फ़
147,Eis::N,ice,हिम
148,Eis::N,ice,बर्फ़
149,Frost::N,frost,ठंड
150,Kälte::N,chill,सर्दी
151,Kälte::N,chill,शीतलता
152,Hitze::N,heat,ताप
153,Hitze::N,heat,गरमी
154,Raureif::N,hoarfrost,पाला
155,Regenbogen::N,rainbow,इंद्र-धनुष
156,Donner::N,thunder,गरज
157,Donner::N,thunder,मेघ-गर्जन
158,Strömung::N,current,बहाव
159,Strömung::N,current,प्रवाह
160,Tropfen::N,drop,बूँद
161,Schaum::N,foam,झाग
162,Schmutz::N,dirt,गंद
163,Schmutz::N,dirt,कीचड़
164,See::N,lake,झील
165,See::N,lake,सरोवर
166,Sumpf::N,swamp,दलदल
167,Sumpf::N,swamp,धँसान
168,Moor::N,moor,झाबर
169,Moor::N,moor,धँसान
170,Wiese::N,meadow,घास-स्थल
171,Wald::N,forest,जंगल
172,Hügel::N,hill,टीला
173,Hügel::N,hill,पहाड़
174,Anhöhe::N,elevation,टीला
175,Anhöhe::N,elevation,पहाड़ी
176,Berg::N,mountain,पहाड़
177,Gipfel::N,summit,शिखर
178,Höhle::N,cave,गुहा
179,Höhle::N,cave,गुफ़ा
180,Abhang::N,slope,ढाल
181,Abhang::N,slope,ढलान
182,Quelle::N,source,चश्मा
183,Bach::N,brook,सोता
184,Bach::N,brook,नदिका
185,Fluss::N,river,नदी
186,Fluss::N,river,सरिता
187,Ufer::N,shore,तट
188,Ufer::N,shore,किनारा
189,Küste::N,coast,समुद्र-तट
190,Festland::N,land,महाद्वीप
191,Meer::N,sea,सागर
192,Meer::N,sea,समुद्र
193,Bucht::N,cove,खाड़ी
194,Insel::N,island,टापू
195,Insel::N,island,द्वीप
196,Blume::N,flower,फूल
197,Blume::N,flower,पुष्प
198,Gras::N,grass,घास
199,Wurzel::N,root,मूल
200,Baum::N,tree,पेड़
201,Baum::N,tree,वृक्ष
202,Stamm::N,trunk,धड़
203,Rinde::N,bark,छाल
204,Rinde::N,bark,वल्कल
205,Ast::N,limb,डाल
206,Ast::N,limb,शाखा
207,Zweig::N,branch,टहनी
208,Blatt::N,leaf,पत्र
209,Blatt::N,leaf,पत्ता
210,Birke::N,birch,भूर्ज
211,Kiefer[Baum]::N,pine,पाइन-वृक्ष
212,Weide[Baum]::N,willow,बेंत
213,Tanne::N,fir,फ़र
214,Horn::N,horn,सींग
215,Horn::N,horn,विषाण
216,Feder::N,feather,पर
217,Feder::N,feather,पंख
218,Fell::N,fur,खाल
219,Fell::N,fur,पशु-चर्म
220,Flügel::N,wing,पंख
221,Flügel::N,wing,डैना
222,Klaue::N,claw,पंजा
223,Kralle::N,claw,पंजा
224,Kralle::N,claw,नाख़ून
225,Schwanz::N,tail,पूँछ
226,Ei::N,egg,अंडा
227,Nest::N,nest,नीड़
228,Nest::N,nest,घोंसला
229,Bau::N,lair,बिल
230,Bau::N,lair,माँद
231,Tier::N,animal,पशु
232,Tier::N,animal,जानवर
233,Herde::N,flock,गल्ला
234,Kuh::N,cow,गौ
235,Kuh::N,cow,गाय
236,Bulle::N,bull,साँड़
237,Pferd::N,horse,अश्व
238,Pferd::N,horse,घोड़ा
239,Schaf::N,sheep,भेड़
240,Schwein::N,pig,शूकर
241,Hund::N,dog,श्वान
242,Hund::N,dog,कुत्ता
243,Katze::N,cat,बिल्ली
244,Bär::N,bear,रीछ
245,Bär::N,bear,भालू
246,Eichhörnchen::N,squirrel,गिलहरी
247,Elch::N,elk,एल्क
248,Fuchs::N,fox,लोमड़ी
249,Hase::N,hare,खरहा
250,Hase::N,hare,ख़रगोश
251,Maus::N,mouse,मूष
252,Maus::N,mouse,चूहा
253,Wolf::N,wolf,वृक
254,Wolf::N,wolf,भेड़िया
255,Vogel::N,bird,पक्षी
256,Vogel::N,bird,चिड़िया
257,Schwarm::N,swarm,झुंड
258,Huhn::N,chicken,मुर्ग़ी
259,Hahn::N,cock,मुर्ग़ा
260,Gans::N,goose,हंस
261,Gans::N,goose,हंसिनी
262,Adler::N,eagle,उक़ाब
263,Ente::N,duck,बतख़
264,Ente::N,duck,बत्तक
265,Eule::N,owl,उल्लू
266,Kranich::N,crane,सारस
267,Kranich::N,crane,क्रौंंच
268,Krähe::N,crow,काक
269,Kuckuck::N,cuckoo,कोयल
270,Kuckuck::N,cuckoo,कोकिल
271,Schwan::N,swan,हंस
272,Schwan::N,swan,मराल
273,Fisch::N,fish,मछली
274,Fisch::N,fish,मत्स्य
275,Barsch::N,perch,पर्च
276,Hecht::N,pike,पाइक
277,Schlange[Tier]::N,snake,सर्प
278,Wurm::N,worm,कृमि
279,Wurm::N,worm,कीड़ा
280,Spinne::N,spider,लूता
281,Spinne::N,spider,मकड़ी
282,Ameise::N,ant,चींटी
283,Laus::N,louse,जूँ
284,Mücke::N,midge,डाँस
285,Fliege::N,fly,मक्खी
286,Fliege::N,fly,मक्षिका
287,Schmetterling::N,butterfly,तितली
288,Beere::N,berry,बेरी
289,Apfel::N,apple,सेब
290,Pilz::N,mushroom,खुंबी
291,Zwiebel::N,onion,प्याज़
292,Saat::N,seed,बीज
293,Korn::N,grain,दाना
294,Heu::N,hay,मूखी घास
295,Schale::N,husk,बकला
296,Schale::N,husk,छिलका
297,Grube::N,pit,गड्ढा
298,Falle::N,trap,जाल
299,Falle::N,trap,फँदा
300,Schlinge::N,noose,फँदा
301,Spur::N,track,सुराग़
302,Spur::N,track,पद-चिह्न
303,Asche::N,ashes,राख
304,Dreck::N,filth,मैल
305,Dreck::N,filth,गंदगी
306,Eisen::N,iron,लोहा
307,Gold::N,gold,सोना
308,Gold::N,gold,स्वर्ण
309,Silber::N,silver,रजत
310,Silber::N,silver,चाँदी
311,Kohle::N,coal,कोयला
312,Glas::N,glass,काँच
313,Lehm::N,clay,चिकनी मिट्टी
314,Sand::N,sand,रेत
315,Sand::N,sand,बालू
316,Mensch::N,human,मानव
317,Mensch::N,human,इनसान
318,Mensch::N,human,मनुष्य
319,Mann::N,man,आदमी
320,Mann::N,man,पुरुष
321,Frau::N,woman,औरत
322,Frau::N,woman,महिला
323,Frau::N,woman,स्त्री
324,Kind::N,child,बाल
325,Kind::N,child,बच्चा
326,Junge::N,boy,लड़का
327,Mädchen::N,girl,लड़की
328,Mädchen::N,girl,कुमारी
329,Familie::N,family,परिवार
330,Großvater::N,grandfather,दादा
331,Großmutter::N,grandmother,नानी
332,Eltern::N,parents,माँ-बाप
333,Eltern::N,parents,माता-पिता
334,Vater::N,father,बाप
335,Vater::N,father,पिता
336,Mutter::N,mother,माँ
337,Mutter::N,mother,माता
338,Sohn::N,son,बेटा
339,Sohn::N,son,पुत्र
340,Tochter::N,daughter,बेटी
341,Tochter::N,daughter,पुत्री
342,Bruder::N,brother,भाई
343,Bruder::N,brother,भ्राता
344,Schwester::N,sister,बहन
345,Schwester::N,sister,भगिनी
346,Onkel::N,uncle,ताऊ
347,Onkel::N,uncle,काका
348,Tante::N,aunt,बूआ
349,Tante::N,aunt,फूफी
350,Tante::N,aunt,ख़ाला
351,Ehemann::N,husband,पति
352,Ehemann::N,husband,शौहर
353,Ehefrau::N,wife,बीवी
354,Freude::N,joy,आनंद
355,Freude::N,joy,प्रसन्नता
356,Gelächter::N,laughter,हँसी
357,Gelächter::N,laughter,क़हक़हा
358,Glück::N,happiness,आनंद
359,Glück::N,happiness,ख़ुशी
360,Kummer::N,grief,शोक
361,Kummer::N,grief,दुःख
362,Wunsch::N,wish,इच्छा
363,Wunsch::N,wish,अभिलाषा
364,Lust::N,desire,चाह
365,Lust::N,desire,कामना
366,Geist::N,spirit,जान
367,Geist::N,spirit,प्राण
368,Gedanke::N,thought,विचार
369,Gedächtnis::N,memory,याददाश्त
370,Gedächtnis::N,memory,स्मरण-शक्ति
371,Verstand::N,mind,समझ
372,Verstand::N,mind,अक़्ल
373,Verstand::N,mind,बुद्धि
374,Sinn::N,meaning,अर्थ
375,Grund::N,reason,वजह
376,Grund::N,reason,कारण
377,Wahrheit::N,truth,सत्य
378,Wahrheit::N,truth,सच्चाई
379,Gespräch::N,talk,चर्चा
380,Gespräch::N,talk,वार्ता
381,Gespräch::N,talk,बात-चीत
382,Märchen::N,fairy tale,क़िस्सा
383,Erzählung::N,story,कथा
384,Erzählung::N,story,कहानी
385,Nachricht::N,message,सूचना
386,Nachricht::N,message,समाचार
387,Neuigkeit::N,news,ख़बर
388,Neuigkeit::N,news,समाचार
389,Name::N,name,नाम
390,Rätsel::N,puzzle,पहेली
391,Rede::N,speech,वचन
392,Rede::N,speech,भाषण
393,Sprache::N,language,भाषा
394,Sprache::N,language,ज़बान
395,Stimme::N,voice,स्वर
396,Stimme::N,voice,आवाज़
397,Wort::N,word,शब्द
398,Wort::N,word,लफ़्ज़
399,Zeichen::N,sign,निशान
400,Ruf::N,call,पुकार
401,Ruf::N,call,आह्वान
402,Lärm::N,noise,शोर
403,Lärm::N,noise,हुल्लड़
404,Laut::N,sound,स्वर
405,Laut::N,sound,ध्वनि
406,Ton::N,tone,सुर
407,Ton::N,tone,स्वर
408,Lied::N,song,गीत
409,Ruhe::N,calm,आराम
410,Ruhe::N,calm,ख़ामोशी
411,Leute::N,people,लोग
412,Volk::N,nation,क़ौम
413,Volk::N,nation,प्रजा
414,Arbeit::N,work,काम
415,Gast::N,guest,अतिथि
416,Gast::N,guest,मेहमान
417,Geschenk::N,gift,उपहार
418,Geschenk::N,gift,तोहफ़ा
419,Spiel::N,game,खेल
420,Spiel::N,game,क्रीड़ा
421,Gesellschaft::N,company,साथ
422,Hilfe::N,help,मदद
423,Hilfe::N,help,सहायता
424,Freund::N,friend,मित्र
425,Kamerad::N,companion,साथी
426,Kamerad::N,companion,कामरेड
427,Angelegenheit::N,matter,बात
428,Angelegenheit::N,matter,मामला
429,Anzahl::N,count,तादाद
430,Anzahl::N,count,संख्या
431,Art::N,sort,तरह
432,Art::N,sort,क़िस्म
433,Stück::N,piece,फाँक
434,Stück::N,piece,टुकड़ा
435,Teil::N,part,भाग
436,Teil::N,part,हिस्सा
437,Hälfte::N,half,अर्धभाग
438,Kreis::N,circle,चक्कर
439,Kreuz::N,cross,सलीब
440,Kreuz::N,cross,क्रूस
441,Linie::N,line,लाइन
442,Strich::N,stroke,लकीर
443,Abstand::N,gap,अंतर
444,Abstand::N,gap,फ़ासला
445,Entfernung::N,distance,दूरी
446,Entfernung::N,distance,फ़ासला
447,Gegend::N,area,इलाक़ा
448,Platz::N,space,जगह
449,Platz::N,space,स्थान
450,Ort::N,place,स्थल
451,Ort::N,place,स्थान
452,Seite::N,side,ओर
453,Seite::N,side,तरफ़
454,Mitte::N,middle,बीच
455,Mitte::N,middle,मध्य
456,Gegenstand::N,item,चीज़
457,Gegenstand::N,item,पदार्थ
458,Sache::N,thing,चीज़
459,Sache::N,thing,वस्तु
460,Rand::N,fringe,छोर
461,Rand::N,fringe,उपांत
462,Kante::N,edge,कोर
463,Kante::N,edge,किनारा
464,Ecke::N,corner,कोना
465,Ecke::N,corner,नुक्कड़
466,Spitze::N,tip,नोक
467,Ende::N,end,छोर
468,Ende::N,end,सिरा
469,Loch::N,hole,छेद
470,Loch::N,hole,सूराख़
471,Winkel::N,angle,कोण
472,Winkel::N,angle,कोना
473,Muster::N,pattern,नमूना
474,Muster::N,pattern,डिज़ाइन
475,Größe::N,size,परिमाण
476,Größe::N,size,विस्तार
477,Länge::N,length,लंबाई
478,Höhe::N,height,ऊँचाई
479,Höhe::N,height,उच्चता
480,Gewicht::N,weight,भार
481,Gewicht::N,weight,वज़न
482,Menge::N,amount,मात्रा
483,Haufen::N,heap,ढेर
484,Haufen::N,heap,अंबार
485,Reihe::N,row,क़तार
486,Reihe::N,row,पंक्ति
487,Boot::N,boat,नाव
488,Boot::N,boat,नौका
489,Ruder::N,oar,चप्पू
490,Schlitten::N,sleigh,बर्फ़-गाड़ी
491,Ski::N,ski,स्की
492,Lagerfeuer::N,campfire,अलाव
493,Lagerfeuer::N,campfire,कैंप-फ़ायर
494,Last::N,load,भार
495,Gang::N,walk,चाल
496,Schritt::N,step,डग
497,Schritt::N,step,क़दम
498,Norden::N,north,उत्तर
499,Süden::N,south,दक्खिन
500,Westen::N,west,पश्चिम
501,Osten::N,east,पूरब
502,Holz::N,wood,काठ
503,Holz::N,wood,काष्ठ
504,Brett::N,board,पटरा
505,Brett::N,board,तख़्ता
506,Platte::N,slab,फलक
507,Platte::N,slab,तख़्ता
508,Stütze::N,bracket,टेक
509,Stütze::N,bracket,थूनी
510,Stange::N,pole,छड़
511,Stange::N,pole,बाँस
512,Stock::N,stick,लाठी
513,Stab::N,staff,लग्गा
514,Rohr::N,pipe,नल
515,Haus::N,house,घर
516,Haus::N,house,मकान
517,Heim::N,home,घर
518,Heim::N,home,गृह
519,Ofen::N,stove,चूल्हा
